,OFCmed_R,Vermis_4_5,Temporal_Inf_L,Occipital_Mid_L,Heschl_L,Olfactory_L,Thal_PuL_R,Raphe_D,Cerebellum_Crus2_L,N_Acc_R,Frontal_Inf_Oper_R,Thal_VL_R,Putamen_R,ParaHippocampal_R,Fusiform_L,Vermis_9,Cerebellum_9_R,Heschl_R,Raphe_M,Hippocampus_R,Olfactory_R,Parietal_Inf_R,ACC_sub_L,Thal_LP_L,Pallidum_L,Thal_MDm_R,Putamen_L,Paracentral_Lobule_R,Caudate_L,Frontal_Sup_Medial_R,Vermis_8,OFCant_R,Thal_PuL_L,Frontal_Inf_Oper_L,Thal_PuI_L,Temporal_Mid_R,Cerebellum_Crus2_R,Parietal_Sup_R,Frontal_Inf_Orb_2_L,Cerebellum_8_R,Postcentral_L,Thal_VPL_R,Lingual_R,Temporal_Mid_L,SupraMarginal_R,Precuneus_L,VTA_R,Temporal_Pole_Mid_R,SN_pr_R,OFCmed_L,Precuneus_R,Angular_L,Thal_PuM_R,Thal_IL_R,Frontal_Sup_2_L,SN_pc_R,Frontal_Mid_2_L,Thal_PuA_L,Cerebellum_7b_L,Thal_AV_R,Thal_LGN_L,Cingulate_Post_L,Cerebellum_8_L,VTA_L,Occipital_Mid_R,Parietal_Inf_L,Red_N_R,Cerebellum_7b_R,Thal_PuM_L,Vermis_7,ACC_sup_R,Thal_MDl_L,Lingual_L,Rectus_L,Postcentral_R,Rectus_R,Thal_MDl_R,Hippocampus_L,Vermis_10,Occipital_Inf_R,Thal_MGN_R,Frontal_Mid_2_R,Fusiform_R,Rolandic_Oper_L,Insula_L,Thal_VPL_L,Thal_VA_R,Vermis_3,Thal_PuI_R,Red_N_L,OFClat_R,Cerebellum_Crus1_L,Frontal_Med_Orb_R,Temporal_Pole_Sup_R,Frontal_Inf_Orb_2_R,Cingulate_Post_R,SN_pc_L,Frontal_Inf_Tri_R,Thal_IL_L,OFCpost_R,Cerebellum_10_L,Temporal_Pole_Mid_L,ParaHippocampal_L,Occipital_Inf_L,Cerebellum_6_L,Cerebellum_4_5_L,Calcarine_R,ACC_sub_R,OFCant_L,ACC_pre_L
Thal_LGN_L,0.09724455564001845,0.36293295030158657,0.16836706041116817,0.02949564437437471,0.39988130715674614,0.2270413873207799,0.07867108164915101,0.08768068868827979,0.018181248138901516,0.01609581182350781,0.5276069705197282,0.4059921935295967,0.3589091857391112,0.3030723180087146,0.3220787275664817,0.06287226753682033,0.31631189615905936,0.4119259182008068,0.4481401339679497,0.46092464214876167,-0.03824924741160366,0.26696063609773674,0.2126744999674033,0.2625690290148551,0.15698103933695426,0.19654068043965045,0.47695901268713164,0.29736120351782674,0.4308229072167292,0.5029155673237155,0.22900087596672897,0.24270679473276077,0.3593421363480124,0.538516935873986,0.5396941380893776,0.25895585640138175,0.02237748337596654,0.023562878507441726,0.41194729058389545,0.31335413463626477,0.25290300385962633,0.1672290329262175,0.34007875373830027,0.22991064520684068,0.3914690951268727,0.3750622028317736,-0.011313106165002453,0.29954488939704943,0.3207645841439901,0.20754316078995827,0.39256110189690185,-1.4327265109740173e-05,0.32168457161841363,0.23245996042618405,0.567324520839079,0.07269631928355366,0.49709319323157003,0.4700847066041958,-0.16186091258273475,0.20976494494494294,1.0,0.4553767814838009,0.18791299503901834,0.0622347198703628,-0.05231441609612575,0.19326773754044796,0.2430276464722752,0.07626939796183911,0.5298920464696966,-0.22398381574781628,0.5716975507044368,0.4749707626799882,0.38572308397424554,0.323480135128342,0.37021251208287326,0.04871689732651527,0.25819777104960984,0.5096385925995173,0.1841272289164704,-0.004677207435774112,-0.06224063225242895,0.43749611242837005,0.4306113987129256,0.5667888617703734,0.44879087837829407,0.4270759456344184,0.4316408501191662,0.5385825489809896,0.5070362222843284,0.3403255627664928,0.2505457565391667,0.08679665456894006,0.13059460319163976,0.3105965269968663,0.18525036461293742,0.3425493593802325,0.20497821907641964,0.3436261752037335,0.27178128709793736,0.2256105992293749,0.1722651159724385,0.08877694977547647,0.43973163491828937,0.08069558542872572,0.225239870303206,0.42188195850689697,0.3298257547305184,-0.09254316675906404,0.2438917841901854,0.28579224241743606
Cingulate_Post_L,-0.030212575870447754,0.3397472007148611,0.016532331306002235,-0.02541130227953903,0.36707249534901776,0.16513975797637476,0.1641046560341551,-0.19731600050937373,0.09817974308076577,0.06665204781915741,0.6075848145674767,0.6092901197346836,0.6255029539022793,0.40857253996323845,0.12703283038857668,-0.2686467213186853,-0.008892359807040747,0.39507428668192696,0.42154900762478964,0.49570522822382157,0.039610620377302085,0.31526532655332346,0.3152837925130422,0.31843593974557505,0.37935651356524924,0.5230434843388727,0.4850251048190463,0.4163639484630536,0.5983153635318234,0.5995047634393749,0.17072558242772565,0.18883031207277662,0.41904134664495224,0.2554787593281409,0.4974248543430326,0.16455129473500346,-0.2665091532625716,0.19728037744502158,0.3370095429962448,0.058326368344397916,0.33607961389422214,0.16732543233345526,0.2020330963949411,-0.06969283156407344,0.3045563631894081,0.5224588039838469,0.09227143603793236,0.422369918813269,0.5487934370380962,0.0783579735564607,0.5858631971532536,0.030257525176701616,0.7242606889126731,0.4000372913181349,0.46971518316713656,0.3490645704835569,0.6346758097406938,0.382584686158723,0.12134192088426034,0.281028676635851,0.4553767814838009,1.0,0.058028268922138894,0.2637755720610307,-0.09898113767672247,0.3371814775528144,0.17112857641137647,-0.21769892346210454,0.4607647625160169,-0.2850822656848364,0.6021832127513495,0.42911133789630135,0.18568738901003348,0.3211552230364002,0.3613669414028406,0.24262177519012823,-0.07726969903620869,0.4192745922350175,-0.036584515142109766,-0.0343429668405313,-0.05408691690440072,0.652468480628921,0.362182321514824,0.41044066925197703,0.3621887250781372,0.5980474306619326,0.5539663744312685,0.519183552351213,0.2800819506639698,0.22437292427613223,0.2357362628735383,-0.1554444029750499,0.1665640440113632,0.4736937698276435,0.5260869545923564,0.8376487814405513,0.23274760229937996,0.536991869318738,0.6078422805389749,0.2626325474906631,0.16341913402093,0.128110533901832,0.4252835438601594,-0.18946489885050297,-0.04071180098871975,0.22063176457388192,0.2652559690554664,-0.06866643599369401,0.24249810313182088,0.3414066416034263
Cerebellum_8_L,0.07243301506960545,0.6396997899450225,0.6703198995472759,0.08844048853452822,0.45076020108302384,0.2139820346444717,-0.07073916573602665,0.4938024656782133,0.20696477354884482,0.19657235200985637,0.18013199999452567,0.31332194401758473,0.09239731296433776,0.15028028331093182,0.7290568451837526,0.617150267957985,0.6776690650768474,0.27970573092191336,0.29763350687470935,0.09325415835712565,0.12540860694404737,-0.06349751071993415,-0.4656995787112352,0.35646806390608843,0.015109400208826769,0.10396460496799306,0.4332803803030563,0.09828183392208292,0.2907120212956683,0.22812892277383479,-0.10663728863645686,0.04036795540176557,0.11446649432526966,0.4505614126394486,0.23923056609758972,0.26737952038851465,0.5337821356457297,-0.37672339867927784,0.222276756712002,0.6145483638326882,-0.28127344239813473,0.42763420788479517,0.590738697717587,0.6467145188839675,0.32856510516032983,-0.07297128005844494,0.16279919862747827,0.15544075205411026,0.13408545750520823,0.05343249800269716,0.22001460895011551,0.08083745494017683,-0.01813779261988281,-0.03175773869998159,0.33055764097783863,0.1434149598474225,0.022058252400556123,0.2253420744059208,0.08592283094454585,0.3221723163052517,0.18791299503901834,0.058028268922138894,1.0,0.10705432629655914,0.05732475221714392,-0.17564911387407825,0.19868601794447524,0.22868426145517193,0.1362924706916631,0.061222072999074596,0.018393348493225603,0.3973744428603581,0.6587203225091965,-0.12858661194858842,0.19560653884909832,0.10442560361508184,0.2539937875257224,0.4408132015080968,0.6623836696221705,0.32739748837713706,0.22634767432681668,0.04732091509114584,0.40268358061558757,0.4456957296255391,0.5708536533811784,0.09773352070795603,0.04607810481768011,0.41157680460394064,0.12027049447442957,0.4200616261375801,-0.03965480127128034,0.5076375676987279,-0.16597293990213385,0.03100102826484473,-0.0480654860771772,-0.013979823506789472,0.40728603876256186,0.11873525926884435,0.07005940803641847,0.10357598434768464,0.10382360521713323,-0.13862549102734217,0.36817631124883077,0.40733489205888135,0.6925357007934945,0.7328692286283799,0.3218211897755437,0.12697552531920597,-0.2459820680914801,-0.09645601117646069
VTA_L,0.1361252868528902,0.21130894629501015,0.21544864967840122,-0.046524941667153076,0.30709006166989683,0.5076563162322246,-0.2957305687883424,-0.2327407056365674,-0.22170417649608226,0.0938378691329442,0.2515385327241335,0.44564885588199366,0.4315721637692467,0.5228254131413993,0.30260700560240683,-0.0669231203185394,0.07031309513254087,0.21240411857145855,0.13852488720865247,0.4795893230562545,0.0682409777622823,-0.18716189202078773,0.20844377297966254,0.4797776451803033,0.15627101739229868,0.3557418524864626,0.4223651194612107,-0.08824209589978768,0.3976205943373548,0.49563915030101324,-0.05471552433659639,0.32981176905384,0.158174626345464,0.3806773565295244,0.4383734460604006,-0.0034011613720953517,-0.15899428513366876,-0.3412967949245878,0.40949633507108046,0.2368075376489054,-0.17288181975817482,-0.20457115086339916,0.061269016478724084,0.013673215810518554,0.09632973887493754,-0.05925808774707229,0.6743896387104099,0.3056952924108389,0.7277830516693433,0.3357876077161386,0.01806390610512093,-0.2755557397510637,0.24127701244853286,0.321477856593991,0.2185763192922476,0.7859018630663309,0.04190091781589856,0.4368076179911892,-0.24298535366632562,-0.03420996779452925,0.0622347198703628,0.2637755720610307,0.10705432629655914,1.0,-0.22346995340066717,-0.20030430295318014,0.2878014177520676,-0.12215391841028841,-0.013050763585069522,0.030917916304420437,0.1428802267318678,0.3188531195117025,0.02883185489805554,0.14684633216819498,-0.02715534072679424,0.282866644587268,-0.19272935610657452,0.576957216162013,-0.043023652008650395,-0.15939526951359054,-0.190344173898394,0.16610217655829718,0.1793753257971727,0.2352530139764152,0.39819659338482793,0.4401802379305775,0.4699808793461502,0.3607761110818032,-0.20871900467589902,0.18113212568588638,0.22807637783540388,-0.05804010555388404,-0.0929075119124712,0.35901319050328845,0.3938136929200518,0.17675922179284476,0.16294279249178437,0.35434169055453646,0.46241973854364277,0.4834461145097668,0.3602521744384607,-0.076801793096055,0.482023880077468,-0.08112216402717172,0.07033529487609945,0.2059004600904479,0.020823889870457756,-0.2697123091561796,0.12888238405747374,0.30025806943514016
Occipital_Mid_R,-0.01736526186590997,0.10334238252844462,0.1477833278534928,0.589891988822867,0.0681235020312392,-0.2926171573193649,0.49721673164800695,0.23388774231190504,0.23520772967532722,-0.33985010945211186,0.12835378458963678,0.10003951878245888,-0.24621548133363708,-0.31942075413061427,0.1582880588018218,0.38960289331457537,0.1337998747090124,-0.004479443089484153,-0.09163013845294275,-0.216876257613804,-0.39023736448191026,0.6082520939287128,-0.13252648126678163,-0.5700315986369583,0.4505064038073025,-0.1825980188998162,0.0806680382082234,0.3746992748739462,-0.14033256563547986,-0.1353649802038277,-0.16681018692545857,-0.35341919183203335,-0.34349558749766895,-0.10006325053049717,-0.35063829875134644,0.41754457853519167,0.3857921530878944,0.5081740094991842,-0.41414992352384833,0.21784508535466265,0.23108573311441935,0.23896348334925302,0.341473682975948,0.3453954485550257,0.40248325026276727,0.4005654013968996,-0.40714073365011205,-0.25683011764707614,-0.3803125410255075,-0.4624955634734373,0.2129994173080018,0.7018682899246697,-0.09539035077479832,-0.4506207870111311,0.09498193574880963,-0.5035457393326814,-0.10532217930012776,-0.6171673878030725,0.37368630049611473,-0.10404666685113671,-0.05231441609612575,-0.09898113767672247,0.05732475221714392,-0.22346995340066717,1.0,0.48695545357280484,-0.39596427791949873,0.4923320924657668,-0.1135139330375256,0.16089661938787134,0.14186912487270084,-0.17664880460049195,0.4454937827456722,-0.3864937279897803,0.4007130430129844,-0.3339674256260566,-0.31618745394364667,-0.32339655241788706,0.4243589790823404,0.286209278295121,0.11167897400086062,-0.17731005765542704,0.08702781690138361,0.15231127197622538,0.1465853856283325,-0.45922045157888036,-0.09755942807966113,-0.11042429930000251,0.0611493228960675,0.04907726472540212,-0.2492116327306751,0.18547090059683505,0.09042639076703873,-0.4010191716235016,-0.5183739583024325,-0.13056945824179086,-0.28918260565344533,-0.29913584879563265,-0.0016397668579033594,-0.4923105883158663,-0.2245592981366394,0.27663170911508367,-0.18816509881236904,0.22485999418092828,0.21261744335710592,0.14959043937900712,0.4189090145532088,0.13238228311995587,-0.39479613953153636,-0.5161189320854318
Parietal_Inf_L,-0.061344160395207355,0.1652340476308694,-0.3030978001268429,0.3694558699370756,0.09575112675283133,-0.17274114124605855,0.545966309226121,-0.0573942391175746,0.19918107775876592,-0.11348899500170723,0.5935435283952729,0.30062011134165334,0.2532378336032573,0.13177595969846032,-0.25719152341517904,-0.20960014242125719,-0.15512829668934555,0.37125256855019645,0.20285081334637065,0.20184471591812175,-0.15287155167074898,0.6865936022899211,0.167675092556217,-0.27884223686868786,0.592159773706121,0.1831682410540519,0.2624147414832025,0.6787041610744184,0.24492958326156475,0.20708845624398503,0.002666987545158914,-0.14021510553799899,0.10060844249465181,-0.25228078698361206,0.12807909469081838,0.4537880162154124,-0.015748141506110893,0.7957674262167783,-0.3355292418024243,-0.11754197625929577,0.8619303269636033,0.2952949044772521,0.27164874004678485,-0.1511936919331622,0.5343907643363504,0.8488021788600084,-0.342063129692551,0.14511248805815063,-0.062307724241476466,-0.34064476174476177,0.5681276770838791,0.6356924592878398,0.26438723410242343,-0.028043703343070384,0.36253243943179775,-0.21277163723346826,0.4289642315493764,-0.28346608232375675,0.3662026182014582,0.06459352438306991,0.19326773754044796,0.3371814775528144,-0.17564911387407825,-0.20030430295318014,0.48695545357280484,1.0,-0.1298973461995692,0.12419341874661097,0.3644317755904579,-0.03167579013501505,0.5494448292230618,0.08188861299470551,0.14691942992567517,0.0645323596174751,0.509805290836473,-0.026007127713532426,-0.2700913787923659,-0.15610965874937893,-0.026581470817648667,0.1780087546138756,0.16003556928039997,0.40025165999900447,0.28614493991223366,0.3411139831116601,0.21385811120066822,0.07114351719695314,0.2019213066285987,0.2664237091887216,0.3394553540023144,0.11303078365273245,-0.047516568060157756,-0.19855767623820011,0.36155661038907394,0.09119771021971368,0.050204904722133424,0.1735613927692385,-0.08661122691655412,0.2649143495241548,0.3269739663979516,-0.18839013800235316,0.067819578516915,0.29542945419703687,-0.0009018023507926401,-0.27614728802511784,-0.27539938856733287,-0.08038266962465437,0.5071410329281595,0.14585308033245925,-0.1610670520077709,-0.07140761311556776
Red_N_R,0.366924907649921,0.18701927419269004,-0.008630408344470882,-0.24632628417040273,0.21974343918323438,0.4155626744898099,-0.3945541128659448,0.15806633333842116,-0.22257829044762686,0.6653904276394639,0.22673512543889496,0.1268288528457278,0.44600161857933823,0.5366582699333519,0.08971910253689828,-0.1954535642974856,0.020448490388216965,0.2584990615423862,0.23340437531450503,0.3775202667841268,0.5841353129929353,-0.12376634022799753,-0.2520647423809295,0.6030898603700051,-0.09589627353249736,0.40867286559539684,0.2777106103083691,0.0026249599468943087,0.3347350355099691,0.3882076160279254,0.12111052147199912,0.06489482410061644,0.40745754549983987,0.155312858565551,0.5004866520082731,-0.022689387032680877,0.04786839641080354,-0.16800886107817004,0.3647128361527177,0.04949393221967658,-0.10030145799935103,0.4280231416381324,0.1555964818028003,-0.16344128428981483,-0.01341797551255644,0.07595671801338523,0.3944488427872748,0.34825861388222845,0.3312033879077642,0.27501754603987205,0.2384632126963559,-0.38438071052493145,0.33406852042891233,0.38709693469448636,0.22596547157238453,0.5257606555413948,0.15964188136344218,0.6486925220994716,-0.2643151193977997,0.47848163668126176,0.2430276464722752,0.17112857641137647,0.19868601794447524,0.2878014177520676,-0.39596427791949873,-0.1298973461995692,1.0,-0.10728082387328144,0.6480969726959348,-0.026878041773148786,0.1809686737174937,0.20062332299690644,-0.048212730353198764,0.21406421176199747,-0.004339617086925695,0.3331390939758981,0.4324342707700532,0.4754683209838516,-0.012526687645980153,-0.18020071208456684,0.5072626014306981,0.24445589012621005,0.19092350780997727,0.23005226686550526,0.3369337790811065,0.5372219416317076,-0.01482910035989934,0.45338854250512256,0.3209703226754032,0.6174158714859463,0.2749004563448881,0.16524603676236344,0.0791137348882975,0.3497309885309996,0.45219829514618937,0.11202071943453598,0.600223121571558,0.4181956782138239,0.2516112463267465,0.30894321973348227,0.40071156873583846,-0.1608112182087667,0.44036604694701215,-0.16002706638352743,-0.08631791899666033,0.1128700441288973,-0.017185211528018454,0.15078776114303635,0.20458225543422265,0.344872896772788
Cerebellum_7b_R,0.2785740723024051,0.2411206727137447,0.25680693081986267,0.32136152250712646,0.13558786787517174,-0.018415573764549203,0.07821902300751427,0.3954444446641554,0.11351250854232513,-0.10083561726193822,-0.07197920222844678,-0.04328775197219363,-0.19594522491572774,-0.03431444257034179,0.3469925555994446,0.5146427769229007,0.34190120601711965,0.07687371287358505,-0.16945435209506587,-0.0845154562103798,-0.1388797121642298,0.14613488589343007,-0.38217732739321514,-0.24954444513950805,0.26081061813923306,-0.20690737734382023,-0.03133034530607935,0.16274482228816725,-0.16913114715128194,-0.1308583926134322,-0.27275417624471104,-0.21183293887661822,-0.15465854186161154,0.050290416386557214,-0.3269204019034937,0.3862307269233839,0.7181634384386141,-0.019417369480373193,-0.40114297930320575,0.5838884528770549,-0.05376101568515475,0.2672274854975605,0.4585928143695788,0.3516084756265084,0.23375788748227047,0.05524615659801542,-0.15742596104954387,-0.04959211133425595,-0.23245840084470457,-0.23074357813149418,0.08862173349868674,0.23588310598123075,-0.19122788137761154,-0.23652144338483097,0.25143846085512883,-0.2568148190813484,-0.11051542139395598,-0.2755107385818842,0.09001009972722478,-0.04121534427298318,0.07626939796183911,-0.21769892346210454,0.22868426145517193,-0.12215391841028841,0.4923320924657668,0.12419341874661097,-0.10728082387328144,1.0,-0.16003172918137346,0.05647654990149975,0.07177441671406612,-0.046136153960613616,0.4524691703323998,-0.25338099955659193,0.1653050193071494,-0.38396660556267737,0.03196427163187094,-0.19608173782745036,0.48083029853929243,0.3772476118016076,0.07607210999473726,-0.38733511894381967,0.32253106280526467,0.17067660140965507,0.1845088258110705,-0.2715860087367204,-0.2182345162545173,-0.045639907189553304,0.07877597731392043,0.1223398092535379,-0.0217852878609924,0.2773782258444348,-0.015296687985161017,-0.2979575890384823,-0.5047029940523964,-0.29030929730797966,0.06946115153812646,-0.36091934958280886,-0.03321332311286814,-0.26831713547873043,-0.08336131038539543,-0.10581680957272808,0.010371146752287667,0.28189840655312604,0.4004697291848726,0.36784617855323504,0.32593206999620544,0.11082113418392865,-0.34762168234787905,-0.5396478325321858
Thal_PuM_L,0.18475951071972802,0.2540463461145324,-0.14154956767474128,-0.14449445254978321,0.30489839001204877,0.20610445244215722,0.057379351353756,0.04345956046259769,-0.06757555753628271,0.5314981027332505,0.6304043826940774,0.36894134477722285,0.5783516665293232,0.4751838992314683,-0.0030436108703793697,-0.27924729557521816,0.055104418867927656,0.4868662793734243,0.4128950779360887,0.46985323849478755,0.41073482037675973,0.2807050244569645,-0.052257917246213016,0.47188672076349486,0.22760437055413776,0.5174692151453208,0.5168062605532806,0.34919143619259463,0.5007028742559173,0.4788560076405061,0.2176260147289597,0.009637586344848204,0.538597447643193,0.11825229679495798,0.7076012730069785,0.28324710608798426,-0.023105925162575043,0.28753456609416295,0.30645938328631006,-0.016513246232614683,0.3745699934056234,0.5865029161155755,0.34207092519572996,-0.17725299152543095,0.27363649495567943,0.5576162930668266,0.044732769759807355,0.39118353020349383,0.2658634300921227,0.04450544481213873,0.5386219397331977,-0.018023654054691356,0.45827755495693745,0.3751314677391002,0.46471805027472673,0.24445637369408685,0.5461832210808168,0.5394816634361019,0.019116386919196225,0.529132829217038,0.5298920464696966,0.4607647625160169,0.1362924706916631,-0.013050763585069522,-0.1135139330375256,0.3644317755904579,0.6480969726959348,-0.16003172918137346,1.0,-0.19436295393133024,0.6347247057459118,0.29399898237178584,0.1629944704733877,0.29344428588664484,0.30994308142897053,0.33062801986046875,0.2515985575987539,0.45923946167122714,0.015814780296091277,-0.004983054929871417,0.566107604445777,0.5919464868768939,0.37324696770178817,0.44382923261481766,0.4364035422858767,0.610275173311347,0.28269655838392654,0.6143249468811696,0.631244142166238,0.5906091972866034,0.2605627909324933,0.05963910204666854,0.29181982906427595,0.4344585601559371,0.5313101564246944,0.363345477477979,0.47876328542663454,0.5887639761163225,0.3996275267237495,0.17682909094362953,0.23744305271096872,0.051669949061117514,0.3982741864470566,-0.24698427674832152,-0.1099656127787672,0.1400961519226146,0.3057018126137427,0.190695234653094,0.20876860042095038,0.39127919847666115
Vermis_7,0.06911691334855376,-0.06459125988061112,0.11610493025979529,0.2296118324548222,0.05287287528361579,-0.0509487158204882,-0.13322026835188483,0.14952103555509627,0.01116015785899698,-0.10358532636034971,-0.20624063114515698,-0.057964254787108524,-0.2558702147980615,-0.16644731767654528,0.033916594450983426,0.23358130705281108,-0.015610408697983571,0.003213516959755663,-0.22147463481868992,-0.24445043184058432,-0.1056475961189858,0.003914343247895554,-0.10103424736879042,-0.02493294785468423,-0.026168730574481346,-0.17233289079627173,-0.09753990658558372,-0.01438227695367216,-0.1863836591980091,-0.07346927157680375,-0.4106052694447287,-0.17920489082778057,-0.056278473607665455,0.03131720696577592,-0.1018455636067042,-0.061777230487420086,0.1841622134402756,0.023648607177294115,0.014642600383134701,-0.06532311638981687,-0.03144954133590646,-0.023794729336114824,-0.025610238311556382,0.1839001821344091,-0.04466733192779975,-0.11611202657657246,-0.1182231125146443,-0.35840766716385786,-0.18219651456017677,0.01322472880684117,-0.215687275984787,0.11452758479769341,-0.28070768118901107,-0.18334560553437643,-0.16230500643145127,-0.12996832249190254,-0.2770638678996774,-0.17508787595068934,0.03869495656661894,-0.0714470806731268,-0.22398381574781628,-0.2850822656848364,0.061222072999074596,0.030917916304420437,0.16089661938787134,-0.03167579013501505,-0.026878041773148786,0.05647654990149975,-0.19436295393133024,1.0,-0.17171915064682047,-0.1650370832743426,0.05514339151703402,-0.20882629421401716,-0.023543062902002875,-0.07859817114897759,-0.06291923729675745,-0.10346536112875668,0.17161831554728965,-0.055739594071969,0.09108901780075777,-0.33348321791511865,-0.21987381726421681,0.08802914273615349,0.07338992796790708,-0.21419077274402912,-0.12451603569402696,-0.18641429433287324,-0.17035661203932198,0.05654220365248307,-0.17196601960705546,0.20101658219852717,-0.16851800719482493,-0.24254442122198858,-0.2733091829334814,-0.22760516206656292,-0.13865984493907121,-0.1715209860927911,-0.09427285183335665,-0.1076581038390852,0.019555425854663192,-0.1777195633463041,-0.19322371272581607,0.20743390969409065,0.027243642884206668,-0.08652676209792222,-0.04703814978603492,0.043847921625116616,-0.09215415614031869,-0.032018484915511
ACC_sup_R,0.05383062088929864,0.31406047654979147,-0.02144282908336647,0.04758705666132434,0.425699162190393,0.11524366239931783,0.3202347860216082,-0.15235553674181865,0.012790392879602572,0.11748641962126098,0.7563248261808999,0.4926792434499648,0.6079448184609356,0.4228541401406506,0.05246293236750976,-0.2068455280055652,0.018951350001084236,0.45290543787866755,0.38818390275808046,0.4900786921764338,0.014635955321395881,0.5393193959389488,0.212972141562284,0.22966297369803737,0.5934121568100893,0.4004074659431711,0.5471154124609313,0.5465540125008492,0.4348214973721899,0.43858851321431835,0.23024523544113693,0.016894765789158033,0.517215222010882,0.17518850610602787,0.5355098684631769,0.3929474236365818,0.014080979450258943,0.39015781395720023,0.13264024481651213,0.1927380322588658,0.6055273077301372,0.277473876486582,0.3877231501836337,-0.08960585511433075,0.5319623778110392,0.6826486867941544,-0.03340016662685089,0.33281762996898673,0.3210301789139387,-0.13484494663874697,0.5840918046344503,0.14253507866381815,0.5210363518904335,0.3550326748198343,0.6635026716586164,0.1880976275351116,0.710671447181264,0.21764971299244198,0.101110305337544,0.3503846603448352,0.5716975507044368,0.6021832127513495,0.018393348493225603,0.1428802267318678,0.14186912487270084,0.5494448292230618,0.1809686737174937,0.07177441671406612,0.6347247057459118,-0.17171915064682047,1.0,0.3722568356853681,0.2764925484648035,0.2337849794932036,0.6034269749553882,0.10455830845445649,-0.24221496680924146,0.30717236526195213,0.10532176863907573,0.046220833972938476,0.07728128398028712,0.48002146665263773,0.4440139931805374,0.6062342084374158,0.4977948258576972,0.5740688688787625,0.5228269496015646,0.621296742128454,0.40716588826735634,0.3096519034701075,0.15710205923775716,-0.06961502001427305,0.30579614880292944,0.24834244908448921,0.3077128556384959,0.44133579067095025,0.23773833257396376,0.4658239099244618,0.6343726258039998,-0.009897247774510762,0.16412472619100538,0.0987108731081655,0.3394041348581961,-0.2121321906141426,-0.036671415322246506,0.24933389976053474,0.4921386915892396,-0.03224291917977118,0.10941435473421608,0.14962879193280948
Thal_MDl_L,0.029587842628613973,0.630230907905867,0.3689047389043583,-0.16435034812731783,0.44099372265232406,0.4189552466969428,0.04135367611661494,0.09063250841986442,0.08721722863355844,0.16483765546768228,0.5989193744770761,0.556538230483153,0.5516751194008516,0.5893549092468114,0.49403710752327884,0.07156670394004158,0.4163544312081311,0.456157932372886,0.4653562469347722,0.6164324236277119,0.09105703527157097,0.039299435049901625,0.08839064823982308,0.4600022076041655,0.28607990815582074,0.511204632726976,0.6078389388581109,0.3704724111797465,0.6977308312250505,0.5282586300745478,0.08553347162098834,0.41214104591157535,0.3002120136404835,0.4227780240957048,0.5079410537346085,0.3716442682752614,0.020756066523858148,-0.20008871199263345,0.31720492123593447,0.45816250352777904,0.16777907710731146,0.1979031716842411,0.4692573239095692,0.09450435912573163,0.4291875454238025,0.2536247778399019,0.19832794093348963,0.5288162061096489,0.5377495718722797,0.23382139295177062,0.44380180248608286,-0.19296787145029007,0.46833971492696996,0.3357108670186236,0.544866931324564,0.3784381256223331,0.41999603876744496,0.4967391312224781,0.012884954842261483,0.2093667058159583,0.4749707626799882,0.42911133789630135,0.3973744428603581,0.3188531195117025,-0.17664880460049195,0.08188861299470551,0.20062332299690644,-0.046136153960613616,0.29399898237178584,-0.1650370832743426,0.3722568356853681,1.0,0.38456678759156304,0.3355550217913173,0.3255800859080029,0.22769120857207467,0.057632967921328326,0.5715738369891606,0.2229816701359015,0.11239826420988791,-0.07066959746688345,0.526749501432731,0.6482247057084886,0.5299832952526641,0.4844795491017626,0.576534055067183,0.5263528228395827,0.6749123476055546,0.23419322723740987,0.29654806160603386,0.21263592152487612,0.06965627463722128,-0.10749566010023417,0.4684719953621841,0.386626168522955,0.28275371238241176,0.3461412966667802,0.5803836836722299,0.5088561616731124,0.4005432502880473,0.394976049052291,0.023743068062739618,0.6516250246659034,-0.046599254168304544,0.3124086149222229,0.5962525356784675,0.346750718263393,-0.12442414716562822,0.10417616993171233,0.31026938133906246
