,SupraMarginal_R,Lingual_R,Thal_VL_L,Cerebellum_9_R,OFCmed_R,Occipital_Mid_L,N_Acc_R,OFCpost_R,Amygdala_R,Parietal_Inf_R,Vermis_10,Hippocampus_L,Precuneus_R,Frontal_Sup_Medial_L,Thal_IL_R,Supp_Motor_Area_L,Rectus_R,Rolandic_Oper_L,Cerebellum_10_L,Temporal_Mid_R,Frontal_Mid_2_R,ACC_pre_R,Temporal_Inf_L,VTA_R,Thal_PuL_R,Occipital_Inf_R,Cerebellum_7b_L,Temporal_Sup_R,SN_pc_R,ACC_sup_R,Thal_PuI_L,Thal_LP_L,Cerebellum_4_5_R,Temporal_Inf_R,ParaHippocampal_R,Temporal_Pole_Sup_L,Temporal_Pole_Mid_L,Thal_VA_L,Thal_VL_R,Raphe_D,Insula_R,Thal_MGN_R,Thal_PuA_L,Frontal_Inf_Oper_L,Cerebellum_Crus1_L,Thal_LGN_L,Cerebellum_3_L,Vermis_8,SN_pr_R,Pallidum_L,Temporal_Pole_Mid_R,ACC_pre_L,N_Acc_L,Cingulate_Mid_L,Thal_PuM_L,Cingulate_Mid_R,OFCant_L,Cerebellum_8_R,Thal_AV_R,Paracentral_Lobule_R,Calcarine_L,Olfactory_R,Thal_MDm_L,Fusiform_R,Red_N_R,Thal_VPL_L,Thal_IL_L,Frontal_Med_Orb_R,Thal_MDm_R,Frontal_Sup_2_R,Thal_MDl_R,Thal_PuL_L,ACC_sub_R,Cerebellum_6_L,Thal_MGN_L,Cuneus_R,Cerebellum_9_L,Thal_VA_R,Frontal_Inf_Tri_L,Angular_L,Insula_L,Occipital_Sup_R,SN_pr_L,Precuneus_L,Vermis_6,Thal_LP_R,Amygdala_L,OFClat_R,Cerebellum_6_R,OFCmed_L,Cerebellum_8_L,Temporal_Mid_L,Thal_MDl_L,Temporal_Pole_Sup_R,Precentral_L,Paracentral_Lobule_L,Olfactory_L,Vermis_3,Cerebellum_Crus1_R,SupraMarginal_L,ParaHippocampal_L,Frontal_Inf_Orb_2_R,Cerebellum_4_5_L,Heschl_R,Thal_PuM_R,Cuneus_L,Caudate_L,Cerebellum_7b_R,Postcentral_R,Cerebellum_Crus2_L,Angular_R,SN_pc_L,Parietal_Sup_R,Thal_PuA_R,Frontal_Inf_Orb_2_L,Rolandic_Oper_R,Frontal_Med_Orb_L,Red_N_L,Heschl_L,Vermis_7,Thal_AV_L,Lingual_L,OFCant_R,ACC_sup_L,Thal_PuI_R
Thal_MDm_R,0.2646757701621203,0.298950466770962,0.47748836085915314,0.04722971090507876,0.13549547672496098,-0.24238767284432786,0.3415132196723028,0.3470304826634451,0.21408619235970988,0.04134107163599653,-0.0842557256543477,0.45247376427822394,0.4540424115209351,0.2887875612522331,0.6050160880925466,0.4600336490625277,0.30349558709464725,0.29374090137222647,0.2677953794294652,0.3235490146075887,0.5840248737616235,0.3744113815689088,0.005159939400995239,0.2776704647446158,-0.0003467683545594434,0.10814439481776614,-0.02262302420126622,0.5624167979257823,0.5305325686004387,0.4004074659431711,0.5711234847854056,0.5636361746157085,0.2790667020193299,0.24215953820425662,0.6067568227027047,-0.05425974145098095,-0.11584751066621461,0.44047997631383656,0.6411202423310579,-0.18856260928493365,0.5118157959164376,0.33415519486097317,0.5500890044880453,0.09482097854258734,-0.11800212211306231,0.19654068043965045,0.4899002346825871,0.012033213770906416,0.5449259070799217,0.34250375704874136,0.4619197621254784,0.48807121648711305,0.6083657758388422,0.49487157043048535,0.5174692151453208,0.5095180757042105,0.19633805282885541,0.060219308677718936,0.21863841014808236,0.2709915866953475,0.20661804908604636,0.3153120070742466,0.5869484113834827,0.4808259040365615,0.40867286559539684,0.6149996850418411,0.5862297842565191,-0.11153698865394088,1.0,0.4744381985690882,-0.1767798778744198,0.3199790438000254,-0.03822075905133774,-0.06977939227767459,0.31513391442132754,-0.08483828491565819,0.3283194640741168,0.4166537501106109,0.3160609955841973,-0.180874287469294,0.2984821699545759,0.0735838447269416,0.3419450781342528,0.34865580655547296,-0.1711732866343475,0.5177156036367265,-0.004194238744650325,0.19728275465415895,0.10066260257978772,0.18901390986689884,0.10396460496799306,-0.2216705502395702,0.511204632726976,0.564079765214142,0.2693742307729344,0.3145874247127757,0.393593384854877,0.532985419041377,0.24507453684427577,-0.009811228772171112,0.47982211454068086,0.5967772020483826,0.2033725372213774,0.4537379715264381,0.6218048297952551,0.0773391507547872,0.6135972749706028,-0.20690737734382023,0.16884629605243354,0.029786088743025723,0.08087611873995725,0.22644954178325205,0.04684002729524973,0.1416328695556608,0.2646836835742575,0.4650060148002297,0.23267211307013339,0.4244512377461838,0.27634560589900203,-0.17233289079627173,0.44786034148783493,0.1009490923196457,0.2914878240177474,0.36858107998566275,0.20012372411787638
Frontal_Sup_2_R,0.5098048573305085,0.3905081248214201,0.602769957578994,0.14403698003287135,0.21834003437882696,0.158364136325689,0.17310180679545922,0.429211033600179,0.32372392799604804,0.2980041794604433,0.13612284315682177,0.5757387778595663,0.6699228634554992,0.7186099478381063,0.39591341234783967,0.6838509020574066,0.26778885690874826,0.6290384024919282,0.5456422594254364,0.432866228434266,0.7744696218732561,0.48173359093081225,0.037407458084356186,0.12956000822648917,0.11028352172181785,-0.05836425795506883,0.037116540872798115,0.6825498405931121,0.3203710481355864,0.6114965055123386,0.6151973423241616,0.4286893897982425,0.4323641417810784,0.18954215170600047,0.6217069916178988,0.14016189008848987,0.13725412054635766,0.4428701122340926,0.5585296990556443,-0.06775833519166728,0.7344816678763882,0.08097930531457082,0.4591455876589537,0.38976556534044254,-0.007490323887887359,0.5480875544387376,0.6542098598331341,0.01704099961834368,0.5055265315624826,0.3288878523419819,0.5900831740034593,0.46336075732196064,0.5253978452824549,0.7577563686551494,0.6019059760414872,0.7728522115488797,0.16817024147329068,0.20606855953474673,0.2745287515513742,0.4734172035546989,0.4730708944042389,0.16936972360582253,0.550089751269707,0.4944351499719493,0.31393269360802695,0.5973566760198254,0.49520465956309,0.16179739987528816,0.4744381985690882,1.0,0.06569299880071795,0.4171302302910597,-0.061334979453785556,-0.042402992849259975,0.5146580352957202,0.25044192270925614,0.4871896786855157,0.5724050124410645,0.5009377224967739,0.052694683122355444,0.6354627370629181,0.28127692080287037,0.276941940899212,0.6335236144447245,-0.11888250729322013,0.49325456912408766,0.08661665068970929,0.2976927004789607,0.16445169736795393,0.24182784573170218,0.1962247517347772,0.000958080371894928,0.5569173826520318,0.5657633223447736,0.39274992205081244,0.4728582799589767,0.40956892415575136,0.733926797851676,0.2530905499132808,0.26818164139927364,0.6405629777194729,0.4668376910255217,0.36555228767221976,0.6643593135166169,0.5322148695147148,0.38010437977971645,0.6714243680424905,-0.09521984981669505,0.4124121427625136,-0.05524930040848441,0.35826110789010646,0.35432521523418925,0.16612548194057608,0.11271439589048814,0.3644218687158558,0.7171963144966012,0.12165043340486963,0.3564090338124772,0.6172687106020281,-0.19217881075848506,0.4722496061151523,0.31301266149938894,0.3569606760441947,0.7618670003201995,0.41322697888675264
Thal_MDl_R,-0.12195278946221934,0.09843597678221537,0.20483676800639175,0.3388078031903319,0.21039844013781106,-0.12003708335394074,0.1699889469186333,0.2206950329050288,0.22530172788394212,-0.24406951634077134,0.1606893977880345,0.17885996418946054,0.05506096737564069,0.19302036923554602,-0.13757387958590192,0.07500083549913263,0.204615496110886,0.040969039693260136,0.09978351420965913,0.00927519893519374,0.05098383358655109,0.1597526600105984,0.06225586288163568,0.008734083456438956,-0.447705975660248,0.052327630061933826,-0.3110120470295305,-0.047483622936542076,-0.05858450262574843,-0.24221496680924146,0.09374335158446045,0.1530604468631055,0.14456591757931617,0.20270179137246414,0.023691027160397775,0.18101405607734214,-0.039777777606135316,0.04943316604645583,-0.08881773725731411,0.45199486031904906,-0.10513186245016412,0.14990185032047731,0.35020163922728414,0.16004111890921413,0.33155839790752883,0.25819777104960984,0.0761273750539831,-0.06501910725723893,-0.11833277448208725,-0.48738432088660744,0.14359143875244143,0.11864425136119215,-0.19635640868673476,0.02610292305783713,0.2515985575987539,0.10497352223687675,0.031450336831584456,0.11593094437145418,0.25365165255872996,-0.07978969203571432,-0.018107461547395072,0.10679104901845188,0.2477180035675074,0.13286605722123274,0.4324342707700532,-0.03970151115103195,-0.3379001923124048,0.0933713415565382,-0.1767798778744198,0.06569299880071795,1.0,-0.029567030245193443,0.30999038876699536,0.19379016153301798,0.3678095579994748,0.2505909456544684,0.22861238101767892,-0.11341566833411657,0.024052537417768527,-0.28136757993557443,0.04975859931509001,-0.28708668322608727,0.014195791871158622,-0.16885772286463036,0.13100912323726574,0.3921495324920436,0.2528235221483904,0.12080198344542209,0.15686420692805464,0.2227670111915025,0.2539937875257224,0.1044453927646776,0.057632967921328326,0.14275509929226055,-0.18887137138267152,-0.148790374172257,0.030434552320435727,0.07141184199308113,0.19069584803545095,-0.2045987389775707,0.13094223531108704,0.03186104980735666,0.1974236435132524,0.08900893226605218,-0.12035765914119277,-0.13059504819931017,0.07801343050749752,0.03196427163187094,-0.16810870049367996,-0.017220760511207047,-0.2456642913596258,0.4584904913935923,-0.2989365356769822,0.49486393057892375,0.1796469169800069,-0.07440971032260468,-0.13473585470122465,0.14202075604506975,0.03872011646381152,-0.06291923729675745,0.15683654482136924,0.11754184915075035,0.0747163133701069,-0.10727534423081755,0.4834645866145414
Thal_PuL_L,0.09540453344462548,0.08880502854796746,0.3829899368092573,-0.12435465280336859,0.19473591541225618,-0.16734233728095443,0.5073363677348166,0.3039515905483915,0.2512286932947931,0.06996190419976538,-0.0008622801654094579,0.4377323559757238,0.23146776813444264,0.2979045978134889,0.50494550932092,0.3787009150035426,0.1436679917211958,0.4195315726112828,0.3725816997605804,-0.09352656788264954,0.3598720220811015,0.42505525877609923,0.024633880380090782,0.11942734031819527,-0.0035048311370596778,-0.295766380857145,0.04604422715350867,0.2399689264233111,0.32619957382743153,0.517215222010882,0.46966572236046694,0.6101613633896845,0.1381580139624151,-0.13801281020993256,0.4707857672352418,0.008768743104596556,-0.27218638042159266,0.42847332907846597,0.14644753410232317,-0.10900122844901323,0.4323744469529958,0.04074043254434346,0.5169678358384681,0.3009913625581044,-0.10699227263059674,0.3593421363480124,0.49586353107283554,0.17343053834184227,0.4623419097310384,0.07187237241265614,0.2030781443783444,0.4353575491512791,0.39582757330879514,0.33901550938499025,0.538597447643193,0.33749016417434946,0.39247972974327644,0.007567500916688343,0.501213500938754,0.17430049842372256,-0.008910587668689707,0.419500010690614,0.5520651477112208,0.11358345257810118,0.40745754549983987,0.7553584476050889,0.4114313578818932,0.089083292876928,0.3199790438000254,0.4171302302910597,-0.029567030245193443,1.0,-0.09796069011930368,-0.1545298301704402,0.38511116193188355,-0.22853348430360804,0.11045179656065997,0.1804582339407164,0.5208569410134117,-0.19424574417277624,0.3568805883972375,-0.19722649781191331,0.43770964774787563,0.24965801066715043,-0.2228942771794777,0.405368225340466,0.0549036868636427,0.33015190074581463,-0.11930128977654778,0.28355206514231435,0.11446649432526966,-0.10539730089929207,0.3002120136404835,0.31950468087796036,0.15004362002960187,0.21213037058827494,0.36605524128313793,0.47592326397288864,-0.0015950426945470636,0.04364727130918625,0.4242705345791595,0.44715979184811455,0.1071567062500571,0.34568235366445005,0.45335812932224084,-0.13618423822150505,0.31316341181574936,-0.15465854186161154,0.17449261656579854,-0.1577814224479268,-0.04596664785129327,0.3870027481471964,0.01257700885353116,0.10057423823368254,0.4436487996170462,0.42243418210662487,0.10609513639655087,0.34612174366341814,0.31874912277250594,-0.056278473607665455,0.24837838141707097,-0.032053081345155415,0.21687543984198887,0.4851001697737068,0.15776758240213357
ACC_sub_R,0.005024058715332772,0.059625826840757096,-0.06196359181567312,-0.051745761784096046,0.0907331562242253,0.13197361535611277,-0.06444879157333176,-0.41471833177558454,-0.4421226470014455,0.1698265778360176,0.1091438837212844,-0.2105213225664204,0.03147352757842666,-0.14937861471130465,-0.07736455235240274,0.07818840404629852,0.1973737864342977,0.00925251671146781,-0.1422260574707241,-0.1254878836479234,-0.07426381742501297,-0.3072759776534157,-0.06527698060370196,-0.14351698237882002,-0.022146644725796673,0.07719667830235492,-0.015662543663221194,-0.28109932484188405,-0.2210110011632364,-0.03224291917977118,-0.0971188943725003,-0.19763330808392343,-0.07791455506591996,-0.0679664672642147,-0.27934590044188384,-0.12100276123438726,0.3092060000828516,-0.014838721402206396,-0.09634293693252484,0.1903566848394981,-0.2932561926939702,0.34347617211358705,-0.19293534448682828,-0.3104591778500846,0.21162025029242215,-0.09254316675906404,-0.059553725489615635,-0.025777150511727936,-0.4362402769020767,0.019459941809035736,-0.14313811222465433,-0.3510736357102834,-0.43758314769099266,-0.09824131051235233,0.190695234653094,-0.1647263162405772,-0.6119316008489873,-0.06559385468707961,0.16591262870944093,0.22370913592779654,0.049279049771081884,-0.17413359585769964,0.0012048258253779232,-0.044908507612285584,0.15078776114303635,-0.18070754497075853,0.06135334502894222,0.22385827059533542,-0.03822075905133774,-0.061334979453785556,0.30999038876699536,-0.09796069011930368,1.0,0.05759185961583277,0.07464220345947184,0.34719790014410534,-0.043888056878448364,-0.20575736658281538,-0.23847092051885607,0.273689987918169,-0.16156022385739477,0.0710654226233454,-0.15051332907188944,0.049699472380065675,0.1102347114180927,-0.20591638206827517,-0.23421904198396837,-0.3763347814756722,-0.05233912206818357,-0.5774465048116298,0.12697552531920597,0.01730214493561669,-0.12442414716562822,-0.3758760211058442,0.2159431455348177,0.16253395007959828,-0.49832592119013647,-0.027741025257039923,0.03126895276009315,0.0735646055611504,-0.2844209929639275,-0.20941924667552697,-0.03919092302802678,-0.21411040800490538,-0.2040283346008153,0.07657255616905807,-0.12654352521773468,0.11082113418392865,0.10858771711937483,-0.01419246855371358,0.05817526857556431,0.10213387347883011,0.15604060116313842,0.32033908902436253,-0.3537330835237172,-0.13087363688718673,-0.46759486083659385,0.17725242592794374,-0.11510390258889337,0.043847921625116616,-0.20850266546000334,0.06252355362616016,-0.4961580788669903,-0.22155854883155054,0.362984131583111
Cerebellum_6_L,0.20237671640993732,0.6147736670046428,0.3486632306887295,0.8719402926974501,-0.07780826148776883,0.16345489335315733,-0.09107073325901305,-0.10037726623832251,0.16935288725848957,-0.11547150646935156,0.7492114174910227,0.26497888672448494,0.0016773219060319242,0.14255031758101266,-0.3018716545010939,0.2922348859695889,-0.0667002877507226,0.2743112307525462,-0.2643655058850669,0.2902781473617324,-0.16286735583915196,-0.02140958701670882,0.7432385932017438,0.049341818188899315,0.018409827083219536,0.5313040123692224,0.01637374242890317,-0.04156193318485874,-0.08327637105659712,-0.036671415322246506,0.01625395290157795,0.10328229634044085,0.729055631388858,0.4001906775913344,-0.15058638522378606,0.4973806844305085,-0.05339950553659152,0.17855752988939094,0.3102403507017734,0.58618582653599,0.12351554719647602,0.061853909302050855,0.023228477012367618,0.47684650777994375,0.6470023785410899,0.225239870303206,0.18507906194956272,-0.09241462377471414,-0.035661094464056596,0.08374297124172157,0.0237522192637626,-0.3491578027952292,-0.21189371458609005,0.2705957401483657,-0.1099656127787672,0.28605271187557174,-0.34079984235214134,0.7848621372459599,0.1195298538871878,-0.0014362775854646443,0.539976929696886,-0.1828064225836239,-0.01193603027107814,0.4593286278932872,-0.08631791899666033,-0.1574281509479846,-0.011134128930011186,-0.16287485995004738,-0.06977939227767459,-0.042402992849259975,0.19379016153301798,-0.1545298301704402,0.05759185961583277,1.0,-0.0725001290052172,0.11062795493319363,0.4026204299821277,0.017795777975756526,0.16000814616707093,0.09999965247722264,0.37563800785233825,0.009317347249904146,0.19197959708468923,-0.27340915708329483,0.8705770697103916,0.31363280028954266,0.5259244515891737,-0.12850568805815654,0.7065426674540256,-0.13513470150440293,0.6925357007934945,0.7719168383395216,0.3124086149222229,-0.190540230070649,-0.2130175925325545,-0.10013505061715065,0.04658336505728283,0.10641652588526243,0.6865652028200744,0.2348318128172704,0.11704810272994652,-0.3010399942159396,0.8147216329188666,-0.007229648676075292,-0.1304412350437265,0.2835173616602879,0.10459401430869122,0.4004697291848726,0.07678418657237289,0.30563012617711244,-0.016181163410936086,0.11707915867445609,-0.4999688316935132,0.14054672710143584,0.0820076054494112,0.005649080989090362,0.20700531388261045,0.2893510133193035,0.21067070858840162,0.027243642884206668,0.15044434552777639,0.8108072061245832,-0.05316467692233909,0.09741295856785126,0.02981050544302447
Thal_MGN_L,0.17521962666127164,0.21235234839675515,0.45904189150262614,0.0465645793662921,0.1416412656616288,-0.18642191377622538,0.4132192217087478,0.16126890756644485,0.1658518321764155,0.1828873330090648,-0.09265287052075086,0.32242064623138933,0.47946501624682714,0.29762987035258726,0.3106844709987895,0.4897745955033465,0.15619408499986306,0.3359370139783548,0.2679550085094225,0.17393062391747816,0.5044068971225343,0.1653384497286606,-0.09700605816322753,-0.07973856504477586,0.04199386583088477,-0.12571731462110136,0.006153632048226163,0.3973462202042645,0.10244309412120661,0.42520214213499685,0.45044173357664696,0.30020495920266443,0.2118788166715991,0.15900551413293776,0.4227401149112594,-0.05880970529336733,0.049279366105282094,0.38921094720429267,0.21470640006017386,0.15555287668750745,0.2856467268077064,0.21406449166749936,0.5086216711679269,0.1619704025068148,-0.026561083244808777,0.5941394663458087,0.49013146480889325,0.33707857157697546,0.24131941449759756,0.09701072529493057,0.3988089131640009,0.3359123544256852,0.32699729592319776,0.40248020283019703,0.67808309651344,0.3971166721748463,0.28110120379621895,0.05257516835466087,0.3723597861434062,0.33491032291090495,0.14853829498302995,0.3475455456642007,0.6901037572724621,0.3488326207008675,0.4727306910250198,0.551959869757117,0.27342137283701423,0.18807833114741604,0.31513391442132754,0.5146580352957202,0.3678095579994748,0.38511116193188355,0.07464220345947184,-0.0725001290052172,1.0,0.20471699054780168,0.20253041254211143,0.2159082602337072,0.2725360740261127,-0.2034923929092243,0.23642880885366283,0.022306660458811012,0.22398379242669705,0.39733912364530444,-0.17597431989678375,0.4137525720179533,-0.14484099941346903,0.24873621952315897,-0.037807321072370954,0.13523649795708978,0.028538578677624025,-0.18413990872755537,0.3961661839648289,0.35628039909067605,0.3070237799054363,0.370863501555361,0.2307795110053095,0.5226199924976532,0.10263569246553529,-0.044307041011969264,0.4358878776748472,0.36508102703871426,0.1731692191646686,0.30011837098056926,0.5004377441114575,0.06282093832279813,0.43108389879431064,-0.083412541364856,0.27960399719776874,-0.028273436985637397,0.17288279367394813,0.45701254353108417,0.1291111655965867,0.4161340869517902,0.250628899038938,0.41752235721847364,-0.06365958912988604,0.3412367245821565,0.20332796529029146,-0.26655925845428813,0.3457286289253589,0.07610727552213188,0.13717000880061694,0.40426614679452727,0.5484965545639819
Cuneus_R,0.49679127186047894,0.5184524132045376,0.09411404470003648,0.21868890326370594,0.12338464081910396,0.40169145361814385,-0.14330399783517936,-0.33234040868881054,-0.2520011663381656,0.5646501103426363,0.35929932186691466,-0.20544940415005467,0.5988249172694604,0.0671163033448685,-0.29588995940648816,0.34121416356637063,-0.07700912967648411,0.29692901267711436,-0.07503999496971578,0.5949210661347619,0.09707466541734096,-0.3362105974382517,0.024030411703662456,-0.43892363574419707,0.31133319671005644,0.33794980853131495,0.24256815709391577,0.31237041049987196,-0.46481855775185804,0.225597665131233,-0.08752871316882666,-0.40003576802697677,0.293723612925558,0.3871136553227287,-0.08315454719670455,-0.11618623922488097,0.22804190310121078,0.0035244854363823165,0.13420636473207379,0.3830475409906236,0.03377835633470131,0.34219123740314017,-0.33552046089421134,-0.13774896195267708,0.24843128396556655,0.18995701701065615,-0.043419638007002576,-0.12566855465498314,-0.4197033917966819,0.343748843971685,0.03525712329725197,-0.29211831471761995,-0.20755510102344832,0.3054097146318613,0.28855189653023133,0.27756116922331975,-0.31386516061047853,0.15418261916483456,0.09925330166582182,0.5142762215040915,0.635226996277299,-0.24071464304456103,0.06651637034505482,0.3379699487053585,-0.0185757680067979,-0.27872877040680266,-0.002849262378257557,0.2875968328908991,-0.08483828491565819,0.25044192270925614,0.2505909456544684,-0.22853348430360804,0.34719790014410534,0.11062795493319363,0.20471699054780168,1.0,0.20380059414597584,-0.051116636648258044,-0.1625922829000676,0.5113199933575493,0.21216271786737284,0.743687219946527,-0.18775063569661815,0.611753054833682,0.1601308030534519,-0.06160216525299678,-0.24602703147134827,-0.15038262143569348,0.17530231750298322,-0.3719989461876019,0.14788213544888978,0.17257894489277184,-0.010438038056114401,-0.13073994714384105,0.48632584132685386,0.5812391095907216,-0.312755640027717,0.19003409993423276,0.24555949504566074,0.47302610476095697,-0.019976040374280857,-0.2773009420777967,0.21501796810230572,0.2445434049926844,0.041373311285181194,0.7636360809226315,0.0662601240196125,0.41666893146588946,0.47385740479080646,0.24783849736804367,0.6321022400188081,0.0742661022004877,0.5326371922880341,0.503078277136518,-0.3620552248915245,0.26214519046401885,-0.33084689298260694,0.12524147594897292,0.13632631919063196,0.0019667087387883276,-0.07385501685536798,0.4663916735585767,-0.3015731709397158,0.16917257757616863,0.5856968560123001
Cerebellum_9_L,0.4844978366645288,0.5712250811693298,0.6093049954068902,0.5418656782589738,0.12284511692663462,0.11482299913256716,0.14533273977585673,0.420485588265154,0.4417383165247253,0.030257061154089243,0.5003568133198212,0.3748719078940923,0.42950142429031996,0.4399227542134394,0.017260794684724138,0.46725466045559105,0.1511440054815856,0.44187674718037373,0.4022565183924493,0.49351816529244663,0.4520242621910291,0.33823217052985927,0.2920036489362183,0.11873707729193424,0.015156718457538838,0.24233409073787499,0.11655201799837861,0.42272480863596607,0.22969027016753207,0.13278384274304103,0.28478570752705945,0.26635880466028433,0.6947123720446768,0.45960153104105606,0.46222220656257623,0.17980106553869732,0.07013529531235808,0.4037880094341604,0.5156973268755388,0.3431041134230268,0.5562839568235224,0.10216822057623937,0.31701431485213577,0.27415506920188604,0.2721546690309862,0.29297059619880406,0.46144182088944397,-0.10227885832931145,0.39290741684013514,0.24462665467348274,0.5011982699297045,0.20866742663770255,0.24026997876906409,0.5520358802140433,0.21857294823350223,0.650531799411041,-0.07757535492539501,0.5279523606172697,0.1885631210685274,0.32887042437448805,0.4898407149006994,0.07084726097813236,0.40278360926044543,0.6374094680125991,0.16412716551090994,0.25818495871596153,0.24889906645501375,-0.03448015800979407,0.3283194640741168,0.4871896786855157,0.22861238101767892,0.11045179656065997,-0.043888056878448364,0.4026204299821277,0.20253041254211143,0.20380059414597584,1.0,0.3608168672381075,0.14991651994254704,-0.05787460720518308,0.49161802627337453,0.1943832571965331,0.29200079559553554,0.2477210264187325,0.22087336494482884,0.6248430841160697,0.2917603229217258,0.12278206609671939,0.5446607461066999,0.20742114809332302,0.5238036985330633,0.1860919010892357,0.6194980003699999,0.42889155891715647,0.13076525365965092,0.26703491787753214,0.3943240491770204,0.4600532160404698,0.5735206253368312,0.20379986742267026,0.500230854166519,0.19288121923712756,0.6962656786469507,0.428021610420218,0.2263952705885323,0.3305760892582483,0.6288723171709186,0.05275079336948992,0.22159062585621142,0.23559844608436817,0.10604392457272123,0.2862198922370844,-0.12941957316706207,0.29787748015013055,0.11017717622376398,0.4910735417304045,0.2815671735624797,0.37391095840025634,0.4018669010624383,-0.03891483931549188,0.5467491814671253,0.5197203448501767,0.4877351972834322,0.3380897981160231,0.3175653011933223
Thal_VA_R,0.34302013874352355,0.19400506929959643,0.4767981348329829,0.1562575033323089,-0.041424081271385214,-0.04399028625089277,-0.15036599170312123,0.41108721905026996,0.21106211396727573,0.10569276750558405,-0.019154782942179895,0.5501361566864714,0.34850455693948484,0.4233577487764283,0.37320760398352504,0.5120156180400268,0.3562447545192349,0.4123567570101046,0.18817256955810943,0.29806341433843875,0.5824972344495711,0.41251049677497625,0.012280330090586761,0.2661574851105345,-0.021510355955372096,0.006181854705749758,-0.021317013755187717,0.5598861557222018,0.43410879472047376,0.5228269496015646,0.6206111674949631,0.3203631057855501,0.26819078470216795,0.09943038392011044,0.4413581766858287,0.12246996953744704,0.10907335696311089,0.22602977487094775,0.6501398321108467,-0.3499118451040865,0.5944724678333619,-0.17369623654296917,0.40268949824095246,0.32927384863598763,-0.16085344290901427,0.4316408501191662,0.4539227410881337,0.071743890830949,0.591652696662991,0.31728620112253303,0.374230699862516,0.474081772491255,0.518334867813329,0.614538223233972,0.28269655838392654,0.5439942763573716,0.2182247449638302,0.1530636512568105,0.06883459212686227,0.18008599257628452,0.30427180434315365,-0.13908368583989184,0.2655569733195585,0.36894646644757445,-0.01482910035989934,0.47932865119430446,0.5144313088463254,0.025545727902220098,0.4166537501106109,0.5724050124410645,-0.11341566833411657,0.1804582339407164,-0.20575736658281538,0.017795777975756526,0.2159082602337072,-0.051116636648258044,0.3608168672381075,1.0,0.37560538727312104,-0.12025987820259458,0.4226146260953252,0.14737488916281807,0.08314284354855922,0.3659809808689244,0.0063356134811128695,0.30956014392860365,0.07516511070601495,0.19071012198070433,0.16849163842240988,0.2369045325481076,0.04607810481768011,-0.08055414467796736,0.5263528228395827,0.5264209095370813,0.19143551629868114,0.2212486652409688,0.26181761902591744,0.5053556285643255,0.15936115964998548,0.13963137568643594,0.48566845561883176,0.5163405216432116,0.2545832881631453,0.4367000887505243,0.3520504023996774,0.2279118998510377,0.6132342057063002,-0.2182345162545173,0.2145217607754285,-0.042387682287278954,0.2202310659013404,0.08564144231785344,0.027783705721582026,-0.2746886127803348,0.38979014882459984,0.4690698357087919,0.2576828036168553,0.030074314978015357,0.4206007108008328,-0.12451603569402696,0.46494736366993966,0.18473992913847262,0.40851919415316446,0.6396156121283326,0.26655210083483316
Frontal_Inf_Tri_L,0.07703058450174977,0.17401208165712795,0.47480941440390156,0.24419034371915851,0.11554329771803619,0.04796850409115386,0.25383751219913187,0.40586985833030215,0.30853679845994936,-0.01218987272688989,0.19305930403253732,0.6720314159684119,0.2445212474761507,0.5256845418741409,0.3837023339477574,0.38800134236670786,0.2643098689670889,0.5729489831375113,0.24800839381563747,0.022965889853504052,0.3335403280021743,0.5967111097878344,0.3637316059350146,0.20578357179346085,-0.07789607634913227,-0.2649802141751611,-0.13770413278402222,0.3751577001365283,0.2589450419650123,0.37524394033374986,0.5411217661797258,0.6171706105990487,0.25828431927002493,-0.13771973100390766,0.3441345053508106,0.6114434618313231,-0.1996313773010366,0.29783561672609354,0.37976269253839723,-0.021750362943583536,0.5972797820362779,-0.014140112921498318,0.5357499233196817,0.7759416003401973,0.18274756852592408,0.4418315896334907,0.49297662977464823,0.09301191822567902,0.46184472194172943,-0.07251782262313437,0.22890008884301194,0.5163333667689955,0.3964190144806502,0.4922108250660963,0.3964695143777171,0.5084893727316531,0.4481620978055806,0.21157259582480473,0.3135733250034456,0.04863244401879381,0.20300169948818625,0.23574478846864017,0.35808344132482317,0.10616271292126322,0.29729536675716023,0.5376952900523241,0.3252856598737071,-0.06241760082071193,0.3160609955841973,0.5009377224967739,0.024052537417768527,0.5208569410134117,-0.23847092051885607,0.16000814616707093,0.2725360740261127,-0.1625922829000676,0.14991651994254704,0.37560538727312104,1.0,-0.14924289229188442,0.5846872805542414,-0.13879689891176955,0.32509686920161585,0.11328189544315612,0.05935426537071931,0.4161210066225196,0.45371501267263376,0.43736021280212123,-0.02120620967849701,0.41523786520637423,0.25169445436974996,0.316773871914861,0.39475257385769164,0.3537636726626902,-0.08238002420440448,0.014213244217314637,0.43313063963132564,0.5074523301549111,0.08426576136034422,0.2764462123447285,0.4899356884032196,0.409566931862614,0.32720569916786274,0.3417133685187863,0.4264792171932705,0.08716828206137307,0.37290986760560096,-0.26909157812260587,0.13064026349066937,-0.1573220689230197,-0.06867078264620005,0.26344616739531146,-0.20585700968747483,-0.13254215024809066,0.8212921021245421,0.397243910357859,0.311359867374061,0.37240760261729844,0.5602866696402381,0.0433244165078258,0.3439072530960724,0.24264146591172217,0.2637649665528967,0.5821372520623969,0.06833494812914717
