,Thal_AV_R,Parietal_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_R,Olfactory_R,Cingulate_Post_R,Vermis_6,Cerebellum_7b_L,OFCant_R,Thal_VA_R,Thal_VL_R,Frontal_Sup_2_L,Occipital_Sup_L,Cerebellum_Crus1_R,OFCpost_L,Fusiform_L,Vermis_10,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,Frontal_Med_Orb_L,Cingulate_Mid_R,ParaHippocampal_L,Thal_VPL_L,ACC_sub_R,Vermis_7,OFCant_L,Rectus_R,Lingual_R,Precentral_L,SupraMarginal_L,Putamen_L,Cerebellum_8_L,ParaHippocampal_R,Pallidum_R,Thal_VA_L,Temporal_Inf_R,Temporal_Inf_L,Vermis_9,Thal_PuI_R,Cerebellum_6_L,Frontal_Sup_Medial_L,Hippocampus_R,Frontal_Sup_2_R,Thal_PuM_L,Cerebellum_Crus2_R,Cerebellum_7b_R,ACC_sup_R,Thal_PuL_L,Frontal_Inf_Oper_R,Thal_PuL_R,Amygdala_R,Rolandic_Oper_R,SN_pr_R,Vermis_4_5,Supp_Motor_Area_R,SN_pc_L,Thal_LP_R,Frontal_Inf_Oper_L,Postcentral_R,Cuneus_L,Rectus_L,OFCpost_R,Temporal_Pole_Mid_R,Insula_L,Occipital_Inf_L,Pallidum_L,Precuneus_R,Insula_R,VTA_R,Lingual_L,Precuneus_L,Supp_Motor_Area_L,Thal_IL_L,Red_N_R,Parietal_Inf_L,Fusiform_R,Cerebellum_4_5_L,Angular_L,Cerebellum_Crus1_L,Thal_VL_L,Vermis_1_2,Temporal_Pole_Mid_L,SN_pc_R,Thal_MDm_L,Thal_PuM_R,Precentral_R,Cerebellum_6_R,Vermis_8,Thal_LGN_L,Thal_IL_R
Frontal_Sup_Medial_L,0.17003722173871377,-0.05233405511759699,0.4860620322576743,0.25913738330075864,0.19096152443879716,0.3401831268753064,0.10955116168143997,-0.10051029743026203,0.3762294997628156,0.4233577487764283,0.4349383636905399,0.6788663523931222,0.13932771354243334,0.3592603261724227,0.4347612714591516,0.3782830446899828,0.2618979617450397,0.5256845418741409,0.4719603133789277,0.25774801341577586,0.6801273655496329,0.6305983848617635,0.4297590562816769,-0.14937861471130465,-0.052537713106437116,0.1645546350879506,0.25066825542846466,0.3105130929083727,0.05164253375052672,0.16543424923046265,0.6011145012011856,0.28547556903926347,0.5474217746859443,0.42109982912819993,0.4232184128506424,0.12384580382537363,0.27163907586618224,0.1285979203492421,0.18806547918717595,0.14255031758101266,1.0,0.5311214786753565,0.7186099478381063,0.2874759399178367,0.20399345633325341,0.08032944861043949,0.3159163133559331,0.2979045978134889,0.3928852141761236,-0.17335478790766518,0.5669033570515201,0.4604868419289879,0.5541973673163167,0.4759323161836617,0.33958286725193365,0.3740405556291347,0.4635688171659458,0.6024963666040035,0.15662619159068875,0.2326529747804157,0.21353742302655257,0.5717207551938073,0.563304609660409,0.705373438020305,0.05523008847602135,0.06200658685454182,0.4310918814082802,0.6823973624935415,0.3338908808278302,0.31216205219022797,0.2600883616304639,0.4541925598615258,0.34845874402766425,0.34193598187022256,0.12344843677086575,0.35704914000185145,0.4511576534986678,-0.08258759757528546,0.21167278073695014,0.5118825316350625,0.5618827471570056,0.0007741436725317852,0.362512868853491,0.38222216379174495,0.36354249326280463,0.17870516598073397,0.3382245022156182,-0.15889311420278757,0.40576952201592315,0.26871509484598527
Hippocampus_R,0.2092870004361964,0.011449314273579309,0.8088398982317839,0.5144137497453383,0.31461272501918125,0.33350860212971045,-0.14347847233641092,-0.05534568480927153,0.6018286006766013,0.6312634367371848,0.540349574280578,0.48369658761494533,-0.08593134888792453,0.3568141934816262,0.44623808826436717,0.19625161054916368,-0.04513144294110229,0.38877040531381235,0.40799652587650087,0.2933181407175931,0.629163310606408,0.8045987433394445,0.6835792348985195,-0.33617484224694805,-0.24445043184058432,0.42614980431685956,0.271687500531291,0.39605643819659053,0.26920280529037843,0.054050722278662415,0.6665932720528617,0.09325415835712565,0.8635352823604172,0.5492362496256421,0.5171042966770454,0.3632912981259167,-0.03262986788518326,-0.22665557002269057,0.3184493458837437,-0.08036333394060914,0.5311214786753565,1.0,0.6834899706908633,0.46985323849478755,-0.12423354970466323,-0.0845154562103798,0.4900786921764338,0.37432014312000417,0.655168051232969,-0.07543828930202645,0.5757888138962813,0.5758413593674581,0.7487719012806613,0.5108915019003359,0.35279112910067745,0.4195917296122021,0.5499643622989305,0.33247222606146276,0.11574571746080715,0.2013801082396903,0.6739177009112568,0.6646405250595595,0.6663494251664381,0.5262528701137547,-0.29302005199358566,0.2898490558262996,0.5573731433482739,0.7491442315199334,0.321995136090848,0.18757939787025882,0.4776968033307269,0.5088419908479389,0.5125605223026825,0.3775202667841268,0.20184471591812175,0.6232343423964485,0.34761479677712565,-0.32934928476819636,-0.1564417566227772,0.5968808793461821,0.6124377640826577,-0.11064243355497372,0.594413947068765,0.5861438945046434,0.5908011773310639,0.19014000595283762,0.2829832020441733,0.12175372930606539,0.46092464214876167,0.44725521924388423
Frontal_Sup_2_R,0.2745287515513742,0.2354800407287339,0.5657633223447736,0.432866228434266,0.16936972360582253,0.3807394279159697,-0.11888250729322013,0.037116540872798115,0.3569606760441947,0.5724050124410645,0.5585296990556443,0.7617413885357406,0.27264253627298835,0.2530905499132808,0.23721997315661056,0.19766270698805047,0.13612284315682177,0.5009377224967739,0.3644218687158558,0.12165043340486963,0.7728522115488797,0.6405629777194729,0.5973566760198254,-0.061334979453785556,-0.19217881075848506,0.16817024147329068,0.26778885690874826,0.3905081248214201,0.39274992205081244,0.26818164139927364,0.7030496082833749,0.1962247517347772,0.6217069916178988,0.5183137546123872,0.4428701122340926,0.18954215170600047,0.037407458084356186,-0.13153943875634827,0.41322697888675264,-0.042402992849259975,0.7186099478381063,0.6834899706908633,1.0,0.6019059760414872,-0.05188813435593067,-0.09521984981669505,0.6114965055123386,0.4171302302910597,0.73665626277633,0.11028352172181785,0.32372392799604804,0.7171963144966012,0.5055265315624826,0.5260247046479404,0.6135358935900127,0.35432521523418925,0.49325456912408766,0.38976556534044254,0.4124121427625136,0.38010437977971645,0.368435224950162,0.429211033600179,0.5900831740034593,0.6354627370629181,-0.15421254700819692,0.3288878523419819,0.6699228634554992,0.7344816678763882,0.12956000822648917,0.31301266149938894,0.6335236144447245,0.6838509020574066,0.49520465956309,0.31393269360802695,0.42953176509846114,0.4944351499719493,0.36555228767221976,0.052694683122355444,-0.007490323887887359,0.602769957578994,0.5241290010115928,0.13725412054635766,0.3203710481355864,0.550089751269707,0.5322148695147148,0.4614483156857035,0.16445169736795393,0.01704099961834368,0.5480875544387376,0.39591341234783967
Thal_PuM_L,0.529132829217038,0.2553372815527015,0.4344585601559371,0.28324710608798426,0.41073482037675973,0.363345477477979,-0.11400222506426179,0.019116386919196225,0.009637586344848204,0.28269655838392654,0.36894134477722285,0.46471805027472673,0.10126936266491918,0.20566233370821763,0.1018613249692454,-0.0030436108703793697,0.015814780296091277,0.3964695143777171,0.30645938328631006,-0.0729360605112434,0.4399694053773157,0.3982741864470566,0.610275173311347,0.190695234653094,-0.19436295393133024,0.20876860042095038,0.33062801986046875,0.34207092519572996,0.3640075536283193,0.12586635215642433,0.5168062605532806,0.1362924706916631,0.4751838992314683,0.7301514129367005,0.39845098043624505,0.13077962637470858,-0.14154956767474128,-0.27924729557521816,0.631244142166238,-0.1099656127787672,0.2874759399178367,0.46985323849478755,0.6019059760414872,1.0,-0.023105925162575043,-0.16003172918137346,0.6347247057459118,0.538597447643193,0.6304043826940774,0.057379351353756,0.06829072711869419,0.5402491484910689,0.2658634300921227,0.2540463461145324,0.5738941668472681,0.47876328542663454,0.43657026868556814,0.11825229679495798,0.30994308142897053,0.19097233385210177,0.29344428588664484,0.17682909094362953,0.39118353020349383,0.4364035422858767,-0.24698427674832152,0.22760437055413776,0.5386219397331977,0.4945097815012735,0.044732769759807355,0.1629944704733877,0.5576162930668266,0.6043786964583768,0.3996275267237495,0.6480969726959348,0.3644317755904579,0.37324696770178817,0.1400961519226146,-0.018023654054691356,0.05963910204666854,0.45998663439209825,0.2343849379993441,0.051669949061117514,0.24445637369408685,0.6056452927761674,0.45827755495693745,0.352909336510854,-0.07899233818754571,0.2176260147289597,0.5298920464696966,0.3751314677391002
Cerebellum_Crus2_R,0.19352100451374654,-0.09079835832627321,-0.2633924304316505,0.37217256029557266,0.02693287352012624,-0.2484482020857591,0.6909287831138586,0.09200046133721988,-0.21917579165669662,-0.21946849410590938,-0.008582401853399431,0.28337231311221683,0.26325514685321233,0.6047946471659456,-0.09505665576609025,0.5275245560544646,0.7178434713022113,0.03605017084670044,-0.16972153326918074,-0.09562482494528116,0.14451476801036964,0.06529481046512324,-0.24502928420764775,0.1800327592607939,0.1841622134402756,-0.3558765409631046,-0.16302724038759717,0.592816920390532,-0.06439548269471355,0.2919299346283738,0.13776601548459988,0.5337821356457297,-0.051978457622967315,-0.01944330156752335,0.16585385687886817,0.37585326766714966,0.46407239204419964,0.7354267262465963,0.15262056198092458,0.6105247180810105,0.20399345633325341,-0.12423354970466323,-0.05188813435593067,-0.023105925162575043,1.0,0.7181634384386141,0.014080979450258943,-0.07842634801690818,-0.06523728411900483,-0.08342516274172701,0.23449814542277508,0.006152574823621427,-0.2509223029981756,0.3516442462939985,0.1614114472940079,0.23207967557594275,0.07478027969991022,0.2316119708390679,0.10046645326732491,0.3879301035745356,-0.32063059061418164,-0.18047428122399675,-0.014700202876673289,0.39970333427449556,0.4305889215570076,0.07972143980559558,0.07333792748447579,0.10317967131915136,-0.07139434112430489,0.6075340012816477,-0.08973862538069856,0.15374784278976117,-0.0807520686743762,0.04786839641080354,-0.015748141506110893,0.3110589022248331,0.5365372072691332,0.15325669784404952,0.5780230267249874,0.15840757017186666,-0.11132993613068615,-0.16175255531611757,-0.2540799262171889,0.00801059962789322,-0.21960816840804892,0.14583516971766639,0.5996503033395008,-0.2832191982400789,0.02237748337596654,-0.31586659082138185
Cerebellum_7b_R,-0.04121534427298318,0.11298205528130147,-0.2979575890384823,0.3862307269233839,-0.1388797121642298,-0.29030929730797966,0.4923611430325377,0.09001009972722478,-0.21183293887661822,-0.2182345162545173,-0.04328775197219363,0.25143846085512883,0.3307718079531399,0.4637951217430124,-0.1331717108690815,0.3469925555994446,0.48083029853929243,-0.26909157812260587,-0.40114297930320575,-0.07942567576723618,0.0649195662818328,0.010371146752287667,-0.2715860087367204,0.11082113418392865,0.05647654990149975,-0.34762168234787905,-0.38396660556267737,0.4585928143695788,0.0831328838328057,0.1790216286325815,-0.03133034530607935,0.22868426145517193,-0.03431444257034179,-0.10754117450730066,0.19425685710052054,0.4170458341784463,0.25680693081986267,0.5146427769229007,0.07877597731392043,0.4004697291848726,0.08032944861043949,-0.0845154562103798,-0.09521984981669505,-0.16003172918137346,0.7181634384386141,1.0,0.07177441671406612,-0.15465854186161154,-0.07197920222844678,0.07821902300751427,0.15859518777190165,-0.039310125259695294,-0.23245840084470457,0.2411206727137447,0.15638855936807622,0.06946115153812646,-0.043247029120791404,0.050290416386557214,0.1653050193071494,0.4087227284244623,-0.25338099955659193,-0.26831713547873043,-0.04959211133425595,0.1845088258110705,0.28189840655312604,0.26081061813923306,0.08862173349868674,-0.07881226518915595,-0.15742596104954387,0.4524691703323998,0.05524615659801542,0.10543006642219901,-0.03321332311286814,-0.10728082387328144,0.12419341874661097,0.32253106280526467,0.36784617855323504,0.23588310598123075,0.2773782258444348,0.029563093710079168,-0.15974616417134532,-0.10581680957272808,-0.2568148190813484,-0.07989110425200031,-0.19122788137761154,0.22912151418092538,0.5747581559836152,-0.27275417624471104,0.07626939796183911,-0.23652144338483097
ACC_sup_R,0.3503846603448352,0.437123486725428,0.24834244908448921,0.3929474236365818,0.014635955321395881,0.44133579067095025,0.000839036963341351,0.101110305337544,0.016894765789158033,0.5228269496015646,0.4926792434499648,0.6635026716586164,0.28170450835496075,0.1929464743796948,-0.020288931168492348,0.05246293236750976,0.10532176863907573,0.37524394033374986,0.13264024481651213,-0.06214056655049622,0.5438759449179671,0.3394041348581961,0.5740688688787625,-0.03224291917977118,-0.17171915064682047,0.10941435473421608,0.10455830845445649,0.3877231501836337,0.5655860506196791,0.2695762981687151,0.5471154124609313,0.018393348493225603,0.4228541401406506,0.4074353035548982,0.40942145441155625,0.1508523976247043,-0.02144282908336647,-0.2068455280055652,0.40716588826735634,-0.036671415322246506,0.3159163133559331,0.4900786921764338,0.6114965055123386,0.6347247057459118,0.014080979450258943,0.07177441671406612,1.0,0.517215222010882,0.7563248261808999,0.3202347860216082,-0.030333501645390948,0.618917742693134,0.3210301789139387,0.31406047654979147,0.7764533316051766,0.23773833257396376,0.22698175925188643,0.17518850610602787,0.6034269749553882,0.40032215935866106,0.2337849794932036,-0.009897247774510762,0.33281762996898673,0.4977948258576972,-0.2121321906141426,0.5934121568100893,0.5840918046344503,0.5050900342745454,-0.03340016662685089,0.2764925484648035,0.6826486867941544,0.7833860324659684,0.6343726258039998,0.1809686737174937,0.5494448292230618,0.4440139931805374,0.24933389976053474,0.14253507866381815,-0.06961502001427305,0.4441455974994974,0.2892177623220839,0.0987108731081655,0.1880976275351116,0.4004654922815813,0.5210363518904335,0.6303563520612234,0.103710001870107,0.23024523544113693,0.5716975507044368,0.3550326748198343
Thal_PuL_L,0.501213500938754,-0.011071608408501075,0.31950468087796036,-0.09352656788264954,0.419500010690614,0.29624023240937836,-0.2228942771794777,0.04604422715350867,0.21687543984198887,0.1804582339407164,0.14644753410232317,0.451187547162015,-0.1001046495449824,-0.0015950426945470636,0.3328442641824573,-0.004168238317730255,-0.0008622801654094579,0.5208569410134117,0.4436487996170462,0.10609513639655087,0.33749016417434946,0.4242705345791595,0.7553584476050889,-0.09796069011930368,-0.056278473607665455,0.39247972974327644,0.1436679917211958,0.08880502854796746,0.15004362002960187,0.04364727130918625,0.3252063011290547,0.11446649432526966,0.4707857672352418,0.4393377625729859,0.42847332907846597,-0.13801281020993256,0.024633880380090782,-0.25706983195913563,0.15776758240213357,-0.1545298301704402,0.2979045978134889,0.37432014312000417,0.4171302302910597,0.538597447643193,-0.07842634801690818,-0.15465854186161154,0.517215222010882,1.0,0.3106481072945277,-0.0035048311370596778,0.2512286932947931,0.42243418210662487,0.4623419097310384,0.14561722941291502,0.2772925619901339,0.3870027481471964,0.405368225340466,0.3009913625581044,0.17449261656579854,-0.13618423822150505,0.28353364999177527,0.3039515905483915,0.2030781443783444,0.3568805883972375,-0.14828501583893877,0.07187237241265614,0.23146776813444264,0.4323744469529958,0.11942734031819527,-0.032053081345155415,0.24965801066715043,0.3787009150035426,0.4114313578818932,0.40745754549983987,0.10060844249465181,0.11358345257810118,0.1071567062500571,-0.19424574417277624,-0.10699227263059674,0.3829899368092573,0.2619627855433303,-0.27218638042159266,0.32619957382743153,0.5520651477112208,0.45335812932224084,0.1570118728928168,-0.11930128977654778,0.17343053834184227,0.3593421363480124,0.50494550932092
Frontal_Inf_Oper_R,0.3339929325794004,0.39393070880129166,0.4265287819859865,0.5636155412031332,-0.013543462082598694,0.3698107082702104,-0.027429450534897093,0.16260702433389146,0.14029571265976468,0.622017784254953,0.7176684155532617,0.6227768145490357,0.29318604982274676,0.2985236789708935,-0.06631780580777157,0.2046619847360933,0.09750532944725171,0.2936125125275842,0.11433895893462864,0.057695749197001565,0.7335107525159938,0.5170181264713303,0.5635216291701509,-0.007637673925380517,-0.20624063114515698,-0.017953022354867305,0.2924443123769565,0.5423331597819917,0.6560526953590542,0.38083090448499557,0.739185458308062,0.18013199999452567,0.5569798603940931,0.5319545162218565,0.459284466385666,0.2759012187564082,0.027360663920971365,-0.1793176197681941,0.5350375159680308,0.02564174564545801,0.3928852141761236,0.655168051232969,0.73665626277633,0.6304043826940774,-0.06523728411900483,-0.07197920222844678,0.7563248261808999,0.3106481072945277,1.0,0.2789428404269166,0.011445035965734353,0.7759303956774669,0.44622527295998665,0.5624014824428163,0.7940691759208628,0.30289062049884613,0.37748949007632426,0.15983377554656575,0.6285489129217433,0.5019631062792324,0.3458687956998415,0.13908035660400875,0.5041670962444085,0.5806476055951078,-0.2244901693875773,0.6074122863957737,0.7273720198233462,0.6257825934417516,0.05504740195897383,0.3782256373464067,0.7621337715425763,0.808632958459736,0.6285183720979242,0.22673512543889496,0.5935435283952729,0.6478422532165607,0.3649080714205812,0.16244396094844943,-0.06591992021743465,0.6363039001497834,0.42151090845692407,0.23198834883580907,0.29835767040244476,0.4854236972567581,0.5607256746832336,0.6754666675322996,0.2084708632544338,0.1446259448452937,0.5276069705197282,0.28564068335865167
Thal_PuL_R,-0.0002504883474761937,0.6109513934291817,-0.1635149916762538,0.21756165461193078,-0.14992458863745492,0.14711068694784035,-0.04085674979147803,0.4612627296189725,-0.15558831772339127,-0.021510355955372096,0.10931275477608561,0.10136962527442427,0.49900902523921564,-0.028800728231375344,-0.3321603244698662,-0.11504270833660046,0.0524930347724768,-0.07789607634913227,-0.2933302680964903,-0.023111291712804606,0.07945595948063124,-0.12077614833694877,-0.038690742807659266,-0.022146644725796673,-0.13322026835188483,-0.12150914747313275,-0.32510597917308626,0.18407796201107288,0.4246211577947088,0.3993861344867911,0.13697706799373557,-0.07073916573602665,-0.1340629949997168,-0.10438594985333961,-0.028740326391602126,0.07906229919148922,-0.041964371128664406,-0.08247442481694622,-0.002034686524614854,0.018409827083219536,-0.17335478790766518,-0.07543828930202645,0.11028352172181785,0.057379351353756,-0.08342516274172701,0.07821902300751427,0.3202347860216082,-0.0035048311370596778,0.2789428404269166,1.0,-0.3405272154717226,0.22490931730439445,-0.1726899235636264,0.044991176546074055,0.3582037873614715,-0.19497192137093283,-0.13723850053691156,-0.13924870052449534,0.3760022480941116,0.42346452758495684,-0.12462517604633828,-0.3725939969605005,-0.08919201382501447,0.027015790055143114,-0.09624904105081358,0.49849842859365917,0.2737674405999328,0.06956698656500622,-0.44085363990015985,0.19872491176760224,0.46200410325673646,0.22168816406811703,0.14296049549549458,-0.3945541128659448,0.545966309226121,0.12391357104609822,0.05810256086945416,0.5845805252473962,-0.15943444085146016,0.08162153972797738,-0.2116301427061826,0.2549510939094764,-0.3634139498939157,0.011890900028768895,0.18415737613515543,0.38536479586266176,-0.05831153663741343,0.20715045911831692,0.07867108164915101,-0.21122307550542238
Amygdala_R,0.08959079423304499,-0.42132859363033076,0.6714148409279589,0.22598278859790796,0.47713248214756365,0.05195374351997143,0.14635290574027288,-0.23258845820462934,0.6863249087598291,0.21106211396727573,0.13985986490855387,0.29459748742740177,-0.24577787251712582,0.4665821087903149,0.7219482200960081,0.3014580692219661,0.18125809755823535,0.30853679845994936,0.4668824687314915,0.4297277636371278,0.35341523925492224,0.652233704458344,0.35269416641759255,-0.4421226470014455,-0.10520754074286774,0.42986946294906514,-0.0046073866236967425,0.1930751448755676,-0.32026064235899504,-0.193847849145888,0.35199052816296084,0.27589784784192833,0.6380857442339739,0.2543374356153092,0.36635546629486854,0.32963338733130815,0.1462029745733661,0.19184346679156694,-0.07053621789131573,0.16935288725848957,0.5669033570515201,0.5757888138962813,0.32372392799604804,0.06829072711869419,0.23449814542277508,0.15859518777190165,-0.030333501645390948,0.2512286932947931,0.011445035965734353,-0.3405272154717226,1.0,0.14171919864583885,0.6003236345191736,0.29574958091299935,-0.13103385900639397,0.3781936239349957,0.5924015721892409,0.49841932989224813,-0.3333018426015258,-0.15167558442228168,0.43546537926895484,0.8082551883030002,0.5635633601476417,0.41428514174834974,0.03412913366763434,-0.20621429710771136,0.013402254339901217,0.5748844451498331,0.4553726851179558,0.13072783018795628,-0.17510605974161525,0.07395485305578624,0.07079079472029669,0.2953840269911502,-0.2754327990701556,0.34369719816632094,0.4003756046936839,-0.46621430959547233,0.11394997457573776,0.4010190665588645,0.5036442604051021,-0.2766664533776166,0.478702877303956,0.3732548244052589,0.15658308455433304,-0.27913690250393675,0.4971013619768448,-0.09159263636802384,0.23163755977922956,0.24510424333734154
Rolandic_Oper_R,0.36831750177503414,0.2605086247285932,0.3804700343228766,0.4842088543045713,0.18887191612608656,0.28100377324192466,-0.06769879798088264,0.24468856110628942,0.2574910467915022,0.4690698357087919,0.5885625910767477,0.6373445071311942,0.22069045810746546,0.19714695864905318,0.19570009076473882,0.21567054037538086,0.1458200984512774,0.397243910357859,0.21219971241641256,0.15515269848507596,0.7914508434220175,0.5527637633146872,0.5351661400885942,-0.13087363688718673,-0.020607061983389567,0.15951857443170292,0.08364857910832466,0.5250985112771887,0.5442352494876482,0.34891685588149424,0.7550039622711144,0.30749766805034384,0.5885027126682513,0.42319277378192666,0.4529241210866489,0.17857300601878054,0.11889007226120292,-0.0671547564660077,0.4002245581689371,0.005649080989090362,0.4604868419289879,0.5758413593674581,0.7171963144966012,0.5402491484910689,0.006152574823621427,-0.039310125259695294,0.618917742693134,0.42243418210662487,0.7759303956774669,0.22490931730439445,0.14171919864583885,1.0,0.4437398726414212,0.590984705586682,0.7112872981510063,0.360622089816654,0.4429285364779123,0.2732618607750465,0.6560251295146495,0.46966900554336044,0.36790812375029147,0.18086341198013114,0.35280117946493594,0.725923836006175,-0.09514214134336595,0.5125121891674701,0.6956161046136028,0.6631386988374097,0.00785638158670311,0.3640691714957887,0.6667554222819897,0.6924688505022953,0.5120896981148112,0.237894395335173,0.47167121835322334,0.5104170220971294,0.3702795601474088,0.15466551504680454,-0.07336468153977463,0.6113804913710282,0.3637715480775767,-0.06792937025522941,0.2378311570242553,0.510856410072327,0.5012993592443798,0.6903477179846486,0.1196958080266509,0.05814043750635332,0.47617779329616416,0.2493376548798178
SN_pr_R,0.171286456390937,-0.2019583201660777,0.6993303937150978,0.0878741445880293,0.3033557008284925,0.4338767548131203,-0.11651331069690882,-0.13728052947454908,0.6062702170537972,0.591652696662991,0.5303690010974672,0.3694089748929016,-0.2164810245071457,0.1790111626996958,0.5422713821234691,0.21637472316179018,-0.11859053217648036,0.46184472194172943,0.587427228428879,0.5505160055517724,0.506663843024377,0.7380575673442399,0.7305231292411437,-0.4362402769020767,-0.18219651456017677,0.4484664852370052,0.2646175396840411,0.11335776086070037,-0.016977894814342455,-0.10919696047802609,0.6065731825349113,0.13408545750520823,0.7592037163165042,0.45975515085394797,0.4880612406490306,-0.003650847621710041,0.07733690578316352,-0.22083659284331475,-0.016961817563424634,-0.035661094464056596,0.5541973673163167,0.7487719012806613,0.5055265315624826,0.2658634300921227,-0.2509223029981756,-0.23245840084470457,0.3210301789139387,0.4623419097310384,0.44622527295998665,-0.1726899235636264,0.6003236345191736,0.4437398726414212,1.0,0.30660571900954575,0.14326849253301596,0.3130007459351169,0.507923834423659,0.4542555388921738,0.0011504902983036146,-0.10352072312308554,0.5176870742017763,0.7112192683417885,0.5460702831267035,0.4874282850200143,-0.2429896397870238,0.13330694667796794,0.23301567188237374,0.6829212230336832,0.5771877692151778,0.010394692353399005,0.15275343219014545,0.33114105277050826,0.5337963175972517,0.3312033879077642,-0.062307724241476466,0.32940574115293014,0.26336512117510064,-0.35655296487435184,-0.2528105947317767,0.5372207009830327,0.6948456566148592,-0.1326486193021723,0.7915504069309769,0.4223510175868448,0.5337461293120563,0.007705907259121152,0.1851275416899446,0.10055076708194828,0.3207645841439901,0.5321843597235315
Vermis_4_5,0.28167209563960477,-0.09665094238592419,0.2887902517413047,0.6709695309900113,-0.008743240941680136,0.12753321931367484,0.31333271350796493,0.12423521717344814,0.2599395223493935,0.3581493797448628,0.6203508971826164,0.6015343104513714,0.12110446665021432,0.6475979678173027,0.1092024580195176,0.6975478075530566,0.5694082933963975,0.2593805212481379,0.12500843476585322,0.20718014155140022,0.8087147553126086,0.5275425507903181,0.2860578643897152,-0.009426902593156853,-0.06459125988061112,-0.11548302011501232,0.14559973667949935,0.8105101607480817,0.26408083865013116,0.3224884620096918,0.6099735093401062,0.6396997899450225,0.4650218501990477,0.3597935876904015,0.4780551517531144,0.5550533008412751,0.5287396523259591,0.3999242143765088,0.3873992034409804,0.519525893264263,0.4759323161836617,0.5108915019003359,0.5260247046479404,0.2540463461145324,0.3516442462939985,0.2411206727137447,0.31406047654979147,0.14561722941291502,0.5624014824428163,0.044991176546074055,0.29574958091299935,0.590984705586682,0.30660571900954575,1.0,0.5371876598779394,0.37532778081772117,0.5922682152757394,0.38844030644460414,0.42980274025580645,0.548264131352624,0.22189553730381356,0.21646284987745537,0.3982525377024088,0.6356107936156337,0.16911691222319758,0.3872375429690927,0.6937452873742861,0.5159451353761471,0.09674628111717551,0.7158827669508095,0.35588375571305253,0.6356715127587742,0.34501726309487724,0.18701927419269004,0.1652340476308694,0.7695456932080398,0.8310726046086248,0.00434222249932319,0.31106563739821225,0.6457889111978999,0.40212245154828513,-0.1008718300142043,0.22526367719410392,0.4510951702948448,0.3787933681602937,0.49562195218660066,0.599610890485377,-0.1714656073974528,0.36293295030158657,0.05014359253583981
Supp_Motor_Area_R,0.3306912532256559,0.46369608292251285,0.14288695116358957,0.5075979070028419,-0.13614544497297293,0.4185335216637626,0.13610828241093398,0.19719524743992928,-0.07685424764579045,0.3875811012633535,0.5566873648718071,0.6826999636988169,0.37069148845940636,0.3254384486658068,-0.20671654945364198,0.23076571214663555,0.2829313879672725,0.23729961853678327,-0.07767971060221034,-0.1119885553444677,0.6626353623858035,0.2551155051314764,0.3511891057205496,0.17654301738648331,-0.1359645609152762,-0.1510926169253363,0.06066327577480912,0.5810391323674031,0.7357548380270524,0.36016442583576824,0.5422415022077499,0.22169680348948914,0.3130748693936717,0.40256135682553995,0.3907288999557155,0.3397481551198981,0.08680811048260074,0.013401217138723885,0.5510514605122699,0.1785030308190827,0.33958286725193365,0.35279112910067745,0.6135358935900127,0.5738941668472681,0.1614114472940079,0.15638855936807622,0.7764533316051766,0.2772925619901339,0.7940691759208628,0.3582037873614715,-0.13103385900639397,0.7112872981510063,0.14326849253301596,0.5371876598779394,1.0,0.2780403973278992,0.2818140524286133,0.111190240031028,0.7594135702378081,0.5631433402632088,0.13164542073354887,-0.1435690724778482,0.3723717832354199,0.5129837007960072,-0.06862711821831288,0.6488811434597798,0.7285539406433935,0.39403574137130926,-0.20354696759016652,0.4937123728604122,0.7143901225304141,0.9173107565845056,0.5397249352091987,0.14266447600972046,0.627264029700845,0.6078621266670701,0.4415565823177077,0.30041706078675773,0.12783726185298036,0.5423899613534908,0.2339885114955739,0.21615876962896807,-0.011396292371867766,0.40922991773111184,0.47146126569861907,0.8164914171890677,0.25065401437763424,0.12774012163492818,0.5429878869853013,0.11759386523067013
