,Olfactory_L,Frontal_Med_Orb_L,Paracentral_Lobule_L,Thal_PuM_R,Calcarine_R,Cingulate_Mid_L,Vermis_3,OFCmed_L,Postcentral_L,Thal_AV_R,Frontal_Sup_Medial_R,Raphe_M,OFCmed_R,Precentral_L,SN_pr_L,Caudate_R,Thal_VPL_R,Cerebellum_9_L,Cerebellum_Crus1_L,Temporal_Sup_L,OFCpost_R,ACC_sup_L,Fusiform_R,Thal_PuA_L,Precentral_R,Postcentral_R,SN_pc_L,Vermis_9,Thal_VPL_L,Thal_VL_R,VTA_L,Cerebellum_6_L,Temporal_Inf_L,Rolandic_Oper_R,Thal_MGN_R,Supp_Motor_Area_R,Temporal_Pole_Sup_R,Rolandic_Oper_L,Occipital_Sup_R,Thal_PuI_R,Cerebellum_8_R,Frontal_Inf_Orb_2_L,Temporal_Pole_Mid_L,Vermis_1_2,Thal_LP_R,Thal_MDm_R,Occipital_Inf_R,Frontal_Sup_Medial_L,VTA_R,Thal_MDl_L,Cerebellum_7b_L,OFClat_R,Hippocampus_R,Rectus_R,N_Acc_R,Fusiform_L,Frontal_Mid_2_L,Parietal_Inf_R,Cingulate_Mid_R,Occipital_Sup_L,Insula_L,Cerebellum_4_5_R,SupraMarginal_L,Temporal_Pole_Sup_L,SupraMarginal_R,Temporal_Mid_L,ParaHippocampal_R,SN_pr_R,Occipital_Mid_R,Red_N_L,Cerebellum_4_5_L,OFClat_L,Insula_R,Olfactory_R,Cerebellum_8_L
VTA_R,0.4838579556091445,0.3514342245891704,-0.3422256275669175,0.11663110749328476,-0.1299005745681704,0.06295007321749096,0.2030219572352851,0.3886295032998776,-0.30220684828890476,0.1276749041087183,0.37160241161273877,0.18277138533443615,0.17395326236973127,-0.29556838592788454,0.4164306504396529,0.38748010983352604,-0.059558568236211876,0.11873707729193424,-0.04245752192716288,0.09007181292543084,0.4825283503063542,0.06761585271323388,0.06778590323989418,0.5091945595869976,-0.251415128092102,-0.23768886539325454,0.20837584639011106,-0.06709583149125928,0.35025601577258,0.16814528283701952,0.6743896387104099,0.049341818188899315,0.13919738392818481,0.00785638158670311,0.039688068061420737,-0.20354696759016652,0.34705507012652104,0.0577072910566608,-0.3919702303718082,-0.17998442166060724,0.16988584532654102,0.4061878344482155,-0.11357491583746089,0.44114106418686333,0.19992411975628901,0.2776704647446158,-0.15724126477775793,0.3338908808278302,1.0,0.19832794093348963,-0.3416062093658556,0.21068170360088395,0.321995136090848,0.3600598308285456,0.24590229040671094,0.2040352465662343,-0.0410780138204618,-0.4029830031414541,0.13486727780441862,-0.3339679844943976,0.23644788706271289,0.0664419074573691,-0.2117093101362217,0.1908654057362809,-0.11315814571153536,-0.02024501509688765,0.4347391149774619,0.5771877692151778,-0.40714073365011205,0.2509220574073278,0.11864111771290671,0.15928176134391214,0.33029055440142596,0.3173844828112348,0.16279919862747827
Thal_MDl_L,0.4189552466969428,0.2943790053366773,0.3113827271707767,0.46833971492696996,0.346750718263393,0.6647721738006378,0.6749123476055546,0.23382139295177062,0.16777907710731146,0.2093667058159583,0.5282586300745478,0.4653562469347722,0.029587842628613973,0.2545279215076996,0.3216241057165929,0.5274591825487154,0.1979031716842411,0.6194980003699999,0.06965627463722128,0.4634202866879629,0.4005432502880473,0.5173159348491082,0.6482247057084886,0.4967391312224781,0.35720033829101006,0.3255800859080029,0.3461412966667802,0.07156670394004158,0.576534055067183,0.556538230483153,0.3188531195117025,0.3124086149222229,0.3689047389043583,0.5341388702888205,-0.07066959746688345,0.4463530718915659,0.4684719953621841,0.5299832952526641,0.023983024794590014,0.23419322723740987,0.45816250352777904,0.31720492123593447,0.023743068062739618,0.622868159544916,0.6255707805631613,0.511204632726976,0.11239826420988791,0.494399136714556,0.19832794093348963,1.0,0.012884954842261483,0.21263592152487612,0.6164324236277119,0.22769120857207467,0.16483765546768228,0.49403710752327884,0.41999603876744496,0.039299435049901625,0.7123211650081389,-0.08298750127106905,0.4844795491017626,0.6232089582320463,0.16969561610982056,0.15570135314769645,0.4291875454238025,0.09450435912573163,0.5893549092468114,0.5377495718722797,-0.17664880460049195,0.29654806160603386,0.5962525356784675,0.06414609561111632,0.565870093042204,0.09105703527157097,0.3973744428603581
Cerebellum_7b_L,-0.09725994806232494,0.03846619240602267,0.3237555751097707,0.11817773279992366,0.2739163191157516,0.0806880944688721,0.06562424987502011,-0.32996701378443694,0.239408501915481,0.1448364011008835,-0.09383440028424875,0.028446160641868518,-0.0571644081954612,0.2884440243508422,0.0707018114434268,-0.1097489810570436,0.15260886830131803,0.11655201799837861,-0.005774435864369548,0.05149475257210004,-0.2509393739254519,0.0382276455501527,0.061007792607159925,-0.2987725063078127,0.32632261584493244,0.26988818265390446,-0.06464240598345296,0.05811060026992762,-0.030287638993205825,0.06740768699644621,-0.24298535366632562,0.01637374242890317,-0.009626880892419292,0.24468856110628942,0.14885184000414864,0.19719524743992928,-0.12133119009458164,0.06898856505056072,0.4058425189921903,-0.020736017012924116,-0.014192380816349591,-0.2924858111375534,0.10334387141715817,-0.32240101873844496,-0.13937581301170668,-0.02262302420126622,0.1468686071746205,-0.10051029743026203,-0.3416062093658556,0.012884954842261483,1.0,-0.13733025398778903,-0.05534568480927153,-0.19914393727696256,0.042377821737106504,-0.03587121078834357,0.04163002192808217,0.3259630694039627,0.05977733986790429,0.40175624898537443,0.08826522754192383,0.1033391712728754,0.25953556810722606,-0.12106031870423631,0.2744036201555122,0.04761747441791666,-0.07898843451892813,-0.13728052947454908,0.37368630049611473,0.05026551800223192,0.07056552673625406,-0.1412348462630292,0.10931346354299064,0.04927635595405466,0.08592283094454585
OFClat_R,0.5574626658138618,0.2580689702686258,-0.06503064430033775,0.30582559992486896,0.03775659894400446,0.09992641548091385,0.16434946954150384,0.5682354201392691,-0.06610079216375728,0.09067824378476755,0.4660165936039167,0.13290467960242883,0.3405962140624112,-0.14231833977727276,0.422236683320034,0.4901834601380263,-0.09135115213799631,0.12278206609671939,0.0004738705395972521,0.15682835858210928,0.6956120110776186,0.31773549067567164,0.16142558327318218,0.47458583476683786,-0.25243234039261636,-0.262293941573148,0.3236367988438384,-0.11579120613328574,0.3900567608257542,0.059142025495801914,0.22807637783540388,-0.12850568805815654,-0.09695213044906417,0.09293744156270248,-0.09079983411370081,-0.02399869616122535,0.666571478138921,0.08949033775158743,-0.21428371066509802,0.020750534632855026,0.19398016435078805,0.4579617910886388,-0.135442565785927,0.3500763709585867,0.3992483002799537,0.19728275465415895,-0.1775028255781801,0.41407702796055806,0.21068170360088395,0.21263592152487612,-0.13733025398778903,1.0,0.5333268779875046,0.07506262911253285,0.3663846756671869,-0.013442954636531858,0.1587229126831367,-0.2723956811961375,0.1853380825758026,-0.14546549641912374,0.2633976847334736,0.11465691336676907,-0.17718583518417472,0.17546266032616667,-0.21089748418364263,-0.1528490595046776,0.5409955616633615,0.474216079542224,-0.2492116327306751,0.15370040677109675,0.10532983069693462,0.17146075720252543,0.5084062297530646,0.44210105132515104,-0.03965480127128034
Hippocampus_R,0.6191543055778651,0.2933181407175931,0.30603899722062383,0.5908011773310639,0.4717626390512347,0.6099810979838526,0.6994195180131213,0.4665374503708516,0.2863572503755614,0.2092870004361964,0.7181706466987052,0.42164699172469955,0.2333162698775698,0.26920280529037843,0.4529829887493853,0.7626580143754377,0.11647749931596331,0.4871841118237577,-0.1564417566227772,0.3895883810732594,0.6646405250595595,0.6274132516682714,0.6232343423964485,0.6441403638422225,0.19014000595283762,0.11574571746080715,0.4195917296122021,-0.22665557002269057,0.6835792348985195,0.540349574280578,0.4795893230562545,-0.08036333394060914,-0.03262986788518326,0.5758413593674581,0.02606412613637544,0.35279112910067745,0.8088398982317839,0.406993873402866,0.11187040814131341,0.3184493458837437,0.25407677968188597,0.40799652587650087,-0.11064243355497372,0.6124377640826577,0.5499643622989305,0.5772590052524654,0.004605459785190677,0.5311214786753565,0.321995136090848,0.6164324236277119,-0.05534568480927153,0.5333268779875046,1.0,0.271687500531291,0.3464186141775611,0.19625161054916368,0.401907652616701,-0.060296303271222346,0.629163310606408,-0.08593134888792453,0.5262528701137547,0.43290011301431375,0.054050722278662415,-0.014337208484355334,0.2742566867869027,-0.21730001445683841,0.8635352823604172,0.7487719012806613,-0.216876257613804,0.3111644017608298,0.34761479677712565,-0.13449659390341132,0.7491442315199334,0.31461272501918125,0.09325415835712565
Rectus_R,0.07798184681053417,-0.10973487362731764,-0.022183156214312452,0.12683292621927383,0.007409164663157242,0.18685130761095212,0.3072520364643538,0.0761551126435097,0.08285236922433728,0.12587405010394295,0.37365344784778315,0.2055826329882608,-0.0013128784005374781,0.03888951648221642,0.06320732101400113,0.3927904221602783,0.17912295261743127,0.1511440054815856,0.009878271631280534,0.16697190196381698,0.3079899578897829,0.1615344938964688,0.1252920114866736,0.3399512725675364,-0.08888878953795723,-0.06946925591111341,0.308861575649311,-0.20694793280843085,0.3161484839050834,0.23764846864022968,0.282866644587268,-0.0667002877507226,-0.008471178306976815,0.08364857910832466,0.18814636071155022,0.06066327577480912,0.32464188947272726,0.1132301809838738,-0.1214312392136848,0.22723091898337194,-0.10239611346444422,0.2935845522366719,0.09897701101502544,0.2835064415671108,0.14709599283708,0.30349558709464725,-0.051957877491003154,0.25066825542846466,0.3600598308285456,0.22769120857207467,-0.19914393727696256,0.07506262911253285,0.271687500531291,1.0,0.14662335180174094,0.07618418550888868,0.22267643214596275,-0.14724825748455453,0.1779518353857662,-0.1640146491897435,0.14735874050942396,-0.034717025746538364,0.0009590664087127103,0.14500592024290748,-0.023475667797265135,-0.18657031054988532,0.24511585969264008,0.2646175396840411,-0.3339674256260566,0.10147343995146627,0.0001987197959269341,0.1975386870762504,0.2588795146212227,0.1322283560549125,0.10442560361508184
N_Acc_R,0.5612333154019141,0.06792962731127311,0.020545955624465463,0.3273640392904299,-0.01120756799107155,0.041266031990589126,0.35791706909493415,0.3032067832861235,-0.09831023873404642,0.5808821357540422,0.18956745371437117,0.2032074966539095,0.26196772230520343,-0.06645972151591954,0.6605240473880504,0.4833352399052903,0.32408149015081117,0.14533273977585673,0.00019599726600621673,0.2018445270791857,0.2920072976290055,0.08452691478605216,0.1621071153686427,0.5084092130347888,-0.07239183367502856,-0.0858048838085429,0.5992800135613552,-0.21859377733025007,0.5279254143562147,-0.019751993411442983,0.0938378691329442,-0.09107073325901305,0.005087698099099085,0.2518388714165905,0.4924568495316746,0.00713036764886886,0.3640138997972826,0.08359322217414791,-0.21612769773137744,0.11858061117064102,0.02361732475018755,0.2809371160179634,-0.36167514985984367,0.10509921044771105,0.3977811365748397,0.3415132196723028,-0.1026405333068493,0.14078649317245198,0.24590229040671094,0.16483765546768228,0.042377821737106504,0.3663846756671869,0.3464186141775611,0.14662335180174094,1.0,-0.010697231144114697,0.1072198742602674,-0.17874101741180545,0.10243223168709015,-0.2573574357171893,0.2903867451086086,0.11073181367942769,-0.16931262975800876,-0.04365828859622478,-0.09639630803536815,-0.18714680284908286,0.5501817966735897,0.31746247727975085,-0.33985010945211186,0.502691122988936,0.09514478281332701,-0.1047509045464595,0.3682607104118526,0.8641524015378452,0.19657235200985637
Fusiform_L,0.2480065829046823,0.3102024018369397,-0.03835039408662593,0.10946252816197426,0.37994234510005365,0.5063784338190292,0.38917957769388173,0.06562929524102346,-0.3002556544071825,0.18439540662971024,0.30016234677321385,0.17378895596335592,0.06566938402585375,-0.1814600366287019,0.30346354387227886,0.21860273493743643,0.34088169949237945,0.5047369401749059,0.5565532880829827,0.5401344701175498,0.10637364593087288,0.25311234380487935,0.5419820036124914,0.24694980604502048,0.20363814641477151,0.20646737747243488,0.2517354330908111,0.7298328793042342,0.0780281817025166,0.48796005906521034,0.30260700560240683,0.8766201123361277,0.843546120571404,0.21567054037538086,0.05379491759119174,0.23076571214663555,-0.015387019040924793,0.497068283536348,0.07295748795980996,0.11651756600211621,0.7794299721610886,0.30068610890932007,-0.12373812541270576,0.42609049681384803,0.4537732230251238,0.13811494877032898,0.36016197402400807,0.3782830446899828,0.2040352465662343,0.49403710752327884,-0.03587121078834357,-0.013442954636531858,0.19625161054916368,0.07618418550888868,-0.010697231144114697,1.0,0.07659983817136153,-0.04970936730088053,0.5413229898507717,0.041224414225254094,0.570384988750761,0.7838311693916266,0.27531070721980727,0.542296029625348,0.3432647889636799,0.7462641491527878,0.13971031683852544,0.21637472316179018,0.1582880588018218,0.37571413754142136,0.8697206996711134,0.3040206254739636,0.3241487271291178,-0.11779479796641722,0.7290568451837526
Frontal_Mid_2_L,-0.012250122122450411,-0.059084485057516074,0.5192886908119148,0.49118920326526083,0.2780116331166139,0.4883504246816829,0.484876559788278,-0.14880858816874323,0.5538527542984863,0.3527957631989637,0.3199161517539762,0.4200407305663885,-0.12836709971091678,0.5814350388401258,0.07071567712617735,0.27557515794808674,0.210342463420332,0.09770068165853715,-0.032436828630556455,0.3726330375786973,0.040727938752087994,0.6242709236117112,0.4883218341402249,0.26061221196301426,0.3546855256728595,0.31487507958712246,0.2191176844458399,-0.21254542994714296,0.5577988489134658,0.4595914206274227,0.04190091781589856,0.05445839834524772,-0.05091418928816168,0.4428792270024716,0.04690608330982195,0.6597690498142904,0.3104567033578502,0.410816998996684,0.07828223038023092,0.3111628238751596,0.12251003963124675,0.14949744788468838,0.06365578915076196,0.33774183748065456,0.29769519346467194,0.42397250266151665,0.19347413348267598,0.22021966482305264,-0.0410780138204618,0.41999603876744496,0.04163002192808217,0.1587229126831367,0.401907652616701,0.22267643214596275,0.1072198742602674,0.07659983817136153,1.0,0.21523446472438745,0.4074372976113699,0.09733000676701449,0.2690212120108552,0.3133517895752271,0.19594603460908677,-0.08695040610364385,0.2613241163349472,-0.09713470334363607,0.3019214665580341,0.28706922462384427,-0.10532217930012776,0.20492836620174254,0.21185223559651226,0.021173907880227456,0.3719756447650307,0.029718466750308703,0.022058252400556123
Parietal_Inf_R,-0.26837914921787775,-0.14176396289444546,0.6936337309641702,0.30070118897394443,0.3990717021933224,0.38086725236579183,0.2785382256134436,-0.42581586526182014,0.5746143304988062,0.1027685656848375,0.05974186502973413,0.054251684195115876,-0.025231204724457328,0.5256154934553116,-0.24125702241134675,-0.14523829299060168,0.28650736903012775,0.030257061154089243,-0.10577330553679634,0.21061413589947667,-0.4738464248721064,0.36647586767147167,0.06731861966282557,-0.3335596343690537,0.777487786719375,0.8351085328125779,-0.07320675714292475,-0.09038998594086597,0.02799684667133494,0.23026248781917116,-0.18716189202078773,-0.11547150646935156,0.03912067369980126,0.4202691032982997,0.0700356072350083,0.6191001913255243,-0.295018950977964,0.4212594225345157,0.73471739045745,0.3374400636501513,-0.06957182889277075,-0.23254878485927566,0.32294647829854817,-0.16145758576687277,-0.15965116344968894,0.04134107163599653,-0.060110432993112806,0.03046714421669141,-0.4029830031414541,0.039299435049901625,0.3259630694039627,-0.2723956811961375,-0.060296303271222346,-0.14724825748455453,-0.17874101741180545,-0.04970936730088053,0.21523446472438745,1.0,0.30749269062286133,0.6517980138080164,0.1955251986891456,0.0721756450674524,0.4105579718281688,-0.15028962328268697,0.6912879130069722,0.05349366072566005,-0.07578584603263927,-0.17830290383679795,0.6082520939287128,0.09050593883905327,0.03994033103957184,-0.07128755389717595,0.03910893323636551,-0.2870075407558211,-0.06349751071993415
Cingulate_Mid_R,0.43180737612090353,0.2772638995794983,0.4954697408401145,0.5295787810936462,0.6423250822773185,0.9268643911022428,0.7983446800310062,0.2626493991442446,0.31194167642441945,0.25256779056122,0.7567732064927088,0.5057757059540045,0.15127816039272582,0.34063650367740816,0.2900310723957251,0.6292120159025594,0.36684484428484765,0.650531799411041,0.16151718378174307,0.6956995725065825,0.36889512132671365,0.7377571956093308,0.6756821693194197,0.45909823523865995,0.5913495143133366,0.5746031514265276,0.3635824621004427,0.17799678709325809,0.5156710052355792,0.7337138250417988,0.32252233530466845,0.28605271187557174,0.40711910125764506,0.7914508434220175,0.030795978037071476,0.6626353623858035,0.45336279724301,0.8230344886025858,0.27833505882382853,0.40847625807215737,0.4722477842756619,0.3795735692602468,-0.05330145852098869,0.5809231281114479,0.650774376821624,0.5095180757042105,0.1334924122518446,0.6801273655496329,0.13486727780441862,0.7123211650081389,0.05977733986790429,0.1853380825758026,0.629163310606408,0.1779518353857662,0.10243223168709015,0.5413229898507717,0.4074372976113699,0.30749269062286133,1.0,0.1720544135699523,0.7557064132304852,0.7277979840714711,0.37963191289600895,0.21947280026164515,0.7238749007465055,0.2946269559345611,0.5999265088109358,0.506663843024377,0.03298236105360375,0.4339556012170567,0.6595097738723595,-0.008365871772024044,0.6954421185749292,0.02096609527070919,0.45548783307041263
Occipital_Sup_L,-0.19973392555269318,-0.06993901040394604,0.45140315460812197,0.04391854578237574,0.4095312287403698,0.2418295302295982,0.04045402697950569,-0.3738064449540643,0.39103777066844575,-0.018608908292682518,0.14244612015378538,0.032604110915499654,0.03652114608996531,0.36868227420813526,-0.1385793830167911,-0.13593274666090907,0.3095980278628578,0.10853097305725992,0.1312633682364245,0.08348971064893516,-0.29677459101624654,0.25362382192007044,0.06847224110601777,-0.4565061766479401,0.4240684720722474,0.40031997724001184,-0.19381387863568197,0.22092324822395068,-0.22614265887526017,0.20700610120376475,-0.17920820754053393,0.03914599145820239,0.02270056419573055,0.22069045810746546,0.1526232818009656,0.37069148845940636,-0.19254208729966996,0.2550962276546718,0.7697350644541014,0.1405420052516766,0.09225323045448497,-0.274330942213136,0.3972832192317068,-0.2900335009209966,-0.24583659495531246,-0.03860300730292819,0.12574311231138754,0.13932771354243334,-0.3339679844943976,-0.08298750127106905,0.40175624898537443,-0.14546549641912374,-0.08593134888792453,-0.1640146491897435,-0.2573574357171893,0.041224414225254094,0.09733000676701449,0.6517980138080164,0.1720544135699523,1.0,0.23984791408710626,0.1350211427418562,0.5732170221294531,0.07815577735938538,0.41415963826718366,0.26836874927189097,-0.17413885086937886,-0.2164810245071457,0.819159954225032,0.15625103654780984,0.08159399892651759,0.11076716651939765,0.19650213570409517,-0.27308743264821006,0.035980203603762126
Insula_L,0.5417786277235622,0.28577761626542225,0.2836207213114165,0.3472853364866257,0.5756115508621266,0.7338479714350548,0.6976898963824,0.2629698021110943,0.1262801858989946,0.418608594712218,0.7155628918880885,0.4594972039847165,0.18666571416002695,0.15050297846135535,0.5740357825121966,0.5540647171445079,0.361531545811451,0.49161802627337453,0.29114889696339474,0.7501455848297939,0.3029395538112064,0.6833491394689426,0.487770499137776,0.4022564177229758,0.40712201324490804,0.3986872027889559,0.4465904155556795,0.3241591692395105,0.4176493994221576,0.5793898876235022,0.39819659338482793,0.37563800785233825,0.4406509103912709,0.725923836006175,0.19849099555305386,0.5129837007960072,0.33567464489132753,0.7862405796912052,0.22844259220967036,0.2610978498695935,0.5284264492231482,0.4316602949012309,-0.12334651299715713,0.4607088842459654,0.4563783535215956,0.2984821699545759,0.10918214442145337,0.705373438020305,0.23644788706271289,0.4844795491017626,0.08826522754192383,0.2633976847334736,0.5262528701137547,0.14735874050942396,0.2903867451086086,0.570384988750761,0.2690212120108552,0.1955251986891456,0.7557064132304852,0.23984791408710626,1.0,0.6450422573658705,0.42043459598483346,0.40967549933625647,0.5405948178900256,0.48348529486892045,0.5410998813660404,0.4874282850200143,0.1465853856283325,0.6071323494298797,0.6220609087401564,0.17296935298234575,0.7969140986374839,0.22095652903422008,0.5708536533811784
Cerebellum_4_5_R,0.3361985990923691,0.23688653150381755,0.34364997477638703,0.2676362902420065,0.6021435994841681,0.6410528686709682,0.5351297346713619,0.034833617118828895,0.02120156168691189,0.27797447613589255,0.39239868876618,0.34048351226741685,0.1103475101245854,0.18299121990607609,0.37950588755159426,0.3411670369546991,0.40988962603082096,0.6947123720446768,0.46839437697650965,0.4824518193077559,0.16971395443790493,0.4897223305155479,0.8416683622553792,0.22962679617511939,0.4191366270980725,0.3420379567793125,0.3530436886155432,0.5801198927989696,0.23303738173429525,0.5470255276618052,0.1692437385640317,0.729055631388858,0.5837465333181905,0.47553340490826357,0.08586249699268755,0.5327724341524046,0.22403530096178836,0.590332499721594,0.2361591193166613,0.3014159906157501,0.8544924344251386,0.07591169844269544,-0.1164964007708657,0.3744895696069414,0.606054713097913,0.2790667020193299,0.5284329521865658,0.4474265739669566,0.0664419074573691,0.6232089582320463,0.1033391712728754,0.11465691336676907,0.43290011301431375,-0.034717025746538364,0.11073181367942769,0.7838311693916266,0.3133517895752271,0.0721756450674524,0.7277979840714711,0.1350211427418562,0.6450422573658705,1.0,0.31148115764442835,0.20721960532520112,0.5507101630230554,0.5012595248857067,0.3840905478813926,0.2629395033641721,0.19207397548481275,0.44608892565911795,0.9286412721616537,-0.03774989041791653,0.5059315750484441,-0.0026854001225417212,0.656102347814394
SupraMarginal_L,-0.07884856242047686,-0.01706226192405618,0.4098138799180498,-0.014202202235981209,0.5399673324547518,0.5019374383916962,0.2826711494735389,-0.2280140609925053,0.5314239873675848,0.004502287194527648,0.17876652069142585,0.1094207643556808,-0.13860104450107344,0.39983258581168996,-0.10362679659913827,-0.029034178552808557,0.28707811854589016,0.20379986742267026,0.18045025179986618,0.4233755299358262,-0.1928038035628512,0.3979106394985127,0.20579647678432528,-0.23605347628296489,0.349525900178204,0.39259260888241565,-0.15894723953347561,0.31299596331319307,-0.07475316108824967,0.33681144451258355,-0.1069870094273824,0.2348318128172704,0.28121502289570216,0.34891685588149424,0.1627707791452349,0.36016442583576824,-0.1692488581526801,0.5234878091610041,0.5178783838794887,0.15134417634588163,0.17172051381091433,-0.000592790748879425,0.09304111276649026,-0.05408789233192948,-0.08263086681052384,-0.009811228772171112,0.17983029176662865,0.16543424923046265,-0.2117093101362217,0.16969561610982056,0.25953556810722606,-0.17718583518417472,0.054050722278662415,0.0009590664087127103,-0.16931262975800876,0.27531070721980727,0.19594603460908677,0.4105579718281688,0.37963191289600895,0.5732170221294531,0.42043459598483346,0.31148115764442835,1.0,0.25034495789521705,0.46917626525147405,0.44693548781291614,-0.04149923472674361,-0.10919696047802609,0.4855684856909728,0.23499858240706414,0.24907445926063554,0.08503738415772737,0.2966614982112232,-0.2656563152005655,0.19683468468906454
Temporal_Pole_Sup_L,0.24803803330708105,0.3959606253368574,-0.3984042110131825,-0.04065836157514158,-0.03511346120550423,0.19718890384284396,0.08150656121122773,0.32024670668591376,-0.4059175477350295,0.08063700328444634,0.3723757651864751,0.13213216844127523,-0.009033276791376705,-0.49332610850532504,0.1360758614718118,0.26485285091076194,-0.015965738752743625,0.17980106553869732,0.4422123812680237,0.5328253078184223,0.2946027490912111,0.19424975470216016,-0.09665852706148266,0.2685005288183946,-0.23472556495743016,-0.14365757801461215,-0.00015668515276060207,0.48974841588268864,-0.009502771445934931,0.2438642929946795,0.17556688215704314,0.4973806844305085,0.5042020115220622,-0.03620126798248215,-0.039859047723847026,-0.13221854802542712,0.07488064183210111,0.20970716491914493,-0.14257064809427222,-0.09497243506889148,0.310140529273979,0.6542914358562636,0.09019315010824552,0.2901421780764721,0.23414763967257088,-0.05425974145098095,-0.091018912652398,0.381717779487762,0.1908654057362809,0.15570135314769645,-0.12106031870423631,0.17546266032616667,-0.014337208484355334,0.14500592024290748,-0.04365828859622478,0.542296029625348,-0.08695040610364385,-0.15028962328268697,0.21947280026164515,0.07815577735938538,0.40967549933625647,0.20721960532520112,0.25034495789521705,1.0,-0.09473265255328452,0.6570489894999537,-0.1252379864457468,0.174314476774181,0.052918271547282764,0.2631335297627421,0.4028721821226358,0.772849071802143,0.3287808908728732,0.004230937288550032,0.4088678380603944
SupraMarginal_R,0.04618704882542571,0.08690090541600808,0.6550861938724507,0.3141610677945792,0.6533632844480072,0.7251967243180351,0.5922520654836446,-0.1788887240953704,0.44653899092136523,0.11504560963282438,0.3337843066501948,0.3231214838549228,0.026498181083245323,0.488495353998025,0.02271471238961365,0.16473313326158673,0.3773672871781537,0.4844978366645288,0.01649863107384619,0.4075642650535338,-0.15831164614406237,0.5245656851258443,0.5037471102835646,-0.034722116663451395,0.8137361352511512,0.8207719162036751,0.09206528880649402,0.17101778474419946,0.1786867787735217,0.5555462202559251,0.09632973887493754,0.20237671640993732,0.2853151353425104,0.695547431958004,0.08726209110922079,0.6927431589001988,-0.017661574503131345,0.6909995383524989,0.6031485802170047,0.38357618567424334,0.32263709657907585,-0.11915579443136085,0.1102000931687952,0.18534142347272983,0.2364888851206078,0.2646757701621203,0.190916300291614,0.31216060727913175,-0.11315814571153536,0.4291875454238025,0.2744036201555122,-0.21089748418364263,0.2742566867869027,-0.023475667797265135,-0.09639630803536815,0.3432647889636799,0.2613241163349472,0.6912879130069722,0.7238749007465055,0.41415963826718366,0.5405948178900256,0.5507101630230554,0.46917626525147405,-0.09473265255328452,1.0,0.2397774233533905,0.27967256654415157,0.14002623048777432,0.40248325026276727,0.2647328948148829,0.4806273153918106,-0.22314658228486417,0.3333079478677804,-0.23678394975182515,0.32856510516032983
Temporal_Mid_L,0.03767548487990344,0.24637836163161309,-0.16813003653784592,-0.19036901704878462,0.2500623705765222,0.2858971903984168,0.08483223789275625,-0.003446792054291635,-0.29385761466845434,0.06324546780751196,0.10279950045420856,0.09867761908085865,-0.040549421253974254,-0.24805536886871746,0.11664894184941489,-0.09547705086797631,0.1755380111524064,0.1860919010892357,0.5399077074122406,0.5239143992821742,-0.13351721175213158,0.13922474805956492,0.1095259750133581,-0.07193201775542347,0.10748203851913274,0.15442871674331207,-0.03253081699296498,0.8098213757103928,-0.2717573405119267,0.23013397021765833,0.013673215810518554,0.7719168383395216,0.7609167775092391,0.09161729661507383,-0.03145548570693297,0.07453918376815948,-0.32196777408356186,0.39415535704066534,0.08004867570137528,-0.08446949760993809,0.563212706277574,0.24189368529627323,-0.05796637021507831,0.12118873149124812,0.1223426990933027,-0.2216705502395702,0.23193408193136067,0.24176205978992235,-0.02024501509688765,0.09450435912573163,0.04761747441791666,-0.1528490595046776,-0.21730001445683841,-0.18657031054988532,-0.18714680284908286,0.7462641491527878,-0.09713470334363607,0.05349366072566005,0.2946269559345611,0.26836874927189097,0.48348529486892045,0.5012595248857067,0.44693548781291614,0.6570489894999537,0.2397774233533905,1.0,-0.2648518761475484,-0.10345651582332048,0.3453954485550257,0.26504358482090934,0.6027109039830005,0.4165106883221037,0.13625754471716992,-0.21362922401694517,0.6467145188839675
ParaHippocampal_R,0.7148627018030549,0.2390484750022955,0.2801782229276488,0.5776328823602028,0.3552240661774314,0.534582722809644,0.6994445166274342,0.5002992703232371,0.1995394576196491,0.2962534199306261,0.6539928123167594,0.4171760241597637,0.3258427800517689,0.23398267702200765,0.6225771218964647,0.7481040909603797,0.185416398092449,0.46222220656257623,-0.18242982902014776,0.3445301146422174,0.6380700738553636,0.5103266596496508,0.5477890510767179,0.6591110692332177,0.1990397048276224,0.14740352303293794,0.5560125137306403,-0.29997247307796954,0.7457886266598474,0.4197105583020323,0.5228254131413993,-0.15058638522378606,-0.01695813543342998,0.5885027126682513,0.11891030201720447,0.3130748693936717,0.7391405905149401,0.4438120056296952,-0.02917700036948221,0.2109855885408217,0.2359061066742508,0.3589130192538757,-0.23111667787013157,0.5891469570487321,0.5726268137968095,0.6067568227027047,-0.08613198478735413,0.5474217746859443,0.4347391149774619,0.5893549092468114,-0.07898843451892813,0.5409955616633615,0.8635352823604172,0.24511585969264008,0.5501817966735897,0.13971031683852544,0.3019214665580341,-0.07578584603263927,0.5999265088109358,-0.17413885086937886,0.5410998813660404,0.3840905478813926,-0.04149923472674361,-0.1252379864457468,0.27967256654415157,-0.2648518761475484,1.0,0.7592037163165042,-0.31942075413061427,0.3970009905646496,0.29439432169370394,-0.22939415492696077,0.7069871188912329,0.5156862532167105,0.15028028331093182
