,VTA_L,Putamen_R,Hippocampus_R,Thal_LGN_R,Cerebellum_8_L,Vermis_7,Temporal_Mid_L,Caudate_R,Lingual_L,Cuneus_L,Cerebellum_9_L,Cerebellum_Crus2_R,Cerebellum_4_5_L,Thal_VA_R,Cerebellum_4_5_R,Thal_VA_L,Frontal_Inf_Oper_R,ParaHippocampal_R,Thal_PuM_L,SN_pr_R,Red_N_L,SN_pc_R,OFClat_R,OFCant_R,OFCpost_R,OFClat_L,ParaHippocampal_L,Temporal_Mid_R,ACC_sup_R,Cerebellum_7b_L,Thal_MDm_L,Olfactory_L,Vermis_10,Fusiform_L,Fusiform_R,Frontal_Sup_2_R,Cerebellum_Crus1_R,Rolandic_Oper_R,Temporal_Pole_Mid_L,Angular_L,Temporal_Inf_R,Raphe_M,Precuneus_L,Thal_PuL_L,Thal_MDm_R,ACC_sub_R,Temporal_Pole_Sup_R,Red_N_R,Supp_Motor_Area_R,Cingulate_Mid_R,Vermis_9,Supp_Motor_Area_L,Hippocampus_L,Cerebellum_Crus1_L,Putamen_L,Precentral_R,Rectus_R,Thal_PuI_R,Caudate_L,Thal_IL_R,Occipital_Sup_L,Thal_PuI_L,Thal_MGN_R,ACC_pre_L,Occipital_Inf_R,Thal_MGN_L,SupraMarginal_L,Occipital_Sup_R,Cerebellum_Crus2_L,Paracentral_Lobule_L,Precuneus_R,Parietal_Inf_R,Vermis_6,Frontal_Mid_2_L,Temporal_Pole_Mid_R,Vermis_3,Thal_AV_L,Thal_IL_L,Pallidum_R,Thal_PuA_R,N_Acc_R,Cerebellum_3_R,Thal_MDl_L,Frontal_Inf_Orb_2_R,Heschl_R,OFCant_L,Rectus_L,Thal_LP_R,Vermis_8,Insula_L,Cingulate_Post_R,Cuneus_R,Angular_R,ACC_pre_R,Temporal_Pole_Sup_L,Frontal_Inf_Tri_R,Cerebellum_10_L,Frontal_Inf_Oper_L,Cerebellum_6_L,Lingual_R,ACC_sup_L,Occipital_Mid_R,Thal_VPL_R,Postcentral_L,Frontal_Med_Orb_R,SN_pr_L,Raphe_D,Frontal_Sup_Medial_L,Temporal_Sup_L,Paracentral_Lobule_R,Frontal_Sup_2_L,Cerebellum_8_R,Calcarine_L,Frontal_Med_Orb_L,Postcentral_R,Parietal_Inf_L,Frontal_Sup_Medial_R,Pallidum_L,Precentral_L,Thal_VL_L,Cingulate_Mid_L,Vermis_4_5,Parietal_Sup_R,SN_pc_L,Occipital_Inf_L,N_Acc_L,OFCmed_R,Thal_LGN_L,Temporal_Inf_L,Thal_PuM_R
Cerebellum_8_R,0.2368075376489054,0.10208021263128302,0.25407677968188597,0.3050112170054854,0.6145483638326882,-0.06532311638981687,0.563212706277574,0.1385657702989407,0.723218966184233,0.351392892386847,0.5279523606172697,0.6674496715054017,0.8773007453373122,0.1530636512568105,0.8544924344251386,0.434211747590344,0.18280692292278858,0.2359061066742508,-0.016513246232614683,0.19914245698313573,0.3326935474623159,0.10981542675746069,0.19398016435078805,0.17222795625075707,0.13680756122005625,0.14984221069648962,0.38738226085820465,0.4740454559386291,0.1927380322588658,-0.014192380816349591,0.17614379031641816,0.3116489244771733,0.7261569369073662,0.7794299721610886,0.6115598020815145,0.20606855953474673,0.809873217737451,0.16831181049823363,-0.0501343967513059,-0.03420709885682543,0.5308909578016178,0.12990518674301466,-0.07823485002926817,0.007567500916688343,0.060219308677718936,-0.06559385468707961,0.06551385998552997,0.04949393221967658,0.3176837805538395,0.4722477842756619,0.6929483364380101,0.4467624884049006,0.3071405963862224,0.5348835317572813,0.4050327585852467,0.23707715546744523,-0.10239611346444422,0.09062576575869342,0.21572062929079763,-0.10386990609588734,0.09225323045448497,0.0825353538970882,-0.045218191039438575,-0.2672193738828139,0.39188537997000783,0.05257516835466087,0.17172051381091433,0.07663829878541831,0.13313756547568248,0.09812284307928533,0.20689683286622265,-0.06957182889277075,0.7141859785340962,0.12251003963124675,0.33665216971144646,0.3012780153973461,0.3121888615358649,0.21560363379714745,0.150245240890378,0.16114814437881944,0.02361732475018755,0.22203081679014725,0.45816250352777904,-0.16781278359172974,0.2116135409768163,-0.21555545466573228,-0.09115029069912498,0.4081468734079948,-0.09649386696511067,0.5284264492231482,0.017821173919994288,0.15418261916483456,0.09388653489431129,0.14654775653486296,0.310140529273979,0.008211108992249394,0.08375883368649327,0.5131147104223478,0.7848621372459599,0.6663240119894887,0.3167824351633974,0.21784508535466265,0.23324247068735532,-0.2367017095947128,-0.0953963832744565,0.39162217068256255,0.4637628991121648,0.40054684383843614,0.34264285295481,0.14441190474004342,0.5070211899205441,1.0,0.5453834271307654,0.24348149771695837,0.1702296043035821,-0.11754197625929577,0.2606260690484471,0.26418641684766503,-0.06654698651924616,0.44750120716210834,0.38637808744994084,0.6257602055515756,-0.4579283969312838,0.28402086965383583,0.342556637924921,0.04094217380449637,0.17095638251457368,0.31335413463626477,0.6149857833898132,0.07932103041416336
Calcarine_L,0.027056583798109032,0.2151404279047986,0.33182263317486843,0.5347308142922416,0.4994524660501895,-0.013117669414026322,0.48003258597620796,0.19018817278851638,0.8895729376137327,0.8603395516756335,0.4898407149006994,0.43967323936221675,0.6795472312563391,0.30427180434315365,0.7347953359175459,0.27944493941799664,0.5891900949957133,0.18581238125234037,0.2962117301822594,0.04150395525719386,0.3652914888515523,-0.09196393406476625,-0.07463841783950168,-0.0658171906540942,-0.09294396605746881,-0.034585481852827664,0.32473165407189225,0.7904470705348132,0.45132898816271794,0.2750678427252825,0.17057033825819057,0.031154648786458853,0.5926601003945811,0.6254970482310089,0.6917325236064678,0.4730708944042389,0.5878222189165916,0.524652297273089,0.050313036626931054,0.4123182206304535,0.542168861138118,0.31005134470043705,0.5679274926802792,-0.008910587668689707,0.20661804908604636,0.049279049771081884,0.07488532018703294,-0.06138721070881568,0.6394971962309782,0.634487640520462,0.44905462912122496,0.6152746345946418,0.24456869592187824,0.34946818554719056,0.5959612769874081,0.5767733369988943,0.01644782377514273,0.42566143435594495,0.4130218666353299,-0.17362805827029718,0.514270807347505,0.24068013971089594,0.2761263840551375,-0.154154538321877,0.5411439813518014,0.14853829498302995,0.585801040916117,0.6918344104096693,0.2951094423954421,0.5261966973516541,0.6677569071415147,0.4220495817921135,0.4556486991206275,0.30666220320102194,0.20155208720381942,0.5095344857607406,0.17587775936202035,0.32055265890230605,0.21220328320352508,0.3031606647767258,-0.060418907410356555,0.5108081356850559,0.3878765449559582,-0.06258407601817063,0.48258683439594763,-0.25669132213497425,-0.02970839044854222,0.2635073420687707,-0.13213722814450635,0.6270710418440124,0.1777950048569736,0.635226996277299,0.5685539156662283,-0.021165542152804882,0.19010475858188242,0.2584789366536045,-0.009399498258934796,0.29200533624727953,0.539976929696886,0.8557927149385623,0.5342654994394856,0.5496668105286596,0.538592239261383,0.30662464253527333,0.15736430767521872,0.12770109212793948,0.3570588995192537,0.334574739684618,0.5131140942753252,0.5326435933193019,0.5535661238664153,0.5453834271307654,1.0,0.0016054611728610788,0.5078675966002889,0.4364361065604045,0.3602359351392329,0.5710318867080167,0.39756143249494386,0.4468577159062674,0.6879821573740359,0.7381658905567688,0.19433616992248492,0.1443864729042176,0.22220393957483436,0.10892589213596252,-0.013713449952329464,0.36780930504264436,0.4464127067320958,0.23181420870167466
Frontal_Med_Orb_L,0.3977736555170067,0.2845173392160573,0.2933181407175931,-0.01431932344353906,0.15861091032379016,-0.06074507820995434,0.24637836163161309,0.3496485917334977,0.10493708561980011,-0.057018335563926395,0.2815671735624797,-0.09562482494528116,0.28940842760499363,0.2576828036168553,0.23688653150381755,0.17711996940334276,0.057695749197001565,0.2390484750022955,-0.0729360605112434,0.5505160055517724,0.18580870637826338,0.3310086804164273,0.2580689702686258,0.4483803477296336,0.4264987502452745,0.22348698572472936,0.39029238810202344,-0.011247159579489215,-0.06214056655049622,0.03846619240602267,0.09488400497194928,0.4872485867502379,0.10982210735869548,0.3102024018369397,0.08826259309199726,0.12165043340486963,0.1275710896919463,0.15515269848507596,-0.10348386363622034,-0.13245584218999418,-0.04779060129947815,0.13074389623351645,-0.12985298687786068,0.10609513639655087,0.23267211307013339,-0.46759486083659385,0.31008998723796494,-0.0007937801425326746,-0.1119885553444677,0.2772638995794983,0.1658891397472617,0.017034192536318517,0.4518233257673341,-0.09318615094000762,0.3242347393390562,-0.11322642333263473,-0.10973487362731764,-0.24814109651641744,0.3244078937170384,0.11749636189315303,-0.06993901040394604,0.16291549568567656,-0.1808719135421895,0.2834979381667587,-0.11824108456756802,-0.06365958912988604,-0.01706226192405618,-0.15908445304434055,0.09080389987910742,-0.2018467282428436,-0.025465088987783643,-0.14176396289444546,0.09320390656500548,-0.059084485057516074,0.18363891043567587,0.134825993971132,0.34116514396381964,0.12547055231261434,0.15880208995153242,-0.16559862043345416,0.06792962731127311,0.06508823266348052,0.2943790053366773,0.1975112269954812,0.13332738084940904,0.37847191335725217,0.15868190683937464,0.34568366106510484,-0.008966730141326984,0.28577761626542225,0.17444188394744842,-0.33084689298260694,-0.07177333414254017,0.4240109597236886,0.3959606253368574,0.21288438609087518,0.1896192220480778,0.4500640277553075,0.20700531388261045,0.08299897756506017,0.18397528610853486,-0.07439311498287528,-0.2082767422186818,-0.2590069041050739,-0.24841114698526787,0.2865224445183056,-0.04863183027899472,0.25774801341577586,0.34368294864804005,-0.12122094317391799,0.10621899429863595,0.24348149771695837,0.0016054611728610788,1.0,-0.06396578959987276,-0.21271447677466843,0.3207003634510294,-0.010785497991160157,-0.31399234865494163,0.27174658049595635,0.2058115263677238,0.20718014155140022,-0.27013148842085694,-0.029314780226274248,-0.0004566213894617102,0.3744638993650201,0.08215798384281806,0.17711715565325695,0.24298410749264215,0.2876830635474813
Postcentral_R,-0.02715534072679424,0.26402050943374233,0.11574571746080715,0.30005773677750047,0.19560653884909832,-0.023543062902002875,0.15442871674331207,-0.01236264620403453,0.3441289352656488,0.5851964646844257,0.22159062585621142,0.10046645326732491,0.31784621963132265,0.2145217607754285,0.3420379567793125,0.24905851438900295,0.6285489129217433,0.14740352303293794,0.30994308142897053,0.0011504902983036146,0.19783260632390146,-0.13434469800154983,-0.262293941573148,-0.16510353665026617,-0.3788880573811093,-0.10790795990083797,0.17528689979637888,0.31842098944472913,0.6034269749553882,0.26988818265390446,0.2322878801537816,-0.1317900488523603,0.24061185967827078,0.20646737747243488,0.2836705445326696,0.4124121427625136,0.01958522643873783,0.6560251295146495,0.1708148717037369,0.35463549330331523,0.0013811759504902207,0.2095226144112511,0.6433961877046822,0.17449261656579854,0.16884629605243354,0.10858771711937483,-0.21280093891417304,-0.004339617086925695,0.7594135702378081,0.5746031514265276,0.027773172715385555,0.6229233320760311,0.011756340800732899,-0.012065877054360791,0.43049523708076,0.9498909352646395,-0.06946925591111341,0.37942394278253827,0.3480040145999183,0.07981463699479581,0.40031997724001184,0.1363613276549013,0.04382979909372163,-0.15603346869701573,-0.021446536612920213,0.27960399719776874,0.39259260888241565,0.5764978110828644,0.24538283353822732,0.7475362219842703,0.6629442870839098,0.8351085328125779,0.020465145320707034,0.31487507958712246,0.06218517342476034,0.5521839417679695,0.26776637983716844,0.38593776017313286,0.2076805335469966,0.29645588656805477,-0.0858048838085429,0.47360551545273016,0.3255800859080029,-0.20907752598483687,0.2525985192433861,-0.15697232836569078,0.01339036416339643,0.04241457717442162,0.10705407084399186,0.3986872027889559,0.18296534679311266,0.47385740479080646,0.6313556967736966,-0.25967052415462416,-0.14365757801461215,0.18375872986481082,0.16925671345312082,0.1010657065743208,0.07678418657237289,0.42126990431723116,0.45494079459495895,0.4007130430129844,0.35748523996886916,0.5553445314937147,0.17953508053195633,-0.04539372746071668,0.1551684348107363,0.15662619159068875,0.40623677735469854,0.8001615389479331,0.4953219283082432,0.1702296043035821,0.5078675966002889,-0.06396578959987276,1.0,0.509805290836473,0.1647870455792044,0.5983756915209123,0.5790761713006339,0.33129856181843775,0.6081096247095726,0.42980274025580645,0.5155010189067009,0.11933414084156167,0.03583655763577536,0.046728663265973656,0.022983534524708964,0.37021251208287326,0.2594190586446359,0.4032168753221502
Parietal_Inf_L,-0.20030430295318014,0.2532378336032573,0.20184471591812175,0.18562747127995352,-0.17564911387407825,-0.03167579013501505,-0.1511936919331622,0.046568117033394356,0.14691942992567517,0.5820756807398638,0.12315930497568045,-0.015748141506110893,-0.08038266962465437,0.2019213066285987,0.09670732482308696,0.07966884806675101,0.5935435283952729,0.13177595969846032,0.3644317755904579,-0.062307724241476466,0.11303078365273245,-0.21277163723346826,-0.047516568060157756,-0.14021510553799899,-0.18839013800235316,-0.30161548082679907,-0.0009018023507926401,0.4537880162154124,0.5494448292230618,0.3662026182014582,0.09381617824587708,-0.17274114124605855,-0.026581470817648667,-0.25719152341517904,0.28614493991223366,0.42953176509846114,0.009065692713031096,0.47167121835322334,0.29542945419703687,0.6356924592878398,0.17561096528060616,0.20285081334637065,0.8488021788600084,0.10060844249465181,0.1831682410540519,0.14585308033245925,0.09119771021971368,-0.1298973461995692,0.627264029700845,0.30783318583334507,-0.20960014242125719,0.4416539216213756,-0.15610965874937893,-0.19855767623820011,0.2624147414832025,0.5473523160645197,-0.026007127713532426,0.3394553540023144,0.24492958326156475,-0.028043703343070384,0.6905301182584086,0.12807909469081838,0.16003556928039997,-0.07140761311556776,0.1780087546138756,0.18055506654469153,0.581176880724945,0.6971407823480226,0.19918107775876592,0.7907910345057136,0.5681276770838791,0.6865936022899211,-0.20277096635948602,0.4289642315493764,0.14511248805815063,0.2664237091887216,0.07241095441399442,0.3269739663979516,0.10240711422975432,0.12828636626337672,-0.11348899500170723,0.4674651108597617,0.08188861299470551,0.050204904722133424,0.37125256855019645,-0.1610670520077709,0.0645323596174751,-0.11169871604436092,0.002666987545158914,0.21385811120066822,0.1735613927692385,0.607672576234273,0.7285517112381055,-0.2534274052272239,-0.30449184927698925,0.2649143495241548,0.067819578516915,-0.25228078698361206,-0.27539938856733287,0.27164874004678485,0.4528329907840425,0.48695545357280484,0.2952949044772521,0.8619303269636033,0.36155661038907394,-0.18074761768447,-0.0573942391175746,0.12344843677086575,0.12339528672840865,0.6787041610744184,0.36253243943179775,-0.11754197625929577,0.4364361065604045,-0.21271447677466843,0.509805290836473,1.0,0.20708845624398503,0.592159773706121,0.818816434577659,0.17456898105410076,0.399402504177521,0.1652340476308694,0.7957674262167783,-0.08661122691655412,-0.27614728802511784,0.15316212415686548,-0.061344160395207355,0.19326773754044796,-0.3030978001268429,0.26438723410242343
Frontal_Sup_Medial_R,0.49563915030101324,0.5799377815553489,0.7181706466987052,0.30200535665051725,0.22812892277383479,-0.07346927157680375,0.10279950045420856,0.8098944524408194,0.2791278208654985,0.25511330758289574,0.49956814605042804,-0.012854027604358633,0.3804027959445338,0.6245255620072833,0.39239868876618,0.41007133811282154,0.5828856370769803,0.6539928123167594,0.4788560076405061,0.6930751005565746,0.3939722786852092,0.4857383053824611,0.4660165936039167,0.4848500963962735,0.6922315816600735,0.22557280385034836,0.7271998587495386,0.32838958057457407,0.43858851321431835,-0.09383440028424875,0.4692607841145666,0.6259578236165764,0.14988472691649066,0.30016234677321385,0.40360850197700165,0.8261389172558599,0.30265514351902134,0.5822894273806232,0.043184756991759325,-0.11097480419818867,0.11495342827062587,0.46900218233911295,0.41622791026233164,0.3618911354876065,0.49203715548914123,-0.21436131550630302,0.6970008907226458,0.3882076160279254,0.3851929923977973,0.7567732064927088,-0.02271411080149765,0.5154210120625129,0.7493883751023005,0.0727350919820132,0.7240125139705376,0.1971206778924932,0.37365344784778315,0.2872265752443972,0.6754651871696378,0.4177381346295375,0.14244612015378538,0.640531614948999,0.038166380087536714,0.5713558764105265,-0.13610761649677808,0.3853071183886929,0.17876652069142585,0.08809909500621461,-0.11508606906168031,0.1874145224968265,0.512771187113078,0.05974186502973413,-0.01887564967017135,0.3199161517539762,0.6133298518370631,0.6453007114388639,0.48028799366299435,0.45047256696937027,0.549213855324416,-0.03785493055779758,0.18956745371437117,0.49942991389621766,0.5282586300745478,0.5587958568473561,0.6404192502712004,0.296327221505864,0.40769277841714197,0.5541543241259179,-0.0856831315769956,0.7155628918880885,0.46155073816927594,0.06081754580114713,0.17540075966770594,0.7634450726834144,0.3723757651864751,0.6837893626495279,0.6097406341136984,0.5832759776237284,0.021554837681681597,0.30861049709284893,0.7217480249608321,-0.1353649802038277,0.17501061333539006,0.14680209580186426,0.054404580972703884,0.3824061644121249,-0.08041501700989614,0.879257869197888,0.5799564227776176,0.22275016694348584,0.6145605667781754,0.2606260690484471,0.3602359351392329,0.3207003634510294,0.1647870455792044,0.20708845624398503,1.0,0.11626499508922097,0.1048036198876875,0.5860023827976499,0.6912348668996375,0.48230159643190335,-0.06106892291368953,0.3673485680086418,-0.05127399976033934,0.6342908521486454,0.2746458780413384,0.5029155673237155,0.12991641044320396,0.4852047202094324
Pallidum_L,0.15627101739229868,0.46805442574296446,0.2898490558262996,0.2814852379494864,0.015109400208826769,-0.026168730574481346,-0.05015723166951177,-0.008011437384113404,0.3848637181400412,0.57116495142446,0.24462665467348274,0.07972143980559558,0.26981619211747526,0.31728620112253303,0.3994359490227745,0.4071673502488127,0.6074122863957737,0.26809834607238353,0.22760437055413776,0.13330694667796794,0.2550378847986959,0.06759774384387149,-0.12467525090607852,-0.1474079167926571,-0.2859731542458355,-0.30285871981443935,0.1316618550862784,0.5313809099935646,0.5934121568100893,0.43083402375345853,0.15500976700805824,-0.07732784538912078,0.18058795488818302,0.1160245317229546,0.4944754043022412,0.3288878523419819,0.2982256447214993,0.5125121891674701,0.1326374926664566,0.3494861886617654,0.2866397096687694,0.17779918961180308,0.6137412276623596,0.07187237241265614,0.34250375704874136,0.019459941809035736,-0.0033061972390697604,-0.09589627353249736,0.6488811434597798,0.39272235760012925,-0.04465536023213399,0.5604290839889923,-0.07743456075233139,-0.06082147078025506,0.3913519561621431,0.6704637964624941,-0.13396805589440738,0.2084763261231226,0.3729668875600538,-0.013841402916609033,0.42615172144204844,0.15605780074187256,0.15495389665742126,-0.23253615153222162,0.3203635839451543,0.09701072529493057,0.3504303498729131,0.6060985844568043,0.22366880257110072,0.6983272643853136,0.545421953237125,0.5468137174995171,0.09228603930496534,0.39125589358722357,0.16000570333425596,0.38119281368834645,0.140411134950155,0.6399791107692219,0.18556641543492056,0.18565418353397353,-0.06348098413292555,0.5636455699981732,0.28607990815582074,-0.011546168529859195,0.30020895172768763,-0.22746350037292162,-0.04519037421889473,0.0024817624008339114,0.014926199716977385,0.32426591442358554,0.20702627402650767,0.343748843971685,0.6065321937806281,-0.2702625527490213,-0.32858206084232777,0.24786441893982888,0.0039060649787519075,-0.16345944687292083,0.08374297124172157,0.5318458154513499,0.42046308087476053,0.4505064038073025,0.29573341324728547,0.5498708594325413,0.22454068865934965,0.09910951787977,-0.02564366647849473,0.06200658685454182,0.17725339425099665,0.6288307038843554,0.42429185242200645,0.26418641684766503,0.5710318867080167,-0.010785497991160157,0.5983756915209123,0.592159773706121,0.11626499508922097,1.0,0.6338276892351898,0.29848254651200207,0.45719805491323423,0.3872375429690927,0.43954375146857394,-0.052102284726852556,-0.2488324403539687,0.2524896043463585,-0.08032296507520105,0.15698103933695426,0.03302317689602667,0.4067227523136582
Precentral_L,-0.16982836930264225,0.35598336463975006,0.26920280529037843,0.3100726433944258,-0.10861355985890124,-0.13883091200873868,-0.24805536886871746,0.019039155505435397,0.13678715083102294,0.43158051559493615,0.13076525365965092,-0.06439548269471355,-0.0031234770019659807,0.19143551629868114,0.18299121990607609,0.18658636303352225,0.6560526953590542,0.23398267702200765,0.3640075536283193,-0.016977894814342455,0.0919911985356714,-0.09379889975581471,-0.14231833977727276,-0.1468501892110315,-0.24457785039654756,-0.4367331096208227,0.05459220996436094,0.424666465493208,0.5655860506196791,0.2884440243508422,0.27521249856103,-0.2334879288079129,-0.12537466534055197,-0.1814600366287019,0.4497180312554461,0.39274992205081244,0.04457405601107705,0.5442352494876482,0.22936445363424834,0.39416889132470195,0.2833595941046261,0.2928507351951783,0.7528534320656975,0.15004362002960187,0.2693742307729344,0.2159431455348177,0.08504029875496978,-0.038318005147000525,0.7357548380270524,0.34063650367740816,-0.30259579796415115,0.5935231833643793,-0.16952343228895161,-0.22103592229570776,0.20859366324878065,0.6654066183986077,0.03888951648221642,0.3772018160767467,0.3201799162461108,0.07143607715047373,0.36868227420813526,0.20057641488541264,0.12340615172246987,-0.0891372141534048,0.24954922559364984,0.3070237799054363,0.39983258581168996,0.5145669572647754,0.21487874704720494,0.8659239514268552,0.5925157890893251,0.5256154934553116,-0.20850045639609163,0.5814350388401258,0.23234386262344056,0.4130598850899328,0.21460074016642336,0.4331535633517216,0.15631018497955593,0.2347006748905685,-0.06645972151591954,0.5467554491384504,0.2545279215076996,0.10628359079152898,0.3641521220093616,-0.2372821765147729,0.12016971538005759,-0.03446327443628035,0.09774523118887625,0.15050297846135535,0.18402876581161173,0.48632584132685386,0.5068107314935049,-0.3471311938724107,-0.49332610850532504,0.35376812633068194,0.08217208142581235,-0.3012478787152493,-0.2130175925325545,0.3370933482496651,0.3885626371279272,0.23296358406193016,0.32910330939885524,0.8894212113743352,0.37228858900424844,-0.1531333519726261,-0.06734898522319922,0.05164253375052672,0.12847626542911222,0.7757283421529118,0.39502194374569843,-0.06654698651924616,0.39756143249494386,-0.31399234865494163,0.5790761713006339,0.818816434577659,0.1048036198876875,0.6338276892351898,1.0,0.2680022533642759,0.4416077542187747,0.26408083865013116,0.6184553815905346,0.038481451600387885,-0.30897889898865044,0.12414360662637977,-0.12770625324996487,0.2189852936846998,-0.26928822548696735,0.3449428287365543
Thal_VL_L,0.2764596682006828,0.5691623296081543,0.5968808793461821,0.40839581438521866,0.46093178304760635,-0.14326873773811996,0.19820119675000425,0.6298849992972354,0.4814062794985493,0.21176035251536973,0.6093049954068902,0.15840757017186666,0.616533911613782,0.4767981348329829,0.6575175993214071,0.641310051261163,0.6363039001497834,0.6136722959606254,0.45998663439209825,0.5372207009830327,0.45461718508005977,0.3563793570541817,0.2549061661301484,0.33272871636233586,0.35679010524518767,0.01285407717367124,0.6504323623376576,0.3983996404499575,0.4441455974994974,0.04487686680307204,0.6759577374512513,0.43519397992662223,0.301066846070674,0.5058085415637843,0.6719158183010475,0.602769957578994,0.46150495756070053,0.6113804913710282,-0.1232119235487048,-0.11283689057103433,0.33674838547840746,0.5395755085485098,0.31264080423123564,0.3829899368092573,0.47748836085915314,-0.06196359181567312,0.4672196592435928,0.30903501207113054,0.5423899613534908,0.761098023676467,0.12203357885207076,0.6866877020216836,0.5884712874069816,0.12462179512214284,0.690104799333181,0.3444127574221193,0.1727030730395174,0.3437565339510716,0.7681118686646923,0.2710813355497807,0.0035941985854126587,0.5502577639890853,0.07312494327474517,0.3395821817972444,0.1685938113489325,0.45904189150262614,0.2300808487592015,0.006298547850920681,0.16490845543435517,0.36682823973808654,0.5019509501520014,0.09078098443331162,0.2122380514761027,0.5045107342180758,0.48337781409870245,0.6854324175384464,0.6852609287920525,0.4692603773826193,0.6019643285650986,0.2672975238135301,0.29154216665319427,0.6592603836159598,0.7529192214250536,0.3913646127352395,0.55727312160352,0.14108362020701015,0.34757698783328417,0.6786621552631653,0.03718591887629575,0.6114310518542322,0.39078292798923525,0.09411404470003648,0.15422006017846188,0.374836567392859,0.19755266684415743,0.6154231186267578,0.3139112060382623,0.48592702235772023,0.3486632306887295,0.5583308841028993,0.5862508683945039,-0.13181370070759993,0.3454189205039963,0.1929640693859836,-0.07099367586841698,0.3898041802813123,0.2867283503061375,0.5118825316350625,0.6123969012724514,0.38660345389611556,0.5821906309170972,0.44750120716210834,0.4468577159062674,0.27174658049595635,0.33129856181843775,0.17456898105410076,0.5860023827976499,0.29848254651200207,0.2680022533642759,1.0,0.730940007120586,0.6457889111978999,-0.14018295401583086,0.48749949252737973,0.025951225158095986,0.4267151601459344,0.12148022857802217,0.5368499676991336,0.33962478578463906,0.5116957416370816
Cingulate_Mid_L,0.2852722113979432,0.5523163080486698,0.6099810979838526,0.4350760342240819,0.38912286095826715,-0.03892529104144535,0.2858971903984168,0.5436481087445754,0.5835242785794816,0.5623627229533431,0.5520358802140433,0.10098344254077195,0.5758031611950565,0.614538223233972,0.6410528686709682,0.4476635189911105,0.8012110019637719,0.534582722809644,0.501754534622612,0.4555114944104164,0.41903300385461356,0.24705332695746915,0.09992641548091385,0.27863519760470296,0.24310232059740733,-0.02635570169448226,0.6102762559340243,0.5740842711250499,0.6282320238377398,0.0806880944688721,0.4614080064324311,0.3137444678699438,0.2980060252866195,0.5063784338190292,0.6479538528002027,0.7577563686551494,0.350676071465688,0.7977949992998704,0.003948706419058408,0.14902815829366475,0.29848711152155616,0.5154417497226613,0.5954929786792593,0.33901550938499025,0.49487157043048535,-0.09824131051235233,0.37307294739249175,0.16966609582020933,0.7172092354410874,0.9268643911022428,0.13133880516735982,0.7746375671053277,0.5831039137523601,0.08026784437751479,0.7648673161195995,0.6171379183968397,0.18685130761095212,0.4215487095670967,0.7469632377968876,0.30244268174018185,0.2418295302295982,0.6090150946098323,0.08286559853329235,0.3416840558645433,0.16054009443625183,0.40248020283019703,0.5019374383916962,0.35931709313194526,0.15495465593065655,0.5517245570458995,0.6877510549685432,0.38086725236579183,0.13865709686065927,0.4883504246816829,0.38864335233504355,0.8044438964163645,0.558124750085564,0.5055529811141085,0.46749652535172437,0.14305686075472238,0.041266031990589126,0.6932279981182774,0.6647721738006378,0.2595122343241634,0.6768739641411682,0.05952814499513454,0.2990691691648893,0.5290733690289845,-0.0288861820828005,0.7338479714350548,0.35423899677146753,0.3054097146318613,0.3911190795921542,0.349257737456663,0.19718890384284396,0.6334681536064866,0.34856202640713424,0.5142822200823005,0.2705957401483657,0.6369985487230797,0.7765871187837787,0.11024194937289432,0.39068580366121214,0.439064286941622,0.042747759360511894,0.20226872546958896,0.12974574852105322,0.5655299011301496,0.7099887207728844,0.5972641388691947,0.7147138912316325,0.38637808744994084,0.6879821573740359,0.2058115263677238,0.6081096247095726,0.399402504177521,0.6912348668996375,0.45719805491323423,0.4416077542187747,0.730940007120586,1.0,0.7202452823337536,0.12631817008635146,0.27386010333809846,0.04304644435481627,0.41966926423869794,0.08176250133938502,0.6316298497168616,0.324755699878741,0.4634927318134069
