,Angular_R,OFCant_R,Precuneus_R,Thal_VL_L,Thal_PuM_R,Cerebellum_8_L,Temporal_Mid_L,Thal_PuA_L,Thal_PuA_R,Cerebellum_7b_R,Thal_VPL_L,Angular_L,Occipital_Sup_L,N_Acc_R,Cingulate_Post_L,Heschl_R,Parietal_Sup_L,ACC_pre_R,Thal_IL_L,Temporal_Mid_R,Parietal_Inf_L,Thal_PuL_R,Thal_VPL_R,Cerebellum_4_5_R,Insula_L,Thal_MGN_L,ACC_sup_R,Thal_VL_R,Parietal_Inf_R,Occipital_Mid_L,Thal_PuL_L,Lingual_L,Temporal_Inf_R,Cerebellum_6_R,Putamen_L,Heschl_L,Rolandic_Oper_R,Cerebellum_Crus1_R,OFCmed_L,Thal_AV_R,Frontal_Inf_Orb_2_L,Thal_LGN_R,Vermis_1_2,Vermis_10,Temporal_Pole_Mid_R,Cingulate_Mid_L,N_Acc_L,ParaHippocampal_R,Paracentral_Lobule_L,Paracentral_Lobule_R,VTA_L,Thal_LGN_L,Putamen_R,OFCmed_R,Thal_MDl_L,Cerebellum_6_L,Lingual_R,Cerebellum_Crus1_L,Caudate_R,SN_pr_R,Thal_MDl_R,Cerebellum_7b_L,Frontal_Med_Orb_R,SN_pc_L,Temporal_Sup_R,Cerebellum_3_L,Hippocampus_R,Caudate_L,Occipital_Mid_R,OFCpost_L
VTA_L,-0.12124060435703021,0.32981176905384,0.01806390610512093,0.2764596682006828,0.24127701244853286,0.10705432629655914,0.013673215810518554,0.4368076179911892,-0.29450508896997263,-0.12215391841028841,0.4401802379305775,-0.2755557397510637,-0.17920820754053393,0.0938378691329442,0.2637755720610307,0.21240411857145855,-0.26177403846002345,0.5388986875478329,0.46241973854364277,-0.0034011613720953517,-0.20030430295318014,-0.2957305687883424,-0.20457115086339916,0.1692437385640317,0.39819659338482793,-0.11718036790352865,0.1428802267318678,0.44564885588199366,-0.18716189202078773,-0.046524941667153076,0.158174626345464,0.02883185489805554,-0.12188223340855948,0.21268025524214354,0.4223651194612107,0.30709006166989683,0.20432802359401173,0.21906439970343575,0.3357876077161386,-0.03420996779452925,0.40949633507108046,-0.0029353988736464365,0.5920032925295804,-0.043023652008650395,0.3056952924108389,0.2852722113979432,0.5579970301284096,0.5228254131413993,-0.17564406798131169,-0.08824209589978768,1.0,0.0622347198703628,0.4315721637692467,0.1361252868528902,0.3188531195117025,0.07033529487609945,0.061269016478724084,-0.05804010555388404,0.433017829823254,0.7277830516693433,-0.19272935610657452,-0.24298535366632562,-0.0929075119124712,0.16294279249178437,0.14792894121351008,0.47551773674359915,0.4795893230562545,0.3976205943373548,-0.22346995340066717,0.3120523388998123
Thal_LGN_L,0.27918127888973454,0.24270679473276077,0.39256110189690185,0.5368499676991336,0.32168457161841363,0.18791299503901834,0.22991064520684068,0.4700847066041958,0.08665893641676192,0.07626939796183911,0.4270759456344184,-1.4327265109740173e-05,0.04404369995529572,0.01609581182350781,0.4553767814838009,0.4119259182008068,0.05433666804035069,0.23865150530178805,0.27178128709793736,0.25895585640138175,0.19326773754044796,0.07867108164915101,0.1672290329262175,0.44920204368944083,0.44879087837829407,0.5941394663458087,0.5716975507044368,0.4059921935295967,0.26696063609773674,0.02949564437437471,0.3593421363480124,0.38572308397424554,0.2038623554937478,0.23211433658303632,0.47695901268713164,0.39988130715674614,0.47617779329616416,0.22700766889803997,0.20754316078995827,0.20976494494494294,0.41194729058389545,0.18154356568846852,0.49878869133970666,0.1841272289164704,0.29954488939704943,0.6316298497168616,0.3153647503691191,0.3030723180087146,0.30840292711375294,0.29736120351782674,0.0622347198703628,1.0,0.3589091857391112,0.09724455564001845,0.4749707626799882,0.225239870303206,0.34007875373830027,0.08679665456894006,0.3986876531541146,0.3207645841439901,0.25819777104960984,-0.16186091258273475,0.13059460319163976,0.20497821907641964,0.375300817798669,0.5524480348101029,0.46092464214876167,0.4308229072167292,-0.05231441609612575,0.28105164728393855
Putamen_R,0.14784677201645632,0.38639556234068506,0.5360216251871004,0.5691623296081543,0.7037040756237737,0.09239731296433776,-0.2675613127568901,0.5990318099222615,0.1417482513834144,-0.19594522491572774,0.8200930270916864,-0.21152170388851374,-0.070588703163942,0.49890414521206067,0.6255029539022793,0.5546819328779082,0.09663784196830141,0.4246041850957,0.7034619109481689,0.31291489277370665,0.2532378336032573,0.10672154900370737,0.20304876402097027,0.3065999124269109,0.5009000259943626,0.4534973161727102,0.6079448184609356,0.5558827491847093,0.09581524050817755,-0.28193046597371735,0.5519043072957346,0.053591952882629065,0.1388422847079995,0.07839824228088373,0.6182031057490361,0.4030972409523765,0.6589931293855045,0.2048671491011689,0.2863612412137192,0.3874995934611653,0.3344182586992777,0.4087550956113148,0.4900976909321362,-0.1520176071768407,0.5385068044098864,0.5523163080486698,0.8102105710017534,0.8068790069457786,0.3863423815752805,0.3171824299302133,0.4315721637692467,0.3589091857391112,1.0,0.10654966211698935,0.5516751194008516,-0.17014264603374657,0.3201021977611463,-0.28734844618291505,0.6645964934810408,0.7302638454597646,-0.24030777296381522,0.11033760174139201,0.07538021596314746,0.3909771139651441,0.6742367944186536,0.6548631146034652,0.7663924799748525,0.7195557687507906,-0.24621548133363708,0.3081590485270475
OFCmed_R,0.012279206702257996,0.1386723897159728,0.11777351361875069,0.12148022857802217,0.1083625806586676,0.07243301506960545,-0.040549421253974254,0.2740350219492467,0.20034602400208798,0.2785740723024051,0.19952968079582956,-0.22478402324796629,0.03652114608996531,0.26196772230520343,-0.030212575870447754,0.18135659154473197,-0.027250289654768372,0.33902589053248305,0.07825958797674147,0.07642101446507445,-0.061344160395207355,-0.20563006958287425,0.2608545386853256,0.1103475101245854,0.18666571416002695,0.1416412656616288,0.05383062088929864,-0.0256012663556072,-0.025231204724457328,0.12517841685014547,0.19473591541225618,-0.012888112971303258,-0.011783883995523376,0.13324861022213919,0.0915237473900541,0.277127155300902,0.09570786004402763,0.12710836721108446,0.24582524209948672,0.07155513710512633,0.12923616689565068,0.2378451939557331,0.06735519306264882,0.1438091075910863,0.23174029398017224,0.08176250133938502,0.12474261113137201,0.3258427800517689,0.002162669045605306,-0.058325040109761125,0.1361252868528902,0.09724455564001845,0.10654966211698935,1.0,0.029587842628613973,-0.07780826148776883,0.08853623647837817,0.09956852857818897,0.30701927032949977,0.148481985186211,0.21039844013781106,-0.0571644081954612,-0.09504014234098707,0.2849947121143276,0.07072415671924848,0.15399506926509096,0.2333162698775698,0.0807932774146627,-0.01736526186590997,0.2331118843577907
Thal_MDl_L,0.05282170127343778,0.41214104591157535,0.44380180248608286,0.7529192214250536,0.46833971492696996,0.3973744428603581,0.09450435912573163,0.4967391312224781,0.10258169115615537,-0.046136153960613616,0.576534055067183,-0.19296787145029007,-0.08298750127106905,0.16483765546768228,0.42911133789630135,0.456157932372886,-0.15643828812205,0.3512581240704189,0.5088561616731124,0.3716442682752614,0.08188861299470551,0.04135367611661494,0.1979031716842411,0.6232089582320463,0.4844795491017626,0.3961661839648289,0.3722568356853681,0.556538230483153,0.039299435049901625,-0.16435034812731783,0.3002120136404835,0.38456678759156304,0.3398242060088845,0.42943657332369733,0.6078389388581109,0.44099372265232406,0.5341388702888205,0.4367833493739653,0.23382139295177062,0.2093667058159583,0.31720492123593447,0.3960308626587006,0.622868159544916,0.2229816701359015,0.5288162061096489,0.6647721738006378,0.4219565563593044,0.5893549092468114,0.3113827271707767,0.3704724111797465,0.3188531195117025,0.4749707626799882,0.5516751194008516,0.029587842628613973,1.0,0.3124086149222229,0.4692573239095692,0.06965627463722128,0.5274591825487154,0.5377495718722797,0.057632967921328326,0.012884954842261483,-0.10749566010023417,0.3461412966667802,0.45026883386217154,0.7101828513374968,0.6164324236277119,0.6977308312250505,-0.17664880460049195,0.22003427690842273
Cerebellum_6_L,-0.016181163410936086,-0.05316467692233909,0.0016773219060319242,0.3486632306887295,-0.1304412350437265,0.6925357007934945,0.7719168383395216,0.023228477012367618,0.14054672710143584,0.4004697291848726,-0.1574281509479846,0.09999965247722264,0.03914599145820239,-0.09107073325901305,-0.04071180098871975,-0.007229648676075292,-0.3765709010927579,-0.02140958701670882,-0.011134128930011186,0.2902781473617324,-0.27539938856733287,0.018409827083219536,0.24319671673831703,0.729055631388858,0.37563800785233825,-0.0725001290052172,-0.036671415322246506,0.3102403507017734,-0.11547150646935156,0.16345489335315733,-0.1545298301704402,0.8108072061245832,0.4001906775913344,0.7065426674540256,0.28367729539070397,0.21067070858840162,0.005649080989090362,0.6865652028200744,-0.13513470150440293,0.1195298538871878,0.0820076054494112,0.1321869803739641,0.18963559857456241,0.7492114174910227,0.0237522192637626,0.2705957401483657,-0.21189371458609005,-0.15058638522378606,-0.10013505061715065,-0.0014362775854646443,0.07033529487609945,0.225239870303206,-0.17014264603374657,-0.07780826148776883,0.3124086149222229,1.0,0.6147736670046428,0.6470023785410899,-0.03568556020064819,-0.035661094464056596,0.19379016153301798,0.01637374242890317,-0.16287485995004738,0.11707915867445609,-0.04156193318485874,0.18507906194956272,-0.08036333394060914,0.10459401430869122,0.21261744335710592,-0.043672672700261074
Lingual_R,0.34144899364216436,0.0057456304082041994,0.6116618269631133,0.5583308841028993,0.2795048497631506,0.590738697717587,0.4387696853503077,0.12165280490159489,0.5013488660737275,0.4585928143695788,0.158661096296781,0.17887837096495815,0.27762226551063185,0.18580284536629546,0.2020330963949411,0.4672561639019443,0.07086749724450005,0.03947979229510686,0.35942505456835083,0.782736254576551,0.27164874004678485,0.18407796201107288,0.6378817862360383,0.8643503170331437,0.6488363015645044,0.21235234839675515,0.3877231501836337,0.5382451195033827,0.2132370769124158,0.1553902602073941,0.08880502854796746,0.8613871615563049,0.6465659696716446,0.6593048252302828,0.5887982274890914,0.42530436392331644,0.5250985112771887,0.7613207157409311,-0.15481947402481464,0.33916978343821474,-0.05768559793263517,0.6715789158508224,0.19354568542504208,0.6445610439032481,0.30220209946546756,0.6369985487230797,0.17322966324635847,0.3491936131512234,0.4811373365444599,0.46521991496634935,0.061269016478724084,0.34007875373830027,0.3201021977611463,0.08853623647837817,0.4692573239095692,0.6147736670046428,1.0,0.40799720647191756,0.2737908232733411,0.11335776086070037,0.09843597678221537,0.24165142841521212,0.08776412540841587,0.3152029281658043,0.49401060657325085,0.43792952292756265,0.39605643819659053,0.46507596117046673,0.341473682975948,-0.047540406823992964
Cerebellum_Crus1_L,-0.055928552509900496,-0.20445374487336496,-0.021217829153204807,0.12462179512214284,-0.1877085794537706,0.5076375676987279,0.5399077074122406,-0.03446619508762604,0.20866209111271816,0.2773782258444348,-0.20317946193781988,0.030504902485253865,0.1312633682364245,0.00019599726600621673,-0.1554444029750499,-0.025460708275973642,-0.25018059804091614,0.0371545104957583,-0.05777231566872155,0.18064896214521453,-0.19855767623820011,-0.15943444085146016,0.33348380907515407,0.46839437697650965,0.29114889696339474,-0.026561083244808777,-0.06961502001427305,0.05794407371892503,-0.10577330553679634,0.23619975060956264,-0.10699227263059674,0.5696104018061137,0.27317812774345945,0.47254794118683474,0.09074268865893775,0.17006541916932785,-0.07336468153977463,0.5508494720939726,-0.14110326700678186,0.22999591434195846,0.07911691283536819,0.1378238091945233,-0.07047175096954782,0.7423504855252563,0.059837564735808146,0.08026784437751479,-0.2500930137593388,-0.18242982902014776,-0.1035358932510155,-0.06049733069008416,-0.05804010555388404,0.08679665456894006,-0.28734844618291505,0.09956852857818897,0.06965627463722128,0.6470023785410899,0.40799720647191756,1.0,-0.004070316431937283,-0.2528105947317767,0.33155839790752883,-0.005774435864369548,0.05157759916429151,0.18083759829342674,-0.09857156675347944,-0.03777803542219368,-0.1564417566227772,-0.10713872338691939,0.18547090059683505,-0.06796024110340838
Caudate_R,-0.0509391047101013,0.5462189626734418,0.42671698656774865,0.6298849992972354,0.4781189086927057,0.26282566225558196,-0.09547705086797631,0.8163026763890716,0.1664328951109939,-0.25336930534385194,0.6817635842044573,-0.3331248723839832,-0.13593274666090907,0.4833352399052903,0.4629380847136406,0.6257047429979555,-0.13557288079038768,0.7591048223736784,0.32393566008548863,0.3095114531921389,0.046568117033394356,-0.2074985015035752,0.2628763403056528,0.3411670369546991,0.5540647171445079,0.43790617979013186,0.2901994318241139,0.5422701469354985,-0.14523829299060168,-0.19955988416354373,0.4115107792937966,0.14025276358653874,0.20917090382699086,0.17007163148493343,0.6633760439132698,0.42388822883543936,0.5238199036681228,0.3167748533930667,0.5874665510992825,0.3183344252576347,0.6115316348012294,0.4446175385912818,0.5846419965525953,0.01403986551231975,0.5947139842530242,0.5436481087445754,0.7044206937442675,0.7481040909603797,0.07702767518590814,0.06998266931548197,0.433017829823254,0.3986876531541146,0.6645964934810408,0.30701927032949977,0.5274591825487154,-0.03568556020064819,0.2737908232733411,-0.004070316431937283,1.0,0.696987467992523,0.2724220301077374,-0.1097489810570436,-0.04184711953229536,0.5389273633220907,0.6190605994930383,0.6016988596059535,0.7626580143754377,0.7256861153993868,-0.3598087990469247,0.5394002298293565
SN_pr_R,-0.0747841105214462,0.6062702170537972,0.23301567188237374,0.5372207009830327,0.5337461293120563,0.13408545750520823,-0.10345651582332048,0.7029994655996232,-0.17621540903794403,-0.23245840084470457,0.7305231292411437,-0.35655296487435184,-0.2164810245071457,0.31746247727975085,0.5487934370380962,0.42196565307496187,-0.2019583201660777,0.6753464318038789,0.5337963175972517,0.0878741445880293,-0.062307724241476466,-0.1726899235636264,-0.13115853634022168,0.2629395033641721,0.4874282850200143,0.24131941449759756,0.3210301789139387,0.5303690010974672,-0.17830290383679795,-0.18297552586736163,0.4623419097310384,0.010394692353399005,-0.003650847621710041,0.1851275416899446,0.6065731825349113,0.4223189835983973,0.4437398726414212,0.1790111626996958,0.5763309616143958,0.171286456390937,0.587427228428879,0.1536242987104398,0.6948456566148592,-0.11859053217648036,0.5460702831267035,0.4555114944104164,0.7448898573866265,0.7592037163165042,-0.007443894248127631,0.01260708250298649,0.7277830516693433,0.3207645841439901,0.7302638454597646,0.148481985186211,0.5377495718722797,-0.035661094464056596,0.11335776086070037,-0.2528105947317767,0.696987467992523,1.0,-0.11833277448208725,-0.13728052947454908,-0.10709128871639846,0.3130007459351169,0.46256204006810353,0.6235513891976019,0.7487719012806613,0.6643527580858043,-0.3803125410255075,0.5422713821234691
Thal_MDl_R,-0.2456642913596258,0.0747163133701069,0.05506096737564069,0.20483676800639175,-0.12035765914119277,0.2539937875257224,0.1044453927646776,0.35020163922728414,0.49486393057892375,0.03196427163187094,-0.03970151115103195,-0.28136757993557443,-0.283336180588665,0.1699889469186333,-0.07726969903620869,0.08900893226605218,-0.3320090200512945,0.1597526600105984,-0.3379001923124048,0.00927519893519374,-0.2700913787923659,-0.447705975660248,0.3046543737054791,0.14456591757931617,0.04975859931509001,0.3678095579994748,-0.24221496680924146,-0.08881773725731411,-0.24406951634077134,-0.12003708335394074,-0.029567030245193443,0.11754184915075035,0.20270179137246414,0.15686420692805464,0.0010118214545221595,0.03872011646381152,-0.07440971032260468,0.19069584803545095,0.2227670111915025,0.25365165255872996,0.1796469169800069,0.1897784426622906,0.14358444140080176,0.1606893977880345,0.14359143875244143,0.02610292305783713,-0.19635640868673476,0.023691027160397775,-0.148790374172257,-0.07978969203571432,-0.19272935610657452,0.25819777104960984,-0.24030777296381522,0.21039844013781106,0.057632967921328326,0.19379016153301798,0.09843597678221537,0.33155839790752883,0.2724220301077374,-0.11833277448208725,1.0,-0.3110120470295305,0.0933713415565382,0.4584904913935923,-0.047483622936542076,0.0761273750539831,0.020710115924132383,0.07801343050749752,-0.31618745394364667,0.2032868420380903
Cerebellum_7b_L,0.37777512518809525,-0.18844781437384978,0.23784914443177682,0.04487686680307204,0.11817773279992366,0.08592283094454585,0.04761747441791666,-0.2987725063078127,0.18969151139615203,0.09001009972722478,-0.030287638993205825,0.35380028302024796,0.40175624898537443,0.042377821737106504,0.12134192088426034,0.06272448730117476,0.36667410174454945,-0.26618828480970286,0.12874034750932747,0.19046644570599802,0.3662026182014582,0.4612627296189725,0.15260886830131803,0.1033391712728754,0.08826522754192383,0.006153632048226163,0.101110305337544,0.06740768699644621,0.3259630694039627,0.14996872924260166,0.04604422715350867,0.17729898935854488,0.028508388300937805,-0.04164976079048526,0.141146034032155,0.013441601807545092,0.24468856110628942,-0.002699624749036981,-0.32996701378443694,0.1448364011008835,-0.2924858111375534,0.1821456643789685,-0.32240101873844496,0.17257252320405414,-0.12267387567221133,0.0806880944688721,-0.06399980655276198,-0.07898843451892813,0.3237555751097707,0.28674814396695064,-0.24298535366632562,-0.16186091258273475,0.11033760174139201,-0.0571644081954612,0.012884954842261483,0.01637374242890317,0.24165142841521212,-0.005774435864369548,-0.1097489810570436,-0.13728052947454908,-0.3110120470295305,1.0,0.06596514934518168,-0.06464240598345296,0.17939599708528792,-0.03957679030239202,-0.05534568480927153,0.10389709139462058,0.37368630049611473,-0.28434930266228026
Frontal_Med_Orb_R,0.2303800073281425,-0.17434837664285827,0.29562910846804247,-0.07099367586841698,0.10128464715617443,-0.16597293990213385,-0.1503863519631719,-0.12694723618512296,0.18794679691332541,-0.015296687985161017,0.040153652104537425,0.2036554289751404,0.19176458553487502,0.06787158322820142,0.1665640440113632,0.06326132290424213,0.35465299809986733,-0.17175474428671342,0.2286207274230996,0.1251672967693701,0.36155661038907394,0.10391463529388476,0.11019968322904616,-0.015266387562471432,0.1286120900842325,0.18807833114741604,0.30579614880292944,-0.023718479302312145,0.2704255152379455,0.04187143375984651,0.089083292876928,0.0005563089898718369,0.03144016731800762,-0.11847548517745986,0.11198177270955033,-0.014162753354768463,0.15134562200916496,0.04936029660231732,-0.26000215438559415,0.24070295958121243,-0.17227908141160833,0.13277351913849336,-0.09743768726767413,-0.04861222327093629,0.13980941303750094,0.042747759360511894,0.06484922694840907,0.025733908879566322,0.3471692135980644,0.2859602849938405,-0.0929075119124712,0.13059460319163976,0.07538021596314746,-0.09504014234098707,-0.10749566010023417,-0.16287485995004738,0.08776412540841587,0.05157759916429151,-0.04184711953229536,-0.10709128871639846,0.0933713415565382,0.06596514934518168,1.0,0.06532823351419408,0.1653673750391333,0.03650418032452585,0.11318375052418198,0.044564758829463716,0.09042639076703873,-0.2570998674693711
SN_pc_L,-0.03102501455572708,0.1362191687795759,0.349588324627877,0.48749949252737973,0.30092725602451387,0.40728603876256186,-0.03253081699296498,0.46940076085860544,0.5016570702778017,0.06946115153812646,0.4886710597211695,-0.31892446305915195,-0.19381387863568197,0.5992800135613552,0.23274760229937996,0.3456523609850275,-0.1599678844895064,0.29504137844571005,0.17545437162426875,0.19063183458160715,-0.08661122691655412,-0.19497192137093283,0.3803140841986269,0.3530436886155432,0.4465904155556795,0.45701254353108417,0.23773833257396376,0.11926556701191812,-0.07320675714292475,-0.19518747428414326,0.3870027481471964,0.1693982547160425,0.19980982760845212,0.1975114690149758,0.4829570544196185,0.3142720082577409,0.360622089816654,0.35830270320454377,0.23393403328284984,0.533693634146349,0.27404666966258123,0.4629023111190856,0.33247963768001976,0.1383858776224078,0.4226370189106581,0.27386010333809846,0.28087492845841383,0.5560125137306403,0.1474673967461617,0.15446566927388952,0.16294279249178437,0.20497821907641964,0.3909771139651441,0.2849947121143276,0.3461412966667802,0.11707915867445609,0.3152029281658043,0.18083759829342674,0.5389273633220907,0.3130007459351169,0.4584904913935923,-0.06464240598345296,0.06532823351419408,1.0,0.2939660712308979,0.47077538045854156,0.4195917296122021,0.34416314101756434,-0.28918260565344533,0.27243809256704943
Temporal_Sup_R,0.3828581644580221,0.37431247159971315,0.7228593684759048,0.5573439617437798,0.5753529571475664,0.1266878246508238,-0.12699792381903352,0.3656689442424497,0.1793934926495018,-0.059579322028592535,0.4696964660298429,0.003746032481820898,0.16838037728422944,0.24186987662904771,0.5760745788547585,0.7574572938244536,0.25827679379222346,0.29290289637413447,0.4451462035987981,0.7107258993803965,0.48203584235223684,0.18783790114537344,0.29867929677312466,0.43544708016765854,0.555960787131107,0.3973462202042645,0.5648491229324667,0.5906208006111329,0.19009955890561966,-0.044888927720028914,0.2399689264233111,0.33108751590002583,0.47217711752533226,0.20733269837747234,0.6574947444307769,0.4883755547378413,0.687725276715958,0.3293449821874758,0.22003052840435047,0.2346791299632443,0.21985661519108934,0.5201878531376881,0.37117963202232196,0.027803193541238367,0.5604826667483174,0.6690383674131002,0.5935043784547613,0.6366412543063122,0.5375367866727945,0.422431995930583,0.14792894121351008,0.375300817798669,0.6742367944186536,0.07072415671924848,0.45026883386217154,-0.04156193318485874,0.49401060657325085,-0.09857156675347944,0.6190605994930383,0.46256204006810353,-0.047483622936542076,0.17939599708528792,0.1653673750391333,0.2939660712308979,1.0,0.4267424096453854,0.7336106691726992,0.6453152582865014,0.043292653286544275,0.28126183654772996
Cerebellum_3_L,0.08065095403478312,0.3202569803716437,0.5198652819134214,0.7029259809679604,0.525791254243708,0.39009423269392346,0.13256702247501911,0.6026447152657394,0.17243124522891332,-0.028825841991393868,0.7103045897690263,-0.14186949046299954,-0.07918991919744883,0.3193343946294462,0.5096836678734529,0.47905573762745807,-0.10326088458150581,0.42605627490206555,0.548196242096545,0.2307868538517702,0.11443840885332732,-0.0046454286233482325,0.2709444641580071,0.5457330275898292,0.6211926983019104,0.49013146480889325,0.524656441310755,0.5602677469694418,0.1753385149907735,-0.07458345530123599,0.49586353107283554,0.2914641966872519,0.10953280693447118,0.2675760186563942,0.6859471023936624,0.5511062943798697,0.6653618427818015,0.3278625275479924,0.19892765833455006,0.33933809433237244,0.4141638434361325,0.4231972635203502,0.747170677525022,0.1117801191491881,0.49018658623235317,0.712632141231191,0.5279288725622717,0.678618401838276,0.32465541879382054,0.424813788389923,0.47551773674359915,0.5524480348101029,0.6548631146034652,0.15399506926509096,0.7101828513374968,0.18507906194956272,0.43792952292756265,-0.03777803542219368,0.6016988596059535,0.6235513891976019,0.0761273750539831,-0.03957679030239202,0.03650418032452585,0.47077538045854156,0.4267424096453854,1.0,0.6070746194219699,0.6962822847038804,-0.2166621254690266,0.21719564577589573
Hippocampus_R,0.11403434575684095,0.6018286006766013,0.5573731433482739,0.5968808793461821,0.5908011773310639,0.09325415835712565,-0.21730001445683841,0.6441403638422225,0.09599203724581813,-0.0845154562103798,0.6835792348985195,-0.32934928476819636,-0.08593134888792453,0.3464186141775611,0.49570522822382157,0.6056213689321944,0.011449314273579309,0.5629890045878871,0.5125605223026825,0.5144137497453383,0.20184471591812175,-0.07543828930202645,0.11647749931596331,0.43290011301431375,0.5262528701137547,0.4615122183307114,0.4900786921764338,0.540349574280578,-0.060296303271222346,-0.21373431218918207,0.37432014312000417,0.18757939787025882,0.3632912981259167,0.2829832020441733,0.6665932720528617,0.4187644639721811,0.5758413593674581,0.3568141934816262,0.4665374503708516,0.2092870004361964,0.40799652587650087,0.5371024196103826,0.6124377640826577,-0.04513144294110229,0.6663494251664381,0.6099810979838526,0.7650082090207659,0.8635352823604172,0.30603899722062383,0.21127056230468283,0.4795893230562545,0.46092464214876167,0.7663924799748525,0.2333162698775698,0.6164324236277119,-0.08036333394060914,0.39605643819659053,-0.1564417566227772,0.7626580143754377,0.7487719012806613,0.020710115924132383,-0.05534568480927153,0.11318375052418198,0.4195917296122021,0.7336106691726992,0.6070746194219699,1.0,0.7001072399318468,-0.216876257613804,0.44623808826436717
Caudate_L,0.1861020170471567,0.42915835096484906,0.578165868335755,0.7681118686646923,0.5501611269232421,0.2907120212956683,-0.013507008043749776,0.5875332289472031,0.2271023700391633,-0.16913114715128194,0.652648122106577,-0.09930301660099591,0.0601610146929838,0.29381757637851835,0.5983153635318234,0.5760639978893063,0.02596559153369995,0.45449574683848293,0.538642999087127,0.40629020536507776,0.24492958326156475,0.03921125193690364,0.3233337641927591,0.47566409025977846,0.5915221795953631,0.43108389879431064,0.4348214973721899,0.7370911325931878,0.14317968642031095,-0.10628932179605893,0.31316341181574936,0.3105228101633801,0.2177468236600435,0.24269666164204484,0.7394054330368423,0.505932848553476,0.6918055367209579,0.3155956969951049,0.26068389063058406,0.34362530314678846,0.3446652079542362,0.4305213143983286,0.5523867830303653,0.08374946947747437,0.5476350648493608,0.7469632377968876,0.6275929029869122,0.6860526835809276,0.3721522278705427,0.3991015825750941,0.3976205943373548,0.4308229072167292,0.7195557687507906,0.0807932774146627,0.6977308312250505,0.10459401430869122,0.46507596117046673,-0.10713872338691939,0.7256861153993868,0.6643527580858043,0.07801343050749752,0.10389709139462058,0.044564758829463716,0.34416314101756434,0.6453152582865014,0.6962822847038804,0.7001072399318468,1.0,-0.14033256563547986,0.23849737524176945
Occipital_Mid_R,0.7420502506534479,-0.35341919183203335,0.2129994173080018,-0.13181370070759993,-0.09539035077479832,0.05732475221714392,0.3453954485550257,-0.6171673878030725,0.07931055702949318,0.4923320924657668,-0.45922045157888036,0.7018682899246697,0.819159954225032,-0.33985010945211186,-0.09898113767672247,-0.004479443089484153,0.6131672662190601,-0.4113185724852763,-0.0016397668579033594,0.41754457853519167,0.48695545357280484,0.49721673164800695,0.23896348334925302,0.19207397548481275,0.1465853856283325,-0.2303306904710837,0.14186912487270084,0.10003951878245888,0.6082520939287128,0.589891988822867,-0.34349558749766895,0.4454937827456722,0.15552375061013826,0.13715097528451364,0.0806680382082234,0.0681235020312392,0.08699593969129997,0.15642710539816015,-0.4624955634734373,-0.10404666685113671,-0.41414992352384833,0.029911107816264503,-0.37015951182481527,0.4243589790823404,-0.25683011764707614,0.11024194937289432,-0.22698001971622012,-0.31942075413061427,0.36680949403456964,0.3746992748739462,-0.22346995340066717,-0.05231441609612575,-0.24621548133363708,-0.01736526186590997,-0.17664880460049195,0.21261744335710592,0.341473682975948,0.18547090059683505,-0.3598087990469247,-0.3803125410255075,-0.31618745394364667,0.37368630049611473,0.09042639076703873,-0.28918260565344533,0.043292653286544275,-0.2166621254690266,-0.216876257613804,-0.14033256563547986,1.0,-0.4170849510348185
OFCpost_L,-0.2872072393476515,0.6453763242876627,0.0038640059470328764,0.26272650870432857,0.2257412432390461,0.09188904534993558,0.08539007130568901,0.6267548226649641,-0.11878818370548715,-0.1331717108690815,0.37667502486239585,-0.4725895575894963,-0.37481435533107016,0.3078684393809058,0.1257909266345708,0.4013017679051655,-0.426379193723013,0.694518649062823,-0.04203912412297693,0.02880798765609913,-0.33361879408258976,-0.3321603244698662,-0.23359149296961643,0.11315180852028862,0.338652227224631,0.1568962721462609,-0.020288931168492348,0.09027320758915222,-0.3469927207258701,-0.18301123148263054,0.3328442641824573,-0.05239141024059453,0.026023889102039396,0.05479175370147085,0.30153008421042654,0.3464757156576502,0.19570009076473882,0.027304501476917816,0.928401173163911,0.05651152388875618,0.7266018526914045,0.05919599280214045,0.4432222328545054,-0.059490630479404685,0.2629599752409418,0.2089883856947033,0.4731792782052937,0.48740446076382915,-0.32048507088142336,-0.29418891514343504,0.3120523388998123,0.28105164728393855,0.3081590485270475,0.2331118843577907,0.22003427690842273,-0.043672672700261074,-0.047540406823992964,-0.06796024110340838,0.5394002298293565,0.5422713821234691,0.2032868420380903,-0.28434930266228026,-0.2570998674693711,0.27243809256704943,0.28126183654772996,0.21719564577589573,0.44623808826436717,0.23849737524176945,-0.4170849510348185,1.0
