,Thal_MGN_L,Temporal_Pole_Mid_R,Frontal_Inf_Orb_2_R,Supp_Motor_Area_L,VTA_L,SN_pr_L,Cerebellum_6_L,Rolandic_Oper_L,Raphe_D,Cerebellum_8_R,Thal_PuI_R,Olfactory_R,Precuneus_L,Frontal_Inf_Tri_L,Occipital_Sup_R,Precentral_L,Cerebellum_9_R,Frontal_Inf_Tri_R,Thal_MDl_R,Thal_VA_R,Temporal_Inf_R,OFCpost_L,Rectus_R,Cingulate_Post_R,Thal_VPL_L,N_Acc_L,Temporal_Pole_Sup_L,Occipital_Inf_L,Thal_PuL_L,Thal_LGN_R,OFCmed_L,OFCmed_R,Cerebellum_10_L,Cerebellum_7b_R,SN_pc_R,Thal_LP_L,Hippocampus_R,Thal_MDm_L,Cerebellum_Crus1_L,ACC_sub_R,Parietal_Inf_R,Putamen_L,Precentral_R,OFCant_R,Red_N_R,Frontal_Inf_Orb_2_L,OFCpost_R,Occipital_Mid_L,Thal_VPL_R,Caudate_L,Cerebellum_3_R,Vermis_8,Putamen_R,Amygdala_R,Frontal_Mid_2_R,Parietal_Sup_R,Occipital_Mid_R,Thal_PuI_L,Cerebellum_8_L,Occipital_Inf_R,Thal_PuL_R,Cerebellum_4_5_L,Fusiform_R,Thal_AV_L,Temporal_Sup_L,Insula_L,Parietal_Sup_L,Frontal_Med_Orb_L,Lingual_R,Lingual_L,Thal_Re_L,Cerebellum_9_L,Vermis_9,Occipital_Sup_L,Vermis_3,Frontal_Inf_Oper_R,Temporal_Mid_R,Temporal_Pole_Sup_R,Cingulate_Mid_R,Pallidum_R,SN_pc_L,ACC_sub_L,Rectus_L,Frontal_Med_Orb_R,Thal_VL_R,OFClat_R,Temporal_Inf_L,Heschl_R,Supp_Motor_Area_R,Angular_R,Temporal_Sup_R,Temporal_Pole_Mid_L,Cuneus_R,Pallidum_L,Thal_PuM_R,Paracentral_Lobule_L,Thal_PuA_L,Cuneus_L,SupraMarginal_L,Thal_IL_L,Thal_PuA_R,Angular_L,Hippocampus_L,ACC_pre_L,Amygdala_L,Precuneus_R,Parietal_Inf_L,Frontal_Sup_2_R,Vermis_6,Postcentral_L,Cerebellum_7b_L,Frontal_Sup_Medial_R,Temporal_Mid_L,Cerebellum_10_R,Red_N_L,Vermis_1_2,Cerebellum_3_L,Thal_PuM_L,Fusiform_L,Thal_LGN_L
Temporal_Pole_Mid_L,0.049279366105282094,0.17242597195934872,-0.08159809419655904,0.09448791464205808,-0.076801793096055,-0.35835294499640385,-0.05339950553659152,-0.07012628393917439,-0.12139828950758828,-0.0501343967513059,0.12037012906896646,-0.32777233254177984,0.22351328781400995,-0.1996313773010366,0.2803849583748574,0.22936445363424834,-0.12744178087644178,-0.09477650449900173,-0.039777777606135316,0.10907335696311089,-0.1097335522872851,-0.5105708752217232,0.09897701101502544,0.044643677382781646,-0.15045672651438016,-0.1390126212749651,0.09019315010824552,-0.0584113350126658,-0.27218638042159266,-0.15882120057642524,-0.3996390264663302,-0.11901587831183778,0.04663519558781161,-0.10581680957272808,-0.15591236082609533,-0.3908316625907351,-0.11064243355497372,-0.20389515144932557,0.04715493069786767,0.3092060000828516,0.32294647829854817,-0.01060012607680218,0.2121639487145032,-0.19094709010754257,-0.1608112182087667,-0.23230431817783703,-0.13206680414773803,0.2363075959308423,0.002627693719425207,0.014618608228976376,-0.048179985159141056,0.16097528934199978,-0.11857126115711245,-0.2766664533776166,0.19084858413557065,0.2871658261984786,0.27663170911508367,-0.03304759033556711,-0.13862549102734217,-0.08844472615783654,0.2549510939094764,-0.049404553527664034,-0.06774119850208088,-0.05677303387752262,-0.16308517444761791,-0.12334651299715713,0.37206417896123556,-0.10348386363622034,-0.1172441962240578,-0.03132316337783857,-0.12248231995349997,0.07013529531235808,-0.08459724490601588,0.3972832192317068,-0.016796028931217465,0.23198834883580907,-0.09004034480819337,-0.09632486894361866,-0.05330145852098869,0.024396077276837944,-0.20997303799368758,-0.042439800611022524,-0.2869882044602674,0.2955838005098758,0.07286743336406601,-0.135442565785927,-0.19241278560378225,-0.21827935066344445,0.21615876962896807,0.32947167288805135,-0.10706475540010013,1.0,0.22804190310121078,0.1326374926664566,-0.06950641144115745,0.1577000418750426,-0.26394312719079943,0.17208785047889671,0.09304111276649026,0.11402593843996259,-0.09129193399072207,0.34515535765321437,-0.11626557692862216,-0.2643227063864551,-0.23062130237383874,0.041798969287276354,0.29542945419703687,0.13725412054635766,-0.05090126554504706,0.16390906954473,0.10334387141715817,0.043184756991759325,-0.05796637021507831,0.06234247945804966,-0.06512537581276406,-0.008829998938394083,-0.00845909769823653,0.051669949061117514,-0.12373812541270576,0.08877694977547647
Cuneus_R,0.20471699054780168,0.03525712329725197,-0.2773009420777967,0.34121416356637063,-0.4223075399044259,-0.18775063569661815,0.11062795493319363,0.29692901267711436,0.3830475409906236,0.15418261916483456,0.5856968560123001,-0.24071464304456103,0.611753054833682,-0.1625922829000676,0.743687219946527,0.48632584132685386,0.21868890326370594,-0.017040056789003506,0.2505909456544684,-0.051116636648258044,0.3871136553227287,-0.3272537473916998,-0.07700912967648411,-0.06578506627807286,-0.27872877040680266,-0.20755510102344832,-0.11618623922488097,0.13694623158096217,-0.22853348430360804,0.4227353065909441,-0.3719989461876019,0.12338464081910396,-0.07503999496971578,0.41666893146588946,-0.46481855775185804,-0.40003576802697677,0.018259675951367536,0.06651637034505482,0.24843128396556655,0.34719790014410534,0.5646501103426363,0.1618163962844268,0.5388574361310855,-0.3015731709397158,-0.0185757680067979,-0.3620552248915245,-0.33234040868881054,0.40169145361814385,0.5770370025508209,0.0662601240196125,0.25346505270948727,-0.12566855465498314,-0.12746703475997065,-0.2520011663381656,0.09707466541734096,0.5326371922880341,0.6239155117111512,-0.08752871316882666,0.14788213544888978,0.33794980853131495,0.31133319671005644,0.21501796810230572,0.3379699487053585,-0.07385501685536798,0.11492311993149172,0.21216271786737284,0.5565893055330575,-0.33084689298260694,0.5184524132045376,0.4663916735585767,-0.3062292030647706,0.20380059414597584,0.2352265537648529,0.6169335347913066,0.19003409993423276,0.3494423298966429,0.5949210661347619,-0.13073994714384105,0.27756116922331975,0.11136965871208952,0.0742661022004877,-0.2112905459556793,-0.05803511080503767,0.2875968328908991,0.13420636473207379,-0.15038262143569348,0.024030411703662456,0.2445434049926844,0.5077853156236652,0.6321022400188081,0.31237041049987196,0.22804190310121078,1.0,0.343748843971685,0.041373311285181194,0.5812391095907216,-0.33552046089421134,0.7636360809226315,0.47302610476095697,-0.002849262378257557,0.503078277136518,0.5113199933575493,-0.20544940415005467,-0.29211831471761995,-0.24602703147134827,0.5988249172694604,0.607672576234273,0.25044192270925614,0.1601308030534519,0.4285713615882397,0.24256815709391577,0.06081754580114713,0.17257894489277184,-0.13070633167917436,0.12524147594897292,-0.23915572021923254,-0.043419638007002576,0.28855189653023133,0.11581869301733391,0.18995701701065615
Pallidum_L,0.09701072529493057,0.16000570333425596,-0.011546168529859195,0.5604290839889923,0.15627101739229868,0.09910951787977,0.08374297124172157,0.40154375058582675,-0.02564366647849473,0.26418641684766503,0.2084763261231226,-0.17902270661273081,0.6137412276623596,-0.07251782262313437,0.6060985844568043,0.6338276892351898,0.03757478083535912,0.24786441893982888,-0.48738432088660744,0.31728620112253303,0.2866397096687694,-0.35037045341138456,-0.13396805589440738,0.20702627402650767,0.21037479103760975,0.2524896043463585,-0.32858206084232777,-0.2488324403539687,0.07187237241265614,0.2814852379494864,-0.46564744616219794,-0.08032296507520105,0.0039060649787519075,0.26081061813923306,0.06759774384387149,-0.14389621578238,0.2898490558262996,0.15500976700805824,-0.06082147078025506,0.019459941809035736,0.5468137174995171,0.3913519561621431,0.6704637964624941,-0.1474079167926571,-0.09589627353249736,-0.36340085856847293,-0.2859731542458355,0.17356797356038567,0.29573341324728547,0.3729668875600538,0.5636455699981732,0.014926199716977385,0.46805442574296446,-0.20621429710771136,0.2683057559329708,0.43954375146857394,0.4505064038073025,0.15605780074187256,0.015109400208826769,0.3203635839451543,0.49849842859365917,0.26981619211747526,0.4944754043022412,0.140411134950155,0.17725339425099665,0.32426591442358554,0.5223215454378284,-0.010785497991160157,0.5318458154513499,0.3848637181400412,-0.1597818307441677,0.24462665467348274,-0.04465536023213399,0.42615172144204844,0.38119281368834645,0.6074122863957737,0.5313809099935646,-0.0033061972390697604,0.39272235760012925,0.18556641543492056,-0.052102284726852556,0.11827292294666589,-0.04519037421889473,0.22454068865934965,0.4953819148524171,-0.12467525090607852,0.03302317689602667,0.30020895172768763,0.6488811434597798,0.6065321937806281,0.45972428265329707,0.1326374926664566,0.343748843971685,1.0,0.4067227523136582,0.6983272643853136,-0.19116412487401296,0.57116495142446,0.3504303498729131,0.6399791107692219,0.18565418353397353,0.3494861886617654,-0.07743456075233139,-0.23253615153222162,-0.4377603924391339,0.545421953237125,0.592159773706121,0.3288878523419819,0.09228603930496534,0.5498708594325413,0.43083402375345853,0.11626499508922097,-0.05015723166951177,0.010534464939258146,0.2550378847986959,-0.01637380387207205,0.30614225960900443,0.22760437055413776,0.1160245317229546,0.15698103933695426
Thal_PuM_R,0.5004377441114575,0.4518516548508584,0.48438455283484894,0.5305307085411375,0.24127701244853286,0.29844003305132705,-0.1304412350437265,0.37413853721668716,-0.10281228372193835,0.07932103041416336,0.24511185794478293,0.27563529059850017,0.5023020316271268,0.4264792171932705,0.17628652271385045,0.3449428287365543,-0.06788339945354964,0.5868673913852385,-0.12035765914119277,0.3520504023996774,0.1046548114545333,0.2257412432390461,0.12683292621927383,0.6300152259887657,0.649199860015532,0.5717631518404122,-0.04065836157514158,-0.2933071680514996,0.45335812932224084,0.43247770418752124,0.17569804604127595,0.1083625806586676,0.29004515561015837,-0.19122788137761154,0.3641966648074487,0.37045430069789864,0.5908011773310639,0.6538050673057175,-0.1877085794537706,-0.2040283346008153,0.30070118897394443,0.47797787236065004,0.39524038098429465,0.2480827136017048,0.33406852042891233,0.29907106653678417,0.22905249225871838,-0.15174023827971547,0.24401599078725,0.5501611269232421,0.5854715914289084,0.22163183142946724,0.7037040756237737,0.15658308455433304,0.5541878614005281,0.1873540722215755,-0.09539035077479832,0.35813356278326297,-0.01813779261988281,-0.1263417851416958,0.18415737613515543,0.24307325839516897,0.3839479444867415,0.41361017760787844,0.42680277540034334,0.3472853364866257,0.18805574651716353,0.2876830635474813,0.2795048497631506,0.09168008275765756,0.3211664994507913,0.2263952705885323,-0.3176282078625675,0.04391854578237574,0.5515779111308233,0.5607256746832336,0.25132249987287997,0.435839984430839,0.5295787810936462,0.6101724260730415,0.30092725602451387,0.28042157880692614,0.45450834186906514,0.10128464715617443,0.4988600156636833,0.30582559992486896,0.0689046068951339,0.3079014088180254,0.47146126569861907,0.3127526284506216,0.5753529571475664,-0.06950641144115745,0.041373311285181194,0.4067227523136582,1.0,0.5013284673646708,0.4411622001813094,0.1508826046192349,-0.014202202235981209,0.5931170114889562,0.30889162471091614,-0.170173700212162,0.3349709116251685,0.3631975872701628,-0.12492792524615083,0.6775817007347168,0.26438723410242343,0.5322148695147148,-0.2843897781552521,0.3277715520459695,0.11817773279992366,0.4852047202094324,-0.19036901704878462,0.5050022732516932,0.2935938816711356,0.3378294118874155,0.525791254243708,0.45827755495693745,0.10946252816197426,0.32168457161841363
Paracentral_Lobule_L,0.370863501555361,0.2690287467954234,0.022122778655667176,0.6983920393913514,-0.17564406798131169,-0.04119042341428541,-0.10013505061715065,0.5224794621117833,0.10382427973233901,0.09812284307928533,0.5030402873304994,-0.11323151037605353,0.8176548264233173,0.014213244217314637,0.6278570689560269,0.8659239514268552,-0.009514303042849797,0.3445408259187979,-0.148790374172257,0.2212486652409688,0.3406725528910714,-0.32048507088142336,-0.022183156214312452,0.24664509057768938,0.2423960534395881,0.14904385095653708,-0.3984042110131825,-0.22317349211149368,0.21213037058827494,0.4250553363934875,-0.38900614562330804,0.002162669045605306,0.09805003528441886,0.18213310622843626,-0.15393778233542857,-0.14817399749374371,0.30603899722062383,0.3519827801259044,-0.1035358932510155,0.16253395007959828,0.6936337309641702,0.34689070256680854,0.7877568675582323,-0.10382071051738694,0.009062766472917046,-0.3281577850573712,-0.2528649578553365,0.14409986516049142,0.44501047380623965,0.3721522278705427,0.6478450874722986,0.04530283995900493,0.3863423815752805,-0.2498564522049422,0.39946873362050717,0.6500144389378151,0.36680949403456964,0.1637504811985358,-0.03763962706434453,0.21078700091012958,0.45096369377906975,0.1911665843292229,0.5104694743771437,0.24209117210283085,0.23545514995151406,0.2836207213114165,0.6612841012633413,-0.2018467282428436,0.4811373365444599,0.2868518279139891,-0.1330456439282988,0.26703491787753214,-0.15954759622161538,0.45140315460812197,0.4614458639526542,0.7086258413458796,0.5523696624363612,0.0661694792042096,0.4954697408401145,0.2848588748618505,0.1474673967461617,0.10230723782844275,0.17265552126125583,0.3471692135980644,0.3830532183257771,-0.06503064430033775,-0.0994755475592912,0.37544588904038445,0.8493994007906255,0.6662597211144508,0.5375367866727945,0.1577000418750426,0.5812391095907216,0.6983272643853136,0.5013284673646708,1.0,-0.12994427928051813,0.5584190493491755,0.4098138799180498,0.4517491893260482,0.38848723211496916,0.34441671191605566,-0.14371354798924815,-0.10135567302760763,-0.5330348133005977,0.745920082271583,0.7907910345057136,0.4728582799589767,-0.13715307757794523,0.8013191278520965,0.3237555751097707,0.1874145224968265,-0.16813003653784592,0.2237922327479175,0.2247636590646995,-0.042971828323465334,0.32465541879382054,0.4570296361819712,-0.03835039408662593,0.30840292711375294
Thal_PuA_L,0.5086216711679269,0.4626968069181709,0.6819790874417353,0.298476728937156,0.4368076179911892,0.5133285946995022,0.023228477012367618,0.3012565194183033,-0.08075591617203932,0.12288068305530087,0.208950485218137,0.5144286589972625,-0.01251943506108645,0.5357499233196817,-0.4490481049485269,-0.17450353680022598,0.1856247068760774,0.642309432410718,0.35020163922728414,0.40268949824095246,0.03572042622601167,0.6267548226649641,0.3399512725675364,0.3088356661447421,0.7505634298181597,0.6187171427744722,0.2685005288183946,-0.13442666986928792,0.5169678358384681,0.2401603456150157,0.6459382557963322,0.2740350219492467,0.4335618501456745,-0.2755107385818842,0.6422361954042524,0.8593602941975631,0.6441403638422225,0.6443508764804321,-0.03446619508762604,-0.19293534448682828,-0.3335596343690537,0.4611675326234987,-0.10993912152599475,0.5226120118452835,0.6486925220994716,0.7219128272074093,0.6882587511092614,-0.40088642622512466,0.13669041181714534,0.5875332289472031,0.383153159611828,0.12426452775780122,0.5990318099222615,0.5963998597912973,0.4741072439242295,-0.38374609518871317,-0.6171673878030725,0.7109657584323692,0.2253420744059208,-0.2065399189616714,-0.4170389946977344,0.25905671640380545,0.29475476796245714,0.5138007966775764,0.4369761656624249,0.4022564177229758,-0.44422995645177654,0.39191115482669386,0.12165280490159489,-0.00089108886026408,0.6647179496647042,0.31701431485213577,-0.16150442256354108,-0.4565061766479401,0.547654284788705,0.2976851588180166,0.003323500993907956,0.6671994038857436,0.45909823523865995,0.6658903103895076,0.46940076085860544,0.14923096780145867,0.5057336061888468,-0.12694723618512296,0.39917839475369593,0.47458583476683786,0.08692530787322619,0.42779973065853605,0.0626334515446575,-0.3303900708155571,0.3656689442424497,-0.26394312719079943,-0.33552046089421134,-0.19116412487401296,0.4411622001813094,-0.12994427928051813,1.0,-0.2785338344221037,-0.23605347628296489,0.2870917288008888,0.10697647071830539,-0.5668918161452645,0.7920421698942383,0.723963064907257,0.4166990021090901,0.17893221063333473,-0.28346608232375675,0.4591455876589537,-0.09414452215467083,-0.16285808807918611,-0.2987725063078127,0.6225609257704472,-0.07193201775542347,0.5633752486903126,0.4277218298872281,0.6400438227817264,0.6026447152657394,0.5394816634361019,0.24694980604502048,0.4700847066041958
Cuneus_L,0.06282093832279813,0.027247265149651805,-0.233792423327414,0.42779595687958555,-0.06976678760918806,-0.04584855371840537,0.2835173616602879,0.526434451965321,0.262513792608372,0.351392892386847,0.3760910376820784,-0.29189120992865286,0.6735060551218831,0.08716828206137307,0.8799432594412225,0.43158051559493615,0.3281730402039846,0.12514482613127528,-0.13059504819931017,0.2279118998510377,0.3404403300446177,-0.22049153667592541,-0.07823934892326605,0.0494919454635486,-0.12448209456658335,0.022801166477667622,0.07866953232965648,0.16474174824971083,-0.13618423822150505,0.4310983600814374,-0.299402082967602,0.028471186726795668,0.02098912463078165,0.4087227284244623,-0.2656140321180551,-0.2307607077119651,0.2013801082396903,0.0023720045571350547,0.20455374812324714,0.07657255616905807,0.623339016181016,0.46012443805880604,0.6361245073230793,-0.14747121161379062,-0.16361025378623376,-0.17691689364523008,-0.24155619408277126,0.531694630209818,0.4646059732417352,0.26492446947835263,0.38373724060304704,-0.15200134192976414,0.0860598341466708,-0.15167558442228168,0.15044337187696155,0.45981095440379555,0.7427410980244638,0.05040368303503374,0.26909926246731497,0.3334415161104135,0.42346452758495684,0.4343664642313158,0.43211884353916497,0.03076410513639185,0.36899800716180037,0.49029201914393244,0.5316954294965364,-0.057018335563926395,0.6747574375495401,0.6684998680035279,-0.27046059814677964,0.3305760892582483,0.34758356621095815,0.7167262717923409,0.3977558602183785,0.5019631062792324,0.6950743801151185,-0.09179130144885243,0.48944990846500835,0.06999031831338337,-0.02071897345668576,-0.036405872091737596,-0.09227586619051581,0.15209283260414425,0.4290142773269211,-0.16417140465342608,0.28668187301055914,0.3559042779780962,0.5631433402632088,0.7222263949548736,0.42845923035608485,0.17208785047889671,0.7636360809226315,0.57116495142446,0.1508826046192349,0.5584190493491755,-0.2785338344221037,1.0,0.6594516003090666,0.1992749036244581,0.24460588673771336,0.5758160309477268,0.03919157525431086,-0.20867117330435137,-0.04947586506574853,0.6497080984488874,0.5820756807398638,0.38010437977971645,0.2523199886364052,0.4190332096209383,0.32402548734217623,0.25511330758289574,0.3846595233692721,-0.2480095594892172,0.2261626117579373,0.007423810408961302,0.17598854824277368,0.19097233385210177,0.39107291883357015,0.2553236865493816
SupraMarginal_L,-0.044307041011969264,-0.10622503930574269,-0.18014540349970143,0.2651463828653184,-0.1069870094273824,-0.10362679659913827,0.2348318128172704,0.5234878091610041,0.20645410333069666,0.17172051381091433,0.15134417634588163,-0.2656563152005655,0.45239841511421064,0.2764462123447285,0.5178783838794887,0.39983258581168996,0.26191064227587324,0.09562423118716841,-0.2045987389775707,0.13963137568643594,0.057035063626129076,-0.1859933853924208,0.0009590664087127103,-0.06786268888896868,-0.07475316108824967,-0.04980292162830789,0.25034495789521705,0.1494806496152621,0.04364727130918625,0.19427788376938424,-0.2280140609925053,-0.13860104450107344,-0.034613173444419096,0.1790216286325815,-0.292090637702634,-0.09831945750620286,0.054050722278662415,-0.08124596906631065,0.18045025179986618,0.0735646055611504,0.4105579718281688,0.358237447084207,0.349525900178204,-0.16569215767925102,-0.21610264458667702,-0.000592790748879425,-0.1928038035628512,0.4756587699140147,0.28707811854589016,0.17796682233377584,0.25956343550439837,-0.10962819005224501,-0.014496657980871339,-0.193847849145888,0.10257325588767818,0.3231569381516617,0.4855684856909728,0.13175605158187675,0.19683468468906454,0.17983029176662865,0.3993861344867911,0.24907445926063554,0.20579647678432528,0.03440915631769194,0.4233755299358262,0.42043459598483346,0.4074945440616397,-0.01706226192405618,0.46205020849799955,0.4955906444731255,-0.24258884292383165,0.20379986742267026,0.31299596331319307,0.5732170221294531,0.2826711494735389,0.38083090448499557,0.37574815715516496,-0.1692488581526801,0.37963191289600895,-0.017022590264586284,-0.15894723953347561,-0.03776746173740823,-0.2047585784538624,0.08361405703823475,0.33681144451258355,-0.17718583518417472,0.28121502289570216,0.2028390613091282,0.36016442583576824,0.367384324245891,0.22513288266894055,0.09304111276649026,0.47302610476095697,0.3504303498729131,-0.014202202235981209,0.4098138799180498,-0.23605347628296489,0.6594516003090666,1.0,0.1403945096912366,0.007437590339120999,0.6131568308665629,0.10161584170183793,-0.09255557645791702,0.07656535598386954,0.32215684449852516,0.581176880724945,0.26818164139927364,0.22864798172268083,0.5314239873675848,0.25953556810722606,0.17876652069142585,0.44693548781291614,-0.2167516870517638,0.23499858240706414,-0.05408789233192948,0.12289836847833752,0.12586635215642433,0.27531070721980727,0.19184804705349867
Thal_IL_L,0.27342137283701423,0.38707228280493955,0.43232731937665014,0.5918693123727112,0.46241973854364277,0.34476347465602974,-0.011134128930011186,0.48288194338058077,-0.23604383967591797,0.21560363379714745,0.20272429251961796,0.04525865381190053,0.43583264417395756,0.3252856598737071,0.17792772774294022,0.4331535633517216,-0.005475595546129985,0.5084592129453777,-0.3379001923124048,0.5144313088463254,0.05706128047917225,-0.04203912412297693,0.22462038010388333,0.45322223260153005,0.6378918487409849,0.5206363635506479,-0.09184282256570309,-0.27504879202462335,0.4114313578818932,0.22407962569389248,-0.0987509036138903,0.07825958797674147,0.2424281407962808,-0.03321332311286814,0.5074154078186656,0.32090878094487024,0.5125605223026825,0.4297438544752375,-0.05777231566872155,0.06135334502894222,0.242415167704589,0.5005738032534178,0.4106787560796845,0.06298923149651774,0.2516112463267465,0.14445058363860389,0.132261244084249,-0.009517476897894424,0.26228942675588557,0.538642999087127,0.5728904440807232,0.15207341754683085,0.7034619109481689,0.07079079472029669,0.44444081583859274,0.11887816134029242,-0.0016397668579033594,0.49701049322498553,0.07005940803641847,-0.02183108262774866,0.14296049549549458,0.2587245171802192,0.42074138375005904,0.2765972429449951,0.3212374201433548,0.4474495979690149,0.18772905035073345,0.12547055231261434,0.35942505456835083,0.2026128586936946,0.4007397974385893,0.24889906645501375,-0.19968802738611352,0.16014858953208355,0.5507660533469116,0.6285183720979242,0.22826566873689655,0.3177187306139042,0.4858483371429564,0.522595397685542,0.17545437162426875,0.14473916906329432,0.14620652334101436,0.2286207274230996,0.5519149801529861,0.16497427522998173,0.04287847112751496,0.34076707406862117,0.5397249352091987,0.26361841202190905,0.4451462035987981,0.11402593843996259,-0.002849262378257557,0.6399791107692219,0.5931170114889562,0.4517491893260482,0.2870917288008888,0.1992749036244581,0.1403945096912366,1.0,0.014711229214454837,-0.0038256697111911184,0.3703124004514896,0.14863653512553016,-0.159194819601081,0.45205908601938105,0.3269739663979516,0.49520465956309,0.010394485597508146,0.38461189004992913,0.12874034750932747,0.45047256696937027,-0.12277940980315888,0.3185588090766857,0.3735919931500535,0.33364909555195804,0.548196242096545,0.3996275267237495,0.1658330936921218,0.27178128709793736
Thal_PuA_R,0.4161340869517902,0.13018199746166723,-0.04495296114469519,0.26436864056225506,-0.29450508896997263,0.2419429856441059,0.14054672710143584,0.18039982670669832,0.5825827663200587,0.16114814437881944,0.5317865174749734,0.31013532626004575,0.2844609891781371,-0.13254215024809066,0.21539387536331073,0.2347006748905685,0.19182301206926838,0.11959642524578297,0.49486393057892375,-0.2746886127803348,0.32758268172696803,-0.11878818370548715,0.013321552181439386,-0.043304502624650215,0.08628222123618913,-0.03796984060442505,-0.17849181959966026,0.04895538374466813,0.10057423823368254,0.6330267492830125,-0.16325214498132098,0.20034602400208798,0.0909306715328356,0.23086332806177545,-0.10740653762387364,0.03909006131787244,0.09599203724581813,0.4778780415589762,0.20866209111271816,0.32033908902436253,0.20882222646458642,0.16637992419877454,0.34341143484096787,-0.13796200963363736,0.47993572883505675,-0.23003907173387644,-0.18767462220267728,-0.08968772758790208,0.6793706595507878,0.2271023700391633,0.38111205309291923,0.049879431132228536,0.1417482513834144,-0.03887437156056636,0.11899451105243933,0.14004615745981092,0.07931055702949318,-0.029845564036565474,0.27222654888037656,0.23553620700316016,0.05344670136648692,0.30039365625493697,0.36860726473650274,0.09522672837787127,0.12373028076534394,0.17554993964897178,0.10521182612407516,-0.16559862043345416,0.5013488660737275,0.2743771472246544,-0.0593251119371009,0.29787748015013055,0.06095714226706694,0.043601990623070574,0.2782806954860642,0.22552408988446968,0.3370132825910431,-0.0242338668003235,0.20473048813356592,0.4459805013674347,0.5016570702778017,-0.41928707143418303,0.10400597267105767,0.18794679691332541,0.07910304203132751,-0.04221467193164612,0.09860789843190504,0.133623827458128,0.3298613947804112,0.16539220749598635,0.1793934926495018,-0.09129193399072207,0.503078277136518,0.18565418353397353,0.30889162471091614,0.38848723211496916,0.10697647071830539,0.24460588673771336,0.007437590339120999,0.014711229214454837,1.0,-0.018677134782436138,-0.07210803481075322,-0.14252773340929248,-0.16368717251035245,0.49638144640236376,0.12828636626337672,0.11271439589048814,0.03849001500883914,0.065605911728354,0.18969151139615203,-0.03785493055779758,-0.006687599418985106,0.14594700966018573,0.4049351870062152,-0.18305561520760294,0.17243124522891332,0.4321162085078754,0.1854014143820819,0.08665893641676192
Angular_L,-0.2034923929092243,-0.2988605734665968,-0.4101433386871636,0.0863193966012923,-0.2755557397510637,-0.277757903925587,0.09999965247722264,0.1646155631107598,0.16201795512850076,-0.03420709885682543,0.009223391699725202,-0.36275450037013757,0.41459639080566935,-0.14924289229188442,0.5926230871464832,0.39416889132470195,0.0020368223099062497,-0.2676102350269883,-0.28136757993557443,-0.12025987820259458,-0.08080893756020131,-0.4725895575894963,-0.21943909726316851,-0.0035605290143477806,-0.3898626986066176,-0.24856439282283455,0.05701586934255539,0.10199618143414028,-0.19424574417277624,-0.15075530045774446,-0.49628036609613907,-0.22478402324796629,-0.23364163050287579,0.23588310598123075,-0.4664101978664135,-0.4888395062697293,-0.32934928476819636,-0.3453149059206888,0.030504902485253865,0.273689987918169,0.5819282501550637,0.0636717657608017,0.3558193579145654,-0.4035467791765987,-0.38438071052493145,-0.36095143080809583,-0.49502248643409813,0.6012753453811555,0.2029055239847963,-0.09930301660099591,0.03438658050729732,-0.0653074171335795,-0.21152170388851374,-0.46621430959547233,-0.04345669998280886,0.5507126285312929,0.7018682899246697,-0.21090698175844844,0.08083745494017683,0.23566773121746004,0.5845805252473962,-0.02355233751177781,-0.04259012589825515,-0.273691341242474,0.11526224855115871,0.1304278736419843,0.6473746259297128,-0.13245584218999418,0.17887837096495815,0.3001972075429531,-0.5125918110746684,-0.05787460720518308,0.21161740599787304,0.7666287743666108,-0.06071315085395344,0.16244396094844943,0.1599462250300988,-0.3963644385774962,0.020994249844339462,-0.20731137489287246,-0.31892446305915195,-0.10938013490369058,-0.4623197028134969,0.2036554289751404,0.1234348612287246,-0.3776956590556445,0.023044598623239754,0.011457174278208674,0.30041706078675773,0.6049917817640234,0.003746032481820898,0.34515535765321437,0.5113199933575493,0.3494861886617654,-0.170173700212162,0.34441671191605566,-0.5668918161452645,0.5758160309477268,0.6131568308665629,-0.0038256697111911184,-0.018677134782436138,1.0,-0.2459449762073975,-0.432691405675162,-0.14851197214225637,0.16092956436659428,0.6356924592878398,0.052694683122355444,0.16327874185632343,0.3996515314019007,0.35380028302024796,-0.11097480419818867,0.3869684186877701,-0.3827246495562326,0.05153744345285662,-0.32222804515508285,-0.14186949046299954,-0.018023654054691356,-0.01463876235845633,-1.4327265109740173e-05
