,Cerebellum_6_R,Cuneus_L,Vermis_9,Thal_PuL_L,Vermis_3,Thal_MDm_L,Thal_LP_L,Red_N_R,Occipital_Sup_L,Lingual_L,Lingual_R,SupraMarginal_L,OFClat_L,Thal_PuA_L,OFClat_R,Pallidum_R,Rectus_L,Temporal_Pole_Mid_R,Thal_LP_R,Thal_VL_R,ACC_pre_L,Vermis_4_5,OFCpost_R,VTA_L,Thal_PuL_R,Cerebellum_6_L,ACC_sup_R,Cuneus_R,Amygdala_R,Raphe_M,Red_N_L,Pallidum_L,Calcarine_R,Temporal_Pole_Sup_L,Paracentral_Lobule_L,Thal_MGN_R,Insula_L,Thal_IL_L,SN_pr_R,Thal_PuA_R,Cerebellum_3_L,Temporal_Sup_R,Caudate_L,Vermis_1_2,Frontal_Inf_Oper_L,Precuneus_L,Temporal_Mid_L,OFCpost_L,Cerebellum_10_R,Thal_AV_R,Postcentral_L,Heschl_R,Cerebellum_Crus2_L,Precentral_R,Occipital_Sup_R,Frontal_Inf_Tri_L,Occipital_Inf_L,SN_pr_L,Vermis_7,Temporal_Inf_L,Supp_Motor_Area_L,Thal_VPL_L,Cerebellum_3_R,Insula_R,Cerebellum_4_5_L
Temporal_Sup_R,0.8172736195723038,0.30481470270128197,0.4116449557177385,0.06212139924374621,0.6137497667633082,-0.5646064810524181,-0.30147248883974964,-0.1896147256177875,0.11644660547592728,0.4520748811634845,0.6767962552062707,-0.23806163488023543,0.4854548440165722,-0.2861997243415635,0.56050155686847,0.43386383451988264,0.19701752266527958,0.051322794794029264,0.004243592712605218,-0.30607279180565494,-0.2831188410228017,0.5904975082185052,0.14795827032636596,-0.40521410013169334,-0.02546519085196506,0.35371083028459754,0.20737361013605218,0.37336749976322164,0.6337873497301449,0.5667864679511556,-0.5049848841105231,-0.11274048708657618,0.5654499522321266,-0.6472561678703475,-0.2571056480689242,0.09265317039263055,-0.4604195910900244,0.17582038748901668,-0.10684988749535193,-0.13168035187303287,-0.2910988732123786,1.0,-0.4102570933191023,0.18256997879406214,-0.3807852270738213,-0.30553962989996264,-0.395589070625245,-0.43991410511062395,0.00561470024795508,-0.7024993834465699,-0.2342119441055477,0.5538746885648709,0.08035618082910677,-0.1753921476276983,0.32835830979416863,-0.6422682950688225,0.41831381485864044,-0.296215624419459,0.2755888644699518,-0.670100993982193,-0.20959299575979526,0.30192164889706435,-0.4600638396737761,0.7899722069266149,-0.09542088362420965
Caudate_L,-0.44758553582490374,-0.3009324066614949,-0.4720283801494791,0.16136910361393383,-0.1940609369300246,0.7023872425275366,0.6644322327353337,0.31541766463731685,-0.2736425730801737,-0.10046028254937361,-0.2015685755970533,0.2430475159308822,-0.27188710163463153,0.7347143283743083,-0.3063018724144146,-0.09553222058858479,0.10423748303569783,0.0019107885834518449,0.4224423615694604,0.5721292458371499,0.3329959567400727,-0.1371417655602201,0.17617576001985746,0.44766465027337393,0.42825546062470976,-0.2666874641490455,0.17189724635039869,-0.39195454401669,-0.4976501714409139,-0.5185131809231911,0.6022711253551652,0.13639038585422308,-0.24583021206357683,0.37372662417557073,0.536933982049966,-0.04887128511045469,0.31341626040159504,0.2976455643542552,0.28249345854748703,0.35946789277789154,0.4762523543214465,-0.4102570933191023,1.0,0.16723115856548534,0.703571737413077,0.266928472982156,0.20319200803725695,0.21608112188690615,-0.18000911516504567,0.46689215393648525,0.5144817694970053,-0.09714221864477784,-0.16211858253203512,0.5966066217764195,-0.3049246480235836,0.638922042628473,-0.43080063900882426,0.5322838948281113,-0.14630789789448304,0.39861907900526006,0.5913296780632177,0.055427653265657725,0.44902097915002337,-0.025997253592475664,0.40838276576538857
Vermis_1_2,0.1912545203543461,0.18194557905180678,0.14830961138132862,0.41444165502918434,0.5972863364650659,0.07393714243874994,0.37812460501633094,0.4813708198157866,0.21205596489444048,0.42209147190241275,0.41083476641992517,0.28755863500913975,0.10897824938571671,0.29013139400298465,-0.11377075937927458,0.4478950856624961,0.2069876490874137,0.3944887246655364,0.6368526414267984,0.3329355968070018,0.18331398561375933,0.49541897835082843,0.12377364261115963,-0.22396956159350517,0.48498877948498065,0.2560482486360516,0.420711527560167,0.1969907290064883,0.16925399175232259,-0.009834581698114719,0.15812751580918324,0.3434021621715619,0.4089157884273276,0.062405880022356135,0.5305931081057657,-0.07941956686074042,0.32787515250195254,0.19713024812111593,0.037811540941985314,0.2645715396991634,0.6422206999958769,0.18256997879406214,0.16723115856548534,1.0,0.4708417747570128,0.40702694682930807,0.26961332760200657,0.01099173361605725,-0.01366546990854678,-0.004562570339886514,0.44365351701559996,0.2620296090423794,-0.17115799581649024,0.5163405118560255,0.3230828344601133,0.2654300672557056,-0.19282040567578468,0.17948495602538894,-0.00019557008273435973,0.1513138954673871,0.5099243546066935,0.552919758598767,0.3343799143371074,0.3950356095214378,0.581598165302844
Frontal_Inf_Oper_L,-0.3949451501945341,-0.1074246279861925,-0.32932426314413304,0.37071957593533106,0.07671756198695384,0.6089853936796514,0.6675763470909997,0.5216012251902961,-0.0539265301282521,0.13206376317479318,-0.07937772006650931,0.5286502941798548,-0.23600139008526116,0.7104592117918233,-0.42272122192169154,0.19443730135632548,0.19547422451460522,0.19407820212004076,0.6199541921709177,0.6197561992294872,0.5028159640197444,0.1249726532012337,0.17051575225848986,0.26485451284060924,0.6673234998607246,-0.046239122430949166,0.46024765886971825,-0.213743603628358,-0.3188312950410047,-0.3745901195450713,0.5253649920163226,0.46265108174815506,-0.062209933978584674,0.5005388616011355,0.8237389190003638,-0.07651938106187262,0.6165198106964079,0.3849465952553794,0.11670164806551678,0.32226660421633563,0.7335402024216698,-0.3807852270738213,0.703571737413077,0.4708417747570128,1.0,0.5373227245620615,0.47692258059503834,0.3460937815524072,-0.19834813388369524,0.5004776304704941,0.7592003676683128,0.0214250011412234,-0.2599623074355407,0.8354453438695738,-0.08891400590649472,0.8178720221368156,-0.5446788052608589,0.6143607928568063,-0.09191086874313756,0.5565948622606667,0.8764721867323833,0.2713224486032552,0.6333340925618499,0.10999783301500551,0.7328419733715705
Precuneus_L,-0.20510068864823439,0.4326598427254702,0.04215194540214373,0.3670357394310205,0.09955176650114582,0.11869614308929578,0.17712231041275717,0.2357235288040767,0.5498207276892543,0.19336831091315418,0.08234500641984667,0.6521637602925635,-0.2792786722582674,0.3548975812822001,-0.40727592893023035,0.3656381481471228,0.05671575046918013,0.2238712025758897,0.2797506301206531,0.21685210075330077,0.40568578551195333,0.2519156740446092,0.047750908770134784,0.1194864105374397,0.3984347784444916,0.24160459540720808,0.5431591029720433,0.3403392838440194,0.03365544286497587,-0.05124638726527333,0.13180472358771994,0.5791934148702795,0.07567988001327028,0.4432853915705352,0.8054271805237925,-0.12888621792620147,0.6688789620055462,0.2531987039051358,-0.22217018722225923,0.1407018924390895,0.5231515313819886,-0.30553962989996264,0.266928472982156,0.40702694682930807,0.5373227245620615,1.0,0.6646547877711649,0.3322362660366008,0.06261919127919137,0.22297730623174414,0.7391707776887066,0.07704175722795602,0.28218816289744175,0.5985944441144576,0.4459297922506886,0.4506329675251579,-0.17783761874814524,0.33641820743435114,-0.2235813684832441,0.5231771577709777,0.6218991951046206,0.4488807890536447,0.41839655610179155,0.029239190565324615,0.6383309012157689
Temporal_Mid_L,-0.11553662291425398,0.5237902447917117,0.19018250533284273,0.19743966624855083,0.09201088012662675,-0.032127274488757,0.12776769562004017,0.10399566359398253,0.5902897373018026,0.3856307074333161,0.21503833860567645,0.8187804144981152,-0.34569587407684743,0.15100164546443323,-0.5133347488958794,0.36259579581974005,-0.03224751354198367,0.2536214922255,0.14256808340891297,0.08540350836837673,0.23482047549283927,0.295233945145701,-0.31391700279131396,0.03304359628956725,0.3090235681328153,0.5386603918014444,0.22666501941320685,0.4360000218782137,0.16810147020508734,-0.013151568065821576,-0.0952594514649004,0.6777365250460007,0.2744497576776404,0.4691288593217341,0.5797343918906636,-0.4482845849892098,0.7921247437190337,0.20422639584907903,-0.5445856535858767,0.09428137442982878,0.4590686087916897,-0.395589070625245,0.20319200803725695,0.26961332760200657,0.47692258059503834,0.6646547877711649,1.0,0.21455315307426007,-0.02859595922721138,0.2714060484461839,0.6030111421813582,-0.031242457087877616,0.11164766783237777,0.379469526527064,0.49208078074635403,0.40766879299685466,-0.2712534305472283,0.22844627284320074,0.018975206720756116,0.6708775650629715,0.503856906597042,0.2960030022794677,0.4353804418600465,-0.18591982199953128,0.6179162358070459
OFCpost_L,-0.6036491579754373,-0.2825464506638881,-0.47362697113073204,0.17022190697339581,-0.20830994929743665,0.4888715688937359,0.3772049247716165,0.3579707366843769,-0.18671927973059052,-0.4827926901254875,-0.555261506043229,0.08893461756481201,-0.26597996866564705,0.3432612550913827,-0.33019034085761856,-0.0652132013119092,0.22633369345587181,0.27877100149395695,0.2174664003957617,0.3597947955729805,0.8159387199085677,-0.4130308130607041,0.5581513914674736,0.38627311416174664,0.09174259770213586,-0.3801035503187207,0.44527307561841273,-0.33468065596890534,-0.145665997456613,-0.2159939912181081,0.4093756364901767,0.4503410259077762,-0.5835146325544807,0.8263116736322426,0.28960853469500575,-0.03372654521151201,0.6263963029955713,0.09703052052245463,0.05865249253542541,0.22675719023387103,0.376516391533206,-0.43991410511062395,0.21608112188690615,0.01099173361605725,0.3460937815524072,0.3322362660366008,0.21455315307426007,1.0,0.06409361181062267,0.4203969822844012,0.08407395388380054,-0.16284120700374063,-0.2811377072115908,0.24226545721630113,-0.23873381025336593,0.6982390745283376,-0.30354843174136614,0.4544453298600439,-0.2465943822749328,0.412281982185933,0.4676757700354638,-0.02119810782071273,0.4036783672369204,-0.02251090674284358,0.1022125253302893
Cerebellum_10_R,0.10060390495721842,0.09792874984018171,0.17301320998624373,-0.2348939397243346,0.009512606955665845,-0.19908699595285687,-0.10024801907601985,-0.11115778846580675,0.07614873788682319,-0.13972597921132507,0.011604755953355778,-0.056518266128436974,-0.0019388222941012889,-0.21104050829399942,0.061502164442541786,0.0026569930943748325,0.09732795548017291,0.010573105098784235,-0.20871637169478738,-0.08964527530001304,0.021388029084560903,0.0044336998265673624,-0.02946159976689268,-0.19959902420105838,-0.06627715613985857,0.08494145584190378,0.035102251518903504,0.12810779559323915,0.05905044532198269,0.1198347070884339,-0.1494380662868028,0.0020878571425364595,-0.05061110517342073,0.03756197890892951,-0.08438831270892533,-0.08184548215237887,-0.02637814123976573,-0.07724147083067881,0.012398676018764414,-0.15450761559799975,-0.0842833230180394,0.00561470024795508,-0.18000911516504567,-0.01366546990854678,-0.19834813388369524,0.06261919127919137,-0.02859595922721138,0.06409361181062267,1.0,-0.19288816464181716,-0.1113449867386298,0.013193423308382083,0.26387711580413586,-0.14150505077555206,0.13854263983706025,-0.10626582717694454,0.21348516755949326,-0.11346181456631056,-0.22426863345632922,-0.04554334151916002,-0.10129909803836362,0.0008196856647096572,-0.24602222607397545,-0.01706009238241401,-0.19040873166310635
Thal_AV_R,-0.7379396124130531,-0.4140072590831628,-0.5532819242734046,0.1424127320491082,-0.3812901470082496,0.6830202389568427,0.4709508331075436,0.3498411403488735,-0.2687057495820436,-0.30784879529119963,-0.5251150750115416,0.20032095148718687,-0.31648670382145994,0.44869374158657255,-0.45941085010008503,-0.39930855024989775,-0.1381363524438331,-0.008486936571061138,0.2889976247485913,0.4879268086469797,0.33331115085258334,-0.4762109466487327,0.11338351481899406,0.44173290088957357,0.17193244224576387,-0.42344582893532084,-0.0884648414438737,-0.48441892867487146,-0.5807100048362145,-0.5495874696033733,0.5997078602775081,0.10559522929497608,-0.45451332000857814,0.5828484951370548,0.32196059040581737,-0.07395650482657029,0.3869258943212375,-0.022152688938699764,0.1968222145648567,0.3081306951389856,0.3733173109850991,-0.7024993834465699,0.46689215393648525,-0.004562570339886514,0.5004776304704941,0.22297730623174414,0.2714060484461839,0.4203969822844012,-0.19288816464181716,1.0,0.25817154800503656,-0.4305990222244482,-0.32685604504037735,0.2926126993403945,-0.4142752315684694,0.6772934744641785,-0.46361705680447907,0.4544806481166908,-0.1907725514072562,0.5308930446233213,0.3655701973956629,-0.2283884201598664,0.573510359960686,-0.45883690612237454,0.2166536107051311
Postcentral_L,-0.08029075249587743,0.366619467686828,0.04443836949601234,0.3526347479164639,0.17704972807034658,0.19504400377270092,0.2725699198684553,0.2517434543588704,0.41202297241572977,0.3660017109684668,0.22210555807144255,0.7409379779476565,-0.18549261758287888,0.4504235133647025,-0.32317107941867557,0.3717091959930121,0.041598719778683756,0.17707453909382928,0.4080953157777494,0.2514406119950913,0.23944793160370403,0.3868023076674491,-0.06024228552639348,0.12779049143193844,0.5280540644364696,0.2785023569304473,0.46325242016436535,0.2696595266225563,-0.06025146960760368,-0.12492774914848782,0.17307487924627324,0.43558658096925534,0.1895833465863732,0.24126953115305702,0.8656532207724523,-0.07769691525902317,0.5170845308328387,0.2965820853228845,-0.11514109607227258,0.13291463416838697,0.49871036353175374,-0.2342119441055477,0.5144817694970053,0.44365351701559996,0.7592003676683128,0.7391707776887066,0.6030111421813582,0.08407395388380054,-0.1113449867386298,0.25817154800503656,1.0,0.12372264232454501,0.1815453475471164,0.7705284106564819,0.37925630095621327,0.48900564905246063,-0.2324812567163428,0.41570035032725744,-0.04983552955842851,0.4310124859642892,0.7573416863050072,0.35185932849573487,0.37276841435301167,0.09449128218770231,0.7432722570225364
Heschl_R,0.5132201149681075,0.2636961809445726,0.26699847938020077,0.2341961473095162,0.4709606716310258,-0.2076368883624014,-0.03860945063219056,-0.1576741645738903,0.1901911018850603,0.3678981726953721,0.5023258643850269,0.04505643643626575,0.28437654445583255,0.10987197833050459,0.2529271803198621,0.5357658707322375,0.07713642859152021,0.25405656673380994,0.025433365420830873,-0.11029740914322056,-0.017619156401155953,0.5563831785210729,0.041462944580674455,-0.17293934103893796,-0.0008512681668407125,0.3589969511855544,0.34183898561014653,0.30936220649322715,0.4413744868516923,0.36750293865395645,-0.24165430463737658,0.0584121015018188,0.4405756337201554,-0.25089409600995094,0.08595728361331371,0.10581770200345596,0.01961892473981098,0.35708876731152805,-0.14748875576761433,0.2559955160988367,0.10943052721752006,0.5538746885648709,-0.09714221864477784,0.2620296090423794,0.0214250011412234,0.07704175722795602,-0.031242457087877616,-0.16284120700374063,0.013193423308382083,-0.4305990222244482,0.12372264232454501,1.0,0.05439043463909895,0.15554147748491592,0.29978767073342405,-0.18415945176753523,-0.0006866713849747415,-0.10260914519612874,0.24944693961371378,-0.004827548914679546,0.15877865907969996,0.6166043285538466,-0.18525878682638872,0.6339264462200171,0.21825354472637504
Cerebellum_Crus2_L,0.34062950458243035,0.5439052212379514,0.5372267875425814,-0.1559039032717917,-0.05974275512909854,-0.4704753044730303,-0.4617153122108286,-0.3122086499812056,0.5904065272992518,0.05938415317135221,0.22334825034540082,0.24233074865495813,-0.06950800466360808,-0.31787164061681267,0.0703678321388173,0.09295272751336886,-0.09754862377127081,-0.08449253761370062,-0.40239943372822684,-0.457358795736181,-0.14955227340027905,0.21730096326833825,-0.23253475743469368,-0.2096109361596192,-0.1492225488244638,0.42617411929399124,0.007272189194844981,0.577334636218327,0.24781188416784125,0.20821059758824637,-0.40238171347717616,-0.04573331769791525,0.17279724202564392,-0.1971610661066489,-0.03236167783182749,-0.03694788404964627,-0.11821101086715584,-0.11346953478519743,-0.25222916920687,-0.3802917517703691,-0.4182038551727828,0.08035618082910677,-0.16211858253203512,-0.17115799581649024,-0.2599623074355407,0.28218816289744175,0.11164766783237777,-0.2811377072115908,0.26387711580413586,-0.32685604504037735,0.1815453475471164,0.05439043463909895,1.0,-0.21117877575292346,0.516574486888987,-0.32961946294489425,0.5231468877872633,-0.30572924467336554,-0.2394837526453016,-0.15069249416386382,-0.21937301045645644,0.041431813108953816,-0.42601603050213743,-0.07737970839438278,-0.07612658993072721
Precentral_R,-0.21907539080312358,0.015051785316226538,-0.22111798368553343,0.43855776098676924,0.14417083996907945,0.45071625949556776,0.5683020602767824,0.40364832169226833,0.04682916066900425,0.2598099527060972,0.06256746211541162,0.4072630553546043,-0.10300840495099524,0.6488627839836367,-0.2747910890531311,0.38167387531818364,0.1651909963372568,0.10055962480543065,0.5603275277781348,0.4877788144919023,0.3603377630346392,0.31880053623170945,0.11779681330225704,0.20213310449354172,0.649391317420794,0.033298118781837756,0.5958633625561293,-0.08859040702800249,-0.23656085987641134,-0.20431262006357565,0.4265936183224519,0.39475995021768384,0.05294509788075156,0.3123910363084721,0.8978913397970392,0.054752935291446675,0.46854443518153405,0.41398914452862096,0.14127648191918696,0.21886456498764031,0.6521527816718897,-0.1753921476276983,0.5966066217764195,0.5163405118560255,0.8354453438695738,0.5985944441144576,0.379469526527064,0.24226545721630113,-0.14150505077555206,0.2926126993403945,0.7705284106564819,0.15554147748491592,-0.21117877575292346,1.0,0.08395265882194604,0.5925513727326133,-0.4456942755705289,0.5408395312627258,-0.047916561081892364,0.4281309966392792,0.8711094800627938,0.3612403561756968,0.5069642844900394,0.24181479048877683,0.8210081108188673
Occipital_Sup_R,0.6064065804899952,0.8957574266223973,0.6890290689988386,0.210818188892671,0.5089026613457821,-0.6570352028088735,-0.4053546559585109,-0.23166368680300284,0.8905381784662249,0.5680016521365641,0.6939265345141228,0.5604468313190533,0.07705798279742128,-0.2808312197384023,0.04470874126259688,0.597445352360863,-0.05247612192686013,0.2212920180537573,-0.11305214351959868,-0.45145336073903275,-0.11866601006554985,0.6718777794632137,-0.3350180576076909,-0.3116579576409335,0.07751647239020586,0.7689445420706779,0.26410683429750603,0.9330466846223299,0.6563913943257101,0.5385824915384048,-0.6429426524286522,0.35938845053541574,0.6522932184149091,-0.20662819981552275,0.2532805338151002,-0.19652221022323538,0.21596182564116073,0.14804793967520471,-0.5705613647003107,-0.2159356960713889,-0.059852792451381844,0.32835830979416863,-0.3049246480235836,0.3230828344601133,-0.08891400590649472,0.4459297922506886,0.49208078074635403,-0.23873381025336593,0.13854263983706025,-0.4142752315684694,0.37925630095621327,0.29978767073342405,0.516574486888987,0.08395265882194604,1.0,-0.3210873131588354,0.3253402293987044,-0.18338267619020424,0.1599857852088059,-0.10403663550465607,0.10792021181341102,0.49858959211868825,-0.28659546666803515,0.2375536427551094,0.31932910361883327
Frontal_Inf_Tri_L,-0.7111951953185257,-0.3446505397793504,-0.5132595558804728,0.28185680551543113,-0.23850374953462986,0.7544455627079006,0.7101848358588966,0.5479776389840256,-0.22932001705428107,-0.2815317704669712,-0.4766684284232742,0.35527427372946735,-0.41296008099509207,0.6609714467079791,-0.5541735989842907,-0.07097100335860324,0.1676157181559414,0.2627284201580429,0.5321509240113173,0.6316443942479282,0.7230929816719578,-0.3081343268692229,0.3719010121987091,0.3918788492503843,0.4297672924581112,-0.3301639320794252,0.3748271193004241,-0.4446319359290397,-0.4235181850949232,-0.5276082392829406,0.6743906006061472,0.4588397997704985,-0.4571921925575942,0.8132465041304032,0.6309502085495865,-0.09958910913523884,0.7101680485091246,0.17818351875915783,0.19047449628030677,0.3516214562626423,0.6662717909427653,-0.6422682950688225,0.638922042628473,0.2654300672557056,0.8178720221368156,0.4506329675251579,0.40766879299685466,0.6982390745283376,-0.10626582717694454,0.6772934744641785,0.48900564905246063,-0.18415945176753523,-0.32961946294489425,0.5925513727326133,-0.3210873131588354,1.0,-0.5455775297034344,0.6066777826343922,-0.23027089288917738,0.6589150535059763,0.7458348818493412,0.05868426572245421,0.6699441058739448,-0.12409683494169345,0.4438911569650172
Occipital_Inf_L,0.47061983073209623,0.34130618172207416,0.40581218243383044,-0.14289074764035564,0.11405472192847071,-0.5929376564220075,-0.5126072457774646,-0.39928341005796986,0.27122709987590965,0.07391857334275023,0.25607014909630366,-0.0733696020868649,0.209437659390526,-0.5146652946425012,0.4139098318575626,-0.029914366204655537,-0.05928558174980199,-0.16729423303749394,-0.3253301728081316,-0.4429748063768108,-0.2920378579331679,0.13648557238501524,-0.022025650369627253,-0.25706991121835476,-0.27500534753207817,0.23185770959978247,-0.0765704152860965,0.3941494993158619,0.3772158899964886,0.39167025637858705,-0.5218717353100497,-0.17762693492811157,0.15832399445114612,-0.43288146009351364,-0.3622286762452943,0.017074049576419125,-0.42653136249723167,-0.03616526819316158,-0.1924161353646899,-0.43086812528488655,-0.6146250941422228,0.41831381485864044,-0.43080063900882426,-0.19282040567578468,-0.5446788052608589,-0.17783761874814524,-0.2712534305472283,-0.30354843174136614,0.21348516755949326,-0.46361705680447907,-0.2324812567163428,-0.0006866713849747415,0.5231468877872633,-0.4456942755705289,0.3253402293987044,-0.5455775297034344,1.0,-0.33370517685950823,0.017829182683410747,-0.5794181924203119,-0.43712396542303705,-0.09795396884990176,-0.5460437831075221,0.13530478259514656,-0.33784309787383954
SN_pr_L,-0.4310808142507238,-0.20739901407318723,-0.5181303817409526,0.24973656471421107,-0.009099142350095932,0.5690902670639305,0.48208606667431164,0.35392516429505616,-0.1967604713740416,-0.026438483840289087,-0.18125900386255606,0.26619963075701186,-0.058561710904100034,0.5901334580170806,-0.26085755730467963,-0.07017991159508173,0.05140269554715761,0.048045378854801785,0.43439570697723934,0.5379920313505947,0.42368801343974927,-0.09365794444001431,0.30928251197331696,0.5687198984016782,0.3726144559995397,-0.26484800721425544,0.3167883617326265,-0.3141463468893036,-0.3612711743582329,-0.3563194198223381,0.4686246673995329,0.2595148209467066,-0.22776274130156665,0.5047322805428408,0.5289658401003886,0.05196721705899654,0.3757389503354118,0.30828987290757665,0.18031733771263503,0.3429119695989227,0.4759458166514704,-0.296215624419459,0.5322838948281113,0.17948495602538894,0.6143607928568063,0.33641820743435114,0.22844627284320074,0.4544453298600439,-0.11346181456631056,0.4544806481166908,0.41570035032725744,-0.10260914519612874,-0.30572924467336554,0.5408395312627258,-0.18338267619020424,0.6066777826343922,-0.33370517685950823,1.0,-0.15590161861531857,0.29585937196048623,0.6325092802369767,0.04776254998516095,0.48257959052002775,0.0500576844201669,0.4689503060315214
Vermis_7,0.2658372619235855,0.18600618504357785,0.18582198437162736,0.21347086786790287,0.29033278476894037,-0.2420729492864526,-0.2575385717587089,-0.26286040726679405,0.11993021751881568,0.2190073461015814,0.1965515499570043,0.05042405734705302,-0.05480810723736254,-0.024766375422451158,0.21190170730685373,0.25794228747410297,-0.14517438908342928,0.12876458897066642,-0.06429119413691955,-0.35158970726171745,-0.18131417915846748,0.19597709353601792,-0.20921449305200945,0.05418506923656541,-0.007886263623269102,0.20754093113803512,-0.05173875820801853,0.23692264298396318,0.37530778283069255,0.40205886392593815,-0.3474356207099683,0.047668888268833795,0.27163626099170984,-0.36266334512346937,-0.07285028850643259,0.0817540924375243,0.0022484456919325893,0.07504379372568665,-0.357596900604032,0.009038552947454325,-0.04023223525801877,0.2755888644699518,-0.14630789789448304,-0.00019557008273435973,-0.09191086874313756,-0.2235813684832441,0.018975206720756116,-0.2465943822749328,-0.22426863345632922,-0.1907725514072562,-0.04983552955842851,0.24944693961371378,-0.2394837526453016,-0.047916561081892364,0.1599857852088059,-0.23027089288917738,0.017829182683410747,-0.15590161861531857,1.0,-0.14122054426448108,-0.052238863756778484,0.12977474420911697,-0.19587406186707057,0.1424969898273766,-0.023854892652042613
Temporal_Inf_L,-0.5462392619973684,-0.07357403079675078,-0.244077379535783,0.13263624450160075,-0.2645593850449648,0.46657147506005836,0.4375602861962674,0.265088176893711,0.08271973421853515,-0.02691597443032287,-0.2641498239830249,0.40143080685636584,-0.4289740249797658,0.41937373651382626,-0.60337516117663,0.03736826136735768,-0.0854023782467052,0.17686158630408966,0.1926221059207272,0.3884408390648134,0.35929536598872946,-0.12266607880536787,-0.09405354843191045,0.24916948888536997,0.25100589590818484,0.01606068986393197,0.15177067999345176,-0.15226943008312316,-0.27634233975628575,-0.45347812205901067,0.4358285692234419,0.39085363441646304,-0.1467330218394012,0.6569849983963246,0.4874454544408934,-0.23999909353309076,0.7001198986358801,0.062414507489890414,-0.1477389832424332,0.4171328101765329,0.6219065750582052,-0.670100993982193,0.39861907900526006,0.1513138954673871,0.5565948622606667,0.5231771577709777,0.6708775650629715,0.412281982185933,-0.04554334151916002,0.5308930446233213,0.4310124859642892,-0.004827548914679546,-0.15069249416386382,0.4281309966392792,-0.10403663550465607,0.6589150535059763,-0.5794181924203119,0.29585937196048623,-0.14122054426448108,1.0,0.4668416970252551,0.1670767686290278,0.6275027041635111,-0.3566070605500987,0.4928477827188145
Supp_Motor_Area_L,-0.25424106829277626,0.06999342691247955,-0.23995425670243695,0.48256407667904366,0.18512129585351306,0.4618858398016128,0.5855186951964506,0.4555162907947103,0.09140145423121104,0.15521672593059335,0.014544944013953917,0.5798558909929561,-0.1806055761351099,0.6567087623954748,-0.3668957001296587,0.4176199834190585,0.2406420950027286,0.2667089777221543,0.566418066265051,0.4714101166105839,0.6016740943110312,0.2502733872771113,0.2704022029098797,0.25124446579381327,0.63894149828675,0.05933049514228945,0.70042524894573,-0.03576300347427826,-0.08842490641049541,-0.17258658116150202,0.361493252689705,0.6027905234433341,-0.022946140206892507,0.5181486960830705,0.8882442591878927,-0.09890732851821293,0.684842035864299,0.4511208649982913,0.00291340040463524,0.2774560669906914,0.682327860708531,-0.20959299575979526,0.5913296780632177,0.5099243546066935,0.8764721867323833,0.6218991951046206,0.503856906597042,0.4676757700354638,-0.10129909803836362,0.3655701973956629,0.7573416863050072,0.15877865907969996,-0.21937301045645644,0.8711094800627938,0.10792021181341102,0.7458348818493412,-0.43712396542303705,0.6325092802369767,-0.052238863756778484,0.4668416970252551,1.0,0.38120241447248016,0.5139768116100127,0.31704885028256546,0.7451274866420191
Thal_VPL_L,0.34344959800742914,0.392427543684643,0.23514751076152207,0.529491321545258,0.529550155237298,-0.08447811338810526,0.11607114926875046,0.03577120964887975,0.41214143796474156,0.41871122224404606,0.47847544370155887,0.3007798496049772,0.10261493633565379,0.2932612537538324,-0.04641742294069272,0.6031409081971583,0.008466847441805238,0.37904116026815665,0.1872604097866498,0.030292635661068917,0.1647441962212678,0.5751285141111943,0.025965404999425325,-0.0898174988416617,0.2700612199859903,0.4064952029071702,0.47489187507588887,0.4116466736396136,0.4277274268697237,0.2485933394148825,-0.11439596406407386,0.3735424541821676,0.44329708021330216,-0.0027249891197439007,0.40607587802638706,0.02905570921663615,0.31783167776451016,0.48581416943116773,-0.2727653228344962,0.3049121593628868,0.37203819366322993,0.30192164889706435,0.055427653265657725,0.552919758598767,0.2713224486032552,0.4488807890536447,0.2960030022794677,-0.02119810782071273,0.0008196856647096572,-0.2283884201598664,0.35185932849573487,0.6166043285538466,0.041431813108953816,0.3612403561756968,0.49858959211868825,0.05868426572245421,-0.09795396884990176,0.04776254998516095,0.12977474420911697,0.1670767686290278,0.38120241447248016,1.0,0.02397902352700199,0.490756496272344,0.46149171408130685
