,Vermis_6,Thal_MGN_L,ACC_pre_L,Vermis_4_5,Vermis_1_2,Thal_MDm_R,Fusiform_R,Thal_LGN_R,VTA_R,Cingulate_Mid_R,Amygdala_L,Occipital_Mid_R,Precuneus_R,Vermis_7,Thal_MDl_L,Temporal_Pole_Mid_L,Cerebellum_9_R,Frontal_Inf_Orb_2_R,Temporal_Mid_L,Precuneus_L,ACC_sub_L,Temporal_Pole_Sup_R,Lingual_L,Thal_VL_L,Frontal_Sup_Medial_L,ACC_sub_R,Frontal_Inf_Tri_L,Thal_PuM_R,Thal_VA_L,Vermis_9,Thal_PuM_L,Supp_Motor_Area_L,Thal_VPL_L,Hippocampus_R,Cerebellum_Crus2_R,Parietal_Inf_L,Cerebellum_7b_L,Angular_L,Occipital_Inf_L,Frontal_Mid_2_R,Red_N_L,Frontal_Inf_Tri_R,Precentral_L,Frontal_Inf_Oper_R,Caudate_L,Cerebellum_10_L,Thal_LGN_L,Thal_PuI_L,Insula_R,Frontal_Sup_Medial_R,Thal_VPL_R,Caudate_R,Vermis_8,Frontal_Sup_2_L,Heschl_R,Parietal_Inf_R,Cerebellum_10_R,Temporal_Sup_L,Parietal_Sup_L,Olfactory_L,Pallidum_R,Cerebellum_Crus1_R,N_Acc_R,Heschl_L,Thal_IL_L,OFCmed_L,Frontal_Inf_Orb_2_L,Postcentral_L,N_Acc_L,Temporal_Sup_R,Olfactory_R,Vermis_10,Temporal_Inf_L,Cingulate_Mid_L,Thal_PuA_R,Rolandic_Oper_R,Putamen_L,Postcentral_R,SupraMarginal_R,Amygdala_R,Occipital_Inf_R,Pallidum_L,SN_pr_R,Insula_L,Fusiform_L,Cerebellum_4_5_L,SN_pc_L,VTA_L,Cerebellum_6_R,Occipital_Mid_L,Frontal_Mid_2_L,Paracentral_Lobule_L,Thal_PuL_R,Cuneus_R,OFClat_R,Calcarine_L,Thal_LP_L,ACC_sup_L,Temporal_Mid_R,Raphe_D,ParaHippocampal_L,OFClat_L,Angular_R,Thal_PuI_R,Thal_MDl_R,Temporal_Pole_Mid_R,Precentral_R,Thal_PuA_L,Calcarine_R,Thal_PuL_L,Cerebellum_4_5_R,Thal_VA_R,Thal_VL_R,Thal_IL_R,Cerebellum_3_L,Cingulate_Post_L,Cingulate_Post_R,SN_pr_L,LC_L,Occipital_Sup_R
Cerebellum_6_R,0.8845941104988442,0.4884331679655247,-0.44166805864538766,0.7804488058985861,0.1912545203543461,-0.3943516619402611,0.9180104247552683,0.12701163493778775,0.10737056608429567,-0.10659563034910326,-0.6546830371025083,0.8586488758921245,-0.17526573116176342,0.2658372619235855,-0.30921181973087947,0.2543742696579193,-0.5808960480614301,-0.655647388755729,-0.11553662291425398,-0.20510068864823439,-0.3292442985419197,0.49060315013380457,0.5949312145542244,-0.477556165531977,-0.3446040072403133,-0.5139213647386321,-0.7111951953185257,-0.1679087310238784,0.026970109753489784,0.7607565705387906,0.2550190032177839,-0.25424106829277626,0.34344959800742914,-0.34842501576952956,0.704195600229335,0.211881614780536,0.2864420047725353,0.20458519977286022,0.47061983073209623,-0.1613338162765822,-0.731435828012429,0.03420147346537966,-0.28836471378269307,-0.07064494017830417,-0.44758553582490374,0.3870257888231477,-0.33064425358341054,-0.05605777863649,0.5421701056692396,-0.1529185436260291,-0.214520065804848,-0.38324167147923105,0.6641217213964221,-0.40677995711859993,0.5132201149681075,0.09403451206863844,0.10060390495721842,-0.5133156415763104,0.18525925757297085,-0.6127391306601188,0.5710957875163354,-0.49314716915002865,-0.5461336238669057,-0.3021630521527845,0.08882600539059134,-0.17708452490461124,-0.7669843040675239,-0.08029075249587743,-0.5903874017369644,0.8172736195723038,-0.5849887765891035,0.8388799700941112,-0.5462392619973684,0.013608072982756087,-0.279889000593833,0.15483513325366133,0.020204597078929718,-0.4313321352258557,0.4413758396318853,0.7329513275267902,0.8200471625008298,-0.025686905141265776,-0.3371909083145912,-0.3624642254864558,0.19014365658368704,-0.028984958573569638,-0.556368317270481,-0.4859387056049375,1.0,0.5601826734332604,-0.5682137995614318,-0.23397834216678062,-0.08419648112822434,0.6771996711680993,0.47093970283839315,0.411984377690118,-0.4813424177884744,-0.132182117460016,0.9050017438059976,0.35099220381756496,-0.6680029114705643,0.47582211474139596,0.4713813522794062,-0.05922581718959136,-0.516925821071294,0.06904839622753013,-0.21907539080312358,-0.43644399147475577,0.7087988022964433,-0.07215259392027258,-0.11139151395196176,-0.6326871626970761,-0.5411673597289834,0.30532838384701216,-0.3821348371758587,-0.16049313296914014,0.13014300554970187,-0.4310808142507238,0.04826522728839737,0.6064065804899952
Occipital_Mid_L,0.6854051054495441,0.5511803194868893,-0.19744085144483653,0.647476591207617,0.12439397530699715,-0.3250000799722912,0.3557874021071444,0.10535020863337104,-0.2556515234225948,0.08648872190382677,-0.5097315138457564,0.7963778530697182,0.38962753422488794,0.220962509548275,-0.0738943743466043,0.07320456607180459,-0.48976309787008554,-0.5985143944962817,0.5982231547568527,0.4196356784187123,-0.6056032824282722,-0.03369973015189221,0.544959734989019,-0.6857069103132777,0.03911514235788939,-0.5151750621164807,-0.3413286168461604,-0.10811076844276063,-0.3035047189187522,0.7384660777967259,0.5043604889179533,0.034049334632416516,0.38832947755937663,-0.5753093833618161,0.5778419601721017,0.5932956060654527,0.4985714230892843,0.8294122031365673,0.25885578272180704,-0.18853293845337182,-0.6808802318643784,-0.28982105772576466,-0.03212428064658695,-0.5122479097082632,-0.3094979697929926,0.15794473749503563,-0.03509137651605933,0.2224561858828286,0.07959455239156206,0.11203581820039428,-0.23097235180279693,-0.362647490191664,0.3280007067250115,0.10147872291090705,0.2444567352553732,0.504104794801632,0.07372772475379276,0.14966009882307507,0.6723604207230928,-0.5927115855403121,0.6067722016774347,-0.23565626206738283,-0.43885070807924664,0.33939441969429207,0.08453476717072832,-0.236388278604123,-0.30247543984279596,0.3490953258244908,-0.5693906273087367,0.19378806896132766,-0.3692202761240859,0.5928375213220037,0.06339903017310175,0.14172099878015218,-0.2222811525343962,-0.26812424736072554,0.2951273985724561,0.20150344042752388,0.42565432515253115,0.669079631576706,0.29837830452659764,0.39330413475110526,-0.7490667550751589,0.27445795760946134,0.6384629764991319,0.27918678191406504,-0.43685198125123326,-0.2652417132867179,0.5601826734332604,1.0,-0.1538416585465518,0.1841884645791742,0.022839508606285173,0.9311049870992046,-0.027915716224763715,0.7047591237950109,-0.5047022041514775,0.12837865726921985,0.32392002135423337,0.033450673279428765,-0.23002321582868124,-0.04859514017960625,0.7337937282366045,-0.09297316545864283,-0.47781751055374094,0.14656075968342683,-0.007917458087966418,-0.31949856245252417,0.6032505420954564,0.06130302341269713,-0.34859832087040005,-0.3160362396954705,-0.6020744433154476,0.14912678500478055,-0.1272943673634217,0.20008007823578075,0.2811130921566128,-0.2564330957946987,-0.13588673293512687,0.8667936743150136
Frontal_Mid_2_L,-0.548074551420805,-0.01379185698059005,0.7708363346716939,-0.14968265119929783,0.33282001059743244,0.45527714352390675,-0.4744925731507143,0.06623115507624303,0.02179683245678472,0.4575790958169579,0.3390134051845364,-0.4183378167260176,0.5506979786131859,-0.19482711413843976,0.44930806011731506,-0.27351214350709896,0.35560279533827505,0.6395391734086935,0.4962003944509884,0.5923264776007201,0.21797671968976012,-0.12399453260479465,-0.1818803827349454,0.4190385453195182,0.8419336190482284,0.23290601040735334,0.9171422506841698,0.4341220265366271,-0.20229327348678122,-0.3956645926220561,0.20937723083287174,0.790415370931641,0.14769293790565874,0.3340243682630818,-0.4416544031721577,0.39803254849168224,-0.0035337635472679667,0.2291135023807546,-0.45593602905007136,0.6870706651730952,0.5320036862273061,0.31719317887029463,0.7340938632535056,0.26805621940561836,0.5697450756262549,-0.3092469816586318,0.6078609600131972,0.49237131088111497,0.03133805807711977,0.6747137728857229,0.571129460817618,0.7058222276628439,-0.5393818355346787,0.8212515223920619,-0.13334326535544794,0.3402773691612192,-0.06564624570940282,0.7800859772149159,0.17979701017467914,0.4929401419433083,0.10405578583890776,0.4214393976916097,0.5540385286624622,0.6480844607026423,0.1937179206048477,0.010582375466358674,0.8491474683505802,0.5826419038701521,0.548671408488418,-0.5008568604585808,0.6005627738467944,-0.4371407810327723,0.5991121540798906,0.40358048016116493,0.3279816391951139,0.23880784975850777,0.6362508445479972,0.6818590376790509,0.06184939347354568,-0.21712579356777348,-0.6185419114812284,0.5776259515094315,0.049666025819954725,0.7808526293216382,0.3287206764925053,0.49355173911119804,0.4172603388714117,0.33975111602626207,-0.5682137995614318,-0.1538416585465518,1.0,0.6929447683164652,0.469347503150953,-0.23875309779909074,-0.5070328547133764,0.10764492574463126,0.6116841568403916,0.7129292640204461,-0.6360989232939557,-0.03974822831510831,0.6613035980748038,-0.4232604701783534,0.06139145458934213,0.2852919346951165,0.3336022871378601,0.32328443481410857,0.6221141459816144,0.6056152510525771,-0.35302307209986894,0.32069659362548747,0.3388962446710043,0.38168861954450267,0.5326096818683931,-0.12181924951358337,0.6694452309727688,0.44434884885750364,0.39447363463149193,0.5754854027417775,0.05210398552469272,-0.11004976382010825
Paracentral_Lobule_L,-0.1473397091588121,0.11536658211711923,0.45024384132318856,0.29815178615860105,0.5305931081057657,0.37783720609728505,-0.15698433744479362,0.16196809938972345,0.020188501748490087,0.8189980190283722,0.24257849943736326,-0.051366154123912065,0.7660825919469044,-0.07285028850643259,0.3101866296732694,-0.07563116874200194,0.20346513869653762,0.26571460396926105,0.5797343918906636,0.8054271805237925,0.04744717072883231,-0.22873829773700202,0.25889387842781053,0.32682615074195326,0.7132694660053641,0.03645732974250715,0.6309502085495865,0.558049224779293,-0.0555785107711193,-0.09179530233482097,0.5180858946392326,0.8882442591878927,0.40607587802638706,0.3254945064425393,-0.21305561281971927,0.6191920812168143,0.10304336667140712,0.49523076036642744,-0.3622286762452943,0.6310730403207879,0.31040840187877866,0.32729260304068825,0.8812438332092243,0.3435909083716754,0.536933982049966,-0.26005154220440035,0.6002462431364509,0.7271293940667195,0.17144973202489044,0.6061789211352319,0.6260988975636798,0.5951091822173681,-0.22056977475929831,0.6690268560308364,0.08595728361331371,0.565803349830355,-0.08438831270892533,0.665823209713432,0.4460169360131714,0.22337388325608415,0.42286873394573793,0.27089167810637277,0.18036961503678475,0.705894862406569,0.3923171987156818,-0.00960412447179323,0.4905397063317155,0.8656532207724523,0.1856045792508411,-0.2571056480689242,0.3291410377894453,-0.18006940885896025,0.4874454544408934,0.7933203764395935,0.15163600618784412,0.3905001168668977,0.6234925471614554,0.8491944624382654,0.4423404195608841,-0.10863064991354092,-0.3912246152864251,0.5941135420968054,-0.040356467548821225,0.6364585418136759,0.47654933697360635,0.7983407229040131,0.3584341356527168,0.1560147998034322,-0.23397834216678062,0.1841884645791742,0.6929447683164652,1.0,0.6651455560151303,0.1124766357708034,-0.3822079866304519,0.4159260769769542,0.462891054258142,0.7210080850735743,-0.34385394680753184,0.10845900165244861,0.52109036913352,-0.26009442391115406,0.3560017380730379,0.42757509574048813,0.19307741234398837,0.19313305020233018,0.8978913397970392,0.5802244728519067,0.05681555474963346,0.4850790290892448,0.3928144660414217,0.3172488706047553,0.413037548597282,0.10815464251459024,0.6548688998805742,0.7142361117749889,0.7731671873783795,0.5289658401003886,-0.026694271137986555,0.2532805338151002
Thal_PuL_R,-0.12366796102045617,0.17620666770172438,0.397264409802768,0.2596676028234583,0.48498877948498065,0.37084476709756176,0.024734629176679183,0.0018372322787229636,0.15097910358906205,0.5869912189015802,0.06410367227882915,-0.041376524327742074,0.3838320110775226,-0.007886263623269102,0.15843514341583095,-0.10281264930293192,0.14680514484504,0.24295181203133082,0.3090235681328153,0.3984347784444916,0.13948623604743976,-0.04508662446096203,0.221682568672367,0.3342988283738499,0.5106363237342441,-0.2047735639920019,0.4297672924581112,0.3760408085299375,0.04595852718123789,-0.06692119329233312,0.3013904414477138,0.63894149828675,0.2700612199859903,0.3441491094846004,-0.1971255015132852,0.33741153745677777,-0.009446003196309113,0.15161294664959954,-0.27500534753207817,0.48749493606744515,0.27139188093263245,0.3148668730402343,0.658772660235493,0.40232039497595123,0.42825546062470976,-0.2538393028421644,0.2863784182544914,0.5498215974077496,0.31073092313356465,0.43553215797323624,0.6251120483848894,0.5503688986074237,-0.06697877002266046,0.4293861998898355,-0.0008512681668407125,0.2526147907065683,-0.06627715613985857,0.39557385833426156,0.12489143246896496,0.1547536675107262,0.34238397422794997,0.15186617377529354,0.1684820184779821,0.43013000156396897,0.36091870533040293,0.10636343402470379,0.2842397922499089,0.5280540644364696,0.14663328585571303,-0.02546519085196506,0.21364769190708166,-0.09989877545711592,0.25100589590818484,0.567450519379159,0.03128933139183147,0.4861102581910866,0.48982600730348935,0.4697997016616174,0.31990165877867377,-0.03914168787276856,-0.162612261448816,0.4867785822090944,0.009611506047856275,0.38671684981261345,0.24299750039898974,0.5329358838293123,0.18020174514003395,-0.06569078748550622,-0.08419648112822434,0.022839508606285173,0.469347503150953,0.6651455560151303,1.0,0.00042594175449036514,-0.2007293590404248,0.31227286741696986,0.47750688786867923,0.4834997452178127,-0.12972646834163165,0.1602241457352896,0.21086192853797076,-0.21804505110948563,0.12384152613144006,0.37272884251419386,0.20089502427696002,0.18072720285958555,0.649391317420794,0.48871077649436245,0.08590236832188514,0.30548705447130253,0.38770223317932334,0.17716130838702449,0.3889860012738302,0.13060966683102174,0.4837137795837805,0.34533695315771346,0.5697525573286398,0.3726144559995397,0.08609683315577016,0.07751647239020586
Cuneus_R,0.7331235343135282,0.6088189366658258,-0.20081628511903507,0.6607727080111183,0.1969907290064883,-0.37625606683874235,0.5235022367482889,0.0882319823674329,-0.14712325414983674,-0.0035845532089695603,-0.6008918569805607,0.8892711015107033,0.3437665569190369,0.23692264298396318,-0.09490240334252831,0.1066568614640821,-0.6052037745489682,-0.5785754033809365,0.4360000218782137,0.3403392838440194,-0.6031583244937674,0.15869744548705073,0.5362647997355449,-0.6539029408755556,-0.00883843630384012,-0.5852849181827547,-0.4446319359290397,-0.1163872334480264,-0.26574377062574456,0.7897937710055662,0.47482930065710505,-0.03576300347427826,0.4116466736396136,-0.5485489169317074,0.6404333698076198,0.5511824489551618,0.5361512525203493,0.7615270628721661,0.3941494993158619,-0.1596956348405055,-0.7455389014762497,-0.13936888713574985,-0.1312675668352184,-0.39499394057559284,-0.39195454401669,0.20216386989584187,-0.09077926848816752,0.13207721016412208,0.22169664848827378,0.15101129971562158,-0.22129976538414298,-0.3931788673789728,0.3166878644037918,0.03160077049134694,0.30936220649322715,0.4368546641139008,0.12810779559323915,-0.029414544356610214,0.6358300577096817,-0.5859152720897539,0.6200814194780083,-0.2316161700900692,-0.46197331720912543,0.1731201908244336,0.07506284495088944,-0.23638646835207536,-0.4044209025679406,0.2696595266225563,-0.5862250171091901,0.37336749976322164,-0.42216139286115945,0.6043748476769919,-0.15226943008312316,0.0701322424150248,-0.2970476562609132,-0.13134357324764956,0.27992947913002714,0.08220531779161516,0.5146441493209923,0.7532529845258084,0.4065773317950877,0.33985809297049413,-0.6651708271704856,0.1616990312649848,0.5033508842254318,0.16993073505120104,-0.5222458302295708,-0.3775583937093158,0.6771996711680993,0.9311049870992046,-0.23875309779909074,0.1124766357708034,0.00042594175449036514,1.0,0.1138807367494873,0.7303770885888042,-0.5376928068330428,0.07705804097145154,0.48852087681118694,0.11051568767148374,-0.3891584926373951,0.0414802767342172,0.7706386012380131,-0.06636286523060578,-0.5341045497194281,0.1977696753215582,-0.08859040702800249,-0.39547722444292815,0.6665724655532431,0.07763099763003779,-0.3386972020818946,-0.4381411360096927,-0.6023503798256001,0.23979375860862637,-0.1892947493975591,0.07529191639873345,0.28933791338877407,-0.3141463468893036,-0.0968046662212117,0.9330466846223299
OFClat_R,0.29930168537611784,0.033820234999583636,-0.284072696741432,0.19496918536314292,-0.11377075937927458,-0.23673095213002174,0.4727957080959704,0.09068589793936806,0.060998588331840055,-0.2013790949152692,-0.3370743965316255,0.2906933804185138,-0.40192616941234827,0.21190170730685373,-0.22809210206232197,0.057286647679701715,-0.26328388118048796,-0.3379442086583483,-0.5133347488958794,-0.40727592893023035,0.04714389859095985,0.47028339674768094,0.11065286319876338,-0.12234796871778807,-0.33982570155353403,-0.10949274145341743,-0.5541735989842907,-0.17380775219661151,0.08876838081326167,0.23374940215749906,-0.06556040217097742,-0.3668957001296587,-0.04641742294069272,-0.10992887612643229,0.28646146816890355,-0.15767324425000237,-0.09102313705931642,-0.22272127564875477,0.4139098318575626,-0.17858282542480414,-0.24899771739992196,0.14935637825777223,-0.3715507479793662,0.18631806779211926,-0.3063018724144146,0.296859525511521,-0.21824875653100106,-0.252581892714077,0.3655863729546919,-0.15520604377803768,-0.2808523935891368,-0.28009264532592815,0.30632261211519257,-0.39543970428342184,0.2529271803198621,-0.1529679000940817,0.061502164442541786,-0.6316528259330014,-0.1184548318615846,-0.22793144734718812,0.05970135689200008,-0.18465756974750072,-0.10922737684430946,-0.5006625031099948,-0.08087449789800895,0.02041955937308501,-0.4756336364839213,-0.32317107941867557,-0.13650362195361876,0.56050155686847,-0.20107704927822231,0.35014210531048695,-0.60337516117663,-0.10129512972894236,-0.1880218507180047,0.1822798139900662,-0.2425469867699151,-0.4464006868063278,0.09989868757284612,0.2096525794619838,0.49090740347682404,-0.32790338097901345,0.14150282043683332,-0.4997432081450702,-0.3364167047062597,-0.3036744171429062,-0.26513533124009986,-0.20132474382458018,0.47093970283839315,-0.027915716224763715,-0.5070328547133764,-0.3822079866304519,-0.2007293590404248,0.1138807367494873,1.0,-0.11277443485535411,-0.2837407877554831,-0.20742696823854231,0.5596475571272648,0.24583474927159088,-0.4636054071505041,0.5721313956933938,0.003012989938118699,-0.17271863365809284,-0.1732610788809006,-0.11502339706223559,-0.2747910890531311,-0.24064853788166626,0.20609052372190081,-0.1280481435446164,-0.034391138160985546,-0.4197941514448448,-0.2534841656123349,0.13168288930218722,-0.38535141807492235,-0.2534367802286502,-0.13960497294837254,-0.26085755730467963,0.05027392580094148,0.04470874126259688
Calcarine_L,0.47935482851632116,0.5144890878841746,-0.07686436413797931,0.677445702079738,0.4870958366098651,-0.039831562108061366,0.33897429182707134,0.06751660823890082,-0.023223498157423323,0.24787147338368046,-0.3592216534967199,0.6017453275260632,0.5555795022482226,0.14556392277016628,0.06358107147813234,0.07338275928540203,-0.25232903234608195,-0.31316203939510595,0.6437666444459179,0.5010800209635057,-0.36937661943333033,-0.019728010651001073,0.6762177049048747,-0.19358795037819118,0.19950812689660935,-0.46647481628111903,-0.037665049977102356,0.18908180292580723,-0.06499095684396211,0.48807269630909206,0.4955307903936784,0.3022981222396329,0.4943010270027551,-0.14249746018604947,0.3484122813194067,0.5869777734419228,0.32761867206748224,0.6857490795491454,0.017038741375033972,0.10993290450820156,-0.35161538730750985,0.0005338655852166768,0.2926332027227837,-0.14603676789279738,0.037378304906638855,0.012910838691021918,0.1414350980639294,0.43963614170640125,0.22894830908911495,0.2166713670828013,0.23299794947607033,0.0710255017616565,0.24526866575870382,0.22773163023475868,0.2511909347513779,0.4056906388973398,-0.031117807872924053,0.3351755992907063,0.4906530752115607,-0.35133421220831895,0.5486086753794709,-0.10626337223084226,-0.2693936991395552,0.4353352765864302,0.21706213302696997,-0.01263063227033281,-0.1034526570541805,0.5143843615658393,-0.34512448422227354,0.1766812519988365,-0.2828873773898767,0.3697012035604568,0.16213778925365835,0.2595000703600311,0.013703392905355289,0.11611812478825964,0.4615724441257993,0.27929832787876235,0.45169856622255855,0.45151798542789406,0.16781136293769985,0.4271799426657783,-0.49491490717494835,0.37516961387531617,0.6667683259809558,0.5556288227527951,-0.22629684593463326,-0.23461289066334143,0.411984377690118,0.7047591237950109,0.10764492574463126,0.4159260769769542,0.31227286741696986,0.7303770885888042,-0.11277443485535411,1.0,-0.04331935967266844,0.2037578702600365,0.23001912606182096,0.07863511386085249,-0.030144961686845616,-0.014896689147598658,0.5643498301471037,0.24348473383896033,-0.2292870786331235,0.2838017339509416,0.28285512813828473,-0.0013332565243124892,0.7585107123204348,0.21999940194712483,0.10686446838226542,-0.03799090999784604,-0.07259149027217818,0.24475272382497668,0.28223214182550016,0.32601687844482663,0.5194119157088765,0.028556560316539727,0.02589946899224485,0.7633917721074047
Thal_LP_L,-0.5267329628322566,-0.1820090360305821,0.4508219871713377,-0.16848621303873149,0.37812460501633094,0.6305931066619739,-0.3288863168944094,-0.007548006186171858,0.14983454073266106,0.43337013301117594,0.37806078066260357,-0.5618782490408972,0.19657921313529686,-0.2575385717587089,0.07445529027501208,-0.1421700112961454,0.5435415306518923,0.585094776754274,0.12776769562004017,0.17712231041275717,0.45132075559642787,-0.1414891446451742,-0.1169875736852206,0.7240744762799456,0.4779029531671751,0.2518319743777491,0.7101848358588966,0.5980263918869635,0.2640642112498586,-0.4652133492270315,0.016402007596402996,0.5855186951964506,0.11607114926875046,0.5833696593326988,-0.4794880942677609,-0.056120715762396786,-0.2945463759788976,-0.2693154113223018,-0.5126072457774646,0.5154392152658067,0.7520603170416803,0.35059462980806977,0.6334664803462232,0.4792051812725811,0.6644322327353337,-0.21080602637964166,0.39261655998820016,0.42906418650645545,0.09804164273323601,0.3187434743473244,0.6270490301260593,0.6873963076981237,-0.2869730394935117,0.39288528795545724,-0.03860945063219056,-0.03884474952414342,-0.10024801907601985,0.4516890330186244,-0.2962611165603486,0.5645679271804124,-0.06941715161874462,0.20991746626624047,0.4488669496912566,0.37632283044110026,0.19737212839893553,0.18321348125787296,0.6197959262037236,0.2725699198684553,0.613157788997387,-0.30147248883974964,0.4399944333519427,-0.4288175347200759,0.4375602861962674,0.36259011794959006,0.45670585736439356,0.45226700542089066,0.31691533155338036,0.3517529691120971,0.012977721884254913,-0.44234623506587756,-0.38650155102720163,0.19435580176971384,0.42908930777158855,0.36723589917923916,0.09581785883095334,0.3994040854764916,0.3665929932911316,0.19013469261740423,-0.4813424177884744,-0.5047022041514775,0.6116841568403916,0.462891054258142,0.47750688786867923,-0.5376928068330428,-0.2837407877554831,-0.04331935967266844,1.0,0.40506768309413393,-0.43621643166582663,0.14596625394680768,0.5153091646710182,-0.12605786105877512,-0.34250031927324387,0.2646198479951154,0.6203583621427406,0.19211895029506476,0.5683020602767824,0.6394671499149415,-0.2109809424886441,0.22879701052708495,0.5246587642841448,0.517141655485795,0.7236802504786496,-0.1565749154998742,0.6505108945089311,0.34865733596926884,0.29434896567291824,0.48208606667431164,0.22532115677571316,-0.4053546559585109
ACC_sup_L,-0.15429302893754548,0.2116481324319768,0.7222966253275197,0.2534142395419884,0.3997599851698734,0.23299989685985315,-0.051825425341184304,0.14310886883820662,-0.03312339144117966,0.683809559911682,0.14004765890433224,-0.02772723938019521,0.4954877296456649,-0.1083434159797853,0.26812217615503314,-0.15951215162275126,0.10608287606655321,0.3526233962562956,0.37974066095062753,0.6212734274827704,0.09084564621713749,0.209405027885672,0.026875422575199894,0.15745138741193784,0.8491677868115936,0.11150175721358814,0.6033045928456188,0.41803107229552755,-0.31291199524080676,-0.0506629169495174,0.47133643780844087,0.7975475792217079,0.40661867336522584,0.13184593529985833,-0.13168950905761642,0.5324234913638548,0.0800196668875565,0.3249386523621633,-0.22400091595227942,0.6299936262204433,0.23008041431291265,0.3823163902696726,0.6832703478391741,0.29762684311499144,0.32001475594720813,-0.1481611396824623,0.5570499686314625,0.5820355650012659,0.41027760607003705,0.7914655636661221,0.5046687875794105,0.5376757925598058,-0.27140606042103654,0.7222926390851272,0.1984516752170664,0.5182013627129871,0.01657093418662198,0.4707806945048316,0.35360277299208137,0.27907094029610097,0.5454748122341442,0.22692663915373998,0.40611012926353784,0.5618720007864564,0.3280985258214998,-0.07492512356985347,0.5812274056788488,0.5453881516087772,0.3528793739276893,-0.08335457510551493,0.47916242951374705,-0.07419675934861486,0.36770933584831134,0.7238223322256815,0.1387905898413124,0.3848984192048559,0.7174801760521003,0.6263788398333023,0.40532219095016336,0.17624537298075688,-0.2528454013236999,0.6913009307747227,-0.11596511102084396,0.6703788703983551,0.3897255281239671,0.5607577940649296,0.2602843210378163,0.1328001166442936,-0.132182117460016,0.12837865726921985,0.7129292640204461,0.7210080850735743,0.4834997452178127,0.07705804097145154,-0.20742696823854231,0.2037578702600365,0.40506768309413393,1.0,-0.20332229639014648,0.24532398397148053,0.37900793997691584,-0.18736148886956822,0.3271268832066834,0.30421234835081995,0.05716428766119672,0.36763685673290514,0.6613198530039978,0.4474776681408884,-0.12415321370014562,0.3810250813060849,0.2797988773420454,0.005072915303459529,0.2298327767701781,0.11182578945359226,0.4988910239152508,0.5934349301175315,0.6280284871279156,0.4211290681253571,0.09197925980343702,0.16183137499421046
Temporal_Mid_R,0.7498832149350936,0.3866224885173076,-0.4201050967177815,0.6418017771415445,0.13372298490491366,-0.3564715222109273,0.9185045936402296,0.15819108781729194,0.22949610939466164,-0.23034733545694544,-0.5242990131352026,0.759726066554953,-0.322746208023767,0.26155934831533834,-0.30970356606689287,0.21225807913879904,-0.4645384626774078,-0.5226269965318336,-0.3438258548882649,-0.33470268857131114,-0.19767412875891882,0.6636716494473389,0.5080622194176823,-0.3420433312390521,-0.41757851139981034,-0.3894709955374144,-0.7682374199499143,-0.15172080123078555,0.08791299804345847,0.5234081886117173,0.11517357815500934,-0.3227131749074022,0.29427384123091954,-0.19000440200626884,0.5360899165136274,0.010419865779342135,0.12183324122223893,-0.011967570565494749,0.46220055128034365,-0.11595939564100435,-0.6353690989876053,0.1920095913641047,-0.37221487231420847,0.13910480115504523,-0.5068266850684342,0.3559601617475715,-0.3400407246428567,-0.13750391155180985,0.6661956447807387,-0.14796331625813966,-0.15878971851460644,-0.3541550009995544,0.6864307008134642,-0.5027282675832367,0.5211250010406688,-0.02678859937961636,0.03743410720923992,-0.6865882868062161,0.01165242975325291,-0.4895479103697366,0.4324534947025146,-0.4605706944982772,-0.40970992701877945,-0.511113742823842,0.13687093289709668,-0.15052785265684476,-0.7983630315533549,-0.26547734328721706,-0.492225439340636,0.9567257602554532,-0.5047419823616435,0.7216163144711554,-0.6872580153700535,-0.06208702157472201,-0.20481711563523475,0.27396215944801483,-0.06118830403059661,-0.5791459278519772,0.44532613688259703,0.6602135432738819,0.8603050776831161,-0.15778120457755998,-0.1866714371840696,-0.5108692007500579,-0.05892098110878167,-0.1361670454690745,-0.43646037549370165,-0.44916093656796974,0.9050017438059976,0.32392002135423337,-0.6360989232939557,-0.34385394680753184,-0.12972646834163165,0.48852087681118694,0.5596475571272648,0.23001912606182096,-0.43621643166582663,-0.20332229639014648,1.0,0.3586579541759114,-0.6838512509619264,0.5579545587063423,0.3449090222588727,-0.0660514556201473,-0.5050865754238512,0.007258185573614479,-0.2728722936797684,-0.42646192130931004,0.6419786084245481,-0.02146249628208266,0.04732454840099205,-0.6858812066606342,-0.4283235732934989,0.3373975770823819,-0.38969527795126946,-0.2503494249919625,0.06037368824665439,-0.3895204453829079,0.10762080469820474,0.43629696241155935
