,Thal_IL_L,Cerebellum_4_5_L,Vermis_1_2,Temporal_Inf_L,Frontal_Sup_Medial_R,Thal_AV_R,Frontal_Inf_Tri_R,Frontal_Med_Orb_R,Occipital_Mid_R,Cerebellum_10_L,Thal_VL_R,LC_L,Thal_AV_L,VTA_R,Temporal_Pole_Sup_R,Thal_MDl_R,Cerebellum_6_L,Precuneus_L,ACC_sub_R,Temporal_Mid_L,OFClat_R,Cingulate_Post_R,Thal_LP_L,SupraMarginal_L,SN_pr_R,Caudate_R,Cerebellum_Crus1_L,Cuneus_L,SN_pr_L,Calcarine_R,Insula_L,Cingulate_Post_L,Heschl_R,Olfactory_L,Amygdala_L,Rectus_L,OFCant_L,Angular_L,Vermis_9,Cingulate_Mid_L,Precentral_L,Putamen_R,Thal_PuM_L,Thal_MDm_L,Occipital_Sup_R,Cerebellum_9_L,Caudate_L,Postcentral_R,Thal_MDm_R,N_Acc_L,Frontal_Sup_Medial_L,Thal_VPL_L,Cerebellum_6_R,OFClat_L,Thal_VL_L,Heschl_L,Precuneus_R,Cerebellum_4_5_R,Pallidum_R,Raphe_D,Cerebellum_9_R,Fusiform_R,Rolandic_Oper_R,Cerebellum_7b_L,Cerebellum_3_R,Supp_Motor_Area_L,Cerebellum_Crus2_L,Parietal_Inf_R,SN_pc_R,ACC_sub_L,Vermis_3,Vermis_7,Calcarine_L,Thal_PuI_R,ACC_pre_L,Parietal_Inf_L,Occipital_Mid_L,Lingual_L,Thal_PuL_R,Thal_LP_R,Temporal_Pole_Sup_L,Putamen_L,Pallidum_L,Cerebellum_7b_R,Thal_PuA_R,Thal_LGN_L,SupraMarginal_R,VTA_L,Temporal_Sup_R,Vermis_8,Rectus_R,Occipital_Inf_L,Rolandic_Oper_L,Hippocampus_R,Raphe_M
Calcarine_L,0.21706213302696997,0.5556288227527951,0.4870958366098651,0.16213778925365835,0.2166713670828013,-0.185645999326002,0.0005338655852166768,-0.0511311968652366,0.6017453275260632,0.012910838691021918,-0.07259149027217818,0.02589946899224485,-0.22334626197843854,-0.023223498157423323,-0.019728010651001073,-0.2292870786331235,0.697109509964499,0.5010800209635057,-0.46647481628111903,0.6437666444459179,-0.11277443485535411,0.5194119157088765,-0.04331935967266844,0.6384015038236093,-0.49491490717494835,0.0710255017616565,0.28667444036540823,0.7441779625033794,0.028556560316539727,0.7585107123204348,0.37516961387531617,0.32601687844482663,0.2511909347513779,-0.35133421220831895,-0.3592216534967199,0.03865401442789066,-0.2188900902965133,0.6857490795491454,0.48807269630909206,0.2595000703600311,0.2926332027227837,0.4175659941402278,0.4955307903936784,-0.361372862553762,0.7633917721074047,-0.16664822237490387,0.037378304906638855,0.27929832787876235,-0.039831562108061366,-0.34512448422227354,0.19950812689660935,0.4943010270027551,0.411984377690118,-0.014896689147598658,-0.19358795037819118,0.4353352765864302,0.5555795022482226,0.10686446838226542,0.5486086753794709,0.07863511386085249,-0.25232903234608195,0.33897429182707134,0.11611812478825964,0.32761867206748224,0.08072539389949068,0.3022981222396329,0.2660747392249256,0.4056906388973398,-0.13877568771443669,-0.36937661943333033,0.5226052542761426,0.14556392277016628,1.0,0.24348473383896033,-0.07686436413797931,0.5869777734419228,0.7047591237950109,0.6762177049048747,0.31227286741696986,0.1998164730461983,-0.07008503085659455,0.4615724441257993,0.4271799426657783,0.1300461379714185,0.013703392905355289,0.1414350980639294,0.45169856622255855,-0.23461289066334143,0.1766812519988365,0.24526866575870382,-0.3114787466851867,0.017038741375033972,0.3936970932921413,-0.14249746018604947,0.23442719492810374
Thal_PuI_R,0.06757427715155784,0.41851138190172993,0.4549028935073087,0.08285827286203655,0.1795381060062279,0.10549259005158065,0.19642021748390112,0.02292872113512663,-0.034672893779746916,-0.2657320825540391,0.43706199652586186,-0.10041838246479003,-0.08585265673463302,0.16059747040977151,-0.027836107178781745,-0.04608311859030781,0.020213034485201876,0.2655796868570625,-0.1100418261581544,0.14132932126368686,-0.17271863365809284,0.4968851307751233,0.2646198479951154,0.12159380801549469,0.1698886247593242,0.3756393103397024,-0.14199376651619436,0.04374388478827021,0.1289922302770772,0.12007915306316316,0.1723978976968499,0.34672583990692973,-0.0675330129966217,0.25042597508440523,0.09350826006306176,0.3599107404757826,0.007986836522577518,0.08011449931459498,-0.010591919577160313,0.3376304874412041,0.4090801191049686,0.38410708825114287,0.21253208227841036,0.09607514579224692,0.03918889309801936,-0.012837581042255521,0.16381891519283504,0.28071932258502647,-0.08408405343870602,0.08474532809095779,0.28988108622892866,0.20314834099882692,-0.05922581718959136,-0.0913739850875935,0.2342929220285898,0.26977648212445243,0.2287430043772287,0.4492753403679097,0.1809997364486349,-0.055225787554791975,0.16983111482445926,0.05727268953602858,0.3197085542119043,-0.060290135252105845,0.37437546852330444,0.3594760070582083,-0.13751822121205332,0.08586023162871977,0.16645453987172937,-0.009784923330629174,0.14659516600791966,-0.10665034433102813,0.24348473383896033,1.0,0.17124607186091956,0.11300584955607526,-0.09297316545864283,0.21733864783145274,0.37272884251419386,0.47060310628712526,0.11128035185074894,0.2816992514571986,0.3240068389824514,0.14090270983393507,-0.09146107277256642,0.23818476000985705,0.12001011256786066,-0.2309096930692721,0.012380343701438166,-0.06825656641923569,0.23131485508263105,-0.157930957901668,0.14585738004050605,0.4560539947993929,-0.1490987256231965
ACC_pre_L,0.254413381258265,0.18316272506541534,0.18331398561375933,0.35929536598872946,0.7929097969333674,0.33331115085258334,0.32321649304470945,0.45988515457079077,-0.3170541349855443,-0.2108811167870017,0.3228189739397926,0.1326661205281242,-0.032358650556490065,-0.013219267339403365,0.18075087067701595,0.19452114280144456,-0.23969046979829298,0.40568578551195333,0.14359570484940354,0.23482047549283927,-0.284072696741432,0.27747287164815976,0.4508219871713377,0.24376898087602403,-0.019780031793711125,0.5395319864512296,-0.034739224942135064,-0.15798481968099454,0.42368801343974927,-0.4616388761785812,0.6717258103545011,0.13771172540915763,-0.017619156401155953,0.38839794500698577,0.20149674980268514,0.31518872890367916,0.46930483813628043,0.08864233102981077,-0.31147021343544545,0.29597114246364054,0.45899276843229503,0.2480255268617856,0.11101644048174085,0.43208681027821205,-0.11866601006554985,-0.46374659967298104,0.3329959567400727,0.4472758019200758,0.3758806530197752,0.5183315612550599,0.836378290748631,0.1647441962212678,-0.44166805864538766,-0.3856735382902403,0.2544576164635313,0.4040429366540956,0.3130926134714464,0.16506863498572102,0.1544603802613669,0.11732756787153625,0.1497292044416505,-0.3283600641039129,0.2530910446703046,0.07016437617402735,0.33261170344355706,0.6016740943110312,-0.14955227340027905,0.20910069475538126,0.20521290774256196,0.20824845115496984,-0.0781570058165483,-0.18131417915846748,-0.07686436413797931,0.17124607186091956,1.0,0.25085551527560174,-0.19744085144483653,-0.4065756927159376,0.397264409802768,0.35588863827755585,0.7072414935512304,0.5984228299693403,0.6007958849758986,0.31553793739696956,0.16394861781619718,0.4375624875077364,0.07167452369798993,0.22203778704084323,-0.2831188410228017,-0.5725805255935901,0.09445213918104323,-0.2920378579331679,0.6160152764240134,0.087537597499127,-0.15718535109306878
Parietal_Inf_L,0.31084850563851785,0.49516422411105276,0.3574723024553687,0.2693704082545986,0.5302973204798328,-0.038941999945099004,0.16181709487182983,-0.0630581354841652,0.36485744758070393,0.007743819091251401,-0.04056225605499872,-0.00016699381909604386,-0.07292301058673115,-0.07409362398848839,0.02273457195106271,-0.10276973484811494,0.4817576927800215,0.7301810998183286,-0.2209487651478618,0.5643262400392232,-0.15767324425000237,0.45607294686202055,-0.056120715762396786,0.783829111833703,-0.4113661060978331,0.22685574961760463,0.2705688160096247,0.6157275122582134,0.1993716267627567,0.2967309782960543,0.48109625609487167,0.3684958292334108,0.31379357542937214,-0.1511995237723324,-0.13251852201215475,0.10203333558232044,0.01877921836021173,0.7247396357792759,0.2817129342001712,0.5225682093782337,0.4287706282361063,0.3483402061440078,0.5026654022865862,-0.1479099333181165,0.5554927970299769,-0.2046364925638892,0.2313623182658865,0.5071620198200373,0.0982488077175158,-0.10454105099049349,0.5622612375405033,0.48303545104370554,0.211881614780536,-0.15145665908483988,-0.08003460910475031,0.5682429475124773,0.6778105543196149,0.06453369949625092,0.5343392504642752,0.13360555770421223,-0.17727245590705357,0.15778944179852733,0.16100587569948202,0.44315586895113834,0.05054777587749267,0.5356549503376431,0.3972902735865357,0.7121377397638818,-0.05502343743331239,-0.21869784258233774,0.3295958988735641,0.006235230982839998,0.5869777734419228,0.11300584955607526,0.25085551527560174,1.0,0.5932956060654527,0.38052012850746886,0.33741153745677777,0.1556458214393472,0.13293027212909328,0.5735926017354362,0.5208996233715535,0.008145462538497383,0.0638148494195852,0.3192409114777833,0.49445932783909097,0.036966040163296396,0.018845122390628768,0.014714619700817368,-0.19907648320509513,0.012721089755132354,0.48332988718672315,-0.13750908342441634,0.1771358879460254
Occipital_Mid_L,0.08453476717072832,0.27918678191406504,0.12439397530699715,0.06339903017310175,0.11203581820039428,-0.3392521469900771,-0.28982105772576466,-0.12645108035498642,0.7963778530697182,0.15794473749503563,-0.6020744433154476,-0.13588673293512687,-0.2946366087191916,-0.2556515234225948,-0.03369973015189221,-0.47781751055374094,0.8637454221125379,0.4196356784187123,-0.5151750621164807,0.5982231547568527,-0.027915716224763715,0.2811130921566128,-0.5047022041514775,0.6492441896805731,-0.7490667550751589,-0.362647490191664,0.37620848015287545,0.9299198560380164,-0.2564330957946987,0.6032505420954564,0.27445795760946134,0.20008007823578075,0.2444567352553732,-0.5927115855403121,-0.5097315138457564,-0.16148503750412843,-0.3676277216275202,0.8294122031365673,0.7384660777967259,0.14172099878015218,-0.03212428064658695,0.040205873516925505,0.5043604889179533,-0.6824166516836075,0.8667936743150136,-0.12740281244069646,-0.3094979697929926,0.20150344042752388,-0.3250000799722912,-0.5693906273087367,0.03911514235788939,0.38832947755937663,0.5601826734332604,-0.04859514017960625,-0.6857069103132777,0.33939441969429207,0.38962753422488794,-0.34859832087040005,0.6067722016774347,0.033450673279428765,-0.48976309787008554,0.3557874021071444,-0.26812424736072554,0.4985714230892843,-0.288570557935875,0.034049334632416516,0.5423142739493677,0.504104794801632,-0.3823657695909761,-0.6056032824282722,0.3462508978239853,0.220962509548275,0.7047591237950109,-0.09297316545864283,-0.19744085144483653,0.5932956060654527,1.0,0.544959734989019,0.022839508606285173,-0.2953999511689123,-0.20624194901425824,0.2951273985724561,0.39330413475110526,-0.09421626832289173,-0.2222811525343962,-0.03509137651605933,0.42565432515253115,-0.2652417132867179,0.19378806896132766,0.3280007067250115,-0.4195441175913676,0.25885578272180704,0.3259535446363067,-0.5753093833618161,0.5401462834788774
Lingual_L,0.3052844199412511,0.587193868715307,0.42209147190241275,-0.02691597443032287,-0.056318305764884787,-0.30784879529119963,0.044298228328922384,-0.18019539194342324,0.6045241970020337,0.12975493050673084,-0.025116021545691047,-0.05329250904909207,-0.2300188702636913,0.1882062254741482,0.05369085253182389,-0.32991573280387454,0.6821492352934907,0.19336831091315418,-0.3890349795209819,0.3856307074333161,0.11065286319876338,0.42886607018938666,-0.1169875736852206,0.37478111678191495,-0.30110914579971393,-0.030875342237028272,0.1781597414311536,0.5835983045727666,-0.026438483840289087,0.8605802742773788,-0.008292738629838493,0.3199605193837774,0.3678981726953721,-0.317672298866112,-0.21062286976646152,0.05249380585085883,-0.24573489422760667,0.3677319836118319,0.4373764763122814,0.2952538911230681,0.21991635969142356,0.3953604425118969,0.41239301466444944,-0.4071518178456466,0.5680016521365641,0.25832048532149343,-0.10046028254937361,0.006587547150952661,-0.14534692627889204,-0.44906911692267104,-0.09817989133051411,0.41871122224404606,0.5949312145542244,0.2899052798665851,-0.1125031201120141,0.15804985588330883,0.2534418908257654,0.3819945213880293,0.5119305897636465,0.12361587381492856,-0.10466700588358092,0.5701481554393316,0.27044213478011614,0.08636779141332948,0.06916987540007184,0.15521672593059335,0.05938415317135221,0.3223958254570504,-0.12851241660405066,-0.3110647207965745,0.6137600179569381,0.2190073461015814,0.6762177049048747,0.21733864783145274,-0.4065756927159376,0.38052012850746886,0.544959734989019,1.0,0.221682568672367,0.23053810007794034,-0.3320042011054983,0.27054608681822545,0.2044526492044929,0.043835412866879704,-0.05112533483716532,0.1634539286229754,0.4592540847002263,-0.24346726484127715,0.4520748811634845,0.644850708303594,-0.017705428776075463,0.07391857334275023,0.03013764213305802,0.0999468152040799,0.30294943465392477
Thal_PuL_R,0.36091870533040293,0.5329358838293123,0.48498877948498065,0.25100589590818484,0.43553215797323624,0.17193244224576387,0.3148668730402343,0.017342253484255454,-0.041376524327742074,-0.2538393028421644,0.3889860012738302,0.08609683315577016,-0.10816927519033609,0.15097910358906205,-0.04508662446096203,0.20089502427696002,0.08506707458139656,0.3984347784444916,-0.2047735639920019,0.3090235681328153,-0.2007293590404248,0.5697525573286398,0.47750688786867923,0.363005457858162,0.009611506047856275,0.5503688986074237,-0.11206579533916326,0.11690308289559953,0.3726144559995397,0.08590236832188514,0.38671684981261345,0.34533695315771346,-0.0008512681668407125,0.1547536675107262,0.06410367227882915,0.26746598819204953,0.1002456199620163,0.15161294664959954,-0.06692119329233312,0.567450519379159,0.658772660235493,0.48941069173768315,0.3013904414477138,0.28012368755613376,0.07751647239020586,-0.18335479497668483,0.42825546062470976,0.4697997016616174,0.37084476709756176,0.14663328585571303,0.5106363237342441,0.2700612199859903,-0.08419648112822434,-0.21804505110948563,0.3342988283738499,0.43013000156396897,0.3838320110775226,0.38770223317932334,0.34238397422794997,0.1602241457352896,0.14680514484504,0.024734629176679183,0.4861102581910866,-0.009446003196309113,0.3305159028580909,0.63894149828675,-0.1492225488244638,0.2526147907065683,0.20008150973196495,0.13948623604743976,0.21395993384295933,-0.007886263623269102,0.31227286741696986,0.37272884251419386,0.397264409802768,0.33741153745677777,0.022839508606285173,0.221682568672367,1.0,0.5908187930123279,0.1886180355896636,0.48982600730348935,0.4867785822090944,0.1612846586993724,0.03128933139183147,0.2863784182544914,0.31990165877867377,-0.06569078748550622,-0.02546519085196506,-0.06697877002266046,-0.03348614733781124,-0.27500534753207817,0.3529285553430194,0.3441491094846004,-0.1994925562020625
Thal_LP_R,0.12855110186917118,0.4918219960757549,0.6368526414267984,0.1926221059207272,0.38466656530328464,0.2889976247485913,0.4884620866402311,0.19196702230457557,-0.23718948153148608,-0.20913651780702852,0.6599849282295086,0.14276549125683344,0.015367135719931852,0.250974967886945,0.07571261364947314,0.3049304158941572,-0.1563543728133498,0.2797506301206531,0.00013490597551991064,0.14256808340891297,-0.10709779921442326,0.43962499292389406,0.6256006331183249,0.16506127437543527,0.33654246393798726,0.6497662484646132,-0.221155546762129,-0.1771115430541268,0.43439570697723934,0.07180888204086758,0.3035784469501332,0.33404631971453097,0.025433365420830873,0.4619956961841886,0.1503930272625594,0.33201441587315905,0.1735509247621216,-0.07467204583670005,-0.25647423806712294,0.3481751266463954,0.5956038627407627,0.5501163210465341,0.23365170515612885,0.4392704481141177,-0.11305214351959868,-0.12146251675792402,0.4224423615694604,0.2938029294824934,0.3126925623097729,0.40194255398393586,0.459961312838999,0.1872604097866498,-0.19813686755010643,-0.014137910568247565,0.6165341278473487,0.29819870409421606,0.28311834159834487,0.6771424224795708,0.11520195365853504,0.02134874598773073,0.39670022605187194,-0.0331726488981046,0.6086960929386614,-0.22702613115561235,0.5382728135526194,0.566418066265051,-0.40239943372822684,0.11700583128412055,0.243639233002434,0.24782025306000435,0.21728838125103783,-0.06429119413691955,0.1998164730461983,0.47060310628712526,0.35588863827755585,0.1556458214393472,-0.2953999511689123,0.23053810007794034,0.5908187930123279,1.0,0.25772318736231903,0.4543717413444711,0.3037440594253338,0.16562326471423625,0.34254516618264197,0.4444673486928247,0.21868449414408964,0.035577664298318275,0.004243592712605218,-0.17482409207513486,0.15045649334205105,-0.3253301728081316,0.24071612615339621,0.6523889038385052,-0.3276394012371524
Temporal_Pole_Sup_L,0.057320971272252205,0.2760719303192863,0.062405880022356135,0.6569849983963246,0.5448801829644992,0.5828484951370548,0.13092615334376156,0.23704060558087683,-0.5043174877406812,-0.42260376182795106,0.4842696843495502,0.0603509440419476,0.22842370947480747,-0.11474415932905668,-0.19514340029991614,0.3015478900876115,-0.28309444214148966,0.4432853915705352,0.3070072684095535,0.4691288593217341,-0.5493060497143684,0.09079314790072161,0.49369507056288464,0.2791925899505894,0.03863244522997902,0.5108744139813122,-0.14972737294379931,-0.2330278432046098,0.5047322805428408,-0.46448038884916065,0.7074600230866261,0.2696597959394812,-0.25089409600995094,0.5492169726261504,0.465394429739074,0.1255293949761309,0.32851881725760407,0.0880766041927176,-0.463889140299341,0.12672322349519297,0.4208886334812342,0.07478240377412106,-0.019195157500600888,0.5722898187426896,-0.20662819981552275,-0.4869561310909194,0.37372662417557073,0.5326754991460393,0.3531432255852022,0.5969748692219702,0.6788230959780179,-0.0027249891197439007,-0.6897214485496788,-0.3706890596882071,0.3025026152539223,0.49836965548741524,0.41288346578941654,0.1337217888570994,-0.12695750122351684,-0.14286090486081127,0.4461924666552333,-0.6431557147471737,0.04785890154077282,-0.03971766825121681,0.5847321180408456,0.5181486960830705,-0.1971610661066489,0.17548582823946512,0.1130011290343529,0.24148450462824342,-0.2949474400148601,-0.36266334512346937,-0.07008503085659455,0.11128035185074894,0.7072414935512304,0.13293027212909328,-0.20624194901425824,-0.3320042011054983,0.1886180355896636,0.25772318736231903,1.0,0.4727677180634625,0.4680388085841987,0.10256801725681142,0.28541705938376577,0.5025892936579365,-0.08296513107879402,0.39455034589814564,-0.6472561678703475,-0.5696188302848656,0.04921406421136441,-0.43288146009351364,0.6247525326657156,0.17078105281178077,-0.46978083841334595
Putamen_L,0.3029871156521732,0.5450919763852554,0.521303478065718,0.46594922278289386,0.6947155587677624,0.06475057051134987,0.2515343531524202,0.24690548831975653,0.15949486651011954,-0.05349283113988671,0.2608462788102401,0.20234084125124932,-0.14148711931254418,0.10219908650834107,0.21017147843173156,0.03516729057137718,0.323560905442923,0.5720450458538503,-0.11917639015201133,0.5993297102417043,-0.2425469867699151,0.5788570587428973,0.31691533155338036,0.5429376909372088,-0.29013094959884156,0.4294352581405298,0.08323138227531963,0.3477857516328207,0.3056748958805667,0.18611218184169712,0.7754613203478138,0.458425263818404,0.34438537569387734,0.11505917475565537,-0.13007966900103043,0.31330897242592304,0.2091717012345814,0.41980079380730123,0.0849797647164631,0.4971260606636404,0.6136602704080503,0.589631257229515,0.5125836294689166,0.09022293055169499,0.3520919460360928,-0.39940898613416737,0.19347078515220498,0.46935910921609586,0.21632017659996813,0.26934905454863106,0.6759151546308315,0.5373253460278902,0.020204597078929718,-0.1517426978007241,0.0886026211919324,0.6146847767088003,0.5483741672167838,0.32588077924141534,0.6354742005299208,0.25722562177929176,0.04076195372802644,0.09129308183990133,0.33926390427687686,0.11059742085351207,0.3412052873799875,0.7159503183257959,-0.14557546404731175,0.5043986859577526,0.0655456956338771,-0.014474582079890164,0.38483823922223115,0.057782924801263236,0.4615724441257993,0.2816992514571986,0.5984228299693403,0.5735926017354362,0.2951273985724561,0.27054608681822545,0.48982600730348935,0.4543717413444711,0.4727677180634625,1.0,0.7837982524558187,0.28598858935354254,0.2520510598350975,0.5159755904418301,0.4356924550148003,0.002961523357919688,0.004985429900932406,-0.14473568808383724,-0.10209042366224168,-0.36763736885325676,0.7640817284066771,0.0012423003857767645,0.07287489821247259
Pallidum_L,0.3213114656091513,0.44948662993215244,0.3434021621715619,0.39085363441646304,0.6420548226915415,0.10559522929497608,0.030423686396473342,0.23511602267039378,0.18429378855945894,-0.19047560410453027,0.11432414534509562,-0.1026836481523513,-0.2653435591614489,-0.049333044318151706,0.02585451922657693,-0.21563298729880562,0.40329301802568823,0.5791934148702795,-0.31731119262684404,0.6777365250460007,-0.32790338097901345,0.4714304939810938,0.19435580176971384,0.6198142506844764,-0.5053197482782272,0.39834379959844096,0.022756864275102588,0.44557184456213966,0.2595148209467066,0.07143089753160325,0.7941341970293514,0.3199643650375982,0.0584121015018188,0.02690031758337007,-0.06038758549795211,0.28770487768921726,0.11246844334582239,0.5268680322034806,0.19289572345886496,0.39338659720805846,0.5020633919597022,0.33924821111769815,0.4560610152806291,-0.04504642757969245,0.35938845053541574,-0.518766748246401,0.13639038585422308,0.4888254401384273,0.06625627795689511,0.01655471165991601,0.6877385983307619,0.3735424541821676,-0.025686905141265776,-0.3337161345741532,-0.15221134953128454,0.641811251275647,0.46571884429348276,0.17570243733543156,0.6023886165747351,0.11670929136575316,-0.12192208627929149,-0.040793390394079594,0.12942319290729581,0.18764396252645218,0.2997765943709436,0.6027905234433341,-0.04573331769791525,0.46722663694561006,-0.13702147004214382,-0.2779357694311024,0.23992825856628042,0.047668888268833795,0.4271799426657783,0.3240068389824514,0.6007958849758986,0.5208996233715535,0.39330413475110526,0.2044526492044929,0.4867785822090944,0.3037440594253338,0.4680388085841987,0.7837982524558187,1.0,0.2740752658896494,-0.09205719577113991,0.42168442334069883,0.3434080929713142,-0.04067679958644875,-0.11274048708657618,-0.19270542677105576,-0.027521114756286758,-0.17762693492811157,0.7641367940610554,-0.1374078598730157,0.19372333307199663
Cerebellum_7b_R,0.4891793626929156,0.06042962757870176,0.13077556865663081,-0.1051234531267257,0.24027906946103603,-0.021692022124232758,0.2710805259482757,0.17134436460204414,0.12275236313450379,-0.02176471138250829,0.19489212298976438,0.021366152127628307,-0.18092424402869514,0.2243589425150869,0.3288411456736108,-0.17218084091900937,0.017534401857406276,0.002140596462086538,-0.15144121738578212,0.06230185061051378,-0.03847728588536281,0.19073297361116956,0.1649662008267607,0.03597924620551678,-0.11173381909835926,0.20911789078147028,0.0611007018188958,0.04521553173801371,0.12260926078631526,0.06651403982515047,0.18438898760695863,-0.1288260545888708,0.15046347124480167,-0.0286525855472814,0.023567391248370005,0.26784061753344957,0.34540102743821416,-0.01729197724389259,-0.08502706412393307,0.030661385599219656,0.13408999532427388,0.40144557535366887,0.028042445046906055,-0.042338308413097346,0.10525400572709732,-0.18690628028183198,-0.022538276427179777,-0.05346691032787073,0.20944478519495774,-0.07182832220340281,0.19395639560383773,0.1571760575462986,0.08217486723436727,0.11014671914699602,0.08034719532604521,-0.019938347451435027,0.03619881099552165,0.32151490410988315,0.16361918118320112,0.32841385783019167,-0.2641318164511917,0.20885688595599455,0.2666413855208629,-0.033575745167257205,0.14066493638324742,0.20723290711230696,-0.25533668554783223,-0.08815162942647874,0.27123917714142554,0.017731189193257356,0.35790762129668785,0.10603620233009012,0.1300461379714185,0.14090270983393507,0.31553793739696956,0.008145462538497383,-0.09421626832289173,0.043835412866879704,0.1612846586993724,0.16562326471423625,0.10256801725681142,0.28598858935354254,0.2740752658896494,1.0,-0.10679663593614644,0.10026707108377661,0.16120759469306933,-0.16313618958557188,0.205036961977457,-0.12631875797356634,0.15235220310153677,0.04090858001463483,0.18971379433980787,0.0395718718358434,0.2729687594483008
Thal_PuA_R,-0.010538989224393829,0.21777343555912285,0.2645715396991634,0.4171328101765329,0.12800536703417292,0.3081306951389856,0.17332791349910864,0.10273855017990778,-0.30827132270366414,0.07869972568712075,0.380007819715879,0.39850519081395885,0.5177083885270909,0.034532878596517054,0.003580040840219326,0.5817754163250852,-0.24220665674210937,0.1407018924390895,0.41682988016790135,0.09428137442982878,-0.1880218507180047,0.06522903023230353,0.45670585736439356,0.02207830963862251,0.16273670472099505,0.31873374701349044,-0.13120990260891455,-0.3376626504768296,0.3429119695989227,-0.03256617826163641,0.22484670402922682,0.24418372579020484,0.2559955160988367,0.2923831107761243,0.09441136613691163,-0.09580466222247719,0.02245130618965306,-0.0914059848144279,-0.4128608635784108,0.09067249020840303,0.28470871352472205,0.29695952884059,0.0716159907362201,0.5165609336331276,-0.2159356960713889,-0.12198707745067183,0.35946789277789154,0.09744024969467453,0.5064537744265555,0.5064155687014489,0.16037960872660742,0.3049121593628868,-0.279889000593833,0.032762321469682595,0.5404401214604213,0.22200002843683805,0.19205217429406998,0.31154937884838774,-0.0935860579812446,0.010905995985426355,0.4776082233852765,-0.18890488856307033,0.1664463404717377,-0.328414154543826,0.350457577434703,0.2774560669906914,-0.3802917517703691,0.09028949530373602,0.16113223567245086,0.4466919950627485,0.020316388957914284,0.009038552947454325,0.013703392905355289,-0.09146107277256642,0.16394861781619718,0.0638148494195852,-0.2222811525343962,-0.05112533483716532,0.03128933139183147,0.34254516618264197,0.28541705938376577,0.2520510598350975,-0.09205719577113991,-0.10679663593614644,1.0,0.18754475031298928,0.010059829903318718,0.3710872054863501,-0.13168035187303287,-0.13891284609430332,-0.33352975277154656,-0.43086812528488655,0.18532837395226043,0.25157123744197973,-0.421733239514118
Thal_LGN_L,0.3000226962928973,0.5825681535128392,0.3562961072940593,0.3754341769485756,0.44565537741832073,0.31824479218562157,0.25214583069355395,0.21458433245181893,-0.18207494488025766,-0.14523554147833131,0.39782963283166883,-0.06157428993198335,0.05749178823121299,0.08326834932093649,-0.052528898624197774,0.16320892411970062,-0.07580957485664003,0.45630853754368966,0.20583256071617212,0.3767627700305529,-0.21824875653100106,0.44596989317096414,0.39261655998820016,0.35600923992852346,0.010256281150976463,0.46557408810447043,-0.15580004947706544,-0.024322911401244467,0.44969701258231504,-0.0650865017281096,0.5389666082891134,0.4828044204693505,0.013470719687569063,0.3222248015227485,0.3533940654718056,0.1356704411446237,0.20654620779743613,0.20540915831924259,-0.28398212462995737,0.44495282000392455,0.6287532657545709,0.2628727769852294,0.43287342896992115,0.40681906850973953,0.03440879456261429,-0.21852709770793882,0.375020337544725,0.500602482524273,0.30609366886463546,0.38413479792272615,0.5504566776294534,0.2783821141040695,-0.33064425358341054,-0.15651624449931056,0.3567472819914375,0.45220834287741074,0.46015279048256996,0.4101702398838955,0.15778837912941807,0.01430983742426341,0.29374928149236035,-0.20683358624900178,0.29638332852974647,-0.18983492901303936,0.5137996826853987,0.6286299941827022,-0.2606211803300447,0.27594928676576447,0.06485103388264574,0.14544442749358538,0.14612307319070375,0.04270879485796845,0.1414350980639294,0.23818476000985705,0.4375624875077364,0.3192409114777833,-0.03509137651605933,0.1634539286229754,0.2863784182544914,0.4444673486928247,0.5025892936579365,0.5159755904418301,0.42168442334069883,0.10026707108377661,0.18754475031298928,1.0,0.15994133692597373,0.3666570527645452,-0.26531217726235845,-0.2286890681301275,0.2520008797541608,-0.3422321150482963,0.4535575914872219,0.31998750835849193,-0.16139448308398527
