,Frontal_Sup_Medial_R,Thal_AV_R,Temporal_Mid_L,Angular_L,ACC_sup_L,Cingulate_Post_R,Thal_MGN_R,Frontal_Sup_Medial_L,OFCant_L,Frontal_Inf_Oper_R,Thal_PuA_R,Cerebellum_4_5_R,Cerebellum_Crus1_R,Thal_PuI_R,Frontal_Med_Orb_L,SupraMarginal_L,Rolandic_Oper_L,VTA_R,Lingual_R,VTA_L,Cingulate_Post_L,Cerebellum_10_R,Thal_PuM_L,Temporal_Inf_R,Cerebellum_4_5_L,Cerebellum_7b_L,Occipital_Inf_L,Parietal_Inf_L,Cerebellum_6_R,Thal_VA_L,Occipital_Sup_L,Thal_LP_L,Precentral_R,Supp_Motor_Area_R,Thal_IL_L,Temporal_Pole_Mid_R,Cerebellum_9_L,Caudate_R,Red_N_R,Frontal_Inf_Orb_2_R,OFCant_R,N_Acc_R,Frontal_Sup_2_R,OFCmed_R,Frontal_Inf_Tri_L,Hippocampus_L,Frontal_Inf_Tri_R,Pallidum_R,Cerebellum_8_R,Thal_AV_L,SN_pc_L,Vermis_9,OFCpost_L,ACC_pre_R,Precuneus_L,Amygdala_L,Temporal_Inf_L,Thal_MDm_R,Olfactory_R,ParaHippocampal_L,OFClat_R,ACC_sub_R,Cerebellum_3_L,Angular_R,Frontal_Mid_2_R,Thal_VPL_L,Temporal_Pole_Mid_L,Cuneus_L,Cerebellum_3_R,OFCpost_R
SN_pc_L,0.1265320317108625,0.42444555005466844,0.054978838429297926,-0.2079966996472895,0.2602843210378163,0.2130578910663882,0.31865784811537884,0.27369892952759595,0.1824216236856316,0.38813769821159627,0.17444257058865734,0.5009660561589734,0.306267778225565,0.45038756787695156,0.026590918576932243,-0.0327715196273698,0.08228138034852922,0.14218689401988088,-0.3464498469601219,0.2945782533144383,0.3745956121312591,-0.17256806929485646,-0.09935685431895368,-0.43196248107871615,0.3454189320487374,-0.28756103591462334,-0.4356603054621969,-0.09507164514367568,-0.556368317270481,-0.017196171064719126,-0.39351094115499735,0.3665929932911316,0.4404370398783515,0.4233609977602443,0.057744246201000354,-0.15571701681588487,-0.016276789225832877,0.4350546880606682,0.31376982618535676,0.5091046599114196,0.1929684131290326,0.494270129361,0.3020610193605824,0.41034427241357874,0.5103610853863202,0.6387932591610369,0.1869533854260059,-0.2002610201483344,-0.2134520371341492,0.2556020527676907,1.0,-0.5500208679883011,0.3287096456783717,0.3442606982947867,0.14984664087934868,0.6233083950110065,0.29673367283821167,0.14752946959287486,0.5296478241916173,0.6203987465080903,-0.26513533124009986,0.3847892951048354,0.40563398661029104,-0.3517400101510159,0.28665422308447747,-0.17605957612012904,-0.05862803872980533,-0.42258683913572553,0.5986830637469924,0.287111442786582
Vermis_9,-0.07599701877360411,-0.5532819242734046,0.19018250533284273,0.47099940843378574,-0.0506629169495174,0.14813415603065225,-0.1949434161700536,-0.19334420145515407,-0.3949650857723067,-0.42996005410346877,-0.4128608635784108,-0.4065315987043334,-0.3897294472794357,-0.010591919577160313,-0.016108394513908626,0.26311200250977657,0.02654427249265528,-0.13685226479608134,0.5836505699238963,-0.5576607264294494,-0.04499225983278996,0.17301320998624373,0.3338699117274977,0.5893385731335733,-0.02726945509267413,0.5133130359553315,0.40581218243383044,0.2817129342001712,0.7607565705387906,-0.2320169513388421,0.700407964856282,-0.4652133492270315,-0.22111798368553343,-0.24850736227185632,-0.18516735437557288,0.1831046948607192,0.08284624638049157,-0.4989586176739933,-0.3332259643664956,-0.5966358901935952,-0.1988109912458218,-0.5154510425184244,-0.2406693200719855,-0.451419518974836,-0.5132595558804728,-0.6118052582670781,-0.24285996891333325,0.560657496698162,-0.11076053874785043,-0.4289184926879972,-0.5500208679883011,1.0,-0.47362697113073204,-0.3797965130150241,0.04215194540214373,-0.6924450381712686,-0.244077379535783,-0.5096876664790588,-0.4756019307655946,-0.4914320207503777,0.23374940215749906,-0.6199026164496185,-0.33505909080542784,0.5324103646098067,-0.2851000855496101,0.23514751076152207,0.14302344410915876,0.7274796300369967,-0.5142431695255316,-0.49524261067434977
OFCpost_L,0.6398673403874561,0.4203969822844012,0.21455315307426007,-0.014533405421112103,0.5771794587414061,0.08483303476073341,-0.03372654521151201,0.662572962295546,0.5485764869486385,0.16760113211741082,0.22675719023387103,0.1310684120867351,0.4802096584141997,0.044357705954248365,-0.22139192381181483,0.08893461756481201,0.5495815303073732,-0.0638387333974395,-0.555261506043229,0.38627311416174664,0.18735040163090702,0.06409361181062267,-0.03626292574241353,-0.4179686995296093,0.1022125253302893,-0.1235830542393687,-0.30354843174136614,0.06049253942291235,-0.6036491579754373,-0.3168554787148103,-0.18671927973059052,0.3772049247716165,0.24226545721630113,0.3509197254423697,0.09703052052245463,0.27877100149395695,-0.4499418195606321,0.4500893791532775,0.3579707366843769,0.5753614800104977,0.36435532203562965,0.622283895254363,0.5948754158239623,0.6398506394138042,0.6982390745283376,0.5412453582536839,0.24028851411871455,-0.0652132013119092,0.19921836281310157,0.115385594659763,0.3287096456783717,-0.47362697113073204,1.0,0.7928810354749831,0.3322362660366008,0.413012746383355,0.412281982185933,0.2786413118261905,0.6230756988576154,0.48673857602087806,-0.33019034085761856,0.3736111383604722,0.376516391533206,-0.035279644466966395,0.4263313429201107,-0.02119810782071273,-0.30862197639146827,-0.2825464506638881,0.4036783672369204,0.5581513914674736
ACC_pre_R,0.8151843060576314,0.42492437523803633,0.2867935562021588,0.11333924560470159,0.7829924008947485,0.32689024281017276,-0.1389022883940358,0.9210027423051498,0.4477102169846405,0.3131770877666412,0.2484602701685489,0.267883833200643,0.4129193842050709,0.2450629259393864,-0.2572340120999406,0.3261772479890987,0.5854316360639183,-0.035788863390760685,-0.3717218613902488,0.2874439368993162,0.2569065460811841,-0.021292242106329223,0.11447930072114712,-0.3339270637772284,0.30684808759905996,0.04147317628962473,-0.2878454582753548,0.33362568116341873,-0.4938272742174178,-0.24695932337071405,-0.07138112995933578,0.5415140649587398,0.4726762512975129,0.5996159981351141,0.2522016219261878,0.30322582830706996,-0.430911710490036,0.6658124557600454,0.4657149959109767,0.6673503759078571,0.28756248919570326,0.6201638665968696,0.8449605791219414,0.591863769049386,0.7964104618796843,0.6381658920299204,0.38984912650359865,0.11191887421284369,0.2328493938410809,0.04449383376345264,0.3442606982947867,-0.3797965130150241,0.7928810354749831,1.0,0.4995513744857619,0.322780025818592,0.4136433098638896,0.40437437834560114,0.6184241872772253,0.47970794682352086,-0.3284234345405809,0.20172703408822357,0.47867916836582824,0.037804371840065853,0.6431743468678615,0.14629755908942033,-0.2674649477839716,-0.17307688164700732,0.43145482692873416,0.6398397881016955
Precuneus_L,0.6545720382389524,0.22297730623174414,0.6646547877711649,0.7328971359139494,0.6212734274827704,0.6267801807108386,-0.12888621792620147,0.6646876739280737,0.05190402090022984,0.04222033035378319,0.1407018924390895,0.11269213174906993,0.28383830446668457,0.2655796868570625,-0.19616599871840742,0.6521637602925635,0.5671758043223046,-0.22537123518646643,0.08234500641984667,0.1194864105374397,0.6135485525454576,0.06261919127919137,0.4728475348273221,-0.08337495627343747,0.6383309012157689,0.35284390632121515,-0.17783761874814524,0.7301810998183286,-0.20510068864823439,-0.15132188341720493,0.5498207276892543,0.17712231041275717,0.5985944441144576,0.645104548085881,0.2531987039051358,0.2238712025758897,-0.3869329149253909,0.3481858348092346,0.2357235288040767,0.17346348383100046,0.11965003097615409,0.12574429767795953,0.5968198812080002,0.16125625673601718,0.4506329675251579,0.4585277839942794,0.17413921242958805,0.3656381481471228,-0.015008376880921962,0.01931398070860414,0.14984664087934868,0.04215194540214373,0.3322362660366008,0.4995513744857619,1.0,0.1372835844508521,0.5231771577709777,0.24708612810519723,0.2153665456248946,0.43500460214488174,-0.40727592893023035,-0.014534054673682694,0.5231515313819886,0.5996615176082549,0.45708784385007906,0.4488807890536447,-0.09641759307018986,0.4326598427254702,0.41839655610179155,0.047750908770134784
Amygdala_L,0.10711566521796786,0.4997249046853418,-0.016483738543358505,-0.27449871260959036,0.14004765890433224,-0.02033609681564578,0.2134575297581064,0.25280023277861746,0.2811318167872166,0.3484497332448093,0.09441136613691163,0.3118337680189659,0.4256336912889945,0.09350826006306176,0.026453203095041504,-0.10052776054880898,-0.0689107008238533,0.05876118248766617,-0.4687269648057979,0.5017177808177055,0.20281141275405912,-0.046791197712414356,-0.2822028867024732,-0.5041925476678184,0.2069041069234936,-0.25728143116954705,-0.2362557910738509,-0.13251852201215475,-0.6546830371025083,0.047389963416644476,-0.47103707746121504,0.37806078066260357,0.32065886798374443,0.31075549747605646,0.24833192627588607,-0.2291440573591327,-0.017033677798821947,0.4412229893916219,0.21237790639799645,0.4689890868538891,0.18338115976576255,0.3645081305760948,0.2730095944204385,0.3735582732292345,0.4718605346156286,0.6326988725851656,0.1764588339703936,-0.4202240321419785,-0.12385194234149216,0.32821786016390575,0.6233083950110065,-0.6924450381712686,0.413012746383355,0.322780025818592,0.1372835844508521,1.0,0.25886754560362574,0.3340190861098755,0.49910689919513607,0.5842590448119628,-0.3370743965316255,0.5077037213808845,0.2134328470858966,-0.37679024947316053,0.2244375687058866,-0.23856868010869786,0.07942847225897519,-0.49444612184894926,0.5094046981956778,0.24240232767908135
Temporal_Inf_L,0.25951751868316425,0.5308930446233213,0.6708775650629715,0.2535609506050086,0.36770933584831134,0.2167824736245384,-0.23999909353309076,0.4121538172723686,0.010893282288953475,-0.18134736766872564,0.4171328101765329,0.14627112246571097,0.20273350377867796,0.08285827286203655,-0.20751853929884037,0.40143080685636584,0.6378564998237469,-0.18184645517161838,-0.2641498239830249,0.24916948888536997,0.4800184778996849,-0.04554334151916002,0.2036101205508548,-0.2212724819834658,0.4928477827188145,0.04455040998980156,-0.5794181924203119,0.2693704082545986,-0.5462392619973684,-0.06405849167684569,0.08271973421853515,0.4375602861962674,0.4281309966392792,0.4693840048016236,0.062414507489890414,0.17686158630408966,-0.485235058840356,0.28933670557898167,0.265088176893711,0.26062697064955737,0.12159199917226593,0.3115347763203282,0.3291093338477029,0.1723361767850804,0.6589150535059763,0.6444213234569562,-0.18163995724116716,0.03736826136735768,-0.3078730069387621,0.4174297218644033,0.29673367283821167,-0.244077379535783,0.412281982185933,0.4136433098638896,0.5231771577709777,0.25886754560362574,1.0,0.41682850719568315,0.3555912567235017,0.6588782460040049,-0.60337516117663,0.21038573152748238,0.6219065750582052,-0.02322906098492773,0.18050354014641246,0.1670767686290278,-0.2610086090044192,-0.07357403079675078,0.6275027041635111,-0.09405354843191045
Thal_MDm_R,0.2545819532318461,0.40510842590148594,0.11178257262624408,-0.09687346646282856,0.23299989685985315,0.27553969143446194,-0.1349534342666826,0.33391337172504276,0.13292566111274892,0.38266354053246726,0.5064537744265555,0.33700537171654277,0.10579887975879143,-0.08408405343870602,-0.064559050588795,0.06866931851339671,0.2155530994083134,0.07893459861690076,-0.17894400678138547,0.3396315661249675,0.1393491221012481,-0.10676392495600118,0.10978010882037037,-0.24142254905977123,0.33845494483282185,-0.11982617674661594,-0.4285163380010058,0.0982488077175158,-0.3943516619402611,0.3731049718480047,-0.2691505577686492,0.6305931066619739,0.4526806844473675,0.5158462451611482,0.5630466444600006,0.1694312986297462,-0.21043419268131067,0.4946818520035626,0.3246742342721442,0.39692959318170706,0.13616587151397908,0.20888608976905534,0.31839131141278215,0.11123501476086957,0.5460868297062978,0.5392314191557165,0.28413396357984405,-0.07139458298455108,0.1366951584214173,0.39473349718936973,0.14752946959287486,-0.5096876664790588,0.2786413118261905,0.40437437834560114,0.24708612810519723,0.3340190861098755,0.41682850719568315,1.0,0.20330828835749312,0.3172898159699126,-0.23673095213002174,0.27055281465704895,0.5139086086090684,-0.1674941847054015,0.4541604022691393,0.36668598855731555,-0.23207219943356588,-0.35315135077782084,0.4374952292696947,0.2585193251730204
Olfactory_R,0.4216338650672577,0.42671325322857134,0.13309922005362887,-0.14771506302084042,0.47916242951374705,0.06160476449688415,0.0918710316231137,0.5626587256294484,0.3617115881497229,0.2642338582714699,0.13873243765145424,0.33435138856596897,0.4520344721916111,0.19055053617571296,-0.02150939981418225,0.04503430543582958,0.31427476934613924,0.007487486370968844,-0.44524818179200554,0.2532621628093627,0.23985994241037123,-0.07129013484362413,-0.05965023429120467,-0.3789821435326263,0.1934807659071646,-0.1590385621283107,-0.29771696029318223,-0.0025157570159574827,-0.5849887765891035,-0.2017991576893265,-0.27039026731910326,0.4399944333519427,0.3049977376820835,0.3768867334967309,0.10532540287504569,0.09314661020031156,-0.2233694419392046,0.45348287513329955,0.3530119583911901,0.599862553582568,0.18590991533460421,0.734495100380484,0.5418817921056561,0.645566604260631,0.639831107177731,0.602078369774064,0.18971866575187155,-0.11386782552247629,0.038904348485769076,0.14221739653890383,0.5296478241916173,-0.4756019307655946,0.6230756988576154,0.6184241872772253,0.2153665456248946,0.49910689919513607,0.3555912567235017,0.20330828835749312,1.0,0.5954732600209671,-0.20107704927822231,0.32266962555762047,0.31374614519492433,-0.24644041232836297,0.34318649032777204,-0.10217040220519852,-0.11177758674474099,-0.3335745655021356,0.5046966551445718,0.5490315301426542
ParaHippocampal_L,0.29452748466980055,0.6360675858130075,0.41588138964572396,0.05978508523331884,0.37900793997691584,0.20490376897194124,0.1106426846044181,0.4818595252203781,0.11838269465993814,0.16697837423324616,0.3260274002982257,0.4059983377798438,0.4035527518740263,0.213034850889554,-0.058884339431577656,0.26281410236332703,0.40064131116259194,-0.041556680678876946,-0.3439527641639126,0.5001255229323484,0.5356799479722598,-0.228384934262562,0.0716041784983513,-0.43936513776660124,0.5030051569974421,-0.2284238744465254,-0.5476929690300948,0.14276959778702109,-0.6680029114705643,-0.103878098459118,-0.17017844346133834,0.5153091646710182,0.5103588408398523,0.5318082506952162,0.04477178579454867,0.017469346454020648,-0.3399005368852791,0.4780950369130681,0.3935086180045398,0.49768304020569476,0.1040245981002998,0.5571242177326733,0.42047680088533884,0.3677749669057924,0.7121587760070666,0.8141204833987131,0.08480871335472816,-0.14880813044062513,-0.21322505771709488,0.383854741523702,0.6203987465080903,-0.4914320207503777,0.48673857602087806,0.47970794682352086,0.43500460214488174,0.5842590448119628,0.6588782460040049,0.3172898159699126,0.5954732600209671,1.0,-0.4636054071505041,0.41996268633828043,0.5650948025275606,-0.19210928476352765,0.3571065073441479,-0.056516651584655624,0.01759774171241454,-0.26385305601733405,0.7353843283510699,0.18634631323912432
OFClat_R,-0.15520604377803768,-0.45941085010008503,-0.5133347488958794,-0.22272127564875477,-0.20742696823854231,-0.13960497294837254,0.22876199235690703,-0.33982570155353403,0.02748165079476618,0.18631806779211926,-0.1880218507180047,-0.034391138160985546,-0.18465756974750072,-0.17271863365809284,0.39749215430447377,-0.34465991298843635,-0.45795038694351614,0.060998588331840055,0.26566318585243215,-0.20132474382458018,-0.2534367802286502,0.061502164442541786,-0.06556040217097742,0.25985252843695533,-0.3036744171429062,-0.09102313705931642,0.4139098318575626,-0.15767324425000237,0.47093970283839315,0.08876838081326167,-0.06310421366238454,-0.2837407877554831,-0.2747910890531311,-0.3250608653601296,-0.08087449789800895,-0.11502339706223559,0.4838097059613778,-0.28009264532592815,-0.21946271696072284,-0.3379442086583483,-0.2853863826607356,-0.10922737684430946,-0.24503939183851117,-0.09708304172164321,-0.5541735989842907,-0.4503581652826918,0.14935637825777223,0.05970135689200008,0.24898884162926035,-0.28742979585641076,-0.26513533124009986,0.23374940215749906,-0.33019034085761856,-0.3284234345405809,-0.40727592893023035,-0.3370743965316255,-0.60337516117663,-0.23673095213002174,-0.20107704927822231,-0.4636054071505041,1.0,-0.10949274145341743,-0.38535141807492235,0.003012989938118699,-0.17858282542480414,-0.04641742294069272,0.057286647679701715,0.0374532772332826,-0.43971103873900075,0.10964019610450289
ACC_sub_R,-0.0018747636570460322,0.37606881973269735,-0.2761058861613921,-0.3650529250577244,0.11150175721358814,-0.046541065947666604,0.4577955547030763,0.06353539190672049,0.23108976907788323,0.2525129397310097,0.41682988016790135,0.1168657502093795,0.15397110328372232,-0.1100418261581544,0.06163137422449648,-0.31506396047486873,-0.08667871157832807,0.0009129776723087477,-0.4757511713516515,0.517676197236671,0.26857291943308687,-0.02171953256645545,-0.09796856837790673,-0.5217859945341577,0.00641260595673608,-0.44930427279899754,-0.35838307592861884,-0.2209487651478618,-0.5139213647386321,0.19268918282885583,-0.48937464111557843,0.2518319743777491,0.20551404430747625,0.1563655822536374,-0.08633532672675968,-0.10562851407693799,0.011450523482934726,0.17078359808974775,0.130782741439591,0.32493646357604405,0.17023362840580264,0.38317256715107934,0.12191829426221429,0.29432726701415046,0.3244080106995552,0.40838177130755693,0.10284818785210958,-0.3330326626940502,0.14065203660399225,0.4416463811775309,0.3847892951048354,-0.6199026164496185,0.3736111383604722,0.20172703408822357,-0.014534054673682694,0.5077037213808845,0.21038573152748238,0.27055281465704895,0.32266962555762047,0.41996268633828043,-0.10949274145341743,1.0,0.16076370719185062,-0.40052936486667295,0.15287072650648034,-0.08769407871414801,-0.07754206358583732,-0.580568181376337,0.20789564533927926,0.2759577774623679
Cerebellum_3_L,0.39344120097497715,0.3733173109850991,0.4590686087916897,0.14041015093145845,0.4988910239152508,0.5311395320360048,-0.1348753321297387,0.48197045171960745,0.09033438103835206,0.2937061182297956,0.5027485772477346,0.5846469262825637,0.20820652124832906,0.3866812953016083,-0.19136426948073618,0.32914324098039316,0.5679482819250755,0.2032087825804585,-0.04726760071241368,0.13683563220447592,0.566770812868071,-0.0842833230180394,0.30384873226375947,-0.29086598058192326,0.6480588636595517,-0.21854205357940043,-0.6146250941422228,0.3071660271289043,-0.3821348371758587,0.12028996747559838,-0.07276015930690297,0.6505108945089311,0.6521527816718897,0.7438126544260447,0.24039414851679577,0.34945246629515686,-0.3555989121854442,0.5865127471971837,0.5774053266463537,0.39480125116808407,0.2444146236887552,0.3779386017595608,0.4372448308176453,0.19879587543312865,0.6662717909427653,0.7086150173316509,0.2055727515669948,0.21745182456856002,0.0023060723215551785,0.2648339416388494,0.40563398661029104,-0.33505909080542784,0.376516391533206,0.47867916836582824,0.5231515313819886,0.2134328470858966,0.6219065750582052,0.5139086086090684,0.31374614519492433,0.5650948025275606,-0.38535141807492235,0.16076370719185062,1.0,0.058416436448487055,0.5165447209588383,0.37203819366322993,-0.2734818153681749,-0.13934145691511182,0.7322026173343085,0.2123739871836268
Angular_R,0.43104242852665864,-0.36917027223978705,0.45144888945933775,0.7816108882223072,0.3271268832066834,0.46541830819116997,-0.1123989971553208,0.23897185938357138,-0.1201061662222698,-0.11609302685484203,-0.17440514851480976,-0.15956065070204098,-0.050314255021823136,0.0841544932420601,-0.10175545242873434,0.4799325291772137,0.28615543333024773,-0.08908965963263193,0.5096541839537145,-0.1900545748916229,0.24887166733847874,0.16991258435847767,0.5004011284490523,0.3750646979681268,0.3216811721992374,0.4657809600311682,0.2882485731970302,0.5941576450486367,0.4713813522794062,-0.24391949897082518,0.7539884956718654,-0.34250031927324387,0.18781795186268058,0.19056277946455946,0.21698981763166147,0.24261593004237342,-0.12136893937475594,-0.12825099490824773,-0.13829161323469152,-0.33514571770659324,0.021934178528157586,-0.3027172290963224,0.21280290120017298,-0.1844394103000585,-0.19597411200165338,-0.21400385755456866,0.0874808524336499,0.6152261354052435,0.10385525215218022,-0.3679579542181893,-0.3517400101510159,0.5324103646098067,-0.035279644466966395,0.037804371840065853,0.5996615176082549,-0.37679024947316053,-0.02322906098492773,-0.1674941847054015,-0.24644041232836297,-0.19210928476352765,0.003012989938118699,-0.40052936486667295,0.058416436448487055,1.0,0.2044110630428746,0.5455726207021802,-0.02492045785048699,0.774320495406375,-0.18611142257733126,-0.1650986652617158
Frontal_Mid_2_R,0.6555788413537925,0.20291477599722316,0.14997599770925057,0.1255799332443721,0.6299936262204433,0.5395257038343649,0.0001818911641787291,0.6417509206178492,0.3085871738004657,0.6588458469115426,0.27039452963164423,0.49949609205542395,0.24416223748123755,0.3332704490347057,-0.17680049233686543,0.23090955272736374,0.27903058919846274,0.19787428586843936,0.017376375269334814,0.18055515178155934,0.3529903733966907,-0.08732511127038303,0.26542015151160697,-0.23643533586516433,0.49698726846400343,0.0278546742741968,-0.22287153055079878,0.3751462623798557,-0.1613338162765822,0.035392120833836534,-0.08948595093448795,0.5154392152658067,0.6538292983395991,0.725176589856853,0.3740793418438197,0.26807736886245936,-0.18361157795112576,0.6821043532293375,0.4120428334795492,0.4775208907460423,0.19859699274849882,0.3520005688999236,0.662296241084675,0.3528221166527483,0.5760182427375836,0.5774841500085302,0.7208097920822961,0.2281752734580699,0.3207873191223105,-0.03626241608532151,0.28665422308447747,-0.2851000855496101,0.4263313429201107,0.6431743468678615,0.45708784385007906,0.2244375687058866,0.18050354014641246,0.4541604022691393,0.34318649032777204,0.3571065073441479,-0.17858282542480414,0.15287072650648034,0.5165447209588383,0.2044110630428746,1.0,0.31528792706136066,-0.11435852586863605,-0.06884470529575182,0.38111064732863764,0.5404012104772585
Thal_VPL_L,0.3739876212211213,-0.2283884201598664,0.2960030022794677,0.4282726839714437,0.40661867336522584,0.6108420276075678,0.02905570921663615,0.2668832870493662,-0.06782041611216409,0.12849930211953256,0.3049121593628868,0.20363838355895633,-0.22543604525005972,0.20314834099882692,0.07305200843080858,0.3007798496049772,0.2771623199268774,0.06246142727850749,0.47847544370155887,-0.0898174988416617,0.3157323204142588,0.0008196856647096572,0.6416896727015394,0.2416623018902822,0.46149171408130685,0.16042067066595977,-0.09795396884990176,0.48303545104370554,0.34344959800742914,0.08186728520649954,0.41214143796474156,0.11607114926875046,0.3612403561756968,0.44505614669944027,0.48581416943116773,0.37904116026815665,-0.09346908598857243,0.08012814192105246,0.03577120964887975,-0.08732594057648006,0.06345251799504478,-0.07726222197911257,0.25988782594395865,-0.14582262708827562,0.05868426572245421,0.060158531511647274,0.1893975952605891,0.6031409081971583,0.1553383078951878,-0.04385032363573711,-0.17605957612012904,0.23514751076152207,-0.02119810782071273,0.14629755908942033,0.4488807890536447,-0.23856868010869786,0.1670767686290278,0.36668598855731555,-0.10217040220519852,-0.056516651584655624,-0.04641742294069272,-0.08769407871414801,0.37203819366322993,0.5455726207021802,0.31528792706136066,1.0,-0.07471136534195785,0.392427543684643,0.02397902352700199,0.025965404999425325
Temporal_Pole_Mid_L,-0.20632081134997102,-0.07896242201609224,-0.09837492821085081,-0.03850626062748334,-0.15951215162275126,-0.04910501770372741,0.15001252113615093,-0.15768091743307705,-0.15808942370243956,0.035629553409230304,-0.28066138158177817,-0.006423904825952583,-0.0032737736295567125,0.10673093898833223,0.11643817535858506,-0.027386609463677183,-0.3109101013317958,0.04950077938714319,0.24875159817522494,-0.04622617970789052,-0.018541067812550382,-0.003272373226660275,-0.07189513083456356,0.13399996280052714,0.017904126577674758,0.11702794115467496,0.25430556897665524,0.008395230599438301,0.2543742696579193,0.16106056030282936,0.050170942235647165,-0.1421700112961454,-0.07899229920132621,-0.10492797793036657,-0.019979978195968678,-0.1956586312614014,0.3221874668241704,-0.024338318743246174,-0.12839748875229565,-0.16331577730894892,-0.10635553094501576,-0.1621627415962161,-0.1716808451784802,-0.18513931468854378,-0.22376865927124528,-0.10948831895062093,0.07912014552743964,-0.001882968064871157,0.06260216107031447,-0.08787212296382489,-0.05862803872980533,0.14302344410915876,-0.30862197639146827,-0.2674649477839716,-0.09641759307018986,0.07942847225897519,-0.2610086090044192,-0.23207219943356588,-0.11177758674474099,0.01759774171241454,0.057286647679701715,-0.07754206358583732,-0.2734818153681749,-0.02492045785048699,-0.11435852586863605,-0.07471136534195785,1.0,0.17028765647243163,-0.13896392603866742,-0.22616926774108007
Cuneus_L,0.1940938739169365,-0.4140072590831628,0.5237902447917117,0.7949758382303093,0.15403689352209846,0.34531033320668747,-0.24979838041176075,0.0867733566132506,-0.25187642550410533,-0.35441917665015255,-0.3376626504768296,-0.2512738162284749,-0.17567135783351112,0.04374388478827021,-0.028404483287681363,0.6119204172403535,0.2840300858611964,-0.15964701821182287,0.6568561473214841,-0.32944682924806445,0.14702406978092833,0.09792874984018171,0.4875411086732222,0.5990438101661181,0.2730186294662193,0.5133248313110017,0.34130618172207416,0.6157275122582134,0.614250126358206,-0.28816801445715245,0.9131181827157244,-0.5075226594096445,0.015051785316226538,0.022005621771807617,0.14533652550132295,0.16880177977834265,-0.09885501322747192,-0.2623948519408698,-0.28310352856275584,-0.5420989001493757,-0.2076314059881472,-0.4290696783788233,0.037707800465253814,-0.3015169409718107,-0.3446505397793504,-0.38300885062861484,-0.11777570016702292,0.6283673044845799,-0.08454619794510468,-0.4185194241558782,-0.42258683913572553,0.7274796300369967,-0.2825464506638881,-0.17307688164700732,0.4326598427254702,-0.49444612184894926,-0.07357403079675078,-0.35315135077782084,-0.3335745655021356,-0.26385305601733405,0.0374532772332826,-0.580568181376337,-0.13934145691511182,0.774320495406375,-0.06884470529575182,0.392427543684643,0.17028765647243163,1.0,-0.29042921061071225,-0.4013573322636121
Cerebellum_3_R,0.23280256613751632,0.573510359960686,0.4353804418600465,0.020843855324431566,0.27754720772647473,0.2998822861963613,-0.1463667703517017,0.3701375384639526,0.15994060454016087,0.26027464569489833,0.350457577434703,0.6633892844331692,0.40844964074195605,0.37437546852330444,-0.10195184196176406,0.1796961234226635,0.4107541665745791,0.09291884789869859,-0.21712139907383193,0.19178899905722027,0.4064356611297024,-0.24602222607397545,0.0590750128845677,-0.3634517848196284,0.5657201597304253,-0.22254475767920595,-0.5460437831075221,0.05054777587749267,-0.6214090090158728,0.07196894180991543,-0.209655084393523,0.604552780731525,0.5069642844900394,0.5844526245663731,0.1866581706061391,0.12169695060041404,-0.28791087709787644,0.5655955126038348,0.5480336982069067,0.46414936705487886,0.12353026291379542,0.45456211490961373,0.3557683834751417,0.3515726693240515,0.6699441058739448,0.7855220013792088,0.12828269223375985,-0.12712183646517847,-0.15771602760866693,0.2824520788167177,0.5986830637469924,-0.5142431695255316,0.4036783672369204,0.43145482692873416,0.41839655610179155,0.5094046981956778,0.6275027041635111,0.4374952292696947,0.5046966551445718,0.7353843283510699,-0.43971103873900075,0.20789564533927926,0.7322026173343085,-0.18611142257733126,0.38111064732863764,0.02397902352700199,-0.13896392603866742,-0.29042921061071225,1.0,0.19905774525156364
OFCpost_R,0.5460296639924822,0.11338351481899406,-0.31391700279131396,-0.3048627536664545,0.4385050128274476,0.022745000034664193,0.13080799420511915,0.49345336550416347,0.5493835016466737,0.5625091223990406,0.30358011716458116,0.3751258709912213,0.27329889320289397,0.12298499252457022,0.028450974718777937,-0.20969874011093392,0.015683517352339204,0.1263629281792618,-0.2913851474429269,0.19143899661250036,-0.03510144682539842,-0.02946159976689268,-0.1139959061266826,-0.38431960425645506,-0.05332349625571204,-0.1501228138806675,-0.022025650369627253,-0.015227258884123447,-0.29185679343295023,-0.03469072826976553,-0.3686590590375861,0.385736686500115,0.11779681330225704,0.22990038052821637,0.10673897388292655,0.18509207069691333,0.05586401763727976,0.45886892911199,0.3897941206314902,0.7038932231850072,0.17675553648798303,0.7139018655067909,0.6086392774525703,0.6772135596098693,0.3719010121987091,0.3347986279465291,0.6032468720031234,-0.11427616828519546,0.48888676008641596,-0.031604225290462126,0.287111442786582,-0.49524261067434977,0.5581513914674736,0.6398397881016955,0.047750908770134784,0.24240232767908135,-0.09405354843191045,0.2585193251730204,0.5490315301426542,0.18634631323912432,0.10964019610450289,0.2759577774623679,0.2123739871836268,-0.1650986652617158,0.5404012104772585,0.025965404999425325,-0.22616926774108007,-0.4013573322636121,0.19905774525156364,1.0
