,Occipital_Mid_L,OFCpost_L,SupraMarginal_L,Postcentral_L,Pallidum_L,Cerebellum_Crus1_R,Frontal_Mid_2_L,Thal_LP_R,Frontal_Mid_2_R,Postcentral_R,OFClat_R,Occipital_Inf_R,Temporal_Pole_Mid_R,VTA_R,Vermis_4_5,Rectus_L,Angular_R,Frontal_Inf_Tri_R,Amygdala_R,LC_L,Insula_L,Cerebellum_9_R,Precuneus_L,Precentral_L,Thal_PuI_L,Temporal_Sup_R,Cerebellum_6_R,Thal_AV_L,Parietal_Inf_R,Cerebellum_9_L,Paracentral_Lobule_L,Thal_PuL_R,Pallidum_R,Thal_VL_R,Thal_PuL_L,OFClat_L,Thal_MDm_R,Thal_PuA_R,Thal_MDl_L,Rolandic_Oper_R,Parietal_Sup_R,Cerebellum_10_L,SN_pr_R,Frontal_Sup_2_R,Heschl_L,Occipital_Sup_L,Thal_VPL_R,Olfactory_R,Heschl_R,Cerebellum_8_L,Raphe_D,Thal_LGN_R,Frontal_Med_Orb_L,Temporal_Pole_Sup_L,ACC_pre_R,Caudate_L,Cerebellum_6_L,Raphe_M,ParaHippocampal_R,Thal_VA_L,Thal_MGN_L,Lingual_R,Thal_PuM_L,Frontal_Sup_2_L,Frontal_Inf_Orb_2_R,LC_R,Temporal_Pole_Mid_L,Temporal_Inf_R,Cerebellum_3_R,Thal_MDl_R,Precuneus_R,Thal_PuI_R,Thal_MDm_L,Thal_VPL_L,ACC_sup_L,ACC_sup_R,Angular_L,Cerebellum_4_5_L,Cingulate_Post_L,Insula_R,Thal_IL_R,N_Acc_L,Putamen_R,Parietal_Inf_L,Cerebellum_Crus2_L,Cerebellum_7b_R,Cingulate_Mid_L,Thal_VA_R,Vermis_8,Cerebellum_10_R,Paracentral_Lobule_R,Frontal_Sup_Medial_L,OFCmed_R,Thal_AV_R,Putamen_L,Fusiform_L,Calcarine_L,Parietal_Sup_L,Frontal_Inf_Tri_L,Frontal_Inf_Orb_2_L,Frontal_Inf_Oper_R,Frontal_Inf_Oper_L,Red_N_L,Cerebellum_Crus2_R,Thal_Re_L,Cerebellum_4_5_R,Cerebellum_Crus1_L,SN_pr_L,Caudate_R,Temporal_Pole_Sup_R,SupraMarginal_R,OFCmed_L,Cerebellum_3_L,Vermis_6,Rectus_R,Calcarine_R,Cuneus_R,Thal_LGN_L,ParaHippocampal_L,Hippocampus_R,ACC_sub_R,N_Acc_R,Frontal_Sup_Medial_R,Cerebellum_7b_L,Thal_VL_L
Frontal_Inf_Oper_R,0.44291261074474725,0.4862629857695223,0.5290890954190884,0.33438518750774415,0.5295055986492498,0.18540074101210352,0.6739156083468917,0.22427477881554317,0.8081993680872613,0.623758999283999,0.1112970940635485,0.22829832192931443,0.31451211649685534,0.15282691393814235,0.5925761995619307,0.09365751897326281,0.4445818726766649,0.7341986840804744,0.23144066512971326,-0.01995948287557217,0.790710619077343,0.4368772575797538,0.45697092387907917,0.5600074564632672,0.4966641812824192,0.7202894016666083,0.36743425562319126,0.40317367503637125,0.6318972477028402,0.5205879182423088,0.48635651513508754,0.3721560624838003,0.6106277747913916,0.5318327925979076,0.540124547029577,0.08037780982326576,0.40882296624338765,0.6283060613496971,0.6332046207286699,0.8070858091320098,0.08587970689658851,0.6343760255953796,0.3899705188198813,0.4697999098062696,0.17358696585537592,0.3672498200183922,0.5923090654842685,0.07756476140937696,0.6289656311901944,0.46901857146589265,0.5902990004808836,0.2850150779684141,0.12924014587404783,0.4403575798878966,0.4245934076694795,0.597095364045755,0.4231939794073491,0.28361038186565335,0.4991926018990005,-0.04330785581545932,0.3816176802071361,0.5890299811139399,0.4692029277888782,0.5948064962510011,0.30310137337911086,0.15320546022563167,0.23399655899877822,0.33033025788335013,0.5620883507001004,0.2679527952010473,0.5210659305440571,0.4930809517704868,0.46576484970213816,0.5264984726404118,0.6032820828600177,0.6850953748875012,0.2261631809325195,0.6199380141051914,0.4700739327807864,0.7313870624793652,0.4277328615667965,0.3612781534776776,0.523219281393961,0.42208219214607406,0.15415617799335063,0.08221816543885153,0.5889956530049301,0.5237368488973283,0.3275989422785468,0.6872167585611959,0.4488858132236013,0.507243295240979,-0.021892138676503057,0.38745265765747655,0.40388914282157135,0.6685183873836559,0.49419317141423796,0.11473886076794222,0.5528068765149757,0.4619453248852711,1.0,0.5506757019062342,0.45684516292357125,0.11720717230378201,0.013379601189043092,0.6622195922573871,0.41439267851071987,0.1791819875991039,0.5652829735052818,0.04971677300745139,0.7768543937724057,0.18052314351945786,0.4575374740232577,0.3652976230209882,0.050387533817678104,0.5770084291712925,0.3665332533637645,0.47034465994922864,0.4706785770028474,0.17926442064717463,-0.10510104648505207,0.13266151846871055,0.2765553945510404,0.2868776993734411,0.37917729736748146
Frontal_Inf_Oper_L,0.35218387030173237,0.7242732142104457,0.8126897789566061,0.8484925969051896,0.6707938122685909,0.45021178362275766,0.7763087185393697,0.3493692689782572,0.7768828388001684,0.5308633838660637,0.0315833485398533,0.15600939423674093,0.025274537846159212,0.2354323271640376,0.5965692276356256,0.4774783766073394,0.46752895952715595,0.7419114416709004,0.11331783547645638,0.22915633560507506,0.8248925901767807,0.34355287346136426,0.6381364666807933,0.9446345884793349,0.7083244347287309,0.5017649715647269,0.3019829906845546,0.3854420484723163,0.6771265791682363,0.4049111669991759,0.6769765179943571,0.5227477479487642,0.720433293564002,0.7093382855975047,0.5444704524994499,0.21357847492400364,0.48469630583972045,0.4951348900211489,0.6586720911077849,0.7656364334983824,0.2152031663024498,0.5849838742725259,0.5073980259897218,0.8027565320498484,0.714245591021512,0.42058261980108747,0.6199951578428647,0.4048100789878804,0.7165464500753085,0.14033960999804826,0.53711749838318,0.2600861453629713,0.15021134015948892,0.34616128264607,0.7383516237496182,0.7917821034575852,0.1723588203245808,0.25044189426093993,0.723490513644731,0.20874750208393061,0.45503465905373797,0.46291674666193217,0.5317386682210602,0.8272439943640214,0.5717061507478101,0.45010789735162327,0.063868485780604,0.4893277484443949,0.4369785689106723,0.4529103854520444,0.7347748226372354,0.4035293422253193,0.5721165544481939,0.7135200612045145,0.8101086283213493,0.8078224294724942,0.5413803390458005,0.672415845595117,0.5863817012061671,0.7454260113430446,0.4552242043590353,0.4497664326833839,0.7843222780546253,0.7980788562341181,0.0735141155976389,0.27017805494329344,0.7510060778162028,0.3890106965695237,0.30145511479914955,0.553350662695986,0.7099826983883504,0.7821671750189875,0.23169525080325723,0.6236064774129629,0.8074421656453981,0.4318180168257742,0.4846520741783266,0.4810220039591694,0.8709946881989451,0.6625216853184845,0.5506757019062342,1.0,0.5502066512568811,0.41411142701582815,0.021919558158179288,0.6637117257082918,0.08036342073966396,0.3835715281173699,0.66413300632589,0.3191811223614331,0.5499851292260625,0.4263157936394338,0.6818071905700703,0.1524942908304245,0.41464716903553034,0.45679028740549105,0.3218046230558862,0.45270123599186984,0.6142451420425799,0.4826568053600288,0.24396092617301432,0.2710240119094937,0.542646505749869,-0.050981325720237995,0.5876918771052321
Red_N_L,0.02522101067654701,0.49886664618289894,0.4720159495510726,0.35495164580812655,0.3340576835434951,-0.001500554460800739,0.47800920720877077,0.40354392454144616,0.47665992219379333,0.362585911017316,0.05569611130917148,-0.0648574487322678,-0.0775711842016037,0.031000109136671533,0.3674743959290834,0.42700321215549625,0.14088159420585256,0.507786501173808,0.005912101760867075,0.38103463879998756,0.48050832982227426,0.16091436733809716,0.220827376453572,0.48485708527389376,0.5157697420115267,0.310618435668404,0.06874559306960266,0.4724977502783481,0.39229372843857235,0.26738422119462024,0.14756490447826537,0.5076624239037613,0.3958302153965486,0.5945497402059366,0.15233126664639599,0.2790499464922899,0.5129129299295375,0.30220226412203355,0.48085289943126214,0.4736105058373353,0.10699351079796195,0.3420556891028772,0.3194562210687748,0.41535702703869964,0.39367940834519033,0.036456488410155405,0.6837137385922976,0.28083786833025665,0.4340250336641945,0.031788655362427753,0.6216204904729045,-0.002700470758713784,0.1488991842306733,0.26059772547901866,0.5631101529989139,0.7045409914758278,0.03909925070198847,0.21414748338905817,0.563116175487548,0.27204231503814796,0.30526710286790476,0.2413829313586329,0.14645742486036015,0.48326402880755726,0.3022722954143353,0.4656686544043902,0.2502505900774577,0.20119355084002108,0.42304752139580504,0.4963193626160614,0.36466122992419947,0.1471671665693489,0.27758758928850846,0.4992155893063153,0.5605356124864038,0.5249647735617541,0.1698530825304352,0.3899806196040401,0.38892108020378846,0.4911171477316791,0.650322267974876,0.2999448220465112,0.4612416420515366,0.3070330280568904,-0.11130203488009575,-0.10081033890974526,0.45858818573340066,0.23348652170423767,0.06751079001493432,0.4149461522091532,0.3391325977786392,0.44677656563684026,0.23832381420575363,0.3715497959123449,0.5274380663901765,0.37458547494778177,0.33846463475213007,0.10842451426049658,0.6617053185538307,0.5784752658517742,0.45684516292357125,0.5502066512568811,1.0,0.00500188079578118,0.1860550077387473,0.4062384205026962,0.03841655037848122,0.19799228586947765,0.358172498266827,0.0450305170605335,0.36468871293236105,0.31527673945380985,0.5506684195427056,0.04812321828089121,0.5001436939616062,0.21036490727956403,0.004110865093753481,0.2925456819468015,0.659545349891631,0.4143095626400592,0.2444511099082008,-0.052496610398957526,0.2908493422259524,0.09323629293460649,0.5136564205003773
Cerebellum_Crus2_R,0.587324882403589,0.5564947794907363,0.4396275246453826,0.3910794253210092,0.4380802223904194,0.9321055263267165,0.3517110340301998,0.2649118275033666,0.43299657046388246,-0.18386655834223373,0.23881735139681903,0.7730177798721388,0.2935542801365715,0.07372193920533646,0.5365661892254163,0.2621227334377936,0.46996373922325546,0.44293644675165994,0.516966028555009,-0.26588969856276484,0.44386888387444956,0.7062901146022165,0.46658494149992535,0.5264353334625621,0.43710012259482633,0.6003017241264904,0.7957045360719635,-0.09984918324819973,0.13729091171488472,0.6256260799428756,0.2749852674523587,0.08003442764644511,0.39447807987397665,0.21751843997200884,0.5197455271283468,-0.49160523627718283,0.2795789048112489,0.4391314431617535,0.44436530279705366,0.2800149607813487,-0.31167555332903735,0.4759001045653473,0.10558189793026053,0.44568583834244296,0.45685329227665883,0.5842576182606527,0.3201573301850163,0.30933816262845315,0.5456028039256338,0.3994614848581241,0.24688599501368888,0.28415204543382305,0.15418432868271184,0.25112114269209973,0.20056727725485743,0.28729295455822285,0.5600006913650186,0.35849277859712525,0.23462514246951086,-0.2075982095328991,0.3386722547566852,0.692739073019562,0.7571533375377026,0.3167632069968718,0.5159524551935046,0.38570633524265524,-0.21507158049137842,0.769235441948841,0.5140130808180923,-0.0768217199979504,0.3440018840288666,0.6401303981811846,0.45221306971430647,0.3499917061449494,0.4607647151826528,0.5742143187067249,0.43125842498989664,0.6040521306218503,0.39124192273741565,0.5548213354789422,0.1580284380180365,0.16720398064973407,0.4398007037456809,0.4879633031540828,0.19451721447000886,0.8345626096707801,0.426181021215546,0.13470542796399773,0.6580144616522079,0.4583283454192668,0.045239791822313725,0.2942531570486675,0.019808381182854117,0.44328879869338483,0.442486770452972,0.3773652598556554,0.6376967387477387,0.16557030550223809,0.17524561549993847,0.09161995252055738,0.11720717230378201,0.41411142701582815,0.00500188079578118,1.0,-0.35243414995320294,0.5593164244559115,0.35557592652802583,0.29657014049824804,0.4386258290786208,0.8188835860626629,0.25985931573854065,0.4901236517042331,0.42701877328325416,0.6257198342876803,0.1448609805906586,0.5782279846978242,0.5083167932759317,0.4580954893610113,-0.1340095685733823,-0.22631195790532754,-0.15479272490430832,0.3861146643857311,0.14042399263555022,-0.1710961534800746,0.329077054729953
Thal_Re_L,-0.5596677611988687,0.0087716055591013,-0.15866880498927513,0.0498274299277594,0.11929078846144624,-0.370393237178809,-0.11063182719477116,0.2780689842650619,-0.04269182210754561,0.08213219403998202,0.08614577923092236,-0.44721381622010575,-0.34814462488867753,-0.05196435850165849,-0.11462917538187882,0.2133703888223,-0.3376509412476886,0.16589323018491944,-0.513506746960417,0.5507022378518583,-0.1554817740977424,-0.3099045782928961,-0.11113111008287817,-0.049875099112381666,0.032098971509185725,-0.1531892378245761,-0.4213349048754012,0.4480103079601013,-0.07113755449244831,-0.24657240179913614,-0.05736827087915854,0.4683685900968256,0.003308961818083238,0.20455976788938138,-0.4563473777951629,0.48174653862660466,0.13243279850811154,-0.20318565902916091,-0.0026439978256145875,0.0702137600067686,0.022968771084776882,-0.09149083854052627,0.24275597788086536,-0.14565595047346103,0.1267111253705794,-0.5451534677320131,0.1858668661027759,0.20208365261454583,-0.2096334817114551,-0.3943271964427002,0.007214608264919157,-0.017417437006259334,-0.178022170785095,-0.4012109002758089,0.19701060912330998,0.015964262998252148,-0.37005660646095573,-0.03558282275123455,0.2785506425375141,0.6006486650581673,0.0669598669567331,-0.34101893591518473,-0.4015270454303345,-0.05910356047593136,0.11975264892719902,0.11158795162575688,-0.06871737082234566,-0.1633366948937901,-0.08879079591808477,0.48473411060678756,-0.10423259542553164,-0.43618655036301573,-0.05639557592498914,0.25029379232195925,0.07421453031837265,-0.08996018735732275,-0.28945306545986615,-0.1880925452041339,-0.011328826769611465,-0.21251278156828152,0.12551318322952695,-0.20012545539243193,0.06062282218379616,-0.09682330031445978,-0.3174752234646411,-0.39355566284411464,0.019885838218095718,0.16915306826581353,-0.4939531902421038,-0.04505164202372349,0.08100129303356587,-0.06717709527438841,0.3079802668330661,0.07224819441119491,0.18310366533044012,-0.156358908250832,-0.32148884683272994,-0.05585848556830307,0.11283812014236472,0.2312884364928033,0.013379601189043092,0.021919558158179288,0.1860550077387473,-0.35243414995320294,1.0,-0.11512152366258249,-0.3092863959797324,0.14533669479313288,0.09012852365005106,-0.2750070852216156,-0.11202095538442894,0.16276255173702833,0.1599849665907364,-0.46008830833773684,0.1513324806750887,-0.43265142882090923,-0.592544909463883,-0.22166356592724829,0.3798899732770236,0.5385881883226926,0.42128670344009894,-0.04122069609849729,-0.06341692754973133,-0.16340055527008257,0.2865370530122457
Cerebellum_4_5_R,0.6357962020408915,0.7334863988263373,0.6280817347419775,0.47615087941998047,0.6410656928069819,0.6232918568695545,0.7259864624709933,0.42506061951625973,0.8378977219995482,0.274153901315649,0.10767481475747372,0.5485569562587015,0.3042589312939915,0.20543310418226482,0.9334773541352461,0.341204623479441,0.5202240633785983,0.7933222251436458,0.3733930890372596,-0.007701633824592585,0.7641274847093926,0.7766718196589261,0.7178944783342642,0.7424766165416116,0.7449133998186785,0.8135334152518633,0.7203162548449715,0.4838722979127492,0.4968600387008133,0.7771004070829983,0.6340975456183073,0.3366252689456606,0.784152278861258,0.673152920504741,0.5543552784511019,-0.08104407206284685,0.6335901360126022,0.6722891999576898,0.7901848557087499,0.7371582690048923,-0.15352580852457592,0.8503488214335337,0.5624970396921716,0.6820356629189044,0.4819877629294518,0.601625872206341,0.6615776954434599,0.33069913402203993,0.8103210791633481,0.533379110145915,0.6595263731073423,0.3844223223263235,0.02096958905838015,0.4986256895256471,0.5211352339266008,0.746235021372488,0.6918875963721351,0.38190904848733054,0.6919220428805442,0.014782659828425316,0.6452758739165767,0.8313935009036472,0.7856181896185159,0.643032000805366,0.5264360641750156,0.4113265141011744,0.15284596172242965,0.7098100194226145,0.8023852707223615,0.31838343977089106,0.6720413646611304,0.7485343320873586,0.7124906732965413,0.6420099885935124,0.7256272445208541,0.7697360558875276,0.43030046550603396,0.9632140083632494,0.6680179770408124,0.8272393337344376,0.4029539941377418,0.2951769007136019,0.7280010557227221,0.5985388103375489,0.19627116420943094,0.4884289058745889,0.7307300596544685,0.5272893612095945,0.5747106714544103,0.8915201229532778,0.35350795184945144,0.54798023286796,0.11632138858022341,0.621190641987378,0.6063464418413256,0.8616424162762352,0.7878793102755426,0.21127840304609302,0.5707377547131164,0.39373436712967613,0.6622195922573871,0.6637117257082918,0.4062384205026962,0.5593164244559115,-0.11512152366258249,1.0,0.4799787224307169,0.3945931200399384,0.716168275856135,0.4709586075501407,0.5437712313349663,0.4213228307883609,0.7960504235921703,0.6141008336080068,0.20478239809268758,0.8165132338384073,0.5708575421003802,0.6316027024094495,0.42116565289223645,0.18413571398177542,0.007291184270401751,0.28434467803189856,0.2832581446901144,0.07264289594370169,0.6350322111172676
Cerebellum_Crus1_L,0.6642492569604282,0.1732431473596015,0.3028320957403488,-0.26021247855631596,0.017493586511586615,0.45679191428462546,0.21211519060739376,-0.04632353232166131,0.35607396719948403,-0.06121591779164705,0.20299295576953713,0.7599439074796641,0.7147251276164793,-0.17485545861670526,0.5018864490194631,-0.25951212017604014,0.19037710572104963,0.23691255606357844,0.5953930949928289,-0.613940642920239,0.4015002369482959,0.7037768907283184,0.18962190194005868,0.1160960215494584,0.14011442297916618,0.4944824700984996,0.722312550317104,-0.03656980209624196,0.1150667664682645,0.7611559922411795,0.05268936571443038,-0.09615196475683711,0.2956648352004111,0.06757812985900563,0.5531096171502077,-0.19624295419858304,0.24091043776868537,0.47480866475011063,0.3430573690156256,0.29354015226652475,-0.41193029243438717,0.48681301634317975,-0.017065570294269503,-0.0011816379089834154,-0.18031139578192595,0.46870526038723587,0.19668141079093965,-0.1392452178585824,0.42383852600389316,0.9341772505501841,0.24239281508592217,0.3219341152935123,-0.04726843554131657,0.6889359804899333,-0.19324913343032477,0.3306981706395297,0.8618512122143095,0.1656636746216559,-0.11319850760912654,-0.4661832359354938,0.3189556281949184,0.7595044539719763,0.5497060676201654,0.02437586353522554,0.00635944405370646,-0.16512200784443934,0.4113445594568455,0.16914664317318717,0.49232173602603596,-0.3559511945879307,-0.009215411243314672,0.7681543586181517,0.21935428807159316,0.1520640913956894,0.25754972024708356,0.2239106250118587,0.06634602207932651,0.5230677486457589,0.2308956662146149,0.5456342563031735,0.018988450106959265,0.22036304904341827,0.1871610515188574,-0.09787207238363861,0.637758011942518,0.3585056168488514,0.24403867682240954,0.08805017876981255,0.7151733135754436,0.5216308298475649,-0.14714065962216172,0.0250766861310734,-0.04992002012589887,0.1201239688303197,-0.09534954853481456,0.7645374463188462,0.5850493931826601,-0.4231405255497673,0.08616865276111564,0.11975044771176561,0.41439267851071987,0.08036342073966396,0.03841655037848122,0.35557592652802583,-0.3092863959797324,0.4799787224307169,1.0,0.018223677403106438,0.1525225004164744,0.05246384695959697,0.2167800514991138,-0.040918988061654775,0.09550929610608165,0.8226135029500109,-0.23430284495466477,0.6609266687861011,0.4799698722445985,0.5125959074438955,-0.15428495412222523,-0.5580568712542351,-0.5447064254098095,0.16807748150046825,-0.25238744760074816,0.5455516947710071,0.09834488532124475
SN_pr_L,0.0285209159508971,0.5030876431336879,0.2586148816721258,0.4612824450579211,0.5287764285576634,0.28098817790745473,0.38683259658718805,0.5892321008484405,0.2996763404303201,0.07957850622911229,0.2301844746939904,0.09638767667997665,-0.15768640347995966,-0.24871310473022612,0.4885467535065614,0.25556622908171994,0.17894847787441068,0.4456800691690292,-0.028379483570505244,0.2572816238525257,0.40205043112369904,0.2434029102445535,0.6225243833183186,0.41714778467288327,0.34194994394272915,0.3072688711870325,0.1330373301899439,0.30669794915928006,0.1851787030378414,0.1755439375839125,0.4231966036501583,0.4139784468706166,0.5122278952122998,0.5420347396422245,0.15049610558835153,0.15643443491249612,0.4388727519947806,0.37553369824134647,0.4382455967668503,0.37031982372931,0.03314121316565173,0.32116880229998496,0.6459895211538254,0.47985622059385497,0.4801267731938039,0.0875525435332478,0.32605288119284054,0.6566840328696537,0.3589576397859482,-0.1315924291176276,-0.03529205320087069,0.5074481895261567,-0.20825499773241596,0.0844853717638533,0.45479029662423304,0.36787887743912956,0.13401813119306388,-0.13944673491275594,0.5655499613345347,0.3134002707492181,0.4428264197300197,0.19445942573561503,0.4010510110008396,0.4284033943153922,0.7068189423044967,0.23474734230736086,0.019872374223687636,0.2972771105242558,0.19828561031253553,0.22150757318076764,0.4053075571322117,0.2701477368271721,0.5936603285338773,0.514412846391098,0.34431133715091067,0.3714180291284146,0.1885806493861626,0.44436777381038417,0.38530081194939325,0.38718826937742007,-0.014509826134752522,0.2954415569246505,0.6098037110279385,0.3947938054398622,0.07253651762853976,0.1395522094906263,0.316590953950393,0.42657622982045884,-0.03232522687478734,0.36443558100872686,0.3680104808009775,0.41428244043999435,0.010295209317630965,0.38398928590266956,0.588513385772751,0.2688162177913533,0.2192986506243196,0.3281967143731896,0.3896569079423524,0.6283360803983223,0.1791819875991039,0.3835715281173699,0.19799228586947765,0.29657014049824804,0.14533669479313288,0.3945931200399384,0.018223677403106438,1.0,0.5641823228813817,0.3436104978361197,0.06250174148505756,0.4711966279393371,0.527444182184578,0.08550042518331896,0.021861953808073167,0.10623287061414052,0.03469443922138229,0.2915361490878343,0.3883993453465475,0.38532908862396653,0.25741497226484467,0.7263576188100961,0.3765890951250765,-0.445026716317899,0.6184195747284607
Caudate_R,0.32562961206953955,0.7594636067502818,0.6245009258740833,0.6241428273152648,0.8177206465773189,0.4716282596011026,0.6814695467079586,0.5940644239837247,0.7736840171417719,0.22296181263916134,0.28224059288641773,0.26850248833350643,-0.03501807496663792,0.02032839300059953,0.6921382926284879,0.383618015780032,0.5030037746128183,0.8506585470202496,0.07500152022471805,0.2622344945266454,0.6931648759727581,0.4612926269624309,0.747732426486319,0.7621744521443965,0.6166157984568051,0.7288785758501083,0.4443723682502288,0.6030105663899601,0.4005341071330395,0.4437710528587987,0.6665969247991925,0.4330251305672815,0.8628052703791533,0.7682762527354543,0.24371517702042028,0.08463820271615081,0.6308038114485522,0.44543158898251756,0.7294120835578356,0.8329674973979331,-0.12773672602696978,0.5913953325326736,0.7338452818169501,0.6462350240586987,0.5855987313361591,0.2692037377515141,0.6358892225383249,0.442820780939365,0.6679836719980671,0.13760030014200994,0.48340021756018187,0.35127276510902833,-0.022315993986159546,0.15613156937738473,0.5461319906265518,0.6241991310060416,0.3603900190787534,0.3713808512283688,0.68994606314804,0.36466441991985776,0.6023905929275514,0.5113807734995964,0.552708492475069,0.6485627558696393,0.7367705672318531,0.44395631736444247,-0.12302935575691819,0.6679329588885237,0.6164262046994341,0.544799619651453,0.5682057688418549,0.4246899046362527,0.6871778398542797,0.6286108701758412,0.5501857466410632,0.6377164388504529,0.48354291187812004,0.699942924591357,0.7182425565394658,0.7180331923919124,0.3166421160278978,0.09330723818757206,0.831750178450246,0.6957077599173191,-0.11271280094348879,0.30604034863971274,0.7816671375847917,0.6985419626443373,0.23375431741529457,0.7024209173998481,0.46585544829775755,0.5892701913979348,0.18313486077561608,0.7720738425249496,0.8189290434096602,0.5126639833810299,0.4670417692878925,0.35313661170394417,0.5638872901376349,0.5624917846383655,0.5652829735052818,0.66413300632589,0.358172498266827,0.4386258290786208,0.09012852365005106,0.716168275856135,0.1525225004164744,0.5641823228813817,1.0,0.5076379015978504,0.502323532962819,0.60774723214236,0.7222243629850829,0.28226480462062187,0.2938683856021218,0.3833338684938333,0.1940811222827907,0.49187239089745094,0.4552566705158723,0.44522707463992633,0.25731312891103814,0.3848524770474206,0.4026766928547953,-0.18591002068386522,0.7974095024906942
Temporal_Pole_Sup_R,0.35894651521445026,0.5746645324310095,0.30212490870727937,0.4099137549403216,0.45360312338756226,0.7263808962278478,0.30150632288635976,0.42226472465484655,0.3462933130221436,-0.2700567914617831,0.32461739809812057,0.5146866487596449,-0.015494237491298359,0.08927063584992365,0.45241965640202364,0.3841833190912048,0.40907437190118784,0.42959758152182376,0.420797258503342,0.02655851788426418,0.32539527477841057,0.5438366998967764,0.43313611925033374,0.4480542602882649,0.3594808764525278,0.578527042088359,0.5970911101567734,0.003594887087957208,-0.007366295800290481,0.3896005956825348,0.2593146704532592,0.13525232503464363,0.34292597092828914,0.21019164342951122,0.24958759138914524,-0.48801857616422634,0.2771718225145728,0.3157505631802998,0.42212760226032486,0.23401219497645925,-0.29731556718248375,0.33774382767513716,0.19179677746705268,0.5017543638681784,0.48218572587021946,0.40462909327165847,0.29418143407115616,0.4364695729681588,0.4775857328387736,0.11076981701150872,0.2099780899453294,0.10296102147975132,0.1555306505141772,0.05442057677357795,0.31212687390131605,0.1907686673010123,0.3467930978333487,0.40577730916560634,0.30726286520354446,-0.01207564075429405,0.26059603713531915,0.46572923234081715,0.6268213787947772,0.3367132379752917,0.6154322024012657,0.509164527079752,-0.3285110800834058,0.8480279590610347,0.5193209310661456,0.1276586975017326,0.306621516572905,0.41823508164218903,0.4289325604876276,0.29947842580134987,0.2836839983702378,0.5241338239243155,0.3759651738068331,0.48293154962705664,0.3640668610640058,0.44141093928750635,0.21587560205539674,0.009322499222811602,0.44918764967772273,0.5056979763340073,-0.05966410282648156,0.6992286532147333,0.3150706535022122,0.22293443222671233,0.38795653240614386,0.40733616802701433,-0.036348087100867045,0.2781411349323022,0.08053364669620851,0.4739892939365616,0.481493288368053,0.1955756426986706,0.4695492041424206,0.28523259682266205,0.09213584148739855,0.02904096166201703,0.04971677300745139,0.3191811223614331,0.0450305170605335,0.8188835860626629,-0.2750070852216156,0.4709586075501407,0.05246384695959697,0.3436104978361197,0.5076379015978504,1.0,0.2532564343673655,0.5847439747413802,0.44264472007466427,0.40267780120851226,0.2827168869371944,0.40058576326186346,0.3278664044299739,0.2820112076898296,-0.0672539826786093,-0.06693120753047233,0.14076084335618214,0.29703898698125886,0.28973653739426614,-0.37458124680458865,0.4047114463850393
SupraMarginal_R,0.4890813653023131,0.4127762420531176,0.633683474965555,0.46845343176303045,0.5416997911375051,0.2869278586974505,0.6540514133323961,0.09469478278176058,0.7582988082945789,0.6776041259929111,0.058425608768131784,0.2107316855444337,0.2673845987525724,0.2462416996890698,0.44774943275627016,0.07463220670197053,0.6171576651935939,0.6315024276430936,0.3149206952485527,0.017648015478607736,0.7054071558753358,0.3094055046472266,0.43403692915377945,0.5708586265013225,0.40724257881078213,0.6653948936880857,0.3383928572725807,0.15152828688892764,0.7249959194539803,0.3540122655600293,0.48498324905033524,0.2579943035609984,0.4697378493022649,0.37924989791364855,0.5954854313305205,-0.12202516127158547,0.2876226700819318,0.5210282042739096,0.4756019349345812,0.6929977158655428,0.25981059516375093,0.5032932051196993,0.23774801076979835,0.5730437839096083,0.2666325027720457,0.4947034259343571,0.4463949158472353,0.0686976497846701,0.6185001245104654,0.3341646859641057,0.5693183203826521,-0.01714983202481389,0.3255258546010159,0.27109394903863,0.37864442899980294,0.42303430636249995,0.2679739057118849,0.3807402370440103,0.39557839875508244,-0.16354438828298937,0.1288030758320867,0.4927577359090564,0.46677835583838917,0.6280840787571854,0.20414100900160126,0.2721279893703963,-0.022253323298579663,0.42357587704797206,0.4496271679167963,0.22011979901859904,0.5916704854789928,0.3912336391706442,0.39244833511228866,0.39056961897287684,0.5044559041100473,0.6960238733177638,0.34448729451341126,0.5202467190886174,0.3325193206413442,0.6243610902002183,0.49086275228025905,0.3337106157921426,0.3703047075813111,0.5939407941925258,-0.003953484611486717,0.19404068539890648,0.49952604048940674,0.36349650725025484,0.3400360747295612,0.4836061702660077,0.5133943871627668,0.5458882905761373,-0.04246688566533341,0.3721895913677392,0.4175463024426237,0.44315498293349925,0.4770511226595218,0.364530707315133,0.49312255362097546,0.2667053339637537,0.7768543937724057,0.5499851292260625,0.36468871293236105,0.25985931573854065,-0.11202095538442894,0.5437712313349663,0.2167800514991138,0.06250174148505756,0.502323532962819,0.2532564343673655,1.0,0.07716295274423718,0.3316289325673744,0.26629729453176115,0.12227497844914811,0.5406083813951166,0.4765522774997044,0.27708160512698865,0.3579332899958161,0.10885889783794829,-0.11112508777593898,0.06318195665127631,0.4181183671397495,0.20033863488609718,0.21443098771821267
