,Vermis_6,Cingulate_Mid_L,OFClat_L,Hippocampus_R,OFCant_R,Cerebellum_Crus2_L,Temporal_Sup_R,Occipital_Mid_L,Thal_AV_R,Cuneus_L,Cerebellum_8_R,Cerebellum_7b_R,Cerebellum_4_5_R,ACC_sub_L,Precentral_L,Frontal_Sup_2_R,Cerebellum_7b_L,ParaHippocampal_L,Thal_MGN_R,Parietal_Sup_L,Frontal_Med_Orb_L,ACC_pre_L,Occipital_Sup_L,Frontal_Inf_Orb_2_R,Vermis_8,Supp_Motor_Area_L,Cerebellum_9_R,Frontal_Sup_Medial_L,Precentral_R,SupraMarginal_L,Vermis_7,Frontal_Mid_2_L,Cuneus_R,Thal_LP_R,Cerebellum_9_L,Raphe_D,Thal_LGN_L,Occipital_Mid_R,Rectus_L,Thal_IL_L,Cerebellum_6_L,Frontal_Inf_Orb_2_L,Pallidum_L,OFCant_L,Thal_VA_L,Postcentral_L,Rectus_R,Cingulate_Post_R,Temporal_Pole_Sup_R,Thal_VL_L,Cerebellum_10_L,Thal_PuM_R,Thal_VPL_R,Postcentral_R,Supp_Motor_Area_R,Cerebellum_3_R,Vermis_1_2,Fusiform_L,Cerebellum_Crus1_L,Pallidum_R,Occipital_Sup_R,Paracentral_Lobule_L,Frontal_Inf_Oper_L,Temporal_Pole_Sup_L,Thal_Re_L,Olfactory_R,ACC_pre_R,Temporal_Inf_R,Vermis_10,SN_pr_L,ACC_sup_R,Thal_VL_R,Cerebellum_6_R,LC_R,Parietal_Inf_R,Thal_MDm_R,OFCpost_L,ACC_sub_R,Hippocampus_L,Vermis_9,Thal_LP_L,Caudate_R,SupraMarginal_R,Caudate_L,Temporal_Mid_R,Thal_PuA_L,Cerebellum_8_L,Parietal_Sup_R,Thal_PuL_R,Angular_L
Cerebellum_6_L,0.9365121114056212,0.41890745843244453,-0.3780572980599215,-0.4445508011669197,-0.3399219380047431,0.48036656782833703,0.7099727773831747,0.7508932635302399,0.3463312158104841,0.5811940013996173,0.7066332428518712,0.614676655507482,0.6918875963721351,-0.4476742231176823,0.27947034418953887,0.17163967395044832,0.32111677556963103,-0.16455526611142848,0.2855570948763941,-0.28931690086946443,-0.04819516175273622,-0.16100265053521365,0.5430748066913318,0.1933033387479282,0.7642234567877392,0.3970294823337722,0.9107289594210137,0.09587654406446332,0.16468374621720575,0.35051656942673043,-0.5321798142022719,0.34289366871125004,0.5602816991119006,0.09998515023160585,0.8922785858185976,0.37423475907092474,0.6486903641256571,0.6316176273091919,-0.07779969343604021,0.1355363218864691,1.0,0.01256510796524746,0.20082303555208586,0.002361015955448979,-0.37879769488187337,-0.10006346567500263,-0.1277645108886456,0.2881554660537372,0.3467930978333487,0.26764254542386623,0.6290195168471602,0.7298419613123792,0.3233982336494919,-0.17743068502722553,0.5250410917655786,0.7120148097542418,0.49820134249103776,0.8285821031644992,0.8618512122143095,0.46267850780367253,0.6431947733247964,0.22979727186025245,0.1723588203245808,0.59450962524781,-0.37005660646095573,-0.007731328936191389,-0.09856787304593288,0.5242081539006123,-0.638974874805658,0.13401813119306388,0.35129321106686195,0.21237436209820915,0.9038707582096682,0.06411289160105516,0.1152148760809172,0.3600122255116098,0.3308260149381036,-0.41002046244474194,0.4696944121429594,0.8986325620234497,0.5400848014719889,0.3603900190787534,0.2679739057118849,0.3993711250555511,0.7218103853700113,0.5149951625127404,0.8766612746629792,-0.5514355848798008,-0.09748771810594348,0.2174241429321581
Frontal_Inf_Orb_2_L,-0.042388931261608066,0.5137363185004211,0.5376218928495033,0.51446152705549,0.5055218986817643,0.14358493493064917,0.293237539634687,0.04757294620810023,0.39145892026981194,-0.17882595929933703,0.08116127758019528,-0.11509135880430983,0.39373436712967613,0.3516350186329788,0.6123148301250965,0.5462592530339779,-0.02624232970298578,0.6941564290990658,0.4167364881841584,0.31211326559541763,-0.08400656080695844,0.6937014530505015,0.10238207270011343,0.6301614997515814,0.03655999699928701,0.5014519928775343,0.09697188371147075,0.6339055932155649,0.4997028910505424,0.5402380960067273,0.21277155837871398,0.6000393953196319,0.0010960850961657216,0.5262059099735632,0.17562635959409933,0.24043367062012097,0.37340533110124075,-0.06290919092046963,0.3647480103423175,0.46574049088538283,0.01256510796524746,1.0,0.5238845721249696,0.5867035995255362,0.35187627771913876,0.5727670009680498,0.2382401434325306,0.4927023100538834,0.02904096166201703,0.6346450207892997,0.32968267478899127,0.32532928969914515,0.5499242412304791,0.44759176409625906,0.4954179431889382,0.16878783068708614,0.33011604719229437,0.32821245895400636,0.11975044771176561,0.5939316198704767,0.09296200895656168,0.4106973529624895,0.6625216853184845,0.33176217746095804,0.2312884364928033,0.5110062162774153,0.6508700532918916,0.09171702635263415,0.47333464001277376,0.6283360803983223,0.5257677981172199,0.6976462355186677,0.010600353488582884,0.23186886052111616,0.5067674532093317,0.4979597839323221,0.620477623740503,0.29794917202444476,0.7626309771503358,-0.014506590725538516,0.18485454809576757,0.5624917846383655,0.2667053339637537,0.6689043171605554,0.07968479957248041,0.3160809879473105,-0.012168459475257423,0.2538744391085498,0.5861264394788342,0.28174034435495116
Pallidum_L,0.13608655967567174,0.7575313257489407,0.015095215766521695,0.4434513776825066,0.2042553055385098,-0.08370336681005802,0.6368954670056997,0.33160271400837776,0.6535255943519108,0.21283816566803,0.44107609474360593,0.3203515171558181,0.6410656928069819,0.29447253215983793,0.7544230192214328,0.6813116351755953,-0.24485651178320725,0.4193325942127097,0.3588516133618384,0.5697289391144307,0.07209802563212107,0.427067760469197,0.3738121716491115,0.6885928194775899,0.1609134400156549,0.665134170044411,0.3196415814795213,0.6752892190723229,0.4511109320678632,0.6633514100395941,0.022409409164549497,0.6740012004405365,0.26624820470390004,0.4437390328135797,0.2931153707986704,0.42937309914904426,0.4442709862135951,0.41249482199186094,0.2872956151363559,0.2731185188945408,0.20082303555208586,0.5238845721249696,1.0,0.563540537270086,0.19160878088168615,0.7416306429056618,0.15602910235449974,0.6765395566665053,0.45360312338756226,0.637796036128841,0.4754756144438125,0.594825586859994,0.610942723838405,0.3757770380706691,0.6362535524941803,0.42365223094327426,0.5087837791844777,0.3821098891753111,0.017493586511586615,0.7947722406340414,0.47179498611069975,0.6534398110882086,0.6707938122685909,0.05352052724126772,0.11929078846144624,0.3943303652781966,0.5424117385294475,0.5807179658707161,0.2881313302412746,0.5287764285576634,0.6651834337463416,0.6921023700204612,0.33836978833992515,0.4146534040911884,0.5487565154484959,0.5515039148295733,0.6294250052135743,0.14057873819528657,0.4909663147749582,0.1618956073786988,0.24086401329957674,0.8177206465773189,0.5416997911375051,0.5131393605960212,0.5404345401422949,0.5351271978261222,0.02232814662045954,0.13182976996057005,0.35280493048437733,0.6142711258919709
OFCant_L,-0.09215582604041389,0.6246715625839695,0.47735587460969436,0.7324727004772175,0.711953193771726,-0.31573268853960634,0.32886916473396655,-0.08004852814460875,0.605732198689117,-0.0393981492611785,0.1952544875454583,-0.04164217541391605,0.42954352270367246,0.6097543035016643,0.6300972753977495,0.5068763308992107,-0.3027647091823292,0.5831088089369906,-0.07909925577879431,0.3283568184373565,-0.03837735221804974,0.6661056954568682,-0.04236576910568522,0.6669824575037717,-0.039663392244055344,0.5325186540201395,0.1387638735751062,0.522488606371803,0.2926487738495477,0.38987049024618314,-0.054923367638589016,0.4780613313719834,-0.114246163451028,0.5619995162619694,0.13362246177587422,0.3183251232928808,0.22377645189011122,-0.086209269210085,0.6742042864075055,0.17573123289536488,0.002361015955448979,0.5867035995255362,0.563540537270086,1.0,0.7114387786569236,0.5935688335191683,0.5448341298360198,0.6174323322989312,0.2956918492220824,0.7601547506703299,0.2703778080167237,0.23547741722197085,0.46048347392466127,0.18405435321909686,0.49943550923240837,0.30385633272110013,0.4420836924534444,0.17598566143291794,-0.1584743772676688,0.6226916369778394,0.0783217184052325,0.5686288256071497,0.5436518199008418,0.0052957058841720936,0.32558572736462515,0.6220316202861385,0.6152891397585852,0.3698478889715445,0.5596127984220419,0.5145854781964944,0.4411180612294177,0.6962563043072078,0.06502814748771674,0.36712150418488027,0.2826384080295211,0.5340656963901448,0.7336929533164871,0.5801972712443666,0.5230936680388362,-0.0951234473775396,0.16622301430839567,0.6878680100480674,0.10604537541468352,0.5129434745080628,0.17711788729756076,0.4464940162016607,-0.2195904429594354,0.015133630820111524,0.495939862132961,0.34783832038633933
Thal_VA_L,-0.42674833844636634,0.2029061171863668,0.5853318780860407,0.7958511735107462,0.8169545593191708,-0.5532184573891602,-0.11014066140767456,-0.5739274829955937,0.30473405394962405,-0.4554446612878945,-0.15136791544220776,-0.3859924137068562,0.014782659828425316,0.6846545536750719,0.20980898225790534,0.08989850497987775,-0.3369757265258938,0.5910031588134405,-0.2550467823703239,0.033163305398978604,-0.1342260552529484,0.5465172438406063,-0.5625768324535351,0.369254611504862,-0.4216864740737338,0.10193789120969148,-0.20801323162346388,0.07459457146934137,0.041667199020932605,-0.04890164562799095,0.16407494596569414,0.04891808082615686,-0.5812961535727045,0.533849831929907,-0.1703096865042435,0.0813356181534845,-0.1653810813243487,-0.567270528766562,0.5685723622395408,-0.02016231752385595,-0.37879769488187337,0.35187627771913876,0.19160878088168615,0.7114387786569236,1.0,0.24803392721337703,0.53053054122348,0.28213682168634385,-0.01207564075429405,0.5745954903704885,0.030101536713737293,-0.23127207410788167,0.26775555483963015,0.01256016650870907,0.08203469083758494,0.09170945860766133,0.1339573745906879,-0.14485516451533317,-0.4661832359354938,0.19228269196453127,-0.45390632588312146,0.19188923646764236,0.20874750208393061,-0.35994869877080743,0.6006486650581673,0.5028078227953993,0.4482269897905713,0.058561070691985136,0.7427224144057731,0.3134002707492181,0.07067745801334979,0.4894809014862624,-0.3437711060575287,0.2798997942974819,-0.07933858332842225,0.2778929252701891,0.31332911001238023,0.6973756061392193,0.2183688821031613,-0.46384023056413154,-0.041298604886309834,0.36466441991985776,-0.16354438828298937,0.19700885867855664,-0.2777782023582447,0.06815086289135598,-0.5192018635237233,-0.06437141141156966,0.5731132357203291,-0.13890951209645588
Postcentral_L,-0.12155775327387934,0.6404915742255185,0.16363175246635292,0.5949599899241408,0.41807016265401253,-0.10368987145195874,0.3789166252030961,0.22568386760754158,0.5555505148660241,0.23670517005015113,0.2939094557956951,0.2515284807618705,0.47615087941998047,0.4390919786320725,0.8675644393760764,0.8547428598151937,-0.3104240202381299,0.5165399791954586,0.11691827392903219,0.8109387668791224,0.13146432902790817,0.5237811368986329,0.4044393235640362,0.6311438494334344,0.06265019230213344,0.7225074973597453,0.08272474725435475,0.8224095875117475,0.46666490204162275,0.7017803048627556,0.1139948335342556,0.6914901853910812,0.28616578834382955,0.3114851554783249,0.05937969977006242,0.34062188604965343,0.286972323879398,0.2830729291277773,0.48131938483452,0.2660000044774358,-0.10006346567500263,0.5727670009680498,0.7416306429056618,0.5935688335191683,0.24803392721337703,1.0,0.37045375261152036,0.5703695054319199,0.4099137549403216,0.5023617746669794,0.32113834311305756,0.4437561288085808,0.4410922374470093,0.5265140960913653,0.6567724536605757,0.1643285759430647,0.3173277702417799,0.11684062443739729,-0.26021247855631596,0.6268384310466363,0.4275786036828477,0.7293734129016898,0.8484925969051896,0.06760427833895817,0.0498274299277594,0.47706579375166586,0.733105661278267,0.4612641654159849,0.4647107409521142,0.4612824450579211,0.6799882389513141,0.5964096671697638,0.07992154948194936,0.44213382769721077,0.6487267063801384,0.38549826272386756,0.6511734412870566,0.40417397177265274,0.4291288830390627,-0.027018867649860175,0.21638257204422323,0.6241428273152648,0.46845343176303045,0.5456531006162545,0.36302629657037383,0.5122177073216013,-0.20051408881300994,0.4436205610280555,0.37721300148372167,0.6488471617749881
Rectus_R,-0.09922799982380723,0.3157512271436861,0.25226409890790336,0.45986627581956263,0.5006026554389779,-0.27594393199370765,0.089934830689405,-0.09247373003858494,0.3807086144208707,-0.003855281867999275,0.22022294107974524,-0.01812656228663535,0.20478239809268758,0.6445747684965623,0.41603915907229166,0.31921472506088433,-0.03195234099313351,0.4552696861231408,-0.20640772299340215,0.135350706624387,0.32900155772639683,0.44530656722457457,-0.044085450878817024,0.26938910435851277,0.07806190316340096,0.28302396557319703,0.0454868222024777,0.2733236778210402,0.12859315230856505,0.31173181618292284,-0.14418711750958663,0.23056697113513483,-0.07777937589317453,0.33290826823882547,0.10129897830755301,0.41650860216609487,0.00227397611951271,-0.11893144717278777,0.6832293294651012,0.24715422604752477,-0.1277645108886456,0.2382401434325306,0.15602910235449974,0.5448341298360198,0.53053054122348,0.37045375261152036,1.0,0.32647158442019325,0.2827168869371944,0.42842689412398466,0.1439562873979231,0.14076198858558553,0.39345028437465296,0.0908934483597767,0.3704973943431154,0.25986684813957134,0.25686673797414916,0.021141208230513207,-0.23430284495466477,0.20311648646167282,-0.032621410614651083,0.16023627946883376,0.41464716903553034,0.002852267036532793,0.1513324806750887,0.48464574822840994,0.5162382843166367,0.30305761931947695,0.36184652572374576,0.021861953808073167,0.38215822103851455,0.3948123080422221,0.022658554814538007,0.41194900287065855,0.11669290957721885,0.29690212313113756,0.4979704183882475,0.4777426808834223,0.23808448658892367,-0.03195048664120569,0.08282237538102483,0.2938683856021218,0.12227497844914811,0.39955082071493436,0.0598901349032347,0.24294105200601898,-0.13960646978232683,0.003471340265856817,0.3850589226942485,0.18138813415381452
Cingulate_Post_R,0.22329078859802123,0.8262639338975233,0.09744239688580228,0.3898338686944649,0.3139288636424944,-0.01153513479138611,0.5316312634552753,0.30157659066253845,0.6746572299139229,0.17802618754216112,0.4033812568782299,0.3789333670058651,0.5824694450149102,0.28142056761296447,0.6960258139348887,0.5273038767018748,-0.05903932843619048,0.30862261577021893,0.30199423503585415,0.28850984579698896,-0.003424190346330664,0.47602568713493176,0.26206201550258984,0.6860142016407874,0.31576745407510715,0.5573411957846487,0.38746277683935654,0.5547420159334191,0.30188510152275333,0.5504145177733645,-0.2401616369814501,0.5983450367817421,0.12980638333808114,0.4856517488351855,0.409394096573038,0.4115475670333268,0.6932107335611127,0.33799524824703386,0.44608012039173034,0.2180049192153873,0.2881554660537372,0.4927023100538834,0.6765395566665053,0.6174323322989312,0.28213682168634385,0.5703695054319199,0.32647158442019325,1.0,0.4063450867133448,0.6899717435770798,0.43207283779249456,0.5528887545348988,0.5921374071721427,0.11966418320254321,0.5809125204970623,0.43926150520743246,0.4732916310910566,0.34912942208286024,0.10134931928343431,0.7410445590663092,0.36673670101238215,0.5185012908450042,0.6075490124665148,0.250840325561817,0.08142927175763762,0.39752903183205274,0.5135735561974469,0.546338423801749,0.16056360366941247,0.422152771579362,0.5461310676345646,0.6820494340901961,0.4163910094906027,0.4275388010885005,0.34385766790688566,0.4751751553089736,0.6666960005909537,0.17358147824948342,0.5872402380787546,0.30103006043826447,0.2560575613441958,0.6976158960465264,0.22175286296125302,0.6032592463217565,0.4827408829743286,0.5835819380161422,0.09949111626619372,-0.11515219852389443,0.3317816876296831,0.635790918489095
Temporal_Pole_Sup_R,0.40267780120851226,0.3150706535022122,-0.48801857616422634,-0.06693120753047233,0.14408880837736782,-0.05966410282648156,0.578527042088359,0.35894651521445026,0.4739892939365616,0.35974030374383825,0.7589726588446066,0.6992286532147333,0.4709586075501407,0.14720067386593275,0.4480542602882649,0.5017543638681784,-0.37458124680458865,-0.0672539826786093,0.18625799880792263,0.28523259682266205,0.1555306505141772,0.32669992485379745,0.40462909327165847,0.6154322024012657,0.38795653240614386,0.29355831894933687,0.5438366998967764,0.2781411349323022,-0.21382393781928588,0.30212490870727937,-0.36339675061382376,0.30150632288635976,0.3278664044299739,0.42226472465484655,0.3896005956825348,0.2099780899453294,0.2820112076898296,0.4910036701225637,0.3841833190912048,-0.18028903549151482,0.3467930978333487,0.02904096166201703,0.45360312338756226,0.2956918492220824,-0.01207564075429405,0.4099137549403216,0.2827168869371944,0.4063450867133448,1.0,0.4047114463850393,0.33774382767513716,0.5371115216668046,0.29418143407115616,-0.2700567914617831,0.4553400563350822,0.5193209310661456,0.19456259946003732,0.1955756426986706,0.05246384695959697,0.34292597092828914,0.4739995231478336,0.2593146704532592,0.3191811223614331,0.05442057677357795,-0.2750070852216156,0.4364695729681588,0.31212687390131605,0.8480279590610347,-0.14355378377678507,0.3436104978361197,0.5241338239243155,0.21019164342951122,0.5970911101567734,0.509164527079752,-0.007366295800290481,0.2771718225145728,0.5746645324310095,0.14076084335618214,0.20726950745155273,0.38582598154788755,0.3258397832179296,0.5076379015978504,0.2532564343673655,0.1907686673010123,0.7524717823621173,0.5676717663075768,0.11076981701150872,-0.29731556718248375,0.13525232503464363,0.3759651738068331
Thal_VL_L,0.18672072631908496,0.6966204600123708,0.29567370120595765,0.5528739595299659,0.5873613339267448,-0.13458601489647992,0.5306114256847837,0.07621796996897397,0.7187020999415595,-0.013056404571203344,0.407087819423914,0.15628259902198705,0.6350322111172676,0.4525346979544511,0.6621248816415555,0.5536848287824296,-0.20155929197842234,0.5985996341214627,0.21780318453720815,0.18224212364840484,-0.13823497979115132,0.7039621765215038,0.031176189502192253,0.7447070903024555,0.1257322490026759,0.5476966178564677,0.4118711874216879,0.5066745106554895,0.2783831086266195,0.49558501071302213,-0.079082690450495,0.590803064169921,-0.05090718779900131,0.7579035643179453,0.41880858543204336,0.4543855300521412,0.45373113013056837,0.03772059083394943,0.5522869118836593,0.22490188365357605,0.26764254542386623,0.6346450207892997,0.637796036128841,0.7601547506703299,0.5745954903704885,0.5023617746669794,0.42842689412398466,0.6899717435770798,0.4047114463850393,1.0,0.49934974704489077,0.49200409161798303,0.6828671220308754,0.09049694748666202,0.6141187048969872,0.5858892907736791,0.5515692161474679,0.46856593952860665,0.09834488532124475,0.7488542904267551,0.17727694738987695,0.48836365488285083,0.5876918771052321,0.18584216611436366,0.2865370530122457,0.5945358787165235,0.6659678859683225,0.5305985730376392,0.40402039772757903,0.6184195747284607,0.5729454669366213,0.8367387289375088,0.31677601422937895,0.5082289324204071,0.28944553971559894,0.7022948052381042,0.7625865953034925,0.41920411517624745,0.7398146295075629,0.1501309147819433,0.36324530725133614,0.7974095024906942,0.21443098771821267,0.6983902069293918,0.3743477089065355,0.5415870474563004,0.016621628946679127,-0.18426277064170823,0.6279060520325036,0.33016732479640826
Cerebellum_10_L,0.6192942327068096,0.559495492603904,-0.12940762827052382,0.08136242507935755,0.043828239091007686,0.18880183953192378,0.6777885166081355,0.5642972399809115,0.5344748772416003,0.42746521442456586,0.673332533636627,0.3979388507144086,0.8503488214335337,-0.09453577455280049,0.5981836818708403,0.4704453587014661,0.16630374705823014,0.36990694579666555,0.24454424854624685,-0.00017829740951686002,0.07052989014509488,0.18800223091095236,0.47927724730051285,0.3710684089172278,0.6224196321101254,0.5948656147522499,0.7087002900299114,0.29860308907717054,0.49595411039424164,0.4913133177304097,-0.3537474590944043,0.5543557029732773,0.46686699067979,0.35715245267380696,0.7743293855968378,0.5901683198393737,0.5106837489882045,0.43952358085313287,0.2043650677909176,0.1761512806518933,0.6290195168471602,0.32968267478899127,0.4754756144438125,0.2703778080167237,0.030101536713737293,0.32113834311305756,0.1439562873979231,0.43207283779249456,0.33774382767513716,0.49934974704489077,1.0,0.7331021071346566,0.5522348467651985,0.24282366562801228,0.7455138355520405,0.731954134013606,0.6292363234660412,0.8051328756066642,0.48681301634317975,0.6111642650044542,0.5544818456476329,0.4767226555585965,0.5849838742725259,0.37996913047243785,-0.09149083854052627,0.20213319671773722,0.37974907421528714,0.5774652653989907,-0.10236774093097653,0.32116880229998496,0.6584891288057305,0.5471097795991897,0.6775061321057871,0.24656520421681463,0.3587492087433444,0.46118395154793623,0.5530488936930684,-0.14671868246676634,0.6260327623478082,0.6368795829606302,0.5669015013578123,0.5913953325326736,0.5032932051196993,0.6018324595036746,0.6513115021547122,0.62618337825688,0.5542346646240505,-0.24564142335038386,0.38887546109791354,0.17753217962599932
Thal_PuM_R,0.7114330863962947,0.6643730280531654,-0.30473154383376405,-0.05558660287842401,-0.12207703084842508,0.34800467300577825,0.7679263176862954,0.7357787129215895,0.5387224396450194,0.5969896455425932,0.7713931528065636,0.6519298870621276,0.8764800000509405,-0.08660234799756815,0.6872944946033587,0.6302582387050805,0.07586773375366775,0.2033305464778067,0.40732569569241595,0.21422157046944248,0.09909166038556204,0.19420069521407596,0.711459406676375,0.47962721568014843,0.6679427769463984,0.6423827570613002,0.8099317407848592,0.5341414248805453,0.37543534439852355,0.6867055092154197,-0.3375556324529354,0.6543976424957562,0.6692245740387083,0.29596380562491426,0.7964801267068369,0.5918759491219285,0.6784305164587779,0.6790428319702335,0.23414008597804126,0.3291037463517348,0.7298419613123792,0.32532928969914515,0.594825586859994,0.23547741722197085,-0.23127207410788167,0.4437561288085808,0.14076198858558553,0.5528887545348988,0.5371115216668046,0.49200409161798303,0.7331021071346566,1.0,0.6322426719997657,0.16072777018526807,0.7758668875354067,0.7246539608434408,0.5760970780315566,0.7932089165264251,0.5443684518177369,0.6740679479276515,0.7680163545164419,0.4635014991812342,0.6220094100365336,0.5325943331312938,-0.2625980324242474,0.2601275388434309,0.3736839348865608,0.7112278062569917,-0.23384644573248256,0.3506907923460431,0.7496508588759624,0.5296910346099473,0.7979158031387794,0.4097086787066938,0.45801059517560583,0.6078156459384723,0.6385404886799201,-0.17273521153527685,0.6493132910736992,0.7319594420298737,0.586164913899607,0.5783536660721379,0.5047616864695917,0.6797757172204819,0.8071675810517193,0.7379281155572797,0.5943343402250532,-0.15909340422315296,0.18443020534202528,0.5185924399470908
Thal_VPL_R,0.28647677761162793,0.6277125288638071,0.1008115771557142,0.3574547783912164,0.2609795119555475,-0.008306858511686712,0.630378804691564,0.22741338621911827,0.5689018419020907,0.03864814811128205,0.4597471766795,0.25377636227002265,0.6615776954434599,0.3611251323727302,0.6306085752955228,0.4611744949034929,0.0288938414246382,0.5198146940303771,0.3780327616693291,0.10248882191322897,0.04743936422077738,0.4708952623529966,0.16899755956374735,0.5315912644352156,0.2771488398785463,0.5018307622881637,0.4854510589744073,0.4510426715550687,0.4221632933760878,0.535426763668349,-0.009524798840614565,0.5789025705764539,0.12079364714232137,0.5854955038264363,0.5414506121182387,0.6062891734803646,0.518926722090465,0.2282417899314223,0.46135066758561094,0.49741976426976797,0.3233982336494919,0.5499242412304791,0.610942723838405,0.46048347392466127,0.26775555483963015,0.4410922374470093,0.39345028437465296,0.5921374071721427,0.29418143407115616,0.6828671220308754,0.5522348467651985,0.6322426719997657,1.0,0.23479712266205882,0.6286303418693834,0.636587620550467,0.5804148794935676,0.5515014183228896,0.19668141079093965,0.6279396611681399,0.2820363656062725,0.27399889649407216,0.6199951578428647,0.27434991657809454,0.1858668661027759,0.34515686903377213,0.5477611398169594,0.5522581362490623,0.20551310182818527,0.32605288119284054,0.6777452388425724,0.7283998276492503,0.41082133469129967,0.5502106906173873,0.3844825950962566,0.647426256139041,0.6519556485183211,0.20165792982189348,0.6686013090442996,0.316464845546634,0.3192756831485263,0.6358892225383249,0.4463949158472353,0.7344819421587646,0.45155535432888194,0.4795818252963904,0.22272403741545516,-0.13707691687029397,0.5192697802974027,0.2776754005129711
Postcentral_R,-0.2264152826344028,0.35207529443220076,0.3813892826345593,0.44195705412013075,0.04338064889325312,0.006190421631993081,0.16872194543564606,0.18530203000709017,0.10339180704344601,0.20639984542374976,-0.12341131599010109,-0.2976756604967476,0.274153901315649,0.17846315473884594,0.47183659050251403,0.5366437729842587,0.2180299942766424,0.5991512094927868,-0.021095204954305887,0.5212507780784478,0.214013556844763,0.2128684083573983,0.32024055691974246,0.010050665617955628,-0.009304510394341504,0.5648755719660405,-0.18594902770858315,0.6343267179942798,0.8933012381822112,0.4829985501759888,0.2695014963545127,0.5842469738113188,0.3061788202415135,-0.05167021628742834,-0.07050582545485812,0.3660699630541936,0.06660956511232746,0.09732393699059073,0.0714449680314609,0.45977583785614456,-0.17743068502722553,0.44759176409625906,0.3757770380706691,0.18405435321909686,0.01256016650870907,0.5265140960913653,0.0908934483597767,0.11966418320254321,-0.2700567914617831,0.09049694748666202,0.24282366562801228,0.16072777018526807,0.23479712266205882,1.0,0.45100831286742515,-0.053250223073615245,0.3619492196172964,0.18769040781379612,-0.06121591779164705,0.3426836063884534,0.25148575640353915,0.5543433822664287,0.5308633838660637,0.27054221557533326,0.08213219403998202,0.0748946663353931,0.5068985704760204,-0.13273331655869522,0.41606584376093625,0.07957850622911229,0.4843287547571902,0.37831672935274957,-0.20433826546377679,0.0240036554235392,0.8389923675631705,0.1715950456790195,0.2663284170603577,0.06575496310608617,0.2965835787258925,-0.11068030492229124,0.13612984222912383,0.22296181263916134,0.6776041259929111,0.3990293861343584,-0.06996999611911306,0.14472735229848807,-0.0025608625987843447,0.7598686470661935,0.2725685303597182,0.28947346768032106
Supp_Motor_Area_R,0.47917093572194297,0.8061815404786598,0.043927316327592794,0.2734977625277287,0.17512528858121407,0.1178126090380402,0.7772736500259197,0.5717986009484001,0.6874407691669198,0.5310064982813723,0.67463782755931,0.40393767011805465,0.8511850591290137,0.17187770297345292,0.9061971892427042,0.7943130836926587,0.06695557834517403,0.5103362231878096,0.12919065760020368,0.30644193342214127,0.1635982750175892,0.36244488563079713,0.5471374470127707,0.5413017284385985,0.5232594832576569,0.9296990122601281,0.6413335773650064,0.7282102577337569,0.669087072648087,0.7910820985980596,-0.2644884879726959,0.8355421672344259,0.5003984867529507,0.33674569140120897,0.676614856080819,0.6839903738270534,0.580489905227916,0.4878287209415702,0.41950548338016297,0.37977030078095586,0.5250410917655786,0.4954179431889382,0.6362535524941803,0.49943550923240837,0.08203469083758494,0.6567724536605757,0.3704973943431154,0.5809125204970623,0.4553400563350822,0.6141187048969872,0.7455138355520405,0.7758668875354067,0.6286303418693834,0.45100831286742515,1.0,0.7220200524726244,0.7095366379740277,0.6885186620904307,0.36935245096255503,0.7795330715687211,0.6321843429889612,0.7126695303690022,0.8513871575955682,0.5145599324112923,-0.14590527866937944,0.346323092186585,0.631761947741697,0.6513558836122446,0.0546305772205413,0.32322588815816483,0.8667899027551955,0.6892925176110629,0.5909321327416212,0.4432660150800801,0.6600939173254271,0.5642483481408241,0.7870437192654649,0.10453843291180534,0.7305512707597379,0.5449824954662816,0.6349028471090049,0.7419000124008979,0.6842005235667838,0.8138274180442451,0.6410063966697037,0.7449009849193305,0.448838343043823,-0.011979245941426717,0.4240783601469482,0.5205182016332012
