,Olfactory_R,Temporal_Inf_R,Occipital_Inf_R,Frontal_Med_Orb_R,Cerebellum_9_L,Temporal_Inf_L,Paracentral_Lobule_L,Frontal_Mid_2_R,Cingulate_Post_L,Temporal_Mid_R,Supp_Motor_Area_R,Vermis_1_2,Frontal_Inf_Orb_2_R,Calcarine_R,Thal_PuI_R,ACC_pre_R,Frontal_Sup_Medial_R,ACC_sub_R,Occipital_Inf_L,Olfactory_L,Thal_LGN_R,Postcentral_R,N_Acc_L,Putamen_L,Cerebellum_8_R,Cerebellum_6_L,Lingual_R,SupraMarginal_L,Thal_PuA_R,Thal_MDm_L,Temporal_Mid_L,Thal_MDm_R,Thal_PuL_R,Cerebellum_Crus1_L,Frontal_Sup_2_L,Cerebellum_10_L,Frontal_Mid_2_L,ACC_sup_L,Occipital_Mid_L,Precentral_L,VTA_R,Rolandic_Oper_L,Thal_MGN_R,Thal_LP_L,Supp_Motor_Area_L,Caudate_R,Heschl_L,Cerebellum_Crus2_L,Vermis_4_5,Angular_R,ACC_pre_L,Amygdala_L,Thal_AV_L,Thal_MDl_R,Vermis_10,Cerebellum_3_R,ACC_sub_L,Temporal_Pole_Mid_L,Pallidum_R,Lingual_L,Frontal_Sup_2_R,Vermis_9,Red_N_R,Thal_IL_R,Thal_MGN_L,OFCmed_R,Cingulate_Mid_R,OFCpost_R,Frontal_Inf_Oper_L,LC_R
ACC_pre_L,0.6506095637064112,0.2796690908892101,-0.17836011852983133,0.5137789380141519,0.01311299102787796,-0.06927716888424769,0.298569778231789,0.30654400010305183,0.43288256581691875,0.06075139787392739,0.36244488563079713,0.26973780019464383,0.6605418634291561,-0.021780855450736603,-0.003704486929333121,0.8416049109688067,0.5186473291637028,0.5906129714838557,-0.36748536238337054,0.5928291180404519,0.2506597071880963,0.2128684083573983,0.2127908229318679,0.6546231936214961,0.10127840144438097,-0.16100265053521365,0.0003799342525656304,0.24770202810495942,0.24678830906439353,0.47084756643793824,-0.11069023174117112,0.4746275504611612,0.6770547840708762,-0.20657571854962142,0.5560516107729992,0.18800223091095236,0.4294336267151678,0.49393948559080975,-0.23099323258073615,0.4827361689923136,-0.14611161954866528,0.47266392236548327,0.15601771849655144,0.17825575662893361,0.279596452684839,0.4935479381035269,0.6396879128070064,-0.17589668585286558,0.40014374383957063,0.04044967179614981,1.0,0.16182250947435098,0.45976297822338197,0.48559471657433834,0.6253067004795775,0.17765850844555253,0.6203197901512647,0.21208701493296547,0.4332389512308386,-0.006229842288298673,0.5450034067517427,-0.20390004252329816,0.42970555929371684,0.3056482861167619,0.31530549799436824,0.3506968524767739,0.24925132591186458,0.5009171785030985,0.48304925204178834,0.4554759059940561
Amygdala_L,0.14198742724223595,0.1978622718611221,0.408721653232209,0.022561799741244785,0.5784503409754099,0.6753168620034378,0.19624579558068192,0.30441327727475387,0.25907770571446875,0.26062518684263264,0.41018452270631955,0.37779686394214795,0.0899646892829991,0.49770436635976684,0.5634592005876164,0.21818754847867158,0.11379409106077429,-0.005544323722587605,0.5235393621935109,0.299651663200082,0.3506808846331028,0.0064353510461991476,0.2947323804838187,-0.01930611142827577,0.31025850060759125,0.5657433837388389,0.48092205999417603,0.247235522706417,0.4990532435800433,0.29965078319203375,0.6308161340018109,0.24648379005541107,0.14745067727581876,0.5578815231236471,0.29769057049685205,0.36524832085293046,0.41876198187314173,0.3053055361317822,0.38651444700629395,0.19479176500251325,0.10217042599914246,0.49315234278110937,0.04168781960620774,0.6886102506670462,0.3046509149941923,0.11599032745310403,0.024625468675787222,0.3869395388942855,0.43461849738070607,0.15451107244262235,0.16182250947435098,1.0,0.07446666135058147,-0.07434598014184962,-0.27231864810147244,0.4479003190164674,-0.12032481407896203,0.6924476236855962,0.23946182078390385,0.5349508770922603,0.2853781251006923,0.5117629646989769,0.32874698483157966,0.04251780397791553,0.31055634651480757,0.05669136786571165,0.13002371852508035,0.33946092900530256,0.1792105945258748,0.07294016797719886
Thal_AV_L,0.3216282459523057,0.2701140280201465,-0.16707964587196747,0.26935273127629444,0.16913652034427915,0.32656396004352223,0.41480736494860865,0.4567421408059045,0.5703555628520754,0.12187520014401113,0.4035065254166174,0.619483681046058,0.41712712543577735,0.08833850886077867,0.04975831347129298,0.4647659410973109,0.24896695170552546,0.4947858907704097,-0.13678684228141472,0.45886077929204044,0.16340847552759016,0.2063446260162734,-0.09134990349104856,0.5171950576369536,0.005004434800306181,0.10656697662443132,0.13783530783408451,0.2934673021793577,0.20618173294565317,0.4989985472410892,0.19264985500967027,0.7063964822055266,0.36659413945123004,-0.03656980209624196,0.43183261604742224,0.3185207575388091,0.47639203463178714,0.3467532190678481,-0.02814042812314516,0.4297353358090304,0.08335336903769923,0.439251157461963,0.01562130727201675,0.059624876441024315,0.44605294981023447,0.6030105663899601,0.4007856494702398,-0.25561122462310215,0.5045623377092465,0.18610125596548027,0.45976297822338197,0.07446666135058147,1.0,0.7359437458606463,0.4400814945408588,0.3894968852867623,0.5582438666450844,0.14346451941694802,0.5783398952339377,0.13943977185281872,0.3599508714572583,-0.07299092035169606,0.5326932988518959,0.377989112316469,0.5645022777025042,0.3247697456402755,0.41428595945284,0.15124829415381635,0.3854420484723163,0.343503260597065
Thal_MDl_R,0.39410064301514364,0.3166019952146308,-0.33911214893055946,0.3383768501683049,-4.1796458860730646e-05,0.0029423670078208633,0.38105944635366057,0.4213953244290941,0.45878780870614844,0.015582469202606515,0.3837905545848891,0.45832940882539247,0.36916878379407314,-0.05933911637559125,-0.19938269741101894,0.5836359218642967,0.3638518357689805,0.581166666320761,-0.3915025978042952,0.39655710093835717,-0.15105816915102696,0.2542782720571201,-0.04804533137850475,0.6204912025703964,0.0042841686325672665,-0.17803849183537965,-0.036342783557676075,0.3131764871912643,0.03631395834570334,0.30888708902053735,-0.11366362380569212,0.4917996002406755,0.4937167951287092,-0.3559511945879307,0.4640960862801401,0.18819585636132002,0.37004207112212223,0.389392710197325,-0.23444049920981896,0.48889112069823104,0.33056176672603416,0.35039171184451173,-0.1560862923485039,0.029512263692982755,0.413863831719654,0.544799619651453,0.48921444236574974,-0.47984680395860874,0.24805464490726226,0.13577185663357413,0.48559471657433834,-0.07434598014184962,0.7359437458606463,1.0,0.6191613411238602,0.30270414707980037,0.7240555591584774,-0.11240915133777422,0.43565531132134144,-0.07082393330905688,0.4028214534744293,-0.2539230563417455,0.5796124837339225,0.5185454405735667,0.28113451026292174,0.2794133046180761,0.4568864359909659,0.18764880085539878,0.4529103854520444,0.4493151198369992
Vermis_10,0.4699192850947258,-0.12305552260651503,-0.7126383866510788,0.4948056556878289,-0.4486153122082602,-0.3644071185594528,0.29102100291737326,0.06726478697674627,0.11997224587834752,-0.4222402985304238,0.0546305772205413,0.07766435587055244,0.29402793353230827,-0.4603016089284143,-0.5184280769989004,0.6170547589732126,0.4260055502142088,0.6643398126028816,-0.772151919042948,0.3745558514233092,-0.011759809726572552,0.41606584376093625,0.09140686575586345,0.4742719489873228,-0.3643578960312535,-0.638974874805658,-0.48632378008752175,0.04929218303279539,-0.10818425109662744,0.21532773245683917,-0.5086472609134044,0.2187092532209788,0.5655664634456531,-0.6591169215507571,0.358239704742088,-0.10236774093097653,0.1819193284327029,0.2440794661554802,-0.5949804756827813,0.268028400581456,0.05300297771545921,0.11206451515105675,-0.18846576505450469,-0.12771972924515373,0.13625896645811922,0.23005480619806684,0.42531061854612806,-0.5225062340809744,-0.04109773294872534,-0.15647444599615556,0.6253067004795775,-0.27231864810147244,0.4400814945408588,0.6191613411238602,1.0,-0.1628447434390151,0.6775992133195501,-0.037583865639947686,0.15708734628851312,-0.5273342563560036,0.3159006972156363,-0.7180725980723369,0.21044499150953636,0.1554302565161006,-0.03426669174008891,0.23754307066088134,0.22079964010572006,0.04019782527658726,0.3221927116528829,0.27465156934639234
Cerebellum_3_R,0.22356478315484443,0.7452997788824322,0.5819509403764342,-0.19256217826072072,0.8411182435520195,0.6659210171841793,0.31662497879409013,0.7073163693965261,0.5206632364451279,0.6889700418850595,0.7220200524726244,0.6766252455538987,0.4450622321163489,0.6420410376459801,0.6654573982235437,0.3039787376433215,-0.013634040005551537,-0.016329533965269722,0.5000602417811246,0.37922322259493274,0.2755551810781027,-0.053250223073615245,0.07965860929988441,0.4462630050936398,0.7636136161755549,0.7120148097542418,0.7912758781289136,0.42603092246249186,0.5399276160696559,0.5023936317859188,0.532116333347943,0.5317202197220372,0.35111728015353555,0.49232173602603596,0.3472220165117141,0.731954134013606,0.48258484789933687,0.5848595682820327,0.44646538789001766,0.5297173168772428,0.15256612572491118,0.47114635128111354,0.13368027283904657,0.5985329318087433,0.5431384755047549,0.6164262046994341,0.2632890956041291,0.022827451429781667,0.6884881688916685,0.3019502597641186,0.17765850844555253,0.4479003190164674,0.3894968852867623,0.30270414707980037,-0.1628447434390151,1.0,0.05666600791926279,0.028499940497063034,0.5720661543267009,0.7838188769785472,0.3850001517851901,0.642502251099159,0.7559085391208927,0.35269654473721435,0.4830282313486619,0.16967753065288013,0.4476857059647156,0.45822292776282963,0.4369785689106723,0.4997149627532281
ACC_sub_L,0.4597220849615897,0.15362896931110695,-0.497720151090956,0.4971660993667122,-0.28297496087371554,-0.2709381550271043,0.19031925910564695,0.13444452678458432,0.2837569682799726,-0.1590923131951664,0.17187770297345292,0.22442387814396933,0.3186433414815353,-0.2886414472762142,-0.3936541195867692,0.5873446082470074,0.4366683143258902,0.8085806367669056,-0.5782961427339055,0.4833425753563939,-0.23962391648722142,0.17846315473884594,-0.10276008363126696,0.4690593697604319,-0.15391552937608496,-0.4476742231176823,-0.3020707650911795,0.1771614279382291,-0.10822775009818626,0.152818260206305,-0.32858267478478376,0.3474818995998096,0.44184967239352435,-0.5408412243817369,0.3904562043165019,-0.09453577455280049,0.2512648679030337,0.18601394937961344,-0.3976160237200297,0.2995458613821372,0.18913933992394133,0.24766636110735,-0.25747512296034053,-0.12404750114486239,0.19686729336141712,0.3364104601269696,0.4910122654804615,-0.55570554191105,0.04122526089889785,0.015093576812630896,0.6203197901512647,-0.12032481407896203,0.5582438666450844,0.7240555591584774,0.6775992133195501,0.05666600791926279,1.0,-0.011821887300980504,0.1780556635261759,-0.31196762824473284,0.35388566282231126,-0.4758230858550923,0.4564664501584901,0.45082590431530317,0.10472451962846374,0.47085975685296677,0.18182311774826287,0.23659149804888727,0.31894901824227523,0.41127747337571324
Temporal_Pole_Mid_L,0.03548699204796406,-0.31271693363795244,-0.014613350820565382,0.1956047066247587,0.17188306917126844,0.46325840386637945,0.03506643138559874,0.052839813725751805,0.060895564808772944,-0.19276968098112668,0.13981637344120798,0.20745357089968217,-0.16228876558964242,0.18464345782241373,0.22091210485614782,0.1895521585244441,0.11520829879242354,0.06083290754716959,0.3207725993203577,0.332928705997608,0.1673204782587273,0.2504433449083132,0.32087350684830607,-0.17625670954255923,-0.18639161173722357,0.20470196861397383,0.0881438814130347,0.10572959147987274,0.2531779644818697,0.10481998914671457,0.48608915798123187,0.18526218625777327,0.07774759746066263,0.4113445594568455,0.21147737468576386,0.07609532830400662,0.29280172236054985,0.12531710131634963,0.12324233373116264,-0.007546993605815193,-0.11328991512061477,0.4123703925058683,0.05037198433757499,0.28279452216493367,0.12416352455660484,-0.12302935575691819,-0.09013998374312339,0.37562270298375705,0.21454521458684522,-0.06953488728694328,0.21208701493296547,0.6924476236855962,0.14346451941694802,-0.11240915133777422,-0.037583865639947686,0.028499940497063034,-0.011821887300980504,1.0,0.06510132772552887,0.1737278446921308,0.1128563620403327,0.13866448522651803,0.0816562491036897,0.04874059763436782,0.14579718822706578,0.16990661954025138,0.05231616843653924,0.008293073492546845,0.063868485780604,-0.11147830255885546
Pallidum_R,0.3153873923705256,0.5471499689754993,0.30894328239368796,0.14243795222802394,0.5086471601730638,0.4911202011397238,0.7349927766436044,0.7971534108051588,0.8206793864181428,0.5554370633341451,0.7795330715687211,0.6865121082174351,0.6501062106347236,0.5275981475879864,0.5377213560543638,0.5657823743059843,0.46766594406136114,0.12663582960045497,0.2158921728765375,0.3835371615919695,0.4485126838514954,0.3426836063884534,0.24616003572508696,0.7456313150549827,0.46102064757614786,0.46267850780367253,0.5850544802504628,0.7208695048255569,0.5173069792279776,0.7051587821973434,0.5264444981282018,0.6239145520690299,0.3445000695077242,0.2956648352004111,0.7235590905650092,0.6111642650044542,0.7645286536833603,0.6304006513264444,0.4634688387921839,0.8121248433059375,0.0653330570602896,0.7186514366115132,0.30200956264356804,0.367764965784742,0.8090551775482708,0.8628052703791533,0.5550608509740194,0.08519240178529146,0.7647755397858399,0.5859662976135284,0.4332389512308386,0.23946182078390385,0.5783398952339377,0.43565531132134144,0.15708734628851312,0.5720661543267009,0.1780556635261759,0.06510132772552887,1.0,0.5424029645571591,0.6956783186691581,0.3602269181170112,0.6104850091559592,0.3029856256028748,0.6743537463070982,0.04933682099717244,0.6623494960852069,0.48755838438817317,0.720433293564002,0.3883364826103614
Lingual_L,0.029543663743585486,0.6255738939486459,0.8590202454620263,-0.35711395039544747,0.9338858021817905,0.769566280901274,0.24716601796815557,0.664201035701157,0.47022608956791573,0.7980908076507992,0.670842919207284,0.5612804590828057,0.28810894270399035,0.8863817826379613,0.8978931560636418,0.11711271453556026,-0.05845625384704977,-0.3998395646559225,0.8319589482634262,0.250451360290674,0.33411034495843384,-0.006931078238551125,0.2430651697425254,0.2820371691346377,0.7940228415481844,0.9087563090771297,0.9722864615192865,0.5106121215795603,0.6513732176794237,0.4804845654698786,0.8154327814332113,0.46949191558734926,0.06758228076526937,0.8003036801530675,0.2984653093972984,0.757400758216939,0.47415062161312593,0.5499720423761343,0.7792316029656169,0.46296123176838194,0.03341863129299552,0.49868686292829484,0.3931161346344064,0.5641799951782267,0.4953159529452664,0.45152529606775255,0.1499777302448374,0.4526114101011819,0.7698705792066126,0.4408987109527792,-0.006229842288298673,0.5349508770922603,0.13943977185281872,-0.07082393330905688,-0.5273342563560036,0.7838188769785472,-0.31196762824473284,0.1737278446921308,0.5424029645571591,1.0,0.3346130605106808,0.913445794065656,0.4870715727826346,0.3403809993836216,0.5175141273022843,-0.03821775488825706,0.46260350599613714,0.3909188760389767,0.3972389245232725,0.23064614503580058
Frontal_Sup_2_R,0.45500194248220416,0.5419529264744257,0.10196366532953828,0.33202663276993116,0.2618154207264227,0.24812683345930553,0.7768591366499807,0.7014426022635476,0.6241133716596643,0.4983537697925661,0.7943130836926587,0.5414066634006177,0.5865562763138843,0.5081598499693943,0.4105379678325732,0.7820731111736948,0.8416902858254799,0.35201017279855873,-0.013222344194407142,0.46369610774464,0.2015293494361064,0.5366437729842587,0.4399572161030054,0.7134524774849803,0.4182288060226673,0.17163967395044832,0.38980618800714023,0.7343017640099291,0.5106185183861705,0.6675671142185474,0.3276138622050965,0.5000276382416254,0.329577297143311,-0.0011816379089834154,0.9447330007028477,0.4704453587014661,0.8535968576187425,0.6007104733955264,0.43517334017024745,0.8489927201640496,0.23287192586189484,0.7557437304010215,0.11170229550533863,0.3987602672065579,0.8128701841179339,0.6462350240586987,0.7123626572745538,0.013608128984785204,0.6609032736297393,0.6810770924542452,0.5450034067517427,0.2853781251006923,0.3599508714572583,0.4028214534744293,0.3159006972156363,0.3850001517851901,0.35388566282231126,0.1128563620403327,0.6956783186691581,0.3346130605106808,1.0,0.16224900318368252,0.6252137422169836,0.3852322371642559,0.4044175651866278,0.04902368709731844,0.5653827812115211,0.7537645800275432,0.8027565320498484,0.46720022678183915
Vermis_9,-0.04394580252236898,0.5288528610554656,0.9190343625815316,-0.4619936467935709,0.9089504337402683,0.6933459530804356,0.15651905812354214,0.5207789513168254,0.3382309767004465,0.7297428878523252,0.5449824954662816,0.37214908438344774,0.15558297196142623,0.8139024998473333,0.858265214039425,-0.07136740235664459,-0.21701242126285117,-0.498751089514465,0.8943209766821242,0.1285006676943818,0.31621123619129954,-0.11068030492229124,0.24202696030204018,0.09911443418268595,0.7841297641975912,0.8986325620234497,0.9176299225921747,0.40967945457297816,0.5300964079479824,0.3014483849975741,0.7865131967954234,0.24133724182670216,-0.04787895879472737,0.8264936052701695,0.12703666125182625,0.6368795829606302,0.3165681148200138,0.45270202322338365,0.7920723354501317,0.3354660646255181,0.10202027141120419,0.35589368462109006,0.2972743598968354,0.5964687044314618,0.3757617790222238,0.2579350889160588,0.04775415253438134,0.5323879823895299,0.5799864840146928,0.3688173196497276,-0.20390004252329816,0.5117629646989769,-0.07299092035169606,-0.2539230563417455,-0.7180725980723369,0.642502251099159,-0.4758230858550923,0.13866448522651803,0.3602269181170112,0.913445794065656,0.16224900318368252,1.0,0.3040259733523875,0.16883100214539518,0.4021220981467282,0.0028785750458819033,0.3498906966470813,0.29994824934582837,0.2684183323460354,0.09524577706078236
Red_N_R,0.2751987209918382,0.6501727804777274,0.17742136885535104,0.13538934131457042,0.5181832632453673,0.44561731614800676,0.4599688169382901,0.7392906786920267,0.577692097229618,0.48710526041167107,0.7750459283800529,0.6991424672260411,0.4279043126709687,0.4655857144838998,0.4007830753697276,0.6159324605884651,0.36403848102877523,0.3022231916659668,0.14152784586350414,0.5050604901981153,0.06096254004925334,0.24481913433991034,0.14254742508125473,0.5965935321787111,0.5135679695717995,0.35601732781783996,0.4950172306165578,0.5538133530233145,0.37449848015127424,0.44929957302906237,0.36303627241563097,0.5316751374203311,0.4905808334768045,0.12476969415927841,0.6310314771655735,0.5914847629028367,0.6538600041864359,0.6145823800355928,0.24602524078202517,0.6755971166728159,0.267686366068738,0.6284547281859556,-0.08582044390226272,0.4584234115041365,0.6802141286145542,0.6229833717220938,0.4770350620564116,-0.20932815600204532,0.5993155611241839,0.36161411158336326,0.42970555929371684,0.32874698483157966,0.5326932988518959,0.5796124837339225,0.21044499150953636,0.7559085391208927,0.4564664501584901,0.0816562491036897,0.6104850091559592,0.4870715727826346,0.6252137422169836,0.3040259733523875,1.0,0.545153895534767,0.43035463955697695,0.23480557265952,0.557172105589334,0.4690816885164868,0.6308382025480246,0.5986859181731838
Thal_IL_R,0.20769356984376589,0.3973737564214269,0.049596681000206956,0.015929340131400325,0.24312394396835552,0.12775185988795276,0.12484833305740108,0.4421604308606997,0.34315926511808587,0.3019446428121819,0.431098801867901,0.40951135580106107,0.17757548900698938,0.34375342816980575,0.11123961506951684,0.4383030762799681,0.28743972257566647,0.12948708522513327,0.07381444201682424,0.4152331461759514,-0.28120692293298744,0.336260888965548,0.2620018969900422,0.43182436627935056,0.25791390921226154,0.0895176548421421,0.29576404117350763,0.46516609272503506,0.33111897871685625,0.31302580416427983,0.21235427058442344,0.5379053087978086,0.22986258102709983,0.018988450106959265,0.43767573639874874,0.2618400343796638,0.4139164808660628,0.48866919689033556,0.20089037526881195,0.42349919682263454,0.27399759020013914,0.43508737850278867,0.19345150538981012,0.07189445267672159,0.33902480520543943,0.3166421160278978,0.34232235380281334,-0.05843818367952383,0.40480952627765776,0.36248218702766055,0.3056482861167619,0.04251780397791553,0.377989112316469,0.5185454405735667,0.1554302565161006,0.35269654473721435,0.45082590431530317,0.04874059763436782,0.3029856256028748,0.3403809993836216,0.3852322371642559,0.16883100214539518,0.545153895534767,1.0,0.2823462054032012,0.06748583358209362,0.5440343440321741,0.25020838704768644,0.4552242043590353,0.4332332875070728
Thal_MGN_L,0.2300052598619371,0.4631258148049836,0.3471246219563214,0.08684048095793336,0.5276145179503777,0.4831007888158654,0.4099622509651646,0.5476586964583887,0.6414993003789644,0.5221938293756347,0.5176182323695636,0.5431977390622929,0.5619203505536927,0.40522368967456546,0.5065485928806401,0.2898402206549825,0.17549508605194633,0.12798884145034903,0.24184029839303237,0.3954827864272415,0.48434009659562965,0.008215516661342955,0.10981632775061687,0.4750302323781706,0.3420408318753096,0.49574154460246245,0.5278899547584012,0.3965878177179492,0.3614345405556016,0.5096217123022757,0.5346203414850423,0.5533792139431821,0.16600012976410664,0.3189556281949184,0.42931122580329173,0.5006241405573524,0.5715320254360023,0.40946637051928664,0.3676293536220969,0.5107168129208064,-0.022220313282414597,0.5778641166944013,0.33992626263987125,0.25109280248355953,0.49217475972854446,0.6023905929275514,0.4441992792287818,0.15938136574817158,0.6604113640196093,0.3989994214797775,0.31530549799436824,0.31055634651480757,0.5645022777025042,0.28113451026292174,-0.03426669174008891,0.4830282313486619,0.10472451962846374,0.14579718822706578,0.6743537463070982,0.5175141273022843,0.4044175651866278,0.4021220981467282,0.43035463955697695,0.2823462054032012,1.0,0.006217460456815863,0.4481715278138153,0.38936638285733516,0.45503465905373797,0.3143950158000228
OFCmed_R,0.45222579067892854,0.10982306329187119,-0.05999557168723448,0.19480371256209592,0.1045181278444885,0.0031282785757802945,0.04747979709806378,0.11556417299095968,0.06390813757532039,-0.08819394169888134,0.19136178233771312,0.12149774295778852,0.16488276147337916,-0.09992978314942004,-0.051830416973102006,0.3170177122826235,-0.13784078277824474,0.4965930414414316,-0.07645246411771883,0.4662874191196071,0.029324504481197375,-0.03439112762269789,-0.07231369538260715,0.2300604041896392,0.10945393331526836,-0.06853658063199851,0.00013202388951952693,0.08460462741680726,-0.04045553351029782,0.0821953877431918,-0.06929385701571823,0.20334396106509753,0.4515812214828349,-0.04992002012589887,0.05292691865369373,0.1531957547352922,0.050489970769089246,0.2681320737799454,-0.15879854784818986,0.18043235059097432,0.07567308140362423,0.11838891123425135,-0.19300531074802127,0.1646841137551666,0.09820741522492141,0.18313486077561608,0.25561146811780316,-0.1859745406437345,0.07817416757319227,-0.2701600249177583,0.3506968524767739,0.05669136786571165,0.3247697456402755,0.2794133046180761,0.23754307066088134,0.16967753065288013,0.47085975685296677,0.16990661954025138,0.04933682099717244,-0.03821775488825706,0.04902368709731844,0.0028785750458819033,0.23480557265952,0.06748583358209362,0.006217460456815863,1.0,0.11274345093687856,0.0769700940060702,0.23169525080325723,0.20252603981442455
Cingulate_Mid_R,0.2016975260108532,0.3436491209500855,0.1838480673875145,-0.06399347960628658,0.4832335127753824,0.3534283526555466,0.539191597918596,0.7663911989004675,0.6046300076116922,0.32726106817514095,0.7373473539484818,0.5554209089355089,0.36620825888959996,0.508828000848315,0.36866099475558683,0.5786163183623054,0.29912466204174293,-0.005166395972700313,0.2216777406179037,0.40504961521088945,0.22699880856623264,0.5821143194685197,0.4222887586133348,0.6442555607819063,0.3771561904963728,0.23479860873378142,0.5200722463412211,0.7201418187308811,0.4651473250378425,0.44093198007905715,0.4849903256040955,0.4502983715159111,0.4295516884251531,0.1791019276494046,0.6457000979673456,0.5971336564052607,0.6554729039357503,0.8388798650069245,0.3684357505779885,0.7908412831025666,0.36253174388893916,0.6734566137546738,0.15391949576738598,0.38942702598531187,0.7217717714532744,0.514439279100792,0.5323632971717688,0.07587347081105184,0.5369081334792459,0.45243882732607,0.24925132591186458,0.13002371852508035,0.41428595945284,0.4568864359909659,0.22079964010572006,0.4476857059647156,0.18182311774826287,0.05231616843653924,0.6623494960852069,0.46260350599613714,0.5653827812115211,0.3498906966470813,0.557172105589334,0.5440343440321741,0.4481715278138153,0.11274345093687856,1.0,0.22563214413026425,0.814165000518974,0.3710791020370228
OFCpost_R,0.550198336420626,0.6988606222718807,0.3490550261860715,0.2595739461384523,0.3565382201230346,0.12457244861363417,0.4444584159646032,0.4307220685972853,0.49763960698879744,0.627522671300689,0.5917346366816907,0.2742473454747261,0.730091118363881,0.41545717715051594,0.45554898698734153,0.5481466392942186,0.5917454434519445,0.3053742369824723,0.0496964959740521,0.4124693009178788,0.267174443711124,0.012483884715275307,0.28803171939494016,0.5671992973663981,0.5990649095514415,0.2797029401312185,0.41879189358121405,0.4782546407441286,0.4753290657487844,0.5720621666888358,0.21995567420902798,0.41027598888093214,0.21847998331421192,0.08495022377227893,0.6350985109009506,0.31578723694220484,0.5657917042529922,0.43254940573968353,0.39133698746655754,0.6401835330229156,0.10026144266355215,0.5592468045788661,0.26546259661611704,0.40438666374827875,0.49662043038426956,0.53472111566665,0.6205250696210132,0.0834835791027153,0.5428603521817158,0.529074193249706,0.5009171785030985,0.33946092900530256,0.15124829415381635,0.18764880085539878,0.04019782527658726,0.45822292776282963,0.23659149804888727,0.008293073492546845,0.48755838438817317,0.3909188760389767,0.7537645800275432,0.29994824934582837,0.4690816885164868,0.25020838704768644,0.38936638285733516,0.0769700940060702,0.22563214413026425,1.0,0.5496668183493956,0.5631107799012347
Frontal_Inf_Oper_L,0.4048100789878804,0.4893277484443949,0.15600939423674093,0.18620110274550505,0.4049111669991759,0.2338715677615437,0.6769765179943571,0.7768828388001684,0.5863817012061671,0.42196498992135434,0.8513871575955682,0.4698380300288507,0.5717061507478101,0.45679028740549105,0.4035293422253193,0.7383516237496182,0.542646505749869,0.24396092617301432,0.07327053766361291,0.5159115306236437,0.2600861453629713,0.5308633838660637,0.4497664326833839,0.8074421656453981,0.44872514595018015,0.1723588203245808,0.46291674666193217,0.8126897789566061,0.4951348900211489,0.5721165544481939,0.39181325627377145,0.48469630583972045,0.5227477479487642,0.08036342073966396,0.8272439943640214,0.5849838742725259,0.7763087185393697,0.8101086283213493,0.35218387030173237,0.9446345884793349,0.2354323271640376,0.8076582499031328,0.19384295264629764,0.44649225494231903,0.8370091390805491,0.66413300632589,0.714245591021512,0.0735141155976389,0.5965692276356256,0.46752895952715595,0.48304925204178834,0.1792105945258748,0.3854420484723163,0.4529103854520444,0.3221927116528829,0.4369785689106723,0.31894901824227523,0.063868485780604,0.720433293564002,0.3972389245232725,0.8027565320498484,0.2684183323460354,0.6308382025480246,0.4552242043590353,0.45503465905373797,0.23169525080325723,0.814165000518974,0.5496668183493956,1.0,0.45010789735162327
LC_R,0.3767158817544561,0.5867106709173081,0.10127536529232432,0.12930024759718856,0.2729415678507173,-0.006409471610198156,0.18182203393265362,0.38516889081931677,0.4002503092149413,0.39893178777187444,0.4432660150800801,0.3140852838670264,0.5407616471206088,0.18314389037596904,0.15781383831026785,0.5215235667883813,0.30464474430466004,0.3245534760571859,-0.1585802929757869,0.316203094563178,0.09099240072309661,0.0240036554235392,0.02037671630202997,0.5234372247186989,0.3890165884386314,0.06411289160105516,0.22768948241766054,0.31059197295025587,0.2377577463291652,0.36486613735141205,0.020866507015572088,0.4193749393022814,0.39732218144288806,-0.16512200784443934,0.412763526500244,0.24656520421681463,0.3924613089295029,0.4540687172537466,-0.0032387371368521028,0.5009242339015483,0.11841673152546789,0.4086360540076126,0.05395869596923256,0.24742416935165176,0.33380994710926115,0.44395631736444247,0.5355041379991171,-0.30368981618298224,0.35890619226737547,0.2619029831267003,0.4554759059940561,0.07294016797719886,0.343503260597065,0.4493151198369992,0.27465156934639234,0.4997149627532281,0.41127747337571324,-0.11147830255885546,0.3883364826103614,0.23064614503580058,0.46720022678183915,0.09524577706078236,0.5986859181731838,0.4332332875070728,0.3143950158000228,0.20252603981442455,0.3710791020370228,0.5631107799012347,0.45010789735162327,1.0
