,Parietal_Inf_R,Frontal_Inf_Tri_R,Cerebellum_10_L,Amygdala_R,Cerebellum_7b_R,Vermis_7,LC_L,Temporal_Mid_R,Precentral_L,Thal_PuM_R,Raphe_M,Cerebellum_8_L,Cerebellum_3_R,Cerebellum_Crus2_L,SupraMarginal_R,OFCpost_L,Thal_LGN_L,Thal_PuL_R,Cerebellum_3_L,Supp_Motor_Area_R,Temporal_Sup_R,SN_pr_L,Olfactory_L,Hippocampus_R,Frontal_Inf_Tri_L,Frontal_Sup_2_R,Thal_VA_R,N_Acc_L,Cingulate_Mid_L,SN_pr_R,Red_N_L,Temporal_Pole_Mid_R,Thal_MDl_R,Rolandic_Oper_R,Cerebellum_9_R,OFCpost_R,VTA_L,Temporal_Inf_L,Vermis_8,Frontal_Mid_2_R,Frontal_Sup_2_L,Hippocampus_L,Supp_Motor_Area_L,Occipital_Sup_R,Vermis_6,Cingulate_Post_R,Cerebellum_10_R,Cerebellum_6_R,Lingual_L,Thal_Re_L,Heschl_L,Thal_LGN_R,Precuneus_L,Insula_R,Angular_R,Postcentral_L,Thal_VA_L,Parietal_Sup_L,Frontal_Med_Orb_L,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_R,Pallidum_L,Cerebellum_9_L,Occipital_Inf_L,Frontal_Mid_2_L,Occipital_Mid_L,Thal_MDm_L,Parietal_Inf_L,OFCant_R,Temporal_Pole_Sup_R,Insula_L,Raphe_D,Cerebellum_Crus1_L,Thal_VL_R,Red_N_R,Calcarine_L,Thal_PuA_R,Thal_MGN_L,ParaHippocampal_L,Rectus_L,Cuneus_L,Frontal_Sup_Medial_R,OFCmed_R,Angular_L,ACC_sub_L,Calcarine_R,ParaHippocampal_R,Caudate_R,Thal_PuI_R,SN_pc_R,Cerebellum_4_5_R,Cerebellum_4_5_L,Vermis_1_2,Temporal_Pole_Sup_L,OFClat_L,ACC_pre_R,Fusiform_R,Frontal_Inf_Oper_L,Thal_LP_R,OFClat_R,Occipital_Mid_R,Vermis_4_5,Thal_PuL_L,Putamen_L,Frontal_Sup_Medial_L,Thal_MDl_L,SN_pc_L,Frontal_Inf_Orb_2_L,Occipital_Sup_L,Cerebellum_Crus1_R,Pallidum_R,Rolandic_Oper_L,Cerebellum_8_R,Temporal_Sup_L,N_Acc_R,Precentral_R,SupraMarginal_L,Vermis_3,Thal_PuA_L,Thal_MDm_R,VTA_R,ACC_sub_R,Thal_VL_L,ACC_pre_L,Parietal_Sup_R,Cingulate_Post_L,Fusiform_L,Thal_AV_R,Paracentral_Lobule_R,Frontal_Med_Orb_R
Thal_MDm_L,0.4696773470822253,0.6396775897238257,0.5356836096363476,0.18181811019072233,0.2742615392239555,-0.1125633441609372,0.092842106059021,0.5221080150748175,0.6559138509190635,0.6779797682558002,0.1438964883408606,0.1777319322348728,0.5023936317859188,0.10601596429916461,0.39244833511228866,0.6748021201790493,0.47884321685258685,0.33099997167441586,0.6533158913502218,0.6616338823731744,0.5924656547748307,0.5936603285338773,0.48813877237802533,0.33272429744238113,0.5234818507248318,0.6675671142185474,0.46108634358710565,0.3600873046463588,0.6083902054701633,0.67775577920897,0.27758758928850846,0.06488142145607242,0.30888708902053735,0.601241556733348,0.5123888836728253,0.5720621666888358,0.07043907699965322,0.4265989722244659,0.32985863497879,0.6269983827480704,0.6238404107800081,0.6654294935796112,0.6259061731465789,0.5173769182157678,0.3514912537904805,0.5091523209496407,0.6473951489412101,0.4293560976963238,0.4804845654698786,-0.05639557592498914,0.5043906407972139,0.4536152181006601,0.7615655241090304,0.6274065520460516,0.47461331088620634,0.5468757317047424,0.16860718167324645,0.3916313163576531,-0.143841270401842,0.10481998914671457,0.6341039663559738,0.6687725129940353,0.4581946349864414,0.13512741543424128,0.65420589255815,0.4151507798559397,1.0,0.614993513973193,0.2731701206254072,0.4289325604876276,0.6316642979252489,0.41150949219003297,0.21935428807159316,0.7165483891923228,0.44929957302906237,0.5477398723175148,0.6157613558767165,0.5096217123022757,0.4457733198619175,0.3276678375790342,0.31243215816049735,0.41765497756915076,0.0821953877431918,0.446801959123257,0.152818260206305,0.46512058790617894,0.663198984415108,0.6871778398542797,0.49227449468990014,0.6214758364604207,0.7124906732965413,0.7448335105347765,0.541211218631777,0.32768667543156227,0.053789976412841445,0.5174151913754607,0.6759419683927214,0.5721165544481939,0.5345094780317698,0.14703414239402596,0.3388992455058004,0.7807312905604856,0.4573567373476324,0.6672575026046103,0.5767881019174339,0.7332559025392115,0.5565503853641293,0.5089962876889262,0.44334629126315056,0.4715580699404065,0.7051587821973434,0.5253677715557326,0.4926718952378133,0.47967267631143035,0.5612526121567921,0.4149511941139342,0.5111395418033067,0.693446367229255,0.7018460237240745,0.828489271261928,0.0168102189570053,0.19036056034097648,0.6657424051487513,0.47084756643793824,0.05487451519336417,0.5717842248707345,0.5389202264716494,0.4713903717637523,0.449893492230186,0.105026805352782
Parietal_Inf_L,0.7153280661014358,0.631592063645184,0.409921575465268,0.1737375739226621,0.3896472445853526,0.01929277948303862,0.17230229061215482,0.5458797094857001,0.8527163136298691,0.589632380357274,0.24965134889026847,-0.018697824900532768,0.30499244809283704,-0.07409521098386503,0.5939407941925258,0.6760850762217535,0.4091422428930157,0.23367476090811146,0.5675490294215202,0.7318687423111382,0.5555419364498195,0.3947938054398622,0.35384671333109174,0.43878215859255426,0.6931331684561467,0.8887954826787469,0.37679693379599455,0.3595813184407771,0.7381371815831023,0.5305582057154044,0.3070330280568904,-0.11943776690192232,0.4262629386034864,0.6835777049592268,0.24460534188145122,0.6561050067418462,0.27875841766913123,0.11441126429177188,0.20710940728365423,0.695287975811045,0.8576635902873526,0.42985566183413004,0.7936207919637834,0.6416838348735222,0.07229893268186796,0.6010278688593514,0.4281076659374935,0.282128443487619,0.26789822689230003,-0.09682330031445978,0.7115522695662302,0.1565803789105976,0.8122318870945108,0.6575079048518035,0.7691935368318819,0.9223393122416502,0.0884885829533355,0.8184441156882214,0.16923806629635843,-0.1562901588261333,0.5775396679916244,0.8013501936855554,0.20401062425145258,-0.07955026881789191,0.8057425043964844,0.46219574356002335,0.614993513973193,1.0,0.2064450288972606,0.5056979763340073,0.7138712115264755,0.43974152278091094,-0.09787207238363861,0.5891045422814439,0.532630882606934,0.44353347574613855,0.42253666877339097,0.41447489975062807,0.42561132583582373,0.4088207014463142,0.4363563275763469,0.7502202702359683,0.006764224475992234,0.8012681578872175,0.33796357733279525,0.4115426311547242,0.6325013870720947,0.6957077599173191,0.32022014578123087,0.6911975442686513,0.5985388103375489,0.6258255977839186,0.44592974974984567,0.16661103713005576,-0.018810168639238574,0.6219403981311071,0.5737679004769561,0.7980788562341181,0.24572241789168642,-0.013324718217389672,0.5272779319700563,0.564460201186553,0.5008900123497743,0.7536537929249033,0.8392647727314443,0.6271477044692344,0.5787214929325578,0.45294688364049573,0.5757809721509959,0.5213666857410431,0.6931449785239105,0.6399246404731707,0.43544232894985113,0.4818247284182603,0.2991729773625944,0.47633163246811033,0.8024728652503753,0.4944650651853153,0.5775283671959158,0.44299830474915114,0.27379001138665937,0.2640011456518775,0.5009994037490062,0.3821459688196945,0.37335463214520787,0.6199960886759391,0.2677995720648689,0.6158151579969567,0.7651683128543649,0.16976396194829194
OFCant_R,0.022496245738837708,0.33679490815435675,0.043828239091007686,-0.5535659156596507,-0.22032887956428257,0.12397819755798084,0.6668768186088353,-0.17663282091682336,0.3460161118795072,-0.12207703084842508,-0.050489145806963204,-0.4876427040421289,0.04432277701146372,-0.37717048974933626,-0.14160276072331207,0.4296956391028581,-0.0628060471059371,0.6568874086263017,0.46121125023936327,0.17512528858121407,-0.04413667601896977,0.4452620284099252,0.5007606446189488,0.7489120176381575,0.37486366729675913,0.2705138839044984,0.32424102232404767,0.02412556798996273,0.21585152183668377,0.4851393974595833,0.2586214156642758,-0.4411356802549107,0.48232101428007823,0.18253692006792707,-0.11697934188456617,0.25731974352571935,-0.20404247743353682,-0.24297548776578967,-0.2909052858213135,0.12956571923498839,0.2502440266023933,0.37086507878444164,0.1573715809183952,-0.3507646287880097,-0.3637650508061172,0.3139288636424944,0.11430531780685871,-0.2637495580250989,-0.2987182490917992,0.4913580743859824,0.5374980151201848,0.2744320032119765,0.17701744984549536,-0.004942765676648932,-0.22348278367886126,0.41807016265401253,0.8169545593191708,0.17581596524306112,-0.22730626471610696,-0.028549353062072298,0.564679689110217,0.2042553055385098,-0.12482925220083523,-0.5515830474169224,0.1463891004631281,-0.4670640962173329,0.2731701206254072,0.2064450288972606,1.0,0.14408880837736782,0.05358136916082644,0.007665552521648846,-0.4083076492791258,0.48548523880679784,0.24013540334868436,-0.21731909410607214,-0.09984134085362957,0.14248320748000948,0.6099832101054543,0.5978468511789385,-0.37398986815973045,0.19202965496345806,0.6579450645480178,-0.0359631878107151,0.6118212792798724,-0.36026212778837724,0.5803974826303276,0.3565823568106992,-0.25011783712914765,0.24862496448055788,0.08528184172179723,0.043201849079800764,0.07589604115835119,-0.2291387070331491,0.6009332425724164,0.5946336739447988,0.011457741134958729,0.3552055731149259,0.6160013024798727,0.05329328354618174,-0.49026485094495564,0.0659372465177857,-0.28131078604718807,0.5323410211680588,0.2139723415001891,0.1668221583627618,0.21553765443429782,0.5055218986817643,-0.3830676384389115,-0.07240657220657375,0.24028062780004703,0.17205885873273968,-0.02629095849300836,0.10186099996835911,0.3317473355962274,0.02780308082273577,0.03891439432578496,0.1647674212304636,0.20920335833055523,0.27368139151835036,0.0006956228214021094,0.7341538390248755,0.5873613339267448,0.6935743097570631,0.029514444577215096,0.22266794234774914,-0.1627189476751177,0.2657001325188562,0.20786677912509272,0.5046645470082383
Temporal_Pole_Sup_R,-0.007366295800290481,0.42959758152182376,0.33774382767513716,0.420797258503342,0.6992286532147333,-0.36339675061382376,0.02655851788426418,0.7524717823621173,0.4480542602882649,0.5371115216668046,0.40577730916560634,0.11076981701150872,0.5193209310661456,-0.05966410282648156,0.2532564343673655,0.5746645324310095,0.2820112076898296,0.13525232503464363,0.44264472007466427,0.4553400563350822,0.578527042088359,0.3436104978361197,0.19897004286993464,-0.06693120753047233,0.09213584148739855,0.5017543638681784,0.22293443222671233,0.009322499222811602,0.3150706535022122,0.19179677746705268,0.0450305170605335,-0.015494237491298359,0.1276586975017326,0.23401219497645925,0.5438366998967764,0.8143139341997244,0.0321660869496555,0.04269534491281216,0.38795653240614386,0.3462933130221436,0.3367132379752917,0.20726950745155273,0.29355831894933687,0.4739995231478336,0.40267780120851226,0.4063450867133448,0.40733616802701433,0.5970911101567734,0.4255446622301909,-0.2750070852216156,0.48218572587021946,0.10296102147975132,0.43313611925033374,0.44141093928750635,0.40907437190118784,0.4099137549403216,-0.01207564075429405,0.28523259682266205,0.1555306505141772,-0.3285110800834058,0.6154322024012657,0.45360312338756226,0.3896005956825348,0.0784984761261758,0.30150632288635976,0.35894651521445026,0.4289325604876276,0.5056979763340073,0.14408880837736782,1.0,0.32539527477841057,0.2099780899453294,0.05246384695959697,0.21019164342951122,0.42968396765116107,0.4695492041424206,0.3157505631802998,0.26059603713531915,-0.0672539826786093,0.3841833190912048,0.35974030374383825,0.28973653739426614,0.08053364669620851,0.3759651738068331,0.14720067386593275,0.40058576326186346,0.30726286520354446,0.5076379015978504,0.41823508164218903,0.5535147573846317,0.4709586075501407,0.48293154962705664,0.19456259946003732,0.05442057677357795,-0.48801857616422634,0.31212687390131605,0.6698457891558871,0.3191811223614331,0.42226472465484655,0.32461739809812057,0.4910036701225637,0.45241965640202364,0.24958759138914524,0.481493288368053,0.2781411349323022,0.42212760226032486,0.3059920484115587,0.02904096166201703,0.40462909327165847,0.7263808962278478,0.34292597092828914,0.22989820436991726,0.7589726588446066,-0.007679007342109793,0.29703898698125886,-0.21382393781928588,0.30212490870727937,0.3947427866971134,0.5676717663075768,0.2771718225145728,0.08927063584992365,0.14076084335618214,0.4047114463850393,0.32669992485379745,-0.29731556718248375,0.3640668610640058,0.1955756426986706,0.4739892939365616,-0.036348087100867045,-0.0003988419392572761
Insula_L,0.7342616223540206,0.7725273588940539,0.6635885628642336,0.3635117063602457,0.37019436898827357,-0.10495213712237793,-0.05296697630934112,0.5862428921935106,0.8477380524738628,0.747521426323314,0.2652016901896229,0.4403085886343895,0.5711385461063732,0.2764706984483244,0.7054071558753358,0.7170730278484181,0.6395234337743757,0.3762935759943407,0.6089444757016905,0.889438908505252,0.7474857889733734,0.40205043112369904,0.46759746741161184,0.2111408744918977,0.7692790003295933,0.7662307588203229,0.5035819919706235,0.5063615078561371,0.7675516284406608,0.4716220463851226,0.48050832982227426,0.2724484652021583,0.28123843849872276,0.8686551759264298,0.5467233479033409,0.5648489207835325,0.3342325783952504,0.5057579384394805,0.4674234324165516,0.8632153181103154,0.8293982448800047,0.7416574100801987,0.8649179150102222,0.6463041133963112,0.42418713903731353,0.569386658680939,0.6994624850157347,0.5125179811807117,0.6399365015830915,-0.1554817740977424,0.5211332298709569,0.3766833471147242,0.7061645341920751,0.930119827251543,0.6451164801669208,0.6577978770440956,-0.05334889986586565,0.3629087378852647,0.10555474744587758,0.19439995529438572,0.5598363992952509,0.6986977809344227,0.5984089855125452,0.38791736628177664,0.854733995078566,0.5889498370964011,0.6316642979252489,0.7138712115264755,0.05358136916082644,0.32539527477841057,1.0,0.5668017834254888,0.4015002369482959,0.6711223051182832,0.6070056206490986,0.6335488009317934,0.7146741108763083,0.5169040714669157,0.4725543627585204,0.2825714578474505,0.4644375749207384,0.5378932310608867,0.004420914900589948,0.5509610492643003,0.08970562807765026,0.6767450464885163,0.6021657800346709,0.6931648759727581,0.6578749289175091,0.6227256565076668,0.7641274847093926,0.7742836406051558,0.6137425531988812,0.579415513388606,0.024501205582473387,0.5945541662768696,0.6802587462173166,0.8248925901767807,0.2794459727153801,0.16309144931550784,0.5364895163696983,0.7095722005544348,0.7223969289837995,0.6567094742004097,0.791388977669206,0.7544595064213084,0.6330939564204766,0.6312227906566678,0.5754417355676831,0.5266481689934218,0.7846202348002027,0.8479396100654444,0.5317159710031755,0.7424328119532825,0.34204215561465356,0.7212133399535421,0.806911223545703,0.6545467512782337,0.6546501460330892,0.49270481047278636,0.18019794675408105,-0.004674242404649859,0.5352299790292113,0.35705369489683636,0.1312466569718328,0.6623845212938687,0.6623263161246878,0.6031238016423707,0.6278570134427112,0.08492737832890457
Raphe_D,0.4548636027674567,0.6233911068290862,0.5901683198393737,0.17913733955692415,0.16857969405924117,-0.1450176565922969,0.1658465061762759,0.4677718388329559,0.5725714858958341,0.5918759491219285,0.4693534041027296,0.33011054383620253,0.6555619890663481,-0.06427805569881845,0.5693183203826521,0.5425686322388961,0.35768644652952625,0.27046689878358277,0.5892921861509268,0.6839903738270534,0.5905895074460173,-0.03529205320087069,0.3790612666191112,0.22637269922783046,0.5151637417461793,0.46521230741611796,0.3052740055620676,0.10868480221491457,0.634281866152226,0.35048572262505606,0.6216204904729045,0.18962011773061974,0.44649719038207303,0.6080439068026771,0.4371514920646379,0.2275065429922921,0.352070947479396,0.4694984887995786,0.3823831889800124,0.6815195428412347,0.5157745182630312,0.47470667852957404,0.6101871727344177,0.4315333709648139,0.3516268381647704,0.4115475670333268,0.6635529176764207,0.4277174419610894,0.5453128975445989,0.007214608264919157,0.3448108642555327,-0.04647656376155159,0.3662056991963258,0.581798570079392,0.3946048635744709,0.34062188604965343,0.0813356181534845,0.11918690718693117,0.2310250143536811,0.10699896455138729,0.20307763992213523,0.42937309914904426,0.5154704079948434,0.32138285692269936,0.5574006124089373,0.4025734528708805,0.41150949219003297,0.43974152278091094,0.007665552521648846,0.2099780899453294,0.5668017834254888,1.0,0.24239281508592217,0.5214367192928527,0.7698881532596463,0.5747657845512542,0.4048166654972524,0.32595181310695215,0.44982127664068966,0.35972607466038664,0.3615741873159203,0.2147833220536775,0.18476568441326063,0.33971170987727206,0.2845616232294087,0.5505247913759759,0.5286202315543336,0.48340021756018187,0.4157010801432548,0.4555577599875969,0.6595263731073423,0.6036865986320841,0.6683965709836542,0.32134456883637513,0.008006645256923694,0.4262906241759881,0.5540313818324318,0.53711749838318,0.2431327029240321,0.0062741595132784,0.3378415354081923,0.589104143907309,0.3144052870793783,0.46529012741806286,0.4363357240196923,0.5801765496418173,0.5660947386144916,0.24043367062012097,0.33515953939669396,0.27609322040833,0.5154377596901918,0.5382702290099177,0.44559175823274466,0.48144039733109645,-0.16079353248075412,0.5558131764725649,0.5558315494733629,0.730284783395235,0.42914317731922264,0.5498778154826413,0.19628540047748677,-0.0031512805385321262,0.4543855300521412,0.2188558008124529,-0.0249443089097437,0.5138949978820241,0.5899191282828327,0.47553787469625297,0.3127550761603221,-0.15385389707220978
Cerebellum_Crus1_L,0.1150667664682645,0.23691255606357844,0.48681301634317975,0.5953930949928289,0.3585056168488514,-0.4308247531722308,-0.613940642920239,0.4452618937286466,0.1160960215494584,0.5443684518177369,0.1656636746216559,0.9341772505501841,0.49232173602603596,0.637758011942518,0.2167800514991138,0.1732431473596015,0.5125959074438955,-0.09615196475683711,0.09550929610608165,0.36935245096255503,0.4944824700984996,0.018223677403106438,0.10546287714906279,-0.5580568712542351,0.08616865276111564,-0.0011816379089834154,0.08805017876981255,0.22036304904341827,0.24403867682240954,-0.017065570294269503,0.03841655037848122,0.7147251276164793,-0.3559511945879307,0.29354015226652475,0.7037768907283184,0.08495022377227893,0.09928166509279991,0.772198097806734,0.7151733135754436,0.35607396719948403,0.02437586353522554,0.43576007195229555,0.25607228033190654,0.4535903677930476,0.8226135029500109,0.10134931928343431,0.5216308298475649,0.722312550317104,0.8003036801530675,-0.3092863959797324,-0.18031139578192595,0.3219341152935123,0.18962190194005868,0.5456342563031735,0.19037710572104963,-0.26021247855631596,-0.4661832359354938,-0.4231405255497673,-0.04726843554131657,0.4113445594568455,0.00635944405370646,0.017493586511586615,0.7611559922411795,0.9327105577976619,0.21211519060739376,0.6642492569604282,0.21935428807159316,-0.09787207238363861,-0.4083076492791258,0.05246384695959697,0.4015002369482959,0.24239281508592217,1.0,0.06757812985900563,0.12476969415927841,0.5850493931826601,0.47480866475011063,0.3189556281949184,-0.15428495412222523,-0.25951212017604014,0.4076019600680142,-0.25238744760074816,-0.04992002012589887,0.06634602207932651,-0.5408412243817369,0.6609266687861011,-0.11319850760912654,0.1525225004164744,0.7681543586181517,0.06377175942441793,0.4799787224307169,0.5230677486457589,0.31353410795152864,0.6889359804899333,-0.19624295419858304,-0.19324913343032477,0.5030175089943923,0.08036342073966396,-0.04632353232166131,0.20299295576953713,0.4467430984607821,0.5018864490194631,0.5531096171502077,-0.09534954853481456,0.0250766861310734,0.3430573690156256,0.14226673268208093,0.11975044771176561,0.46870526038723587,0.45679191428462546,0.2956648352004111,0.2868345098078011,0.5008124641835033,0.44086719543752295,0.16807748150046825,0.2429263906430048,0.3028320957403488,0.3583529907981341,0.29443401511117595,0.24091043776868537,-0.17485545861670526,-0.5447064254098095,0.09834488532124475,-0.20657571854962142,-0.41193029243438717,0.2308956662146149,0.7645374463188462,0.1201239688303197,-0.14714065962216172,-0.3842714477790381
Thal_VL_R,0.5395430617510157,0.7830342786880463,0.5471097795991897,-0.058537142347543106,0.060803942684511524,0.012119596031147761,0.40620116547218965,0.30973339733404226,0.7551723406409345,0.5296910346099473,0.22375582840600583,0.035749197759703144,0.5423249179565106,-0.09188761023777545,0.37924989791364855,0.6962154127721549,0.5098649330091943,0.5952201258606962,0.7842722158969437,0.6892925176110629,0.5196958031304519,0.5420347396422245,0.6460444085962725,0.6411263663062436,0.7127528760727115,0.6260495862501636,0.5991485642169072,0.30622809274854923,0.770661223228109,0.7239236326338261,0.5945497402059366,-0.04742769494341349,0.6609414131802398,0.7512280404920648,0.3551472097692751,0.4108334354943325,0.15230334977002627,0.33415501759211785,0.15332860827851005,0.7205687742115902,0.6659472450814576,0.7634185986234676,0.6737508358981366,0.2706520878949154,0.12135982287807436,0.6820494340901961,0.6568093376397699,0.2450038913814855,0.34213280158640885,0.20455976788938138,0.6009238811103093,0.4220738222442477,0.6494345037518721,0.6498736777212142,0.36514349818702485,0.5964096671697638,0.4894809014862624,0.2901317332677909,-0.0952927485750136,0.1092186676421036,0.6623444250126543,0.6921023700204612,0.4160641935572748,-0.02253897423437753,0.6905827568201602,0.15871920371443113,0.7165483891923228,0.5891045422814439,0.48548523880679784,0.21019164342951122,0.6711223051182832,0.5214367192928527,0.06757812985900563,1.0,0.6236658469860794,0.40816266090308057,0.4894479922854811,0.6024466149053118,0.7102465838638791,0.4820741972285395,0.0964831605559239,0.3906094666768084,0.2345599719621193,0.40906577789545456,0.41607056855621644,0.28764801580991933,0.8302793944684494,0.7682762527354543,0.3024465605842081,0.666718709209219,0.673152920504741,0.6543770647383634,0.645668105763733,0.2489885782892483,0.34884272032607916,0.682395580888666,0.5423461233961417,0.7093382855975047,0.6352858908129494,0.15580044950074176,0.09919651664921682,0.6413615314027535,0.22689348326105913,0.8072859256304248,0.6229414054723417,0.7197562727104234,0.698770555965068,0.6976462355186677,0.1423470320704136,0.25373980934865975,0.7807368801621271,0.638509742349896,0.3180925314258183,0.631018805842617,0.36421787199098543,0.5434649813510306,0.5808315924120341,0.7051999979519031,0.5957104958597992,0.694084912222557,0.14013272550373124,0.33836151357664657,0.8367387289375088,0.5809530861077403,0.03581645316082041,0.7014166154106657,0.4992244800354481,0.6822004811447967,0.5349207319605561,0.2507867059467838
Red_N_R,0.4227807803552077,0.7301341859150144,0.5914847629028367,0.1750400852856784,0.2457018336810207,-0.10351172491970337,0.31469313618522465,0.48710526041167107,0.6755971166728159,0.5830858416256837,0.5267795029803085,0.20893811313383553,0.7559085391208927,-0.20932815600204532,0.5259117143516713,0.6709302234083209,0.3981134194187875,0.4905808334768045,0.7679642721357667,0.7750459283800529,0.6555579980818774,0.1905487964015522,0.5050604901981153,0.38888050103943783,0.5849138336352685,0.6252137422169836,0.5177145656702864,0.14254742508125473,0.655296182762257,0.5070037629351414,0.6558781385295752,-0.006530642816005054,0.5796124837339225,0.656327928340025,0.5007061497642398,0.4690816885164868,0.3664431930298915,0.44561731614800676,0.22551944851261363,0.7392906786920267,0.6310314771655735,0.5902082452985358,0.6802141286145542,0.34343183143047695,0.27501367261455584,0.4797568790850883,0.7030991808507858,0.39910634524603594,0.4870715727826346,0.053678674915750034,0.4770350620564116,0.06096254004925334,0.44139120225141865,0.6536451339948639,0.36161411158336326,0.46020908205258554,0.27764154663620516,0.17211593519254773,0.1467566113576088,0.0816562491036897,0.4279043126709687,0.49965107747643156,0.5181832632453673,0.14152784586350414,0.6538600041864359,0.24602524078202517,0.44929957302906237,0.532630882606934,0.24013540334868436,0.42968396765116107,0.6070056206490986,0.7698881532596463,0.12476969415927841,0.6236658469860794,1.0,0.45320753601486424,0.37449848015127424,0.43035463955697695,0.5471239040008535,0.5132421733785726,0.30076326465168773,0.36403848102877523,0.23480557265952,0.319854490033403,0.4564664501584901,0.4655857144838998,0.6859547675664431,0.6229833717220938,0.4007830753697276,0.6070935639528601,0.7037066826780547,0.6330788878198542,0.6991424672260411,0.2751911827754096,0.06644156776976169,0.6159324605884651,0.6164971891370092,0.6308382025480246,0.4467994723160546,0.06169574534924493,0.2430035537700961,0.5993155611241839,0.23449776396873112,0.5965935321787111,0.5382770158968669,0.7118567006125224,0.7095416917791805,0.3140133917187592,0.2090711430298332,0.30858536338536025,0.6104850091559592,0.6284547281859556,0.5135679695717995,0.48254580217167253,-0.08996881498372332,0.4404204868036868,0.5538133530233145,0.7234521698129592,0.518522139594221,0.5316751374203311,0.267686366068738,0.3022231916659668,0.6389548282296594,0.42970555929371684,-0.1382402686956988,0.577692097229618,0.5463624745446898,0.6369489824684317,0.253463151798934,0.13538934131457042
Calcarine_L,0.3768715273917446,0.5596933581880764,0.6950502095252763,0.5352073702641381,0.5892525265891522,-0.36547273357345617,-0.2668642092983097,0.7885982478306784,0.5352022291055676,0.8672368271097071,0.2696016200050526,0.6233906823475243,0.6285090471593815,0.4009540776881624,0.4770511226595218,0.5463430114087696,0.5825659086294357,0.06272726738474649,0.4810297235658461,0.6378878966750742,0.7082259635254075,0.2192986506243196,0.28381489839010554,-0.1905035431629916,0.4061659773338971,0.5007499885809004,0.15126331634499615,0.20566442106189384,0.5137787281216308,0.22660824989866787,0.33846463475213007,0.3790383801363844,0.014708997900845218,0.4936259955085582,0.7136492772426175,0.4920822477625801,0.16306518988353258,0.5485330258357817,0.7412065340008599,0.6272184918224324,0.43702401126531565,0.5035304887109958,0.4852991837922044,0.747276184279445,0.6959472194708995,0.4269932225799839,0.6572883334003014,0.7777286838264528,0.8509020652482494,-0.32148884683272994,0.3587288083667717,0.2257742711007058,0.5493453508471886,0.7334097996534836,0.5148915155540728,0.302316009836242,-0.32802672909382663,0.12576164487760025,0.13575345427642752,0.13055132286350807,0.34067732230418196,0.45942435110099755,0.7265377352436619,0.6156426149093587,0.5218276878875263,0.7504208469116768,0.5477398723175148,0.44353347574613855,-0.21731909410607214,0.4695492041424206,0.6335488009317934,0.5747657845512542,0.5850493931826601,0.40816266090308057,0.45320753601486424,1.0,0.6925737590869093,0.47284135491120804,0.082628457864525,0.15287587023383734,0.5678442630414594,0.17067488997154648,-0.0411605193071534,0.39394674186939616,-0.16956929064902657,0.8708330352901474,0.35171417087174306,0.4670417692878925,0.7818106642896775,0.5451009828337451,0.7878793102755426,0.8514937234792639,0.5236943153872547,0.5293714361522427,-0.36967726296124537,0.27782186469354525,0.8073701916441188,0.4846520741783266,0.2614678397582001,0.20058084869687803,0.6491530550251308,0.8228420526934848,0.6324758788273546,0.4132153794612751,0.3928961606881588,0.6375474780089678,0.44824250685082057,0.2780121713233928,0.7354421745147873,0.7142654134661134,0.568586062952128,0.5057562386459232,0.7058231624018935,0.4741762790141538,0.20934856212774963,0.3279880462672596,0.5545446419609588,0.7290560686146047,0.5570753635698963,0.5138644657905044,-0.02245881137941606,-0.31660015572095107,0.37168513478269705,0.15442063227450586,-0.1384746621140264,0.45989409746250215,0.7661049088654631,0.3867334166264067,0.22494387074969135,-0.26577259754215027
