,Precuneus_R,Frontal_Sup_Medial_L,Temporal_Sup_L,Putamen_L,Thal_VL_R,Temporal_Mid_L,Insula_R,Thal_PuI_R,SupraMarginal_R,Thal_LP_R,Vermis_4_5,Calcarine_R,Cerebellum_7b_L,Raphe_D,Olfactory_L,Frontal_Med_Orb_R,Heschl_L,Temporal_Inf_R,Lingual_L,Cerebellum_Crus2_L,ParaHippocampal_R,Thal_VA_L,Thal_MDm_R,Calcarine_L,Cerebellum_9_R,Thal_PuA_L,Frontal_Inf_Tri_R,Occipital_Mid_L,Thal_IL_L,Vermis_7,Cingulate_Post_R,Thal_LP_L,Paracentral_Lobule_L,Postcentral_R,Hippocampus_L,OFCpost_R,Cerebellum_8_L,Temporal_Inf_L,Precuneus_L,OFCmed_L,Cerebellum_7b_R,ACC_sub_L,ACC_sup_R,Temporal_Pole_Mid_R,Thal_MGN_L,Postcentral_L,Frontal_Sup_Medial_R,N_Acc_L,Cerebellum_Crus1_R,Thal_VA_R,SN_pc_L,Parietal_Inf_L,OFClat_R,Hippocampus_R,OFCant_R,ACC_sub_R,Cerebellum_8_R,Angular_R,Insula_L,ACC_pre_R,Occipital_Inf_R,Thal_MDm_L,Temporal_Mid_R,Thal_IL_R,Thal_PuM_R,Amygdala_R,Thal_VPL_R,Temporal_Pole_Sup_L,VTA_R,Thal_AV_R,Parietal_Sup_R,Rectus_R,Thal_PuL_L,Heschl_R,Occipital_Sup_L,ACC_sup_L,Frontal_Sup_2_L,OFCant_L,Thal_Re_L,Amygdala_L
Frontal_Sup_Medial_R,0.7672833744446843,0.8870728255284748,0.4445992513494517,0.48651897730901245,0.3906094666768084,0.06898087356017063,0.42194605083823855,0.05979388717287899,0.4181183671397495,0.135210706135052,0.3083634591785377,0.16559150697866798,-0.298608208068511,0.2147833220536775,0.2462298295504291,0.503358978751868,0.5696005527135151,0.20768084131830453,-0.05845625384704977,-0.07337057994132828,0.4654558911032423,0.059087643216718964,0.28237054836680436,0.17067488997154648,-0.12743596873384896,0.26653425766361116,0.3110103229376233,0.16716352345886826,0.2848773158095398,0.2945670741548458,0.3454104094503049,0.08942069088953536,0.6073711708367581,0.5634175802763831,0.29847971662056666,0.5917454434519445,-0.24870819963842838,-0.05432852355739834,0.672432950246537,0.19097229869513954,0.03624036423178087,0.4366683143258902,0.4932368647972473,-0.3009242470003538,0.17549508605194633,0.7566337548459275,1.0,0.3535309428833135,0.15693495820356299,0.18607166601940625,0.4756996102433832,0.7502202702359683,-0.06196865554601879,0.4599841675238834,0.19202965496345806,0.42032254231844857,0.004879569082372126,0.6252260266308766,0.5378932310608867,0.6663974202473495,-0.24706656895409707,0.41765497756915076,0.16497961136116052,0.28743972257566647,0.2773360961073047,0.08909782891188261,0.20781660698184706,0.2540494737367322,0.155815831248769,0.35550529449665286,0.6459666191779414,0.1981783515553357,0.346624053568144,0.4900199363479415,0.377754911001821,0.2593989656989493,0.8551886350974248,0.3998704210095953,-0.06341692754973133,0.11379409106077429
N_Acc_L,0.4235850646438659,0.4783266267834714,0.40781419502177074,0.2760561642430656,0.30622809274854923,0.35429315350578866,0.4243678775517306,0.34034954386290545,0.3337106157921426,-0.020297642203043812,0.2777334398701633,0.3086589405752438,0.18563237148950673,0.10868480221491457,0.46693257992566056,0.1408488755485965,0.21650950459891738,0.017558897279099313,0.2430651697425254,0.3639007483147586,0.24982514521681165,-0.1822652089310351,0.18425152556190652,0.20566442106189384,0.21805451245375101,0.39392551130228304,0.22055130860120284,0.3308157661243544,0.5038404522939558,0.015789105285759907,0.18424456751230528,0.446738749415539,0.39610720638842517,0.48615272149462324,0.49903793634536575,0.28803171939494016,0.24518524186732446,0.2524648569031742,0.324249466783635,-0.06169566295221875,0.09978316431825121,-0.10276008363126696,0.5139379906059539,0.2337834922632414,0.10981632775061687,0.3732317543032757,0.3535309428833135,1.0,0.20457737703762505,0.05555748638776603,0.3307349040489076,0.3595813184407771,-0.11849788270221208,0.08165625493209755,0.02412556798996273,-0.05560739675406071,0.19672086293300825,0.3232940815437739,0.5063615078561371,0.39129768723367,0.09103676989525782,0.3600873046463588,0.08840485428525917,0.2620018969900422,0.3399361984543716,0.2096438749645959,0.16226316910189384,0.4743340374641227,0.17880662507911088,0.11511654168588745,0.3526687824409773,0.0926868431325688,0.6586311431086518,0.40902734515200423,0.4044305115080678,0.5345472774196466,0.47587600373382677,0.057263574248329153,-0.20012545539243193,0.2947323804838187
Cerebellum_Crus1_R,0.40575073242607973,0.3540001178379157,0.32501626791863675,0.4312938126865039,0.25373980934865975,0.49236032744959674,0.6371459732125361,0.7197336798360415,0.2869278586974505,0.2081115085718882,0.6041481372875891,0.6704576009714593,-0.039420546291557286,0.27609322040833,0.16512143653648922,-0.2339693007018442,0.44495418652683166,0.7498888634590337,0.7129404476790908,0.3331095630921666,0.20375120429740115,-0.2698597212841771,0.3147866332442131,0.7142654134661134,0.7345782103198144,0.6889177763084399,0.45931513457886824,0.7024857573073967,0.026631937932956234,-0.5174700008862939,0.5022749476217897,0.44031444966185823,0.3376498955201094,-0.12712488787711868,0.3687703966755705,0.6460576358561891,0.5101124112308046,0.3263484433835696,0.5468554764008784,0.42069663556816245,0.8733402939128638,-0.19621543191065693,0.5479018551344909,0.34072297455621514,0.4467314713491837,0.4088393370686422,0.15693495820356299,0.20457737703762505,1.0,0.1707755562439112,0.28572713628137547,0.5213666857410431,0.23195727882169181,-0.2528465420387397,-0.07240657220657375,-0.20708244515919477,0.8502213796816633,0.5721321583874583,0.5266481689934218,0.17490206489603044,0.8049097851735517,0.4715580699404065,0.8606943289959574,0.18992016857658317,0.7460291190624373,0.4998133562777922,0.34306902179502574,0.3709510818617027,0.07026188309770587,0.4707429265715292,-0.2914512476143737,0.08706293949107723,0.5817488793674321,0.6042283683535477,0.6821707266781166,0.4641724267729444,0.35976541210464424,0.22869552003067165,-0.370393237178809,0.2741160967149058
Thal_VA_R,0.31329928946834934,0.3284135406525846,0.32967263865808677,0.5269032648982864,0.5991485642169072,0.20356370907836335,0.4794591827478239,0.30480871301861107,0.36349650725025484,0.42938044327093305,0.42763967858031826,0.21730448220796716,-0.12382441230848702,0.3052740055620676,0.33955729358175735,0.18190351675315278,0.240243300732191,0.42544388696957386,0.27157220332652676,-0.18409312596862173,0.5566082849195978,0.38315006783411093,0.3612670805377038,0.15126331634499615,0.39378631849118256,0.37456047161732264,0.607042839755449,0.1312958400418888,0.05664759096335996,0.00860783326401303,0.3945758632297384,0.39291011783790025,0.5019795051669569,0.170924445069107,0.5134363427566324,0.23199264389010932,0.08711942897918347,0.38326427390493145,0.4691170068445633,0.3414328568204757,0.11570522811005632,0.22632059841123564,0.4155234570923129,-0.017059148755963482,0.4134173209271139,0.3166017143199467,0.18607166601940625,0.05555748638776603,0.1707755562439112,1.0,0.41527896641961154,0.37679693379599455,0.03971550461139709,0.3776152771371888,0.32424102232404767,0.2942748817467141,0.3246423400102055,0.23821514733081145,0.5035819919706235,0.39105772252944754,0.09413734922140098,0.46108634358710565,0.31521030578301007,0.04650736638485328,0.32456624313136584,-0.062068019013402836,0.4456720991891875,0.07114079009867767,0.03891976326031205,0.5557274323127692,-0.1888983077079867,0.11322469836086592,0.10553958788554037,0.46322073510426787,0.01628421535132321,0.4036105114512028,0.40194060701084605,0.4573025241207834,0.16915306826581353,0.19821084425267693
SN_pc_L,0.6182174678475497,0.6362851747583937,0.5594983290181785,0.6131965835763602,0.698770555965068,0.38728839251443453,0.641608798183328,0.336217518333557,0.48405580662167763,0.4678284919378565,0.6313906335512116,0.41212905982756365,0.004109036753785519,0.5660947386144916,0.5125680261658081,0.17828908005920852,0.4988437444076715,0.46576720012736517,0.4168164587834234,-0.06889510701482912,0.6467340197686725,0.22699807041123352,0.5710120775253845,0.44824250685082057,0.36485883367518146,0.4997427329290541,0.6679543919980037,0.2871324306681715,0.41897626545054667,0.010068901136750522,0.5412840720261185,0.40513433596692155,0.5551320757399523,0.4203044715190044,0.6339707821628883,0.46798141708435786,0.1639726397211252,0.40522373475921714,0.5574518370867146,0.4165670240131891,0.15794371484575667,0.40268846392168484,0.6802322064517456,0.040644928955417464,0.491087792903141,0.5234682508119416,0.4756996102433832,0.3307349040489076,0.28572713628137547,0.41527896641961154,1.0,0.5787214929325578,0.08469508802030612,0.41805682820091544,0.21553765443429782,0.28074679903408467,0.36062665592353194,0.4305841133317365,0.6330939564204766,0.6470050217442914,0.12707195411154898,0.5565503853641293,0.3780934839832888,0.5604791188394327,0.565909613938165,0.20905392987581387,0.6460448931655822,0.4005939720355461,0.3047381948804307,0.5464383894787157,0.13215001667797385,0.39295629949970073,0.3491640390978776,0.5920003850863371,0.3089938139856239,0.6231861425062615,0.6990740276617313,0.48620288673369233,0.04119957372767637,0.3851819251826164
Parietal_Inf_L,0.8701882810989867,0.8392647727314443,0.4818247284182603,0.7536537929249033,0.5891045422814439,0.25306332985528524,0.6575079048518035,0.32022014578123087,0.5939407941925258,0.24572241789168642,0.564460201186553,0.4115426311547242,-0.22523428898436734,0.43974152278091094,0.35384671333109174,0.16976396194829194,0.7115522695662302,0.5856154390107794,0.26789822689230003,-0.07409521098386503,0.6325013870720947,0.0884885829533355,0.44299830474915114,0.44353347574613855,0.24460534188145122,0.5775283671959158,0.631592063645184,0.46219574356002335,0.2616898113737769,0.01929277948303862,0.6010278688593514,0.2845456635092034,0.7852621447359858,0.4953074196254154,0.42985566183413004,0.6561050067418462,-0.018697824900532768,0.11441126429177188,0.8122318870945108,0.3876534293442348,0.3896472445853526,0.33796357733279525,0.7203716462188657,-0.11943776690192232,0.41447489975062807,0.9223393122416502,0.7502202702359683,0.3595813184407771,0.5213666857410431,0.37679693379599455,0.5787214929325578,1.0,-0.013324718217389672,0.43878215859255426,0.2064450288972606,0.2640011456518775,0.43544232894985113,0.7691935368318819,0.7138712115264755,0.6219403981311071,0.11178754130366617,0.614993513973193,0.5458797094857001,0.4086570041871708,0.589632380357274,0.1737375739226621,0.4398274053322574,0.16661103713005576,0.27379001138665937,0.6158151579969567,0.37335463214520787,0.305330377665138,0.5008900123497743,0.682220976772483,0.5757809721509959,0.5543041945730495,0.8576635902873526,0.5168545636514076,-0.09682330031445978,0.04165425375279611
OFClat_R,-0.13110640022171896,-0.023474689580472555,0.04395442211608098,0.16552361568084434,0.15580044950074176,0.05723390576575383,0.26277410308163013,0.14487586369912728,0.058425608768131784,0.35127783459051765,0.1891796304926573,0.09522572887599724,-0.10083588169610516,0.0062741595132784,0.01606299675183281,-0.051247296773982494,0.1485675686411201,0.2963948031423003,0.2559117000284314,0.12209781260150933,0.0326576616363329,-0.020302823353350947,0.23318066747170663,0.20058084869687803,0.22261340155112763,0.14333539205032336,0.22495857766028607,0.022322106758051356,-0.05334565995130346,-0.03687958519432957,0.2433235392592673,0.0027529878690731482,-0.16073594112755502,-0.2661658502107157,0.14634648238336737,0.2878747575520787,0.12102144680706338,-0.02410753490055394,0.06691142800938962,0.23667266465853057,0.2988726551001906,-0.0010742542687370103,0.09859844701956623,0.01740661130617364,0.2238657352701239,-0.003027587076362284,-0.06196865554601879,-0.11849788270221208,0.23195727882169181,0.03971550461139709,0.08469508802030612,-0.013324718217389672,1.0,-0.11470208484089046,0.05329328354618174,-0.056210067118777074,0.20585466013734638,0.09046102772290732,0.16309144931550784,0.024770736431673265,0.2883264074069156,0.14703414239402596,0.2987074359114283,0.16681452916556083,0.17768948565177797,0.18327970391313297,0.2797887041432733,0.032298592241069395,-0.20489380982379296,0.22081134098949606,-0.35455855645447937,-0.0719762456922771,-0.014355818061419329,0.12624103165239817,-0.059390109901158894,0.062035776380218954,-0.0166085212039417,0.012692148376199136,0.08614577923092236,0.03453432885728128
Hippocampus_R,0.435222716830277,0.468516269341523,0.22698340068226985,0.6087162809560118,0.6411263663062436,-0.3090290211132381,0.05937265465127001,-0.3546594673261819,0.10885889783794829,0.47232370777770244,0.14656122706276564,-0.28323276901707095,-0.3783102811581664,0.22637269922783046,0.45829256628970105,0.48283109109492356,0.5591045126682528,0.07063931992511152,-0.34467633846241397,-0.5114805274405657,0.7484769773467119,0.7958511735107462,0.3580294193839308,-0.1905035431629916,-0.2801559304627997,0.18201874857777975,0.43875195310175014,-0.419740699292118,0.16582965334285354,0.3581996882652853,0.3898338686944649,-0.01643029412777921,0.49455133578046856,0.44195705412013075,0.33222380592642525,0.12516846444848584,-0.5764518586625302,-0.16756334500677955,0.3361529235345613,0.3748541974025164,-0.38490698155097713,0.7315473308256993,0.29951732792728164,-0.5085751578140603,0.21068194560135067,0.5949599899241408,0.4599841675238834,0.08165625493209755,-0.2528465420387397,0.3776152771371888,0.41805682820091544,0.43878215859255426,-0.11470208484089046,1.0,0.7489120176381575,0.7104448647644778,-0.22464479729198875,0.025235142863650632,0.2111408744918977,0.6911965400970483,-0.578342959979752,0.33272429744238113,-0.22261978616650568,0.23332920849055577,-0.05558660287842401,-0.5728849542441994,0.3574547783912164,-0.24497041600197608,0.22538817311715553,0.35323065510447177,0.3681415556758779,0.45986627581956263,-0.24780259415208994,0.13312307366810777,-0.2928283605343042,0.38530309373611077,0.5001673431061437,0.7324727004772175,0.5385881883226926,-0.19813924924054088
OFCant_R,0.1208867125691027,0.2139723415001891,0.10186099996835911,0.5323410211680588,0.48548523880679784,-0.36399765297776204,-0.004942765676648932,-0.25011783712914765,-0.14160276072331207,0.6160013024798727,0.0659372465177857,-0.36026212778837724,-0.37057619203477715,0.007665552521648846,0.5007606446189488,0.5046645470082383,0.5374980151201848,0.12535164909349758,-0.2987182490917992,-0.37717048974933626,0.5803974826303276,0.8169545593191708,0.27368139151835036,-0.21731909410607214,-0.11697934188456617,0.20920335833055523,0.33679490815435675,-0.4670640962173329,-0.06071722797437005,0.12397819755798084,0.3139288636424944,0.09280212215555508,0.2493574734359945,0.04338064889325312,0.37086507878444164,0.25731974352571935,-0.4876427040421289,-0.24297548776578967,0.17701744984549536,0.5479044264291439,-0.22032887956428257,0.6118212792798724,0.21156955158653554,-0.4411356802549107,0.14248320748000948,0.41807016265401253,0.19202965496345806,0.02412556798996273,-0.07240657220657375,0.32424102232404767,0.21553765443429782,0.2064450288972606,0.05329328354618174,0.7489120176381575,1.0,0.7341538390248755,-0.02629095849300836,-0.22348278367886126,0.05358136916082644,0.5946336739447988,-0.34469076474698507,0.2731701206254072,-0.17663282091682336,-0.03974772191046641,-0.12207703084842508,-0.5535659156596507,0.2609795119555475,-0.2291387070331491,0.0006956228214021094,0.2657001325188562,0.029514444577215096,0.5006026554389779,-0.28131078604718807,0.09176134454162435,-0.3830676384389115,0.3436847161916576,0.2502440266023933,0.711953193771726,0.4913580743859824,-0.10755009690787935
ACC_sub_R,0.192784621156002,0.3125844315069468,0.10000217944119202,0.352765908040045,0.33836151357664657,-0.36324366161752025,-0.04608773290115647,-0.36382690400307577,-0.11112508777593898,0.41576681683863825,-0.004995558497637524,-0.3644414365743441,-0.3967607183851052,-0.0031512805385321262,0.4022417745800146,0.6768456451350379,0.4366997197030169,0.11491315843631277,-0.3998395646559225,-0.46123740848717704,0.4803519849893665,0.6973756061392193,0.2662689992759187,-0.31660015572095107,-0.24663961702129156,0.04979166224737196,0.16638565721568727,-0.4280931161508052,0.03988313237554492,0.3904193600120416,0.17358147824948342,-0.012923408445015461,0.26568346079617466,0.06575496310608617,0.16879233960621065,0.3053742369824723,-0.5532255405434973,-0.2144118205315387,0.17235710850803926,0.4069547957713427,-0.2386918503088684,0.8085806367669056,0.10841009947701989,-0.6299517981334797,0.12798884145034903,0.40417397177265274,0.42032254231844857,-0.05560739675406071,-0.20708244515919477,0.2942748817467141,0.28074679903408467,0.2640011456518775,-0.056210067118777074,0.7104448647644778,0.7341538390248755,1.0,-0.1986341199090456,-0.07690818197378631,-0.004674242404649859,0.5425262396045303,-0.5436838807595185,0.19036056034097648,-0.22126583882198841,0.12948708522513327,-0.17273521153527685,-0.44577248454244434,0.20165792982189348,-0.16938838855668437,0.12830030787020225,0.25583598831665283,0.1880238645504812,0.4777426808834223,-0.32919504638030744,0.06065522597504577,-0.30924720626660845,0.08922569330700736,0.33638347888604514,0.5801972712443666,0.42128670344009894,-0.005544323722587605
Cerebellum_8_R,0.30310070936464834,0.22227004905739503,0.2217665434069666,0.46395792649929085,0.3180925314258183,0.46266237070966826,0.65870478633498,0.7427376744952143,0.4276887517147006,0.32299759146437873,0.6327000420164185,0.701614849871055,0.040145835917104036,0.44559175823274466,0.27064799675660056,-0.3246615113415713,0.34610768448508583,0.8261619967879085,0.7940228415481844,0.20118680285752502,0.32094966951174436,-0.15136791544220776,0.36128372287602023,0.7058231624018935,0.8611926890409293,0.705174174078093,0.5758374782582512,0.6406069351516505,0.034937045289500646,-0.5602059711550286,0.4033812568782299,0.5935324791231126,0.29654414131329654,-0.12341131599010109,0.4504967381671939,0.5990649095514415,0.5861606908814883,0.4558263951914218,0.4068340816331294,0.4361405821707281,0.7643881654280628,-0.15391552937608496,0.6680477570277867,0.4186848062325162,0.3420408318753096,0.2939094557956951,0.004879569082372126,0.19672086293300825,0.8502213796816633,0.3246423400102055,0.36062665592353194,0.43544232894985113,0.20585466013734638,-0.22464479729198875,-0.02629095849300836,-0.1986341199090456,1.0,0.4160656676859043,0.5317159710031755,0.22096836331167335,0.8024828339690737,0.4926718952378133,0.8436370049047296,0.25791390921226154,0.7713931528065636,0.5270542601101664,0.4597471766795,0.2983029643505274,0.12317722790521442,0.4870442648448784,-0.44702051907829193,0.22022294107974524,0.543538673763686,0.6485867098763902,0.5587672531686588,0.5906313316453021,0.29856168019537804,0.1952544875454583,-0.32896772643822075,0.31025850060759125
Angular_R,0.7165302327000588,0.7031329927145054,0.525879553934178,0.40481557588668776,0.36514349818702485,0.4824680180725569,0.6626464844692987,0.47937221237078276,0.6171576651935939,0.0005708084742330513,0.4893566177386263,0.5508044111812903,0.03726780854475473,0.3946048635744709,0.1184880234412542,-0.011837434924310754,0.3884601343297751,0.4978170349761668,0.4408987109527792,0.12762299981834233,0.2687881829804584,-0.2969369099020807,0.33927940641622667,0.5148915155540728,0.34052395422232,0.48509554197680477,0.42785660069497944,0.6984051335088235,0.25542646508263067,-0.10767904892747604,0.5125379067791554,0.20929121999058226,0.5848849110030683,0.38936988697841957,0.2942280833012816,0.529074193249706,0.26848687485922174,0.2852743007769571,0.7357853362228496,0.12346131502264748,0.5015401364948907,0.015093576812630896,0.5393189943842686,0.14376339666122578,0.3989994214797775,0.5718767035390387,0.6252260266308766,0.3232940815437739,0.5721321583874583,0.23821514733081145,0.4305841133317365,0.7691935368318819,0.09046102772290732,0.025235142863650632,-0.22348278367886126,-0.07690818197378631,0.4160656676859043,1.0,0.6451164801669208,0.26000792405346296,0.32386957651265597,0.47461331088620634,0.6386710705602031,0.36248218702766055,0.6037626579476444,0.40714852418252784,0.32667361838586595,0.37435291775325263,0.2307952081075125,0.47939599846617764,0.27660871682157256,0.03436342550557065,0.5996951665643989,0.6719637405429102,0.7083493775210393,0.3087896904533463,0.6745810775837069,0.2120208719352384,-0.3376509412476886,0.15451107244262235
Insula_L,0.71588577023583,0.791388977669206,0.7424328119532825,0.6567094742004097,0.6711223051182832,0.6440348039099074,0.930119827251543,0.6578749289175091,0.7054071558753358,0.2794459727153801,0.7095722005544348,0.6767450464885163,0.08859892222566959,0.5668017834254888,0.46759746741161184,0.08492737832890457,0.5211332298709569,0.5146303259134307,0.6399365015830915,0.2764706984483244,0.6021657800346709,-0.05334889986586565,0.49270481047278636,0.6335488009317934,0.5467233479033409,0.6546501460330892,0.7725273588940539,0.5889498370964011,0.4962880611929081,-0.10495213712237793,0.569386658680939,0.555808583065952,0.6633659419789455,0.5486582818252855,0.7416574100801987,0.5648489207835325,0.4403085886343895,0.5057579384394805,0.7061645341920751,0.346066930427331,0.37019436898827357,0.08970562807765026,0.8392484573315635,0.2724484652021583,0.5169040714669157,0.6577978770440956,0.5378932310608867,0.5063615078561371,0.5266481689934218,0.5035819919706235,0.6330939564204766,0.7138712115264755,0.16309144931550784,0.2111408744918977,0.05358136916082644,-0.004674242404649859,0.5317159710031755,0.6451164801669208,1.0,0.5945541662768696,0.3855683360879992,0.6316642979252489,0.5862428921935106,0.42788304660749266,0.747521426323314,0.3635117063602457,0.6396910269592002,0.579415513388606,0.18019794675408105,0.6031238016423707,0.1312466569718328,0.16378765348804494,0.7223969289837995,0.8258415049903904,0.5754417355676831,0.7495124133611563,0.8293982448800047,0.38730595558172215,-0.1554817740977424,0.39973562069330476
ACC_pre_R,0.6721185935945747,0.7297988426791565,0.45450441157094135,0.7360130981670217,0.682395580888666,0.05440232288824723,0.47650112608930195,0.11916977081928104,0.37864442899980294,0.5415624747832498,0.5010467315435878,0.22969025561499307,-0.22821183968593653,0.4262906241759881,0.5898359116092293,0.4678182313195799,0.7135215311498934,0.3730992589976912,0.11711271453556026,-0.15657999185334778,0.7925880973775528,0.4482269897905713,0.4505147957004029,0.27782186469354525,0.11056035029239739,0.4775879978591631,0.6071417954237334,-0.011559472614621981,0.32494604090787815,0.1529307100112476,0.5135735561974469,0.37928427465371084,0.548716438704401,0.5068985704760204,0.6326921842594665,0.5481466392942186,-0.16523469646798244,0.07179453810945431,0.5246543620111614,0.4644517215025918,0.012946069909725265,0.5873446082470074,0.7301676536677947,-0.2264308099547424,0.2898402206549825,0.733105661278267,0.6663974202473495,0.39129768723367,0.17490206489603044,0.39105772252944754,0.6470050217442914,0.6219403981311071,0.024770736431673265,0.6911965400970483,0.5946336739447988,0.5425262396045303,0.22096836331167335,0.26000792405346296,0.5945541662768696,1.0,-0.1541920908872027,0.5174151913754607,0.15435625177605453,0.4383030762799681,0.3736839348865608,-0.09749834138473741,0.5477611398169594,0.24801030156179946,0.20577919592747024,0.4765158174090733,0.33623032088139954,0.5162382843166367,0.2853589416529428,0.5172304582351884,0.15246739179767282,0.7176629501576147,0.7996394742135866,0.6152891397585852,0.19701060912330998,0.21818754847867158
Occipital_Inf_R,0.07535445358189591,-0.003459707041563786,0.22113535313860735,0.11014739476401184,0.0709551802953577,0.6352730545613856,0.5484187771542595,0.8087228091737977,0.2107316855444337,0.08583830814954072,0.5370110531102973,0.7324189823439279,0.22725944090478478,0.2674587153675627,0.04856534540262969,-0.5054962591318373,0.061593604278396566,0.560366955435487,0.8590202454620263,0.47609233547361873,-0.03705014930058518,-0.4429095434764874,0.20411104710611638,0.7145941182214011,0.8327569026221219,0.5417457904877746,0.3272226820201748,0.7288315510337585,-0.02426861338993406,-0.6775839187295,0.2835169085150616,0.47690253257922394,0.0646963428526895,-0.2753101674438416,0.3101621979361802,0.3490550261860715,0.7791429756775262,0.5363751174936772,0.2638902479499838,0.22895339966111716,0.7499431239017721,-0.497720151090956,0.35365359416843445,0.6335111015164692,0.3471246219563214,-0.056986311076304995,-0.24706656895409707,0.09103676989525782,0.8049097851735517,0.09413734922140098,0.12707195411154898,0.11178754130366617,0.2883264074069156,-0.578342959979752,-0.34469076474698507,-0.5436838807595185,0.8024828339690737,0.32386957651265597,0.3855683360879992,-0.1541920908872027,1.0,0.300635570240916,0.7837220755960079,0.049596681000206956,0.6811439409297485,0.6611689227784662,0.22401893552479887,0.44525023345519266,-0.05092989152091907,0.26823705466755354,-0.5484437680932611,-0.09252975699682324,0.5280990712784154,0.4451952868061524,0.5815964347424976,0.3209558806826386,0.02227972264483821,-0.08046365355850132,-0.44721381622010575,0.408721653232209
Thal_MDm_L,0.6275888661348847,0.5767881019174339,0.47967267631143035,0.6672575026046103,0.7165483891923228,0.35679675116838055,0.6274065520460516,0.49227449468990014,0.39244833511228866,0.5345094780317698,0.7807312905604856,0.46512058790617894,-0.12616994238308332,0.41150949219003297,0.48813877237802533,0.105026805352782,0.5043906407972139,0.5506725689922325,0.4804845654698786,0.10601596429916461,0.663198984415108,0.16860718167324645,0.828489271261928,0.5477398723175148,0.5123888836728253,0.7018460237240745,0.6396775897238257,0.4151507798559397,0.2714839975612661,-0.1125633441609372,0.5091523209496407,0.4599323745143705,0.6418082819095575,0.2921204861022942,0.6654294935796112,0.5720621666888358,0.1777319322348728,0.4265989722244659,0.7615655241090304,0.48653197876598225,0.2742615392239555,0.152818260206305,0.6514737212107092,0.06488142145607242,0.5096217123022757,0.5468757317047424,0.41765497756915076,0.3600873046463588,0.4715580699404065,0.46108634358710565,0.5565503853641293,0.614993513973193,0.14703414239402596,0.33272429744238113,0.2731701206254072,0.19036056034097648,0.4926718952378133,0.47461331088620634,0.6316642979252489,0.5174151913754607,0.300635570240916,1.0,0.5221080150748175,0.31302580416427983,0.6779797682558002,0.18181811019072233,0.5312002593120146,0.32768667543156227,0.0168102189570053,0.4713903717637523,0.05487451519336417,0.14280093862652848,0.4573567373476324,0.6105252436262583,0.44334629126315056,0.5971633359316365,0.6238404107800081,0.5405571010526431,-0.05639557592498914,0.29965078319203375
Temporal_Mid_R,0.4640932169984833,0.3314027799718057,0.2992436381598457,0.4439545971689116,0.30973339733404226,0.5238716973512624,0.7185515148345406,0.7608929090197827,0.48853076985152777,0.2747818434588471,0.707420749179553,0.7588654513644597,-0.05158138055215281,0.4677718388329559,0.1646649211926887,-0.26380337744929266,0.3748382525846143,0.8559755045615058,0.7980908076507992,0.22528468900273727,0.3087082786014535,-0.2777782023582447,0.4113172470376809,0.7885982478306784,0.7872305070093769,0.6511871196744189,0.5844129175330609,0.7453094354484058,-0.01825811224791443,-0.43060919077739607,0.4827408829743286,0.39127035683051176,0.36383160017581145,-0.06996999611911306,0.3698786475121207,0.627522671300689,0.5180907554133121,0.4442736699890059,0.5952240370431211,0.42541302490855853,0.8307650985061465,-0.1590923131951664,0.580461861858495,0.27763974942538266,0.5221938293756347,0.36302629657037383,0.16497961136116052,0.08840485428525917,0.8606943289959574,0.31521030578301007,0.3780934839832888,0.5458797094857001,0.2987074359114283,-0.22261978616650568,-0.17663282091682336,-0.22126583882198841,0.8436370049047296,0.6386710705602031,0.5862428921935106,0.15435625177605453,0.7837220755960079,0.5221080150748175,1.0,0.3019446428121819,0.8071675810517193,0.5367095816268228,0.45155535432888194,0.30315265790797646,0.03572180013170856,0.5290673940790436,-0.33126095994365173,0.0598901349032347,0.5149456187483087,0.6679256906464336,0.673592938744763,0.40129930397759866,0.3902026858427932,0.17711788729756076,-0.3478980889711531,0.26062518684263264
Thal_IL_R,0.4077669350103286,0.40488413073197543,0.2786323370472029,0.43182436627935056,0.4232221576427845,0.21235427058442344,0.42450068177703704,0.11123961506951684,0.49086275228025905,0.24607101942364526,0.40480952627765776,0.34375342816980575,0.10114174842366558,0.6040800724470199,0.4152331461759514,0.015929340131400325,0.34232235380281334,0.3973737564214269,0.3403809993836216,-0.05843818367952383,0.3857455236596101,0.04040294929215425,0.5379053087978086,0.4325185600118737,0.1795223753063783,0.23059929677817445,0.4522979728733067,0.20089037526881195,0.5254425611451927,0.13511681778638274,0.3481261712486797,0.07189445267672159,0.12484833305740108,0.336260888965548,0.2784497655409281,0.25020838704768644,0.12618658136580718,0.12775185988795276,0.1967935977688076,0.2539610201524575,0.16210946511676078,0.45082590431530317,0.5408953503234515,-0.027035522645471533,0.2823462054032012,0.36253112814478544,0.28743972257566647,0.2620018969900422,0.18992016857658317,0.04650736638485328,0.5604791188394327,0.4086570041871708,0.16681452916556083,0.23332920849055577,-0.03974772191046641,0.12948708522513327,0.25791390921226154,0.36248218702766055,0.42788304660749266,0.4383030762799681,0.049596681000206956,0.31302580416427983,0.3019446428121819,1.0,0.4610871762307783,0.16982423567341512,0.6646056676571611,0.20602880432309617,0.27399759020013914,0.34885701595439444,0.13848192470264994,0.4756687511895612,0.2583375190115587,0.3621506142139909,0.2572029198755209,0.48866919689033556,0.43767573639874874,0.17621746528224486,0.12551318322952695,0.04251780397791553
