,Cerebellum_7b_R,Cerebellum_6_L,Postcentral_L,ACC_sup_R,Raphe_D,Thal_PuA_R,LC_L,Thal_VA_L,Thal_MDm_L,Cingulate_Post_L,Thal_VPL_R,Rectus_L,Frontal_Inf_Oper_L,Vermis_4_5,Olfactory_R,Temporal_Inf_L,Vermis_6,ACC_pre_L,Frontal_Inf_Orb_2_R,Fusiform_R,Cerebellum_4_5_R,Olfactory_L,Fusiform_L,Thal_VPL_L,Pallidum_L,Thal_MDm_R,Putamen_L,Parietal_Inf_R,Parietal_Sup_L,OFClat_R,Occipital_Sup_R,Temporal_Inf_R,Cerebellum_3_R,Cerebellum_6_R,Temporal_Pole_Sup_L,OFCpost_R,Amygdala_L,Calcarine_L,Cerebellum_10_L,Hippocampus_L,SupraMarginal_L,Temporal_Sup_R,Vermis_9,Thal_PuM_R,Temporal_Pole_Mid_L,Frontal_Inf_Oper_R,Insula_L,Thal_PuL_R,Thal_IL_R,Red_N_L,Raphe_M,Rolandic_Oper_L,Cerebellum_8_L,Thal_PuI_L,Thal_Re_L,Frontal_Med_Orb_R,Frontal_Sup_Medial_L,Occipital_Inf_R,Angular_R,Precuneus_R,Precuneus_L,Thal_AV_L,Parietal_Inf_L,Precentral_L,Cerebellum_3_L,ACC_sup_L,Vermis_1_2,Frontal_Inf_Orb_2_L,Cerebellum_7b_L,Cuneus_L,Thal_VL_L,Supp_Motor_Area_L,Frontal_Sup_2_L,Angular_L,N_Acc_L,Thal_MDl_L,Temporal_Sup_L,N_Acc_R,Rectus_R,ParaHippocampal_L,Thal_LP_L,Paracentral_Lobule_R,Vermis_7,Thal_PuI_R,Temporal_Pole_Sup_R,SN_pr_R,Thal_VA_R,Thal_LGN_L,OFCant_R,Thal_MGN_L,Caudate_R,SN_pr_L,Thal_MDl_R,Cerebellum_9_R,LC_R,Calcarine_R,Precentral_R,SupraMarginal_R,Frontal_Mid_2_L,Frontal_Inf_Tri_L,Lingual_L,Vermis_8,Thal_IL_L,Caudate_L,Thal_LGN_R,Cerebellum_4_5_L,OFCpost_L,Cingulate_Mid_R,Cuneus_R,Thal_PuA_L,Thal_PuM_L,Hippocampus_R,Rolandic_Oper_R,Cingulate_Mid_L,Pallidum_R,OFCant_L,Cerebellum_Crus2_L,Amygdala_R,SN_pc_L,Heschl_R,Frontal_Med_Orb_L,ParaHippocampal_R,Cerebellum_Crus1_L,Temporal_Pole_Mid_R,VTA_L,Putamen_R,Thal_LP_R,Cerebellum_9_L,Thal_VL_R,OFClat_L,Insula_R,OFCmed_L,Thal_AV_R,Occipital_Inf_L,Cerebellum_8_R
Angular_R,0.5015401364948907,0.3642930739890762,0.5718767035390387,0.5393189943842686,0.3946048635744709,0.435328119379611,-0.2343127421843541,-0.2969369099020807,0.47461331088620634,0.6502361433641055,0.32667361838586595,0.13069132855913834,0.46752895952715595,0.4893566177386263,0.0848294262766636,0.2852743007769571,0.32372918812278284,0.04044967179614981,0.36511798050030286,0.5722067623792837,0.5202240633785983,0.1184880234412542,0.33995432618365096,0.16354085390551076,0.6290906445845817,0.33927940641622667,0.40481557588668776,0.7116525246420846,0.6230547429172772,0.09046102772290732,0.8282001490076282,0.4978170349761668,0.3019502597641186,0.459095865011569,0.37435291775325263,0.529074193249706,0.15451107244262235,0.5148915155540728,0.29316941879126207,0.2942280833012816,0.7006817746970129,0.6578014778868837,0.3688173196497276,0.6037626579476444,-0.06953488728694328,0.4445818726766649,0.6451164801669208,-0.16210221418210372,0.36248218702766055,0.14088159420585256,0.23740862090962406,0.5512043522931368,0.26848687485922174,0.5046829556778074,-0.3376509412476886,-0.011837434924310754,0.7031329927145054,0.32386957651265597,1.0,0.7165302327000588,0.7357853362228496,0.18610125596548027,0.7691935368318819,0.5911663773870467,0.31315569236381025,0.3087896904533463,0.4556885607764807,0.20825756295928807,0.03726780854475473,0.6078567120310508,0.248677354148636,0.6526303210850292,0.6745810775837069,0.8661184992738583,0.3232940815437739,0.5264739837592164,0.525879553934178,0.1947853249910964,0.03436342550557065,0.06326347533422616,0.20929121999058226,0.561832986642739,-0.10767904892747604,0.47937221237078276,0.40907437190118784,0.30591864857970624,0.23821514733081145,0.575969956427314,-0.22348278367886126,0.3989994214797775,0.5030037746128183,0.17894847787441068,0.13577185663357413,0.34052395422232,0.2619029831267003,0.5508044111812903,0.411228186761544,0.6171576651935939,0.7278912828786742,0.42062951377150326,0.4408987109527792,0.3788431859100647,0.25542646508263067,0.41896506882405804,0.11608444626122948,0.5623116317991679,0.4602764742209959,0.45243882732607,0.6576908134323721,0.48509554197680477,0.5716608918355196,0.025235142863650632,0.5777826274076117,0.6807035032294156,0.5859662976135284,0.2120208719352384,0.12762299981834233,0.40714852418252784,0.4305841133317365,0.6719637405429102,0.16786963233284083,0.2687881829804584,0.19037710572104963,0.14376339666122578,0.31600368829065284,0.49478091380601247,0.0005708084742330513,0.30034728179006037,0.36514349818702485,-0.27039782201355334,0.6626464844692987,0.12346131502264748,0.47939599846617764,0.25342703023577884,0.4160656676859043
Precuneus_R,0.2526535706227349,0.14559049838620225,0.8233159349898179,0.7007231138080009,0.49055690009044894,0.5020448793109804,0.11994967235893897,0.0006869551475506146,0.6275888661348847,0.5768146145125406,0.43047739837495635,0.3440477018560947,0.7347748226372354,0.6733324617841666,0.3215805363084183,0.26064325869693306,0.08297520723611417,0.4091555844675912,0.430122971514407,0.5448645006993076,0.6720413646611304,0.3751480741596998,0.42342451352747007,0.4528244596633256,0.6813829192364987,0.4688731954743118,0.6257516216510162,0.7855635095971886,0.7950658975804927,-0.13110640022171896,0.6934604448498222,0.41563079064895747,0.25661763745130434,0.2198737683858122,0.3358656551169738,0.5396015358431053,0.16584656100179082,0.5446122742976516,0.4859804422217193,0.4904232988218766,0.6900698921275061,0.5055731118974663,0.1411994748263287,0.6177315002090455,0.086502509445733,0.5210659305440571,0.71588577023583,0.19357479811040404,0.4077669350103286,0.36466122992419947,0.05607786388954185,0.6610777735881094,0.060938631953253566,0.6818093213559545,-0.10423259542553164,0.17836803738639345,0.8388816028932732,0.07535445358189591,0.7165302327000588,1.0,0.8320371273101235,0.38591759714619805,0.8701882810989867,0.7674841059180887,0.5658149505472314,0.5600680187628694,0.5465760386515305,0.4835130774946811,-0.08777798472910396,0.4930792599682381,0.42499708615663967,0.7536414151354278,0.8836433280915914,0.6823447180186036,0.4235850646438659,0.6297031876193543,0.5412753411616809,0.2724321689086603,0.2122092163938695,0.5114099955133486,0.26109672609426116,0.8299016720468515,0.07016116163988713,0.38371934198010893,0.306621516572905,0.5290644144776709,0.31329928946834934,0.40790109988195516,0.1208867125691027,0.41980569353531294,0.5682057688418549,0.4053075571322117,0.3567068054918152,0.21057827213990174,0.31710571420166384,0.5501616802609796,0.6270299680289887,0.5916704854789928,0.804073348801386,0.7312113663965,0.3137048233572435,0.21747994963237668,0.34457534606543566,0.6210667549947609,0.15743082338560677,0.7053741695408224,0.6364706598496322,0.6306213860794537,0.6140250188701294,0.5235418425504547,0.516303216530449,0.435222716830277,0.6583480207920889,0.6434833011298281,0.6701554696189865,0.4328303224110649,0.060772142969204954,0.164541078294267,0.6182174678475497,0.654458793255572,0.14330132611245755,0.6581531712319598,-0.009215411243314672,-0.031033890610357582,0.29586760933341416,0.613126895316898,0.20138076627199483,0.20502537695168113,0.5736946777580805,0.072674185676872,0.6237525686901382,0.27485577915601667,0.4707734852875528,0.019108009445105847,0.30310070936464834
Precuneus_L,0.350857562805993,0.37280129370779985,0.7195863967846998,0.6049122371537555,0.3662056991963258,0.5305653162367624,0.0262536739048164,0.03765314556046411,0.7615655241090304,0.7345855457287851,0.428480837120425,0.2657296304908179,0.6381364666807933,0.7690278266858801,0.37896299640395636,0.3793248332831405,0.2673523766237425,0.43107389340541696,0.6454510412564064,0.6883390755197634,0.7178944783342642,0.3735213352371748,0.5081162770173653,0.4682111129511363,0.7649224629086148,0.572401522276215,0.6609824799381864,0.61784156702562,0.6519222750857845,0.06691142800938962,0.6925683225594279,0.5176053467981442,0.37681214573907684,0.4003830442523029,0.3575133414785247,0.6273847778770558,0.22739258441473378,0.5493453508471886,0.4948033083901117,0.6178725555651091,0.6789025935804256,0.6423918484755797,0.2492304689141465,0.666474723881308,0.057977251664995844,0.45697092387907917,0.7061645341920751,0.1585726803972098,0.1967935977688076,0.220827376453572,0.06570521887816475,0.6376564920537516,0.14326975367299094,0.6410504984064734,-0.11113111008287817,0.1811390094175347,0.7828792032305077,0.2638902479499838,0.7357853362228496,0.8320371273101235,1.0,0.4615964429240249,0.8122318870945108,0.744041814797741,0.6258087174996132,0.4634647426409982,0.5499188454679068,0.5597319940921917,-0.16751897552273448,0.43295062236628845,0.613202340717574,0.738474003453486,0.7911163833030532,0.722094608135334,0.324249466783635,0.7183223852879218,0.6228832051185016,0.5349150706006677,0.04674178390405141,0.37289293489052683,0.30860124900366037,0.6929003934251159,-0.021356521058221285,0.5231017657562745,0.43313611925033374,0.6894645279581088,0.4691170068445633,0.582744500722922,0.17701744984549536,0.6238263081536066,0.747732426486319,0.6225243833183186,0.27164905238436615,0.4018271339259817,0.2946233398485053,0.5036410082280253,0.4465587785053292,0.43403692915377945,0.7961761289215414,0.6180007075265526,0.4219655554958616,0.26771561224605467,0.2294683552559853,0.6008088271682038,0.4269449025253514,0.772808851148854,0.6823395161243908,0.4562021430069472,0.5094195262210933,0.6003894909397088,0.642368122509014,0.3361529235345613,0.7089387575198142,0.7378093988641109,0.8162969037303641,0.5528223517990901,0.139567140953656,0.2195012813198297,0.5574518370867146,0.7274143916627936,-0.11030404368323186,0.616146838370569,0.18962190194005868,-0.008152861226380407,0.03139498870657324,0.765185675367728,0.378377143981668,0.33711014986019916,0.6494345037518721,0.042973501363750055,0.7126517477670428,0.39376554667637503,0.5986750189508085,0.10041324909853523,0.4068340816331294
Thal_AV_L,-0.1262728684768232,0.10656697662443132,0.3453033025884862,0.28160686037174,0.49278446838917245,0.20618173294565317,0.4388925268390179,0.552071136823231,0.4989985472410892,0.5703555628520754,0.6201348410502545,0.43801818578680823,0.3854420484723163,0.5045623377092465,0.3216282459523057,0.32656396004352223,-0.04945744390362864,0.45976297822338197,0.41712712543577735,0.3424986762819335,0.4838722979127492,0.45886077929204044,0.3640633532743438,0.4582641961942442,0.4823489909779642,0.7063964822055266,0.5171950576369536,0.2687859599030593,0.2026629709824243,0.12960485306415348,0.0646010662942145,0.2701140280201465,0.3894968852867623,0.036510981836840976,0.06318801339030146,0.15124829415381635,0.07446666135058147,0.1891067301210897,0.3185207575388091,0.4790626351326491,0.2934673021793577,0.39387642291427666,-0.07299092035169606,0.28467088158659803,0.14346451941694802,0.40317367503637125,0.33625999718915484,0.36659413945123004,0.377989112316469,0.4724977502783481,0.1509004360848661,0.439251157461963,-0.080333308928688,0.543013717252802,0.4480103079601013,0.26935273127629444,0.3877858320646793,-0.16707964587196747,0.18610125596548027,0.38591759714619805,0.4615964429240249,1.0,0.34615347041520217,0.4297353358090304,0.5998552401836367,0.3467532190678481,0.619483681046058,0.46431730163261326,-0.04823682951263208,-0.11855054021160197,0.7177701171722354,0.44605294981023447,0.43183261604742224,0.2469414585935532,-0.09134990349104856,0.5967558620044378,0.4958579501711843,-0.009632369576064712,0.3009998230389713,0.5663931447758631,0.059624876441024315,0.3349302043766603,0.20496251193275017,0.04975831347129298,0.003594887087957208,0.72087481054401,0.4958649345395599,0.3085075235993458,0.44055099510303974,0.5645022777025042,0.6030105663899601,0.30669794915928006,0.7359437458606463,0.14376070765074359,0.343503260597065,0.08833850886077867,0.3616076676542649,0.15152828688892764,0.47639203463178714,0.48222678696301974,0.13943977185281872,-0.11893442446015146,0.2872813864399615,0.5886661790858521,0.16340847552759016,0.4334221561086196,0.5086514704497626,0.41428595945284,-0.121920201828855,0.24248312532114663,0.06986685845135468,0.6360940288243114,0.5681453028573785,0.5768256269676793,0.5783398952339377,0.6437240746574624,-0.25561122462310215,-0.2700411857851962,0.5343451254767342,0.360093755326501,-0.19091899358963135,0.6391085330656469,-0.03656980209624196,-0.23783478317642662,0.09704517041258762,0.5773489546042803,0.5001856626242075,0.16913652034427915,0.6911703024714239,0.4447754803130054,0.36937497306139966,0.4557227603818083,0.5481574256278694,-0.13678684228141472,0.005004434800306181
Parietal_Inf_L,0.3896472445853526,0.11141279694146927,0.9223393122416502,0.7203716462188657,0.43974152278091094,0.42253666877339097,0.17230229061215482,0.0884885829533355,0.614993513973193,0.6199960886759391,0.4398274053322574,0.4088207014463142,0.7980788562341181,0.564460201186553,0.3853268201064368,0.11441126429177188,0.07229893268186796,0.3821459688196945,0.5775396679916244,0.5737679004769561,0.5985388103375489,0.35384671333109174,0.2677995720648689,0.4727139756583355,0.8013501936855554,0.44299830474915114,0.7536537929249033,0.7153280661014358,0.8184441156882214,-0.013324718217389672,0.6416838348735222,0.5856154390107794,0.30499244809283704,0.282128443487619,0.16661103713005576,0.6561050067418462,0.04165425375279611,0.44353347574613855,0.409921575465268,0.42985566183413004,0.8024728652503753,0.5555419364498195,0.15255402884141103,0.589632380357274,-0.1562901588261333,0.42208219214607406,0.7138712115264755,0.23367476090811146,0.4086570041871708,0.3070330280568904,0.24965134889026847,0.6399246404731707,-0.018697824900532768,0.6549984532223223,-0.09682330031445978,0.16976396194829194,0.8392647727314443,0.11178754130366617,0.7691935368318819,0.8701882810989867,0.8122318870945108,0.34615347041520217,1.0,0.8527163136298691,0.5675490294215202,0.5543041945730495,0.44592974974984567,0.45294688364049573,-0.22523428898436734,0.4363563275763469,0.5009994037490062,0.7936207919637834,0.8576635902873526,0.8012681578872175,0.3595813184407771,0.6271477044692344,0.4818247284182603,0.2991729773625944,0.305330377665138,0.42561132583582373,0.2845456635092034,0.7651683128543649,0.01929277948303862,0.32022014578123087,0.5056979763340073,0.5305582057154044,0.37679693379599455,0.4091422428930157,0.2064450288972606,0.41447489975062807,0.6957077599173191,0.3947938054398622,0.4262629386034864,0.24460534188145122,0.42529366460751705,0.4115426311547242,0.47633163246811033,0.5939407941925258,0.8057425043964844,0.6931331684561467,0.26789822689230003,0.20710940728365423,0.2616898113737769,0.5689135748504882,0.1565803789105976,0.6258255977839186,0.6760850762217535,0.5990703676419614,0.46271661382784524,0.5775283671959158,0.5287573463380946,0.43878215859255426,0.6835777049592268,0.7381371815831023,0.6931449785239105,0.5168545636514076,-0.07409521098386503,0.1737375739226621,0.5787214929325578,0.682220976772483,0.16923806629635843,0.6325013870720947,-0.09787207238363861,-0.11943776690192232,0.27875841766913123,0.7000587897642863,0.24572241789168642,0.20401062425145258,0.5891045422814439,-0.018810168639238574,0.6575079048518035,0.3876534293442348,0.6158151579969567,-0.07955026881789191,0.43544232894985113
Precentral_L,0.3705021276786118,0.27947034418953887,0.8675644393760764,0.8384466508175766,0.5725714858958341,0.5016464056241929,0.1910632204156457,0.20980898225790534,0.6559138509190635,0.7254010297511723,0.6306085752955228,0.4882633208305488,0.9446345884793349,0.6682978319116156,0.4374706970110888,0.2952776479526289,0.2430175395668539,0.4827361689923136,0.669654664688134,0.6719112035099888,0.7424766165416116,0.5002660406475098,0.4733734221340372,0.7136769030079901,0.7544230192214328,0.5376793871382092,0.8374621861458336,0.6786301056618927,0.5090795095071048,0.0712490665280501,0.5386443206959735,0.6110339167861524,0.5297173168772428,0.4136785217608527,0.3536365517328384,0.6401835330229156,0.19479176500251325,0.5352022291055676,0.5981836818708403,0.6828169614641331,0.8281271692908595,0.6226806606497622,0.3354660646255181,0.6872944946033587,-0.007546993605815193,0.5600074564632672,0.8477380524738628,0.46766474811298936,0.42349919682263454,0.48485708527389376,0.3141937483594993,0.8085916157192886,0.1774152874976456,0.762137815839394,-0.049875099112381666,0.18890386236307902,0.8220463947066737,0.24819116229331592,0.5911663773870467,0.7674841059180887,0.744041814797741,0.4297353358090304,0.8527163136298691,1.0,0.7580191390702786,0.8045551450430908,0.5705974776853051,0.6123148301250965,-0.09870005774029388,0.3952782959340599,0.6621248816415555,0.896015295691056,0.8660194745115968,0.6376789025097647,0.42911757794220895,0.7230224360645163,0.6613273482975545,0.3288666934576051,0.41603915907229166,0.5466074108333755,0.48823810253442934,0.6826274724353555,-0.16054760748400335,0.47598742306759445,0.4480542602882649,0.5866205898097886,0.4576366528396737,0.526349826303051,0.3460161118795072,0.5107168129208064,0.7621744521443965,0.41714778467288327,0.48889112069823104,0.44613170470809216,0.5009242339015483,0.5062185216361893,0.611318688667854,0.5708586265013225,0.813641885282282,0.8166731368637147,0.46296123176838194,0.36341516620046505,0.3752384143557714,0.7770888289937289,0.30519632973796523,0.7438070615200183,0.7916535997622519,0.7908412831025666,0.3821869679555486,0.7200132365097215,0.6363322374889236,0.4700434395342909,0.8212021589871483,0.8463296654506755,0.8121248433059375,0.6300972753977495,0.03797284239903698,0.14329450577920932,0.6522856483173762,0.8072379380511998,0.1349743215612133,0.7396490765123116,0.1160960215494584,0.05132139460699845,0.3103965686542377,0.8378226672010335,0.38372037791707414,0.469702875092583,0.7551723406409345,0.1487546254579849,0.7974813202941385,0.48683874799978955,0.7232372695489624,0.10616801774325382,0.549103185162159
Cerebellum_3_L,0.25052707774370864,0.3435763902058882,0.5678636619505015,0.7141911249913431,0.5892921861509268,0.400404194277593,0.4169904027165058,0.4292514926914701,0.6533158913502218,0.6833865621491433,0.6718806906453987,0.5826327359599963,0.6818071905700703,0.7195405872165602,0.5069308260654832,0.42057535967721543,0.28109923500157347,0.5640788171692682,0.6905347959421534,0.7026549216756754,0.7960504235921703,0.5453047675874323,0.5614060196941745,0.7726581112294258,0.6538595909754616,0.6406940004208554,0.7518471210462654,0.39864879710378726,0.2303382158141519,0.11603394699621125,0.32179328463282586,0.625030406495673,0.7198911095677989,0.4072324769333428,0.19180279817626403,0.5412774316096073,0.2853188000274274,0.4810297235658461,0.6427258680799236,0.7338315166156416,0.49640229427308397,0.6168781836170333,0.26231651990947336,0.6480251687560208,0.02118890162952067,0.4575374740232577,0.6089444757016905,0.5689166466213842,0.35328344802255124,0.5506684195427056,0.3525333092337964,0.6145821868649796,0.08304684635024427,0.7962276525486625,0.1599849665907364,0.13118154775990065,0.5570975162602354,0.22384604191364263,0.31315569236381025,0.5658149505472314,0.6258087174996132,0.5998552401836367,0.5675490294215202,0.7580191390702786,1.0,0.7265981468247955,0.6920419921524061,0.49919186155513495,-0.2558743413155432,0.19364011947021573,0.7873075106799268,0.661731334771405,0.6333165668815679,0.33788122425815076,0.19349946904209225,0.7099058364396356,0.5402507553995357,0.28757557110164855,0.3930867979784254,0.612465207759298,0.48594834039525686,0.3616758442616043,-0.16894136085472639,0.41783111230850795,0.44264472007466427,0.6974838373940804,0.552326487310483,0.48316654287499533,0.46121125023936327,0.61824661083553,0.7222243629850829,0.527444182184578,0.5723767220622761,0.5418032310953955,0.6316377862591971,0.4175311538383646,0.4028867918751741,0.3316289325673744,0.645337918544939,0.6199646819688563,0.469415175617116,0.20116565308824116,0.19440756516431204,0.7441028895175205,0.3631914185272063,0.7339129404901799,0.7457968519510128,0.6237895685868562,0.12992981986035315,0.7238266305449592,0.5577284407215449,0.5567288887792844,0.6760772482335152,0.731284639173448,0.7255991151921981,0.6853865388676973,-0.16530172173459698,0.04366697438175326,0.6742360126280068,0.673361877063201,-0.06248371571898966,0.8579114451556579,0.09550929610608165,-0.01608575901555431,0.18769354587518722,0.7885064660769633,0.6119612360263901,0.5468603005863321,0.7842722158969437,0.18529145755952678,0.6417304970669535,0.5799909951502458,0.6672468392522235,0.03274528676313361,0.5129290738401717
ACC_sup_L,0.28333456748965474,0.33195994506727844,0.590427754792687,0.8829904619395571,0.5732900818335284,0.6131219757781476,0.19870383984631673,0.21504948961461154,0.5971633359316365,0.5567641224944606,0.7057520230645963,0.45349288803351506,0.8101086283213493,0.6527455392799469,0.4751504035665494,0.40126805422349376,0.33363388352828655,0.49393948559080975,0.5364308730100552,0.6129672193159267,0.7256272445208541,0.5907152654953316,0.5818150110899036,0.8638949255864493,0.5739009860120459,0.5154364649363811,0.7201199580267706,0.5879449040911796,0.1571788331941078,0.062035776380218954,0.34670925767171545,0.5052156116829468,0.5848595682820327,0.4429434255368253,0.38019347895561817,0.43254940573968353,0.3053055361317822,0.5581939166226229,0.6836286502759408,0.7712154718810124,0.6541785391157822,0.5253843270994362,0.45270202322338365,0.6769073404623418,0.12531710131634963,0.6032820828600177,0.7495124133611563,0.6788615595753859,0.48866919689033556,0.5605356124864038,0.3110873773614833,0.6394484424289222,0.31435278410509215,0.6836925365274744,0.07421453031837265,-0.03308951048097327,0.5693853818124259,0.3209558806826386,0.3087896904533463,0.5600680187628694,0.4634647426409982,0.3467532190678481,0.5543041945730495,0.8045551450430908,0.7265981468247955,1.0,0.522835223822566,0.5842974867272525,0.08168694945139852,0.2900494317264951,0.6190611103629076,0.6580169795853146,0.6300515155129142,0.3086824995950064,0.5345472774196466,0.6583291546790899,0.5622409361753123,0.32158080620588636,0.4167498893063041,0.6281445975347667,0.6628538583809631,0.44392715706276864,-0.19430350530412602,0.47925686878556306,0.2836839983702378,0.41940021378130676,0.4036105114512028,0.4802572410440398,0.3436847161916576,0.40946637051928664,0.5501857466410632,0.34431133715091067,0.389392710197325,0.5464949069852965,0.4540687172537466,0.5310534321276061,0.625348800350285,0.5044559041100473,0.6402892081493626,0.7226583334828522,0.5499720423761343,0.45626548133421424,0.45277323539549547,0.7505051499365367,0.39881930313760544,0.7153664124303388,0.6825648421470786,0.8388798650069245,0.2647304892303259,0.7272238471203464,0.6374414926340547,0.38530309373611077,0.6575657872214924,0.6808570339498746,0.6304006513264444,0.47767875943711635,0.10732144328381671,0.1396996958816131,0.6231861425062615,0.6603767536136235,0.15643443071070212,0.7150953715080037,0.25754972024708356,0.2600859304725449,0.32260455696573354,0.64614159393275,0.45485575950627055,0.6346239286483015,0.7196395299682715,0.18436258807273098,0.6887222017471485,0.41442608909421486,0.516077702107419,0.2432259285214614,0.5906313316453021
Vermis_1_2,0.1486254515795364,0.49820134249103776,0.3173277702417799,0.5601544179584208,0.6683965709836542,0.4644346505176237,0.11415599018141483,0.1339573745906879,0.541211218631777,0.6448978219430325,0.5804148794935676,0.33028141538138867,0.4698380300288507,0.7048317664741077,0.15155160329357015,0.6397347088471288,0.3759485502877366,0.26973780019464383,0.317121786131835,0.6278994934662235,0.768136620579303,0.42785105713303573,0.6913159683750406,0.49195221730501393,0.5087837791844777,0.569852766380117,0.44071093850016,0.5004873865867174,0.15441016842557215,0.020433249513975772,0.47340272242978176,0.46354002033060177,0.6766252455538987,0.4459583615768055,0.4188739894247209,0.2742473454747261,0.37779686394214795,0.5236943153872547,0.6292363234660412,0.5847860677394068,0.49747561825292386,0.7029671837014698,0.37214908438344774,0.5760970780315566,0.20745357089968217,0.6867407675236686,0.6137425531988812,0.27049795565162427,0.40951135580106107,0.4757077866235125,0.3978266399226028,0.5612207281106221,0.36261228673110835,0.6194558010431898,-0.010601334637321139,0.0698921790584812,0.500066484930596,0.2366339230050444,0.4556885607764807,0.5465760386515305,0.5499188454679068,0.619483681046058,0.44592974974984567,0.5705974776853051,0.6920419921524061,0.522835223822566,1.0,0.33011604719229437,0.15058435382385701,0.37055909295142164,0.5515692161474679,0.676783233617933,0.5877124414876366,0.364621138335429,0.16720128165251302,0.697191818218186,0.5931638589403364,-0.007609624351689356,0.25686673797414916,0.47344223094857874,0.37362138268025274,0.33304025903528056,-0.13976547767083972,0.4734459719331197,0.19456259946003732,0.5431240287497174,0.5396812821722884,0.4974989019566211,0.07589604115835119,0.5431977390622929,0.6095112700955891,0.20074823410230208,0.45832940882539247,0.5077562719278854,0.3140852838670264,0.5573662733093601,0.6013096160419401,0.500375547649925,0.6828838201570022,0.5198436808332356,0.5612804590828057,0.3387387517370806,0.3126082356019035,0.6741564598763263,0.20797207549742128,0.7260907369859684,0.5883453796747651,0.5554209089355089,0.35138123083519385,0.4649926455218354,0.45997392988792263,0.3024487203336467,0.7167785659371501,0.6810712063704721,0.6865121082174351,0.4420836924534444,-0.0711786533450038,0.17451659525758761,0.660926165664877,0.6504839556784286,0.04321420914207569,0.586670171788313,0.31353410795152864,0.2174605589161841,0.40639043005564257,0.5648524083437174,0.3337805920757034,0.5454269895225532,0.645668105763733,0.13472988405245998,0.652059094787327,0.3203102807974726,0.5444482538511635,0.31994642251056354,0.3846695363904228
Frontal_Inf_Orb_2_L,-0.11509135880430983,0.01256510796524746,0.5727670009680498,0.5257677981172199,0.24043367062012097,0.435891433031681,0.2750324686477867,0.35187627771913876,0.5089962876889262,0.48275924467893316,0.5499242412304791,0.3647480103423175,0.6625216853184845,0.4637237797950935,0.5110062162774153,0.13273939859041464,-0.042388931261608066,0.6937014530505015,0.6301614997515814,0.23969570397503442,0.39373436712967613,0.6530700274311269,0.32821245895400636,0.629313552930509,0.5238845721249696,0.4979597839323221,0.672922498548815,0.5067674532093317,0.31211326559541763,0.1781110495824375,0.09296200895656168,0.09171702635263415,0.16878783068708614,0.010600353488582884,0.33176217746095804,0.3846981343950227,0.1814449967689361,0.2780121713233928,0.32968267478899127,0.7626309771503358,0.5402380960067273,0.293237539634687,-0.014506590725538516,0.32532928969914515,0.32487706882790907,0.4619453248852711,0.6312227906566678,0.5861264394788342,0.2452108488897282,0.5784752658517742,-0.1299681825087188,0.6508838884265485,-0.012168459475257423,0.45910578582410333,0.2312884364928033,0.3883790550682374,0.6339055932155649,-0.04054066572427463,0.20825756295928807,0.4835130774946811,0.5597319940921917,0.46431730163261326,0.45294688364049573,0.6123148301250965,0.49919186155513495,0.5842974867272525,0.33011604719229437,1.0,-0.02624232970298578,-0.17882595929933703,0.6346450207892997,0.5014519928775343,0.6280553376642648,0.28174034435495116,0.40557253211442523,0.5440196485665015,0.6414677432084227,0.5016654017668987,0.2382401434325306,0.6941564290990658,0.18485454809576757,0.6255024302974199,0.21277155837871398,0.2106188936036724,0.02904096166201703,0.5712856451098947,0.34719769486778657,0.37340533110124075,0.5055218986817643,0.44796304263598585,0.5624917846383655,0.6283360803983223,0.336306810551337,0.09697188371147075,0.23186886052111616,0.11357568837687625,0.4997028910505424,0.2667053339637537,0.6000393953196319,0.7936666111730132,0.16500036442903482,0.03655999699928701,0.46574049088538283,0.6689043171605554,0.44968016873845146,0.44828899567763353,0.620477623740503,0.508453154802963,0.0010960850961657216,0.3160809879473105,0.2791978054902488,0.51446152705549,0.6139798571614047,0.5137363185004211,0.5939316198704767,0.5867035995255362,0.14358493493064917,-0.10110320443190335,0.485040876319975,0.47056193425955944,-0.08400656080695844,0.6271517377603499,0.11975044771176561,-0.10758288023246604,-0.14451702951637652,0.6722682150774782,0.5262059099735632,0.17562635959409933,0.6976462355186677,0.5376218928495033,0.5566357922861848,0.44523314675255526,0.39145892026981194,-0.0572923307075543,0.08116127758019528
