,SN_pr_R,ParaHippocampal_L,Thal_AV_L,Precentral_L,Cingulate_Mid_R,Cingulate_Post_R,Vermis_10,Occipital_Inf_R,ACC_pre_R,Frontal_Inf_Tri_R,N_Acc_R,Calcarine_R,Temporal_Pole_Sup_L,Frontal_Med_Orb_R,Raphe_M,Parietal_Inf_R,Vermis_6,Thal_LGN_L,Insula_R,OFCpost_L,Rolandic_Oper_L,Olfactory_L,Frontal_Inf_Tri_L,Precuneus_L,Precentral_R,Frontal_Inf_Orb_2_R,Hippocampus_L,Cerebellum_Crus1_R,OFCpost_R,SupraMarginal_L,Thal_MDm_L,Vermis_9,Rolandic_Oper_R,Cerebellum_6_R,Vermis_3,Cerebellum_4_5_L,Caudate_L,Cingulate_Mid_L,Thal_MDl_L,Supp_Motor_Area_L,Thal_MGN_L,Cerebellum_6_L,LC_R,Thal_PuA_L,Thal_IL_L,Thal_VPL_L,OFCant_R,Precuneus_R,Temporal_Sup_L,Putamen_L,SN_pc_R,Vermis_8,Cerebellum_Crus1_L,Temporal_Pole_Mid_L,Temporal_Inf_R,Parietal_Inf_L,Cerebellum_8_R,Vermis_7,Thal_MDl_R,Cerebellum_10_L,Cerebellum_9_R,Thal_PuI_L,Thal_PuA_R,Rectus_L,Pallidum_L,Thal_MDm_R,Cingulate_Post_L,Occipital_Inf_L,Frontal_Inf_Oper_L,Caudate_R,ACC_sup_L,Thal_VL_L,OFCmed_R,Temporal_Sup_R,Olfactory_R,VTA_R,Fusiform_R,Occipital_Sup_L,Temporal_Mid_R,SN_pr_L,Occipital_Sup_R,Parietal_Sup_R,Cerebellum_8_L,Thal_PuI_R,Thal_MGN_R,Thal_LP_L,ACC_pre_L,Frontal_Mid_2_L,Cerebellum_7b_R,Cerebellum_Crus2_R,Amygdala_L,Angular_R,OFCmed_L,Vermis_4_5,Cuneus_L,Thal_Re_L,Frontal_Mid_2_R,Red_N_L,Frontal_Med_Orb_L,OFClat_L,Raphe_D,Fusiform_L,Insula_L,Frontal_Sup_2_L,Cerebellum_7b_L,Frontal_Sup_Medial_R,Thal_VA_L,Thal_LP_R,Calcarine_L,Cerebellum_9_L,Paracentral_Lobule_R,OFClat_R,LC_L,Thal_IL_R,Thal_PuM_L,Thal_PuM_R,ParaHippocampal_R,Temporal_Inf_L,SupraMarginal_R,Parietal_Sup_L
Parietal_Inf_L,0.5305582057154044,0.42561132583582373,0.34615347041520217,0.8527163136298691,0.5990703676419614,0.6010278688593514,0.2690054095842298,0.11178754130366617,0.6219403981311071,0.631592063645184,0.2991729773625944,0.4115426311547242,0.16661103713005576,0.16976396194829194,0.24965134889026847,0.7153280661014358,0.07229893268186796,0.4091422428930157,0.6575079048518035,0.6760850762217535,0.6399246404731707,0.35384671333109174,0.6931331684561467,0.8122318870945108,0.47633163246811033,0.5775396679916244,0.42985566183413004,0.5213666857410431,0.6561050067418462,0.8024728652503753,0.614993513973193,0.15255402884141103,0.6835777049592268,0.282128443487619,0.4944650651853153,0.6258255977839186,0.5689135748504882,0.7381371815831023,0.6271477044692344,0.7936207919637834,0.41447489975062807,0.11141279694146927,0.42529366460751705,0.5775283671959158,0.2616898113737769,0.4727139756583355,0.2064450288972606,0.8701882810989867,0.4818247284182603,0.7536537929249033,0.6911975442686513,0.20710940728365423,-0.09787207238363861,-0.1562901588261333,0.5856154390107794,1.0,0.43544232894985113,0.01929277948303862,0.4262629386034864,0.409921575465268,0.24460534188145122,0.6549984532223223,0.42253666877339097,0.4088207014463142,0.8013501936855554,0.44299830474915114,0.6199960886759391,-0.07955026881789191,0.7980788562341181,0.6957077599173191,0.5543041945730495,0.5009994037490062,0.006764224475992234,0.5555419364498195,0.3853268201064368,0.27379001138665937,0.5737679004769561,0.5757809721509959,0.5458797094857001,0.3947938054398622,0.6416838348735222,0.37335463214520787,-0.018697824900532768,0.32022014578123087,0.12681263647373064,0.2845456635092034,0.3821459688196945,0.8057425043964844,0.3896472445853526,0.4879633031540828,0.04165425375279611,0.7691935368318819,0.3876534293442348,0.564460201186553,0.4363563275763469,-0.09682330031445978,0.695287975811045,0.3070330280568904,0.16923806629635843,-0.018810168639238574,0.43974152278091094,0.2677995720648689,0.7138712115264755,0.8576635902873526,-0.22523428898436734,0.7502202702359683,0.0884885829533355,0.24572241789168642,0.44353347574613855,0.20401062425145258,0.7651683128543649,-0.013324718217389672,0.17230229061215482,0.4086570041871708,0.5287573463380946,0.589632380357274,0.6325013870720947,0.11441126429177188,0.5939407941925258,0.8184441156882214
Cerebellum_8_R,0.14510607537942904,0.016509466542087417,0.005004434800306181,0.549103185162159,0.3771561904963728,0.4033812568782299,-0.3643578960312535,0.8024828339690737,0.22096836331167335,0.5758374782582512,0.28752480649316337,0.701614849871055,0.2983029643505274,-0.3246615113415713,0.5114299702938979,0.16810584329207834,0.7750140588521506,0.4899273334496417,0.65870478633498,0.5436183892630373,0.3227483486833892,0.27064799675660056,0.1922336529318444,0.4068340816331294,0.1019521625984153,0.46412806844134935,0.4504967381671939,0.8502213796816633,0.5990649095514415,0.4874326462086879,0.4926718952378133,0.7841297641975912,0.39773901885784346,0.8907689666427989,0.5402179613047655,0.7103577949819961,0.3823812165598242,0.4830996922674771,0.5147238313065841,0.46533087994839284,0.3420408318753096,0.7066332428518712,0.3890165884386314,0.705174174078093,0.034937045289500646,0.4558282534337205,-0.02629095849300836,0.30310070936464834,0.2217665434069666,0.46395792649929085,0.518099176695368,0.7517109988386448,0.5008124641835033,-0.18639161173722357,0.8261619967879085,0.43544232894985113,1.0,-0.5602059711550286,0.0042841686325672665,0.673332533636627,0.8611926890409293,0.47244887087605136,0.5376435022205819,0.23357507885310333,0.44107609474360593,0.36128372287602023,0.4028297122619867,0.5471414955145416,0.44872514595018015,0.5176300999230388,0.5906313316453021,0.407087819423914,0.10945393331526836,0.7326315299468334,0.2688467976803452,0.12317722790521442,0.8526776567250975,0.5587672531686588,0.8436370049047296,0.20492724470741133,0.6325376725066008,-0.44702051907829193,0.5861606908814883,0.7427376744952143,0.2473806672513457,0.5935324791231126,0.10127840144438097,0.3930839160009817,0.7643881654280628,0.8779623369268278,0.31025850060759125,0.4160656676859043,0.4361405821707281,0.6327000420164185,0.5617009584423306,-0.32896772643822075,0.6139507668354279,0.14812731650886954,0.2048250449584607,-0.4715555158333186,0.44559175823274466,0.6044452347426233,0.5317159710031755,0.29856168019537804,0.040145835917104036,0.004879569082372126,-0.15136791544220776,0.32299759146437873,0.7058231624018935,0.8108634439097366,-0.042131973083511666,0.20585466013734638,-0.21458943001476674,0.25791390921226154,0.8202531083898711,0.7713931528065636,0.32094966951174436,0.4558263951914218,0.4276887517147006,-0.006151544397181091
Vermis_7,0.10483555722699422,0.27586163633458016,0.20496251193275017,-0.16054760748400335,-0.1322124003227866,-0.2401616369814501,0.48430897405209367,-0.6775839187295,0.1529307100112476,-0.15894113363076764,-0.10779715739614301,-0.4206894639842113,-0.240069239937265,0.34194777343594734,-0.338427294202879,0.12738161706919626,-0.6345979911352507,-0.2535860955393408,-0.2120750864409463,-0.17477502311579118,-0.030600709111682767,0.07147069865275515,0.14118656697330093,-0.021356521058221285,0.05668156834346988,-0.08157805597186325,-0.06450117476079595,-0.5174700008862939,-0.13609729373865587,-0.12597613553922787,-0.1125633441609372,-0.6303112836462587,-0.04394774657198043,-0.6355806686556273,-0.10528967546952707,-0.30777751876539455,-0.04349163379597536,-0.22467917094201043,-0.0944325578429239,-0.14317048608525385,-0.08055508466383521,-0.5321798142022719,-0.054071999883380996,-0.39178879208287287,0.1602502493639227,-0.07898375433182109,0.12397819755798084,0.07016116163988713,-0.03927550640325413,-0.0323656486500524,-0.18510860882899347,-0.6764843958629603,-0.4308247531722308,0.12702886173751785,-0.3266160531313005,0.01929277948303862,-0.5602059711550286,1.0,0.23460881328561106,-0.3537474590944043,-0.5241351840422394,-0.16194228913474742,-0.028453882795028917,-0.009881985661984699,0.022409409164549497,-0.02641488721363657,-0.21449312518804114,-0.5266012022803802,-0.04695858471953727,-0.09668441446945475,-0.19430350530412602,-0.079082690450495,-0.08938766306142154,-0.25863748844894313,0.017616582973371625,-0.14174884349780345,-0.4439376480584053,-0.3038589502098601,-0.43060919077739607,0.08644901440320112,-0.3137563062922128,0.4792457871801044,-0.4838749958162497,-0.4484321438124277,-0.016862514375033052,-0.30908919276161834,0.21595062137549412,0.007135122706620108,-0.4370779303925571,-0.5423591221864462,-0.19069148775928063,-0.10767904892747604,-0.15802121552092133,-0.20147278106380984,-0.40330057784240714,0.4146960552681136,-0.21756098106396582,0.11528993901227168,-0.12361916559779748,0.3323482321776107,-0.1450176565922969,-0.29677301686639124,-0.10495213712237793,0.09480227911945278,-0.21864603612128777,0.2945670741548458,0.16407494596569414,0.039262272352117454,-0.36547273357345617,-0.5368676711927355,0.3014013147692927,-0.03687958519432957,0.3484093313686998,0.13511681778638274,-0.46820152079900534,-0.3375556324529354,0.12176781569843959,-0.32229433351876347,-0.0323671292938494,0.3205641182212491
Thal_MDl_R,0.5845609252830472,0.5902778768140043,0.7359437458606463,0.48889112069823104,0.4568864359909659,0.442445093301719,0.6191613411238602,-0.33911214893055946,0.5836359218642967,0.5415977069959562,-0.14891698613655516,-0.05933911637559125,-0.1322843414378225,0.3383768501683049,0.30762918868289596,0.26228583011464995,-0.29109646368623887,0.05493621503616044,0.23034142789092904,0.47245826127605134,0.35039171184451173,0.39655710093835717,0.4785890587758598,0.27164905238436615,0.31534914390488544,0.36916878379407314,0.2698783617676634,-0.08178741848919709,0.18764880085539878,0.3131764871912643,0.30888708902053735,-0.2539230563417455,0.499220606253305,-0.1370162884335842,0.46082974243780217,0.24032848158826878,0.47580678210400495,0.50010332231417,0.43314112818481343,0.413863831719654,0.28113451026292174,-0.17803849183537965,0.4493151198369992,0.20562453552609788,0.29625441953461856,0.5043368971557961,0.48232101428007823,0.3567068054918152,0.2574619468750311,0.6204912025703964,0.4186590530865704,-0.27016416268665316,-0.3559511945879307,-0.11240915133777422,0.3166019952146308,0.4262629386034864,0.0042841686325672665,0.23460881328561106,1.0,0.18819585636132002,-0.043411447487314125,0.45735570417704596,0.03631395834570334,0.5388394852940339,0.5001248597821963,0.4917996002406755,0.45878780870614844,-0.3915025978042952,0.4529103854520444,0.544799619651453,0.389392710197325,0.6264620201480446,0.2794133046180761,0.22125527077215562,0.39410064301514364,0.33056176672603416,0.19352601524500504,-0.19627632463065195,0.015582469202606515,0.22150757318076764,-0.06922466600295404,0.08718933164754836,-0.3121124844954626,-0.19938269741101894,-0.1560862923485039,0.029512263692982755,0.48559471657433834,0.37004207112212223,-0.1338354721644999,-0.0768217199979504,-0.07434598014184962,0.13577185663357413,0.4300737656709251,0.24805464490726226,-0.12565031944179417,0.48473411060678756,0.4213953244290941,0.4963193626160614,0.1117461703412183,0.37445284001917556,0.44649719038207303,0.10523098683485595,0.28123843849872276,0.4640960862801401,-0.2713428403482711,0.3638518357689805,0.6857499725496681,0.39189565879182986,0.014708997900845218,-4.1796458860730646e-05,0.33705654050540385,0.06847238481798064,0.67054077380112,0.5185454405735667,-0.06430578624343686,0.15687758463591606,0.658343956443153,0.0029423670078208633,0.22011979901859904,0.2904381256360903
Cerebellum_10_L,0.41501209607847606,0.36990694579666555,0.3185207575388091,0.5981836818708403,0.5971336564052607,0.43207283779249456,-0.10236774093097653,0.5838809642930953,0.37974907421528714,0.7309522905363468,0.21576347406661694,0.7403956050606464,0.37996913047243785,-0.20619619866482225,0.4190707080362797,0.3587492087433444,0.6192942327068096,0.5106837489882045,0.6947982259521297,0.5530488936930684,0.47573638086706926,0.380354934224639,0.4353232314097333,0.4948033083901117,0.49595411039424164,0.3710684089172278,0.6260327623478082,0.5106475476291737,0.31578723694220484,0.4913133177304097,0.5356836096363476,0.6368795829606302,0.6123461958336421,0.6775061321057871,0.7142792512681972,0.82161004459197,0.6018324595036746,0.559495492603904,0.6218998139897618,0.5948656147522499,0.5006241405573524,0.6290195168471602,0.24656520421681463,0.62618337825688,0.1761512806518933,0.5932275628138358,0.043828239091007686,0.4859804422217193,0.42019130369765084,0.5227652653625575,0.4695588269253125,0.6224196321101254,0.48681301634317975,0.07609532830400662,0.5774652653989907,0.409921575465268,0.673332533636627,-0.3537474590944043,0.18819585636132002,1.0,0.7087002900299114,0.5775212510001333,0.5888314373997163,0.2043650677909176,0.4754756144438125,0.46118395154793623,0.40579555102213744,0.5131252705748612,0.5849838742725259,0.5913953325326736,0.6836286502759408,0.49934974704489077,0.1531957547352922,0.6777885166081355,0.20213319671773722,0.10437089497015598,0.7794165050145677,0.47927724730051285,0.6513115021547122,0.32116880229998496,0.5544818456476329,-0.24564142335038386,0.5542346646240505,0.7073321452751732,0.24454424854624685,0.5669015013578123,0.18800223091095236,0.5543557029732773,0.3979388507144086,0.4759001045653473,0.36524832085293046,0.29316941879126207,0.3269649711480674,0.7728934180192191,0.42746521442456586,-0.09149083854052627,0.7842552130013488,0.3420556891028772,0.07052989014509488,-0.12940762827052382,0.5901683198393737,0.8051328756066642,0.6635885628642336,0.4299533652505446,0.16630374705823014,0.015765028159208307,0.030101536713737293,0.35715245267380696,0.6950502095252763,0.7743293855968378,0.23249175508413536,0.0910387719423737,-0.025668836798619997,0.2618400343796638,0.6844667581805222,0.7331021071346566,0.5747521655108796,0.6395416197912356,0.5032932051196993,-0.00017829740951686002
Cerebellum_9_R,0.2388780680736848,-0.00701525579392931,0.14376070765074359,0.44613170470809216,0.34415468467567784,0.38746277683935654,-0.4649561294187932,0.8327569026221219,0.11056035029239739,0.5460490847358859,0.27762483926905807,0.7606651471048548,0.49259802131663255,-0.319201306133058,0.415305556493297,0.12767990315596542,0.901548248673913,0.6511582617258987,0.7125541991384712,0.49245593945245525,0.3981929314396534,0.30437723563306246,0.17091218789135093,0.4018271339259817,0.14630198867664404,0.40478684986018576,0.5851728012475373,0.7345782103198144,0.47604591107913236,0.39505726879566727,0.5123888836728253,0.8776246800550531,0.43241234400349265,0.9280510539907236,0.5865813759426496,0.7635811154212883,0.4808908516127476,0.4900209520958706,0.5571227576005829,0.44911300380026814,0.516824106179122,0.9107289594210137,0.30385596466787124,0.7165423527607137,0.1212704825848036,0.45071171553506467,-0.11697934188456617,0.21057827213990174,0.41515592103851867,0.29110555980149894,0.44025719231149657,0.7389754999949746,0.7037768907283184,0.08627361421181708,0.7254390551951613,0.24460534188145122,0.8611926890409293,-0.5241351840422394,-0.043411447487314125,0.7087002900299114,1.0,0.5031994499006948,0.6220700134368415,0.15864398236944136,0.3196415814795213,0.425383661452946,0.4494649065508042,0.7099523987950167,0.34355287346136426,0.4612926269624309,0.5464949069852965,0.4118711874216879,0.0649229898584544,0.7640361772781034,0.19727012573182925,0.06993252545566667,0.8841311403148345,0.4958767379637964,0.7872305070093769,0.2434029102445535,0.6120053474416431,-0.5768303749713165,0.7438929650773114,0.8664395725973434,0.26592100309405964,0.7003251647753755,0.025354286154427454,0.4022167911945505,0.6987722538101329,0.7062901146022165,0.5585801949406941,0.34052395422232,0.3390371267332099,0.7224658894207535,0.538500567812603,-0.3099045782928961,0.5931805651935007,0.16091436733809716,-0.014330462590759974,-0.39347725095090696,0.4371514920646379,0.790657877464799,0.5467233479033409,0.2254612358709761,0.13457969596892208,-0.12743596873384896,-0.20801323162346388,0.31077960612034383,0.7136492772426175,0.9548343874330397,-0.13529171369049137,0.22261340155112763,-0.3360511364868264,0.1795223753063783,0.8258229535536892,0.8099317407848592,0.30764113692250006,0.7488029769708863,0.3094055046472266,-0.21502788534414582
Thal_PuI_L,0.5442340831211251,0.46219323456991634,0.543013717252802,0.762137815839394,0.6774237204252254,0.669725728155532,0.17720910978279153,0.25344132551483417,0.5859819729317353,0.733863714128301,0.1627267628933368,0.5075880804041992,0.29812187158231457,0.08476477544063886,0.2485119969514617,0.5385789307640954,0.3180950238846149,0.6051148790989083,0.701766649032138,0.6955619045330903,0.7112932619733118,0.48959657827643366,0.6774362612129613,0.6410504984064734,0.4557935036901385,0.5599809785947714,0.650329266262511,0.4690202654865295,0.5129004776134723,0.5985371820960014,0.6030938113614642,0.3488018469140513,0.6680223037865208,0.43562808446980955,0.6885007325021579,0.7272731465024902,0.7494916384263551,0.7661211229970681,0.7441873020366175,0.6973997766661406,0.6462432400480141,0.36125841315907753,0.5479488319897379,0.6815594967071781,0.30206378155402897,0.6127839904181588,0.2456625521613108,0.6818093213559545,0.6485050929406264,0.638167110164436,0.6538433776258556,0.31981195264929624,0.14011442297916618,0.07502487311206746,0.5726144803294546,0.6549984532223223,0.47244887087605136,-0.16194228913474742,0.45735570417704596,0.5775212510001333,0.5031994499006948,1.0,0.4349380330023435,0.5084540697264687,0.5915188257875353,0.60092205961352,0.6738720819392047,0.1451759498595932,0.7083244347287309,0.6166157984568051,0.6836925365274744,0.614296494273558,0.13895181202648388,0.6352499946344742,0.33105735405958514,0.21091791640320112,0.6857550655744943,0.3779368221971773,0.5349046259717717,0.34194994394272915,0.4978695515192775,0.0030714853993119816,0.18022030183471208,0.5228228330393503,0.10828598240330865,0.4036977377152421,0.42385601814577684,0.7241215714819057,0.35544294595209885,0.43710012259482633,0.26423081061794873,0.5046829556778074,0.4950052402645237,0.6962894879083655,0.36107748483244634,0.032098971509185725,0.7255170585924307,0.5157697420115267,0.04168594054067305,0.07767836288113072,0.6326235970182225,0.5191947902113229,0.6692920525982289,0.6788233935467074,-0.1009251139336868,0.42397940223649083,0.18326036667029597,0.38411823435131853,0.5979567875871012,0.526596437925188,0.459458714657356,0.010790102305689005,0.15744398105056287,0.4380185675897284,0.5756288035919181,0.7157888798010593,0.7052322007259421,0.39632050100804617,0.40724257881078213,0.33368550627151145
Thal_PuA_R,0.2822230936215322,0.2989829821251822,0.20618173294565317,0.5016464056241929,0.4651473250378425,0.33148681842982936,-0.10818425109662744,0.4677581583183389,0.3845216547571171,0.5164258940488151,0.408534517566675,0.6761016448982908,0.5355081489886963,-0.1478165110797302,0.13051789016627433,0.4712821438443801,0.49418056451314113,0.5098801365285532,0.7177667994999395,0.5165998480803151,0.5023168486074703,0.4013350259453473,0.4616778292612659,0.5305653162367624,0.44239778109707795,0.38882293738506335,0.6452398625343178,0.47157733118538336,0.4753290657487844,0.5221512333432123,0.6157613558767165,0.5300964079479824,0.5370020150766419,0.5504081538305768,0.5949110195256953,0.7048385146265477,0.5458071704036778,0.44490061764843714,0.6285352922880952,0.4754030550876202,0.3614345405556016,0.5249058124192164,0.2377577463291652,0.574625518437755,0.3783226668448303,0.5370076815267276,-0.09984134085362957,0.5020448793109804,0.48348734960742573,0.3979820285828484,0.44085014754589813,0.4608599953811735,0.47480866475011063,0.2531779644818697,0.47704903352673833,0.42253666877339097,0.5376435022205819,-0.028453882795028917,0.03631395834570334,0.5888314373997163,0.6220700134368415,0.4349380330023435,1.0,0.1424075176035885,0.48933016051091727,0.41845700360818366,0.3849715075679308,0.450411085669028,0.4951348900211489,0.44543158898251756,0.6131219757781476,0.39763096847906493,-0.04045553351029782,0.6229746435274167,0.2512738925452418,0.022720095613503962,0.6350458272086743,0.5527755225556327,0.5420454446781746,0.37553369824134647,0.5655178937348808,0.03798559194032536,0.49429967553512305,0.6550447689871477,0.4646758859527903,0.6187058400063098,0.24678830906439353,0.5773485366361891,0.39009062325175153,0.4391314431617535,0.4990532435800433,0.435328119379611,0.2526664481668904,0.7100310596469933,0.39391688973525185,-0.20318565902916091,0.5771745302085524,0.30220226412203355,0.01621204480331673,-0.18517101033583172,0.4048166654972524,0.6799877162610842,0.7146741108763083,0.5080255995520563,0.09950562668776351,0.25428085819534746,-0.23113536938492332,0.3903351954747607,0.6925737590869093,0.612127272773112,0.31428455296002256,0.17758693451820204,-0.166955853010204,0.33111897871685625,0.7197781280818254,0.7390958634265653,0.44731021765606654,0.5168685192998587,0.5210282042739096,0.18065482369395242
Rectus_L,0.34584385193661743,0.4922725312323629,0.43801818578680823,0.4882633208305488,0.33330286465937825,0.44608012039173034,0.42966661776760345,-0.04185426117746885,0.611078840860741,0.4632416153850118,0.04503818241062472,0.04617933056311087,0.0675497175954215,0.2905762930850716,0.2233111341113582,0.1808797432072058,-0.10623561714967308,0.17878895588298474,0.2734033955662111,0.6930460010779521,0.4224951743157882,0.5681829401092723,0.48560116594625746,0.2657296304908179,0.11472549775691075,0.48912953103263107,0.4180274221404558,0.21828481297216823,0.4686303726761639,0.2702974254814568,0.3276678375790342,-0.03704226534567795,0.30915824443495504,0.07200358814061572,0.3874127652702925,0.29200157475214417,0.4975135442736991,0.403505205004576,0.37517518876024064,0.332323367227172,0.3077236022944275,-0.07779969343604021,0.5244012291032463,0.45355275549308893,0.13154116305152036,0.5816613314002147,0.5978468511789385,0.3440477018560947,0.29488431850362734,0.5333176353814644,0.49752457650328624,-0.017970989437274713,-0.25951212017604014,0.06542829335525635,0.43989061180135025,0.4088207014463142,0.23357507885310333,-0.009881985661984699,0.5388394852940339,0.2043650677909176,0.15864398236944136,0.5084540697264687,0.1424075176035885,1.0,0.2872956151363559,0.34699147994516916,0.4087580717288102,-0.2667290048229949,0.4774783766073394,0.383618015780032,0.45349288803351506,0.5522869118836593,0.5293729981435707,0.22441858392944397,0.5743571993044738,0.27942351079368083,0.3215219885664632,-0.01837376878794531,0.19716466032056132,0.25556622908171994,0.07165674623288452,0.013279512521870481,-0.2199727997314032,0.021003011710893138,-0.17597395038421965,0.26272851782485146,0.6091956953170374,0.39726983385274434,0.10882490663588303,0.2621227334377936,0.20683319458512128,0.13069132855913834,0.701671919583845,0.28704715189450236,-0.024031856005539032,0.2133703888223,0.33748454330799765,0.42700321215549625,0.015207612849876253,0.24579614138570305,0.35972607466038664,0.07019957170294366,0.2825714578474505,0.4512989777181647,-0.3259629865521794,0.32363023632112875,0.5685723622395408,0.5183730792117138,0.15287587023383734,0.15946405807208985,0.20553545088405442,0.05919349500377393,0.4909110564212411,0.33353412987458086,0.16392688843847444,0.23414008597804126,0.6075268777923124,-0.006992047888348517,0.07463220670197053,0.2549029529642726
Pallidum_L,0.6255254947427141,0.4193325942127097,0.4823489909779642,0.7544230192214328,0.5951213842293376,0.6765395566665053,0.2881313302412746,0.1767122915276373,0.5424117385294475,0.7409671694092383,0.4074399593253318,0.36686795308851544,0.05352052724126772,0.06908039730807365,0.2742363046788271,0.5487565154484959,0.13608655967567174,0.4442709862135951,0.6539760695223928,0.6294250052135743,0.5172965862137058,0.3340973942363487,0.5615000571502616,0.7649224629086148,0.4511109320678632,0.6885928194775899,0.4909663147749582,0.47466889255132816,0.5240779039158467,0.6633514100395941,0.6687725129940353,0.1618956073786988,0.746160513796956,0.33836978833992515,0.6257314844667303,0.6365472900049364,0.5131393605960212,0.7575313257489407,0.6700245312369513,0.665134170044411,0.5269137273601879,0.20082303555208586,0.4146534040911884,0.5351271978261222,0.2731185188945408,0.5380526524807674,0.2042553055385098,0.6813829192364987,0.4172637435476531,0.8137832220170638,0.6470594526527758,0.1609134400156549,0.017493586511586615,-0.24623294789835315,0.5807179658707161,0.8013501936855554,0.44107609474360593,0.022409409164549497,0.5001248597821963,0.4754756144438125,0.3196415814795213,0.5915188257875353,0.48933016051091727,0.2872956151363559,1.0,0.5515039148295733,0.6915484196185525,-0.043208573457064935,0.6707938122685909,0.8177206465773189,0.5739009860120459,0.637796036128841,-0.09542394546457215,0.6368954670056997,0.3943303652781966,0.14000074955909783,0.6006472757534258,0.3738121716491115,0.5404345401422949,0.5287764285576634,0.47179498611069975,0.13182976996057005,0.02232814662045954,0.3075332578782936,0.3588516133618384,0.24086401329957674,0.427067760469197,0.6740012004405365,0.3203515171558181,0.4380802223904194,-0.04853422797986483,0.6290906445845817,0.4713287458942145,0.6294267861504617,0.21283816566803,0.11929078846144624,0.6838758950769408,0.3340576835434951,0.07209802563212107,0.015095215766521695,0.42937309914904426,0.3821098891753111,0.6986977809344227,0.6949612972793722,-0.24485651178320725,0.5396078815828476,0.19160878088168615,0.4437390328135797,0.45942435110099755,0.2931153707986704,0.6205821559028252,0.23521664422871083,0.25035120854186754,0.4501626585486676,0.506761281509048,0.594825586859994,0.651362717226833,0.1732576433815322,0.5416997911375051,0.5697289391144307
Thal_MDm_R,0.6653786490956402,0.4585907728445717,0.7063964822055266,0.5376793871382092,0.4502983715159111,0.4751751553089736,0.2187092532209788,0.20411104710611638,0.4505147957004029,0.5991803873189562,0.24308580787215664,0.36722426852033957,0.29741570716768995,0.10780754003343511,0.22339946163298502,0.34300719922131623,0.3022843485947181,0.43805163539069086,0.5628877759921787,0.6230748953691203,0.5317667803218256,0.5004788677240484,0.5220661475875181,0.572401522276215,0.33012790133250536,0.5064132220379461,0.6131399467369759,0.3147866332442131,0.41027598888093214,0.4651037054920283,0.828489271261928,0.24133724182670216,0.5525038278907606,0.35370380212138613,0.789527879124094,0.6544630060494702,0.6877200672373099,0.5854450042646074,0.6997985687275329,0.5136496829690033,0.5533792139431821,0.3600122255116098,0.4193749393022814,0.4870492910090243,0.36117710149760884,0.5347955692367556,0.27368139151835036,0.4688731954743118,0.5215950052309334,0.6074496519874829,0.5094009795796763,0.24445834045143242,0.24091043776868537,0.18526218625777327,0.4542050139831336,0.44299830474915114,0.36128372287602023,-0.02641488721363657,0.4917996002406755,0.46118395154793623,0.425383661452946,0.60092205961352,0.41845700360818366,0.34699147994516916,0.5515039148295733,1.0,0.5416368961349015,0.1425723684064348,0.48469630583972045,0.6308038114485522,0.5154364649363811,0.7022948052381042,0.20334396106509753,0.5336723686127918,0.41664366511079715,-0.07400707625305034,0.5632636632613658,0.2548488788899566,0.4113172470376809,0.4388727519947806,0.34344096730016843,-0.0656542944937508,0.17166200961892747,0.36927644172653495,0.28394678470905566,0.2322037469088083,0.4746275504611612,0.5447845596473865,0.1578384500485289,0.2795789048112489,0.24648379005541107,0.33927940641622667,0.4751264468294844,0.7182542846053297,0.10411087968983793,0.13243279850811154,0.5485616622866897,0.5129129299295375,-0.1230225679420409,0.16474794562895229,0.5498778154826413,0.5492843916223803,0.49270481047278636,0.48864135607801445,-0.022717389943807658,0.28237054836680436,0.2778929252701891,0.5222928533172921,0.5138644657905044,0.43324330547227285,0.3154487576759347,0.23318066747170663,0.18760455896370745,0.5379053087978086,0.44040878898933516,0.6078156459384723,0.6030734471219134,0.4386017667472529,0.2876226700819318,0.20934700891953073
