,Frontal_Sup_Medial_L,Thal_MDl_L,Temporal_Sup_L,Thal_PuI_R,Cerebellum_6_L,Temporal_Sup_R,SN_pr_L,SN_pc_L,Thal_AV_R,OFCmed_R,Thal_VPL_L,Caudate_R,Vermis_6,ACC_pre_L,Hippocampus_R,SN_pc_R,LC_L,Occipital_Inf_R,Cerebellum_Crus1_L,Cerebellum_3_R,ParaHippocampal_R,Frontal_Inf_Tri_R,Postcentral_R,Vermis_7,Occipital_Inf_L,Precentral_R,Occipital_Sup_R,N_Acc_R,Caudate_L,Frontal_Sup_2_L,Thal_MDl_R,Olfactory_L,Thal_PuM_L,Raphe_M,Paracentral_Lobule_L,Calcarine_L,Cuneus_L,Rolandic_Oper_R,ACC_sup_R,Parietal_Sup_R,Thal_VA_R,N_Acc_L,Thal_MDm_L,Cerebellum_Crus1_R,Frontal_Mid_2_R,Parietal_Sup_L,OFCmed_L,Temporal_Inf_L,Frontal_Mid_2_L,Lingual_L,Putamen_R,Cingulate_Mid_R,Temporal_Mid_R,Occipital_Mid_R,Amygdala_R,Vermis_4_5,Frontal_Inf_Oper_L,Pallidum_L,Paracentral_Lobule_R,Frontal_Med_Orb_R,Cerebellum_3_L,Cerebellum_4_5_R,Thal_PuL_L,Vermis_10,ACC_sup_L,Temporal_Pole_Mid_R,Red_N_L,Calcarine_R,OFCpost_R,Heschl_L,Occipital_Sup_L,Rolandic_Oper_L,OFCpost_L,Precuneus_L,Temporal_Mid_L,ACC_sub_L,Cingulate_Post_R,Vermis_9,Temporal_Pole_Sup_L,OFCant_R,Thal_IL_L,OFClat_R,Supp_Motor_Area_R,Thal_PuM_R,Frontal_Sup_Medial_R,Fusiform_R,Cerebellum_9_R,Hippocampus_L,VTA_L,Amygdala_L,Thal_VPL_R,Rectus_L,Parietal_Inf_R,Cerebellum_7b_R,Cerebellum_8_L,Frontal_Inf_Tri_L,Olfactory_R,Thal_VL_R,Cerebellum_9_L,Supp_Motor_Area_L,Vermis_1_2,SN_pr_R,Frontal_Sup_2_R,Insula_L,Temporal_Pole_Mid_L,OFCant_L,Angular_L,Lingual_R,Vermis_8,Rectus_R
Thal_VPL_L,0.5505594978252224,0.6779816143688591,0.5122323620209701,0.35281079937175014,0.22387228051859434,0.4608524847733727,0.514412846391098,0.6421927523951296,0.5506389234724973,0.3795625250140899,1.0,0.6286108701758412,0.17749676532775313,0.6701610313101444,0.5306109566644928,0.5497760194566008,0.4138708941788767,0.16874038548194187,0.1520640913956894,0.5733879438074435,0.7737575068573899,0.7630606329045083,0.3519840872386968,-0.07898375433182109,0.04985919808283132,0.5229446417112289,0.1461323790980544,0.4015053396094907,0.7230000205678464,0.6147579882745875,0.5043368971557961,0.6400115737158937,0.5339654044837724,0.2918277857586585,0.5052104191108862,0.34689640603183436,0.0896065495580443,0.6525741786204334,0.7902762534374336,-0.03717896300214084,0.5464919578093522,0.3933043076719455,0.6210411903203449,0.31001181344434225,0.6924700321167534,0.11431593217124464,0.5442803132253845,0.3483808205943542,0.6117901142865961,0.3855213625298052,0.6704135393857776,0.627291492250929,0.27318297335704544,0.008342380065184866,0.04395510884571699,0.5910027861460951,0.7135200612045145,0.5380526524807674,0.37165444752586413,0.11715495564862015,0.7726581112294258,0.6420099885935124,0.3669569016315221,0.42656477992084746,0.8638949255864493,0.12077132030943881,0.4992155893063153,0.31999528812892375,0.4328397398190183,0.6120905653147793,0.07870635644924168,0.5962227209797952,0.7524418240396945,0.4682111129511363,0.2594557825281858,0.35212719050926145,0.545703267707733,0.2498598174321951,0.3069581825403783,0.5460282966930455,0.330459666591941,0.1160385732660758,0.7161620465636686,0.5244246241964382,0.2960795501430689,0.5208866701772009,0.45071171553506467,0.811043587092249,0.15618897730629475,0.3885502716332006,0.6390461067124781,0.5816613314002147,0.4595236318944289,0.10963763328854959,0.12534763567197113,0.6932342664953534,0.6087283282978128,0.7488142618231238,0.512104102958908,0.5989736215755117,0.49195221730501393,0.5669765573514329,0.5720883040979844,0.6463635040755221,0.1997893038969942,0.6332798026873259,0.18586939471581113,0.4434218757927328,0.19512015352577344,0.42548000008580883
Caudate_R,0.5892701913979348,0.7294120835578356,0.4801075713554186,0.4246899046362527,0.3603900190787534,0.7288785758501083,0.5641823228813817,0.6020407638882803,0.7720738425249496,0.18313486077561608,0.6286108701758412,1.0,0.28226480462062187,0.4935479381035269,0.44522707463992633,0.6201718115056866,0.2622344945266454,0.26850248833350643,0.1525225004164744,0.6164262046994341,0.68994606314804,0.8506585470202496,0.22296181263916134,-0.09668441446945475,0.06573153149179488,0.40852797811843866,0.4368405786996682,0.3848524770474206,0.6241991310060416,0.6485627558696393,0.544799619651453,0.45932223685940415,0.552708492475069,0.3713808512283688,0.6665969247991925,0.4670417692878925,0.1713591197263162,0.8329674973979331,0.6377164388504529,-0.12773672602696978,0.6985419626443373,0.09330723818757206,0.6871778398542797,0.4716282596011026,0.7736840171417719,0.35313661170394417,0.60774723214236,0.3294362845008564,0.6814695467079586,0.45152529606775255,0.831750178450246,0.514439279100792,0.5882258107952163,0.3403926243866784,0.07500152022471805,0.6921382926284879,0.66413300632589,0.8177206465773189,0.46585544829775755,0.12835863592924499,0.7222243629850829,0.716168275856135,0.24371517702042028,0.23005480619806684,0.5501857466410632,-0.03501807496663792,0.358172498266827,0.3833338684938333,0.53472111566665,0.5855987313361591,0.2692037377515141,0.5782194623393674,0.7594636067502818,0.747732426486319,0.3014257764552269,0.3364104601269696,0.6976158960465264,0.2579350889160588,0.15613156937738473,0.3565823568106992,0.1760423739618847,0.28224059288641773,0.7419000124008979,0.5783536660721379,0.4026766928547953,0.697917975234352,0.4612926269624309,0.6169577881124418,0.052069057182126746,0.11599032745310403,0.6358892225383249,0.383618015780032,0.4005341071330395,0.30604034863971274,0.13760030014200994,0.5638872901376349,0.442820780939365,0.7682762527354543,0.4437710528587987,0.7354346967405001,0.6095112700955891,0.7338452818169501,0.6462350240586987,0.6931648759727581,-0.12302935575691819,0.6878680100480674,0.48354291187812004,0.5113807734995964,0.23375431741529457,0.2938683856021218
Vermis_6,0.004921514973263992,0.38129150318343197,0.3263369486264007,0.8773229902923653,0.9365121114056212,0.6564279069713846,0.08550042518331896,0.16552617716125534,0.26937228642951344,-0.06722443663919488,0.17749676532775313,0.28226480462062187,1.0,-0.21964687613340503,-0.545515131604684,0.24193923104092013,-0.5634074499647221,0.9009221613244232,0.8226135029500109,0.6974846045246211,0.005057457206464995,0.34456825413334374,-0.2264152826344028,-0.6345979911352507,0.867458650443015,0.08386654187057738,0.6342357536084029,0.21340095092337685,0.30831141562417425,0.04394208031126454,-0.29109646368623887,0.07378852907079653,0.7395409848263016,0.3535609871138103,0.11842846559523906,0.6959472194708995,0.5721887352396521,0.2759877187684964,0.36112942563943506,-0.5754200324110317,0.22069001421589396,0.16839179490310274,0.3514912537904805,0.67730717469589,0.46206004946019713,-0.3313909752302868,0.13076887149747743,0.7365860124294018,0.25035603595496103,0.9111213462023223,0.2957090623327105,0.22004275486701957,0.732927016283244,0.6447123548079268,0.6067866178669002,0.5767175679051515,0.1524942908304245,0.13608655967567174,-0.23516967831373412,-0.44213133183755926,0.28109923500157347,0.6141008336080068,0.5286916268791323,-0.6914783120927689,0.33363388352828655,0.6275136863113442,0.04812321828089121,0.7675255980691451,0.29023194895641247,-0.0580502785436184,0.5460996808424458,0.2643952414907418,0.2704403854922168,0.2673523766237425,0.7449397765171897,-0.510515939031628,0.22329078859802123,0.9163975082227371,0.5174002764066571,-0.3637650508061172,0.08530198024752365,0.20193705219616614,0.47917093572194297,0.7114330863962947,-0.2515128828643655,0.74668215861898,0.901548248673913,0.3963792176836638,0.15633193638948698,0.4826643624951652,0.28647677761162793,-0.10623561714967308,0.04568678110100827,0.65468083381676,0.8487815873219169,-0.007812005569569908,-0.03968490807677086,0.12135982287807436,0.8888674223807586,0.31484981638004755,0.3759485502877366,0.037572680226518475,0.11341915368424922,0.42418713903731353,0.07787901142063675,-0.09215582604041389,0.17478880832491242,0.9036019896019672,0.8260727554550873,-0.09922799982380723
ACC_pre_L,0.5163201236641105,0.5268415359462042,0.3138037763755837,-0.003704486929333121,-0.16100265053521365,0.20271487339605823,0.5851839900255509,0.5152190374455939,0.3560900076951147,0.3506968524767739,0.6701610313101444,0.4935479381035269,-0.21964687613340503,1.0,0.6242604987104595,0.4708980430668458,0.5701971335655605,-0.17836011852983133,-0.20657571854962142,0.17765850844555253,0.6414685565568268,0.4827243088381487,0.2128684083573983,0.21595062137549412,-0.36748536238337054,0.20443212412077538,-0.08841675125049483,0.37431753526883454,0.5211274597713741,0.5560516107729992,0.48559471657433834,0.5928291180404519,0.20781337176855919,-0.06493623245515535,0.298569778231789,0.15442063227450586,-0.22118324729830693,0.391241637743851,0.5032712406355588,0.16631210605550953,0.3012846300629872,0.2127908229318679,0.47084756643793824,0.09541969854093646,0.30654400010305183,0.31860229251721817,0.6239760629092002,-0.06927716888424769,0.4294336267151678,-0.006229842288298673,0.5742882885305373,0.24925132591186458,0.06075139787392739,-0.22822134576434552,-0.19903783166672095,0.40014374383957063,0.48304925204178834,0.427067760469197,0.37033218948737284,0.5137789380141519,0.5640788171692682,0.31311203025175605,0.027267823711902235,0.6253067004795775,0.49393948559080975,-0.370490936599752,0.49204999368505187,-0.021780855450736603,0.5009171785030985,0.6396879128070064,-0.0909838649238557,0.47266392236548327,0.6736819089106929,0.43107389340541696,-0.11069023174117112,0.6203197901512647,0.47602568713493176,-0.20390004252329816,0.1274059022439304,0.6935743097570631,0.17827957890526805,0.18879687614541465,0.36244488563079713,0.19420069521407596,0.5186473291637028,0.20975434872424692,0.025354286154427454,0.5894550104414039,-0.21989510535221277,0.16182250947435098,0.4708952623529966,0.6091956953170374,0.22885647150024074,-0.08648269929266411,-0.3027271130884983,0.5999403034970711,0.6506095637064112,0.5809530861077403,0.01311299102787796,0.279596452684839,0.26973780019464383,0.5440328693824663,0.5450034067517427,0.35705369489683636,0.21208701493296547,0.6661056954568682,0.1426549284448041,0.0003799342525656304,-0.15146336334698332,0.44530656722457457
Hippocampus_R,0.468516269341523,0.2774485997452042,0.22698340068226985,-0.3546594673261819,-0.4445508011669197,-0.009188164490632825,0.38532908862396653,0.41805682820091544,0.35323065510447177,0.32461413800345745,0.5306109566644928,0.44522707463992633,-0.545515131604684,0.6242604987104595,1.0,0.3461258513287198,0.7687901635942166,-0.578342959979752,-0.5580568712542351,0.020446353570696813,0.7484769773467119,0.43875195310175014,0.44195705412013075,0.3581996882652853,-0.6506255256970243,0.3824324923384646,-0.2179237350902269,0.11384977853283901,0.39807222411462356,0.5001673431061437,0.7575935455941526,0.45829256628970105,-0.13861066539793765,-0.012613824197793989,0.49455133578046856,-0.1905035431629916,-0.2785750818454303,0.403940217238665,0.29951732792728164,0.3681415556758779,0.3776152771371888,0.08165625493209755,0.33272429744238113,-0.2528465420387397,0.29898913393237747,0.4596251888474843,0.3748541974025164,-0.16756334500677955,0.36685035955123546,-0.34467633846241397,0.4419571696592871,0.4204957396006805,-0.22261978616650568,-0.395645590902525,-0.5728849542441994,0.14656122706276564,0.4826568053600288,0.4434513776825066,0.5510067423787655,0.48283109109492356,0.5567288887792844,0.18413571398177542,-0.24780259415208994,0.9081276772260659,0.38530309373611077,-0.5085751578140603,0.4143095626400592,-0.28323276901707095,0.12516846444848584,0.5591045126682528,-0.2928283605343042,0.2964377137082758,0.4101511147581987,0.3361529235345613,-0.3090290211132381,0.7315473308256993,0.3898338686944649,-0.5249503539226272,-0.24497041600197608,0.7489120176381575,0.16582965334285354,-0.11470208484089046,0.2734977625277287,-0.05558660287842401,0.4599841675238834,-0.013899655560546217,-0.2801559304627997,0.33222380592642525,0.0451075353891013,-0.19813924924054088,0.3574547783912164,0.5601250192331778,0.3617748671134211,-0.38490698155097713,-0.5764518586625302,0.55627913188468,0.5073849726736931,0.6411263663062436,-0.24758766095925797,0.3733989074798038,0.3024487203336467,0.657355794457701,0.4475058382129799,0.2111408744918977,-0.045621771765061055,0.7324727004772175,0.16064002532712088,-0.28437283439860805,-0.47262827764425713,0.45986627581956263
SN_pc_R,0.6431813493541326,0.6282329364822776,0.47898016026495877,0.4211472990549941,0.30263149397765354,0.5436723463789025,0.4293927004239456,0.7484877641778768,0.6103758434122079,0.05524046656629914,0.5497760194566008,0.6201718115056866,0.24193923104092013,0.4708980430668458,0.3461258513287198,1.0,0.15508925680822797,0.295009416672186,0.06377175942441793,0.49121080923166766,0.6195459444376039,0.6261188057113978,0.23534610731226807,-0.18510860882899347,0.07793648735406622,0.3355454267053126,0.5149939101033891,0.2709933494120188,0.6426041627011245,0.6915539351852239,0.4186590530865704,0.47068835496127176,0.5907874952757185,0.28380095290498714,0.576824388738848,0.5451009828337451,0.3682555622088733,0.5891245013673424,0.6703235233407676,0.05123691269678749,0.3174981381439771,0.35642870887268424,0.6214758364604207,0.5709428627720242,0.6196504669467829,0.44381963592999635,0.4980009818638016,0.2439675569440121,0.6482940850698593,0.44252309094031106,0.7011974021245658,0.5627025507093266,0.5694896644851544,0.3807473508447671,0.20298721616422508,0.6403439760940893,0.6788186245539466,0.6470594526527758,0.4518150657788219,0.20558230849732306,0.6919794958239576,0.6682871960876536,0.3828921705578952,0.16996767509348593,0.6092953302958873,-0.01815284206566662,0.4415655404142583,0.4671665002283157,0.669844734149642,0.6580634897534564,0.4451574509279814,0.6382245837521547,0.7236745060534863,0.6601687385760243,0.32095210889373754,0.2918793968841669,0.6651294414942976,0.3209879942353536,0.3186029296504243,0.24862496448055788,0.27843594173731134,0.1464295570697574,0.688861107447996,0.6323292738875462,0.5145238203369042,0.6593967742399202,0.44025719231149657,0.5514394936000728,0.3840537776516836,0.21793522145385885,0.5686627246653096,0.49752457650328624,0.4531867367709281,0.4524457952893785,0.11736063605821391,0.5793820995856054,0.4622594010750771,0.666718709209219,0.4268827888756611,0.6419780640418993,0.51369090938432,0.4483174458294012,0.7340518051166877,0.6227256565076668,-0.011759604415844763,0.5252867303079518,0.5719149618466732,0.4795209566528396,0.362908539878545,0.3951723664352932
LC_L,0.1533767014198129,0.09499184055039386,-0.07868141042155022,-0.48768517881185014,-0.5397316341026621,-0.13989887249028657,0.2572816238525257,0.3074909235408664,0.21710321354618187,0.3236106642000949,0.4138708941788767,0.2622344945266454,-0.5634074499647221,0.5701971335655605,0.7687901635942166,0.15508925680822797,1.0,-0.5609756563970163,-0.613940642920239,0.030240568648797296,0.5551606159593101,0.265284992061678,0.17473316012171694,0.3484093313686998,-0.6851183452109575,0.07924258794081973,-0.43514909830934373,-0.028577761190995466,0.15620019179103448,0.20821155837937505,0.67054077380112,0.26535437117649097,-0.26752773484181325,0.09666357288483605,0.12656505187397366,-0.2668642092983097,-0.44734311813541716,0.13528525712025746,0.15464075283372106,0.1760697897727001,0.26739799342026593,-0.14804942929242945,0.092842106059021,-0.3550773204610572,0.07622000621573453,0.2270761080152697,0.3146830318211483,-0.34193987966740874,0.07000871634380645,-0.41078396262280337,0.20910595008036958,0.160753167598891,-0.28354941552720336,-0.5154742819989622,-0.4795971032238536,-0.03926964119308916,0.22915633560507506,0.25035120854186754,0.2120551759389315,0.34356183284970715,0.4169904027165058,-0.007701633824592585,-0.4397991022201971,0.8251041787953155,0.19870383984631673,-0.48142129944774603,0.38103463879998756,-0.4066778301876657,0.030302992249472117,0.41768494354844,-0.4879779547109552,0.04694301693815086,0.2373573606522231,0.0262536739048164,-0.5109653522665203,0.682513685159642,0.1509700809261796,-0.580004088411894,-0.4283131808936848,0.6668768186088353,-0.008134413227999503,-0.02387610917894235,0.038581154782771965,-0.19822664861462674,0.22732801891498722,-0.15890658438005814,-0.3360511364868264,0.11888844735985707,-0.07122924054138488,-0.23236981060418424,0.24957575026378137,0.4909110564212411,0.03703959206397264,-0.41980272488075976,-0.6587104475130678,0.2827902024538973,0.3906835977896896,0.40620116547218965,-0.3128802817571613,0.045703079856821725,0.11415599018141483,0.3879190498954775,0.19680044483362538,-0.05296697630934112,-0.15615395521530925,0.49163085511592197,-0.12092128559688306,-0.38862626821810314,-0.5330524444957195,0.4117538351410204
Occipital_Inf_R,-0.003459707041563786,0.33987091313289175,0.22113535313860735,0.8087228091737977,0.8412947874325585,0.5910549185565122,0.09638767667997665,0.12707195411154898,0.26823705466755354,-0.05999557168723448,0.16874038548194187,0.26850248833350643,0.9009221613244232,-0.17836011852983133,-0.578342959979752,0.295009416672186,-0.5609756563970163,1.0,0.7599439074796641,0.5819509403764342,-0.03705014930058518,0.3272226820201748,-0.2753101674438416,-0.6775839187295,0.8063825388740735,-0.014780530628300686,0.6273549996632466,0.2628227894353129,0.2137710198067133,0.02227972264483821,-0.33911214893055946,0.04856534540262969,0.7345212889370263,0.37771554377119915,0.0646963428526895,0.7145941182214011,0.53152603180965,0.21588856210499185,0.35365359416843445,-0.5484437680932611,0.09413734922140098,0.09103676989525782,0.300635570240916,0.8049097851735517,0.38730367461283266,-0.2683217329539292,0.22895339966111716,0.5363751174936772,0.18413005733398224,0.8590202454620263,0.2512938902484809,0.1838480673875145,0.7837220755960079,0.6757228508111388,0.6611689227784662,0.5370110531102973,0.15600939423674093,0.1767122915276373,-0.21163218920483443,-0.5054962591318373,0.22384604191364263,0.5485569562587015,0.5280990712784154,-0.7126383866510788,0.3209558806826386,0.6335111015164692,-0.0648574487322678,0.7324189823439279,0.3490550261860715,0.061593604278396566,0.5815964347424976,0.1990098833471081,0.31105083371892656,0.2638902479499838,0.6352730545613856,-0.497720151090956,0.2835169085150616,0.9190343625815316,0.44525023345519266,-0.34469076474698507,-0.02426861338993406,0.2883264074069156,0.42041611703357895,0.6811439409297485,-0.24706656895409707,0.735741534181896,0.8327569026221219,0.3101621979361802,0.09278969850251817,0.408721653232209,0.22401893552479887,-0.04185426117746885,-0.010283141200369404,0.7499431239017721,0.7791429756775262,-0.03764422909592051,-0.006000404584539738,0.0709551802953577,0.8253395204135744,0.24087912059397643,0.2366339230050444,-0.07734932534950348,0.10196366532953828,0.3855683360879992,-0.014613350820565382,-0.08046365355850132,0.20180282818990838,0.8604145836048734,0.8690071325060066,-0.09252975699682324
Cerebellum_Crus1_L,0.0250766861310734,0.3430573690156256,0.44086719543752295,0.7681543586181517,0.8618512122143095,0.4944824700984996,0.018223677403106438,0.14226673268208093,0.1201239688303197,-0.04992002012589887,0.1520640913956894,0.1525225004164744,0.8226135029500109,-0.20657571854962142,-0.5580568712542351,0.06377175942441793,-0.613940642920239,0.7599439074796641,1.0,0.49232173602603596,-0.11319850760912654,0.23691255606357844,-0.06121591779164705,-0.4308247531722308,0.9327105577976619,0.2429263906430048,0.4535903677930476,0.16807748150046825,0.3306981706395297,0.02437586353522554,-0.3559511945879307,0.10546287714906279,0.5497060676201654,0.1656636746216559,0.05268936571443038,0.5850493931826601,0.4076019600680142,0.29354015226652475,0.2239106250118587,-0.41193029243438717,0.08805017876981255,0.22036304904341827,0.21935428807159316,0.45679191428462546,0.35607396719948403,-0.4231405255497673,-0.040918988061654775,0.772198097806734,0.21211519060739376,0.8003036801530675,0.1871610515188574,0.1791019276494046,0.4452618937286466,0.4467430984607821,0.5953930949928289,0.5018864490194631,0.08036342073966396,0.017493586511586615,-0.14714065962216172,-0.3842714477790381,0.09550929610608165,0.4799787224307169,0.5531096171502077,-0.6591169215507571,0.25754972024708356,0.7147251276164793,0.03841655037848122,0.6609266687861011,0.08495022377227893,-0.18031139578192595,0.46870526038723587,0.2868345098078011,0.1732431473596015,0.18962190194005868,0.8266364030729004,-0.5408412243817369,0.10134931928343431,0.8264936052701695,0.6889359804899333,-0.4083076492791258,0.2701528656319155,0.20299295576953713,0.36935245096255503,0.5443684518177369,-0.25238744760074816,0.5030175089943923,0.7037768907283184,0.43576007195229555,0.09928166509279991,0.5578815231236471,0.19668141079093965,-0.25951212017604014,0.1150667664682645,0.3585056168488514,0.9341772505501841,0.08616865276111564,-0.1392452178585824,0.06757812985900563,0.7611559922411795,0.25607228033190654,0.31353410795152864,-0.017065570294269503,-0.0011816379089834154,0.4015002369482959,0.4113445594568455,-0.1584743772676688,0.06634602207932651,0.7595044539719763,0.7151733135754436,-0.23430284495466477
Cerebellum_3_R,0.2500732769597744,0.6284724303911539,0.4194972204416178,0.6654573982235437,0.7120148097542418,0.8039681730753798,0.19828561031253553,0.5414299528511165,0.5875089170606634,0.16967753065288013,0.5733879438074435,0.6164262046994341,0.6974846045246211,0.17765850844555253,0.020446353570696813,0.49121080923166766,0.030240568648797296,0.5819509403764342,0.49232173602603596,1.0,0.5264153877929119,0.7126830504783553,-0.053250223073615245,-0.3651711007733639,0.5000602417811246,0.2721021868492074,0.4566430696585096,0.08958071744962186,0.6024349374079846,0.3472220165117141,0.30270414707980037,0.37922322259493274,0.6722015615702464,0.5886021554124325,0.31662497879409013,0.6285090471593815,0.3898681648800648,0.5918163232906298,0.6384265920525164,-0.5194350060462928,0.5363572111342384,0.07965860929988441,0.5023936317859188,0.5042589498634729,0.7073163693965261,-0.16471667935092535,0.42755302968276304,0.6659210171841793,0.48258484789933687,0.7838188769785472,0.5927734329851333,0.4476857059647156,0.6889700418850595,0.3986937175690036,0.3844109315803868,0.6884881688916685,0.4369785689106723,0.42365223094327426,-0.056523011565728455,-0.19256217826072072,0.7198911095677989,0.8023852707223615,0.31680722429175057,-0.1628447434390151,0.5848595682820327,0.3282903192946902,0.42304752139580504,0.6420410376459801,0.45822292776282963,0.2632890956041291,0.2859813203708536,0.47114635128111354,0.582348503904992,0.37681214573907684,0.532116333347943,0.05666600791926279,0.43926150520743246,0.642502251099159,0.34929611900747387,0.04432277701146372,0.15295404353493777,0.2672112441107262,0.7220200524726244,0.7246539608434408,-0.013634040005551537,0.8107990949881245,0.840717897352792,0.605044399671157,0.27930175323862577,0.4479003190164674,0.636587620550467,0.3263125643769297,0.19078451248509565,0.45557630617102457,0.533525399318882,0.29773873157996306,0.22356478315484443,0.5423249179565106,0.8411182435520195,0.5431384755047549,0.6766252455538987,0.37249923637668325,0.3850001517851901,0.5711385461063732,0.028499940497063034,0.30385633272110013,0.18072680577418931,0.7912758781289136,0.5052907305271503,0.25986684813957134
ParaHippocampal_R,0.6097007581836612,0.6421780752333276,0.45779752517522415,0.2146287426954264,0.07989030035377703,0.47689466529206836,0.5655499613345347,0.6467340197686725,0.5663227319188586,0.2792682364231247,0.7737575068573899,0.68994606314804,0.005057457206464995,0.6414685565568268,0.7484769773467119,0.6195459444376039,0.5551606159593101,-0.03705014930058518,-0.11319850760912654,0.5264153877929119,1.0,0.768287240854412,0.412399769046466,0.12176781569843959,-0.1883760932044507,0.4952641172546898,0.24042006091694731,0.31021726861549825,0.6962177328866265,0.6975683336764038,0.658343956443153,0.6608431242033741,0.40099446569145625,0.20704229150801629,0.6236399581671334,0.35171417087174306,0.08719954437684825,0.6506865169780742,0.7134393239917931,0.1417311079171333,0.5566082849195978,0.24982514521681165,0.663198984415108,0.20375120429740115,0.6646815767352798,0.42356343550474357,0.5519267898788303,0.2579574633610872,0.6451701196271324,0.24075092117119065,0.730651619122486,0.6205754445150146,0.3087082786014535,0.03935799135247587,-0.10780594898734489,0.6370183662018399,0.723490513644731,0.651362717226833,0.5423157723415649,0.2678965972426166,0.8579114451556579,0.6919220428805442,0.18160165296758682,0.6100286773879935,0.7150953715080037,-0.19520993983509377,0.563116175487548,0.26648763188596286,0.5029111916455845,0.6728729626651543,0.13363086419097067,0.5603031661778691,0.7146276597604596,0.616146838370569,0.11865399031653125,0.5200229710289501,0.526013422077141,0.005458056774819391,0.08617811028579608,0.5803974826303276,0.26820839394928075,0.0326576616363329,0.6806590898335474,0.49657084525545747,0.4654558911032423,0.5348205168928462,0.30764113692250006,0.694609704000064,0.1601221318704317,0.185182388366614,0.6495136692138536,0.6075268777923124,0.5073380692243225,0.051728039601750424,-0.11120838385125188,0.7046490179818438,0.595223766843126,0.8302793944684494,0.318012599943786,0.6334136627864968,0.586670171788313,0.7334074026366708,0.7145745320619638,0.6021657800346709,0.04772750197637706,0.6919540951270371,0.2763665922807552,0.2964827785228311,-0.010591130769157154,0.41313017733084073
