,Raphe_D,Rectus_L,Vermis_9,OFCpost_R,Occipital_Mid_R,Calcarine_R,Temporal_Pole_Sup_L,OFCant_R,Cerebellum_9_L,Thal_VL_L,Postcentral_R,OFClat_R,Occipital_Sup_R,Thal_AV_R,Thal_IL_L,Temporal_Inf_L,Angular_L,Postcentral_L,Pallidum_L,Vermis_4_5,ParaHippocampal_L,VTA_R,Rectus_R,Heschl_R,Caudate_L,Thal_PuM_L,SN_pr_R,Temporal_Sup_L,Thal_PuI_L,Temporal_Pole_Mid_R,Cerebellum_4_5_R,Precentral_R,Occipital_Mid_L,SN_pc_L,Insula_L,Supp_Motor_Area_R,Thal_VL_R,OFCmed_L,Thal_MGN_R,Vermis_7,Vermis_1_2,ACC_sub_R,Olfactory_L,ACC_sub_L,Frontal_Sup_2_L,OFCmed_R,Cingulate_Mid_L,VTA_L,Supp_Motor_Area_L,Frontal_Med_Orb_R,Thal_PuI_R,Vermis_6,Frontal_Inf_Orb_2_R,ACC_sup_L,Vermis_3,Thal_VPL_R,Lingual_L,Cerebellum_8_R,Fusiform_R,Thal_MDl_R
VTA_L,0.352070947479396,0.17952225580966993,0.3103458339718374,0.08236488452240365,0.27236832226254243,0.3793663948363614,0.30252453911745547,-0.20404247743353682,0.2852948047025422,-0.0496157339603633,0.33693050308863437,-0.18639408210828,0.3145023579197928,0.203906539926317,0.39603452649089976,0.3437031274881053,0.2866759641788905,0.18418721909297275,0.12958720331855061,0.15392169740226094,0.17590411073270806,0.8646350211976056,0.2542295145621555,0.2793420485873493,0.31061515778694,0.17038660361242225,-0.09240346428772075,0.2503883867323326,0.266586985068792,0.28960521991334104,0.32507216689682666,0.4266475053770399,0.33717981768734706,0.43756206595166064,0.3342325783952504,0.421678888379773,0.15230334977002627,-0.0844150876562518,-0.26914548503981495,-0.2025238222770431,0.40639043005564257,-0.017444399541333755,0.10653593694577045,0.07493207322816335,0.31991421807151843,0.023030174356900152,0.307998752467462,1.0,0.4382964826717451,-0.065787897521977,0.17648436813062524,0.15633193638948698,-0.16385526645653448,0.32260455696573354,0.11694444398200489,0.20577597995623428,0.26981174114110307,0.20206748465944657,0.22926362071649023,0.22351778426077942
Supp_Motor_Area_L,0.6101871727344177,0.332323367227172,0.3757617790222238,0.49662043038426956,0.46195236091792813,0.5625567564857129,0.4633086257629815,0.1573715809183952,0.484470906620736,0.5476966178564677,0.5648755719660405,-0.03385100831867478,0.6200976423443444,0.6656181413345227,0.4062456904103794,0.4972340586444266,0.6275601006444932,0.7225074973597453,0.665134170044411,0.648892799266111,0.5075332786749257,0.30565548293404604,0.28302396557319703,0.8087385387801846,0.7622551084994755,0.5925544707283469,0.6020756168027933,0.7193228630688039,0.6973997766661406,0.17251250636824406,0.7373984312703781,0.7317572188070757,0.5341106597558151,0.6455192505043785,0.8649179150102222,0.9296990122601281,0.6737508358981366,0.33604511657269703,0.032606370384267364,-0.14317048608525385,0.676783233617933,0.15402555323266268,0.42582259794052485,0.19686729336141712,0.8600675153048272,0.09820741522492141,0.8336125992651111,0.4382964826717451,1.0,0.14360530608157998,0.5278151443066597,0.31484981638004755,0.47077049331563114,0.6580169795853146,0.5921554965796474,0.5018307622881637,0.4953159529452664,0.46533087994839284,0.6402741842277214,0.413863831719654
Frontal_Med_Orb_R,-0.15385389707220978,0.2905762930850716,-0.4619936467935709,0.2595739461384523,-0.3478275332511261,-0.30645845250719544,0.04585207454640925,0.5046645470082383,-0.35505117854769747,0.2537582488692959,0.1604918190751658,-0.051247296773982494,-0.21617329078746653,0.1225017340286107,0.13075440825138068,-0.2136115461494405,0.08742888697304174,0.3236675058456948,0.06908039730807365,-0.08026688369515261,0.3490699452353196,-0.019253593912224434,0.23067333272893648,0.04866508307414907,0.18348242754007663,-0.17026108122692613,0.33848655415098594,0.18064215588091304,0.08476477544063886,-0.5446400492032785,-0.0873122291083046,0.07258015681124806,-0.32027696150102647,0.17828908005920852,0.08492737832890457,0.0612294412892616,0.2507867059467838,0.19540471875123536,-0.10860116909288058,0.34194777343594734,0.0698921790584812,0.6768456451350379,0.29151404295237715,0.4971660993667122,0.35734765172451427,0.19480371256209592,0.03338131671503906,-0.065787897521977,0.14360530608157998,1.0,-0.2478859882084524,-0.44213133183755926,0.28855958059893466,-0.03308951048097327,-0.0307993557867766,0.05411293202868719,-0.35711395039544747,-0.3246615113415713,-0.18416076823766003,0.3383768501683049
Thal_PuI_R,0.4157010801432548,0.021003011710893138,0.858265214039425,0.45554898698734153,0.6784945515683031,0.8429117880658069,0.6514125006674918,-0.25011783712914765,0.8572307234915585,0.3078258482384605,0.01700859898958032,0.14487586369912728,0.7469717916541786,0.38793916576794774,0.18411066463390538,0.734877456486872,0.348644146983453,0.1610194318299459,0.3075332578782936,0.7342599559177281,-0.010814558195893066,-0.04129286889456384,-0.06625666153274105,0.6897245007137088,0.5122361560919014,0.8425984258302771,0.19825858164016857,0.5389356163609862,0.5228228330393503,0.5148066260581333,0.7485343320873586,0.2827098198060092,0.801848470433228,0.336217518333557,0.6578749289175091,0.6642906673337834,0.3024465605842081,0.19492168261935763,0.38318530923483624,-0.4484321438124277,0.4734459719331197,-0.36382690400307577,0.24347220509407907,-0.3936541195867692,0.35962035924592,-0.051830416973102006,0.48821860512500437,0.17648436813062524,0.5278151443066597,-0.2478859882084524,1.0,0.8773229902923653,0.3257513104155494,0.47925686878556306,0.5418291249002573,0.3899511729087439,0.8978931560636418,0.7427376744952143,0.8093703777053426,-0.19938269741101894
Vermis_6,0.3516268381647704,-0.10623561714967308,0.9163975082227371,0.29023194895641247,0.6447123548079268,0.7675255980691451,0.5174002764066571,-0.3637650508061172,0.8888674223807586,0.18672072631908496,-0.2264152826344028,0.20193705219616614,0.6342357536084029,0.26937228642951344,0.08530198024752365,0.7365860124294018,0.17478880832491242,-0.12155775327387934,0.13608655967567174,0.5767175679051515,-0.22216437246591184,-0.05798572634599349,-0.09922799982380723,0.5344015459014507,0.30831141562417425,0.7395409848263016,0.037572680226518475,0.3263369486264007,0.3180950238846149,0.6275136863113442,0.6141008336080068,0.08386654187057738,0.7526305661018025,0.16552617716125534,0.42418713903731353,0.47917093572194297,0.12135982287807436,0.13076887149747743,0.30852652568521394,-0.6345979911352507,0.3759485502877366,-0.5026628982833639,0.07378852907079653,-0.510515939031628,0.04394208031126454,-0.06722443663919488,0.34044146542018244,0.15633193638948698,0.31484981638004755,-0.44213133183755926,0.8773229902923653,1.0,0.17751759398626388,0.33363388352828655,0.4258658414851475,0.28647677761162793,0.9111213462023223,0.7750140588521506,0.74668215861898,-0.29109646368623887
Frontal_Inf_Orb_2_R,0.20307763992213523,0.48912953103263107,0.15558297196142623,0.730091118363881,0.17291556435406766,0.19670934320685118,0.061184443388363596,0.564679689110217,0.3309077012317167,0.7447070903024555,0.010050665617955628,0.461555717148158,0.25994335212467395,0.5816063367366962,0.05762303300680925,0.06312307408308926,0.40626790386589057,0.6311438494334344,0.6885928194775899,0.5414170371615706,0.3689440998459846,-0.0689016429008128,0.26938910435851277,0.568027649704407,0.48079471619594805,0.5516966352988035,0.6023742271210591,0.3908366757815374,0.5599809785947714,-0.2061529007657336,0.5264360641750156,0.12296427392763223,0.10920479872166075,0.4304641833790563,0.5598363992952509,0.5413017284385985,0.6623444250126543,0.6737014611789583,0.3678705203849286,-0.08157805597186325,0.317121786131835,0.3470065934689107,0.4992560628756558,0.3186433414815353,0.5429794023216948,0.16488276147337916,0.603366959717388,-0.16385526645653448,0.47077049331563114,0.28855958059893466,0.3257513104155494,0.17751759398626388,1.0,0.5364308730100552,0.5237397472796382,0.5315912644352156,0.28810894270399035,0.46412806844134935,0.5787095119974055,0.36916878379407314
ACC_sup_L,0.5732900818335284,0.45349288803351506,0.45270202322338365,0.43254940573968353,0.21823440776423547,0.5310534321276061,0.38019347895561817,0.3436847161916576,0.6346239286483015,0.6190611103629076,0.4452879065248041,0.062035776380218954,0.34670925767171545,0.516077702107419,0.45277323539549547,0.40126805422349376,0.3086824995950064,0.590427754792687,0.5739009860120459,0.6527455392799469,0.6281445975347667,0.27712836298948484,0.4167498893063041,0.6603767536136235,0.7505051499365367,0.6374414926340547,0.41940021378130676,0.5622409361753123,0.6836925365274744,0.2600859304725449,0.7256272445208541,0.625348800350285,0.31741379142387166,0.6231861425062615,0.7495124133611563,0.7916172229713766,0.7196395299682715,0.41442608909421486,0.18482469878003913,-0.19430350530412602,0.522835223822566,0.08922569330700736,0.5907152654953316,0.18601394937961344,0.6300515155129142,0.2681320737799454,0.6808570339498746,0.32260455696573354,0.6580169795853146,-0.03308951048097327,0.47925686878556306,0.33363388352828655,0.5364308730100552,1.0,0.68536011353552,0.7057520230645963,0.5499720423761343,0.5906313316453021,0.6129672193159267,0.389392710197325
Vermis_3,0.730284783395235,0.3874127652702925,0.4164199036352572,0.4594070324032582,0.32369768070004784,0.6138112038606043,0.37846142669904975,0.1647674212304636,0.6165029312937156,0.7003792598547435,0.28206901595953465,0.22592953173584607,0.4538968517450535,0.5799775198749262,0.34286023049328923,0.5312204530326248,0.3026265032848962,0.4271500063947723,0.6257314844667303,0.8688922733029992,0.5118316246873506,-0.01144042180627367,0.3138030928011067,0.6674252060743803,0.7586016065327084,0.5969618057790782,0.580056682405096,0.5261697099190624,0.6885007325021579,0.14436774928852475,0.8410400526314928,0.4826229403183243,0.390629201625327,0.6971934585682139,0.6545467512782337,0.7280052713508635,0.7051999979519031,0.4990646530287688,0.3357122188352189,-0.10528967546952707,0.7225538402335498,0.08858353170093441,0.5712190205558506,0.27275366618268276,0.5879621443336329,0.15762116999413642,0.6490804531311427,0.11694444398200489,0.5921554965796474,-0.0307993557867766,0.5418291249002573,0.4258658414851475,0.5237397472796382,0.68536011353552,1.0,0.7443584413164087,0.668679936057197,0.5402179613047655,0.7311419396347124,0.46082974243780217
Thal_VPL_R,0.6062891734803646,0.46135066758561094,0.316464845546634,0.4044371924364919,0.2282417899314223,0.41021501482861045,0.27434991657809454,0.2609795119555475,0.5414506121182387,0.6828671220308754,0.23479712266205882,0.2797887041432733,0.2820363656062725,0.5689018419020907,0.49741976426976797,0.36223664377673376,0.2776754005129711,0.4410922374470093,0.610942723838405,0.6223378489784037,0.5198146940303771,0.10085232195025726,0.39345028437465296,0.6064529843463882,0.7344819421587646,0.4277578810421513,0.4643285614022607,0.5389463933621117,0.666827741577148,0.04232978737119012,0.6615776954434599,0.4221632933760878,0.22741338621911827,0.6460448931655822,0.6396910269592002,0.6286303418693834,0.7283998276492503,0.5359962726671704,0.3780327616693291,-0.009524798840614565,0.5804148794935676,0.20165792982189348,0.5412260709027001,0.3611251323727302,0.5094084979789498,0.22119224189103015,0.6277125288638071,0.20577597995623428,0.5018307622881637,0.05411293202868719,0.3899511729087439,0.28647677761162793,0.5315912644352156,0.7057520230645963,0.7443584413164087,1.0,0.5292729147303241,0.4597471766795,0.5945270970354999,0.5479791951310967
Lingual_L,0.5453128975445989,0.06855498197080881,0.913445794065656,0.3909188760389767,0.668843537429485,0.8863817826379613,0.6256801572396856,-0.2987182490917992,0.9338858021817905,0.3482116255266725,-0.006931078238551125,0.2559117000284314,0.700129572199094,0.4215847474048228,0.27020602463425253,0.769566280901274,0.28648430147122106,0.08872266380643651,0.3486656273983693,0.7698705792066126,-0.007921785635264189,0.03341863129299552,0.025617796239687667,0.668144205247232,0.5564820375757109,0.7985058688839156,0.1729202572201489,0.5051331794056122,0.5110877658022158,0.5892524601568098,0.7963603635272807,0.31072810121773686,0.7792316029656169,0.4168164587834234,0.6399365015830915,0.670842919207284,0.34213280158640885,0.23814297781482824,0.3931161346344064,-0.5169764209513096,0.5612804590828057,-0.3998395646559225,0.250451360290674,-0.31196762824473284,0.2984653093972984,-0.03821775488825706,0.5265655834549741,0.26981174114110307,0.4953159529452664,-0.35711395039544747,0.8978931560636418,0.9111213462023223,0.28810894270399035,0.5499720423761343,0.668679936057197,0.5292729147303241,1.0,0.7940228415481844,0.8490093031741579,-0.07082393330905688
Cerebellum_8_R,0.44559175823274466,0.23357507885310333,0.7841297641975912,0.5990649095514415,0.6251377155725205,0.701614849871055,0.2983029643505274,-0.02629095849300836,0.8108634439097366,0.407087819423914,-0.12341131599010109,0.20585466013734638,0.6325376725066008,0.4870442648448784,0.034937045289500646,0.4558263951914218,0.3167081519716781,0.2939094557956951,0.44107609474360593,0.6327000420164185,0.016509466542087417,0.12317722790521442,0.22022294107974524,0.6485867098763902,0.3823812165598242,0.8202531083898711,0.14510607537942904,0.2217665434069666,0.47244887087605136,0.4186848062325162,0.709408393993436,0.1019521625984153,0.6406069351516505,0.36062665592353194,0.5317159710031755,0.67463782755931,0.3180925314258183,0.4361405821707281,0.2473806672513457,-0.5602059711550286,0.3846695363904228,-0.1986341199090456,0.27064799675660056,-0.15391552937608496,0.29856168019537804,0.10945393331526836,0.4830996922674771,0.20206748465944657,0.46533087994839284,-0.3246615113415713,0.7427376744952143,0.7750140588521506,0.46412806844134935,0.5906313316453021,0.5402179613047655,0.4597471766795,0.7940228415481844,1.0,0.8526776567250975,0.0042841686325672665
Fusiform_R,0.5540313818324318,0.3215219885664632,0.7462003596725086,0.6338147407349618,0.6849971166318708,0.8068831726391749,0.4219548642523481,0.011457741134958729,0.8335237190112516,0.57881748924338,0.007589566386699658,0.21154034514197112,0.764008366652633,0.6327130952445793,0.1298308459529459,0.6435780007242504,0.47009024270183236,0.4174854134412992,0.6006472757534258,0.8688846268713952,0.1466973357211689,0.1358171232802728,0.1652227245161704,0.7700760675857291,0.596978419315891,0.8544037783197839,0.4538678907425948,0.48932335356562656,0.6857550655744943,0.3040611863661881,0.9149749254784411,0.27225585153179893,0.7061740174317965,0.5356313232322791,0.6802587462173166,0.774689781321957,0.5423461233961417,0.4914572208035463,0.29336973989463183,-0.4439376480584053,0.6278994934662235,-0.07104782076231318,0.3627677000322392,-0.056881238029342106,0.5041680129046338,0.06440871740717062,0.6887145953402044,0.22926362071649023,0.6402741842277214,-0.18416076823766003,0.8093703777053426,0.74668215861898,0.5787095119974055,0.6129672193159267,0.7311419396347124,0.5945270970354999,0.8490093031741579,0.8526776567250975,1.0,0.19352601524500504
Thal_MDl_R,0.44649719038207303,0.5388394852940339,-0.2539230563417455,0.18764880085539878,-0.16863920793224327,-0.05933911637559125,-0.1322843414378225,0.48232101428007823,-4.1796458860730646e-05,0.6264620201480446,0.2542782720571201,0.06847238481798064,-0.06922466600295404,0.6167996662663116,0.29625441953461856,0.0029423670078208633,0.21121202678865633,0.4766924353087058,0.5001248597821963,0.24805464490726226,0.5902778768140043,0.33056176672603416,0.569330952606129,0.26035838082426943,0.47580678210400495,-0.06430578624343686,0.5845609252830472,0.2574619468750311,0.45735570417704596,-0.33905934061356124,0.31838343977089106,0.31534914390488544,-0.23444049920981896,0.5350653760453588,0.28123843849872276,0.3837905545848891,0.6609414131802398,0.4300737656709251,-0.1560862923485039,0.23460881328561106,0.45832940882539247,0.581166666320761,0.39655710093835717,0.7240555591584774,0.4640960862801401,0.2794133046180761,0.50010332231417,0.22351778426077942,0.413863831719654,0.3383768501683049,-0.19938269741101894,-0.29109646368623887,0.36916878379407314,0.389392710197325,0.46082974243780217,0.5479791951310967,-0.07082393330905688,0.0042841686325672665,0.19352601524500504,1.0
