,Cerebellum_7b_R,Red_N_R,Heschl_R,Rectus_R,Thal_IL_R,Thal_IL_L,Thal_LGN_R,Fusiform_L,Vermis_9,Cingulate_Post_R,Postcentral_L,ACC_pre_L,Thal_MDm_R,Cerebellum_8_R,OFClat_L,Fusiform_R,Cerebellum_6_L,Rectus_L,SN_pc_R,Pallidum_L,Cerebellum_Crus2_R,Thal_MGN_L,OFCmed_L,Frontal_Sup_2_R,Amygdala_L,Pallidum_R,Thal_Re_L,Rolandic_Oper_L,Frontal_Med_Orb_R,Paracentral_Lobule_L,Supp_Motor_Area_R,Thal_VL_L,Insula_L,ParaHippocampal_L,Temporal_Sup_R,Frontal_Sup_2_L,Thal_PuM_R,Thal_AV_R,Olfactory_R,Vermis_6,Frontal_Sup_Medial_R,Thal_MDl_L,Vermis_3,Temporal_Inf_R,Hippocampus_L,Occipital_Mid_L,Cerebellum_3_R,Parietal_Sup_L,Putamen_R,Thal_MDl_R,Thal_VPL_L,ACC_sub_R,Angular_R,Vermis_4_5,Thal_PuI_L,Cuneus_L,Paracentral_Lobule_R,Temporal_Pole_Mid_R,VTA_L,LC_L,Lingual_L,Postcentral_R,SN_pr_R,Hippocampus_R,Thal_VPL_R,SupraMarginal_R,Thal_PuL_R,Thal_PuA_R,Cerebellum_6_R,Temporal_Mid_L,Frontal_Inf_Tri_L,Parietal_Inf_L,Cingulate_Mid_R,Cerebellum_Crus2_L,Frontal_Inf_Tri_R,Cerebellum_Crus1_L,Red_N_L,Cerebellum_4_5_L,Temporal_Inf_L,Frontal_Inf_Orb_2_L,ParaHippocampal_R,Thal_PuI_R,OFCpost_R,ACC_sub_L,Lingual_R,Cerebellum_7b_L,Parietal_Inf_R,Parietal_Sup_R,Precentral_L,SN_pr_L,Calcarine_L,Frontal_Inf_Orb_2_R,OFCant_R,ACC_sup_R,Thal_AV_L,Raphe_D,Angular_L,ACC_sup_L,VTA_R,Occipital_Inf_R,Precentral_R,Cuneus_R,Thal_MDm_L,Frontal_Sup_Medial_L,Thal_PuM_L,Temporal_Mid_R,Vermis_7,SN_pc_L,Cerebellum_10_R,Vermis_10,Cerebellum_Crus1_R,Thal_VA_R,Caudate_L,Supp_Motor_Area_L,Precuneus_L,OFCpost_L,Raphe_M,ACC_pre_R,Occipital_Sup_R,OFCant_L,N_Acc_L,Thal_VL_R,Cerebellum_10_L,Cerebellum_9_R,Thal_MGN_R
SN_pc_L,0.2252095440466394,0.1140171487569189,0.09621696285408206,0.2879889513715536,0.326873481180916,0.544384888025312,0.5041913194478149,0.20796730331999627,0.029400632148134966,0.1614995319829939,0.05061419333134365,0.06549562565237906,0.34849220974413614,0.35781008749513,0.022269875985119012,0.0031258561829587447,-0.024460682418950067,0.28266806743780254,0.16340456515482227,0.3691700407399366,0.06749207848214259,0.31654866652332453,0.02966051953948774,0.05016244337255075,0.08613086436895549,0.21094507911869803,0.2654020361782745,0.17078291122275605,0.1360946047798807,0.17579097456489146,0.12778249571672162,0.26650288406797407,0.3530422298129555,0.5297787920622616,-0.10686495589224271,0.08036132840396742,0.36198171448690386,-0.1387513780382985,0.2571171104111094,-0.1747531809366697,0.06688323047782509,0.31100759102445763,-0.05411943897562537,-0.25573455217203805,0.4026561704555001,-0.07836417973357271,0.21509460073134118,-0.0742554994484375,0.2947519572577822,0.22836857397872506,0.3154333086586,0.022081658644227387,-0.13219691795023317,-0.18488698309447793,0.401348964784131,-0.02075095305328983,0.2631753192077389,-0.03648793316888113,0.4241355816529753,-0.13626914956429312,-0.13226230539555067,0.06681363554267113,0.24443664159757045,0.4667904332973907,0.29601452111386817,-0.17105912700994697,0.27635022511472046,0.24962135331283497,-0.06786365253825653,0.22207773073471512,-0.04114749888936917,-0.05978315964757048,0.23936066733640063,0.1180366389584197,0.15767482046136116,0.18223930987509981,0.24764998022066614,-0.0815986935580225,0.303307660651842,-0.1084982974942478,0.4755327030674404,0.5324682764289115,-0.2312821991736143,-0.016823808545066654,-0.16839750609441723,0.3708275443243416,0.023546022762828838,-0.061916551094573696,0.11914769285550814,0.44234105230761456,-0.16322627760225222,-0.02434241192814425,0.30087859411979645,0.24254416592138672,0.06516721249256353,0.42561786431330256,-0.08626057189791843,0.11725631062768269,0.007635628989238935,-0.28083729141385605,0.15108871111832792,-0.0693601786290886,0.4281414198105828,0.0229953240849739,0.39241155127595506,-0.09831623366308412,0.12787366120800858,1.0,-0.2200643034721338,0.3550748616115046,-0.041011437206592734,0.332767761855299,0.22135292981867105,0.13937874380269522,0.01636275577065073,-0.20907394244254612,0.21507551855677567,0.03212595193322605,-0.25541558447795387,-0.1200940040853764,0.2148594706316857,0.2744394120828063,0.415868606156872,0.3887691297528977,0.4276789750723332
Cerebellum_10_R,-0.03974117584500411,-0.39703706382876325,-0.10575038113110898,-0.4726625459740075,0.3078039018602615,-0.11610866659179114,0.06126946453630193,0.5106259544857399,0.3182627542958665,0.06614416446495842,0.4239929047858847,-0.2923915599579319,-0.162004314239577,-0.30964942338358464,0.5189710002184214,0.48720245833549847,0.5969621858084552,-0.5249462502011853,0.2966260898863376,0.1475751052305693,0.3554862218251277,0.21581354900829303,-0.39810622828093634,0.14689349733443796,0.1398826770779752,0.21664051062329104,0.06474601227430626,-0.07209548353661849,-0.47826739014497544,0.38838553958152017,0.13374426596075012,0.12178919514994377,-0.343471573888832,-0.3684391083861458,0.6247187737565976,0.4323118519318027,-0.09814598408984782,0.44689325050910095,-0.23330127103608844,0.7211729796037409,-0.08804403458753117,0.05698810380768849,0.8012007546053082,0.4109109276822247,-0.12765581484073477,0.4331086682118667,0.4201776480192962,0.5305521473901029,-0.047380225323968135,0.2884112508511933,-0.005505522693858117,-0.10493987007845818,0.5231950243870495,0.58106484506555,0.17927839473866697,0.6535818842261616,0.3374411616118288,0.5040719196115511,-0.3805474014556448,0.7577260251036826,0.710912895315967,0.4739800908384473,-0.2306835184151094,-0.3731518144446493,0.18571346240441813,0.7168132291123502,-0.23400862816600118,0.03516402537032056,0.4789980856138832,0.16685464625641228,0.2034100231643192,0.5916448458388616,0.13100351191193513,-0.46530272851208465,0.14385665959760385,0.23582936707964555,-0.22146791632078708,0.7414276774353018,0.04123988725401732,0.6603257000041871,-0.39567734554898526,-0.5169968756907549,0.7416837504581617,0.201818607041375,0.776054469126308,0.06489179969983093,0.6281045140684275,0.52596856222618,0.17687176795791715,0.186077574543644,0.7564925395171681,0.38402425700002735,-0.5487006155044418,0.3618772506361496,0.41196579860630766,-0.4941647049495824,0.15894039151090406,0.3452349361588888,0.5715795906739513,0.5611473682526621,-0.028514528223388225,0.5992774655159996,-0.08943120717224029,0.10709015367143995,-0.24210685484460723,0.6706389531037881,-0.24592485010226134,-0.2200643034721338,1.0,-0.49635472219140175,0.30725533832472274,0.2721810984962938,-0.02308036483683167,0.21244121010324715,0.6428234055634573,0.5273541422639897,0.5210933374929287,-0.03222827678726193,0.6896440770382661,0.553076256275069,-0.18469242069234332,-0.01053402444602652,-0.6485398477840475,-0.5095620386087903,-0.6648649678034406
Vermis_10,0.25375604810426816,0.25077710584703944,-0.00413266332784474,0.4928438787628626,-0.014666845497174457,0.26837397967738,0.29372046252231704,-0.09835747487007213,-0.13400409285472278,0.06205328205917535,-0.25639382996487853,0.16900551268023445,0.20661092294219122,0.4617985544060761,-0.2044677285590589,-0.03991132915517368,-0.23788339562676208,0.5024445137372651,-0.17212030018151891,0.031106798590634917,-0.05555470803362279,0.10240425376374719,0.24532091447995225,0.05978969387284089,-0.2830182094539545,-0.02919868879604858,0.10197782267158337,0.10878272941297866,0.4064166592896354,-0.12982761502194134,-0.02207672094068399,0.03749402647649564,0.45468721893654923,0.45928024580916516,-0.35360413543538716,0.024841371009026017,0.22299216545432946,-0.39882974943090366,0.2152205074894462,-0.4157471581962957,0.17511605465613564,0.08963177917291539,-0.4037735928184438,-0.2218130113850912,0.21835673979892023,-0.22774487280688788,0.01714227931948127,-0.37070262335036297,0.2148900809453615,-0.028134629756320976,0.11356258124633677,0.13446927780126514,-0.2888713534787303,-0.42530332017745975,0.22256487548136455,-0.29724464284029123,-0.00972131584987717,-0.33057354360764013,0.3033694259348983,-0.470170989716568,-0.4708364032530964,-0.2622676620441557,0.250792678151652,0.43053462385162766,0.08597505753285964,-0.47724143534356034,0.24575789074413845,0.11354582596151196,-0.24432293228569232,0.1350100741396757,-0.17161339555979957,-0.35492912434111884,0.06323736055963285,0.3195141611314117,-0.019955855077893367,0.06208820077004438,0.2312484942697569,-0.3213150545504961,0.21826806183960692,-0.39156319319057753,0.5439611822202148,0.47830377268689767,-0.4835996164774763,-0.013718431116182919,-0.48264917826463527,0.22751852194171857,-0.2724624646812607,-0.3181873940243702,-0.12656523306393588,0.12452644336339933,-0.4434933486369799,-0.09175799352492817,0.5215257897845261,0.11098096206124668,-0.13460148321372492,0.5557967775323256,-0.10937045132094063,0.05785407795308423,-0.3462842951210415,-0.4544256864436063,-0.024599805735928317,-0.2181439295132893,0.20911186441381596,0.2072832375707868,0.28711640954695633,-0.285896819286061,0.09299810392721398,0.3550748616115046,-0.49635472219140175,1.0,-0.09064170699510737,-0.04028438636275421,0.1686639806746609,-0.018255489648949737,-0.2590769210004673,-0.2616109759234285,-0.017448815258030104,0.08039797957428266,-0.4315266436074221,-0.35767840247826777,0.218388382309227,0.09886476828825727,0.5953472567215982,0.5599570032507003,0.5432700338515503
Cerebellum_Crus1_R,0.282408355007555,-0.42866577967136843,-0.22233350810827202,0.23059388322126048,-0.04914714938259886,-0.07240720750597407,0.08178046536264053,0.2978354746533549,0.4152467359538191,-0.24630207128987025,0.1728909494619694,0.12651654236146695,-0.13989649287398423,0.25166608070303725,0.3158738886146023,0.30767962190062753,0.5952729223755032,0.16235524963601797,0.2126347029971052,0.12415490664068984,0.4396280191306971,0.05157118641367699,-0.5766333892228351,0.06300680573789666,-0.3977476640211432,0.3947370306089238,-0.08888972300573363,-0.13918161618651376,-0.256431361972032,0.035757116205722445,-0.19189179183708768,-0.09372681787058695,-0.08563302685931218,-0.19761474208004998,0.1172048174950922,0.20078434591503475,-0.15679202880776866,0.10150219540574215,-0.4133511532277789,0.38820841750607127,0.032611626712124565,0.005504279814420194,0.41435158054355153,0.009273686805229645,-0.2380708549895072,0.27165717222245117,0.5235289447254406,0.329728601876161,0.21661686078714826,-0.04637368777800314,-0.039549972489718664,-0.05987274909312796,0.37977970781985865,0.5073422163185538,0.051918858903042334,0.39019624993986085,0.01636377843710716,0.14731267021222547,-0.13166798385456516,0.3643380860644543,0.2412016057760365,0.16574582601664825,-0.0007667075206444218,-0.13348720897752267,-0.1241393807460821,0.2863062369642915,-0.06489546473972828,-0.16742927742887048,0.6874752743032068,0.453910466953607,0.07844490518225322,0.3222778368720114,0.03749692172134802,0.04789492461775948,0.21447943083265134,0.6114501762517914,-0.2995162602754182,0.30260790294815537,0.18324070752561006,0.23338701001755413,0.15670853094563283,-0.16217776493659625,0.4770784932195271,0.34945178148388467,0.1817199881322541,0.24604572506399502,0.3754902073475272,0.3409573087586989,-0.14841468915692066,-0.01766084691183619,0.3572167318997901,0.5736613895973534,-0.1788130123156697,0.0941923399274829,0.007910284784216494,-0.11755166790601443,0.13844408847902798,0.11871376610185344,0.5197008052778864,0.16920801497971855,-0.16258765679858284,0.2761817412503348,-0.14250318041901597,0.3561018828644017,-0.21739991222515118,0.16017934243307355,-0.04450824977654552,-0.041011437206592734,0.30725533832472274,-0.09064170699510737,1.0,0.16390452796746402,0.14705302493672903,-0.13563981220371069,0.40429027168382964,0.07688386263265223,0.20061877374017453,0.31063855085036246,0.28318005308356675,-0.1038819538531599,-0.310233111519978,-0.056200900935688795,-0.12656344532803682,0.12735894825445132,-0.15281300486956614
Thal_VA_R,0.08924706082196633,-0.13561682676668124,0.3386796423569189,0.0644833381471819,0.614349910808478,0.34606877636347,0.49869940446526734,0.44726233078778427,0.07162911101821196,0.028018757243599125,0.3248391456816986,0.05775684734416144,0.48101882844182475,-0.0034872200925715083,0.2277154486848128,0.28674444292965134,0.24629159914823262,-0.04924737041355673,0.29482870406013195,0.5855532335115162,0.10935004695715975,0.35907711519111696,-0.30439609240624466,0.1689765636496816,0.20983675072417027,0.5400457955217516,0.18376052265503523,0.2966240916373825,-0.23818577110443123,0.5394249615718941,0.4465312054170426,0.6056839605302256,0.13798674558422552,0.31285671070909604,0.4775147915974581,0.3525046858777011,0.481011133592966,0.4340803073688193,-0.0754034787287369,0.15523592756618787,0.20310305592677105,0.35991891090090666,0.24960307633573112,0.0928522648808825,0.40747503069748875,0.06251472123541123,0.2805160335094241,0.2706987730690448,0.5032510565267861,0.5415024229191181,0.5941974496861882,-0.3295171760943921,0.04571087029981844,0.297347694439738,0.45391518852038487,0.21247629997720263,0.5235458759263313,0.26171784740699666,0.15433383773986606,0.18478951814362762,0.3468588505168683,0.383036384251414,0.1584487914987014,0.23789103675597637,0.6251219973955096,0.2800340779541762,0.18957556732076808,0.2767806813017682,0.30755979302089065,0.2731294666878649,0.42599286025049393,0.2564580624733317,0.3923099738952667,-0.09018937714536851,0.5521688153474782,0.187926671122845,0.007969151263635989,0.33094544606997406,0.1450095072214008,0.18720912875523174,0.12258818476312205,0.24030551319091012,0.305270811916746,0.01994333943091327,0.3548803417832122,0.028904699176538064,0.2783161094371841,0.24711952900865364,0.3687373427835077,0.2372472542430973,0.23205075491669314,0.20046139750099695,-0.10882187067803825,0.17553204487924703,0.34813120865349256,0.09145261665712448,0.02058708214339484,-0.008377545210441754,0.3810423700380194,0.18488706936749924,0.30713258687201633,0.13222648486603447,0.40304483347061115,-0.08404848301478825,0.3735647754614584,0.4850524769315229,0.11312727921143842,0.332767761855299,0.2721810984962938,-0.04028438636275421,0.16390452796746402,1.0,0.24762447480415323,0.4246790060988321,0.32726767302633547,0.09860381808175984,0.29347988167849764,-0.09691612587843007,0.1878561981612191,0.29519114044979144,0.028703340605422234,0.6008710122123697,-0.007731752870121257,-0.0403325260970063,0.10549859044969141
Caudate_L,-0.08648066398906785,0.058346415156281625,0.21481840250988796,0.3656230188859548,0.3060104259741343,0.270915975668218,0.2877615962844972,0.17916750730495035,-0.424411151238069,0.061147128130962,-0.31563440693671535,0.16187391844835208,0.5266973399974244,-0.1016118442544813,-0.2742533250131623,-0.03285997083584192,-0.2086809423311109,0.20849485010124108,0.09778817490715669,0.5512869191084808,-0.17250004114697176,0.06723338530754763,-0.35754681779808106,0.3586784005078087,0.018843372497370038,0.6376685232852227,0.03188754792898036,0.1561571789025656,0.02207379548788081,0.11168154618855446,0.36094634298669326,0.4605270002532466,0.4537845892950531,0.35958030216030307,-0.026589102953872453,0.43982200967089025,0.31901623910987353,0.09401817850080604,-0.004106365322464358,-0.318303243374405,0.024604232110854208,0.4243538361531176,-0.03125144421477239,-0.01576305157198274,0.2183517251951422,-0.4195320618323367,-0.0049700982678605714,-0.2745096823602,0.703045624130941,0.29940155018416265,0.2246407812743471,-0.13818036862689792,-0.008005042158713479,0.04305172425637063,0.10822056031534631,-0.3839835774233055,0.1595220272243308,0.13570475785255195,0.3053205389343014,-0.20798580180776335,-0.21260492462352,-0.2093727853285824,0.1340236910092129,0.11758597434064041,0.33761453223461857,-0.41677414967511084,0.3854868096754275,0.20681358764704483,-0.0017401458897960615,0.5495390803421754,-0.11560657551801577,-0.34613885032473135,0.6206912789690202,-0.15503003534643647,-0.03173804871679066,0.05352056039285825,0.24377984328332925,-0.08331042433432621,0.21004241521757996,-0.2440058767612264,0.18127143012996794,0.23000117936257367,-0.04048982915091855,0.34452245380908675,-0.04710365482372608,-0.0669612772290417,-0.30529639704016187,-0.1632947042427888,-0.0684127229165832,0.08053758567406037,-0.2789148341387862,0.16334149702138925,0.14371718135654887,0.47879168844136555,0.23859885896600083,0.4912987680875366,-0.1758533407656728,0.5599275444618725,0.2576360232567232,-0.26577342466048326,-0.044060020125377714,-0.3055211249945362,0.5010089836781276,0.27905386772323376,0.23555037143058435,0.1530299551971826,0.1538821099260153,0.22135292981867105,-0.02308036483683167,0.1686639806746609,0.14705302493672903,0.24762447480415323,1.0,0.41241014304608636,-0.2436834198540257,-0.07722158877543173,0.2441424870862145,-0.018848724882658367,-0.34414707133926264,0.048465065314851834,0.2987167944572056,0.567608230197215,0.21527507682777097,-0.006757695289119895,0.450171189831782
Supp_Motor_Area_L,-0.2740388830113262,0.192558607556964,0.38855535724368234,-0.1045809572387864,0.5791591113007857,0.3933659947048281,0.17642660933301296,0.37130296896354875,-0.2156654926789646,0.31208886514850426,0.11760369761815288,-0.12380323460222314,0.5328558849234665,-0.16700472966684404,-0.013593363710025985,-0.07523611715700518,-0.1077759575827703,-0.2628187065261247,0.0006230733793787939,0.5802304444228844,-0.23522565790010908,0.36287745381758607,-0.1435904853587933,0.6629762921465276,0.3823538080378123,0.3208702202437623,0.388586083926414,0.381657874346585,-0.2238806401451847,0.5794517009256135,0.9149618278382747,0.7613350466320713,0.30159419255548975,0.33005365311697626,0.2385457878342424,0.7162255226597372,0.46272877396359796,0.33829425724034323,0.2550621076047348,-0.12025008437904308,0.18729037119089556,0.6204692147512547,0.12721688073220624,-0.01951235353686197,0.43189061723656175,-0.14061625708131434,-0.04323463162481461,0.0799437238547121,0.40465336286216586,0.6102762663954069,0.5930200821756981,-0.45321229070598573,-0.17188046542691104,0.06102661133315349,0.4545663019874351,-0.09813629851592756,0.48958067049492743,0.2484112974668293,0.22270326325712622,0.09673927260114039,0.21065662279553035,0.18801386405130233,0.0891522595327131,0.13971572261570284,0.6316745220754107,-0.056702194651266975,0.34702996991263824,0.5315949145275973,-0.16128330041298228,0.30362461804732427,0.2494155029652655,0.06964282418136201,0.6606587241042903,-0.2323731127448496,0.16666960751882898,-0.011428238968436047,0.4474523711034153,0.16981966278688693,0.3171621514000807,0.18311859589681048,-0.06601161381393135,0.1414016191999081,0.12776388147164322,-0.15044381954389682,0.26194179717636645,-0.007701936200451128,-0.05176361247918658,0.08089221784054407,0.40952219177955607,0.3221937597839117,0.010716263098675925,0.02876614703650839,0.01187782773335199,0.40124057505118127,0.5431627702079588,0.2780948429281071,-0.0978186808218519,0.43561480335387615,0.19852366860346762,-0.06468146432392761,0.4039687863060363,-0.1028435354285657,0.6163371393331997,0.15915448079085004,0.5005407992003379,0.2259207038818547,-0.03487947200937473,0.13937874380269522,0.21244121010324715,-0.018255489648949737,-0.13563981220371069,0.4246790060988321,0.41241014304608636,1.0,0.024569950101113982,0.2659579727144033,0.4378752331608815,-0.21653642972001758,-0.10199542587346153,0.3584336860114761,0.4211491007874152,0.6939922457624379,-0.011076673149272439,-0.12352277668687499,0.10353846446841283
Precuneus_L,0.3313758080619733,-0.5885613514989978,-0.10746043882371246,-0.2709405631666569,0.23107561426813003,0.012801122462696338,0.33262098078559993,0.6085738396126348,0.7034373231286902,0.1799570727944878,0.7665035063634217,0.030062811716440856,-0.310092634731884,0.22576605026158394,0.6890104870949302,0.5386736614300236,0.8382211175402708,-0.3119238103093796,0.42342343283373113,0.014272314801044038,0.5896409198308245,0.2559251642586866,-0.3263700395583275,0.1821527366840817,-0.0042364186501476515,0.1044345806670637,0.16530334436390023,-0.07235916742630227,-0.3313415028501699,0.5882147981736093,0.0001209400760948769,-0.06921801692860811,-0.40455384033996167,-0.1582173979516785,0.5847092282454962,0.3138727401319494,0.0021324559302185555,0.4040684322000315,-0.18190393180463152,0.8339548025245798,0.08518550875348811,-0.01321580405174036,0.8288211494003872,0.21064437161336041,-0.023497585421837334,0.727221801359085,0.5827524788915549,0.7947918809141946,-0.1640374551817037,0.20661656302611145,0.07406975300413847,0.04870625635848687,0.5732186491071066,0.5626250029667527,0.41294757439230767,0.9278883047217255,0.5594941230538717,0.424821892674243,-0.13289372393567675,0.7052720501714509,0.7613714479537057,0.7536079288013385,-0.11329844311880903,-0.04158370936184736,0.163985906382567,0.8494946756304665,-0.08817969546104268,-0.018274908234455996,0.6563445090903182,0.170160605832189,0.23363200800627795,0.8884199555059598,0.08159447822590711,-0.11824601020053091,0.37038181314225177,0.4928308924737667,-0.4527788900295566,0.7549823396834922,0.19468516959673474,0.7081906552694918,-0.011196640336668824,-0.19245474046168398,0.6810905047380627,0.2320291329692777,0.6614260371339569,0.4140318198379857,0.9444282842269962,0.8174811303846069,0.3158031067671458,0.17633328153116565,0.8617946800305817,0.48336861655592545,-0.3531686384368628,0.24362293950685715,0.2866735107747164,-0.47092681092759864,0.17700221919824413,0.13429969751982848,0.6403392271478451,0.528070943822536,0.21005156348885312,0.7986941863429426,-0.17396815536464477,0.1850196594829517,-0.11344641921646188,0.5143589498528337,-0.022479482995533515,0.01636275577065073,0.6428234055634573,-0.2590769210004673,0.40429027168382964,0.32726767302633547,-0.2436834198540257,0.024569950101113982,1.0,0.3924073716505965,0.36926930863810614,0.23749102653681664,0.7300891592187699,0.23525904579152687,-0.43609834916665335,-0.13670123753711233,-0.33781466844344177,0.016253640731083662,-0.5193721118652357
OFCpost_L,-0.20482607893112068,-0.09955366324833177,0.13736860552762503,-0.4869385695228309,0.2654385155548238,-0.047071150143443916,0.04338794651109443,0.5380560820628368,0.24931527954857097,0.2784915403156018,0.4039234749453539,-0.06310840563018427,-0.018322789314249598,-0.19575074503536227,0.5221398893698547,0.2241979106927526,0.35937542841112874,-0.5262754524406886,0.01795787399644879,0.010956969707456077,0.05430275360566846,0.38285249840421365,0.016750232640781557,0.2832028463044924,0.2308063969298446,0.051353451786143624,0.14207459495749297,0.28223283638912416,-0.31795457493475277,0.34577534284801636,0.3217898208118504,0.1962066784316155,0.007396882363911589,-0.09929416788197495,0.4654724980670783,0.4511859403964762,0.051235188493483096,0.4804860541466373,-0.03936057739612458,0.42784188404900825,0.248424965300361,0.17098818576397717,0.47814509363525803,0.17681950058950374,0.102493582674086,0.3019041816546808,0.2298312981690627,0.40196552421970494,-0.009143109904527467,0.3288107606694152,0.17006789431947747,-0.05020065169726051,0.1709213317343236,0.48655669847609284,0.29173003113555035,0.4117762115681054,0.3122353248879557,0.2800788308388492,-0.37554572947594944,0.5819647607987085,0.5977313458791025,0.44928562770769614,-0.24739448682917178,-0.1004856526788287,0.24863125183521537,0.48208610671402236,-0.1456128491115369,0.31509869963575987,0.2731353838207207,0.2297463164991732,0.4620640833088936,0.47593555961807554,0.18428515117005365,-0.20451154710391262,0.249860455151916,0.08505694196101983,-0.04304691991067669,0.6514847140056957,0.23419099513880368,0.7773488515268202,-0.2787502574916648,-0.26258136345766886,0.6608392665086403,-0.056593715500660426,0.6338888658621445,0.06211264685744997,0.38064663298967005,0.2909379400299108,0.3469774004481974,0.2814980389760054,0.5551897971358073,0.35065376857985325,-0.3400866547100558,0.3502503736658893,0.5288860486223128,-0.29086954784578956,0.039239867236907845,0.3174487683554191,0.20227376831194996,0.270557421326138,0.22689603986018153,0.32671504656758354,0.030288098693422656,0.030704345119554936,0.05005441246378674,0.40664389616124547,-0.30205091536122886,-0.20907394244254612,0.5273541422639897,-0.2616109759234285,0.07688386263265223,0.09860381808175984,-0.07722158877543173,0.2659579727144033,0.3924073716505965,1.0,0.34768059026392983,-0.034548909559559395,0.3374954150657979,0.5406300377718045,0.012562692277867542,0.09304280861470807,-0.40767426061973566,-0.2759164510138916,-0.48212835010480076
Raphe_M,-0.08524479490777159,-0.08457893285986451,-0.042928165237526565,-0.15723177596512547,0.48797937764348803,0.3853147017686429,0.3654406460300999,0.6538495226277682,0.3040993482152982,0.3812280793909264,0.26918827879576845,-0.3035388788597995,0.10079125979955153,0.042009738065626856,0.40855745807934213,0.21340859718268054,0.36064518837754816,-0.20349329609167685,0.11287285618893832,0.41271189664851554,0.11207817108417492,0.48423266775536405,-0.19760223488306786,0.4559640031783276,-0.0029161751452512004,0.2968652291861106,0.36930670088698314,0.16437502146149113,-0.27285589196090637,0.48722800479952616,0.3726263055485786,0.3487434255946595,0.17779485970888656,0.2562681163864439,0.18838013377783966,0.5833193658544429,0.20005198222754417,0.23404081856649142,0.17530981870348705,0.32613171712063094,0.13414138958685745,0.45990034246247424,0.5843306656302025,-0.10735297720186732,0.16811754092170433,0.16241403555948494,0.49611368153091184,0.35259123554609323,0.21258939599687546,0.46499630264533276,0.26435395871058853,-0.032261226915048694,0.1944370909542537,0.26105132098107936,0.46728430055982656,0.37928252582908795,0.5289583462010697,0.24074632490779077,-0.11875632635075092,0.4777528499374374,0.4090507483732896,0.346821607255076,-0.04279996591245941,0.15384328117364734,0.4459182523166682,0.22975845443609627,0.10959588704383008,0.45950056140857304,0.2050665600519997,0.579863050097398,0.023970353540663177,0.34094172998985073,0.45037238270571794,-0.318791759484778,0.0779683749030045,0.35388531275216134,0.25854685272303246,0.4913211092977517,0.6405644161901475,0.4367645279252499,0.15345981579816498,-0.038483733848017704,0.3509149260373128,0.17621077892880319,0.39224297392595003,0.37349100234269034,0.37404930198333475,0.3439996188333474,0.19097366725059078,0.5682088564009528,0.3758047163751347,0.32772177910277245,-0.13607489025946912,0.7029563977645928,0.5979293396686375,0.13456453010027963,-0.14864335383737864,0.6454893539044728,0.2906641736478321,0.040483624583233714,0.17552888939306951,0.3190708366135644,0.3310618416710009,0.3484745903111582,0.09637171667828416,0.28962061432215624,-0.33618028535559996,0.21507551855677567,0.5210933374929287,-0.017448815258030104,0.20061877374017453,0.29347988167849764,0.2441424870862145,0.4378752331608815,0.36926930863810614,0.34768059026392983,1.0,0.025153081477194462,0.19272352844946808,0.23155364429020323,0.15938691837503913,0.28193839544772187,-0.2166318717962993,-0.00987988907255148,-0.16531528267128628
ACC_pre_R,0.35522772035369926,0.013008639829148233,-0.17162230276121693,0.3312164280016871,0.010451175428146674,0.0493045373477612,0.08588281284556976,0.1549232337387992,0.2875130327741275,0.1448821503769611,0.20273991939631644,0.42487110768402053,-0.05312911334020431,0.4090949756327363,0.009351190086852012,0.38959844803365035,0.2343173947773599,0.3053734169300653,0.08278502448372761,-0.042210942440843106,0.304833796541172,0.006957248763445907,-0.03544718991857871,0.16650842151119943,-0.2519538691147041,-0.07261079381618907,0.026788121616421186,-0.03834616514767361,0.11006127858966419,0.03018209936790213,-0.25791300115096094,-0.12080476777386932,0.045144539393100945,0.18008367004029588,-0.003123027069221259,0.06475910047216664,0.09774567969802887,0.06916995849525258,0.24768966155291333,0.12365126501218725,0.22855712799804023,-0.04858114338967015,0.07822723594610416,0.15114727651849644,0.09261462655675033,0.2129655875722057,0.32592559882446515,0.12741618992651715,-0.1079147421653615,-0.004423051220783182,0.05678054929339006,0.34231879171006646,0.14754508602212682,0.014524883450054541,0.09760698860899437,0.1880106136883847,0.043482332016918396,-0.0908963617768843,0.07318173024006931,-0.06332640387845184,0.03581705466741362,0.13327526167883605,0.13413391677674738,0.26308957920851617,-0.0311407497805721,0.10370347949771822,0.17523798079603378,-0.0945457558925365,0.20185962668981539,0.05364920955948454,-0.07412380145930327,0.22687802182716332,-0.07997105188419382,0.22161562727722095,0.0698779026957799,0.30912362840138374,-0.04258497169294949,0.024502797523265854,0.17985210332235876,-0.06433490707343202,0.48556991323340826,0.10798589115977733,0.09373952855034953,0.16827066054765064,0.0068379718459234805,0.17020966640304944,0.21080096967418183,0.18084656170672836,0.03160162118396139,-0.14651049472173228,0.09137379591036625,0.24032278124228587,0.09168159756156985,0.17945164143211972,-0.18301946108544992,0.01644556832888685,0.043796730367495255,0.05774712548047522,0.026108728295661954,0.06208080177270591,0.056679179664994785,0.13168320434178876,-0.03517759315884826,0.4688062008864056,0.024174700582308115,0.04174000429312622,0.09392921863143545,0.03212595193322605,-0.03222827678726193,0.08039797957428266,0.31063855085036246,-0.09691612587843007,-0.018848724882658367,-0.21653642972001758,0.23749102653681664,-0.034548909559559395,0.025153081477194462,1.0,0.005352716428454501,-0.43411277079499944,-0.049277496014738874,-0.10476807088128341,0.12269965376790322,0.35617752327739555,0.12174161293587739
