,Cerebellum_4_5_L,Thal_VA_R,Pallidum_R,OFClat_R,Pallidum_L,SN_pc_L,N_Acc_L,Vermis_1_2,OFCmed_R,Cerebellum_9_R,Cingulate_Post_L,OFCant_L,Occipital_Mid_R,Heschl_R,Cerebellum_3_L,Cerebellum_6_L,Frontal_Mid_2_R,Thal_PuM_R,Thal_PuL_R,OFClat_L,Rectus_R,Cuneus_R,Frontal_Sup_Medial_L,Amygdala_L,Frontal_Med_Orb_R,Frontal_Sup_2_L,SN_pr_R,Red_N_L,Cerebellum_3_R,SN_pr_L,Thal_PuL_L,Thal_PuA_R,Thal_Re_R,Frontal_Inf_Tri_L,Cuneus_L,OFCant_R,Thal_MGN_R,Cingulate_Post_R,ACC_sup_L,Thal_VL_L,Temporal_Sup_L,Postcentral_R,Cingulate_Mid_L,Cerebellum_Crus1_L,Cerebellum_8_L,OFCmed_L,Occipital_Inf_R,SupraMarginal_L,Thal_MDl_R,Precuneus_R,Occipital_Sup_L,Amygdala_R,Parietal_Inf_R,Hippocampus_R,Cerebellum_Crus1_R,Thal_MGN_L,Thal_MDm_R,Temporal_Mid_L,Precentral_L,N_Acc_R,Frontal_Inf_Oper_R,Heschl_L,Insula_R,Caudate_L,Lingual_R,Cerebellum_4_5_R,Calcarine_R,Fusiform_R,Cerebellum_Crus2_R,Vermis_9,Insula_L,Olfactory_L,Paracentral_Lobule_L,Raphe_M,Temporal_Pole_Sup_L,Parietal_Sup_R,ParaHippocampal_R,Rectus_L,Angular_L,SupraMarginal_R
Heschl_L,0.13636815930167492,0.296337768835891,0.24602952679678666,0.05086828217483187,0.29266195947022916,0.24995874692976386,0.25717500936171306,0.10450323070630665,0.2021297112023856,0.261533742150883,0.6495627263249046,0.12990532239419758,-0.28396694738397815,0.7340786717385043,0.13372092693016047,-0.08527048304942872,0.4682893098893603,0.6667280192692323,0.43797786736317834,-0.019485808665248027,0.29880345519951196,-0.20412992275325906,-0.08249210333416954,0.3066844701485097,0.27033966290806116,0.3177121691007804,0.2460939372039374,0.35541151905982127,0.1672036534114752,0.1701962005083572,0.5468563291223383,0.5198679435634401,0.14305020596542126,0.4734037263547974,-0.14808983242217452,0.37256874186151406,0.4463694316636899,0.4195362216327991,0.0016855065550917235,0.49181374738579037,0.5274601062999087,0.34252913875437185,0.31829834291783443,0.043785969686234084,0.19228754468995155,0.23542539340160787,-0.12594317599955746,-0.0008239701320920606,0.3926740434606173,-0.016394781111983336,-0.09992509867485472,0.47104907188994705,-0.048904320081049654,0.630258189592899,-0.1132782629514908,0.4959910509395905,0.5184978461878356,0.24129587272757738,0.6379790969701644,0.24508889058687006,0.549207040544599,1.0,0.5512667707240847,0.2645291643527902,0.11822501373366744,-0.1423682929282702,-0.17025393607099623,0.10468902175832961,-0.09915608983898899,-0.03199761429219135,0.6425601387523712,0.3719033055994746,0.44094070813756747,0.049644587128299625,0.27404141831791423,-0.15193222815620286,0.3711169728673118,0.23375019075966835,-0.20255023486886908,-0.043550609478267055
Insula_R,-0.01903971727909001,0.2768200785965706,0.2696578291160279,0.24816868399423533,0.12400291875540952,0.24118828291412642,0.09496879717590366,-0.14077953305684282,0.40576500050823666,0.35430800178419974,0.3397579836251491,-0.12840288188028667,-0.2583959905742603,0.2392626166853901,-0.11541125978240445,0.005953501605240291,0.5888587747207614,0.46976416822288886,0.23100738158919382,-0.045395150277229915,0.5694869962139855,-0.17581336305722042,0.24065065663573368,-0.22747480502630407,0.5438534832741336,0.3458368216290135,0.2101231097995295,0.2937766789793649,0.3196217274114122,0.12220782565088685,0.5286511902605028,0.2634055983006465,-0.016419085517757802,0.34711734753830287,-0.15281314697718354,0.49674751344446255,0.48718152452113805,0.1016176317563958,0.040045298243931444,0.2725472249203824,0.37466244843384494,-0.03954832325497694,0.14851494929845055,0.1402564680671758,0.2879562187634889,0.1880340902962504,-0.1545644469389175,-0.18861137049830495,0.173535796588636,-0.15347669819506563,0.060721035214375746,0.35452698344151184,-0.14974261945249676,0.514696028152022,0.10217722537236702,0.3911468406238295,0.41167720304034067,0.2542988391019948,0.11909500552195652,0.2052277070577201,0.44377768125558575,0.5512667707240847,1.0,0.2823367111024572,-0.062121479124445725,-0.1808879536070985,-0.20172185067202167,0.4446640208257979,0.11307905858918317,-0.014660233118871598,0.6523655554617219,-0.01415120054678368,0.04168791117308456,0.07104203534060315,0.4666980051045947,-0.24256418082465048,0.5620420582464969,0.48826188061036585,-0.11630506585529966,-0.1836083609896354
Caudate_L,-0.08331042433432621,0.24762447480415323,0.6376685232852227,-0.21139739467906624,0.5512869191084808,0.22135292981867105,0.2987167944572056,-0.09941847751203023,0.20814424227174216,-0.006757695289119895,0.028225196915146772,0.048465065314851834,-0.27224461600946637,0.21481840250988796,-0.49731874450218727,-0.2086809423311109,0.3419325220093587,0.31901623910987353,0.3854868096754275,-0.2742533250131623,0.3656230188859548,-0.3055211249945362,0.27905386772323376,0.018843372497370038,0.02207379548788081,0.43982200967089025,0.1340236910092129,0.24377984328332925,-0.0049700982678605714,0.08053758567406037,0.19304332442005265,0.20681358764704483,0.25746757637167805,-0.11560657551801577,-0.3839835774233055,0.14371718135654887,0.450171189831782,0.061147128130962,0.5599275444618725,0.4605270002532466,0.4676167235063675,-0.2093727853285824,0.5022691704134448,0.05352056039285825,-0.1934768616696694,-0.35754681779808106,-0.26577342466048326,-0.49373437421673444,0.29940155018416265,-0.21103635519385477,-0.31295061456031076,0.013194022891087702,-0.30529639704016187,0.11758597434064041,0.14705302493672903,0.06723338530754763,0.5266973399974244,0.5495390803421754,-0.0684127229165832,0.37514370812030406,-0.07866238895822429,0.2645291643527902,0.2823367111024572,1.0,-0.04710365482372608,-0.16913875675519358,-0.2771106771628252,-0.03285997083584192,-0.17250004114697176,-0.424411151238069,0.4537845892950531,0.3407946441550507,0.11168154618855446,0.2441424870862145,0.36161883416440077,-0.1632947042427888,0.18127143012996794,0.20849485010124108,-0.1758533407656728,-0.41677414967511084
Lingual_R,0.832552694156654,0.3548803417832122,0.16114455327833413,0.22482993109894117,0.07370532153959815,-0.16839750609441723,-0.21383174452323309,0.6957269703627607,-0.25556365501777095,-0.3646763159087621,0.3944791547443598,0.5679541442939708,0.40852960132541943,0.19738013523050588,0.6782587410522019,0.5365270813308788,0.20097723286464023,0.14355516472005206,-0.13187116112814454,0.572213366700257,-0.43682017453423605,0.5040898361666808,-0.07061507335443035,0.29231859966236945,-0.38478199053651974,0.38992514469657785,-0.20667079770471378,-0.19855231327565373,0.44105687279641376,0.19037307238110154,-0.07483406432066114,0.22761081378508916,-0.012209685964917298,0.43971329987514796,0.5974620264766024,-0.4392062953886745,-0.5091889645108867,0.3190625580090568,0.17420215219936064,0.15742177483824737,0.46356947329537246,0.6725261961299334,0.3945340853702795,0.21989924686260284,0.01027758146862887,-0.24397420145744594,0.49726761161551486,0.6226367013549258,0.32472589227370274,0.7411373879079376,0.26696088317910094,0.09591764854017651,0.6130029388481799,-0.023154181630614643,0.1817199881322541,0.3516491968795526,-0.09585673832499633,0.23646937731844006,0.42872508664061165,-0.41657216698745025,0.4492672863299413,0.11822501373366744,-0.062121479124445725,-0.04710365482372608,1.0,0.8155683372004043,0.7864112511301014,0.445430992969723,0.21277844383871342,0.3327813059745409,-0.21766414009555585,0.12969567439596819,0.5718256662534961,0.39224297392595003,-0.6240945580636357,0.5015424228533337,-0.1853531893112695,-0.49929312445323937,0.09474831350020224,0.7333738955080933
Cerebellum_4_5_R,0.8262161518927895,0.2610837641507413,0.18194744562287365,0.42211862318059995,0.04049314111839798,-0.17960900253982054,-0.38443985152298493,0.6957668946033086,-0.38349358095627395,-0.3493359163718669,0.10809935504023056,0.4568064884747123,0.6549671490868604,-0.13669627606031973,0.6721925198987277,0.7955033201339192,0.13546280202786182,-0.14467654398038116,-0.27406990270278225,0.6757158348388681,-0.43028335955674035,0.7472992114635928,0.06326315039986423,0.06932782654344612,-0.4500731299956241,0.32887058235670413,-0.2563047313899861,-0.38905732598166515,0.580799080418142,0.16280952104369717,-0.3948551805312303,-0.02480443045373357,-0.14387310458973324,0.24896883088367033,0.8403189203617843,-0.5577660609178325,-0.7069012439930137,0.07428159970539276,0.19294828210366477,-0.0456394284188824,0.32025679860531536,0.636374508121062,0.23743131101768855,0.35318084647027376,0.13571132398324623,-0.3982864176918873,0.6320010099697662,0.7769312709532082,0.19577515347781577,0.8491254432489932,0.4753831902166887,-0.09572681505962562,0.8165319571915101,-0.2762013440316703,0.43992306712180523,0.2404008074940729,-0.31348527250565333,0.17250670432236553,0.22310625941180734,-0.4955792724400685,0.2665782001057703,-0.1423682929282702,-0.1808879536070985,-0.16913875675519358,0.8155683372004043,1.0,0.9459493714787618,0.5673201524257372,0.556236922281267,0.570530893522083,-0.4332985598240952,-0.054989313978727056,0.41518734763677184,0.4398963038682711,-0.7601336489724791,0.6618376356047073,-0.24951896459083195,-0.4553468915034864,0.20150516962216358,0.8744856054385549
Calcarine_R,0.8182924021547916,0.2578295696936134,0.09236994701497689,0.44230087803061374,-0.04961416110562976,-0.1636426268888484,-0.44050914991824724,0.6466031890427641,-0.3885588542277516,-0.3071688879651694,0.1240609770701342,0.44572761736775174,0.689360915030985,-0.17235670983286075,0.7031501682268817,0.8165953179601749,0.08700021773688607,-0.17174518006009665,-0.28198549220396524,0.7197295695554212,-0.45149239006307895,0.7958876712852976,0.022902742642726782,0.04791363681579919,-0.44146667066752737,0.25813604472844165,-0.2500941104829617,-0.4753283912785477,0.5259560214618977,0.1525798105591718,-0.45118637345626644,-0.06467026671520196,-0.2013526569075817,0.2555323358544727,0.8867696039420353,-0.5473705386931361,-0.7224414774749769,0.05630130998837229,0.1224614719787897,-0.109014192857646,0.2575106767114184,0.6554800462240132,0.1694182283528611,0.347807700901608,0.17186712313569444,-0.3338031774261771,0.6367162889123898,0.8240262553075486,0.14496658335202825,0.8893878367081953,0.4980351308559255,-0.1409730976934112,0.862161512063703,-0.281515952759072,0.373446454318357,0.2015028151326122,-0.3674458281492638,0.08830230934102078,0.22651827322721915,-0.5357099004540619,0.2864773831805559,-0.17025393607099623,-0.20172185067202167,-0.2771106771628252,0.7864112511301014,0.9459493714787618,1.0,0.5322609492603979,0.5320375619090099,0.6095167295730556,-0.5048823810783162,-0.10084267832091198,0.4175329381176858,0.3641284491275374,-0.8083696785738003,0.7056430269361728,-0.2623879364042589,-0.4625781574379557,0.19549626702183417,0.9106292663796128
Fusiform_R,0.46418586634008124,0.28674444292965134,0.17086818799181996,0.3141360221545606,0.051772170947845496,0.0031258561829587447,-0.17953845145833947,0.11895389746134075,0.10693012457159923,-0.020270647170514123,0.20891879630118487,0.16665562089746513,0.4613770822475394,-0.15682236655266005,0.37209448124822697,0.5037069548744622,0.305141034833175,0.12148030308891171,-0.13591691926806157,0.375040651628932,0.1510495310285575,0.4876201671967887,0.2471830494641469,-0.17925914200971343,0.08167436407270637,0.33291675519416425,-0.027749836207185023,-0.12885614539580792,0.5164266010311909,0.0951075744230259,0.01808378713628409,-0.025528348383109595,-0.166451891449319,0.20992758640193962,0.4982625761951164,-0.06926867933190592,-0.20116462670371424,0.06720814413210249,0.09935946941497069,0.03126458432129199,0.1919402010552874,0.34605153479098216,0.09016757610592728,0.22628871667713177,0.19465057595440435,-0.11024722013522453,0.4176972029653376,0.33780311468208374,0.22793759874812783,0.4718719187075615,0.37787613164894596,0.18239205964389335,0.4853338116573544,0.11140383957713368,0.30767962190062753,0.30681782793400786,0.022697982589458446,-0.017265440711668523,0.15095534526317045,-0.2305393646275269,0.3207565571473966,0.10468902175832961,0.4446640208257979,-0.03285997083584192,0.445430992969723,0.5673201524257372,0.5322609492603979,1.0,0.6825241738394249,0.28569311856226737,-0.009304018669803644,-0.10981144384812874,0.1956360934297103,0.21340859718268054,-0.19828388181070597,0.3027134254201385,0.27838649782382835,0.07329154052089756,0.1455727234167756,0.5216530899226998
Cerebellum_Crus2_R,0.29804750223747295,0.10935004695715975,0.07844485560091781,0.4590505980147051,-0.04141301410711861,0.06749207848214259,-0.29330952961238516,0.12799506526270554,-0.1297552493159096,0.12179061448794748,-0.05002915508547763,-0.01582219448697757,0.5306619761306745,-0.3320260867807262,0.2659107069141349,0.595113287870192,0.11997780964666922,-0.16175052133338066,-0.125841621955313,0.40119827657277995,0.036933456481898864,0.5896384883381681,0.2023920045159595,-0.20341984076826833,-0.06591294775517265,0.12024118218522745,-0.08037126404098771,-0.3307617045447751,0.48930988304971085,0.06444633451449872,-0.2990344279776988,-0.22638276050392372,-0.25944443588898297,-0.034305097131476114,0.6083035255067962,-0.17929134302387154,-0.2938187341875614,-0.08479870270156309,0.01627913789548089,-0.18321025725105133,0.03032596168374058,0.3051852698353571,-0.06767757322845512,0.3376816989726857,0.33182023767535285,-0.20933490227083823,0.3465180948432027,0.46873121482092267,-0.0003251018523168313,0.5230754216917081,0.4581028298918238,-0.04939830595485524,0.5956338523022823,-0.050807435065145186,0.4396280191306971,0.08757959743590911,-0.2482832458817378,-0.042155494725174825,-0.025738961127826362,-0.19351132168189725,0.09742659335365468,-0.09915608983898899,0.11307905858918317,-0.17250004114697176,0.21277844383871342,0.556236922281267,0.5320375619090099,0.6825241738394249,1.0,0.483973234819847,-0.22760956174246638,-0.20093971967193128,0.07656031393067252,0.11207817108417492,-0.24334534507663044,0.38943260899916843,0.2095719352522944,0.01500727114475507,0.282830489083359,0.5236858343101726
Vermis_9,0.5575521417349716,0.07162911101821196,-0.10684987607391579,0.6980120486620202,-0.15262285237520953,0.029400632148134966,-0.3570258359526626,0.5192555912030771,-0.2304869986979026,0.3383003207803568,0.1734659898957907,-0.0903568893309311,0.3141771482840688,-0.19386076745862604,0.47966409112691216,0.7800021956816592,0.12143560157357979,-0.06930481821632185,-0.06518517829830155,0.6307873965376316,-0.12568702390628053,0.6240651773915984,0.12335063526832078,-0.1915580115760886,-0.12029269056029505,0.05896611115851007,-0.07303118389541786,-0.28818548459219234,0.647671884999492,0.18721771931628656,-0.36639661360044634,0.0591429698077368,-0.2604479136022551,0.14652930198970274,0.7743563273246591,-0.12895711243739993,-0.3611881467685006,0.17368578744318877,-0.014444685657261218,-0.2118806624580012,0.2579851153830202,0.559212407051283,-0.11027554602868966,0.5832746312674439,0.6983058522158982,-0.07554194122099776,0.23354972636530977,0.78291412751425,0.029974799104759815,0.6732962399357241,0.5624696633896772,0.058657990252918124,0.7394257718246963,0.10905559936492393,0.4152467359538191,0.29713160596691757,-0.3965485999587918,0.22203795161701648,0.16655200391438704,-0.17999773081759507,0.265569889627377,-0.03199761429219135,-0.014660233118871598,-0.424411151238069,0.3327813059745409,0.570530893522083,0.6095167295730556,0.28569311856226737,0.483973234819847,1.0,-0.20296099284642488,-0.24503416637779826,0.28786113655762097,0.3040993482152982,-0.4107622336340309,0.5170059714117659,0.19238563362031888,-0.06251987561652174,0.07401867805133647,0.6045200091645849
Insula_L,-0.135197159499066,0.13798674558422552,0.25915922495457167,0.049936761494718464,0.37964877413467457,0.3530422298129555,0.5221349340803569,-0.060865159936059676,0.5364278425434198,0.40799630984515556,0.36337493073896404,-0.1490555590214747,-0.5621446862926727,0.40617187791225984,-0.28973390568252483,-0.29416629219936885,0.3971505332155306,0.596736268992462,0.43266798951608887,-0.20945199877603657,0.5765875789065775,-0.45047211633301193,0.12281479013177574,-0.014963251756062654,0.46452506787213527,0.309558536205665,0.37166051418443724,0.6702788969036333,0.17160000373269582,0.22082189108880632,0.6179988454373335,0.5452069081694271,0.3426428498715761,0.26744738012548314,-0.4411642361854494,0.6511831997967272,0.6670089719595722,0.30798724692914287,0.2155951370302182,0.5036567832907696,0.42940387094233806,-0.10199212526006625,0.18070086486503356,0.045508432846910814,0.2523205801125391,0.35251249003830465,-0.5186092477576908,-0.3422287284372483,0.32858700923813294,-0.37355750924807385,-0.1963210065874694,0.5235589549806057,-0.4011894045372356,0.653048581364476,-0.08563302685931218,0.5162442537139855,0.6189513099123967,0.4275813045997377,0.2509808838117628,0.5702298567922034,0.2701201250677189,0.6425601387523712,0.6523655554617219,0.4537845892950531,-0.21766414009555585,-0.4332985598240952,-0.5048823810783162,-0.009304018669803644,-0.22760956174246638,-0.20296099284642488,1.0,0.2426063773805405,0.08062262778053059,0.17779485970888656,0.6580631144986204,-0.4615633721229242,0.5720708233286685,0.5228412483426793,-0.25455589170640563,-0.47550496360072364
Olfactory_L,0.03209576543195429,0.23275947402073027,0.29222862669379307,-0.24723891240716447,0.5308967522610307,0.2250640969771904,0.6698347357003898,0.0648555215904972,0.02523808748862088,-0.10827842171857989,0.3001779072902253,0.2570122079511821,-0.15808842976985665,0.3768447824787472,0.016846050012277645,-0.2627256122209602,-0.055039280812853086,0.3904693278744342,0.38664912592086675,-0.1402327155579641,-0.12243467679424802,-0.13945377468715445,-0.06035302896317615,0.6477701493068763,-0.3046830608961236,0.290460770051505,0.10711452728637648,0.42302645653911103,-0.16022782220260695,0.2719021298780029,0.14469902356577477,0.3841173590674453,0.5181799138300393,0.05867919692691391,-0.1821615130757697,-0.14692913901758678,0.16944666236550904,0.3502914469926493,0.342198938426648,0.5498767883044643,0.08294493502564299,0.18664284046538457,0.38400842673789903,-0.11454290492046688,-0.16621163875514658,-0.03237794508906621,-0.08995986388576742,-0.09362500084839705,0.48987436213317836,0.03932215646557485,-0.2212943409203543,0.4420155490287033,-0.05408411917783816,0.22262716676924782,-0.21291633486012354,0.27806468585276556,0.5165881579951468,0.0399302799619242,0.4043216487478313,0.4621876220846646,0.11015022734287691,0.3719033055994746,-0.01415120054678368,0.3407946441550507,0.12969567439596819,-0.054989313978727056,-0.10084267832091198,-0.10981144384812874,-0.20093971967193128,-0.24503416637779826,0.2426063773805405,1.0,0.3996127886616417,0.19343085715571814,0.09674304617426953,-0.0633325167797529,0.023896280070781036,-0.20100887960095243,-0.053776130544817294,-0.04167011200752876
Paracentral_Lobule_L,0.5760421727418008,0.5394249615718941,0.24452230515878384,0.16401650701700368,0.4390759594307785,0.17579097456489146,0.1165847642136005,0.4945577590057968,-0.1421409456860509,0.053504981530770344,0.7033625845811398,0.32964998760582914,0.0982416147954643,0.47179267291605365,0.3942594299798271,0.3359291058637624,0.2163166016129882,0.5225850272053666,0.3426677821132553,0.3636715701010258,-0.16574261034841703,0.3328853319038126,0.06362426428146696,0.3850526537602494,-0.33549433856484145,0.4721913243710766,0.10328583459236026,0.08585927015396742,0.3009696927580158,0.31355036879211595,0.011166330413568687,0.4694892382481183,0.20739942261822597,0.3208846893755942,0.4429827189080565,-0.09125250390332733,-0.07505493587952439,0.5308146973687371,0.27485308764818234,0.5265664183723378,0.5099377421588049,0.8101776503781394,0.5620296578915743,0.2894122334091565,0.22272182030511506,-0.1817779980049432,0.21890452909086908,0.46822968610682053,0.6351119104789932,0.6688480101816636,0.24599893237213552,0.4136356194701414,0.5721919375633295,0.36148875090682053,0.035757116205722445,0.49715544631449676,0.2710468825983141,0.33178485317156836,0.7395218373851127,0.027166167092170207,0.5220427773533466,0.44094070813756747,0.04168791117308456,0.11168154618855446,0.5718256662534961,0.41518734763677184,0.4175329381176858,0.1956360934297103,0.07656031393067252,0.28786113655762097,0.08062262778053059,0.3996127886616417,1.0,0.48722800479952616,-0.3102209413062625,0.519564197580132,0.09334202257295715,-0.2738266756472753,-0.07705833080053673,0.4855179616682052
Raphe_M,0.4913211092977517,0.29347988167849764,0.2968652291861106,0.38676694340035034,0.41271189664851554,0.21507551855677567,0.15938691837503913,0.5825337702132047,-0.027057374918764282,-0.00987988907255148,0.26852027685915514,0.23155364429020323,0.03387452662900866,-0.042928165237526565,0.0698916379081406,0.36064518837754816,0.19100451113961936,0.20005198222754417,0.10959588704383008,0.40855745807934213,-0.15723177596512547,0.3190708366135644,0.3484745903111582,-0.0029161751452512004,-0.27285589196090637,0.5833193658544429,-0.04279996591245941,0.25854685272303246,0.49611368153091184,0.5682088564009528,-0.1798297988721271,0.45950056140857304,0.4127083189775459,0.023970353540663177,0.37928252582908795,-0.13607489025946912,-0.16531528267128628,0.3812280793909264,0.6454893539044728,0.3487434255946595,0.4487325279904675,0.346821607255076,0.48714638666897403,0.35388531275216134,0.25460158011175354,-0.19760223488306786,0.040483624583233714,0.317458828508297,0.46499630264533276,0.4800587467407024,0.28345518260757907,0.32142064971615225,0.37404930198333475,0.15384328117364734,0.20061877374017453,0.48423266775536405,0.10079125979955153,0.579863050097398,0.19097366725059078,0.12664117330025224,0.12444258211537645,0.049644587128299625,0.07104203534060315,0.2441424870862145,0.39224297392595003,0.4398963038682711,0.3641284491275374,0.21340859718268054,0.11207817108417492,0.3040993482152982,0.17779485970888656,0.19343085715571814,0.48722800479952616,1.0,-0.13738070548904774,0.3439996188333474,0.15345981579816498,-0.20349329609167685,-0.14864335383737864,0.22975845443609627
Temporal_Pole_Sup_L,-0.6844510549809932,-0.12943733907850208,0.06499515459197752,-0.15741277358713598,0.10570542543271803,0.29153266768331115,0.40180792849494107,-0.54466219952316,0.49809270472894496,0.5036368430831561,0.016112066445419675,-0.5715259934284261,-0.6419060476142373,0.08593591328721664,-0.6729277326083657,-0.6002709337737098,0.09457875792415354,0.2900158725395524,0.3697483823261984,-0.5713005991102801,0.6874990306103638,-0.630885522760154,0.21765380892262517,-0.18707833154434897,0.5151691194075111,-0.04143137763813709,0.2775433542398869,0.5202803517642586,-0.16329622855811565,-0.05997189842919294,0.46702612180592196,0.13636264004506066,0.19254726963588265,-0.21087786103079728,-0.6948205621088749,0.6364692412899973,0.7966168027889173,0.05629453305409726,0.01841724591836545,0.12198070461348247,-0.026702536998035986,-0.5158945509657985,-0.08552144525522931,-0.07503662941338837,0.07993554115710977,0.2831794318813431,-0.6297389901061518,-0.6790739817316742,-0.07631859259618214,-0.6690337224206276,-0.2977122691796706,0.3149543387863416,-0.659838019372515,0.524263879826395,-0.14092066571700113,-0.016408765895911354,0.3603634201893102,0.1689875878643581,-0.2199602326233066,0.6396246432820811,-0.16790253692722976,0.27404141831791423,0.4666980051045947,0.36161883416440077,-0.6240945580636357,-0.7601336489724791,-0.8083696785738003,-0.19828388181070597,-0.24334534507663044,-0.4107622336340309,0.6580631144986204,0.09674304617426953,-0.3102209413062625,-0.13738070548904774,1.0,-0.590990553797903,0.6424934546007312,0.6564421946640598,-0.18789463821866384,-0.7905960391592982
Parietal_Sup_R,0.5714390950617234,0.24711952900865364,0.10806979010604911,0.34795984964055415,0.02458380113231285,-0.061916551094573696,-0.4071715435499939,0.40296750191971514,-0.4212553468207154,-0.0676227560848335,0.14251137120250437,0.18028540859167858,0.4912470648448081,-0.1357093567733774,0.4089141785856159,0.6288432432720636,0.05252474342614356,-0.11362701182588794,-0.10606895377536957,0.5070748819739447,-0.3266026575693951,0.6346877309695178,0.21915130758092768,0.007601277200922549,-0.4370338063582385,0.25130621241697426,-0.14315737775891363,-0.40580312981058275,0.34778864395998743,0.09983133981616746,-0.46755017054560327,-0.09999922117050253,-0.16854271167102913,0.1010686234056064,0.7528750995457624,-0.4300388386176173,-0.4625025559043114,0.09771042113824387,0.1598457134880273,-0.07262600760111583,0.23965125764628326,0.5977875820584648,0.20401102727749795,0.35747171667066735,0.19286668534551704,-0.39543409531744694,0.4757888598363567,0.6577565794041823,0.11932451044037036,0.7982960469840223,0.5047292771616003,-0.07202274847668327,0.7683128118566734,-0.1373202632041302,0.3409573087586989,0.054438099157109295,-0.3085124566765355,0.1451562521424615,0.20908524888239843,-0.34532925862336983,0.18842779570650556,-0.15193222815620286,-0.24256418082465048,-0.1632947042427888,0.5015424228533337,0.6618376356047073,0.7056430269361728,0.3027134254201385,0.38943260899916843,0.5170059714117659,-0.4615633721229242,-0.0633325167797529,0.519564197580132,0.3439996188333474,-0.590990553797903,1.0,-0.1371750839511356,-0.36770518707245764,0.14614270952470673,0.6633080476943679
ParaHippocampal_R,-0.133689851990843,0.12258818476312205,0.0897809627678224,0.3432832093373772,0.17519142017603379,0.4755327030674404,0.1856901082529593,-0.21365115763955952,0.37446327694985665,0.7520373157496486,0.3219929367311964,-0.5275409826762136,-0.34536165875188,0.02265016427878791,-0.2652419368731547,0.01853492377884044,0.2233082917553142,0.4322622608827318,0.388147341315981,-0.027140122625702312,0.6913717752611319,-0.08870647624242485,0.3067279471866583,-0.2646175087103532,0.3918819262020531,0.07192922970701103,0.3432098695931705,0.3150784711009937,0.43276308387214835,0.1415759604753221,0.2632270853555046,0.23111482377925396,0.05859500965629134,-0.06575438201047268,-0.06989453567936638,0.5472312848621508,0.6176117705477234,0.3140158592662652,0.05410820992458329,0.0817659081344181,0.2752747248995417,0.05409192801015066,-0.03274399579630737,0.3654879077471441,0.5595102527027159,0.19850406508756807,-0.3821906332778344,-0.07598507778403658,0.12265561214086446,-0.03909149466250172,0.11356185004010426,0.5280242067547032,-0.003344097560980022,0.806812298594967,0.15670853094563283,0.3376806283462131,0.23766631733248428,0.3258424623341473,0.07187215377793713,0.5236635341919164,0.15697031146780874,0.3711169728673118,0.5620420582464969,0.18127143012996794,-0.1853531893112695,-0.24951896459083195,-0.2623879364042589,0.27838649782382835,0.2095719352522944,0.19238563362031888,0.5720708233286685,0.023896280070781036,0.09334202257295715,0.15345981579816498,0.6424934546007312,-0.1371750839511356,1.0,0.6703504392465723,-0.0954699428964788,-0.24609583523309314
Rectus_L,-0.3474033293052978,-0.04924737041355673,0.020598164125655682,0.05956134295517657,0.03565831889864696,0.28266806743780254,0.08624563014539334,-0.4157959500918637,0.5278561216308422,0.5439889937646855,0.0021204428856421327,-0.5567651928173336,-0.33571592816718154,-0.011307383849264701,-0.3840482286766171,-0.10517334980707777,0.13743824624968287,0.20659153166500702,0.24870630946988181,-0.3308289468958389,0.9301245719118736,-0.27358707377441754,0.11713127913739392,-0.456013051814401,0.6225228848405346,-0.17815203265853166,0.3597912110240523,0.20215000927934962,0.1656975634690008,-0.14203902102259625,0.26627210294547016,-0.0571950013452114,-0.11378293732207338,-0.1214578504342151,-0.32155689721273595,0.7170421199027397,0.6620914815918384,-0.0683748898729527,-0.1777489453361522,-0.06655736388844258,0.11330317591773106,-0.29434965782080424,-0.27577034702671493,0.1838922629439832,0.33403919598052884,0.2775571123168147,-0.40808097502428436,-0.33559890007107523,-0.16172454733688282,-0.3962119104032355,-0.06886379790262555,0.1157979673720347,-0.3085669324802367,0.42249029077610606,0.16235524963601797,0.022737296210453582,0.20343343180070256,0.14988263101175597,-0.19177715588755875,0.409270899350074,-0.025510293556429503,0.23375019075966835,0.48826188061036585,0.20849485010124108,-0.49929312445323937,-0.4553468915034864,-0.4625781574379557,0.07329154052089756,0.01500727114475507,-0.06251987561652174,0.5228412483426793,-0.20100887960095243,-0.2738266756472753,-0.20349329609167685,0.6564421946640598,-0.36770518707245764,0.6703504392465723,1.0,-0.09557981567626844,-0.44913372927198003
