,Precentral_R,OFCmed_R,Amygdala_R,Occipital_Inf_R,Cerebellum_8_L,Raphe_M,Vermis_9,Hippocampus_L,Temporal_Pole_Mid_L,Frontal_Inf_Tri_L,Amygdala_L,Paracentral_Lobule_L,Frontal_Sup_2_L,Occipital_Sup_R,Frontal_Inf_Oper_L,Frontal_Sup_Medial_R,Cerebellum_Crus2_R,SN_pc_L,Caudate_L,Supp_Motor_Area_L,Vermis_1_2,Temporal_Inf_R,Thal_MDm_R,Frontal_Sup_2_R,Postcentral_L,Lingual_L,Vermis_6,N_Acc_L,Thal_VL_R,Cerebellum_8_R,Thal_IL_L,ACC_sub_L,Thal_MGN_L,N_Acc_R,Calcarine_L,Paracentral_Lobule_R,Lingual_R,OFClat_R,Thal_VPL_R,OFCpost_R,Putamen_R,ACC_sup_L,LC_R,Cerebellum_Crus1_R,Thal_VL_L,OFCant_L,Thal_MDl_L,Cerebellum_10_R,Frontal_Inf_Oper_R,Angular_R,Red_N_R,ParaHippocampal_L,Thal_VA_R,Insula_R,ACC_pre_R,Raphe_D,Supp_Motor_Area_R,SupraMarginal_R,OFCpost_L,OFCant_R,Cerebellum_Crus2_L,Precentral_L,Frontal_Med_Orb_R,Thal_LP_L,Parietal_Inf_R,Cerebellum_4_5_L,Thal_AV_R,ACC_sub_R,Temporal_Pole_Mid_R,VTA_R,Thal_MGN_R,Cerebellum_10_L,Vermis_10,Cingulate_Post_L,Vermis_7,Temporal_Pole_Sup_R,Thal_PuA_R,ACC_sup_R,Cerebellum_9_R,Thal_PuL_R,Vermis_4_5,Pallidum_R,Temporal_Inf_L,Postcentral_R,Cerebellum_3_L,Parietal_Sup_R,Fusiform_R,SN_pr_L,ParaHippocampal_R,Thal_VPL_L,Hippocampus_R,Putamen_L,Precuneus_L,LC_L,Frontal_Inf_Orb_2_L,Thal_MDm_L,Thal_Re_L,Heschl_L,Frontal_Med_Orb_L,Cingulate_Post_R,Thal_PuI_R,Thal_PuL_L,SN_pc_R,Frontal_Mid_2_R,Occipital_Mid_L,Angular_L,Heschl_R,Cerebellum_7b_R,Frontal_Sup_Medial_L,Rectus_L
ParaHippocampal_L,0.4620532052703174,0.3983757134407067,0.7205370718783394,-0.4287319715018372,0.33576171838341795,0.2562681163864439,-0.0671056162176414,0.8094227065236719,0.41063394604824327,0.1245827739211284,0.1911102246669564,0.36528957975723403,0.2367459602486531,-0.47702587395197266,0.3664033812457725,0.4637835341887908,-0.10482568081079918,0.5297787920622616,0.35958030216030307,0.33005365311697626,-0.07766870518999897,-0.1839200265027569,0.553059073783234,0.3378156748198223,0.11111131515597066,-0.09930487011844473,-0.4000233981833855,0.44719965114935994,0.5342712623916734,0.44299742843941586,0.6937825575464535,-0.12133872455541023,0.5130976215787971,0.5638368339707104,-0.31101468746728445,0.47754381687393266,-0.09537656158562413,0.06471895094031503,0.6029326742867048,-0.29421156539144405,0.45091870384730165,0.1549168001867706,0.06993147884905919,-0.19761474208004998,0.4766429068540211,-0.2118376250153938,0.49277042781174624,-0.3684391083861458,0.34051374866589806,-0.38474915559744677,0.4856782959819174,1.0,0.31285671070909604,0.5219767384131132,0.18008367004029588,0.7084280233983024,0.43311674291081925,-0.3131795526980105,-0.09929416788197495,0.5128522669699592,0.31486548005804615,0.381538631339046,0.319050974357258,0.3829168685247031,-0.14518922138199747,-0.07745534368008067,-0.028915579358502468,-0.0002255203352866137,-0.061242701311508725,-0.21833566200758478,0.6837454734078109,0.5650447790829267,0.45928024580916516,0.56650877428234,0.01055178921668234,0.06465893931693388,0.5427210940634948,0.39809886968200336,0.5569155900829558,0.5615404374505192,-0.21014278687456162,0.18850902672849498,0.573626692157219,0.156143662923565,-0.22494601326555036,-0.20804767169443955,0.05014172313216098,0.3038368738278897,0.7559068892788346,0.5956936420971467,0.8698675372103992,0.37598225043072514,-0.1582173979516785,-0.3238593960079696,-0.1906439511316529,0.6047977817065668,0.3569207465014756,0.609943173613559,0.34771658818369816,0.5022453829905277,0.7658914321963805,0.5155906795101644,0.04366177596389606,0.2939027564125576,-0.29386456724522647,-0.20732280785738694,0.4214700036495313,0.18851769225939613,0.08445994427582601,0.4251309627746907
Thal_VA_R,0.30713258687201633,-0.18414188026155076,0.1739831828394933,0.18488706936749924,0.01455684002733583,0.29347988167849764,0.07162911101821196,0.40747503069748875,0.15157573765803925,0.42599286025049393,0.20983675072417027,0.5394249615718941,0.3525046858777011,0.1878561981612191,0.47646147536511174,0.20310305592677105,0.10935004695715975,0.332767761855299,0.24762447480415323,0.4246790060988321,0.19426445619422705,0.0928522648808825,0.48101882844182475,0.1689765636496816,0.3248391456816986,0.3468588505168683,0.15523592756618787,0.028703340605422234,0.6008710122123697,-0.0034872200925715083,0.34606877636347,0.01994333943091327,0.35907711519111696,0.02170806251181491,0.23205075491669314,0.5235458759263313,0.3548803417832122,0.1375025968262539,0.6251219973955096,0.305270811916746,0.5032510565267861,-0.008377545210441754,0.3388687985884116,0.16390452796746402,0.6056839605302256,0.29519114044979144,0.35991891090090666,0.2721810984962938,0.5763655067019667,0.04571087029981844,-0.13561682676668124,0.31285671070909604,1.0,0.2768200785965706,-0.09691612587843007,0.09145261665712448,0.4465312054170426,0.2800340779541762,0.09860381808175984,-0.10882187067803825,-0.09018937714536851,0.3687373427835077,-0.23818577110443123,0.5396938336258759,0.2783161094371841,0.33094544606997406,0.4340803073688193,-0.3295171760943921,0.26171784740699666,0.3810423700380194,0.10549859044969141,-0.007731752870121257,-0.04028438636275421,0.47121507762604636,0.11312727921143842,0.10705013556324608,0.2767806813017682,0.17553204487924703,-0.0403325260970063,0.18957556732076808,0.297347694439738,0.5400457955217516,0.1450095072214008,0.383036384251414,0.18086013521139532,0.24711952900865364,0.28674444292965134,0.2372472542430973,0.12258818476312205,0.5941974496861882,0.23789103675597637,0.5272179030691365,0.32726767302633547,0.18478951814362762,0.18720912875523174,0.40304483347061115,0.18376052265503523,0.296337768835891,-0.09548814946678047,0.028018757243599125,0.24030551319091012,0.26628414085536034,0.29482870406013195,0.3544697573549002,0.06251472123541123,0.02058708214339484,0.3386796423569189,0.08924706082196633,-0.08404848301478825,-0.04924737041355673
Insula_R,0.21725331841541673,0.40576500050823666,0.35452698344151184,-0.1545644469389175,0.2879562187634889,0.07104203534060315,-0.014660233118871598,0.4704543501817304,0.043346883143446244,0.34711734753830287,-0.22747480502630407,0.04168791117308456,0.3458368216290135,-0.27137776595614016,0.36247725465561803,0.600114804161206,0.11307905858918317,0.24118828291412642,0.2823367111024572,0.11600477923446137,-0.14077953305684282,0.18013234218210936,0.41167720304034067,0.3359278277904114,-0.05677071127677939,-0.12867370691650792,-0.22932569871501884,0.09496879717590366,0.390740240324705,0.35281814871756184,0.16907485981585915,0.01947286894191003,0.3911468406238295,0.2052277070577201,-0.1657592900927929,0.09438623200847854,-0.062121479124445725,0.24816868399423533,0.38507204216324514,-0.04802732142147104,0.563473536375942,0.040045298243931444,-0.1134377246821556,0.10217722537236702,0.2725472249203824,-0.12840288188028667,0.09515229795524748,-0.1701945895783561,0.44377768125558575,-0.20871545485977167,0.36450818393202244,0.5219767384131132,0.2768200785965706,1.0,0.28930909883205835,0.4695846835559695,0.19911573017840378,-0.1836083609896354,-0.03374990963955776,0.49674751344446255,0.2451056569530122,0.11909500552195652,0.5438534832741336,0.30713867387291194,-0.14974261945249676,-0.01903971727909001,0.030499058996345994,0.06450586769985209,-0.20136850161032277,-0.24841511018954016,0.48718152452113805,0.292179679245799,0.37984480944979787,0.3397579836251491,-0.015126886622862545,0.3677712576223698,0.2634055983006465,0.23452553604141796,0.35430800178419974,0.23100738158919382,-0.10797515724867911,0.2696578291160279,0.2504496983590047,-0.03954832325497694,-0.11541125978240445,-0.24256418082465048,0.4446640208257979,0.12220782565088685,0.5620420582464969,0.4406323017011978,0.514696028152022,0.17438692208656875,-0.1011942388602817,-0.25603998227489755,-0.17740629595935675,0.222961205608537,-0.03089771040211245,0.5512667707240847,0.621129220688272,0.1016176317563958,0.49241847683632856,0.5286511902605028,-0.1372521317165407,0.5888587747207614,-0.19197669114831847,-0.11630506585529966,0.2392626166853901,0.29112095799194254,0.24065065663573368,0.48826188061036585
ACC_pre_R,0.056679179664994785,0.09966078578780999,0.22131194663826947,0.06208080177270591,0.3595621359556144,0.025153081477194462,0.2875130327741275,0.09261462655675033,-0.07585759902865727,-0.07412380145930327,-0.2519538691147041,0.03018209936790213,0.06475910047216664,0.005352716428454501,-0.05795525023379298,0.22855712799804023,0.304833796541172,0.03212595193322605,-0.018848724882658367,-0.21653642972001758,-0.13894282940227207,0.15114727651849644,-0.05312911334020431,0.16650842151119943,0.20273991939631644,0.03581705466741362,0.12365126501218725,-0.049277496014738874,-0.10476807088128341,0.4090949756327363,0.0493045373477612,0.16827066054765064,0.006957248763445907,0.23505509877824005,0.09137379591036625,0.043482332016918396,0.0068379718459234805,0.29722880909640575,-0.0311407497805721,0.09373952855034953,-0.1079147421653615,0.05774712548047522,0.09072654967041524,0.31063855085036246,-0.12080476777386932,-0.43411277079499944,-0.04858114338967015,-0.03222827678726193,0.05035624387231844,0.14754508602212682,0.013008639829148233,0.18008367004029588,-0.09691612587843007,0.28930909883205835,1.0,0.01644556832888685,-0.25791300115096094,0.10370347949771822,-0.034548909559559395,0.09168159756156985,0.22161562727722095,0.03160162118396139,0.11006127858966419,-0.1463117893602703,0.21080096967418183,0.024502797523265854,0.06916995849525258,0.34231879171006646,-0.0908963617768843,0.026108728295661954,0.12174161293587739,0.12269965376790322,0.08039797957428266,0.11421848002764871,0.09392921863143545,0.10604965597643667,-0.0945457558925365,0.17945164143211972,0.35617752327739555,0.17523798079603378,0.014524883450054541,-0.07261079381618907,0.17985210332235876,0.13327526167883605,0.03791019532551062,0.18084656170672836,0.38959844803365035,-0.14651049472173228,0.48556991323340826,0.05678054929339006,0.26308957920851617,-0.15201683906236393,0.23749102653681664,-0.06332640387845184,-0.06433490707343202,-0.03517759315884826,0.026788121616421186,0.0663829876562438,0.08633326734649908,0.1448821503769611,0.10798589115977733,-0.009742609288589808,0.08278502448372761,0.06945495945299573,0.2129655875722057,0.043796730367495255,-0.17162230276121693,0.35522772035369926,0.4688062008864056,0.3053734169300653
Raphe_D,0.16366682978306876,0.4809205426861691,0.4360716927808005,-0.5487120394303757,0.11287638000849899,0.13456453010027963,-0.3492820039681803,0.4855977053896222,0.28067891695682146,-0.0781498036469682,-0.04934316249232434,-0.012621572230927056,0.20264219858533034,-0.6565918129891133,0.1272078581119048,0.3014758449462903,-0.2227383594629395,0.42561786431330256,0.4912987680875366,0.2780948429281071,-0.2819392485908775,-0.1952328817422614,0.5493253414221881,0.27312285594244484,-0.30063692057977254,-0.46285515813219114,-0.6371580132193518,0.42548118426463805,0.4546260061161522,0.30532206165491027,0.5066066313030296,-0.09365083572920045,0.2996421530864227,0.5309295585611375,-0.6188990838040052,0.066312976144785,-0.4214468427647893,-0.1306297126225173,0.3167875158473125,-0.4521814539851858,0.5228905253652454,0.2112652433156423,-0.2092554670354058,-0.11755166790601443,0.36419575449312164,-0.2464089457218505,0.37344608533061124,-0.4941647049495824,0.019909044668409953,-0.4377172314000778,0.533031796258886,0.7084280233983024,0.09145261665712448,0.4695846835559695,0.01644556832888685,1.0,0.30205283847001313,-0.6257910316326448,-0.29086954784578956,0.570152870520128,0.2295906758248615,0.04480260359039169,0.38363336343079046,0.24705538494481988,-0.49486560228620824,-0.3759832114811228,-0.25385439744761285,-0.10304935086517182,-0.2581053762255379,-0.3113979848868977,0.7361321968192912,0.5561949599487245,0.5557967775323256,0.21455061010793447,-0.010741544667737203,-0.050718265259782985,0.3756189502624544,0.2976258232981474,0.4299600356503968,0.39158879831905796,-0.39375013934900566,0.2278602474039781,0.32416504457067774,-0.2679600375724693,-0.5422316551938393,-0.4278113833797856,-0.08503333593238421,0.23415662590025194,0.5638084532577595,0.3682472226744458,0.5882493013084905,0.3461673092881329,-0.47092681092759864,-0.5067735099112507,-0.4552854054691372,0.5068744389874138,0.20777647395776563,0.38579341260402605,0.4495457148498814,0.20197142628706716,0.5969347477970931,0.4634315708231447,-0.1910673518649902,0.2536954981722625,-0.5021272373294715,-0.2610821391492683,0.22115403814348053,0.12584741780612393,0.17674619388285667,0.5016934850830532
Supp_Motor_Area_R,0.5959600212939995,0.10065941030295668,0.33054754762492744,-0.07649151409097805,-0.06918616483636558,0.3726263055485786,-0.17593945771193323,0.5837335782263084,0.3599755527701785,0.391784805456258,0.4562842621420085,0.6507327232890829,0.6325614491647709,-0.13471411456835503,0.5531690972171944,0.4037086053217341,-0.30713176276404003,0.12778249571672162,0.36094634298669326,0.9149618278382747,0.321691051363544,-0.05836418410778707,0.5673889692461407,0.6738232714557887,0.23039167498002264,0.3052459239641935,-0.13984941110521829,0.4024937135285772,0.7594312754329307,-0.14814565339236338,0.4092192779707573,-0.2659877142437184,0.47598659028953405,0.21623811199639223,0.026702590348455593,0.5928716425033479,0.32465289518214585,-0.144860546325982,0.7307321344716097,0.14983712665832957,0.45266416731843484,0.3409759217232206,0.2023300285552698,-0.19189179183708768,0.7665588810182621,0.40521167851151985,0.6279152767728513,0.13374426596075012,0.4796544014870922,-0.2656202001111224,0.2670154616253202,0.43311674291081925,0.4465312054170426,0.19911573017840378,-0.25791300115096094,0.30205283847001313,1.0,-0.013230345848623032,0.3217898208118504,0.08461041733923902,-0.11838700396244807,0.5970658765165308,-0.14598116802595001,0.7734235873668273,-0.05318289198997419,0.2535672731905413,0.415449032399545,-0.4586927175820158,0.22658864745773144,0.11728175713033524,0.15040493316463743,-0.0032312746341756587,-0.02207672094068399,0.6160071768821689,-0.09484813536812092,0.2794932777541352,0.6627265971291417,0.3515126041775426,-0.07715860387629078,0.3663398063041074,0.13803217029136386,0.30032229477765643,0.3780138191499882,0.3123358516862139,0.07308640077295228,-0.004510998059693503,-0.08851041206244531,0.3501902512757583,-0.01757433281617692,0.7032439728611805,0.30018779775623566,0.645923616157871,0.0001209400760948769,0.14177193294385199,0.251214439944551,0.6107612738530246,0.37889208481602676,0.5350925029891574,-0.04740546218921201,0.4181177683129106,0.275889397224508,0.4148300901566676,0.01658332897469603,0.3624229661885431,-0.16058652559112838,-0.17447794172895376,0.5771900337179047,-0.30829983572338404,0.003630308023213993,-0.23682346631491688
SupraMarginal_R,0.2628787584804248,-0.4141688487003901,-0.036046161586436073,0.6893098540119497,0.1653049439661438,0.22975845443609627,0.6045200091645849,-0.06200592900813607,-0.2046152476603904,0.3475220991458956,0.14952784812959452,0.4855179616682052,0.14559855540049607,0.8118222956767768,0.2588129149565542,0.05196437982597323,0.5236858343101726,-0.17105912700994697,-0.41677414967511084,-0.056702194651266975,0.6055918354596466,0.3398100818029843,-0.28594292384224496,-0.028001738448309253,0.7919640899030751,0.8220709821384908,0.8427251624695968,-0.3680159463988814,-0.17783536873086364,-0.041848841921293206,-0.09893650951129479,0.05102568969165563,0.241068890895602,-0.5084993347526041,0.8631568901249723,0.4167374651295216,0.7333738955080933,0.4294141314135053,0.1085566040755078,0.738300016024905,-0.26669939916644314,-0.08129127540023065,0.6137824427958856,0.2863062369642915,-0.0630435498771333,0.4539070829815449,-0.072239102037276,0.7168132291123502,0.41097025611269694,0.5060737475532268,-0.48230729211365925,-0.3131795526980105,0.2800340779541762,-0.1836083609896354,0.10370347949771822,-0.6257910316326448,-0.013230345848623032,1.0,0.48208610671402236,-0.5324610037741256,-0.1804020539705582,0.4260023199921963,-0.4573557725843511,0.0460930333067025,0.8809336260948306,0.7724538064142598,0.5051269127701474,-0.0631721883301455,0.3980025773975824,0.5399718044058506,-0.6913791310729875,-0.5424928187573475,-0.47724143534356034,0.2196585574870113,-0.10632028565233652,0.27476267056256226,-0.038832881011744584,0.0653478261891787,-0.27140123681701267,-0.25932144154185666,0.6385110655419415,0.01196170418635542,-0.033648086187706164,0.7896326913799822,0.8206771063868142,0.6633080476943679,0.5216530899226998,0.11818902171102648,-0.24609583523309314,0.03398482706698691,-0.17652861437399758,-0.029960575636745534,0.8494946756304665,0.7415167865370252,0.7534752815123806,-0.2373045362331176,0.10947147319260776,-0.043550609478267055,-0.47832688763127423,0.10076218429153527,-0.34839555265134414,-0.34351603220574156,0.38490412972295623,0.059057091972969815,0.693183821536258,0.23647379479184596,-0.023446428629507975,0.16260812498581906,-0.1432218893741728,-0.44913372927198003
OFCpost_L,0.22689603986018153,-0.026252757081530822,0.10910953112723286,0.270557421326138,0.05822972413469807,0.34768059026392983,0.24931527954857097,0.102493582674086,-0.024085342220244024,0.4620640833088936,0.2308063969298446,0.34577534284801636,0.4511859403964762,0.3374954150657979,0.31796670826404105,0.248424965300361,0.05430275360566846,-0.20907394244254612,-0.07722158877543173,0.2659579727144033,0.6076450344722122,0.17681950058950374,-0.018322789314249598,0.2832028463044924,0.4039234749453539,0.5977313458791025,0.42784188404900825,0.012562692277867542,0.09304280861470807,-0.19575074503536227,-0.047071150143443916,-0.056593715500660426,0.38285249840421365,-0.24336522485354906,0.5551897971358073,0.3122353248879557,0.6338888658621445,0.23621865336502426,0.24863125183521537,0.6608392665086403,-0.009143109904527467,0.3174487683554191,0.3472433016734787,0.07688386263265223,0.1962066784316155,0.5406300377718045,0.17098818576397717,0.5273541422639897,0.2882859398594012,0.1709213317343236,-0.09955366324833177,-0.09929416788197495,0.09860381808175984,-0.03374990963955776,-0.034548909559559395,-0.29086954784578956,0.3217898208118504,0.48208610671402236,1.0,-0.3400866547100558,-0.20451154710391262,0.3469774004481974,-0.31795457493475277,0.3399633241683916,0.38064663298967005,0.6514847140056957,0.4804860541466373,-0.05020065169726051,0.2800788308388492,0.20227376831194996,-0.48212835010480076,-0.40767426061973566,-0.2616109759234285,0.25941251028245554,-0.30205091536122886,0.5523700252419841,0.31509869963575987,0.3502503736658893,-0.2759164510138916,-0.1456128491115369,0.48655669847609284,0.051353451786143624,0.23419099513880368,0.44928562770769614,0.5160798003196486,0.2909379400299108,0.2241979106927526,0.2814980389760054,-0.2787502574916648,0.17006789431947747,-0.1004856526788287,0.22033702332917163,0.3924073716505965,0.5819647607987085,0.7773488515268202,0.030288098693422656,0.14207459495749297,0.13615659235227914,-0.29316736040374153,0.2784915403156018,-0.26258136345766886,-0.02071752536352155,0.01795787399644879,0.22955045352146844,0.3019041816546808,0.039239867236907845,0.13736860552762503,-0.20482607893112068,0.030704345119554936,-0.5262754524406886
OFCant_R,0.12242496738749634,0.6693741499363716,0.3149627886534713,-0.5379551745876846,0.3708045529149467,-0.13607489025946912,-0.12895711243739993,0.4328956591480323,0.17179627239768108,0.0031849806821683756,-0.19884205919516487,-0.09125250390332733,-0.0494235675758871,-0.5463731481270492,0.09759991552248663,0.37224385957486467,-0.17929134302387154,0.30087859411979645,0.14371718135654887,0.01187782773335199,-0.3244816807791868,-0.1787201200095963,0.2690525176348791,0.16138119912002116,-0.18968256854893936,-0.4416618933323763,-0.48338471322903703,0.23416089758574862,0.20148266683356444,0.4961131145980251,0.3255275197399583,-0.2507217212463038,0.17590571917071557,0.3981812442970438,-0.4588822105774497,-0.005257964389671205,-0.4392062953886745,-0.13995053315320347,0.16261499426694023,-0.5714127433633901,0.22650436612262112,-0.04303346765157049,-0.287346927342575,-0.1788130123156697,0.11594090548280059,-0.44636809051380816,0.0983711065344416,-0.5487006155044418,0.0818025974707512,-0.5114782284174267,0.5016744900180626,0.5128522669699592,-0.10882187067803825,0.49674751344446255,0.09168159756156985,0.570152870520128,0.08461041733923902,-0.5324610037741256,-0.3400866547100558,1.0,0.42029712116248374,-0.0012151285447581533,0.7570460077084319,0.014310089334696892,-0.37450890972848566,-0.37578658882931615,-0.38737402267640136,0.015249329909380212,-0.2536461070207399,-0.45322689231794044,0.660019706524211,0.572313581991801,0.5215257897845261,0.21284799697480034,0.03265457113788667,0.07940041491484987,0.2021392824556368,0.016985171504946744,0.5774545478150491,0.3882272212128324,-0.4041699144236406,-0.15923741391372126,0.3180810390758448,-0.20631614620543964,-0.38269491203937817,-0.4300388386176173,-0.06926867933190592,-0.020626041659466642,0.5472312848621508,0.24575324692034525,0.5442786726612687,-0.04717693214540679,-0.3531686384368628,-0.45091531369784904,-0.41913595939647885,0.2529549363250221,0.06196640933302025,0.37256874186151406,0.7920835489664441,0.14397390384090478,0.6319206351221919,0.39493359584563165,-0.11303590079896786,0.1590209578450655,-0.31932780414100864,-0.202717777447128,0.21253241929351294,0.22631716964554552,0.10959177866033831,0.7170421199027397
Cerebellum_Crus2_L,0.1332953006473576,0.1312573026999382,0.16658762318516043,-0.34886653324145356,0.5512644302985571,-0.318791759484778,0.17932820940955851,0.2562400544169618,-0.11377015341659703,0.1024848827106812,-0.1683350983899763,-0.08029834184185623,-0.23730395987921846,-0.28263577999991285,0.11782733905427158,0.24789583875180368,0.02790060056766851,0.1180366389584197,-0.15503003534643647,-0.2323731127448496,-0.19410589127728337,-0.27641471357455194,0.006186245198123791,-0.10102442684521085,0.057572303743274454,-0.20678609291680808,-0.20557659207817572,-0.008034160920905819,-0.04327402978857996,0.6349858432197444,0.192596543876395,-0.1692657874007003,0.13941307532525932,0.2542845051633194,-0.21288109724477422,-0.02954385946892831,-0.31572554744123976,0.14696405469549792,-0.05745484021958667,-0.29603060590346447,0.026889632135470635,-0.30509018339248584,-0.13717071019956856,0.04789492461775948,-0.08539438100241924,-0.5234533984693851,-0.06880364411057492,-0.46530272851208465,0.13894119069446223,-0.36251563457306546,0.2263007005949478,0.31486548005804615,-0.09018937714536851,0.2451056569530122,0.22161562727722095,0.2295906758248615,-0.11838700396244807,-0.1804020539705582,-0.20451154710391262,0.42029712116248374,1.0,0.07688084902313767,0.3580363380094452,-0.07143505647180051,-0.07638354710561436,-0.19361005911399184,-0.2163189496051306,0.12362798210960001,-0.21714768718335395,-0.2652296927811955,0.3977914588735765,0.526702206404009,0.3195141611314117,0.16912148245120381,-0.024148768890671177,-0.023549675091616613,0.007614827556559896,-0.17680450977324239,0.6582712052229265,0.22208370042168948,-0.11665938550266346,-0.15788270192928752,0.22628210669347998,-0.016379108412750337,-0.0266338776299697,-0.2243719223924714,-0.11333973638266047,-0.12041161504485055,0.43993326887755596,0.14526229350688755,0.40981275164309994,-0.19968108392491105,-0.11824601020053091,-0.24036604949349996,-0.1926430830197474,0.01034084371484008,0.037742007380709056,0.237046372731693,0.3890163508188769,0.04351555388905431,0.44387584884178233,0.2104029526343538,0.0510146904876287,0.08658119723442621,-0.03039622048575409,-0.04831541950337805,0.1337974093004925,0.29622696347720784,-0.03247147065785504,0.4485187162993246
Precentral_L,0.8806861087188628,-0.06809031129459735,0.5141131219860058,0.1801724949399211,0.14380677139807185,0.19097366725059078,0.16655200391438704,0.6037799857084216,0.06754890063809972,0.5336654051914229,0.5183212804244591,0.7395218373851127,0.28511474962032696,0.15929881853062672,0.752412620198489,0.5223736058815117,-0.025738961127826362,0.11914769285550814,-0.0684127229165832,0.40952219177955607,0.4067551165275372,0.07987914291235892,0.3903541366278446,0.35758386593062996,0.7531900486411123,0.5387847079269933,0.16296247224499033,0.2174360733978955,0.44694254147879925,0.055731343067935535,0.4493879860741386,-0.40389005967035596,0.5807470670492408,0.031503389458569876,0.28778476198593045,0.6915454673760169,0.42872508664061165,0.09513004105749163,0.6220271974609872,0.3124404136071912,0.11925025564520102,-0.01304007076288313,0.3759141628024452,-0.14841468915692066,0.5081056465633362,0.36965492973280845,0.4438587643056195,0.17687176795791715,0.6839499307763571,-0.15719041046599008,0.19407333161044105,0.381538631339046,0.3687373427835077,0.11909500552195652,0.03160162118396139,0.04480260359039169,0.5970658765165308,0.4260023199921963,0.3469774004481974,-0.0012151285447581533,0.07688084902313767,1.0,-0.16247896501756026,0.5071392364494572,0.3213150418191294,0.46802297040861307,0.510315788804893,-0.32013256046633964,0.25970786197525375,0.16256568609223385,-0.03015473882923194,-0.07478442605819956,-0.12656523306393588,0.7199462454536614,-0.11875124609243214,0.2819676598408293,0.544420729694999,0.22697631591840647,0.013593423009746908,0.28906283903053037,0.29626880381281767,0.0611981118951914,0.27301182179580863,0.7440886993317053,0.553889911349955,0.20908524888239843,0.15095534526317045,0.277853521105663,0.07187215377793713,0.6503922125032556,0.4497582674412894,0.3950283549908412,0.3158031067671458,0.2936357447329412,0.4452816127217739,0.4131376500989195,0.4462100103592259,0.6379790969701644,-0.1317823600377653,0.5370238212064096,0.30153644865142026,0.31351493110813794,0.25550717255749705,0.2678442645283001,0.14125959198696486,-0.09770134967164898,0.6194954205504282,-0.030461854330861533,-0.227936414983059,-0.19177715588755875
Frontal_Med_Orb_R,-0.0557703615732566,0.5456435256688,0.18922264154202667,-0.32758770591651937,0.22561240395607735,-0.27285589196090637,-0.12029269056029505,0.2479613865338794,0.0012423324418177361,0.09140564693234435,-0.2540484722191471,-0.33549433856484145,-0.06758185082132669,-0.41810286248882167,0.03964733318488256,0.34702664442402337,-0.06591294775517265,0.1360946047798807,0.02207379548788081,-0.2238806401451847,-0.34841425917851776,-0.002256555887706956,0.012176304873112786,0.06006573877479385,-0.311134314035712,-0.42656355130962637,-0.35364858895260926,-0.07946244288657005,-0.06324503415141114,0.32587754794244234,-0.05069587809993998,0.0012542870163089774,0.055717956359704335,0.05738191514313722,-0.37677747489973284,-0.24996398468005535,-0.38478199053651974,-0.0820833213425032,-0.06508836917677159,-0.5017033533791033,0.19391438874988545,-0.16065001788653785,-0.36817998273660196,-0.256431361972032,-0.18235963994163645,-0.33849309115361853,-0.257088517723304,-0.47826739014497544,0.06221384344964151,-0.3627726618448448,0.3857743748955258,0.319050974357258,-0.23818577110443123,0.5438534832741336,0.11006127858966419,0.38363336343079046,-0.14598116802595001,-0.4573557725843511,-0.31795457493475277,0.7570460077084319,0.3580363380094452,-0.16247896501756026,1.0,-0.07013154151838992,-0.3965624108339531,-0.33175074944845584,-0.3676724790756458,0.3685826686952166,-0.4039487183048366,-0.5289659419595472,0.470046528445171,0.3642527488425146,0.4064166592896354,0.10379646609783322,0.0069686210142365776,0.1063702964771357,0.017470344850384227,-0.12340955604158327,0.3735045186463096,0.05910242153579815,-0.4324148033639973,-0.17162137574587913,0.04268145131479916,-0.3403639224817806,-0.25292948802815896,-0.4370338063582385,0.08167436407270637,-0.09501311159645248,0.3918819262020531,0.034984544692026553,0.35296954917001716,-0.3052489947804823,-0.3313415028501699,-0.4336224761534644,-0.4317776648478685,-0.11780393478045989,-0.2659814220886217,0.27033966290806116,0.8740762092119058,-0.0007300051900856797,0.40938642585302587,0.43034344339639796,-0.2537857547998426,0.30923190629018876,-0.2869752084216314,-0.1595541577844871,0.08918532555449217,0.2395218393770823,0.09763885289291115,0.6225228848405346
