,Vermis_9,Cingulate_Mid_R,Thal_PuM_R,Cerebellum_6_R,Thal_PuL_R,Frontal_Mid_2_R,OFClat_L,Olfactory_R,Thal_LP_R,Vermis_4_5,ParaHippocampal_L,OFCant_L,Temporal_Pole_Mid_L,OFCmed_R,SN_pc_L,Frontal_Med_Orb_L,Frontal_Inf_Tri_R,Frontal_Mid_2_L,Frontal_Inf_Oper_L,Cerebellum_7b_L,Vermis_3,Insula_L,Hippocampus_R,Frontal_Inf_Oper_R,Cerebellum_6_L,OFCpost_L,Paracentral_Lobule_L,Red_N_L,Vermis_7,Temporal_Pole_Sup_R,Lingual_L,OFCant_R,Fusiform_R,Frontal_Sup_Medial_R,ACC_pre_L,Cuneus_L,Parietal_Sup_L,Olfactory_L,ACC_sup_L,SupraMarginal_R,OFCpost_R,Cerebellum_4_5_L,Amygdala_R,Temporal_Sup_R,LC_R,Cerebellum_10_R,Frontal_Inf_Orb_2_R,Precuneus_R,Caudate_L,Precentral_L,Thal_VA_L,Thal_VPL_L,Rectus_R,Calcarine_L,Parietal_Sup_R,Occipital_Mid_R,Amygdala_L,Cerebellum_7b_R,Lingual_R,Raphe_D,Rectus_L,Fusiform_L,Thal_LGN_R,Thal_VPL_R,Occipital_Inf_R,N_Acc_L,Occipital_Sup_L,ParaHippocampal_R,Calcarine_R,Angular_L
Thal_VA_L,-0.17128381169868945,0.34415563063266674,0.510430668846955,-0.13003282516591735,0.5218861197067179,-0.04829694721189021,-0.1304944722797274,0.46303788322340445,0.18605339424472056,-0.038297000130679944,0.4596187152569188,0.07023036901400477,0.24041728763458567,0.24614350784425057,0.3048079674914294,-0.16513516971744624,-0.04857959037170217,0.309588073757541,0.21231806531275438,0.09558407234276757,-0.017134110030167453,0.4457235828472785,0.26693105092656216,0.16026997363271284,-0.16938029522226172,0.09864170673898079,0.4087255588057311,0.5418294003269419,-0.005954502802508842,0.1202685414234777,-0.005086038361365188,0.11679661710846984,-0.043143203494931046,0.09166916293583571,-0.16459563358459942,-0.16290590837018937,-0.09371547525998328,0.5853201363366308,0.4010698280426741,-0.13814840425964692,-0.05275543590263164,0.05135915526543253,0.4111124821095591,0.020068880317568597,0.023613118735780723,0.04901167567361044,-0.25835398977368723,0.007771671430698703,0.43287355242050973,0.36787711895061204,1.0,0.5586439968144592,0.11059929071523163,-0.15282401653444694,-0.08802218547530474,-0.24818344280456656,0.3276136601147708,-0.11966132095832488,0.00604205964205178,0.34489647349561775,0.019658309550248294,0.25376491762330033,0.2336533724282905,0.603428330491265,-0.21061356233127274,0.6998048195388415,-0.1302089526333142,0.1740847065001178,-0.16819009849651823,-0.11109917903632817
Thal_VPL_L,0.00922498015404638,0.5155083320992603,0.8272503810553328,0.0301955060343994,0.4670833570491213,0.44594686046851945,0.05911033076619674,0.26831774202404196,0.2338300046920424,0.10056303703833766,0.5956936420971467,0.1573957058847578,0.1504258349407437,0.09980793664759098,0.3154333086586,0.1265683615644355,0.5470175661659471,0.6003970549418473,0.6883865803079083,0.06397232875973975,-0.051072681965990935,0.5356117737598828,0.5316723144078377,0.6742598094058236,0.016513937140825368,0.17006789431947747,0.5820469126630755,0.4068534534302269,-0.03154173521103915,0.2717504765405946,0.24146692720035381,0.24575324692034525,0.14557296943400783,0.5639232809423648,0.2340536967850834,-0.017634451228631547,0.10265746124386255,0.3893759105710188,0.058972929101880754,0.03398482706698691,0.11272344617412251,0.2150271509899384,0.5249936129628519,0.35270763721753784,0.18550523261627247,-0.005505522693858117,0.0853826616889915,0.09729544164039951,0.2246407812743471,0.6503922125032556,0.5586439968144592,1.0,0.18943465413861202,0.0015862945598390874,-0.04136672343247994,-0.2500526305940628,0.31955952112094693,0.027799277689284932,0.18032575920335853,0.3682472226744458,0.0677739328716583,0.4740882430994656,0.5195174967358861,0.8372469283714833,-0.06703637009220555,0.3647057359769633,0.01618814855032787,0.29410751713232847,-0.07145964365383037,-0.13956041827910207
Rectus_R,-0.12568702390628053,0.09616157368942746,0.3065720455834142,0.0017559640173643264,0.33949908515330773,0.24885458356598578,-0.35371492168072505,0.05884301654598516,0.04124719349295598,-0.22634879614174108,0.49671847264335517,-0.5171153542378264,-0.042553933768530686,0.5538796124263412,0.2879889513715536,0.7190910293759348,0.13722891387328562,-0.03814272608490218,0.013607083085504724,0.15385683371558176,-0.4023375712979386,0.5765875789065775,0.4528520901698931,0.02647786919478753,-0.10522877069309781,-0.4869385695228309,-0.16574261034841703,0.23223394490043067,0.1495894717090635,-0.04642183436252514,-0.4535263854323927,0.7162852174856843,0.1510495310285575,0.2726949353404947,0.45916559849754984,-0.33744304533451625,-0.3585733225996026,-0.12243467679424802,-0.05259285956586374,-0.45487976437224253,-0.4311370227006207,-0.32515951634460705,0.1539939097788472,-0.2450885609111817,-0.21652416058981977,-0.4726625459740075,0.03834663945746462,-0.35548061451843704,0.3656230188859548,-0.13599558629242037,0.11059929071523163,0.18943465413861202,1.0,-0.4163728074050196,-0.3266026575693951,-0.33608141895879123,-0.3895710780961821,0.3690255418186624,-0.43682017453423605,0.5689069025319199,0.9301245719118736,-0.03435613789323344,0.33039443460604556,0.07264412962980055,-0.3850276142088438,0.12093432930367312,-0.11038514342589358,0.6913717752611319,-0.45149239006307895,-0.10637405589075936
Calcarine_L,0.6332212707370439,0.032123502772575294,-0.09354967558140638,0.6279702319706363,-0.22767303051410653,0.14528646813330712,0.7176546604554457,-0.26998470495232024,-0.0466156105346058,0.6815415337785434,-0.31101468746728445,0.395888587088079,-0.09234117683414526,-0.35956020492415736,-0.16322627760225222,-0.39205144368973727,0.33555137860374823,0.2525078633843619,0.20707376974515634,0.24810868361493477,0.8318179849062084,-0.4149528117398793,-0.20323270721810244,0.3493046524725005,0.80689481951509,0.5551897971358073,0.4654986227601374,-0.4405033625405283,-0.20484377372251136,0.27719088252628166,0.8486791465280712,-0.4588822105774497,0.4353354450033015,0.06099703196399893,-0.08639026633458108,0.8615831056790261,0.7603523188102059,-0.09594390435109369,0.1179334083775905,0.8631568901249723,0.7456343727559731,0.851977317892085,-0.11106088878659871,0.616440860059374,0.640954186612436,0.7564925395171681,0.47182279242726727,0.8708565397059428,-0.2789148341387862,0.28778476198593045,-0.15282401653444694,0.0015862945598390874,-0.4163728074050196,1.0,0.6848711927658001,0.5667767230907719,0.05868680915152564,0.04483791995094936,0.7806781701255597,-0.6188990838040052,-0.4230867369320031,0.5839468138819542,0.12840051353168616,0.1234155420010693,0.5569302061978806,-0.4231318485133688,0.4663995801020316,-0.22649175781625114,0.950205486519193,0.1389310348709606
Parietal_Sup_R,0.5170059714117659,0.06531874481536872,-0.11362701182588794,0.5608417752761802,-0.10606895377536957,0.05252474342614356,0.5070748819739447,-0.17467457584436138,-0.08935812952176785,0.46061847591358424,-0.20804767169443955,0.18028540859167858,0.03605441452192981,-0.4212553468207154,-0.061916551094573696,-0.4341063849852971,0.19771142751073956,0.1285064753649522,0.022450313365351807,0.24495778227513143,0.7013314055843999,-0.4615633721229242,-0.1373202632041302,0.18842779570650556,0.6288432432720636,0.2909379400299108,0.519564197580132,-0.40580312981058275,0.0505201057292499,0.06936936373982633,0.5999434968404664,-0.4300388386176173,0.3027134254201385,-0.04929619319518028,-0.03385981716792733,0.7528750995457624,0.7694528319935809,-0.0633325167797529,0.1598457134880273,0.6633080476943679,0.5974510039155858,0.5714390950617234,-0.07202274847668327,0.3956943824641212,0.5898876601053498,0.52596856222618,0.34532650844756185,0.7982960469840223,-0.1632947042427888,0.20908524888239843,-0.08802218547530474,-0.04136672343247994,-0.3266026575693951,0.6848711927658001,1.0,0.4912470648448081,0.007601277200922549,0.14134324441924606,0.5015424228533337,-0.4278113833797856,-0.36770518707245764,0.4245363116453859,0.167724025601674,0.06708116107110004,0.4757888598363567,-0.4071715435499939,0.5047292771616003,-0.1371750839511356,0.7056430269361728,0.14614270952470673
Occipital_Mid_R,0.3141771482840688,-0.2076691138690117,-0.35482397643538577,0.44595423148141483,-0.36548419883612193,-0.07217418896455885,0.4013567431942215,-0.2942346210087374,0.0017410148570337054,0.3883242177342616,-0.4803273893387945,0.3976237985723076,-0.24639368329326558,-0.338374223036841,-0.24899761925678568,-0.3738786016714823,0.10781619804732706,0.03258586001218464,-0.051999854305613616,0.02502777194708063,0.525877855481163,-0.5621446862926727,-0.4468632030781986,0.08652828002242915,0.5301167688899704,0.21968645028914074,0.0982416147954643,-0.5217991553394656,0.10394685356469986,0.08009527667743457,0.44801535642215745,-0.5262479258232694,0.4613770822475394,-0.18954783118538923,-0.1955817921111739,0.5824152331309852,0.3826588051092699,-0.15808842976985665,-0.06975977221275648,0.688374282094038,0.4949777378017935,0.4598875738218218,-0.27131937951884405,0.4832043264200893,0.35073558343612454,0.542802139564426,0.2402408190098012,0.5465458921162246,-0.27224461600946637,0.032374589383463534,-0.24818344280456656,-0.2500526305940628,-0.33608141895879123,0.5667767230907719,0.4912470648448081,1.0,0.02923627544271835,0.18860318436129664,0.40852960132541943,-0.5824099483769285,-0.33571592816718154,0.13151679699504296,-0.04253344429607884,-0.17166709628852542,0.657814589456635,-0.38837927489639956,0.27435083354146467,-0.34536165875188,0.689360915030985,0.17095020752522785
Amygdala_L,-0.1915580115760886,0.19041912015231643,0.3068164445578333,-0.19087307852671956,0.23708424920402288,-0.10268993245677124,-0.07001998141766973,0.33254863214841773,0.039000801811983565,0.06880215789306338,0.1911102246669564,0.43545825993177434,0.17470135072915305,-0.11615877643611582,0.08613086436895549,-0.27591418565825837,0.020879925038038816,0.19886222708933662,0.3083204977016422,-0.14776343044077286,0.04015518973486288,-0.014963251756062654,0.1160822648873114,0.23508800650753855,-0.23084972549379645,0.2308063969298446,0.3850526537602494,0.24241921404145322,0.06570865681667847,0.09038976535738852,0.2767738503469395,-0.19884205919516487,-0.17925914200971343,-0.03272101032681506,-0.11447512757712285,-0.07932167537290943,0.06101556254058018,0.6477701493068763,0.023881413953344668,0.14952784812959452,0.12046220581689772,0.1331971967560201,0.34500710830463477,0.33620863450384275,0.17703449711170072,0.1398826770779752,-0.3596655707913598,0.09825041593384659,0.018843372497370038,0.5183212804244591,0.3276136601147708,0.31955952112094693,-0.3895710780961821,0.05868680915152564,0.007601277200922549,0.02923627544271835,1.0,-0.24274418160316855,0.29231859966236945,-0.04934316249232434,-0.456013051814401,0.1758442620832384,0.07430147235021219,0.3768952485214766,0.10567750665707197,0.3678023719595372,-0.2422570598568059,-0.2646175087103532,0.04791363681579919,-0.006645814109076251
Cerebellum_7b_R,0.28674860283860704,-0.1366078190204582,0.07021896667893918,0.1913481728911697,0.10926647349410076,0.13221006387261838,0.11654563458865978,0.0468215946812289,-0.16438539035168456,-0.07917361954699981,0.18851769225939613,-0.3669730694445379,-0.07651880787377485,0.09643132865611669,0.2252095440466394,0.22249588109234708,0.20061603199526792,-0.04073622824424513,-0.10103165842103479,0.41634638596881507,0.07386219005867618,0.040799130192678765,0.2572103392662508,0.11611063695580422,0.27948762892419543,-0.20482607893112068,0.010645620198974535,-0.13772771209815135,0.15886437747747806,0.08542037756980848,-0.08456489817867345,0.22631716964554552,0.5774685693070958,0.11538846810330755,0.314299787697734,0.2928154139793308,0.03013998495748087,-0.20697672994920388,-0.08974517809577115,0.16260812498581906,-0.024534127540513134,-0.05176856227992295,0.13186842129582843,0.05773372073749382,0.10066578126373285,-0.03974117584500411,0.18925549481602802,0.20858565484210465,-0.08648066398906785,-0.030461854330861533,-0.11966132095832488,0.027799277689284932,0.3690255418186624,0.04483791995094936,0.14134324441924606,0.18860318436129664,-0.24274418160316855,1.0,-0.10294740661198667,0.12584741780612393,0.3224246170626412,0.12132456113726892,0.38431889488949883,-0.07942719203446012,0.03997083180774228,-0.16972003416333858,0.3080578836729967,0.4869516265304311,0.12347935954487055,0.14530593931800662
Lingual_R,0.3327813059745409,0.24339711432143968,0.14355516472005206,0.4411752098126519,-0.13187116112814454,0.20097723286464023,0.572213366700257,-0.16016922415818516,0.013133336673109808,0.7082581682026757,-0.09537656158562413,0.5679541442939708,0.09107012082472232,-0.25556365501777095,-0.16839750609441723,-0.34998052524276385,0.38571291905546046,0.3797911581390364,0.4047298881226432,0.08268829021658368,0.716270842772583,-0.21766414009555585,-0.023154181630614643,0.4492672863299413,0.5365270813308788,0.6338888658621445,0.5718256662534961,-0.19855231327565373,-0.23430764055958256,0.4623534954121828,0.9008633066933248,-0.4392062953886745,0.445430992969723,0.18062620969717413,-0.03442137399862181,0.5974620264766024,0.5997868493054762,0.12969567439596819,0.17420215219936064,0.7333738955080933,0.7582991154174477,0.832552694156654,0.09591764854017651,0.759594955793641,0.69254383955052,0.776054469126308,0.40814368957476443,0.7411373879079376,-0.04710365482372608,0.42872508664061165,0.00604205964205178,0.18032575920335853,-0.43682017453423605,0.7806781701255597,0.5015424228533337,0.40852960132541943,0.29231859966236945,-0.10294740661198667,1.0,-0.4214468427647893,-0.49929312445323937,0.6920365813514147,0.24996242659357265,0.3788800712911738,0.49726761161551486,-0.21383174452323309,0.26696088317910094,-0.1853531893112695,0.7864112511301014,0.09474831350020224
Raphe_D,-0.3492820039681803,0.3753220378971311,0.4576371678534127,-0.3695766400731811,0.39158879831905796,0.2536954981722625,-0.33254434042733344,0.29246140592283765,0.1564340975733162,-0.39375013934900566,0.7084280233983024,-0.2464089457218505,0.28067891695682146,0.4809205426861691,0.42561786431330256,0.4495457148498814,0.029803115057495867,0.18686444771002791,0.1272078581119048,0.08982253289210647,-0.47922787438181536,0.7242825100381518,0.5882493013084905,0.019909044668409953,-0.4287886804919689,-0.29086954784578956,-0.012621572230927056,0.6208436889041637,-0.010741544667737203,-0.050718265259782985,-0.46285515813219114,0.570152870520128,-0.08503333593238421,0.3014758449462903,0.18871220799084304,-0.5459872532694542,-0.45608557547746886,0.16966349910249653,0.2112652433156423,-0.6257910316326448,-0.4521814539851858,-0.3759832114811228,0.4360716927808005,-0.2942295402155217,-0.2092554670354058,-0.4941647049495824,-0.09929548883905351,-0.4862880377223576,0.4912987680875366,0.04480260359039169,0.34489647349561775,0.3682472226744458,0.5689069025319199,-0.6188990838040052,-0.4278113833797856,-0.5824099483769285,-0.04934316249232434,0.12584741780612393,-0.4214468427647893,1.0,0.5016934850830532,0.01896597015089415,0.4549564819211556,0.3167875158473125,-0.5487120394303757,0.42548118426463805,-0.25743922428859034,0.5638084532577595,-0.6402591061403459,-0.2610821391492683
Rectus_L,-0.06251987561652174,-0.07414964435897824,0.20659153166500702,-0.019673805627438447,0.24870630946988181,0.13743824624968287,-0.3308289468958389,0.046620338041038344,-0.033033767299645,-0.25606326660291734,0.4251309627746907,-0.5567651928173336,-0.07799448819819838,0.5278561216308422,0.28266806743780254,0.703126482056831,0.07692898490270257,-0.1615810291560084,-0.03361204699878835,0.17719783331952657,-0.42355881150720626,0.5228412483426793,0.42249029077610606,-0.025510293556429503,-0.10517334980707777,-0.5262754524406886,-0.2738266756472753,0.20215000927934962,0.08662179942914919,-0.14678713059167164,-0.4849307853844788,0.7170421199027397,0.07329154052089756,0.18904143626462974,0.39706257927823135,-0.32155689721273595,-0.3687657259470411,-0.20100887960095243,-0.1777489453361522,-0.44913372927198003,-0.5309894325120348,-0.3474033293052978,0.1157979673720347,-0.3333743909229696,-0.26585539463789937,-0.5249462502011853,-0.054775671186544556,-0.3962119104032355,0.20849485010124108,-0.19177715588755875,0.019658309550248294,0.0677739328716583,0.9301245719118736,-0.4230867369320031,-0.36770518707245764,-0.33571592816718154,-0.456013051814401,0.3224246170626412,-0.49929312445323937,0.5016934850830532,1.0,-0.11213987041947819,0.27228734980364544,-0.041903598198760716,-0.40808097502428436,0.08624563014539334,-0.06886379790262555,0.6703504392465723,-0.4625781574379557,-0.09557981567626844
Fusiform_L,0.4703660854107661,0.4628048526728323,0.45559142353296506,0.47561908872422975,0.23038844352044374,0.41014104610265506,0.5151425825230731,0.05071739931229583,0.06422682746597426,0.590583607264816,0.3913501381859938,0.23525894369801423,0.35746759901211195,-0.04089646494390788,0.20796730331999627,-0.1129957100965031,0.48034907608525734,0.5252572204344684,0.44778980279275876,0.3962925870254088,0.6388199736664166,0.24989859631331174,0.39047408972192993,0.5278613251322151,0.5452991242196896,0.5380560820628368,0.6910736107266992,0.10115033466798701,-0.2714244649223206,0.4032599355547621,0.7193904545806665,-0.05898143427492653,0.4075228846299387,0.4011139682709681,0.11121850036920872,0.5200823950913297,0.5541294378698849,0.2161238429151543,0.36465463654331315,0.46970948604214746,0.5563408359916128,0.7542504753057752,0.41285512019036436,0.5551673210098058,0.7513451745389721,0.5106259544857399,0.4437529817663575,0.6551106270511745,0.17916750730495035,0.49161746732382583,0.25376491762330033,0.4740882430994656,-0.03435613789323344,0.5839468138819542,0.4245363116453859,0.13151679699504296,0.1758442620832384,0.12132456113726892,0.6920365813514147,0.01896597015089415,-0.11213987041947819,1.0,0.6065688838301826,0.602128534483546,0.1487027162616396,-0.01096653516835694,0.3267075589808732,0.28765929040213006,0.5272017515085748,-0.07009145558034344
Thal_LGN_R,0.19892105852832925,0.42851793966655466,0.6281428502141765,0.26233630033365807,0.3206351612541564,0.4695922808795466,0.2893222177802833,0.08702214878486418,0.04263698464566528,0.16506139046512658,0.66168671918316,0.05903648240709294,0.21895009023509762,0.14052209825521855,0.5041913194478149,0.21722154365267832,0.49565578180439357,0.4029973422366929,0.4281152792632278,0.32574343315553067,0.20225688518776594,0.45464015681825193,0.6998719884117821,0.47527324780479857,0.2658632138036924,0.04338794651109443,0.5157181550717364,0.1620358037397536,-0.034580480473875096,0.12896972620664265,0.2535528715571487,0.2719183809873553,0.4081177731269988,0.45689893070174137,0.2961405985096193,0.215655239579376,0.1742462387124896,0.15008009576895023,0.1577746285312679,0.14828295437413175,0.10942638886024678,0.37324353869023297,0.551687621298245,0.3703593519894531,0.42151739581084546,0.06126946453630193,0.22829984583385055,0.2858400248661978,0.2877615962844972,0.4684821510928415,0.2336533724282905,0.5195174967358861,0.33039443460604556,0.12840051353168616,0.167724025601674,-0.04253344429607884,0.07430147235021219,0.38431889488949883,0.24996242659357265,0.4549564819211556,0.27228734980364544,0.6065688838301826,1.0,0.5970768455892648,-0.08527664239830601,0.04272832334617081,0.14577240193167987,0.5739719583664404,0.1265670498356516,-0.16327001994704166
Thal_VPL_R,0.000797614995590977,0.5722221320785321,0.8360927951754064,0.025393091968985877,0.4876668965701972,0.3089533472005438,0.11726634746325568,0.30416684984395337,0.2098804728810929,0.1845041317304402,0.6029326742867048,0.2847719273253084,0.33308376077927515,0.15090040090004195,0.29601452111386817,0.007807942619817938,0.40083576572895147,0.5585092699041491,0.5983960706839063,0.12608029974695797,0.12275735779215693,0.47907838019116156,0.511614717063089,0.5679423582379782,0.035577117300199135,0.24863125183521537,0.7014751104895092,0.4024840068819718,-0.06754723323811838,0.30231805270859546,0.38559153118326767,0.16261499426694023,0.20523278381457052,0.45893901302085294,0.09617496323670459,0.06163472046993936,0.15141923808146215,0.44849780310525567,0.26093688929688874,0.1085566040755078,0.18773045539594152,0.3793724363773279,0.5570383937978511,0.49224519054598503,0.32076769965651813,0.18571346240441813,0.037034222107327326,0.2585518002556942,0.33761453223461857,0.6220271974609872,0.603428330491265,0.8372469283714833,0.07264412962980055,0.1234155420010693,0.06708116107110004,-0.17166709628852542,0.3768952485214766,-0.07942719203446012,0.3788800712911738,0.3167875158473125,-0.041903598198760716,0.602128534483546,0.5970768455892648,1.0,-0.016096362848066276,0.391307536158614,0.032543887001459354,0.26017595337085325,0.06642962321404913,-0.18705390053943102
Occipital_Inf_R,0.23354972636530977,-0.09517476018017851,-0.23843984070906143,0.37818699988511584,-0.347804793666855,0.07708245944752096,0.32129631854795476,-0.28562972166116113,-0.00475440385561788,0.40073339626849236,-0.4287319715018372,0.4354289590451971,-0.2115401334800562,-0.3324808851495822,-0.28083729141385605,-0.3511092503828124,0.2511550704466255,0.18364787094330662,0.1428538910374058,-0.13638721726613234,0.47426525870517966,-0.5186092477576908,-0.3930245659776369,0.24348262269467003,0.4590996278970711,0.270557421326138,0.21890452909086908,-0.41638573124831857,0.10172434605677451,0.1720349824566556,0.5315656606375301,-0.5379551745876846,0.4176972029653376,-0.015194689509390178,-0.12837049024703812,0.5405887816293159,0.44431940930815417,-0.08995986388576742,-0.12001854477909615,0.6893098540119497,0.5664948623574132,0.46684869357539327,-0.1864033198096483,0.5860130381844854,0.3222931289912515,0.5611473682526621,0.30757796703299783,0.51607812751775,-0.26577342466048326,0.1801724949399211,-0.21061356233127274,-0.06703637009220555,-0.3850276142088438,0.5569302061978806,0.4757888598363567,0.657814589456635,0.10567750665707197,0.03997083180774228,0.49726761161551486,-0.5487120394303757,-0.40808097502428436,0.1487027162616396,-0.08527664239830601,-0.016096362848066276,1.0,-0.3749661750452481,0.319842928739541,-0.3821906332778344,0.6367162889123898,0.19286125847602598
N_Acc_L,-0.3570258359526626,0.1505263240216211,0.37981713810075396,-0.4523635710922688,0.43168678051628945,-0.22986269340992507,-0.30004780242898327,0.6620266658977434,0.08698765361466985,-0.28938872311486186,0.44719965114935994,0.010600411827667881,0.22135690638577832,0.35997163827996875,0.2148594706316857,-0.08269727837814561,-0.29342958015600623,0.13267699902377286,0.1173585431646033,-0.005478610846252932,-0.32206385765744966,0.5221349340803569,0.2879315976173107,-0.07152706609176994,-0.4775576387900125,0.012562692277867542,0.1165847642136005,0.6970183291180334,-0.03432628047857481,0.048506421942695464,-0.24447656770329168,0.23416089758574862,-0.17953845145833947,0.017839770865266655,-0.20153321100462207,-0.4231960439690582,-0.398035955509718,0.6698347357003898,0.3225057960365234,-0.3680159463988814,-0.3176685831305834,-0.229786482922736,0.46271503772845396,-0.18726605541271202,-0.2627858254105119,-0.18469242069234332,-0.4349546298400023,-0.29180223530794264,0.2987167944572056,0.2174360733978955,0.6998048195388415,0.3647057359769633,0.12093432930367312,-0.4231318485133688,-0.4071715435499939,-0.38837927489639956,0.3678023719595372,-0.16972003416333858,-0.21383174452323309,0.42548118426463805,0.08624563014539334,-0.01096653516835694,0.04272832334617081,0.391307536158614,-0.3749661750452481,1.0,-0.29252280447525886,0.1856901082529593,-0.44050914991824724,-0.08868940235786779
Occipital_Sup_L,0.5624696633896772,-0.12156508292215083,-0.035539143984192514,0.3318189033041507,-0.10096277171346718,0.023230945850571755,0.4263776912633841,-0.04407733906996656,-0.2077738738584767,0.25229626216604045,-0.09888134513146617,-0.03216294771525708,0.04731368880424065,-0.16548572185967822,0.12617461605171837,-0.23283422825747901,0.18465732424047238,0.06953214138907174,-0.01610391960223802,0.38837300155181514,0.46145501675692946,-0.1963210065874694,0.0023161343172889127,0.14683405693382173,0.5064243598213912,0.1951638544180663,0.24599893237213552,-0.20308365151402044,-0.07657114501473472,0.12697886398961114,0.3763216349953193,-0.1521739138820882,0.37787613164894596,0.02678816598194477,-0.06966536580982283,0.6980925361118652,0.47200214803996027,-0.2212943409203543,0.008516199525400907,0.499434972619418,0.3287863948400733,0.3746657792995696,0.09465147275426605,0.22625642530963763,0.37657794287585683,0.3278963304369018,0.29752606373330875,0.565791910872888,-0.31295061456031076,0.06609617211799919,-0.1302089526333142,0.01618814855032787,-0.11038514342589358,0.4663995801020316,0.5047292771616003,0.27435083354146467,-0.2422570598568059,0.3080578836729967,0.26696088317910094,-0.25743922428859034,-0.06886379790262555,0.3267075589808732,0.14577240193167987,0.032543887001459354,0.319842928739541,-0.29252280447525886,1.0,0.11356185004010426,0.4980351308559255,0.2584004756014127
ParaHippocampal_R,0.19238563362031888,0.14560983233908997,0.4322622608827318,-0.00823021756686788,0.388147341315981,0.2233082917553142,-0.027140122625702312,0.3976299881321172,-0.06945071545112042,-0.1921961751738414,0.7559068892788346,-0.5275409826762136,0.24390595948444244,0.37446327694985665,0.4755327030674404,0.393197532267998,0.212124564025158,0.06269772890796071,0.10586120717124585,0.41991059996259467,-0.16966854636484768,0.5720708233286685,0.806812298594967,0.15697031146780874,0.01853492377884044,-0.2787502574916648,0.09334202257295715,0.3150784711009937,0.01663072878250784,-0.04801913441437309,-0.16693033781472102,0.5472312848621508,0.27838649782382835,0.38096412224960796,0.3922986082967137,-0.06989453567936638,-0.12972274162931058,0.023896280070781036,0.05410820992458329,-0.24609583523309314,-0.30087441883775345,-0.133689851990843,0.5280242067547032,-0.1840801329531866,0.08241114656996894,-0.39567734554898526,0.13378562202517136,-0.03909149466250172,0.18127143012996794,0.07187215377793713,0.1740847065001178,0.29410751713232847,0.6913717752611319,-0.22649175781625114,-0.1371750839511356,-0.34536165875188,-0.2646175087103532,0.4869516265304311,-0.1853531893112695,0.5638084532577595,0.6703504392465723,0.28765929040213006,0.5739719583664404,0.26017595337085325,-0.3821906332778344,0.1856901082529593,0.11356185004010426,1.0,-0.2623879364042589,-0.0954699428964788
Calcarine_R,0.6095167295730556,-0.01819551453261136,-0.17174518006009665,0.6169649331748976,-0.28198549220396524,0.08700021773688607,0.7197295695554212,-0.28674680158673344,-0.058201029469173424,0.6578008618280075,-0.3832447988202178,0.44572761736775174,-0.11488412334566561,-0.3885588542277516,-0.1636426268888484,-0.4766837327698076,0.2833568095485016,0.2178759223324951,0.11596694366006763,0.23861963117854232,0.8647279685643502,-0.5048823810783162,-0.281515952759072,0.2864773831805559,0.8165953179601749,0.5097814079085377,0.4175329381176858,-0.4753283912785477,-0.15659758181508418,0.26373666714150074,0.8204213733369318,-0.5473705386931361,0.5322609492603979,-0.03176428912766601,-0.15887413540680748,0.8867696039420353,0.7228298166381629,-0.10084267832091198,0.1224614719787897,0.9106292663796128,0.7722364530522682,0.8182924021547916,-0.1409730976934112,0.6516950767117876,0.6557433035471912,0.8245758163620738,0.4742069086181289,0.8893878367081953,-0.2771106771628252,0.22651827322721915,-0.16819009849651823,-0.07145964365383037,-0.45149239006307895,0.950205486519193,0.7056430269361728,0.689360915030985,0.04791363681579919,0.12347935954487055,0.7864112511301014,-0.6402591061403459,-0.4625781574379557,0.5272017515085748,0.1265670498356516,0.06642962321404913,0.6367162889123898,-0.44050914991824724,0.4980351308559255,-0.2623879364042589,1.0,0.19549626702183417
Angular_L,0.07401867805133647,-0.23104188574744616,-0.17100625681644274,0.08461903911154188,-0.1479384475622674,-0.113672418815996,0.0927949507962921,-0.05606299823156229,-0.08553422227989685,0.08032984151355003,-0.20732280785738694,0.04858833157412327,-0.22469952358923911,-0.09642207048382903,-0.08626057189791843,-0.16077258371362024,0.021503164289922494,-0.0957301046173221,-0.14654796960198943,-0.015682464543910736,0.1397108313725305,-0.25455589170640563,-0.21172349551204017,-0.009773805225965916,0.15365201542006615,0.039239867236907845,-0.07705833080053673,-0.12107527694019093,0.12886217529314622,0.06273190026718545,0.08098986476426827,-0.202717777447128,0.1455727234167756,-0.2775382897583419,-0.053990262461109356,0.25902980088367317,0.07990339245951567,-0.053776130544817294,-0.12187831873728001,0.23647379479184596,0.108506525038462,0.04534144111494646,-0.16024077625092775,0.05031323185509813,0.03379856834301912,0.15894039151090406,0.078515433758485,0.16799409202904442,-0.1758533407656728,-0.09770134967164898,-0.11109917903632817,-0.13956041827910207,-0.10637405589075936,0.1389310348709606,0.14614270952470673,0.17095020752522785,-0.006645814109076251,0.14530593931800662,0.09474831350020224,-0.2610821391492683,-0.09557981567626844,-0.07009145558034344,-0.16327001994704166,-0.18705390053943102,0.19286125847602598,-0.08868940235786779,0.2584004756014127,-0.0954699428964788,0.19549626702183417,1.0
