,Rolandic_Oper_R,Frontal_Inf_Tri_R,Supp_Motor_Area_L,ACC_sub_R,ACC_sup_L,Thal_Re_R,Frontal_Sup_2_R,Thal_MGN_L,SN_pr_L,Amygdala_L,Vermis_8,Raphe_M,Temporal_Inf_L,Thal_LP_R,N_Acc_R,OFCpost_L,Rolandic_Oper_L,OFCant_R,Thal_AV_L,Cerebellum_6_R,Hippocampus_R,Cerebellum_7b_R,Temporal_Pole_Sup_L,ACC_pre_R,Putamen_R,Vermis_10,Occipital_Inf_L,Cerebellum_9_L,Calcarine_R,Cerebellum_6_L,Temporal_Pole_Mid_L,ACC_sup_R,Supp_Motor_Area_R,OFCant_L,Thal_VPL_R,VTA_R,Thal_PuA_R,Frontal_Inf_Orb_2_L,Frontal_Sup_Medial_R,Thal_MDl_L,Postcentral_L,Thal_VL_R,Frontal_Sup_Medial_L,Thal_MDm_L,Precuneus_L,Frontal_Inf_Oper_R,Cerebellum_8_R,Thal_PuA_L,Cerebellum_Crus1_R,Pallidum_R,Lingual_R,N_Acc_L,Cerebellum_4_5_R,Cerebellum_7b_L,Temporal_Sup_L,Parietal_Inf_L,Cingulate_Mid_R,Thal_PuM_R,Parietal_Sup_R,SN_pr_R
Frontal_Inf_Oper_R,0.7495028132960477,0.8878571748243317,0.32133386232992045,-0.20623720888037503,-0.23702516304691199,-0.026964982066874744,0.29009356360104277,0.5406789726529024,0.20251780843820988,0.23508800650753855,-0.16855399000233393,0.12444258211537645,0.25072533624608984,0.1185883642686236,-0.08565893803519384,0.2882859398594012,0.6132106702898326,0.0818025974707512,0.3489533519748633,0.24665223608165157,0.39616047980711755,0.11611063695580422,-0.16790253692722976,0.05035624387231844,0.34563920778011853,-0.11789788072883892,0.1590805359754369,-0.045463706103806005,0.2864773831805559,0.3238836010961397,-0.01758213135171821,0.0533106448713209,0.4796544014870922,0.2600126028195862,0.5679423582379782,0.1716579245830622,0.42367777506626936,0.37625652188401504,0.617837658519515,0.25233533898560895,0.5781718108288981,0.4304743979590851,-0.2328385896611623,0.21508949343843128,0.35865295613319376,1.0,0.15304360565576763,0.5123997320890763,0.04768159523444843,0.21819309915233256,0.4492672863299413,-0.07152706609176994,0.2665782001057703,0.03982525245477655,0.5172169330115781,0.4138375002855579,0.24641444475451962,0.5274444913099324,0.18842779570650556,0.08918027604481932
Cerebellum_8_R,-0.2437088180247508,0.19694258851168606,-0.16700472966684404,0.14451420330141623,-0.014610978967253552,-0.190388413757773,0.08900659890840733,0.25619676692205057,0.08244659901943212,-0.31815679348040365,0.4757501267454796,0.042009738065626856,0.46515518787431,-0.12238925599635811,0.34389087006989877,-0.19575074503536227,0.07971978865803968,0.4961131145980251,-0.13721461913104188,0.15243586744892526,0.5429384175654357,0.667579633762448,0.33335430851394415,0.4090949756327363,-0.00010242574848508527,0.4617985544060761,0.06744457145830939,0.7464841974708234,-0.08299687554397187,0.25247791943634806,0.08130239010936173,0.12506497833795677,-0.14814565339236338,-0.5856572831458852,0.033763283637479345,-0.05399994035294628,0.07073742798500988,-0.048500271894710435,0.289524133600181,0.06964517671278785,0.22794735090686022,-0.038556235774491014,0.2890067860599184,0.11157008719405212,0.22576605026158394,0.15304360565576763,1.0,0.15837838289966572,0.25166608070303725,-0.10293998881109992,-0.2513385936593209,-0.028271824992749543,-0.11959205703899656,0.6160352071701473,0.17690010198301653,0.1870318813240535,-0.03231518634827628,0.22446153016357764,0.067210513021066,0.2802681228872847
Thal_PuA_L,0.4948240421223495,0.4137578577364546,0.5517446166099222,-0.2935812400304048,0.020308513507079774,0.27045693476170724,0.4110471170006112,0.4388764456277703,0.16422527381358618,0.26017111896998496,0.3201164289925049,0.057860684085762434,0.2423884783605168,0.2201792113898193,0.3690748137015008,-0.04351059502568776,0.5908519072767275,0.3951781410304057,0.20783285486987438,-0.1399002858947698,0.4991061993202437,0.030867914814606955,0.3718184304759106,0.0343227801563254,0.5699201394453062,0.2251162367133939,-0.06406981886159874,0.15365335708547767,-0.3292427765700348,-0.22553216368162074,0.16894984110857056,0.13827467161287876,0.6457404664137051,0.014208385479617447,0.7298867797584031,-0.06917149598866584,0.5563364930473098,-0.1448789066875504,0.47125417344906795,0.5369305128139967,0.06373981218921104,0.7909231929291208,-0.02348823669376384,0.6458096739698678,-0.16264760140326542,0.5123997320890763,0.15837838289966572,1.0,-0.1472884192919211,0.32497933765051434,-0.03560278023151681,0.3820360270119893,-0.2957696928677833,-0.06199955362548578,0.319490241523672,-0.1566441548663955,0.5123797486861248,0.8061698572715276,-0.2195542610966058,0.32414636464052965
Cerebellum_Crus1_R,-0.16494772087156648,0.21447943083265134,-0.13563981220371069,-0.05987274909312796,0.11871376610185344,-0.22813092817190747,0.06300680573789666,0.05157118641367699,-0.01766084691183619,-0.3977476640211432,-0.16164037922832086,0.20061877374017453,0.18324070752561006,0.1546518043109464,-0.039314193574217934,0.07688386263265223,-0.13918161618651376,-0.1788130123156697,0.007910284784216494,0.6874752743032068,-0.13348720897752267,0.282408355007555,-0.14092066571700113,0.31063855085036246,0.21661686078714826,-0.09064170699510737,0.4587182167192586,0.1009002219515104,0.373446454318357,0.5952729223755032,-0.2157496013750626,0.0941923399274829,-0.19189179183708768,-0.1038819538531599,-0.1241393807460821,0.5197008052778864,-0.16742927742887048,0.23338701001755413,0.032611626712124565,0.005504279814420194,0.1728909494619694,-0.056200900935688795,0.3561018828644017,-0.14250318041901597,0.40429027168382964,0.04768159523444843,0.25166608070303725,-0.1472884192919211,1.0,0.3947370306089238,0.1817199881322541,-0.310233111519978,0.43992306712180523,0.24604572506399502,0.3932794451013843,0.3222778368720114,0.03749692172134802,-0.15679202880776866,0.3409573087586989,-0.0007667075206444218
Pallidum_R,0.19554025742961917,0.3310231195754379,0.3208702202437623,-0.08667174702408362,0.3085830203093475,0.18184642131404993,0.24427869042846037,0.23558710567861996,0.176290184487905,0.038364191106071144,-0.1626122858097528,0.2968652291861106,0.15962089133145213,0.45812337716264745,0.14129823966924993,0.051353451786143624,0.19137814380509025,-0.15923741391372126,0.3020933157433251,0.3393326450862115,0.04464821483409394,0.003594152075405959,0.06499515459197752,-0.07261079381618907,0.8059651200558653,-0.02919868879604858,0.3983938833101636,-0.07030516102380702,0.09236994701497689,0.14454974096778522,0.09427676145118671,0.2658048386409709,0.30032229477765643,0.23106449281989747,0.37206123789441325,0.4668194802740409,0.20043962871577134,0.10665920760387643,0.07502427374957707,0.3256387307542308,-0.012996216508879149,0.5220213897738237,0.17062644412814754,0.2844502758914596,0.1044345806670637,0.21819309915233256,-0.10293998881109992,0.32497933765051434,0.3947370306089238,1.0,0.16114455327833413,0.041896953807661744,0.18194744562287365,-0.08093721840021205,0.5309599058718544,0.004212419643211131,0.5437160108908198,0.2582034623287722,0.10806979010604911,0.12097508935345697
Lingual_R,0.4484140236340282,0.38571291905546046,0.26194179717636645,-0.10273179712484981,0.17420215219936064,-0.012209685964917298,0.2330590814176287,0.3516491968795526,0.19037307238110154,0.29231859966236945,-0.5836298364618437,0.39224297392595003,0.18802102293557357,0.013133336673109808,-0.41657216698745025,0.6338888658621445,0.23027441534894724,-0.4392062953886745,0.4762138606841812,0.4411752098126519,-0.023154181630614643,-0.10294740661198667,-0.6240945580636357,0.0068379718459234805,0.015594280833946055,-0.48264917826463527,0.3963769523495796,-0.4291916797332741,0.7864112511301014,0.5365270813308788,0.09107012082472232,0.29419923143179927,0.32465289518214585,0.5679541442939708,0.3788800712911738,0.4967895972847122,0.22761081378508916,0.7362779833619642,0.18062620969717413,0.08734225922581638,0.6195078547554641,0.11121639144633479,-0.07061507335443035,-0.05258931699294536,0.6614260371339569,0.4492672863299413,-0.2513385936593209,-0.03560278023151681,0.1817199881322541,0.16114455327833413,1.0,-0.21383174452323309,0.8155683372004043,0.08268829021658368,0.46356947329537246,0.6759193193982964,0.24339711432143968,0.14355516472005206,0.5015424228533337,-0.20667079770471378
N_Acc_L,0.006394136502851646,-0.29342958015600623,0.4211491007874152,-0.2737150732504267,0.3225057960365234,0.6403040628029769,0.12277943212160139,0.28251131851365285,0.27570921704729373,0.3678023719595372,0.3320260810974735,0.15938691837503913,0.18770976709896411,0.08698765361466985,0.7207940032193725,0.012562692277867542,0.2928312052880971,0.23416089758574862,0.25980848559062947,-0.4523635710922688,0.2879315976173107,-0.16972003416333858,0.40180792849494107,-0.049277496014738874,0.12717585319308922,0.218388382309227,-0.3326655642969884,0.0864589080035695,-0.44050914991824724,-0.4775576387900125,0.22135690638577832,0.3223313244901046,0.4024937135285772,0.010600411827667881,0.391307536158614,-0.2985157128396883,0.4554631583279023,-0.19066430315679306,0.017839770865266655,0.616239306579152,-0.13894622968751827,0.4750703300636318,-0.0444528689170585,0.6801822957937887,-0.43609834916665335,-0.07152706609176994,-0.028271824992749543,0.3820360270119893,-0.310233111519978,0.041896953807661744,-0.21383174452323309,1.0,-0.38443985152298493,-0.005478610846252932,-0.10346001251722363,-0.2811273940082827,0.1505263240216211,0.37981713810075396,-0.4071715435499939,0.22565993906218254
Cerebellum_4_5_R,0.1069821653173284,0.27500609429893524,0.026806786546483125,0.013884436175898303,0.19294828210366477,-0.14387310458973324,0.09114290029501428,0.2404008074940729,0.16280952104369717,0.06932782654344612,-0.7312487166936017,0.4398963038682711,0.08617198623248128,-0.004894613613028893,-0.4955792724400685,0.5180884415441243,-0.08646154383090743,-0.5577660609178325,0.3552403178180183,0.6426129921235122,-0.2762013440316703,0.14105982588459937,-0.7601336489724791,0.08844124573167218,-0.12558581995074009,-0.5244120307015724,0.5691858742708961,-0.3342845185498865,0.9459493714787618,0.7955033201339192,-0.0586893803587497,0.2547249748114021,-0.00014166965592736744,0.4568064884747123,0.09900369357914386,0.6665809704718492,-0.02480443045373357,0.7522958886682545,-0.02553647568065517,-0.02339780999129662,0.6106022848925536,-0.1484955991762549,0.06326315039986423,-0.21976512572027512,0.8272141145026157,0.2665782001057703,-0.11959205703899656,-0.2957696928677833,0.43992306712180523,0.18194744562287365,0.8155683372004043,-0.38443985152298493,1.0,0.21378970496287034,0.32025679860531536,0.7802572627361937,0.057139273171269274,-0.14467654398038116,0.6618376356047073,-0.2563047313899861
Cerebellum_7b_L,-0.24042559213933015,0.01817145094376934,-0.007701936200451128,0.11734483308310392,0.2701994446814411,0.02027976375744052,0.14243978425650883,0.3268553958769968,0.35521067850875077,-0.14776343044077286,0.09269151433588894,0.37349100234269034,0.5210944530887144,-0.12456292278938343,0.1557499730973512,0.06211264685744997,-0.03305184145445668,0.2713014557309801,0.17863175692956035,0.1615926673485147,0.30342261400522313,0.41634638596881507,-0.008119472458723328,0.17020966640304944,-0.10364994080478378,0.22751852194171857,0.20451595075937337,0.3470296131710228,0.23861963117854232,0.4273002489052891,0.23214930571922338,0.32707286137886304,-0.013328603792235815,-0.16544982661973234,0.12608029974695797,0.13853831812728534,0.20565275875311673,0.2809681072608851,0.11260463662354808,0.20522762622433163,0.3144689772958109,-0.03977343902983557,0.23947183795370544,0.14265001339526226,0.4140318198379857,0.03982525245477655,0.6160352071701473,-0.06199955362548578,0.24604572506399502,-0.08093721840021205,0.08268829021658368,-0.005478610846252932,0.21378970496287034,1.0,0.20274219771738228,0.3652988304535884,0.06680018560759982,0.09347295081151322,0.24495778227513143,-0.02147959957364804
Temporal_Sup_L,0.4265459844013933,0.5631226187633164,0.32061090111285784,-0.1741117776793864,0.25406216932575004,-0.008384914187556745,0.4023944814591139,0.49846649962400014,0.29267512086700226,0.014791994782080707,-0.03359361026473214,0.4487325279904675,0.622570960515627,0.24334346022445583,0.025351352292700077,0.32887909426910855,0.5505228935393041,0.09091692014170993,0.4538148674545915,0.47715560924202316,0.39654542160033923,-0.006591348262211279,-0.026702536998035986,0.028550664961752292,0.6298904119413476,0.033095896579900835,0.39876897076968865,-0.09670111023510328,0.2575106767114184,0.38817152177926834,0.25070614155116544,0.4151747546373174,0.4322127057123778,0.19691158237186712,0.5171294784958522,0.43600548417792045,0.4103807606129769,0.38826276755426287,0.45239804344077744,0.3453861733448132,0.3720717628281387,0.44185707720859047,0.09067853491768371,0.2663178946075904,0.33921694768186056,0.5172169330115781,0.17690010198301653,0.319490241523672,0.3932794451013843,0.5309599058718544,0.46356947329537246,-0.10346001251722363,0.32025679860531536,0.20274219771738228,1.0,0.3094824279334984,0.52238472518706,0.4160962834191066,0.23965125764628326,0.07927285650173858
Parietal_Inf_L,0.18230934481369301,0.3416231712724833,0.06964282418136201,-0.039376266157495565,0.06297955389168922,-0.18038961553769134,0.16345038943045365,0.31656829480669213,0.1728332688532249,0.11232237883764135,-0.5094134712795213,0.34094172998985073,0.25134450710929845,-0.085991912455659,-0.28180308566120305,0.47593555961807554,0.07746719751218967,-0.3593540698927204,0.3432592748918537,0.600946857655234,0.03266397576731687,0.16976726560807145,-0.6577422107238003,0.22687802182716332,-0.2364963394535947,-0.35492912434111884,0.4686148693739424,-0.10915845748104556,0.8280725046712175,0.7614798151616274,-0.03043247349888523,0.17938354802739703,0.09318585744890437,0.2645064360714775,0.1831561235999562,0.5322433320708264,0.06259404273809598,0.7890090329781705,0.12702331199082584,0.09428337614982703,0.8961964845833799,-0.08751470627761382,0.03797171602874477,-0.09301019779699415,0.8884199555059598,0.4138375002855579,0.1870318813240535,-0.1566441548663955,0.3222778368720114,0.004212419643211131,0.6759193193982964,-0.2811273940082827,0.7802572627361937,0.3652988304535884,0.3094824279334984,1.0,0.015433631467467245,0.005280026595349281,0.7298557398450702,-0.1106225800279952
Cingulate_Mid_R,0.32466009062173223,0.2259485096560646,0.6606587241042903,-0.10684986497472014,0.6043355418914522,0.30600405441663475,0.696815710569259,0.3744095511865608,0.31975184912294186,0.19041912015231643,-6.530806286512767e-05,0.45037238270571794,0.3857477084172565,0.4103744747276938,0.16742485823671532,0.18428515117005365,0.39770858710743445,0.0823725168605554,0.4668405661725224,0.02337921401741911,0.26991060363791297,-0.1366078190204582,0.10194302350461859,-0.07997105188419382,0.6233325035834876,0.06323736055963285,0.23253162340116346,-0.07349454876334119,-0.01819551453261136,0.012007777440186178,0.37235462924887314,0.501108980941021,0.7046667854171533,0.2461533970010147,0.5722221320785321,0.261083450443032,0.5057071738026017,0.150735430627417,0.31928392547751716,0.46539075294933685,0.07839935632994827,0.6187502263290139,0.3473421371092039,0.4523162404890259,0.08159447822590711,0.24641444475451962,-0.03231518634827628,0.5123797486861248,0.03749692172134802,0.5437160108908198,0.24339711432143968,0.1505263240216211,0.057139273171269274,0.06680018560759982,0.52238472518706,0.015433631467467245,1.0,0.4742845200482976,0.06531874481536872,0.08328522094533385
Thal_PuM_R,0.47218357359289104,0.4056903410152067,0.46272877396359796,-0.15830896960633062,0.08622115648961216,0.28252357568451886,0.3695833683015116,0.5807194976730312,0.2605403980911,0.3068164445578333,0.2647178692877921,0.20005198222754417,0.40619491147839565,0.10645220489098921,0.3466251920213296,0.051235188493483096,0.6673912310832246,0.4033374215465261,0.3051983306363599,-0.06216645143869768,0.6566698605115387,0.07021896667893918,0.2900158725395524,0.09774567969802887,0.4705540505440214,0.22299216545432946,-0.04980992190716609,0.1627395324254416,-0.17174518006009665,-0.1160907709680617,0.2526368679290024,0.3079550838280601,0.5795255271414232,0.0027461825065477714,0.8360927951754064,-0.043329504452033415,0.6865245488283476,0.000692012528074542,0.48986197867402587,0.5256930656288167,0.24576670341967996,0.7025693297488552,-0.0268214853686728,0.6367648413727007,0.0021324559302185555,0.5274444913099324,0.22446153016357764,0.8061698572715276,-0.15679202880776866,0.2582034623287722,0.14355516472005206,0.37981713810075396,-0.14467654398038116,0.09347295081151322,0.4160962834191066,0.005280026595349281,0.4742845200482976,1.0,-0.11362701182588794,0.33600249764661355
Parietal_Sup_R,-0.008515387682516052,0.19771142751073956,0.08089221784054407,-0.03761949833543246,0.1598457134880273,-0.16854271167102913,0.22216643581455245,0.054438099157109295,0.09983133981616746,0.007601277200922549,-0.50949015431166,0.3439996188333474,0.1236665894132582,-0.08935812952176785,-0.34532925862336983,0.2909379400299108,-0.1634740234351828,-0.4300388386176173,0.2571408752875615,0.5608417752761802,-0.1373202632041302,0.14134324441924606,-0.590990553797903,0.18084656170672836,-0.18066029748131582,-0.3181873940243702,0.41512471223499153,-0.10136364600146236,0.7056430269361728,0.6288432432720636,0.03605441452192981,0.236515263093342,-0.004510998059693503,0.18028540859167858,0.06708116107110004,0.615251472484671,-0.09999922117050253,0.5611885791349469,-0.04929619319518028,2.696782448349687e-05,0.6164202765437089,-0.149256130009982,0.21915130758092768,-0.139198235585113,0.8174811303846069,0.18842779570650556,0.067210513021066,-0.2195542610966058,0.3409573087586989,0.10806979010604911,0.5015424228533337,-0.4071715435499939,0.6618376356047073,0.24495778227513143,0.23965125764628326,0.7298557398450702,0.06531874481536872,-0.11362701182588794,1.0,-0.14315737775891363
SN_pr_R,0.02743620205852054,0.06000669520604995,0.0891522595327131,-0.0944997743504642,-0.06303953044826174,0.03717855500676913,-0.0016671423056097824,0.18214656115051733,-0.1478063197944445,-0.10791661091987775,0.33644865505630694,-0.04279996591245941,0.10952421933778787,-0.004544160240498438,0.3711255498831262,-0.24739448682917178,0.17248263134082678,0.29818997130660957,-0.14522791947712124,0.012698487963571111,0.32077964167472,0.10871899624328545,0.2775433542398869,0.13413391677674738,0.2373401035386672,0.250792678151652,-0.08111171447548232,0.29554455945956276,-0.2500941104829617,-0.12312156338861596,0.02132112949092163,0.005173744593082595,0.07837504531192041,-0.25841159271818875,0.20615926324458336,-0.06622189615129255,0.07642221095657789,-0.22364812989247215,0.08887730175018002,0.15207888038399126,-0.009282790831964243,0.2727189545453495,0.05903931527374429,0.34685410201010175,-0.11329844311880903,0.08918027604481932,0.2802681228872847,0.32414636464052965,-0.0007667075206444218,0.12097508935345697,-0.20667079770471378,0.22565993906218254,-0.2563047313899861,-0.02147959957364804,0.07927285650173858,-0.1106225800279952,0.08328522094533385,0.33600249764661355,-0.14315737775891363,1.0
