,Thal_LGN_L,Cerebellum_10_R,Occipital_Sup_R,Frontal_Sup_2_L,Pallidum_R,Cuneus_R,Supp_Motor_Area_L,Amygdala_R,Raphe_D,Frontal_Inf_Orb_2_R,Precuneus_L,Parietal_Inf_L,Cingulate_Post_R,Frontal_Sup_Medial_R,Angular_R,ParaHippocampal_L,Thal_PuA_R,Putamen_R,ACC_sub_R,Thal_PuL_R,Temporal_Sup_L,LC_R,Thal_VPL_L,Temporal_Mid_R,ACC_pre_R,Frontal_Mid_2_L,Occipital_Inf_R,OFClat_R,Cerebellum_9_R,Vermis_7,Cingulate_Mid_R,Rectus_R,Thal_MDm_R,Thal_VPL_R,Caudate_L,Occipital_Inf_L,Parietal_Sup_L,Thal_IL_R,Thal_VL_R,ACC_sup_L,Cerebellum_8_L,Paracentral_Lobule_R,Temporal_Pole_Sup_R,Red_N_R,Heschl_L,OFClat_L,Olfactory_R,Temporal_Mid_L,OFCpost_R,Vermis_3,N_Acc_R,Vermis_1_2,Thal_VA_R,Frontal_Sup_2_R,Parietal_Sup_R,Cerebellum_6_L,ParaHippocampal_R,Frontal_Inf_Oper_L,Cerebellum_4_5_R,Thal_MDm_L,SupraMarginal_R,ACC_pre_L,Precentral_R,Parietal_Inf_R,Thal_LP_R,Thal_PuM_R,Cerebellum_7b_L,Thal_PuA_L,Cerebellum_4_5_L,N_Acc_L,Postcentral_R,Rectus_L,Cerebellum_7b_R,Amygdala_L,Cerebellum_10_L,SN_pc_L,Frontal_Inf_Oper_R,ACC_sub_L,Calcarine_L,Supp_Motor_Area_R,OFCant_R,Paracentral_Lobule_L,Fusiform_L,Thal_PuI_R,Thal_MDl_L,Thal_MGN_L,Thal_Re_L,Frontal_Inf_Tri_L,Cerebellum_9_L,Thal_MDl_R,Hippocampus_L,Temporal_Pole_Mid_R,Thal_VL_L,Cerebellum_8_R,LC_L,Lingual_L,Rolandic_Oper_L,Angular_L,Fusiform_R,Rolandic_Oper_R,Putamen_L,Olfactory_L,Cerebellum_6_R,Temporal_Inf_L,Cerebellum_Crus2_R,Frontal_Mid_2_R,SN_pc_R,Insula_R,Occipital_Sup_L,Red_N_L
Thal_MDl_R,0.4645509240127348,0.1333406524990042,0.03855637239108974,0.3738531988517848,0.23856708251217756,-0.03920003361700671,0.22934760314548638,0.15466792195793552,0.3139477368581958,0.3834953535617741,0.34096472722512483,0.0026961901167498413,0.11647198902102111,0.3076407649226497,-0.004930212545373924,0.06330051496729305,0.08586150035605222,0.283448356469116,0.5583096973140168,-0.20856428562719712,0.18331343723874777,0.21027309932222837,0.4890392744933959,0.10734865238861203,0.32037773277629106,0.1130900316509673,-0.06675103318662821,0.3056266085526105,0.015811262964289356,-0.1934852011060486,0.2659363062536363,0.16453408339532324,0.6260831787706103,0.41985143691702465,0.29748536045100515,0.010396691542680189,0.0039510962108979105,0.49465540053597923,0.6167402658092606,-0.26140406568915603,-0.009721919850776539,0.19110488627407524,0.2982139237930476,0.5444833683348618,-0.007794508461532016,0.34584317682163784,-0.020859184365812536,-0.008636372356112495,0.20135669332166914,-0.0921333902494221,0.16623697461108647,0.03988807637752486,0.38818630802060006,0.405010590200185,-0.07670852116728906,0.059739761021023505,0.15051549570359576,-0.0144047393809288,0.04603915617995062,0.6608825850645468,0.1490723156931757,0.18644299506664294,-0.05585897788432574,0.1791923873345488,0.3612833632006504,0.1785371277153248,0.09092634112084197,0.2769485431612727,0.2385608920543462,0.3398186987216517,-0.01542074763055998,0.14816336413035616,0.08472506741463409,0.2158913490029079,0.11711761575045065,-0.024527012904083524,0.28623147395549847,0.23019962618428685,-0.06769555050147504,0.0762250609296386,0.17151459454715934,0.09406942032437653,0.23993743302703774,0.22402135912121604,0.5328399828037705,0.34782551747707074,-0.16042410429051773,-0.039014734150486195,0.06626931695842098,1.0,0.2790925451675636,0.19896865900110114,0.4142961464579116,0.1003602390113528,0.37581924374253656,0.3511681477009046,0.03281913178765644,0.018476822904275707,0.22868561143407864,-0.07382732292036388,0.11564077919558174,-0.4848250134885181,0.12014718791351642,0.08015837358479827,-0.03645248238246696,0.28296016387399686,-0.0032694950035690945,0.13601116877669933,0.004252597588880981,0.18122654364195925
Hippocampus_L,-0.07860874216361749,-0.12489790408317265,-0.4821720117691711,0.3518966162746283,0.4770911168630462,-0.3539981025821576,0.4930086962543104,0.28561008749934486,0.3016563246937052,0.536528211687404,0.10128212444306157,-0.0185973209045568,0.2842792449040303,0.4993647594413122,-0.4451750734255456,0.834616224341658,-0.3026100056012897,0.22554963545764872,0.4546220073075756,-0.139954026306132,0.5722735420772458,0.5244049432204126,0.37302647388269694,-0.5306184983204024,0.5703294812933921,0.5122784231922322,-0.18741916506390324,0.44155055425002976,-0.6153698995364268,0.11091532712921082,0.19602755933674632,0.5633923149272372,-0.1658974519598811,0.5704933957784359,0.5064380043349408,-0.25412260294837924,-0.11959800406775753,0.24238147866405824,0.35830624412210976,0.27352873446591247,-0.5649553163227269,0.5146649890462415,0.09729021164611942,-0.1262539879623655,0.5312709913939695,0.45935025765523513,0.5015822762690811,0.07101084732145874,0.18544579543603093,-0.38408337091366457,-0.3438702256149743,0.6770683463966708,0.6064392778108194,0.4143375135389667,-0.3017985731404654,-0.2777031170827047,0.6903445550529282,0.18171728232772097,0.4078427366334152,-0.1660284414336972,-0.2543665536635097,0.5514241628081507,0.011247100922596662,-0.25358795436875003,-0.07957082804143814,-0.1658979308705321,-0.4315869841800097,-0.350746683862112,0.13377110388260288,0.019487831312352516,-0.17568638888908206,0.620812091518603,0.030419312652328237,0.6589829031615179,-0.49575239825823436,0.3716241492782388,0.41768171014490085,0.437824285010622,-0.31771015258291657,0.15366975477423525,0.4519142494237593,0.2885944023230085,0.2955711309465256,0.4464219112425112,0.30564580047152373,0.38796285173606865,0.243847178050494,0.4462963988988462,-0.5961210227439826,0.2790925451675636,1.0,0.310437735427723,0.43161902303478134,-0.5462533737460056,0.4127244817821884,-0.23575667903996192,0.5775785077700393,-0.07684373521736403,-0.10370242959922535,0.3330318649067756,-0.17718135906975682,0.2736335773263978,-0.1742720513784335,0.30982931806832303,-0.242863365426361,0.4491064090696109,0.42475397217458943,0.33900357175978135,-0.3054386493112296,-0.13677866043206027
Temporal_Pole_Mid_R,-0.007938910453303388,0.280071164041443,0.08400101269211324,0.5556168998649224,0.32400101873138687,0.0452481486753452,0.2668009672615114,0.6805941217176817,0.33888885320009104,0.4147189293151238,0.024598735154039878,-0.35938071989466264,0.058878466936174524,0.002033810350777057,0.1956138903729381,0.281936625419603,-0.09843959168845985,0.0851634564476113,0.32645155285720756,-0.30028640047798244,0.009393204424065894,0.23330675360608225,0.5650057604577635,0.2550345630493268,0.4479605237774927,-0.3638803775078841,-0.12353392757295212,0.38920166648885895,-0.1697848988770289,0.0658971576103993,0.5934244715638858,0.4658193649945784,-0.25129749365903464,0.2996979535993981,0.061263752348546974,0.014670120631840991,-0.22773247211509748,0.22677763003738194,0.5296641036629739,-0.5433069673182567,-0.21082358092760528,0.41640057822382825,0.8250854533209431,-0.11240095845112286,0.21895567385620648,0.025023303991868882,0.6062346679915,-0.06812005839044262,0.21863835366533518,0.011940991489977407,-0.2868271675022836,0.3914806841247887,0.3653319883701792,0.7377765225017405,-0.011163857178816291,0.10824028643753378,0.5309232348115152,-0.33918094895994544,0.2719320009291718,-0.16836340218935283,0.4385887000707182,0.48700634478307864,0.25531582210205817,0.2660646255230041,-0.08377908481696074,-0.10829892238185193,-0.017829292804228774,0.2322736228978652,0.21269092418164354,-0.10029892262895225,0.16239827807081703,0.5859086547613379,0.10963630973511868,0.22978860097073042,-0.13496397999099344,0.08876972248893532,0.7097083573718768,0.325503633426323,-0.004057387791608922,0.45772762735484696,-0.2876968084515693,0.1016573930343743,0.18007962544047126,0.46006025350562396,0.12422284833527455,-0.024924605132585008,-0.10184506719731799,-0.2718858422054117,-0.05564403755062449,0.19896865900110114,0.310437735427723,1.0,0.492185475882869,-0.056203845948163696,0.37240920359231855,0.07642493887121017,0.09584788031433236,-0.3338651688505597,0.4869231531668051,0.49644986151753695,-0.12221366321886945,0.18530613568581034,0.2986442912786274,0.030158675779303895,0.18006272179829105,0.47617204357094517,0.3535968118316166,0.42354733832741565,-0.136711464528093,-0.3406073490585881
Thal_VL_L,0.28504601784373995,0.13496076182420666,-0.4608568288231199,0.32067354111329044,0.5479958705508765,-0.45227670419612387,0.07989945445498846,0.43088422454480035,0.10411669841810563,0.7841930954025511,-0.0995273096100855,-0.3822869526686635,0.08307553689956608,0.07613292706916941,-0.3268575079925346,0.47317661940868466,-0.25133325360316794,0.48801593453689945,0.7706302860325794,-0.3294473125307653,0.061397210173636765,0.584705644824399,0.6300616586220802,-0.15751138044544122,0.5624791857485606,0.026622764144499444,-0.28608720211661964,0.6438070816136628,-0.3930726058698881,-0.14139329237450057,0.5239252917350312,0.6606113653064206,-0.19407562285962962,0.6979045441904821,0.5116555291356443,-0.2323952060302391,-0.5258007089076038,0.3233929395055006,0.6595963989852771,-0.21656487282517026,-0.2994814142930246,0.4699581991668191,0.2854475926538848,0.268140815872181,0.3648690209525494,0.24528768586910085,0.4796272687041624,-0.15063618014387944,0.26487191699401463,-0.48618051246393146,-0.23229722678726888,0.49818649400721915,0.6145614332522372,0.4619536358979241,-0.41627025203216833,-0.1958021063129205,0.6143399345324048,-0.4419703232597397,0.18916290490645357,0.1316490883757447,0.03904276297151772,0.6787704404313663,0.14583456992260574,-0.1548888850731003,0.06363920664369294,-0.24821478121751817,-0.15527685377975226,-0.2638063678984546,-0.13686217747281318,-0.04783093115519764,-0.058410487127068006,0.6270867458086941,0.10934727434658113,0.534118294685622,-0.34933456359242937,-0.06428587402593545,0.4318463834976953,0.3907701793151318,-0.44520050501285074,0.22329209587740415,0.2527097646627769,0.21787803450255375,0.04678971995984197,0.424489051114758,0.7414236800641878,-0.029526013367800356,0.2916179832916882,-0.1263200181766251,-0.26950942606664113,0.4142961464579116,0.43161902303478134,0.492185475882869,1.0,-0.3526842343806628,0.5691724189874017,-0.18360723254371908,0.16778536903713986,-0.5511212430962991,0.25623924968534845,0.31469738460951474,0.24584066138702454,-0.29655587698270053,0.01746911436511278,-0.022553428966091346,-0.12185989004410759,0.3678174416201685,0.14878641735993875,0.10309690420156077,-0.6099608031092831,-0.1476408641789098
Cerebellum_8_R,0.08258597593025757,0.386034869751692,0.5112535081860156,0.11439159435262755,-0.4241389428485579,0.32600003307649145,-0.01242449696167238,-0.20578773172160314,0.08549228659750295,-0.4146221843419153,0.11765764143189103,-0.028545305908149396,-0.1680955476495503,-0.22552625882250527,0.42828268473857173,-0.6838233965804073,0.30345564077780174,-0.4364847169948317,-0.256994419788931,0.1425885403717555,-0.21332481532342776,-0.5837665071483924,-0.06561254556394483,0.44245152361041434,-0.16704419805652174,-0.3803479602383778,0.16690386325754536,-0.325191481376298,0.7781667587678635,-0.013392705266576677,-0.05288548587048662,-0.43178739156607554,0.25098211401485876,-0.36126910460151623,-0.42396087245152875,0.2776931436496568,0.20470787959726397,-0.007180939720731175,-0.10574684350408917,-0.35617392368769496,0.6359800395898696,-0.11886025276938258,0.21475532131426672,-0.013200357897288866,-0.4828538281387672,-0.08152004175366236,-0.3890157844561971,-0.022134191682877183,-0.11318039321593137,0.37177838710367855,0.11576042242209932,-0.5306690747164526,-0.44131044786071616,-0.07600167721470336,0.247740663743233,0.45691236829304327,-0.5269706096442462,0.002327703058604187,-0.3349874262254004,0.23728144949247748,0.2790668912083718,-0.33020139147057637,-0.019556847873486022,0.35334122620659897,0.3169362406012426,0.19881912136403054,0.6887320966381278,0.5280695936662264,0.11844349649140182,0.038192733384008574,0.1485373875147665,-0.39066316900971004,0.07379673705738748,-0.5297527293504012,0.7069444281956863,0.054170195006205915,-0.17698941508716784,-0.21804437633307808,0.41939988451005444,-0.04346507971465193,-0.32282916716085863,-0.07676669724680948,-0.0857027283946779,-0.2878177687008412,-0.18377363876113892,0.01011407098448751,-0.3234355291234067,-0.31394544986449935,0.7559415753388075,0.1003602390113528,-0.5462533737460056,-0.056203845948163696,-0.3526842343806628,1.0,-0.24461100847787073,0.44517137194713124,-0.353656036264226,0.14632385907881024,0.1608662383027113,-0.37329767681245946,-0.18846339768989184,-0.11389674526019601,0.46840680383812044,-0.11097106538702695,0.3258641531833779,-0.19148237521106726,-0.2657491946776033,-0.08673556441175949,0.36006325526130567,-0.05853320050631106
LC_L,0.15421494628133628,0.3234808828747293,-0.20485477205951208,0.2672420684635534,0.3326693350981667,-0.12725308169480937,0.0905225520816173,0.36099440817750783,0.1433640171075795,0.40097992512126607,-0.08972608043970505,-0.2549703023474744,0.06917692651192286,0.199717947007909,-0.1399049800446881,0.36693497733200464,-0.0734955240027078,0.17707351646128744,0.4039554861304579,-0.1548071157336507,0.18999252056317834,0.5857835171100559,0.3777481886323077,0.0037987819385674393,0.3349339878128251,0.06296968605229139,-0.1485966875829762,0.40823268944572516,-0.29945368102996406,-0.020879943846322024,0.3758758997522007,0.46321229733921265,-0.04042017517333011,0.4514077667500315,0.20683988778825593,-0.14789149986878766,-0.41656318862587066,0.31744805672807935,0.4616235409310689,-0.23032760926070164,-0.3973904182086155,0.43686833400817815,0.2630027262951788,0.11730144826823276,0.2395398500423329,0.08924236452424358,0.336346505761028,-0.008211964069964968,0.11211916330604889,-0.33067867539029866,-0.08666172307595599,0.5254061678908178,0.34734601943499605,0.34221458421547657,-0.44751273247663126,0.014883924715834662,0.49745504264494683,-0.15600574632020006,0.2447157378333892,0.2154318862451094,-0.0009672569475972812,0.36499520633262267,0.12278850011026504,-0.19337134240243753,0.11665319668171169,-0.0514152198901599,-0.18228634483127876,-0.05863392765261764,-0.06378491264372088,0.053483126370805954,-0.1267028048400537,0.4445217952810174,-0.06714465338021532,0.3936557404658193,-0.29516001998168234,0.03157401676884743,0.33206728193262997,0.30430911304001196,-0.15841365904895635,0.3023275492377629,0.07122856035254868,0.2623675213657296,0.18452103550113505,0.44008973115845795,0.4733677799198711,0.09213194275263902,0.18891092136144758,0.029661196184829708,-0.2671003514534267,0.37581924374253656,0.4127244817821884,0.37240920359231855,0.5691724189874017,-0.24461100847787073,1.0,0.08020902997019769,0.2352767781204541,-0.3011201829958488,0.33729229652258597,0.2733596594975045,0.1546221697469122,-0.18329694641150512,0.26671792463198396,0.10170956621525938,0.06709478182571735,0.13274829773265967,0.15853016586106145,0.1597357260552639,-0.31956890043717845,-0.14938521693147153
Lingual_L,0.3964418919909218,0.37808702057118093,0.5596757091620793,-0.02828725482880981,-0.32012669857601633,0.7121858224681805,0.11083993012058,0.06503371156623888,0.3600525075615262,-0.3834827053314746,0.48136630965002564,0.24999525271818332,-0.12355259967740673,-0.015441156089601206,0.4749246368927197,-0.5170383336014608,0.6199600920661724,0.006932642510882107,-0.2836056281456516,0.2624734858757485,0.014671765484885864,-0.19633469194846406,0.11054344224759903,0.5770831857046959,-0.2975403680978196,-0.16649635568369545,0.24034985859560445,-0.4841157627896329,0.5584477769747043,0.22462250221519323,0.1349735923344887,-0.2735185862389318,0.5938582698230598,-0.1930705111882463,-0.2357675176169761,0.6513252812503623,0.2645628700591043,0.2615569194608076,-0.059922524213720976,-0.4470928094495114,0.5023441074056701,0.17103460144218174,0.402251934424905,0.19328021237226112,-0.3156270856702424,-0.18021794047128495,-0.3101690825787653,0.39575212524099873,0.17388253980751844,0.5845811582031412,0.16574808481252679,-0.1925053174534095,-0.32003787827107955,0.13561971827207975,0.15476631390614468,0.7504390599086219,-0.3791660984765186,0.1906554097802933,0.17136909185705892,0.48055296995677493,0.2098853876361955,-0.4718230469102764,-0.06535556323432982,0.2936141876491994,0.3871672860719725,0.6422180128947643,0.5765268490401048,0.4945482729066213,0.5957331554014902,0.05902463645922437,-0.044959593281649265,-0.30050475600627136,-0.10779438489867557,-0.06751278536016893,0.5734722871425514,0.20181092571722034,0.10276239605880588,-0.372892173326019,0.7051950935308304,0.21223770195651134,-0.35932401155349347,-0.16397147163042997,0.5066135478941666,0.28435886247206554,0.026202602798839906,0.21088561768149564,-0.14883828822609949,-0.001526739751295796,0.6076985494157526,0.3511681477009046,-0.23575667903996192,0.07642493887121017,-0.18360723254371908,0.44517137194713124,0.08020902997019769,1.0,-0.04355580453081373,0.35530718834340846,0.45995818857862614,0.006920452677306319,0.04155739121918861,-0.1711653274522895,0.6736262578738669,0.29592522000767035,0.2770545284208751,0.18179514488153317,-0.027115497350723397,0.35619359851236476,0.5979966278554824,0.1510542449343091
Rolandic_Oper_L,-0.023115823076983833,-0.18875566515955142,-0.5648843934003285,-0.13948227387014983,-0.17188728358704292,-0.018387144262116,0.6755180347894402,0.33163733299992565,0.354584030549285,0.13591940836564922,0.05585087241146733,0.28342129289051143,-0.20265162030764922,0.029789956845266134,-0.616898387041834,0.3389965095125615,0.23349748871727002,0.03855308137151543,0.13468217733187157,0.13148078475069597,0.7830283072611263,0.3353626776910031,0.007541180074685979,-0.5299315048918259,0.05871051722751154,0.31321023126319736,0.47675307688591306,-0.16185038204871868,-0.1863909017889122,0.2954931208451163,-0.1708245328898647,0.2629593071948418,-0.09295627995022639,0.26358362924542406,0.044172427143326934,0.17226817238102243,-0.019090409268589594,-0.12067262914036253,0.07701582674268907,0.16488611547020815,-0.06941682960990386,0.38482586647509015,0.09567557675360629,-0.15065289140436305,0.6402172065978299,0.2785270038316762,0.2666447535506939,0.5650111382151015,0.3564814199834278,-0.21998083549665665,-0.3288699143487006,0.5585831482847595,0.403771344765631,-0.01650453123682357,-0.4927329355787766,0.18839322602239603,0.19480259780122572,0.5636985798789385,0.3783610695316309,-0.15362150666971658,-0.5674907355425262,0.022197001101870013,-0.41637954718162223,-0.5099517818295166,0.06711644087948798,0.12652557921720733,0.010039446298376987,-0.2707743526787732,0.2938700094412977,-0.3223302020250113,-0.6206022358446938,0.18036481184463546,-0.17962796155550317,0.5667624431195166,-0.041599043402547616,0.5377115632563982,0.1085506217457284,-0.07445853851566785,-0.013921892455420044,-0.10993280660128414,0.34255351757311514,-0.018846565259028617,0.5054385194026269,0.4499367396901111,0.35453965570114104,0.4456806964239522,0.2704502766099274,0.6914319481254211,-0.16887002242738672,0.03281913178765644,0.5775785077700393,0.09584788031433236,0.16778536903713986,-0.353656036264226,0.2352767781204541,-0.04355580453081373,1.0,0.24115513504726865,-0.16681994095507793,0.29572203612790254,-0.2431251772521508,0.21411197431807655,0.10725213242225468,0.7261921915195971,-0.25578487258889643,0.40051370740622194,0.07901018362006768,0.6770432652498535,0.0511796554854009,0.09116656147349149
Angular_L,-9.685886602943321e-05,-0.1660566547683809,0.2720136639099986,-0.3309710438802619,-0.4976024048226815,0.635292031607999,0.32773046457570726,-0.23395687279468688,0.24995321086334685,-0.6238559266522157,0.5995802692790142,0.8906281219298727,-0.13800955251322686,0.0757554381353629,0.04859246277877934,-0.32144574795205355,0.731377978082303,-0.09697540173279875,-0.458638708801192,0.596401673720479,0.5031567385161325,-0.2287715949179469,-0.44347849027583386,-0.11801442199749933,-0.5144214957716893,0.3522679143144846,0.31951772158493,-0.7093321543615555,0.38980353097044557,0.18063422683484567,-0.605581184552853,-0.4441039015771122,0.5610361422518877,-0.3085865578407012,-0.09946382298910639,0.6072955218970391,0.8101175013036367,0.03810540516233459,-0.5172778748526979,0.13672909124659371,0.4305352941053203,-0.19350269235837236,-0.12194095684258568,-0.026954518859145057,-0.13412698537729903,0.1866243509887575,-0.3628094978297978,0.7293871882471991,0.269690758639908,0.3937997245124122,0.1559672949785237,-0.29656556590956046,-0.28757906651553583,-0.2873576545640623,0.2536567558932119,0.4051643647425048,-0.5869666828461165,0.7165130951578993,-0.083748862371403,0.23207478448697724,-0.4108726478958954,-0.6937442877084409,-0.6306218008667677,0.021466214991169987,0.36211634234299817,0.7698214453604632,0.24702786402389276,0.08669095127454306,0.5223413907367089,0.14962626277773713,-0.4215259462413348,-0.5640671760527382,-0.08792256107817427,0.11097735195779639,0.42005130438557253,0.1970734454176097,-0.35579755053565315,-0.4071006613537445,0.554702661667989,-0.37762978334173974,-0.012880383066387243,-0.34263965729930307,0.5459353101960035,0.014899185757647803,-0.20054878566145307,0.24109801937337114,-0.07177927083399777,0.4945892066099217,0.3030897180491436,0.018476822904275707,-0.07684373521736403,-0.3338651688505597,-0.5511212430962991,0.14632385907881024,-0.3011201829958488,0.35530718834340846,0.24115513504726865,1.0,-0.3308746493322851,-0.41540587312549443,-0.1783021576536046,0.10078631477829939,0.08673173722702496,0.5949400183092415,-0.14711989512705728,0.06648968840343528,-0.21252824522366104,0.3900576082130715,0.7966812656539871,0.4368384160684481
Fusiform_R,0.30661256476407206,0.5419858811241921,0.44960990618133534,0.2786459641643867,0.2089217574151447,0.3514919596339372,-0.09959929513372229,0.5589044590535579,0.24141735410005388,0.11999800505164049,0.0161982814112852,-0.39337031124661326,0.031790915082829475,-0.054388372870785205,0.5698156168184704,-0.14178621040325573,-0.008872871658414447,0.13457037374858946,0.044265343420750954,-0.4058633055015704,-0.3975266106703403,0.09402337251154903,0.4809058025020577,0.6870902493709704,-0.014775877015759446,-0.4523498504204136,0.10584568527484176,0.1311601164371847,0.08381609789592973,0.12017178919198658,0.6356910640863195,0.009318938480365389,0.08262133566833205,0.026597856881380166,-0.279580943825811,0.09120006852760915,-0.3062816736883093,0.10485508402141674,0.4325472637696936,-0.5059609551334218,-0.0626476146970585,0.2949678799428625,0.5992193052079156,0.2482119234400142,-0.08504778597103616,-0.40240774889897685,0.2665523874665004,-0.17675547207307582,0.0034398162178086813,0.330883182022226,0.24243737722499736,0.16736928275859292,0.02489896192011012,0.42784658762466465,0.022784941584428897,0.4066887713178771,0.276043231416005,-0.36954985696049253,0.501732256482981,0.21598436091699433,0.6118369285492401,0.07955656314677782,0.49578055745875194,0.2898529834662111,-0.11044287520105686,-0.0479741307788118,0.15978417901322733,0.5102825052123829,0.23565033176680847,0.03912750607879867,0.3488895873153921,0.16777634927488813,0.002445920037375032,-0.04290178214326546,0.05500129463011645,-0.14460066132166,0.5029401531189027,0.1691966983809997,0.12406142720948779,0.5576043998161497,-0.4397472854058115,0.10592554586280098,0.09706757841581913,0.3872000414757118,0.1460795704999724,-0.01713448278021814,-0.2362487696079038,-0.4493716995312391,0.23212992682934172,0.22868561143407864,-0.10370242959922535,0.4869231531668051,0.25623924968534845,0.1608662383027113,0.33729229652258597,0.45995818857862614,-0.16681994095507793,-0.3308746493322851,1.0,0.5327067668822908,0.18889476862112978,-0.14935237481082841,0.6194440301024101,-0.12305913856820305,0.4331339854568972,0.08843995870892479,0.15516074380886388,0.16492779111653574,0.05703889880659373,-0.09040265320909731
Rolandic_Oper_R,0.08689669785113703,0.07010702573415213,-0.02364364166601714,0.23758682457130975,0.3919072424283898,0.020427914568998517,0.09154282290797666,0.5910514802851272,0.1412942422677321,0.3204211388992294,-0.12516437877454648,-0.35692812054292816,0.1893198030729433,0.0074867468873077315,0.17469392123630986,0.4018099223605197,-0.2995755371603668,0.2915811046035642,0.08526703258774158,-0.36199878309018935,-0.1515965710194092,0.3133141383068721,0.47316875685601695,0.23048666378682273,0.17916330727200952,-0.25236052889577076,0.13980452012289116,0.2868773552794073,-0.4373733417444014,0.20077529929707602,0.5632585135669149,0.26721455099381786,-0.2923725773714223,0.16275144218283016,-0.0688073460825979,-0.17510292539334016,-0.3374690500890942,-0.07758835016105542,0.3786593450456035,-0.061817516326199445,-0.44918756187300496,0.4011978104825298,0.4546455895514582,-0.0737738882053449,0.37170733622282015,-0.3883947672062565,0.47544565250168813,-0.18814690992084215,-0.003245298307215345,0.09688135953133575,-0.06396821480854972,0.5769308317103369,0.2972702069955836,0.4278584769850831,-0.050313926245303404,-0.02334887080872949,0.5751474893324842,-0.3015260190413104,0.6132742281521477,-0.20845863566288933,0.40668339696456296,0.3641865000494182,0.5225445636218519,0.053328070730551985,-0.3666611745540042,-0.30567463191463423,-0.28836517878263623,0.1250307251035994,0.11003747617851369,-0.2684136092079795,0.30758390997162066,0.47533929787714835,0.022660569601008564,0.12870233757919788,-0.3704717454029957,0.05203676137129434,0.6574312442626784,0.2912023047750058,-0.15110638732884699,0.5310066759146712,-0.2600009905269383,0.1677944660894016,0.024724390600404073,0.4566019191007504,0.05204492122200284,0.08083687537764754,-0.00036962841558458936,-0.15381578754940456,-0.30714813930287155,-0.07382732292036388,0.3330318649067756,0.49644986151753695,0.31469738460951474,-0.37329767681245946,0.2733596594975045,0.006920452677306319,0.29572203612790254,-0.41540587312549443,0.5327067668822908,1.0,0.20941198074151424,0.19987050170107223,0.1342332127939047,-0.06545651088974293,0.15889539042242817,0.26583941008956297,0.3535910680379325,0.26597918508418317,-0.1539858446591756,-0.24097334264530454
Putamen_L,0.38883676543853823,0.06458516875586585,0.044887697971898725,0.0657757279033361,0.3199011531381,-0.013656405350822024,-0.3696146469492438,-0.0851660898975842,-0.3181506289696549,0.11399237092303527,0.13547152809611612,0.029077827431778048,0.20307729724043977,0.004924528762324268,0.1752109514109395,-0.047766347835425486,-0.0684767057849421,0.6179193994111702,0.09035626748328093,-0.06468980871705464,-0.38804316961186697,0.18271630819307663,0.04669779178708433,0.20708290944666866,-0.04844535912608874,-0.07086972498322601,0.025403665701579946,0.2044308116838901,-0.07511066534023611,-0.22521815932106884,0.09257822539460588,0.027475647698412587,0.2586273585832938,-0.031146812990229273,0.18274325494012714,-0.20382044564133767,-0.10119052145940728,-0.054011976035987765,0.05420191936987152,0.014792940488001904,-0.08566546324057965,-0.027109352041878535,-0.07953308758818921,0.34876437960996637,0.020307551537199202,-0.2836798477036508,-0.0949292518189871,-0.16215290387907724,0.056617592499034364,0.06396971698200082,0.18740319697000998,-0.10375107476191131,-0.11971939048174263,0.08110380723300942,0.09130101802281025,-0.10777290632370524,0.04022563946400944,-0.5376247031563618,0.17371877538604358,0.3605068194921531,0.1462271238983548,0.10943453879219955,0.2096574718920828,0.03045781582134556,-0.009790343974373495,-0.06363669625455007,-0.15607747303057729,-0.0426009634078191,-0.17536493668401604,-0.025249822097159542,0.21267805015414698,0.051742428704427114,-0.01697071428444338,-0.07915167930774791,-0.09689535003150325,-0.37375179187111635,-0.10883147625632104,-0.02706784625918269,-0.13645707553318814,0.08988034097199088,-0.19198009914754743,0.09188831663899699,-0.24627395608125013,-0.10559492566788659,0.10206035807746182,-0.2689837878222647,0.050484881848665154,-0.3837841460324817,-0.0722753888204135,0.11564077919558174,-0.17718135906975682,-0.12221366321886945,0.24584066138702454,-0.18846339768989184,0.1546221697469122,0.04155739121918861,-0.2431251772521508,-0.1783021576536046,0.18889476862112978,0.20941198074151424,1.0,-0.3501072648643724,-0.074836907641342,-0.2598750308350516,-0.047539727581257664,-0.12313331027196711,-0.14659588377480834,-0.4041207830841856,-0.15846091194405565,0.07150397511238141
