,Thal_LP_R,Thal_PuL_L,Thal_IL_L,Caudate_L,Frontal_Inf_Tri_R,Frontal_Sup_2_R,Frontal_Med_Orb_L,OFCmed_L,Frontal_Inf_Orb_2_R,Precentral_R,Rolandic_Oper_R,Frontal_Mid_2_L,Frontal_Sup_2_L,Olfactory_L,Occipital_Mid_R,VTA_R,Temporal_Pole_Mid_R,Cerebellum_8_R,Cerebellum_7b_L,Cerebellum_6_R,OFCant_R,Occipital_Mid_L,Temporal_Pole_Mid_L,Heschl_L,ACC_sup_R,Vermis_9,Cerebellum_6_L,N_Acc_L,Cerebellum_Crus2_R,Vermis_1_2,ACC_pre_R,Thal_IL_R,Thal_LGN_L,Thal_PuM_L,Precuneus_R,Thal_VPL_R,N_Acc_R,SN_pc_R,Hippocampus_L,Cerebellum_8_L,Putamen_R,Cerebellum_10_L,Cerebellum_3_L,SN_pr_L,OFCpost_L,Frontal_Inf_Orb_2_L,OFCpost_R,Amygdala_R,Calcarine_R,Vermis_3,Precentral_L,Pallidum_L,Red_N_L,Red_N_R,SN_pr_R,Occipital_Sup_L,Cingulate_Mid_L,ParaHippocampal_R,Temporal_Mid_L,Cerebellum_10_R,Thal_PuA_L,Thal_MDm_L,ParaHippocampal_L,Thal_MGN_L,OFClat_R,Temporal_Mid_R,Insula_L,Olfactory_R,Cerebellum_4_5_L,Pallidum_R,Cingulate_Mid_R,ACC_pre_L,Occipital_Inf_R,Heschl_R,Cingulate_Post_R,Insula_R,Cerebellum_3_R,Thal_PuM_R,SupraMarginal_L,Cerebellum_9_L,OFClat_L,Frontal_Inf_Oper_L,LC_R,Fusiform_L,Vermis_6,Thal_PuL_R,Cingulate_Post_L,Thal_VL_R,Postcentral_R,Frontal_Sup_Medial_R,Raphe_D,Thal_PuI_L,Thal_PuI_R,LC_L,Parietal_Inf_L,Thal_MDl_R,Temporal_Inf_R,Vermis_7,Cuneus_L,Putamen_L,Frontal_Inf_Tri_L,Temporal_Sup_R,Caudate_R,Amygdala_L,Thal_MDl_L,Rectus_R,Fusiform_R,Thal_Re_L,Cerebellum_Crus1_R,Parietal_Sup_R,Hippocampus_R,Thal_LGN_R,Cerebellum_Crus1_L,Temporal_Inf_L,Thal_PuA_R
Thal_MDm_L,0.5124524987170542,0.23345572320516483,0.0628302859006382,-0.03800876872098784,-0.16967842242242737,-0.00018795598158688806,-0.23449896595916567,-0.09377261804652415,-0.06911005866291298,-0.04215713849740753,-0.20845863566288933,0.03677962454605077,-0.01057915015730706,-0.7130043309028168,0.3330352671297506,-0.33247115474132205,-0.16836340218935283,0.23728144949247748,0.26199712674283715,0.2405461255591077,-0.04270215682420405,0.20035195527022454,0.04867542043832326,-0.21940130800698274,-0.44902849786205074,0.13389163036876348,0.14599549843276594,0.21962342001061153,-0.061934084463156173,-0.23014490108229277,-0.11529125802020278,0.4340703094468346,0.604709655018544,0.39773709385600875,0.21538440006800222,-0.07079743253422226,0.2777321190755481,-0.3849063612547038,-0.1660284414336972,0.17962873456960762,0.15479010758656603,0.23115421642033013,-0.21130987540380672,-0.5973850782698709,0.1772271867294338,0.4144150376304361,-0.0002391365133363749,-0.08362808600281242,0.11647569627854641,0.07283701829735352,-0.0657506099284755,0.3483750888107158,0.17934145369147883,0.5313483622234394,-0.6664152705768335,0.2842191285366175,0.1160115081912129,-0.1937355218167777,0.0664647856081645,0.02743200125919949,0.4366477537264272,1.0,-0.31622948701803083,0.1380878570932981,-0.0550722331091631,0.38806646193523336,-0.12367616723084215,-0.4586968310479498,0.1146427945305109,-0.0892653101842777,0.11783127692166309,-0.283000907537195,0.10691100708009264,0.1159198295057173,0.0831466988115302,-0.06774820449964314,0.007903210625015117,0.4523620712104345,0.08815642104607184,0.20223830662663272,-0.04610284471924507,0.007650707949014484,0.06929543707789229,0.06593815996614041,0.19341178480032195,0.06907784347413563,0.07603792152492742,0.27309147878910617,0.06193530049097596,0.10629119145741657,-0.06506024692802594,0.40860072025262206,-0.056067934687813195,0.2154318862451094,0.29309574079913214,0.6608825850645468,-0.04997305591061027,-0.41088181122342243,0.17896077831076956,0.3605068194921531,-0.14721643994082176,0.05562223579414799,-0.03398657199741237,0.011468513294296117,0.4630359125657462,-0.15736957883326058,0.21598436091699433,0.05763284549834329,0.4095564663298507,0.14490494556648412,-0.1049335043966067,-0.04727023389397485,0.13629947427516115,0.0011757837609836115,0.3858960345416901
ParaHippocampal_L,-0.20027921284236838,-0.6069639482662015,0.09660915838016912,0.5506530512649092,0.584245799567739,0.4031253792399222,0.5020966509868591,0.4938400064039858,0.6147447133386466,0.24594639311644495,0.4018099223605197,0.4673937033817894,0.3933096166117691,0.30286971851511996,-0.6131493934034148,0.05296300213394546,0.281936625419603,-0.6838233965804073,-0.650653616982631,-0.4042236806076839,0.42312107287657513,-0.4238030936534249,-0.4019655893980343,0.4936071171681364,0.5773099044201081,-0.537006508603166,-0.5997952291515305,-0.04907706806866375,-0.25661661333441044,0.6764758591820186,0.626812338871382,0.16720824508728874,-0.26019650668698774,-0.34061366248393754,0.054345497156104615,0.5063567207396524,-0.36388697138581294,0.43470847587131534,0.834616224341658,-0.7728451613229386,0.2592343096352568,-0.7625022058699902,0.7252930208678302,0.41647187610213104,-0.33053081724112077,-0.52889687946925,-0.04751406834645286,0.18449464315257913,-0.39928788185703545,-0.4940285008897277,0.2026562909892548,0.42189909497155886,-0.2869834201032013,-0.21869838021970886,0.32393570419761053,-0.5157458664260207,0.3181573414919834,0.8250416290733209,-0.2189949450002724,-0.19549105994137628,-0.472528835956654,-0.31622948701803083,1.0,0.10852730945419234,0.6398483879326464,-0.4979514612423554,0.2504671401615348,0.5602255477093088,-0.14823568350381366,0.6436558312686579,0.275254718265807,0.7127047684668569,-0.3962389740261433,0.27260842276199376,0.35116467325610207,0.02829175086729643,0.044026668508347536,-0.42709929164581806,-0.13984799231911627,-0.8238958616724212,0.3056106606434755,-0.1059446473591097,0.584526455320415,-0.012169032233290118,-0.31387772160926086,-0.2538269506530731,0.291007755944936,0.29264681067395665,0.08599595735569339,0.4835088220002298,0.03823324412701506,-0.2912593316791829,0.25209749863476255,0.36693497733200464,-0.18271244240195167,0.06330051496729305,-0.4122262295817685,-0.02005623879833522,-0.4339251073664897,-0.047766347835425486,0.2339302590806548,0.20390682908613572,0.39987667841906366,0.47193545321618524,0.20103071949026285,0.626982150384815,-0.14178621040325573,0.3363140362223446,-0.6097920227444685,-0.16142399511395422,0.6345299038050686,0.16866566800166366,-0.5506455087917771,-0.029235636372603048,-0.5662904600105607
Thal_MGN_L,0.10912543305061292,-0.17575803138014887,0.5248418575147784,0.017421211335811995,0.09441561353833496,0.06828844189737153,0.12600547120086408,-0.03328328914798327,0.02931861560993366,-0.1280846947336182,0.08083687537764754,0.281203753502404,0.07259552213908041,-0.02267389575286233,0.02427405944397866,-0.09403411971524601,-0.024924605132585008,0.01011407098448751,0.0033741949346321495,0.0668606571210745,0.12633096680757844,0.16154284952651832,0.1757224149649126,0.11487096804328298,-0.015389160377915259,0.10607070435698297,0.15417656401288884,0.07620606124237995,-0.08495551972528674,0.21443883398689173,-0.052029175639490444,0.09079464092406962,0.1576418708387572,0.04168329850492177,0.14287776566004423,0.1565043145228221,0.09240070554631225,0.06658632971956738,0.38796285173606865,-0.0360949746122663,-0.028686891800085032,0.1561872120415258,0.2549388724602164,-0.014792225848699379,-0.06151490385755369,0.06037637346448106,0.04238280810277407,0.1626850355105074,0.117189531822894,0.022668045974033782,0.09031166140321718,0.20546290872709827,0.21114403067723583,0.1434555272739773,0.13502330911790977,0.18510310300749633,0.47213658616923565,-0.005814294648294427,0.24456231874004142,-0.03959575487388912,0.052753107583361984,0.1380878570932981,0.10852730945419234,1.0,-0.11789763384998288,-0.15454513304829992,-0.03294042768058096,-0.00318123799874807,0.31501548182426314,-0.03485194870250533,0.0153188940060071,-0.07932468461479915,0.2953719331151392,-0.18117483893230693,-0.09485658834236864,0.364213701952811,0.3038756363697007,0.1692096993376064,0.25258779736999076,0.0016125573956396707,0.13668602187592835,0.42024842586633065,0.12958009629849054,0.3520497294927421,0.3311720162698129,0.012083508891034805,0.0628845671136213,0.17769633845283764,-0.19321230784126076,0.12790038279950425,0.4033568609896194,0.2089020870349521,0.32764983130480374,0.09213194275263902,0.15718528551080332,0.34782551747707074,0.10715030645392712,0.11262869499808995,0.16070381097550804,-0.2689837878222647,0.37176282692638873,-0.10610218566617434,0.0031801500265432135,0.15368341860189613,0.23653651493975006,-0.06028033545189388,-0.01713448278021814,-0.10314856541358455,-0.28289890389915606,-0.15539088971838166,0.2400700175401465,0.18679087430903757,0.01641771557168821,0.3662937828764052,0.12265251184557889
OFClat_R,-0.20577044771376912,-0.49766669340857245,0.022850830728273656,0.444323923469505,0.6702055705211224,0.5180431852537187,0.633444248769617,0.7534540890884172,0.8277343036999516,0.5135969104155774,0.2868773552794073,0.027647866311676133,0.6004898773004802,-0.12561642553080898,-0.5149038922413446,-0.2058217868678298,0.38920166648885895,-0.325191481376298,-0.5411445332372815,-0.3341482953559137,0.2744575194996944,-0.7602919559797533,-0.5946493440398573,0.2476832109125023,0.42016296498482975,-0.5455024356005048,-0.6494196713967049,0.12892849284047966,-0.047310694341722574,0.34761236863669404,0.7509907014958728,0.24002233675821474,-0.021179146772816636,-0.14045363031865568,-0.08175470753060884,0.5272380409507071,-0.12912575260684472,0.2705712121944509,0.44155055425002976,-0.6446224032814498,0.24646249494765787,-0.5870422116112581,0.34075208946939367,-0.10799110244885889,-0.04666117280372608,-0.3271407842227682,-0.1029149204566011,0.20678773792361924,-0.567287758344225,-0.5022218026912268,-0.270141668457751,0.4958833188070634,-0.3264295602245972,0.12519070561595028,-0.13428476572243564,-0.7333507334400774,-0.07746809677096199,0.7690909860647972,-0.6486656224616213,0.051551354085804614,-0.16989238356778713,-0.0550722331091631,0.6398483879326464,-0.11789763384998288,1.0,-0.10782789846198541,0.19476089692610832,0.4485322432016834,-0.4155567831377351,0.7336546480418175,0.5366381118032375,0.8640538231689592,-0.5142899829697495,0.2159662522713403,0.41448930533504114,-0.3413793205213071,-0.08198985645740131,-0.640123344145168,-0.6439553796044042,-0.5711228760123161,0.2346511162720825,-0.5650309152064676,0.4360258019121944,-0.3960142655358442,-0.4344932423165353,-0.5513978950928455,0.2656573927045376,0.6251688982531945,0.38594460644457607,0.30040442784406507,-0.18045268105156131,-0.14892409661953834,0.028323457947151916,0.40823268944572516,-0.5978905185329222,0.3056266085526105,-0.39689472953691957,-0.36216968353438894,-0.6649254377178145,0.2044308116838901,-0.2982708951675035,0.5079950221345125,0.7696826240572676,0.12887527408949373,0.25727801379235943,0.6384780875228525,0.1311601164371847,0.02965429726756546,-0.282476116001006,-0.14081822551274206,0.5737607755660857,0.11318175394425291,-0.6001951599765849,-0.4715263372951858,-0.7513922055585924
Temporal_Mid_R,0.07347446053114229,0.752097151228952,-0.000680220661870701,-0.4518328423954169,0.07897528023950001,0.2117141180293772,-0.15709028696808797,0.050894009383540995,-0.25230304872822773,0.4899163161586258,0.23048666378682273,-0.5652940142406863,0.13240023845537327,-0.26573241682331145,0.6900819913073479,0.19940216366772834,0.2550345630493268,0.44245152361041434,0.30378066336787607,0.4807213482281971,-0.6695022276352589,0.1588070132851682,-0.09742530729973554,-0.4241806280439202,-0.4206888002913774,0.261419825677226,0.3255172493918678,0.008349752005965827,0.4287901762371187,-0.2962527191802482,-0.26594041151319825,0.14060177453583225,0.31737828217054764,0.7098898767606909,0.3116692638170629,-0.4360365201670033,0.27944684099740663,-0.057470203601513045,-0.5306184983204024,0.17475194482571413,-0.07846362018169124,0.2584393962992159,-0.4326107087407523,-0.3023879137866166,0.585854610042118,0.19077952031707165,-0.2616563490736969,0.15974362476238801,0.5113497874714883,0.513411468511409,-0.5359878177248781,-0.2910607114296634,-0.14809959155197344,0.16029446663357297,-0.30382798552058377,0.36124392162429536,-0.38010575666181456,-0.1406850854454098,-0.21898910537575259,0.32653309074835835,0.7355825156391145,0.38806646193523336,-0.4979514612423554,-0.15454513304829992,-0.10782789846198541,1.0,0.0778324096910964,-0.24816897194204357,0.1406630844469588,-0.057819372897569124,0.46306328866805624,-0.26962610383265095,0.05883201861096241,0.02276654169292297,0.02586462974014253,-0.07809632043841809,0.2549662494135403,0.17899270626744357,-0.40329095071893334,0.38427919895378115,-0.5963321234592254,-0.38279744427238865,-0.24318862676815176,-0.11689544278338022,0.04319983173601808,-0.12384975122934785,-0.2524671323712929,0.1176496045153144,0.5724773011906701,-0.22024798588732625,-0.05196836679215166,0.43938648595264357,-0.03811406339778452,0.0037987819385674393,-0.17976902398508288,0.10734865238861203,0.48254276402492297,-0.15182435287452103,0.386108988483361,0.20708290944666866,-0.6043126557521469,0.6178787496110228,0.2753089267700184,-0.46879390406791493,-0.1898476032585068,-0.28511002722738854,0.6870902493709704,-0.25992403365753297,0.5619399782338486,0.46214208140511853,-0.1347671001428671,0.007962566805264392,0.3378633566020456,-0.3603490132175849,0.1687094450892042
Insula_L,0.06292594672923622,-0.042759620489421085,0.1288323161733486,0.22415955479304264,0.3503724600810401,0.5589882898678977,0.14516778222717736,0.49221844196249814,0.2843333934557949,0.016879085200346196,0.49434434436975383,-0.09431451298390464,0.392349980054671,0.22743047853196566,-0.15943977233686307,0.29964514573702095,0.5884875227736774,-0.23302292233980412,-0.04365804996236421,0.3492330309541842,-0.11545672823117194,0.19544803323859236,0.06091457352133846,0.22891816004611204,-0.03912492804764385,0.35121727311062817,0.3389066643017458,-0.10160624240356943,0.16581480550225938,0.42723591506106623,0.2224938772622346,0.12689063150796867,-0.007598615268667007,-0.11410529955163187,0.2005069457617592,0.4242194946357067,-0.16362987587182987,0.38322643879927293,0.30437317089238713,-0.11239277325810403,0.3855924333768112,-0.06364939447433521,0.47871397841569396,0.20574130565806936,0.4841047366854318,0.34247128613891775,0.5187351578498827,0.485174827901026,0.39177627868222076,0.13920611592929544,-0.010498314396290459,-0.11656759776338894,0.023950621344396898,0.02012037774962958,0.2289275790335851,-0.06698247858004706,0.2047647311042317,0.3517467691273496,0.2866727902113639,0.48056279930681783,-0.09532957175017022,-0.12367616723084215,0.2504671401615348,-0.03294042768058096,0.19476089692610832,0.0778324096910964,1.0,0.5997143180044654,0.26090018775884355,0.3142937615027752,0.3264318789875608,0.3574197730390742,-0.04570347617820182,0.5084251403191276,-0.10064137459974742,0.4813209992626334,0.17715461955856848,0.0875917692382212,-0.03430016076023348,0.03512942267316699,0.14900923514833567,-0.15567176863091306,0.34020337010468155,0.44816227389441804,0.30429957370894234,0.027102271727485625,-0.0604777831281147,0.2205651585118534,-0.17757659261730793,0.09827132100897604,0.41027544601625243,-0.005118064499014254,0.659247130271444,0.4985898880548891,-0.13527376381229275,0.1388222995912607,0.2626536096659554,0.3583988599897242,0.19115806476520578,0.22867400882143823,0.05295079483594206,0.3071928135337076,0.29939787118262867,0.4321398355618024,0.1554630779149077,0.420805119878583,0.45859850262152235,-0.0414823609943116,0.19465214089904448,-0.2640308790407268,0.3813207593855192,0.519547843730151,0.3258882114233748,0.28404434751023183,0.1431837589806552
Olfactory_R,-0.33120752108570994,-0.370912280286066,0.3015320494035964,0.21165906129799095,0.5244169526614854,0.4979845603690352,0.6136675481541777,0.6942298080977245,0.48767505775737185,0.1418309262718398,0.47544565250168813,-0.09536071300623203,0.3932669677582332,0.47613327640653835,-0.42806648795577845,0.12135992501052448,0.6062346679915,-0.3890157844561971,-0.3743896797804076,-0.05243191977940058,0.061206407626040966,-0.22858806835910817,-0.12252947913438506,0.3572274686885681,0.3987807664010537,-0.007573221668128822,-0.10684502407461444,0.023498373253250826,0.1138664491977989,0.5740149565526411,0.4069538315731478,-0.051264875331894715,-0.2868974438500248,-0.2488923774648124,-0.03256823192282892,0.545317669981899,-0.11753708580637437,0.5231582353554828,0.5015822762690811,-0.4590957853118156,0.16034653541417676,-0.4086932891944342,0.4981373456365017,0.27654539045529564,0.16329524291997977,-0.13765556515399416,0.2695576108374141,0.575872330870186,-0.0586491836146964,-0.16212924384761546,-0.12284535239899984,0.02439505850230582,-0.04121172790602726,-0.09338260202585037,0.5093163849965248,-0.3965753028494422,0.12150023625124892,0.6026134408241488,-0.09467752463259305,0.20826560642922595,-0.19916917739925813,-0.4586968310479498,0.5602255477093088,-0.00318123799874807,0.4485322432016834,-0.24816897194204357,0.5997143180044654,1.0,-0.009793460141158256,0.43213281261036507,0.33890825416904524,0.612949448388916,-0.1731935711372378,0.1566683727297306,0.09517951869978862,0.3181112579267453,0.1485906323021499,-0.3559954763954979,-0.2329348852810266,-0.3453307560488234,0.18524335296443054,-0.19301324850708482,0.33836950264997284,0.1256795415731714,0.1377293036362842,-0.31620519905078315,0.13011494463330164,0.4258486025561159,-0.07071192352277628,0.13884768394784244,0.42879912246528146,-0.19383640233444735,0.5153253730780781,0.336346505761028,-0.4052259254213034,-0.020859184365812536,0.17804705709205593,0.28496502077614405,-0.24415412134947403,-0.0949292518189871,-0.007871974075734008,0.3118781884258404,0.5166325873408613,0.4068127231300788,0.1362209187146507,0.44486698765088567,0.2665523874665004,-0.07330624102055533,-0.26533976778294277,-0.33861266839591314,0.6331540967326622,0.40854748347067593,-0.16452305932186684,0.06261925716907354,-0.31667054375023107
Cerebellum_4_5_L,0.17209132186693302,0.1708978476658576,0.3670446627159161,0.07089297461579948,-0.008677856538370712,0.23844281147967086,-0.10862151425287099,-0.10982363897348475,-0.14373678413693525,-0.27286749251344333,0.11003747617851369,0.13540133988734823,-0.0034233872933574715,0.10065020214588324,0.262893680990335,0.08138636561774427,0.21269092418164354,0.11844349649140182,0.3171526694121618,0.38228362810122024,-0.13407351833696957,0.6665533046501988,0.33890056583869654,0.036216535113842034,-0.3496846158263024,0.4410090500634179,0.5913613018513257,0.089308142836776,-0.06311974588937545,-0.007335080414278477,-0.1990626986102751,0.14134831858714642,0.17176067664084016,0.15060639167270504,0.6375065622730007,-0.05142597075739137,0.06728199009140164,0.017964033378033782,0.13377110388260288,0.41461424533079266,0.19992679264942453,0.41618846741137766,0.18440955111181698,0.04134184844212531,0.39552017818456753,0.47998995634493163,0.46495851080713796,0.20833539110697705,0.6375590674842145,0.6347257566698074,0.10931830710685965,-0.1512774528341396,0.23723186166197902,0.033599041107723306,0.13090678232499614,0.5762697134767132,0.5270394356918914,-0.1867982707020027,0.5975943859713858,0.11593993384296064,0.18981922266481596,0.1146427945305109,-0.14823568350381366,0.31501548182426314,-0.4155567831377351,0.1406630844469588,0.26090018775884355,-0.009793460141158256,1.0,-0.15733666368402785,-0.024583843904828394,-0.2895051568357095,0.2401496462244935,0.08842072863315313,-0.05058397836931065,0.6229668349563243,0.4813743717637912,0.5721537886976709,0.40633680669387184,0.38270034539985665,0.14310204338480204,0.37456480601386105,-0.041697371338122756,0.7719623399411534,0.5541227010942177,0.20635848022341943,0.04476442846385087,-0.11563077921914068,-0.2095229332570895,0.09145145628317375,0.564624195420977,0.14373514638295198,0.3810467212180732,-0.06378491264372088,0.4787977463125887,0.2385608920543462,0.2375660546237205,0.2522327280694497,0.5387303780970727,-0.17536493668401604,0.3705675788603087,-0.07658818501166033,-0.1526752932322535,0.22521870272274636,-0.021360209001906088,-0.16148913065006792,0.23565033176680847,-0.15587364672830017,0.1397741371404208,0.21740422292553233,-0.04575563977383482,0.3112545133716781,0.37525654656624036,0.6004926992624035,0.5066395190652273
Pallidum_R,-0.2816264882783121,-0.35334960500950524,0.10666196539026505,0.6298461163480359,0.6241896642858901,0.4889864388223525,0.47589745219650176,0.631596327935814,0.6656501091272986,0.4517049851346754,0.3919072424283898,0.19521888851314803,0.48289905381010234,-0.010971426463906538,-0.40402973208181886,-0.05104767725214587,0.32400101873138687,-0.4241389428485579,-0.5712028204029671,-0.33192670078981357,0.14849329848568132,-0.489387222989901,-0.5755990324044354,0.1850240679697728,0.3634781626611135,-0.49788777729584766,-0.48468598137976765,0.23604743621268015,-0.029056433221070134,0.3563906990236049,0.5088243068163505,0.3359599766215463,0.04230203054140404,-0.1599274290181998,0.1829223388191149,0.48518702779627615,0.028752729429114623,0.37033938629154173,0.4770911168630462,-0.5782374333919315,0.5684550776646038,-0.562099846711304,0.45677019423522724,-0.056629614465704324,-0.01832916619130529,-0.3204604122405861,-0.03225581797433249,0.1855727820122683,-0.3108839101179358,-0.20896737968829154,-0.12938818352945128,0.486034924646279,-0.1479905301950957,0.1494878392035583,-0.04686325408046785,-0.5293805898590177,0.007892024818841095,0.6595153380484039,-0.4604442540712948,0.04883215505995719,-0.2542531330531067,-0.0892653101842777,0.6436558312686579,-0.03485194870250533,0.7336546480418175,-0.057819372897569124,0.3142937615027752,0.43213281261036507,-0.15733666368402785,1.0,0.47897681035720824,0.6870970280194512,-0.5186238961127962,0.3884569314530738,0.37657951329068995,-0.20316332593028325,0.21760429979682633,-0.43268783687490814,-0.4676292137433945,-0.5018894618233448,0.11641190294700267,-0.5311567759679311,0.422124503667869,-0.17026723031459415,-0.2108823556943948,-0.43355979421266544,0.2447219441154182,0.40819541417092986,0.4001496269967462,0.3365457719528927,-0.039897307576670545,-0.1269386746363739,0.1826138707339596,0.3326693350981667,-0.3867825677386337,0.23856708251217756,-0.35237492449263463,-0.16073963290748172,-0.471785612627147,0.3199011531381,-0.2236855858888807,0.4423197759707835,0.6443079905991888,0.22642849077096017,0.15082648959459935,0.45899897185110955,0.2089217574151447,-0.012189010181009931,-0.17368575405367964,0.04002221165128943,0.4829023010780181,0.1997853351225668,-0.5140792025537104,-0.37968552020273205,-0.6117621388099039
Cingulate_Mid_R,-0.045461353147088726,-0.007084717870556212,0.14918689878548275,0.08635168669947257,0.7388530136736915,0.6408533500570964,0.42474911583147285,0.6227620957216284,0.47941642553510183,0.7185175722072428,0.5632585135669149,-0.25123296768460796,0.5103264608234916,-0.17795097417669026,-0.09236386702481157,0.03387261144077053,0.5934244715638858,-0.05288548587048662,-0.11938728567367972,0.2190644559280451,-0.18191359303504362,-0.2945091577574491,-0.3385924642177365,0.011964118144873736,0.08299283212616995,-0.10086331156878156,-0.10400050876908233,-0.006909930903974669,0.2463329757682053,0.31904890465783586,0.42421416259936723,0.33868033083573307,0.23373758734594913,0.3351151712724435,0.27122620815465154,0.2622188131410799,-0.025951539147264103,0.2651038640718078,0.19602755933674632,-0.3412551025709758,0.1621877241348439,-0.2969781590512591,0.1786706974932147,-0.0892223008331685,0.3169305511590868,-0.1180102235608885,-0.1477608588179045,0.4666881481712762,0.08457429659166336,-0.06738797123534765,-0.4581149861062012,0.06308156640358469,-0.3723284855947097,0.11511906482891077,-0.1345354235097422,-0.2975497703308873,0.05445466807596676,0.5800743089334924,-0.4413298355023386,0.25585466142455215,0.2794297616231402,0.11783127692166309,0.275254718265807,0.0153188940060071,0.5366381118032375,0.46306328866805624,0.3264318789875608,0.33890825416904524,-0.024583843904828394,0.47897681035720824,1.0,0.48496332603928827,-0.3130648543292409,0.2423865292394602,0.27519257751280596,0.0003353268778194347,0.08825285856704271,-0.24549130189697518,-0.6628855660883961,-0.1742562823519895,-0.2305678823969537,-0.5073834652371572,0.275176445702621,-0.10800940966286701,-0.11337873775843058,-0.4770403910096605,-0.011099903421899076,0.6124390297088607,0.5269033403344319,0.11078626817570753,0.018358740271331938,0.27135810635227636,0.3211122322116382,0.3758758997522007,-0.5563937246996871,0.2659363062536363,0.11714661944516135,-0.16235929847025407,-0.18033015556023593,0.09257822539460588,-0.39894368792058926,0.8390858945692343,0.7767664966511734,0.045286616587893354,0.24155315621791854,0.3766192824824213,0.6356910640863195,0.003311074636649483,0.0887592535783834,0.038992366236186925,0.5151839134303092,0.22184133914470658,-0.08562818204945766,-0.3494142746930301,-0.34303267552469385
ACC_pre_L,-0.19197102576986133,-0.5625169142868472,-0.0294741297412926,0.4926997467051507,0.7216559725448738,0.5790180840525243,0.6110053020697055,0.738528698913217,0.8101529512507072,0.4238969711551849,0.3641865000494182,0.06259155897288304,0.6374938686015699,0.12844407409606254,-0.6174921081616703,-0.005585581368099904,0.48700634478307864,-0.33020139147057637,-0.43918442278834857,-0.26527365497269145,0.2771654957794197,-0.6648418539539827,-0.4778380603471691,0.34495195628252073,0.5226484889146409,-0.4534407820147428,-0.5231965271281487,-0.08453146050975908,-0.07339119062054023,0.4546433983412719,0.8571031713153235,0.11039994975648522,-0.1474122136504746,-0.23460589513730112,-0.031077908458467248,0.5740176570944839,-0.367339170009177,0.33632397826240423,0.5514241628081507,-0.5541315119947232,0.2596614421754581,-0.5383337839075336,0.48828931726318875,0.2104960137237369,0.021518038227198645,-0.331725737484107,0.03461731548620906,0.2480637019942248,-0.47823352212588566,-0.4466476287969267,-0.17619519067869907,0.3196371342810595,-0.41986631053924584,-0.11489711731404076,0.11164787248970535,-0.7351487148967963,0.050469978524382966,0.7890166989546418,-0.5008965858327423,0.11745819087492237,-0.2830343284526487,-0.283000907537195,0.7127047684668569,-0.07932468461479915,0.8640538231689592,-0.26962610383265095,0.3574197730390742,0.612949448388916,-0.2895051568357095,0.6870970280194512,0.48496332603928827,1.0,-0.45788738490747266,0.21853770022577443,0.3364526679549753,-0.17231496460636736,-0.0797465179471019,-0.6533836248590794,-0.5713214952006307,-0.5081227712836011,0.3066447588987834,-0.509155730220383,0.4126400784704266,-0.2734873396381271,-0.43150079701999183,-0.4518499249130304,0.2585916497744384,0.5272252683229589,0.26681993939918575,0.32711782894919555,-0.00929451113456869,-0.1785427104961478,0.1354672861871398,0.36499520633262267,-0.5649406921960097,0.18644299506664294,-0.3623531282130151,-0.1381023195546766,-0.6689896539140768,0.10943453879219955,-0.17981685364110286,0.4396814042758365,0.7195758982155284,0.24535786084747474,0.23583365831298297,0.6694474549698107,0.07955656314677782,0.14107969414313168,-0.341851833238222,-0.19793162727107227,0.6049245864620744,0.18528151200689982,-0.4924695654470843,-0.31818506720424433,-0.7054781587782613
