,Thal_PuL_L,Frontal_Inf_Orb_2_L,Supp_Motor_Area_L,Frontal_Sup_Medial_R,Amygdala_L,Thal_AV_L,Cerebellum_Crus2_R,Frontal_Inf_Tri_L,Raphe_D,Supp_Motor_Area_R,ACC_sup_L,Frontal_Inf_Oper_R,Cerebellum_3_L,OFClat_L,Amygdala_R,Heschl_R,Calcarine_L,Frontal_Med_Orb_L,Temporal_Pole_Sup_L,OFCpost_L,Thal_VPL_L,Temporal_Sup_L,SupraMarginal_L,Occipital_Inf_L,Temporal_Pole_Mid_R,VTA_R,Raphe_M,Thal_IL_R,Cerebellum_4_5_R,Frontal_Inf_Oper_L,Cerebellum_4_5_L,Parietal_Sup_R,Thal_MDm_L,Angular_L,OFCmed_L,Rolandic_Oper_R,Thal_VL_R,Frontal_Mid_2_R,Cingulate_Post_R,OFCant_R,Cerebellum_Crus1_L,Lingual_R,Thal_VPL_R,Parietal_Inf_R,Frontal_Mid_2_L,Temporal_Pole_Mid_L,Frontal_Sup_2_R,Vermis_10,SN_pc_R,Postcentral_L,Cerebellum_3_R,Olfactory_R,LC_L,Frontal_Sup_Medial_L,Thal_LGN_R,OFClat_R,Vermis_7,Cerebellum_8_L,Cerebellum_Crus1_R,Cerebellum_10_R,Cerebellum_7b_L,Thal_VA_R,Cerebellum_6_L,ACC_sup_R,Occipital_Sup_R,ACC_sub_L,Precentral_L,Paracentral_Lobule_L,Hippocampus_R,Occipital_Mid_L,Frontal_Med_Orb_R,Thal_PuL_R,Thal_VL_L,ACC_pre_L,Frontal_Inf_Orb_2_R,Thal_PuM_L,Thal_PuM_R,Thal_AV_R,VTA_L,Temporal_Pole_Sup_R,Caudate_R,Frontal_Sup_2_L,Hippocampus_L,Occipital_Mid_R,OFCant_L,Thal_Re_L,Lingual_L,Paracentral_Lobule_R,Vermis_4_5,Caudate_L,Temporal_Inf_R,Fusiform_L,OFCpost_R,Thal_MDl_L,Occipital_Sup_L,Vermis_3,Calcarine_R,Occipital_Inf_R,Cingulate_Post_L,Temporal_Inf_L,Vermis_8,Angular_R,Precentral_R,Thal_MDm_R,Pallidum_R
Olfactory_R,-0.370912280286066,-0.13765556515399416,0.25246683038362605,0.13884768394784244,0.4068127231300788,0.2559445241680135,0.1138664491977989,-0.007871974075734008,0.42879912246528146,0.43586188940883047,-0.15858740169554889,0.44458969789265046,0.4981373456365017,0.18524335296443054,0.575872330870186,0.1566683727297306,-0.43262687724769106,0.6136675481541777,-0.2930560614247288,0.16329524291997977,0.46453092545245045,0.11368051852982251,-0.2329348852810266,-0.21078485088809631,0.6062346679915,0.12135992501052448,0.3291889684016762,-0.051264875331894715,0.36222157517250614,-0.19301324850708482,-0.009793460141158256,-0.33861266839591314,-0.4586968310479498,-0.3628094978297978,0.6942298080977245,0.47544565250168813,0.4258486025561159,0.2863479159812304,0.09517951869978862,0.061206407626040966,-0.16452305932186684,-0.3639169672621919,0.545317669981899,-0.23693261378862143,-0.09536071300623203,-0.12252947913438506,0.4979845603690352,-0.3416477861959311,0.5231582353554828,-0.2794188508257534,0.1485906323021499,1.0,0.336346505761028,0.2843310135458288,0.40854748347067593,0.4485322432016834,0.28496502077614405,-0.4590957853118156,-0.26533976778294277,0.20826560642922595,-0.3743896797804076,0.433963543053555,-0.10684502407461444,0.3987807664010537,-0.2965797242231905,0.478620051697875,-0.12284535239899984,0.18364178599143566,0.6331540967326622,-0.22858806835910817,0.39800977946581817,-0.31620519905078315,0.4796272687041624,0.612949448388916,0.48767505775737185,-0.2488923774648124,-0.3559954763954979,-0.17960335475019149,0.0385521507657826,0.40969696093905195,0.5166325873408613,0.3932669677582332,0.5015822762690811,-0.42806648795577845,0.6246928086771806,-0.07330624102055533,-0.3101690825787653,0.3752843708189727,0.23421188105343843,0.21165906129799095,0.17804705709205593,0.1256795415731714,0.2695576108374141,0.1362209187146507,-0.3965753028494422,-0.16212924384761546,-0.0586491836146964,-0.1731935711372378,0.13011494463330164,0.06261925716907354,-0.3272223902763951,-0.15929383483254816,0.1418309262718398,-0.4292417088541344,0.43213281261036507
LC_L,-0.2748800455090064,0.047078686043240156,0.0905225520816173,0.199717947007909,0.3936557404658193,0.36147502354694566,0.06709478182571735,0.029661196184829708,0.1433640171075795,0.3023275492377629,-0.23032760926070164,0.33206728193262997,0.41537498684608487,0.08924236452424358,0.36099440817750783,0.40980342485175153,-0.15841365904895635,0.280384763719847,-0.2972548325229623,0.059926459471436974,0.3777481886323077,0.18999252056317834,-0.14656166990574995,-0.14789149986878766,0.37240920359231855,0.011169543797312371,0.2982318571985272,0.31744805672807935,0.2447157378333892,-0.15600574632020006,-0.06378491264372088,-0.44751273247663126,0.2154318862451094,-0.3011201829958488,0.4410980384014441,0.2733596594975045,0.4616235409310689,0.13274829773265967,0.06917692651192286,0.07122856035254868,0.10347671543628159,-0.10652131318726173,0.4514077667500315,-0.19337134240243753,0.06296968605229139,-0.11947347589303135,0.34221458421547657,-0.23437819422399012,0.15853016586106145,-0.17563464858050024,-0.010511344394353752,0.336346505761028,1.0,0.21484610274487034,0.3542260642507467,0.40823268944572516,-0.020879943846322024,-0.3973904182086155,0.018534237379332383,0.3234808828747293,-0.18228634483127876,0.34734601943499605,0.014883924715834662,0.015395402804817162,-0.20485477205951208,0.30430911304001196,-0.04953643626729101,0.2623675213657296,0.47846518294191337,-0.1428453055741794,0.3369094449175369,-0.1548071157336507,0.5691724189874017,0.36499520633262267,0.40097992512126607,-0.006626192413238982,-0.0514152198901599,0.3638694996580677,-0.11226529153894871,0.2630027262951788,0.37412517201480583,0.2672420684635534,0.4127244817821884,-0.28551212351193744,0.4070076073741768,0.18891092136144758,0.08020902997019769,0.43686833400817815,0.4426356350434518,0.20683988778825593,0.03705715608375905,0.18452103550113505,0.11211916330604889,0.4733677799198711,-0.31956890043717845,-0.33067867539029866,0.03266163003314286,-0.1485966875829762,0.12739745356594614,0.10170956621525938,-0.14585438192726394,-0.1399049800446881,0.12278850011026504,-0.04042017517333011,0.3326693350981667
Frontal_Sup_Medial_L,0.05526309630248319,-0.021532587071504707,0.08361745616033732,0.4790574358563925,-0.07252910195915459,-0.0025093627688053716,0.13928696160187318,-0.40346809515104637,0.08414436206584733,0.4382738868460971,-0.21323296065210723,0.4189650847424637,0.10591359038778529,0.22373853485109893,0.05837025135035656,0.16712362150393828,-0.06074088273763998,0.4018546227217975,-0.34466137966107857,0.46210008823873644,0.5090268507784809,-0.19511043444540865,-0.5102342527751235,-0.2992431100230296,0.5000845392153932,0.06049257378984577,0.00021897370528320696,0.3063238125272225,0.06811069991567308,-0.43327415304405037,-0.02333903916447762,0.2879008352781217,0.10068458824723366,-0.2832759783580231,0.615046496485755,0.1128065124562303,0.3833358535220445,0.292288171411422,0.3818928651640085,-0.10110209170529043,-0.26942593888584127,-0.0937213680450429,0.23691746600518354,0.43356227011299797,-0.02595290146826884,-0.5582370280144262,0.7392187356201128,-0.19047331494169442,0.24986772838429155,-0.5340480250135118,0.07481039747791392,0.2843310135458288,0.21484610274487034,1.0,0.3583741213797248,0.568650341097106,-0.19406729173417342,-0.2673127501455833,-0.07698945067022185,0.3844613903306081,-0.1319540612768464,0.03928988119404659,-0.19468148385345208,0.09324322640485394,0.2720744823925226,0.4401947244468128,-0.5047560032593295,0.3857478216965085,0.24147193621613683,-0.307399610537206,0.5463100780221242,-0.20007398352401282,0.2891494325541556,0.6029989364305203,0.32842802281956207,0.33028835039961346,-0.21758130124226394,0.36180794056652016,0.1408570662011567,0.3624065615444616,0.6238054577418662,0.8791194514850612,0.23512912106892908,-0.0438117603852071,0.5172752112554739,-0.16473959969293878,0.05539018034085199,0.27042918367023633,-0.020847312875120663,0.25069563796327965,-0.19789061011649547,-0.18373418604224498,-0.030043429788692837,-0.06609617013072634,-0.1994235117263117,0.019436340599327785,-0.10882205417130428,-0.4184827956528032,0.3777720446162023,-0.3608509994143037,-0.19332647267387276,0.3486171424727237,0.45264932640118477,0.03066167338710085,0.45492770114361264
Thal_LGN_R,-0.047272503486458395,0.23161174223196293,0.28248038347671317,0.12009867758240418,0.2990421012095956,0.1622030554169183,0.14649544451041707,0.11512433784690747,0.5300637360513694,0.3180244598003546,-0.3916581828885996,0.44896675290299054,0.2861044208349248,0.32308788826627177,0.2824309438164985,0.3635771730908515,0.09179974074686952,0.3930319069185364,-0.020302662967738333,0.35989365967578857,0.4085004831662965,0.2177167645841997,-0.02842041545198515,0.2784249706735809,0.49813234655995464,0.04573225004757199,-0.13325928570295445,0.43360363271731067,0.01672798820065292,0.06162820368623953,0.3112545133716781,-0.11186018001010034,-0.04727023389397485,0.09530852804750203,0.48889472977886766,0.06092392899642432,0.22224218755750885,0.3331079891197487,-0.05060147895456524,-0.10066919053252775,0.08285651172844039,0.10167059234356207,0.4783394026852552,0.03059493747008904,0.015386503140526463,-0.21947519286465475,0.4491461128555073,0.06224801965124855,0.3196200808849697,-0.22137528738330878,0.08988582529085493,0.40854748347067593,0.3542260642507467,0.3583741213797248,1.0,0.11318175394425291,0.2842857413375077,-0.053406942281107976,-0.11981705469495618,0.3339664497726729,-0.05195954502433801,0.1640202541790724,0.22225699590183282,-0.21474903382699034,0.12416507544776825,0.22542725497977026,-0.35367084236566515,-0.05210653355392793,0.20311676706201506,0.2486627039231973,0.1454731407505459,0.1648907419151401,0.23204310326199706,0.18528151200689982,0.12272584642191876,0.06564625281183532,0.29529218399777724,-0.08983014640969608,0.029291308071921148,0.4812843142727338,0.2963047482932884,0.34575222599838734,0.2876077087041571,-0.19541584543507182,0.21315195295186803,-0.2275980147552871,0.22650978338480696,0.2980806708522444,0.24943269922041733,0.3068069951297004,0.08683477398607344,0.49114573277210444,0.3587018029202038,0.0328890740067991,0.08810636357231642,0.12814739613804776,0.28083059231856217,-0.3343218662528983,0.053074285108603125,0.23354112463867877,-0.011200806047019778,0.0828575890477148,-0.1392217262677154,0.09504835265932898,0.1997853351225668
OFClat_R,-0.49766669340857245,-0.3271407842227682,-0.11445619007417988,0.30040442784406507,0.12887527408949373,0.16620198270058206,-0.047310694341722574,-0.2982708951675035,-0.18045268105156131,0.3072149789279146,0.009909869370977875,0.41154711362050006,0.34075208946939367,0.2346511162720825,0.20678773792361924,0.2159662522713403,-0.6342899821380907,0.633444248769617,-0.7483656800679939,-0.04666117280372608,0.49255414182333795,-0.18593059829466388,-0.6439553796044042,-0.7037231853298958,0.38920166648885895,-0.2058217868678298,0.4022756101543926,0.24002233675821474,0.0627442743189729,-0.5650309152064676,-0.4155567831377351,-0.14081822551274206,-0.0550722331091631,-0.7093321543615555,0.7534540890884172,0.2868773552794073,0.6251688982531945,0.12844871526682583,0.41448930533504114,0.2744575194996944,-0.6001951599765849,-0.6112300541331224,0.5272380409507071,0.04694604715715003,0.027647866311676133,-0.5946493440398573,0.5180431852537187,-0.7238512402936438,0.2705712121944509,-0.5420656723920914,-0.08198985645740131,0.4485322432016834,0.40823268944572516,0.568650341097106,0.11318175394425291,1.0,-0.36216968353438894,-0.6446224032814498,-0.282476116001006,0.051551354085804614,-0.5411445332372815,0.4805927125374343,-0.6494196713967049,0.42016296498482975,-0.28465377213895404,0.6645297669330484,-0.270141668457751,0.4953389993830886,0.5737607755660857,-0.7602919559797533,0.7970657206405166,-0.5513978950928455,0.6438070816136628,0.8640538231689592,0.8277343036999516,-0.14045363031865568,-0.640123344145168,0.5209316981890658,-0.26788501558091143,0.10911828996448174,0.7696826240572676,0.6004898773004802,0.44155055425002976,-0.5149038922413446,0.8864800729212103,0.02965429726756546,-0.4841157627896329,0.24990105012142177,0.004226650780705454,0.444323923469505,-0.39689472953691957,-0.3960142655358442,-0.1029149204566011,0.25727801379235943,-0.7333507334400774,-0.5022218026912268,-0.567287758344225,-0.5142899829697495,0.2656573927045376,-0.4715263372951858,-0.5796054936856201,-0.13077077983692603,0.5135969104155774,-0.3026524997332705,0.7336546480418175
Vermis_7,0.046863666958738816,0.11886747378310714,0.20973953226625722,-0.041582736268340435,0.1710940271694961,-0.010599874557649366,0.3203020838084715,0.2253677403561165,0.46999323967952095,0.15236068100699776,-0.06142998522697988,0.004948136714272691,0.21771266612182544,-0.012654506911245795,0.19667861192524308,0.04159643085959273,0.046144049718398535,-0.15898272214768847,0.2810416272197016,0.14675983831788686,0.09466787280491595,0.16359518602541848,0.2510278263977475,0.40930440715318583,0.0658971576103993,0.5492720255683717,-0.013172271134922343,-0.18901737318647682,0.30649262758907475,0.26680464474934346,0.2522327280694497,-0.33566835547360047,-0.41088181122342243,0.18063422683484567,-0.10815326434016814,0.20077529929707602,-0.20962705891134492,0.03963268841131387,-0.14600670306475827,-0.12363294874383637,0.43103599453384245,0.16132535278816265,0.17610733414149532,-0.41238649159816493,-0.08458792918729874,0.20865901175682014,0.011984678695618289,0.32058593840505223,0.4775088873751846,0.06431021803710854,0.20230713394503763,0.28496502077614405,-0.020879943846322024,-0.19406729173417342,0.2842857413375077,-0.36216968353438894,1.0,0.1618244713077975,0.07276026819990329,0.3507537829457857,0.1707112080389575,-0.07667652332009951,0.5188752906636361,0.11772386592331575,-0.0330170583469395,-0.2599851079426969,0.06673822775693893,-0.24285623839931056,-7.357007175407114e-05,0.35082938850667167,-0.3129856568480274,0.16677949512306176,-0.14139329237450057,-0.1381023195546766,-0.23289122286578906,-0.1477830686833455,0.10634507580719026,-0.6644269175403114,0.25253507765111327,0.19101178919232137,-0.18643442624148185,-0.1443471760304754,0.11091532712921082,-0.03694678061229883,-0.23655179644460375,-0.1700026448243763,0.22462250221519323,0.21665781783663646,0.15684094706752966,-0.09821693936423953,0.3745340786669996,0.47032832432164334,0.23801399811964769,-0.1742482528208442,0.14642869872454467,0.27610574847995456,0.4173558173924972,0.12775528022155988,0.09263550009217453,0.397603493386466,0.2531586765350787,-0.020907625852057514,-0.2436880616299782,-0.08068980552376692,-0.16073963290748172
Cerebellum_8_L,0.3123956538309031,0.6321624513158541,0.07972388828023141,-0.3659618808205415,-0.15873610746656097,-0.04571682671826124,0.018973172363077006,0.07658117408150375,0.181621327173628,-0.3219658313534345,-0.2830551640981202,-0.41114219580103184,-0.447321368139167,0.05211076989194328,-0.21036488855802837,-0.11059874538547604,0.5387711142694057,-0.49364019513679064,0.6971402587680832,0.32467079001206156,-0.2523928433486526,0.027706726019028648,0.3376943204757706,0.6954537333470804,-0.21082358092760528,0.002076358701073173,-0.48820184380951415,-0.12089641132756195,-0.19199643149600548,0.2177291745203794,0.41461424533079266,0.10077604842975023,0.17962873456960762,0.4305352941053203,-0.4791879599712237,-0.44918756187300496,-0.39831164089967824,0.07201217436204074,-0.41104833818220476,-0.1541882107366232,0.5773053657882781,0.6013010433576228,-0.3319575513262677,0.059793445767303104,-0.1898665802530189,0.4894135033022744,-0.2696289867498736,0.852775297370043,-0.4034535060419529,0.28390070035949044,-0.07438456222170804,-0.4590957853118156,-0.3973904182086155,-0.2673127501455833,-0.053406942281107976,-0.6446224032814498,0.1618244713077975,1.0,0.5147447483866738,0.17576354030023178,0.8165245875549285,-0.39645597615223294,0.6831956424433974,-0.5733522884142994,0.2148008448804987,-0.5948174674336715,-0.0032063348815952017,-0.3310251151904954,-0.62808902459776,0.5846204639570802,-0.440312536826859,0.3462126173553009,-0.2994814142930246,-0.5541315119947232,-0.42138136701873374,0.027983576872772593,0.5064101252233725,-0.2054288646493573,0.19240520591294635,0.06170695773122015,-0.4937220669900558,-0.3444903880122359,-0.5649553163227269,0.34547648899475214,-0.6645948844250301,-0.12044948627880755,0.5023441074056701,-0.0911315654124799,-0.09381982307826402,-0.17392237738500885,0.12018296831507713,0.3235712818009188,0.34025985288231547,-0.03998596734900607,0.4820798177990455,0.4436035508908085,0.40279561020375787,0.32985691766519587,-0.2690150417475969,0.33633033681168006,0.5893420161018414,0.09310667697739392,-0.48945013917363556,0.3560956490367688,-0.5782374333919315
Cerebellum_Crus1_R,0.4527916852009037,0.4476288501737806,-0.35676087923920574,-0.30762487461676635,-0.17971797503908793,0.14408455989531616,0.15334986879846546,-0.39140387624274325,-0.021056497985007704,0.031017935286152293,-0.3846888393667563,-0.17787520108898597,-0.2816601463358271,-0.386085183982137,0.03592901041834828,0.18791135716721905,0.30313163703540097,-0.45344213275766154,0.3408105109063689,0.405510205231551,0.03510052320635723,-0.4470921199505537,-0.03755673318061596,0.39180482361936236,-0.05490289597362653,0.10679415697748709,-0.1701641563177047,-0.10444751949445231,0.11436233944921957,-0.34234450764915475,0.1397741371404208,0.08506203563923415,0.4095564663298507,0.001976180588156294,-0.15220753594317976,-0.008123042835869518,-0.102750038357021,-0.09422733270496554,-0.2200809871591392,-0.4255801618273466,0.5401700870798664,0.5906905774330533,-0.236963764528856,0.15331883231797885,-0.3497419014393328,0.21763882103812215,-0.041456549842492,0.5864641967179168,-0.2730728736768809,0.059866179440351365,0.1240019713916846,-0.26533976778294277,0.018534237379332383,-0.07698945067022185,-0.11981705469495618,-0.282476116001006,0.07276026819990329,0.5147447483866738,1.0,0.4161042746829202,0.49004360232532623,-0.39811685061533303,0.537657260272456,-0.42034656437128615,0.3638393654438922,-0.37889268991251296,-0.06375604990631002,-0.25478085981206533,-0.33863191132722953,0.3292689831692746,-0.046058369588064356,0.04025308773969578,0.042877002687806975,-0.341851833238222,-0.2237311588845426,0.14362098360903472,0.27096855668390446,-0.04465431946299814,0.3658589868459635,0.16401901944719838,-0.11857972173593888,-0.17939517218160003,-0.5888088127490658,0.4459170200601285,-0.3673331326659342,-0.08756937988592187,0.5133032683141369,-0.06964734227649387,0.022714151319246513,-0.1874260116053856,0.2955836154835311,0.09052342258788844,0.14588059948390153,0.09961434990436488,0.21556934900855806,0.3987446408477386,0.4371150068033099,0.2151781608262147,-0.28526972671905576,-0.03230124339265778,0.22452267008849933,0.4025030629117938,0.002437342398207544,0.33627312913244806,-0.17368575405367964
Cerebellum_10_R,0.2098382562050444,0.2524234079604771,-0.003808370099578373,0.014752652822320227,-0.055013979932486544,0.10842420206843717,0.4551491504227117,-0.2766632196250111,0.3105545792666035,0.4551024495621035,-0.4666764882098852,0.13690118957569566,0.018781059644636666,-0.0689531919124089,0.2168040159700649,0.251275391434019,0.15600351023732328,0.024564623689066548,0.12181755876981408,0.4455656486350937,0.2846593879705642,-0.15163645404609855,-0.20553666837933385,0.18216582565833445,0.280071164041443,0.3055217045873116,-0.07812224219900492,0.04965402893073346,0.24986129413892846,-0.22932660465417223,0.11593993384296064,-0.22926044811304794,0.02743200125919949,-0.1660566547683809,0.23862801905529202,0.07010702573415213,0.09436120901102256,0.035988758193813336,-0.08274742225349618,-0.3025875385400239,0.46252765799510526,0.26899844493744174,0.1466619727421949,-0.03054846444785443,-0.2439515639808892,-0.09996723346848435,0.3423300329417685,0.3993205947857063,0.23547165622526436,-0.3909178301684333,0.12360878463525372,0.20826560642922595,0.3234808828747293,0.3844613903306081,0.3339664497726729,0.051551354085804614,0.3507537829457857,0.17576354030023178,0.4161042746829202,1.0,0.2912365634714468,-0.18854936727187596,0.5224917751202807,-0.15131429397973692,0.2517938396943971,-0.05238721361919542,-0.37629905401690716,0.16174335700532752,0.008085746582489022,0.09963648708574274,0.11931032467165173,-0.004911310805481827,0.13496076182420666,0.11745819087492237,-0.029302237140632795,0.1976795064658341,0.03560518822965835,-0.14025286217189947,0.3363472176859371,0.3920627074081399,0.24429944677607815,0.3594121573735304,-0.12489790408317265,0.11344266448186045,-0.02034053167845144,-0.2386893034869,0.37808702057118093,0.34338676002511365,0.17727081299904152,-0.08242210042807943,0.3564573580799826,0.22615907647226954,0.11077872197266647,0.01100978577675089,-0.05638358176534365,0.21734673905617224,0.4167692472319396,-0.06863707349625973,0.13266824232858587,0.09110627944369618,0.19812498544775808,0.2986902759699263,0.1646292090555738,0.02249172274602919,0.04883215505995719
Cerebellum_7b_L,0.3602528075194685,0.5131569500740191,0.1631632531229987,-0.26115977357350945,-0.13944915870856425,0.020222582402642863,0.08565373215433046,-0.047937633411339144,0.22528113897921723,-0.18161736709405227,-0.3381237869997118,-0.23715986983756793,-0.34542991585464267,-0.06729654041811295,-0.07789834415829737,-0.11671762592913262,0.5730656260343903,-0.42659385988624454,0.676270343316575,0.43385544503616386,-0.08997467224034576,0.08169653258904307,0.15445270009733905,0.5931286197585328,-0.017829292804228774,0.1754984080534935,-0.36952954333884946,-0.07060403576555445,-0.10352881323167408,0.16201281295340808,0.3171526694121618,0.009220820098683172,0.26199712674283715,0.24702786402389276,-0.3624401794593294,-0.28836517878263623,-0.19041982738313554,0.1103780706336572,-0.37197953656620886,-0.2394270680300915,0.7106391979660985,0.6250955312294199,-0.31566693461721695,0.11177779583314108,-0.27762704364835056,0.49119650940319,-0.10814742744601581,0.7816098690051975,-0.3277017345081744,0.10007607894491641,-0.10579282465266271,-0.3743896797804076,-0.18228634483127876,-0.1319540612768464,-0.05195954502433801,-0.5411445332372815,0.1707112080389575,0.8165245875549285,0.49004360232532623,0.2912365634714468,1.0,-0.3625245015675593,0.7221420233004452,-0.4720601322350438,0.22786858051009506,-0.5232690179620613,-0.15112142216493046,-0.2497296331792036,-0.36001772626489315,0.5010727212369867,-0.3976137278181203,0.2829214841538281,-0.15527685377975226,-0.43918442278834857,-0.3818245276490322,0.22002817153425838,0.40696268026306665,-0.010998975422639374,0.31657660972402424,0.26289989328810115,-0.31812675025041204,-0.17794075015999852,-0.4315869841800097,0.385905813197165,-0.5618569306456599,0.06535696824708026,0.5765268490401048,0.09870819671177565,-0.028017934298750165,-0.3406842375836648,0.25428818992376984,0.2632091079036758,0.1390988190293357,0.13112504308713266,0.4199617854156627,0.26619610978751246,0.46944895580822654,0.3903264538115447,-0.22009444661310024,0.314592987424672,0.6791330169598706,0.14431569440548472,-0.2838802098401862,0.24433792031196463,-0.5712028204029671
Thal_VA_R,-0.6990740453210437,-0.05048890021544288,0.29170472050130125,0.13018832031612476,0.49491577706836076,0.5176488758089536,-0.14613177942533012,0.14995964996030733,0.21451962476775013,0.04089940858498366,0.03491245435056195,0.4159520325559395,0.4576639971702543,0.31589730639606883,0.4604460249920553,0.013447686840478916,-0.5692224691585192,0.5319638535201051,-0.3137036562970374,-0.13128797847430396,0.4198646599547024,0.27202732526865775,-0.16406092537428815,-0.335984270981792,0.3653319883701792,-0.28427285518662915,0.3869472132770418,0.2683402544507445,0.1761538158795498,-0.001653159045310703,-0.019383974155943617,-0.41759085246912314,-0.007317070729439515,-0.28757906651553583,0.49889427270227954,0.2972702069955836,0.6785963552110796,0.23968763098718382,0.09486146140165141,0.3799619317179735,-0.3512208767862582,-0.38049787696966636,0.6017616598814618,-0.23953704399511117,0.14590127235107347,-0.0327190760339967,0.25316778456287103,-0.4332345626644873,0.17911790715534948,-0.12385411872978366,0.003026310644874784,0.433963543053555,0.34734601943499605,0.03928988119404659,0.1640202541790724,0.4805927125374343,-0.07667652332009951,-0.39645597615223294,-0.39811685061533303,-0.18854936727187596,-0.3625245015675593,1.0,-0.2953663611733251,0.291113935920073,-0.5176741426775626,0.40622745991437853,0.026909704377644048,0.2359281910815052,0.7193409217353387,-0.3393101712784056,0.28684956393821154,-0.4753343476235713,0.6145614332522372,0.4746190210117821,0.6724403656996346,-0.2624963579151888,-0.28054822283874503,0.3285693183524137,-0.34489957195447385,0.180463568148148,0.46816364888790485,0.15622560334547964,0.6064392778108194,-0.5545911169910946,0.6145011727962109,0.03737703605866999,-0.32003787827107955,0.27604518714253173,0.3851029079472307,0.3691748598110819,-0.13330253905334966,0.08542209435526678,0.17709217824999285,0.558792671197712,-0.4580728079196883,-0.4496044051451038,-0.348583831688468,-0.0592579973023162,0.16386753951643823,0.11393725203547748,-0.43559162587401756,-0.46632600644863426,-0.004372660007972898,-0.09972571739875344,0.4299889814170563
Cerebellum_6_L,0.4064777499864141,0.6339534833530523,0.2619940354281863,-0.2465647814735302,0.06292396346841474,0.13137570342882143,0.2758903807237955,0.10991290744963617,0.4906208961649718,0.07364540858861612,-0.44460776107378247,-0.06735000195056047,-0.11844391437207107,-0.11920880452556169,0.21871731956265655,0.03816852051481772,0.6106433204960208,-0.38411522777043944,0.7540419587882919,0.5252234455444015,-0.02311113773217974,0.17795254348765585,0.349143215906391,0.7796183947408947,0.10824028643753378,0.3048359242542624,-0.2912928540314061,-0.04803529198754684,0.24122693881283536,0.29186601413795676,0.5913613018513257,-0.14441157672000743,0.14599549843276594,0.4051643647425048,-0.28122315727489056,-0.02334887080872949,-0.20799311388857855,0.1515522643924366,-0.3724623510578412,-0.37404592739077014,0.8922032126466909,0.7870993324268885,-0.1858996852897031,-0.07227014471675221,-0.26617754429836393,0.5676145873948348,0.0021595544118812406,0.882884454423667,-0.054722718724306285,0.17881119231845322,0.21428853836070064,-0.10684502407461444,0.014883924715834662,-0.19468148385345208,0.22225699590183282,-0.6494196713967049,0.5188752906636361,0.6831956424433974,0.537657260272456,0.5224917751202807,0.7221420233004452,-0.2953663611733251,1.0,-0.4899123670584083,0.31395896551260793,-0.4827869521409295,-0.049020981068820864,-0.2782862797555105,-0.2452607597044947,0.7316870121222798,-0.516851346682578,0.2992160295556732,-0.1958021063129205,-0.5231965271281487,-0.44674862825611145,0.21760331136793643,0.579833979092524,-0.3879331540114622,0.428480075200757,0.4437563650199959,-0.30657450985512025,-0.19579990722352755,-0.2777031170827047,0.41564060098934297,-0.5671607384703051,-0.17988417037654914,0.7504390599086219,0.23115404660155053,0.27896775563662224,-0.33671172239941444,0.6017321778051157,0.6480042959513432,0.3994065438645404,0.011285163070203516,0.5558444869709329,0.5400426826544252,0.7938201262485108,0.451996798686839,-0.12618991028028867,0.5949196119385632,0.5994575842976916,0.23533277223759924,-0.3496775838772695,0.3312864630506078,-0.48468598137976765
ACC_sup_R,-0.38299780175013554,-0.62441045956763,0.05616924353057291,0.25049283875115413,-0.00935616430876493,-0.14658932248886528,-0.021450860175753657,-0.056676862072336416,-0.07927806913730309,0.09173179040296044,0.579122254044252,0.1385671966195008,0.4098603028171906,-0.053224853682883475,0.11937014345712389,-0.1705291020868739,-0.5994271043171944,0.3394641553719119,-0.47360902333402066,-0.36929202594238913,0.19855095051473576,-0.05580599461557439,-0.24614034047937328,-0.5853961612358116,-0.01621229989506288,0.050663043868259705,0.41877846905887206,-0.313078318988381,0.22597386512432877,-0.14749395157461068,-0.3496846158263024,-0.15296471228731867,-0.44902849786205074,-0.39673615284824726,0.20430465786627203,0.38866811201944357,0.15847869400691797,-0.08788494385344854,0.2684775959352443,0.19442789465996896,-0.4150380145450382,-0.5946413008951353,0.24261133987891478,-0.27430660433852977,0.09587754834306832,-0.19572398344232506,0.05771140780098633,-0.5814261158055845,0.22242617366298073,-0.16132815040483056,0.09200364921694139,0.3987807664010537,0.015395402804817162,0.09324322640485394,-0.21474903382699034,0.42016296498482975,0.11772386592331575,-0.5733522884142994,-0.42034656437128615,-0.15131429397973692,-0.4720601322350438,0.291113935920073,-0.4899123670584083,1.0,-0.4125006819763512,0.39737851470047963,0.14700047060360175,0.2715105479899835,0.45703635360090544,-0.5305633787742965,0.286083091752072,-0.3293555961663861,0.16178405996547912,0.5226484889146409,0.3229865879920997,-0.25701274031393484,-0.6444951852299595,-0.0031989486137035386,-0.16711412072701815,-0.17739419558351952,0.2592788803809876,0.17682002430091975,0.40276303431805593,-0.36184316878046763,0.4636582341033306,0.08417693675546324,-0.5833223966887837,0.14171200122482716,-0.003916166119389187,0.07077912383697513,-0.12314194764536826,-0.36430854607582536,-0.2628487057516418,-0.029363187966239768,-0.47479045048405777,-0.33124224475084085,-0.43101727936389417,-0.08111833413106448,0.314880774401786,-0.22801560887905323,-0.3046325412315431,-0.2469094938430252,0.3278203644033369,-0.48690395628726985,0.3634781626611135
