,VTA_L,Lingual_R,Thal_PuI_R,Thal_PuL_L,Putamen_L,Cerebellum_8_R,Thal_AV_R,OFClat_R,ACC_sub_L,Heschl_R,Cerebellum_4_5_L,Thal_MDm_R,Vermis_1_2,Rectus_R,OFCpost_R,Olfactory_L,Temporal_Pole_Mid_R,Occipital_Mid_R,Cuneus_L,OFCpost_L,Precuneus_L,SN_pc_L,Occipital_Inf_R,Red_N_R,ACC_sub_R,ACC_pre_L,Vermis_6,Thal_MGN_L,Frontal_Inf_Oper_R,Raphe_M,Thal_IL_R,LC_R,Thal_VPL_L,Cerebellum_Crus1_L,Frontal_Inf_Orb_2_R,SN_pc_R,Rolandic_Oper_R,Temporal_Sup_R,Frontal_Inf_Tri_L,Hippocampus_R,ACC_sup_L,Precentral_L,Occipital_Sup_R,Thal_VL_L,Frontal_Inf_Oper_L,Thal_LGN_R,Supp_Motor_Area_L,SupraMarginal_L,LC_L,Thal_PuM_R,Parietal_Sup_L,Temporal_Inf_R,Cingulate_Mid_R,Caudate_R,Thal_PuL_R,Cerebellum_Crus2_L,Rolandic_Oper_L,Precuneus_R,Cingulate_Post_R,Postcentral_R,Thal_MGN_R,Vermis_8,Fusiform_L,Temporal_Inf_L,Pallidum_L,Thal_VA_R,Thal_LGN_L,Thal_VA_L,Cerebellum_9_L,Vermis_3,Red_N_L,ACC_sup_R,Cerebellum_8_L,Occipital_Inf_L,Frontal_Mid_2_R,Calcarine_L,Thal_VPL_R,Frontal_Med_Orb_R,Occipital_Sup_L,Amygdala_R,Thal_PuM_L,N_Acc_R,Parietal_Sup_R,Cuneus_R,Frontal_Sup_2_L,Frontal_Sup_2_R,Thal_LP_R,OFCmed_R,Thal_VL_R,Temporal_Pole_Mid_L,Temporal_Sup_L,Amygdala_L,Frontal_Mid_2_L,Cerebellum_6_L,Vermis_4_5,Pallidum_R,Temporal_Mid_R,Cerebellum_7b_L,Thal_MDl_L,Angular_L,Cerebellum_3_L,Frontal_Med_Orb_L,Putamen_R,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Cerebellum_10_R,Cerebellum_6_R,Thal_AV_L,Parietal_Inf_R,Frontal_Sup_Medial_R,Frontal_Sup_Medial_L,Thal_IL_L,SupraMarginal_R,OFClat_L,Precentral_R,Supp_Motor_Area_R,Thal_PuA_L,Olfactory_R,N_Acc_L,Thal_MDm_L,Vermis_10,Calcarine_R,Thal_PuA_R,Thal_PuI_L,Raphe_D,Parietal_Inf_L,Cerebellum_Crus2_R,Frontal_Inf_Orb_2_L,Lingual_L,Temporal_Mid_L
Rolandic_Oper_L,0.008231874097552787,0.45079710740138124,0.22755497925945553,-0.012379788528416527,0.6207735468434357,0.1633715397601062,0.12147213507288443,0.03223996182998765,-0.030324254527097177,0.41798220891003546,0.3225430494498417,0.22883625144958084,0.17948267990520692,-0.06252130799466948,0.24349960133461285,-0.12735943168874642,-0.09205966816661203,0.05414362892891611,0.2318443482485658,0.08041397787525024,0.4536763096562259,0.1801460122968162,0.14045049232945359,-0.02773897304346999,-0.06296999410199376,0.1126160849062044,0.2892925279713848,0.16399590118503884,0.4582617086909322,0.09654108169835038,0.41064627176738056,0.19636914255274807,0.2610695823087434,-0.06118302513844189,0.32653954169268873,-0.056931504296612666,0.5116897476152017,0.48908631185081164,0.2750770158770385,0.3619948414064085,0.3381121943601234,0.5557046830862198,0.14844184524819837,0.23146989163643622,0.17090259404120445,0.26324645854891415,0.5011522071003589,0.5227233129148678,-0.021792896031995596,0.0861669780339405,0.37464019176713936,0.29443403846465827,0.4416799802970984,0.400611056596866,0.10111347638911024,-0.008199846414645821,1.0,0.3304975534323246,0.35866854973897677,-0.05681637713554043,0.06556709625328304,0.02120809857825515,0.09875102922826627,-0.1499576157768363,0.365054429255101,0.20171057777808235,0.32282508933015275,0.22834627368020674,0.12554314993937513,0.302469331795921,0.10516641684227995,0.4784674748558371,-0.06058885831283553,-0.06952293260031066,-0.036195403811093825,0.37970274835446755,0.3036593685978157,-0.20234058343637246,0.24870902653603608,0.2576411758220914,-0.03158929378194049,0.09578236156516094,0.12603138050580737,0.27926602700305175,0.37560635296319556,0.06661478682642694,0.19036958540860366,0.06009090215446604,0.3019850791946867,-0.2438026245214267,0.18246115612008923,-0.1421472641571115,0.3101673122718019,0.15752731099483214,0.44721896433793357,0.31134241345267366,0.29458421172300087,-0.1538367591938525,0.11589620479425673,0.3351313604073401,0.11030615218161986,-0.13005301792697757,0.5204882144428371,0.20143230413708862,0.1026918925432136,-0.06929552861247437,0.3306483913631632,0.12995235295228935,-0.07740851105878563,0.2718923258860352,0.2686391016561279,0.2881367965383875,-0.0221469423951676,-0.13089565836334932,-0.058310402548371665,0.4310115354668064,0.1953609120543958,0.032312365561479074,-0.027605271027892,0.019520882045729784,0.22328287041063286,0.4142534949241262,0.3755440559578641,0.30015171389838247,0.19046220488430848,0.5310890941249289,0.18662251051432277,0.2569750148249819,0.39117345787323704,-0.029089408667378233
Precuneus_R,0.03275715721529931,0.16862809397885928,0.1438117565774062,-0.14358918503954057,0.1530775987926865,-0.2796678617120815,-0.19607617249644335,-0.07519453195215801,-0.09206817497068326,-0.20681464348331108,0.20500394798646446,-0.0650027825931999,-0.0777581594776184,0.11379120772664016,0.07087556395904535,0.07090542062927227,-0.31549358056094373,0.3542882932773533,0.3798223466982801,0.11229006953940238,0.7276588170240491,-0.03678671207595551,-0.32275874878193234,0.09553163124598492,-0.15271400408850913,0.21910200271450855,0.01566634097756275,0.19646331843674716,0.32398246917009915,0.05081595455841948,-0.0122184078180599,-0.09965372328344962,-0.06285252494756001,-0.1765154808766389,0.011194657632428077,0.16319201314681192,0.48795553188533475,0.06353213309678943,0.3774250821956805,-0.030218163192898818,-0.01491951404229628,0.2543011740152868,0.6359739196552222,-0.06473659594078883,0.21943281566439984,0.29114562666723093,0.39433391072966517,0.49669004318461296,-0.07892796278877097,-0.2659828130474839,0.7423680636667507,-0.26077840052012363,0.408002448664056,0.23292083013090706,-0.17594365882269725,-0.4458332098249678,0.3304975534323246,1.0,-0.028502326193986637,0.6628509891528982,0.07815109681478218,-0.5341042057114381,0.16172149749155337,0.1526312725476558,0.04830261528913977,-0.03784966894589801,0.0402893077699024,0.006386210884698716,-0.18417411679539047,-0.02140046612544086,0.08210311377763727,0.14916637416780607,-0.32789234764747693,0.02686588717391313,0.07468419807137909,0.15734441087494147,-0.02118851050109951,0.05500828518714351,0.5687563070665105,-0.20515889198065038,-0.10431445151476654,0.10005124858756932,0.9088536923788817,0.457093794337756,0.2890306517867198,0.24965577069617617,-0.030178973262310626,0.11848010407782794,-0.061049269883585784,0.3589288741856649,0.3590806073941089,0.2166988555697304,0.2827278888845825,0.11915644422581838,0.2200427583227005,0.45388304250113676,-0.11123262823863236,-0.04625834515234372,-0.0829347608885306,0.4911383283855434,0.10306822220811193,0.1678619723236015,0.47802963337519927,-0.3357425452857847,0.14136529190118133,0.04749025778477893,-0.2928141923905272,0.032286034078807466,0.7319992704325239,0.15275221568053152,0.3225876865139668,0.10144933270926061,0.6264649659650036,0.33629044054922347,0.5652825342518508,0.3740071356370355,0.05560518918823988,-0.1813288819736647,-0.0032130977621748873,-0.12154001654516808,-0.16300399326761,0.21225982337249935,0.15975714304893146,0.14026065373266175,0.0434077511882953,0.5451838282407007,-0.36596564089339584,0.31369565221007095,0.20855352617378184,0.28101643522172354
Cingulate_Post_R,0.35161705771531504,0.12969156866089832,0.5363758048846915,0.4986394289532123,0.3415640221001743,-0.15898069392002337,0.5311690092114105,0.036447827065790604,0.1278939658614142,0.2807933599171347,0.4572655198682048,0.6451021761918464,0.38048946354275076,0.026309055129612943,0.15651234892686014,0.23340271884546546,-0.07006301429509446,-0.46645588723988834,-0.032426309228225196,0.02288489330621996,0.014332949075922691,0.42999802974810397,-0.23066990706612409,0.4679256659845075,0.1724145512283165,0.09315782768868766,0.25552022160280713,0.26882283849426963,0.18808622954254334,-0.29276127074708974,0.40591636231062816,0.4909005014645313,0.42790156905877125,-0.22874792040309894,0.305029352607244,0.24041675254668368,0.24764821931302827,0.24822550706148308,0.2575830235409451,0.42821411458714725,0.6391970454164274,0.06398471893385058,-0.385968587548297,0.687691611804691,0.2922452545851134,0.4822496738564483,0.26765341191010594,-0.27089933418336704,0.4280380622005981,0.6355748917745625,-0.23836503348226112,-0.059958367535476356,0.5498180734145136,0.4059210122367925,0.5887411965228211,-0.2829662351661553,0.35866854973897677,-0.028502326193986637,1.0,-0.08214727441800611,0.37452334324992137,0.1529038019789035,0.05743993298752251,-0.06209146466502864,0.5219725883177209,0.6263818175917958,0.503539271142425,0.6454945022526635,-0.08620428748902463,0.2983070760123579,0.48976788914957353,0.601981897078813,-0.17752016483101263,-0.39070511943886393,0.4840552346883031,0.0031087875737828567,0.5793391164170687,-0.01091999079408101,-0.31107040547459885,-0.01966511355316012,0.4080256921262197,0.40768776272719887,-0.20224459431052202,-0.33027939749868057,0.37878802626181385,0.3177245385577082,0.5099407718484936,0.13654376190314965,0.6369615684785379,0.0036704750418943997,0.06854559148002837,0.026717131491331092,0.4805943490912189,0.3054812981071929,0.27933317345806896,0.0684006183300923,-0.15913549610193684,-0.08142399978717703,0.6598213007741901,-0.22136748995737718,0.3792456201073852,-0.12323236830232011,0.22472688054137424,-0.18242376174090155,0.18755233316940456,0.456540022036384,-0.008474871236908953,0.31389202169800595,-0.14094647448349923,0.22391218418440761,0.17079657276405322,0.3986731733873992,-0.054672966092142776,0.20390525996229825,0.03215689340140908,0.2634241215439223,0.38787441007069406,0.27896514551773893,0.06486971675533731,0.4964684996758132,0.0626292948962936,-0.020136274824506178,0.2952817046673031,0.5680551003040809,0.3812641640606112,-0.17003597585286567,-0.14259269002885608,0.2639109489009646,0.049818219939679276,-0.2271885097398998
Postcentral_R,0.11968839971214133,-0.044566724656649015,0.13891971729137725,0.006663669845467768,-0.29686001062226264,-0.35456360407930976,-0.36896807139821175,-0.015625628821445036,-0.2855820341621961,-0.6881213166097015,-0.016803436474690348,-0.15649052178018874,-0.19639509466343397,0.16106644994794567,-0.46557041813960554,0.03434153445944839,-0.1536510253703469,0.16705637349605468,-0.04933272200841494,-0.2694178245719905,0.1464465913826766,-0.2986582697446083,-0.4572304055872854,0.20085655467022226,-0.281138362714163,-0.25387100471613316,-0.18769945399659826,0.03549860762412966,-0.00020647004075687565,-0.028204345825956677,-0.4538726508172543,-0.3044401843533174,-0.08297916419240786,0.13991981452312977,-0.47565637133360245,0.17866350857693988,0.42690192567246293,-0.37518115926983514,0.36449990845384544,-0.47640208650441823,0.058568602614390175,-0.329556588918866,0.4125392828591724,-0.11440572650322034,0.3753016098619479,0.2714371496164183,0.05248811563836303,0.06728882728637216,-0.008843166053988329,-0.26287038727475665,0.16472427498291664,-0.6835437305899322,0.23867433716196593,-0.0482663226958208,-0.15315794537965055,-0.2552648493753573,-0.05681637713554043,0.6628509891528982,-0.08214727441800611,1.0,0.004921498354330788,-0.4637649786262253,0.42213424378594205,0.5570702247238807,-0.12500610386105898,-0.20176477259843978,-0.25932056574696466,-0.12067992595361714,-0.4199061778446915,-0.38959183281364185,0.10301932635516824,0.012237524495155827,-0.17910624949923198,0.25552749655383666,0.41256932821080294,-0.06210957531502381,-0.32235513158850515,0.08733386193316182,0.2050946358031658,-0.6405095452640733,0.14971244617436041,-0.012304262883050539,0.7441722531327885,0.07570877901662804,-0.16229597521285477,0.42018621251456867,-0.12340776294529539,-0.34301446078512876,-0.30194353147941294,0.5720145140803524,0.4732196637468434,0.3194868384157992,0.11067631468510637,0.21074340250761786,-0.09826209887844457,0.5411144973518129,-0.5084044832321442,0.284921979434366,-0.0861806742421963,-0.007961252449165856,0.07686030086811514,0.019286389288539322,0.34664007286950094,-0.4891349934039287,0.019836091082614665,0.2010192209260012,-0.55507494249408,0.06544416570855853,0.9399721443437975,-0.349828259532008,-0.1463043562881703,0.05073750688614302,0.9182774336825571,0.4776429787052708,0.9375207198881541,0.21550629866615847,0.11182955357933337,-0.4961921365488884,-0.1277787728756954,-0.05394327673989463,-0.37153913433095254,0.012677205089039526,-0.0832900553361056,-0.038237476741979415,-0.06745021304253485,-0.07001781395323746,-0.4533337100334463,0.19781615706358685,0.04583845572778138,0.5373520540747914
Thal_MGN_R,0.4361491308637626,-0.24291025095923036,0.5286708743340269,0.5075559045595817,0.08804187821084439,-0.529831628208107,0.2587505242409607,-0.0010375934175031886,0.41427009503234374,0.03592646709592865,0.18069899565652178,0.31530538499476785,0.33880965063294094,0.35128287586772095,0.331521705535201,0.4103131663363613,-0.22344082085767134,-0.5527942181143504,-0.15163188391465798,0.16588729454971202,0.15155561017339717,0.38476201340437743,-0.536875055628835,0.6747514649893396,0.304129739180641,0.17752111752106303,0.04717761220912818,0.4389769697063704,0.19164261875224126,-0.6743765208352119,0.16101502778522253,0.4687948946159911,0.10239349009835283,-0.584819389336787,0.30710213498734357,0.3919510579122771,0.3475478621152724,0.17693140284517545,0.31575599232192914,0.4096025547247626,0.4116608061847447,0.1344263599027263,-0.42872680382304257,0.3554078700213051,0.21002492698190178,0.6225645947509525,0.32128057048969394,-0.21179152372478863,0.4051839143960435,0.5696218450943712,-0.02897478140386147,-0.2099765145463574,0.23957917628446151,0.34428906532286796,0.4604806699031816,-0.572443837446718,0.06556709625328304,0.07815109681478218,0.37452334324992137,0.004921498354330788,1.0,-0.3804649205744536,-0.08176085478718771,-0.1128333364650264,0.4591709872683708,0.48782406786872323,0.6519340248781654,0.4182733196631201,-0.3371976791881278,0.07532017938963875,0.6065061780059458,0.3792630978153171,-0.5312889852689611,-0.6400888594296043,0.4812065250990688,-0.36540716637290505,0.2598048874465134,0.10412923404801329,-0.3478126912775936,-0.23303173028460736,0.3609640044738133,0.6138727029247989,0.009807628658598097,-0.38978198836907335,0.40433707920490997,0.305981809280903,0.11050017840546557,0.24359811978255738,0.3673989026586137,0.05600437201453427,0.0689528035942472,0.18237367262602633,0.4061745697033084,-0.009227730539017757,-0.050200898605060856,0.11519092126621489,-0.34710427816736505,-0.3392069974620121,0.4291036174313428,-0.2022462300754001,0.23975355727279712,0.09255655825878899,0.10202877534713196,-0.5105437843823711,0.2736251350043158,0.44286147364490114,-0.406283768229977,0.01910765885161801,-0.018728698962569002,0.28607968974446424,0.20560917252739333,0.23498337018276216,0.02907524761049482,0.43902348219032555,0.06292588192599956,0.2875099721377799,0.15632271843874296,0.175765095301145,0.0958103238713169,0.24605169485898581,-0.2605154463009086,-0.403534015779872,0.06625676751890583,0.5320228907874878,0.601255592052273,0.05848819211984187,-0.4464980856524783,0.4563480984495712,-0.3641620391429216,-0.24282472542616898
Vermis_8,-0.2476277306274364,0.4846644235317521,-0.2524454959677192,-0.19328743749668237,0.11033921774868566,0.7010127502239768,0.3744278625957234,0.06487685300219605,-0.10218351267970856,0.34413151316234203,0.2946268238582741,0.3325372038112081,-0.008879482167747072,-0.15203594905431722,-0.10213297234396439,-0.3332274661185297,0.5010751045789266,0.19263026608454836,0.2060773804719836,0.02778392633764921,-0.3056347176221849,-0.0663158112004418,0.6156216600521432,-0.4204814028842347,-0.06656965351670413,-0.14704184848401958,0.39135270812057565,-0.1614091004479673,-0.26733643502343984,0.4124959265604035,0.25263254319382056,-0.11557127662377863,0.30125349175406446,0.5418163544499341,-0.029234630045355137,-0.2426555304347097,-0.4407289129697334,-0.008715691145791135,-0.42842775263285554,-0.07751635217357537,-0.18065684910721036,-0.0184329812166153,-0.02608253415374875,0.2735456193114518,-0.2549239209028497,-0.44079070391909875,-0.1200388399797307,-0.14320143199809388,-0.16052605647709203,-0.07580106050102414,-0.3211402576598984,0.46654153319284414,-0.05946828948064522,0.012844399288695402,0.10279510226137689,0.6868078631908296,0.02120809857825515,-0.5341042057114381,0.1529038019789035,-0.4637649786262253,-0.3804649205744536,1.0,0.035613340385468456,-0.1175458778071977,0.13156961416742483,-0.02141088173800075,-0.19958139905207692,0.06147842038232827,0.6076227147587597,0.3030483626724126,-0.39057482745130506,-0.07601568841063172,0.7252617985868957,0.3945597898819671,-0.2508953860454598,0.3910546636829334,0.17751010200764486,0.03327639005299164,-0.011212508875165192,0.35150060514100445,-0.1160548428071806,-0.303057629476819,-0.5335604899017492,0.1278041864223408,-0.08239403304487009,-0.22048790764436857,0.3736004734620343,-0.09005726832421296,0.1910171910198457,-0.2985671919424311,-0.3271892930653042,-0.30318226999288994,-0.1260157289489927,0.31682799547647134,0.3411778061303123,-0.21520484359145417,0.42652285177558863,0.3645383256979895,0.07874715477228575,-0.014374646956949158,-0.02427044957653953,-0.2096155642355533,-0.24810802214231914,0.7034204448414997,-0.36456565800098645,-0.22515704630795655,0.7634826392362425,0.2655588930981427,-0.4691155113008154,-0.03217910735132856,-0.12104365910765488,0.0273491149324597,-0.44663666522544093,-0.49762087965171936,-0.36699072658221005,-0.15461813603990568,0.19653779961873588,0.11231458899899842,0.07411042650413492,0.3642738747499303,0.5283524221678911,0.43925978560565915,0.2673764535245749,-0.13750545378909157,-0.46990972868427544,-0.2803156547552167,0.6481803475641519,-0.3949493962491265,0.4913815688682449,-0.11829944579414614
Fusiform_L,0.06487754105361813,0.45761059043072055,0.20116237690558716,0.29575067555968293,-0.2852863567473802,0.11276225573138231,-0.35147288875072236,-0.3191318195912255,-0.2570643598209329,-0.522029873563034,0.267402686610495,-0.18450373918030946,0.2558203902983921,0.03458835997779573,-0.6455478151306159,0.1356350793161113,-0.010232810383850153,-0.11020882094956132,-0.03969034606379052,-0.1181680465914731,0.027800859164671586,-0.3786650963586268,-0.2059759382612627,0.1699426578476843,-0.24651555561977548,-0.18853888962928828,0.3437852759406088,0.0022724614460937474,-0.033677653374545376,0.08093045441344451,-0.21058478219569932,-0.15678756625567383,0.10820008843095874,0.5835079449979552,-0.5993812485738998,0.03613774903326145,0.27046643692536654,-0.48622420000899585,0.596086373738847,-0.5323090979444881,0.14379166096945736,-0.3504830469589641,0.10890182856426221,-0.027418270845323944,0.6922811852308371,0.29264375803000614,0.07095955470530509,0.01893027211689262,0.2744622204068125,-0.028765251867572325,-0.2692067471576175,-0.48440388599927914,0.0841718897915526,-0.049396744158535365,-0.1921885093293534,0.09784346212287963,0.09875102922826627,0.16172149749155337,0.05743993298752251,0.42213424378594205,-0.08176085478718771,0.035613340385468456,1.0,0.8967554890685739,-0.01435993353380424,-0.24556181648141479,-0.36206981252831894,-0.06521720524034161,-0.41574315812014473,-0.06359805421405727,0.16223429321105665,-0.07690921657403486,0.07528283255935027,0.4634663945703704,0.2897035569375772,0.27161702880310223,-0.29608923786133473,-0.016146857737939873,0.11693496931645102,-0.3436753486888516,0.5237964027353621,-0.13862331758031893,0.15776369040123564,0.157007192680852,-0.03622876369270407,0.47338848072984197,-0.10369850680960409,-0.42899124218877865,-0.30601305414037433,0.25374005949859924,0.7296729737255638,0.6348488671533146,0.25248504398183835,0.7787803969669601,0.14021330524710088,0.4903825226677359,-0.5055855687294453,0.22673072363426436,-0.07096557116034027,-0.2902195988771583,0.4631049674915953,-0.0953804179794305,0.503374264637268,-0.022292149932279667,-0.12290926748343695,0.10256652125066666,-0.05895985524077853,0.1051332517762634,0.47114507314085907,-0.19877560510011305,-0.03670505284129702,0.38105401636176983,0.4576016537136689,0.4827173539681813,0.4987046192137492,0.3224880099820672,0.20662088023260577,-0.42848436457430356,-0.26315819653774275,-0.1306207027155158,0.10185706841648029,0.3736983754018825,-0.15679949416163078,0.031060224285921062,0.009816032429946421,-0.32123826760893515,0.03976225275595978,0.3131569923853872,0.39500799304537215,0.8411352945540298
Temporal_Inf_L,0.11716448340989008,0.16356401844158053,0.14130561443199713,0.3416904552166242,-0.4939354672097878,-0.038172635968292165,-0.4393285761984413,-0.3296718278941276,-0.2599337515971675,-0.7025810122745871,0.035834844009391784,-0.27961400998276137,0.14514568485160445,0.04572963792796793,-0.7265758506535106,0.24678812564110048,-0.060938066047525205,-0.13246651339348509,-0.1936911645910924,-0.12797859668505931,-0.09556268444791033,-0.40648919577843917,-0.3497591160103123,0.24839884168875348,-0.2078201521535897,-0.19008061623834097,0.09326133841780276,-0.053201773277005225,-0.10926314212197324,0.03158387835066253,-0.38702623879696346,-0.213119140345911,0.035598156961119364,0.546817535993989,-0.7234789312116733,0.06103890722562859,0.22150605793346645,-0.6460996076670921,0.622035758683726,-0.6721756655372504,0.09692964310946997,-0.5616937606472734,0.08098295366581504,-0.09553984347254452,0.7424676063459369,0.2635984814235447,-0.08133797546346312,-0.06737372686331511,0.33052226646701194,-0.058585614517307406,-0.32828318646250054,-0.6986452681455447,-0.0036112297184105187,-0.1729101719468229,-0.2579187963851039,3.5357857292072286e-05,-0.1499576157768363,0.1526312725476558,-0.06209146466502864,0.5570702247238807,-0.1128333364650264,-0.1175458778071977,0.8967554890685739,1.0,-0.14597743098321336,-0.2954795367530684,-0.47572984864983214,-0.09689930310046364,-0.5597292237291112,-0.25309575134827583,0.21215274578203214,-0.17397611966080884,-0.004521277401424438,0.45158316666551385,0.3379417660437006,0.07691832223011667,-0.40759315628183024,0.016840174719348507,0.035284275554346725,-0.4875959437153383,0.5594362038103318,-0.1400743285664475,0.2246693094083588,-0.009119104501561786,-0.15090629436720487,0.5060511409984457,-0.1879368759230915,-0.41945882720092986,-0.4017706514673919,0.40757612881884764,0.792582918208456,0.701146725717425,0.19475461088231463,0.6238774865630581,-0.10525152897290173,0.4373458054986933,-0.6812525378233131,0.26793321127510017,-0.09513448310377558,-0.3609709324494276,0.40903250975268945,0.01787152787084523,0.42423588891357106,-0.21562106783664894,-0.11825020365166886,0.16942861955190303,-0.3223323495381777,0.040150121415581934,0.6004755437183318,-0.29902729350422147,-0.10240512888932386,0.32432471864179435,0.566883975095132,0.6153665515829461,0.6000334114974596,0.18672009633603437,0.19184448018611713,-0.437083372724258,-0.25077514521228467,-0.17490060364530288,-0.060541693073876815,0.1375131237435892,-0.26406945512951,-0.046594056898008746,0.00010365892360842226,-0.455418227149485,-0.12834938326273362,0.2900820304920361,0.1453235045813092,0.901400635647125
Pallidum_L,0.2730651386578753,0.20676308474641406,0.42036452814771336,0.2970092181914487,0.45589702037946594,0.03453502147213253,0.5697385037548269,-0.14492257058541105,0.23484920017962335,0.3495762145815576,0.5213035744206208,0.6427109086863563,0.43631875951040483,0.23736167954100149,0.30600598020659475,0.1461802074968532,0.05289822601489235,-0.17685400204950472,0.27462112536690786,0.29426242229425237,0.2484972101624589,0.2931711377650071,-0.15498616251892125,0.3137819050292068,0.16223806140804034,0.2663386340688581,0.2613557875669408,0.41735972329527543,0.0880783354692971,-0.15506807862883515,0.5461348693938841,0.3773921229510387,0.5157230610657941,-0.21239585976740102,0.28186238742287445,0.1897948201593596,0.1518991768047014,0.1983763951143875,0.20558085236296075,0.393619618428568,0.36799088658619683,0.3364709018961045,-0.10436930117616129,0.6937880563437601,0.17838125461576962,0.4085762710068253,0.4889500583743638,-0.10335668531298285,0.24157471304763686,0.4171772402446291,0.06505195458956475,0.07842553327728712,0.3856276231858033,0.6822279844382602,0.4511151092312874,-0.2637438609957503,0.365054429255101,0.04830261528913977,0.5219725883177209,-0.12500610386105898,0.4591709872683708,0.13156961416742483,-0.01435993353380424,-0.14597743098321336,1.0,0.5439003691547832,0.478195847863087,0.5852656134979783,0.019294043610893496,0.47331914459059454,0.3086069956027881,0.489542780397967,-0.10721656667900453,-0.27643245707912983,0.23216306017317961,0.15735682067073967,0.5913813846934348,0.07863194537046662,-0.017322213649663302,0.1297085946518358,0.24972428552958395,0.42290327884954804,-0.07710795656491111,-0.05863023961936704,0.5462013014197271,0.3209817016210052,0.517689311388105,0.29558961117346294,0.6834018918756157,-0.026279744783947557,-0.023007653126758603,0.10791498555904554,0.5072158137278907,0.2624189408202486,0.42329834947044553,0.37035254668488365,0.00042186664936666414,-0.11016715243251536,0.4881382152780415,0.13031290292564449,0.39171385426987465,-0.0747508928934679,0.3736233416500087,-0.05578399158120638,-0.10565505041715131,0.31579349806593726,0.05834842533223355,0.3376403412533858,-0.13806947122589253,0.45917287308415883,0.4125565868290165,0.30176431076105187,-0.1499115285954419,0.16044327183805615,-0.03744494088150417,0.37059555396014404,0.42135769529100797,0.28203545103576544,0.10562067717236927,0.5490696722275077,0.22875545565169905,0.10386403003496665,0.36439188022033875,0.5798221469977162,0.14472059173503032,0.0637138813858581,-0.035943184984076025,0.2627579682762942,0.1710268142075026,-0.16668423005826755
Thal_VA_R,0.40020648976644657,-0.1211422226992961,0.5178492627951098,0.4752337693315364,0.37514285996061764,-0.26098870441291316,0.6183535181086894,0.07525269706540784,0.2743724610133414,0.39563717899399714,0.3453695268214694,0.6818571530342299,0.37394636617408405,0.13787084987753798,0.4932195045749294,0.362422038069856,-0.09151093527789442,-0.41974640010604203,-0.0017825199433685632,0.2147019787682819,0.08469959833542856,0.5787956443999644,-0.3092797832505525,0.5229815939700843,0.3926662381914005,0.28951758678632056,0.1302570447731594,0.26109017592267614,0.29795992128640936,-0.404689747640539,0.5393017079450495,0.5741735976791562,0.39746879116099665,-0.48796685492558295,0.5756971394606715,0.2903828337775618,0.1527603119618947,0.3951489578049336,0.18785760029526535,0.6486989816378437,0.5542440743824748,0.19474497431572738,-0.4017810093894847,0.7210303205511716,0.1406809279107316,0.4407874860000185,0.26337164197688795,-0.2457824067373641,0.3761086985470555,0.6852789122338766,-0.06407192484008997,0.022299305555526172,0.3975877334186513,0.44715502242633104,0.6628139516573471,-0.4289461694594467,0.20171057777808235,-0.03784966894589801,0.6263818175917958,-0.20176477259843978,0.48782406786872323,-0.02141088173800075,-0.24556181648141479,-0.2954795367530684,0.5439003691547832,1.0,0.6524378083437681,0.7918497901911326,0.051372675673410896,0.32731183549423243,0.5539989263013692,0.5187196297493704,-0.22253536194381107,-0.5844453371260274,0.3779378764328112,-0.18158779964869692,0.707246240163177,0.002175008828124591,-0.3142528314372331,0.14331515800183128,0.30011911282056997,0.5171416956462199,-0.18342356304351345,-0.3771132449750595,0.44986378173066977,0.16949676235996503,0.4781904123453182,0.45291850106316844,0.7786840024042342,0.007118784589954218,-0.10597404379821464,-0.010294000114620517,0.4724234810660242,0.04848187655049182,0.19552859553017454,-0.08629807299632757,-0.06078743666747378,-0.1716124250553418,0.7421515656445669,-0.04359733779608922,0.3057617048385355,-0.0452335037946044,0.11275564702954355,-0.30126275138769487,0.30400635751411803,0.5033362755293349,-0.10339849919811525,0.4039039764032609,-0.2547979553223802,0.3534358011666616,0.28370239587999085,0.34804838309022457,-0.19175924332312444,0.23463549454234317,-0.1425232716924396,0.17576144728601403,0.398061123520107,0.5642593625413471,0.1515383075256781,0.5060989553894037,-0.010095562723972204,-0.26669859337170204,0.3742270962311653,0.5899981082362472,0.45250463889917086,0.006592639395076897,-0.26324940123694796,0.28223074964229555,-0.17537132558746743,-0.4313761138722286
