,Thal_LP_R,LC_L,Red_N_R,Calcarine_R,Frontal_Sup_Medial_R,LC_R,Frontal_Sup_2_R,Thal_PuM_R,Precuneus_L,Lingual_R,Temporal_Inf_L,Vermis_3,Amygdala_L,Vermis_8,Postcentral_L,Frontal_Inf_Orb_2_R,Temporal_Inf_R,Supp_Motor_Area_L,Parietal_Sup_L,Cerebellum_7b_L,Thal_VL_L,SupraMarginal_L,OFCpost_L,Occipital_Mid_L,Thal_LGN_L,Frontal_Sup_Medial_L,SN_pc_R,Putamen_R,ACC_sup_R,Thal_MDm_R,Frontal_Mid_2_R,Thal_MGN_R,Vermis_4_5,Cerebellum_4_5_R,Thal_LGN_R,Frontal_Inf_Oper_R,Thal_VPL_R,ACC_sub_L,OFCant_L,Olfactory_L,Vermis_9,Cuneus_R,OFClat_R,Vermis_7,Occipital_Mid_R,OFCmed_L,Thal_PuM_L,Paracentral_Lobule_R,Vermis_1_2,Occipital_Sup_R,Frontal_Sup_2_L,Olfactory_R,Thal_PuL_R,Putamen_L,Precentral_R,Angular_R,Frontal_Mid_2_L,Caudate_L,ACC_sub_R,Thal_MDl_R,Temporal_Sup_R,Temporal_Pole_Sup_R,SN_pc_L,Raphe_M,N_Acc_L,OFCpost_R,Caudate_R,Thal_LP_L,Frontal_Med_Orb_R,Cingulate_Post_L
Frontal_Mid_2_R,0.1518864027434966,0.4530457345229531,0.6430251152056449,-0.32293023673601234,-0.08450519708078726,0.2826231547203704,0.6514654197371822,0.48731583388631433,-0.1508977394959846,-0.2122597572556893,0.3379417660437006,-0.12184946102398155,0.2556687457880123,-0.2508953860454598,-0.36743814387037865,-0.026192440949423662,-0.539172994242784,0.2219308078707522,-0.41436144295289257,0.044121491672571254,0.38586452906050245,-0.4223045077463154,-0.1557356140386509,-0.4678782221155013,0.32733725723783497,-0.1518102655768777,0.2636053842266673,0.1684676473385773,0.39700442207024267,0.2851168266741865,1.0,0.4812065250990688,-0.18152426410930775,0.2174415989654127,0.5789482348805306,0.23482435349481073,0.14802986893343667,0.12166948577078603,0.31037569015066385,0.32122919311221654,-0.2355085735540949,-0.5328533277490041,0.06683880758813225,-0.4240712883151684,-0.5693865398874046,0.12211092777137872,0.5561517134166752,0.006900590435315156,0.25914415997860907,-0.4234789563285349,0.15569047260136548,-0.10934344497809535,0.3690200967312827,-0.16351073211597314,0.5954864689460734,0.062099576505752034,0.47938073104241363,0.08973600975816787,0.06446024745324559,0.4062823506310899,-0.10399828032272988,-0.5036567315489643,0.19546856520348987,-0.5149084458596688,-0.029079352955668932,-0.19511881885781684,0.07511845698834554,0.5720857481218378,0.03350377506497872,0.3003378154945342
Thal_MGN_R,0.11050017840546557,0.4051839143960435,0.6747514649893396,-0.403534015779872,0.28607968974446424,0.4687948946159911,0.305981809280903,0.5696218450943712,0.15155561017339717,-0.24291025095923036,-0.1128333364650264,0.07532017938963875,0.18237367262602633,-0.3804649205744536,0.031839307796853525,0.30710213498734357,-0.2099765145463574,0.32128057048969394,-0.02897478140386147,-0.3392069974620121,0.3554078700213051,-0.21179152372478863,0.16588729454971202,-0.5539330372450484,0.6519340248781654,0.20560917252739333,0.3919510579122771,0.10202877534713196,0.3792630978153171,0.31530538499476785,0.4812065250990688,1.0,-0.050200898605060856,0.38402100878351164,0.6225645947509525,0.19164261875224126,0.2598048874465134,0.41427009503234374,0.5759246055533125,0.4103131663363613,-0.37990323316630886,-0.38978198836907335,-0.0010375934175031886,-0.4259929519925639,-0.5527942181143504,-0.09762211912387213,0.3609640044738133,0.12129177580813723,0.33880965063294094,-0.42872680382304257,0.40433707920490997,0.175765095301145,0.4604806699031816,0.08804187821084439,0.06292588192599956,-0.19368480568329904,0.4061745697033084,0.10114768362614775,0.304129739180641,0.46712942806618807,0.17693140284517545,-0.1230516194867466,0.38476201340437743,-0.6743765208352119,0.0958103238713169,0.331521705535201,0.34428906532286796,0.4930534404850279,0.10412923404801329,0.3535599857022629
Vermis_4_5,0.41597044885074064,-0.07444342644440058,-0.18260535232362018,0.6688741754466168,0.38710218437400806,0.013614579620878236,0.11063642760570472,-0.10203883555589917,0.516853017014163,0.755649606079257,-0.10525152897290173,0.4522318280334806,0.05088025583772963,0.3411778061303123,0.26410989943466284,0.14294569238632154,0.2740017143152976,0.4747948965946609,0.3079839995583291,0.18970083164492646,0.41439464615032645,0.19701080819621727,0.24109086320254472,0.47019594890081573,0.06567617667689732,0.5259664264052142,0.011387426392165332,0.2808232402461018,0.1925478149296947,0.38000410373169,-0.18152426410930775,-0.050200898605060856,1.0,0.5418540171492076,0.030121639142309333,0.050797706763330217,0.40499305867155383,-0.15906501687542332,0.01942493277966414,-0.1547110268214304,0.4005463294700971,0.5472831364783911,-0.22620748491876683,0.55723818550876,0.3772955015383897,0.20654212113382908,-0.14841495369486848,0.3405222141883572,0.11353030153554113,0.39520461903478105,0.43569871741963967,0.16655969361844045,0.07606359327665192,0.3657993867160913,-0.07309055129372945,0.15989758406481322,0.32550117595684336,0.3990069029363934,-0.0896172279676438,0.26450056888769535,0.12136549666525917,0.32744940540854944,0.047721607794164976,0.33318246851174327,-0.09072263827446503,0.15492012301086822,0.39737969552503316,-0.05836730925034472,-0.01193256954946295,0.5311204577629283
Cerebellum_4_5_R,0.38005526740823975,0.178563914181236,0.2371808763060246,0.18592510483128816,0.38238570058792204,0.380837686546217,0.19572627842049847,0.2776601742223882,0.5117401935438916,0.43675496740197783,-0.08645012510803267,0.47297069226711136,0.11600926792254437,0.04659278489976635,0.18690558800936385,0.3854101719156062,0.08266770011010274,0.4695960361912047,0.27950744017158924,-0.18616725628507302,0.49384098914301217,0.12393112266034398,0.3363367305242314,-0.13168970470284455,0.5011651031859281,0.327689347438406,0.1082135677970722,0.32599200069354756,0.36142960889281606,0.4800912762076249,0.2174415989654127,0.38402100878351164,0.5418540171492076,1.0,0.4148350840041678,0.42507167036472066,0.48574564830939804,0.2845489176617445,0.4540350753285294,0.14597812389077738,0.12865736043971546,0.11939863892184104,-0.08960675475406939,0.1449322958410538,-0.16772189078824198,0.007385448790806215,0.042526894682244236,0.4550153651018657,0.43223353985251506,-0.008189086404517905,0.5289955358218906,0.18231080851623327,0.41085675535126176,0.43531496588764934,0.07375445844293275,0.051455083611403725,0.4390214435180181,0.2139246967819054,0.16943730130780502,0.5231843310820042,0.40295244667116153,0.1737060993739886,0.326843856768175,-0.2777450324086957,0.14514232537264832,0.363082235375154,0.5158325434947542,0.18180984587303797,0.18647872834271842,0.45516690086348954
Thal_LGN_R,0.12712605041622177,0.5118774378198548,0.689049105891699,-0.24492644369521066,0.22694714522125997,0.38480364931835187,0.49306949479631756,0.5086428281335842,0.2426956239048033,-0.04785633426483147,0.2635984814235447,0.10243600532851066,0.47265146965665567,-0.44079070391909875,-0.0023725336563098685,0.09234304790688411,-0.4910630511622464,0.3926326821428518,-0.03185100374709789,-0.3514347302113758,0.33382142412105537,-0.13050797220832897,0.13227682203183566,-0.37534070038941003,0.5567470398339849,0.3257772587541907,0.24298228109148004,0.5638662375314382,0.5037654634655365,0.24268969759209302,0.5789482348805306,0.6225645947509525,0.030121639142309333,0.4148350840041678,1.0,0.2525647061272188,0.2645945392585263,0.20733751781759732,0.4628786388499153,0.4866089565692892,-0.33531179210461665,-0.333034425996725,-0.2248041860785508,-0.4748067602384549,-0.5543022326957601,0.16067388758082934,0.5197065881180288,0.26344766854155993,0.4426893043761732,-0.30405557971626496,0.4369411733108658,0.0566512713230422,0.27462967726985027,0.11442675285600078,0.30741893061767894,-0.0633852954551934,0.5714696855512726,0.40914937334356827,0.1427601639206216,0.574194942336426,-0.011298723333753573,-0.39747111180177586,0.27287457432413903,-0.5384018413252223,0.001694883967571548,0.07398559985884214,0.36583021159379053,0.5655647778567046,0.047995735888058576,0.479373018059439
Frontal_Inf_Oper_R,0.016261794264590804,0.05760584675766367,0.18694174053461976,-0.03979164790128399,0.349479727649253,0.3353787264890766,0.11588108076265857,0.23829164247922524,0.4464523244114788,0.0032097344561952948,-0.10926314212197324,0.2550891538080589,0.046437007007853234,-0.26733643502343984,0.3295928849977553,0.5812682800468468,0.16703775135596505,0.3544529993626354,0.3388833661747411,-0.2960805570871876,0.15914372496315932,0.3520232231218157,0.3745148322940543,-0.19090797194480238,0.3584838337910197,0.2125060516484185,0.030164302262980797,0.2471486291991494,0.3344050742758536,0.10333855399390214,0.23482435349481073,0.19164261875224126,0.050797706763330217,0.42507167036472066,0.2525647061272188,1.0,0.3063684896069297,0.23641251744280445,0.46839717285270466,0.24235978303456587,-0.10449413075767133,0.04741356394104441,0.17069992323653724,-0.19755852275382857,-0.13509013449193177,0.06025201269489501,0.08325424913982755,0.4982301109319245,0.2363195135158668,-0.01912108865488728,0.4109426521919896,0.21084544101773978,0.10594463618985937,0.3788504676430901,0.06266972341812556,0.039529936435506265,0.3248254303631026,-0.11757227136828648,0.20553657995726854,0.4465275537370289,0.6193471262027852,0.27183215780134756,0.4312995250249464,-0.14319618347979515,0.1855012481785219,0.3914522464695432,0.1931844756104279,-0.0058951259227054366,-0.1294410682755705,0.1663262924938747
Thal_VPL_R,0.6382329288803958,0.2193094402107716,0.18746331056537613,0.025703749982754362,0.5216915806385696,0.5180700895913466,0.11257827321876841,0.5243446765366316,0.22226507496604617,0.11607330564695513,-0.40759315628183024,0.5711481175193106,-0.10000942159658611,0.17751010200764486,0.11379129391243487,0.5944136229364693,0.27466156136634545,0.31710918527749715,0.08485862950237706,-0.15772364812359826,0.707516394055134,-0.13980216275389012,0.36843835914324463,-0.2183068505419173,0.5310270805592617,0.41576658777718234,0.14891177758426802,0.1755406822147657,0.4864466565082302,0.7124041237995354,0.14802986893343667,0.2598048874465134,0.40499305867155383,0.48574564830939804,0.2645945392585263,0.3063684896069297,1.0,0.2124375432668752,0.43959052504193413,0.1660448268839861,0.1005938144446801,-0.08134097016958257,-0.05056133727429236,0.20562663385000782,-0.12696028396553583,0.025240380435475048,0.10934595412707691,0.14011707991079783,0.3915965032613862,-0.15155481561219797,0.4978353741862743,0.6068349978641963,0.5112485082127675,0.5678464666488509,-0.24941673070868864,-0.12473625120941514,0.3781306584063409,0.28854953069276873,0.29986111270289756,0.5945879149014288,0.4555047852718792,0.4810841339620418,0.5067924726084949,-0.0899970204557728,0.20752794720457962,0.5323035179794391,0.5322033379983618,0.23594773322460938,0.08418886493066308,0.4376852199162127
ACC_sub_L,0.09052627045243172,0.1992300171658355,0.2439550411671417,-0.28402741924458,0.417355324542171,0.36540687325263616,0.024460791193477677,0.275363595613916,0.13491529394318888,-0.19175426353970695,-0.2599337515971675,0.26234417247753955,0.06742870795440155,-0.10218351267970856,0.03946253530410241,0.4000210669088304,0.11290707259807743,0.1556652485726154,0.05562030084613473,-0.42865435683780584,0.18882848112416636,-0.07329188330239342,0.46801465421922317,-0.4472853747335458,0.4411015765087703,0.17824421209436703,0.05837147521855452,-0.03441062106980209,0.19116897145983394,0.16408760616500379,0.12166948577078603,0.41427009503234374,-0.15906501687542332,0.2845489176617445,0.20733751781759732,0.23641251744280445,0.2124375432668752,1.0,0.5753229764458728,0.47341997091841287,-0.16655203330895207,-0.2498991693720191,-0.04278077408028062,-0.09877549121485403,-0.3438225628016861,-0.21338486494051412,0.06050672702978266,0.04854889374848454,0.29900188363820085,-0.35709339607405777,0.3959387111981699,0.3287244610651097,0.3121037951453037,0.0617169948514883,-0.22938641207529184,-0.24445746113451686,0.21326023076139988,-0.07542897341343369,0.3091431236092129,0.23436607393187905,0.3452600908134959,0.2259677008087763,0.4081257081339464,-0.522479363505189,0.36008963757105705,0.4702459855382861,0.31908867684846354,0.1736395208053019,0.3010860293981992,0.08167728546632545
OFCant_L,0.20744614565045633,0.4127241104641234,0.5331176447299505,-0.33828883961536416,0.586581685365664,0.5898445914627303,0.2189330000410136,0.4582749603657186,0.39339914971266116,-0.21073767422592157,-0.16047809878218475,0.21507489815694308,0.2934905582140624,-0.3135272612076858,0.005481265224111149,0.5458567102086106,-0.06266715524145546,0.3221352857603822,0.19199308331005785,-0.4713247579478062,0.37825667735101565,-0.09580263875765607,0.6666756282010042,-0.468048511399693,0.5645684087948888,0.47738133598818344,0.22867059945861906,0.11132428507653427,0.30284962906272744,0.3282199720292367,0.31037569015066385,0.5759246055533125,0.01942493277966414,0.4540350753285294,0.4628786388499153,0.46839717285270466,0.43959052504193413,0.5753229764458728,1.0,0.63344133367108,-0.2659448545576615,-0.2521943854209068,-0.11399010681858895,-0.2626872724816658,-0.39811915037724704,0.08358399177921585,0.2088365377999982,0.33046044436768895,0.4937805578697242,-0.27340492709617853,0.6569462748800776,0.5140927647500494,0.3264106749350471,0.2005723002783234,-0.05797693227869145,-0.08342897913377455,0.5142515542782763,0.10603616286184489,0.3895321638044669,0.6040700071802296,0.3717101825229443,0.1895568926982617,0.6457647710362141,-0.5288399665187389,0.17151943136516365,0.5884530764178477,0.372326297723352,0.34032920566221925,0.07153194166169587,0.3425759773861073
Olfactory_L,0.02945351753596521,0.519693088339465,0.6551490159553911,-0.3607988476754213,0.2761224333670974,0.41391030770101334,0.2811434053945859,0.4895085000405636,0.16753800208045597,-0.2707127112166005,0.24678812564110048,0.04782240699585217,0.5517500856659983,-0.3332274661185297,-0.2473019331243015,0.14716848827320164,-0.3976142827362797,0.11000435324972754,-0.09750130861378271,-0.3024180727150489,0.2728246877012071,-0.1828376500303588,0.4028923031158947,-0.3717102777486749,0.2536446338333555,0.326502172828187,0.25322105735143674,0.2779807676769555,0.1430498928705795,0.0948794639334262,0.32122919311221654,0.4103131663363613,-0.1547110268214304,0.14597812389077738,0.4866089565692892,0.24235978303456587,0.1660448268839861,0.47341997091841287,0.63344133367108,1.0,-0.21775487466386553,-0.3042584699110498,-0.1998392430536655,-0.38343668610020654,-0.46837798066381886,0.14214003732509656,0.5287119061827317,0.15412149751519966,0.3471753935161021,-0.3281643324737407,0.3834218730218794,0.4663306337124634,0.2761435185604734,-0.17307301161180216,0.026845292849388226,-0.11272016933108431,0.4474329894999823,0.3094380411410735,0.33131431466477884,0.4452151639360939,0.0353408182693777,-0.22139856160467797,0.5078716674586401,-0.49094018645590815,0.3478891869623674,0.21389920783255548,0.22604022419370795,0.5554780882251116,0.0638475210025926,0.2794409841094685
Vermis_9,0.29058113438065736,-0.10438163965534025,-0.3379189757349715,0.5546588513923388,0.05562944390491941,-0.10110111796622223,-0.12978605973228563,-0.071382176506555,-0.0810054711252682,0.5861469082166192,0.04999057942624453,0.30157505255047545,-0.09447358551038919,0.8419621811232758,-0.1302425260305935,-0.07619572178065522,0.41321784148765733,0.005080853975147079,-0.1892204565957016,0.3000940409911508,0.20709053913848124,-0.0008026198277554828,0.0817158609521865,0.28913991844329495,-0.28230265222824114,-0.00025382659583820085,-0.15149973105581632,-0.045594048496754046,-0.07100293631287616,0.2411706877414651,-0.2355085735540949,-0.37990323316630886,0.4005463294700971,0.12865736043971546,-0.33531179210461665,-0.10449413075767133,0.1005938144446801,-0.16655203330895207,-0.2659448545576615,-0.21775487466386553,1.0,0.29678281734992107,-0.029945283054290363,0.7902418723219948,0.207226329073057,0.04425506077235936,0.01112140002541193,-0.21708677893439596,0.08691625227007373,0.10774117919995407,0.026767995283096112,0.05689076429000453,-0.012977372818724209,0.0959915778374208,-0.25211769135366224,-0.11663764793049271,-0.01829979879665393,0.14364900043017045,-0.13340004261855218,-0.039316912128519545,-0.018407268040709867,0.19146793829973854,-0.06190784391719663,0.4713958317775185,0.008896977205029048,-0.15809271333947864,0.03249547701883998,0.04099656910073973,-0.11321300282991288,0.19255012682434708
Cuneus_R,-0.052788875513255513,-0.4205748036427491,-0.5351831376069095,0.7664966033539731,0.2229683513010823,-0.3495034260545219,-0.10891109720036957,-0.5758440543570938,0.6120373089636356,0.6328272571458424,-0.009119104501561786,0.20542239781264562,0.018364793437874383,0.1278041864223408,0.5287963626247243,-0.09279339814698181,0.3379231661710695,0.2834427864634314,0.6195439614422315,0.16131769120852055,-0.21708015787765803,0.6062070331249915,0.14743729813896606,0.8154141100031803,-0.35285586949087233,0.3162146693108691,-0.15961160152967727,0.19391413690659356,-0.2151400766502778,-0.19526129895674005,-0.5328533277490041,-0.38978198836907335,0.5472831364783911,0.11939863892184104,-0.333034425996725,0.04741356394104441,-0.08134097016958257,-0.2498991693720191,-0.2521943854209068,-0.3042584699110498,0.29678281734992107,1.0,-0.18915326891178427,0.4215550506429366,0.7799146352630354,0.10854198661475618,-0.39254751614872097,0.48056181808273896,-0.17703678732639846,0.8302220099869371,0.11985022156588895,-0.15223454321021307,-0.44562424770634546,0.15002003168307232,0.013471643383314327,0.4479102812431364,-0.06316998882150686,0.150638343553211,-0.29275752744277644,-0.19260361368345205,0.009431311066990163,0.28459855988511207,-0.27070530728713044,0.6019783669960477,-0.04809358879845979,-0.01112774514026601,0.0779805925942324,-0.5338958490957848,0.01767638954145393,-0.04169811711345218
OFClat_R,-0.08245928944819955,-0.2907550865146746,-0.05932778089551785,-0.13644154910108197,-0.29499023519092726,-0.032143416992228314,-0.27118309631201176,-0.006031877758431796,-0.2556290126145411,-0.19583809440887198,-0.3296718278941276,-0.15250817527624055,-0.45657229915902536,0.06487685300219605,0.060430956602803114,0.3605404878242247,0.2624763450839746,-0.1898115863887494,-0.044225931738972164,0.17624557882762737,-0.003947850953164836,0.0686993337790043,-0.3494736508209724,-0.19382774316253118,0.08169190933583702,-0.3842598156352091,0.0715953584396987,-0.3055911497028036,-0.028493837016628602,0.09284330262550057,0.06683880758813225,-0.0010375934175031886,-0.22620748491876683,-0.08960675475406939,-0.2248041860785508,0.17069992323653724,-0.05056133727429236,-0.04278077408028062,-0.11399010681858895,-0.1998392430536655,-0.029945283054290363,-0.18915326891178427,1.0,-0.060189843614574336,0.043905558281966774,-0.21113923496613107,-0.1634106955976338,-0.21776195412766203,-0.3466892497651808,-0.07628704161056334,-0.2242360325858901,0.035581647193565276,0.19550231690118378,0.09276421425316876,-0.02835250217507405,0.03493479160158662,-0.1663351740698401,-0.3850297227933731,-0.03894394072766905,-0.14396363092333084,0.3489940600979108,0.2134601458091102,0.14942342431731348,-0.027473958679361733,0.2839037967030883,0.18301287426235954,-0.06291902409723858,-0.21050833611012018,-0.05894576039183864,-0.15276066523169526
Vermis_7,0.3627246687188333,-0.2907167947156148,-0.5547089636789065,0.6059657105928669,0.17939929902315796,-0.16190193134020048,-0.20602155090894073,-0.2714813075072562,0.028751550395974695,0.6389884907985386,-0.19884100174124855,0.40634649893056696,-0.2548268972580032,0.8774150824038582,-0.008151523860948076,0.014583603756147964,0.5518539486605285,0.07581019822347754,-0.010027567167544955,0.3005540908850385,0.20310584262946302,0.05540504055904031,0.20966713780552276,0.40510982690117414,-0.20632543819537352,0.12618832642936226,-0.2568218038354207,-0.1815110206756639,-0.1229101546666336,0.270502883073012,-0.4240712883151684,-0.4259929519925639,0.55723818550876,0.1449322958410538,-0.4748067602384549,-0.19755852275382857,0.20562663385000782,-0.09877549121485403,-0.2626872724816658,-0.38343668610020654,0.7902418723219948,0.4215550506429366,-0.060189843614574336,1.0,0.4304444032285184,-0.046495014917917805,-0.31870924264603895,-0.14986082337658962,-0.04310597625899735,0.24233491553245273,0.10172132959754611,0.11951866039048231,-0.040371810332123934,0.20081688037529596,-0.37358037948720285,-0.06674878957505477,-0.06656643147470254,0.09720550363020111,-0.08979528770789538,-0.15873401731623366,0.01396228370793619,0.45379464747632575,-0.11928629252694865,0.511405033850663,0.03925654166582282,0.014613623707461047,0.0943447089958208,-0.18694040523081334,0.06527697575958252,0.14076695604251022
Occipital_Mid_R,-0.011460930322827469,-0.5901355159557642,-0.6908229348099835,0.6213752840123997,0.004010269941907181,-0.513211251648956,-0.24220163627381835,-0.7376116548630572,0.3344930366990938,0.41657449157590504,-0.13246651339348509,0.08885089288847313,-0.20110891417062524,0.19263026608454836,0.3535920745296259,-0.1073612291483316,0.2886821994023576,0.002021581449486895,0.5437636620452448,0.39378560390386547,-0.2720503494471256,0.45542137574847624,0.026009668693682514,0.8530940942665738,-0.46017056890514346,0.12591141708020073,-0.20824210252673,-0.014235872081521569,-0.3019358783720305,-0.13136701151845787,-0.5693865398874046,-0.5527942181143504,0.3772955015383897,-0.16772189078824198,-0.5543022326957601,-0.13509013449193177,-0.12696028396553583,-0.3438225628016861,-0.39811915037724704,-0.46837798066381886,0.207226329073057,0.7799146352630354,0.043905558281966774,0.4304444032285184,1.0,0.04819704511865349,-0.5856220778039909,0.28678089141245316,-0.4516616696860585,0.888456347032938,-0.12601712560578035,-0.1425186906892586,-0.4247233053865489,0.08812657960117334,0.05084045586255376,0.6127640971051952,-0.26433387878880826,0.028547439544511007,-0.30203719254855865,-0.4034228024898999,-0.044848353343040846,0.35460061205666893,-0.3721007725809487,0.6711245179804038,0.019450073511878274,-0.018554930024280353,-0.06119986942669592,-0.7279511815623189,0.10687216768290342,-0.23210001978901582
OFCmed_L,0.0455972464708247,0.11535016354387971,0.1617122824691191,0.17884061783948535,0.06758846164800107,-0.05354239221859041,0.32341379600017794,-0.057658052050597125,0.15845603778167486,0.14238635990296883,0.2935770519361458,-0.2227178930526419,0.2630958639376612,-0.08125736212488602,-0.08127629612942175,-0.2177328900726434,-0.20047973776056585,0.14277886343265803,0.003511636738520681,0.08892580995742984,0.07044354274551666,-0.006021115429930949,0.12101180828999021,0.18145296201355093,-0.14698534785046816,0.22008947795558542,0.0018761073759754842,0.1459668747905033,-0.060879715909455026,-0.031081332971068236,0.12211092777137872,-0.09762211912387213,0.20654212113382908,0.007385448790806215,0.16067388758082934,0.06025201269489501,0.025240380435475048,-0.21338486494051412,0.08358399177921585,0.14214003732509656,0.04425506077235936,0.10854198661475618,-0.21113923496613107,-0.046495014917917805,0.04819704511865349,1.0,0.12333828415718477,0.1565662932067682,0.05907499232177217,0.1386232975655284,0.13523240392956634,-0.03698250062991799,-0.18710614919926072,-0.20266482179945275,0.2632686847598365,0.16333177120681883,0.2592341437514037,0.19098050842438108,-0.13744978245338607,0.15871637174318762,-0.22186136413851176,-0.23113496410347756,0.06306408971508946,0.20330084933163617,-0.1831891703622336,-0.2353825509124706,-0.07203132315394813,0.13890751588837344,-0.16076090640761714,0.19921131768550876
Thal_PuM_L,0.09284629279406759,0.5853184191952598,0.6564048744150663,-0.13910019251379746,-0.012495137563116362,0.2654822717640978,0.526864082597923,0.6742565003588,-0.22965487613615318,-0.061501344791840815,0.5594362038103318,0.061932835722119266,0.579366589412305,-0.1160548428071806,-0.43412551490217505,-0.18849958611976747,-0.4446993521601497,0.00847614292278057,-0.5181728811135984,0.061443928394984276,0.36822394366471284,-0.37228224531160675,-0.013621625985741488,-0.3328983563291875,0.04306961447500357,0.03259369861589571,0.3912445929697279,0.3592467102066538,0.2673901405781759,0.1208795950294364,0.5561517134166752,0.3609640044738133,-0.14841495369486848,0.042526894682244236,0.5197065881180288,0.08325424913982755,0.10934595412707691,0.06050672702978266,0.2088365377999982,0.5287119061827317,0.01112140002541193,-0.39254751614872097,-0.1634106955976338,-0.31870924264603895,-0.5856220778039909,0.12333828415718477,1.0,-0.17957062622944767,0.43286678855249594,-0.4261267230740482,0.10884549445155156,0.0804693398650831,0.253860095783981,-0.21708375201226157,0.24325954827033708,-0.2233836316457397,0.3835516904224438,0.46440375344305806,0.09667602805421374,0.4497759145872342,-0.22857060676825877,-0.5260837622104582,0.12474543667068008,-0.2659433384912121,-0.03822134741269439,-0.2938929236851985,0.19398336507511768,0.8249406292255358,-0.04904183119939748,0.2963803842985472
Paracentral_Lobule_R,-0.010022699888664393,-0.03248561433207074,0.07882994980077858,0.2126045774117655,0.40504876862511735,0.0632584583116706,0.20235631769605664,-0.19453958370431237,0.8626193615778562,0.21321236926295467,0.033987413027892724,0.15291254737635834,0.19166872649453365,-0.4166197336768518,0.5616504619813781,0.19252787583640812,-0.08597597281227251,0.6015346666928592,0.7684696617025961,-0.1925799033497365,0.03167333533181691,0.5803341630983877,0.36321746703453267,0.3027447861121269,0.16923373363746522,0.4816762497530235,0.07358386441250399,0.4723704510634711,0.18220297296739246,0.00814699799269136,0.006900590435315156,0.12129177580813723,0.3405222141883572,0.4550153651018657,0.26344766854155993,0.4982301109319245,0.14011707991079783,0.04854889374848454,0.33046044436768895,0.15412149751519966,-0.21708677893439596,0.48056181808273896,-0.21776195412766203,-0.14986082337658962,0.28678089141245316,0.1565662932067682,-0.17957062622944767,1.0,0.07704547024156905,0.5169215490086372,0.5052124987818616,-0.008652962398199984,-0.1564860477063097,0.3106089641226576,0.3320105464299204,0.5136572476616952,0.35244074150271465,0.18908568574054033,0.03674698976638696,0.31534161036829267,0.24247474197553198,0.0971949232690286,0.15878088623315278,0.019907535715480963,0.053443712001431186,0.26569386650535104,0.26017463061885077,-0.2578123311130063,-0.035329334926074346,0.1558747653709949
Vermis_1_2,0.22377032694001714,0.48645146657763405,0.3331743326943251,-0.06257125806898718,0.49432401187636976,0.48582381039302674,0.36736873239112033,0.4785396061468566,0.17279495287109695,0.09618767591881683,0.14514568485160445,0.4672999461285311,0.4026272788160099,-0.008879482167747072,-0.10612631755229407,0.1707237012700115,0.004949794696545107,0.3311449383433812,-0.12180109905910372,-0.45027068494111155,0.3637660043726538,-0.1599788934092648,0.4530725211416083,-0.32036387204725375,0.3458327411731274,0.35833179361324435,0.12417620013286693,0.318774505799986,0.32149621379156845,0.22843471247014155,0.25914415997860907,0.33880965063294094,0.11353030153554113,0.43223353985251506,0.4426893043761732,0.2363195135158668,0.3915965032613862,0.29900188363820085,0.4937805578697242,0.3471753935161021,0.08691625227007373,-0.17703678732639846,-0.3466892497651808,-0.04310597625899735,-0.4516616696860585,0.05907499232177217,0.43286678855249594,0.07704547024156905,1.0,-0.3226844033167343,0.5169437362315545,0.1782560927643378,0.2047041568846889,0.24090134072323324,-0.08422982302641359,-0.28340550440831613,0.4513393968982035,0.33405741974971503,0.18560449118782382,0.5143641529521997,0.1571794720891874,0.02065335309457236,0.2685409719609874,-0.20136387508480488,-0.027113138916146386,0.14936829571019072,0.3371570801003849,0.4772325208784028,-0.019737159996367232,0.3700549031230847
Occipital_Sup_R,-0.01979610098934731,-0.49106308904803264,-0.5164540169688309,0.6201707238175799,0.07790890284130539,-0.4722319473358629,-0.04657385983036208,-0.6969227333330748,0.5255590451156588,0.4398579852513587,0.08098295366581504,0.06450062981136051,0.05125376589599918,-0.02608253415374875,0.39974427021916054,-0.18059805583087996,0.0736944050024893,0.14382187083830847,0.6717493168922527,0.2838423844097563,-0.24711772130795356,0.5132349803533502,0.09071145113859481,0.8607921483568055,-0.4423693947544497,0.25053155100258434,-0.1143142852767363,0.26056332944703064,-0.20879733115143514,-0.1612387427190445,-0.4234789563285349,-0.42872680382304257,0.39520461903478105,-0.008189086404517905,-0.30405557971626496,-0.01912108865488728,-0.15155481561219797,-0.35709339607405777,-0.27340492709617853,-0.3281643324737407,0.10774117919995407,0.8302220099869371,-0.07628704161056334,0.24233491553245273,0.888456347032938,0.1386232975655284,-0.4261267230740482,0.5169215490086372,-0.3226844033167343,1.0,0.0174868670358099,-0.2329464916520465,-0.455995118356531,0.08812715136146927,0.3027540812818914,0.767238714092017,-0.08547994272930848,0.22167670692982291,-0.3262668420494768,-0.24589845033524185,-0.10666151369598585,0.15515885578522978,-0.36706416424845834,0.6149068040067563,-0.013209985703906432,-0.09154759616123895,0.0806019963340657,-0.6259775676112385,0.11140699736216055,-0.1580290344615137
