,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Vermis_10,Cingulate_Mid_L,Cerebellum_Crus1_L,Frontal_Med_Orb_R,Thal_IL_L,Temporal_Sup_L,Postcentral_R,Occipital_Mid_R,Supp_Motor_Area_R,Thal_IL_R,Supp_Motor_Area_L,Pallidum_R,Cerebellum_Crus2_R,Heschl_R,Thal_PuM_R,Frontal_Inf_Tri_L,Heschl_L,Frontal_Sup_2_L,Cerebellum_8_R,Raphe_D,Parietal_Sup_R,Thal_LP_R,Putamen_L,Temporal_Mid_R,Thal_PuA_L,Vermis_3,OFClat_R,Thal_MDl_R,Frontal_Sup_Medial_L,Frontal_Inf_Oper_R,Thal_PuL_R,Calcarine_L,Vermis_1_2,ACC_sup_L,N_Acc_L,Paracentral_Lobule_L,Frontal_Sup_2_R,Cerebellum_7b_R,Thal_LGN_R,Vermis_6,Vermis_9,Thal_PuI_R,VTA_L,Cuneus_R,Lingual_L,Thal_AV_R,ACC_sub_R,Thal_VL_R,Cingulate_Mid_R,Cerebellum_Crus1_R,Thal_AV_L,Rolandic_Oper_R,Precuneus_L,N_Acc_R,OFCmed_L,Olfactory_R,Parietal_Inf_L,Olfactory_L,Cerebellum_6_R,Angular_L,Rectus_R,SupraMarginal_L,ParaHippocampal_R,Frontal_Sup_Medial_R,Cerebellum_4_5_R,Vermis_4_5,SN_pr_L,Cerebellum_9_L,Frontal_Mid_2_R,ACC_pre_R,Thal_MDm_L,Raphe_M,LC_R,Thal_PuI_L,Rectus_L,Parietal_Inf_R,Occipital_Sup_L,Thal_PuA_R,Thal_VL_L,Cerebellum_3_R,Thal_VA_R,Thal_LP_L,Red_N_L,Cerebellum_Crus2_L,Thal_LGN_L,Frontal_Inf_Oper_L,Caudate_R,Amygdala_R,Paracentral_Lobule_R,Fusiform_R,Thal_MDm_R,Temporal_Sup_R,VTA_R,ACC_sub_L,OFCant_L,Parietal_Sup_L,OFCmed_R,ParaHippocampal_L,Fusiform_L,Calcarine_R,Cerebellum_9_R,Temporal_Pole_Mid_R,Thal_MGN_R,Amygdala_L,Insula_L,Angular_R,Frontal_Inf_Tri_R,Cerebellum_10_L,OFCpost_L,Frontal_Inf_Orb_2_R,Cerebellum_4_5_L,Hippocampus_L,SupraMarginal_R,Precentral_L,Cerebellum_3_L,Cingulate_Post_L,ACC_sup_R,Temporal_Inf_R
Calcarine_R,0.47527347020515454,0.16849315600181478,0.46001447214364694,0.2017578323931647,0.6230946731621478,-0.06797268127959857,0.0826621375302872,0.05757197744471693,0.012677205089039526,0.6213752840123997,0.25078779226725756,0.2456232150987897,0.22917554385719988,0.29624779513444877,0.5951206001998604,0.13078361413592882,-0.4252278085531347,-0.03505540608298791,0.15083403680269278,0.11089557633698201,0.7036833160361735,-0.524681171877204,0.12955271942689459,0.17198824030892687,0.19322524614916645,0.41673762860011493,0.2164153485685585,0.28255676399700885,-0.13644154910108197,-0.09512663751320155,0.22223707453505942,-0.03979164790128399,-0.26076590897314306,0.8525528055777298,-0.06257125806898718,-0.24104740188633664,-0.1604524882518424,0.14368804267926635,0.0649600538998698,0.41501663664211064,-0.24492644369521066,0.3719212218434527,0.5546588513923388,-0.257558406842184,-0.4162960833612203,0.7664966033539731,0.883537266877909,-0.02590740034053256,-0.3481661137772136,-0.07517314827301967,0.12350728712899604,0.6380982468123616,0.18488359836269957,-0.02443315152067862,0.32473844881516206,-0.43511544610524994,0.17884061783948535,-0.18198908076267845,0.18685626587379092,-0.3607988476754213,0.6169461241084087,0.4324423842553388,-0.12634849089428818,0.358837991278915,-0.3761903894633197,0.14137254625023726,0.18592510483128816,0.6688741754466168,-0.3640294644685696,0.35078034907631306,-0.32293023673601234,-0.18417757310334537,0.02097489899655165,0.6062352501533336,-0.31293187850316584,-0.1395940807451566,-0.12147086486968722,0.08631464676299248,0.6404385339578654,0.3293541862613436,0.03478802523183372,0.14905810927743693,-0.26669859337170204,-0.27795617218123386,-0.4495751449984588,0.4553501926213867,-0.34556443354539296,-0.003437901106272756,0.11095249173903525,0.3148008621613919,0.2126045774117655,0.5038576224320921,0.023507551800642155,-0.061246055830912784,-0.45258669880393143,-0.28402741924458,-0.33828883961536416,0.22661059954362486,-0.14987334244636819,-0.3359030708630557,0.3736983754018825,1.0,0.5616387340890491,0.2762243118356387,-0.403534015779872,0.026685733233316765,0.4880085033780959,0.29220553429510876,-0.3490018170337006,-0.15434044794234672,0.06243703328013698,-0.1603213658849449,0.396016430591523,-0.03758939119116974,0.0024098957023632414,0.2420760579870893,0.031584457330253335,0.1864093366930199,-0.0412364723631439,0.3208613638139631
Cerebellum_9_R,0.4938865802261965,-0.06750817014628369,0.3569634408150531,-0.09890291390015397,0.7908469030195995,-0.06352676300571558,0.11574526437646968,0.004645011580622778,0.04977233679277053,0.3810914262334495,0.010842290172615099,0.05204205976314028,-0.14640008126599316,0.08324142594088674,0.504779687325285,-0.03382848245096584,-0.21745076210296105,-0.16328143631610867,0.14434554718241466,-0.2570800528570465,0.7446043329078935,-0.5552160002897104,-0.18181134574371846,0.11540745116422205,-0.16592945689709085,0.1852406654688073,0.340938030730608,0.024925558177095193,0.024636374690105576,-0.21477545498631484,-0.14489991520945206,-0.24842837770059212,-0.1304134096413905,0.5050926923468206,-0.2300023170414459,-0.208485699781945,-0.16499418836738888,-0.352582548562103,0.058410980275068074,0.2723345056666573,-0.3537952148166333,0.049218145674010456,0.531613142391351,-0.260491917769028,-0.34329400255083636,0.2996325989709143,0.5207723322063711,-0.008343700554229286,-0.3274044187290083,-0.1355560400050993,0.04859438015132739,0.514688562780425,0.2516030959370215,-0.265630806857171,-0.22638175662077603,-0.40382647321306464,0.13384343511223548,-0.08666802427013653,-0.3660567224742512,-0.3368570912209195,0.4269292728443681,0.06890443764093787,-0.03143522994342854,-0.056838608438385924,-0.510864631327244,-0.2626272239557409,-0.21781290230899944,0.2713074571900503,-0.34282857079077556,0.41788892014318135,-0.11935629848699641,-0.4038044404781621,0.17028237215864872,0.5838160912805328,-0.3374689810491277,-0.3321663176264467,-0.14225130602763858,0.011547167375351051,0.27568071378764447,0.17414368560763707,0.1023754365226457,-0.2529296784445237,-0.2110384300116112,-0.008987530263627563,-0.3946801286691423,0.6240744582619687,-0.5643883903999798,0.012808148083693958,-0.10917270837051431,0.22070343992822727,-0.24556259336754416,0.05390380873335592,0.06282765601525962,-0.28743128378326,-0.3920693448376615,-0.47821414068216433,-0.5502539983642637,-0.26830404301816496,-0.2927905373683278,-0.3320144950009835,0.3582322597138169,0.5616387340890491,1.0,0.456388487932956,-0.48864935020849887,0.021650719607732443,0.3281558220919931,0.16308626763243345,-0.28560744061985704,-0.14035950700232738,-0.2233049599003447,-0.35119056775595064,0.06453258371651378,-0.03766814899667313,-0.0036367626233980623,-0.20499134638881536,-0.025997133099982944,-0.007489592438593764,-0.24736214035705106,0.08761603978057184
Temporal_Pole_Mid_R,0.06153539863478153,0.13415414762845176,0.17658481199264345,-0.4038240649042743,0.4065485660650804,0.16645510597405946,-0.04263078792991201,-0.29452894368393584,-0.1536510253703469,0.24407997911702994,-0.05004446725290151,0.12693446104996892,-0.0806520210109598,-0.05637150040508711,0.36524337680677915,0.062370306672126966,-0.18039832207798678,-0.34702917297639796,0.024495704437273575,-0.1788200633729705,0.5223605492425073,-0.4193207412136651,-0.2857528839516148,0.2650505422456592,-0.08906627510410452,0.27788822246764316,0.189460653386792,0.126809947743917,0.15429703108653547,-0.2560663524712599,-0.18522603692798334,-0.2716841866274026,0.13350353446781152,0.3013287687499008,-0.184363815567249,-0.21567613711923372,0.09558158154124616,-0.3036592297327818,-0.0976846263499054,0.38602449195200844,-0.3005797184709513,0.05628559186820254,0.36263368817852837,-0.16252713250131703,-0.2367333870383696,0.07608455940014822,0.3427959899320836,0.2169492599544562,-0.15796242628583143,0.029167668476343646,-0.12419389025419787,0.41352086981074826,0.2490503480687984,-0.3346197737188809,-0.23089632041869898,-0.2614169553633015,-0.16560681497739765,0.024955326361319353,-0.2858557653378879,-0.30348903892574464,0.3804096005735445,0.009037266342942392,-0.00930060395096951,-0.20671608799335708,-0.23041086484988213,-0.22945822542354596,-0.11238778429416076,0.1840233521927433,-0.1604848788843176,0.339532557225551,-0.12372241159265762,-0.3884419007531142,0.3090719616084621,0.22831443903600765,-0.20830319079982593,-0.13578385151870329,-0.2213299780056203,-0.19088943854524093,0.057501485746018016,0.17485625158708804,0.16534531238939795,-0.1165699755515633,-0.09151093527789442,-0.029934822070919565,-0.34997747206881236,0.5356816467657407,-0.13674982535454472,-0.297336847145962,-0.07210907689318945,0.16011437392578817,-0.3304096879112725,0.014466455859566477,0.21466089089231358,-0.09718755603806765,-0.17712810151182623,-0.12894990486206018,-0.3842253136056335,-0.26826140738315457,-0.15758563833609024,-0.28623331613213876,-0.010232810383850153,0.2762243118356387,0.456388487932956,1.0,-0.22344082085767134,-0.267672949210494,-0.04427447440408074,-0.015860071308179097,-0.16224168777434628,-0.16713045198082355,-0.15850068917757446,-0.08962356267536094,0.11430278425633981,-0.17699188890989936,-0.1896888003063907,-0.08796120637522173,-0.16572580020105437,0.0017517398277595844,-0.1738474726363021,0.17612700164988734
Thal_MGN_R,-0.3820792740284984,-0.1230516194867466,-0.2605154463009086,0.1454734209959293,-0.584819389336787,0.10412923404801329,0.23498337018276216,0.0689528035942472,0.004921498354330788,-0.5527942181143504,0.2875099721377799,0.16101502778522253,0.32128057048969394,0.11519092126621489,-0.4464980856524783,0.03592646709592865,0.5696218450943712,0.31575599232192914,0.08480119288959001,0.40433707920490997,-0.529831628208107,0.601255592052273,0.009807628658598097,0.11050017840546557,0.08804187821084439,-0.34710427816736505,0.15632271843874296,0.07532017938963875,-0.0010375934175031886,0.46712942806618807,0.20560917252739333,0.19164261875224126,0.4604806699031816,-0.36540716637290505,0.33880965063294094,0.4116608061847447,0.0958103238713169,0.2612971069345287,0.305981809280903,-0.38220232658450337,0.6225645947509525,0.04717761220912818,-0.37990323316630886,0.5286708743340269,0.4361491308637626,-0.38978198836907335,-0.3641620391429216,0.2587505242409607,0.304129739180641,0.3673989026586137,0.23957917628446151,-0.5105437843823711,0.01910765885161801,0.3475478621152724,0.15155561017339717,0.6138727029247989,-0.09762211912387213,0.175765095301145,0.05848819211984187,0.4103131663363613,-0.406283768229977,-0.2022462300754001,0.35128287586772095,-0.21179152372478863,0.5789812166251227,0.28607968974446424,0.38402100878351164,-0.050200898605060856,0.6529746298913426,-0.3371976791881278,0.4812065250990688,0.46022550641659493,0.24605169485898581,-0.6743765208352119,0.4687948946159911,0.5320228907874878,0.09501763979418218,-0.018728698962569002,-0.3478126912775936,0.06625676751890583,0.3554078700213051,0.06080377699997967,0.48782406786872323,0.4930534404850279,0.6065061780059458,-0.572443837446718,0.6519340248781654,0.21002492698190178,0.34428906532286796,-0.23303173028460736,0.12129177580813723,-0.001174320714813677,0.31530538499476785,0.17693140284517545,0.4140023077086481,0.41427009503234374,0.5759246055533125,-0.02897478140386147,0.24359811978255738,0.6145815729859841,-0.08176085478718771,-0.403534015779872,-0.48864935020849887,-0.22344082085767134,1.0,0.18237367262602633,-0.2285014755119863,-0.19368480568329904,0.2736251350043158,0.37061173371034706,0.16588729454971202,0.30710213498734357,0.18069899565652178,0.2845940562514462,0.02907524761049482,0.1344263599027263,0.23975355727279712,0.3535599857022629,0.3792630978153171,-0.2099765145463574
Amygdala_L,0.6408715993965299,-0.47008086992433035,0.041008771009807765,0.29212365930227346,0.14479095010459972,0.10264732441581714,0.31713975943400213,0.697641897394443,0.3194868384157992,-0.20110891417062524,0.3089285706006955,-0.06605838177767037,0.15818145039446857,0.3764287919752541,-0.21746559200727003,-0.43000062665445493,0.16879963250934174,0.6988954037841187,0.5345396477382013,0.28734966762146247,-0.1607028686121812,0.18442448886420557,0.2289628511864217,-0.09160935390648677,-0.2852986875265144,-0.6039921040638137,0.1307313753068234,0.0638471103430574,-0.45657229915902536,0.2824167640298911,0.416753257158452,0.046437007007853234,-0.1642375862543836,0.10636386032538653,0.4026272788160099,0.1220331951571065,-0.08837287740606989,0.1627156522959868,0.5246242877387133,-0.4983288386507945,0.47265146965665567,0.1524307505282012,-0.09447358551038919,0.33176849535965336,0.30975498541544944,0.018364793437874383,0.044683622028124224,-0.22836401750748406,0.005914941277400128,-0.11271148418350725,0.06819541903655739,-0.3157342129889948,-0.025795711129587038,0.24522916208327236,0.23212965853698175,0.16151913934102122,0.2630958639376612,-0.04447919680768283,-0.20335710731981357,0.5517500856659983,-0.36011520859187274,-0.21167103971497095,0.19803014170153319,-0.07605921739722447,-0.011395827009947193,0.2171664976228783,0.11600926792254437,0.05088025583772963,0.24162788840893462,-0.54782790030091,0.2556687457880123,0.3922150269617106,-0.1542595378370477,-0.12317119790115294,0.06809304850877866,0.227403183651906,0.07350211410725457,0.433141648059306,0.06616097455545666,-0.19224745035728674,0.055008155879156244,-0.1417547121160719,-0.010294000114620517,0.46606924066890104,0.3528647391314483,-0.37330531694190555,-0.1813173708721463,0.68288706716569,0.15015346301366023,-0.2181686920736036,0.19166872649453365,-0.17290636409168322,-0.17195444195491824,-0.3943395715654054,0.28029424116131735,0.06742870795440155,0.2934905582140624,-0.08058738110820508,0.08973038363982117,0.6626556020107456,0.6348488671533146,0.026685733233316765,0.021650719607732443,-0.267672949210494,0.18237367262602633,1.0,0.5321200239171126,0.11151976830912688,-0.0034746646425707142,0.412090091862955,0.30390666441406056,-0.33467845238727434,0.17586984637284783,0.8018320299609313,0.32745711025046687,-0.26769388997193394,0.5799223680391982,0.2908498598633087,-0.028771163884740117,-0.5298838074325608
Insula_L,0.7015940740662402,-0.22765028281693486,0.2856313963040095,0.4261702637595911,0.4595741150752093,0.060905698481219676,0.33168700303579174,0.6606348691544444,0.3957923658024561,0.27717618417589923,0.2443276148130841,-0.004928358289720418,0.14090973260932643,0.5394878287091194,0.14654349402809025,-0.2088373964681086,-0.21474199997304566,0.5338892659998299,0.5599972054464868,0.15352975018803774,0.21265185308942855,-0.14051600085472873,0.3953388036764738,-0.02088281282618484,0.007815131804031534,-0.10421170398075592,0.21085438055235034,0.18302497525861072,-0.16750005608522567,0.13349195000983996,0.24040423624359225,0.21131768377087737,-0.2787510299948985,0.3824770684517812,0.14328766466587964,-0.03279594735722789,0.0014196460442258765,0.20369138194756212,0.3342372716300297,-0.15990430187294033,0.13476509586328655,0.1845439392554868,0.1875272478110734,0.04279312592513977,0.0011106071994606997,0.37863927274289133,0.46517651350635375,-0.2680266710540207,-0.21247031628736657,-0.14420783151995484,0.2236757645806452,0.13227399654990574,0.13039651426754112,0.36831627699309144,0.2763674030116113,-0.21122650208907684,0.21140826505960553,-0.22584741820138907,0.02112593475367765,0.1376219544295411,0.05899619358515957,0.09909494373130147,0.0898664558364061,0.32123873071954684,-0.2440052380563819,0.12967254900175296,0.10741990353061895,0.2353559218400926,-0.09030571422705574,-0.12086845466901792,0.00902185389444557,0.07070191443235674,-0.19835204291078898,0.3346877407135007,-0.2005458530085529,-0.006554920331619259,0.06062132547467148,0.48642707872642843,0.4067964567981749,0.1329737671604257,0.010431613905655163,-0.036535659977622294,-0.1951234632853186,0.013174789115304274,-0.08532941851090352,0.08875726958128244,-0.4201859577349556,0.5489510460752965,0.29229559012892525,-0.05845483051793443,0.33698020438188664,0.08407100728966048,-0.14586000828808685,-0.13923206373792926,-0.06000938123191265,-0.11616556564250594,-0.0626746842166246,0.16452129082480701,-0.1513307359256004,0.17879324167760718,0.6184274247291074,0.4880085033780959,0.3281558220919931,-0.04427447440408074,-0.2285014755119863,0.5321200239171126,1.0,0.4335662042324119,-0.07857726125467533,0.011689898324651376,0.22014054355603171,-0.3010953127759992,0.16925269686076302,0.4774822123606979,0.4793998738496183,-0.1511756445665275,0.3158854649379891,0.12454547799021758,0.0718227644592217,-0.19631317875053053
Angular_R,0.35809267151524654,-0.14509003031690954,-0.10387364202408199,0.16019662710057922,0.12293614157090799,0.20668274522341173,-0.060293831365355946,0.20628594124034222,0.7307457216353433,0.6127640971051952,0.1026902391755238,-0.18213253386710765,0.12238008364177409,0.3989409114292785,-0.23891668194247903,-0.3198083913348518,-0.4947550463954959,0.10486554311408143,0.06990403482803002,-0.00768949099536106,-0.059107249225791234,-0.34460461134064285,0.7909354843323897,0.02955706341103487,-0.056107192729956824,-0.01782986135560119,0.16271940450000735,-0.10219442470329249,0.03493479160158662,-0.047269360694809595,0.06095619268723404,0.039529936435506265,-0.19778950632371783,0.18833954416410348,-0.28340550440831613,-0.2774489387798423,0.0242900459806043,0.22067279497842227,0.21612919882598025,-0.20876896809647347,-0.0633852954551934,-0.07757443831340291,-0.11663764793049271,-0.08603265918028723,-0.09612357828984514,0.4479102812431364,0.2862657751746846,-0.16497147232356973,-0.21757116260889942,-0.15545445753229634,0.1885672153208476,-0.19171986908801766,0.15487843939356816,0.16341496156400792,0.38730107971886124,-0.1397035299323274,0.16333177120681883,-0.27525768072160783,0.16897877578072062,-0.11272016933108431,-0.22596915696854722,0.4456535807740756,0.04868680759645308,0.2877610300123261,-0.2809367738290068,-0.07529745671061132,0.051455083611403725,0.15989758406481322,-0.21755027734439153,0.015100178137959655,0.062099576505752034,-0.13549967790126843,0.05181609185333493,0.24600056481589033,-0.32110058884755943,-0.13326239797062886,0.04448767226861836,0.795995986786768,0.5875970188650853,0.20573832588927302,-0.06484784690036867,-0.04448580410799374,-0.19292109473444308,-0.3901620278415368,-0.19594295432793182,-0.14567543171648437,-0.29822842287991935,0.07118544100063055,0.06442002306577592,-0.2657303497107023,0.5136572476616952,-0.23233515778938568,0.016287812644922267,-0.1329255903892337,-0.05401604112847553,-0.24445746113451686,-0.08342897913377455,0.48198247439796815,-0.025944379673263955,-0.03475785898066412,0.1379138137778205,0.29220553429510876,0.16308626763243345,-0.015860071308179097,-0.19368480568329904,0.11151976830912688,0.4335662042324119,1.0,-0.03653130922731073,-0.24185580526924882,-0.026886120666024853,-0.21441958287555413,0.13712374355036688,0.061313677465762266,0.6851653952044371,-0.08185524917642484,-0.02570999123535496,-0.11673835679669672,-0.08370512404706255,-0.2982999759986386
Frontal_Inf_Tri_R,-0.3005387983637191,0.039629496722807196,-0.1418218107052003,0.08687594042118192,-0.4160188297748533,-0.005757538174391478,0.18180673501240602,0.1439743951737632,0.019836091082614665,-0.28632388385846347,0.03984065476484647,0.06537932894433031,0.023889275353268766,-0.148095298024626,-0.3112885541838956,0.04294950414889152,0.3492533611059629,0.22766055475207228,0.012032284628044058,0.0940720167812251,-0.37936373446416677,0.49820384578203863,0.08169133823128501,-0.06783865299643789,0.1036682499923825,-0.10328062285275992,-0.03779742586602943,0.004299982136451254,0.37635488389183336,0.27293309185679065,-0.057677352421309724,0.7015537505017635,0.19755715219644698,-0.3566252922055707,0.04561523195939554,0.2750687926400182,0.20683633337087334,0.17904985465326162,0.01873036318611827,-0.23871101401038772,0.2793258486756746,-0.07940571393378255,-0.24448108824211798,0.33025010999049287,0.3430882460984496,-0.2685458686897259,-0.3204627115320775,0.03659768653537044,0.168469426322156,0.13728359809090035,0.1007326245136358,-0.3181412488788198,-0.012616769810666166,0.3037950178804888,0.0883812344790139,0.2477874913830817,0.00036687324240445066,0.18250452423483854,0.1090354773044122,0.23208648308940774,-0.22822555353302515,-0.11742602073499209,0.057663969631428946,-0.0028947985195771583,0.4405155749936264,-0.00041156121098684444,0.18006074341760672,-0.21587967483091083,0.3021522941540722,-0.12653989564107074,0.3395687403080095,0.21088172421422915,-0.0687973762331722,-0.3244659857658017,0.2809463003951854,0.2796493125827209,0.18007551286133625,0.025328383742880108,-0.2249193086050761,-0.06588085186611915,0.08795301600773997,0.1635690211082089,0.30400635751411803,0.12476045971512625,0.33257319639908595,-0.3083787935585037,0.3905887901796869,0.057135753219463625,-0.033517080047992816,-0.07520012959883979,0.12876505272750607,0.020531161123955595,0.10253416985862779,0.3797197567090712,0.320005691675027,0.08691971777094698,0.325240863772264,0.039869410594418696,0.17056629434777287,0.20805886896173648,-0.12290926748343695,-0.3490018170337006,-0.28560744061985704,-0.16224168777434628,0.2736251350043158,-0.0034746646425707142,-0.07857726125467533,-0.03653130922731073,1.0,0.07368183149337333,0.030046479595716616,0.4541257565670441,-0.10669424135132165,0.14062007610391972,0.11716688423283556,-0.009307902807177469,0.01317391164007568,0.06412960915584645,0.2219802216498651,-0.060523059823506704
Cerebellum_10_L,0.059711812028652764,-0.20981065299811597,0.06556864270016356,0.16914515605775612,-0.18664479449235466,-0.05335364812880354,0.18957750541973617,0.21038092477046672,-0.014180264956977754,-0.48538851564630364,0.281716960720864,0.12308899465723655,0.17112077727977165,0.22531850165975736,-0.15754921809139544,-0.08680303565297467,0.4040332311241925,0.38169507030653615,0.2260730573030453,0.344975644754879,-0.18453170666587868,0.3459606548522925,-0.14976766299970956,0.12702196753218584,0.010909741468725758,-0.38404654261721216,0.13344739148285817,0.13539739773336792,-0.25762739724714634,0.3731604220618438,0.27723020280952637,0.07084786734383954,0.24752337759480397,-0.10625582836011771,0.4902715702375434,0.3903918053916002,-0.10282512535793263,0.07300464089372288,0.39564898024669376,-0.3171782845650722,0.49580087079238744,0.17174033122322455,-0.08325557354351323,0.43084904821478465,0.24378820938035944,-0.2920531290410136,-0.12626180728654654,0.13520566601945308,0.06698331539675742,0.21519152153154691,0.22311284120436156,-0.25103155151376155,-0.029350583898213826,0.20051001150512768,0.0324120871484195,0.3298158571452448,0.14631326413373114,0.0708105669048391,-0.15425830701119597,0.33751288610000074,-0.19856935116446675,-0.27629965302978515,0.15574282905408848,-0.24849867393281458,0.23748751887840167,0.305250812126169,0.2373369559650313,0.014011079912551546,0.43458633820386755,-0.4069933712614108,0.3528072293902661,0.388673027430954,0.07628382397887379,-0.29037619647642265,0.39807456608432945,0.3925598522467835,0.1420299820823787,-0.026769357466301918,-0.2671124007253657,-0.07399125154642894,0.2580714834445582,0.03799457429720489,0.2648575859637098,0.5186982510958412,0.44330674690706184,-0.371386384922918,0.2556853548405288,0.37965730226477157,0.204455327532651,-0.09482178985613667,-0.06091108358115848,0.005327325407859546,0.15438872411171162,-0.06160060043730175,0.3214919756029051,0.19688816264191825,0.35093968296955363,-0.2180003183679462,0.11574634555454004,0.5043777267530148,0.238651506241595,-0.15434044794234672,-0.14035950700232738,-0.16713045198082355,0.37061173371034706,0.412090091862955,0.011689898324651376,-0.24185580526924882,0.07368183149337333,1.0,0.22000388946026125,0.012640006292237854,0.14242135681943677,0.4332586506091728,-0.018520635568218636,-0.02204175971395036,0.43444148889993794,0.3605716571454427,0.29618649294709815,-0.20140381493324674
OFCpost_L,0.1360439875654366,0.42997395539946304,0.3797900754913712,0.256493388306052,-0.22964533875628368,0.09371954856240754,0.16592907358533596,0.09281368930340818,-0.2694178245719905,0.026009668693682514,0.1292553377752573,0.44484571283665225,0.32712439029197915,-0.05439702279590758,0.12302663210094208,0.32676052105283176,0.07554405792780204,0.2417773202835001,0.09989140097340429,0.6648888259372346,0.049077414699285296,0.10740166207099919,0.12004149716151029,0.18358608177308092,0.3200970849427881,0.15308391600481888,0.006704415437260619,0.4597087893390988,-0.3494736508209724,0.36057756645488503,0.6516442811456741,0.3745148322940543,0.01067975950171997,0.1279228336545534,0.4530725211416083,-0.09226480540479932,0.19098094957006842,0.4794637864580173,0.10660025898039376,0.08469518843895689,0.13227682203183566,0.3185938876590301,0.0817158609521865,0.1050987456423523,0.05976636569331736,0.14743729813896606,0.0574309422924581,0.274037343849676,0.24887139695015714,0.3325032866339602,0.09983026785826964,0.09177968761778896,-0.05343341630109963,0.16668034336624624,0.495336011899497,0.15748275826635155,0.12101180828999021,0.4610346229533427,0.3426723315961557,0.4028923031158947,0.1449959020969577,0.2154280706304546,0.03038935572287707,0.1565173092266454,0.3075573815208009,0.7513052027642371,0.3363367305242314,0.24109086320254472,0.15519381525991596,0.0325119828507018,-0.1557356140386509,0.7162667092962108,-0.042728022225371955,-0.008034059620028889,0.3200738592988634,0.3520932043414609,0.519839716045846,-0.11473115389197312,0.16508883310454342,0.2619010128977955,0.2056183953430859,0.46994887563473836,0.2147019787682819,0.07659831237564992,0.10431604615756741,-0.31563465220343884,0.22652053180331033,0.11902325023677714,0.30509729327610247,0.36853321547696216,0.36321746703453267,0.23144509143474767,0.15522178012737942,0.28053569397268663,0.0334512822528908,0.46801465421922317,0.6666756282010042,0.37113290593776854,0.6657647879865488,0.2443904151809353,-0.1181680465914731,0.06243703328013698,-0.2233049599003447,-0.15850068917757446,0.16588729454971202,0.30390666441406056,0.22014054355603171,-0.026886120666024853,0.030046479595716616,0.22000388946026125,1.0,0.3792493562301432,0.2837929077414786,0.15360135004937917,-0.19909050339977183,0.2634698262494479,0.3576508147144768,0.2760819300065923,0.12754220465079133,0.24230552389224821
Frontal_Inf_Orb_2_R,-0.6500137374494694,0.7339404193220622,0.1162554490334523,0.11033659859647435,-0.64210349590987,-0.051446356414808804,0.09350649338324611,-0.3800962481881027,-0.47565637133360245,-0.1073612291483316,0.05718712924035261,0.5795033909447938,0.2637595929891874,-0.32900926350400894,-0.017200879923177335,0.7535910569862813,0.3671307777183423,-0.13584281292327005,-0.21143814837200522,0.4752644518946205,-0.10246163947883917,0.3720448886304917,-0.12933728477105333,0.24834457091156092,0.610410881411903,0.49505855063288684,0.008553901012166363,0.43105972001936815,0.3605404878242247,0.3828183843584319,0.321453537243426,0.5812682800468468,0.41473856257753455,-0.12074812401440266,0.1707237012700115,0.1497352613289121,0.3533293066397718,0.3451875529180442,-0.2538576817312663,0.22073326039274704,0.09234304790688411,0.07636898417473563,-0.07619572178065522,0.21190444401359143,0.12144385910521403,-0.09279339814698181,-0.16585062047077284,0.5424348432636178,0.38271162910771317,0.5987821392456686,0.2269275332739319,0.01912493444140759,0.060580935500023796,0.17577107393283992,0.2997144968921378,0.37766478863909336,-0.2177328900726434,0.6406050027234391,0.48415103860550823,0.14716848827320164,0.18045630692792614,0.2645057480883492,0.0038877742829893413,0.1422481011505204,0.7187192326051108,0.5035964933148044,0.3854101719156062,0.14294569238632154,0.30894153585328615,0.3854744012621841,-0.026192440949423662,0.5186577351645524,0.17039717111086786,-0.22383049863883347,0.4978533333953137,0.36947996215010387,0.35928923825664655,-0.4887587916997187,-0.11270166081656685,0.33338599358956356,0.3339432458271858,0.6184085672366095,0.5756971394606715,-0.07097433917101117,0.17517564147901932,-0.24878518815612638,0.6552104136633462,-0.33207320390723283,0.33565974366787693,0.5024706983053409,0.19252787583640812,0.3972541121624039,0.43171840168272924,0.8246502346488892,0.14919256131484984,0.4000210669088304,0.5458567102086106,0.32781922325675655,0.5836684207175525,0.008176063635341771,-0.5993812485738998,-0.1603213658849449,-0.35119056775595064,-0.08962356267536094,0.30710213498734357,-0.33467845238727434,-0.3010953127759992,-0.21441958287555413,0.4541257565670441,0.012640006292237854,0.3792493562301432,1.0,0.1643482073482963,-0.23616188954421355,-0.4027674227156773,0.5031096868575395,-0.02049725397825567,0.24526000174000318,0.366652540347057,0.5229322680077289
