,Lingual_R,OFCant_R,Red_N_R,Temporal_Mid_R,SN_pc_L,Amygdala_L,Frontal_Sup_2_R,Thal_PuM_L,Occipital_Sup_R,Cingulate_Mid_L,Thal_VPL_L,Frontal_Mid_2_L,Caudate_R,Cerebellum_7b_R,Thal_LP_R,Red_N_L,Rolandic_Oper_L,ACC_sub_L,Precentral_R,Calcarine_L,Cingulate_Post_R,Temporal_Sup_R,ACC_sup_L,Rectus_R,Cerebellum_6_L,Fusiform_R,Olfactory_R,Thal_LP_L,Frontal_Med_Orb_R,Vermis_6,Precuneus_L,Cuneus_L,Occipital_Sup_L,OFCmed_R,Raphe_D,Frontal_Mid_2_R,Cerebellum_3_L,Thal_VA_R,Cerebellum_10_R,Cerebellum_4_5_R,OFClat_L,Cerebellum_7b_L,LC_L,ACC_sup_R,Temporal_Pole_Mid_R,Occipital_Inf_L,Vermis_4_5,Caudate_L,Frontal_Inf_Tri_L,Temporal_Sup_L,Frontal_Inf_Tri_R,Thal_MDm_L,Frontal_Sup_Medial_R,Raphe_M,Cerebellum_3_R,Thal_MDl_R,Pallidum_R,Postcentral_L,Frontal_Inf_Orb_2_L,Thal_MGN_L,Temporal_Inf_L,Cerebellum_Crus1_L,Paracentral_Lobule_L,Vermis_8,Putamen_L,Parietal_Sup_L,Thal_PuA_R,Pallidum_L,OFCpost_L,Cuneus_R,Parietal_Inf_L,Vermis_1_2,Hippocampus_R,Olfactory_L,ACC_pre_L,Calcarine_R,SupraMarginal_L,ParaHippocampal_L,Thal_IL_L,Cerebellum_6_R,Frontal_Inf_Orb_2_R,Thal_PuM_R,Cerebellum_8_L,Thal_VL_L,ACC_pre_R,SN_pc_R,Occipital_Mid_R,Occipital_Inf_R,Postcentral_R,SN_pr_L,Vermis_9,Cerebellum_9_R,Insula_L,Thal_LGN_L,Supp_Motor_Area_R,Vermis_7,Frontal_Sup_Medial_L,Angular_R,Temporal_Mid_L,Cingulate_Post_L,Temporal_Pole_Sup_L,N_Acc_L,Thal_PuI_R,OFCmed_L,Occipital_Mid_L
ACC_pre_R,-0.08483041126614126,0.6973140459266716,0.43843599954992535,-0.0864483264261668,0.5650603382831167,0.3922150269617106,0.25786339476099024,0.2679112909464066,-0.15965042018188924,0.3353832701255378,0.15031149673257813,0.5309614541027691,0.49745733585849167,-0.21727621443674724,0.23591356640217745,0.49956320058130965,0.11896019185120821,0.46593449974675116,-0.24371925614192425,-0.05875287362035107,0.3503366283707612,0.3540460907313764,0.2763346685860465,0.09625867213567722,0.08244234933197545,0.1415407269642905,0.6075118660810754,0.35806153130127694,0.06304602383168355,0.2036022626043747,0.453976846840092,0.17273417315739936,-0.033279947043480265,0.7081829882565543,0.4783196511924565,0.10456059044578964,0.4754773731907308,0.5610275472621562,0.2990180436771433,0.4042837038257062,0.4518095138827641,-0.48987173169195136,0.39552036587830314,0.36945734830465454,-0.3884419007531142,-0.6008017074726377,0.1701957393638121,0.38631668418516985,0.4071945018383671,0.12288402097738552,0.21088172421422915,0.06425962209413515,0.8143069798559851,-0.30774508465052275,0.4723925562914993,0.6144158241912313,-0.018485535893526275,0.1265690675743336,0.4576895315895693,0.3194857045489263,-0.16414947060353294,-0.5407167508344954,0.45330434069177916,-0.2511477339503897,0.34142881857985835,0.24755577211280577,0.23311988874164866,0.42492713587005027,0.7162667092962108,-0.09759454693364186,0.26686302157509567,0.5426997104342118,0.5512534350693438,0.6013703643766024,0.8233825550505761,-0.18417757310334537,-0.0042541339688675905,0.5130111818215156,0.27833298764263004,-0.15525335135041607,0.5186577351645524,0.5032020356133977,-0.4579770320056912,0.38729446556701524,1.0,0.22841641776554777,-0.2934986773766101,-0.3508487058887756,-0.25508875627602196,0.46955339815087266,-0.15686653030576247,-0.4038044404781621,0.07070191443235674,0.4814228508991554,0.24009463839356265,-0.12426742311831335,0.7466010969625105,-0.13549967790126843,-0.18570434024838878,0.4561696993880278,-0.08659271326631188,0.1571144627547989,0.42091281162912475,0.08371472229316002,-0.2936952870305233
SN_pc_R,-0.19906032666323778,0.23541464617642255,0.5947627276568516,-0.27250321157471397,0.2399829850839354,0.25781639673942647,0.2330963271420958,0.3912445929697279,-0.1143142852767363,0.21620688814581274,0.1115279691817862,0.21663564601694948,0.24095911595000025,-0.37433567645225063,0.09684264326812919,0.24815291771742617,-0.056931504296612666,0.05837147521855452,0.17153494332730831,-0.2016065479238139,0.24041675254668368,-0.05765687300613236,0.17967904428662737,0.2715802606627244,0.09747986515008991,-0.08042771810921005,0.051096743103772546,0.2867355410458483,-0.0753873682375253,-0.009072170043204562,0.07847523335210375,-0.023749203321218812,-0.1684733187797336,0.08368805330723872,0.21045635222258538,0.2636053842266673,0.23643976397282668,0.2903828337775618,0.30314567257135516,0.1082135677970722,0.2791429964196447,0.006630461011781047,0.2508584398097563,0.08347881055245453,-0.28753468745105787,-0.20568736468920992,0.011387426392165332,0.22255935083476244,0.16906758389659302,0.03841444924508179,0.0703819172112528,0.2586544070454193,0.07516890185593673,-0.14589147377763564,0.05050212882199328,0.32333251499452226,0.085455100274036,-0.016013889863929154,0.028547181109074584,0.3326357872183031,0.06103890722562859,-0.20059253507886296,0.04170354899763477,-0.2426555304347097,-0.07444209413976179,0.02196130177050635,0.04611787512771986,0.1897948201593596,-0.043673460564462904,-0.15961160152967727,0.012963417978694792,0.12417620013286693,0.12698042089345743,0.25322105735143674,0.0739899963634449,-0.16617287929690377,-0.09740514845482871,0.4417280087037412,0.16653577062451214,-0.3142102922465425,0.049596381737416054,0.37561415541085863,-0.1705450859908483,0.241165353370171,0.22841641776554777,1.0,-0.20824210252673,-0.28798690632330276,0.17866350857693988,0.39254228622730614,-0.15149973105581632,-0.13625195895140985,-0.06577723464115195,0.0839092163537766,0.13375475422769528,-0.2568218038354207,0.116732606648146,0.01006702317651758,-0.019864322237487294,0.18561633509452508,-0.03730246111516866,0.025810413022736803,0.22289359591042388,0.0018761073759754842,-0.18571531283159512
Occipital_Mid_R,0.41657449157590504,-0.4954013894077084,-0.6908229348099835,0.5470156049179368,-0.3721007725809487,-0.20110891417062524,-0.24220163627381835,-0.5856220778039909,0.888456347032938,-0.06017166850957433,-0.018549531909651785,-0.26433387878880826,-0.06119986942669592,0.4756708312179161,-0.011460930322827469,-0.6789119900069999,0.05414362892891611,-0.3438225628016861,0.05084045586255376,0.589761763174744,-0.46645588723988834,-0.044848353343040846,-0.6220400338623847,-0.14431504480615395,-0.08452947324726302,0.09454917733516513,-0.1425186906892586,-0.7279511815623189,0.10687216768290342,-0.016563475822108775,0.3344930366990938,0.6235735646997373,0.7890713172982294,0.03593261955785251,-0.708836061346021,-0.5693865398874046,-0.27604720191074084,-0.41974640010604203,-0.5051969045405059,-0.16772189078824198,-0.4085355341166063,0.39378560390386547,-0.5901355159557642,-0.3019358783720305,0.24407997911702994,0.6413854562412379,0.3772955015383897,0.028547439544511007,-0.36537937168115037,-0.1777010162910141,-0.28632388385846347,-0.03839219038762141,0.004010269941907181,0.6711245179804038,0.13090577059555972,-0.4034228024898999,0.11151656878204604,0.3535920745296259,-0.382141643186104,-0.18234319655696507,-0.13246651339348509,0.3806206375602884,0.04476320815172469,0.19263026608454836,0.08812657960117334,0.5437636620452448,0.24119323590122385,-0.17685400204950472,0.026009668693682514,0.7799146352630354,0.35512447362788874,-0.4516616696860585,-0.25902627448736276,-0.46837798066381886,0.05261706172192955,0.6213752840123997,0.45542137574847624,-0.5824355568397205,-0.2740496037234213,0.37807928694417925,-0.1073612291483316,-0.7376116548630572,0.482430834852123,-0.2720503494471256,-0.2934986773766101,-0.20824210252673,1.0,0.4883421710826832,0.16705637349605468,-0.5833669754545939,0.207226329073057,0.3810914262334495,0.27717618417589923,-0.46017056890514346,-0.10902142642827725,0.4304444032285184,0.12591141708020073,0.6127640971051952,0.17787420316635896,-0.23210001978901582,0.34269943920366197,0.019450073511878274,-0.49227332804182,0.04819704511865349,0.8530940942665738
Occipital_Inf_R,0.39700843304433536,-0.4969092203194261,-0.7158499593936807,0.7888912814149496,-0.17612465671145067,-0.4663207491854691,-0.3490617570417224,-0.39314311664793006,0.2317683999280126,-0.13091095528472932,0.02450824771557189,-0.3386860560378821,-0.19268332124840298,0.7720119006351281,-0.005742722114700251,-0.6961677820211053,0.14045049232945359,-0.19440990173015102,-0.4341040086675502,0.4460583903916925,-0.23066990706612409,0.17977803507424908,-0.39808687785562386,-0.21923066125002416,-0.18342763801013223,0.4850676605204497,-0.0366083908989977,-0.46458028465056994,-0.1870571362504834,0.003426491690613441,-0.1544424032242706,0.2002219861828963,0.24138273621173367,-0.15975567871959986,-0.5504868454360734,-0.5456593777756287,-0.3031509447380012,-0.3092797832505525,-0.6341868580744503,-0.2267634956283213,-0.8095813463945097,0.23955105697989656,-0.48233269258488837,-0.20564356408599582,0.37336245040437804,0.48058058914337315,0.24386085855856776,-0.2647830959549048,-0.5704717083350191,-0.4844108517613678,-0.2806959210651017,-0.07831657770435752,0.009565507438924037,0.663662385548979,0.17254310351093188,-0.3637051275073786,-0.241269439193118,0.22743355967252935,-0.6104355407929088,-0.21475149637715615,-0.3497591160103123,0.47774072187262007,-0.21073373410340696,0.6156216600521432,0.23481114110058904,0.014939195244920418,0.21700346887311578,-0.15498616251892125,-0.008686254619072633,0.3998702172979963,0.14060557200948762,-0.204042033334929,-0.06771008001643124,-0.5884049790164196,-0.11535590560594501,0.5402501813200806,0.23599738248275082,-0.7383566092782226,-0.19979266151298852,0.8116758076331081,0.0563451449094941,-0.39051356612561944,0.7088461505592885,-0.16148750028588446,-0.3508487058887756,-0.28798690632330276,0.4883421710826832,1.0,-0.4572304055872854,-0.5426111550428347,0.5176983137622433,0.4494581506365599,0.013948321078127919,-0.325754591341411,-0.14940882458657748,0.6531925227939064,-0.10402454355796688,-0.14563524809072506,-0.17174053818280502,-0.16651112600932078,0.07299027466836258,-0.06944344852973364,-0.5876814292004839,-0.08143332983957208,0.3541911611944444
Postcentral_R,-0.044566724656649015,-0.19735675194869223,0.20085655467022226,-0.5084044832321442,-0.2986582697446083,0.3194868384157992,0.42018621251456867,0.14971244617436041,0.4125392828591724,0.24575331704219977,-0.08297916419240786,0.11067631468510637,-0.0482663226958208,-0.5740403276206197,-0.12340776294529539,0.10301932635516824,-0.05681637713554043,-0.2855820341621961,0.9375207198881541,-0.06210957531502381,-0.08214727441800611,-0.37518115926983514,0.058568602614390175,0.16106644994794567,0.21074340250761786,-0.4087098804786921,-0.4961921365488884,-0.05463387781591001,0.08733386193316182,-0.18769945399659826,0.1464465913826766,-0.04933272200841494,0.2050946358031658,-0.34301446078512876,-0.06745021304253485,0.41256932821080294,0.07686030086811514,-0.20176477259843978,0.2010192209260012,-0.008096665435963666,0.4776429787052708,0.284921979434366,-0.008843166053988329,0.012237524495155827,-0.1536510253703469,0.25552749655383666,-0.09826209887844457,0.19536963249428219,0.36449990845384544,0.4732196637468434,0.019836091082614665,-0.05394327673989463,-0.349828259532008,-0.028204345825956677,-0.3294835062039841,0.011148469745232667,0.5411144973518129,-0.07908216091928237,0.19781615706358685,0.03549860762412966,0.5570702247238807,0.13991981452312977,0.1388146048779574,-0.4637649786262253,-0.29686001062226264,0.16472427498291664,-0.0832900553361056,-0.12500610386105898,-0.2694178245719905,0.07570877901662804,-0.07001781395323746,-0.19639509466343397,-0.47640208650441823,0.03434153445944839,-0.25387100471613316,0.012677205089039526,0.06728882728637216,0.2417330251700336,0.05073750688614302,-0.55507494249408,-0.47565637133360245,-0.26287038727475665,-0.17910624949923198,-0.11440572650322034,-0.25508875627602196,0.17866350857693988,0.16705637349605468,-0.4572304055872854,1.0,-0.007730608197133943,-0.33248037868098995,0.04977233679277053,0.3957923658024561,-0.25932056574696466,0.21550629866615847,-0.4438172096209489,-0.1463043562881703,0.7307457216353433,0.5373520540747914,-0.12358392738931367,0.3994425536854614,-0.1277787728756954,0.13891971729137725,0.25253787479013645,0.25168926139734965
SN_pr_L,-0.19193703684607163,0.5991638291268435,0.7047818672809878,-0.38781864989679704,0.4750961359338162,0.24162788840893462,0.3039828094199761,0.46692555053660206,-0.4870812174258245,0.1820432425873649,0.2430470880334861,0.4671110282239484,0.4132774280426583,-0.42435057587441777,0.26865328388782056,0.6894103759150031,0.11268339976344578,0.3395741817220138,0.050744330002695154,-0.3016624865465957,0.5276623069306507,0.18255386830998585,0.4799704494209019,0.40689122685696655,0.15930451232902643,-0.002782946171850784,0.32366827948064525,0.5954548437253399,0.10907177479450059,0.10440318560993612,0.0895059627550916,-0.1502332148299167,-0.42288984894548315,0.2725240582245126,0.5865694235482178,0.5183497755830675,0.3308183193364735,0.6023526735005132,0.610944646676045,0.4216483488160744,0.4860257124407116,-0.20954016385885246,0.4877881676816976,0.3592544610781913,-0.1604848788843176,-0.5709402534327315,0.007157096333677604,0.24017833120014664,0.4053311628988813,0.15598585396251785,0.3021522941540722,0.33400679002877076,0.2006787102119576,-0.6176911583840181,0.10569409526490713,0.5931151159112237,0.04151984900073346,-0.1639630554228199,0.5256382944675021,0.4116319523524193,-0.0012987267042855817,-0.4645066133332061,0.20652992979882556,-0.2123703027325516,0.09521104803458985,-0.1533621373470256,0.046300640217752924,0.46417013222171344,0.15519381525991596,-0.464957380899591,-0.09150205112394325,0.40749621630593047,0.4387137687015734,0.5342437776251816,0.18135675651913474,-0.3640294644685696,-0.3100541978387661,0.7009738970946372,0.34525244254662196,-0.3531220493485842,0.30894153585328615,0.6733991739210204,-0.409886668341272,0.5379275245888212,0.46955339815087266,0.39254228622730614,-0.5833669754545939,-0.5426111550428347,-0.007730608197133943,1.0,-0.2157730591849396,-0.34282857079077556,-0.09030571422705574,0.5780618559698075,0.22735132337254338,-0.3135234893171686,0.19789318968074182,-0.21755027734439153,-0.17619387538194303,0.4555448532636641,-0.3114989098355973,0.1876591509538212,0.5953918772591018,-0.013390164793721758,-0.53329042329358
Vermis_9,0.5861469082166192,-0.31903140829650634,-0.3379189757349715,0.3415700642659435,-0.06190784391719663,-0.09447358551038919,-0.12978605973228563,0.01112140002541193,0.10774117919995407,-0.040300471857022284,0.24924966096329002,-0.01829979879665393,0.03249547701883998,0.4264672336273068,0.29058113438065736,-0.3370244980839143,0.1223938401629794,-0.16655203330895207,-0.25211769135366224,0.48004792985889366,0.15605928863207363,-0.018407268040709867,-0.151809504218487,-0.15638006949137037,0.48598397198681986,0.4274599859381209,0.05689076429000453,0.04099656910073973,-0.11321300282991288,0.48396297751510037,-0.0810054711252682,0.30889686718971476,0.13311024096333804,-0.12004314521934475,-0.38982411244741855,-0.2355085735540949,0.09861591393844109,-0.06037891708877335,-0.21677701731989732,0.12865736043971546,-0.335176763869107,0.3000940409911508,-0.10438163965534025,-0.07100293631287616,0.36263368817852837,0.4187246399995669,0.4005463294700971,0.14364900043017045,-0.20055961843247005,-0.09621080828302543,-0.24448108824211798,0.24133677383132981,0.05562944390491941,0.4713958317775185,0.11789649762503594,-0.039316912128519545,-0.08063424445104476,-0.1302425260305935,-0.24094365682121185,-0.09125709619561477,0.04999057942624453,0.5578364430721544,-0.17690848760016872,0.8419621811232758,0.0959915778374208,-0.1892204565957016,0.23319407429167385,0.1091080847560042,0.0817158609521865,0.29678281734992107,-0.1648101921305991,0.08691625227007373,-0.12669033467457488,-0.21775487466386553,-0.08611953532081226,0.5546588513923388,-0.0008026198277554828,-0.2656629456669781,0.19887283694212118,0.7095529201937698,-0.07619572178065522,-0.071382176506555,0.6100982597487347,0.20709053913848124,-0.15686653030576247,-0.15149973105581632,0.207226329073057,0.5176983137622433,-0.33248037868098995,-0.2157730591849396,1.0,0.531613142391351,0.1875272478110734,-0.28230265222824114,-0.015588036012212142,0.7902418723219948,-0.00025382659583820085,-0.11663764793049271,0.10100836681877301,0.19255012682434708,0.21193990597776877,0.008896977205029048,-0.23434206433269353,0.04425506077235936,0.28913991844329495
Cerebellum_9_R,0.44230811164258066,-0.508591537068172,-0.3838119449906906,0.1852406654688073,-0.4632463338612805,0.021650719607732443,0.058410980275068074,0.10048533848381414,0.3153876341179411,-0.09890291390015397,0.21276563769796242,-0.052775820341684605,-0.10917270837051431,0.2723345056666573,0.11540745116422205,-0.3946801286691423,-0.0070015593156079,-0.47821414068216433,0.10207224687656018,0.5050926923468206,-0.09766813310354629,-0.28743128378326,-0.208485699781945,-0.03143522994342854,0.31089641611160274,0.05390380873335592,-0.08666802427013653,-0.008987530263627563,-0.06352676300571558,0.049218145674010456,-0.22638175662077603,0.17539711053833532,0.27568071378764447,-0.2927905373683278,-0.5552160002897104,-0.11935629848699641,-0.025997133099982944,-0.2110384300116112,-0.12700300229151476,-0.21781290230899944,-0.2365841842867707,0.7026871658382896,-0.1766952406436623,-0.24736214035705106,0.456388487932956,0.7460067118379416,0.2713074571900503,0.23725994075400877,-0.16328143631610867,0.004645011580622778,-0.28560744061985704,0.17028237215864872,-0.2626272239557409,0.5838160912805328,-0.2529296784445237,-0.21477545498631484,0.08324142594088674,-0.23691154333471368,-0.33867074582203643,-0.21823846101330238,0.3213331604934715,0.7908469030195995,-0.352582548562103,0.5272049238058255,-0.16592945689709085,-0.26830404301816496,0.17414368560763707,-0.05432267775593802,-0.2233049599003447,0.2996325989709143,-0.3660567224742512,-0.2300023170414459,-0.3815326886133522,-0.3368570912209195,-0.30821492834052305,0.5616387340890491,-0.056838608438385924,-0.3320144950009835,0.11574526437646968,0.4269292728443681,-0.35119056775595064,-0.21745076210296105,0.7763752798292911,0.1023754365226457,-0.4038044404781621,-0.13625195895140985,0.3810914262334495,0.4494581506365599,0.04977233679277053,-0.34282857079077556,0.531613142391351,1.0,0.3281558220919931,-0.5643883903999798,0.010842290172615099,0.47349110439716563,-0.14489991520945206,0.16308626763243345,0.40913469753234893,-0.007489592438593764,0.4938865802261965,-0.16499418836738888,-0.260491917769028,0.13384343511223548,0.5524926405325752
Insula_L,0.43435387353847876,-0.25870983641281275,-0.07192805468215842,-0.10421170398075592,-0.19788442950686103,0.5321200239171126,0.3342372716300297,0.3132544957167965,0.4755663692905538,0.4261702637595911,0.1172566768328648,0.23847489705364402,0.29229559012892525,-0.15990430187294033,-0.02088281282618484,-0.08532941851090352,0.283001910674195,-0.11616556564250594,0.3928736438523882,0.3824770684517812,-0.03921638669813873,-0.13923206373792926,-0.03279594735722789,0.0898664558364061,0.45698196328204943,0.08407100728966048,-0.22584741820138907,0.013174789115304274,0.060905698481219676,0.1845439392554868,0.2763674030116113,0.15271060875195344,0.4067964567981749,-0.1513307359256004,-0.14051600085472873,0.00902185389444557,0.3158854649379891,-0.1951234632853186,-0.14800741198010567,0.10741990353061895,0.31523544931881187,0.21006692116319378,-0.03538248920330264,0.0718227644592217,-0.04427447440408074,0.4493736700207716,0.2353559218400926,0.5381304637392864,0.5338892659998299,0.6606348691544444,-0.07857726125467533,-0.19835204291078898,0.12967254900175296,0.3346877407135007,-0.036535659977622294,0.13349195000983996,0.5394878287091194,-0.008285839436048869,0.35425384612851385,0.054259227537954396,0.5984413886327187,0.4595741150752093,0.20369138194756212,-0.0018470016587763547,0.007815131804031534,0.16452129082480701,0.1329737671604257,0.08707410067738706,0.22014054355603171,0.37863927274289133,0.02112593475367765,0.14328766466587964,-0.33486769513957104,0.1376219544295411,0.23057839221673318,0.4880085033780959,0.32123873071954684,0.17879324167760718,0.33168700303579174,0.05899619358515957,-0.3010953127759992,-0.21474199997304566,0.12004842530273561,0.010431613905655163,0.07070191443235674,-0.06577723464115195,0.27717618417589923,0.013948321078127919,0.3957923658024561,-0.09030571422705574,0.1875272478110734,0.3281558220919931,1.0,-0.4201859577349556,0.2443276148130841,0.06785836877044724,0.24040423624359225,0.4335662042324119,0.7056082242755336,0.12454547799021758,0.7015940740662402,0.0014196460442258765,0.04279312592513977,0.21140826505960553,0.4696430180663706
Thal_LGN_L,-0.13430699804936655,0.6649675770310493,0.4358351377912575,-0.01230810542731685,0.553267604045341,-0.1813173708721463,0.06831416819548945,0.04306961447500357,-0.4423693947544497,0.08912925019172116,0.18998068029142356,0.39758393658524127,0.32924275892180027,-0.06473667168770389,0.28098744676317383,0.5378279901389831,0.32282508933015275,0.4411015765087703,-0.2118058756164358,-0.26361208835782074,0.503539271142425,0.4971172925922371,0.5138751143638267,0.07251132075223775,-0.1552770989666339,0.23779216928421934,0.40381831108622873,0.28105050751824445,0.07974624064848301,0.11754590913254319,0.22698793644714332,-0.04896753587135424,-0.3120096340444582,0.4123498186778292,0.6188958973902705,0.32733725723783497,0.15077727991417747,0.6524378083437681,0.38475290116654937,0.5011651031859281,0.13230791311124518,-0.4716518859404149,0.2768974897680495,0.5680829128683904,-0.13674982535454472,-0.76521558152483,0.06567617667689732,-0.07134222430351643,0.1481343182154364,-0.18176157670004642,0.3905887901796869,0.33152972120364443,0.3642346834125067,-0.6003724906417888,0.43032804866454427,0.5037493213507325,-0.06594268945338397,0.23106500984706382,0.4323184034217807,0.36486847509294945,-0.47572984864983214,-0.7152207293627382,0.3965723230663683,-0.19958139905207692,0.4923118874972623,0.11636164365372136,0.13731681741599866,0.478195847863087,0.22652053180331033,-0.35285586949087233,0.2729511016439777,0.3458327411731274,0.718718260122488,0.2536446338333555,0.26752958695834794,-0.34556443354539296,-0.09315015402279175,0.34875446443151586,0.16260159269382166,-0.12466860007769644,0.6552104136633462,0.5395743991652497,-0.4889195841278975,0.4294897705662954,0.4814228508991554,0.0839092163537766,-0.46017056890514346,-0.325754591341411,-0.25932056574696466,0.5780618559698075,-0.28230265222824114,-0.5643883903999798,-0.4201859577349556,1.0,0.2288592656650031,-0.20632543819537352,0.25020681840100456,-0.29822842287991935,-0.5809188198204082,0.3860637680491803,-0.6792258036411367,0.23186567897077004,0.5420829018241745,-0.14698534785046816,-0.5834200169460633
Supp_Motor_Area_R,0.27533734518752534,0.18939497781619286,0.24540009325294423,-0.1486364361753604,0.0810336985303497,0.3089285706006955,0.6121781138985097,0.27169077039719747,0.0699727811176888,0.5030339982343371,0.1967419377099858,0.6496093001482138,0.31334893683189013,-0.1644819256327138,0.14793460091324606,0.27124105141025406,0.4310115354668064,0.07734880372818975,0.3159535216269119,0.27468466180363,0.2634241215439223,0.045544657952642176,0.38311259022661037,0.10030496150821906,0.3668126907243687,0.29118536866213784,-0.07718073241567286,0.24534100149748397,-0.14567605862971236,0.1530439839275344,0.45968160012693615,0.21079543637476097,0.11169697718729651,0.005809136103710506,0.18888265458742082,0.39241585185258804,0.30629889346779354,0.17576144728601403,0.155760728658049,0.33601869249861704,0.3157100305703955,-0.13904458058103203,0.21599696768001742,0.37367163075207427,-0.05004446725290151,-0.07535970703375879,0.3217685654131596,0.39937479123079034,0.5080993424147026,0.3001033183349899,0.03984065476484647,0.02080797015148543,0.397947205010748,-0.06925490203227523,0.1080307549483736,0.36779846502183716,0.4600333242608495,0.3280651932905245,0.37063953489818846,0.24864395230533692,0.18672009633603437,-0.00035180650971906066,0.5672864035636684,-0.15461813603990568,0.18530785817055717,0.14231429342008142,0.1809966667474536,0.37059555396014404,0.1292553377752573,0.16672913705046402,0.21796340674213335,0.36150167035301833,0.053741161621982995,0.1492465257277552,0.1654937796277122,0.25078779226725756,0.17979000421022903,0.32314181431083394,0.30935113406865805,0.004803666697385044,0.05718712924035261,0.15168293168474667,-0.14171460612335224,0.3003995914500473,0.24009463839356265,0.13375475422769528,-0.10902142642827725,-0.14940882458657748,0.21550629866615847,0.22735132337254338,-0.015588036012212142,0.010842290172615099,0.2443276148130841,0.2288592656650031,1.0,-0.05897707503237733,0.4436157866560598,0.1026902391755238,0.2762898883545302,0.4553992573372584,0.17474942959912282,-0.14167068032506103,0.34801891082439895,0.19460837923860877,0.08769962815810863
Vermis_7,0.6389884907985386,-0.36601500334528797,-0.5547089636789065,0.5372850765707528,-0.11928629252694865,-0.2548268972580032,-0.20602155090894073,-0.31870924264603895,0.24233491553245273,-0.1735928270566109,0.278844139622876,-0.06656643147470254,0.0943447089958208,0.6584062065247687,0.3627246687188333,-0.5136879976281342,0.09050239495993113,-0.09877549121485403,-0.37358037948720285,0.5975282932458955,0.02194144938965686,0.01396228370793619,-0.3241384759388746,-0.20158168871077697,0.34515582794350547,0.4527437358252041,0.11951866039048231,-0.18694040523081334,0.06527697575958252,0.5360306641721532,0.028751550395974695,0.5244653336789401,0.29313027681587855,0.08600522917522678,-0.5786083537171861,-0.4240712883151684,-0.02941454129389423,-0.07556047462239399,-0.3535039949581755,0.1449322958410538,-0.4954028617994085,0.3005540908850385,-0.2907167947156148,-0.1229101546666336,0.46784638993937017,0.436655284188239,0.55723818550876,0.09720550363020111,-0.41323552332550173,-0.3429507350367115,-0.3787547130968844,0.2883461491324298,0.17939929902315796,0.511405033850663,0.24609761266814054,-0.15873401731623366,-0.13100105943032708,-0.008151523860948076,-0.382485389009617,-0.11765931371910575,-0.19884100174124855,0.5091277724147415,-0.10991742152243884,0.8774150824038582,0.20081688037529596,-0.010027567167544955,0.3393662723216153,0.14291607410323068,0.20966713780552276,0.4215550506429366,-0.021270905095883377,-0.04310597625899735,-0.07678735850888493,-0.38343668610020654,0.059701431442693555,0.6059657105928669,0.05540504055904031,-0.43293235102066746,-0.05688650546003081,0.8417701260330767,0.014583603756147964,-0.2714813075072562,0.6756486582411696,0.20310584262946302,-0.12426742311831335,-0.2568218038354207,0.4304444032285184,0.6531925227939064,-0.4438172096209489,-0.3135234893171686,0.7902418723219948,0.47349110439716563,0.06785836877044724,-0.20632543819537352,-0.05897707503237733,1.0,0.12618832642936226,-0.06674878957505477,-0.08325772374602648,0.14076695604251022,0.1476397209678973,0.03925654166582282,-0.3167608680931196,-0.046495014917917805,0.40510982690117414
Frontal_Sup_Medial_L,0.25454619769759085,0.3647718588525277,0.12178708879288715,0.07789684703606431,0.2956760350971842,0.416753257158452,0.2732643256303136,0.03259369861589571,0.25053155100258434,0.44812377988852886,0.17609603128899265,0.5650210841063973,0.4643650527484034,0.021292015412439007,0.2240017278552691,0.21479339385438403,0.2686391016561279,0.17824421209436703,-0.18153317273537925,0.4492631330577467,0.17079657276405322,0.18545638597553255,0.09058852813790008,-0.01347955333142252,0.21574543902552837,0.2569851640833352,0.4035674543095214,0.09014262239856,-0.013829778381981307,0.20914490607089678,0.6741671638769784,0.5456986361626893,0.3589551550766564,0.585806491532701,0.14077854056569936,-0.1518102655768777,0.39887645843246106,0.28370239587999085,0.07523217715095848,0.327689347438406,0.30773331391806946,-0.3433149476571159,0.15422922753795065,0.2616591941046927,-0.18522603692798334,-0.19709690657397017,0.5259664264052142,0.5604723694216465,0.35160175160569307,0.1332496185360233,-0.057677352421309724,0.02785916591959181,0.8402712728115919,0.07398267396350833,0.461252940550102,0.4112729163828405,0.2093968101137504,0.35339023336301933,0.31173245528108423,0.26027810135491325,-0.10240512888932386,-0.22143844614813493,0.48813335519113704,-0.12104365910765488,0.3961459171485728,0.4560100708516118,0.3037181110693802,0.4125565868290165,0.6516442811456741,0.3162146693108691,0.4116245558736124,0.35833179361324435,0.32657075539361663,0.326502172828187,0.7829992855424923,0.22223707453505942,0.22158595541505183,0.28061050601667537,0.20845176841903926,0.09412252901549889,0.321453537243426,0.09918189959745763,-0.22225123995887533,0.2579356092059923,0.7466010969625105,0.116732606648146,0.12591141708020073,-0.10402454355796688,-0.1463043562881703,0.19789318968074182,-0.00025382659583820085,-0.14489991520945206,0.24040423624359225,0.25020681840100456,0.4436157866560598,0.12618832642936226,1.0,0.06095619268723404,0.04592076945927413,0.5948934038477847,0.19545692017081492,0.03502273372122057,0.23775708847286264,0.22008947795558542,0.2101777753809969
