,Thal_PuA_R,ParaHippocampal_R,Vermis_8,Parietal_Inf_L,SN_pr_R,Occipital_Sup_L,Temporal_Sup_R,Thal_PuM_R,Vermis_1_2,Raphe_D,Cerebellum_9_L,ParaHippocampal_L,Cerebellum_Crus1_L,Thal_LP_L,Frontal_Inf_Orb_2_L,Temporal_Pole_Mid_L,OFClat_L,Vermis_4_5,Frontal_Mid_2_R,Occipital_Mid_R,ACC_sub_L,Thal_PuI_R,Lingual_L,Hippocampus_L,LC_L,Rectus_R,Temporal_Pole_Mid_R,Frontal_Inf_Oper_R,Cerebellum_6_R,Postcentral_R,Temporal_Mid_L,N_Acc_R,Thal_PuL_R,Vermis_10,Thal_LGN_R,Thal_IL_L,Thal_VL_L,OFCpost_L,ACC_sup_L,Thal_MGN_R,Parietal_Sup_L,Vermis_3,Cerebellum_8_R,Parietal_Sup_R,Precentral_L,Cuneus_L,LC_R,Vermis_6,Thal_VPL_R,Rolandic_Oper_R,Vermis_7,ACC_sub_R,Pallidum_L,SupraMarginal_R,Cerebellum_7b_L,Frontal_Med_Orb_L,SN_pc_R,Heschl_R,Cerebellum_4_5_L,Occipital_Inf_R,Cerebellum_10_L,SupraMarginal_L,Thal_PuM_L,Cingulate_Post_R,N_Acc_L,Amygdala_R,Frontal_Mid_2_L,Frontal_Inf_Tri_L,Angular_R,Thal_AV_R,Rolandic_Oper_L,Cerebellum_8_L,Vermis_9,Angular_L,Fusiform_R,Paracentral_Lobule_L,Frontal_Inf_Oper_L,OFCpost_R,Pallidum_R,Thal_VA_L,Cingulate_Mid_L,Temporal_Mid_R,Cingulate_Post_L,Parietal_Inf_R,Red_N_L,Lingual_R,Raphe_M,Cerebellum_Crus1_R,Frontal_Sup_Medial_R,Fusiform_L,SN_pr_L,Frontal_Sup_2_R,Thal_MDl_L,Temporal_Inf_L,Thal_VPL_L,Thal_PuA_L,Cuneus_R,Thal_PuL_L,Occipital_Mid_L,Putamen_L,Cerebellum_10_R,OFCmed_R,Thal_MDm_L,Temporal_Pole_Sup_L,OFClat_R,Frontal_Inf_Orb_2_R,Cerebellum_Crus2_R,Thal_AV_L,Thal_MGN_L,Putamen_R,VTA_L,Frontal_Inf_Tri_R,OFCant_L,Precuneus_L,ACC_pre_L,Thal_LGN_L,Olfactory_L,Precuneus_R,Postcentral_L,ACC_sup_R,Olfactory_R,Cerebellum_7b_R,Thal_PuI_L,Thal_Re_R,SN_pc_L
Amygdala_R,0.35636262566570626,0.11653161484645981,0.35150060514100445,0.3081127892751619,0.1183430228845531,0.23672938351586936,0.43999086695460987,0.024046938871094357,0.1488980199853269,-0.19555736600887721,0.5657673802068539,-0.4152239186760957,0.049175448481847656,-0.2143093412610751,-0.2554671489933958,-0.43835713578704394,-0.48721590401109444,0.35500943504353893,-0.5187613077387232,0.27067932901234115,-0.004448472472299194,-0.18545441925832323,0.252846298145415,-0.3051285770960469,-0.2098254123052861,-0.20270142997445773,0.16011437392578817,0.15806302933539274,0.6005639510991755,-0.6405095452640733,-0.3416163863497007,-0.09301193742119546,0.015919590010458076,0.526949441414046,-0.34910941098616266,0.013261688378738505,0.11394115525588593,0.36853321547696216,-0.20463851036633565,-0.23303173028460736,0.20803861416550537,0.48752790268159507,0.5573243737217277,-0.35030393791533904,0.445769361753881,0.3067305153090862,0.1235045815330943,0.11378588527290613,0.3993676899199784,-0.2176121688080811,0.4493879206695392,0.10761284731314927,0.1297085946518358,-0.6375754689612119,-0.12242422123172585,-0.021101609332925535,-0.12683753524007688,0.7285359468546136,0.08668582641829391,0.586628343011964,-0.09482178985613667,0.1883881335943953,-0.23189574815871275,-0.01966511355316012,0.06539452600546183,1.0,-0.009708289754630924,-0.33845961299733923,-0.2657303497107023,0.34555908669068974,0.2576411758220914,0.3352225031281568,0.32942597063891216,0.34790630957008695,0.4150624381658726,0.0729344257813105,-0.36922658156696375,0.45812084763352573,-0.2698753982789561,0.08789222814929575,0.03548511224889969,0.7227620766490777,0.09908669741581601,-0.6210445703660359,-0.3167641696281833,0.24873436702134938,0.45720957035308196,0.6032459095594992,0.4680751288320567,-0.3436753486888516,-0.21983715283384248,-0.3093400640780534,-0.06787866389334585,-0.4875959437153383,0.13067519580635278,0.028303977851054395,0.2997238243679653,-0.2897053427282632,0.18242738346492263,0.489253271690181,-0.26644139278845336,0.4045166303183607,0.004815085164310451,-0.0836617526817432,0.029734691215132704,0.5024706983053409,0.5497439031823758,0.01605022752396542,-0.08543412058257283,-0.051323007192243655,-0.34924910081876337,-0.07520012959883979,0.006791811288893768,0.1659359773310967,0.37744039682614766,0.03875885333951511,-0.16154728019545625,-0.20515889198065038,0.3365859591016703,-0.0011455791307742554,0.5041525147799016,0.5691762298410444,-0.0606404089647987,-0.07396332098949075,0.1112260759063347
Frontal_Mid_2_L,0.2709026636878353,0.33313365261465755,-0.1260157289489927,0.06291761196041899,-0.03998214157419516,0.0365370683853339,0.10819237901584544,0.36930885462967544,0.4513393968982035,0.37279940807267814,-0.26852329656720125,0.5827314640937963,-0.173101349960257,0.48400759129132614,0.5274526947946272,0.15622936643855068,0.5480848642474933,0.32550117595684336,0.47938073104241363,-0.26433387878880826,0.21326023076139988,0.47112986692018305,0.05382508349281454,0.5203114151191506,0.45029393942555096,0.19432595228262164,-0.07451026322868862,0.3248254303631026,-0.14242590369231609,0.11067631468510637,0.16238206721825357,0.34050766071316524,0.2845466924766386,0.08955300954004927,0.5714696855512726,0.4280182992626433,0.5263211917122878,0.37019860667145416,0.415100352590299,0.4061745697033084,0.05768348065152004,0.2632478299811927,-0.06586676884862325,0.08682703580650207,0.3080856219299875,0.23081550743009174,0.41126618679508176,0.22140514535059325,0.3781306584063409,0.41046795333899067,-0.06656643147470254,0.17619423184094998,0.5072158137278907,0.1152940498741107,-0.16815018388052344,-0.012953834138278723,0.21663564601694948,0.06787123764505544,0.41853472316894846,-0.3386860560378821,0.43284685559397457,0.022348716658318685,0.3835516904224438,0.4805943490912189,-0.012679190077588626,-0.009708289754630924,1.0,0.6166146930868397,0.06905932676792043,0.26779618327521737,0.3101673122718019,-0.2560574297817052,-0.01829979879665393,0.10298643567588127,0.1829273920595856,0.47655160200560664,0.5711397703006349,0.18467925650483596,0.2853581898621679,0.5532066261777681,0.4725103019285514,-0.23363266312647596,0.6817985701448076,0.12913392224574377,0.49306335008437,0.1446761722702604,-0.22840074969597773,-0.23311735278661735,0.4836853769083688,0.25248504398183835,0.4671110282239484,0.6439639209860547,0.48935793807866695,0.19475461088231463,0.2652858200234369,0.3726633966760488,-0.06316998882150686,0.47090340932765506,-0.06744087859852553,0.1945373848784997,0.442761746747402,0.3150777583288973,0.21284918862182942,0.1031346365071606,-0.1663351740698401,0.21303951862500264,-0.10338546574209008,0.25594009517822736,0.3164745672021164,0.4623498829306113,0.27546597600311956,0.15212561987084955,0.5142515542782763,0.42960016500440823,0.35606819296661296,0.39758393658524127,0.4474329894999823,0.2827278888845825,0.040467462858407056,0.374399564803485,0.2546636548167983,-0.2882146238613013,0.5281896437567003,0.25433706191645694,0.31086364144243367
Frontal_Inf_Tri_L,-0.06726472583260905,0.17180857583721318,-0.42842775263285554,0.018060599381142017,-0.1966734047825836,-0.0013437052150485978,-0.09105096837404772,0.31996577322819814,0.4337882797573064,0.5237441668879306,-0.6370407038758333,0.6791808168265043,-0.07711280890233431,0.5018029399912873,0.7595127675121027,0.3003142440046544,0.7834319747765132,0.050827407108076386,0.4742374257467315,-0.36537937168115037,0.11718572305436054,0.5080562821375733,-0.02905881069807641,0.8014564341402589,0.48810120615192476,0.12835727838229924,-0.34702917297639796,0.39681045768937684,-0.411218034260465,0.36449990845384544,0.5699960464450479,0.24716196759934395,-0.004160799354478421,-0.07846704299663812,0.6891181204324891,0.5375523908427954,0.19302969975872394,0.2417773202835001,0.490837325645151,0.31575599232192914,0.017940658060759465,0.06601926538936556,-0.33969135525967536,0.31510699795365915,-0.03683065986528108,-0.08842495771139054,0.24709593801532667,0.15763719031623935,0.03877686540958419,0.6184949749739729,-0.41323552332550173,0.09201225864560497,0.20558085236296075,0.4218021051977932,-0.22800427254232492,0.16232523054390913,0.16906758389659302,-0.30607820893613036,0.21662200114581928,-0.5704717083350191,0.38169507030653615,0.13486181461426544,0.5939331079997837,0.2575830235409451,-0.061229183828442516,-0.33845961299733923,0.6166146930868397,1.0,0.10486554311408143,-0.19601135872146386,0.2750770158770385,-0.4709447935184226,-0.20055961843247005,-0.15912303747256382,-0.040696206681004626,0.49702193154187013,0.8601684658406583,-0.12131481690734518,0.42329818464039276,0.3202240381328571,0.5307151656328116,-0.5917425983499089,0.41656149965073797,0.43546890854486964,0.6111415207735302,0.06323823413444676,-0.3080659112131573,-0.4466429588132965,0.21871957570250594,0.596086373738847,0.4053311628988813,0.5851848733033499,0.25254064689586914,0.622035758683726,0.16269415865857442,0.24327299663998186,-0.06955287430749828,0.6178608190112018,-0.06010784938479654,-0.024701775477784817,0.31367446576223906,0.04764617876581078,-0.17032280106713893,0.3594021981821499,-0.37993704502030895,-0.13584281292327005,-0.3374610694064485,0.07165917717262876,0.2157628173358608,0.6930704215639825,0.4242491305209081,0.22766055475207228,0.3755570726729622,0.3709722297946867,0.2756577978921988,0.1481343182154364,0.5833757518636821,0.3774250821956805,-0.040353561060322105,0.30525338313028094,-0.058941048355085776,-0.5575673862261485,0.452878327047926,0.22861239014050255,0.17483187568404546
Angular_R,0.20573832588927302,-0.2809367738290068,-0.23086827682863886,0.16897877578072062,0.1282915218654261,0.5875970188650853,-0.1329255903892337,-0.4947550463954959,-0.28340550440831613,-0.34460461134064285,0.015100178137959655,-0.03475785898066412,0.12293614157090799,-0.3901620278415368,0.03301790227713784,0.46827321120868887,0.17734192944249813,0.15989758406481322,0.062099576505752034,0.6127640971051952,-0.24445746113451686,-0.08603265918028723,0.2862657751746846,0.061313677465762266,-0.2911288268987111,0.04868680759645308,-0.015860071308179097,0.039529936435506265,-0.22596915696854722,0.7307457216353433,0.3614188220494491,-0.1397035299323274,-0.19778950632371783,-0.10387364202408199,-0.0633852954551934,-0.060293831365355946,-0.06484784690036867,-0.026886120666024853,-0.2774489387798423,-0.19368480568329904,0.48198247439796815,-0.10219442470329249,-0.059107249225791234,0.7909354843323897,-0.08185524917642484,0.3595921281888289,-0.32110058884755943,-0.07757443831340291,-0.12473625120941514,0.16341496156400792,-0.06674878957505477,-0.21757116260889942,-0.0501843190260241,0.6851653952044371,0.34037662730850615,0.11903983386294906,0.01006702317651758,-0.3198083913348518,0.13712374355036688,-0.14563524809072506,-0.24185580526924882,0.2877610300123261,-0.2233836316457397,-0.153275305958117,0.0242900459806043,-0.2657303497107023,0.06905932676792043,0.10486554311408143,1.0,-0.16497147232356973,-0.007899326097645045,0.03025168748455401,-0.11663764793049271,0.4456535807740756,-0.23233515778938568,0.22067279497842227,0.07118544100063055,-0.17335753477771895,0.3989409114292785,-0.09780773552928483,0.16019662710057922,-0.01782986135560119,-0.11673835679669672,0.795995986786768,-0.19594295432793182,0.14308053179489585,0.24600056481589033,-0.19171986908801766,-0.07529745671061132,0.1379138137778205,-0.21755027734439153,0.21612919882598025,-0.13933940153844196,0.22257579421567725,-0.05454346423505507,0.16271940450000735,0.4479102812431364,-0.3584061884061343,0.5515330702313128,-0.056107192729956824,-0.051778808753934105,-0.025944379673263955,0.05181609185333493,0.35809267151524654,0.03493479160158662,-0.21441958287555413,-0.23891668194247903,0.15487843939356816,-0.013751579924728412,0.25008899232568105,-0.09612357828984514,-0.03653130922731073,-0.08342897913377455,0.38730107971886124,0.02740046023956606,-0.29822842287991935,-0.11272016933108431,0.7155754811529735,0.09780844541715587,-0.08370512404706255,-0.27525768072160783,-0.20876896809647347,-0.13326239797062886,0.1556077124639852,-0.2540548980871525
Thal_AV_R,0.5037991188339275,0.43956470526608804,0.3744278625957234,-0.05303480851635154,0.22774521051294488,-0.2025974536586088,0.37355202073182625,0.41720994054152966,0.28938208756813016,0.0287163575201225,0.336143748242305,0.16074614514514754,-0.26512685059120517,0.25556681540230347,0.012996850357445067,-0.06337340322048605,-0.11665952210533052,0.3119470681636554,0.159985279494285,-0.1566800720230982,0.3039443960614709,0.2746354927560233,0.043186557329275455,-0.13180936258335524,0.14649965470571388,0.10292044700658877,0.2169492599544562,0.1062884943238399,0.2254045427288507,-0.36896807139821175,-0.5108247706443039,0.31747870221597996,0.572080489085364,0.24145376756784198,0.07346041716619352,0.1876479813845368,0.7439784704596135,0.274037343849676,0.19248769902349358,0.2587505242409607,-0.06530448434806645,0.4717621485693632,0.07909270998797803,-0.2934591728570986,0.20038169222792196,0.1825908196556692,0.42282524341556416,0.19168538782591604,0.72461927778758,-0.08786557880134414,0.31543810401941147,0.2335732617217642,0.5697385037548269,-0.37023404916146535,-0.026795934920772566,-0.08279001173016944,0.11715915132450147,0.5660683860618134,0.4376701560968926,0.03511788348291675,0.13520566601945308,-0.3126441536905751,0.047367975864041845,0.5311690092114105,0.311128066894927,0.34555908669068974,0.26779618327521737,-0.19601135872146386,-0.16497147232356973,1.0,0.12147213507288443,0.07467792570832522,0.23730526489167805,0.032231532301114106,0.19629900303440273,0.0538316702227048,-0.20747805049017895,0.44010305902330515,-0.1490548662455379,0.6143501498252272,-0.09548881279208972,0.2459933492509673,0.3678644629295189,-0.3993642478167644,0.15629707032861942,0.08057268136391679,-0.13941743830761602,0.060119401172033966,0.35741873810485475,-0.35147288875072236,0.3493173159880551,0.042473709578015106,0.6003343233797002,-0.4393285761984413,0.49065503557420387,0.3937193001420658,-0.1972118621131521,0.18354107020367133,-0.28534322496621206,0.3993305112310073,0.30282045383821843,0.3936379474674901,0.6484590434446639,-0.4434118261520061,0.09817716809952183,0.5424348432636178,0.02796008742564145,0.3409880417523334,0.18336782997810583,-0.08456510019184343,0.17694334016956714,0.03659768653537044,0.37587552792201084,0.028007689971634383,0.2588089151184106,0.47184159095256006,0.09717120025457218,-0.19607617249644335,-0.06933942223570909,0.3443812324655562,0.5391868403975166,0.13379052247491846,0.43340355632021627,0.002153979188655128,0.4330729331066616
Rolandic_Oper_L,0.3755440559578641,0.24982289838010985,0.02120809857825515,0.5310890941249289,0.0433980845453807,0.24870902653603608,0.48908631185081164,0.0861669780339405,0.17948267990520692,0.19046220488430848,0.12554314993937513,-0.04952141432736092,-0.06118302513844189,-0.07502000199479136,0.2569750148249819,-0.2438026245214267,-0.13089565836334932,0.44721896433793357,-0.036195403811093825,0.05414362892891611,-0.030324254527097177,0.22755497925945553,0.39117345787323704,0.06441281612237865,-0.021792896031995596,-0.06252130799466948,-0.09205966816661203,0.4582617086909322,0.3306483913631632,-0.05681637713554043,-0.029089408667378233,0.09578236156516094,0.10111347638911024,0.22328287041063286,0.26324645854891415,0.2881367965383875,0.23146989163643622,0.08041397787525024,0.3381121943601234,0.06556709625328304,0.37464019176713936,0.302469331795921,0.1633715397601062,0.12603138050580737,0.5557046830862198,0.2318443482485658,0.19636914255274807,0.2892925279713848,0.3036593685978157,0.5116897476152017,0.09050239495993113,-0.06296999410199376,0.365054429255101,-0.0221469423951676,-0.1538367591938525,-0.13005301792697757,-0.056931504296612666,0.41798220891003546,0.3225430494498417,0.14045049232945359,0.0658736436309137,0.5227233129148678,-0.03158929378194049,0.35866854973897677,-0.027605271027892,0.2576411758220914,0.3101673122718019,0.2750770158770385,-0.007899326097645045,0.12147213507288443,1.0,-0.06058885831283553,0.1223938401629794,0.3351313604073401,0.5723014195809786,0.5253546802533683,0.17090259404120445,0.24349960133461285,0.31134241345267366,0.22834627368020674,0.5273537745011805,0.29458421172300087,0.3730020583079049,-0.07740851105878563,0.10516641684227995,0.45079710740138124,0.09654108169835038,0.20143230413708862,0.2718923258860352,0.09875102922826627,0.11268339976344578,0.06661478682642694,0.11589620479425673,-0.1499576157768363,0.2610695823087434,0.1953609120543958,0.27926602700305175,-0.012379788528416527,0.10833921004978475,0.6207735468434357,-0.06929552861247437,0.06009090215446604,0.019520882045729784,-0.149477616645456,0.03223996182998765,0.32653954169268873,0.18662251051432277,0.12995235295228935,0.16399590118503884,0.5204882144428371,0.008231874097552787,0.1026918925432136,0.03515543602651558,0.4536763096562259,0.1126160849062044,0.32282508933015275,-0.12735943168874642,0.3304975534323246,0.5910536204621968,0.4784674748558371,0.032312365561479074,0.17142081110060264,0.30015171389838247,0.1385455583216406,0.1801460122968162
Cerebellum_8_L,0.2316776630312729,-0.4501619581863322,0.7252617985868957,-0.20767160961910275,0.1227964038592519,0.2127105657518353,-0.12708561135762644,-0.2707478383589951,-0.3179537078332587,-0.6255629154756662,0.7035288783521643,-0.5394360043396799,0.7423660888480123,-0.18480224240816995,-0.560630810805415,-0.2140243022622838,-0.5228915372737607,0.2920226286875525,-0.29789365918218563,0.482430834852123,-0.3374808029147072,-0.4645433104389706,0.5064661338164074,-0.3571038200408171,-0.33664296751567,-0.040934793506158924,0.5192706666266534,-0.2961159622025757,0.6442882868604792,-0.17910624949923198,0.10712721283139838,-0.4580085806804244,-0.09936662069069134,0.40208440969216497,-0.5900400862945567,-0.010452563628361751,0.055325820115696096,-0.18952478592895736,-0.36183517753774563,-0.5312889852689611,-0.22387588641899844,0.0861267917643197,0.7858559499977302,-0.30421939429026734,-0.07338306003892443,0.20766949242314103,-0.35724549434840885,0.0661057286664001,-0.048238031057294996,-0.40064696784345993,0.6756486582411696,-0.256863001132404,-0.10721656667900453,-0.2034079042187564,0.7268157798354106,-0.2680291457780955,-0.1705450859908483,0.15308823343276917,0.05955761045671295,0.7088461505592885,-0.3639212239277085,0.03991749829264394,-0.13650353811761162,-0.17752016483101263,-0.04646833813066182,0.3352225031281568,-0.2560574297817052,-0.4709447935184226,0.03025168748455401,0.07467792570832522,-0.06058885831283553,1.0,0.6100982597487347,0.14337755730320764,0.23451049893254433,-0.37122117078102934,-0.29930193834075525,-0.2324781746730866,-0.15117889954461097,-0.12557254886207725,-0.24663771854683192,0.47016323623392664,-0.10758050052067276,-0.2195679915249242,-0.5595276891256852,0.4472971767794489,0.5738299702303084,0.7073293069910168,-0.24332468034974447,0.07528283255935027,-0.409886668341272,-0.18047305032554228,-0.16973033859124154,-0.004521277401424438,0.1965477891271563,0.20553644387896855,0.31717139871750016,-0.40841575285338705,0.46228344696644813,-0.08192219290061119,-0.3415999351900094,-0.23096255168188157,0.20418997506920394,0.2723162824179047,0.21108573850473544,-0.17999935208204507,0.6798574873255299,0.26520073234919034,-0.24435609139670636,-0.26285714296050555,-0.4396852585206721,-0.34965339094200704,-0.5450655406767002,-0.29009373572955294,-0.3096300780212736,-0.4889195841278975,-0.44364430138933714,-0.32789234764747693,-0.11942804325369138,-0.3025674287522029,0.01612284719250743,0.5931996757400724,-0.43548580725779945,0.028751393124755876,-0.329537916924353
Vermis_9,0.23319407429167385,-0.21801790251819492,0.8419621811232758,-0.1648101921305991,0.14038965897244451,0.13311024096333804,-0.018407268040709867,-0.071382176506555,0.08691625227007373,-0.38982411244741855,0.46726683819042303,-0.2656629456669781,0.5578364430721544,0.04099656910073973,-0.24094365682121185,-0.23864703339756488,-0.335176763869107,0.4005463294700971,-0.2355085735540949,0.207226329073057,-0.16655203330895207,-0.23434206433269353,0.599399795056918,-0.15299539391250572,-0.10438163965534025,-0.15638006949137037,0.36263368817852837,-0.10449413075767133,0.7095529201937698,-0.33248037868098995,0.10100836681877301,-0.3157857292904541,-0.012977372818724209,0.6264221493186414,-0.33531179210461665,0.19887283694212118,0.20709053913848124,0.0817158609521865,-0.151809504218487,-0.37990323316630886,-0.1892204565957016,0.30157505255047545,0.6770536986736095,-0.35282328605494273,0.006457749127864241,0.30889686718971476,-0.10110111796622223,0.48396297751510037,0.1005938144446801,-0.2694256683642026,0.7902418723219948,-0.13340004261855218,0.1091080847560042,-0.2950927959550995,0.3000940409911508,-0.15327489471809552,-0.15149973105581632,0.26216457902568224,0.34617236262832973,0.5176983137622433,-0.08325557354351323,-0.0008026198277554828,0.01112140002541193,0.15605928863207363,0.008896977205029048,0.32942597063891216,-0.01829979879665393,-0.20055961843247005,-0.11663764793049271,0.23730526489167805,0.1223938401629794,0.6100982597487347,1.0,0.027369844846190546,0.4274599859381209,-0.17690848760016872,-0.05834406526743896,-0.15809271333947864,-0.08063424445104476,0.07325678214961348,-0.040300471857022284,0.3415700642659435,0.19255012682434708,-0.29598756182537733,-0.3370244980839143,0.5861469082166192,0.4713958317775185,0.6595570592996516,0.05562944390491941,0.24582983490824056,-0.2157730591849396,-0.12978605973228563,0.06371451982731619,0.04999057942624453,0.24924966096329002,0.1799021197122774,0.29678281734992107,-0.1370589364184554,0.28913991844329495,0.0959915778374208,-0.21677701731989732,-0.12004314521934475,0.24133677383132981,0.21193990597776877,-0.029945283054290363,-0.07619572178065522,0.599384261151504,0.21038774412111313,-0.09125709619561477,-0.045594048496754046,-0.2470813352086691,-0.24448108824211798,-0.2659448545576615,-0.0810054711252682,-0.08611953532081226,-0.28230265222824114,-0.21775487466386553,-0.31203669772224113,-0.1302425260305935,-0.07100293631287616,0.05689076429000453,0.4264672336273068,-0.10847155679472946,0.062102727967348094,-0.06190784391719663
Angular_L,0.3613698904057054,-0.03153056187337761,-0.014374646956949158,0.6956639526372687,0.20428621312157663,0.7630783053673592,0.17650452181814824,-0.4216457570963046,-0.27169995940505726,-0.3429317805227863,0.4016859330605768,-0.3463234620556764,-0.05487179424663735,-0.5628515844983463,-0.13874164313319956,-0.05239101714473923,-0.2642955178822652,0.4448738178042546,-0.47361838997107364,0.7336116790297766,-0.13008279136669862,-0.20320907766210497,0.41034226444241334,-0.25240170342086254,-0.3874820794457264,-0.06063822792940314,0.009037266342942392,0.07777705489184,0.28345132290511565,-0.007961252449165856,-0.05377837924850261,-0.07499462529171112,-0.23095445525346697,0.15368571557065583,-0.21701989974956276,-0.13078285197318287,-0.0436300111637238,0.2154280706304546,-0.3328209762014071,-0.2022462300754001,0.7832302787092218,0.20457838378757018,0.26410877422501344,0.4199561846059068,0.6482934272378192,0.7221656707616712,-0.19254563034007904,0.04242167432354048,0.1598724848222356,-0.115695343293284,0.2702719846470851,-0.08653193822224212,0.13031290292564449,-0.13044222560602958,0.04622476220802006,0.0890201376848211,-0.04317381861222199,0.2683596481497379,0.20849019543550695,0.2602511102723617,-0.27629965302978515,0.6541146460604116,-0.5546258949479699,-0.22136748995737718,0.08182217273116008,0.34790630957008695,0.10298643567588127,-0.15912303747256382,0.4456535807740756,0.032231532301114106,0.3351313604073401,0.14337755730320764,0.027369844846190546,1.0,0.24879521977045688,0.3739119055042902,-0.27594050225935157,0.39695045715669663,0.13782860453516174,-0.07069944283366059,0.18201422100767448,0.49629313606609143,0.06882203182142489,0.1037918904956963,-0.33730292808435774,0.31272964260768843,0.416892658675779,0.22246402397388668,0.3469746312959796,-0.2902195988771583,-0.28070300389272,-0.1777128339646287,-0.20503036363012894,-0.3609709324494276,0.0514449574467981,0.07782817491502195,0.692054119949349,-0.520469024903114,0.6395042744684595,0.3779125467670594,-0.2914157776684613,0.3820191890613264,0.06166600439514414,0.04625928145478455,0.029574959138884995,0.2645057480883492,0.13934806814476405,0.13504987139027885,0.05019465460950457,0.14689075396931442,-0.2799972467825826,-0.11742602073499209,-0.05470719352771171,0.6361669568831688,0.3350748761009893,0.01857348053139878,-0.26916465925869354,0.4911383283855434,0.7055834412206169,-0.019108986590004543,0.11552393027349446,0.3874408322387011,-0.06443369079816404,0.03896248753741917,-0.021101886686497418
Fusiform_R,0.3048234529876825,0.27503276015152306,0.3504947147156385,0.4593503644134528,0.15205575574320346,0.2078978308009523,0.5037316328544973,0.043440230315372315,0.2111510993917958,0.04699491216411859,0.41589889350323855,-0.1878450385612735,0.03126324306985581,-0.11156161652341558,-0.003800327852251688,-0.5147214214586443,-0.33517116087788923,0.49476320882802727,-0.21045050693808,0.09454917733516513,0.12883439294378776,-0.03090593833072206,0.44256557693386184,-0.16931650339907667,-0.11125529368920173,-0.04628137498264582,0.014466455859566477,0.31330223655158485,0.7086112431616537,-0.4087098804786921,-0.203149329764987,-0.05541027011950857,0.08169201396896661,0.4268617546162509,-0.024050062910951145,0.16866519440332176,0.1668688706597924,0.23144509143474767,0.0729397810430352,-0.001174320714813677,0.22939717570774337,0.4294463829987301,0.4292136748534163,-0.15548708340794457,0.604612987540178,0.3364700398643906,0.1884100039713505,0.45092892000916807,0.30438900868060514,0.19925436546761488,0.4527437358252041,-0.03663820750939798,0.21029420975053448,-0.2884384306832309,-0.14180937776113015,-0.12427549631180713,-0.08042771810921005,0.5143411468006671,0.3513176339264062,0.4850676605204497,0.005327325407859546,0.3810287217623685,-0.11742402929324121,0.20942966401663346,0.0015434772389157597,0.4150624381658726,0.1829273920595856,-0.040696206681004626,-0.23233515778938568,0.19629900303440273,0.5723014195809786,0.23451049893254433,0.4274599859381209,0.24879521977045688,1.0,0.34908188069748963,-0.09114890567903898,0.32626444598774235,-0.027172225464467556,0.11996092573871425,0.29352706828657116,0.5410847384653011,0.2895251179770996,-0.37832921034884787,-0.106202077528203,0.5915645640482619,0.1552705386957769,0.5567363609480286,0.35523365474000074,0.043376545194696296,-0.002782946171850784,-0.12952468217494587,0.06731999175675187,-0.31264504176202473,0.12699613909981597,-0.02166733025557369,0.40330762165040146,-0.08016668880605772,0.059720806166248974,0.5307740750728952,-0.30517720788263886,0.09646240029212665,-0.021405815777201683,-0.12200438641161741,0.09639895693417601,0.3972541121624039,0.5502370112506509,0.07378818630895984,0.1221429489806573,0.11174219697761073,-0.19300115907742088,0.020531161123955595,0.07952982782641299,0.33201169688306575,0.17338292093467533,0.23779216928421934,-0.1603895382151972,0.02208470254809983,0.4669391269194359,0.22435819773579543,0.14768681621208643,0.5109583393877166,0.123854269955171,0.11135236748758295,0.24618509296553198
