,Frontal_Inf_Tri_L,Supp_Motor_Area_R,Frontal_Sup_2_L,Frontal_Mid_2_R,Caudate_L,Occipital_Sup_L,Thal_AV_R,Thal_PuL_R,ParaHippocampal_L,Thal_IL_L,ACC_sub_R,Lingual_L,Thal_MDm_L,Thal_MGN_L,Cerebellum_3_L,Cingulate_Mid_L,Temporal_Inf_R,Cerebellum_7b_L,Frontal_Med_Orb_L,Cingulate_Mid_R,Frontal_Inf_Oper_L,Thal_PuA_L,Temporal_Mid_L,Vermis_1_2,Cerebellum_8_L,Thal_LP_R,Red_N_R,Cerebellum_7b_R,Vermis_8,Postcentral_R,Thal_LGN_R,Cerebellum_4_5_R,OFCpost_R,OFCpost_L,Frontal_Sup_2_R,Rectus_L,Precentral_R,Temporal_Pole_Sup_L,SupraMarginal_R,Rolandic_Oper_R,Lingual_R,Cerebellum_Crus2_L,ACC_sup_R,Cerebellum_8_R,Thal_VPL_R,Cingulate_Post_R,Cerebellum_3_R,Frontal_Mid_2_L,Angular_R,ParaHippocampal_R,Paracentral_Lobule_R,ACC_sup_L,Thal_LP_L,Occipital_Sup_R,ACC_pre_R,OFClat_L,Temporal_Sup_R,SN_pr_R,SupraMarginal_L,Frontal_Inf_Orb_2_L,ACC_sub_L,Frontal_Sup_Medial_L,OFCant_L,Amygdala_L,Insula_R,Thal_Re_L,Calcarine_L,Red_N_L,Fusiform_R,Thal_VA_L,Rolandic_Oper_L,Supp_Motor_Area_L,Calcarine_R,Cerebellum_6_L,Parietal_Sup_R,SN_pc_L,Thal_VPL_L,Precuneus_L,Putamen_L,Angular_L,Insula_L,Temporal_Inf_L,Occipital_Mid_L,Cerebellum_9_L,SN_pc_R,Fusiform_L,Precentral_L,Olfactory_L,Thal_PuL_L,Parietal_Inf_L,Vermis_7,Cingulate_Post_L,VTA_L,Pallidum_R,Parietal_Inf_R,Thal_MDl_L,Frontal_Inf_Oper_R,Paracentral_Lobule_L,Vermis_3,Cuneus_L,Cerebellum_Crus1_R,Cerebellum_6_R,OFClat_R,Thal_PuM_L,Cerebellum_10_R,Thal_VL_L,Thal_VA_R,Temporal_Sup_L,Rectus_R,Thal_VL_R
Frontal_Inf_Orb_2_L,0.5459074038240016,0.3863160343978019,0.36931519551680314,0.47041878059655673,0.14058216411873148,0.060920982190847996,0.07068392668119156,0.32827313507590006,0.49327045077709025,-0.4222366237893628,0.1891738371121572,0.04697896767339136,-0.19751093498778097,-0.03419401801236346,0.21860615308099568,0.4955472234515283,-0.13460269979845418,-0.13478263550767716,0.17058183141570724,0.4650179799924559,0.3276445057298684,-0.11624961750381804,0.051441130509939745,0.04998890890422629,-0.15625331073372997,0.33602543917958105,0.25407182462255323,-0.3612874059956748,-0.05962159630505384,0.3259510142401979,0.2659405798893986,0.3997818947087346,0.423530240054051,0.7368530290173244,0.4220964670923874,0.5719389464010617,0.36267914358984166,-0.27964673674845564,0.24679339246304416,0.3579280252878264,0.14352784850941327,-0.340952893702434,0.24327926650549833,-0.14096731975607593,-0.18321647146943776,0.24161235449208668,0.3481168802242869,0.40847002342528826,0.11009900904412,0.35429845138290994,0.24950595187167438,0.18408158331777233,0.03143496886855865,0.09641961340530662,0.2972643272282427,0.751628405207646,0.21405810051326554,0.3338838080023602,0.13046218385854205,1.0,0.3544729975661406,0.2629247643386046,0.4130194184198172,0.34306919520858686,0.6131650779831295,-0.39647461660633565,0.07267346195026794,0.33268808030117086,0.3066543026184273,0.3273654702867049,0.5333142537462816,0.39666639124551717,0.1325002473714515,-0.05550675650540685,0.19065994889328194,0.08925310506639672,0.08427773166813253,0.2823742482978834,0.473622514174401,0.025618176316442753,0.5819223100346868,0.12508236525599606,-0.021956972708736294,-0.1875321631682677,-0.006282554771542618,0.2993703105776834,0.32051766070304283,0.2681905172576486,0.15354802152522243,0.24833278274059356,-0.24414957008104787,0.24516013999702266,-0.09087617154224487,0.48846453922065364,0.2267618708506433,-0.2692825884148515,0.40909680932304826,0.34617078094167214,0.4447736029294653,0.12847048809864894,-0.30930900415688595,-0.21575515233760367,0.29498301135861643,-0.04068822502756841,0.19511637385349043,0.23954598908847136,0.02861084961426415,0.39557657612672725,0.6321566494260181,-0.04633632338045167
ACC_sub_L,0.5218988188612864,0.3326097570343391,0.4700767764192928,0.5397602530587402,0.47777746219379336,0.06648337550530516,0.20811368578077838,0.38575553576035315,0.7550724052094206,-0.03721356916758984,0.6333963392109385,-0.035234076101905924,-0.22949502210806685,0.13823404246748894,0.1748015172490087,0.5404446896364312,0.001636734107301264,-0.34446274307768465,0.626254506012903,0.5850797067564528,0.24704243182856586,0.03807175243417522,-0.09867849950320194,-0.386153474419883,-0.3084150808572887,0.3802444307636453,0.31689695018068287,-0.28475106561552715,-0.10921613771506133,0.3961187929419524,0.5953949142024592,0.4739256014861869,0.6005008851822569,0.4265363340597134,0.540385428642244,0.577721942076443,0.3869149225593061,-0.18763116280281586,0.30827580343738653,0.4163039843586716,-0.028976147886114852,-0.5675384812791986,0.3456950640928638,-0.2860878916019346,-0.29614662345446646,0.4867752087488837,0.19933604959847853,0.43806635060573,0.2363443025528334,0.7011852522121365,0.1618280923197951,0.278504639874574,0.02798618348121584,0.10660267218940851,0.7569369191454118,0.5374775437294451,0.3171235668304608,0.497194239786204,0.044171465108269484,0.3544729975661406,1.0,0.4948001085879016,0.6049190333670937,0.5243548412962935,0.46609639111077084,0.07865678187246486,0.02304141026236921,0.34493972786476396,0.5776917276615463,0.5704116489598616,0.5669467383912228,0.4107844944371304,-0.0671859220610739,-0.13789551718205234,0.25426511585031464,0.11068104508986122,0.33438850176054064,0.3955529450548085,0.6736123350102206,-0.022863726577047584,0.3215006685707471,0.052363031307507496,-0.08392170635674204,-0.2679875345421241,0.28715129501478426,0.47160932949607487,0.18241831707481715,0.2910269918952891,0.12953355788164397,0.24620082003631175,-0.4469532124724355,0.2479025302712243,-0.04671144369733916,0.7058357434184654,0.2698063275390448,-0.04783355156362843,0.6025328617009506,0.3800068856360095,0.5340506135783768,0.20255727429444262,-0.48286410840127303,-0.33047893589765914,0.6240244242783983,-0.015731294366201555,0.423793539188796,0.5714082031436425,0.5983643988007625,0.2819111013914633,0.5990693009922468,0.011436188197693922
Frontal_Sup_Medial_L,0.5986577122751753,0.6279908456386275,0.8553480232002847,0.6934295412913446,0.5678841783927666,0.5721149278311263,0.32511780730408474,0.10834278900387131,0.6331139002334306,0.1616932505940054,0.4901080053305648,0.40871697245823924,0.31543642469046246,-0.15486707357268317,0.23401469052664392,0.7716961987608723,0.023800859140244057,-0.1519169121594008,0.13654583201147666,0.7104810996399691,0.6064562630596124,0.3285721545432928,0.4474535340143254,0.0006820192310648058,-0.06453376679925657,0.13727688225830373,0.5819910790244258,-0.07124000159075863,0.006407336681620427,0.4938061747747022,0.4206841534501282,0.567660197411453,0.44593660523613465,0.41293995399355177,0.7526725432997041,0.35130090339293224,0.5351529491346937,-0.3030694928359877,0.5049627914765124,0.5829470587800432,0.4077824937389533,-0.2043211952467471,0.7131583376455092,-0.022008646530684906,0.333798070836606,0.7056858335008991,0.53912961604808,0.7657780273425926,0.47708931043187347,0.5769458889385451,0.5075096913923177,0.5334654943547206,0.3807797441699857,0.6239316979328156,0.7558440981475868,0.46918976493336634,0.6891173486117255,0.45649480992692654,0.6334303988249536,0.2629247643386046,0.4948001085879016,1.0,0.2690451564181522,0.6956565331676156,0.6172128183611008,0.20911761666195186,0.6454379027677478,0.5817025908530575,0.5164717610778844,0.0989315931245337,0.6262124538601904,0.6625570443035209,0.5537891084563352,0.24313243343245128,0.33579272823437845,0.45390021898485344,0.6652642523115829,0.5823528442435912,0.6253164350389129,0.6232773435544566,0.5544271158916515,0.2236442461993489,0.4750625682283123,0.006590281499110485,0.2468781669153699,0.6264916371613345,0.4979594727827389,0.6783248583986318,0.5805214788953778,0.6244440262504749,-0.12236922271006806,0.7310698711091869,0.18241210468365696,0.3435425017048773,0.4659986307424975,0.1742128409968249,0.4735299467483485,0.5550126873624132,0.4250031376775547,0.6458433000774426,-0.23106254425479295,0.12502758016575105,0.5910151986743863,0.2722335698771177,0.5203774890501262,0.47930315075717383,0.39551962842332505,0.6396370477506768,0.4631743708150284,0.53063033745745
OFCant_L,0.27572416481851014,0.15848325684841869,0.3155043175828051,0.41533735016708245,0.39784322268100364,-0.12871285875915228,0.21869457416326768,0.49946154479880006,0.6158871056780548,-0.15385344040161025,0.5903072654024035,-0.18151885397922568,-0.35153048763748623,0.1007576425623112,0.003574390079563767,0.39138715923553236,-0.04916242240672265,-0.18143218560883287,0.6375609017050575,0.38432758987518306,-0.0028412187356927888,-0.05090444721903626,-0.1013957768591266,-0.2937969081786076,-0.18474886571340265,0.41275663845454114,0.23029728550872663,-0.336328505455599,-0.024966551928791936,0.18165016952892515,0.3756049007401492,0.3682965646233588,0.5383134394566644,0.6084025217943568,0.2819734098879506,0.6513609320979613,0.21567746647227015,-0.0780940537814041,0.16478034820717044,0.2515642424352926,-0.02973986430550978,-0.4555040435110473,0.07588303742554924,-0.25025695573164963,-0.3249137200874596,0.27263048019060154,0.10826562640734527,0.322778416458618,0.010240522412021058,0.5490049830512926,0.05390431882311906,0.0597315304983182,-0.22850896864028686,-0.101299341608164,0.4828445767310271,0.5449321116097896,0.12006277327305681,0.4438036150765357,-0.09025385124436622,0.4130194184198172,0.6049190333670937,0.2690451564181522,1.0,0.4618687323542241,0.19773082818734833,-0.02833399328406835,-0.133819305784489,0.2582610318162482,0.39749870045756325,0.6468371976927403,0.3030104824492013,0.18529486884764576,-0.03911617198667918,-0.13344584478627444,0.05803503270675645,0.06282335083858934,0.12409006227146528,0.16060660848498257,0.5472223236095183,-0.1446335544370616,0.2822249032209909,0.13087857503620814,-0.2139828514991845,-0.1845419146717838,-0.08300483489497273,0.3406909717400701,0.14564625378125676,-0.1343465085983935,-0.11980984433261929,0.10927533802686142,-0.3151669724172136,0.19759650803916903,-0.15590093844574512,0.5055433455208466,0.056781480803628825,-0.09226478407162908,0.2291453480009459,0.1626163389772128,0.44876464174448844,-0.06106137141750161,-0.35386695748963665,-0.27642613381262476,0.4643683322063754,-0.2763032133167986,0.3857786947904167,0.461048292430741,0.5101344576951358,0.19544246646823416,0.6320032761735149,-0.07477537081777746
Amygdala_L,0.520051959899578,0.5970185873520787,0.7567446033085711,0.6385855609042589,0.418409800804772,0.42205029813524375,0.15335009140624947,0.21137997705784536,0.7126882254048988,-0.08149414170295842,0.4316568328534234,0.1807013767052774,0.010170034120417067,-0.15991232165599323,0.1856870803524544,0.7166056566304742,-0.08429453779010698,-0.2949958786149529,0.19139464990814142,0.6599246079934699,0.4235793599316828,0.06486136024444694,0.11383001869690687,-0.15139292896996714,-0.26007320633142667,0.30406458850205453,0.6393691708829833,-0.21724491983394856,-0.10752314669597743,0.45625459315320493,0.3901134574084178,0.6181795706006435,0.5816225842530225,0.5060203637829296,0.6658492662590021,0.49430025692088525,0.4845358347818442,-0.484392725632742,0.4688071238022541,0.3202816666742082,0.32863694743301947,-0.4641076769992251,0.4882923131027409,-0.14841930742174872,-0.03507624640465199,0.6075099800020252,0.48245109860640006,0.7232580792730129,0.36863689343956924,0.6065596555193429,0.5470024113318018,0.4246504165384947,0.17690764770299486,0.4211845994720718,0.6254947956385046,0.4894377778157213,0.432441473339708,0.6669632899365383,0.5074757829048466,0.34306919520858686,0.5243548412962935,0.6956565331676156,0.4618687323542241,1.0,0.39218849453978116,0.17397478462192673,0.39335506398788955,0.6978754865751531,0.459764706743789,0.34646932552253423,0.6257215120156625,0.6617503118471447,0.3311869772545797,-0.05537238918275826,0.2830228803614474,0.3204230573537913,0.3558423417764735,0.6015819444613137,0.6241409382596671,0.44929491283613693,0.32991720770714184,0.08413504899353187,0.3170005328171338,-0.1991942147250729,0.20376746665508602,0.47337475311026966,0.5416042070234023,0.47230699215752114,0.44801284825659776,0.6393840944314261,-0.29999814628436633,0.6126905075692304,0.09141609130857954,0.5385482750056768,0.42031745601178455,-0.10363074469103553,0.3228731394781345,0.6346164522538602,0.5738958870606428,0.47942515153711884,-0.42430430181638495,-0.09828743217410894,0.522388643536022,0.06829702900590191,0.534340265679838,0.41034286446715,0.467776315784,0.4287597950479487,0.5881204923808703,0.23087958823605814
Insula_R,0.660542110397706,0.5475238417300731,0.617157561911341,0.6287574993446025,0.4140851070225747,0.30123213826688205,0.27062307908863026,0.18553749070200176,0.5512806493075957,-0.11376923001499803,0.32806993802558165,0.4234509485803341,0.1624077014364925,0.04831966048483643,0.4561474517166501,0.653433938725244,0.06055242132408129,-0.10612055665617223,0.09640902497022355,0.6271690593527371,0.6498012483892331,0.28460632863483554,0.2783645461174853,0.13864176173414003,-0.0694865994408758,0.20502000923029265,0.4328458551479608,-0.21888735540426668,0.07550756726072154,0.48027093630668793,0.37760550359651973,0.6203130327742734,0.4413659677818071,0.5518663396426705,0.6529607469163793,0.45833094330805435,0.5170001734841548,-0.20231875676086158,0.339917628090981,0.6299509911962993,0.4246785449103461,-0.16818051361800376,0.6432061184104481,-0.06599861106788749,0.13650410302932134,0.49438654977219654,0.5360886263886252,0.6255150933423699,0.3613025692755344,0.5510688596687863,0.42237045478520957,0.5166431974765454,0.33522951842794835,0.38095207407148446,0.5325409658875871,0.6247068819734374,0.6042271631059263,0.32732002145526257,0.34509999143477765,0.6131650779831295,0.46609639111077084,0.6172128183611008,0.19773082818734833,0.39218849453978116,1.0,-0.05226979349968129,0.44037182820708487,0.4787080748269283,0.5982258578208051,0.16040717528980283,0.6989164842725075,0.5599482376984877,0.4030973891713708,0.26873238171912794,0.30165931365318316,0.303641459627063,0.5982239278190821,0.4407624057180155,0.554616947480845,0.29373757682651785,0.7140180547600633,0.1562598860625836,0.08987818966169596,-0.034780200803491194,0.23669043826360933,0.5266532278080756,0.4405227481764389,0.5827827305659505,0.4236573411880942,0.41661805616353215,-0.06619553553000956,0.49205549550607025,0.2672058803220028,0.4348749213735548,0.3841207572841319,0.05007276823886949,0.650225879935969,0.45837956633808463,0.39990431582438674,0.4282992177743649,-0.23202667126146373,0.08480289127712572,0.5683455807438558,0.25210646497553696,0.34319338535721955,0.37427697654009545,0.26486582542179293,0.6086660378229023,0.4883780187386821,0.3619163081740557
Thal_Re_L,0.023158357808816307,0.15803809806802815,0.07742463710113683,0.14849241830678203,0.14789660818463432,0.2932079931524798,0.04848827734332466,-0.15510325179333606,0.19666583646078534,0.5884961773049227,0.20063772547149036,0.23793080853960105,0.35953394531086375,0.04256299811619914,0.20035036682266724,0.11293674486025054,0.1225327569160572,-0.12771295190879306,-0.14244619218872046,0.24183831306725478,-0.01638272447990118,0.17613816909364946,0.07534801951808444,-0.15002907708541088,-0.031199072721931127,0.0404251012897459,0.27709156200388024,0.30301515001258295,-0.05314010957776593,0.27490092016359935,0.07415609057795822,0.14384359669539057,0.23283932733698326,-0.15342785359733344,0.146692716680508,0.06372203506462329,0.2273828928883429,0.06289276293726272,0.31081150314439143,0.05116585775545445,0.34606499168739413,-0.050515247231212694,0.10849608278186451,0.053534929812769236,0.11157983973250023,0.23346502061145782,-0.18878586604667727,0.09565121579560819,0.3314090317550245,0.1909687771919425,0.20121949625377897,0.21099631800386018,0.29992463906948685,0.31917975080967637,0.1395599458629376,-0.05694382129183059,0.2796921127305684,-0.035383984100356265,0.0708271837699202,-0.39647461660633565,0.07865678187246486,0.20911761666195186,-0.02833399328406835,0.17397478462192673,-0.05226979349968129,1.0,0.2166450158775232,0.14478543922247916,0.18283971362187662,-0.1278383780990366,0.15033441955629123,0.2237934214074858,0.24541926511629844,0.09514215988502948,0.19848643346906805,-0.15605040686928182,0.14046067927501188,0.25500042196329925,0.09347638180210116,0.1738574731709156,-0.08238850538802159,0.016266574840498704,0.18598614740817285,0.020653179575160913,0.3331727093819914,0.19863416658884026,-0.06578050197860781,-0.12427211991570533,0.10932770721926102,0.1579051310469434,0.017124407065375147,0.10362351362030284,0.17917247790441815,0.1059837980751623,0.2789209270942605,0.31278634870430166,0.09892244503397507,0.23928911816199272,-0.033230824079638975,0.3171089488389726,-0.04867633394922023,0.10918287372876785,0.21748132315219826,0.3369502263450994,-0.0761607661293897,0.026537337306657357,0.5042250929438641,0.024973497972131765,-0.07797885013456012,0.28583023547563163
Calcarine_L,0.327490575148568,0.534403864124119,0.57840548487512,0.48821655720435614,0.3583954665212907,0.8105878188710328,0.21549722468160837,-0.31996903054048365,0.21189375233436006,0.37587716660125486,0.2030982765516882,0.8538499645307995,0.7049057146322392,-0.09007357311164851,0.5046439956710085,0.5174633162192279,0.14988367212563916,0.005052771579724801,-0.26803142432368043,0.5043938415368072,0.46459290298912237,0.45362534067168064,0.4900715954093194,0.488379030061581,0.15538360150595162,-0.10740528025752656,0.4695643070940905,0.34104103255545143,0.07550042930920821,0.48030928968930514,0.03717465671762327,0.4485890871485036,0.21381252714845722,0.1892744193922857,0.5397582365332787,-0.10216420084558621,0.4634246863421416,0.03680750702404799,0.5877155614435758,0.3991087520323498,0.7955574009505776,0.22607070226713516,0.49655727222517415,0.34604275983048083,0.5451996058770816,0.6010209083014876,0.5932266890185082,0.5527451116062204,0.6103901151746237,0.22097091321802334,0.5892215080720598,0.3297661678536552,0.6389932120180103,0.7672482016113841,0.31993349244206043,0.12608345072632843,0.7155537104359511,0.19461175161379796,0.5685453979099432,0.07267346195026794,0.02304141026236921,0.6454379027677478,-0.133819305784489,0.39335506398788955,0.44037182820708487,0.2166450158775232,1.0,0.4708438363072694,0.3301270920404387,-0.366249693293201,0.44310915598995454,0.5299458303120864,0.8922987093045763,0.5154795321733667,0.41287613189462047,0.3737184561947564,0.45374038336464434,0.557971926576845,0.24674950069380058,0.7430547805706271,0.5193002729812378,0.13256682778538348,0.721361895192937,0.27492163777008544,0.36172933780243666,0.5056278529345901,0.31891976152522483,0.6080961389669526,0.6517846307501781,0.576987065651781,0.32465511373171646,0.6208812129429594,0.4131398975812946,-0.034242984657348395,0.5454198672642356,0.44794142986686863,0.23164085540380533,0.5199099733035816,0.16987701639781025,0.8014062567159236,0.09886692286396959,0.5103726281451904,0.32037428693239345,0.6618620923546534,0.1604574063517253,0.08611584685985704,0.09380707973328777,0.45980397479882484,-0.00015057627390132355,0.634769354350367
Red_N_L,0.5577459624441473,0.8444687093161313,0.7097877724034954,0.7812173498576263,0.014153530231070487,0.6106259792630849,-0.057561838485395915,-0.0177985766054484,0.534599153454428,-0.24640348097144696,0.3243581151256902,0.2909382878568726,0.15781774456912306,-0.24708070934967513,0.35625509360584035,0.7306486943107022,-0.3370203703637405,-0.6524043350877653,0.08318193316111253,0.7503407780687908,0.416580012270867,0.018293534853627204,-0.13567098013594786,-0.12622352779228124,-0.5616104017773346,0.24081856871352772,0.8367099498347511,-0.36705439389133715,-0.44311060228708793,0.7844194087354935,0.11538072259220648,0.6074865367110903,0.34501050059833344,0.39642805312807344,0.8348076344847074,0.40847911352514377,0.8012074200166226,-0.6250624339607412,0.7144663882152996,0.41140466073987175,0.3961095221729197,-0.5546519102579159,0.44193095387543757,-0.38223335562435873,-0.1722826927002145,0.6629711429396339,0.41341300075965143,0.6882715467059279,0.706128557414933,0.2823683622541611,0.7888455732973709,0.3670507952275459,0.5567108108505765,0.6408876607787246,0.39492937466090056,0.474589690759897,0.5915192300206414,0.7205898245793665,0.42356580930171406,0.33268808030117086,0.34493972786476396,0.5817025908530575,0.2582610318162482,0.6978754865751531,0.4787080748269283,0.14478543922247916,0.4708438363072694,1.0,0.32709144160172976,0.050057281863750726,0.7064384891083504,0.8581897360070516,0.3908825735643211,-0.2533653601251746,0.6884322754622768,0.05479046843112219,0.1794541722286772,0.8723042715140001,0.4544845110135281,0.5122125195645116,0.2868198525950037,-0.28680626315610336,0.2508501951439365,-0.4978454808973999,0.24109650335176613,0.27641318231276024,0.5962700100717965,0.3854182122571276,0.5361195770903926,0.8231863112612324,-0.4463355801524903,0.5039938921331516,0.3639348226312753,0.5714743161959399,0.7716974224748243,-0.2012342391107289,0.5631898254325947,0.8695472891152007,0.5189808038735704,0.630022330284273,-0.6810826940123585,-0.304168588168431,0.5269212736980501,0.3467222581413865,0.19678779203096433,-0.04567315103677645,0.35724108740956717,0.3572810321473916,0.45779109914768323,0.06272898609383488
Fusiform_R,0.6224176885411962,0.45538777182082746,0.5068877642456018,0.6538083642120455,0.5890110480535289,0.10001956092900773,0.28286684712069177,0.36534418664967167,0.7119800943524478,0.20628724454338498,0.4220368468836986,0.254615264464291,0.0680541019980592,0.42411757202534783,0.4189709146210461,0.6204620082741426,0.42401781364365554,-0.06724999213370479,0.18616520505409162,0.6289000397170563,0.49145193206466636,0.45081565694708975,0.11574156793508857,-0.041348795705224935,-0.0016207939485925185,0.2566799503920849,0.4331322059008637,-0.10014560466238515,0.41302704199056234,0.4202085129072086,0.44288167120600724,0.7987192957109448,0.5168813978641925,0.41688720355410736,0.5512311219086485,0.43799670910231847,0.46600763428282566,-0.008279130152064202,0.39586178731459315,0.6968136356937742,0.39120155394216893,-0.27518512736259526,0.4639066964232875,0.046912117246426556,-0.11368119025044109,0.42840425067482996,0.47055301218262974,0.5771845440206308,0.21560967058218,0.822025167204222,0.2877668103478731,0.44689132057114517,0.12124612485670908,0.17157434952379325,0.5638715906267409,0.5362707409287285,0.5712797248939205,0.4182401760201415,0.1313162704574743,0.3066543026184273,0.5776917276615463,0.5164717610778844,0.39749870045756325,0.459764706743789,0.5982258578208051,0.18283971362187662,0.3301270920404387,0.32709144160172976,1.0,0.39487742453738367,0.5827926866067497,0.4827979944356473,0.35527666107619105,0.27571136377603855,0.130780008537217,0.26257617042799364,0.4678906911801197,0.34804711302159214,0.7588287819502785,0.018325606696981266,0.5856398708866521,0.18603653605610676,-0.06965943993986387,0.13555341777540914,0.23667478594454927,0.5700537263065995,0.26071176578075345,0.27014100421059173,0.062349359374838126,0.2082381900793775,0.09370460443915216,0.31318031768195476,0.10411473200213142,0.5783375123675397,0.24434348099072964,0.26460282210315444,0.585483588529977,0.3659672701432254,0.6181329006095925,0.32895135882682486,-0.12979579737166774,0.2205775387064775,0.4920869584423829,0.1488539689824344,0.5091497210048452,0.5855199296287009,0.5596967602484307,0.514986102527071,0.43647713640885083,0.22969044085751084
Thal_VA_L,0.3737059173943751,0.04653863346928137,0.19687218622931954,0.23356874080181592,0.43984599805530633,-0.470587554369217,0.2428023714996669,0.6616174842707994,0.588639516640894,-0.25648865443162877,0.24441451479228402,-0.36327029166348884,-0.6647667005298554,0.18073207574550826,-0.1792543185112577,0.3038648097677434,0.04443916151415047,0.055900487828655525,0.5346457030352134,0.25369372338693047,0.16210958950720286,-0.25348875374824714,-0.018019615015939645,-0.476246775732671,0.012928289051934822,0.43937781720494073,0.11937287162542586,-0.31479496438388704,0.2287774162971158,-0.09142064754569047,0.6064379269996684,0.35504097396148404,0.3852463771940618,0.376503353070271,0.12395843304755227,0.511204022004862,-0.041278899033860006,-0.07900019448142608,-0.12422311355730604,0.22235749534525942,-0.27834702978296183,-0.3749590234096628,0.0613877026029204,-0.11726212698141822,-0.4477018437697207,0.031258599706201054,0.08382617039546354,0.225436906299276,-0.3937306834978296,0.5422414767819351,-0.15194387005349033,0.10368142512198802,-0.6330439083637418,-0.4291820820040825,0.4171038432310761,0.4734912291714175,-0.19296061795102737,0.36683198998642114,-0.10197817059931823,0.3273654702867049,0.5704116489598616,0.0989315931245337,0.6468371976927403,0.34646932552253423,0.16040717528980283,-0.1278383780990366,-0.366249693293201,0.050057281863750726,0.39487742453738367,1.0,0.3069337561004636,0.04737172432809123,-0.3177719570281995,-0.0739247807446658,-0.2896514894037694,0.18767935780101544,0.11346086810998997,-0.11167076949796739,0.5514645021424475,-0.3975384158540067,0.07219769195623692,0.36350739689701345,-0.4067541041199148,-0.04178190047075348,-0.26077532863237957,0.35681768276423736,0.1488962237899248,-0.11905833601897928,-0.3284421679073155,-0.12775470688569884,-0.1981492194201723,0.07922618041683095,-0.3552245785664043,0.5764629404428462,-0.27542201855709286,-0.2742961069987098,0.19571908443146477,-0.08470836986792205,0.4502833022448006,-0.30370345772800744,-0.21742201751382284,-0.21628689324308636,0.1654555732786772,-0.6142340463321272,0.37119848112539117,0.6374641954313128,0.4921076699155241,0.31229363904614255,0.5177206611771201,-0.1958321743840872
Rolandic_Oper_L,0.8419060481757125,0.8237171500813735,0.720621445404534,0.8563210683819682,0.33022508866188194,0.4306421223055412,0.14631975327337002,0.14332767655575598,0.7377069957105306,-0.12365375463201883,0.35587555450218195,0.34571503164801026,0.060440989393037,-0.08238473743584311,0.4499708577487023,0.8351505232293949,-0.12057106338075026,-0.41314248313432006,0.09425900178800958,0.8818914028388726,0.6114728628945727,0.07113546096910721,0.08886609621360257,-0.20308671942558726,-0.31582825683060606,0.3793228390641956,0.634624749216827,-0.2213358239502609,-0.13995340428549097,0.7380453263888606,0.41318526507188846,0.7702076173008962,0.5155831688141935,0.47483315046344793,0.8476650523519873,0.47226950335747864,0.7533414885693839,-0.4505124499763825,0.6647783607904922,0.6517237866918204,0.42755376704317305,-0.5127388127365576,0.5907896030375765,-0.19415876292730666,-0.16614477435485597,0.5984983038792258,0.455902801957856,0.7373237047463652,0.5091699343388425,0.5597228841486744,0.6376430405238466,0.5181582240013423,0.3706558015005222,0.5005860477185545,0.6467365777141106,0.6828915573224646,0.5691465591220253,0.6117048451407815,0.42309906834926836,0.5333142537462816,0.5669467383912228,0.6262124538601904,0.3030104824492013,0.6257215120156625,0.6989164842725075,0.15033441955629123,0.44310915598995454,0.7064384891083504,0.5827926866067497,0.3069337561004636,1.0,0.8511678762990452,0.38995395677163064,0.03640963726151107,0.49418027559591676,0.208431313196758,0.3427055863026104,0.7097904114989686,0.7423276198477777,0.3517884754886569,0.5403656865012754,0.06910540548101811,0.20387486947652797,-0.2895799180978693,0.23957844329605346,0.5971882602272391,0.5730246184942607,0.4588857315543369,0.4855044450881851,0.6486265216991897,-0.3305651368132057,0.5114092879000693,0.1487859263805119,0.736759095788495,0.615220136810419,-0.0848034311918616,0.7051186452170324,0.7544664237696118,0.5338780660207051,0.5639089840881423,-0.5202890033980119,-0.1482160077183928,0.5780308493191714,0.277859142021814,0.2177883084072382,0.352811083590795,0.47419219717762146,0.6599425858271821,0.5292432219132054,0.18518588176985024
