,Cingulate_Mid_R,Frontal_Inf_Tri_L,Thal_MGN_L,Paracentral_Lobule_L,Cerebellum_Crus2_L,VTA_L,Cerebellum_6_L,Hippocampus_L,Thal_MGN_R,Thal_LGN_L,Occipital_Mid_L,Thal_IL_R,Parietal_Inf_R,Hippocampus_R,Calcarine_R,Frontal_Inf_Orb_2_R,Rectus_L,SupraMarginal_L,Thal_MDm_L,Frontal_Sup_Medial_R,Temporal_Inf_L,Postcentral_L,Pallidum_R,SN_pc_R,ACC_pre_R,Thal_MDl_R,ACC_pre_L,Caudate_R,Cerebellum_8_R,Thal_PuM_L,Frontal_Sup_2_L,Thal_PuA_L,Cuneus_L,Vermis_10,Thal_AV_L,Cerebellum_3_R,Heschl_R,SN_pr_L,Parietal_Inf_L,Insula_L,Precentral_R,SupraMarginal_R,Thal_MDm_R,Frontal_Mid_2_L,Putamen_R,OFCant_R,Occipital_Mid_R,ParaHippocampal_L,Temporal_Sup_R,SN_pr_R,Red_N_L,Frontal_Med_Orb_L,Occipital_Sup_L,Rolandic_Oper_R,Occipital_Sup_R,Vermis_9,Rectus_R,OFCmed_L,Frontal_Med_Orb_R,Frontal_Inf_Oper_R,Temporal_Sup_L,Cerebellum_7b_L,Lingual_R,Olfactory_R,Thal_PuM_R,Calcarine_L,Occipital_Inf_R,Thal_VL_L,Cerebellum_3_L,Rolandic_Oper_L,Frontal_Inf_Tri_R,Vermis_7,Temporal_Pole_Mid_L,Vermis_3,Frontal_Sup_Medial_L
Temporal_Sup_R,0.6685021897360602,0.480115436554536,0.15452851333277828,0.6355371782799928,-0.11976504082217788,0.42352038535121983,0.2421069494096674,0.5355140595225346,0.49532584690745146,0.6104513484695973,0.3526976788530335,0.5811367604371742,0.6385098253554958,0.5792239246634555,0.6806066772852404,0.39034098225783365,0.24731067856945588,0.24378724384465592,0.5931678049562357,0.670764892681998,-0.1015528914396217,0.47176300145523686,0.3074281953219442,0.4027897476733849,0.47236518155861323,0.18742498333737012,0.20052502447933582,0.623354262390334,0.08871828727361286,0.6517581088137995,0.621024663715126,0.5134304148196147,0.7054757744914666,0.5115237981747832,-0.10641492832706616,0.5003022723390926,0.6932014007350229,0.3728464129256126,0.5160005844753185,0.6500953620961591,0.6740751925230265,0.6782747242731594,0.40474448421484593,0.6177463286273329,0.45684559502685756,0.19144174272114822,0.6439034613894287,0.4088048982774188,1.0,0.3161442612312667,0.5915192300206414,0.010233150157394285,0.6186226541569031,0.5827304009476364,0.6948156573710419,0.18373974965021114,0.2763595390355606,-0.05815796884110414,0.015106176826312148,0.562104651526574,0.38550336499484156,-0.2719241312956762,0.6151363709977984,0.5796113194459726,0.45480289197204754,0.7155537104359511,-0.15810314357656005,0.15099062786140713,0.5417551348217007,0.5691465591220253,0.6460677657691624,0.04128892431215035,-0.16901407334473775,0.4042977707049555,0.6891173486117255
SN_pr_R,0.6417939000745987,0.593519224636262,-0.009504540238862672,0.5759181697278741,-0.5928709538834759,0.18684673983120711,-0.21482227752105434,0.529619327992888,0.41875298277456474,0.19411537940692009,0.014581493551260304,0.27165783214814715,0.5061588676940789,0.49104488593447176,0.09329990857995363,0.42383932279553044,0.34201760135323456,0.27284380084816867,-0.14098152467200703,0.6084005647554533,-0.07433993801417539,0.4026359907194387,0.6592407386664081,0.17608866163142992,0.54843044661013,-0.3188825451076858,0.5765765595386543,0.6185161272172844,-0.42405621349386635,0.045984653256889156,0.5493452686775294,0.1497594954167443,0.3420850852751854,0.28668967899522146,0.08005166877056938,0.3298082432653992,0.19987274268103747,0.5652758370591113,0.4993178063265412,0.23210211148620932,0.6315109597794694,0.5448368332669304,-0.08504809729592305,0.5025058080925071,0.6844475889855836,0.3801606477369082,0.0910432774010717,0.621200305629177,0.3161442612312667,1.0,0.7205898245793665,0.2803169495045298,0.23929232397378222,0.43096622781494054,0.27332163692880523,0.011802229595756783,0.45877683213940523,0.42875621423547067,0.5138762354569466,0.5404446375034359,0.38415595027087923,-0.5149497403591151,0.101637384124753,-0.053083191879965505,0.6050194916683874,0.19461175161379796,-0.6006773214552372,0.305580187004765,0.18585317693576306,0.6117048451407815,0.545227715758614,-0.4419423665278521,-0.6589440973407682,0.4875964194636201,0.45649480992692654
Red_N_L,0.7503407780687908,0.5577459624441473,-0.24708070934967513,0.8695472891152007,-0.5546519102579159,0.3639348226312753,-0.2533653601251746,0.42681817518371873,0.47760393435025383,0.30227763916379885,0.2508501951439365,0.6487587996866827,0.7716974224748243,0.5639897894813571,0.3908825735643211,0.4204896129358903,0.40847911352514377,0.42356580930171406,0.15781774456912306,0.6969972047791441,-0.28680626315610336,0.6574911281178925,0.5714743161959399,0.24109650335176613,0.39492937466090056,-0.12154639479396638,0.36780982846149896,0.5548327542145218,-0.38223335562435873,0.3467222581413865,0.7097877724034954,0.018293534853627204,0.630022330284273,0.46894662342481785,-0.22710796865806487,0.41341300075965143,0.3710334170364959,0.6505015597916864,0.8231863112612324,0.2868198525950037,0.8012074200166226,0.7144663882152996,0.20131188337065625,0.6882715467059279,0.6166553598731841,0.37606748616369107,0.46284782937852237,0.534599153454428,0.5915192300206414,0.7205898245793665,1.0,0.08318193316111253,0.6106259792630849,0.41140466073987175,0.6408876607787246,-0.014958013713340303,0.45779109914768323,0.10546549362750307,0.22255453817808113,0.5631898254325947,0.3572810321473916,-0.6524043350877653,0.3961095221729197,0.21638043838672696,0.5853426883641675,0.4708438363072694,-0.6323485490626202,-0.04567315103677645,0.35625509360584035,0.7064384891083504,0.5999006425846439,-0.4463355801524903,-0.6386574726989293,0.5189808038735704,0.5817025908530575
Frontal_Med_Orb_L,0.17185408784869663,0.010278813107172147,0.21395285576764275,0.008392531084424993,-0.4307236843717864,-0.16333462206093993,-0.35140754744735697,0.29038234335771906,0.3135294797283635,0.02311037353155655,-0.2585370275102651,-0.044315010993637736,0.023976070344694855,0.3178221687403835,-0.34944377124819664,0.3550108064296501,0.4335592897781189,-0.2884076677345846,-0.3203776741143293,0.3813430709266917,-0.08440941903602017,-0.224185646993782,0.43328555528679613,-0.06753286501593521,0.43174676428961584,-0.40184968669755866,0.46841996456172014,0.44164086400931823,-0.3068087088383912,-0.1708070431165211,0.0475868762677267,-0.05481501774888017,-0.05542953372181721,-0.03884670961756685,0.22246030524640395,-0.11744376000246239,0.08296810895966655,0.2909513084291337,-0.07776264422677177,0.0003347888157499092,0.007147815893826965,0.01373340690938101,-0.2785332127068367,0.025721041281440916,0.42277469948185037,0.3846845085430936,-0.19473629125424474,0.38631180194289816,0.010233150157394285,0.2803169495045298,0.08318193316111253,1.0,-0.1460053461776839,0.03007618543491017,-0.12609123065427622,-0.0726051642871759,0.48269788514705864,0.6942670699411684,0.8706654154978852,0.23774038652560928,-0.09930395928893027,-0.2782853386038632,-0.35412915487182156,-0.21645591500584013,0.43537709951919396,-0.26803142432368043,-0.34592487981176423,0.28714079623798394,-0.17428662064545325,0.09425900178800958,0.1651960125813447,-0.41087692951060184,-0.31009801022944977,0.3487469529637365,0.13654583201147666
Occipital_Sup_L,0.5109347409869096,0.2038643776989197,-0.29227992985794043,0.7292353818262596,-0.08425403205207639,0.41283563726831474,0.07887060716497346,0.2337735457057264,0.2748408497941075,0.3692034915983986,0.7706216518905072,0.6424287212041255,0.7812523370828169,0.35518648541734676,0.6786866533090402,0.009759247882841876,0.021765179419738274,0.5685538992688365,0.6893292507167611,0.5333409265398678,-0.1364361730897131,0.7010957925118477,0.06969463800746643,0.3957993882528109,0.25493735958989605,0.4494384901410654,-0.19764097730025215,0.2744763605847859,0.00904935168853712,0.7531101311451044,0.5156121301441922,0.2433058507761945,0.8959081038536318,0.338510749441054,-0.39314031546380135,0.3095635626927527,0.4723597352642513,0.33191744205418394,0.741585108111621,0.24426153557053457,0.5741268224386877,0.7034675227553829,0.5625317826810434,0.49042955534402016,0.18731317661019137,0.020562943569322062,0.8827428448762866,0.22530942067404705,0.6186226541569031,0.23929232397378222,0.6106259792630849,-0.1460053461776839,1.0,0.1791921718455773,0.9094410017766378,-0.1536185626236057,0.07749042496540809,-0.2341404398716485,-0.07582029423321675,0.24609911778605068,0.21351283639779747,-0.3585195176197802,0.6126705075717038,0.47729364537480967,0.13368993839936694,0.8105878188710328,-0.15083705017797266,-0.16648553849502493,0.404672414358989,0.4306421223055412,0.17641205316442427,-0.11729200073313191,-0.20648886899381505,0.11548588622905077,0.5721149278311263
Rolandic_Oper_R,0.6303063755933018,0.7406880689239135,0.1420971131341967,0.4439917770050419,-0.2814753853126249,0.13924763036357946,0.22435228932529477,0.5905242647330239,0.4258511854963034,0.3928032456898046,0.051117161320674114,0.3657395811693286,0.3749914480441215,0.5140982469169865,0.36472742430267374,0.44757008777844043,0.2912018149734944,0.31482745708375176,0.0637268136123215,0.5011185307610025,0.16288503997260761,0.4471254492765339,0.44749087719891745,0.2244278198328297,0.5381036972096283,-0.04203355868478829,0.42339036737601543,0.5793542645542581,-0.09277935162783299,0.12053393849402258,0.6354141082478142,0.2850079090598041,0.346939631744693,0.516921504844973,0.2300034768107044,0.5023016737414704,0.3322912752671097,0.3285730738664152,0.3811921052648129,0.676183247078513,0.6283805673128007,0.4934127188536346,0.1109584634192823,0.617981185817447,0.5658321236971408,0.3959583073335888,0.18045635791873496,0.5681587527682223,0.5827304009476364,0.43096622781494054,0.41140466073987175,0.03007618543491017,0.1791921718455773,1.0,0.27492070601109037,0.41121259266570953,0.31745209500148563,0.058982429308874054,0.06601192566763184,0.6958342738448495,0.7157404756014443,-0.16271547344093598,0.35715134237780044,0.2820372957553709,0.45432337096020187,0.3991087520323498,-0.3127435940455296,0.435115896295865,0.3086585184791149,0.6517237866918204,0.7174199951161951,-0.02972939769979409,-0.36367347432322716,0.48927233647605967,0.5829470587800432
Occipital_Sup_R,0.6245351418092362,0.2870188770834922,-0.1973365133784821,0.764427030488792,-0.15940568550456502,0.39816672160692995,0.05900818952563956,0.2851787895588875,0.312174292529362,0.46264707691434565,0.6445804295311628,0.6552238854698881,0.8608327851130874,0.42888124189808224,0.6776747187867063,0.10550414166582295,0.11247380817343636,0.49658683646392127,0.6910159756856391,0.5840012332076111,-0.11227191457154477,0.6805092505474867,0.17786384156492224,0.29899954334109385,0.31380097572881843,0.3206792539029056,-0.135820891808356,0.3645574982247866,-0.011466356970969763,0.7728727856851021,0.5078804976856501,0.26561216227631235,0.9146270280652546,0.34236216877523074,-0.3806334206489674,0.259244768329189,0.5335863055455101,0.3632844169490757,0.7016644198623019,0.2853197963911883,0.6785802339988715,0.7929295999153094,0.5742826079363659,0.4518556583637491,0.289623188456396,0.1271505735516307,0.8526232960395727,0.29332765612197587,0.6948156573710419,0.27332163692880523,0.6408876607787246,-0.12609123065427622,0.9094410017766378,0.27492070601109037,1.0,-0.10641454085001428,0.19544000182738766,-0.20790238608293737,-0.03876672566903904,0.38568135688875055,0.2933753294224542,-0.3860867165888723,0.5952329140275746,0.45010091477552827,0.19787855875596957,0.7672482016113841,-0.24964034839642543,-0.12334805664288362,0.36007662915694083,0.5005860477185545,0.2985215983552589,-0.15615514032165798,-0.28346199006620415,0.14402616276642582,0.6239316979328156
Vermis_9,0.21387599432188767,0.3035366482168541,0.4213817295395435,0.02377875844472185,0.005015620224565932,-0.10051425918745768,0.26020814842849527,0.28554789346750037,0.05252303286023284,0.0307688691746082,-0.1423149777064892,0.2188418084154237,-0.13527499231572535,0.22470028317923119,0.24190821073194693,0.22270691715207047,0.11385911515211623,-0.017046340567370637,-0.06777965636722504,0.09947058943166671,0.3250207789529724,-0.05506654531515679,0.26043559299177044,-0.14126232113903645,0.034675949094373736,-0.03321666060126301,0.16484528363413872,0.2755395319830523,0.39488685444150384,-0.18869581163338683,0.1491561804571483,0.11203251736225384,0.09313378723399554,0.6479617885789589,0.2911442826906054,0.37546207999285963,0.0023990861556918374,-0.0018238544404272983,-0.13327079748218584,0.2394270570568764,0.05186951272177432,0.0904325504721565,0.1853103878114596,0.29394214790265566,0.2121490145978653,0.2768324120155961,-0.16301395921022419,0.3233197229658923,0.18373974965021114,0.011802229595756783,-0.014958013713340303,-0.0726051642871759,-0.1536185626236057,0.41121259266570953,-0.10641454085001428,1.0,0.12080331821748051,0.0790104796174858,-0.04335869093374368,0.1721922025478798,0.367461343116017,0.317584974052617,0.2102001585231553,-0.017840752203939703,0.20143012388231218,0.12428941334795314,0.06435999035904895,0.2832072605617853,0.07384923968788572,0.15677216091710963,0.2823294698767541,0.43663633543549113,-0.0575821860576447,0.5053984769585819,0.1331029931560883
Rectus_R,0.5830773587415309,0.44858075109508927,0.06477808162717152,0.42073648229035354,-0.5968029763935259,-0.17565606143770063,-0.27578485856464047,0.5612676938160185,0.5332251121039412,0.24039921710390436,-0.13408934408118242,0.289947016582562,0.2937702306969168,0.6269141968071532,0.004062282141428076,0.702464798101174,0.8397345320062182,0.10131505891958377,-0.22231615859677625,0.6041052926099528,0.048899205773053664,0.23146162846692045,0.6888405822017238,-0.1073644185836076,0.5364722593991397,-0.40599014036123815,0.6403761663911312,0.6126250324494081,-0.30383959006930034,-0.06287412752827094,0.44802594115323846,-0.041092906787247155,0.24274280745324342,0.174994906064476,0.19663568756419214,0.13459768699961747,0.202800820848738,0.5863492908542671,0.2973729757645787,0.34270269193898284,0.41029014185826335,0.32252242713403845,-0.15455412638094868,0.4480776163493212,0.6457600983135179,0.7675648536381839,-0.09835944724224645,0.7133486827991399,0.2763595390355606,0.45877683213940523,0.45779109914768323,0.48269788514705864,0.07749042496540809,0.31745209500148563,0.19544000182738766,0.12080331821748051,1.0,0.6705613110359193,0.5526874924681843,0.4950091885897041,0.2925163951720429,-0.3091870658593285,-0.019607988115060156,-0.0944307939300015,0.6686407375877415,-0.00015057627390132355,-0.6004585783579496,0.3806703553955137,0.018112171576403283,0.5292432219132054,0.41959682652098496,-0.450157786630461,-0.6380742209280649,0.5974452212326928,0.4631743708150284
OFCmed_L,0.3002528400266913,0.16572882206769968,0.27293434145692796,0.061714436373471515,-0.47841267620883027,-0.27990135522339005,-0.22638206092279126,0.484666798590079,0.28745143001959755,0.018744418857135778,-0.31206428290403737,-0.04210476591162541,-0.016028748138745726,0.4234646994468523,-0.23766955866151207,0.5178451522567201,0.6351939503220917,-0.22268768807987552,-0.4292077669237181,0.35802387337490144,0.1525407987717178,-0.18333024556733374,0.5661383522335842,-0.12482026738744421,0.42840787610230346,-0.4434140102449395,0.6357017713923921,0.5331661643168241,-0.2615497157459567,-0.2810316728773804,0.09508990833403087,-0.0392090723295023,-0.11553398595128336,-0.0022031470222263366,0.4179718469873379,-0.07522268043314022,-0.009855200031646989,0.4004249426545187,-0.07879569112410745,0.12154165321649905,0.08643532480418635,0.06887740539712774,-0.364718505728966,0.1210039468543617,0.5049824340619191,0.5756684984410335,-0.3387196811715891,0.6071671426553459,-0.05815796884110414,0.42875621423547067,0.10546549362750307,0.6942670699411684,-0.2341404398716485,0.058982429308874054,-0.20790238608293737,0.0790104796174858,0.6705613110359193,1.0,0.7569703878060732,0.20506691380921777,0.032127822150829176,-0.14217792844056293,-0.18914745313519712,-0.3992808187874368,0.5372263611633655,-0.28913771557882356,-0.36788263490960116,0.4815931118242072,-0.0853510617179801,0.21155055996937797,0.23148905182285573,-0.34977289219674595,-0.4410457828579823,0.4145068358054565,0.09674783516762135
Frontal_Med_Orb_R,0.3296807384372526,0.1539320255015195,0.1868723338809098,0.14143913209428877,-0.5032823602792138,-0.1828504023329575,-0.3121436570600342,0.3989122025528474,0.3416771370340084,0.0740210280034631,-0.18455865571215355,-0.028682735945784035,0.1153761400493974,0.4124587783318421,-0.2623185918354598,0.43493410492094253,0.4556067006168378,-0.14181273598837282,-0.33193414447966735,0.48710084610820054,-0.01912841120590509,-0.06084623935857821,0.565475328544708,-0.11639668866885794,0.5247216188539517,-0.4441953166894175,0.5628288922471595,0.5537916770761563,-0.30959975365787556,-0.14439485474359853,0.15696116656614792,-0.01110794340554682,0.035024051811386625,0.03331710637102684,0.25748650244183574,-0.0536429110010038,0.11871860889216873,0.4047340502781931,0.045066752124712596,0.002179604653847393,0.11899496239262877,0.13008286979084385,-0.2826344114732794,0.13499465001198876,0.5595182106712997,0.4935447631565714,-0.21804596412595142,0.5287252635682599,0.015106176826312148,0.5138762354569466,0.22255453817808113,0.8706654154978852,-0.07582029423321675,0.06601192566763184,-0.03876672566903904,-0.04335869093374368,0.5526874924681843,0.7569703878060732,1.0,0.26022248249901103,0.04071009269766475,-0.3177998274058976,-0.2626231095939137,-0.3109868364033516,0.5301814200247639,-0.18518005800975157,-0.42401299198754183,0.40541775477665104,-0.11056669560394106,0.27742637370410045,0.20364550873624077,-0.43915089831634796,-0.4477930518809473,0.41664290278302735,0.21928991863815653
Frontal_Inf_Oper_R,0.721166096164269,0.7150482661181408,0.1767197609783874,0.5932717433043599,-0.5312435108126302,0.25110559918153724,-0.133763241412634,0.532522124516269,0.5726340108437649,0.36291639824888017,-0.09146398275327054,0.34168766218090085,0.5942707106295287,0.5578872764757263,0.1362859306158831,0.5528064210990726,0.4118080461033171,0.08980245377107174,0.028127019564579556,0.5351332918772163,-0.08137494369607509,0.3389201537993853,0.6897532581607085,0.2878937136587142,0.5152121124075645,-0.2800083847849636,0.4514505026384926,0.6427785524979489,-0.3400438318895559,0.2887130207165777,0.46660226740282884,0.17297553222382164,0.4685197595219303,0.34936617172621326,-0.04069969614437237,0.24223458396457112,0.37203269433484565,0.47619377136088464,0.3540323836870956,0.44608830400540395,0.7690765492026634,0.6159797938094683,-0.018166836492787268,0.4861226785630208,0.7407895004207421,0.5437920381153222,0.22899621003083973,0.6145060151927986,0.562104651526574,0.5404446375034359,0.5631898254325947,0.23774038652560928,0.24609911778605068,0.6958342738448495,0.38568135688875055,0.1721922025478798,0.4950091885897041,0.20506691380921777,0.26022248249901103,1.0,0.4493000264006935,-0.46336822096959746,0.17666943224888798,0.12554657010165923,0.5454838689042714,0.23164085540380533,-0.5919355852362462,0.22306302786503596,0.3194936208344695,0.7051186452170324,0.7387664866661336,-0.3611369229287686,-0.5305884519931905,0.5266448315405384,0.4735299467483485
Temporal_Sup_L,0.6465232185643368,0.7686199567938076,-0.17823748722508806,0.32502346083180605,-0.048516252944986085,0.061500927225738154,0.4650603033141426,0.5801404493187807,0.35507014290575717,0.23275396753168534,0.28441411383749987,0.44426389632095337,0.23511087045576862,0.4267533253115987,0.49961481812188446,0.3629143335693256,0.18521127617477887,0.611879112969422,0.06164942233952791,0.4908757750198289,0.5658098889273004,0.626931626447087,0.32437082492301694,-0.019334291361038102,0.4903244682823688,0.2418413590895328,0.29175098893975804,0.4499226893492664,0.17159943664384658,-0.02956811570982833,0.6479142178762349,0.10970372377985127,0.36736771926505657,0.2867760976395407,0.3846326171746836,0.5638110790643807,0.3980793807059975,0.27773611178850954,0.40192981146337375,0.5798809839815978,0.40293171721983884,0.37639984791642145,0.3677454335547959,0.5864193103827302,0.34193833718103117,0.34688448224240404,0.11109372362897091,0.551262259650998,0.38550336499484156,0.38415595027087923,0.3572810321473916,-0.09930395928893027,0.21351283639779747,0.7157404756014443,0.2933753294224542,0.367461343116017,0.2925163951720429,0.032127822150829176,0.04071009269766475,0.4493000264006935,1.0,0.1327272535212226,0.39524041988884334,0.15260005788135766,0.30585825942466244,0.45980397479882484,-0.18022174824787762,0.5326052011905662,0.18152992670705567,0.6599425858271821,0.5209329774581278,0.12564925098478863,-0.3397789688907667,0.23564689561683042,0.6396370477506768
Cerebellum_7b_L,-0.41832247761175456,-0.21344201967405024,0.2088647746722032,-0.6986846707317422,0.8008118766527815,-0.1397891570121427,0.7297304569171185,-0.1013099304689833,-0.2027112062696595,-0.13545989867233962,0.016464410769303554,-0.2244444083170114,-0.696266573206738,-0.3352588121149062,0.13154987504987015,-0.22459576364291622,-0.37204360704902967,-0.057278708322886555,0.03163338617785849,-0.3856223531506897,0.7196700225032591,-0.3282771829130251,-0.5367992434963931,-0.2714734462470502,-0.21887545586412893,0.4092809861463373,-0.250859290359767,-0.34939879433323795,0.776492380216101,-0.34584928563493744,-0.27348227723569873,0.1295615082545055,-0.3037671725329476,-0.2366639069005086,0.410100670678936,0.13617316188751225,0.003603344504985464,-0.44025173261416156,-0.583492927431123,0.07829825830003086,-0.6560473639828585,-0.5338397696607973,0.2763279782171192,-0.24245151885500188,-0.5743091239575376,-0.3966430933824429,-0.28393295181801675,-0.32098716247929127,-0.2719241312956762,-0.5149497403591151,-0.6524043350877653,-0.2782853386038632,-0.3585195176197802,-0.16271547344093598,-0.3860867165888723,0.317584974052617,-0.3091870658593285,-0.14217792844056293,-0.3177998274058976,-0.46336822096959746,0.1327272535212226,1.0,0.006637697900213541,0.07327814859162732,-0.4409153427529069,0.005052771579724801,0.7117868315425592,0.28422921853634453,-0.20365015169316866,-0.41314248313432006,-0.3672008893028839,0.7967595539995024,0.6045268660867168,-0.3054900969310594,-0.1519169121594008
Lingual_R,0.46913605260296315,0.2756624122862289,-0.04963582807989485,0.48416449296228886,0.19717796841395735,0.40633080668069965,0.50470721181753,0.3189375528164777,0.1538915461644685,0.44881671510123133,0.4795017960942078,0.5844999624131393,0.4918406451570079,0.4133645727632812,0.8657352246844479,0.12643281177141233,0.03837466214783969,0.36729569651909455,0.621900442906645,0.33554555992307583,0.0884522296718611,0.4876121810225179,0.029864807954385834,0.3814370951055878,0.14513751901729036,0.4515154925463247,-0.10414330214194127,0.2907185235708626,0.29321944870770583,0.6270737594563962,0.4227970105979142,0.3450495080658807,0.5967376625581895,0.5524859997954836,-0.046463315010271455,0.4888746765413585,0.3897101537916364,0.2761014873960905,0.475349258135355,0.5161399484329846,0.4565423284480973,0.49688057916222406,0.4817428385169999,0.433550093555684,0.13731963528133068,0.056972990252693485,0.6454287217178352,0.22963580731793168,0.6151363709977984,0.101637384124753,0.3961095221729197,-0.35412915487182156,0.6126705075717038,0.35715134237780044,0.5952329140275746,0.2102001585231553,-0.019607988115060156,-0.18914745313519712,-0.2626231095939137,0.17666943224888798,0.39524041988884334,0.006637697900213541,1.0,0.38367424956439006,0.1362093529199301,0.7955574009505776,0.16545041047057008,0.020248517823926587,0.7076950764368257,0.42755376704317305,0.3123641994590181,0.36290490413290183,0.13909643650742604,0.1630193506422208,0.4077824937389533
Olfactory_R,0.15365925161066818,0.1907216609513805,0.0038868890429542675,0.25783522971117834,0.2197400682506123,0.3322490040972197,0.30941055371770143,0.20019915328315613,0.11659229285250769,0.33590944790697785,0.4601307409341869,0.3748570183141244,0.259266039427875,0.18560352423148493,0.4780832144177572,0.08929147312801179,-0.15382661182980675,0.2814620849202686,0.5262734986624555,0.2919895211265025,-0.03209904582278851,0.32269834421200383,-0.1987976663019561,0.4627077916539056,0.21912343822124325,0.37344895075225354,-0.05268978756983276,0.13101147689281792,0.297528055808193,0.419918305352324,0.43529476870051775,0.31885307654084044,0.42498420761068834,0.14676920627508908,-0.2749523187412187,0.4984312337365487,0.4497397715279539,0.07155871717341687,0.3239554171280603,0.5174018743150953,0.19056216189568265,0.2423595246018189,0.35436884250634976,0.37288868774320943,-0.07411509628497234,-0.3313408394524392,0.552803070438463,-0.08069082661925481,0.5796113194459726,-0.053083191879965505,0.21638043838672696,-0.21645591500584013,0.47729364537480967,0.2820372957553709,0.45010091477552827,-0.017840752203939703,-0.0944307939300015,-0.3992808187874368,-0.3109868364033516,0.12554657010165923,0.15260005788135766,0.07327814859162732,0.38367424956439006,1.0,0.03041493379298005,0.5975795321100157,0.19625280304179984,-0.01618329879135603,0.2934764642946923,0.14575975214808667,0.24492772265396923,0.20504042745027312,0.14933680174934647,0.1027390718144894,0.4584616194686097
Thal_PuM_R,0.6580461425533359,0.5843240586369526,0.15269615746626686,0.5274982537125289,-0.6334288181524699,-0.036573062173351364,-0.2162417137738324,0.6646489239130223,0.4229239298804981,0.37803102935783084,-0.1234321537979148,0.440849768059674,0.3632411977235137,0.7829048617457427,0.06255454010064758,0.5703715128927362,0.6431459301119712,0.07891312315195433,-0.21074721228979365,0.7201154287809496,-0.07554534389875556,0.3047820121254747,0.7456003805070258,0.12572968145840047,0.6305056839022666,-0.4240306093454838,0.7560425188740644,0.7537861814491528,-0.3045248337175785,0.012049879021045241,0.5983903985518547,0.021050670104584734,0.2539059508684584,0.4366587268264956,0.2099278794781258,0.27997419552793856,0.22535342129276328,0.6667313887001324,0.40958653898639474,0.3530208675816364,0.5576668327149622,0.4307220437899704,-0.10835396725622327,0.6290792393888933,0.7953731277109602,0.6327246057349756,0.0004934424438034429,0.7439506754120563,0.45480289197204754,0.6050194916683874,0.5853426883641675,0.43537709951919396,0.13368993839936694,0.45432337096020187,0.19787855875596957,0.20143012388231218,0.6686407375877415,0.5372263611633655,0.5301814200247639,0.5454838689042714,0.30585825942466244,-0.4409153427529069,0.1362093529199301,0.03041493379298005,1.0,0.12268926668245739,-0.5702335527334728,0.42556266664079906,0.20043775139057332,0.6447630429896293,0.5960436148616433,-0.3863597258818706,-0.6031771080644571,0.7541506906502549,0.5026594888883869
Calcarine_L,0.5043938415368072,0.327490575148568,-0.09007357311164851,0.5199099733035816,0.22607070226713516,0.4131398975812946,0.5154795321733667,0.3556701099450847,0.29040452180282667,0.4696602031933301,0.721361895192937,0.6119275736512796,0.5454198672642356,0.3907068659202278,0.8922987093045763,0.07491209451884892,-0.10216420084558621,0.5685453979099432,0.7049057146322392,0.5140652769176998,0.13256682778538348,0.6377991835184782,-0.034242984657348395,0.36172933780243666,0.31993349244206043,0.5558981360343226,-0.12030003684954407,0.31841674347265275,0.34604275983048083,0.6618620923546534,0.57840548487512,0.45362534067168064,0.8014062567159236,0.46113630883307294,-0.134702709393154,0.5932266890185082,0.5607529715451792,0.1974654602108578,0.576987065651781,0.5193002729812378,0.4634246863421416,0.5877155614435758,0.6430591318774326,0.5527451116062204,0.1230308410244975,-0.0743368250711093,0.7689919434845085,0.21189375233436006,0.7155537104359511,0.19461175161379796,0.4708438363072694,-0.26803142432368043,0.8105878188710328,0.3991087520323498,0.7672482016113841,0.12428941334795314,-0.00015057627390132355,-0.28913771557882356,-0.18518005800975157,0.23164085540380533,0.45980397479882484,0.005052771579724801,0.7955574009505776,0.5975795321100157,0.12268926668245739,1.0,0.15654479523961057,0.08611584685985704,0.5046439956710085,0.44310915598995454,0.27894313358754663,0.32465511373171646,0.03051919465106443,0.16987701639781025,0.6454379027677478
Occipital_Inf_R,-0.5387554836035311,-0.46904359701802006,0.21974748888395812,-0.6199688367029543,0.8623461877282944,0.04807498541423378,0.6432740450405852,-0.3308888748922844,-0.3809852707527949,-0.07657221412827513,0.1453485994692562,-0.28035572769604206,-0.49973094908769927,-0.45454478381640656,0.21736726254048308,-0.3761294653401996,-0.5985350324571651,-0.18963970552530512,0.33382209074130337,-0.5283248640400758,0.2625132594331908,-0.3820301061816208,-0.727983505698395,-0.04267095680837542,-0.4039435726820026,0.48578641856293925,-0.4845408315114233,-0.45649837776842594,0.7419188196328584,0.08116547470943253,-0.45465587545552855,0.30682435615921,-0.23127628714636161,-0.162102324796946,0.06577552355139316,-0.011667878603516334,0.010876538511945907,-0.6198643867578942,-0.5009257741614769,0.017354758474472785,-0.6010130124329146,-0.4164479138494549,0.23617204501183525,-0.42745546732495304,-0.6889480624899675,-0.609704712435612,0.041269043883642074,-0.6121344257139036,-0.15810314357656005,-0.6006773214552372,-0.6323485490626202,-0.34592487981176423,-0.15083705017797266,-0.3127435940455296,-0.24964034839642543,0.06435999035904895,-0.6004585783579496,-0.36788263490960116,-0.42401299198754183,-0.5919355852362462,-0.18022174824787762,0.7117868315425592,0.16545041047057008,0.19625280304179984,-0.5702335527334728,0.15654479523961057,1.0,-0.06867557827120974,0.044931758625033145,-0.5509008931050935,-0.4334120571025897,0.8367969293836929,0.8749790035803503,-0.46699105773414645,-0.3519931733123534
