,Heschl_L,Temporal_Sup_R,ParaHippocampal_L,VTA_R,Cingulate_Post_R,Frontal_Inf_Orb_2_R,Putamen_R,Cerebellum_4_5_R,Precentral_R,Paracentral_Lobule_L,N_Acc_R,Temporal_Sup_L,OFClat_L,Rectus_L,Cingulate_Mid_L,Parietal_Inf_L,OFCpost_L,Cerebellum_3_R,OFCant_L,Temporal_Inf_R,ParaHippocampal_R,Temporal_Mid_L,Thal_VA_R,Raphe_D,Occipital_Mid_R,Precuneus_R,ACC_sub_L,Red_N_R,Cuneus_L,Vermis_7,Vermis_3,OFCmed_R,ACC_sub_R,Lingual_L,Insula_R,Thal_MGN_L,Amygdala_L,OFCmed_L,Thal_PuA_R,Thal_IL_R,Thal_PuL_L,Pallidum_L,Occipital_Inf_R,Thal_VA_L,VTA_L,Cerebellum_7b_L,Frontal_Med_Orb_R,Thal_PuL_R,N_Acc_L,Thal_PuM_R,Thal_MDm_R,ACC_pre_R,Insula_L,Cerebellum_3_L,Cerebellum_4_5_L,Precentral_L,Angular_L,Caudate_L,Cingulate_Mid_R,Supp_Motor_Area_R,Cerebellum_Crus1_L,Temporal_Mid_R,Thal_PuM_L,ACC_sup_L,Red_N_L,Vermis_10,Thal_VL_R,SupraMarginal_L,Frontal_Mid_2_R,OFCpost_R,Vermis_6,Hippocampus_R,Temporal_Pole_Sup_L,Cuneus_R,Thal_LGN_L,Thal_LP_L,ACC_pre_L,Cerebellum_9_L,Frontal_Mid_2_L,Calcarine_R,Cerebellum_Crus2_R,Fusiform_R,Thal_MGN_R,Cerebellum_8_R,Rolandic_Oper_L,Thal_PuI_L,Amygdala_R,Vermis_1_2,Thal_VL_L,Frontal_Sup_2_R,SN_pc_R,Temporal_Pole_Mid_L,Olfactory_L,Temporal_Inf_L,Thal_VPL_R,Thal_VPL_L,Cerebellum_7b_R,Temporal_Pole_Sup_R,Rolandic_Oper_R,Thal_MDl_R,Occipital_Sup_R,Parietal_Sup_R,Cerebellum_10_R,Thal_LP_R,Postcentral_L,Putamen_L,Frontal_Inf_Oper_L,Frontal_Sup_Medial_L,Frontal_Inf_Tri_R,Frontal_Sup_Medial_R,Lingual_R,Parietal_Sup_L,Cerebellum_9_R,Supp_Motor_Area_L,Cerebellum_10_L,Angular_R,Cerebellum_Crus2_L,Precuneus_L,SN_pr_R,Calcarine_L,Thal_Re_L,Frontal_Inf_Orb_2_L,Cerebellum_Crus1_R,Thal_PuA_L,Heschl_R,Thal_IL_L,Caudate_R,Thal_LGN_R,Occipital_Mid_L,ACC_sup_R,Paracentral_Lobule_R,Cingulate_Post_L,Pallidum_R,Vermis_8,Thal_MDl_L
Thal_LP_R,0.23353215580261713,0.15781942501606455,0.4737889417130583,0.01093595589950685,0.2276781494694582,0.45036212252087604,0.4493761715145396,0.23202751968109817,0.24714555960714216,0.2653641946857859,0.5301898079223849,0.2225819997969445,0.46196395717632055,0.426712620149166,0.32309742105070766,0.14007261285475373,0.3930395473395682,-0.021747428997113485,0.41275663845454114,-0.028467752731918768,0.31846912515068365,-0.07769836484256072,0.42294552528443574,0.03405231207016519,-0.11903974422129825,0.2236000781969346,0.3802444307636453,0.23316047635273174,0.08470552135648159,-0.2906797142510304,0.29311492072462425,0.46183536707364964,0.2624628829408961,-0.14314424889232616,0.20502000923029265,0.029598575720847446,0.30406458850205453,0.4198105991632091,0.26019055697284266,0.18953153267009998,-0.03349669435380133,0.2927269940648366,-0.3479978447628744,0.43937781720494073,-0.29359030751573045,-0.22902155857945936,0.419899879840644,0.42833964771607397,0.20797642670081523,0.44654064832313844,-0.14234320234588715,0.3433089804259109,0.10268275384996686,-0.049814944885642934,0.41688629900595625,0.09803627971875715,-0.11836045060848235,0.1759080394697446,0.38483281524919993,0.23403885717034453,-0.35990759046347365,0.013340819801891517,-0.058793874538542845,0.06727617740477582,0.24081856871352772,0.11339949116724139,-0.09622308637262307,-0.04061103232740671,0.35494213062971697,0.41338759452680673,0.11463538857057373,0.3629919962772424,-0.18840082684142095,0.05184819731859227,0.059110751999770283,-0.05728172774969951,0.4917405322847446,-0.21840058843830829,0.22687835646117077,-0.03871950056734951,-0.30574639144146554,0.2566799503920849,0.20625120828634821,-0.09245057627281267,0.3793228390641956,0.07421974881642324,0.2875051177715506,-0.39771343857206515,0.27352464304545254,0.2829354847661741,-0.1576646457028862,-0.3967022577139142,-0.03705355958818104,0.054960478096354966,-0.3905006694125133,-0.08452157042549065,-0.2228845282980823,-0.23959177018637234,0.15265738469184378,-0.3263439656044791,0.03164338239366999,0.1330317900321957,0.08211534285918178,1.0,0.11508474987149744,0.41899416955524904,0.0034115453683058626,0.13727688225830373,0.36088113064557714,0.3575810240672451,-0.04271272398412693,0.14541736130433666,-0.27539527915555284,0.27761888195657614,0.37220667338463387,0.07490287395949707,-0.3990143358149242,0.25317288635117746,0.3139101421786191,-0.10740528025752656,0.0404251012897459,0.33602543917958105,-0.3000786904703287,-0.1891332214398632,0.21628283327947442,-0.09824612757176147,0.45680804887480536,0.40111177911328805,-0.1252126855921865,0.08127887692782933,0.1161519746009097,0.09500051499933074,0.5281965768304393,-0.06426371256077909,-0.11883752747874457
Postcentral_L,0.7575850644451293,0.47176300145523686,0.4578371292556297,0.5147943460420434,0.5298787244370169,0.12648486805575057,0.3262356466050494,0.5098218432621257,0.5905928271506522,0.7104984956426884,0.18452336697537403,0.626931626447087,0.4207532471304654,0.19398301504561807,0.7114744663385523,0.8829123833560246,0.2550862761280337,0.4781799550360967,-0.012569819059275634,-0.2735315268479979,0.27383415383792803,0.33253117979893804,0.10075228446082744,0.09569495829644477,0.4857734831848925,0.735414128755345,0.20285703277972986,0.5762866016006392,0.6357886722228656,-0.240812156357459,0.18402690721533674,0.04621457008508928,0.11104207963892007,0.44510789177898813,0.5031100047964571,-0.5126706927540245,0.5941151668135843,-0.18333024556733374,-0.3188030082852725,0.6007046990447408,0.8409546109171884,0.5206885304505993,-0.3820301061816208,-0.11411127829204697,0.1666767681073649,-0.3282771829130251,-0.06084623935857821,-0.18537339211285614,0.40625306482426704,0.3047820121254747,0.3969878402800647,0.4693736087278446,0.3653615580034316,0.27389596685216316,0.529318766905261,0.7552828229210549,0.8340780785065439,0.28956715050192866,0.6200194043925893,0.7643690196689329,-0.22287228937233408,0.18802162726003116,0.34293963597452637,0.5445108521222639,0.6574911281178925,0.3292729482806954,0.4537761723213699,0.8900345632962272,0.6385654236121331,0.2899368616180336,0.4938260637198579,0.46658930173260577,-0.5323624206481515,0.7436369692759959,0.3439386824436553,0.4982836580509593,0.08431507260958106,-0.22885993612742306,0.7125500741525976,0.5379250561309318,-0.09507553769698004,0.2474881229511688,0.32893539364371555,-0.1493964723283593,0.6507045527425334,-0.3560684409631002,0.08323054683012178,-0.00336709143416771,0.18532247442494856,0.766440463608047,0.2614369925916801,-0.4540297572666879,0.6122661951072541,0.03803804557761163,0.3437136733472658,0.5351977673858842,-0.12702936753662547,-0.16401544834977425,0.4471254492765339,0.3073109064391861,0.6805092505474867,0.48038502196683996,0.2686828562379147,0.11508474987149744,1.0,0.3739633207789644,0.7008278197241156,0.7201011686835607,0.30064050763642847,0.6316796120466651,0.4876121810225179,0.780116914157944,-0.06989987509980286,0.7685905678285069,0.17263938125440906,0.5560668857726336,-0.24557488486216644,0.6738841281687554,0.4026359907194387,0.6377991835184782,0.1473961005178936,0.2564309910653307,-0.3651112291350868,0.06430515932164023,0.36625345161716805,-0.055271367575466954,0.3413684024919396,0.18346518687043703,0.6387138216124386,0.6679383029839344,0.7865676897815393,0.6895633113416751,0.22873073485339576,-0.2650520393491008,-0.05581043862032117
Putamen_L,0.4471549675146735,0.5071420638781957,0.8088913090315838,0.27324765672895407,0.4841000779547159,0.6168950408878111,0.7392422893369079,0.73423445132301,0.5350031374986034,0.47240035109536394,0.6698697588924759,0.6458330357615085,0.6843919659838283,0.5274917139570309,0.7481569583731477,0.33936822096959113,0.5236900971191086,0.4297530573624958,0.5472223236095183,0.17008000418431668,0.7568301567955366,0.12795651939164376,0.5873573308759311,0.2205574458595998,-0.006989031315241652,0.4963732802140886,0.6736123350102206,0.5065227381731481,0.3349079736503368,-0.18155628953498032,0.5941304427128598,0.4084838524604415,0.5164872401374172,0.07424987319276878,0.554616947480845,0.1798215599302176,0.6241409382596671,0.4556727766152125,0.40528915544845384,0.4166291017738997,0.15351894706204003,0.7423284246603089,-0.448092428769924,0.5514645021424475,-0.09101487398039369,-0.16561539283974813,0.4185627930772978,0.4525946493178714,0.39653819911248617,0.6715984934235791,0.050095891812966156,0.7206995865168114,0.6196629409814748,0.20332676372922354,0.8381821789304122,0.3920843047919596,0.09226076992711958,0.5448855040154831,0.7551455505201374,0.599310260770022,-0.3617743917427391,0.24862365579749915,-0.005029107952034018,0.4467588236983145,0.4544845110135281,0.4616852715210059,0.1667771430830985,0.242074478074364,0.7705245537005444,0.5153812600276886,0.5875077086596416,0.6853125582157893,-0.2701923525709393,0.27883367666882525,0.34270955348921817,0.04531642980974961,0.6943333194702431,-0.04313197603373283,0.6639612204062926,0.24972029322605316,-0.259086807254942,0.7588287819502785,0.45818112910621267,-0.04774633760037099,0.7423276198477777,0.07909744613822316,0.4194603517766093,-0.29594815933040924,0.6579468132022135,0.6571057724570585,0.10746824096015506,-0.5871539665189349,0.29279794892775896,0.2526516978818458,-0.20627636593774504,0.37287289708473076,-0.21763624362807457,-0.18679676435402526,0.7036889047150968,-0.20799852948060704,0.21656509026026122,0.17521419363595914,0.5054016905060946,0.41899416955524904,0.3739633207789644,1.0,0.4930970980409333,0.6253164350389129,0.747270889622886,0.7128141345239406,0.21358112581488947,0.3094599296164908,-0.1707128061443986,0.6224505999551817,0.706367207895958,0.20665329180392036,-0.45869988299438275,0.43053193844569443,0.5561785793946534,0.24674950069380058,0.09347638180210116,0.473622514174401,-0.30909112355335483,0.15994123438506702,0.38705351369158353,0.06639591082218993,0.830078292422558,0.5749724273347442,0.03180702422500666,0.5244859103831483,0.34469169835342783,0.4305552335183416,0.7082033477222023,0.1948520627617616,0.052571352485097075
Frontal_Inf_Oper_L,0.4767762052732742,0.32104528830496587,0.4926014587412314,0.37608233366029736,0.28327047902219016,0.21951751003174716,0.3654291375210932,0.6405342309236888,0.4471495697241592,0.39559092470426593,0.15809426303258267,0.7462694657851158,0.4589601291140706,0.16376903714300373,0.6782417069121967,0.5240823508481464,0.25409679712045147,0.5561876749247627,-0.0028412187356927888,-0.02343806686993873,0.39273770557892757,0.38575313025526153,0.05302781812638467,0.16924965465023972,0.11252183892321581,0.4861044097341051,0.24704243182856586,0.4356523631925663,0.38010640227216397,0.022795000618064346,0.3143658588835706,-0.0024369708350911,-0.04769178751602063,0.33549492046356955,0.6498012483892331,-0.17560002185085566,0.4235793599316828,-0.10077604928915732,0.040022980501472745,0.3573912214344151,0.5404597252204374,0.5696812259777655,-0.28267938908251206,0.16210958950720286,0.16563794961623501,-0.014302395244741826,-0.06017075427876596,0.0996967021596902,0.4372608829417496,0.2917237129364944,0.2447285973250433,0.4477841369054228,0.48117867292298494,0.24086354962294695,0.561701438700633,0.7077504032427575,0.44021272834939634,0.45147341811335795,0.5018900961047972,0.6343737920036108,-0.05922818240894004,0.04983111036357887,0.04818233398171297,0.6437151794990295,0.416580012270867,0.37302544764024786,0.3475972182650539,0.7100841795035594,0.5448033884570711,0.1900014873320861,0.651409324327799,0.4027403526333516,-0.3196370632014205,0.4480560723325087,0.2953562964020833,0.15162238023124036,0.21315987245985957,0.030487666764929047,0.6967738034529154,0.36254066411938896,-0.10851801534736503,0.49145193206466636,0.4151896645367055,-0.06556676622691338,0.6114728628945727,-0.16445996919591854,0.07889153648414303,0.06767983750052589,0.41923574085692455,0.645223044140874,0.17793766735715325,-0.3144215744203867,0.6123528547463405,0.2764076440721347,0.2699544054571312,0.618199952781316,-0.2100000051174417,-0.14308751049964716,0.6433033876428398,0.17918721152786354,0.29121199363319444,0.1222517636662459,0.40640575291184206,0.0034115453683058626,0.7008278197241156,0.4930970980409333,1.0,0.6064562630596124,0.33003888310590956,0.4524076182822889,0.3593424646846474,0.389406794663779,-0.0006057090005828944,0.5882924334231471,0.3334981670446194,0.19152352855037885,-0.11930451463048887,0.3475514446188742,0.37777205069566816,0.46459290298912237,-0.01638272447990118,0.3276445057298684,-0.18023035990029643,0.19036866966793872,0.20238873097116158,-0.09621636670362917,0.3345876480528896,0.3398504856624636,0.24507091430355246,0.7000674291339689,0.5025684373144755,0.5142739021452989,0.2736385975790455,0.1658724142534258,-0.07679340178699207
Frontal_Sup_Medial_L,0.5762515884853583,0.6891173486117255,0.6331139002334306,0.46250268909270775,0.7056858335008991,0.28911894775725105,0.4578857730631973,0.567660197411453,0.5351529491346937,0.5550126873624132,0.37489354068931047,0.6396370477506768,0.46918976493336634,0.35130090339293224,0.7716961987608723,0.6244440262504749,0.41293995399355177,0.53912961604808,0.2690451564181522,0.023800859140244057,0.5769458889385451,0.4474535340143254,0.39551962842332505,0.2526867350847649,0.39365595209397053,0.6182266019113305,0.4948001085879016,0.5819910790244258,0.6458433000774426,-0.12236922271006806,0.4250031376775547,0.22233248318479676,0.4901080053305648,0.40871697245823924,0.6172128183611008,-0.15486707357268317,0.6956565331676156,0.09674783516762135,-0.06501584644004697,0.6037280814436302,0.5805214788953778,0.5749809101986052,-0.3519931733123534,0.0989315931245337,0.18241210468365696,-0.1519169121594008,0.21928991863815653,0.10834278900387131,0.5127938693610187,0.5026594888883869,0.45815685461305367,0.7558440981475868,0.5544271158916515,0.23401469052664392,0.6607848047165862,0.4979594727827389,0.6232773435544566,0.5678841783927666,0.7104810996399691,0.6279908456386275,-0.14490611736813225,0.4385550283558305,0.2722335698771177,0.5334654943547206,0.5817025908530575,0.3328887421084105,0.53063033745745,0.6334303988249536,0.6934295412913446,0.44593660523613465,0.5348872479546938,0.6526995547322687,-0.3030694928359877,0.6155068179004768,0.521238495403357,0.3807797441699857,0.3233146521338447,0.006590281499110485,0.7657780273425926,0.5537891084563352,-0.08266019007825731,0.5164717610778844,0.5749352641428057,-0.022008646530684906,0.6262124538601904,-0.09098553315783975,0.3423951710406359,0.0006820192310648058,0.47930315075717383,0.7526725432997041,0.2468781669153699,-0.44403203231127464,0.6783248583986318,0.2236442461993489,0.333798070836606,0.6652642523115829,-0.07124000159075863,0.05171671038635372,0.5829470587800432,0.23033441885330533,0.6239316979328156,0.33579272823437845,0.5203774890501262,0.13727688225830373,0.7201011686835607,0.6253164350389129,0.6064562630596124,1.0,0.4493162889345767,0.8762185432707105,0.4077824937389533,0.5959503668384634,0.02273771722636894,0.6625570443035209,0.3997488889491046,0.47708931043187347,-0.2043211952467471,0.5823528442435912,0.45649480992692654,0.6454379027677478,0.20911761666195186,0.2629247643386046,-0.23106254425479295,0.3285721545432928,0.5596348155816632,0.1616932505940054,0.613317762787321,0.4206841534501282,0.4750625682283123,0.7131583376455092,0.5075096913923177,0.7310698711091869,0.3435425017048773,0.006407336681620427,0.1742128409968249
Frontal_Inf_Tri_R,0.5712422303575507,0.6460677657691624,0.543520719157868,0.23527399862583723,0.476618578374092,0.6803063358482877,0.6875804828294709,0.7053347824855508,0.7053734313506179,0.5972584789601182,0.6914047216702287,0.5209329774581278,0.5988353109495262,0.39065946922245304,0.6729618563457352,0.397820956288095,0.42316317192747804,0.458685520841823,0.3961838699909203,0.07520046547872848,0.4919796373912832,-0.09735133726773333,0.48281910249295246,0.19106263836704354,0.2069357158890846,0.5958147058583196,0.5282491269283214,0.5560516106943799,0.35240805048336227,-0.20573469985351556,0.5120583981918453,0.1658043525513799,0.5261280126556993,0.2054099308223092,0.580150522784806,0.15398888363523358,0.42181592268126,0.23148905182285573,0.4627530999465441,0.4039196371141647,0.16015065601272618,0.5500526328542837,-0.4334120571025897,0.2723864892667019,0.23697932688771542,-0.3672008893028839,0.20364550873624077,0.22889065646399623,0.016198366471468845,0.5960436148616433,0.0004598196089822073,0.47007539743051924,0.6293846248470977,0.4051772114478902,0.7381731765941961,0.40670203441912955,0.06468485913099078,0.13415187115388352,0.7483581926881665,0.7218226012899678,-0.41962689847989915,0.3261209866835062,0.19820276502043363,0.3799710215799478,0.5999006425846439,0.414517549303046,-0.003477616557775621,0.04888223301100853,0.8234621142902029,0.28829254745055327,0.5302006682756605,0.5270452082870004,-0.35728003685935034,0.3886843040238101,0.29952139155741253,0.30724714171829287,0.5957088367353716,-0.19286855209045078,0.5563650835307024,0.31524668779336135,-0.2662156325668424,0.6409106104546775,0.4300236633140677,-0.13386324888608692,0.7419571358599891,-0.03452869310089556,0.2982368073654361,-0.18633765769707183,0.2337413178332965,0.6518013374018147,0.2478913152963527,-0.4929280175073223,0.185892451813307,-0.05786526931248715,-0.3224880031257919,0.2011621257193154,-0.22383439874978112,-0.2729475837035305,0.7174199951161951,-0.22740653330522279,0.2985215983552589,0.4010004398332108,0.20966265792126637,0.36088113064557714,0.30064050763642847,0.747270889622886,0.33003888310590956,0.4493162889345767,1.0,0.5584969088892993,0.3123641994590181,0.3869435544790642,-0.29251792888792794,0.7121531797485683,0.46029804415844344,0.3958777311649452,-0.44925172774282107,0.5363202507764977,0.545227715758614,0.27894313358754663,0.1076533660781259,0.4410755530912666,-0.39487554643416417,0.14272409274969688,0.4783459819115506,-0.0287045555337782,0.7336716875144493,0.3000632569888239,-0.07395624853072522,0.4449363692895884,0.4734769325850124,0.312692357859442,0.6617777845988161,0.0021920547822718715,0.015820105339675615
Frontal_Sup_Medial_R,0.6675242753461123,0.670764892681998,0.7624210491246602,0.29195908706385765,0.7826700159034676,0.4443875999875503,0.6799425997902677,0.6079767070142719,0.6076700816515204,0.6919196670053028,0.6049626938622031,0.4908757750198289,0.5254272750859392,0.5164044083662082,0.7773760364291942,0.6725708684216821,0.47457700463559666,0.4593126075116621,0.45925359610592115,-0.06805375083832117,0.6572954616021828,0.15310191477535537,0.5544098396721628,0.25829571975219956,0.32677214604372096,0.7017114646741626,0.6561221353821924,0.6603265358732944,0.6228930311378849,-0.3391934922018926,0.5863554607540141,0.46948596042855717,0.5865420878731185,0.2816239770162828,0.5598912602410118,-0.05409041299107499,0.7789399428646162,0.35802387337490144,0.09975441386499515,0.5964000125003823,0.49460382416720067,0.6748272123572211,-0.5283248640400758,0.28988686339859354,0.07409542157278914,-0.3856223531506897,0.48710084610820054,0.23705572323752055,0.4918418287864402,0.7201154287809496,0.2389274996857789,0.8136491636240314,0.4589054693263286,0.2279326225627797,0.7897509156511087,0.46098094562745745,0.5112355722819065,0.5021526254950854,0.7965361597155804,0.6458337437740806,-0.4190604139140608,0.39289486346236624,0.27514962307985513,0.4151650754764384,0.6969972047791441,0.40767480648801885,0.29360340670206464,0.46876165152095145,0.803235429070601,0.6032570650576272,0.4679540926722531,0.7931097964427024,-0.38161444117679283,0.5194965974631919,0.5165025123538953,0.3625176515162011,0.5389881900514092,-0.21544845532050744,0.7712075686640864,0.4145658651958555,-0.2298124670703914,0.5500413103223274,0.552153772917215,-0.1791927405653139,0.7279987075614464,-0.20416147977833535,0.47681434138524553,-0.18066526178199194,0.4481754334369812,0.8278473381742678,0.24709471151011517,-0.6069779585022064,0.5450373826649892,0.02717943578719889,-0.02178324342322517,0.4496225694995745,-0.202146871593835,-0.13734325818774543,0.5011185307610025,-0.053438695643309365,0.5840012332076111,0.4504559770145614,0.4939121856071919,0.3575810240672451,0.6316796120466651,0.7128141345239406,0.4524076182822889,0.8762185432707105,0.5584969088892993,1.0,0.33554555992307583,0.6641702567650418,-0.18337086910270567,0.7208434975420417,0.4727000888211229,0.5368719928535282,-0.4686159657737821,0.7218209453053601,0.6084005647554533,0.5140652769176998,0.17794802812161675,0.3351928151908793,-0.46401492467407907,0.18971346132738887,0.48787900261133865,0.001447364408838178,0.7841895282524173,0.4094335337173357,0.35097103122057083,0.5662805153942495,0.5363674473268703,0.6602462623206208,0.5981565575866636,-0.16401312021909065,0.011927720917506518
Lingual_R,0.5398403175586617,0.6151363709977984,0.22963580731793168,0.16652840279854217,0.5152817606750688,0.12643281177141233,0.13731963528133068,0.5691425581896441,0.4565423284480973,0.48416449296228886,0.15679539718439972,0.39524041988884334,0.1885667696570587,0.03837466214783969,0.4243990403122634,0.475349258135355,0.2094209164830858,0.4888746765413585,-0.02973986430550978,0.1354296106975839,0.29744011603753695,0.36061377752645546,0.1484932104774572,-0.05045012317926373,0.6454287217178352,0.5560671967846343,-0.028976147886114852,0.43394419087179664,0.5967376625581895,0.36290490413290183,0.1630193506422208,-0.025295880987050705,0.14033939234871493,0.8692499704961909,0.4246785449103461,-0.04963582807989485,0.32863694743301947,-0.18914745313519712,-0.20206905695126856,0.5844999624131393,0.49862386608120285,0.19172631531329515,0.16545041047057008,-0.27834702978296183,0.40633080668069965,0.006637697900213541,-0.2626231095939137,-0.2540011693950048,0.1632697752218453,0.1362093529199301,0.4817428385169999,0.14513751901729036,0.5161399484329846,0.7076950764368257,0.2805484498248013,0.29386086711385573,0.5208481586756423,0.3097393692322947,0.46913605260296315,0.4668505725899685,0.16058099959835956,0.6548807683265393,0.6270737594563962,0.29369372630055784,0.3961095221729197,0.5524859997954836,0.5247596504390107,0.36729569651909455,0.47396212481529404,0.29879942649789754,0.6365516667567156,0.4133645727632812,0.1250093377128744,0.6878233352443555,0.44881671510123133,0.5607695419248083,-0.10414330214194127,0.2572188667168662,0.433550093555684,0.8657352246844479,0.4530394713653211,0.39120155394216893,0.1538915461644685,0.29321944870770583,0.42755376704317305,-0.05506649146716256,0.15706363672531398,0.5225935025712086,0.020248517823926587,0.45181591829654205,0.3814370951055878,0.13909643650742604,0.33722194321059495,0.0884522296718611,0.3923952897177587,0.33938167597934155,0.32695921262892486,0.18570054362323143,0.35715134237780044,0.4515154925463247,0.5952329140275746,0.38136614469098756,0.042878948878607694,-0.04271272398412693,0.4876121810225179,0.21358112581488947,0.3593424646846474,0.4077824937389533,0.3123641994590181,0.33554555992307583,1.0,0.42248709655040495,0.3769725967921676,0.4650599124199899,0.051562014211183914,0.5388397820915618,0.19717796841395735,0.46561971137886593,0.101637384124753,0.7955574009505776,0.34606499168739413,0.14352784850941327,0.05984471522427636,0.3450495080658807,0.3897101537916364,0.32409498709220125,0.2907185235708626,-0.08312746730755201,0.4795017960942078,0.35458946254452095,0.5961537987449879,0.4922563360040686,0.029864807954385834,0.08747270835164399,0.3746921909703171
Parietal_Sup_L,0.8026875807818346,0.5630496961838659,0.45738017303227285,0.37757856902297215,0.6253764209093413,0.2260366393227429,0.5015992463768069,0.414095018003359,0.772879431811423,0.9069972803803694,0.3357560660740034,0.2818713034546148,0.3519123657516087,0.3162789979809668,0.6090161299266628,0.8913194115629917,0.24652207629225584,0.2530074202079217,0.07046865839385742,-0.4107507733164893,0.188947709950953,-0.09249866043488925,0.1899586671136906,0.054143933309616,0.6510577482195047,0.8282149030874494,0.32033448876442167,0.6671098777981709,0.7522810186670852,-0.538140328384167,0.2869752413725424,0.2327708814809344,0.2432373210307019,0.342726591157698,0.41481199132135493,-0.351584166518027,0.5667304969668806,-0.02414347480694312,-0.1559973630757086,0.6105397371317819,0.725000148275723,0.4347808444626681,-0.5981752989547253,-0.22257158304207436,0.2715480037074206,-0.7154730506715266,0.1420395791441375,-0.2103468792847833,0.22116399808975748,0.38864426642112504,0.22935865736853547,0.4077616622109523,0.23282360846020217,0.33204888520321785,0.5502089642858258,0.46567860292195473,0.698283721561065,0.049777084333000814,0.6708811686807558,0.7441232134831118,-0.5976480318345982,0.2265273171954236,0.5755294515436454,0.3013566523921007,0.804109603004311,0.3686445219168722,0.1745004715603475,0.5743474136979185,0.6832307779071353,0.34901977269731843,0.23068403145753566,0.512214102377428,-0.5585075820843783,0.7154018740009035,0.3587243918383014,0.7447520671551741,0.10017905685234292,-0.5768323283691859,0.5514478456920744,0.3988687268283013,-0.2622370790020317,0.2129313887090366,0.35728029082083346,-0.437369289475907,0.6235291281233413,-0.5030866559510697,0.11994831609926117,-0.11751042136300752,-0.0953485263936654,0.8322444892887169,0.38944079778503926,-0.576705354123238,0.479115474832192,-0.34352161524496094,0.023062535522540308,0.20153259589976733,-0.28315165367917877,-0.4545760385885112,0.34655389845896695,0.05620037449454189,0.8263007203323702,0.8394650952534436,0.09311694363205121,0.14541736130433666,0.780116914157944,0.3094599296164908,0.389406794663779,0.5959503668384634,0.3869435544790642,0.6641702567650418,0.42248709655040495,1.0,-0.4158280786072362,0.806054247193541,0.0764457760199043,0.8660522592331783,-0.5402683091403664,0.9269920979491006,0.5133547357775909,0.5390236432071018,0.20971514471726826,0.23350157941482813,-0.6880488649498872,0.052082325266391685,0.32072504172675287,-0.11923085241689986,0.4498584894186157,-0.02277193871715007,0.48360158765572536,0.39838529393884237,0.8307856259051836,0.4551690889990801,0.42148386118190545,-0.5939112033907251,-0.09512121769260566
Cerebellum_9_R,-0.2821726652732301,0.0374530501168168,-0.3176110526087417,-0.07096467982021339,-0.07610798572977712,-0.2878373408445658,-0.537729198937138,-0.10256134989192901,-0.4644577952764681,-0.3950064079582344,-0.31821207092004816,0.12318953091370662,-0.3022800721038261,-0.4413187378883884,-0.19143483528067864,-0.25487977642363796,-0.10657201208413325,0.3100557115357138,-0.2643552641438027,0.5634346178886407,-0.01426239493094781,0.6882092286867078,-0.14993735704549438,0.07992755535082537,0.11744713324543975,-0.25340432835586874,-0.38071357115569376,-0.2447471019708326,0.03390756404897102,0.8413273896194888,-0.2811493133338876,-0.35979752635128337,-0.04476807738994043,0.5097652090114247,-0.07483542166793773,0.11869861881403868,-0.10615875137199383,-0.30754573782049055,-0.3430300526974037,0.05296055867743943,-0.0043177624553241275,-0.24725453941941639,0.7718760989359493,-0.18696965362717197,0.07950694530685058,0.8277973715164983,-0.39189643043244715,-0.18824848715690876,0.13587136521133844,-0.37451732794903325,0.5090584729329206,-0.1532164489333994,0.15091311475501262,0.08535444245717683,-0.3796915638114112,-0.14173515425161182,0.17552068208313215,0.3190991835856993,-0.24905905559069644,-0.2926462150697521,0.885108166900462,0.48547934841102686,0.04548669880474343,-0.01109874998536905,-0.38235049325904874,-0.01819421215340721,0.5503936411602292,0.1226926671195921,-0.3130161893659003,-0.08987267889183193,0.18445385108263468,-0.17902279629626935,0.5418566801291218,0.09485066093171579,0.09310079066464597,-0.15345288130525267,-0.32101014140550976,0.9049283386991307,-0.05431268331657859,0.472637138142787,0.8146530147577494,-0.04937493098436024,-0.1915144977128967,0.8873037689829025,-0.2639392214234724,0.43039463517823406,0.016588117086732867,0.6329793207255424,0.165109475218531,-0.3948770555707197,-0.03463997738402108,0.6484171746818934,0.1344012993348234,0.5431113417020569,0.6486886071560892,0.26803036743178615,0.7831554178790153,0.8069782742744397,-0.16254073672518518,0.6057025526490658,-0.01956176262945229,-0.4712867143505732,0.05825649651157967,-0.27539527915555284,-0.06989987509980286,-0.1707128061443986,-0.0006057090005828944,0.02273771722636894,-0.29251792888792794,-0.18337086910270567,0.3769725967921676,-0.4158280786072362,1.0,-0.31741785458808297,-0.051311815739055376,-0.3060382434012254,0.8539724183831741,-0.41589119956099674,-0.4331359249885693,0.39245001132561536,0.08157827255371707,-0.22666302677339667,0.8631316232735349,0.28840305501577335,0.2131855774120677,0.5054837495112471,-0.2379482853133388,0.05048738639034598,0.3657094077016056,0.03649420828320894,-0.19957005268481137,0.21027355147621082,-0.5668308148286051,0.6102889497994342,0.5128826104057627
