,Thal_PuM_R,Cerebellum_10_R,N_Acc_L,Frontal_Sup_Medial_L,Supp_Motor_Area_R,SN_pc_R,OFCpost_L,Red_N_R,Rectus_L,Cerebellum_Crus1_L,Calcarine_L,Cingulate_Mid_L,Thal_MDl_R,Precuneus_R,Frontal_Sup_2_L,N_Acc_R,SN_pr_L,Thal_MDl_L,Rectus_R,Vermis_4_5,Cuneus_R,Vermis_3,Frontal_Inf_Oper_L,Olfactory_R,ACC_sub_R,Thal_VA_L,Rolandic_Oper_L,Angular_R,Thal_IL_R,Caudate_R,Cuneus_L,Calcarine_R,Cingulate_Post_R,Frontal_Inf_Tri_R,Vermis_7,OFClat_L,Thal_VL_L,Cerebellum_4_5_L,Precentral_L,Fusiform_L,Cerebellum_Crus1_R,OFCpost_R,Amygdala_L,Raphe_D,Cerebellum_Crus2_L,Frontal_Inf_Oper_R,Raphe_M,Cerebellum_6_L,Fusiform_R,Parietal_Sup_R,Supp_Motor_Area_L,Thal_VPL_L,Frontal_Mid_2_R,Thal_PuM_L,Vermis_10,Cingulate_Mid_R,Vermis_1_2,Frontal_Sup_2_R,Cerebellum_3_L,Thal_PuI_R,ParaHippocampal_R,Olfactory_L,Thal_LP_L,Cerebellum_10_L,Thal_AV_L,Thal_LGN_L,Frontal_Inf_Orb_2_R,Thal_LGN_R,OFCant_R,Parietal_Inf_R,Pallidum_R,Pallidum_L,Cerebellum_Crus2_R,Occipital_Inf_R,Temporal_Pole_Sup_R,Frontal_Mid_2_L,OFCmed_L,Hippocampus_L,SupraMarginal_R,Thal_MGN_L,Frontal_Inf_Tri_L,SN_pc_L,Thal_LP_R,Precuneus_L,Heschl_L,Cerebellum_7b_L,Red_N_L,Occipital_Sup_R,VTA_L,Occipital_Inf_L,Cerebellum_8_L,Parietal_Inf_L,Thal_VA_R,Caudate_L,Amygdala_R,ACC_sup_R,SN_pr_R,Putamen_R,Cerebellum_9_L,Thal_PuI_L,Paracentral_Lobule_L,Parietal_Sup_L,Rolandic_Oper_R,VTA_R,Frontal_Inf_Orb_2_L,ACC_sup_L,Cerebellum_7b_R,Temporal_Pole_Sup_L,Temporal_Pole_Mid_R,Frontal_Sup_Medial_R,Lingual_R,Occipital_Mid_R,ACC_pre_L,Lingual_L,SupraMarginal_L,Heschl_R,Vermis_8,Cingulate_Post_L,OFCant_L,Postcentral_L,Hippocampus_R,Thal_IL_L,Thal_PuA_L,ParaHippocampal_L,Thal_MGN_R
Parietal_Inf_L,0.40958653898639474,0.22759901562584528,0.22325794002758387,0.6244440262504749,0.7925562649932217,0.3500540634599413,0.2410452104753912,0.7099633858971669,0.269218882558099,-0.4472666420960037,0.576987065651781,0.6634968138941066,0.13595773120655025,0.8558015628305783,0.7897248088264417,0.25929684294653244,0.5218911046317078,-0.17314733051290832,0.2973729757645787,0.6268535094864156,0.7545517164411473,0.2930372754482345,0.5240823508481464,0.3239554171280603,0.25562685545061115,-0.12775470688569884,0.6486265216991897,0.7025602999285394,0.6493137858931932,0.40790142120609674,0.6403954053659855,0.47381935584447854,0.5973428896373457,0.397820956288095,-0.41666371112217626,0.379901904952008,-0.025060038000307705,0.555318314670565,0.7428419303665049,0.260663222864905,-0.5676492873342247,0.2889564662086471,0.6393840944314261,0.06638863295291367,-0.44175260065710037,0.3540323836870956,0.42549748092057077,-0.15038059308222615,0.2082381900793775,0.6439794941054826,0.8257205035022702,0.32420054490902767,0.7119237344295377,0.4098720354687869,0.4065933631016492,0.6374537449024201,-0.040508401523933715,0.8087203826691983,0.31552557732882713,0.31231667410049124,0.2394697303705443,0.4867739280802921,0.6053905343975521,0.14266895162752533,-0.2246626563775464,0.32044488052194575,0.22288592801479162,0.018773395370959622,0.23914429910676402,0.7248423695737684,0.33595494794399117,0.5074970887722572,-0.20258574852551617,-0.5009257741614769,-0.2615914866057437,0.7138751763675388,-0.07879569112410745,0.3421773004978313,0.6503060390175714,-0.4810952515789615,0.4740739014760244,0.03477856887806193,0.14007261285475373,0.8314710425478073,0.8461649903427915,-0.583492927431123,0.8231863112612324,0.7016644198623019,0.23009455563992748,-0.10897091108137136,-0.4986410600094212,1.0,0.14920559600631675,0.09760564078859656,0.16952902613163084,0.5235713679878248,0.4993178063265412,0.417445232104398,-0.4510083610672991,-0.5481180144753298,0.864580741951338,0.8913194115629917,0.3811921052648129,0.39061640155003724,0.24833278274059356,0.4557946847865526,-0.2411020152169673,-0.6510026404776704,-0.3131590641854862,0.6725708684216821,0.475349258135355,0.5658152020022498,0.17645039519158626,0.38466937671867374,0.7433004728550763,0.2940212396379531,-0.4830720836139747,0.6073381846460684,0.10927533802686142,0.8829123833560246,0.49268053882159424,-0.17870495150099505,-0.022707449050161067,0.4374816783612464,0.33429987554952956
Thal_VA_R,0.6107648369520279,0.2461253918557633,0.25376018561041846,0.39551962842332505,0.29033009091825424,0.07710270569777833,0.38839781024014225,0.4035197267331518,0.5518594158584686,-0.3440073815361216,0.09380707973328777,0.4696954005351557,-0.1745927894156034,0.23486053856828285,0.3254569904575661,0.6218783876746916,0.5584903788121179,0.2653157233430071,0.4586148589666451,0.41151050739884837,0.08130362733214914,0.39324460031018627,0.05302781812638467,-0.08266392322633324,0.5914989720234928,0.4921076699155241,0.47419219717762146,0.23245242247162132,0.3634949811766143,0.7504108507922091,0.2592135042020993,0.1141916571794816,0.4598326597541008,0.48281910249295246,-0.17179421642000617,0.3944390543761924,0.47985871601986135,0.6162997604181413,0.02754970884662028,0.4284189511695302,-0.2666653627287096,0.6250529956545628,0.467776315784,0.16573454146170824,-0.3835782124546441,0.3968891162849183,0.5213016371620698,-0.0015010080448721048,0.5596967602484307,0.19329151715856133,0.3502295890948707,0.22869549591685281,0.4730348993953561,0.10456204022198133,0.29560974046628224,0.5858012403319329,-0.3891091653880283,0.3849702707178544,0.20238582932738916,0.3488465989218393,0.6444980698644736,-0.0013263269630291688,0.08020957344345313,0.44044576400312013,0.42845431858945743,0.4785518932686854,0.26941177733764904,0.499054005743327,0.5621420956577438,0.26420904583408966,0.6033510904020712,0.48183026525620126,-0.10870612334723159,-0.3214048925083314,-0.10586439298242004,0.3121198996649136,0.46292320789075975,0.6502188764236434,0.36654014767113213,0.2559542448081712,0.3530566018565278,0.1363092996665722,0.42294552528443574,0.35135594932727343,0.29195069708525634,-0.2484667076936645,0.35724108740956717,0.18259393754132297,0.02624494180366175,-0.3885186521423582,-0.18542331211688293,0.14920559600631675,1.0,0.4275032424878355,0.428377820528165,0.2676100637709894,0.41494130175325084,0.6382273955713224,-0.09470345149294752,0.15888850550174094,0.3125649323082307,0.1899586671136906,0.29958700252546216,0.3042398257974248,0.02861084961426415,0.25079118283055307,-0.04381291798325457,-0.060913216589351955,-0.3355721339601071,0.5544098396721628,0.1484932104774572,0.020559938341696955,0.6078795513566457,0.03895251117976698,-0.08156201017180678,0.4140468550672789,0.04036089806398466,0.20371636467851922,0.5101344576951358,0.10075228446082744,0.6478430837194615,0.31045640616691533,0.22804614732614958,0.6536146466802873,0.32446455253574014
Caudate_L,0.33311176261327385,0.5323133245781929,0.6689322195173749,0.5678841783927666,0.10168682316267569,0.08693047653639514,0.3598627076142581,0.10765905202648053,0.24997620720521233,0.1967803189474124,0.3583954665212907,0.4534229922722624,0.2704181623000297,0.1153774183431658,0.448798966250178,0.22871244453699338,0.2713882702701005,0.41507093580030097,0.27520551206711447,0.43105437759422754,0.15427733350020492,0.23881053529516175,0.45147341811335795,0.08559300206288983,0.3412748754875297,0.43984599805530633,0.33022508866188194,-0.012477661217447812,0.27833307632840976,0.5483321079961158,0.22754905043068524,0.3334777154614593,0.3299868504789517,0.13415187115388352,0.2343511918146336,0.27764422660420696,0.8281949115839534,0.4463297623678206,0.11716058166348939,0.7361471580307191,0.1523943112665101,0.5278634289657737,0.418409800804772,0.3082803729827464,0.080276720837907,0.16095631000781363,0.2917773673256205,0.5523268803710503,0.5890110480535289,-0.11660296503241718,0.10905883158896294,0.6547031384113742,0.31751870542358307,-0.00041866803607727064,0.236499246418604,0.37065053115389013,0.06828794926833079,0.30072563632751825,0.1460275286687956,0.22132395061226187,0.7072786117584322,0.414781494965474,-0.13772829276245055,0.5775180269300545,0.6950899337569265,0.44758054157705446,0.14262962296323314,0.5707495694017548,0.28873979735550137,-0.03088807865757056,0.201067803980131,0.45689722021373275,0.15979447553230897,0.058174642447358975,0.29701632219930824,0.4147947381502272,0.36718572911143077,0.7055404469242379,0.10630967299346376,0.1915238475570643,0.31733835143368133,0.5368225058638335,0.1759080394697446,0.048182910088390006,0.06876319930294543,0.30389737604596784,0.014153530231070487,0.10661905601484262,-0.060741042521371656,0.06214667441392221,0.35634157002559813,0.09760564078859656,0.4275032424878355,1.0,0.3850027455705162,0.4181066190620532,0.2140280925414042,0.3037001468848032,0.415022655248309,0.29834760672951166,0.003754634382893226,0.049777084333000814,0.4169196037489652,0.2032309504406128,0.14058216411873148,0.27645580184745533,0.13845198668881303,0.30327054798289255,0.08342976877337568,0.5021526254950854,0.3097393692322947,0.003875616298214983,0.33673138681723375,0.3386250411581752,0.3600729201569016,0.35436619779020156,0.43399684367937347,0.45205978630084354,0.39784322268100364,0.28956715050192866,0.5401608771773451,0.3530722753739467,0.4059785652183844,0.5882039996100847,0.3499729877600279
Amygdala_R,0.4985626225416962,0.41137406932977943,0.3043497395073439,0.3423951710406359,0.20436460641530516,-0.00831916276650514,0.6044909541220637,0.279253559774744,0.4136033518446436,-0.1333919303259599,0.14846438482380692,0.4137016310339735,-0.17265472390091996,0.24659920824963735,0.376047420725015,0.44197517421512555,0.448051363301125,0.07165856555942124,0.5026053125606498,0.36786787981223,0.13542363092299817,0.45767343964583407,0.07889153648414303,0.05061790968989884,0.3678031760466643,0.4161879900620323,0.32519536221164785,0.09783278475112497,0.2001599739615809,0.5039810364495895,0.17675406658340104,0.17911012161682785,0.3527279818046243,0.2982368073654361,-0.06992206770926433,0.26050356329537133,0.39052108504985183,0.4608363575824162,0.14664062600616976,0.3080655338402735,-0.15853872225353716,0.5277383413668676,0.6131625037337584,0.44218233450659805,-0.23525333832335704,0.16778154858158711,0.3251581839149192,0.048047516388402184,0.38306851006975556,0.05502766140740345,0.22723034908491743,0.15406621698780418,0.3685194990343217,-0.045838545769872646,0.16972170027005154,0.37243707587914865,0.003597777295567477,0.27830245291626127,0.13918845267806,0.29768870987463625,0.499663535344578,0.24290580343344723,-0.0653014327477004,0.4295920740945763,0.2995017889443014,0.21806926037201096,0.4707009846332419,0.25090918017988334,0.23956289622067026,0.13304295199527713,0.38955832154150993,0.41296644309308345,-0.21874012244280197,-0.17080473119042666,0.03259010725180727,0.38786671431001885,0.5853715592385141,0.4957266717075042,0.22081291701229844,0.2576806977456809,0.2605947929690935,0.45004716079651264,0.2875051177715506,0.21188261883196863,0.28995868517847484,-0.02840102919953224,0.384957617312436,0.08340330063176844,0.04278785482812036,-0.22927180428001703,-0.07141304328656356,0.16952902613163084,0.428377820528165,0.3850027455705162,1.0,0.20542862838647863,0.5689856459123327,0.36439610457998994,0.029714046092099412,0.00768767048653893,0.20340070558440165,0.11994831609926117,0.15998655745931645,-0.1338963379346356,0.3499458858458991,0.0942680462475251,-0.22833346451435838,-0.051694865742658205,-0.07990692110507013,0.47681434138524553,0.15706363672531398,-0.019196316216393682,0.4937379909974925,0.06149046556580843,0.057925003953495376,0.27656898524104634,0.13638927709148024,0.3315541633347184,0.5404856112636731,0.08323054683012178,0.45762818803213046,-0.07995222799054286,0.2721950061438266,0.4716563624785839,0.3286547883059278
ACC_sup_R,0.3966109155580907,0.5436400971202271,0.3016868959449311,0.7131583376455092,0.5762240660776634,0.3181518323473865,0.30675107191647566,0.39258071999692257,0.25225581772053596,-0.04344579086004362,0.49655727222517415,0.6349949502696325,0.15252664823232145,0.42201584648136253,0.7781419877850851,0.257333825619826,0.4010340900536725,0.07213806239195317,0.2708031197865901,0.6856501628652646,0.41522932470471324,0.2578230204499616,0.7000674291339689,0.4463430658430843,0.3002667132865867,0.0613877026029204,0.5907896030375765,0.2965249064353177,0.35040209742213163,0.4615249727048703,0.3394368519801781,0.4093454809686988,0.5172531621633273,0.4449363692895884,-0.05478634897158636,0.3739094589940256,0.49625686869596686,0.5965097014518381,0.67116210561136,0.4643393274352261,-0.14204089928063826,0.2660050090885913,0.4882923131027409,0.14290164223858948,-0.10592458687881481,0.4353885889508935,0.3686426909708872,0.3291776623455027,0.4639066964232875,0.19335146498835604,0.5654443751370436,0.7714725027071239,0.5813050478230529,0.19339721954139724,0.20766135562656848,0.5147570846145897,0.0447380865949615,0.6333265032765244,0.325716730867307,0.35103727636764864,0.4524972722285128,0.6203387736335233,0.3292965338682101,0.3630919435474698,0.2781629926213425,0.5412901181214643,0.2258223413463722,0.34115129075034323,0.18883741425971032,0.29362973883287713,0.2242428354233346,0.49729120452130227,-0.07927871203086169,-0.24688394916272113,0.04371964915366123,0.692104807378742,-0.09364706862186314,0.6210826177554751,0.31408311089282137,-0.08750800992242116,0.6112977585369045,0.41257896513425313,0.08127887692782933,0.35319589952838915,0.5663388603686276,-0.08148541828755777,0.44193095387543757,0.37215636338444585,0.19616302446267564,0.05653202803035683,-0.03546470776414046,0.5235713679878248,0.2676100637709894,0.4181066190620532,0.20542862838647863,1.0,0.37444570599973737,0.4023855811329778,0.021837507257177934,-0.05104861676974325,0.40358727766652785,0.39838529393884237,0.6276797728314895,0.4014979133681543,0.24327926650549833,0.8813842564659934,-0.15161141349550927,-0.37855987135526226,-0.07433658474538687,0.5662805153942495,0.35458946254452095,0.2038483672927298,0.38872020659937273,0.35029312251636696,0.5669637454189749,0.46955385559125257,0.0796082752037144,0.6414991117462607,0.07588303742554924,0.6679383029839344,0.5064159820974268,0.039298672178932056,0.38945076035946496,0.45338947988184974,0.45029276496365545
SN_pr_R,0.6050194916683874,0.2936841416110957,0.29667694019073765,0.45649480992692654,0.6390242175231573,0.17608866163142992,0.4939285292201688,0.49932256101381023,0.34201760135323456,-0.546351251685404,0.19461175161379796,0.7053087740353738,-0.3188825451076858,0.5244933735019235,0.5493452686775294,0.5198150122212847,0.5652758370591113,-0.18152880140407054,0.45877683213940523,0.5376367902046237,0.2886473551471409,0.4875964194636201,0.37777205069566816,-0.053083191879965505,0.22818462328008413,0.36683198998642114,0.6117048451407815,0.3811328944034517,0.27165783214814715,0.6185161272172844,0.3420850852751854,0.09329990857995363,0.41100963007084274,0.545227715758614,-0.4419423665278521,0.3912458275558582,0.305580187004765,0.7340723884821881,0.4238744272163,0.35152499917403635,-0.6184934473761753,0.38951707664108653,0.6669632899365383,0.5799056129105864,-0.5928709538834759,0.5404446375034359,0.6039166809717121,-0.21482227752105434,0.4182401760201415,0.4514836017478554,0.6234918309820675,0.16375374810352497,0.636274692674304,0.045984653256889156,0.28668967899522146,0.6417939000745987,-0.3150752380028763,0.6615470541046647,0.18585317693576306,0.4370733891314103,0.36748177391466075,0.36207235674340094,0.18715075425464,0.3883209846313449,0.08005166877056938,0.19411537940692009,0.42383932279553044,0.2866170005024634,0.3801606477369082,0.5061588676940789,0.6592407386664081,0.62891150300503,-0.5046808059658782,-0.6006773214552372,-0.4969785699392435,0.5025058080925071,0.42875621423547067,0.529619327992888,0.5448368332669304,-0.009504540238862672,0.593519224636262,0.2413996830719223,0.3139101421786191,0.5704524132082952,0.5760798967282904,-0.5149497403591151,0.7205898245793665,0.27332163692880523,0.18684673983120711,-0.534416759164657,-0.4718380337801972,0.4993178063265412,0.41494130175325084,0.2140280925414042,0.5689856459123327,0.37444570599973737,1.0,0.6844475889855836,-0.4256687575851081,-0.32953092795887395,0.5759181697278741,0.5133547357775909,0.43096622781494054,0.22568525060725975,0.3338838080023602,0.24603530076820132,-0.5014726345601641,-0.4437089267972964,-0.5507491710758724,0.6084005647554533,0.101637384124753,0.0910432774010717,0.5765765595386543,0.02287527311689072,0.27284380084816867,0.19987274268103747,-0.22909016683118877,0.3078321123806263,0.4438036150765357,0.4026359907194387,0.49104488593447176,-0.2491703477982011,0.1497594954167443,0.621200305629177,0.41875298277456474
Putamen_R,0.7953731277109602,0.3041416071505698,0.31617223542878187,0.4578857730631973,0.604232931332167,0.22932715331357106,0.450906228798915,0.5882677094189388,0.6511331148771602,-0.7154117333782474,0.1230308410244975,0.6775225578630979,-0.4458852862742439,0.5445068010045778,0.5295661689858088,0.7835297734507253,0.6873990765440902,-0.14206234552499997,0.6457600983135179,0.6213222058458527,0.18824750239861193,0.7067793626835932,0.3654291375210932,-0.07411509628497234,0.4166855552017073,0.49689243352613965,0.7816235934161836,0.4445102320333929,0.3878873229829273,0.8614513220027684,0.36116444120722985,0.054744260702136435,0.5635201019605182,0.6875804828294709,-0.49219353876334315,0.6403468652290766,0.39752803372523676,0.8940649489513575,0.30115586952881424,0.39659584509504653,-0.6800704373612563,0.5650837642502857,0.5656344258009662,0.17750689501599315,-0.7489284390889065,0.7407895004207421,0.793756044958585,-0.25705421978621285,0.6687575773526814,0.48510648436111287,0.6611929909066756,0.1727517652916744,0.7494237964739544,0.15935973503649933,0.44552199999979725,0.7654605965907771,-0.4301929858574803,0.7513157545247997,0.31529999587842683,0.539363094722683,0.6316609373231525,0.23713790348103564,0.24536955726165022,0.5275136946592552,0.16014363463209746,0.41695996645811256,0.5974945721100913,0.40331798513166317,0.7555443228379708,0.5435967162270642,0.9131482139183054,0.6989639210079823,-0.4440560603000865,-0.6889480624899675,-0.5905742955038805,0.5678594688684995,0.5049824340619191,0.7143886830102933,0.5777639740440444,0.2093843659501624,0.6706830875067531,0.01695308394898402,0.4493761715145396,0.6525124557764238,0.5579986011469362,-0.5743091239575376,0.6166553598731841,0.289623188456396,0.04763975838416488,-0.7177984698476129,-0.5288848127042456,0.417445232104398,0.6382273955713224,0.3037001468848032,0.36439610457998994,0.4023855811329778,0.6844475889855836,1.0,-0.44064622537210363,-0.1390293993632611,0.6512579752090143,0.5015992463768069,0.5658321236971408,0.18818549767157383,0.43849039237809206,0.3971835447708507,-0.43847781782934614,-0.37132475225965017,-0.7491463236258533,0.6799425997902677,0.13731963528133068,0.04813245363990767,0.7512350493057196,0.008856523537029893,0.05881666138358896,0.27692393852705144,-0.17235468200845117,0.24402592515012772,0.4978480106690651,0.3262356466050494,0.7716630332631311,-0.1655402105851877,0.08225944371588001,0.8221603499781025,0.5015608230416397
Cerebellum_9_L,-0.3034151883446284,0.12239114500668113,0.13948423129059542,0.006590281499110485,-0.3441229000950345,-0.09867882899505784,-0.07784876838960375,-0.29685362188450837,-0.39682680237382834,0.862556141421852,0.27492163777008544,-0.18079274142769683,0.4875431292832951,-0.3564043985606324,-0.13362279240735184,-0.2318113287680122,-0.3855731778217846,0.5759627709424289,-0.347462998548806,-0.09165966476913698,-0.05625782099443475,-0.17172641059979954,0.030487666764929047,0.2611898334191531,-0.02869889641524635,-0.04178190047075348,-0.2895799180978693,-0.4210782903472768,-0.059563746157228536,-0.15494516946279677,-0.07335447741964693,0.37387569772516005,-0.12830653078954854,-0.19286855209045078,0.913740051557196,-0.22388778891101474,0.30508500702831715,-0.31870337277889316,-0.24306116185951515,0.3064036313351004,0.9017329985710408,-0.10866522444628149,-0.1991942147250729,0.12266996228660652,0.8195526243253831,-0.33648729201680055,-0.30909262235599905,0.8418634356599973,0.13555341777540914,-0.5715345992522712,-0.3926513990377511,0.2724055150007816,-0.2927437755590127,-0.06147875831869617,0.032012012241869794,-0.2471459544680824,0.5498475942668072,-0.41831369355284403,0.028151161713707455,-0.24248077046380964,0.09122169570112174,0.07691887238497908,-0.2868194942376079,0.12252040359899376,0.353973294409881,0.07717864832324695,-0.18716019690791222,0.16037404290868892,-0.3902808282709905,-0.5015072801700033,-0.47179248399514556,-0.2340257850620202,0.7234319172113601,0.7745225576230949,0.7568398676856282,-0.08156621841905798,-0.20619189571939472,0.04372461581383997,-0.3133597583263398,0.32302445989119977,-0.11698027536060461,0.49174430933644,-0.21840058843830829,-0.525862658344956,-0.43753024747127434,0.8871623991732617,-0.4978454808973999,-0.18308224278413993,0.03070141217706068,0.5894539888004033,0.9241953461794259,-0.4510083610672991,-0.09470345149294752,0.415022655248309,0.029714046092099412,0.021837507257177934,-0.4256687575851081,-0.44064622537210363,1.0,0.6163146977732963,-0.5262395543920622,-0.5768323283691859,-0.009292911094794548,-0.08316250898245485,-0.1875321631682677,-0.03145812347612028,0.7042713537680524,0.6683994416933622,0.7108214530327284,-0.21544845532050744,0.2572188667168662,-0.035457994018706716,-0.22180079180911919,0.3927361209177974,-0.031858420847445876,0.19088706215861964,0.806249939594141,0.09317791664440069,-0.1845419146717838,-0.22885993612742306,-0.1643331214215543,0.5510530812322588,0.36621040924375237,-0.23884921928785263,-0.1252270770300968
Thal_PuI_L,-0.1330848927091496,-0.13017064365651634,0.11112367386033728,-0.09098553315783975,-0.32562951587266453,-0.2647340221407676,0.0013470704476395957,-0.2857153225507718,-0.12696901922769652,0.4472113573065898,-0.010467098175397283,-0.16517901210394306,0.13753303156784355,-0.42931844453316625,-0.2912617107233806,0.038395283974284766,-0.30339469856707807,0.51285316389247,-0.10650560301202948,-0.23982329674962422,-0.27086435305366297,-0.13186264273828296,-0.16445996919591854,0.09617619908446977,0.05974091266298579,0.1003709441506004,-0.15193636138997355,-0.30542488064348594,-0.13356448702353194,0.02676442136592824,-0.10143902678446358,0.04598569321756102,-0.11495454653905601,-0.03452869310089556,0.5188346170376044,-0.0619246273836972,0.3120000009643781,-0.18205950774568713,-0.49314484859231517,0.25160388856866805,0.5771357719579864,-0.04609096791743838,-0.35528406912654437,0.00803567430324842,0.4393356455227625,-0.07293930058746192,-0.009423581057414521,0.48899896888986283,0.0979062949821216,-0.33732086327644667,-0.3779873118924416,0.06452780253264961,-0.22767698503658476,-0.01163270407709668,-0.1133133460185117,-0.10118171074536332,0.08561651037635755,-0.34621537346673864,-0.10011757667236923,-0.15356514147419853,0.05919265407702181,-0.12211276796740977,-0.2380228980198906,0.162877311316978,0.29578064488474193,0.14602444529415717,-0.022134395006848977,0.303001326630979,-0.052920382546180304,-0.30270164904956776,-0.14804505309077604,-0.19360362114955795,0.35620611202340224,0.511214589449026,0.35016212006051534,-0.2692671991866807,-0.024946699989637732,0.13835157074443588,-0.15237650494126298,0.4496582115238217,-0.040252766750204026,0.2678518470779283,0.07421974881642324,-0.4134024231130308,-0.42708406890393374,0.551032303223381,-0.47250709612484393,-0.16394253453933078,-0.17038255469417904,0.17369277385846393,0.5849525558654765,-0.5481180144753298,0.15888850550174094,0.29834760672951166,0.00768767048653893,-0.05104861676974325,-0.32953092795887395,-0.1390293993632611,0.6163146977732963,1.0,-0.46971856897781217,-0.5030866559510697,0.07782874490469749,0.07394838176067119,-0.11300851995453676,-0.1005129587627217,0.4891385572537491,0.6078949987039578,0.3057962157525907,-0.20416147977833535,-0.05506649146716256,-0.11690414118352384,0.007469965315678485,0.07789908441502433,-0.30103288879649914,0.23591628064940282,0.5583584398811045,-0.16228558915619115,-0.0774903195317766,-0.3560684409631002,-0.029648654680299844,0.549164134430569,0.29254325478378906,-0.07914540145306669,-0.07499088389723682
Paracentral_Lobule_L,0.5274982537125289,0.1078718970495147,0.15028344798082824,0.5550126873624132,0.8617532580824727,0.3898855336924151,0.3159782958369367,0.7911719399448256,0.39421142845885415,-0.6475054465880917,0.5199099733035816,0.6965528471160265,-0.0795196658788429,0.908700740701242,0.6701399992516069,0.5242703077902453,0.6193832859413252,-0.13976605688322308,0.42073648229035354,0.6189449097475827,0.7189610994204029,0.4863875330047842,0.39559092470426593,0.25783522971117834,0.3060059754655378,-0.08470836986792205,0.7544664237696118,0.8353080145219207,0.6735786899181612,0.591019185601603,0.7511865575889896,0.4430262200189321,0.6570032709159196,0.5972584789601182,-0.47932621814537574,0.4939596510146994,-0.07387296957816866,0.6773517634449565,0.5129725140694521,0.2541574602662219,-0.6867566411886047,0.38798552705147227,0.6346164522538602,0.05069133666498679,-0.605738969385502,0.5932717433043599,0.6286282995797986,-0.28199854196077395,0.3659672701432254,0.8007338392486534,0.9219311756221992,0.10836130795146799,0.8108810843926207,0.5365506186508046,0.538313494971461,0.7866749049685495,-0.12661325033011928,0.8725792323894959,0.4215058046986784,0.29032555833569246,0.3054086063566035,0.3822203484640537,0.6977205188930983,0.20020095405847926,-0.349876230313157,0.3519534083630948,0.4057824479197391,0.025507729489175093,0.43516296428800516,0.892127587416387,0.5935013415544156,0.5355301273693183,-0.2291866584621281,-0.6199688367029543,-0.5036748132670661,0.6639297929303749,0.061714436373471515,0.4190383388174961,0.8491550908389545,-0.20606256400223136,0.5554205078391165,-0.09552340977003747,0.2653641946857859,0.9653706765860224,0.8523942919803909,-0.6986846707317422,0.8695472891152007,0.764427030488792,0.27537169603281797,-0.42185926455587136,-0.6020161636202925,0.864580741951338,0.3125649323082307,0.003754634382893226,0.20340070558440165,0.40358727766652785,0.5759181697278741,0.6512579752090143,-0.5262395543920622,-0.46971856897781217,1.0,0.9069972803803694,0.4439917770050419,0.32131831026308455,0.34617078094167214,0.3646284665413953,-0.25594491064531194,-0.5924490855460273,-0.5664328010579873,0.6919196670053028,0.48416449296228886,0.598676347662196,0.2727515612905444,0.33381371515727293,0.4466013120164627,0.3392386987666005,-0.47917664055558284,0.4344203566159155,0.1626163389772128,0.7104984956426884,0.5954267668553855,-0.12556942864403892,0.012346667202479568,0.5613605922247101,0.37620446831283794
Parietal_Sup_L,0.38864426642112504,0.09311694363205121,0.22116399808975748,0.5959503668384634,0.7441232134831118,0.38944079778503926,0.24652207629225584,0.6671098777981709,0.3162789979809668,-0.5976480318345982,0.5390236432071018,0.6090161299266628,0.05620037449454189,0.8282149030874494,0.6356020729730186,0.3357560660740034,0.5526269744946374,-0.09512121769260566,0.3620711980556383,0.5195458009545457,0.7154018740009035,0.2869752413725424,0.389406794663779,0.2760489308421893,0.2432373210307019,-0.22257158304207436,0.6235291281233413,0.8660522592331783,0.6105397371317819,0.4498584894186157,0.7522810186670852,0.3988687268283013,0.6253764209093413,0.3869435544790642,-0.538140328384167,0.3519123657516087,-0.0953485263936654,0.5502089642858258,0.46567860292195473,0.22175970873535292,-0.6880488649498872,0.34901977269731843,0.5667304969668806,0.054143933309616,-0.5402683091403664,0.4992709928689953,0.4862932911172842,-0.28710001812305663,0.2129313887090366,0.8394650952534436,0.806054247193541,0.20153259589976733,0.6832307779071353,0.5755294515436454,0.3686445219168722,0.6708811686807558,-0.11751042136300752,0.8322444892887169,0.33204888520321785,0.20752866829600164,0.188947709950953,0.479115474832192,0.7447520671551741,0.0764457760199043,-0.34821469785267695,0.3587243918383014,0.2260366393227429,-0.02277193871715007,0.33067166597428943,0.8908564744852654,0.42148386118190545,0.4347808444626681,-0.2622370790020317,-0.5981752989547253,-0.4545760385885112,0.5514478456920744,-0.02414347480694312,0.32320097593382746,0.7635186440491909,-0.351584166518027,0.4010069011031477,-0.0770046702697832,0.14541736130433666,0.9269920979491006,0.8026875807818346,-0.7154730506715266,0.804109603004311,0.8263007203323702,0.2715480037074206,-0.304376652101417,-0.626911737707097,0.8913194115629917,0.1899586671136906,0.049777084333000814,0.11994831609926117,0.39838529393884237,0.5133547357775909,0.5015992463768069,-0.5768323283691859,-0.5030866559510697,0.9069972803803694,1.0,0.34655389845896695,0.37757856902297215,0.23350157941482813,0.3013566523921007,-0.28315165367917877,-0.5585075820843783,-0.4951896783127035,0.6641702567650418,0.42248709655040495,0.6510577482195047,0.10017905685234292,0.342726591157698,0.5743474136979185,0.32072504172675287,-0.5939112033907251,0.4551690889990801,0.07046865839385742,0.780116914157944,0.512214102377428,-0.11923085241689986,0.052082325266391685,0.45738017303227285,0.35728029082083346
