,Precentral_R,SupraMarginal_L,Heschl_L,Cerebellum_9_R,ACC_sup_R,OFCpost_L,Raphe_D,Temporal_Pole_Mid_L,Vermis_7,Angular_R,Cerebellum_Crus1_R,Precuneus_R,Precentral_L,N_Acc_L,Frontal_Sup_Medial_L,Frontal_Inf_Orb_2_L,Lingual_L,Cerebellum_6_R,Thal_MGN_L,Thal_MDm_L,Hippocampus_R,OFClat_L,Rolandic_Oper_R,Caudate_L,Vermis_4_5,Temporal_Pole_Sup_L,Calcarine_L,OFCant_R,Supp_Motor_Area_L,Cerebellum_8_L,Thal_MDl_R,Temporal_Pole_Sup_R,Thal_MGN_R,Hippocampus_L,ACC_sub_R,Rolandic_Oper_L,Thal_VPL_R,Insula_R,Thal_PuL_L,Thal_IL_R,Temporal_Mid_L,Temporal_Inf_R,VTA_R,Caudate_R,Fusiform_R,Occipital_Inf_R,Cerebellum_9_L,Fusiform_L,Paracentral_Lobule_L,Frontal_Inf_Oper_R,Pallidum_L,Frontal_Sup_2_R,N_Acc_R,ParaHippocampal_L,Parietal_Inf_L,Putamen_R,Insula_L,Thal_PuA_L,OFCmed_L,Cerebellum_7b_L,Thal_LGN_R,SN_pr_R,Cerebellum_10_R,Cerebellum_4_5_L,Temporal_Sup_R,Precuneus_L,Temporal_Pole_Mid_R,Cingulate_Mid_L,Frontal_Sup_Medial_R,Temporal_Sup_L,OFCant_L,Cerebellum_Crus1_L,LC_L,Olfactory_L,Heschl_R,Amygdala_L,Angular_L,Thal_LP_L,Frontal_Med_Orb_L,Parietal_Sup_L,Red_N_R,Frontal_Mid_2_L,Cingulate_Mid_R,Cerebellum_4_5_R,Supp_Motor_Area_R,Postcentral_L,Thal_IL_L,Thal_MDl_L,Lingual_R,Occipital_Sup_L,Thal_VPL_L,Thal_LP_R,SN_pc_L,Thal_PuM_L,SN_pr_L,OFCmed_R,ParaHippocampal_R,Occipital_Inf_L,Cerebellum_6_L,Thal_VL_L,Cerebellum_3_L,Cuneus_L,Thal_AV_L,Occipital_Mid_L,Amygdala_R,Thal_VL_R,ACC_sup_L,Thal_LGN_L,Temporal_Mid_R,Thal_AV_R,Cerebellum_Crus2_L,Pallidum_R,Olfactory_R,Frontal_Inf_Tri_R,Vermis_10,Cerebellum_8_R,Paracentral_Lobule_R,Thal_PuM_R,Vermis_8,Putamen_L,Thal_VA_L,Cerebellum_Crus2_R,OFCpost_R,Temporal_Inf_L,Frontal_Inf_Oper_L,ACC_pre_L,Calcarine_R,ACC_sub_L,Parietal_Inf_R,Red_N_L,Thal_PuI_R,Frontal_Inf_Orb_2_R,Cerebellum_10_L,Thal_MDm_R,Vermis_6
Olfactory_L,-0.3164469688955866,-0.24405943065335411,0.2666972465089305,0.5753783939297764,0.6040347447997007,0.6524152299401045,0.0299596859850065,0.3137820952728496,0.04594864288533139,-0.38497409258350035,-0.06512087266975021,-0.4349812467369392,-0.10559188539973845,-0.0986275929444451,0.4941059531287519,0.6039539159275513,0.25125427026738567,-0.16136664137190557,0.2902218257954916,0.07990818877600893,0.3630988774342426,0.535874792388345,0.4175822335437901,0.5982158739117267,0.307505357488565,0.6179018545184818,-0.16249893019506123,0.3507736792853484,-0.011036458959200688,0.59590412979114,0.18799553357818177,0.5784704327232522,0.0466162657427387,0.462427119342611,-0.00962247843430492,0.5772876510656865,-0.06665428379406518,0.5808623178755317,0.19362489535521324,0.08786418521773351,0.28327040266708464,0.016036638693506477,-0.2999050862539062,0.6420257144998408,0.16552878887230552,-0.09965258425545802,0.34198008530915025,0.22803276497986774,-0.6215894856147391,0.4297283984950025,0.2945693273517482,0.46070952966059725,0.06842068310839598,0.6427101269827756,-0.47919477503710295,0.5042670452190249,0.6379907618779781,0.15047074894085372,0.7596096157471354,0.073203569194095,0.42123513585598155,0.6240462183167765,0.5643888539095046,-0.022526729017152892,0.45212250281164307,-0.606342803725675,0.6822173568071919,0.11403827442694632,0.5932500999086912,0.49346041859791917,0.19850986576908797,0.4736744292762524,0.23091011520646393,1.0,0.2954654635893624,0.7687287190930489,-0.3831281771165519,-0.02097178388200013,0.45141005771164977,-0.22738759707837156,0.4745005801960679,0.38714331192536805,0.12737041495011717,-0.031245570728321598,-0.254932379201308,-0.364366611401289,0.38063286848832795,-0.013327263084552168,0.1509640093537701,-0.1067276682336896,-0.02505320928660883,-0.2803852287123913,0.17326768525038663,-0.059047989335183765,0.2306500537552203,0.6082597509596376,0.3984667659156135,-0.12396439874769827,0.09984344905707011,0.029300281297385045,-0.07847321090733815,-0.3229685490933464,-0.044848389439537346,-0.20147537976927404,0.6577670378906518,0.06677908375670946,0.21457251974928848,-0.5394532955091103,-0.0823570072396045,0.30967694617178854,0.05250081860296549,0.4408398809110899,0.7364901133542762,0.27071904697581295,0.46209625647631336,0.08718742514206726,-0.5808949572883122,-0.0457529647597663,0.0012840612580479454,0.24475024937739595,-0.12547304453489136,0.22959301999978682,0.5554006271286206,0.16866134984634112,0.18705621438230763,0.679901964562818,0.039170768766384444,-0.06877802056994704,-0.4729909032136341,0.18094855876710003,0.09636364782133894,0.7381580058898974,0.5999236889423474,-0.24789479595201813,0.05285267376789885
Heschl_R,0.20354383266754386,0.13661490900555054,0.46776849867571,0.5489903879798288,0.5824197616455902,0.47677000225210914,-0.04378203423976314,0.3490817363284623,-0.031150985687875707,-0.5353039534020316,-0.2806007393661888,-0.11382131983568354,0.34075693587951583,0.2394878397251965,0.5899133326388719,0.4722409471654302,-0.03413300199020557,0.02329986941424441,0.36097942237690034,0.5267507148976174,0.6439063900695254,0.5090121076491333,0.8172942348785263,0.608293815461845,0.07651029188951443,0.44137235331121644,-0.02058608112688981,0.15321887559962924,0.4819799516220635,0.6243557357892184,0.46767016558422164,0.567969853850249,0.21817801675140872,0.5148719168000917,0.33854162063655463,0.593474805704458,0.685543323212768,0.7593447276519848,0.256523233724489,0.04127118196713391,0.14284841718538166,-0.19505724299938013,-0.29481265887254043,0.6703908051778348,0.33650148458984125,-0.453363509970191,0.4162040711071844,-0.08241801427792701,-0.211185763348135,0.7101065716537064,0.4824980733038177,0.719827597503376,0.04947347832283025,0.25301883504383843,-0.12599245237047332,0.7019879785952399,0.5002188839186844,0.48199117184910034,0.29256291820666924,0.20131075064583748,0.22593538115769343,0.6365503190134217,0.46401511373044396,0.33073175589750214,0.6961247838679774,-0.29440736663986944,0.5033981704962981,0.5736978062426644,0.6694752387033338,0.5007622722990047,0.13099418135583338,0.1170005760621468,-0.12414237011104515,0.2954654635893624,1.0,0.10827118819204468,-0.32456871924250597,0.1127186334202197,0.1076258557326591,-0.5521410397913505,0.5576491972819538,0.5871951509916823,0.6710455197275089,0.29744073052820946,0.27790649040173543,0.0823213343034681,0.36758696840133237,0.5783474348552256,0.1706006081426943,-0.44456791287794056,0.27917946258061843,0.2613748239078589,-0.09592462628021646,0.2912198186056621,0.38006931316352566,0.43090552342168453,0.5111094222034509,-0.45132951806981386,0.15085076218875462,0.5630877525483168,0.09842932865702775,-0.4741365360153188,-0.29610397969996854,-0.5138179988906019,0.4179077387072666,0.3137608080624352,0.5445109686755196,-0.02759011800690606,-0.1932032900650764,-0.02193864925678989,0.015874603208920063,0.3579633501458334,0.39080276413860415,0.7486740227646679,0.28947107633717817,0.3433355338992803,-0.05392436496606179,0.6198073699103666,0.19554555861476866,0.5444678260450616,0.48005142450121424,-0.012670047352679662,0.2660031204586011,0.255358195900264,0.4888618972610726,0.4729655553777589,0.27801316581753654,0.4504602958831464,-0.34011055091657566,0.5749465635395975,0.4725544609032467,0.49091639755396355,0.49449756114615134,0.3556247238661838,0.10628372055254293
Amygdala_L,-0.3130481639485603,-0.3175727913088737,0.12964945326505442,0.4718000412336631,0.40319814105397644,0.6334998347308921,0.20507564713732132,0.16090034506762313,-0.16410089912368253,-0.3704066334482247,-0.06950541963952728,-0.4241217528372559,-0.1325933575368572,-0.21061731413993437,0.37551068238741275,0.37420741551029557,0.20097280242243182,-0.4103271294665649,0.23771229509367986,0.07780573596024666,0.38322227738883424,0.514486080331276,0.1866308295200622,0.5442777503868833,0.22417731349273412,0.47339523474994843,-0.3193473887488214,0.6642493670773232,-0.06107662931143,0.5245081762443828,-0.02671080512166472,0.3178755229099716,-0.06691112242034321,0.546760236552023,0.12960893249076708,0.4831145091988619,-0.23283438025717734,0.36988711829297355,0.10321893252590335,0.15818606277298633,0.0785975115075092,-0.06552452768926295,-0.22101638470020019,0.5682470113381255,0.11715473541837756,-0.05214180526044506,0.19113232210053543,0.2865964779722542,-0.5365343549763141,0.22091824162195908,0.19004892013451746,0.34546686030248014,0.016771899262885415,0.7411742640590028,-0.4967210967056717,0.38021837264673286,0.4535050421061673,0.09827231057987237,0.7537099097855068,-0.04849949390398334,0.383054836457222,0.502135092659879,0.5238030562709715,-0.17151995957818744,0.35032892145229644,-0.5555829174825335,0.6029301163497296,-0.013560350038806897,0.4043702433743871,0.43762998803078723,0.27657662715965103,0.29573308539854,0.336024445559511,0.7687287190930489,0.10827118819204468,1.0,-0.40072885315292106,-0.039699482960571894,0.4363377685507349,-0.13521769774323472,0.4366873875489897,0.2701764117947215,0.031188222069867027,-0.16003166851470796,-0.20247741827932408,-0.360124666266663,0.43284594518358027,-0.2048241412057414,0.16577773093322803,-0.016410696385047694,-0.17623093615611046,-0.4706096264248909,0.1365504201211118,-0.10096733298160597,0.12144173924466364,0.49156300337150166,0.38349447570496104,-0.028596455669766617,-0.044222029687385145,-0.08391384313176399,-0.22657798369700366,-0.2577275549062522,0.0827589440286027,-0.11423472530144604,0.5277908079064615,-0.023276341959882967,0.09872394018790613,-0.48449354850928805,-0.10984372384218394,0.4404268518203956,-0.12148475608435703,0.3488613544321941,0.7067932614006961,0.07243799398119516,0.27924039114185134,0.12068014119851109,-0.5038284881177617,-0.041082945984790384,-0.2377902487753726,0.24796047437135918,-0.31041460069235616,0.27133673011654896,0.5374155576856104,0.08985085557995266,0.05813977093203594,0.5601037413045125,-0.1227920518681599,-0.25054263436819796,-0.4382010066381384,-0.04263228344786484,0.15269600992819737,0.5694499514590917,0.6279197452589483,-0.2428706687513138,0.019409991635495706
Angular_L,0.2980930398833905,0.8067826552859176,0.24280640314107055,-0.23834953633876022,-0.1912656915241395,-0.4287777772156992,-0.33500317663990736,0.04880122165374207,0.09076745145846372,0.6721016313878806,0.38799720411870653,0.7694378278052254,0.42560627495520986,0.24272888366212012,-0.1571471034560449,-0.12153345796668528,0.44072592750942813,0.3877830844324105,0.21962249489942307,0.019397242659614587,-0.3051083584730755,-0.36645461253198885,-0.3294657411866564,-0.25057674183308554,0.23765096506657357,-0.24091908498704753,0.6997281764862386,-0.24702104419827456,0.24163046103097113,-0.20571619958263804,-0.05225229916789113,-0.11633018840434217,0.17964558878153433,-0.38428700924530484,0.08663401088955089,-0.2361162332720793,-0.04378746287728472,-0.34985566388133815,0.43106978029963694,0.24680722547964504,0.4228464052946491,0.46741143389377243,0.3344444116775964,-0.43359690411105495,0.06380323147578133,0.5803204483064184,0.010322471517481209,0.21810152783959544,0.49400180342767896,-0.25976670995808204,-0.13748107810364119,-0.2892000210279796,-0.007720386725784374,-0.13204782377611632,0.8033979325141424,-0.35073188723097254,-0.06603042095520074,0.12558919038338073,-0.5693004627077577,0.3014810339009775,-0.21142661616900377,-0.22889454760292693,-0.5971541510817489,0.36993734933690614,-0.5047942410278268,0.7651690005791068,-0.5679569500500445,0.28942364073528737,-0.30839197524536155,0.05761750008578631,0.06959148005996901,0.1443158044344141,0.21325137267296917,-0.3831281771165519,-0.32456871924250597,-0.40072885315292106,1.0,0.2500495143587111,-0.20908579481787815,0.6461530661215413,-0.081365598940813,-0.0012408599043509463,0.08631814537362097,0.24246985571708737,0.2634777090573195,0.7567369683076373,0.17759370104472455,0.17289482007091564,0.23760610531432227,0.5405113062488862,0.29645991254944054,0.059369464135568886,0.30252049505751105,0.2165044855306851,0.12045670824700304,-0.3760028608525331,-0.18128950266198615,0.5413122791697201,0.44862724239054247,0.18631342093389955,0.4670798186603072,0.7786328384815734,-0.10855303998490731,0.64849242003299,-0.485211654617577,-0.05079438466943753,0.05726993299370166,0.5241912753360003,0.5287140137696329,-0.3640851823703528,0.3642355884270887,-0.2926924885547947,-0.5676142628716407,-0.32939883002183845,0.0490087688830644,0.02171736311022339,0.38869098421369735,-0.10080893248657219,0.3884388792312466,-0.1081097490777772,0.2516376335482262,-0.05684851650370796,-0.003723475276643576,0.007040629854260004,0.29328000149100936,-0.3748381603851038,0.3724201181576132,-0.15965159516278027,0.4951063538981015,0.1111814691275182,-0.053346509839657164,-0.3209497903284253,-0.4821560580464953,0.19728774996654788,0.31123818147659166
Thal_LP_L,-0.07163459125420821,0.29590608625564846,0.45604501510239515,0.1604780941793932,0.24546072224568694,0.023355900925372364,0.11971529035860998,-0.03354307795247223,-0.12015760842530161,0.15033823546576836,0.27155259852291896,0.10520250060369955,0.20455342669465018,0.45703842167998693,0.26796775810314916,0.3154081648779586,0.2007215439949669,0.016603956053309353,0.20554191633253935,0.14350366859684652,0.27847578035360726,-0.012552169598252496,0.252779745641709,0.35017681539416945,0.23006457698140353,0.06181267798695075,0.19819966011389836,-0.0702882073644745,0.1437114955543545,0.08941269066649418,0.04731096625816224,0.13712900093907696,0.3480881124895672,0.1987993590604051,0.18537599516898093,0.37806483300189264,0.1989909722602679,0.06377249417867582,0.4121775865639419,0.2996117000382778,0.31019832334805947,0.14243936162516022,-0.315062248286879,0.2658027489311885,0.052062602672913086,0.21105398254189334,0.1214284026418369,0.2447257228255533,-0.12817287030810082,0.22259851345032908,0.4080117712466623,0.1031751263542344,0.19429666990337494,0.10067646663443897,0.17228583261189426,0.25797592574374467,0.36217436336614434,0.47806722882452674,0.05871528763508931,0.10837014964140217,0.17746549993009147,0.02989426690456727,0.11573798056088866,0.14689640792258768,-0.10801458431246136,0.061234142939725865,0.005723321955146521,0.37039573957185734,0.24984191474032627,0.35417286275543564,-0.0836220704498175,0.06648284943821599,-0.21336704297777812,-0.02097178388200013,0.1127186334202197,-0.039699482960571894,0.2500495143587111,1.0,-0.1222589096555881,0.18560052085550643,0.23333937091076207,0.3214580771152431,0.26659935558588516,0.0018289282060251824,-0.0025137490833522474,0.29089633469239473,0.29123109147068676,0.30446543033304196,0.12936252500936168,0.1960835535280684,0.47979670186531026,0.31756179140806456,0.1960929009725931,0.4403674523699949,0.3765526006187633,0.2533709657725655,0.2317581106296839,0.23754256459269857,0.3989681098856181,0.5038480475796593,0.13084468230979693,0.18469670913281117,-0.10275122799479279,0.21848336983971706,-0.07108622369284423,0.4151073327335017,0.2681759960450637,0.037391606817298806,0.18205702186157188,-0.18330258142774686,0.056130704151625466,0.32987787060435675,0.11502409862893508,0.16167085332745007,0.00012885405286623949,0.11720563196725264,-0.05680771876423435,0.3119181144088486,0.1817556118277127,0.32388573943411464,0.5093598174589063,0.03535859112466478,-0.08237025838165761,0.1715312007979161,0.43397335050575375,0.2966651857030215,0.11452587141642147,0.07527149142328364,-0.16867248680934577,0.2626206435071157,-0.09563020240147645,0.10862661599295818,0.18372421198958214,0.14061424933489666,0.18126465708160136
Frontal_Med_Orb_L,-0.11881050066703198,-0.2161812600508778,-0.12986558442659438,-0.011635216090282778,0.09593948404197776,0.24884380627311517,0.09459123923791282,0.19413155852353348,-0.018475793331515347,0.01865849264165134,0.15460453315765885,-0.14941551602225692,-0.1273171528431194,-0.47849071511929936,0.18182616019810596,0.18205903417010996,0.03492547870592385,-0.3106269983573239,0.060497087915931363,0.0027403627181239875,0.2069461232475902,0.2175481940978304,-0.028634674035609237,0.12485409685523796,-0.030835549461861986,0.024368392726455673,-0.3273027890958368,0.3283546734400126,-0.07893460140533004,0.31285944871558274,0.13583381648926623,-0.12972873144064934,-0.20484909083055683,0.2734368118589903,0.01999865553857438,0.14809822651596938,-0.16253383852673042,0.15940678639831066,0.08106657512303561,-0.11224912273293669,-0.07719595081600195,-0.14114153043404357,-0.2947668590127196,0.24304927718724045,0.06436416481548717,-0.005793274471897672,-0.23975694947760529,0.10142486314964975,-0.1849716196890842,-0.09384014082745266,-0.1617854324092733,0.10315231719653216,-0.23219796767102188,0.47224528887559064,-0.11465988420902298,0.0605915199093665,-0.01812677796282398,-0.21831037729175887,0.41408915811141206,-0.12648189014526143,-0.13832472652566327,0.32277122813741344,0.2818291581449624,-0.11281041975744564,0.13477129203174737,-0.22361970538464163,0.3742156914650309,-0.012591681348749172,0.21402588528780053,0.08209338575829198,0.2909382750572239,0.09521027909894131,0.24080506556327613,0.45141005771164977,0.1076258557326591,0.4363377685507349,-0.20908579481787815,-0.1222589096555881,1.0,0.005330255764797298,0.11512554284427949,0.1281267305103504,-0.041096549274083384,-0.027451090265790914,-0.132836558564408,-0.16527451268027687,-0.03681399014991416,0.006603019796685687,-0.22207068000282607,-0.002848142531195527,-0.46188911979395125,-0.31694164707561273,-0.12955361171585314,-0.47369261856081846,-0.17008568050881787,0.20872142900606622,0.21561977517796319,-0.005465390331979955,0.017203588152056293,-0.3328296944160093,-0.2715321770338525,-0.13557704402032764,-0.1915734917896246,-0.05027854107180586,0.07278365074240598,-0.4490582684080928,-0.10776082135248886,-0.22027209074822177,-0.14315250502445664,0.016397756096221367,-0.12828973085940004,-0.09739153367966288,0.28406080046329957,-0.02301621380932289,-0.15071529324995078,0.23992851213021332,-0.18050584090886573,-0.2974266193256825,-0.18195976787964593,-0.14543831324644696,-0.22589803511120612,-0.07793439931835108,0.09379457793315421,0.08509742766342135,-0.2076011221830004,0.18008430500867256,-0.2947378242333711,0.22452353053558805,-0.03836107127940405,0.10140401234357423,0.0025040327279129623,0.3200357655832785,0.35950184798431944,-0.3478917123140162,0.2336378956279738
Parietal_Sup_L,-0.1966882709138009,0.22938493465215176,0.237868223969126,-0.2387839790113584,-0.3198349124476073,-0.1989028280496867,0.047011530731328646,-0.1387089955261811,-0.08394238343748607,0.6923737523655918,0.6037606231034633,0.2942361834809493,0.08060040014936241,-0.01298792505558351,-0.19283453748056625,-0.035737652083470565,0.458497306424569,-0.014311472340988101,0.1945177222605146,-0.0940207990364669,-0.28304224974091596,-0.1583527812221988,-0.6252021235602492,-0.18579138922549998,-0.14386502087474973,-0.18623725689406384,0.41583981376382173,-0.17646201213095658,-0.17771770647952373,-0.22060623871690369,-0.34558932167472833,-0.4595428488069147,-0.021869962441208323,-0.015732475146910632,-0.14715087064878976,-0.07852108999226205,-0.3205760811740328,-0.4886862999177977,0.20385731912380783,0.12451536724731557,0.3461089977511789,0.4531797564686235,0.09566578884735333,-0.3036949927533948,-0.0935050609002941,0.8926985794356836,-0.25114085597961694,0.3454338574925582,0.1542469151203046,-0.5613590514708129,-0.10174339660984384,-0.49356704348552827,-0.07169062287490352,-0.1216105928221574,0.31240079797267956,-0.35430123028283633,-0.049387586392501286,-0.17823101817455658,-0.24611459376055358,0.024160512983429912,-0.2565400981321838,-0.24099624122993896,-0.21832496507925736,-0.16463231537043888,-0.6308195302603415,0.4958310127741736,-0.24832113495053976,-0.1583704119531664,-0.34685167266640415,0.07368557723906331,-0.033814594612176806,-0.16083425138166704,0.009196047847520828,-0.22738759707837156,-0.5521410397913505,-0.13521769774323472,0.6461530661215413,0.18560052085550643,0.005330255764797298,1.0,-0.14496583679220892,-0.033774090170601616,-0.311410850302076,-0.31373117612932466,-0.13253839152528282,0.27793790589021977,-0.07292676440410574,0.053043898641249476,-0.023581016230333235,0.9212999842552901,0.06361491111448354,-0.1165110365781403,0.05224289813834635,0.05038701758771567,-0.08778822792697022,-0.14566596951026844,-0.3408062932741431,0.9520379557417001,0.12539113318727255,-0.06189470737324635,-0.12940300394068976,0.9123475834199777,0.02779858030133309,0.9675623835816333,-0.293976582069467,-0.18042239046998076,-0.2351152920156897,0.21817257060482406,0.7596521543418983,-0.027520525089642194,0.1536532770430908,-0.2713397322902419,-0.2522336609535879,-0.5500934703551532,-0.2229136560494782,-0.23377612139340692,0.02543509103058942,-0.3069636434311495,-0.2345988577250544,-0.09935176760776598,-0.03940547538953011,0.09977246254140712,-0.2791539043700145,0.22023223728511188,0.1234030194836496,-0.2191086816132427,-0.17940292225368717,-0.11001500487235169,0.22993858569997344,-0.11074059601995394,-0.285163670576452,-0.4273207368412963,-0.18378296032501915,-0.10679508562226213,0.378034803151946
Red_N_R,0.10397423079673382,0.1813432912425245,0.6137362587251137,0.6886254538186054,0.5980625640603032,0.5067053659276576,0.05612838927283781,0.19329765391053122,-0.2424679253201569,-0.3481733101569419,-0.055742762105163456,-0.005762232671794186,0.40776960347368174,0.15301509969709082,0.6101872862576119,0.40305500641289127,0.45421447189732245,-0.15829979713784542,0.5745145944311527,0.3938835758159846,0.6547498261535679,0.4949460137631326,0.5466412434129408,0.7218157766590082,0.31330528589967765,0.5047236800976211,0.20011329396859937,0.4197766874991456,0.49047880952967404,0.6636415946251569,0.17347548103518015,0.5373337962423766,0.32445611422875364,0.6012420366611794,0.3688092415193449,0.6001362144599875,0.4364329396384861,0.5662123888650032,0.4898811991561123,0.30891706452581064,0.3377669168012567,0.04590923940790334,-0.0900857404537829,0.6711347579673324,0.39468240032422425,-0.110153155133728,0.4566363067865898,0.14989845185201311,-0.2034265849453081,0.584409963249126,0.5912337929731661,0.6106883220184356,-0.024034401510619193,0.5426544823434745,-0.07580023495461394,0.638700905086063,0.6566870531467803,0.43287380171586237,0.34217314777905283,0.2819342613970278,0.5203203338274988,0.773590237295247,0.42466634023797256,0.29903684077176496,0.5244540651995914,-0.15301415890887882,0.43248487206339103,0.5425948959143408,0.5946060895598305,0.6631251754662374,0.18937334701010547,0.3862383351178608,0.1682670069634029,0.4745005801960679,0.5576491972819538,0.4366873875489897,-0.081365598940813,0.23333937091076207,0.11512554284427949,-0.14496583679220892,1.0,0.6169490156815491,0.5891683814715729,0.1998031276279067,0.31927023758765855,0.17681563311274326,0.5952480292295718,0.3302754549548809,0.47627336918802693,-0.06991197026097183,0.38790594781188176,-0.18367161175045355,0.3586038016593931,0.40634648350663677,0.7113813807620732,0.4327752295298781,0.5226445639735011,-0.06341707889402605,0.28230523841941124,0.5828867495438417,0.15297805236050255,-0.1142466148742386,-0.15326759915631938,-0.12383913732997692,0.41282642381592827,0.43154559997781394,0.5436711854563546,-0.009379054872502807,0.08219818103403523,0.2835769783003049,0.025547117208650258,0.5291864364531508,0.47981721327528176,0.46841132300000987,0.45806009767909706,0.27116315520335044,-0.15456014088082443,0.5280033734335388,0.04636336009366486,0.6071483722627089,0.22857807947199968,0.13163870385510168,0.5158575286419248,0.2812028928814551,0.599801371504665,0.5147735089759168,0.3311027660690152,0.08128935867517553,-0.3829798774513047,0.3558450345613595,0.5458074120160374,0.4199522621978314,0.6060696980559005,0.19032682265166273,0.23612871741461347
Frontal_Mid_2_L,0.20052907291147515,0.2405545292798967,0.6679121305657628,0.47085030852056087,0.8347317370789751,0.4619674464664723,0.044437433953562366,0.3172991725672022,0.06555019229508982,-0.13176171208281143,0.14484760464186255,-0.003790197442786839,0.6090253115324125,0.4066864048807514,0.9153516912537226,0.6510364643379271,0.21624960785921435,0.01951973244051843,0.5941765951439228,0.6723942953921479,0.7441055453371976,0.6075497925835108,0.6230512243945989,0.8570754784170839,0.12603970051021965,0.43177721115075524,0.2182125478332214,0.4069872940187578,0.6010252422832764,0.6512912435118833,0.34388636132442124,0.4661434788749032,0.3865810478231591,0.538836245685211,0.4730585328895202,0.7040668428242624,0.5164946573009844,0.6013307065759184,0.4371540810236529,0.4275317422398047,0.29175906997268536,0.2676257549160991,-0.21252265969465267,0.802396134534911,0.2948008497338758,0.02613980551997763,0.3296384539904342,0.39715015740324827,-0.16186105935116832,0.7048587350578649,0.6227422307056995,0.7656274013445123,0.1349105576513607,0.4362163828430617,0.04343059851895281,0.8095668554941208,0.7268603037524682,0.4856093460951119,0.32612187566067674,0.0715514796157555,0.22131066648918385,0.5838939142024753,0.3077200214818973,0.385297945233196,0.2918926745682683,-0.12460725799073134,0.42968563942108484,0.6793436334770276,0.8641917666792004,0.547450914300458,0.4628488759884989,0.31466461233458537,0.08689516688016297,0.38714331192536805,0.5871951509916823,0.2701764117947215,-0.0012408599043509463,0.3214580771152431,0.1281267305103504,-0.033774090170601616,0.6169490156815491,1.0,0.7130248364798648,0.28571391391517764,0.29697094503890675,0.2650505485807367,0.6116161585691517,0.536919476038956,0.1274780612107659,0.05807361381521016,0.4848495486822749,0.1296163582357686,0.12771952068802842,0.4489229670188855,0.5520662136142639,0.46076505834608344,0.5639369243682371,0.02664943185589775,0.40951190683929706,0.6578108841988025,0.24924120729698715,-0.019660265769187328,-0.24917728942226128,-0.027236552942712815,0.2904067908493149,0.3495573692656168,0.8163552675751643,0.043336288595576186,0.20115065331308918,0.003648579955562113,0.07567028829894024,0.5158151855269003,0.3608852016235583,0.7156836756468029,0.36182414502635063,0.3741217693296436,-0.13219572866093113,0.5832085246157702,0.1255361002976989,0.7609252584261509,0.5334102971872329,0.09571649331655246,0.36854565728247085,0.49035602916810206,0.810272967643877,0.7039109342660913,0.21673175463411373,0.3049242883285364,-0.3341573342549869,0.4873969696127083,0.2770056159910732,0.5177455855833396,0.4385309318833418,0.3688247129411529,0.1567835179609733
Cingulate_Mid_R,0.6013270489849948,0.5300504545344401,0.46574041480778905,0.3260930098818229,0.6515211442897018,0.17722831721055607,-0.13886293260607183,0.2705954973302895,-0.01573250662972978,-0.20082049060884014,-0.0836811239267659,0.31341258334810224,0.7639971889652816,0.3921494928631949,0.6596366603198722,0.299325358236609,0.10590821251614528,0.20049781346636233,0.5280214280130836,0.7219743798778092,0.700036205877167,0.34615996551062106,0.7019275113073815,0.5959286200772457,0.16134722767012974,0.22776158090772242,0.25621819871820173,0.3811289144550994,0.8432583346720103,0.5402644340382198,0.49849306593366904,0.4953715037099389,0.44059450667288597,0.2631448303675244,0.6011367541875452,0.38898356560579284,0.743057362727579,0.4873267628634959,0.43158872062254866,0.47539515583101805,0.11487687059746593,0.08236813207629871,0.07094990899396922,0.535464663383437,0.3720484377514858,-0.27379675028991374,0.32643492673495844,0.14667151914772578,0.18447939097646895,0.7689786835932811,0.5590248304037646,0.76751885332904,0.061053621501765735,0.3458526750277101,0.3275384769716628,0.6926123162118558,0.4698827873498923,0.5190102740812267,-0.023889971729316718,0.17525677214882143,0.3027582969602954,0.4948473289639851,-0.008239265715605404,0.6199555978649015,0.3369930576493824,0.1051940745092376,0.09108443049611258,0.9405177626452474,0.5994921479034345,0.35778028664379735,0.4133477334144652,0.3924612659706786,0.2252526202669553,0.12737041495011717,0.6710455197275089,0.031188222069867027,0.08631814537362097,0.26659935558588516,-0.041096549274083384,-0.311410850302076,0.5891683814715729,0.7130248364798648,1.0,0.5454854390970199,0.6849514887752297,0.5565843684074352,0.625113171847477,0.5249764125249392,0.22351910321372234,-0.2705561001630598,0.5964547227715067,0.18315664254195355,0.23631053238409097,0.5254975471627592,0.5530055115433594,0.11895200968753089,0.5679689426310196,-0.3017183028936488,0.42761100300153343,0.7447036577203512,0.5274883934271622,-0.16217455302894976,-0.053408085018931906,-0.3056216736921292,0.03138186494681034,0.4621613568336258,0.8326567218254881,0.3909467350595536,-0.07355098102449045,0.018148838724576292,0.14481569767388194,0.4910247031382195,0.05962527778602651,0.7709194636191974,0.35589867223570404,0.48259547896649,0.24459007734680988,0.6897558591258215,0.3129832202740649,0.6817508146796961,0.5180072452718113,-0.10994485627591898,0.47738101702570024,0.1801118821993463,0.7192866803552314,0.36901058776606815,0.405752172948038,0.2611957635339083,-0.11305349739353733,0.443440120998716,0.579628020129438,0.36963319830840025,0.1647821268087125,0.603957853484719,0.027062748705842247
