,OFCant_L,Occipital_Inf_R,SupraMarginal_R,Fusiform_L,Insula_L,Frontal_Mid_2_R,Postcentral_L,Thal_PuI_R,Cerebellum_8_L,Vermis_4_5,OFClat_R,Putamen_R,Temporal_Sup_R,Thal_VA_R,Cerebellum_9_R,N_Acc_L,OFCpost_R,Thal_LP_L,Rolandic_Oper_R,Temporal_Mid_R,Thal_MDl_L,Temporal_Mid_L,LC_L,Hippocampus_R,Red_N_R,Frontal_Inf_Oper_L,Parietal_Sup_R,Vermis_9,Insula_R,OFCant_R,Cerebellum_Crus2_L,Thal_LGN_L,ACC_pre_L,Thal_LP_R,ParaHippocampal_R,Thal_MDl_R,Cerebellum_7b_L,Thal_PuL_L,Pallidum_L,Cerebellum_3_L,Thal_MDm_R,Temporal_Pole_Sup_L,Thal_AV_L,Cerebellum_10_R,Putamen_L,Frontal_Inf_Oper_R,Vermis_1_2,ACC_sup_L,Temporal_Inf_R,ACC_sup_R,Angular_L,Thal_VPL_R,Calcarine_R,OFCpost_L,Rectus_L,ACC_sub_R,Raphe_D,Vermis_3,OFClat_L,Vermis_8,Frontal_Inf_Orb_2_L,Vermis_7,Thal_PuM_L,Cingulate_Post_L,Cerebellum_9_L,Paracentral_Lobule_R,Fusiform_R,Parietal_Inf_R,Rolandic_Oper_L,Thal_VL_L,Vermis_6,Frontal_Sup_Medial_L,Occipital_Sup_R,Cuneus_L,Frontal_Inf_Tri_R,Cerebellum_Crus1_R,SN_pr_R,Red_N_L,Precentral_R,Heschl_L,Thal_IL_L,Cerebellum_7b_R,Thal_AV_R,Lingual_L,Occipital_Inf_L,Temporal_Pole_Sup_R,Cerebellum_3_R,Temporal_Pole_Mid_R,N_Acc_R,Thal_VL_R,Thal_VPL_L,Cerebellum_10_L,Occipital_Sup_L,Cuneus_R,Supp_Motor_Area_L,Amygdala_R,Olfactory_R,Cerebellum_Crus2_R,OFCmed_L,Precuneus_L,Frontal_Med_Orb_L,Cerebellum_8_R,Temporal_Pole_Mid_L,Thal_PuA_R,Parietal_Sup_L,Frontal_Inf_Tri_L,ACC_pre_R,Cerebellum_6_L,Hippocampus_L,Occipital_Mid_L
Thal_AV_R,-0.130109374879106,-0.08798857170341583,-0.18633085734680227,0.231253041667486,0.13028852904841567,0.06883878727724983,-0.19231299504262864,0.3150537398090713,0.20507083448438657,-0.1396935782644423,0.2862139910367054,0.1663988071682804,0.16727003905978732,0.17793782854586648,0.15228865852365228,-0.16785112608136923,0.23268176413824498,-0.18330258142774686,-0.03752881819825028,0.04282251048162742,-0.1853701740919536,-0.2160018708677455,0.16756543979022798,0.2890968564592698,0.2835769783003049,0.01371529133829007,-0.020002314533656602,-0.21568430503717254,0.02361797430843804,0.4492582536249832,-0.18188386409810647,-0.030838584169865874,0.19638665685933043,-0.3813151664618518,0.1960873091392223,-0.20561869339696845,0.010660913823764006,-0.25009836885724673,0.38538180881263195,-0.10133750930935889,0.053691351369060794,0.15463622199652818,0.625827287243326,0.19346982371577837,0.31984668291259777,0.05488925756223068,0.11287307898132039,0.016715859449053228,-0.04771783293249297,0.03182597811523528,-0.3640851823703528,0.08157638444816606,-0.3116989511964788,0.33846845891868205,0.3989808458557498,0.04869784607605988,0.38233131961441885,-0.34130776216022035,0.29782305888741306,-0.4035175512587464,-0.04356969062159137,-0.28659216870270177,0.15813865086201795,-0.15840208534726555,-0.15765688538600972,-0.06163988705422874,0.25180909308693783,-0.21710764882667627,0.08251797753371332,0.038622272588462195,-0.08425588640799109,0.05986590595233499,-0.041556758997107826,-0.12133933686926393,0.005999304844539853,-0.0712374896510187,0.25623927020998943,-0.44331680628514025,-0.03204474996243465,-0.020437537688918338,0.10882790790891635,-0.18770560388074667,1.0,0.0530507571314224,0.016810400491701852,-0.0030799847061724695,0.07411941971465703,0.2498424408138037,0.004308367758779363,0.2863990574131861,0.01601069285177909,0.29845492273155727,0.0006596081589033249,-0.19510191774340935,0.08503299932663312,0.3132665981481544,0.4652862452358827,0.13080546829017348,0.2641546597395203,-0.13213011656554868,0.016397756096221367,0.04203040273793677,-0.3732806312183543,0.17221962034468336,-0.027520525089642194,0.019820862919255035,0.03137639911330213,-0.1173702103180432,0.4560821170987435,-0.06720572249614536
Lingual_L,0.06702629031061512,0.5448522153001691,-0.08534254636862228,0.20748522203104025,0.33750281566888685,-0.07015591660534852,0.26460140069870186,0.21240006746263576,0.33528396662105386,0.5361258123548215,-0.2017346944052255,0.034735254082781136,0.14580509534343858,0.14381911957971316,0.3806200894869024,0.07166079388398552,0.29545024806871395,0.2007215439949669,-0.05927966905025987,0.5006995160860722,0.15382937945053687,0.7105088929786018,0.18424823066286422,0.10249765337665827,0.45421447189732245,0.3621605120444846,0.5079181036845618,0.19102334443943209,0.08988378849469654,-0.01756472934772393,0.18972940171903116,-0.10403182388963052,0.03825065002741034,-0.32271654250497017,0.09878284986205244,-0.15488912634071528,0.259102844178105,0.5785904375701387,0.18037231800242248,0.053046990382462814,-0.11923264994441836,0.21079041386985248,-0.0528648556403772,0.1347478112843304,0.1278047427251513,-0.03480244014327877,0.10238724961690407,0.038427017470064745,0.4286405010132392,0.10448186286653487,0.44072592750942813,-0.14791413560482977,0.4787231181474402,0.11422908566598698,-0.014591588637222942,-0.10280347365240289,-0.13320590033678378,0.13131990735438837,0.002890890103784067,0.01546103648935759,0.11677650257876154,-0.1899487375337331,0.05749502244113824,0.1874541837239251,0.41417001970721773,-0.08923578846519543,0.296849417007782,-0.06871611092506952,0.2955424577042968,0.22448417776493948,0.35033929422545057,0.1288327396143657,0.5269318800191766,0.5442103275719165,-0.20344478404476782,0.21080387070702947,0.3473041376534021,0.2778967676604989,-0.1343986950883696,0.47975398553355475,0.2777734208788696,-0.27416371768371917,0.0530507571314224,1.0,0.49042748616627135,0.2039823530147882,0.1504597964079595,-0.012995674269971487,-0.06117727635316702,0.05946491358838892,0.25332487617067817,0.22700140888669493,0.5152892400695803,0.5941342749202011,0.1485621484093296,0.14862002989028777,0.06964740465791698,0.2322273187040707,0.02775222658374571,0.22366132670204336,0.03492547870592385,-0.0504930426650056,0.07436668082731157,-0.004623608142984431,0.458497306424569,0.26067837084418366,0.07373423576486424,0.1465327341514195,0.18633546182734573,0.5314898619829759
Occipital_Inf_L,-0.051536603659972764,0.9050396262768288,-0.24798561752688011,0.357759495999224,0.09482769758046522,-0.48768511234419387,0.1699267681042647,-0.29053322706530693,-0.1359567967160494,-0.14073323588622305,-0.37504871508332704,-0.24367787105012353,-0.5509629645156019,-0.19439188824994955,-0.09095460133397494,0.01938282474463293,-0.27230658351995435,0.23754256459269857,-0.5367567040244879,0.7735410944851031,0.15928910321088494,0.4258570377620328,-0.061514366443191026,-0.2213985281158436,-0.06341707889402605,0.18877136636605568,0.9368818566183017,-0.31154563432587296,-0.369644889298497,-0.16403570530358186,0.14989597452141312,0.09895153866500499,-0.09247499600540963,-0.06921798699885279,-0.3233258380324933,-0.3154696084420889,0.04052075792293141,0.2144990737817183,-0.008493612010040322,-0.22054195173209543,-0.09056273388455215,-0.03962251928510175,-0.0036062917898445923,-0.0447171845995502,-0.00756274368977721,-0.5061152405224655,-0.22632410401379788,-0.21808569921659457,0.3971102221549641,-0.24089466011841398,0.5413122791697201,-0.2972863803119019,-0.20975826560557778,-0.0703735383915782,0.0310083302143901,-0.15568194218272896,0.12437760224734057,-0.27530179111604225,-0.02743111763143561,-0.30893575200903517,0.10768713868928717,-0.1248258561705751,0.09738746930592229,-0.09456568300521802,-0.15983574598844474,-0.10550425208794245,-0.09343256600513251,0.05882630514869994,0.08811988387013922,0.012256201546836673,0.4030742364096956,-0.12250727896413312,0.9180751780315174,0.8722225863554919,-0.5051910801083398,0.5675100308079615,-0.16314798801826536,-0.042959000767856415,-0.34316060545635707,0.33871842396753454,-0.009904491017907123,-0.08743069409289737,0.016810400491701852,0.49042748616627135,1.0,-0.37626981967670226,-0.37513115821053516,-0.09457860808127619,-0.04670778896641056,-0.14717931518607213,0.08718258816446149,-0.032303132819507974,0.9388091072601144,0.8573901685851748,-0.22461734536223626,-0.1446657019699325,-0.11323497927143795,0.13593436146541552,-0.08571047688384476,0.3393295945621224,-0.005465390331979955,-0.3007287095643977,-0.06625653950480505,-0.27328540128026707,0.9520379557417001,0.17212621306197198,-0.21113872371532907,0.08658058036372923,0.13688685772725384,0.9719947300629727
Temporal_Pole_Sup_R,0.2588267259905924,-0.28843021002607994,-0.11851701067551547,0.038860186969679016,0.7248508435950777,0.6468237064336677,-0.0009414638399517348,0.2945943291027082,0.5634560257212968,0.4492363589165382,0.4599121253497791,0.5986451403486927,0.5702244966250961,0.501705893331362,0.7343105315415901,0.24881585207090165,0.6927288261810932,0.13712900093907696,0.7453817678719648,-0.13154825395657607,0.24057560335484893,0.4286276306786129,0.0736028472479253,0.328537169875873,0.5373337962423766,0.5050685905227514,-0.42171712085613255,0.7118572120366359,0.7459127227268965,0.14651114682240843,0.3364122630494665,-0.20551485976711148,0.5673692815466038,0.04692171401858584,0.39192055905938855,0.31622074875592465,0.3773367018570005,0.3632993158802061,0.3760442673008879,0.3963515420693069,0.12859259580195254,0.7666740276847922,-0.15479330770681826,0.3171671929009836,0.40588631796274627,0.7514258670104634,0.41738732731036415,0.5303161162028882,0.05787128801198089,0.707604090445914,-0.11633018840434217,0.30136904595372055,0.600274471248208,0.553719960667443,-0.04397443467320572,0.11882352264348459,-0.3109966986236062,0.3303433543239426,0.4744640170873201,0.4992251217873057,0.5283786688688618,0.156483495863628,0.3388485712035005,0.3785602548694757,0.782814290582149,-0.314190697363658,0.3427613303270124,-0.41046044365562434,0.5543226787966871,0.44399115719178833,-0.025348502576175762,0.5340293309052345,-0.3555531952498763,-0.36982717733806364,0.5355267139573973,-0.32636168553258843,0.5196243913240352,0.335891568893653,0.005913610325259646,0.4740393901886805,0.5653607133405193,-0.3131842585677332,-0.0030799847061724695,0.2039823530147882,-0.37626981967670226,1.0,0.5603846619988574,0.46127763584853576,0.06695145643848807,0.33293770117183963,0.36958303220776356,0.31083733356472976,-0.35586176236301825,-0.19103904807895783,0.31370026641819326,0.6483683247706008,0.3854404621250457,0.14962178929708972,0.4205840812076782,-0.3839077966372724,-0.12972873144064934,0.05220517384498896,0.4627060381619445,0.4417473475373155,-0.4595428488069147,0.37853520385307793,0.6204164439175704,0.3505645725911592,0.2270790081905381,-0.40142619078015546
Cerebellum_3_R,0.12154086540178959,-0.30910205868621893,0.17206877679752877,0.16968327816807893,0.307660203205885,0.49628220292017594,0.27951769927185904,0.5951330840440113,0.5853898700795401,0.39757972872709874,0.2780073633844435,0.32770302448595945,0.5693616665936425,0.2795605423081724,0.4757630345914879,0.04746789913126758,0.5188750499094295,-0.05882635509161724,0.4546397004359823,-0.17025707251755165,0.20748692191690243,0.20264945231020795,0.1968224403018848,0.33654164486692245,0.4992815944660877,0.29101912563138094,-0.35243229908480567,0.5098856272469264,0.5495482577271013,0.2874603564407657,0.10664577200424763,0.18353754952188825,0.19010031887122075,-0.09647765346321147,0.5598796503286287,0.3452438186089379,0.5494032257722968,0.29642584853110604,0.16625004551229455,0.5087002776979199,0.2680473927327969,0.43190919550174217,-0.16819957150963896,0.09669618450828599,0.28189988907481933,0.46378697768820254,0.4575769753992948,0.37274280347824973,-0.07035021939988961,0.3533764241409237,-0.002465881957436732,0.3518874091736123,0.48300915197897915,0.3910976454820287,0.15538087054019184,0.3213733165668765,-0.25488062539115663,0.4593509129085673,0.3539509315511354,0.4890606071739378,0.22955175825753374,0.08052074745481588,0.199818996114291,0.39500296784152045,0.41399776839197455,0.14282659886275156,0.681584354200846,-0.06852618667056778,0.22034642550801492,0.2587950813553654,0.21706641657283302,0.29747752160284713,-0.38679775723483417,-0.2481783485874514,0.33691350610177356,-0.1630315205468614,0.5079936566145229,0.3320057898583648,0.33787517440893405,0.2707159767704622,0.4656355319039153,-0.056338834022958424,0.07411941971465703,0.1504597964079595,-0.37513115821053516,0.5603846619988574,1.0,0.26295305263046104,0.035389134764801086,0.1101181677717717,0.0787760096216477,0.22759426447228212,-0.3439601040756158,-0.2685741533086585,0.49299522119552597,0.38876937699940917,0.23969821346489587,-0.037011605885823896,0.1494038179820632,0.013692944310299372,0.14688659462065642,0.3365955847882766,0.2502312268169793,0.3753030393930532,-0.38629630408282545,0.18603001445476713,0.24385915765840457,0.463315515943347,0.26516512656890684,-0.3797890558940708
Temporal_Pole_Mid_R,0.1392371652073869,-0.16918168751628307,-0.641573387099567,0.0912385665675303,0.5822615555474516,0.3836990594228415,-0.5268140730855856,0.015361330865213832,0.5422896456065245,-0.07175342175960854,0.6470326881214946,0.5720705705957967,0.5079436105286721,0.007672326649931198,0.6187051439428128,-0.1634272233340205,0.23006332959870016,0.005723321955146521,0.4564302675425477,-0.1075592694982461,0.18186962895600847,0.1424425722308695,-0.18352293828442598,0.4009076325165517,0.43248487206339103,0.18097459514771314,-0.19411805929882797,-0.035548006452388585,0.6371979474387397,0.3052544574397805,-0.026026937958306323,-0.5029171787940986,0.6807154741254581,-0.08440376568346417,0.2625938445863489,0.12863624681824368,0.06913259938436273,0.03718477001048049,0.3267569886813469,-0.31297407519827825,-0.2011107543260048,0.7115054887979462,-0.1985401010469484,0.7946909462733226,0.32237096142896277,0.35513531533877324,0.35865103505781537,0.17379296754757836,-0.24945019849678382,0.5145959072415026,-0.5679569500500445,0.07026706691047191,-0.1751623973877792,0.8295058203837495,0.5159831983305649,-0.013272946141770532,0.15437629683114393,-0.42925346534501946,0.7591907442882373,-0.18448376406593237,0.6088166842968542,-0.0034085821830003283,-0.005838364520184012,-0.13404945677816765,0.3029633595561456,-0.5981673990124737,0.12843505770864896,-0.6144703158089653,0.697185034197124,0.06793964323235345,0.13301162160954955,0.5149230125317924,-0.1377309935259345,-0.38027149260163473,0.3219233817126772,-0.1432668614002488,0.5463419046833078,0.18024689265138602,-0.4516978570405861,0.30906249316314666,0.1891946224765643,-0.22530295192598745,0.2498424408138037,-0.012995674269971487,-0.09457860808127619,0.46127763584853576,0.26295305263046104,1.0,-0.07428410457116168,0.02061726208838042,-0.09763741413347887,0.7518604603446877,-0.1251562817205643,-0.25013812577792843,-0.1382344932238934,0.7615429372624297,0.7458406038766777,0.17102196089943286,0.8356139775266762,-0.696179023576296,0.3742156914650309,-0.0621804976283231,0.37053364477957274,0.01912154426740394,-0.24832113495053976,0.2227370083993672,0.5047310545270984,-0.0026341220708655717,0.6958044402456068,-0.23216531970155865
N_Acc_R,-0.189292259663633,-0.12079789777953562,0.014434685468362744,0.15803316765401038,0.18391250460514,0.14457285881488982,0.04503300698695425,0.010199630967465444,0.050561249239120434,0.2583691071259332,-0.02158221929020103,0.1720002885407077,0.030497933915640013,0.32887024462094566,0.01919119781723769,0.6125990095779579,-0.03463771957242783,0.19429666990337494,0.10006184740010701,-0.018021215575692327,-0.025944628558486064,0.019271613168698718,-0.07024699349378503,0.1601203399347227,-0.024034401510619193,0.09308025009607451,-0.1181247419234759,-0.010844896971931329,0.08916773569758987,-0.02662839276066486,-0.07021311298504133,-0.06604545675046483,0.13402319001541305,0.23125851911052037,0.1795593199631898,-0.013068218470094999,0.1738912491823868,-0.11706668865462642,0.1813888361146666,0.16665424255085373,0.17142692833436968,-0.07636006409333711,0.16366702486985518,-0.10088378196518512,0.39334727621818444,0.1775351771995361,0.10543396383053193,0.14616151771530744,0.06084282663646512,0.1047084905517439,-0.007720386725784374,0.12806944578340093,0.01745609498370834,0.0024671400942177526,0.13028053500709608,0.09710642753415183,-0.031245147157344614,0.11858528480380454,-0.02130337275728165,0.20305704290098847,0.29588931189862644,0.14646324447946338,0.26890159684209375,0.1223741780976979,0.12315488191267582,-0.03194629613554211,-0.0003164624764111711,-0.01148361361375428,0.0452889349646804,0.2641507334348908,-0.16829642296634736,0.0470510798178182,-0.08296516450605165,-0.05020163548969755,0.15328622100659658,0.010362902822195567,-0.04318939478147283,0.13212253267538365,0.08089353800704738,0.11538645161539426,0.22637310813822173,0.1686909367849428,0.004308367758779363,-0.06117727635316702,-0.04670778896641056,0.06695145643848807,0.035389134764801086,-0.07428410457116168,1.0,0.38469146225501405,0.25885343078872414,-0.05335485704574136,-0.06929183906905582,-0.0432846425650296,0.09723890925105053,0.02128322555210861,0.24278216247777687,0.11608970058957811,-0.08448435443448565,0.03408659076125725,-0.23219796767102188,0.12971582411498028,-0.26029238967001234,0.09555189375913915,-0.07169062287490352,0.17666495711276334,0.09252865518256422,0.070051034177727,0.011739952203817313,-0.059186343306129784
Thal_VL_R,-0.1799513811126695,-0.22701217448185115,0.016479300680884035,0.24098660163214827,0.4576861169166873,0.5079774750504983,0.23532098118738629,0.32832000530301064,0.21414699397205128,0.17035540647320224,0.31404061349834667,0.5368599295998769,0.20043529190159545,0.8318980854796618,0.2637283707220967,0.6180728915031923,0.1629555419104045,0.4151073327335017,0.5067861931896604,0.01231907950871735,0.1577981331172174,0.010881440768436834,-0.15823729774848816,0.5168632716869854,0.43154559997781394,0.5168260104232993,-0.2037881254765571,0.09732686225968018,0.20835232606291335,0.09108415152810817,-0.0656109276791233,0.10016919570005689,0.39335563659328504,0.29415354427632506,0.414643949563363,-0.008842694502259933,0.20199910332313042,0.05859919213760974,0.7729183851796061,0.3577576018315339,0.3622094743499249,0.10326228250145716,0.23977260732036235,0.05684011361228197,0.6538322080356826,0.5940350620677344,0.38062131264821747,0.4754956362925134,0.11877768537833784,0.37969629093496265,-0.05079438466943753,0.5639599934169647,0.1737566682513487,0.15613103150986415,0.08613636525439729,0.284706426546066,0.17178609162169547,0.10000107103752391,0.1041615818249203,0.197880736805841,0.24050266431873912,-0.08407643410661365,0.7580245445808746,0.4781210875774687,0.19808390588566024,0.031137565872408297,0.20544804042724849,-0.1458799708192426,0.3013622684767287,0.7225014460158973,-0.15328696636257827,0.3207955959896682,-0.18716605081890939,-0.11814129325086652,0.5295453991577465,0.049195998450270007,0.24085610474726593,0.09215850798479697,0.26523285661794826,0.4371777635337447,0.3441886098425272,-0.015554754770647456,0.2863990574131861,0.05946491358838892,-0.14717931518607213,0.33293770117183963,0.1101181677717717,0.02061726208838042,0.38469146225501405,1.0,0.7571623107971002,0.17431413124218303,-0.17288797174731368,-0.10394431411668026,0.4131244839973855,0.10181447647325269,0.3422091774517575,0.09086646024089695,-0.02200245236354979,0.05951808304676301,-0.4490582684080928,0.25503114165462415,-0.31252553078788914,0.4563292185753299,-0.18042239046998076,0.4951319013660037,0.38686209110771014,0.2781679401310273,0.2524708087538136,-0.18642651254477663
Thal_VPL_L,0.027841362797760633,0.07639429777088942,0.14407263398727238,0.2800674603236277,0.4763052238784546,0.4629776416575639,0.49852782471726176,0.2698401886267547,0.22089052102157658,0.20912489320504848,0.17287396544662328,0.4689921177161956,0.022732962141395127,0.7511587537946312,0.24222360310360105,0.6923544289793945,0.12375983653930879,0.47979670186531026,0.4766035620546879,0.2203685833902493,0.47448723106488716,0.24362774591259082,-0.03288347080048379,0.41504325953315363,0.38790594781188176,0.7361111374937535,0.032485586560638026,0.21990816668300509,0.16696830653216702,-0.057712616074926525,0.22260998179857963,0.2678622588638202,0.3277892058609743,0.49123632591564015,0.3417847507632114,0.20772876309834043,0.1862752129273405,0.31798905941541794,0.659148116213394,0.49916676061367926,0.583824983923266,0.08262990744982486,0.18415812687483393,-0.09845627766261751,0.6053071989131324,0.5455004650086144,0.39108918884196353,0.533277090912734,0.27349113221731447,0.3987606549504904,0.29645991254944054,0.5838719103367129,0.3408849758608834,0.02396215954615091,-0.19946491161879676,0.2517434908500381,-0.007714981474556819,0.21709707057052202,0.009183190084124116,0.30230764907057495,0.3040916248093396,-0.044934593500043286,0.7701479592221554,0.6800459361848818,0.27216161979808035,0.18982644491143175,0.21845514978227928,-0.043198913505327646,0.35026085061090045,0.8137883772890016,-0.06281668750338766,0.3677990785431201,0.06849885064879767,0.2023421379384492,0.4964308455157358,0.08164156269961162,0.16234845585658583,0.3455887101889237,0.33780345768445336,0.5740367829996652,0.48743289529594014,-0.12968599245195295,0.01601069285177909,0.25332487617067817,0.08718258816446149,0.36958303220776356,0.0787760096216477,-0.09763741413347887,0.25885343078872414,0.7571623107971002,1.0,-0.01414609467625192,0.08580802638382641,0.23109947865043837,0.574077305279875,-0.04751862706270874,0.019679076394072424,0.010668914980640315,-0.13174114333420991,0.2536954291704196,-0.46188911979395125,0.20027200497155387,-0.041530263503633674,0.53852438379103,0.06361491111448354,0.6853229411508986,0.42681231797227326,0.41389852921824105,0.13011921812918922,0.09500982541296069
Cerebellum_10_L,0.007291075231799791,-0.10240865321002696,-0.6537276763859651,0.1499275909989515,0.5700501183155134,0.3670481009860807,-0.36990245390914006,0.13313728558774854,0.6181973566042768,0.09906593573175859,0.5403469242412908,0.5592915670571403,0.5162645412372386,0.0933279331347056,0.6235379857827367,-0.07161957155112784,0.19006846442481817,0.18372421198958214,0.430221173979836,-0.06588297963723323,0.14279787075324007,0.23687177756888178,-0.1933618647469497,0.5571137245179084,0.6060696980559005,0.2716126946287681,-0.11253850424650386,-0.2784767898610627,0.5293645414784339,0.3606684663791443,-0.22016070905089927,-0.5042129130619147,0.638163236570793,-0.16573484051820953,0.41221872520473773,-0.005259607079212653,0.03365988167678548,0.15762612834060427,0.4475888878778041,-0.42074443459337874,-0.1809752944858985,0.49920101522447047,-0.2266747286495049,0.8643473027611815,0.3932620144743069,0.31874904130253534,0.473207948700496,0.1655922140239389,-0.1842461809181908,0.4289709432696469,-0.4821560580464953,0.10080023490592353,-0.09889202122764246,0.6921009405438816,0.617752375795682,0.14079831672906112,0.37464923759030094,-0.4992005584223869,0.6301718950573313,-0.27195820996440384,0.5081130470340977,-0.3079271634539441,0.11302462845809184,-0.03549878308112185,0.25949503124280576,-0.5155744486415011,0.15383482707618565,-0.6003787051684882,0.7684524539521269,0.2195448469061079,0.2099759562002742,0.51404288672706,-0.041638547094149304,-0.32183389041383476,0.25970353939281765,-0.024211849690478283,0.6430439939726684,0.23146318767773946,-0.4147876747119546,0.38506980520857736,0.25193235011184617,-0.1790587421291139,0.29845492273155727,0.22700140888669493,-0.032303132819507974,0.31083733356472976,0.22759426447228212,0.7518604603446877,-0.05335485704574136,0.17431413124218303,-0.01414609467625192,1.0,-0.05779704713133877,-0.17984775786119542,-0.04989118310407329,0.5961035013867036,0.7610805541686839,0.1826294293736337,0.7304791227889516,-0.5991611820749113,0.35950184798431944,0.15095986901447025,0.11767487367023081,0.03433306197658585,-0.18378296032501915,0.32529803911456445,0.44964582682727866,-0.09291375962198681,0.846881446902537,-0.14983571569607676
Occipital_Sup_L,-0.003335116437054115,0.9150340260050761,-0.23532853565516654,0.4065166537344058,0.07369144732270826,-0.45943134385516393,0.1937074277956271,-0.26141361398239416,-0.07148728633571655,-0.09970368416508699,-0.3548075711927725,-0.23357028920490197,-0.49993096116167296,-0.21204131342122087,-0.1008437178602089,0.04672867542761252,-0.2549774574487875,0.1960835535280684,-0.5191257404424281,0.7501740067359507,0.13407649993190437,0.4468920145067033,-0.03643333600047992,-0.19935970364113878,-0.06991197026097183,0.20093749321743262,0.9377579270889667,-0.2567847999124231,-0.3647806617763949,-0.14486472583652749,0.18346165045264687,0.08080572967890695,-0.08683455754307222,-0.0958155371358154,-0.2626047632990207,-0.3076291340919778,0.004622905678466257,0.23862208976487048,-0.019294853499023063,-0.19319224236174343,-0.08961355328530124,-0.06510501513353845,0.0353050846533694,-0.05083346202402068,-0.015651818941548247,-0.48321406521628946,-0.18830356985220933,-0.199464769829347,0.4298908068742357,-0.22049917530715368,0.5405113062488862,-0.33335704869562666,-0.15725910004519209,-0.08069520844343553,0.002222854272755267,-0.17015566458538117,0.10084108659371585,-0.2204606078301945,-0.06384801137257383,-0.26114747003984706,0.07127550434517306,-0.1059441765589145,0.05280090888372215,-0.06149084377039152,-0.14396729722959398,-0.06607285954188948,-0.04227858887303592,0.06779134927067972,0.10026179336653035,-0.018581000040984383,0.35974776704286193,-0.09936321233632565,0.9359830613008377,0.8719294230418285,-0.48325551725111365,0.5776004294665061,-0.16823997964372708,-0.004643602007435382,-0.3027693906743457,0.3217064656095069,-0.011834164317619585,-0.06640279451004137,0.0006596081589033249,0.5152892400695803,0.9388091072601144,-0.35586176236301825,-0.3439601040756158,-0.1251562817205643,-0.06929183906905582,-0.17288797174731368,0.08580802638382641,-0.05779704713133877,1.0,0.8749002535371195,-0.18166286757753974,-0.14154251650175928,-0.13214254330838587,0.14556453708110484,-0.08860821500001495,0.3439573384939123,-0.002848142531195527,-0.2368691413437036,-0.05346041003736484,-0.25924954256981547,0.9212999842552901,0.17544261938591943,-0.17607014458236783,0.07394529515915808,0.11113366612761257,0.9483070666041721
Cuneus_R,0.0401108633397285,0.9024741860769836,-0.05428753620503078,0.38309136727014,0.10020117662282503,-0.3772678462557183,0.370497393314699,-0.2560412686424472,-0.09887659351659742,0.1137928130537897,-0.41986970358453046,-0.24517306998377641,-0.5001489760763517,-0.09407796757187166,-0.1127319575929158,0.14380045244983403,-0.15224031110368566,0.31194785550979626,-0.4099484745671898,0.7380042438078188,0.16698745501076873,0.5604809065258761,0.01793559224193941,-0.24216750708466891,-0.07108472553671738,0.2769420817958956,0.8694432603160333,-0.030634932930312837,-0.31435371985517824,-0.27129281370408237,0.2717401003756929,0.13343760702216007,-0.1315306219747184,-0.01134287063056541,-0.20735123827790408,-0.22547244312367376,0.08812434826266552,0.3530892810782913,-0.030912055916878747,0.0324821820553484,-0.05268897527190642,-0.07810960327716505,-0.022321754701037255,-0.1733157407695108,-0.07054767334519754,-0.3681093233293519,-0.24174501796373246,-0.12232133129545526,0.5230365651356411,-0.16972252208906058,0.7421951863780999,-0.2624969390950811,0.11951827075830876,-0.1808367825298808,-0.18385969746867323,-0.16923346305293868,-0.04684741497608214,0.057296791715398775,-0.19762484219392656,-0.00849805469123197,0.06806829029176825,-0.010765542849110887,0.10204242233093047,0.1294652412062874,-0.026731526476808497,0.034980528779847725,0.008951352998529942,0.1817889158181308,0.0590143810269807,0.07340602688733322,0.34958187048470396,-0.10640353666864291,0.8784013505175456,0.8978040775562901,-0.4260242368808168,0.5586578678286379,-0.18041979617899007,0.09126365932213615,-0.17913064090425218,0.35559236663869276,0.06278785137078668,-0.07649000276047081,-0.19510191774340935,0.5941342749202011,0.8573901685851748,-0.19103904807895783,-0.2685741533086585,-0.25013812577792843,-0.0432846425650296,-0.10394431411668026,0.23109947865043837,-0.17984775786119542,0.8749002535371195,1.0,-0.0664946266871432,-0.2185239468508596,-0.24497460851895672,0.1264320170426957,-0.20011731319209172,0.4718658887350732,-0.0739045095398088,-0.17210497161909027,-0.010966447643926599,-0.1502525705009979,0.8782838908576083,0.20319750533877698,-0.1576346502939944,0.24119793426134184,-0.08310359171401634,0.9071148620140319
