,Thal_PuI_L,Thal_MDm_R,Thal_PuA_R,Cerebellum_6_R,SN_pr_L,Thal_PuM_L,Parietal_Inf_L,OFCant_L,Red_N_R,Lingual_L,Cerebellum_4_5_R,Thal_PuA_L,Hippocampus_R,Temporal_Pole_Mid_R,Temporal_Sup_R,Cerebellum_3_L,Vermis_7,Cerebellum_7b_L,OFCpost_L,Heschl_R,Thal_MDl_L,Temporal_Inf_L,Amygdala_R,Cerebellum_Crus2_R,Fusiform_R,Occipital_Sup_L,ACC_sub_R,Hippocampus_L,Frontal_Sup_2_L,Thal_LGN_L,Temporal_Mid_R,Frontal_Med_Orb_L,Thal_VPL_L,OFCant_R,Supp_Motor_Area_R,Olfactory_R,N_Acc_L,Thal_PuL_L,Frontal_Inf_Tri_R,OFClat_R,Temporal_Sup_L,Temporal_Pole_Sup_R,Occipital_Sup_R,Thal_LP_R,Frontal_Mid_2_R,Cingulate_Mid_L,Frontal_Mid_2_L,Caudate_L,Thal_AV_R,Thal_MGN_L,Vermis_4_5,Putamen_R,Vermis_10,Precentral_L,Occipital_Inf_R,Caudate_R,ACC_pre_R,Angular_L,ACC_sup_R,Frontal_Sup_Medial_L,Postcentral_R,Temporal_Pole_Sup_L,Postcentral_L,Temporal_Inf_R,Temporal_Mid_L,SupraMarginal_L,Rectus_L,Thal_LP_L,Cerebellum_Crus2_L,Thal_VL_L,Cerebellum_6_L,Angular_R,Thal_AV_L,OFClat_L,Cingulate_Post_L,ParaHippocampal_L,Parietal_Sup_R,Paracentral_Lobule_R,Cerebellum_3_R,Parietal_Sup_L,Vermis_9,SN_pc_L,Heschl_L,Temporal_Pole_Mid_L,Pallidum_L,Cerebellum_4_5_L,Thal_VA_R,Frontal_Inf_Oper_R,Olfactory_L,Putamen_L,Thal_IL_R,OFCmed_L,Raphe_D,ACC_pre_L,Cingulate_Post_R,OFCmed_R,Cerebellum_7b_R,Pallidum_R,Thal_MGN_R,Thal_VPL_R,Thal_PuI_R,Thal_PuM_R,Insula_R,SN_pr_R,Cuneus_L
Vermis_9,-0.04427917935798415,0.1128671661420786,0.3201256800638013,0.6303125872438975,0.27643265716926135,0.1436306178871002,0.2525945342724859,0.27027009365226423,0.14692794762793715,0.19102334443943209,0.6409460729407752,0.2177276737086823,-0.08013983484116212,-0.035548006452388585,0.2648691750474276,0.6585223190227714,0.3532329845779026,0.41538862661786835,0.11567760466277474,0.16513508491102333,0.0751786885875149,-0.0494466971316363,0.25604192955122373,-0.00366828399712053,0.36090773144082167,-0.2567847999124231,0.04251321983004761,-0.30749618113803645,0.145066680921425,0.09545972146617279,-0.0757162812286668,-0.23013079128610844,0.21990816668300509,-0.017719791857138827,0.14651143260426236,-0.12016706313338231,0.15991632854469434,0.31632041422983476,0.2434372304777598,0.0693742089301388,0.14040350532273316,0.7118572120366359,-0.26792075703859103,-0.002312871232984804,0.31993745344351743,0.3496586499339919,0.12134658520552742,0.11057413518541588,-0.21568430503717254,0.1328409467560973,0.48135469679625625,0.15588699895723201,0.700544308313549,0.23499018741592337,-0.12856038355820548,0.03544802338276413,0.2562782272030748,0.24121936252276502,0.35068144608894225,0.14332153090046656,0.19577602004543876,0.4350726377249301,0.22679363416344558,0.1970590000686867,0.3450385754425145,0.452432800608308,-0.37189367444224014,-0.03154936684062976,0.45084151178503773,0.18791825249994643,0.469952952673073,-0.113392838560869,-0.10728789923646893,0.0683611368727818,0.3393892443071378,0.05627072245411987,-0.2612886403797901,-0.0210431687163987,0.5098856272469264,-0.2752033359858641,1.0,0.2996113404047214,0.17380081949308293,0.38968610467733217,0.012773704048978072,0.6165929168124799,0.33019782404708636,0.4402177243599959,0.19100688198681293,0.07213905322265257,0.10388132624675446,-0.05161796703119929,-0.5959051204278336,0.07150345393908109,0.36147499761538227,0.08874703065346674,-0.14452701785848343,0.09225601602041009,0.19042757990307949,0.11645441273323122,0.2645197669732929,0.11798371629376546,0.3988984796336541,0.11130738563253567,-0.10060086224992316
SN_pc_L,-0.04251925113391927,-0.08796513082197624,0.3672522903533596,0.12451585733970383,0.531311394173331,0.391674939553868,0.3047576187138372,0.0642784296497296,0.3586038016593931,0.30030981635873116,0.3239071262934654,0.018409136358795795,0.13797112181881863,-0.2107709402330661,-0.008853536916803795,0.40709569423914277,0.01485352809609775,0.3085567949035366,0.034191036787136225,-0.09592462628021646,-0.2529147253612926,-0.25020457010393904,-0.03901834692440868,0.04855089501791994,0.07374193809809255,-0.05334346701224574,0.3066243109069368,-0.11895750197345377,0.2244598359295741,0.16070905382555506,0.09175071964686798,-0.12955361171585314,0.2699538231413248,0.23246918074032838,0.2353906356527747,0.09886325509311375,0.13297847766321552,0.30916399785880105,0.06214617555404915,-0.0022516796522048504,0.08466190362974822,0.2612157248964834,-0.05579829724219421,-0.29837838452553056,0.2731259531379827,0.27724003841642353,0.12771952068802842,0.18984765939584491,0.12726385865319984,0.2374698420674919,0.3994651681846233,0.09170973729944154,0.4806218213057224,0.30210455124407715,-0.04592704528538453,0.07259234190224513,0.12736275693484445,0.30252049505751105,0.2584278733146403,0.1487221544122724,0.23064791622354877,0.06149314255335837,0.35282078548995816,0.3687015685490688,0.11681354910205471,0.34542774310459473,-0.020675762896150845,0.1960929009725931,0.02932645834876758,0.2862020530400872,0.32620872659873384,0.12273946724911242,-0.08708894169672883,-0.0072255744567923325,0.3659856270533095,0.09508687268145473,-0.01395320594211873,0.03528078130150963,0.20180019419593978,0.05224289813834635,0.2996113404047214,1.0,0.23899459901076656,-0.1368192439774993,0.1996506664708074,0.3548959418478117,0.43096278824807316,0.249910691862608,0.17326768525038663,0.14265653837602166,0.425784365103202,-0.21114929388365786,-0.15408478885625512,0.036088015562838666,0.35398588460842534,-0.09086090775348589,-0.15959998424344185,0.36487445468185725,0.4989963174304569,0.12022563208738443,0.22839117326877154,0.1715816399810475,-0.017406612755463832,0.20223122673196436,0.09589908204862199
Heschl_L,0.5566869196461941,0.2797282246196498,0.34619841535750173,0.06608293156228945,0.6366882616455183,0.6214477495307273,0.054836609233384015,0.1624642620952105,0.6137362587251137,0.47975398553355475,0.06116750625530762,0.5379397740291841,0.4270781080374813,0.30906249316314666,0.17226053728668891,0.1715181548256049,-0.08600379423066154,0.38489819387149266,0.4678657519323556,0.46776849867571,0.5804834536035992,0.42774936746499365,0.3243631534083937,0.21747424636550564,0.229063954159974,0.3217064656095069,0.254280689693451,0.5177242559815558,0.6465178336530857,0.058572491660511504,0.46476631125510703,-0.12986558442659438,0.5740367829996652,0.050038153338960084,0.09168370700676702,0.3099960269170532,0.45196528126148944,0.5148525422612305,0.3577504735750911,0.2397630919077517,0.7756378527696266,0.4740393901886805,0.30422802330792564,0.1618265779273397,0.40689905772896134,0.4993784379919526,0.6679121305657628,0.6797822223601702,-0.020437537688918338,0.6600264652547887,0.14052757223461398,0.56140506246056,0.3931385374552207,0.461713152510783,0.2989960275084139,0.5578843931121278,0.5285682704539961,0.24280640314107055,0.5562655909163347,0.5825884206630828,-0.19710318298868285,0.5279810915802949,0.3143171519525736,0.34025646948315386,0.6330001701490302,0.3951997454257553,0.11530458068471121,0.45604501510239515,0.2425753994364205,0.7117306047034029,0.3752845655118638,-0.034610189369731384,-0.2899926695879536,0.4746184980433333,0.5412913374728039,0.2224953850090885,0.2702995447796775,-0.20519439136828985,0.2707159767704622,0.237868223969126,0.17380081949308293,0.23899459901076656,1.0,0.26972417005347854,0.550347876506677,0.2621090227080365,0.49984454767886766,0.45197301056587197,0.2666972465089305,0.6301131086697886,0.3624097723185214,0.17858328521430314,-0.08102997943125712,0.511017127119933,0.5189887695818498,0.4531291466427983,-0.164687156999906,0.3605949208389801,0.38793794250430674,0.4080534476239783,0.2679783414547076,0.5166252627840284,0.42310914317701365,0.49371710457177714,0.2698358226392925
Temporal_Pole_Mid_L,0.042495734295907056,0.057861382389090076,0.14772241172288963,0.06706687884312565,0.1589289093320525,-0.041546775575263664,-0.04843335924828774,0.47177786694265417,0.19329765391053122,0.07436668082731157,0.1121234287471499,0.2483661939532054,0.02493850062990016,0.37053364477957274,0.11394271110144367,0.11325326650926534,0.18821981854128775,0.12709042655745106,0.27303793546366145,0.3490817363284623,0.3556216447994553,0.13423134890614094,0.22298303003056946,0.0024088677273878113,-0.06478209039922289,-0.05346041003736484,0.12694658142083365,0.03624766261928999,0.31659088785867234,-0.045222340617313915,-0.0254757232994842,0.19413155852353348,-0.041530263503633674,0.09280290439331451,-0.15868944205647928,-0.044250143128146784,-0.06505984783695183,0.38425109267660223,0.20679355795466742,0.17480229735869757,0.370350281542523,0.4627060381619445,-0.07984371688410993,0.04694708253984993,0.274943131173035,0.33635135613597056,0.3172991725672022,0.3060032728480928,-0.3732806312183543,0.2714088247333559,0.03001748458978674,0.2446899911196041,0.13310232852982015,0.09886937603063876,-0.038540651649037805,0.31664601524717223,0.3743574475479865,0.04880122165374207,0.42397648410654537,0.38419734656390675,-0.18580042357626922,0.4904236858713108,0.006455435642240123,-0.039999967784190675,0.37032995934442564,0.16930869120100214,-0.21054251833412052,-0.03354307795247223,0.29586067034094576,0.05743752697969545,0.20548139061310072,-0.14905115558822488,-0.46573805071927754,0.35091931690370193,0.13754692436510468,0.24101689841315788,-0.1250640037776338,-0.26060437999899433,0.2502312268169793,-0.1387089955261811,0.38968610467733217,-0.1368192439774993,0.26972417005347854,1.0,-0.1008599730195992,0.1494028185169643,-0.02295098176277003,0.25248359752750077,0.3137820952728496,0.0214636805190208,0.0282276542852163,0.29455948467136994,-0.3694917239529236,0.26899803133542727,0.2997249243076444,0.3690928279217337,-0.27729392487992766,-0.1710003738593399,-0.23350328165429995,0.07734409653063028,0.017938654259047514,0.019467042168520746,0.4081756114326393,0.27243901026409967,-0.09165483046481024
Pallidum_L,0.6278992759337839,0.39119832486394773,0.45310560078351186,0.04887647381595621,0.5715038799732935,0.6601378406921176,-0.07954546112781011,0.021859737736323933,0.5912337929731661,0.18037231800242248,0.16790294765460204,0.4524066847976877,0.7462821892965543,0.3267569886813469,0.2905019648488667,0.239978350122713,-0.12786457803408893,0.11759665152146374,0.37118089174173213,0.4824980733038177,0.4169828265524555,0.4270360887537626,0.24575577482174102,0.03005317500624314,0.36270159320703527,-0.019294853499023063,0.3392219157018487,0.59592477320197,0.6462164300160526,0.009075404082990738,0.13570560814226953,-0.1617854324092733,0.659148116213394,0.30115926790086595,0.2829612575525942,0.49831338478580806,0.522581961279822,0.17388900007216218,0.6199051792169584,0.5776799207248937,0.4462853925866145,0.3760442673008879,-0.022664587195466577,0.21521674607534566,0.6207122268543158,0.5045981538403775,0.6227422307056995,0.7174173747372231,0.38538180881263195,0.4594573430395452,0.09671877202234162,0.746475721665802,0.30838610562929425,0.4341239888322158,-0.05645831146177127,0.6650545900065149,0.6483090758620262,-0.13748107810364119,0.5747740630204714,0.6266741062764455,-0.030118731956030993,0.3086339517354735,0.15938751892387581,0.1361971765399727,0.13655288614828512,0.1258735429878361,0.3229623048851264,0.4080117712466623,0.0021662609918690367,0.7594330905139542,0.37464518856248624,-0.2168559025671216,0.1524080145284043,0.4081412254558736,0.4298683489689084,0.3242036718462628,-0.0754059220839479,-0.14614324642319462,0.16625004551229455,-0.10174339660984384,0.012773704048978072,0.1996506664708074,0.550347876506677,-0.1008599730195992,1.0,0.29842523239154833,0.7802419696276446,0.6612922507244037,0.2945693273517482,0.8102778830255054,0.43593783722407764,0.3041172575358605,0.2925780440634254,0.6707159483333893,0.45297080875984636,0.43701271317436463,-0.14166252407859248,0.829924667971089,0.5716284814723794,0.6098623672097558,0.31082372310755957,0.6817896245446337,0.43160601093210854,0.4776687983573344,-0.10341677063016137
Cerebellum_4_5_L,0.21454684965492413,0.5062765118506736,0.5203492315707033,0.5710857032787057,0.3918278241387708,0.4237505302576714,0.6306406995139049,0.19997530935621946,0.29903684077176496,0.06351329536510443,0.9058661990774242,0.3190982834741235,0.27921960690973685,-0.12445296708171304,0.15925976384158347,0.8688842294522742,0.2880607854868477,0.477454613251779,0.019064432919705564,0.33073175589750214,0.3047079812149302,0.21010814255097254,-0.028755801713310748,-0.1758155120942719,0.6260238197190001,-0.20707364319204538,0.42474929526724825,-0.08187928289096207,0.39484491106293174,0.5296494002783777,-0.01663934432107379,-0.11281041975744564,0.40116634657612277,0.1869655164632086,0.5864293427662014,-0.12677334979718044,0.3296947803899684,0.3540640847203309,0.43908375182187476,0.2258057612814094,0.06738197461375359,0.4353967138485984,-0.24864866441497463,0.12923475105988136,0.5559175007524564,0.6372862651864889,0.385297945233196,0.23277556178423545,-0.10131745105619507,0.34707231843103126,0.3258364926585528,0.294574582231046,0.49344466425124206,0.688847997418321,-0.1572959576942467,0.17164214924243174,0.292264741788974,0.36993734933690614,0.37868457736025396,0.31772000714565485,0.5523189135472735,0.17721487599923766,0.6442996615729708,0.2193357133705771,0.1208713728130003,0.66816062002045,-0.11725437224315045,0.14689640792258768,0.29443285966779786,0.47910068384072224,0.7918538697213116,0.07223744495911064,-0.08409629790167038,0.1425622223303944,0.647172751636547,0.13587578305431877,-0.19513095651119658,0.40103787606923286,0.6977362660939748,-0.16463231537043888,0.6165929168124799,0.3548959418478117,0.2621090227080365,0.1494028185169643,0.29842523239154833,1.0,0.5238349299160928,0.5055201930609269,-0.022526729017152892,0.34420278047723024,0.3476786775649544,-0.22479694587200383,-0.33728249968860424,0.09668244657640507,0.5755268491681845,-0.0057150117571429,-0.006296832304310078,0.231717234678881,0.40545163276987795,0.5307939209561988,0.43166488417955373,0.47430273831051195,0.308270964430189,0.19424006108324235,0.00964740947249671
Thal_VA_R,0.41872637734943075,0.5189979494408018,0.5742840798730384,0.27858258849818757,0.6770661073321916,0.7350762293510935,0.1816833501174816,0.04607869467456331,0.5092780711616013,0.14381911957971316,0.4184869672766731,0.5411003937896518,0.5529311195310851,0.007672326649931198,0.23674894263408283,0.5389153067882385,0.03210717146821163,0.23985119375292857,0.15694761042856434,0.4388191174919481,0.36745660061584307,0.13664900218909082,0.11015370292686182,0.031724774092707526,0.29076301906171426,-0.21204131342122087,0.4131047306704992,0.19061666724405188,0.5041212371579746,0.18250563539395923,0.03511036407450135,-0.38942826939742026,0.7511587537946312,0.17611015620494888,0.450310431551169,0.23646086251303128,0.6723090501385831,0.23115369935833968,0.6651406917334205,0.3629033940332997,0.2835766110968428,0.501705893331362,-0.20820280574757624,0.26927999303140027,0.6589050710720298,0.6292791290625563,0.5059777328979382,0.5525770260937798,0.17793782854586648,0.4158065151560199,0.30780267219370444,0.6337442100868431,0.45594997093837836,0.5617398112534386,-0.22745663204566238,0.4509213147237853,0.5578946645679561,0.0486562511631195,0.5883806889317482,0.49718211222278197,0.273115500124634,0.23102183925101163,0.3779857296999508,0.19742963060521837,0.13039662917578335,0.36144126734865684,-0.029951933788624065,0.3754267106460498,0.08851334646208348,0.8060413438685892,0.43711273980789084,-0.16071174530164628,0.08706290858897356,0.2001810605735496,0.5940984492333566,0.1315040512357161,-0.23317025108625633,0.07093232790071281,0.2795605423081724,-0.24557101167585396,0.33019782404708636,0.43096278824807316,0.49984454767886766,-0.02295098176277003,0.7802419696276446,0.5238349299160928,1.0,0.7450773051106787,0.15325575491537027,0.707632908403054,0.5253968593996753,-0.034411472565342556,-0.04169159841333971,0.4506128400877735,0.5254313769384795,0.17565382154343026,-0.13064387835868688,0.7234801425436191,0.6071525560549205,0.6826374168153984,0.37901359170854226,0.7109751066230738,0.37857582901924464,0.33869867996992253,-0.12297824057279717
Frontal_Inf_Oper_R,0.3643279828112504,0.41457964296080047,0.6421231715418177,0.20069317055110955,0.5656198401795862,0.4985972427732986,-0.055222010392237494,0.29555140189261486,0.584409963249126,-0.03480244014327877,0.4722036580425366,0.5242680968549069,0.712140306275975,0.35513531533877324,0.5333101143070328,0.43273955448071816,0.06200131345050262,0.13755045338154054,0.4199587033954259,0.7101065716537064,0.35217461011913936,0.15270460887407075,0.37187207706604547,0.02507591420072771,0.3526071195103975,-0.48321406521628946,0.43249488436168665,0.33119038842139803,0.7172923722907728,-0.001278389864097893,-0.2428161293459563,-0.09384014082745266,0.5455004650086144,0.3539941019278735,0.33046409844825275,0.4126598616932662,0.4414752213761297,0.23798726974401635,0.9125004472117764,0.7052984999725088,0.37035080263446546,0.7514258670104634,-0.4670484706308851,0.224528371124831,0.920099500407348,0.6880334050696875,0.7048587350578649,0.7472708374266943,0.05488925756223068,0.40293165149245447,0.24295575434412997,0.8552105270483769,0.5707085110269171,0.4764583522689047,-0.44685607782209935,0.7305946016959849,0.8056707498335083,-0.25976670995808204,0.8290686060328536,0.7349127800009577,0.15339901435579475,0.4909372323553815,0.1446395773104864,0.026789552377566132,0.10487193532984787,0.18481298648413488,0.16094391227396462,0.22259851345032908,0.07897813600730962,0.6820400526825671,0.37314197493082235,-0.42478949393917503,-0.08648122284967201,0.46572947201446585,0.5782692751773336,0.34474711639144123,-0.5289296226943179,-0.14228296184097414,0.46378697768820254,-0.5613590514708129,0.4402177243599959,0.249910691862608,0.45197301056587197,0.25248359752750077,0.6612922507244037,0.5055201930609269,0.7450773051106787,1.0,0.4297283984950025,0.6986391441234038,0.40351913364769487,0.3039303351937794,-0.09700685455767492,0.6682965573530997,0.6796954248893332,0.4290876402702521,-0.17527514251974965,0.69999487618686,0.49545561176441005,0.657258704926745,0.43723375288279237,0.6993562763077874,0.7547996281916166,0.5620822213676815,-0.4813594702951711
Olfactory_L,0.23670750563634937,-0.24789479595201813,0.12285601140853356,-0.16136664137190557,0.2306500537552203,-0.059047989335183765,-0.47919477503710295,0.19850986576908797,0.4745005801960679,0.25125427026738567,-0.031245570728321598,0.15047074894085372,0.3630988774342426,0.6822173568071919,0.45212250281164307,-0.07847321090733815,0.04594864288533139,0.073203569194095,0.6524152299401045,0.2954654635893624,-0.013327263084552168,0.16866134984634112,0.6577670378906518,0.22959301999978682,0.16552878887230552,-0.1067276682336896,-0.00962247843430492,0.462427119342611,0.5631324697509988,-0.5394532955091103,-0.0823570072396045,0.45141005771164977,-0.02505320928660883,0.3507736792853484,-0.254932379201308,0.7364901133542762,-0.0986275929444451,0.19362489535521324,0.27071904697581295,0.5433888550692177,0.49346041859791917,0.5784704327232522,-0.11446718397168981,-0.2803852287123913,0.45149963994221587,0.11403827442694632,0.38714331192536805,0.5982158739117267,0.30967694617178854,0.2902218257954916,0.307505357488565,0.5042670452190249,0.46209625647631336,-0.10559188539973845,-0.09965258425545802,0.6420257144998408,0.5357885748975825,-0.3831281771165519,0.6040347447997007,0.4941059531287519,-0.45238914399319974,0.6179018545184818,-0.364366611401289,0.016036638693506477,0.28327040266708464,-0.24405943065335411,0.4305013399898409,-0.02097178388200013,0.05250081860296549,0.029300281297385045,0.09984344905707011,-0.38497409258350035,-0.044848389439537346,0.535874792388345,-0.009094215683485962,0.6427101269827756,-0.20452415671559468,-0.5808949572883122,0.3061071237387647,-0.22738759707837156,0.19100688198681293,0.17326768525038663,0.2666972465089305,0.3137820952728496,0.2945693273517482,-0.022526729017152892,0.15325575491537027,0.4297283984950025,1.0,0.24475024937739595,0.08786418521773351,0.7596096157471354,0.0299596859850065,0.679901964562818,0.20440189189572477,0.6082597509596376,-0.4321614994828035,0.4408398809110899,0.0466162657427387,-0.06665428379406518,0.09636364782133894,-0.0457529647597663,0.5808623178755317,0.6240462183167765,-0.3229685490933464
Putamen_L,0.6554216649313677,0.5175865826327449,0.5544466605605991,0.018991081871975738,0.557934970941692,0.6778638308371175,-0.03044657346064496,0.2322067505659998,0.6071483722627089,0.1278047427251513,0.2295210850531719,0.5505194988484831,0.7647508015593976,0.32237096142896277,0.28832947942691506,0.26470360970625073,-0.12372146025849283,0.20175067527555746,0.45848717152462604,0.5444678260450616,0.43666747929504524,0.46460160906227527,0.27665104250183115,0.08846832790949716,0.36029261595918743,-0.015651818941548247,0.5087551913680493,0.6155817740106252,0.6994403125119675,0.1273001331503503,0.15930520634145132,-0.14543831324644696,0.6053071989131324,0.4514692932454633,0.39180532704224336,0.457286554799677,0.588803954876169,0.2150299536007177,0.677475194002055,0.5828009570514869,0.506549255539279,0.40588631796274627,-0.03540232889763623,0.16988927782292157,0.6653825434508115,0.588960529040399,0.7609252584261509,0.7927810328340479,0.31984668291259777,0.5543955862795255,0.05614014558130107,0.8088128384982993,0.41092403719868037,0.5641784576523317,-0.07145805877365394,0.715143282222424,0.6780198628399248,-0.1081097490777772,0.638609068768612,0.6848274773811399,0.0768624885083822,0.3780356909389978,0.24157581658270064,0.14666184441155852,0.16218759792048512,0.20861311143691333,0.36367361894744493,0.32388573943411464,0.037387901962366424,0.8000538421372102,0.33714538266613636,-0.2496556723256122,0.08865492462180297,0.5672958931542563,0.511990612376233,0.29819309190802246,-0.06850170000935726,-0.09204325154647577,0.28189988907481933,-0.09935176760776598,0.07213905322265257,0.14265653837602166,0.6301131086697886,0.0214636805190208,0.8102778830255054,0.34420278047723024,0.707632908403054,0.6986391441234038,0.24475024937739595,1.0,0.49874867177811544,0.2206151139857116,0.1403574841105334,0.6170609793827219,0.5113466098160903,0.3672887077991018,-0.06383847661240975,0.7368346508123043,0.5176165568112413,0.6358043879660404,0.4566348886830874,0.7470902711769604,0.5130103187561073,0.4882085993135749,-0.08291529329254899
Thal_IL_R,0.3652347659332576,0.4702059171315362,0.647037103725268,0.1658727153840533,0.3662118650533513,0.5434070832226775,0.3125392442101874,0.3519104541240064,0.30891706452581064,0.09663925610035846,0.2868672468053959,0.3264533970940051,0.4571935045589102,-0.1559673981638129,-0.1892516677829701,0.4443522034012738,0.014223444459041662,-0.036955875491994986,0.04433097224357159,0.04127118196713391,0.1324612101657092,-0.058266073695181865,-0.2125330618183717,-0.008925610395223863,0.10082203854420001,0.10016939709266792,0.4796850620878657,0.056107134621802196,0.4730930639413381,0.3081234728896769,0.19109198703441296,-0.11224912273293669,0.526909668187445,0.38074166964782447,0.39821596462478864,0.03187938998827602,0.4508280614527569,0.17821502813294074,0.3530880727159987,0.2606377615629096,0.09037790222041563,0.15676174597573184,0.056166248615184974,0.09589202650370314,0.42781121609703743,0.5106427298520104,0.4275317422398047,0.3891617536235499,0.11442464669199216,0.4446803441640878,0.07580062959775034,0.3967655147534214,0.1994610811202855,0.5986522955961322,0.048024876116497174,0.263918277065184,0.4100852833361712,0.24680722547964504,0.4012485154084975,0.3776761203653266,0.33088025122465925,-0.025652228773421732,0.4689794139993988,0.3554073416120803,-0.055293109170588425,0.36564669874514877,0.06377999530937443,0.2996117000382778,0.09860246908560562,0.508783972880826,0.3735102846982996,0.2045059319107721,0.21540918640618872,0.0927326488122777,0.5717469193666516,0.2544269019806166,0.063491381889637,0.09886088016214395,0.045480054315902074,0.12451536724731557,0.10388132624675446,0.425784365103202,0.3624097723185214,0.0282276542852163,0.43593783722407764,0.3476786775649544,0.5253968593996753,0.40351913364769487,0.08786418521773351,0.49874867177811544,1.0,-0.07788236238218745,0.05566149036444659,0.30653935895036544,0.39034425018748986,-0.07321918876919378,-0.12309950938633121,0.4916396569098404,0.5653537701680458,0.36706243866142235,0.25545156727309604,0.4390119515131645,-0.03267876409208194,0.13249086058561793,0.16776815879372448
OFCmed_L,0.2491322169204888,-0.28959953690298884,-0.03849945519993355,-0.3634383128667416,0.09455331512212105,-0.12153906008773593,-0.6949719198172174,0.1639823041070669,0.34217314777905283,0.02775222658374571,-0.25237909982535534,0.15288922870732385,0.36401287483881106,0.8356139775266762,0.4265252664300279,-0.3065125403077717,-0.044457249002303065,-0.06915516424973345,0.6884644893831707,0.29256291820666924,0.042155247219955984,0.34519251006178253,0.6749910419488053,0.21882839410258095,0.10782183178266498,-0.08860821500001495,-0.12842076040541062,0.6311088691256024,0.4645005928726384,-0.643087807916778,-0.19667584624420814,0.41408915811141206,-0.13174114333420991,0.36911259635906024,-0.46761672278587574,0.7469539346398781,-0.16502769299706962,0.03197557700872698,0.2023663476843653,0.6048581966943984,0.5066952994259576,0.4205840812076782,-0.09602204894723992,-0.14133741028727745,0.311556452784378,-0.07427625822877999,0.32612187566067674,0.6111911202507186,0.2641546597395203,0.12461136213337876,0.06582919166248355,0.4888242736547929,0.1684310316102036,-0.3273956880420453,-0.09566901934437687,0.6982024866580402,0.5268629082153592,-0.5693004627077577,0.4630618670147618,0.47032229832355676,-0.686017561965414,0.6220575507540904,-0.5973249206109484,-0.20587109988163785,0.16750760496715494,-0.48144300366886406,0.5240100430819693,0.05871528763508931,-0.05346945537428358,-0.04948993898011971,-0.021824698041801333,-0.47951832481974055,-0.05524305047492572,0.5777853708522047,-0.23028866870359782,0.5884122537614114,-0.19114943700057763,-0.6824775100703753,0.1494038179820632,-0.24611459376055358,-0.05161796703119929,-0.21114929388365786,0.17858328521430314,0.29455948467136994,0.3041172575358605,-0.22479694587200383,-0.034411472565342556,0.3039303351937794,0.7596096157471354,0.2206151139857116,-0.07788236238218745,1.0,0.2692788138538943,0.7625880360819923,0.04401272655631006,0.8138625627270323,-0.3663618505171593,0.32902899690095233,-0.13336340526175647,-0.1413215512613861,-0.0834643867735758,0.02975372394413466,0.5587148068168286,0.45181699745221443,-0.4014655396985476
Raphe_D,0.17995258822195034,0.05352258251889742,-0.07738475619457835,-0.3127685828190389,-0.11313202515178591,0.04047304846926734,-0.3165879556975476,-0.13829391680470188,0.05612838927283781,-0.13320590033678378,-0.36247013129897254,-0.056214164471351566,0.262837729531313,0.15437629683114393,-0.01705024993248206,-0.33454607566549843,-0.26997569574132013,-0.26711614702160463,0.11405444298427227,-0.04378203423976314,-0.03698871262895154,0.1695533768275627,0.007758557280939246,0.010859934010860392,-0.028595903311579355,0.10084108659371585,0.05291040726905092,0.4118898938603068,0.07363802314619261,-0.2085849120768481,0.024197618765705232,0.09459123923791282,-0.007714981474556819,0.18144726154978436,-0.07165150615885264,0.2892928934822387,-0.04594783723835109,-0.2489312538784953,-7.531849978886154e-05,0.21707772924570137,-0.004628533943659277,-0.3109966986236062,0.10073091330796086,0.07014230492903596,-0.05313897676420619,-0.20539653898790972,0.044437433953562366,0.1359691421907857,0.38233131961441885,-0.08862379890144191,-0.23068318000133306,0.1296653022084279,-0.34841360939703603,-0.09423738582898382,0.04008105711176335,0.18692440208940303,0.0442316738147172,-0.33500317663990736,-0.09026203886314292,0.047452971302043526,-0.16795035096653085,-0.17431495429574517,-0.2342064950902885,-0.07683721294400453,-0.28640041999772375,-0.36772995301809713,0.39675914881599955,0.11971529035860998,-0.3249468497362241,-0.006254929727870299,-0.2097710599040194,-0.058746131519249116,0.2809326692748794,0.05193989387271141,-0.18738194339668895,0.20028053727774645,0.08305313382964762,-0.06441994399950642,-0.25488062539115663,0.047011530731328646,-0.5959051204278336,-0.15408478885625512,-0.08102997943125712,-0.3694917239529236,0.2925780440634254,-0.33728249968860424,-0.04169159841333971,-0.09700685455767492,0.0299596859850065,0.1403574841105334,0.05566149036444659,0.2692788138538943,1.0,0.21671544044920535,-0.13560041453779925,0.10211658251199875,0.10801387678760516,0.20751085413757425,-0.021664068209934353,-0.016259903938877718,-0.0840465596034066,0.08781517436666593,-0.1283609264926942,0.03584912661809392,-0.0740230294692948
