,Thal_VL_R,Insula_R,OFCpost_R,Vermis_6,Rectus_R,Thal_PuM_L,Cerebellum_3_L,Cerebellum_10_R,Fusiform_R,Cingulate_Mid_R,Paracentral_Lobule_R,Thal_VPL_L,ParaHippocampal_L,Occipital_Inf_L,OFClat_R,Fusiform_L,ACC_pre_R,Red_N_R,Thal_MDl_R,Pallidum_L,Temporal_Mid_L,Thal_LGN_R,Parietal_Sup_L,Temporal_Sup_R,Temporal_Sup_L,Frontal_Sup_Medial_L,Caudate_L,Temporal_Pole_Mid_R,SN_pr_L,Frontal_Inf_Oper_L,Cuneus_L,Cingulate_Mid_L,Caudate_R,Frontal_Inf_Orb_2_R,Occipital_Sup_L,Cerebellum_4_5_R,Frontal_Mid_2_L,Pallidum_R,Cerebellum_Crus1_R,Amygdala_L,Heschl_L,Temporal_Mid_R,OFCant_L,SN_pc_L,Parietal_Sup_R,Lingual_L,Cingulate_Post_L,Frontal_Inf_Tri_R,Precuneus_R,Thal_PuL_L,Cerebellum_7b_R,Thal_PuL_R,Cerebellum_3_R,Thal_PuM_R,VTA_R,Frontal_Mid_2_R,Thal_VPL_R,Thal_IL_R,Occipital_Sup_R,Raphe_D,Cerebellum_6_L,Frontal_Sup_Medial_R,Supp_Motor_Area_L,Lingual_R,Thal_MGN_R,Cuneus_R,Precentral_R,Cerebellum_Crus2_R,Cerebellum_10_L,OFClat_L
VTA_R,0.08060411752402463,-0.3655902229441144,0.2294272960172707,-0.06104464704749286,-0.5033644547543813,0.15257230983495793,0.40627816372137654,-0.7118523049896074,0.10653528210865433,0.07094990899396922,0.4819951491671701,0.03867891989276171,-0.26014545023056423,-0.0321259975941246,-0.21251402518861545,-0.027676571601955552,-0.31466754281646264,-0.0900857404537829,0.036619144711681595,-0.14948589644942747,-0.26741454742215015,0.08879568426318589,0.09566578884735333,-0.20181483674010947,-0.4237496943321309,-0.29293023049011996,-0.3410666075041627,-0.5228118603710928,0.014086163246845775,-0.050851564672254934,0.23333017147625573,0.03108677240755451,-0.4231005648260564,-0.3121622496126403,-0.03338500437943996,0.4089485935503612,-0.21252265969465267,-0.07161859471859167,0.03531706504578253,-0.22101638470020019,-0.16274263149169824,0.1390444082367034,0.055377799059225595,0.4738702937583175,0.06268338127348866,0.02727692158465228,0.19066934821931897,-0.10275676674011824,0.570211464270341,-0.09143295541157113,0.21970826896495063,-0.28389274292302724,0.08971697131255513,0.03459220371551135,1.0,-0.09595359456877199,0.0837199322655461,0.31371967769981324,-0.06621804287562141,-0.2229762295093823,0.06608826260351362,-0.38540246448173043,0.33612988388243537,0.11754848150375197,0.16107626249508242,0.018087951600409238,0.6142494470425025,-0.11413114356192487,-0.5537635359206937,-0.16293108776330215
Frontal_Mid_2_R,0.5079774750504983,0.6714485865444081,0.5486217911848776,-0.06735243029536322,0.3640073696156392,0.45871148456181066,0.4466224227567172,0.22757999839052134,0.3381437648822022,0.8152399362431128,-0.06436555728062703,0.4629776416575639,0.43291172371022557,-0.48768511234419387,0.7691690898592282,0.2222608648040513,0.830290018544055,0.5870224476351812,0.4939762081945813,0.6207122268543158,0.0076934474688288386,0.42225952279386186,-0.5153903905287346,0.47035469747628805,0.33335575818155483,0.8239207803935027,0.7693263585214302,0.3836990594228415,0.5594422945858843,0.628532501494967,-0.4656759441290716,0.7382646249268925,0.7797515606644242,0.6470993846623442,-0.45943134385516393,0.5223955977629482,0.7878512604294753,0.6695059365145972,-0.1194862732071025,0.2707829365379965,0.40689905772896134,-0.2486060509271056,0.38855611600622497,0.2731259531379827,-0.5234852227969754,-0.07015591660534852,0.6123644929485804,0.8917289282728199,-0.0155737755858577,0.2711378887205921,-0.18108597386679073,0.6356440386473291,0.49628220292017594,0.6733442308533018,-0.09595359456877199,1.0,0.6591659706183084,0.42781121609703743,-0.47951506287873663,-0.05313897676420619,0.44614622782068103,0.8542304931555543,0.6636138195466622,0.08778011222466287,0.49298353978723036,-0.3772678462557183,0.4156355803763396,-0.028205283005134682,0.3670481009860807,0.5345565374920387
Thal_VPL_R,0.5639599934169647,0.4093429876460649,0.1412552504837969,0.019659577220167184,-0.026241225892847282,0.6200959996543224,0.4053447299425153,-0.00903717765412819,0.3080692875122204,0.743057362727579,0.3006180172996408,0.5838719103367129,-0.015208201916799145,-0.2972863803119019,0.40083665875152946,0.04012068863284667,0.42685219582964823,0.4364329396384861,0.4731352162858717,0.6098623672097558,-0.05290718097938748,0.21184335090871376,-0.3205760811740328,0.22657473434421083,0.1895934561886579,0.4759026724708736,0.42489847540525283,0.07026706691047191,0.42797977687008926,0.593121229229427,-0.22659578076178477,0.6597811451112034,0.4305475353422178,0.19903858993932907,-0.33335704869562666,0.4394556951030871,0.5164946573009844,0.46206967407574634,-0.08411482067560029,-0.23283438025717734,0.4080534476239783,-0.045848638852989475,0.08538504186662467,0.12022563208738443,-0.31349057826779486,-0.14791413560482977,0.6305804525751099,0.7430659865207045,0.22846665756679832,0.1709784335097333,0.04637163631668395,0.6044722760753956,0.3518874091736123,0.8086876839807738,0.0837199322655461,0.6591659706183084,1.0,0.36706243866142235,-0.3426692718386224,-0.016259903938877718,0.3647764813048318,0.4377645197039495,0.6745423247032054,0.019576658756257456,0.4666831873493016,-0.2624969390950811,0.5387508165360791,-0.220086295517631,0.10080023490592353,0.2823597303621125
Thal_IL_R,0.44927371796734317,-0.03267876409208194,0.32726897137953775,-0.11231673542833169,-0.06395041312765742,0.5434070832226775,0.4443522034012738,-0.2559365141043434,0.10082203854420001,0.47539515583101805,0.09886088016214395,0.526909668187445,0.2544269019806166,0.09602284454716435,0.2606377615629096,0.37224691431764123,0.4100852833361712,0.30891706452581064,0.24081309809408208,0.43593783722407764,-0.055293109170588425,0.3249562757054012,0.12451536724731557,-0.1892516677829701,0.09037790222041563,0.3776761203653266,0.3891617536235499,-0.1559673981638129,0.3662118650533513,0.5186125294198871,0.16776815879372448,0.5106427298520104,0.263918277065184,0.17254820137765942,0.10016939709266792,0.2868672468053959,0.4275317422398047,0.4916396569098404,0.26880531299415406,0.15818606277298633,0.3624097723185214,0.19109198703441296,0.3519104541240064,0.425784365103202,0.063491381889637,0.09663925610035846,0.5717469193666516,0.3530880727159987,0.259969592904407,0.17821502813294074,-0.12309950938633121,0.12897257628776385,0.045480054315902074,0.4390119515131645,0.31371967769981324,0.42781121609703743,0.36706243866142235,1.0,0.056166248615184974,0.05566149036444659,0.3735102846982996,0.2550245242178418,0.538801912157308,-0.011287663863192514,0.5653537701680458,0.16650304672168742,0.4492736720444356,-0.008925610395223863,-0.07533406760350475,0.0927326488122777
Occipital_Sup_R,-0.18716605081890939,-0.3444490145297697,-0.2756286578414186,0.3832776137966956,-0.0927983446489355,0.032830156141085816,-0.24209059990814547,-0.015810568418434517,-0.057178029862220835,-0.2998874034847215,-0.10167384565652376,0.06849885064879767,-0.04513459813392629,0.9180751780315174,-0.36019639149089056,0.3514470167431059,-0.18372912042199718,-0.07030779799179698,-0.3417939199166763,-0.022664587195466577,0.4713447161027501,-0.21398021903755102,0.9042740693177631,-0.50563947124137,0.19626108346801618,-0.11553658317717025,-0.06756548513949152,-0.1377309935259345,-0.08212785025962584,0.16198131335898097,0.8308753695286071,-0.15261616671562536,-0.18369063382062534,-0.3308023891464797,0.9359830613008377,-0.4113432792933424,0.03703380639175945,-0.22180624414837363,0.5400574522525197,-0.04786022885080188,0.30422802330792564,0.7606531117497572,-0.02145159710117957,-0.05579829724219421,0.9325685884752825,0.5269318800191766,-0.0968907685044701,-0.479844030162298,0.12290650199212053,0.21870770901241207,-0.05619662038472167,-0.38902199292943396,-0.38679775723483417,-0.2943467549330486,-0.06621804287562141,-0.47951506287873663,-0.3426692718386224,0.056166248615184974,1.0,0.10073091330796086,0.04008254434503426,-0.2282288523027537,-0.22524556497593654,0.05841118725620936,-0.08819078431476157,0.8784013505175456,-0.35513107484174444,0.13943716535415857,-0.041638547094149304,-0.07314562244979429
Raphe_D,0.17178609162169547,-0.1283609264926942,-0.30724782639503834,-0.08778953726375989,0.3242049109272008,0.04047304846926734,-0.33454607566549843,0.34424680277479813,-0.028595903311579355,-0.13886293260607183,-0.06441994399950642,-0.007714981474556819,0.20028053727774645,0.12437760224734057,0.21707772924570137,0.29792119510322695,0.0442316738147172,0.05612838927283781,-0.12826914326034045,0.2925780440634254,-0.28640041999772375,0.08862777572641972,0.047011530731328646,-0.01705024993248206,-0.004628533943659277,0.047452971302043526,0.1359691421907857,0.15437629683114393,-0.11313202515178591,-0.022827793238895645,-0.0740230294692948,-0.20539653898790972,0.18692440208940303,-0.04150170211958892,0.10084108659371585,-0.36247013129897254,0.044437433953562366,0.20751085413757425,0.10892180265610338,0.20507564713732132,-0.08102997943125712,0.024197618765705232,-0.13829391680470188,-0.15408478885625512,0.08305313382964762,-0.13320590033678378,-0.18738194339668895,-7.531849978886154e-05,-0.27496656101983463,-0.2489312538784953,0.10801387678760516,-0.17580598795405752,-0.25488062539115663,0.08781517436666593,-0.2229762295093823,-0.05313897676420619,-0.016259903938877718,0.05566149036444659,0.10073091330796086,1.0,-0.2097710599040194,0.01968005826838741,-0.08696013738177569,-0.18425272436914164,-0.021664068209934353,-0.04684741497608214,-0.18164358057752406,0.010859934010860392,0.37464923759030094,0.05193989387271141
Cerebellum_6_L,0.2781679401310273,0.2125782446452415,0.2942384430005141,0.23897772699168227,-0.031044871848913604,0.4665726421443813,0.7306946296591039,-0.20776947375115076,0.46075540294964296,0.42761100300153343,0.13593216654368054,0.41389852921824105,0.2319395412413084,0.08658058036372923,0.20018008535404633,0.5173924572805856,0.3713819495464933,0.28230523841941124,0.25168833308340377,0.37464518856248624,0.262485696621864,0.14019451721109288,0.12539113318727255,-0.10130542086433768,0.20129453691381238,0.3735609409314381,0.3277237435603032,-0.0026341220708655717,0.39778969542022763,0.5043008107711532,0.17293931037870006,0.5310451783469063,0.2595772747041178,0.24437038506499903,0.07394529515915808,0.64523268290956,0.40951190683929706,0.29425985649730657,0.2795977690787282,-0.044222029687385145,0.3752845655118638,0.17137541582516416,0.23297250557119326,0.32620872659873384,0.041619671009031224,0.1465327341514195,0.5273878666075914,0.2752470648458211,0.43911202279032985,0.3666857516859812,-0.17714145222214658,0.21865789060528493,0.463315515943347,0.3373683793516337,0.06608826260351362,0.44614622782068103,0.3647764813048318,0.3735102846982996,0.04008254434503426,-0.2097710599040194,1.0,0.32814498225977534,0.44964216050904265,0.1485374600137232,0.43479697158031033,0.24119793426134184,0.34373642089243334,-0.13900206827561323,-0.09291375962198681,0.16302831074681737
Frontal_Sup_Medial_R,0.3131332610560369,0.754140582483184,0.44164313092235097,0.055340082754725795,0.6109777331860158,0.3024689499122613,0.14606821512095072,0.522506897859398,0.19733633784044233,0.5994921479034345,-0.3969701860348554,0.3073221248441993,0.4562095193994386,-0.25724787546991806,0.7834923904288503,0.23073638766189997,0.9280734386886325,0.5946060895598305,0.36739475737961835,0.5870662451471237,0.20861224796443595,0.27774515203672356,-0.34685167266640415,0.46692737618315244,0.522791091614945,0.9370726129607184,0.8900195856755483,0.6525473442422096,0.5290950329181874,0.6142138118252113,-0.38738638123565455,0.530625813445423,0.9051821200973508,0.6797401326004706,-0.23665483619447594,0.2346026329660729,0.8641917666792004,0.5479159258171514,-0.07141520589788136,0.4043702433743871,0.5263276965900521,-0.07942935847256682,0.4053895232010115,0.10547782550144515,-0.3186248440373115,0.03189485253601791,0.3682383670481534,0.7691570111821244,-0.30673345513525807,0.33618970702136786,-0.2271099709976847,0.5946945055171344,0.3436712053546919,0.5128341986144664,-0.38540246448173043,0.8542304931555543,0.4377645197039495,0.2550245242178418,-0.2282288523027537,0.01968005826838741,0.32814498225977534,1.0,0.36227842272717586,0.025499858185853635,0.26447031954791606,-0.22257615425046146,-0.008587902569559049,0.09701989468812365,0.576498856929122,0.6925364918425069
Supp_Motor_Area_L,0.4131244839973855,0.264003720174012,0.39861124422554983,0.004129877510493467,-0.2355489430176295,0.49489912137709363,0.6349172274766014,-0.24806110610824517,0.4803364088311901,0.8432583346720103,0.5245474593233951,0.574077305279875,0.3247336642756401,-0.22461734536223626,0.31076653158131196,0.2670793219603367,0.41799158721517976,0.49047880952967404,0.5036191029958837,0.4582349939829407,0.0003262951055198931,0.268264399640684,-0.17771770647952373,0.24554472394924148,0.15691562032965806,0.47979339445870245,0.38051326201871066,-0.1382344932238934,0.44896565848378345,0.6549010739080909,0.010408999116794855,0.8299053188429315,0.30563356365837024,0.2009114410297563,-0.18166286757753974,0.6527789435369873,0.6010252422832764,0.3874665547573085,0.021782719025293523,-0.06107662931143,0.361698304442192,0.016979111945345918,0.34517265744369574,0.265152884611493,-0.18518995314409156,0.1485621484093296,0.774313948708897,0.6194520762977864,0.5493803931332931,0.31651966129858483,0.005415040589838449,0.37597256820433067,0.49299522119552597,0.6312134532929718,0.33612988388243537,0.6636138195466622,0.6745423247032054,0.538801912157308,-0.22524556497593654,-0.08696013738177569,0.44964216050904265,0.36227842272717586,1.0,0.26950253280006586,0.4857125907415402,-0.0664946266871432,0.8124467863074297,-0.11360927442690433,-0.04989118310407329,0.13394238221830262
Lingual_R,0.2671274162670008,0.32040236458322063,0.39553817450538126,0.10665179465286281,0.04881189187621422,0.14620851131178972,0.27614177247211547,0.07838834851001064,0.5630241266566101,0.22351910321372234,0.11598457806609794,0.2863489401432231,0.2752430726612122,0.009495678035063753,-0.11802636437290234,0.11651738462398534,0.03693124180501785,0.47627336918802693,-0.14878696916445847,0.20077073328307746,0.5293883909426906,0.4854371336003851,-0.023581016230333235,0.4889023052475005,0.45500094060635604,0.028495394529497384,0.18710891696440463,-0.046416513489398833,0.3843921659071097,0.2743435004542208,0.15621875263848278,0.24817042936982442,0.05232704778383295,0.20827957221568955,0.05008963590390775,0.2683986057617033,0.1274780612107659,0.19266889848721397,-0.127145235707178,0.16577773093322803,0.3221824062422446,0.14295244347913125,-0.1130734246201066,0.3347952718274962,0.06060793647555256,0.6745705937630463,0.22156609913530417,-0.005498422418613627,0.2854207720053915,0.40656285461895136,-0.12361968265036169,-0.05856098773948163,0.49502232874580665,0.15535018006662454,0.11754848150375197,0.08778011222466287,0.019576658756257456,-0.011287663863192514,0.05841118725620936,-0.18425272436914164,0.1485374600137232,0.025499858185853635,0.26950253280006586,1.0,0.22491021629473776,0.16964990100963054,0.03157113416217039,0.2439086976043728,0.16277795046906557,-0.042500653977508504
Thal_MGN_R,0.7321332687188843,0.1266399148673774,0.24883385479564094,-0.11158365730361491,0.03896297453036074,0.5896738281249079,0.4818384412760296,-0.13812614474487186,0.256574405761641,0.44059450667288597,0.10215571199479735,0.6274338306518937,0.06352963793742313,-0.08621615902589101,0.21756449373493297,0.289295570068085,0.36386019820508847,0.32445611422875364,0.007441436808818126,0.5716284814723794,0.06598636752579888,0.649883994698284,-0.021869962441208323,0.08462052399187593,0.1334719951365439,0.32724111118463517,0.34812152171325955,-0.14187245226897569,0.43577809141733365,0.4626765223159505,0.047161857344328505,0.47237910013450546,0.2592008672997575,0.2188840986437421,-0.046168310915584126,0.34993913890722117,0.3865810478231591,0.6993330178550491,0.15731151615023053,-0.06691112242034321,0.38793794250430674,0.06070753395861795,0.033397550002041074,0.4989963174304569,-0.09486693223949566,0.16356162721702786,0.5785467732269121,0.42314824633840326,0.3015688031476389,0.1268144969449736,-0.06684884636408202,0.18114313869718748,0.16158972617059905,0.4891022602955235,0.16107626249508242,0.49298353978723036,0.4666831873493016,0.5653537701680458,-0.08819078431476157,-0.021664068209934353,0.43479697158031033,0.26447031954791606,0.4857125907415402,0.22491021629473776,1.0,0.05156590811431541,0.4160970929153409,-0.00031023545026981017,0.002296315989680008,-0.01787724042303755
Cuneus_R,-0.10394431411668026,-0.31435371985517824,-0.15224031110368566,0.34958187048470396,-0.24644836852579616,0.10204242233093047,0.0324821820553484,-0.1733157407695108,0.008951352998529942,-0.15952386480549682,0.034980528779847725,0.23109947865043837,-0.012090268592631733,0.8573901685851748,-0.41986970358453046,0.38309136727014,-0.1576346502939944,-0.07108472553671738,-0.22547244312367376,-0.030912055916878747,0.5604809065258761,-0.16785571576362174,0.8782838908576083,-0.5001489760763517,0.2099655336384793,-0.10640353666864291,-0.09644379809934164,-0.25013812577792843,-0.011714631645634367,0.2769420817958956,0.8978040775562901,0.034469065766423765,-0.25590604462399474,-0.2679682237418034,0.8749002535371195,-0.19112474238681204,0.06435062083157213,-0.2175253454347604,0.5586578678286379,-0.1431036124232799,0.35559236663869276,0.7380042438078188,0.0401108633397285,0.09260326265961007,0.8694432603160333,0.5941342749202011,0.1294652412062874,-0.4260242368808168,0.3544949109675981,0.3530892810782913,-0.07649000276047081,-0.32852011435212336,-0.2685741533086585,-0.25428984526522985,0.018087951600409238,-0.3772678462557183,-0.2624969390950811,0.16650304672168742,0.8784013505175456,-0.04684741497608214,0.24119793426134184,-0.22257615425046146,-0.0664946266871432,0.16964990100963054,0.05156590811431541,1.0,-0.17913064090425218,0.1264320170426957,-0.17984775786119542,-0.19762484219392656
Precentral_R,0.26523285661794826,-0.09001725366836578,0.22246228412171576,-0.1070960835245167,-0.5423475728974924,0.31454131233282534,0.6510532471301371,-0.6180065186037337,0.26238183581994545,0.6013270489849948,0.7320780232020035,0.33780345768445336,-0.001678597205614496,-0.34316060545635707,0.06971191794830467,0.07336416723156564,0.0522336422061343,0.10397423079673382,0.39946481483464136,0.11529146244445368,-0.3378073651208874,0.08752131958709951,-0.1966882709138009,-0.003927387894963325,-0.3024348231628717,0.09434297443591973,-0.072091129988221,-0.4516978570405861,0.16476943856263793,0.2580475612620799,-0.011786396684780041,0.5814033471307086,-0.11519636777627835,-0.07074849991503154,-0.3027693906743457,0.7084939110312342,0.20052907291147515,0.1407643161123748,0.006899534776737479,-0.3130481639485603,-0.03065400915047005,-0.1417812168272976,0.23807572441969965,0.2928783402058441,-0.26636897896192274,-0.1343986950883696,0.6318519353099392,0.4034126058496178,0.7100538785445533,0.05741192078991735,0.18397302545771582,0.22897912187794348,0.33787517440893405,0.41165905928532287,0.6142494470425025,0.4156355803763396,0.5387508165360791,0.4492736720444356,-0.35513107484174444,-0.18164358057752406,0.34373642089243334,-0.008587902569559049,0.8124467863074297,0.03157113416217039,0.4160970929153409,-0.17913064090425218,1.0,-0.2618450329451096,-0.4147876747119546,-0.1544312938767524
Cerebellum_Crus2_R,0.09086646024089695,0.11635853588997284,0.12909099895570122,-0.07349560489761493,0.2474262788352228,0.028060184511424724,-0.15928519503354927,0.2510560075906673,0.0005579935610161405,-0.10994485627591898,-0.25121529638341933,0.010668914980640315,0.11269651893537337,0.13593436146541552,-0.012727946745713845,0.05974846346079935,0.10340864474905787,0.13163870385510168,-0.27793142327457065,0.03005317500624314,0.22248685144474678,0.22719220273255872,0.09977246254140712,0.1881231276379847,0.2011100360026831,0.08921868761640636,0.18641779276580978,0.17102196089943286,0.12840720707670678,0.08177813715388473,0.040303673745793134,-0.12472885993679508,0.1463691443328735,0.0720890595344739,0.14556453708110484,-0.20197228114121166,0.09571649331655246,0.07765870093485927,0.005835579252305341,0.27133673011654896,0.21747424636550564,0.18541304624560168,0.048626414059013426,0.04855089501791994,0.131857831069987,0.2322273187040707,-0.11919237756766647,-0.05498568846546698,-0.19363457276945695,0.03733892633555391,-0.12538617581942138,-0.1629803216692443,-0.037011605885823896,-0.02640826486970031,-0.11413114356192487,-0.028205283005134682,-0.220086295517631,-0.008925610395223863,0.13943716535415857,0.010859934010860392,-0.13900206827561323,0.09701989468812365,-0.11360927442690433,0.2439086976043728,-0.00031023545026981017,0.1264320170426957,-0.2618450329451096,1.0,0.1826294293736337,0.0886805347752731
Cerebellum_10_L,0.17431413124218303,0.5293645414784339,0.19006846442481817,0.2099759562002742,0.7828947369010074,0.11302462845809184,-0.42074443459337874,0.8643473027611815,0.15383482707618565,0.1647821268087125,-0.5155744486415011,-0.01414609467625192,0.5552202461350078,-0.032303132819507974,0.5403469242412908,0.1499275909989515,0.44964582682727866,0.6060696980559005,-0.005259607079212653,0.4475888878778041,0.23687177756888178,0.33635281014576096,-0.18378296032501915,0.5162645412372386,0.6772809460360544,0.51404288672706,0.6887748142382607,0.7518604603446877,0.3323104202608843,0.2716126946287681,-0.32183389041383476,0.09171524886275456,0.7455468467062846,0.4582346496327328,-0.05779704713133877,-0.28141333581291567,0.4385309318833418,0.3961789989846799,-0.024211849690478283,0.6279197452589483,0.38506980520857736,-0.06588297963723323,0.007291075231799791,-0.02562687816317434,-0.11253850424650386,0.22700140888669493,-0.03549878308112185,0.25970353939281765,-0.5015073317623665,0.15762612834060427,-0.1790587421291139,0.2824170489691163,0.22759426447228212,0.27927611255151535,-0.5537635359206937,0.3670481009860807,0.10080023490592353,-0.07533406760350475,-0.041638547094149304,0.37464923759030094,-0.09291375962198681,0.576498856929122,-0.04989118310407329,0.16277795046906557,0.002296315989680008,-0.17984775786119542,-0.4147876747119546,0.1826294293736337,1.0,0.6301718950573313
OFClat_L,0.1041615818249203,0.6041562053847745,0.4032345919396018,0.24441814863243425,0.6827415835017657,0.2826365941622338,-0.09499214367599239,0.5159316534975901,0.21739433959667456,0.34615996551062106,-0.442899590483809,0.009183190084124116,0.3229435070196561,-0.02743111763143561,0.7314649478879406,0.20335620194586118,0.5739639593667459,0.4949460137631326,0.22089759618388893,0.4081412254558736,0.18645369994625555,0.16004351415999468,-0.1583527812221988,0.3478703405889108,0.5531347405716214,0.6363357756236984,0.7391047895658149,0.7591907442882373,0.3230583658775671,0.4459507404956539,-0.2575181815985294,0.21808659423442528,0.793700132618269,0.4510525830226337,-0.06384801137257383,0.04848952162929605,0.6075497925835108,0.33777139683287233,-0.03635571841267094,0.514486080331276,0.4746184980433333,0.07721315185871885,0.31465802404849424,-0.0072255744567923325,-0.10464302804664476,0.002890890103784067,0.10647044685686333,0.44062088105320735,-0.37631583096842874,0.16249988867248275,-0.1063967831114909,0.3573202264167224,0.3539509315511354,0.39712095638527467,-0.16293108776330215,0.5345565374920387,0.2823597303621125,0.0927326488122777,-0.07314562244979429,0.05193989387271141,0.16302831074681737,0.6925364918425069,0.13394238221830262,-0.042500653977508504,-0.01787724042303755,-0.19762484219392656,-0.1544312938767524,0.0886805347752731,0.6301718950573313,1.0
