,Angular_L,Vermis_3,Thal_PuI_L,Heschl_L,Cerebellum_4_5_R,Cuneus_L,Insula_R,Thal_LP_R,Supp_Motor_Area_L,Frontal_Sup_Medial_R,Cuneus_R,Occipital_Mid_L,Frontal_Inf_Tri_R,Temporal_Pole_Mid_R,Temporal_Inf_L,Insula_L,Thal_MDl_R,Thal_VA_L,Frontal_Sup_2_R,Parietal_Inf_R,SN_pr_L,ACC_sup_R,Thal_MGN_R,Postcentral_L,Vermis_8,OFCmed_R,Amygdala_R,Rolandic_Oper_R,Pallidum_L,Calcarine_L,Thal_MDm_L,Vermis_6,Parietal_Sup_L,Thal_VL_R,Frontal_Sup_2_L,Cerebellum_8_L,Supp_Motor_Area_R,Vermis_7,ACC_pre_R,Fusiform_R,ACC_sup_L,Frontal_Inf_Oper_R,Occipital_Sup_L,LC_L,Vermis_10,SupraMarginal_R,Precentral_L,Vermis_9,Thal_PuL_R,Thal_PuL_L,Thal_VPL_L,Frontal_Med_Orb_R,Frontal_Sup_Medial_L,Temporal_Inf_R,Temporal_Sup_R,OFCant_L,VTA_R,OFCant_R,Cerebellum_6_R,Red_N_L,Temporal_Pole_Sup_R,SN_pr_R,Cerebellum_Crus2_L,Thal_VPL_R,Postcentral_R,Temporal_Mid_R,Cingulate_Mid_R,Lingual_L,OFCpost_L,Thal_MDm_R,ParaHippocampal_L,VTA_L,Thal_PuA_R,Putamen_R,Frontal_Inf_Orb_2_L,Heschl_R,Cerebellum_Crus1_L,Parietal_Inf_L,Occipital_Mid_R,Putamen_L,Thal_LGN_R,Cingulate_Post_L,Calcarine_R,Cerebellum_6_L,Parietal_Sup_R,Frontal_Inf_Orb_2_R,Cerebellum_Crus1_R,Hippocampus_L,Paracentral_Lobule_R,Olfactory_L,ACC_sub_R,Cerebellum_3_L,Thal_MGN_L,SN_pc_R,Cerebellum_7b_R,Precuneus_R,Lingual_R,Thal_PuA_L,Occipital_Inf_L,Temporal_Pole_Sup_L,OFClat_R,Occipital_Sup_R,Precentral_R,Hippocampus_R,Thal_IL_R,Occipital_Inf_R,OFCmed_L,Rectus_R,Cerebellum_9_L,Raphe_D,Temporal_Mid_L,Thal_MDl_L,Rolandic_Oper_L,Caudate_L,Cerebellum_3_R,Amygdala_L,Thal_AV_L,Frontal_Mid_2_R,Cerebellum_10_R,Temporal_Pole_Mid_L,Angular_R,Frontal_Mid_2_L,Frontal_Inf_Tri_L,Red_N_R,Cerebellum_4_5_L
ACC_sub_R,0.08663401088955089,0.06510786838775312,0.29063636843498053,0.254280689693451,0.3749665150669119,-0.10771286799437996,0.18293418644248433,0.039506545956376524,0.6011029412490939,0.3495773883624231,-0.16923346305293868,-0.18319176064303097,0.47584458184033734,-0.013272946141770532,0.023648627653987647,0.21044763721742404,0.3044704812033133,0.24322546152333432,0.559956844415576,0.028096307132728,0.37430928489915133,0.40790898320713265,0.24585038216011726,0.45742428865980744,0.16724638203287595,-0.034788107285573494,-0.10790096568114205,0.35594766411425,0.3392219157018487,-0.012389786550711207,0.5667607893642311,0.1413820856664161,-0.14715087064878976,0.284706426546066,0.4519157289325434,0.3606221311904649,0.4825169726008551,-0.06438448866053705,0.3513940894075223,0.1404885353309468,0.6429932407150069,0.43249488436168665,-0.17015566458538117,0.26232804320205666,0.0610053272431351,0.25573442000338226,0.6135975900826054,0.04251321983004761,0.33484359641075745,0.1506251401743662,0.2517434908500381,0.11462113738854232,0.4268514971128455,0.11326848739819025,0.07668346570093365,0.37116775627611115,0.25698579272553906,0.530489394389552,0.04047598971554665,0.09647553942869458,0.11882352264348459,0.2711424149492834,-0.07402553560457158,0.45925907723736736,0.40082276134936434,-0.017772011367884734,0.6011367541875452,-0.10280347365240289,0.1161171718490692,0.5331975446349133,0.2759353812506343,0.2987901615247147,0.5518248593714271,0.45882435846567243,0.1002350939076399,0.33854162063655463,0.25990831831515465,0.29284734495949977,-0.148483112747256,0.5087551913680493,0.12606498650640385,0.4802948555863447,0.05959994712771007,0.35156868762921806,-0.1657754337589069,0.17429751446304265,0.14123069174331193,0.23749143188017585,0.17797767543426285,-0.00962247843430492,1.0,0.331119501191992,0.413669092664183,0.06244872304556257,0.18178218959177098,0.27951946601042527,-0.015886487466351403,0.29357596641624784,-0.15568194218272896,0.014416918357897214,0.38510791169046305,-0.1954329405471838,0.5227095555870348,0.4957736547644102,0.4796850620878657,-0.18986126126328898,-0.12842076040541062,-0.02752338794459546,0.016343631728493603,0.05291040726905092,-0.13869263134921994,0.20550215570555275,0.19037064576324939,0.4400653701796754,0.3213733165668765,0.12960893249076708,-0.12477293514675995,0.5242710143216915,-0.10806689285258161,0.12694658142083365,0.0073220477553068266,0.4730585328895202,0.4513135838553866,0.3688092415193449,0.42474929526724825
Cerebellum_3_L,0.4670798186603072,0.7962608871330787,0.13097561902605467,0.1715181548256049,0.8015604284709484,0.07492080260059326,0.1103744050372661,0.16134940796159167,0.6349172274766014,0.14606821512095072,0.0324821820553484,-0.15225438145152842,0.3280027975939514,-0.31297407519827825,0.057192848554982204,0.1712034160542882,0.29235828370201317,0.2937961582512266,0.38944641192235196,0.26746039508092506,0.36600643521214377,0.2947944158247468,0.4818384412760296,0.654561773631369,0.7107927135771193,-0.16170521822866718,-0.19633970664542394,0.29721007735209887,0.239978350122713,0.47347076063972926,0.33458417683988373,-0.06731501273592694,-0.12940300394068976,0.3577576018315339,0.25922228939269304,0.12728476765137836,0.5606682631133872,0.31032852155483137,0.2599812877116913,0.4164037844760314,0.5307159807786186,0.43273955448071816,-0.19319224236174343,0.30689323664831814,0.4820511319025147,0.5595193519740327,0.641949815185434,0.6585223190227714,0.17943164395686176,0.24275443868936114,0.49916676061367926,-0.4124156945348344,0.21524801815822456,0.2664840722984495,-0.03371953056141382,0.22552121121925398,0.40627816372137654,0.10362341839268921,0.5840875952303104,0.1240561234198326,0.3963515420693069,0.0435534914624037,0.33665313485295495,0.4053447299425153,0.5857532439721873,-0.02723179894987611,0.5274883934271622,0.053046990382462814,-0.16328905059244261,0.5005017175557324,0.0972421999666577,0.49473012675416833,0.5125836523970695,0.16760082528741319,0.06138033623686904,0.09842932865702775,0.521030818187998,0.6608582434911897,-0.19281339358758415,0.26470360970625073,0.20734955275063888,0.6086578971713488,0.5040484119310747,0.7306946296591039,-0.21006445935217868,0.14640464943958,0.011214654378171957,-0.2998324102530413,0.393245234707953,-0.07847321090733815,0.331119501191992,1.0,0.2738070786497725,0.05453992683800064,-0.09198668563023536,0.5969264584727239,0.27614177247211547,0.31816343077165016,-0.22054195173209543,0.028038351915028053,0.045539658561961245,-0.24209059990814547,0.6510532471301371,0.12934208372422284,0.4443522034012738,-0.1472895904036912,-0.3065125403077717,-0.3368500167938084,0.1769015825466621,-0.33454607566549843,0.08167841484467635,0.1877526722076482,-0.14541522989648897,0.10509548376267035,0.5087002776979199,-0.22657798369700366,0.10728071435615133,0.4466224227567172,-0.5378506505117546,0.11325326650926534,0.14975162985144055,0.24924120729698715,0.3044368752660837,0.15297805236050255,0.8688842294522742
Thal_MGN_L,0.21962249489942307,-0.04789582845314006,0.6368664976911155,0.6600264652547887,0.20734345167840687,0.23132207530971358,0.2823415949136844,0.05545527838845229,0.5278566530703028,0.40325292387074485,0.21856373800569223,0.19414116384763094,0.3407694994484186,0.24605552418284765,0.30515481851734105,0.5322416731309529,0.29526748388713914,0.309297373289429,0.4957564563089154,-0.10801915606952567,0.495440776780285,0.49426289272255836,0.34264855108409914,0.4126626568124178,0.1035721268038825,0.2520241883398183,0.1617143930209943,0.32133465712836884,0.4594573430395452,0.3358520527054818,0.5605631137034638,0.21907054894218414,0.1945177222605146,0.31435554942690286,0.620121964072098,0.4975533140073294,0.31952860615991246,-0.050294716317636746,0.439774895808057,0.3080911848149834,0.5453253196328697,0.40293165149245447,0.2591335530918318,0.21806487856771611,0.3093653008797323,-0.02195566104551421,0.5942651418179647,0.1328409467560973,0.2562154014654185,0.3722487937481978,0.4791734569253075,0.16637029482615626,0.4890867468302367,0.25845841238496875,0.12845098495861915,0.304357314243312,0.04418561293915072,0.2936143831057448,0.04421735080598845,0.3741991391943449,0.3359120251731449,0.5049200746963327,0.24439451994428904,0.4028101030563737,0.06915079535158293,0.30261901717677503,0.5280214280130836,0.3303686660731497,0.34451698947605325,0.4054209555311952,0.3321187820758262,0.26522073848212246,0.48645595131165026,0.4945008900657906,0.3935696942684101,0.36097942237690034,0.31083755816776526,0.20560375746378287,0.22406102621728935,0.5543955862795255,0.23569847964224092,0.5286630839418917,0.16449518480930111,0.4080209611322948,0.20411756364586314,0.21323666525867027,0.20210122521213228,0.4310981630890289,-0.00938055469262108,0.2902218257954916,0.413669092664183,0.2738070786497725,1.0,0.2387621401632691,-0.25237346777856384,0.18201292138234346,0.2179858645873149,0.40794900488085084,0.23948819773459218,0.33454445707348984,0.2994319011344901,0.17654948140170598,0.24774642247477163,0.4479952705291042,0.4446803441640878,0.18905831777380971,0.12461136213337876,0.13248813258556577,0.2677148372569148,-0.08862379890144191,0.32614283244335,0.4618094729567522,0.46999764803369815,0.5478609931023429,0.32203381519145424,0.23771229509367986,-0.0684670134859193,0.4532070780978975,0.10538694892125257,0.2714088247333559,0.030792970258376347,0.5941765951439228,0.6176323434551547,0.5745145944311527,0.34707231843103126
SN_pc_R,-0.2875142274724647,-0.16626936062176764,0.3780654571293585,0.3004597976340611,-0.00793835175738436,-0.3210030078424553,0.5363288026646083,0.2765894048886392,0.22082727927064516,0.552165940713535,-0.19230277236603852,-0.2931379751793266,0.46535398530852273,0.46996178275986933,0.27250860522781367,0.5164891300495978,0.29765954226191,0.4869507821573132,0.4482477042698639,-0.44918723533811494,0.28333571393448886,0.47625859003753296,0.12698397362277428,-0.10562190540230318,0.050464659622653917,0.5391486779272113,0.32555596378399027,0.5950430621987545,0.3991566655644412,-0.09385352954378409,0.33113121024890324,-0.027998347250667327,-0.34777038101611873,0.21648222475403753,0.4630960003404566,0.4660450517350212,-0.00961311769386381,-0.051618490975240815,0.5682045664184331,0.14541668346160777,0.30300759793423104,0.5104282971564673,-0.20702620156129148,-0.11901380139818547,0.1697770172857621,-0.3371218325062487,0.07767763773367571,0.09893719969034545,0.41788322596114835,0.16024381890449163,0.28654300820460077,0.4154618737864642,0.5001843299154611,-0.24532168602680582,0.41448419363901856,0.14156238169067223,-0.6369152457467911,0.13080118221912426,-0.1949513455287652,0.5543041370717058,0.46939580140261594,0.49292963876057233,0.0323476317850968,0.21138718431547188,-0.25549705393710537,-0.2095362948124684,0.38999277315048086,0.0601246687664618,0.33216354095647727,0.17259963886715457,0.4949939266856868,-0.2407032074273128,0.10630463463858031,0.5487998041091103,0.5619523725074801,0.5280353361741342,0.17330958109528877,-0.2757524622522871,-0.2610527214578662,0.3804410381994656,0.2137252231079263,0.19236889501916626,0.12073929192033699,0.11459589952113992,-0.3270684764065486,0.5028973380640145,-0.15745461424635854,0.4294144087182573,-0.26264864703445945,0.4338875813087618,0.06244872304556257,0.05453992683800064,0.2387621401632691,1.0,-0.29034888463308034,-0.3276312278309536,0.11164093345162267,0.5333190403514622,-0.2344929781941016,0.38223492684892685,0.4062209033121043,-0.21978356816406713,-0.1315275963440114,0.4719201684883751,0.05816632564764764,-0.2277985139948486,0.5641352021045287,0.39087398442543014,0.35000852055846843,0.03957850363587116,0.2407961099086526,0.4127808093470985,0.6037895338441079,0.5512278545780839,0.24914583396494078,0.31336681407978767,-0.019595984147867552,0.48857152581066104,0.4998460915845382,0.3647855455043205,-0.4245563711181146,0.4575276089716406,0.446773166090936,0.38377242775245035,0.03523904886702015
Cerebellum_7b_R,-0.010971149063123237,0.07803599097002349,-0.07757562655282964,-0.164687156999906,0.07456145536098045,-0.012529624782147263,-0.21178945183846581,0.17902170864060304,0.005415040589838449,-0.2271099709976847,-0.07649000276047081,-0.05788179140920212,-0.006174678156293979,-0.22530295192598745,-0.08011474807080773,-0.4066600525668255,-0.031168923227559844,0.020135899244795585,-0.1166284119502821,0.33770033228569707,-0.25215049345220164,-0.26072059871822373,-0.06684884636408202,0.06055367388883969,0.02431654688581747,-0.39897723841806754,-0.10642713493383679,-0.10560188473718318,-0.14166252407859248,-0.04162555957133,-0.035751783215450444,-0.05824769099448656,-0.03224573714539597,-0.015554754770647456,-0.22436607876150835,-0.09855360347303978,0.11027692162567312,-0.041597508048679586,-0.292853931494534,0.010718429957132724,-0.0960979210293,-0.17527514251974965,-0.06640279451004137,-0.2612645955065288,-0.23042648900107665,0.2629986004971416,0.019458523945476192,-0.14452701785848343,-0.04746272088038882,-0.2058515924067175,-0.12968599245195295,-0.05983590303830362,-0.2618170103392888,-0.02364270533645461,0.004733599199428318,-0.18312922945701282,0.21970826896495063,-0.1800425620219329,0.24629291275128995,0.0183030379040581,-0.3131842585677332,-0.33603061925789807,-0.24291760475741928,0.04637163631668395,0.2678905091662821,0.0004197085498160709,-0.10122789804769651,-0.27416371768371917,-0.14432680205896917,0.10886255671218972,-0.3558571667936397,-0.18148698476955052,-0.11804373178468783,-0.1558722289021971,-0.32789104515055656,0.0006454289529781093,-0.32930225242266503,0.10973046372726761,-0.059300566392832606,-0.06383847661240975,-0.17654032421261287,-0.04615636879572767,-0.06689899157497643,-0.17714145222214658,0.017732050980851535,-0.3129144984816258,0.06677805002577425,-0.11360484203385195,0.29387208340386356,-0.4321614994828035,0.18178218959177098,-0.09198668563023536,-0.25237346777856384,-0.29034888463308034,1.0,0.16467421644506153,-0.12361968265036169,-0.08412488009098318,-0.08743069409289737,-0.34714016736747483,-0.0712975459502758,-0.05619662038472167,0.18397302545771582,-0.10677042850557768,-0.12309950938633121,-0.06348374615711494,-0.3663618505171593,-0.19463450046676767,-0.2090447552666854,0.10801387678760516,-0.24559921092907772,-0.07306035264149717,-0.19898577768025627,-0.27693683991565377,-0.056338834022958424,-0.3549994970888076,-0.03460181256400511,-0.18108597386679073,-0.1738315071135119,-0.27729392487992766,0.12603602918133636,-0.14112212436531388,-0.1695420487170063,-0.26577239756004584,-0.006296832304310078
Precuneus_R,0.7694378278052254,0.6013017301455257,0.04640918343331869,0.07790827341222963,0.5564841384559036,0.474128642719691,-0.28270696382877025,0.04918177577443643,0.5493803931332931,-0.30673345513525807,0.3544949109675981,0.24518300121388198,-0.07390541887757276,-0.627542873233793,-0.1426190859989324,-0.25489291476012627,0.09308304322765239,0.1261597723308868,-0.03400812281152264,0.6823789490171842,0.10112242614450827,-0.19409210490708292,0.3015688031476389,0.8738068699594799,0.4453286715821319,-0.5681107603712131,-0.5264774923741278,-0.18896830777845744,-0.08377042417877953,0.530889757520555,0.16873904233991932,0.1735812660198564,0.2942361834809493,0.08755335168786586,-0.05167064743037297,-0.08306991704946363,0.6797577849352887,0.017458928102673913,-0.25611388525733836,0.2984343968453047,0.1612759094179049,-0.06980505769600269,0.15629842053854853,0.32876380316561715,0.13302773059081527,0.75623371290138,0.615900944204286,0.250009157167202,-0.053080511046033764,0.2923759738446345,0.28634554183629396,-0.4748172121224877,-0.1742817200081621,0.3005631144600798,-0.25883832568868426,0.04431998268938257,0.570211464270341,-0.07030381446808821,0.4734963104813806,0.1004227813891589,-0.1227208732717568,-0.12419349624157862,0.1894143310482708,0.22846665756679832,0.7363007269602325,0.23729751455312958,0.31341258334810224,0.21325852847839227,-0.40282537282903136,0.406348770579991,-0.08926344545495742,0.39264058568636084,0.27606026446220144,-0.26532861271847175,-0.336733424303744,-0.11382131983568354,0.23248302229458925,0.9106455028249835,0.1588783720325039,-0.0030782109460163916,-0.051832195713495954,0.560865638839008,0.38606810522844603,0.43911202279032985,0.22271388664404684,-0.26672795052369225,0.2793838775823697,-0.3562368408110194,0.7580253935529185,-0.4349812467369392,0.27951946601042527,0.5969264584727239,0.18201292138234346,-0.3276312278309536,0.16467421644506153,1.0,0.2854207720053915,0.10009225628424213,0.12853365751686746,-0.39701393605994023,-0.3598168124626655,0.12290650199212053,0.7100538785445533,-0.08381304754040317,0.259969592904407,0.19445181269369144,-0.7047778041258959,-0.682550570247727,-0.13052562110430463,-0.27496656101983463,0.07052577316832434,0.09030776867369468,-0.3848800715423019,-0.2931951666784366,0.24712108563813784,-0.4241217528372559,0.03570077843693572,-0.0155737755858577,-0.7104187604158133,-0.14037620835077047,0.514157062236603,-0.003790197442786839,0.10442494331934438,-0.005762232671794186,0.577280422457603
Lingual_R,0.23760610531432227,0.39680594287631243,0.3070091973642156,0.3221824062422446,0.2683986057617033,0.15621875263848278,0.32040236458322063,-0.22645585533972304,0.26950253280006586,0.025499858185853635,0.16964990100963054,0.049661061422730524,-0.005498422418613627,-0.046416513489398833,0.10256169264837005,0.2846290576145712,-0.14878696916445847,0.0957919088154777,0.04908528120270579,-0.10784878435145011,0.3843921659071097,0.09532918442654595,0.22491021629473776,0.23996271375334627,0.2825339645645733,0.03879970843454901,0.30770801906103895,0.17462494742643123,0.20077073328307746,0.5922301441178675,-0.014851957599137133,0.10665179465286281,-0.023581016230333235,0.2671274162670008,0.10209587957584751,0.3567742725539348,0.30748258721859756,-0.14302061943258237,0.03693124180501785,0.5630241266566101,0.08656015793839845,0.22289357926751027,0.05008963590390775,0.16517081380104076,0.6012663060800547,0.05588213228909916,0.19488169295368465,0.4352372881865565,-0.05856098773948163,0.40656285461895136,0.2863489401432231,-0.3083502826861567,0.028495394529497384,0.21743896751683214,0.4889023052475005,-0.1130734246201066,0.11754848150375197,0.06206132668439152,0.1617087641189409,0.23057061391962996,0.42573367071349655,0.2872765405293339,0.06463037006460906,0.019576658756257456,0.02150230056531575,0.14295244347913125,0.22351910321372234,0.6745705937630463,0.14927621758330484,0.03762644598554434,0.2752430726612122,0.33920548313893206,0.12272595062410391,0.08247257980820377,0.024677425501101764,0.1706006081426943,0.3149662804156138,0.12113607659549415,0.052380958755095984,0.2265554927453776,0.4854371336003851,0.22156609913530417,0.709197911447302,0.1485374600137232,0.06060793647555256,0.20827957221568955,-0.127145235707178,0.13150632967577036,0.11598457806609794,0.1509640093537701,-0.015886487466351403,0.27614177247211547,0.2179858645873149,0.11164093345162267,-0.12361968265036169,0.2854207720053915,1.0,0.32170731668209684,0.009495678035063753,0.2524329201349046,-0.11802636437290234,0.05841118725620936,0.03157113416217039,0.12438607087852435,-0.011287663863192514,0.11975073230381744,-0.006010755250903962,0.04881189187621422,0.5877216974822104,-0.18425272436914164,0.5293883909426906,0.017340211961502944,0.1791799733136371,0.18710891696440463,0.49502232874580665,0.16577773093322803,0.05695805548859313,0.08778011222466287,0.07838834851001064,-0.08187728906615184,-0.18816244238447352,0.1274780612107659,0.14315300467897119,0.47627336918802693,0.31345567298901933
Thal_PuA_L,0.12558919038338073,0.1277902059570474,0.4342863725697641,0.5379397740291841,0.18545280348824067,-0.07764587741478265,0.40972513409361566,0.4455406809448478,0.469703722565552,0.414119963288246,0.03177549861201012,-0.10661176200067199,0.44170732593245343,0.1327745754103863,0.2609034967749727,0.5386775289712291,0.4099462909682587,0.6953011194474357,0.441401223096968,-0.2196149766788047,0.42157824889504664,0.4436364843471434,0.329993990498414,0.3293994956951901,0.37383556395724427,0.2683482725182225,0.18052892741664173,0.572095103159269,0.4524066847976877,0.239118319435303,0.48991130281697337,0.07162002180971885,-0.17823101817455658,0.4336155143545964,0.44628788129217123,0.4136382926815177,0.24214924256492434,-0.09823386423106767,0.45700702371470303,0.24230121588693915,0.45426698154005224,0.5242680968549069,-0.07642898166024358,-0.04165746453530488,0.2899097645641125,-0.06759572810437031,0.4091388595717578,0.2177276737086823,0.44124625897065395,0.395922190912382,0.6565300916076598,0.06588853586467117,0.4231699084144715,0.03555964413560945,0.2331127538734519,0.05919299763426628,-0.2705312712293149,0.06669733173320673,0.1172010019239697,0.5528879569424,0.5053473860725841,0.26389142865208526,0.19343343851555703,0.48254154339561767,0.009270103270296315,0.018439811752148053,0.5190102740812267,0.17472050249203883,0.22724143110604964,0.5226907364970865,0.30492604044824645,0.11933061482896883,0.48397657941687583,0.4705259298818983,0.4790319724391069,0.48199117184910034,0.13294512404631942,0.08914174898095238,-0.10994385570783616,0.5505194988484831,0.2581078158338786,0.5478433923673108,0.3641433586854249,0.3441821001193099,-0.15206319236042642,0.3764349059963905,-0.08063562921850755,0.32676624129312154,0.06911084702393892,0.15047074894085372,0.29357596641624784,0.31816343077165016,0.40794900488085084,0.5333190403514622,-0.08412488009098318,0.10009225628424213,0.32170731668209684,1.0,-0.08706096055313081,0.27199849853628716,0.21200618246714384,-0.09361890306955978,0.13673593715991741,0.4128001180547247,0.3264533970940051,-0.06646225349590293,0.15288922870732385,0.10833436023304731,0.43431927631908407,-0.056214164471351566,0.35873889488097566,0.5149573348665148,0.5647258263280746,0.5049017951838266,0.3288641029224429,0.09827231057987237,-0.09240861083294259,0.46992678649984765,0.15590788998987465,0.2483661939532054,-0.21325976378987813,0.4856093460951119,0.6055873494796921,0.43287380171586237,0.3190982834741235
Occipital_Inf_L,0.5413122791697201,-0.27530179111604225,0.2780267578354494,0.33871842396753454,-0.4199069621295227,0.8722225863554919,-0.369644889298497,-0.06921798699885279,-0.22461734536223626,-0.25724787546991806,0.8573901685851748,0.9719947300629727,-0.5051910801083398,-0.09457860808127619,0.30781850804698335,0.09482769758046522,-0.3154696084420889,0.03319986540818795,-0.4493185810511385,0.05882630514869994,-0.03257726868711185,-0.24089466011841398,-0.08621615902589101,0.1699267681042647,-0.30893575200903517,0.008078044963219738,-0.1446657019699325,-0.5367567040244879,-0.008493612010040322,0.38953252363525936,-0.03788005356719755,0.4030742364096956,0.9520379557417001,-0.14717931518607213,-0.020324390007340494,-0.1359567967160494,-0.22894194133702786,-0.1248258561705751,-0.21113872371532907,-0.09343256600513251,-0.21808569921659457,-0.5061152405224655,0.9388091072601144,-0.061514366443191026,-0.22196767077373977,-0.24798561752688011,0.028780012011438424,-0.31154563432587296,-0.3899538014986264,0.2144990737817183,0.08718258816446149,0.12084598969774231,-0.12250727896413312,0.3971102221549641,-0.5509629645156019,-0.051536603659972764,-0.0321259975941246,-0.16403570530358186,-0.0951802017024975,-0.042959000767856415,-0.37626981967670226,-0.16314798801826536,0.14989597452141312,-0.2972863803119019,-0.34553044304120495,0.7735410944851031,-0.3017183028936488,0.49042748616627135,-0.0703735383915782,-0.09056273388455215,-0.06130533007776019,-0.018512295302085542,-0.27328540128026707,-0.24367787105012353,0.10768713868928717,-0.45132951806981386,-0.2295383042841393,0.15814448549657303,0.9469788917481631,-0.00756274368977721,-0.24153228086000408,-0.09456568300521802,-0.20975826560557778,0.08658058036372923,0.9368818566183017,-0.3485965298130656,0.5675100308079615,0.13688685772725384,-0.10550425208794245,-0.12396439874769827,-0.15568194218272896,-0.22054195173209543,0.23948819773459218,-0.2344929781941016,-0.08743069409289737,0.12853365751686746,0.009495678035063753,-0.08706096055313081,1.0,-0.03962251928510175,-0.37504871508332704,0.9180751780315174,-0.34316060545635707,-0.2213985281158436,0.09602284454716435,0.9050396262768288,-0.08571047688384476,-0.08420131330071873,-0.15983574598844474,0.12437760224734057,0.4258570377620328,0.15928910321088494,0.08811988387013922,-0.050233023755213345,-0.37513115821053516,-0.028596455669766617,-0.0036062917898445923,-0.48768511234419387,-0.0447171845995502,-0.06625653950480505,0.5450779065149993,0.02664943185589775,0.17212621306197198,-0.06341707889402605,-0.23385032249018223
Temporal_Pole_Sup_L,-0.24091908498704753,-0.06808361409942189,0.2578090651653406,0.5279810915802949,0.05888896678138513,-0.22263267357263403,0.6996882372181057,-0.1281150593292002,-0.011951267965127242,0.6130893246790954,-0.07810960327716505,-0.1325825024219747,0.3000339104420863,0.7115054887979462,0.3791296078282187,0.7619797039500729,0.14255710042042538,0.05964945320647473,0.4468951037632866,-0.625374094800861,0.3803709923977693,0.6194142391245909,-0.05533080450426204,-0.27521187190148066,0.10706539398252234,0.7734365456516102,0.8206382592182625,0.490505909885206,0.3086339517354735,0.16073089906288135,0.12155706694107304,0.2351157476111441,-0.18623725689406384,0.10326228250145716,0.5056911844599288,0.5023328464303192,-0.2833411664068884,0.046205477525750424,0.5195847717663826,0.26869320212912523,0.3566773758325636,0.4909372323553815,-0.06510501513353845,-0.10367402097786546,0.5593042243408014,-0.47094147674703646,-0.019136778462280405,0.4350726377249301,0.3240761022512543,0.310266631050139,0.08262990744982486,0.23040398717220648,0.5014773870463634,0.03405077717465316,0.4188201929616345,0.18792115550204672,-0.2517466191894965,0.21678462352554426,0.03182705281944768,0.16767815203815856,0.7666740276847922,0.5083342878460175,0.2768807211183536,0.11622327844727322,-0.46047519074160204,0.07601052840453286,0.22776158090772242,0.21079041386985248,0.7516132910587586,-0.068791923717491,0.2997507774841649,0.16633431782373498,0.21413504087206603,0.5454307152618358,0.6107040506879543,0.44137235331121644,0.2764741752202123,-0.4268950735616026,-0.004546516699305695,0.3780356909389978,0.24006081555793746,0.05320382130875048,0.2588754037416172,0.2199635434929159,-0.1207079483064981,0.5052511057274034,-0.19395928883860764,0.5097439582545975,-0.5650942514345187,0.6179018545184818,0.014416918357897214,0.028038351915028053,0.33454445707348984,0.38223492684892685,-0.34714016736747483,-0.39701393605994023,0.2524329201349046,0.27199849853628716,-0.03962251928510175,1.0,0.4876415440214844,-0.049744540437377034,-0.3597881927758203,0.23809708749360428,-0.025652228773421732,-0.02209075978290707,0.6220575507540904,0.6302081667075353,0.6952653004484735,-0.17431495429574517,0.499820785763043,0.2274656964135294,0.6723892600766871,0.6464055308277259,0.43190919550174217,0.47339523474994843,-0.23758142601958945,0.41043275128940987,0.528960006306425,0.4904236858713108,-0.43061059640544574,0.43177721115075524,0.3053906744352078,0.5047236800976211,0.17721487599923766
