,Rolandic_Oper_L,Occipital_Sup_R,Thal_PuI_L,OFCpost_R,Frontal_Sup_Medial_L,Frontal_Mid_2_R,Insula_L,SN_pr_L,Vermis_6,Cerebellum_3_L,Caudate_L,Occipital_Inf_L,Supp_Motor_Area_R,Temporal_Pole_Mid_R,N_Acc_L,Cerebellum_7b_L,Frontal_Inf_Tri_L,Paracentral_Lobule_L,Temporal_Inf_R,Temporal_Sup_R,Thal_PuA_R,Frontal_Inf_Tri_R,Lingual_R,Thal_LGN_R,Postcentral_L,Frontal_Sup_Medial_R,ACC_sub_L,Fusiform_R,Thal_VPL_L,OFCmed_L,Cerebellum_Crus1_L,Occipital_Mid_L,Cerebellum_4_5_R,VTA_R,Raphe_D,Frontal_Mid_2_L,Vermis_3,Thal_PuM_L,Precuneus_R,Cerebellum_9_R,Frontal_Sup_2_R,Hippocampus_L,SupraMarginal_L,Cingulate_Mid_L,OFCmed_R,Frontal_Inf_Orb_2_L,Frontal_Inf_Oper_L,Thal_AV_L,Thal_MDm_L,ACC_pre_L,Parietal_Inf_R,Parietal_Inf_L,Olfactory_L,Cerebellum_8_R,Thal_AV_R,Cingulate_Post_L,Frontal_Med_Orb_L,Thal_PuI_R,Vermis_7,Insula_R,Frontal_Med_Orb_R,Thal_IL_R,Occipital_Sup_L,Thal_PuA_L,Cerebellum_10_L,ACC_sub_R,Amygdala_L,Frontal_Inf_Orb_2_R,Supp_Motor_Area_L,Paracentral_Lobule_R,Temporal_Mid_L,Cerebellum_3_R,Frontal_Sup_2_L,Thal_LGN_L,Postcentral_R,Cuneus_L,Calcarine_L,Cerebellum_7b_R,Thal_LP_L,Olfactory_R,Cerebellum_4_5_L,Temporal_Mid_R,Angular_L,Vermis_9,OFClat_R,Caudate_R,Putamen_R,SupraMarginal_R,ACC_pre_R,Vermis_8,Temporal_Pole_Sup_L,Angular_R,Occipital_Inf_R,Rolandic_Oper_R,Frontal_Inf_Oper_R,VTA_L,Precentral_L,Thal_PuL_L,SN_pc_L,Fusiform_L,Thal_IL_L,OFCant_L,ParaHippocampal_R,Lingual_L,ACC_sup_R,Thal_MDm_R,ACC_sup_L,Thal_VA_R,OFCant_R,Cuneus_R,OFCpost_L,Temporal_Pole_Mid_L,Parietal_Sup_R,Temporal_Pole_Sup_R,Cerebellum_Crus1_R,Cerebellum_6_L,Thal_LP_R,Thal_PuM_R,LC_R,OFClat_L,ParaHippocampal_L,Red_N_R,Thal_VL_L,Parietal_Sup_L,Vermis_4_5,Occipital_Mid_R,Cerebellum_Crus2_R,Thal_VA_L,Thal_MGN_L,Thal_PuL_R
Fusiform_L,0.5601179423027486,0.3668655163475883,0.4173347215301092,0.606763164822548,0.6698270091526033,0.7999168108054784,0.5095025091041732,0.6003405294945993,0.4725489719000751,0.7379941675379252,0.6943166339565177,0.285798327242353,0.7023847551995009,-0.024510988014038747,0.39608792976133167,0.66313743153027,0.5272500495565459,0.7140146845059784,0.213351986481627,0.527407088021317,0.33936323967888793,0.6473096670917804,0.5561043804489642,0.20867262169666956,0.3588708332523041,0.6389193788585701,0.1799319470677231,0.6574680635412933,0.5835042941141229,0.30398079020072005,0.5606960991115133,0.1572251577857655,0.7045535707778229,0.5312328142297263,0.513984434167899,0.6332456079669152,0.7044275753710542,0.6025825788067896,0.3840745655251503,0.4869427093667833,0.7501424240226275,0.763784661119446,0.5129994113879253,0.3874301545383231,0.218510976061499,0.6776590679280639,0.43804353902412313,0.4377301049433559,0.6092620810134856,0.4878599502640803,0.519871530585454,0.2909235814876865,0.41619342497619466,0.39478488785423066,0.5166892601475654,0.4306221963462226,0.24673621792505895,0.41499268955849994,0.398520662717431,0.5703448042560685,0.3615151746815635,0.4441096037053817,0.0979692116309261,0.5411372075060443,0.6023047440651336,0.36285815060943843,0.4435111006244005,0.4069625838499418,0.7186869307530023,0.5926976473164297,0.574643461576016,0.5843435990487335,0.7039790415224131,0.1631862635093781,0.6350180705583366,0.3094106907779161,0.5835570142311849,-0.0031019026601850747,0.6357396251906193,0.29275727749502833,0.7730055695442223,0.2189700529534444,0.18157305557198244,0.37617233216126394,0.4486320681027857,0.5761504678286498,0.6642948203622318,0.5670326928948213,0.5166406982228215,0.14069859383273814,0.5008290752815027,0.14245209274696322,0.10761322009534587,0.5733459803867021,0.5650764577699241,0.33741807756408343,0.298261867824795,0.6152432453693368,0.4890477484744425,1.0,0.6373485378841934,0.27935186892738034,0.49862881473131204,0.5073859741337214,0.6173750853846827,0.3470043403379393,0.6895207410327568,0.48018554614151227,0.3372151181101185,0.36626866997339014,0.3861684682979754,0.09568789873343225,0.08305073736714712,0.2775283104797177,0.30148736586659497,0.743580483059392,0.6355321499938952,0.5319755397855371,0.24187059174261769,0.2159067757494272,0.637700893632956,0.5648126623855546,0.5846726517821978,0.07769908464174664,0.7104955181375996,0.01479867377352082,-0.12493831073929379,0.4449851004984325,0.3160567882183091,0.5180248979810067
Thal_IL_L,0.6395023788226795,0.5710594192159796,0.23493975114073437,0.45313764206014506,0.6342996895053707,0.5910370317232684,0.4315907529595582,0.45358458375208205,0.6444930625655158,0.657056030326917,0.5467458817077572,0.4669452110287624,0.7433725623596085,0.2587961350910088,0.6379517749499959,0.5368775455371673,0.41431352283731426,0.7742429571877455,0.31964809931869875,0.5908438186847222,0.4827654003517246,0.48756528587054443,0.6868676336239852,0.21476609161641932,0.6319820318233276,0.636111947967611,0.1646111273863033,0.6116970440414566,0.5034018955627807,0.2598755065309869,0.6011874329958969,0.36650260667441126,0.7182777290740243,0.5495171026721272,0.3058281440316553,0.579091211385942,0.6535052805700647,0.5697509165769616,0.5800398300247405,0.6325576878164161,0.618486906627932,0.587947231670642,0.5578937732724772,0.5751460379974054,-0.03329909306806754,0.46668303151692314,0.6679897997476838,0.32306422825225506,0.738381097156031,0.3064925786279099,0.6219321867267299,0.5965545889466332,0.21283976169456362,0.6243607087187989,0.5211878702833784,0.6135398364628035,0.13291946211740502,0.5208807146372995,0.5343719936953787,0.5922733518012113,0.06505212920586788,0.5708295758152401,0.4593249100769241,0.5341411287432601,0.5348633871160979,0.15172856014112582,0.17002159493366126,0.344254374519835,0.6598336175619576,0.6192889548764308,0.6110977596623253,0.5307872487134829,0.6728173809511309,0.19003906058294667,0.7042281079635322,0.5700253000608343,0.7463831071856999,0.3095634402961479,0.6276010812302468,0.3680851601424063,0.6892128339100468,0.4536864921806863,0.46035132765042713,0.3815869180435159,0.5447327729440126,0.5539824970467819,0.6161477947230404,0.6688687559730383,0.44959089371649363,0.3544046809330331,0.5548142675174194,0.4899586427077348,0.30028580876149424,0.4482110714066251,0.510484475071379,0.4767881319392993,0.5963492389683562,0.5803247317602962,0.28737665627153713,0.6373485378841934,1.0,0.09881656647924231,0.518801975994175,0.6444659660908947,0.7303980103704485,0.49266148446670815,0.7119216499990374,0.3664317222007182,0.1672821679325609,0.5604594096735619,0.63128008653177,0.10048147636371343,0.23823202298534463,0.47145553625014985,0.5480529390537812,0.6841027559940238,0.6724368182145477,0.725827309803837,0.35957580727854194,0.10165326538458914,0.39679073989235475,0.5554255920660397,0.4134444686273523,0.3762922830100829,0.7958195436020918,0.2549575492004949,0.2783523010302987,0.5533166438252427,0.16802547377058194,0.6801002947844427
OFCant_L,0.17872894222324417,-0.3245891015365915,0.6447585794474892,0.4788538832650555,0.4733599859400482,0.4310919191283268,0.35876031416698917,0.5741782868205392,-0.12779943424976842,0.032214643394188024,0.2616256232513371,-0.3112539083637618,0.07428353891613805,0.03158587613905675,-0.22311503980862368,0.19646956681693273,0.27125210407881645,0.23696395475331386,0.0861287298824824,0.22684317175154065,-0.19222161007325111,0.202075928823161,-0.1218440990397504,0.14720300568917113,-0.10129217773736462,0.2504302431229551,0.3223833998383131,0.08091087124311333,0.6530880874348961,0.7411907150497977,-0.0490956755016423,-0.2729730606904603,0.1443172643540862,-0.0454711050831351,0.5145154957823854,0.4202642827270352,0.36066114694921597,0.5756545832165545,-0.04694958866815765,0.09166898646834207,0.4024387376062584,0.5574948636168636,-0.07360734540221557,-0.21899722632295435,0.7795932802328491,0.397409483329353,-0.061118735511698184,0.35422911427642106,0.2725922436891041,0.7221180839776221,-0.1610011758377263,-0.17976924266652688,0.47967422153002304,-0.05123584233989542,-0.11814921259958958,0.10200829127004503,0.27321099415007694,0.00715715300642103,-0.13387883634591954,0.1231524754105093,0.5137392392641522,-0.28657491555025794,-0.37881642945588745,0.29713357510139865,0.18532229901308228,0.5698758799682712,0.6774289847850127,0.07944786361602972,0.22159228499448833,0.2084985823216303,0.13031031629054207,0.3899685072475771,0.4230659547768133,0.6436150364186551,0.12438515417753496,-0.2523644146369307,-0.15462458587803382,-0.253115371785365,0.3505725044981318,-0.214704101965179,0.45433108899025965,-0.22192380770189937,-0.2934838420122462,-0.13871450553903494,0.1970945928088296,0.5377311156162902,0.47911926264711796,-0.08934587321714411,0.6043275827304209,0.2618895978164776,0.08815342924055956,-0.36621193341458264,-0.6217698388916251,0.2954794334816329,0.013841882574618778,-0.20640950305963293,-0.06261665391414084,0.2068174347963876,0.13451233159241835,0.27935186892738034,0.09881656647924231,1.0,0.11925805477883684,-0.27405742945352435,0.2848034724201594,0.135693212324559,0.19468961050586103,0.36091294161560533,0.8712198984391653,-0.09229904451591629,-0.13191831513957122,0.3001830064339516,-0.14536031870649413,-0.10454931847894881,-0.2037591695049565,-0.05436802407944341,0.13409283690082435,0.2545636648608771,0.03467185611862972,0.8095512047860252,0.4860228985692617,0.08060745892022546,0.6680357410562321,-0.3276078351778717,0.29914626880874345,-0.4451931939072434,-0.07222101353137332,0.32069397307711256,0.3454070163134313,-0.04533226116173796
ParaHippocampal_R,0.6354532326993368,0.4599022373335781,0.31494165417321807,0.2863360446832981,0.5045205757074048,0.6224765826580871,0.5013587276648025,0.39034479054676297,0.5617302949458288,0.565923018580664,0.4729891966870253,0.19209573815294453,0.7417635695001666,0.13734896786434844,0.49616889527113667,0.21911075279296932,0.6302986682536558,0.7344804295711798,0.38154692640068283,0.7363220837842137,0.30526980168699636,0.6800037702734988,0.606834668836648,0.42376300472997397,0.586371452513453,0.6677973136347651,0.27255910862167054,0.7279889459881269,0.4397044920062941,0.27984521160536957,0.21486189379757756,0.14777869862964735,0.7560111678847883,0.16098562475314687,0.24394956730134076,0.6560691346227923,0.6083470763593,0.4661258949781631,0.5398536714000964,0.3432996526871986,0.6096313491325208,0.5593489224130341,0.38963304165901963,0.5345748025027057,0.07237126527585488,0.2106979987758866,0.6332277955012028,0.10051636144364699,0.5543328079021197,0.35467061389051835,0.5453980863018307,0.43563377905192346,0.33756222042166906,0.3765405138545534,0.3101945013936023,0.50944312466658,0.15489777110058486,0.4384723372285045,0.3060810582659708,0.7169140656290653,0.2011772711120135,0.5544814362005156,0.1467318244017243,0.32003704762337465,0.6737616155540986,0.40119171631164124,0.24130504824882243,0.5525135096507067,0.6443633363498483,0.6635183700349481,0.1837462632519624,0.7349160059197333,0.6723352530069271,0.27490344259135957,0.735014405837932,0.3263500648752998,0.530390079212309,0.18864189799420478,0.48993136018579353,0.5240464355654629,0.686269518782809,0.43823690941785437,0.1356317709834501,0.1776367552767005,0.49129354904308864,0.580546491080839,0.6156337092987192,0.6191801533202458,0.5216186382376943,0.27986185926801,0.10802247801048016,0.31524421705979744,0.2257054757403431,0.676323878480714,0.6753669472713738,0.32489586780022783,0.6387258671505188,0.4936771915315126,0.1998332890910102,0.49862881473131204,0.518801975994175,0.11925805477883684,1.0,0.5263404844830505,0.6987232871737818,0.5962975843436352,0.6687545558015674,0.27542161588776404,0.1872446597583087,0.41705199014460104,0.5134685896752359,-0.0921125240811049,0.22025242049187835,0.3966013371864081,0.31127365211977653,0.4624779987918369,0.4058615209220659,0.43349206002626844,0.49581412978632133,0.17648869682295903,0.5985729662998985,0.3901265622709727,0.3276860810828255,0.32747434393636554,0.6933744652885412,0.16608981812420992,0.25202489381828763,0.5601766742078433,0.17964754334304425,0.44327055618232813
Lingual_L,0.4285095606605532,0.7560074793369426,-0.1949945332319767,0.05270874597161177,0.23193200011154155,0.3346461349894654,0.18326170480899628,0.08480266308155267,0.8311325160110221,0.7571239350695846,0.22759718455931388,0.7383471050466046,0.6331404375434925,0.4356342403347542,0.7355510638928191,0.29545627312074735,0.23158608130889913,0.5986455741983653,0.27150023178775035,0.508068237790782,0.6414468224137019,0.40355767781664564,0.887136322231774,0.3724090633036095,0.7517555320308207,0.35712818272841296,0.2158361081413986,0.652813638742375,0.2476586794103465,0.15162042173915496,0.5768550048986736,0.7035815523630848,0.7427437592816033,0.4542522523165086,-0.06728275646302086,0.2766228286712885,0.44785894948959504,0.10367963762142095,0.5715592364587815,0.5502437689145038,0.27698196024458743,0.23609851164893866,0.6723402734076409,0.6322517997562638,-0.4203743209250167,0.1614973693353312,0.543103746049727,-0.18608489915154222,0.5504008953700483,-0.13840163683920362,0.6976824958930447,0.745426566329503,-0.06326401780823147,0.5918142751827009,0.28683913514812776,0.4260286659834762,-0.09822720006741066,0.48438221391764824,0.5856684861668696,0.4360839776622975,-0.3124704881726351,0.4861805904798669,0.6677791433279954,0.07630391037489584,0.4083233945347366,-0.1998357279449652,-0.32666438351938953,0.23682507733833386,0.4320959088837155,0.47854152940944966,0.5949373212199807,0.3946159628536942,0.3389351965662947,0.1548617249090214,0.6291255397014323,0.7147556284334264,0.8732849090297276,0.3604379039110697,0.33877471128704634,0.5028570163885074,0.4496014194907963,0.5765527811125813,0.6739014977808847,0.40386862373773097,0.5109238553234602,0.11812092965486641,0.22876380846729297,0.669092695341133,0.045557499320757505,0.21085658028634088,0.3580001303843645,0.6715879736222384,0.6687446486745674,0.37661821352625235,0.36527972730064995,0.37680392395174944,0.6171234218396523,0.2856931594636948,-0.028379865665236103,0.5073859741337214,0.6444659660908947,-0.27405742945352435,0.5263404844830505,1.0,0.4873640084398577,0.3845047613264364,0.5000674535107602,-0.13531991031598808,-0.11196263040229532,0.6873368975078761,0.7810225624561143,-0.12020277007791863,0.46916319700214565,0.4711101741617344,0.5050010546087917,0.7883350437636552,0.4181736121837593,0.4297799432657347,0.3863473372233751,-0.1805549647545672,0.016470273738821387,0.5246112411936406,-0.11066350951845416,0.6579351263805157,0.5658908792850286,0.6505414560381443,0.22134002254622362,0.21221925764544666,-0.3010488093594176,0.8006780293346983
ACC_sup_R,0.711322967557692,0.48216112369198943,0.5318553114749646,0.5955533880354043,0.7968316873553751,0.7652584488032568,0.44004046187089435,0.5454568445026682,0.516320052194286,0.6230853867423598,0.6632644340229041,0.1702512220690565,0.8911876803243195,0.18739188077687416,0.550806082492387,0.46789357500660866,0.552482391117761,0.9355230180427042,0.3586953642474662,0.6940819472295217,0.28485127594246823,0.588338109735134,0.5856919171982387,0.17185503271212232,0.6443107544844421,0.8628443279157485,0.17985390279307717,0.6887446239610125,0.7100649730624085,0.3474789414370443,0.39376126460001115,0.1988499979831062,0.7265047061174352,0.47186489811472876,0.48793611929763797,0.7752300976746296,0.8511283801750044,0.8250349448565578,0.5252805477178865,0.560971023153772,0.8206146761631843,0.7893391241214193,0.4925382966512126,0.6245611721465881,0.18444184267653374,0.44893815856207797,0.6621242048084084,0.43397249048623143,0.739040515699657,0.5441302429788667,0.6220308624985194,0.5412819908341956,0.4371100263753354,0.5528475931643676,0.5599672604259817,0.575169280243625,0.2505824879415299,0.3455524300399769,0.3553200004747919,0.6711077830795056,0.32286038260628513,0.5434220852622247,0.23656787396888107,0.691998957952908,0.6874941879230242,0.41015763435719377,0.4018866597799895,0.4897559604414215,0.7749797010264484,0.7430988496462975,0.3869961775141477,0.7176797791081911,0.8508124703903384,0.26846998294294727,0.8301979278742602,0.41838151546754593,0.5685255323896617,0.2280715697581124,0.8494583835145391,0.37434805432492124,0.7662136735109791,0.4055369145870822,0.2981478803124883,0.28293159788754063,0.5691824586971369,0.8238399786487437,0.7657415890152774,0.7465948965844175,0.7727529813923582,0.30639348427455637,0.38035242628792093,0.36782132839907855,0.11604747547748198,0.4834351127466941,0.6010075913790306,0.4631439557291009,0.669683376856518,0.7876822971238125,0.35945807789754525,0.6173750853846827,0.7303980103704485,0.2848034724201594,0.6987232871737818,0.4873640084398577,1.0,0.5126037626770933,0.9300206271110495,0.4481737988480333,0.3348082273131152,0.4733927021316718,0.5141534496806744,0.08946824883002898,0.18800509332292023,0.47330847988289465,0.4668552744122154,0.5252462937844604,0.7431471677251882,0.6214222800732409,0.2691510903832763,0.23402931790105086,0.6582453248421841,0.5103859487287874,0.6094907041622498,0.30121126851794244,0.8199777557393793,0.10282000010311637,0.3223728305999534,0.5888566850938562,0.41824115588408084,0.6385142816786104
Thal_MDm_R,0.5040639505821631,0.4268080411516474,0.24167381949216304,0.10786421216379602,0.3025616535544894,0.3952774322297982,0.5697115855051552,0.20929014640507784,0.37024156367211597,0.48740392650218595,0.35942427789940407,0.13391839148996434,0.49710365418016267,-0.04327254844188534,0.29764717363766624,0.030488672509968773,0.6319509581737166,0.5889567890473223,0.19302784562154077,0.5988470603711868,0.5289318159211921,0.45151157996733127,0.4980221308335326,0.6796773295288415,0.5361919839705916,0.39265833321658306,0.5182226501385419,0.4534052533029314,0.43609922556810465,0.259333126824861,0.037852214135408936,0.22478121855240518,0.5742071640675677,0.03619673868569792,0.0723475616591888,0.5408968566323606,0.4328922407949358,0.3283916656806532,0.6059508002583162,0.2161134980604398,0.3370952494684282,0.43461978492683806,0.30641207464981257,0.5678792529350827,0.13152730936042586,0.10840097777064996,0.487173894353225,-0.0040823409466105715,0.6967045205131291,0.29561850155138003,0.5184461398478419,0.4938642085658943,0.2924562704469909,0.1855690270900013,0.10440369662504675,0.5634085886553384,0.03647963910422179,0.7093430119319013,0.06980736870829124,0.7323538165353104,0.08895110721418942,0.6760180624119067,0.34113521140556075,0.13754568645048781,0.4903728286154279,0.33955902371609553,0.08696149674284048,0.3924355947828898,0.40020996692545396,0.620625857656785,0.23612733460724797,0.6481120551278156,0.5262674054424888,0.26621298351928036,0.6131321488131749,0.461893522406137,0.41998924624908274,0.0132197946754973,0.5020550882334415,0.569478684543088,0.5255183499721034,0.2509175098834453,0.24862153645362217,-0.06305608122954844,0.376724670970347,0.3761015318272392,0.5875623447335184,0.47835906296619535,0.36373596443054196,0.23800303276448526,-0.04262576321810778,0.44553937474560085,0.05503515542205299,0.4158539479427374,0.35282950471498176,0.09645426907085514,0.5396701560547147,0.4643318478185711,0.0926532243334943,0.3470043403379393,0.49266148446670815,0.135693212324559,0.5962975843436352,0.3845047613264364,0.5126037626770933,1.0,0.42246628123630364,0.3220815252054547,0.21208802190830248,0.5290837613659043,0.34875191398243566,0.02240616262121477,0.45003546881816625,0.07698036262782243,0.15341041168647684,0.24768721521284767,0.27262743597423034,0.5056770080774734,0.5222410374659306,0.28634677503765654,0.3843638111325556,0.3849739174702412,0.22585933345107329,0.469119554592984,0.5940107353804183,0.24839874670500725,0.0719786179744568,0.5206835414400812,0.06851215752207392,0.4790744601566455
ACC_sup_L,0.7796996988190872,0.4628601884151628,0.4603757179711818,0.6179886514684835,0.8102312908675242,0.7772322334905859,0.5160144751043247,0.5659863061114285,0.47431258619481703,0.6658846677954696,0.7149010640832473,0.22329004092008387,0.9040820975387117,0.08121590817846072,0.5892485373305257,0.541616617063188,0.602979292749985,0.9078082979291625,0.24026177315039407,0.5715294726298582,0.26034946296345124,0.6412360325340908,0.5526207457819922,0.13470845742349236,0.564713311514262,0.9029557064358901,0.09510345411702273,0.6222986754680163,0.6330029170354428,0.19608161263626422,0.476601766511443,0.22235077878964288,0.6601156622525944,0.5067671569598594,0.46099246851061604,0.7639547015727911,0.8230998906076493,0.7616879217921361,0.4809673734106575,0.5285617704992219,0.8650912860631295,0.7965076447908828,0.47402947279089847,0.560287773618792,0.11266011475251991,0.5747136174285398,0.6394127619931679,0.5254318462897615,0.6684742612223177,0.5550291824833884,0.6105923262542873,0.4546465061576899,0.4642088780520979,0.5702304521063551,0.670357944496067,0.5306870719368407,0.26556847903461805,0.3024763568203643,0.36349032007676574,0.6872852247284433,0.38466130068359267,0.6027511725836416,0.22577448492890825,0.7173980629702679,0.6610037800262123,0.44010193591872193,0.4640732362862689,0.5532068361727966,0.8592873805125099,0.7063433071625932,0.47286641357793646,0.6234123012998777,0.8570286881750058,0.12798956208069429,0.8056316371344813,0.388045981162771,0.5662915123827591,0.2266435749027621,0.8251293911441822,0.44234897381410304,0.7405679377628752,0.3235519510368111,0.2661972322287058,0.3611571745739918,0.4988072371579084,0.7681686096039891,0.7027092021374612,0.714160916684725,0.7309255445583681,0.13031416276829974,0.4984595722870291,0.33236404771607264,0.17338630967949284,0.5124845860371391,0.7352634075880609,0.45374650277519707,0.5579818830098379,0.7806873524354505,0.5170961857633088,0.6895207410327568,0.7119216499990374,0.19468961050586103,0.6687545558015674,0.5000674535107602,0.9300206271110495,0.42246628123630364,1.0,0.5105449391411583,0.20973292887737335,0.3943884588272947,0.5373959519918503,0.07272168842026552,0.10963561665659405,0.4599284717036225,0.4853710757097544,0.5659527271479206,0.8393267306131713,0.597077215141613,0.20413855644247578,0.1266426120920223,0.6641220750186247,0.5200014822251794,0.5963288931018287,0.20455829101887818,0.793763346472183,0.06349098485235734,0.24583674968314995,0.5930676698971487,0.47766470128259125,0.630755515931597
Thal_VA_R,0.5796029649030653,-0.1107236969374376,0.5964036264343818,0.6442200913321019,0.6850530235696559,0.6642980873663975,0.6239088335056326,0.49908651185608194,-0.029236575178736988,0.18963205661861104,0.5819222805687602,-0.2047928139910326,0.4238165099407803,-0.377614790307192,-0.10988184790011409,0.4238990929175223,0.5911131323105981,0.4316677358652044,0.1131214048846817,0.3396053439875236,-0.15228616129713404,0.48941060676090503,-0.08749267968179943,-0.007783436147973382,0.009413235597329941,0.6433194271009784,-0.047753786471748536,0.22585105446078266,0.37478840449857415,0.034574827768260784,0.13061216157821298,-0.3455299278569694,0.22834841678039203,0.20834247387656055,0.5892406774595722,0.6392639103283947,0.47228068423006203,0.6372147654947166,0.1377247710658845,0.11937751064526161,0.7061313095297087,0.6058829659236222,0.030420076038276258,0.09174995223956955,0.5282852384579435,0.5693577454448691,0.39323519489095854,0.7208049607953133,0.3836861681929025,0.7527064005844264,0.10075987641295645,-0.11192160348758702,0.538070079416944,0.12463926839072159,0.4159409336907285,0.3200926110875117,0.2709158776609356,0.3040982425161995,0.014031856021020774,0.5746903097799421,0.6473509113007505,0.4514901505934997,-0.2544641879653578,0.5855459122011221,0.4666453312455156,0.6605522218910903,0.6593752560824369,0.36566823648312285,0.5416002775523198,0.3903002673522104,0.10244161545882277,0.35959796193015886,0.6787311338678377,-0.09307655785685462,0.3270138099581612,-0.1374452722250258,0.021965428525234358,-0.06142715884169612,0.4767892467897156,0.14581390365572364,0.5643390043215817,-0.055048007688793976,-0.25042752849075695,0.11790966008119946,-0.04332068502331278,0.6949466452401535,0.6444361107744732,0.26562231207217163,0.6412636905266311,0.04548989978201104,0.2630131375010974,-0.13892206762584935,-0.3032835080920243,0.41280399367113924,0.5551978449259761,0.2406177982337767,0.14149224723391615,0.6105162380008329,0.6625313233797033,0.48018554614151227,0.3664317222007182,0.36091294161560533,0.27542161588776404,-0.13531991031598808,0.4481737988480333,0.3220815252054547,0.5105449391411583,1.0,0.30288474685281497,-0.06591964464392522,-0.10316233892575055,0.14139059381431987,-0.29261443799026715,0.123431471958526,0.12399403843325532,0.11761149758892088,0.4424631154839444,0.36450563718053547,-0.023673240656916325,0.1806106785160355,0.6618571644674711,0.13177718334982239,0.7149437537605597,-0.30758568530300934,0.512652993160975,-0.521515336737974,0.016045320086319852,0.512472853330699,0.657216715302474,-0.05888163650356961
OFCant_R,0.12475827147632909,-0.24634773714787106,0.545783829196225,0.44145983339968964,0.46820813125454175,0.46837980295207765,0.2579586263561929,0.5681986129766459,-0.014652134808469957,0.1490169146090875,0.2528063719121995,-0.13412925160904843,0.18139670675546887,0.12358814437992187,-0.11943368493377232,0.2227805680909904,0.2675653064841414,0.3206878890385217,0.0873475871642884,0.3055526868508182,-0.011387661292848185,0.2047115696405694,0.008926728355226633,0.17854348397664882,0.05115121670984126,0.21626021740877277,0.3852552788328736,0.17183493014126897,0.7153431502873348,0.7813695033283138,0.0393134897320464,-0.1632270470006395,0.2560503972691488,0.036491028914175855,0.5155557469289939,0.3936040574139119,0.4018797185704339,0.5549578485077606,0.045517995304480675,0.1448216793857071,0.403979269725396,0.5074314154423533,0.03894871951843845,-0.03237220018495448,0.7307597696884044,0.3340369787057903,-0.005629192138220215,0.25108333086555545,0.3839988076363864,0.6033856690550075,-0.03153044473051889,-0.009965586436710852,0.4121486910143515,-0.02462307481008713,-0.20086701230587944,0.17463132815042892,0.1856425287710687,0.07793761734949757,-0.05897778324507042,0.13305301669703803,0.40012598442328456,-0.24230021943133276,-0.2723303019342169,0.23092308019302854,0.1919848932285852,0.46070977750111086,0.5306569104429434,0.029393714937445786,0.21128366939028503,0.2717760148584389,0.1781342409520169,0.4269027201652577,0.38999670092464156,0.674767573619556,0.19677937902376733,-0.16224732658525032,-0.03485827220428854,-0.2932279919441465,0.3599292218735902,-0.19517792044308532,0.46642599085339803,-0.20760658879770563,-0.13330434729229843,-0.1531613571297105,0.32977411446352056,0.49952255818269437,0.5280487849689337,0.0037950064867615135,0.5834950401835582,0.3503512532135042,0.058637474373089915,-0.2523257935386227,-0.5772057136451495,0.27219340413340914,-0.046792727734868464,-0.18525215307187023,0.11571416763909166,0.26341155576917863,0.06951831452739624,0.3372151181101185,0.1672821679325609,0.8712198984391653,0.1872446597583087,-0.11196263040229532,0.3348082273131152,0.21208802190830248,0.20973292887737335,0.30288474685281497,1.0,0.026815126115176793,-0.06943462298185352,0.2960760819569323,-0.01513445954049767,-0.1385371287116122,-0.22943354923811557,0.07896010857936246,0.10664079268649614,0.2789599634977697,0.22514369709964274,0.7880498347912758,0.44774359003769976,0.13589801430547258,0.6234556001450945,-0.14023783694108105,0.3658691378819238,-0.3740955644135662,-0.0989531067770539,0.3216993020815962,0.15286139070373156,0.08082820593780338
