,Red_N_L,Paracentral_Lobule_R,Vermis_3,Pallidum_R,Parietal_Inf_R,Temporal_Mid_R,N_Acc_L,SupraMarginal_L,Cuneus_R,Insula_R,Frontal_Med_Orb_L,OFCant_L,ParaHippocampal_L,Vermis_6,Putamen_R,Vermis_7,Paracentral_Lobule_L,Thal_VA_R,Vermis_8,OFCmed_L,Red_N_R,Thal_AV_L,Calcarine_R,Frontal_Inf_Orb_2_R,N_Acc_R,Thal_Re_L,Cerebellum_Crus2_L,Temporal_Sup_R,Supp_Motor_Area_L,Vermis_4_5,Occipital_Mid_L,Hippocampus_R,Thal_LGN_R,Thal_PuL_L,OFCpost_L,Thal_PuL_R,Cerebellum_3_L,Supp_Motor_Area_R,Raphe_D,Caudate_R,VTA_L,Cerebellum_7b_L,Temporal_Inf_L,Cerebellum_4_5_L,VTA_R,Temporal_Mid_L,Olfactory_R,Vermis_10,Pallidum_L,Thal_MDm_L,Parietal_Inf_L,Cerebellum_4_5_R,Cerebellum_9_R,Cerebellum_6_L,Precentral_R,Thal_VPL_L,Amygdala_R,SN_pc_R,SN_pr_R,Insula_L,ACC_pre_L,Angular_L,OFCant_R,Thal_MDl_R,Rolandic_Oper_L,Cingulate_Mid_R,Thal_MDm_R,Precuneus_L,Thal_IL_L,Cerebellum_Crus1_R,Occipital_Mid_R,Thal_PuM_L,Lingual_L,Thal_MGN_L,SupraMarginal_R,Cerebellum_8_R,Putamen_L,Cuneus_L,Calcarine_L,Cerebellum_8_L,Postcentral_L,Angular_R,Cingulate_Mid_L,ACC_sub_R,Parietal_Sup_L,Cerebellum_7b_R,LC_L,Rolandic_Oper_R,Cerebellum_3_R,Frontal_Sup_Medial_R,OFClat_L,Thal_VL_R,Temporal_Pole_Sup_R,Thal_VL_L,Frontal_Med_Orb_R,Heschl_L,Frontal_Inf_Oper_L,LC_R,Cerebellum_6_R,Rectus_L,Temporal_Sup_L,Thal_LP_L,Cingulate_Post_L,ACC_pre_R,Thal_PuM_R,Amygdala_L,Cerebellum_9_L,Frontal_Inf_Orb_2_L,Vermis_9,Cerebellum_10_L
LC_L,-0.09353071245933232,0.27251572610632363,0.0061717017998368755,0.11466910704096259,0.08307643921724553,-0.32585334502153335,0.03765893931367083,0.05885105419814816,-0.04270241728368465,0.05481024164307914,0.005105096377590034,-0.042147571311743744,0.251431424366178,-0.3139122071798979,0.03878280914061951,-0.5211903303590477,0.07614306719397543,0.008339353370639457,-0.6707175561331831,-0.2958770256924013,-0.05627613713464441,0.0747166325660501,-0.17083632387730213,0.08629189179755362,-0.08362937601025897,0.03386931678321408,-0.007883373657354606,-0.0644216843238013,0.17408424842095593,-0.09888119551350363,0.08870957408189907,-0.05189821001624807,-0.01961366368738367,0.07714031998835151,-0.18930401013285936,0.034197308654246104,0.07429227074952731,0.06568417848045739,-0.1236033647227448,-0.023447963961792776,-0.2899681409025117,-0.2554569761333574,0.04863530878584844,0.029262996322518355,-0.07486876494853949,-0.0624060273994063,0.1158710647614009,-0.3552257971433902,0.25788413157289286,0.026454695886905695,-0.061405969511299854,-0.07051411069569803,-0.4335994796322593,-0.27396830620339646,-0.017100394148163146,0.11644338849078466,-0.037562877380587834,-0.18671070718432667,0.08918147468319833,-0.006823774673498019,0.0076589439937515165,0.04627270584325886,-0.10392757332196036,0.11192658563809628,0.10262765304708911,0.13009639167731826,0.07299836689010226,0.07950173687405192,-0.1484052009318167,-0.40944477621815495,0.0877336639701465,0.01224438080407381,-0.13471651213873273,0.33213944157773956,-0.00998106727251461,-0.23171034426265358,-0.031437939038419696,0.07762323150362778,-0.24437651114057202,-0.45706651700205914,-0.1714118363026402,0.09659705871179677,0.11953201578912641,0.10604111561727472,-0.027264791232880073,-0.4084561287984163,1.0,0.0037838306862237824,0.03173042420342949,0.08655052141694553,0.16174715142736062,-0.03785341342752293,-0.4233628918483937,0.08532387820467488,0.10777753443060821,-0.3171002475190024,-0.09755551747856565,-0.10076670961546794,-0.23533835677577858,-0.09794381414379981,0.1504052489403876,0.08390890331072062,0.03706754378571129,0.08043697968089725,-0.06361265221953613,0.18888915638706094,-0.42605853764212115,-0.11935584025369178,-0.3815539727503602,0.1444086944014913
Rolandic_Oper_R,0.5521088269246754,0.5650077215808538,0.6251103523227332,0.38681060150374796,0.3099480745964418,0.3405655317299563,0.2764767015465584,0.45998930756836176,0.3413471130473189,0.6887058904423478,-0.013569915762612036,0.2954794334816329,0.6029978149009446,0.47546626544373727,0.6104329041377088,0.31393715800319916,0.5694743612215077,0.41280399367113924,0.20516381464974176,0.3004578351150507,0.2669820482151727,0.22464823618768592,0.48470325480763116,0.3483534314501222,0.050187598856675265,0.033091152600805765,0.21117283189410277,0.6874116215931205,0.5850293671979779,0.6197215055237335,0.007857202389943665,0.6089378377624399,0.31351091403119613,0.34216549161077064,0.32818234503024335,0.26599738998919603,0.6295050148310831,0.5573760123089849,0.38042509439248035,0.5910398120114327,0.2616754180086888,0.3922150855892476,0.3897778500067551,0.7097918813433727,0.17466575566044834,0.267506001318269,0.42557252543150637,0.5657278399034017,0.27820482512079614,0.40071521979891667,0.18874566382950797,0.6407989389765029,0.3286064266345806,0.46769579216542406,0.634336462224849,0.4324806675935127,0.21205562956567706,0.3537453869787656,0.5224127527772556,0.6728758197846126,0.5254066591562154,-0.05419454523179252,0.27219340413340914,0.2256501522490472,0.6841284554070874,0.4106785798412302,0.4158539479427374,0.26980540388977836,0.4482110714066251,0.2652051699878345,-0.04672095240009172,0.4380577527108326,0.37661821352625235,0.23512181020080614,0.4577368192339457,0.3308406998929531,0.6404892518984242,0.12133284279214955,0.4325023854195738,0.41455890229764963,0.3838256311725512,0.054699654480184136,0.21948779284685074,0.46414787796894824,0.0039861713385939785,0.12578064672791026,0.0037838306862237824,1.0,0.6881659416471513,0.6029643167710039,0.15393263513856636,0.4065387126821085,0.3229710643207981,0.3866621837428113,0.3682222188066,0.5940271637230753,0.5412478201215315,0.22547854299342873,0.4931070898773837,0.23747305018616405,0.4865036790948959,0.372288753360984,0.3334516676217386,0.5542797222037812,0.37342560403964853,0.30099953145604197,0.39500441056577384,0.37318034259486094,0.3105619362128917,0.6755192771276972
Cerebellum_3_R,0.5383815712410411,0.6930407437446687,0.7578021232893839,0.5073513976415737,0.4174123097689807,0.4547416111463966,0.3585069794929522,0.4386943229571523,0.40182251215285564,0.7034844891960174,0.2664731103282696,0.3899685072475771,0.65765666169631,0.5642522804732151,0.731931395030712,0.3518291159741975,0.7562625628287534,0.35959796193015886,0.4137059278899778,0.4581493026093291,0.5494305997260172,0.2207012185973531,0.5529604828218201,0.5253143318201581,0.28338163273995626,0.3686252566445175,0.06211870196278525,0.8007170508726547,0.5922962660116213,0.7701887003629051,0.08469749628552167,0.7295415711036543,0.4386457795905829,0.5340360869575262,0.350687689534596,0.45483706500081716,0.6532516937277253,0.6715366742049014,0.3528893480662978,0.7236068993050331,0.2497731061631495,0.3518605938220177,0.38332084146331036,0.8029091707009358,0.2431845474878494,0.22135113508584,0.37570245494030413,0.6896766662826721,0.5302269520245713,0.6356395713175456,0.3919114181280403,0.7695327971678968,0.4530723739363317,0.47526872256709474,0.717951584696013,0.6596024853011686,0.42211415873102,0.4229064242071905,0.3984844603514606,0.5351610955348195,0.5354822904767952,0.05453930018686151,0.4269027201652577,0.3170151954516739,0.6059994537552424,0.6045484843370742,0.6481120551278156,0.41050783617069014,0.5307872487134829,0.33151848756344504,0.07821529201093746,0.6569482593185993,0.3946159628536942,0.3535677633189424,0.5586036134905864,0.31840294367691235,0.5909573989866735,0.26118198748589544,0.49206918876648903,0.3872572916639789,0.5142147916799397,0.19723918754242079,0.4261074196260258,0.49960649075294034,0.19750808454768345,0.11830893412719569,0.03173042420342949,0.6881659416471513,1.0,0.6056435735705321,0.3267774172088524,0.7322276914266933,0.3753468642797941,0.5184747687672707,0.3831523781894755,0.5502802781331074,0.5929549178332266,0.2857566268286991,0.5886660297882318,0.4046740311080422,0.5572074054172171,0.646526399469881,0.49400473046432986,0.6614226472907963,0.5200133801325182,0.3344981791132816,0.38064981261906244,0.2645202117735789,0.25208919149000625,0.7239110237103991
Frontal_Sup_Medial_R,0.5567622673083611,0.6796146803373683,0.8014472275692521,0.5522458210640507,0.5284788370067184,0.28903466304326697,0.40739725348476624,0.4177848857040696,0.3548672928518873,0.7004857160462206,0.13504659088164078,0.2504302431229551,0.7179376264987329,0.3915730565704438,0.7442314409830976,0.2670232384605995,0.8266110427941289,0.6433194271009784,0.12549214080178683,0.15273461682382558,0.3059880356710936,0.5349617624022013,0.5776353641659905,0.4392063466285991,-0.04135919724853735,-0.031349790722923494,0.4371476120230629,0.6265069674830429,0.8206407426487162,0.756850214353156,0.036293899896080804,0.639073414030381,0.05294890643647984,0.7573035449413825,0.39578007188133274,0.43533885432659036,0.5604704688139113,0.8284599089840736,0.5606481457794941,0.8228796198984971,0.4995048524364901,0.45821988724451795,0.5806513458017851,0.7547237497652795,0.4289573840799883,0.2979320349043859,0.37133317227866325,0.5899005619794546,0.3710793434978646,0.5839272919885522,0.3286716153545329,0.6593882736988265,0.41115687636568027,0.45146992613322867,0.8839107970288267,0.553847239441756,0.37252838546642364,0.4636311623266334,0.7228074338358881,0.5606195722739794,0.6474255959670163,0.1474279299569904,0.21626021740877277,0.06851925532797504,0.7921777371046129,0.7130962337572292,0.39265833321658306,0.29193272976588475,0.636111947967611,0.3939651494452768,-0.07804677533095386,0.7707155874397423,0.35712818272841296,0.5520249766039861,0.6730778411503888,0.49726961786211216,0.6426451866691586,0.2672182656299111,0.43638112452961664,0.43174776043281066,0.469341133153615,0.2318921944442376,0.4590542465799028,0.48114828437080437,0.1071789809957248,0.1464081779655832,0.08655052141694553,0.6029643167710039,0.6056435735705321,1.0,0.13398881320822892,0.5632687391248438,0.47290249497601217,0.638577555526933,0.4311484889528254,0.5640354231352397,0.6425417531163071,0.18169474230258062,0.6072715236704169,0.32807609701747553,0.6788015628574424,0.6906390927127691,0.5068688600660737,0.768519274474994,0.5387340093409053,0.5071931897674978,0.469262187741468,0.539278477947142,0.3012891663979107,0.6984609856158632
OFClat_L,0.19955607396863975,0.30980231406382575,0.17728680273817668,0.29717037816739594,0.021998143254576587,-0.32942398733931993,-0.07176647039219279,-0.06329337099144057,0.04354354578028549,0.12952641360221742,0.26031222394574305,0.8095512047860252,0.39180241818791395,-0.18865426187648474,0.41350799103864555,-0.33361399604625236,0.23622398255122704,0.1806106785160355,0.1003738852225358,0.6548264889274272,0.14243724248951592,0.17717974466498088,-0.18764425022988088,0.08479099919526668,0.17799407734004846,0.43091278696606167,-0.3664541116961191,0.20058489073884597,0.20047878635797878,0.2151457487787482,-0.11683067381751568,0.25053564900390624,0.32795581214049635,0.16422051197931337,-0.013577398589191964,0.11273288847516108,0.047972222437811886,0.07454099450825434,0.3260246114234044,0.3359423097968514,-0.3193414103146563,-0.01633365416817111,0.3106971677559903,0.3380684159177873,-0.0977907923724138,0.1505501342645009,-0.1664979398851016,0.03818712157773235,0.32556017441231283,0.3834161699572572,-0.0269078486222392,0.1529755763059802,-0.12005804609662295,-0.13044678242956576,0.13527987720105986,0.6162247144163538,0.26525619047658777,-0.1958933457611139,0.11975327020274322,0.2560834017336081,0.5033028105878371,-0.09007653787273834,0.7880498347912758,0.6840330067583625,0.025498982559593868,0.23743452777438329,0.28634677503765654,0.12502593494740694,0.10165326538458914,-0.40326726899658527,-0.2191204084588705,0.4147968437336967,-0.1805549647545672,0.15749815372710976,-0.08127976437641753,-0.20695372689378794,0.06510349541106053,-0.02079389720607576,-0.1379218358821034,0.044996905598940595,-0.08349233378659286,-0.13058455536546035,-0.0392586269226352,0.3851186451068788,-0.06901010123206332,-0.38076169787086944,0.16174715142736062,0.15393263513856636,0.3267774172088524,0.13398881320822892,1.0,0.44853988724781446,-0.315527867692759,0.5055347311741935,0.2520701822735092,0.2372383381759391,-0.15761864738434186,0.351513677120507,-0.19178072142871708,0.6403075244003968,0.41200438546823703,0.2759243120512896,0.1994013282776401,0.44039060691186355,0.28555730251831163,0.5502655346708227,-0.2298658451235616,0.27435313460274147,-0.4100993937606345,0.10384445419882911
Thal_VL_R,0.5761925254198633,0.6689685230383147,0.6987485194603413,0.39824197933547295,0.43931214629710286,0.3090969382566793,0.5748022503897795,0.3977164165980248,0.35848813588320955,0.46795565950536916,0.41551029840769477,0.4517400794781397,0.5334950106746241,0.533131156887151,0.6968428722325307,0.3527698211912623,0.7877361237305133,0.31142062450392644,0.3790091798770985,0.5420630247046428,0.7000200795772501,0.3649412706300215,0.5640987686355641,0.5101042989517423,0.47749942270239976,0.43951087765523583,0.15580767324538297,0.5853720294231421,0.6365501817195186,0.8002062418715472,0.25277949531171934,0.6344503039744585,0.3463261723547113,0.5499671548118814,0.4758752682922861,0.6521187190687545,0.5925633196036852,0.6977131000520791,0.4233750395536244,0.6923667065274918,0.18269423111834948,0.4869878797697246,0.5270948678727444,0.7752028222220232,0.4379540609165955,0.48538770053482705,0.1700736595333249,0.6308161398561071,0.4998290768416198,0.8011193013002224,0.46699576505414125,0.6888109811792251,0.5341765817194327,0.5256723575759275,0.7352049044351988,0.8097631980599856,0.49383805070407477,0.36902487944331275,0.3765207757518438,0.32827535518752904,0.4796674691429268,0.25714385143948876,0.5126156715326207,0.5717558408242743,0.5223581777904925,0.7233234259330243,0.5166789774091152,0.44078896525963085,0.6801297207745928,0.3680625659112827,0.10288048334627145,0.7386585405259061,0.4794541730480426,0.2906183252275569,0.5097143450332116,0.40460692561729134,0.4035631024819347,0.38128925071842984,0.5320474604488807,0.4803118436767756,0.5207522828653234,0.26507135790033887,0.44823007234652734,0.38397119839759597,0.21703836620742278,0.1542800862336506,-0.03785341342752293,0.4065387126821085,0.7322276914266933,0.5632687391248438,0.44853988724781446,1.0,0.29207849703452615,0.6068152769572034,0.2578318673821311,0.5706950190305926,0.5021849759756566,0.3000248553425031,0.5555155876389336,0.44890096818854786,0.6543063824173239,0.7669135804478556,0.5371748654244144,0.6683532176650205,0.6748155816583598,0.37651654281915486,0.45428060651402474,0.41963919275297484,0.20282170763527413,0.5591981763382232
Temporal_Pole_Sup_R,0.36704410992401365,0.13025813639310477,0.42289787412738616,0.07845415704855276,0.2382093829382355,0.7370008319389054,0.3423544206772178,0.3931848192145183,0.2297093192293308,0.3798729681063467,0.1667564431175264,-0.10454931847894881,0.10110105107696485,0.6864928492450367,0.13608434725239793,0.7361882181896239,0.3947956596620313,0.123431471958526,0.5383350544439123,0.06705577153314164,0.37065577737612115,0.1377676706136051,0.6901731767446421,0.3596820732217803,0.1154208248400366,-0.13918693858263012,0.4447413039989416,0.5242183339402371,0.25719747927038317,0.46713188352203705,0.1507834403859317,0.41282874019762017,-0.00650106303132824,0.24421413496795275,0.5312857733713284,0.2889269263469331,0.3205392485632699,0.42827806064912005,0.10542261774181318,0.40255223532837353,0.6110102578387497,0.4235778503520489,0.03564854249149966,0.323351455672958,0.3462593567159017,0.1423931092340542,0.28803931500821145,0.6195277244904398,-0.005679360679801877,0.17207778173336166,0.36677102149201485,0.504485027925423,0.7125539953361102,0.62117853645137,0.545002487505953,0.019671761843114168,0.2617479520673378,0.6613732659994574,0.3080476373262792,0.22460266152595615,0.1499726819946293,0.1321024145481723,-0.1385371287116122,-0.33860615276876,0.4526422493469868,0.23918140579322764,0.07698036262782243,0.10053789263036592,0.47145553625014985,0.7742407650396196,0.15652192961407027,0.2586242189037089,0.4711101741617344,0.05914655073215895,0.41893688737621704,0.6904165959447884,0.3477479608727874,0.19315194611066672,0.5642825582118408,0.510882053282572,0.43662826334692517,0.1902893956788409,0.1297569018783644,0.09946797849297409,0.19142076396902988,0.6704483327780032,-0.4233628918483937,0.3229710643207981,0.3753468642797941,0.47290249497601217,-0.315527867692759,0.29207849703452615,1.0,0.044642024985074955,0.08063677522284683,0.33444497866489525,0.6037215385160389,-0.04625713000744685,0.793828430115578,0.02298137210187399,0.2518008904540562,0.2620093997489211,0.24944197973336993,0.2461401490285172,0.24000224102605786,-0.12719180605507627,0.6926562614238793,0.17477480211789637,0.7251727968678033,0.3659191843241097
Thal_VL_L,0.5891522820684605,0.5134360364743444,0.6426234244743343,0.7211382655565265,0.07745533759963737,-0.16941699768933322,0.051296028506573665,0.10674088970253724,-0.06138101465237913,0.3953923557311042,0.41358909757767665,0.6680357410562321,0.8109294590702948,-0.011555363561689161,0.7864301183327395,0.004805885491506909,0.5795466206801142,0.7149437537605597,0.10115008245204488,0.3767754447814726,0.2807640855455666,0.7613221251514768,0.1484704276528016,0.4023620247916393,-0.20031818734820936,0.10626839295212534,0.2076648321654606,0.3455299706253773,0.6223849449549166,0.5787092389131974,-0.27971616723588744,0.685369733303011,0.003817645583771971,0.6504110245611557,-0.05683146354836737,0.11069556040862029,0.25834712766712536,0.5014291155716049,0.6677684304385555,0.8160831270520849,0.08842723760992068,0.5147434881347586,0.6115587444284586,0.6958459395163777,0.3149134419683174,0.24545316409119627,-0.007998488979959237,0.3121440079854967,0.49471943649401423,0.5048613367426078,-0.07201711752425,0.3241723007114828,0.23479599607664428,0.18545553647177124,0.6648958956435127,0.7506842406927913,0.5465108499203576,0.10437634341333521,0.6506987900929403,0.44589344526409685,0.8214662402886082,-0.1809552658447394,0.6234556001450945,0.443188924480092,0.5119010637039612,0.5455143381440245,0.22585933345107329,-0.055255378128955424,0.4134444686273523,0.050418073864100334,-0.5396362192437764,0.8595765185930613,-0.11066350951845416,0.6839292112895939,0.22290682821335253,0.16970521063215793,0.4263577372417924,-0.13215741919769297,-0.00993725459231962,0.3222112540767214,0.03804058269594206,-0.23077206799663702,0.10659686848264312,0.6823059541454601,-0.3473534142829946,-0.1399507207961234,0.08532387820467488,0.3866621837428113,0.5184747687672707,0.638577555526933,0.5055347311741935,0.6068152769572034,0.044642024985074955,1.0,0.6596749012814159,0.47835518581101666,0.3128283904195645,0.04006754327990419,0.31349471784477645,0.6509077045734335,0.7007846082403524,0.6743549569863757,0.36009616105750075,0.812135850061639,0.4709413159107862,0.8278746119283333,0.26819025727736645,0.6487580181875559,0.00438159722942656,0.5077877473818102
Frontal_Med_Orb_R,0.5156672282419197,0.20961576536901105,0.39028519522706406,0.7119673614717775,-0.21654333624635733,-0.14954450095434943,-0.15625100071508527,-0.1559853589881267,-0.3529752771552902,0.382139750053707,0.5256406210521806,0.5137392392641522,0.6907691388855324,-0.14012818304028019,0.45638978901177885,-0.026985498284177026,0.2879834715390062,0.6473509113007505,0.012866667221105462,0.16352358765132105,0.25717968484222714,0.6299337215131965,-0.011246780694453373,0.5451075844529364,-0.45158076054369994,0.0048997988266790945,0.22032156516203566,0.16004465431171538,0.38730575466265343,0.33079307456152557,-0.45733156318271256,0.7033986305989298,-0.04674647458963706,0.38354347983469034,-0.224484210298018,-0.23126139507480203,0.0928468990835235,0.2228162370053299,0.49567674798181655,0.628375502628049,0.0596135373980466,0.44416216648542023,0.3394226508028269,0.41958507383749133,0.08192555921280362,-0.05763202907537738,0.0847287896594325,0.15697381124143248,0.31095902858505964,0.11097485572244156,-0.34242819053958057,0.04884752229321265,0.1252059430419171,-0.003512879734362191,0.4724049822053613,0.38983403871242445,0.6128277685237569,0.010449777371837107,0.6864895454766451,0.4946065291121405,0.7731734086351761,-0.530888050581655,0.40012598442328456,0.14960073305243876,0.37387228655561805,0.1334639324987005,0.08895110721418942,-0.3178147129852062,0.06505212920586788,0.10473980292099956,-0.6214843312783247,0.5296646151187472,-0.3124704881726351,0.671656373253056,-0.046005758056022236,0.019345867965672902,0.42959967835118973,-0.42930595078799166,-0.19864626309707656,0.08839803019646923,-0.19871170586159756,-0.48280185762653927,-0.2208144689521422,0.81629979355925,-0.5395750986489467,-0.005813874568538757,0.10777753443060821,0.3682222188066,0.3831523781894755,0.4311484889528254,0.2520701822735092,0.2578318673821311,0.08063677522284683,0.6596749012814159,1.0,0.32171857321724495,0.15651179823552303,-0.22365057465560653,0.23096068871691763,0.4784887446377748,0.40328278960708974,0.3627563229489514,0.054550111511155956,0.6866105211137453,0.13372355599004615,0.7250832655144319,0.18683080400522611,0.507747047085761,0.1743350995975128,0.3926767458275576
Heschl_L,0.5313028532918183,0.48215795975955006,0.6314611500370536,0.37461510965752154,0.3219565579356964,0.2859548835841145,0.32858117384945656,0.2910528680693664,0.2963817679652004,0.5013086586439454,0.0870537664633845,0.39789322908332475,0.465682724724534,0.423122382211421,0.6521614719521565,0.355365795506622,0.5907714176090821,0.4230654219551921,0.38777833437870696,0.46237192968868557,0.3044435472237078,0.3117008427563101,0.423807083043866,0.31922442127765116,0.17216856671243533,0.1447465521675459,0.13826171654845146,0.5695984510192565,0.5494664141019608,0.6895015156160195,0.052938180276738064,0.5467601555978808,0.3116658694852295,0.4525013350843173,0.3605712933203785,0.35203143503703144,0.47168005340879476,0.5627325390277844,0.472151612103521,0.6033633859043556,0.2785226876284824,0.4909293112943728,0.510084278640609,0.6809688139810581,0.2831142008420168,0.39191121423947456,0.27519163089180565,0.6462319428827181,0.2927709096814471,0.5154984626110785,0.30986951016656306,0.5563060053761553,0.4750440548652647,0.4592600219317001,0.6337478163043994,0.5302059190786479,0.2960621644706608,0.3053239443646927,0.43710436279618176,0.503460849160214,0.5104644354943075,0.07248831325916516,0.419346868726203,0.3364292604015864,0.5552183876417591,0.5411322807751923,0.39164614308741663,0.27543229671287206,0.5459739858232217,0.3646663499182368,-0.08891334135264364,0.5514996629484096,0.3676317240115284,0.18234413019195242,0.44026506063096627,0.35596440665647316,0.5163408011357663,0.17268604862340695,0.4421806931336835,0.5373278735286322,0.43388331998206187,0.12653421773033915,0.27369741871123326,0.430043553712365,0.08190268139154104,0.15977010430912394,-0.3171002475190024,0.5940271637230753,0.5502802781331074,0.5640354231352397,0.2372383381759391,0.5706950190305926,0.33444497866489525,0.47835518581101666,0.32171857321724495,1.0,0.46174519102412026,0.29394286869922814,0.443782375952514,0.4153402630386876,0.5309116329610034,0.4674343428506053,0.4656836593595519,0.5289520057401214,0.5473360052319896,0.3568927455046292,0.5038529800841625,0.5017352755555786,0.3112319982067613,0.5152537916465831
Frontal_Inf_Oper_L,0.38214689118655976,0.5583642408474231,0.6014125575126723,0.3612918991555193,0.48690283605149187,0.5202580119668173,0.5131970198037569,0.5830354409687241,0.469437411269209,0.6268046485652662,0.09721743588230244,-0.061118735511698184,0.4273473072074799,0.6298089346769309,0.5561173816674121,0.5094974324403025,0.6824982450704814,0.39323519489095854,0.35756817611972286,0.031201494619437962,0.394514779960516,0.3137741296758408,0.7090467354741605,0.4190095673861408,0.21247108852988167,0.13369359847007006,0.36646802518967614,0.6513899060001566,0.5514537003025858,0.7664627184742316,0.21939838654067662,0.5173508647049199,0.16330610516845456,0.5459989934670223,0.40310288853994647,0.4447619187336249,0.5386463623424711,0.7193317584641737,0.19156155617750348,0.5669337458486401,0.44540386960723655,0.38452300306627507,0.25720612701275025,0.6569209798211866,0.32757057815711527,0.30429650371716704,0.4581621970743481,0.6740567090752985,0.4364664604826134,0.5627239169594058,0.5501961064942918,0.6687347820641811,0.5858201794488777,0.5597293789141018,0.735051842954571,0.2916000795614539,0.2807129246128673,0.39209862760349123,0.3913137335500038,0.3990892634670225,0.25553888377628675,0.3165075022639534,-0.005629192138220215,-0.0824038067376136,0.8206131857343457,0.628152852425546,0.487173894353225,0.42557365710030576,0.6679897997476838,0.5850898551175733,0.12971395330104615,0.4642427886059297,0.543103746049727,0.22138241217504906,0.6301224847404013,0.6654106122508546,0.6160838554962593,0.4391627558680752,0.5913886236721259,0.46819622160784746,0.6819240736895357,0.4324434003449828,0.5680894467408449,0.269267171497744,0.35082893229095735,0.42842768858392016,-0.09755551747856565,0.5412478201215315,0.5929549178332266,0.6425417531163071,-0.15761864738434186,0.5021849759756566,0.6037215385160389,0.3128283904195645,0.15651179823552303,0.46174519102412026,1.0,0.16995204339896147,0.6937294426985413,0.1088282090287875,0.5560221219852947,0.5359836480463065,0.5898522638376376,0.4320782393058553,0.5906405665133801,0.08227158444402674,0.5576730614148734,0.20947685829971588,0.39830937648741943,0.6533651187750708
LC_R,0.029251735523134165,0.35238454126212815,0.1497631680605375,0.036437260119897924,0.4571501241475858,0.05488264231834767,0.3764717463062434,0.24225937059672273,0.4907410347307185,0.3177172420648885,-0.11665457260987235,0.03467185611862972,0.10820056139362773,0.23735393381650471,0.3138065675606698,0.06662356951040603,0.33998360750347284,-0.023673240656916325,0.22299689605918077,0.340777596384694,0.14263200415383573,-0.22483565604762148,0.15804372244023726,0.08856229341421161,0.5067588105441917,0.47237379218007364,-0.24299330557386364,0.3813786765642142,0.23582078965211745,0.3264089447470696,0.2541686634433408,0.027240060760991808,0.5305744928473324,0.24593423838564774,0.4320859516547114,0.4155348129785492,0.31859811596051,0.31316761516726865,-0.007320601141415001,0.06340470563109542,0.0430884463494497,-0.052685883945288677,0.2652213605485295,0.26738809706272054,0.007523222641428399,0.2880202070004879,0.32388887804811817,0.4377043032983401,0.29589720808569814,0.45051422258387797,0.4225314942734326,0.4587093598791961,0.053903855637966465,0.252821918050871,0.15288674602711494,0.2682478678905982,-0.09099210406951319,-0.07327633889345439,-0.04495545483237157,0.22675920525123075,-0.0014138428665430624,0.33871647518656606,0.22514369709964274,0.32954135780064503,0.1196579272844658,0.34520492291617905,0.5222410374659306,0.4468441739283053,0.35957580727854194,-0.0525791103338392,0.24088077872943897,0.07372896015015325,0.3863473372233751,-0.2868209735817092,0.3003743242404736,0.08473391317154029,0.21910340830198707,0.38743339931262194,0.36228798008062046,0.2689758527320872,0.3550347743489666,0.36787130192411266,0.42812815309506946,-0.03786582434061695,0.45909150849822766,-0.09882265731031462,-0.10076670961546794,0.22547854299342873,0.2857566268286991,0.18169474230258062,0.351513677120507,0.3000248553425031,-0.04625713000744685,0.04006754327990419,-0.22365057465560653,0.29394286869922814,0.16995204339896147,1.0,0.02196797343499437,0.052249591403778925,0.210719771590369,0.1346392276187179,0.43473506578182164,0.07593746463243248,0.3330360334903266,0.0027359756842289884,-0.022849423168364517,0.08141765343506167,-0.20465072853022737,0.12492384709488272
