,Temporal_Pole_Mid_L,Thal_VL_L,Raphe_M,Thal_PuA_R,Hippocampus_L,Heschl_R,Cerebellum_10_R,VTA_L,Fusiform_L,Thal_PuL_R,Caudate_L,Frontal_Inf_Oper_L,OFClat_R,Lingual_L,Frontal_Inf_Tri_R,Vermis_8,Thal_MDl_R,ACC_pre_R,Cerebellum_6_L,LC_R,Paracentral_Lobule_L,Occipital_Sup_L,Frontal_Inf_Oper_R,Cerebellum_9_L,Frontal_Sup_Medial_L,Rolandic_Oper_L,Thal_VPL_R,Putamen_L,Angular_L,Calcarine_L,Precentral_R,Cerebellum_3_L,Vermis_9,VTA_R,Parietal_Sup_L,Thal_IL_L,LC_L,Insula_R,Cerebellum_4_5_L,SupraMarginal_R,ACC_sub_L,Thal_MDm_L,Red_N_L,Frontal_Mid_2_L,Cerebellum_9_R,Amygdala_R,Temporal_Pole_Sup_L,Cerebellum_8_R,N_Acc_R,Supp_Motor_Area_R,Vermis_1_2,Occipital_Mid_L,ACC_sup_R,Thal_PuM_R,Thal_MDm_R,Cerebellum_Crus2_R,Frontal_Med_Orb_R,Supp_Motor_Area_L,Occipital_Inf_R,OFClat_L,Olfactory_R,Thal_VA_R,Frontal_Inf_Orb_2_R,Postcentral_R,Thal_MGN_L,OFCmed_R,OFCpost_R,Parietal_Inf_R,Vermis_3,Temporal_Sup_L,OFCmed_L,Thal_PuL_L,Thal_LGN_R,Cingulate_Post_R,Thal_VPL_L,Thal_PuA_L,Rolandic_Oper_R,Putamen_R,SN_pr_L,Cerebellum_4_5_R,Insula_L,Angular_R,Lingual_R,Vermis_6,Thal_MDl_L,Cerebellum_6_R,Thal_LGN_L,Cerebellum_Crus1_R,Red_N_R,ACC_pre_L,ACC_sup_L,Thal_VL_R,Calcarine_R,Thal_PuM_L,OFCant_L
ACC_sub_L,0.048272144001414795,0.14080841104669894,-0.002369501467783896,0.293926824430235,0.21060322992399322,-0.12347068602286268,0.2852737426833103,-0.27928405874429735,0.1799319470677231,0.27537822976685167,0.20874485168556833,0.015392700637814873,0.4760978397186863,0.2158361081413986,0.2638103938279866,0.1869521920121009,0.43964140358729914,0.2198846233874731,0.16716589864991752,0.3581273179425686,0.25107391416654984,0.09432643536579027,-0.01836250812186372,-0.0003881860888301058,-0.01758919498342159,0.04322750249401992,0.010703244104898932,0.2745983279276161,-0.015048333835270385,0.14277472995562748,0.13696921394661624,0.2655471410141634,-0.10832743702870855,-0.0616827574619132,0.1264738315241419,0.1646111273863033,-0.016665478254561855,0.35904517336149205,0.25260465775928503,-0.01920179674833864,1.0,0.39466597253855284,0.20338413133426902,0.18959942175036312,0.1429024845413529,0.24492110249573967,-0.030643399118788307,-0.03714793741277601,0.4005497703272762,0.129396700432885,0.2571476355969873,0.18354981823635222,0.17985390279307717,0.21020712794773702,0.5182226501385419,-0.07668673747345005,0.14735505905946733,0.13326532760716728,-0.10214007976714291,0.4921068036291398,0.28105677476195545,-0.047753786471748536,0.5462990953298251,0.1695724949143461,-0.11186440271757926,0.11452665011198213,0.033587216958187685,0.08553767048694973,0.0813355099186532,0.22301787789207905,0.5042023696767761,0.052530239686807235,0.714527983952759,0.02231136503338032,0.4094160711764788,-0.033904281429059144,0.12659907936660078,0.16911257139475291,0.18604078679214947,0.22358258911697443,0.34978796558823744,0.06166770093099186,0.4112173442775151,0.21065469004436632,0.2336021313694464,0.06765565194816264,0.5213310976678628,-0.01141268921884617,0.5902525763951902,0.243799274622261,0.09510345411702273,0.49630014939623723,0.015540974872449282,0.08453557356547801,0.3223833998383131
Thal_MDm_L,0.1506998704341549,0.5048613367426078,0.30768904525509067,0.6401811977876286,0.6843892596034478,0.35647065986019133,0.7013151694776733,0.22265157863718393,0.6092620810134856,0.7289276319076936,0.5741634565619866,0.5627239169594058,0.6216081812693,0.5504008953700483,0.4214117139731068,0.1970116088545926,0.4727309305713804,0.5578081554432122,0.4838803344967374,0.45051422258387797,0.8074706992201922,0.45827832510360045,0.39200066510287385,0.35793420748763805,0.620454110452975,0.5606499040775405,0.5541004235715391,0.5085049678192334,0.44813224352026426,0.5649154725770256,0.6635192256340254,0.6432539177419011,0.06758865168160968,0.4440720856354788,0.4205260968530459,0.738381097156031,0.026454695886905695,0.6077404152558593,0.7178273509036805,0.5942131763301245,0.39466597253855284,1.0,0.41861434711664036,0.6403388401629244,0.43533049993738143,0.3303085537529839,0.27208060611954327,0.39346066680259933,0.4144968899129333,0.7171835900353052,0.6047660841332912,0.3594556746418702,0.739040515699657,0.780930041763154,0.6967045205131291,0.08724158434640371,0.11097485572244156,0.6537687559844231,0.033426293195939524,0.3834161699572572,0.28996942186135716,0.3836861681929025,0.38675364522085,0.7596072223846321,0.16391448785118748,0.0792382438103882,0.3647262043334441,0.6096813598422286,0.6452057217261397,0.6684300976002343,0.38028801465508855,0.6438560229259248,0.4208601641507561,0.49672486980845787,0.7066625531130266,0.4261589817461282,0.40071521979891667,0.7301525735660034,0.5042897851172748,0.6962191409474398,0.4168679334503745,0.4786250242598679,0.6520820082765196,0.4588894818564769,0.2922113739181052,0.4631478789763225,0.401638582910575,0.2771003764223599,0.5390399465569882,0.4099921600083764,0.6684742612223177,0.8011193013002224,0.5444581719205323,0.6106812712633165,0.2725922436891041
Red_N_L,0.10647754218538898,0.5891522820684605,0.40907507733305204,0.0273406329699949,0.6457447928492399,0.4701193461561058,0.4599923838947483,0.30454286040264156,0.6382845533301408,0.36891868054607324,0.5306920813421024,0.38214689118655976,0.2790802873057735,0.2824126528102166,0.6434380625494247,0.2628869438676045,0.3872062660804028,0.6803377915551226,0.5794599154383729,0.029251735523134165,0.5812239810867956,-0.03884320445347662,0.510798298247966,0.6769385107701676,0.6371128458910279,0.5469089567936365,0.6268437489622287,0.43969963542178925,0.03743314853405557,0.4206074433266697,0.6814105057800424,0.5691581570643168,0.46051147322054653,0.49653338958655613,-0.17192528222570025,0.5479531525809634,-0.09353071245933232,0.4421018102263232,0.6512118600934983,0.33149918797096656,0.20338413133426902,0.41861434711664036,1.0,0.5418008819685413,0.5920482185584699,0.3532390710678169,0.5272853035083623,0.4927530532510234,0.04004409682337416,0.4968675328859335,0.587305959988452,0.06625318466773306,0.5812681478671059,0.419725111487596,0.17807538926484598,0.16030127190337817,0.5156672282419197,0.5400189678709347,0.022610280681131162,0.19955607396863975,0.2369759735979969,0.4245400308234264,0.3951620201272644,0.4191451710728942,0.3332489599853318,0.3372565848952468,0.6611542724197776,0.16957323897858229,0.7547048820164951,0.6443489963744438,0.36639878270288967,0.42178338082453654,0.08699421838042759,0.12209478836432301,0.621043223880498,0.549219715128518,0.5521088269246754,0.5578445354795665,0.6668286728803247,0.5027774346167551,0.5235186204877684,-0.06796755942968136,0.33122023771117426,0.37876412977942536,0.4321304120810559,0.6122874772635291,0.2920188879140327,0.4122542441760603,0.5026092917363497,0.6167565823630831,0.6076335431398097,0.5761925254198633,0.4665100813261766,0.6140597024152495,0.39673052673865333
Frontal_Mid_2_L,0.05841673751883324,0.6870179999555919,0.3359281528106373,0.11236183389960659,0.7832659524832153,0.6300901931261137,0.762369601086474,0.314855556816355,0.6332456079669152,0.3631060193682165,0.6844515276968371,0.5980152965614023,0.40525750973276997,0.2766228286712885,0.6646954743907909,0.15617210377464233,0.24028858387094262,0.7809334972159298,0.36508066072579204,0.2305305192946479,0.7752155087593425,0.04178626682833914,0.6433224508737463,0.2972194786606394,0.8038961237975609,0.7405539793147092,0.679812606170634,0.6627385620915336,0.0314017150347043,0.33904342372510266,0.7945820378310542,0.518642586603456,0.14067260020366415,0.3035337982209774,0.10883555525411259,0.579091211385942,0.16911583890260967,0.7164509844769049,0.8178440550069381,0.571746980272487,0.18959942175036312,0.6403388401629244,0.5418008819685413,1.0,0.2922302129801333,0.4474163394278032,0.19607666103041885,0.33249437606538707,0.03746165328737238,0.7307185383531107,0.7531766283914728,-0.008655975525193682,0.7752300976746296,0.49964116413189574,0.5408968566323606,0.1256447730923141,0.5090930470831616,0.7578859687771864,-0.09428951815361826,0.36217728507802877,0.32728277281219126,0.6392639103283947,0.5208956220486809,0.6837971008027415,0.5647919595423868,0.3792582850598497,0.5828906887494979,0.4505581472307952,0.7110343307662352,0.7894789120725951,0.27766686174784977,0.6722038741814185,0.221164960599247,0.4081676611123971,0.6394727709267828,0.573393522258798,0.6145312272665497,0.8038666759038962,0.5786014685638844,0.6679681528015518,0.5953541694758778,0.19171433518632294,0.3763608597044063,0.3226073375536319,0.5224182022878825,0.4993295634811184,0.2391661696662057,0.2160929878538797,0.3810119933779431,0.7022611002022769,0.7639547015727911,0.6388524023499706,0.4867724007375163,0.7326750832338789,0.4202642827270352
Cerebellum_9_R,-0.15550920396911966,0.23479599607664428,0.6504673888101824,0.24453882121130321,0.29376176041999746,0.26466782014139334,0.28891093973279625,0.434868040402356,0.4869427093667833,0.4892762395148603,0.34309576178084306,0.5858201794488777,0.4057590425085105,0.5502437689145038,0.49709775531375505,0.6260405578691703,0.09833093566415638,0.3584042227985637,0.7806234461701627,0.053903855637966465,0.5483167272817977,0.3102916369113713,0.3155271996922288,0.9336659700971773,0.385333340965688,0.47144431667307735,0.5208719897667832,0.3662225271720176,0.28957737355152385,0.6989576576374307,0.5937280851096403,0.518875470696373,0.7787019368207122,0.5041602076808005,0.23410426470424883,0.6325576878164161,-0.4335994796322593,0.33711790679176945,0.4884227091377026,0.4636971018867991,0.1429024845413529,0.43533049993738143,0.5920482185584699,0.2922302129801333,1.0,0.27646452450869574,0.5707435536177614,0.83176275534963,0.2942547125041017,0.518015611372162,0.38454193673848364,0.31640925814140863,0.560971023153772,0.5034465298935178,0.2161134980604398,0.5241382948218641,0.1252059430419171,0.3486766944064097,0.4725467537616661,-0.12005804609662295,0.2821577545223467,0.11937751064526161,0.33432994132322935,0.4241671701323275,0.02385554409069569,0.04641523597539443,0.5649611669839891,0.3414464401113559,0.60217207986953,0.3985496536195197,0.3077739401503742,0.2956907106272302,0.08685864423581126,0.227894968775878,0.2974603142569842,0.4568461715081937,0.3286064266345806,0.30218165801105573,0.37823627143042765,0.5728714906852923,0.27406326247059803,0.25419617939512196,0.6365217102658172,0.7378781688744621,0.12005340070056701,0.8389024054065077,0.12431516653756301,0.8421208368927834,0.5438873021648128,0.1923660671681319,0.5285617704992219,0.5341765817194327,0.7174275946618646,0.3829098662048664,0.09166898646834207
Amygdala_R,-0.07750261461401654,0.5465108499203576,0.3721687340186361,-0.1562487042817426,0.48539432920027586,0.47867609957565177,0.4031504395265461,0.16803665156638006,0.354912432271776,0.03335108365294572,0.5638323468224115,0.2807129246128673,0.53751739804442,-0.06966365206457782,0.3540233229985984,0.18710578261946495,0.12457674089057968,0.548984431322956,0.13417653278980513,-0.09099210406951319,0.3948193412146126,-0.24160935878723916,0.310528884401856,0.24821950659796974,0.45895460685440465,0.24282878439989222,0.6217725584720907,0.33987875003664203,-0.3171795326133986,0.04537040569114832,0.5302107852356882,0.1225970121706711,0.24188822931151727,0.23500626103426156,-0.2626150652452801,0.28415155191944136,-0.037562877380587834,0.30324457754707423,0.4116790459003999,0.108848442686905,0.24492110249573967,0.3303085537529839,0.3532390710678169,0.4474163394278032,0.27646452450869574,1.0,0.15571110885367542,0.09695430761598514,-0.13928136568458307,0.36087267380542737,0.4318927889527726,-0.3230630085519786,0.43269028957518035,0.36985160995068905,0.06785351642053984,0.2264445400686527,0.6128277685237569,0.46468534337752415,-0.12216047120284314,0.26525619047658777,-0.12010607883844318,0.39132900891708045,0.6107712098560464,0.2329794613522626,0.5634050433490397,0.28951329268131776,0.6826769998260555,-0.023618628369246216,0.3113140831397252,0.31310689397544905,0.19723752108130096,0.32948894840606496,-0.0743229484392445,0.1830765970702889,0.34800494931149695,0.652423933826379,0.21205562956567706,0.43991558170465545,0.45281774685715853,0.18255071102666695,0.18669976831474422,-0.18731693585024298,0.212679397992963,0.12479673992313389,0.5826863758836742,0.414589666366337,0.04067166917167236,0.31393033835170564,0.46271741572814024,0.5026520125707723,0.4258688948227061,0.49383805070407477,0.24008383061950173,0.5413174907445422,0.35509223718696264
Temporal_Pole_Sup_L,0.18209021184274432,0.31174721996582316,0.38483080547336346,0.2225436389596034,0.33485750975343154,0.3501452585275459,0.18108236041425932,0.3881705143822769,0.5008290752815027,0.38444988504427774,0.36831339364756743,0.21902571438805715,0.2092315066654253,0.3580001303843645,0.3040664835029587,0.19931748206841937,0.11578487596018334,0.23543271896344115,0.6092292360962639,0.15010662901367722,0.3480245162980966,0.18453477038903773,0.3391864644611185,0.6757488363975557,0.47959094482097664,0.3428475715636115,0.4717602302908367,0.3185222480155739,0.23260958786341593,0.4605013030547665,0.4066102025044977,0.38270268011956954,0.48970656709532373,0.5399385013710493,-0.04484032727531588,0.5548142675174194,-0.3651972992801498,0.2078513518044956,0.29981566106653373,0.3048916857449292,-0.030643399118788307,0.27208060611954327,0.5272853035083623,0.19607666103041885,0.5707435536177614,0.15571110885367542,1.0,0.5685657461377562,0.02297238361747551,0.36309390489678733,0.18568612671024898,0.1980315099645062,0.38035242628792093,0.3985310664349203,-0.04262576321810778,0.12240087864782644,0.10533472529830486,0.41084575665376494,0.26702834830614774,-0.018017630480072218,0.20936762876423126,0.2630131375010974,0.18323430339154909,0.2684877310933842,0.06762270390097187,-0.06320566567919181,0.4224600703132235,0.2666988183278561,0.38276698098535983,0.4226429558498285,0.21282718161515585,0.29175213334671857,-0.0031913236305735593,0.14767506915758138,0.2085403877112043,0.49303827599782274,0.18311535969167111,0.2104978524446156,0.39030856774624845,0.2704222085580026,0.34267399243342783,0.09506456313341187,0.3222545431317786,0.3414106572463755,0.02186202830013826,0.5251617451291035,0.003520786803140902,0.47494401290913535,0.3818275282468372,0.2761089056124291,0.4984595722870291,0.3223790746749606,0.41111923093413605,0.32985074182959945,0.08815342924055956
Cerebellum_8_R,-0.1262173630977158,0.16970521063215793,0.5729604187013099,0.2794008731436696,0.2460835145387244,0.2983855910210336,0.3005657890621368,0.4486303217796327,0.39478488785423066,0.47819190119192173,0.3159978560666275,0.6654106122508546,0.28188251131148184,0.5918142751827009,0.42918178192461387,0.354515140117613,-0.012699183999890642,0.3209175108105559,0.7320080492944437,0.08473391317154029,0.5291969707828477,0.4565907360514947,0.45419225585141176,0.8212138012517696,0.3838585386267369,0.5985131685281013,0.4401295317502649,0.37332868230612465,0.4237118447386569,0.6284409406281376,0.5795243249552583,0.5045853303073441,0.6574192459742608,0.44115031674123095,0.2987248587547334,0.6243607087187989,-0.23171034426265358,0.35692287967190955,0.4202583730419365,0.48500060968724434,-0.03714793741277601,0.39346066680259933,0.4927530532510234,0.33249437606538707,0.83176275534963,0.09695430761598514,0.5685657461377562,1.0,0.24809833583421595,0.5226639083341267,0.2931174620791235,0.4442460063245764,0.5528475931643676,0.4434917102652535,0.1855690270900013,0.5407811182445408,0.019345867965672902,0.3580604255394851,0.5203947743973796,-0.20695372689378794,0.4018039626657632,0.12463926839072159,0.2413896064864004,0.45152247597622786,0.020611737765503582,-0.0983834211768032,0.39520213149498057,0.3852276983564691,0.5270438382830969,0.45221986580630685,0.12245799307198606,0.3007090849550179,0.03407768942407257,0.375600156658846,0.211790093100928,0.35843041839694895,0.3308406998929531,0.25060563804406943,0.2632024292902235,0.5616830476326312,0.2936167585378999,0.36921300311980826,0.5356768268031422,0.6738298683215429,0.01355789559917801,0.7475456062928,0.028963949768346594,0.7447968914536695,0.38153046135490315,0.1202651773799317,0.5702304521063551,0.40460692561729134,0.700361462109298,0.2855702567826315,-0.05123584233989542
N_Acc_R,0.011952987154212464,-0.20031818734820936,0.13626410054891372,0.5849241444234728,0.032770007100638474,-0.34843712957877093,0.23332238234827343,0.004141979478131492,0.08796993926616889,0.6298179321531965,-0.02702983902548195,0.21247108852988167,0.5128491457083819,0.6309590579371666,-0.008149163470454695,0.3253860976715661,0.3830602582480853,-0.05922339257208971,0.36183511373381616,0.5067588105441917,0.31006853027869935,0.5628468922036473,-0.13862967960145903,0.1305624005213857,-0.03993289120418561,0.006849709759466885,-0.029228472399979725,-0.09717118241587912,0.5978050507479794,0.5231277629382718,0.09411992473134541,0.3831092655220107,0.005552925673316705,0.14414238554756706,0.6339773326989147,0.3510325299018462,-0.08362937601025897,0.011738072289697978,0.1974532758868809,0.3144745960267951,0.4005497703272762,0.4144968899129333,0.04004409682337416,0.03746165328737238,0.2942547125041017,-0.13928136568458307,0.02297238361747551,0.24809833583421595,1.0,0.25161933515870394,0.037845271323019104,0.5896096484495678,0.25663221101882366,0.3383660653047934,0.3412508095310352,0.21671723949811528,-0.45158076054369994,0.025663053041413225,0.31532263965975654,0.17799407734004846,0.16566421383124683,-0.46562916924554165,0.021244631023681376,0.33169721499005894,-0.46651353280463986,-0.33098315256229327,-0.25220883236026204,0.4270781415721145,0.16901013873381654,0.10541738128313301,0.3902979721554304,-0.004926584669646694,0.37400678510978924,0.24789198852442312,0.2814296861807285,-0.13497046263863804,0.050187598856675265,0.0737636063686116,0.03447004239564046,0.47169232806115113,-0.17348571129019996,0.522211516284193,0.6529770486441964,0.5164788447075397,-0.3182938568071047,0.16656683846263542,0.4969401841178475,0.16241228522467016,0.3846516017867951,-0.31989930849505727,0.10918309230157903,0.47749942270239976,0.3543268608139378,-0.015465748289332363,-0.04512021914682881
Supp_Motor_Area_R,0.02039957869895099,0.5014291155716049,0.45782595468412945,0.3960726230340885,0.7130863295399905,0.5652157836845955,0.7609231155975967,0.47144335633741913,0.7023847551995009,0.6744729491086724,0.6869135668953005,0.7193317584641737,0.5781464871593603,0.6331404375434925,0.6251124636106109,0.19855304807086122,0.1505142153205689,0.6019845355011846,0.6205709977711589,0.31316761516726865,0.9480958993836903,0.318058841090248,0.6830159590857945,0.5260527240901017,0.731434188632411,0.7195502411960675,0.7215820924197219,0.589480549798666,0.3740298038968299,0.6648473075138883,0.8897124104559492,0.7179672606221732,0.32464808324535516,0.5069373731742617,0.39090029441021273,0.7433725623596085,0.06568417848045739,0.676431157662041,0.7703425148640128,0.83695643778338,0.129396700432885,0.7171835900353052,0.4968675328859335,0.7307185383531107,0.518015611372162,0.36087267380542737,0.36309390489678733,0.5226639083341267,0.25161933515870394,1.0,0.6644651545150076,0.28052244356320266,0.8911876803243195,0.590602444075704,0.49710365418016267,0.19814313108753015,0.2228162370053299,0.8606287609365079,0.24269965067402885,0.07454099450825434,0.4024389441197143,0.4238165099407803,0.5119399186439699,0.9056553913378074,0.326310195323058,0.008007560834925109,0.5071342674810556,0.7560622777092335,0.7797313206457971,0.6249212377692172,0.19770865698139325,0.7476973149663627,0.1862966755936175,0.37435624999629635,0.5841882592052655,0.6069125604222373,0.5573760123089849,0.7257011735424347,0.48075256588610815,0.7590388141654765,0.39509862008339963,0.48043666465760626,0.6762249111076075,0.5955199120446626,0.2143238240385268,0.6706376773502963,0.12969627020655092,0.446469852499034,0.5293874468726014,0.38633539758151797,0.9040820975387117,0.6977131000520791,0.72982793239461,0.6824335121900303,0.07428353891613805
Vermis_1_2,0.01130209735708322,0.6948353593590494,0.31127313562773895,0.14205990133665367,0.7942958854940342,0.6031304699985127,0.6873890413055901,0.28465533002064,0.669345649827251,0.34357954220434206,0.6898446531175239,0.5401707261587807,0.3298564382495482,0.2739434100923121,0.6757104063536084,0.2085523777917509,0.2894115876096091,0.7164650428534716,0.40823012893938254,0.17748228970346971,0.7460328710899348,-0.030715428553544692,0.5849612084066986,0.38766752370447083,0.6862324768468209,0.667580049490382,0.6213237492745826,0.6404759690432206,-0.005980310502254843,0.3445752152476764,0.7552838786331489,0.596483676369956,0.19845699261489425,0.3300531737904032,-0.015143313403176666,0.5021606918607779,0.0606382498609132,0.6872715558116776,0.8112063846072405,0.5174750521377708,0.2571476355969873,0.6047660841332912,0.587305959988452,0.7531766283914728,0.38454193673848364,0.4318927889527726,0.18568612671024898,0.2931174620791235,0.037845271323019104,0.6644651545150076,1.0,-0.02050494332598654,0.709843364254507,0.4752086842209683,0.5415434306746749,0.0962641352082366,0.55236333797715,0.6891929752762899,-0.09916142073610928,0.26020500695207854,0.368317838327173,0.5967056994314179,0.5314466582078834,0.6401398030122213,0.5335021446545672,0.49792834921504214,0.6514005982314067,0.33123553686280205,0.8039211455114592,0.6545644246317085,0.3479650700928093,0.6563372550312346,0.28173066665983665,0.28133778411625526,0.6614782973514787,0.5276599010611367,0.619876437370004,0.7930735110241679,0.5612720343513825,0.6261897028335557,0.5947996712798387,0.0784131212645287,0.38171470595688994,0.35810815801358226,0.5066126145788203,0.5406025826228954,0.2521229369477864,0.2768979418183216,0.4299359214948135,0.6748383442304833,0.6755086750303751,0.6206226968585105,0.43347090992515996,0.7116318549530197,0.41282178849139917
Occipital_Mid_L,0.0697743777115749,-0.27971616723588744,0.05644273873837194,0.6637683717474475,0.011939676337937596,-0.3402406480388808,0.08829433114065037,0.0860755037340893,0.1572251577857655,0.718335925607476,-0.04767014214464219,0.21939838654067662,0.2832259019535613,0.7035815523630848,-0.010096668107195398,-0.03916059885332606,0.20440749583865284,-0.18687056438750832,0.4502237726364931,0.2541686634433408,0.28164871288852705,0.8268228995217909,0.029188145831076408,0.2483462916458868,-0.03661738375349699,0.1898870908904665,-0.06020570290888614,0.023833427777299406,0.8230064215908627,0.5684074918700444,0.109750020434993,0.4909362772855778,0.1295313902395611,0.28653877877244294,0.6741592897888267,0.36650260667441126,0.08870957408189907,0.08688137219367212,0.0987692313528584,0.4005285426183376,0.18354981823635222,0.3594556746418702,0.06625318466773306,-0.008655975525193682,0.31640925814140863,-0.3230630085519786,0.1980315099645062,0.4442460063245764,0.5896096484495678,0.28052244356320266,-0.02050494332598654,1.0,0.1988499979831062,0.27292173088986615,0.22478121855240518,0.08481117731510315,-0.45733156318271256,0.10034060868354626,0.4301946836254005,-0.11683067381751568,0.3937996777022414,-0.3455299278569694,-0.03506764362055298,0.3521740145413789,-0.4001022921031466,-0.481612052944666,-0.2572149955122693,0.55536588328181,0.15391670176296543,0.24496149297820022,0.038802407339754756,0.05086244615463286,0.28689204712170135,0.2906975852050528,0.12375195326689536,-0.20018325437020035,0.007857202389943665,-0.09951498161268388,-0.0963494680188542,0.3516568031170812,-0.018588983947476555,0.7108657937086827,0.5636276161319221,0.4352730299534212,-0.4279819441026397,0.23596192745624264,0.19173551995498675,0.217201032906311,0.31266482033627147,-0.3351138735109631,0.22235077878964288,0.25277949531171934,0.40284295015468286,-0.15443744752797683,-0.2729730606904603
ACC_sup_R,0.08946824883002898,0.6094907041622498,0.4352501224584102,0.28485127594246823,0.7893391241214193,0.5555347093982865,0.7598611326186411,0.4631439557291009,0.6173750853846827,0.6385142816786104,0.6632644340229041,0.6621242048084084,0.5691824586971369,0.4873640084398577,0.588338109735134,0.30639348427455637,0.19559399402349753,0.7727529813923582,0.5252462937844604,0.2691510903832763,0.9355230180427042,0.23656787396888107,0.6010075913790306,0.5303050355775384,0.7968316873553751,0.711322967557692,0.8133024696398125,0.5538614564160417,0.2981478803124883,0.5685255323896617,0.8992515579189438,0.6230853867423598,0.28293159788754063,0.47186489811472876,0.30121126851794244,0.7303980103704485,0.022780121393523926,0.6711077830795056,0.7662136735109791,0.7465948965844175,0.17985390279307717,0.739040515699657,0.5812681478671059,0.7752300976746296,0.560971023153772,0.43269028957518035,0.38035242628792093,0.5528475931643676,0.25663221101882366,0.8911876803243195,0.709843364254507,0.1988499979831062,1.0,0.6214222800732409,0.5126037626770933,0.3223728305999534,0.32286038260628513,0.7749797010264484,0.11604747547748198,0.23402931790105086,0.37434805432492124,0.4481737988480333,0.4897559604414215,0.8301979278742602,0.41824115588408084,0.18444184267653374,0.5955533880354043,0.6220308624985194,0.8511283801750044,0.6860551174597328,0.3474789414370443,0.7876822971238125,0.17185503271212232,0.4437326410530927,0.7100649730624085,0.691998957952908,0.4834351127466941,0.7657415890152774,0.5454568445026682,0.7265047061174352,0.44004046187089435,0.36782132839907855,0.5856919171982387,0.516320052194286,0.38283364137471243,0.6468346484091818,0.26846998294294727,0.4668552744122154,0.5103859487287874,0.5441302429788667,0.9300206271110495,0.7700522227197627,0.6621962857380379,0.8250349448565578,0.2848034724201594
Thal_PuM_R,0.16873278514640713,0.4709413159107862,0.345422734099124,0.5469558179588916,0.6118281290842711,0.3894068932011212,0.5350586153004847,0.2768714253838395,0.5319755397855371,0.6088584814876198,0.4746523499403739,0.5906405665133801,0.4873803546821943,0.4297799432657347,0.3436219611339157,0.2661380462675438,0.4040436873303371,0.4642237886830007,0.44478009783660377,0.3330360334903266,0.6723911726624439,0.4469133974008281,0.3886596113134781,0.43874352733717165,0.6115006808519721,0.5731722349362018,0.5607767187191085,0.5178637572225698,0.40592269755323607,0.5437235492289187,0.6185951009723906,0.5140809077381285,0.20127142253022764,0.4290898284189884,0.2754435529701369,0.725827309803837,-0.06361265221953613,0.47748970201721863,0.6495881987976148,0.4243642271862183,0.21020712794773702,0.780930041763154,0.419725111487596,0.49964116413189574,0.5034465298935178,0.36985160995068905,0.3985310664349203,0.4434917102652535,0.3383660653047934,0.590602444075704,0.4752086842209683,0.27292173088986615,0.6214222800732409,1.0,0.5056770080774734,0.23897992729475043,0.13372355599004615,0.5727191106911291,0.07844264475438217,0.28555730251831163,0.2625147716999918,0.36450563718053547,0.278251392809579,0.6083637809224309,0.19732387647228283,0.09308640002383038,0.4393305202795442,0.43649888891949706,0.5794218115446633,0.6190541719298387,0.289164467816977,0.5196322710700312,0.3012259662781952,0.5649692464593383,0.5502182609922436,0.5032003330678222,0.37342560403964853,0.6192218660147857,0.6181058585444394,0.5506325448175154,0.406094305332086,0.3922670614838851,0.5367527664720668,0.4109567175643954,0.25884914205005216,0.47681665950762714,0.3149533161233074,0.39224318019075943,0.4327348969794485,0.37726769310024366,0.597077215141613,0.6748155816583598,0.5286536126368925,0.5484662037528386,0.2545636648608771
Thal_MDm_R,0.02240616262121477,0.22585933345107329,0.18914764755751248,0.5289318159211921,0.43461978492683806,0.2557843657160447,0.5797385465876713,0.09645426907085514,0.3470043403379393,0.4790744601566455,0.35942427789940407,0.487173894353225,0.376724670970347,0.3845047613264364,0.45151157996733127,0.23800303276448526,0.2172592870979247,0.36373596443054196,0.24768721521284767,0.5222410374659306,0.5889567890473223,0.34113521140556075,0.35282950471498176,0.09169636752125793,0.3025616535544894,0.5040639505821631,0.15677757046911342,0.6443578724487907,0.24862153645362217,0.41998924624908274,0.4092247919342548,0.48740392650218595,-0.06305608122954844,0.03619673868569792,0.469119554592984,0.49266148446670815,0.07299836689010226,0.7323538165353104,0.5255183499721034,0.47835906296619535,0.5182226501385419,0.6967045205131291,0.17807538926484598,0.5408968566323606,0.2161134980604398,0.06785351642053984,-0.04262576321810778,0.1855690270900013,0.3412508095310352,0.49710365418016267,0.5415434306746749,0.22478121855240518,0.5126037626770933,0.5056770080774734,1.0,0.0719786179744568,0.08895110721418942,0.40020996692545396,0.05503515542205299,0.28634677503765654,0.569478684543088,0.3220815252054547,0.3924355947828898,0.6131321488131749,0.06851215752207392,0.13152730936042586,0.10786421216379602,0.5184461398478419,0.4328922407949358,0.44043184014044184,0.259333126824861,0.4643318478185711,0.6796773295288415,0.3562451232401949,0.43609922556810465,0.13754568645048781,0.4158539479427374,0.5875623447335184,0.20929014640507784,0.5742071640675677,0.5697115855051552,0.44553937474560085,0.4980221308335326,0.37024156367211597,0.16369005221554084,0.2409818695807135,0.26621298351928036,0.15341041168647684,0.3849739174702412,0.29561850155138003,0.42246628123630364,0.5166789774091152,0.36408877942269763,0.3283916656806532,0.135693212324559
