,Thal_PuM_L,Cerebellum_Crus1_R,Frontal_Inf_Tri_R,Thal_MDm_L,Temporal_Sup_L,Precentral_L,ACC_sup_R,Parietal_Sup_L,VTA_L,Raphe_D,ParaHippocampal_R,Thal_LP_L,Parietal_Sup_R,Red_N_R,Cerebellum_9_R,SN_pr_R,Temporal_Mid_L,ACC_pre_L,Thal_AV_R,Vermis_7,Cerebellum_10_L,Frontal_Med_Orb_L,Thal_LP_R,N_Acc_R,Thal_LGN_L,Lingual_L,Thal_IL_R,Thal_VA_L,Vermis_4_5,Thal_IL_L,Thal_AV_L,OFClat_R,Vermis_3,Cerebellum_4_5_R,Supp_Motor_Area_L,Occipital_Inf_R,Temporal_Pole_Sup_L,Cerebellum_3_L,Vermis_9,Paracentral_Lobule_L,Amygdala_L,SN_pc_R,Calcarine_R,Thal_LGN_R,Thal_PuL_R,Rectus_L,OFCmed_L,Frontal_Med_Orb_R,Olfactory_R,Cerebellum_8_R,Red_N_L,Cerebellum_4_5_L,OFCmed_R,Paracentral_Lobule_R,Cerebellum_Crus2_R,Thal_PuA_R,Thal_PuA_L,Temporal_Inf_L,OFCant_L,Pallidum_R,SupraMarginal_L,Vermis_8,Amygdala_R,Cerebellum_6_L,Occipital_Mid_R,Temporal_Mid_R,Thal_MGN_L,Postcentral_R,Thal_VL_R,Frontal_Mid_2_R,Thal_VPL_R,Thal_PuL_L,SN_pc_L,Occipital_Inf_L,Temporal_Inf_R,Occipital_Sup_L,Cerebellum_Crus1_L,Thal_VL_L,SupraMarginal_R,Calcarine_L,Cingulate_Post_L,Parietal_Inf_R,Cuneus_R,OFCpost_L,Temporal_Sup_R
Thal_LGN_R,0.016067241275180277,0.00340663000910018,0.32805018453467577,0.4208601641507561,0.23149402656942933,0.23481822518770784,0.17185503271212232,0.30971946003735845,-0.16530094450447913,-0.14931330854810085,0.42376300472997397,0.17560510132036755,0.3472759813316221,0.32990022746639486,0.08685864423581126,-0.027683856233316526,0.3134205766815705,0.17516872448361248,-0.25217176781111933,0.050364864904762836,0.22406145491075868,0.024619399949964614,0.08992409808782388,0.37400678510978924,0.45391121085748587,0.3724090633036095,0.314138192956194,0.33397513268875717,0.31012668889499784,0.21476609161641932,-0.21784533771045458,0.26992907723204934,0.14422775591338116,0.36224330855359443,0.21348978839898286,0.06442732530164459,-0.0031913236305735593,0.3521412053387604,-0.13233199312935254,0.28607834265866117,-0.0019065031858695692,-0.0758134841874542,0.13265097744144874,1.0,0.3808767137247335,0.038455412575757575,0.34678928179218793,-0.04674647458963706,0.5623973131453619,0.03407768942407257,0.08699421838042759,0.32049299136621817,0.027080156920679777,0.3567633210969439,-0.049129220149411214,0.4813697465447708,-0.1340534998211128,0.09711552551734208,0.14720300568917113,0.16377098780484411,0.13757592228938223,0.13419572035673716,-0.0743229484392445,0.20384966464339546,0.2948357818445284,0.13177695553450236,-0.21027714726478838,0.3152743169615097,0.3463261723547113,0.15847426544690968,-0.09119479364624629,0.11239137507110082,-0.07244168625378887,0.2104577160032644,0.0658632967540758,0.27121148656921745,0.021829351699525056,0.003817645583771971,0.15930928079214102,0.33331583237958473,0.29820714120542785,0.2669965548462093,0.3193298328251256,0.3618366271556486,0.34452947819371943
Thal_PuL_R,0.36218060910902666,0.3655734320102191,0.28638683763743694,0.7289276319076936,0.5151612356665674,0.5551613508135309,0.6385142816786104,0.647342812958128,0.28199754689032197,0.09135030014329507,0.44327055618232813,0.5985709272906719,0.5689328461842384,0.5534713809793345,0.4892762395148603,0.14510766949228604,0.7216749391443461,0.012801307629824904,0.36202588652155226,0.3728422213668712,0.3879999856728323,-0.048611507336689716,0.5826144573002966,0.6298179321531965,0.3278167702231343,0.8006780293346983,0.47699560516383294,0.316532993361667,0.5798846688135711,0.6801002947844427,-0.017913125382003268,0.5888096251086335,0.5825313606714236,0.6490104587594813,0.5099977740394995,0.3857161585834816,0.38444988504427774,0.7462679908633763,0.21113381991432326,0.7029513028886952,-0.05653661037773687,0.4112052136317375,0.6625395316420345,0.3808767137247335,1.0,-0.031381144468280026,0.2670616138490435,-0.23126139507480203,0.4136728228499397,0.47819190119192173,0.36891868054607324,0.47342958588172895,-0.3080784503942549,0.5690798479234358,0.10870696003248854,0.7488831498403858,0.2668931050979076,0.4917528406211918,-0.04533226116173796,-0.08096884748652265,0.6946552474418028,0.14910911984871947,0.03335108365294572,0.6307959863141068,0.6147960126299153,0.3827365587264343,-0.12544541328163336,0.7098535379172506,0.6521187190687545,0.37248607305146914,0.3891256667542148,0.48822757567031955,0.04262068958863292,0.5949134591076037,0.09129823154996251,0.7075772590760679,0.4740856468292824,0.11069556040862029,0.6726625723009695,0.7845041511944404,0.5454693521537408,0.7505614515168643,0.7446806178085046,0.7109790915262596,0.4575184659112785
Rectus_L,0.6221883115270702,-0.032047921495375935,0.1827066812169148,0.30151273008487545,0.4299917819479394,0.10568524040288374,0.38231398794236937,-0.25208864242315426,-0.02566387696264865,0.5478405856649216,0.2207522165704681,0.3901705480875771,-0.21317646744203664,-0.013960824829547221,0.1920888802280199,0.3835507313458987,0.04000413121239576,0.6255558171483309,-0.003612750060282308,-0.03841897500437335,0.25105650310736044,0.18481614214774722,0.16751140510441326,-0.015222715289903732,0.5109212759943436,-0.2511835001887055,-0.16835015707892761,0.27522893786140773,0.3711315757238656,0.16556955881874513,0.36257422309058507,0.19908946032350405,0.43776537413289957,0.2138991634139992,0.21870113362118482,-0.5097522775292593,0.04212761428247026,-0.030917303115228462,-0.050440459083915104,0.29353869868972565,0.6378164651701912,0.05904468048308863,-0.01784617850922998,0.038455412575757575,-0.031381144468280026,1.0,0.5845432030850957,0.4784887446377748,-0.21976633116813835,0.03771403038281041,0.37382174629368137,0.47773159738733467,0.7372304569221059,0.19131627847914703,0.1604134476100085,-0.18550663112803933,0.3752931051623636,0.29576750348825875,0.8392071605920055,0.3877168809939456,-0.029857299554741423,0.38817081567144057,0.37726581609825577,-0.042076132105510373,-0.4345221167137143,-0.09585401079840973,0.383273860753512,0.13719285987290616,0.44890096818854786,0.4312421320410304,0.504728554344523,0.271273411322279,0.17664323855875114,-0.3374363690635179,0.2269558519868691,-0.3168878861414038,-0.012785876269019204,0.6509077045734335,-0.022733791741300028,-0.08115080131938823,0.208493633811209,-0.14095043371394914,-0.07007256754521507,-0.14290752878839713,0.29815929875960756
OFCmed_L,0.4034516969194548,-0.049155954457204706,0.2537482216089676,0.38028801465508855,0.3116835375860279,0.15732547254536153,0.3474789414370443,0.06298339540866474,-0.09864248506992597,0.3069207121278317,0.27984521160536957,0.30869149148486363,0.12879155319671293,0.26720458156739085,0.3077739401503742,0.12343920965575678,0.3031787048356669,0.40748476499068376,-0.2358945235383328,0.18160827647582448,0.17025462971679392,0.1488104038295434,0.1275223248936566,0.3902979721554304,0.7271170085911675,0.15162042173915496,-0.2168029029496518,0.30023740053491726,0.36211760819849265,0.2598755065309869,-0.0028248072618396887,0.4320719689158553,0.36418817190670977,0.35508208385017637,0.16650523945160015,-0.25658784143044366,0.21282718161515585,0.2658889310533571,-0.014914087779618312,0.331428461685627,0.29518341286580274,0.11193940210751759,0.10373501210350962,0.34678928179218793,0.2670616138490435,0.5845432030850957,1.0,0.16352358765132105,-0.025761826902638407,0.12245799307198606,0.36639878270288967,0.40756381094719096,0.4835139810892419,0.23400106544511487,0.0214402968927799,0.14089975833882065,0.12607795372811179,0.28885683029448617,0.7411907150497977,0.12001303650916335,0.1322080495146708,0.5206792046403415,0.19723752108130096,0.2537337619498229,-0.05024188765619278,0.05623403847301239,-0.08904946400306414,0.26287575350377673,0.5420630247046428,0.3624562853802645,0.27656846788093886,0.1644355648999908,-0.12019327160231708,0.09091542151719778,0.235662345548403,-0.08256099366642441,0.19042908388903815,0.3767754447814726,0.13282097587222366,0.20993292327920143,0.15273878299315208,0.11301070985783776,0.23681277529488182,0.23949826134471225,0.355197123185192
Frontal_Med_Orb_R,0.5296646151187472,0.10473980292099956,0.532482863811283,0.11097485572244156,0.40328278960708974,-0.04173731548155557,0.32286038260628513,-0.5395750986489467,0.0596135373980466,0.49567674798181655,0.2011772711120135,0.3627563229489514,-0.4807405285279449,0.25717968484222714,0.1252059430419171,0.6864895454766451,-0.05763202907537738,0.7731734086351761,0.26091766941191535,-0.026985498284177026,0.3926767458275576,0.5256406210521806,0.3135566127450317,-0.45158076054369994,-0.013370277046562086,-0.3124704881726351,0.06811157331711122,0.35286776863330943,0.33079307456152557,0.06505212920586788,0.6299337215131965,0.03981212026666879,0.39028519522706406,0.04884752229321265,0.38730575466265343,-0.3899090907464268,0.10533472529830486,0.0928468990835235,0.1743350995975128,0.2879834715390062,0.7250832655144319,0.010449777371837107,-0.011246780694453373,-0.04674647458963706,-0.23126139507480203,0.4784887446377748,0.16352358765132105,1.0,0.0847287896594325,0.019345867965672902,0.5156672282419197,0.41958507383749133,0.6610420382354908,0.20961576536901105,-0.010160905945007051,-0.40752809452517497,0.5273820528307067,0.3394226508028269,0.5137392392641522,0.7119673614717775,-0.1559853589881267,0.012866667221105462,0.6128277685237569,-0.003512879734362191,-0.6214843312783247,-0.14954450095434943,0.671656373253056,0.10545749695113468,0.2578318673821311,0.5825391575975121,0.5155426141733496,0.38354347983469034,0.5214090179946589,-0.362341845682022,0.12773344989358734,-0.525708756123538,0.07090114229654466,0.6596749012814159,-0.046005758056022236,-0.19864626309707656,0.054550111511155956,-0.21654333624635733,-0.3529752771552902,-0.224484210298018,0.16004465431171538
Olfactory_R,0.0698475351589939,0.30981168449368146,0.5171257571368374,0.28996942186135716,0.3476227395264027,0.35520253628167353,0.37434805432492124,0.2966295199491477,0.17549471627976543,-0.1799087522173159,0.5240464355654629,0.2756627676836339,0.21442955728285334,0.33254866377897463,0.2821577545223467,0.26310882123669804,0.38473942998097466,0.16003160423717408,0.12025884501788892,0.25109375560572356,0.3613035864126278,-0.09516719779060866,0.38562234439794346,0.16566421383124683,-0.039494102589129006,0.5028570163885074,0.6278826229173148,0.3189749449686755,0.3909165401506401,0.3680851601424063,-0.016969682406564334,0.09487262181081674,0.3544016829947085,0.4060125182363962,0.36028496641086993,0.37409802537887765,0.20936762876423126,0.572167081616524,0.18595576887705925,0.4044649071524606,-0.06756385893479992,0.16289063821995522,0.35743617422682494,0.5623973131453619,0.4136728228499397,-0.21976633116813835,-0.025761826902638407,0.0847287896594325,1.0,0.4018039626657632,0.2369759735979969,0.3100369893091392,-0.11549361189214977,0.35075616997726355,0.08432653378544228,0.3944038453713886,0.06413130418733472,0.15104626090397272,-0.214704101965179,0.18219767298447456,0.3678988342498878,-0.03660115220509088,-0.12010607883844318,0.41501328051688635,0.2702982232382401,0.21881504101021484,0.0238503359009248,0.43574030020461935,0.1700736595333249,0.2638871199909832,0.040757771413214,0.3347567328328365,0.3142589706449927,0.34961203202907765,0.06858050359692543,0.3697017535871571,0.30787456402323193,-0.007998488979959237,0.3897651625179469,0.4353236712322765,0.37983901994480374,0.4110543166178676,0.41324801835791575,0.498845990196763,0.38017805759435075
Cerebellum_8_R,0.2855702567826315,0.7447968914536695,0.42918178192461387,0.39346066680259933,0.45221986580630685,0.5152561291731289,0.5528475931643676,0.2987248587547334,0.4486303217796327,0.06955385097041965,0.3765405138545534,0.3932167757357582,0.013084574872694179,0.38153046135490315,0.83176275534963,0.4026361104248357,0.5360962197557075,0.1202651773799317,0.4886073973435971,0.6933654513019989,0.3311554271611774,0.002110958299788004,0.5833496448770089,0.24809833583421595,0.028963949768346594,0.5918142751827009,0.34980341896206957,0.263681201986383,0.572569617987338,0.6243607087187989,0.22486683087669565,0.28188251131148184,0.5270438382830969,0.5616830476326312,0.3580604255394851,0.5203947743973796,0.5685657461377562,0.5045853303073441,0.6574192459742608,0.5291969707828477,-0.06074916047755612,0.4846455560261272,0.700361462109298,0.03407768942407257,0.47819190119192173,0.03771403038281041,0.12245799307198606,0.019345867965672902,0.4018039626657632,1.0,0.4927530532510234,0.4202583730419365,-0.0983834211768032,0.31088233320968706,0.5407811182445408,0.2794008731436696,0.35843041839694895,0.27224581058331987,-0.05123584233989542,-0.029657163057021187,0.542659051038984,0.354515140117613,0.09695430761598514,0.7320080492944437,0.22606113649749018,0.4626319401193492,0.020611737765503582,0.45152247597622786,0.40460692561729134,0.34250852672259413,0.4401295317502649,0.3007090849550179,0.30957264109812954,0.6112651347530337,0.37738808177475675,0.4565907360514947,0.7512375497497232,0.16970521063215793,0.48500060968724434,0.6284409406281376,0.4212655592862176,0.3852276983564691,0.4145223589670755,0.6367502614766921,0.4063716218882148
Red_N_L,0.6140597024152495,0.4122542441760603,0.6434380625494247,0.41861434711664036,0.6443489963744438,0.22956327317048494,0.5812681478671059,-0.17192528222570025,0.30454286040264156,0.5224296797314998,0.3497972800465953,0.5448727176587391,-0.19538259590807547,0.5026092917363497,0.5920482185584699,0.721087961835577,0.5316858101845666,0.6167565823630831,0.34726774127678434,0.47228831006594496,0.4894944278027293,0.23093661580972652,0.5722252899962179,0.04004409682337416,0.2920188879140327,0.2824126528102166,0.17327424887497006,0.37418943954417616,0.6207862212300387,0.5479531525809634,0.4817616860081872,0.2790802873057735,0.7547048820164951,0.5027774346167551,0.5400189678709347,0.022610280681131162,0.5272853035083623,0.5691581570643168,0.46051147322054653,0.5812239810867956,0.4536859933019835,0.4031602687704217,0.4665100813261766,0.08699421838042759,0.36891868054607324,0.37382174629368137,0.36639878270288967,0.5156672282419197,0.2369759735979969,0.4927530532510234,1.0,0.6512118600934983,0.3372565848952468,0.3883049195102451,0.16030127190337817,0.0273406329699949,0.549219715128518,0.5240492618070747,0.39673052673865333,0.3664645653318049,0.3861354854137793,0.2628869438676045,0.3532390710678169,0.5794599154383729,-0.16768498974418236,0.18964816227631387,0.3332489599853318,0.4191451710728942,0.5761925254198633,0.7114063752282718,0.6268437489622287,0.42178338082453654,0.48828102634727416,0.211445889520394,0.25830768020402267,-0.03884320445347662,0.6117694726847845,0.5891522820684605,0.33149918797096656,0.4206074433266697,0.28001619009549866,0.16957323897858229,0.13021665100349614,0.3190376839965872,0.4336989389314455
Cerebellum_4_5_L,0.7607962366563223,0.33323999637887336,0.6998933202700812,0.7178273509036805,0.7557469645322713,0.541079851669433,0.7662136735109791,0.10215146969804259,0.2842671750001277,0.5465233521273043,0.686269518782809,0.7228642569398995,0.07339386860499897,0.48035245954426714,0.4884227091377026,0.5555778229853253,0.4368841195549558,0.6402089190886139,0.4242892823666091,0.35567219002648753,0.7635049887821963,0.23819939690552902,0.5972117210494886,0.1974532758868809,0.3796512395429324,0.4496014194907963,0.4494066181912876,0.5998587651722651,0.9157911415163127,0.6892128339100468,0.4548297144812544,0.4355248317439459,0.8236909075833415,0.8146282395867926,0.78416506594696,-0.058660228358074794,0.29981566106653373,0.6639535639310598,0.24486924375496796,0.823420035640598,0.5022505249261091,0.3681564470231575,0.607187344228976,0.32049299136621817,0.47342958588172895,0.47773159738733467,0.40756381094719096,0.41958507383749133,0.3100369893091392,0.4202583730419365,0.6512118600934983,1.0,0.3700390385914527,0.7531459508524687,0.18111024990578015,0.23624003691642959,0.566414304591467,0.633486653712726,0.45433108899025965,0.5740948271069368,0.47212968818079976,0.29455727203334353,0.4116790459003999,0.5511413517443268,-0.04908642597896526,0.3189248594747515,0.4444756633738732,0.7423427014332338,0.7752028222220232,0.8622276096412014,0.7205633535481003,0.6417794771792888,0.41481892878282317,0.10528828172238239,0.33559918807078815,0.08538908349819353,0.3763415068874794,0.6958459395163777,0.619394097431626,0.5388657513835925,0.565649491337167,0.47434850733512685,0.3677816482641918,0.3409584047394069,0.7275845672192595
OFCmed_R,0.4972590777516571,-0.17728023476250196,0.27289487678351526,0.0792382438103882,0.31935196405861443,-0.04317752964955184,0.18444184267653374,-0.43436946677292143,-0.12667275505061343,0.4540833344223084,0.07237126527585488,0.24509781477981757,-0.33517107968858567,-0.07831315057947633,0.04641523597539443,0.3646651682086333,-0.09920736533169387,0.6925954177783945,-0.16866570500119765,-0.09326806242506522,0.20200839075156496,0.2001767801696966,0.03428563492080749,-0.33098315256229327,0.27607666975901773,-0.4203743209250167,-0.1668184191543027,0.27240860889902635,0.2364803517600103,-0.03329909306806754,0.40904030084014326,-0.10443066668685705,0.33774273067414246,0.021833311348883135,0.12471844580726178,-0.6093164113025255,-0.06320566567919181,-0.05178227544294683,-0.06889855290887072,0.12873419798152713,0.6481013102664351,-0.09136171884398679,-0.17541614832680627,0.027080156920679777,-0.3080784503942549,0.7372304569221059,0.4835139810892419,0.6610420382354908,-0.11549361189214977,-0.0983834211768032,0.3372565848952468,0.3700390385914527,1.0,0.0765092224013674,-0.05159225569942494,-0.3827012793097234,0.2655192987879882,0.22241185854019413,0.7795932802328491,0.5244735276630818,-0.13166160822443648,0.24556118546320646,0.28951329268131776,-0.12161510246344522,-0.6426487003534659,-0.22294909560139264,0.42592751589703526,-0.009888357147242682,0.18631553231342665,0.43571197596837336,0.30225846416905877,0.24679629627586808,0.320846236700904,-0.4358173087657815,0.15730166280182012,-0.5357311839738653,-0.07685446648666423,0.6217620619942458,-0.12817132416006655,-0.2610713862193643,-0.009457886340758734,-0.28673681119793487,-0.18891864550185208,-0.3840857099956236,0.19141482205832602
Paracentral_Lobule_R,0.5856545020479751,0.1805200936320081,0.4970640004301557,0.7752516111452231,0.5944987556661008,0.5881276891159651,0.7430988496462975,0.37047885276779835,0.2416238118271681,0.37505364333970687,0.6635183700349481,0.6470509292412906,0.4606840724949375,0.448327406127551,0.2812364399059623,0.39368970508421736,0.38408390020634275,0.4436452491507627,0.4130160320910912,0.09449026694455676,0.6708186996454826,0.17110435251266345,0.4829400783103923,0.25876689146674886,0.32579228980752767,0.47854152940944966,0.5879640478839426,0.6090731563479485,0.7325065731172113,0.6192889548764308,0.29466769654086167,0.535746738574346,0.6590513429358033,0.6918562208970717,0.8078158848831241,0.025623526187498826,0.13619846172995978,0.6483286770883933,0.02492844233816899,0.8571306322177983,0.338765895536597,0.19231436095358193,0.5192172700370328,0.3567633210969439,0.5690798479234358,0.19131627847914703,0.23400106544511487,0.20961576536901105,0.35075616997726355,0.31088233320968706,0.3883049195102451,0.7531459508524687,0.0765092224013674,1.0,0.025159225371541836,0.44740647741446116,0.448059384693643,0.5497028735566843,0.2084985823216303,0.47487200337756996,0.44239943197553666,0.010691053567625824,0.3502308061155739,0.3796934354694083,0.24089744231292637,0.26802790444238167,0.338232773281539,0.8965598988752862,0.6689685230383147,0.6529894776780508,0.5564526067164088,0.5811184169479212,0.26183313540104036,0.13291344984951162,0.08464836404787007,0.3375464634082589,0.1583293391105309,0.5134360364743444,0.6996314295223309,0.4580177174490969,0.6129437224781104,0.6739685205793335,0.5127960425929082,0.41258086020207074,0.6312785800084126
Cerebellum_Crus2_R,0.16707763292316555,0.6780556687369412,0.15031066552218503,0.08724158434640371,0.07027328141801235,0.49588457022645155,0.3223728305999534,0.1900787250789739,0.32221425825069094,0.04957199513991006,0.25202489381828763,0.17922525554870652,-0.20813963059914578,0.13142110181553562,0.5241382948218641,0.14675373834023703,-0.02280485842523822,0.007555589582736222,0.24137763307775925,0.5288659888851486,0.17090285030713512,0.08966372504694912,0.2709002879064128,0.21671723949811528,0.01405576031533799,0.22134002254622362,0.07893919159542152,0.16107040554029212,0.3282137160195385,0.2783523010302987,0.08715227852165543,0.16368155358110936,0.22328334895705362,0.27794984818176033,0.004639888758718715,0.4138469827835643,0.12240087864782644,-0.0380536299187074,0.4685238305939222,0.21758032114367468,-0.13736594205074223,0.45931123720308203,0.42702359838178605,-0.049129220149411214,0.10870696003248854,0.1604134476100085,0.0214402968927799,-0.010160905945007051,0.08432653378544228,0.5407811182445408,0.16030127190337817,0.18111024990578015,-0.05159225569942494,0.025159225371541836,1.0,-0.12214778605597496,0.26297947308077224,-0.17581132046144352,-0.07222101353137332,-0.018638364190530873,0.16913779741188353,0.5796301592582428,0.2264445400686527,0.23585018324220502,0.0941722549030207,0.5936412574125063,0.04364083418619477,0.10502123908399483,0.2603483386629195,0.05136323622728253,0.26083682532733127,0.06667632376310262,-0.02293489044207488,0.13488338020728263,0.6414993085115224,0.1794264360142468,0.31281990670688,-0.025113495384516286,0.2049921412355395,0.3286918082731493,0.22845344671145873,0.02060821435488888,0.10006596226843122,0.3355003683910765,0.31806748598763995
Thal_PuA_R,0.02217514746556761,0.10108649451027486,0.04472015918838223,0.6401811977876286,0.27629636282847264,0.38623980456574336,0.28485127594246823,0.6782277128137052,0.07022774258446114,-0.12478980733164409,0.30526980168699636,0.24850182091220305,0.6833014442452692,0.33898275631998903,0.24453882121130321,-0.1406826886122767,0.6178314311740897,-0.21233114243838105,0.14181034370092796,0.1203185399347733,0.1311615931344171,-0.20011645900453323,0.23154322489855042,0.5849241444234728,0.24181922729431551,0.6414468224137019,0.4683104076330713,0.2687210749292018,0.35228956328026,0.4827654003517246,-0.19956183388226348,0.44189603923703774,0.218922012365272,0.4325900409676849,0.26662134527671594,0.26772914238687046,0.2225436389596034,0.5296970036864,-0.07099423447913865,0.4143663214834132,-0.17747737649097875,-0.0027345685870340856,0.35649026576511506,0.4813697465447708,0.7488831498403858,-0.18550663112803933,0.14089975833882065,-0.40752809452517497,0.3944038453713886,0.2794008731436696,0.0273406329699949,0.23624003691642959,-0.3827012793097234,0.44740647741446116,-0.12214778605597496,1.0,-0.04265487048745892,0.38391178397875647,-0.19222161007325111,-0.15977408313057836,0.48827739979432944,-0.007988236073878514,-0.1562487042817426,0.41983122031036607,0.575238608896938,0.11100700825036963,-0.34867297314164813,0.5154395379200879,0.36091682999658814,0.061205132106964565,0.02542766696204079,0.26098356778008736,-0.013669255025168955,0.5727795373756959,-0.18897750262997626,0.7547613621346597,0.28755275115047396,-0.07293674612279781,0.4397918914407568,0.5630045984733875,0.5720132186439584,0.6459949456692397,0.679446810588864,0.5385149223520332,0.22697813949616874
Thal_PuA_L,0.8307280944234582,0.45367378876931397,0.4265062776774094,0.4261589817461282,0.5337652242309899,0.24676947699727664,0.691998957952908,-0.16082482527008504,0.40761618315551396,0.5995434300075667,0.32003704762337465,0.7117372373622931,-0.24733472844589996,0.47387272934604496,0.4568461715081937,0.5976846907334777,0.229926948070606,0.5779634860704366,0.7214663931434502,0.29723224527026937,0.4715521564305754,0.5068672942955995,0.7195151060058277,-0.13497046263863804,-0.030989164107440917,0.07630391037489584,0.32122882789921053,0.5076603076351268,0.5779905651309929,0.5341411287432601,0.7656063862103173,0.35235295143008233,0.6315998836452383,0.3418725963149625,0.6483628243182041,-0.025247846745632057,0.49303827599782274,0.32177962810547095,0.366298699101241,0.6090931197442575,0.5997561360208371,0.43200363136384395,0.4766644170382339,-0.1340534998211128,0.2668931050979076,0.3752931051623636,0.12607795372811179,0.5273820528307067,0.06413130418733472,0.35843041839694895,0.549219715128518,0.566414304591467,0.2655192987879882,0.448059384693643,0.26297947308077224,-0.04265487048745892,1.0,0.5339492474247846,0.29713357510139865,0.6060403422058738,0.15146330230468685,0.22688925131521118,0.652423933826379,0.34516525012862304,-0.2467557823714718,0.23549509413536376,0.6600324643516823,0.45691107024497213,0.590687067084667,0.6439372015158902,0.8659280100628651,0.6120282436421183,0.5408080243685939,-0.06913639664953415,0.30452932245163966,-0.10756965632146798,0.3929774025681795,0.7096163363549199,0.4183511849503324,0.2723727444608473,0.32931722511544376,0.25134727871764256,0.044071479268558304,0.22511847626501205,0.34646444969205226
Temporal_Inf_L,0.6011151590276963,0.17332997552194598,0.42549118232072136,0.6095508738573807,0.5867595463313114,0.15408357549810303,0.5700096446965373,0.033376034374471855,0.24555871387914122,0.6258425106338112,0.3276077103962491,0.6041165135694623,0.16207752361939598,0.38079754654876735,0.3456641941412599,0.48033016951256663,0.6107498371612584,0.46372833753940035,0.5128873547605663,0.154337907727491,0.40775936872391233,0.1785069877318614,0.5852801297043896,0.046395286869466035,0.20502533826315048,0.31283103660736283,0.3616485487150845,0.48771958709497715,0.595231894131291,0.5470579123360106,0.4886953093909163,0.390569486695247,0.6362145968851836,0.47328784613653135,0.6940689997049581,-0.08655287169626441,0.4854304114904089,0.5965638444189364,0.16997047741663796,0.640740910439214,0.5696019939644648,0.153924006446044,0.4014501772540804,0.09711552551734208,0.4917528406211918,0.29576750348825875,0.28885683029448617,0.3394226508028269,0.15104626090397272,0.27224581058331987,0.5240492618070747,0.633486653712726,0.22241185854019413,0.5497028735566843,-0.17581132046144352,0.38391178397875647,0.5339492474247846,1.0,0.34743584697262725,0.39156082735162917,0.369792575326898,-0.007909895025652335,0.36925439547929056,0.4675169728281067,-0.0615673969583302,-0.02903739438855319,0.33978781584695417,0.6012815222466136,0.5270948678727444,0.6324277101650613,0.6284936722143264,0.6311215118865942,0.4822470427765789,0.20667774491333943,-0.06266112338587464,0.1368773071852688,0.47624137543008727,0.6115587444284586,0.45546507315132645,0.39833244888837377,0.43627517535392224,0.4614284335646467,0.33518044557335364,0.2860631620326197,0.25986338276146925
OFCant_L,0.5756545832165545,-0.2037591695049565,0.202075928823161,0.2725922436891041,0.449256385883427,-0.06261665391414084,0.2848034724201594,-0.3276078351778717,-0.20640950305963293,0.5145154957823854,0.11925805477883684,0.3505725044981318,-0.14536031870649413,0.08060745892022546,0.09166898646834207,0.31873048219946115,0.13031031629054207,0.7221180839776221,-0.11814921259958958,-0.13387883634591954,0.18532229901308228,0.27321099415007694,0.13409283690082435,-0.04512021914682881,0.6436150364186551,-0.27405742945352435,-0.28657491555025794,0.32069397307711256,0.29914626880874345,0.09881656647924231,0.35422911427642106,0.1970945928088296,0.36066114694921597,0.1443172643540862,0.22159228499448833,-0.6217698388916251,0.08815342924055956,0.032214643394188024,-0.13871450553903494,0.23696395475331386,0.6774289847850127,-0.0033138524461752477,-0.1203887863379503,0.14720300568917113,-0.04533226116173796,0.8392071605920055,0.7411907150497977,0.5137392392641522,-0.214704101965179,-0.05123584233989542,0.39673052673865333,0.45433108899025965,0.7795932802328491,0.2084985823216303,-0.07222101353137332,-0.19222161007325111,0.29713357510139865,0.34743584697262725,1.0,0.3887116100568969,-0.07360734540221557,0.2618895978164776,0.35509223718696264,-0.05436802407944341,-0.4451931939072434,-0.22192380770189937,0.3454070163134313,0.12438515417753496,0.4517400794781397,0.4310919191283268,0.4284709196366796,0.2068174347963876,0.13451233159241835,-0.3112539083637618,0.0861287298824824,-0.37881642945588745,-0.0490956755016423,0.6680357410562321,-0.08934587321714411,-0.15462458587803382,0.10200829127004503,-0.1610011758377263,-0.09229904451591629,-0.13191831513957122,0.22684317175154065
