,ACC_pre_R,Parietal_Inf_R,Angular_L,Calcarine_L,Cerebellum_7b_L,Vermis_6,Paracentral_Lobule_R,Paracentral_Lobule_L,Cerebellum_8_R,OFCmed_R,Cingulate_Mid_L,Vermis_9,Cerebellum_4_5_R,ACC_sup_R,Vermis_4_5,Thal_IL_L,Thal_MDl_L,Rectus_L,Caudate_L,Thal_MGN_R,Cerebellum_3_R,Rolandic_Oper_L,ACC_sub_R,Amygdala_L,Cerebellum_4_5_L,Thal_VPL_L,SN_pr_L,LC_R,Temporal_Mid_L,Insula_R,Supp_Motor_Area_L,Temporal_Mid_R,Frontal_Med_Orb_R,Cerebellum_Crus2_L,OFCpost_L,Cerebellum_9_R,Postcentral_R,Fusiform_R,Red_N_L,Putamen_L,Thal_VA_L,Parietal_Sup_R,Occipital_Mid_L,Frontal_Inf_Tri_L,Vermis_10,VTA_R,OFCmed_L,Thal_VPL_R,Cerebellum_Crus1_L,Fusiform_L,Cuneus_R,Thal_LP_R,Thal_VL_L,OFClat_L,Precuneus_L,ParaHippocampal_R,Cuneus_L,Occipital_Mid_R,Olfactory_R,Thal_MGN_L,Occipital_Inf_R,SN_pr_R,Thal_PuI_R,Thal_Re_L,Temporal_Inf_L,Cerebellum_8_L,Temporal_Pole_Mid_L,Cerebellum_10_L,Cerebellum_10_R,Frontal_Sup_Medial_R,ParaHippocampal_L,Temporal_Pole_Mid_R,Angular_R,Frontal_Mid_2_R,Cerebellum_3_L,Frontal_Inf_Orb_2_R,Thal_PuA_R,Parietal_Inf_L,Insula_L,ACC_sub_L,Temporal_Inf_R,OFCpost_R,Cingulate_Post_L,Cerebellum_7b_R,Raphe_M,Pallidum_L,Temporal_Sup_L,Occipital_Sup_L,Cingulate_Post_R,SN_pc_R,Frontal_Inf_Oper_R,Occipital_Inf_L,Pallidum_R,Thal_IL_R,N_Acc_R,ACC_sup_L,Thal_LGN_L,Amygdala_R,Putamen_R,Thal_PuL_R,OFCant_L,Temporal_Pole_Sup_L,Frontal_Med_Orb_L,Thal_LGN_R,Hippocampus_R,Rolandic_Oper_R,Precentral_R,Frontal_Inf_Orb_2_L,Frontal_Sup_2_L,Cerebellum_6_R,VTA_L,Caudate_R,Cerebellum_6_L,Frontal_Inf_Oper_L,Red_N_R,Cingulate_Mid_R,Supp_Motor_Area_R,Frontal_Sup_Medial_L,Lingual_R,Heschl_L,Frontal_Sup_2_R,Thal_PuM_L,Vermis_1_2,Thal_MDm_R,Rectus_R,LC_L,Cerebellum_Crus2_R,Parietal_Sup_L,Hippocampus_L,ACC_pre_L,Cerebellum_Crus1_R,Vermis_8,Thal_LP_L,Temporal_Sup_R,Temporal_Pole_Sup_R
Temporal_Inf_L,0.5010782038308114,0.4614284335646467,0.23639753632035015,0.39833244888837377,0.5712962732568406,0.17538442207824043,0.5497028735566843,0.640740910439214,0.27224581058331987,0.22241185854019413,0.3777047544295866,0.16997047741663796,0.47328784613653135,0.5700096446965373,0.595231894131291,0.5470579123360106,0.22384049042087953,0.29576750348825875,0.6480963784572522,0.09898986271228356,0.38332084146331036,0.41716329446400935,0.2900645390559208,0.5696019939644648,0.633486653712726,0.5852216166268337,0.6210086225054092,0.2652213605485295,0.6107498371612584,0.4010754534473919,0.6940689997049581,-0.02903739438855319,0.3394226508028269,0.26753300556049275,0.2860631620326197,0.3456641941412599,0.6012815222466136,0.36092941166256143,0.5240492618070747,0.4432497817071321,0.48771958709497715,0.16207752361939598,0.13330266369656976,0.31590804560871505,0.4432038524427401,0.49145016152813914,0.28885683029448617,0.6284936722143264,0.47624137543008727,0.8353032651276329,0.33518044557335364,0.5852801297043896,0.6115587444284586,0.3106971677559903,0.30574637291713375,0.3276077103962491,0.30425026728610893,-0.0615673969583302,0.15104626090397272,0.33978781584695417,-0.08655287169626441,0.48033016951256663,0.31289727536730655,0.1239184449168933,1.0,0.5436475547947682,0.2213795181751271,0.40775936872391233,0.5432718201166148,0.5806513458017851,0.6074352351084509,-0.12964943259329748,0.11025038812991919,0.6324277101650613,0.5965638444189364,0.23997744280630617,0.38391178397875647,0.23091118662849414,0.37713975983974196,0.07167093015653711,-0.06266112338587464,0.567446992649532,0.43627517535392224,-0.15723672383383822,0.3222641349352172,0.38553010318787495,0.5867595463313114,0.1368773071852688,0.23344633920694371,0.153924006446044,0.4712792985887218,0.20667774491333943,0.39156082735162917,0.3616485487150845,0.046395286869466035,0.6440719657120116,0.20502533826315048,0.36925439547929056,0.6411724714838082,0.4917528406211918,0.34743584697262725,0.4854304114904089,0.1785069877318614,0.09711552551734208,0.43658971650215617,0.3897778500067551,0.574927637544588,0.7010456875133381,0.6300302332418521,0.42417386504576216,0.24555871387914122,0.4931356439391322,0.4675169728281067,0.25720612701275025,0.38079754654876735,0.5509519538581782,0.601987917798567,0.6774309860306224,0.3729691591670779,0.510084278640609,0.6967164839142629,0.6011151590276963,0.5804422314591009,0.2454333944596366,0.21031120708349268,0.04863530878584844,-0.17581132046144352,0.033376034374471855,0.7535020127682455,0.46372833753940035,0.17332997552194598,-0.007909895025652335,0.6041165135694623,0.25986338276146925,0.03564854249149966
Cerebellum_8_L,0.3267659393479723,0.38735837105276594,0.28288983196735357,0.6872798525618053,0.6781587570633691,0.6118671956450503,0.25609759178095787,0.49389615802836767,0.7003529528995257,0.16009135520025153,0.23290017452256165,0.5989628044640352,0.5884399089264182,0.49656975983143425,0.6236139364077647,0.6499508876875574,0.02759710821394823,0.24738630522174263,0.3326953905627772,0.042340484454904535,0.3872572916639789,0.4612365546539247,0.12523963732148408,0.13842011599389764,0.5444712329711511,0.3583019959530079,0.4776080161649667,0.2689758527320872,0.6641945163377058,0.3304450209695822,0.3825108303088037,0.3726186725713706,0.08839803019646923,0.30597499768992487,0.5247136391362741,0.7923150291749311,0.42937589619469013,0.46713889837892447,0.6267657659533505,0.3974997716406099,0.31472563015710486,-0.032554969658505614,0.24660921398959554,0.26893565651796003,0.7015380197092317,0.4864891008920906,0.4352327522780481,0.4758785915846855,0.868560677817321,0.6326921181771699,0.43957853392380264,0.5514119810622236,0.3222112540767214,0.044996905598940595,0.21588214887090892,0.3263671165619511,0.27078879567503356,0.07162159759910232,0.265019161791892,-0.020618368954863225,0.292156409771061,0.32802393231175425,0.3023049212837804,0.010001240976126235,0.5436475547947682,1.0,0.03189937458540799,0.2794175139106845,0.3480170485566963,0.43174776043281066,0.25099413961599737,0.3995736916542562,0.1958488328567871,0.47898134403514103,0.5803281942646364,0.11704244907753138,0.2930139371626458,0.3770669459404977,0.38012912900400164,0.059444804910743027,0.41286842266560014,0.5298360711006611,0.3486470760979192,0.32365464273780936,0.5991728530659995,0.1883921742048238,0.466357281253786,0.22718987241622365,0.1683316336651277,0.4513578966698098,0.3410236535071659,0.5620526119960095,0.06978886172844848,0.19422927747298407,0.23894428054741718,0.49443283581679176,0.21811826600028217,0.1574314479081586,0.3971766157643651,0.46959670432294365,0.21789492448544817,0.7078585153167667,0.02430271196050426,0.11200925629590082,0.37456920301967733,0.41455890229764963,0.522789795628007,0.5575399776833017,0.40351947466516686,0.6909994115006027,0.39022809871920294,0.3940853191421975,0.8040277144488174,0.46819622160784746,0.4152002160043869,0.42218221676074774,0.47897686153779506,0.4843785351130412,0.504584086441703,0.5373278735286322,0.45598204154644306,0.4259782473501513,0.39262656591258555,0.1622880619934554,0.08743819847052768,-0.45706651700205914,0.29167309251456613,0.14923635379537883,0.39704696306062137,0.2585966492097748,0.564158428792102,0.5655147409314123,0.3954694931253867,0.4210707179444384,0.510882053282572
Temporal_Pole_Mid_L,0.11796348016175966,0.1215491839289198,0.21276716070499632,-0.09446690441297599,0.00016408690104741135,-0.2328826457272714,0.15346014321435486,0.056691296111074735,-0.1262173630977158,0.08356820236597971,0.03381605583726544,-0.3422940307640247,-0.03235751011650704,0.08946824883002898,-0.010536093342830437,0.10048147636371343,0.052490599142991916,0.1694402889469458,0.047741861040637684,-0.3422576765131824,-0.03169943754312076,-0.025213703225489603,-0.04467597210918473,0.2750252856464829,0.07968709403952709,0.298564389360397,0.22379868283859536,0.131654476276199,0.24661536189660482,-0.009742683192973762,0.1254458282374286,-0.30227272521198256,-0.037806884034555,-0.15681438979531273,0.0059638531306490565,-0.15550920396911966,0.09672949987026876,-0.12422756512650067,0.10647754218538898,-0.01688200039990349,0.13450466303299743,0.15795834297780298,0.0697743777115749,0.00028799303213041135,-0.16843073497751002,0.1473790134404781,0.2159054231648646,0.12373374266625739,-0.1097605129474593,0.09568789873343225,0.0980048178022804,0.13845584708807396,0.27096214771070576,0.41733252875359733,0.057618611216011015,-0.0921125240811049,0.08948088416527318,-0.02396615391054867,-0.04228093958531181,0.1011910500632085,-0.35580458020392697,0.03460973346255437,-0.02487673274034509,0.08996704043788444,0.2213795181751271,0.03189937458540799,1.0,-0.050943346681264906,0.10908654403644921,0.1139776504774286,0.1350633985085834,0.10841273618346169,0.07445301570550321,0.0409875144881784,0.027165510726542167,-0.19488246267339251,0.16543307174666624,-0.006585706180437265,0.08756914255224792,0.048272144001414795,-0.30856871581443845,-0.06150715633699093,0.1660266676831645,-0.3924186794920654,-0.34046820809279194,0.08678611496279937,0.26860923783698115,0.08138146750355119,0.23419104648939207,-0.05209260430566157,-0.07279689776557187,-0.08238534321318919,0.058817870654839094,-0.0349193043142161,0.011952987154212464,0.07272168842026552,0.2918773111987685,-0.07750261461401654,0.16050287339022687,0.15437017546106999,0.3001830064339516,0.18209021184274432,-0.06929914884146265,0.07302980527972351,-0.07594917706150434,-0.0629779346763338,-0.0013635732053061149,0.24929717659235193,0.10360888893213036,-0.17053165909461443,-0.06317746378112557,0.08514914748227759,-0.07945201575391274,-0.21558900108829837,-0.04826565661048761,0.22438291029900206,0.02039957869895099,0.24042684716357796,-0.12280710656503221,-0.009585686083134778,0.15040124743754765,0.2335419104887353,0.01130209735708322,0.02240616262121477,0.16720292054368863,0.19554070167719625,-0.2501879787270216,-0.036909702210571604,0.30459053447656814,0.21515379820388433,-0.36260227185209787,-0.1533873871774647,0.14405443952113717,-0.005724619420862716,-0.25715366795737543
Cerebellum_10_L,0.6004375288293669,0.42517076833929657,0.06914460735949798,0.4282542852457665,0.39501401746034237,0.46553968303701904,0.6708186996454826,0.7181539967613498,0.3311554271611774,0.20200839075156496,0.4627996453900277,0.21669422118281448,0.6932549736382999,0.6874941879230242,0.6977643168230437,0.5348633871160979,0.38990380189437746,0.25105650310736044,0.6006263452986852,0.37397001696444704,0.7239110237103991,0.6770530059461083,0.43495230894041564,0.34621656119506267,0.7635049887821963,0.5393445260809477,0.45360495387823546,0.12492384709488272,0.21452102609892204,0.7141579360289766,0.6759223556783228,0.40459990177953614,0.3926767458275576,0.2541360958500673,0.27221571833645875,0.3083015356473117,0.6646327046847592,0.7098441757034772,0.4894944278027293,0.6153177025649766,0.4940920175433918,0.08627013979793972,0.03783455594904389,0.6301575130926962,0.5706029150941455,0.35818424029748025,0.17025462971679392,0.5721119915955025,0.1747568394307521,0.6023047440651336,0.3206937521802054,0.4364198546114467,0.5077877473818102,0.10384445419882911,0.3570214596501426,0.6737616155540986,0.27512113659471327,0.03170379398550408,0.3613035864126278,0.40305726314095724,0.08338891221062543,0.5325171278002327,0.421388159231726,0.14552984342365383,0.40775936872391233,0.2794175139106845,-0.050943346681264906,1.0,0.8040493274848429,0.6984609856158632,0.6949730532541328,-0.05367806449000013,0.19136428280839782,0.7614538474859355,0.5921442370321446,0.5074617936694054,0.1311615931344171,0.3429816030130593,0.5026293496735647,0.15469488029684034,0.3403211310097425,0.4960633871029361,0.42900269714347605,0.17270421221892457,0.34724438329620305,0.44422468938753495,0.5816994379994499,0.03549471436858979,0.21821299502212946,0.3758075034975275,0.6643686690072047,0.02172842446837723,0.5540933342334978,0.5239483619027642,0.12276237479631248,0.6610037800262123,0.12366509135235579,0.37255129273164456,0.7203956914310456,0.3879999856728323,0.18532229901308228,0.09168390355892964,0.2146495440697579,0.22406145491075868,0.6805989092991813,0.6755192771276972,0.7240131278623232,0.30126133958248724,0.7695784477377325,0.5549951064494674,0.3737159720534801,0.6974484228874435,0.4367941381243475,0.6533651187750708,0.4140327408737882,0.6135453960862335,0.7031858115110703,0.6238875959265929,0.4681864923990392,0.5152537916465831,0.6968674402952972,0.6102750756894291,0.7007081687149195,0.4903728286154279,0.2790537575063816,0.1444086944014913,0.17090285030713512,0.12792716577138638,0.6732904212477215,0.5037956458321848,0.29100619088521384,0.14650229711606844,0.6043392150294135,0.7044780883188505,0.3659191843241097
Cerebellum_10_R,0.6430273160892828,0.5536520554947524,0.1654860159064315,0.44123371357457086,0.3607261548272693,0.41807381236624763,0.7631657200449304,0.7949344027139494,0.3005657890621368,0.1880437249020756,0.5568786726083418,0.07395044559169703,0.6884829651577096,0.7598611326186411,0.730096154582669,0.5871531522079361,0.35529315437733117,0.32611374158996875,0.628011360817225,0.3823750953440156,0.701483472338552,0.6233919706548292,0.4288420305460248,0.43549310678043995,0.772866961299388,0.63415582547524,0.4859869891596575,0.39110835441371233,0.3485196556817948,0.7131619837108971,0.7493166395933732,0.2988833042240696,0.3364399317415444,0.1912604867526259,0.3952145859061231,0.28891093973279625,0.7626571156023689,0.6590484890515419,0.4599923838947483,0.6153933786929335,0.6246137987603413,0.23387317913260647,0.08829433114065037,0.5884170338496179,0.6041475513722969,0.3367789154191229,0.31755223664786214,0.6082435675084478,0.2002931414380798,0.6127424112421662,0.409811073291412,0.47598098716290443,0.5427357796997604,0.2983175880158476,0.4600733862490466,0.7322619314109504,0.3563593082894421,0.06350553910437215,0.3713007098072261,0.335414205126556,0.004633228942071868,0.5190370384552307,0.47043053670664037,0.3494950771455444,0.5432718201166148,0.3480170485566963,0.10908654403644921,0.8040493274848429,1.0,0.725027750379126,0.7036079348790293,-0.01532082574037897,0.28920838525265263,0.7317907960534308,0.5850737516665424,0.4964163264693294,0.29386115696644444,0.4276331376226214,0.5147404706698182,0.2852737426833103,0.23393263502340766,0.45378312138382904,0.5270756970507564,0.07626199089878005,0.2963877357952457,0.4827893619632382,0.6270326015129157,0.13574545242033448,0.27451684792945213,0.27357244316527884,0.6403856565311103,0.09428778253862106,0.5437964837224661,0.5648389262644695,0.23332238234827343,0.7340317411378865,0.2860519310122124,0.4031504395265461,0.7791873186191624,0.5084738058898316,0.2797907170907048,0.18108236041425932,0.2209857922782695,0.374160852469848,0.626867160498131,0.6223201813223214,0.7406112884715473,0.38187991833950824,0.8027688221042929,0.4725018523850555,0.32736573212276476,0.68269555443648,0.4110078348558362,0.5477647031112205,0.42855182592926455,0.682819344117319,0.7609231155975967,0.6747977762040878,0.5202051380411629,0.5758659079342823,0.742380315539134,0.6496931082251174,0.6873890413055901,0.5797385465876713,0.3326630331046437,0.09352930262760592,0.1420413215132759,0.22053161872253943,0.7498140424751973,0.5390264576315658,0.2257785189963812,0.16132734243780775,0.6512663734708398,0.6688275330482436,0.25604903104853616
Frontal_Sup_Medial_R,0.768519274474994,0.5284788370067184,0.1474279299569904,0.43638112452961664,0.45821988724451795,0.3915730565704438,0.6796146803373683,0.8266110427941289,0.49726961786211216,0.21793066807882325,0.4590542465799028,0.3012891663979107,0.6593882736988265,0.8628443279157485,0.756850214353156,0.636111947967611,0.38050355936725927,0.32807609701747553,0.673956798120952,0.32116168251671656,0.6056435735705321,0.7921777371046129,0.48114828437080437,0.5071931897674978,0.7547237497652795,0.553847239441756,0.5550134655957293,0.18169474230258062,0.2979320349043859,0.7004857160462206,0.8206407426487162,0.28903466304326697,0.4311484889528254,0.4371476120230629,0.39578007188133274,0.41115687636568027,0.7615246597528985,0.5865859866591957,0.5567622673083611,0.6426451866691586,0.5668866965438777,0.044137305858767406,0.036293899896080804,0.6314475691939468,0.5899005619794546,0.4289573840799883,0.15273461682382558,0.7934812523649427,0.33964152100957534,0.6389193788585701,0.3548672928518873,0.7005056593425492,0.638577555526933,0.13398881320822892,0.29193272976588475,0.6677973136347651,0.2672182656299111,-0.07804677533095386,0.37133317227866325,0.5520249766039861,0.08723527803688415,0.7228074338358881,0.2992445205503653,-0.031349790722923494,0.5806513458017851,0.43174776043281066,0.1139776504774286,0.6984609856158632,0.725027750379126,1.0,0.7179376264987329,0.02924278452797151,0.2318921944442376,0.8067276067016701,0.5604704688139113,0.4392063466285991,0.13077049706297542,0.3286716153545329,0.5606195722739794,-0.07843625055093968,0.2747539093637426,0.6139965221587417,0.5068688600660737,0.1464081779655832,0.3873096251865505,0.3710793434978646,0.6788015628574424,0.08992420646438887,0.4020031351597898,0.4636311623266334,0.7838819295105286,0.07513316478493783,0.5522458210640507,0.6245035453641757,-0.04135919724853735,0.9029557064358901,0.08300115816430267,0.37252838546642364,0.7442314409830976,0.43533885432659036,0.2504302431229551,0.42006214612401765,0.13504659088164078,0.05294890643647984,0.639073414030381,0.6029643167710039,0.8839107970288267,0.539278477947142,0.8862989027925734,0.6072715236704169,0.4995048524364901,0.8228796198984971,0.45146992613322867,0.6425417531163071,0.3059880356710936,0.7130962337572292,0.8284599089840736,0.8851683211627112,0.38778681110883934,0.5640354231352397,0.8919094963954832,0.7707155874397423,0.6898038977846642,0.39265833321658306,0.145107491134605,0.08655052141694553,0.2184525347509505,0.1071789809957248,0.7810622974977112,0.6474255959670163,0.3939651494452768,0.12549214080178683,0.6906390927127691,0.6265069674830429,0.47290249497601217
ParaHippocampal_L,0.8121956570735376,0.2162767791104538,-0.18035715651614026,0.12350436504980285,0.45934004875791157,0.08352000522016288,0.6312053845636393,0.6576941021240644,0.13172885401113835,0.512540612931036,0.21529910716938452,0.03317105841918435,0.46949065926276257,0.6582453248421841,0.6251924954040947,0.39679073989235475,0.6418028903074247,0.541961119075082,0.7188090999690574,0.1615019039030511,0.65765666169631,0.6228385688898775,0.7036852513889614,0.7526739972040873,0.752885719492873,0.6546357876772776,0.7059006027484334,0.10820056139362773,0.19022254528870666,0.610498563858476,0.7146732120176045,-0.005029658747337987,0.6907691388855324,0.2771955689374961,0.021569767295225042,0.18069389850379045,0.5612925438736704,0.43685911856674353,0.6138204928929469,0.5800948210796264,0.5678215642508684,-0.11520406433606399,-0.2537513550184798,0.6699113205275705,0.39747288599217534,0.3190082996680165,0.2342838242102418,0.7072675673542814,0.1060943105890675,0.637700893632956,0.06593103198370481,0.47921416963810437,0.8109294590702948,0.39180241818791395,0.09607725216095922,0.5985729662998985,-0.01398653252037503,-0.3482613384615393,0.210498699356989,0.679815605819659,-0.31114398136842725,0.7568652516595795,0.2063529015628534,0.139799503906059,0.6074352351084509,0.25099413961599737,0.1350633985085834,0.6949730532541328,0.7036079348790293,0.7179376264987329,1.0,-0.31117825530922677,-0.12503926469611115,0.795938918776169,0.42683152952620895,0.5131200120667845,-0.015524885621716344,0.021232097982450793,0.5656114481072471,0.13747011974536505,0.10981892898995833,0.637754253906282,0.37036822320079343,-0.12965860450247402,0.19178875774853194,0.488527638628547,0.6576543460138488,-0.23532064882098477,0.25550231443612287,0.14805406032116583,0.6479201360768042,-0.24459170854500276,0.7503742511272878,0.39468715099685575,-0.1581708978459123,0.6641220750186247,0.19889034463250158,0.5286636800510451,0.8077319775537224,0.19633645556591575,0.4860228985692617,0.15474771373565863,0.33845824468855046,0.12193061280686557,0.7766139632355155,0.6029978149009446,0.7194514110453464,0.5323665387221856,0.810837134971211,0.3783705642753955,0.24445286426906182,0.8064657162908995,0.21177491844105445,0.4273473072074799,0.3147173398829306,0.5637257064260971,0.5939654016514916,0.7529371808964145,0.16506784643680342,0.465682724724534,0.8091268159397729,0.7783815093808719,0.7818741530745148,0.3843638111325556,0.48765492356589674,0.251431424366178,-0.04713485962058919,-0.22391855943547057,0.8599175052491669,0.7682373602524931,0.07759594626276192,0.01696014735891323,0.6404943358864491,0.48297995150581374,0.10110105107696485
Temporal_Pole_Mid_R,-0.058671751921675494,0.20750967007692697,0.4442215379372383,0.42273984171436907,0.06233392383383848,0.5031764248817255,-0.05109947520920699,0.11776933661578466,0.4814714527951871,-0.2344314008363613,0.12051521888199479,0.2846597962752667,0.3317630804039974,0.18739188077687416,0.1418978221136401,0.2587961350910088,-0.22178068145532365,0.10030674311558753,-0.1900523611272485,-0.08844094777955494,0.08934926888014455,0.003762618382539991,-0.29746886996695293,-0.3654093826286689,0.05480606351952419,0.10139991089049469,-0.007337164743351177,0.18070462147210853,0.2600878515361441,-0.13395215223680573,-0.11362392902754634,0.41820452875471026,-0.4256733875776477,0.07290926622528986,0.4520687215075031,0.48278252233102725,0.10138619190313707,0.26987062356076363,0.09460677713658854,-0.21097680193644391,-0.0993032614532509,0.12336860220649132,0.45110738052623006,-0.18560260594291822,0.30238017946715523,0.19241082034221016,0.3558940087171962,0.08215038412086327,0.3283411983280337,-0.024510988014038747,0.31970292593996646,0.15110115957339684,-0.1752899147800259,-0.0017733694096636154,0.2265395535433419,0.13734896786434844,0.2651866251839252,0.3856737286617208,0.006777197879945274,-0.4316482472718469,0.3549630729140266,-0.11757134362380905,-0.035860103938292476,0.1046386795757345,-0.12964943259329748,0.3995736916542562,0.10841273618346169,-0.05367806449000013,-0.01532082574037897,0.02924278452797151,-0.31117825530922677,1.0,0.28325245988668113,-0.04404436201948159,0.12445141664091822,-0.16501307609629964,0.22073658947257105,0.4419424201816171,-0.18052775232363777,0.08038327285119001,0.3743191773499835,-0.11293161851452937,0.1693652440288212,0.35019709173637636,0.1310544343705868,-0.11020143412256993,0.03749612407799914,0.3373313241586353,0.15423409324451193,0.39940841716185393,-0.1610973134194019,0.46580950606540444,-0.4649653743918317,-0.16634067775009662,0.5593946415653949,0.08121590817846072,0.3666930314927132,-0.19807046872948547,-0.11729511664171749,0.37880953118161453,0.03158587613905675,0.27916434964215864,-0.15404732899994628,0.1194991493192847,-0.10260632984296562,-0.027905490148977464,0.11163923643426082,-0.1341768403297344,-0.08040571049139464,0.29889998532198986,0.14243222357729626,-0.021687150932713103,0.4125449784871076,0.16653324824758556,0.11849483701826752,0.1950484841959605,0.10910494669615778,0.01809888217621692,0.3755288096347022,0.12334936660963877,-0.07808778963944982,0.005534363514027475,-0.13827086386340656,-0.04327254844188534,-0.07265323855939597,-0.3494689519971219,0.43202111949880945,0.38404033764723666,-0.10818328074578137,-0.21635253797331921,0.32340836203434825,0.5020268728586057,0.042488711725177646,0.26567544585133246,0.48726340370406285
Angular_R,-0.11121869349574633,0.8279396351041736,0.7850165475689485,0.6363628015016766,-0.057776299571300364,0.4903547687628155,0.49994113657746464,0.4456653338027463,0.36921300311980826,-0.4830302655026634,0.7729903407280821,0.06935944504662699,0.45683443507513216,0.36782132839907855,0.3555770168432747,0.4899586427077348,-0.4061032425252324,-0.31062843125708167,0.04301804721170048,0.35333619189337434,0.19723918754242079,0.29693071028816137,-0.3705874147064061,-0.3622419459341257,0.19879984478052318,0.038662146287418715,-0.1220650032773458,0.36787130192411266,0.4125863579797254,0.28533483824054523,0.27609056969522267,0.45120646219824495,-0.48280185762653927,-0.035597889764666824,0.5447593688197603,0.25419617939512196,0.5943412250833384,0.307456185564957,-0.06796755942968136,0.22383708391752768,0.1792461921162452,0.7586272567374382,0.7108657937086827,0.03144240576855093,0.3587225076355511,0.2598886112907503,-0.05807570805004845,0.010815983963924442,0.19724772549075614,0.14245209274696322,0.7752366976272357,0.24077764900747084,-0.23077206799663702,-0.13058455536546035,0.8124980225033696,0.31524421705979744,0.8861548284556156,0.7907669877596598,0.3859091659770783,-0.24466736486986096,0.45610173889725547,-0.18908626636644102,0.44634358858178547,0.20007261892346068,0.11025038812991919,0.1958488328567871,0.07445301570550321,0.19136428280839782,0.28920838525265263,0.2318921944442376,-0.12503926469611115,0.28325245988668113,1.0,0.034761554570069644,0.4574328968979321,-0.0039199045307479865,0.6693632841776482,0.8280153223836887,0.01717944346986631,0.06166770093099186,0.048848548168247935,-0.22535856706554885,0.506429830335446,0.20134570111609137,0.16385090752771303,0.22918556052432007,0.2356637999678758,0.8714053798554929,0.3902624641589685,0.19953485380842512,0.1443747915203454,0.46394912017089507,-0.19871086118052667,0.5369916466390182,0.522211516284193,0.33236404771607264,0.055287041651947075,-0.18731693585024298,0.11948174809399946,0.6827545876633578,-0.36621193341458264,0.09506456313341187,-0.2268186566803196,0.2666836395539399,-0.1480089901644472,0.054699654480184136,0.22310890768613556,-0.0942952472055645,0.20081291814178143,0.26378228969778666,0.2480765912330588,-0.04946358023936282,0.34679212232714135,0.4324434003449828,0.24828908245117717,0.5116046913345031,0.48043666465760626,0.08167455270637561,0.594188930346534,0.12653421773033915,0.059066727576627044,-0.008093138473685453,0.0784131212645287,0.44553937474560085,-0.25190422959749675,0.09659705871179677,0.1685011034865278,0.8655179651671526,0.09568115982941562,-0.30309061749760763,0.23896263901613513,0.05789009876552633,0.24675424095713328,0.3769436012985285,0.1902893956788409
Frontal_Mid_2_R,0.8031722650535456,0.4159565630241972,-0.02777637508389373,0.4360124512720636,0.6320159499697363,0.4262856756421376,0.6529894776780508,0.7877708321702718,0.34250852672259413,0.43571197596837336,0.3426073737600827,0.3147401498076032,0.6775347992245063,0.7652584488032568,0.7854696510506601,0.5910370317232684,0.5548458457811596,0.4312421320410304,0.7113705417856215,0.25755452368846704,0.7199901633560748,0.6883872514625056,0.6132337756866265,0.5680491413325679,0.8622276096412014,0.6931247320997126,0.6528064563318213,0.14416423597662711,0.3199166817710562,0.6893213801153446,0.7832542669517831,0.2814564723959354,0.5825391575975121,0.26659894585987687,0.24304821968092527,0.42837657410413243,0.6726461641569597,0.6861196560166221,0.7114063752282718,0.618291565349269,0.5178515023466084,-0.06095562639315884,-0.03939731166600387,0.6926884965336328,0.6056491704925351,0.4395251768341015,0.3624562853802645,0.7662359307013022,0.3723683697860494,0.7999168108054784,0.231549307001127,0.6053458556174651,0.7383171433381589,0.25745455604991935,0.24338358439735341,0.6224765826580871,0.12311096176446602,-0.19278096941928213,0.2638871199909832,0.4940018475839997,-0.05567952674117806,0.7172255473334819,0.35079205650913114,0.08125722938494004,0.6324277101650613,0.47898134403514103,0.0409875144881784,0.7614538474859355,0.7317907960534308,0.8067276067016701,0.795938918776169,-0.04404436201948159,0.034761554570069644,1.0,0.6133285386719483,0.5123061437718689,0.061205132106964565,0.23281723781254404,0.5995813399756523,0.1769345352297056,0.3422369720410444,0.7389208763050945,0.4139462503346965,0.07467204599295747,0.39951975124598355,0.4199548338137055,0.7227653138805019,-0.11129186777912332,0.18837181396084907,0.36266412807235526,0.6880424651215284,0.05926005526221626,0.6530999676191805,0.43484132972052597,-0.027331047082264973,0.7772322334905859,0.20000821763581667,0.46976982948607865,0.8161998959189769,0.37248607305146914,0.4310919191283268,0.343195825382056,0.2973629743230137,0.15847426544690968,0.811164093341698,0.7187663542561324,0.8587819392741722,0.6129775318706051,0.8726688380992454,0.623153445445895,0.3609017739717542,0.8577979539774285,0.533608264218308,0.5535428040016327,0.45271598994526036,0.660858474202365,0.7690440059384525,0.8331695127215676,0.41327243667746427,0.6421725864809991,0.9070784726293201,0.7873086840014853,0.7876512363472146,0.3952774322297982,0.4265249968211524,-0.011131221775340275,0.05136323622728253,-0.0314213039266653,0.8213665757649761,0.7425350875400235,0.3059934920904473,0.23984959314233686,0.7183529141690727,0.6890263465582012,0.35960223307868205
