,Thal_IL_R,Thal_Re_L,Precuneus_R,SupraMarginal_R,ACC_sup_R,VTA_L,Cerebellum_6_L,Heschl_R,OFCmed_L,Temporal_Inf_L,Amygdala_L,Frontal_Sup_2_R,SN_pr_R,Cingulate_Post_L,Cerebellum_Crus1_L,Angular_R,Thal_PuA_R,OFCmed_R,Thal_PuL_R,Cerebellum_7b_L,Temporal_Pole_Mid_R,Cerebellum_7b_R,Red_N_R,Paracentral_Lobule_L,LC_L,Frontal_Sup_Medial_L,Cuneus_L,Cerebellum_3_R,Amygdala_R,Thal_LP_L,Caudate_R,Vermis_8,Heschl_L,Thal_IL_L,Temporal_Pole_Mid_L,Thal_PuL_L,Thal_MGN_R,Putamen_L,Vermis_10,Lingual_R,Frontal_Sup_Medial_R,Hippocampus_R,Lingual_L,Vermis_4_5,Frontal_Inf_Oper_R,Thal_LGN_R,Cingulate_Post_R,Red_N_L,Frontal_Med_Orb_L,Thal_MDl_L,Frontal_Mid_2_L,ACC_pre_L,Rectus_L,Temporal_Pole_Sup_R,Rolandic_Oper_L,Cerebellum_4_5_R,Occipital_Sup_L,Thal_PuI_L,OFCant_L,Frontal_Inf_Tri_R,Paracentral_Lobule_R,Thal_MDm_R,Thal_VA_R,Thal_AV_L,Putamen_R,Pallidum_L,Cerebellum_10_R,Occipital_Inf_R,Olfactory_R,Pallidum_R,Calcarine_R,Rectus_R,ParaHippocampal_L,Occipital_Inf_L,OFCpost_L,Vermis_1_2,Thal_VPL_L,Thal_PuI_R,Precentral_R,Cerebellum_9_R,Frontal_Inf_Oper_L,Thal_MDl_R,OFCpost_R,Thal_MDm_L,Cerebellum_3_L,Caudate_L,Cingulate_Mid_R,Supp_Motor_Area_L,Parietal_Inf_L,Temporal_Inf_R
Hippocampus_R,0.31256381854770315,0.12781688863828786,0.1714396876822384,0.33804104777291905,0.6565769775385243,0.3246540962723473,0.3995725361858063,0.6752962186946524,0.3066265361164981,0.43658971650215617,0.5818603695206069,0.7300749755166449,0.7142529106138346,0.32519403786635115,0.3113509175860338,-0.1480089901644472,-0.11579005816159267,0.46683651199293674,0.1817644889285514,0.5845531154940059,-0.10260632984296562,0.24788950183686584,0.5054978665150731,0.649691846651788,-0.05189821001624807,0.6411395126569074,-0.03764418000279522,0.7295415711036543,0.683183065535696,0.6391298563013761,0.8541908329457512,0.35183150079082076,0.5467601555978808,0.47777635950652847,-0.07594917706150434,0.5139072089079034,0.36058794171733055,0.6175171230157912,0.5595082559010977,0.3498008981759826,0.639073414030381,1.0,0.13594608032752592,0.6998206281549753,0.6102513121959138,0.22155874372197348,0.1861948364853424,0.6815243008716224,0.48551473914853965,0.7044544751870163,0.6993635596974133,0.7447370510254117,0.5008933255350843,0.41282874019762017,0.5977120270983375,0.5358042702506616,-0.23625926039431797,0.7479055258860438,0.44650959195146955,0.7743480638106336,0.5164833423391907,0.39245110436501585,0.602314360272617,0.5682928602401779,0.7115108973652456,0.4415567305507141,0.626867160498131,-0.04738551366949979,0.2266381868660502,0.7375627998280023,0.48885976962787725,0.5360493856748181,0.7766139632355155,-0.11288319657544613,0.18923576687219731,0.7120724494724678,0.5905740667743405,0.3089409263995138,0.7762866872343438,0.4751024755680622,0.5173508647049199,0.17739099072542994,0.786229389873165,0.4873471549302528,0.404559790829538,0.6342337734656127,0.46534971892038085,0.612650005154261,0.055487791698181445,0.5108273135854228
Lingual_L,0.4861805904798669,0.22943987389201942,0.5715592364587815,0.669092695341133,0.4873640084398577,0.37680392395174944,0.7883350437636552,0.04975033081977112,0.15162042173915496,0.31283103660736283,-0.32666438351938953,0.27698196024458743,0.06095552455887048,0.4260286659834762,0.5768550048986736,0.6715879736222384,0.6414468224137019,-0.4203743209250167,0.8006780293346983,0.29545627312074735,0.4356342403347542,0.3604379039110697,0.5246112411936406,0.5986455741983653,-0.13471651213873273,0.23193200011154155,0.7147556284334264,0.3946159628536942,-0.06966365206457782,0.33877471128704634,0.11812092965486641,0.21085658028634088,0.3676317240115284,0.6444659660908947,-0.12020277007791863,0.2856931594636948,0.49204381246490914,0.32742740876369875,0.6481770605564543,0.887136322231774,0.35712818272841296,0.13594608032752592,1.0,0.5658908792850286,0.36527972730064995,0.3724090633036095,0.14017355312652607,0.2824126528102166,-0.09822720006741066,-0.32245898122679323,0.2766228286712885,-0.13840163683920362,-0.2511835001887055,0.4711101741617344,0.4285095606605532,0.7427437592816033,0.6677791433279954,-0.1949945332319767,-0.27405742945352435,0.40355767781664564,0.47854152940944966,0.3845047613264364,-0.13531991031598808,-0.18608489915154222,0.22876380846729297,0.20865412815735615,0.4293322258723509,0.6687446486745674,0.5028570163885074,-0.16821921335043485,0.7642356625634688,-0.19574616151577637,0.016470273738821387,0.7383471050466046,0.7810225624561143,0.2739434100923121,0.2476586794103465,0.48438221391764824,0.4588327865375778,0.5502437689145038,0.543103746049727,0.11030737618645414,0.05270874597161177,0.5504008953700483,0.7571239350695846,0.22759718455931388,0.5031795275887095,0.4320959088837155,0.745426566329503,0.27150023178775035
Vermis_4_5,0.54833616807846,0.2837660455659155,0.5983557079439926,0.686347628284991,0.8199777557393793,0.4005953174504164,0.6276304712822871,0.5576014513018278,0.36211760819849265,0.595231894131291,0.35798334116529335,0.782391793250017,0.4971148403112978,0.6293095506800969,0.532288198733324,0.3555770168432747,0.35228956328026,0.2364803517600103,0.5798846688135711,0.5899253487489461,0.1418978221136401,0.24728196961883236,0.5662143347717189,0.8673857683173718,-0.09888119551350363,0.751961952615362,0.4255445824557951,0.7701887003629051,0.4355389221211372,0.7309706687077987,0.7594329628249123,0.405254725503262,0.6895015156160195,0.7958195436020918,-0.010536093342830437,0.6554453440648681,0.38686709481940196,0.6730853196268695,0.8083059786045199,0.6769571440690394,0.756850214353156,0.6998206281549753,0.5658908792850286,1.0,0.6168042819942969,0.31012668889499784,0.4523139825516199,0.6207862212300387,0.2367386507183326,0.3770067872991107,0.7757042800473143,0.5307974537013297,0.3711315757238656,0.46713188352203705,0.7642955447686473,0.8271930370275191,0.2735215455309129,0.48176863250857754,0.29914626880874345,0.6824517564615491,0.7325065731172113,0.5940107353804183,0.512652993160975,0.41799595717582144,0.7890495637579267,0.5703560634770947,0.730096154582669,0.11707140219804645,0.3909165401506401,0.5047626302343373,0.7167478061593342,0.3393775446191666,0.6251924954040947,0.2816517870237946,0.4783149803539253,0.744697330739922,0.6338893809632552,0.5537322989742198,0.8656906069436522,0.6454424151467583,0.7664627184742316,0.30982541204363806,0.6359253554707112,0.7809720391148197,0.7078184824684427,0.6635720987371544,0.7683444433812481,0.7664748312494856,0.5091241933434213,0.3898831465691774
Frontal_Inf_Oper_R,0.6675099201469551,-0.021844267876443217,0.3532913427012813,0.5324431826286915,0.6010075913790306,0.410215857865194,0.43681713342128975,0.6655231608914973,-0.04394484790988853,0.4712792985887218,0.3879805427301403,0.7341161087032327,0.7178489548873086,0.37806220030615806,0.36945253358695257,0.1443747915203454,0.09997159830277563,0.08520298737558203,0.3007449384686948,0.4522953952885273,-0.1610973134194019,0.23671642345429877,0.31085272475487175,0.6387633222676855,0.13718664932891023,0.5997207949666735,0.16343980158482416,0.5286544866437809,0.310528884401856,0.45477666190017313,0.5981985622905659,-0.05231470228369332,0.4667923703760538,0.510484475071379,-0.07279689776557187,0.5364716196200464,0.49399652004038025,0.7493679282601649,0.4746614481148381,0.36133690814428154,0.7838819295105286,0.6102513121959138,0.36527972730064995,0.6168042819942969,1.0,0.18172949186919743,0.17561321228685975,0.510798298247966,0.12832111060835608,0.25735581837041394,0.6433224508737463,0.5078604118864783,0.027546724170463496,0.3971841807564381,0.7737760243696451,0.5291905264159307,0.03595226367199676,0.32827483723274054,0.013841882574618778,0.8123865633855106,0.5657810981935772,0.35282950471498176,0.5551978449259761,0.44665107927964265,0.5577022153307798,0.3429886581736016,0.6403856565311103,0.22302059615260836,0.57829824219599,0.5010805756614919,0.5040894132476211,0.005558397564206685,0.6479201360768042,0.17444402346269733,0.3801550806167135,0.5849612084066986,0.30733554025080834,0.3545977135399037,0.7412592114325521,0.3155271996922288,0.6157957855285298,-0.061849661480275944,0.4772576786559533,0.39200066510287385,0.6034213272272828,0.5671777191488259,0.43617502429466065,0.7542100290527564,0.1586158238674384,0.17270386054333253
Thal_LGN_R,0.314138192956194,0.7453316845789223,0.3730789651789817,0.15930928079214102,0.17185503271212232,-0.16530094450447913,0.20384966464339546,-0.0306439610677916,0.34678928179218793,0.09711552551734208,-0.0019065031858695692,0.06960384760042311,-0.027683856233316526,0.29820714120542785,0.021829351699525056,0.2666836395539399,0.4813697465447708,0.027080156920679777,0.3808767137247335,-0.043429913246640375,0.1194991493192847,0.007559127815722716,0.32990022746639486,0.28607834265866117,-0.01961366368738367,-0.0011650248068234218,0.2964537511391758,0.4386457795905829,-0.0743229484392445,0.17560510132036755,0.05199540848598317,0.13419572035673716,0.3116658694852295,0.21476609161641932,0.07302980527972351,0.11239137507110082,0.4563156934887388,0.42996142284395117,0.31115451680414374,0.4306145264151435,0.05294890643647984,0.22155874372197348,0.3724090633036095,0.31012668889499784,0.18172949186919743,1.0,0.048521487575321744,0.08699421838042759,0.024619399949964614,0.0334829529327695,0.221164960599247,0.17516872448361248,0.038455412575757575,-0.00650106303132824,0.24594327798012575,0.36224330855359443,0.27121148656921745,0.0260066698469892,0.14720300568917113,0.32805018453467577,0.3567633210969439,0.6796773295288415,-0.007783436147973382,-0.21784533771045458,0.22404734064673687,0.43778730051767767,0.374160852469848,0.06442732530164459,0.5623973131453619,0.16377098780484411,0.13265097744144874,0.3458285656346826,0.12193061280686557,0.2104577160032644,0.3618366271556486,0.28173066665983665,0.28963372624265354,0.6056580598024575,0.13181965880574395,0.08685864423581126,0.16330610516845456,0.289221173206309,-0.12356765698158043,0.4208601641507561,0.3521412053387604,0.09392679305732834,0.1369476185954257,0.21348978839898286,0.29233384864139356,0.0658632967540758
Cingulate_Post_R,0.3122892374056575,0.1985518396973379,0.586483565160803,0.2959718705528843,0.4437326410530927,0.15416579422683574,0.13595652285380144,0.22283786089794086,0.0405685580210045,0.23344633920694371,0.21781751384833753,0.2941467506974564,0.171464402108691,0.8116683401940102,0.08694820666487882,0.3902624641589685,0.36234661752577346,0.04723579324775535,0.2955770601179276,0.13364871757335742,0.15423409324451193,0.09145737959221872,0.1344973492717674,0.4147964590560483,0.15815038240478946,0.42647571274946805,0.3605712190173192,0.25703056191233237,0.1830765970702889,0.3689182338485616,0.3627658561651059,0.10812083187614537,0.2436087747232878,0.4350601274719097,0.23419104648939207,0.3709626691894529,0.0692745508591482,0.258603066804904,0.2999426685004543,0.19393572025343683,0.4020031351597898,0.1861948364853424,0.14017355312652607,0.4523139825516199,0.17561321228685975,0.048521487575321744,1.0,0.12209478836432301,0.03192532053345586,0.17169230074805275,0.4081676611123971,0.18413424664751563,0.2758059935587164,0.15514362251187555,0.4255202984397588,0.316138306641524,0.45330156666082105,0.14260959898821277,0.14050436788127327,-0.011470762974315346,0.41289174658770994,0.3562451232401949,0.30319199900082405,0.32497640425572794,0.38880182295418303,0.5014576149029375,0.27451684792945213,-0.041377324681783116,0.18052780911695998,0.1976674393286717,0.23362568930269664,0.14634615720491218,0.25550231443612287,0.04679668683313395,0.19651144018930178,0.28133778411625526,0.306896426471443,0.1669451440601291,0.3907397979773676,0.227894968775878,0.4925335113448838,0.15301117040439288,0.1529941130087842,0.49672486980845787,0.14163669214936753,0.29809945204249955,0.6315730101077733,0.2632363610538145,0.43167925522893025,-0.006574868840564823
Red_N_L,0.17327424887497006,-0.03405105523251378,0.11387381241963453,0.33149918797096656,0.5812681478671059,0.30454286040264156,0.5794599154383729,0.4701193461561058,0.36639878270288967,0.5240492618070747,0.4536859933019835,0.6519078308719897,0.721087961835577,0.28001619009549866,0.6117694726847845,-0.06796755942968136,0.0273406329699949,0.3372565848952468,0.36891868054607324,0.766328262415436,0.09460677713658854,0.2549041773305288,0.5026092917363497,0.5812239810867956,-0.09353071245933232,0.6371128458910279,0.04224846923633466,0.5383815712410411,0.3532390710678169,0.5448727176587391,0.6494825672647064,0.2628869438676045,0.5313028532918183,0.5479531525809634,0.10647754218538898,0.42178338082453654,0.1296513035525845,0.43969963542178925,0.518643986048732,0.33122023771117426,0.5567622673083611,0.6815243008716224,0.2824126528102166,0.6207862212300387,0.510798298247966,0.08699421838042759,0.12209478836432301,1.0,0.23093661580972652,0.4321304120810559,0.5418008819685413,0.6167565823630831,0.37382174629368137,0.36704410992401365,0.5469089567936365,0.5027774346167551,-0.03884320445347662,0.4943750681896952,0.39673052673865333,0.6434380625494247,0.3883049195102451,0.17807538926484598,0.4245400308234264,0.4817616860081872,0.5578445354795665,0.2654852067099294,0.4599923838947483,0.022610280681131162,0.2369759735979969,0.3664645653318049,0.4665100813261766,0.28526663738721125,0.6138204928929469,0.211445889520394,0.3190376839965872,0.587305959988452,0.621043223880498,0.11788668403792898,0.6814105057800424,0.5920482185584699,0.38214689118655976,0.3872062660804028,0.6611542724197776,0.41861434711664036,0.5691581570643168,0.5306920813421024,0.5064665622361517,0.5400189678709347,0.15466027555682987,0.25830768020402267
Frontal_Med_Orb_L,-0.05616258319284976,0.2667601824349331,-0.10277083392572853,-0.0220959977415982,0.2505824879415299,-0.03306776935343298,0.0755274233670086,0.32328073052867157,0.1488104038295434,0.1785069877318614,0.43700697405948674,0.34303194751408134,0.26652866448282514,0.0049095396921580575,0.07595864746730842,-0.2268186566803196,-0.20011645900453323,0.2001767801696966,-0.048611507336689716,0.347392868193452,-0.15404732899994628,0.15491719929045356,0.6395387636434193,0.22356278643129626,0.005105096377590034,0.1986320759584219,-0.18947034085627493,0.2664731103282696,0.6927531210483615,0.33511693489339917,0.35634872268750284,0.12654252165009444,0.0870537664633845,0.13291946211740502,-0.06929914884146265,0.20360646207962368,0.278024121823646,0.24899965945743036,0.10233322335952999,0.1853959328905138,0.13504659088164078,0.48551473914853965,-0.09822720006741066,0.2367386507183326,0.12832111060835608,0.024619399949964614,0.03192532053345586,0.23093661580972652,1.0,0.47539600122108794,0.2606301208723733,0.3652807751336661,0.18481614214774722,0.1667564431175264,0.09139153643206427,0.009257722554430334,-0.2752680343361028,0.4377044433281501,0.27321099415007694,0.22145749463807937,0.17110435251266345,0.03647963910422179,0.2709158776609356,0.4549765513349958,0.18921068724007917,0.28667960617371246,0.2209857922782695,-0.13984227320152037,-0.09516719779060866,0.5496256164634241,0.08241106217088028,0.39476719608912303,0.33845824468855046,-0.16887960793037696,-0.00010380785102446501,0.275270577675311,0.2238361127102958,0.019793733003072748,0.30709241638474194,0.1810250005393076,0.09721743588230244,0.07004167404879937,0.44443811688012225,0.15403181347217135,0.0011278868907481287,0.5304656889521797,0.03147642829876914,0.30839858700654715,-0.18065752789342204,0.17444869709131672
Thal_MDl_L,0.001729491433837298,0.13913068637232634,-0.08537647038813362,-0.022090778392366315,0.38283364137471243,-0.06563316363536922,-0.08095233763383052,0.5316772079818742,0.2798093390617668,0.22384049042087953,0.679979688316622,0.5301409618766677,0.5567505543774477,0.13422928921378074,-0.07903281034542875,-0.4061032425252324,-0.33410508219590784,0.6341346332622242,-0.1676081627189761,0.34671005472081906,-0.22178068145532365,0.01636857281186454,0.20069250237314884,0.302655430578707,0.046182610496769895,0.5337293987033862,-0.35733203573861205,0.41426218523018493,0.5826863758836742,0.47446561290474787,0.7052196916312211,0.10396702163723934,0.3456681130213959,0.1250589902611941,0.052490599142991916,0.3801173630848547,0.010340226308601723,0.30682130813595665,0.10611957976598756,-0.1525443708655249,0.38050355936725927,0.7044544751870163,-0.32245898122679323,0.3770067872991107,0.25735581837041394,0.0334829529327695,0.17169230074805275,0.4321304120810559,0.47539600122108794,1.0,0.5224182022878825,0.7621717412414248,0.6176149131707354,0.04363865159295151,0.37837372809448705,0.08164955436398166,-0.47153240480389913,0.8128088429779249,0.6302879565503663,0.378668466110852,0.27189856713974675,0.16369005221554084,0.5994997448870419,0.6258893857682342,0.552502860837232,0.36881089490300034,0.35529315437733117,-0.5007537972824176,-0.10231987159019676,0.7102509453435786,-0.023363012518281476,0.6357912314805463,0.6418028903074247,-0.44714640539409695,-0.2637012446509693,0.5066126145788203,0.5421029779611267,0.017356657009531894,0.46624231838643615,0.12005340070056701,0.21428877036274416,0.24237065878418,0.6321563507242773,0.2922113739181052,-0.031012672487303078,0.5226181951777897,0.2675122732411446,0.3397304498931328,-0.2567957686578291,0.1334015859318837
Frontal_Mid_2_L,0.5139060466547628,0.19312808622298075,0.4489478158359976,0.571746980272487,0.7752300976746296,0.314855556816355,0.36508066072579204,0.6300901931261137,0.27766686174784977,0.5135125172386559,0.562494612369523,0.826264559487767,0.6247238852163138,0.5206899499995141,0.17491159506404358,0.19171433518632294,0.11236183389960659,0.3792582850598497,0.3631060193682165,0.43682429381768045,-0.11505161346455112,0.04187287707202313,0.3810119933779431,0.7752155087593425,0.16911583890260967,0.8038961237975609,0.22739063719793243,0.6886197519368171,0.4474163394278032,0.6761184382803689,0.8230100977447329,0.15617210377464233,0.5772866309529158,0.579091211385942,0.05841673751883324,0.6722038741814185,0.3242675678223256,0.6627385620915336,0.564954911596681,0.3763608597044063,0.8272668341787209,0.6993635596974133,0.2766228286712885,0.7757042800473143,0.6433224508737463,0.221164960599247,0.4081676611123971,0.5418008819685413,0.2606301208723733,0.5224182022878825,1.0,0.7022611002022769,0.43352500207220696,0.29815964878515366,0.7405539793147092,0.6679681528015518,0.04178626682833914,0.6402684357695556,0.4202642827270352,0.6646954743907909,0.7161145585839891,0.5408968566323606,0.6392639103283947,0.497282851831159,0.8038666759038962,0.5106770952090613,0.762369601086474,-0.09428951815361826,0.32728277281219126,0.6715076911606774,0.4867724007375163,0.39946789309739206,0.778969796027735,-0.03464663508873478,0.28577684167007367,0.7531766283914728,0.6394727709267828,0.3705032929883803,0.7945820378310542,0.2922302129801333,0.5980152965614023,0.24028858387094262,0.5828906887494979,0.6403388401629244,0.518642586603456,0.6844515276968371,0.6990459109822452,0.7578859687771864,0.3463852706566611,0.2496197187693916
ACC_pre_L,0.19281667319888704,0.10548324735169001,0.04854436501887902,0.142727817142558,0.5441302429788667,0.10764776631707175,0.1155333322991429,0.6318432215977641,0.40748476499068376,0.46372833753940035,0.7878035349635504,0.7573645479046219,0.6975253120697622,0.24905911971397182,0.11406400787247271,-0.30309061749760763,-0.21233114243838105,0.6925954177783945,0.012801307629824904,0.46034379799534886,-0.21635253797331921,-0.06104359914369628,0.2393611664792999,0.5017945523037273,0.0076589439937515165,0.7444776653492766,-0.2288903331630783,0.5354822904767952,0.5026520125707723,0.5330512790970464,0.8038816742323593,0.10631707397757172,0.5104644354943075,0.3064925786279099,0.21515379820388433,0.5279766421196588,0.051781732644620555,0.570361471846794,0.29564418183361396,-0.013899026063269712,0.6474255959670163,0.7447370510254117,-0.13840163683920362,0.5307974537013297,0.5078604118864783,0.17516872448361248,0.18413424664751563,0.6167565823630831,0.3652807751336661,0.7621717412414248,0.7022611002022769,1.0,0.6255558171483309,0.1499726819946293,0.5532207772141662,0.2829918047818868,-0.3629418070355759,0.7811580380177817,0.7221180839776221,0.5697728878430647,0.4436452491507627,0.29561850155138003,0.7527064005844264,0.6542182860143849,0.6816286265308553,0.37486322029444014,0.5390264576315658,-0.41688207158994545,0.16003160423717408,0.7352019112265232,0.1064146037876254,0.6101796088226459,0.7682373602524931,-0.2700636442653421,-0.0020555514257893657,0.6748383442304833,0.6553748228093065,0.20091354081898233,0.6413522329288799,0.1923660671681319,0.25553888377628675,0.3083427139526899,0.7086934052502597,0.4099921600083764,0.2396910527184011,0.5588355867931855,0.34427427278002604,0.5837384099967001,-0.16773531866803523,0.14619025168002672
Rectus_L,-0.16835015707892761,0.13402213966152027,-0.01803796049176692,-0.022733791741300028,0.38231398794236937,-0.02566387696264865,-0.042076132105510373,0.29093513382318176,0.5845432030850957,0.29576750348825875,0.6378164651701912,0.4172193647788345,0.3835507313458987,0.208493633811209,-0.012785876269019204,-0.31062843125708167,-0.18550663112803933,0.7372304569221059,-0.031381144468280026,0.20406501498145557,0.10030674311558753,-0.11305531199023132,-0.013960824829547221,0.29353869868972565,-0.09794381414379981,0.5129255770348361,-0.1928516828844003,0.4046740311080422,0.37726581609825577,0.3901705480875771,0.6091315605131187,0.38817081567144057,0.4153402630386876,0.16556955881874513,0.1694402889469458,0.271273411322279,-0.32352318171574934,0.1051451209456813,0.25233160195857046,-0.0905481391282455,0.32807609701747553,0.5008933255350843,-0.2511835001887055,0.3711315757238656,0.027546724170463496,0.038455412575757575,0.2758059935587164,0.37382174629368137,0.18481614214774722,0.6176149131707354,0.43352500207220696,0.6255558171483309,1.0,0.02298137210187399,0.23920100722074947,0.2138991634139992,-0.3168878861414038,0.641428596205292,0.8392071605920055,0.1827066812169148,0.19131627847914703,0.1730590224194059,0.37209766165847835,0.36257422309058507,0.5497386964506046,0.239822514554376,0.32611374158996875,-0.5097522775292593,-0.21976633116813835,0.3877168809939456,-0.01784617850922998,0.719220885866784,0.541961119075082,-0.3374363690635179,-0.14290752878839713,0.4357746395585587,0.6042490013040024,-0.05457055136096571,0.3672228329195852,0.1920888802280199,0.1088282090287875,0.48204245836528486,0.5385487085727954,0.30151273008487545,-0.030917303115228462,0.24631037253334997,0.3230350138628874,0.21870113362118482,-0.09536747267599736,0.2269558519868691
Temporal_Pole_Sup_R,0.25859297756805305,-0.13918693858263012,0.11700654110364805,0.41893688737621704,0.47330847988289465,0.6110102578387497,0.62117853645137,0.31308862270815946,0.06705577153314164,0.03564854249149966,-0.12719180605507627,0.35566472631592827,0.3080476373262792,0.24944197973336993,0.55661889475609,0.1902893956788409,-0.024239874232725455,-0.09318410829986681,0.2889269263469331,0.4235778503520489,0.48726340370406285,0.6704483327780032,0.37065577737612115,0.3947956596620313,-0.4233628918483937,0.3168216877676253,0.19315194611066672,0.3753468642797941,0.2617479520673378,0.2620093997489211,0.40255223532837353,0.5383350544439123,0.33444497866489525,0.47145553625014985,-0.25715366795737543,0.24421413496795275,0.3683495789268174,0.3477479608727874,0.6195277244904398,0.5001385201579946,0.47290249497601217,0.41282874019762017,0.4711101741617344,0.46713188352203705,0.3971841807564381,-0.00650106303132824,0.15514362251187555,0.36704410992401365,0.1667564431175264,0.04363865159295151,0.29815964878515366,0.1499726819946293,0.02298137210187399,1.0,0.4526422493469868,0.504485027925423,0.17231454099405388,0.04081287985491481,-0.10454931847894881,0.4711663212803872,0.13025813639310477,0.07698036262782243,0.123431471958526,0.1377676706136051,0.13608434725239793,-0.005679360679801877,0.25604903104853616,0.6317484668604062,0.28803931500821145,0.07845415704855276,0.6901731767446421,-0.12723171018884857,0.10110105107696485,0.3650393018895535,0.5312857733713284,0.26661708856917193,0.019671761843114168,0.1570052029895175,0.545002487505953,0.7125539953361102,0.6037215385160389,-0.33860615276876,0.4404904617231492,0.17207778173336166,0.3205392485632699,0.19345759624714903,0.23918140579322764,0.25719747927038317,0.36677102149201485,0.7414518113779985
Rolandic_Oper_L,0.6367157185630158,0.09103303983089621,0.4828472274458571,0.5748229443089077,0.711322967557692,0.32487119997047503,0.5047453651179254,0.6453551468115575,0.09598384571142476,0.41716329446400935,0.3797893611531771,0.7116886215446026,0.6214410719293493,0.552038834533003,0.4019448222495456,0.29693071028816137,0.19170563372237184,0.22671235236835727,0.43752247673357564,0.44634826191622173,0.003762618382539991,0.24883351163290643,0.36079787805274266,0.7235743722113246,0.10262765304708911,0.690972698692909,0.2983061358440441,0.6059994537552424,0.24282878439989222,0.645733036537786,0.680611305248235,0.11770976592226795,0.5552183876417591,0.6395023788226795,-0.025213703225489603,0.6318265944760332,0.3734527973317442,0.7405431718551004,0.5697252427199722,0.3985876018245283,0.7921777371046129,0.5977120270983375,0.4285095606605532,0.7642955447686473,0.7737760243696451,0.24594327798012575,0.4255202984397588,0.5469089567936365,0.09139153643206427,0.37837372809448705,0.7405539793147092,0.5532207772141662,0.23920100722074947,0.4526422493469868,1.0,0.6107091638756968,0.20720457211019344,0.39071006134566727,0.17872894222324417,0.6638239545768018,0.6128863980659175,0.5040639505821631,0.5796029649030653,0.484718883757197,0.634744010866289,0.49733576984021327,0.6233919706548292,0.14354181381507294,0.5998751576469242,0.4900462153397134,0.5902659598395272,0.13583338203488696,0.6228385688898775,0.16208517235210115,0.3884395707594425,0.667580049490382,0.4742445569698002,0.39738091176752294,0.7998593973884182,0.47144431667307735,0.8206131857343457,0.06995862506198956,0.5109939405274307,0.5606499040775405,0.6003059767722901,0.5652909411279933,0.596062477589204,0.7034709348952909,0.3678873122916225,0.23353270996068756
Cerebellum_4_5_R,0.5221024389944274,0.2445035690702689,0.600795649283755,0.7419888350768279,0.7265047061174352,0.42839220563145486,0.7465747035890584,0.3694660916396679,0.35508208385017637,0.47328784613653135,0.06607721625668977,0.600248935220845,0.3278835622427317,0.5640245563106692,0.44785593915542554,0.45683443507513216,0.4325900409676849,0.021833311348883135,0.6490104587594813,0.39679471625798357,0.3317630804039974,0.24044286146652602,0.48743785935187134,0.7882333194711638,-0.07051411069569803,0.5676567371852207,0.521700809993815,0.7695327971678968,0.18255071102666695,0.5616638411179562,0.576778815701306,0.41468355337103935,0.5563060053761553,0.7182777290740243,-0.03235751011650704,0.5156209812629754,0.379462621362574,0.5105817332478337,0.8342977128235736,0.7936759850400648,0.6593882736988265,0.5358042702506616,0.7427437592816033,0.8271930370275191,0.5291905264159307,0.36224330855359443,0.316138306641524,0.5027774346167551,0.009257722554430334,0.08164955436398166,0.6679681528015518,0.2829918047818868,0.2138991634139992,0.504485027925423,0.6107091638756968,1.0,0.34985705407688783,0.2996631926059641,0.1443172643540862,0.6451697762186331,0.6918562208970717,0.5742071640675677,0.22834841678039203,0.08544459574162064,0.658528987803773,0.4066658643547904,0.6884829651577096,0.3537136010465573,0.4060125182363962,0.24013559650322358,0.7849380999530424,0.19419085961233076,0.46949065926276257,0.39472535985435125,0.6262952716166048,0.6261897028335557,0.5375540066941419,0.5371835613803982,0.7051562327441863,0.5728714906852923,0.6687347820641811,0.2632806926730506,0.3699419620079877,0.6962191409474398,0.7703706050443558,0.448132628707127,0.7120061573040672,0.6074298685559567,0.6351301065204379,0.5113687335094741
