,Frontal_Med_Orb_R,Cerebellum_9_R,Temporal_Inf_R,Cingulate_Mid_R,Raphe_D,Cerebellum_7b_R,Temporal_Inf_L,Frontal_Inf_Tri_R,Angular_L,Thal_PuM_L,Occipital_Sup_L,Cerebellum_Crus1_L,Thal_PuL_L,Cerebellum_4_5_R,Putamen_R,Thal_LP_R,Insula_R,Occipital_Mid_L,Postcentral_L,Cerebellum_4_5_L,Insula_L,SupraMarginal_R,SN_pc_L,Temporal_Pole_Sup_R,Cerebellum_8_L,Cingulate_Post_L,LC_R,Caudate_L,Temporal_Mid_L,Lingual_R,Parietal_Inf_L,OFCant_R,Parietal_Sup_R,Temporal_Pole_Mid_R,OFCmed_R,Angular_R,Olfactory_L,Occipital_Mid_R,Thal_MGN_L,Thal_IL_R,Cerebellum_8_R,Frontal_Sup_2_L,Vermis_8,Hippocampus_L,Frontal_Sup_2_R,Fusiform_R,Putamen_L,Amygdala_L,Thal_VPL_L,Cerebellum_6_L,Vermis_10,Thal_MDl_R,Thal_MDm_R,Red_N_R,Calcarine_L,Thal_LGN_R,Supp_Motor_Area_R,Precentral_R,ACC_sup_R,ACC_sub_R,Pallidum_L,SN_pr_L,Vermis_4_5,Supp_Motor_Area_L,Heschl_R
Hippocampus_L,0.5280026266836068,0.29376176041999746,0.10260135859993053,0.6931747928394808,0.657322190247484,-0.1152225188636916,0.7535020127682455,0.5647501033120564,0.08743564235888543,0.8674166654231303,0.000364063539859871,0.23096844445237472,0.7371827810190834,0.5838372461609623,0.8339172454947591,0.663882336972464,0.6278703589044401,0.011939676337937596,0.333583747941691,0.8343562128479927,0.5768599717325281,0.5225304870584488,0.5156385878036339,0.13329272465965328,0.39704696306062137,0.47854980280929393,0.17124309485443476,0.7445775037355068,0.44893275490306905,0.35347485363245706,0.22274069632057994,0.5074314154423533,0.08821574957198283,-0.10818328074578137,0.4234149747426453,0.09568115982941562,0.6091110169169168,-0.12503715370832072,0.6032897528591646,0.42429464645577164,0.2460835145387244,0.8605108419859999,0.05562281129246832,1.0,0.8567613631484499,0.5169656926986478,0.5824770434238877,0.7378007045283947,0.8046098084123441,0.3684745953137376,0.45090987745188627,0.45144083445823785,0.43461978492683806,0.4476945595334998,0.3456527467962099,0.21979416263813237,0.7130863295399905,0.7768535907541965,0.7893391241214193,0.5574628168817543,0.5045868305078063,0.7324734178656924,0.7282126065811716,0.8099743610637824,0.5968078395560465
Frontal_Sup_2_R,0.5787013337534462,0.4014420496960722,0.22119613052684128,0.6726822383334219,0.683166874071709,0.04930076976236471,0.6967164839142629,0.6831479077478775,-0.008980841073178017,0.841886690746893,-0.0824468651291422,0.37255430411202367,0.7530953596822183,0.600248935220845,0.8187795158556879,0.7161478075683275,0.6667234618044935,-0.07463711752324788,0.3429630033490126,0.8231897398513287,0.5623002198461868,0.5813267675591898,0.6077388898583965,0.35566472631592827,0.45598204154644306,0.45319491665965955,0.1428696226537807,0.7869390828379508,0.34191780140118355,0.3662192168963208,0.17404488434405377,0.403979269725396,-0.08996168376984891,-0.07808778963944982,0.3604840904398559,0.059066727576627044,0.579219992851562,-0.24351175568670835,0.6073518932455706,0.4745384529166704,0.37076698665727176,0.9201795903517656,0.13375563086700162,0.8567613631484499,1.0,0.5681745502970591,0.6384836405949255,0.6532945674224921,0.667211212547603,0.4568635140134178,0.546410099127141,0.24367090962206922,0.3370952494684282,0.4210950340179167,0.3583486704753463,0.06960384760042311,0.8201425177540834,0.9000975171411258,0.8206146761631843,0.5826935399002189,0.42634725161942433,0.6741822696413579,0.782391793250017,0.8985191139876071,0.764684387186363
Fusiform_R,0.12644178675574008,0.5142582623603364,0.6943661164040628,0.5824984614601939,0.304465082663797,0.3184038641849206,0.36092941166256143,0.6528834942298936,0.19035048199401355,0.5105591717530918,0.13612388888392057,0.3744334833441973,0.4833571733525616,0.8623017645080603,0.5886333241232247,0.45391775088735137,0.6098667894522328,0.16752914844994382,0.5910043262648794,0.6932662673620728,0.33050411367433014,0.6778689838305463,0.06224870706688753,0.5715677749887885,0.46713889837892447,0.42571870104579246,0.3200693692413942,0.42330866835846515,0.19255072416858543,0.7347428587048751,0.5222577781575173,0.17183493014126897,0.1430722429048969,0.26987062356076363,0.022011538177046534,0.307456185564957,0.22144826456523506,0.26619560323408453,0.14152101299965003,0.4300806132581466,0.41946539817486234,0.5989277619895789,0.481484183530516,0.5169656926986478,0.5681745502970591,1.0,0.46790148235455686,0.07439190195409932,0.45921229652490836,0.7130936501228913,0.7665627897390268,0.07215348333088789,0.4534052533029314,0.5211744210742772,0.7014336143536878,0.28501936989674087,0.7220268605143183,0.6752806307498409,0.6887446239610125,0.23325763916438197,0.27019405935702867,0.2972396846229305,0.6731130067200339,0.5354647952186872,0.43384894773235644
Putamen_L,0.42959967835118973,0.3662225271720176,0.2610934025248434,0.3698230328253682,0.2904685182026414,0.20336676534812112,0.4432497817071321,0.7131703464200662,-0.005333576853737599,0.46353741916533237,0.11024223250231775,0.35478673013213646,0.5347330180692571,0.5105817332478337,0.5958405909062141,0.5237131717822922,0.8939501365986605,0.023833427777299406,0.34253649864356905,0.6311057493432652,0.8344737832032743,0.49188089329506246,0.5116413880718022,0.3477479608727874,0.3974997716406099,0.4795454715516401,0.21910340830198707,0.5806652766250509,0.3421586374964604,0.4031461091163724,0.2204339214156228,0.06922052367428638,0.04171562337665169,-0.21097680193644391,0.211484429173146,0.22383708391752768,0.4423287405540333,-0.021207109076105405,0.4032408538272716,0.697997100502759,0.37332868230612465,0.734250706743767,0.16152453062683095,0.5824770434238877,0.6384836405949255,0.46790148235455686,1.0,0.36699534248477955,0.302119319798826,0.4274443772565417,0.5298738705173274,-0.030584524212270668,0.6443578724487907,0.46548028397982244,0.4283922986896419,0.42996142284395117,0.589480549798666,0.6272350967703739,0.5538614564160417,0.5656794615983001,0.5834737717537688,0.4314320367160896,0.6730853196268695,0.6559088428311299,0.6421540735692168
Amygdala_L,0.7250832655144319,-0.01044165810436506,-0.10718015746193237,0.29194305947339955,0.6140511537167693,-0.22867515438424735,0.5696019939644648,0.3056209231511054,-0.3562360623944737,0.6837620254788044,-0.3977399467441273,0.00386304961349507,0.46552766436519716,0.06607721625668977,0.6020990736743072,0.37862162363448065,0.29666765346833773,-0.3978914910783243,-0.17536897363270423,0.5022505249261091,0.45723201378025313,0.022096568718404607,0.5649535507187485,-0.12719180605507627,0.13842011599389764,0.19048816650733252,0.0027359756842289884,0.5946784666594952,0.15136300375484885,-0.1831521936881694,-0.2894082121198835,0.5306569104429434,-0.27076510397030956,-0.3654093826286689,0.6481013102664351,-0.3622419459341257,0.597993156556336,-0.5712723830079743,0.7026246267642484,0.061218671452957195,-0.06074916047755612,0.6048999989214222,-0.08218302087630101,0.7378007045283947,0.6532945674224921,0.07439190195409932,0.36699534248477955,1.0,0.5571841083528768,-0.06153529755303853,0.07426524855041208,0.3721549451054527,0.08696149674284048,0.13000980540145074,-0.17290231461094813,-0.0019065031858695692,0.29067883816237805,0.46808475600929,0.4018866597799895,0.6848392985887568,0.3319752592962606,0.6834507745289835,0.35798334116529335,0.5437234556838784,0.5766283112024363
Thal_VPL_L,0.38983403871242445,0.2974603142569842,0.055224171619291273,0.6831422551511086,0.5138447708913936,-0.14216344853592786,0.5852216166268337,0.42020019905358075,0.17164406429371248,0.7994588316803878,0.016122179031323944,0.18043949787466543,0.6325168024119497,0.5375540066941419,0.7552765331011468,0.4901339074154603,0.4244994630835216,0.12375195326689536,0.3462903520787441,0.7169122816449686,0.39914674971985215,0.3528906159324034,0.20784364825985963,0.019671761843114168,0.3583019959530079,0.43592353685334634,0.2682478678905982,0.5641093704882908,0.44530444520964096,0.3427164350843028,0.279584149493938,0.7153431502873348,0.11694023286121459,0.10139991089049469,0.44014976853202836,0.038662146287418715,0.5780680657899726,-0.13716584962270567,0.3473920417846951,0.1634042988804916,0.211790093100928,0.686001731007706,0.1681229971667249,0.8046098084123441,0.667211212547603,0.45921229652490836,0.302119319798826,0.5571841083528768,1.0,0.3362339386696466,0.4282970379432797,0.6886917711716461,0.43609922556810465,0.42488654768490103,0.268380998483992,0.28963372624265354,0.5841882592052655,0.6492877710766174,0.7100649730624085,0.47453302099989697,0.470577469131616,0.6799800439331857,0.6338893809632552,0.5713017059494583,0.3576305312715894
Cerebellum_6_L,-0.003512879734362191,0.7806234461701627,0.4486128519648189,0.4751458531805299,0.15700474521753183,0.3965472465727208,0.4675169728281067,0.5748234567029261,0.4121861897542589,0.3144933231015874,0.35945322214534176,0.8254667555281187,0.3569750456226385,0.7465747035890584,0.3365363085001693,0.5861019986642908,0.44742024644517076,0.4502237726364931,0.5314899475987184,0.5511413517443268,0.34030151924531143,0.5798071364670564,0.2454531081966205,0.62117853645137,0.8040277144488174,0.4097507638261931,0.252821918050871,0.3869451437641147,0.6368774324160498,0.7504643451316491,0.5228881995301347,0.07896010857936246,0.07650156200281132,0.4125449784871076,-0.12161510246344522,0.34679212232714135,0.13543453843031597,0.30274890957296563,-0.058846254502356615,0.3479705502998486,0.7320080492944437,0.44344460827131543,0.40542031559381486,0.3684745953137376,0.4568635140134178,0.7130936501228913,0.4274443772565417,-0.06153529755303853,0.3362339386696466,1.0,0.7402489663246967,0.1661092018493037,0.24768721521284767,0.6116279845669262,0.8139683081266759,0.20384966464339546,0.6205709977711589,0.5716834754512692,0.5252462937844604,0.06414707669940421,0.25885928813240006,0.3355211302942807,0.6276304712822871,0.44797410435662377,0.29998831955935307
Vermis_10,0.15697381124143248,0.7274254017322677,0.6138334416771656,0.6019214056324945,0.30551323354897086,0.39361478233094926,0.4432038524427401,0.6717742407957872,0.2827140960369406,0.460582745920186,0.29060046768739106,0.6233746845997181,0.4795416738289915,0.8342977128235736,0.5878818665194016,0.493636696594203,0.5885875168178022,0.2463615975289518,0.6717885510404151,0.7021373215850163,0.42010529578391503,0.6483741564983376,0.2114027194422992,0.6195277244904398,0.7015380197092317,0.5393213511131403,0.4377043032983401,0.42860897324976444,0.39793891971308193,0.7268981089469199,0.5865556023677106,0.2520947445201171,0.15126630124503074,0.30238017946715523,0.12589247025513278,0.3587225076355511,0.2675035799741829,0.18897076674892296,0.05786389490809257,0.4712214898923817,0.6288967017019897,0.6099760452434859,0.601330461066132,0.45090987745188627,0.546410099127141,0.7665627897390268,0.5298738705173274,0.07426524855041208,0.4282970379432797,0.7402489663246967,1.0,0.19063247754065824,0.5332773063483526,0.5128819853166393,0.7460479336541734,0.31115451680414374,0.6813478973983029,0.6888252609276406,0.6763143507405198,0.239743085214444,0.3728539360008277,0.3776670001029944,0.8083059786045199,0.4986635727248105,0.39782906192021306
Thal_MDl_R,0.14960073305243876,0.09833093566415638,-0.23399644956570265,0.3622356530209,0.33243978638471355,-0.3288844883967633,0.48774926308949773,0.09997509607110053,0.15179684164354576,0.31727668794690284,0.043448385290446305,0.11772331694589906,0.15600372614789793,0.2632806926730506,0.39686313350181995,0.1281797142986065,-0.0075198722041250375,0.20440749583865284,0.10095353292170317,0.404647364510377,0.13743836838153312,-0.030267635249085968,-0.028756520036996688,-0.33860615276876,0.27528685196127134,0.2463404022816753,0.32954135780064503,0.2532104466713908,0.4916034321860036,0.190417635664977,0.12506328271849546,0.7140791523349501,0.19890394995054766,0.10377840130318695,0.31165504951970735,-0.05843612501685861,0.3348393909172709,-0.0871372343590889,-0.01120799987962657,-0.19374716742059075,-0.012699183999890642,0.25361464641716125,0.059372808506514725,0.45144083445823785,0.24367090962206922,0.07215348333088789,-0.030584524212270668,0.3721549451054527,0.6886917711716461,0.1661092018493037,0.19063247754065824,1.0,0.2172592870979247,0.2563426631406215,0.07632135119891245,0.289221173206309,0.1505142153205689,0.19191393778401997,0.19559399402349753,0.21091058554146763,0.32214458349417796,0.5468739509118685,0.30982541204363806,0.21024717562168171,-0.07161113645481584
Thal_MDm_R,0.08895110721418942,0.2161134980604398,0.19302784562154077,0.45891371519222124,0.0723475616591888,0.0132197946754973,0.2454333944596366,0.45151157996733127,0.24862153645362217,0.3283916656806532,0.34113521140556075,0.037852214135408936,0.4643318478185711,0.5742071640675677,0.5875623447335184,0.27262743597423034,0.7323538165353104,0.22478121855240518,0.5361919839705916,0.5255183499721034,0.5697115855051552,0.47835906296619535,0.0926532243334943,0.07698036262782243,0.1622880619934554,0.5634085886553384,0.5222410374659306,0.35942427789940407,0.23612733460724797,0.4980221308335326,0.4938642085658943,0.21208802190830248,0.45003546881816625,-0.04327254844188534,0.13152730936042586,0.44553937474560085,0.2924562704469909,0.24839874670500725,0.06851215752207392,0.6760180624119067,0.1855690270900013,0.5262674054424888,0.23800303276448526,0.43461978492683806,0.3370952494684282,0.4534052533029314,0.6443578724487907,0.08696149674284048,0.43609922556810465,0.24768721521284767,0.5332773063483526,0.2172592870979247,1.0,0.3849739174702412,0.41998924624908274,0.6796773295288415,0.49710365418016267,0.4092247919342548,0.5126037626770933,0.33955902371609553,0.6798647253912679,0.20929014640507784,0.5940107353804183,0.40020996692545396,0.2557843657160447
Red_N_R,0.25717968484222714,0.5438873021648128,0.2748996128348509,0.3796577842799221,0.1241147292899396,0.3144922992176814,0.38079754654876735,0.4750434673265719,0.17459204335529255,0.3784081788010024,0.2398697240331754,0.4823377866701213,0.3398763091380164,0.48743785935187134,0.31858396931227656,0.5689681677681351,0.4798514716585559,0.31266482033627147,0.3644872968636663,0.48035245954426714,0.3286327003068086,0.39620159556240686,0.09936877228308566,0.37065577737612115,0.4152002160043869,0.3499757488980429,0.14263200415383573,0.5791682025232309,0.45872080417608724,0.715222504100679,0.3652378208435809,0.13589801430547258,0.07018153794038375,0.11849483701826752,-0.07831315057947633,0.24828908245117717,0.2451398373453524,0.22312749507396848,0.1469019080587223,0.2753345819753317,0.38153046135490315,0.456151720801706,0.2528030450726899,0.4476945595334998,0.4210950340179167,0.5211744210742772,0.46548028397982244,0.13000980540145074,0.42488654768490103,0.6116279845669262,0.5128819853166393,0.2563426631406215,0.3849739174702412,1.0,0.5464482268513475,0.32990022746639486,0.5293874468726014,0.5049925693283813,0.5103859487287874,0.261177803517911,0.43891434652147693,0.32670487644860496,0.5662143347717189,0.4731328429371464,0.24584126023450387
Calcarine_L,-0.19864626309707656,0.6989576576374307,0.48602784483280387,0.542180896125193,0.10106720077311467,0.40887614030036845,0.39833244888837377,0.4891917466832641,0.5807987789201557,0.2629562555161951,0.6021302601860601,0.7035831929052728,0.32247469728773137,0.7600087427194859,0.3227923599586427,0.5299317715586954,0.48986074033843047,0.5684074918700444,0.7725925637487154,0.5388657513835925,0.2976418303202499,0.7488964251211571,0.058619755859852345,0.5642825582118408,0.6872798525618053,0.4709820416879709,0.36228798008062046,0.2626403934865397,0.6077686908390716,0.8534764121401925,0.7422827615231097,-0.03485827220428854,0.39109611676389355,0.42273984171436907,-0.2610713862193643,0.6363628015016766,-0.02435641402183538,0.6080231591646696,-0.1645171137152416,0.5087158929478531,0.6284409406281376,0.402454195916229,0.4515023218196996,0.3456527467962099,0.3583486704753463,0.7014336143536878,0.4283922986896419,-0.17290231461094813,0.268380998483992,0.8139683081266759,0.7460479336541734,0.07632135119891245,0.41998924624908274,0.5464482268513475,1.0,0.33331583237958473,0.6648473075138883,0.5394684224893489,0.5685255323896617,-0.1167392288416721,0.19430404605621254,0.2014581098528227,0.6675402503602526,0.469090817003728,0.1706936471089449
Thal_LGN_R,-0.04674647458963706,0.08685864423581126,0.0658632967540758,0.1369476185954257,-0.14931330854810085,0.007559127815722716,0.09711552551734208,0.32805018453467577,0.1599888723876545,0.016067241275180277,0.27121148656921745,0.021829351699525056,0.11239137507110082,0.36224330855359443,0.22404734064673687,0.08992409808782388,0.5096055774874652,0.28689204712170135,0.30194206970935145,0.32049299136621817,0.5283994003443644,0.15930928079214102,-0.07244168625378887,-0.00650106303132824,0.11200925629590082,0.29820714120542785,0.5305744928473324,0.09392679305732834,0.3134205766815705,0.4306145264151435,0.29233384864139356,0.17854348397664882,0.3472759813316221,0.1194991493192847,0.027080156920679777,0.2666836395539399,0.17139444434896858,0.2948357818445284,-0.21027714726478838,0.314138192956194,0.03407768942407257,0.222802964795622,0.13419572035673716,0.21979416263813237,0.06960384760042311,0.28501936989674087,0.42996142284395117,-0.0019065031858695692,0.28963372624265354,0.20384966464339546,0.31115451680414374,0.289221173206309,0.6796773295288415,0.32990022746639486,0.33331583237958473,1.0,0.1862966755936175,0.13181965880574395,0.17185503271212232,0.22910816280183716,0.43778730051767767,0.11920718548275759,0.31012668889499784,0.21348978839898286,-0.0306439610677916
Supp_Motor_Area_R,0.2228162370053299,0.518015611372162,0.27606992420293736,0.8037440847651446,0.421789294754093,0.18293824802433495,0.601987917798567,0.6251124636106109,0.3740298038968299,0.6824335121900303,0.318058841090248,0.44375184170232307,0.7476973149663627,0.7590388141654765,0.7257011735424347,0.7215694027368182,0.676431157662041,0.28052244356320266,0.720125818057014,0.7703425148640128,0.39509862008339963,0.83695643778338,0.36294763178516265,0.42827806064912005,0.47897686153779506,0.5848139484236082,0.31316761516726865,0.6869135668953005,0.42721102411118633,0.6762249111076075,0.5874723456863046,0.18139670675546887,0.28491927293596075,0.10910494669615778,0.008007560834925109,0.48043666465760626,0.3191071261678075,0.20949860661459777,0.326310195323058,0.6389775256983232,0.5226639083341267,0.8267897993377629,0.19855304807086122,0.7130863295399905,0.8201425177540834,0.7220268605143183,0.589480549798666,0.29067883816237805,0.5841882592052655,0.6205709977711589,0.6813478973983029,0.1505142153205689,0.49710365418016267,0.5293874468726014,0.6648473075138883,0.1862966755936175,1.0,0.8897124104559492,0.8911876803243195,0.28845031069021093,0.4548000547679849,0.48075256588610815,0.8288618999245856,0.8606287609365079,0.5652157836845955
Precentral_R,0.4724049822053613,0.5937280851096403,0.388324468609459,0.7513575192598891,0.5440385186049949,0.2881441237708785,0.574927637544588,0.7199931055769075,0.15693584394233484,0.7851037914998932,0.1216429977414043,0.4783915547483592,0.7125902798246229,0.7051562327441863,0.7693227187047119,0.7642650291979365,0.7035338112510382,0.109750020434993,0.5671542244408091,0.833906194837444,0.5306184969158382,0.6534522990387951,0.490433733406408,0.545002487505953,0.522789795628007,0.541763270283942,0.15288674602711494,0.7052171260303213,0.3921668225169418,0.5397595238744837,0.39561951417293983,0.3150521169048914,-0.029580754638303685,0.11163923643426082,0.23286310081458186,0.22310890768613556,0.5424156984910795,-0.054850067286634704,0.4925486963789304,0.5094187573941288,0.5795243249552583,0.9004475567347835,0.27824689630053806,0.7768535907541965,0.9000975171411258,0.6752806307498409,0.6272350967703739,0.46808475600929,0.6492877710766174,0.5716834754512692,0.6888252609276406,0.19191393778401997,0.4092247919342548,0.5049925693283813,0.5394684224893489,0.13181965880574395,0.8897124104559492,1.0,0.8992515579189438,0.5334062148789325,0.4400307430924836,0.6396595076526059,0.8656906069436522,0.841473732257937,0.6769886358781476
ACC_sup_R,0.32286038260628513,0.560971023153772,0.3586953642474662,0.8165208152448113,0.48793611929763797,0.2280715697581124,0.5700096446965373,0.588338109735134,0.2981478803124883,0.8250349448565578,0.23656787396888107,0.39376126460001115,0.7876822971238125,0.7265047061174352,0.7657415890152774,0.7431471677251882,0.6711077830795056,0.1988499979831062,0.6443107544844421,0.7662136735109791,0.44004046187089435,0.7465948965844175,0.35945807789754525,0.47330847988289465,0.49656975983143425,0.575169280243625,0.2691510903832763,0.6632644340229041,0.3869961775141477,0.5856919171982387,0.5412819908341956,0.3348082273131152,0.18800509332292023,0.18739188077687416,0.18444184267653374,0.36782132839907855,0.4371100263753354,0.10282000010311637,0.41824115588408084,0.5434220852622247,0.5528475931643676,0.8508124703903384,0.30639348427455637,0.7893391241214193,0.8206146761631843,0.6887446239610125,0.5538614564160417,0.4018866597799895,0.7100649730624085,0.5252462937844604,0.6763143507405198,0.19559399402349753,0.5126037626770933,0.5103859487287874,0.5685255323896617,0.17185503271212232,0.8911876803243195,0.8992515579189438,1.0,0.41015763435719377,0.4604371532196887,0.5454568445026682,0.8199777557393793,0.7749797010264484,0.5555347093982865
ACC_sub_R,0.81629979355925,0.17079643138104367,0.15831726803296545,0.20618803702869296,0.3888354964347001,0.03897561367759485,0.2900645390559208,0.6017671458306374,-0.5053942755072416,0.5530682612301291,-0.4371952039048071,0.054445860355563404,0.377618304607935,0.18926487942423464,0.5398789487350542,0.34693974840385305,0.5526023939615115,-0.3790685420857727,-0.12109543828370047,0.5261962358197075,0.6663393051747751,0.007448035498142811,0.48397966245649726,0.09946797849297409,0.12523963732148408,0.1786344202553075,-0.03786582434061695,0.5357729648301642,-0.014821396078542493,-0.028290821499411773,-0.26306801312813494,0.46070977750111086,-0.4041858118950925,-0.29746886996695293,0.6453106839920503,-0.3705874147064061,0.773763441558297,-0.5522999136001376,0.6152763164750427,0.1700770115003922,0.09254918825462687,0.6195606392397965,0.09986016505990891,0.5574628168817543,0.5826935399002189,0.23325763916438197,0.5656794615983001,0.6848392985887568,0.47453302099989697,0.06414707669940421,0.239743085214444,0.21091058554146763,0.33955902371609553,0.261177803517911,-0.1167392288416721,0.22910816280183716,0.28845031069021093,0.5334062148789325,0.41015763435719377,1.0,0.5326048289098335,0.5786626559471936,0.4448082653408549,0.4308536951455586,0.5591013592162141
Pallidum_L,0.31095902858505964,0.24320494620427457,-0.03557565621624513,0.45601565305570535,0.10629568450577084,-0.04209389836318536,0.38553010318787495,0.3669919888114793,0.12238518655008654,0.3833559467977771,0.1839080563153851,0.10158449975109417,0.47896735070336793,0.4066658643547904,0.5517074670791559,0.42786129560585484,0.5514017356575576,0.15744496804624805,0.2621235271856718,0.5466912772941978,0.4621612017470493,0.30546012964476715,0.32962885516401186,-0.005679360679801877,0.1883921742048238,0.5745485323068208,0.29589720808569814,0.5963301753269913,0.31345122356681787,0.329209245726946,0.2509807667955387,0.27815180242127463,0.15217136196875755,-0.11020143412256993,0.22848327147962855,0.22918556052432007,0.4026325679099467,-0.016317549692265402,0.29628699975391526,0.45566424255766025,0.22525442280933203,0.5435765113218597,0.058208501929355005,0.5045868305078063,0.42634725161942433,0.27019405935702867,0.5834737717537688,0.3319752592962606,0.470577469131616,0.25885928813240006,0.3728539360008277,0.32214458349417796,0.6798647253912679,0.43891434652147693,0.19430404605621254,0.43778730051767767,0.4548000547679849,0.4400307430924836,0.4604371532196887,0.5326048289098335,1.0,0.4411525708555732,0.5703560634770947,0.4276632466717661,0.35205067082201913
SN_pr_L,0.4862707870598818,0.37823627143042765,0.03547083219443044,0.5442575006292155,0.6240905919682554,-0.025256663192445402,0.6210086225054092,0.46106737531103376,-0.05537228049325998,0.6996552656175982,-0.11478089047073659,0.35715004344291673,0.444539094784807,0.381111128246581,0.6697335157058074,0.5142281885262169,0.35865878017870767,-0.0963494680188542,0.15215607985609939,0.6868220513527626,0.47868598360921116,0.21790754456683029,0.5300070955343569,0.0954615678905561,0.4776080161649667,0.3837667370514406,0.12927917169220027,0.5793051247022758,0.45404390315839593,0.19973591936198712,0.03102412346901578,0.5681986129766459,-0.15423187332848523,-0.007337164743351177,0.4431075439629869,-0.1220650032773458,0.5728686598576772,-0.3325789790519634,0.43977765476052005,0.11946756191671813,0.2632024292902235,0.6531428217493209,0.17916616035176666,0.7324734178656924,0.6741822696413579,0.2972396846229305,0.4314320367160896,0.6834507745289835,0.6799800439331857,0.3355211302942807,0.3776670001029944,0.5468739509118685,0.20929014640507784,0.32670487644860496,0.2014581098528227,0.11920718548275759,0.48075256588610815,0.6396595076526059,0.5454568445026682,0.5786626559471936,0.4411525708555732,1.0,0.6106035191934391,0.5881724848064489,0.5034465990406128
Vermis_4_5,0.33079307456152557,0.6454424151467583,0.3898831465691774,0.7683444433812481,0.4572160739876334,0.24728196961883236,0.595231894131291,0.6824517564615491,0.2519969653104212,0.7037138563326824,0.2735215455309129,0.532288198733324,0.6554453440648681,0.8271930370275191,0.7890495637579267,0.675981038588951,0.6965718721417228,0.22416471912036603,0.6384803548476192,0.9157911415163127,0.5461529879763434,0.686347628284991,0.3807859350315754,0.46713188352203705,0.6236139364077647,0.6293095506800969,0.3264089447470696,0.6635720987371544,0.49705120386761775,0.6769571440690394,0.5091241933434213,0.3658691378819238,0.13488400755221416,0.1418978221136401,0.2364803517600103,0.3555770168432747,0.44711406033061085,0.06637466915369504,0.34574095099703867,0.54833616807846,0.572569617987338,0.8436581376478033,0.405254725503262,0.7282126065811716,0.782391793250017,0.6731130067200339,0.6730853196268695,0.35798334116529335,0.6338893809632552,0.6276304712822871,0.8083059786045199,0.30982541204363806,0.5940107353804183,0.5662143347717189,0.6675402503602526,0.31012668889499784,0.8288618999245856,0.8656906069436522,0.8199777557393793,0.4448082653408549,0.5703560634770947,0.6106035191934391,1.0,0.7664748312494856,0.5576014513018278
Supp_Motor_Area_L,0.38730575466265343,0.3486766944064097,0.07164286400702898,0.6587053661503531,0.4988069986871283,0.06606821243225135,0.6940689997049581,0.6112332395059106,0.1496163852991404,0.6917023367162226,0.1456417808228148,0.36251324714369104,0.6656354966339374,0.6074298685559567,0.729904953977532,0.6892260783930697,0.6812088420184644,0.10034060868354626,0.4225546313015479,0.78416506594696,0.5404333121391146,0.6482355231452345,0.513195524935827,0.25719747927038317,0.3825108303088037,0.4533489083671825,0.23582078965211745,0.7510255587156279,0.45459424748309735,0.5042009476835114,0.2718125533284314,0.21128366939028503,0.1417709790436989,-0.11362392902754634,0.12471844580726178,0.27609056969522267,0.4707775263357476,0.013170355764401067,0.4989647049712618,0.5810079463645875,0.3580604255394851,0.8659740640836497,-0.03498512427908423,0.8099743610637824,0.8985191139876071,0.5354647952186872,0.6559088428311299,0.5437234556838784,0.5713017059494583,0.44797410435662377,0.4986635727248105,0.21024717562168171,0.40020996692545396,0.4731328429371464,0.469090817003728,0.21348978839898286,0.8606287609365079,0.841473732257937,0.7749797010264484,0.4308536951455586,0.4276632466717661,0.5881724848064489,0.7664748312494856,1.0,0.6500140381365759
Heschl_R,0.5744653387718642,0.26466782014139334,0.27425562859811553,0.4097270556190879,0.5451581183254322,0.1521469041873419,0.45966410163614313,0.5749413199240929,-0.20718697183360643,0.6762602756508715,-0.2438166880114989,0.2718148532972956,0.6270691358256,0.3694660916396679,0.6946242546361355,0.5387371061000584,0.5814446306042154,-0.3402406480388808,0.14868597540950831,0.6150937778544386,0.5238559296564719,0.40238771889630787,0.66067124892193,0.31308862270815946,0.3543196421008392,0.30620628642012376,-0.00953269625439514,0.6701004898132195,0.11253700266419639,0.09546313880202964,-0.03692873486857978,0.1652731695535865,-0.31354922930668616,-0.26990952613388025,0.37835681739627286,-0.08174908369032288,0.4787087275308369,-0.4172843878488927,0.6064963727827652,0.49225164807751604,0.2983855910210336,0.6986725360729843,0.13338845632558907,0.5968078395560465,0.764684387186363,0.43384894773235644,0.6421540735692168,0.5766283112024363,0.3576305312715894,0.29998831955935307,0.39782906192021306,-0.07161113645481584,0.2557843657160447,0.24584126023450387,0.1706936471089449,-0.0306439610677916,0.5652157836845955,0.6769886358781476,0.5555347093982865,0.5591013592162141,0.35205067082201913,0.5034465990406128,0.5576014513018278,0.6500140381365759,1.0
