,LC_L,Vermis_8,Frontal_Sup_Medial_L,Thal_VA_L,Cerebellum_7b_R,Thal_MDl_R,Red_N_R,Occipital_Sup_R,Amygdala_R,Thal_IL_R,Thal_LP_R,Angular_L,Thal_PuM_L,Putamen_R,Frontal_Inf_Orb_2_L,Cingulate_Post_R,Heschl_R,Precuneus_L,OFCant_L,SupraMarginal_L,Amygdala_L,Cerebellum_Crus1_R,Cerebellum_4_5_R,Lingual_R,Frontal_Mid_2_R,Cuneus_L,Temporal_Inf_R,Thal_AV_R,Temporal_Mid_R,Thal_MDm_R,Thal_VA_R,Cingulate_Post_L,Thal_LGN_R,OFClat_R,ACC_sub_L,Cuneus_R,Pallidum_R,Cerebellum_Crus1_L,SupraMarginal_R,Supp_Motor_Area_R,Frontal_Mid_2_L,Postcentral_R,Thal_PuI_L,Thal_VL_R,Frontal_Sup_2_R,Hippocampus_L,Precentral_L,Thal_VPL_L,Cingulate_Mid_R,Thal_VPL_R,Cerebellum_10_R,Fusiform_L,Vermis_10,ParaHippocampal_L,Paracentral_Lobule_L,Hippocampus_R,Frontal_Inf_Orb_2_R,Calcarine_L,Rolandic_Oper_R,Red_N_L,OFCpost_L,Vermis_9,Temporal_Pole_Sup_R,Frontal_Inf_Oper_R,Insula_L,Postcentral_L,Olfactory_L,Angular_R,Thal_IL_L,ACC_sub_R,Calcarine_R,N_Acc_R,OFCmed_L,VTA_R,Temporal_Sup_R,Thal_MGN_R,Thal_VL_L,LC_R,OFCant_R,ACC_pre_L,Caudate_L,Rolandic_Oper_L,Thal_LP_L,Heschl_L,Thal_PuA_L,Frontal_Med_Orb_R,Vermis_6,Insula_R,Cerebellum_3_L,Paracentral_Lobule_R,Thal_MDl_L,Occipital_Mid_R,Thal_PuI_R,Cerebellum_9_L,OFClat_L,Parietal_Sup_R,ACC_sup_L,Cerebellum_Crus2_L,Raphe_M,Thal_PuA_R,Cerebellum_4_5_L,Parietal_Inf_L,Supp_Motor_Area_L,Cerebellum_6_L,Frontal_Sup_Medial_R,N_Acc_L,Cerebellum_10_L,Thal_PuL_R,OFCmed_R,Vermis_1_2,Frontal_Inf_Oper_L,SN_pr_R,Putamen_L,Thal_PuL_L,Cerebellum_8_L,Caudate_R,Pallidum_L,SN_pc_R,Cerebellum_3_R,Frontal_Sup_2_L
Cerebellum_4_5_L,0.029262996322518355,0.29455727203334353,0.7816907782105619,0.5998587651722651,0.08503113950906573,0.404647364510377,0.48035245954426714,0.32717087959768054,0.4116790459003999,0.4494066181912876,0.5972117210494886,0.1192833639929661,0.7607962366563223,0.8515105457645396,0.5205881827695207,0.366191353385056,0.6150937778544386,0.40824562003415,0.45433108899025965,0.47212968818079976,0.5022505249261091,0.33323999637887336,0.8146282395867926,0.5552333591141067,0.8622276096412014,0.29208553269695176,0.33559918807078815,0.4242892823666091,0.3189248594747515,0.5255183499721034,0.5643390043215817,0.565649491337167,0.32049299136621817,0.4355248317439459,0.25260465775928503,0.3677816482641918,0.5740948271069368,0.3763415068874794,0.619394097431626,0.7703425148640128,0.8178440550069381,0.7423427014332338,0.6488381143374531,0.7752028222220232,0.8231897398513287,0.8343562128479927,0.541079851669433,0.7169122816449686,0.7443369707271739,0.7205633535481003,0.772866961299388,0.7730055695442223,0.7021373215850163,0.752885719492873,0.823420035640598,0.7501652702880809,0.4576171070453602,0.5388657513835925,0.7097918813433727,0.6512118600934983,0.3409584047394069,0.24486924375496796,0.323351455672958,0.6205529266446153,0.5830833788236057,0.4943011373535109,0.5451451114187009,0.19879984478052318,0.6892128339100468,0.5261962358197075,0.607187344228976,0.1974532758868809,0.40756381094719096,0.40593733058658676,0.7275845672192595,0.25502788537542775,0.6958459395163777,0.26738809706272054,0.46642599085339803,0.6402089190886139,0.682563330675464,0.7539472839567658,0.7228642569398995,0.6809688139810581,0.566414304591467,0.41958507383749133,0.549197092644651,0.6694145532224837,0.6639535639310598,0.7531459508524687,0.4957745059145365,-0.04908642597896526,0.4922859076759594,0.49077232564424295,0.3380684159177873,0.07339386860499897,0.7405679377628752,0.2333992195651492,0.39379687314356254,0.23624003691642959,1.0,0.35881073985101863,0.78416506594696,0.5511413517443268,0.7547237497652795,0.3981019637859549,0.7635049887821963,0.47342958588172895,0.3700390385914527,0.8112063846072405,0.6569209798211866,0.5555778229853253,0.6311057493432652,0.6417794771792888,0.5444712329711511,0.8031507783858797,0.5466912772941978,0.3681564470231575,0.8029091707009358,0.865031227557585
Parietal_Inf_L,-0.061405969511299854,0.3217199006405477,0.2511842537622999,0.27225227496839566,0.25051303115479284,0.12506328271849546,0.3652378208435809,0.7567192725582546,-0.08026232661856464,0.4529144187525873,0.34499713056319037,0.8032772672996449,0.18308158876814304,0.27740479273927676,-0.05128580509161127,0.43167925522893025,-0.03692873486857978,0.8098056763765175,-0.17976924266652688,0.7584878231516865,-0.2894082121198835,0.37414254564356464,0.6351301065204379,0.7025748984037689,0.23281723781254404,0.8311402752354271,0.2726072306538245,0.24408919589443287,0.5524937352121866,0.4938642085658943,-0.11192160348758702,0.5971108550302753,0.29233384864139356,0.5012255006734215,0.159193057629408,0.8149945252655395,-0.15212463889891736,0.3406625164513928,0.732014563702717,0.5874723456863046,0.3463852706566611,0.6414867709892369,-0.1447916284497226,0.46699576505414125,0.17404488434405377,0.22274069632057994,0.7530789197837053,0.279584149493938,0.6572699163815647,0.1877978352080688,0.4276331376226214,0.2909235814876865,0.5865556023677106,0.021232097982450793,0.5887660518396746,0.055487791698181445,0.06435227037624976,0.7422827615231097,0.18874566382950797,0.15466027555682987,0.6211246788718581,0.202970605148362,0.36677102149201485,0.1586158238674384,0.03703964510441618,0.8674098939285012,-0.14482573246688327,0.8280153223836887,0.5965545889466332,-0.26306801312813494,0.6609467885934056,0.6536081599040885,0.16786379794538367,0.35397517399549544,0.575501078956301,0.2973132125457493,-0.07201711752425,0.4225314942734326,-0.009965586436710852,-0.16773531866803523,0.14672426923385182,0.3678873122916225,0.40970179699560905,0.30986951016656306,0.09343711492036569,-0.34242819053958057,0.6051223110037054,0.3331844060351709,0.5541336764390042,0.5014045077557635,-0.2567957686578291,0.6836412903191216,0.42415834521246454,0.34117444637684535,-0.0269078486222392,0.6748070422798875,0.4546465061576899,0.012722260767975562,0.3313060254479561,0.656506893742274,0.35881073985101863,1.0,0.2718125533284314,0.5228881995301347,0.3286716153545329,0.6328734420040558,0.3429816030130593,0.7951024592455336,-0.3178143469621162,0.22825748199884982,0.5501961064942918,-0.02998856407110098,0.2204339214156228,0.3725660505398466,0.3770669459404977,0.1622042255728801,0.2509807667955387,0.34321074252890177,0.3919114181280403,0.33948148035825343
Supp_Motor_Area_L,0.17408424842095593,-0.03498512427908423,0.76548306629378,0.6296896898660991,0.06606821243225135,0.21024717562168171,0.4731328429371464,0.4218502635564053,0.46468534337752415,0.5810079463645875,0.6892260783930697,0.1496163852991404,0.6917023367162226,0.729904953977532,0.628001650643464,0.2632363610538145,0.6500140381365759,0.40640940689490407,0.22159228499448833,0.3297590168146666,0.5437234556838784,0.29508507726049743,0.6074298685559567,0.5042009476835114,0.7832542669517831,0.3591370693757917,0.07164286400702898,0.59552571105029,0.20570269416745424,0.40020996692545396,0.5416002775523198,0.4533489083671825,0.21348978839898286,0.4576874222811069,0.13326532760716728,0.30549549344432014,0.5656482465920715,0.36251324714369104,0.6482355231452345,0.8606287609365079,0.7578859687771864,0.812083618869568,0.5076294455186262,0.6365501817195186,0.8985191139876071,0.8099743610637824,0.4069450046082205,0.5713017059494583,0.6587053661503531,0.7353254745140752,0.7493166395933732,0.7186869307530023,0.4986635727248105,0.7146732120176045,0.8401017154670046,0.612650005154261,0.5529201763185007,0.469090817003728,0.5850293671979779,0.5400189678709347,0.42248213107365384,0.19398263789046183,0.25719747927038317,0.7542100290527564,0.5404333121391146,0.4225546313015479,0.4707775263357476,0.27609056969522267,0.6598336175619576,0.4308536951455586,0.5349978360516013,0.025663053041413225,0.16650523945160015,0.486905694955426,0.4749255995103189,0.4355613204318175,0.6223849449549166,0.23582078965211745,0.21128366939028503,0.5837384099967001,0.7510255587156279,0.7034709348952909,0.6943021242514721,0.5494664141019608,0.6483628243182041,0.38730575466265343,0.3756969653841253,0.6812088420184644,0.6478253209448572,0.8078158848831241,0.3397304498931328,0.013170355764401067,0.39308677805183745,0.40774831375492354,0.20047878635797878,0.1417709790436989,0.8592873805125099,0.39451176215423356,0.3065217758531211,0.26662134527671594,0.78416506594696,0.2718125533284314,1.0,0.44797410435662377,0.8206407426487162,0.5017946042794807,0.6759223556783228,0.5099977740394995,0.12471844580726178,0.6891929752762899,0.5514537003025858,0.6021402293932114,0.6559088428311299,0.6656354966339374,0.3825108303088037,0.695775402101808,0.4276632466717661,0.31125037909291764,0.5922962660116213,0.8659740640836497
Cerebellum_6_L,-0.27396830620339646,0.40542031559381486,0.4062044577022609,0.24663313901679226,0.3965472465727208,0.1661092018493037,0.6116279845669262,0.5325307107249244,0.13417653278980513,0.3479705502998486,0.5861019986642908,0.4121861897542589,0.3144933231015874,0.3365363085001693,0.45372499804386424,0.13595652285380144,0.29998831955935307,0.33266939007470003,-0.05436802407944341,0.6453894878865858,-0.06153529755303853,0.6318372924941724,0.7465747035890584,0.7504643451316491,0.533608264218308,0.4150205109134251,0.4486128519648189,0.4395813142095579,0.534624351467484,0.24768721521284767,0.11761149758892088,0.4097507638261931,0.20384966464339546,0.4750405513155412,0.16716589864991752,0.4775415988495223,0.04571338104591435,0.8254667555281187,0.5798071364670564,0.6205709977711589,0.36508066072579204,0.5078734505288035,0.002791471188860037,0.5256723575759275,0.4568635140134178,0.3684745953137376,0.46491330692489197,0.3362339386696466,0.4751458531805299,0.4319084898648667,0.4110078348558362,0.743580483059392,0.7402489663246967,0.21177491844105445,0.58972955799483,0.3995725361858063,0.3369446644233836,0.8139683081266759,0.46769579216542406,0.5794599154383729,0.6903463153762762,0.6832261530553141,0.62117853645137,0.43681713342128975,0.34030151924531143,0.5314899475987184,0.13543453843031597,0.34679212232714135,0.6841027559940238,0.06414707669940421,0.7858886195081071,0.36183511373381616,0.2537337619498229,0.5668357139701132,0.5588811794363451,0.34734770111440105,0.18545553647177124,0.252821918050871,0.07896010857936246,0.1155333322991429,0.3869451437641147,0.5047453651179254,0.43550155015308095,0.4592600219317001,0.34516525012862304,-0.003512879734362191,0.8060049260970008,0.44742024644517076,0.7430337029226172,0.3796934354694083,-0.08095233763383052,0.30274890957296563,0.3609864730797221,0.821406222556794,-0.13044678242956576,0.07650156200281132,0.5659527271479206,0.33844099328419713,0.6301009030368929,0.41983122031036607,0.5511413517443268,0.5228881995301347,0.44797410435662377,1.0,0.45146992613322867,0.6027428898344324,0.4367941381243475,0.6307959863141068,-0.12161510246344522,0.40823012893938254,0.5597293789141018,0.29120307390407785,0.4274443772565417,0.3569750456226385,0.8040277144488174,0.33683080368887425,0.25885928813240006,0.504117569610425,0.47526872256709474,0.44344460827131543
Frontal_Sup_Medial_R,0.08655052141694553,0.12549214080178683,0.8851683211627112,0.5668866965438777,0.1464081779655832,0.06851925532797504,0.3059880356710936,0.37098957921848735,0.37252838546642364,0.6245035453641757,0.7005056593425492,0.1474279299569904,0.7707155874397423,0.7442314409830976,0.539278477947142,0.4020031351597898,0.7029023178200677,0.29193272976588475,0.2504302431229551,0.4177848857040696,0.5071931897674978,0.3939651494452768,0.6593882736988265,0.38778681110883934,0.8067276067016701,0.2672182656299111,0.2747539093637426,0.6242204177690721,0.28903466304326697,0.39265833321658306,0.6433194271009784,0.5068688600660737,0.05294890643647984,0.3248398695228839,-0.07843625055093968,0.3548672928518873,0.5522458210640507,0.33964152100957534,0.6730778411503888,0.8284599089840736,0.8272668341787209,0.7615246597528985,0.5322613806790115,0.5632687391248438,0.8919094963954832,0.7810622974977112,0.5067543668245155,0.553847239441756,0.7130962337572292,0.7934812523649427,0.725027750379126,0.6389193788585701,0.5899005619794546,0.7179376264987329,0.8266110427941289,0.639073414030381,0.4392063466285991,0.43638112452961664,0.6029643167710039,0.5567622673083611,0.39578007188133274,0.3012891663979107,0.47290249497601217,0.7838819295105286,0.5606195722739794,0.469341133153615,0.49490651980396133,0.2318921944442376,0.636111947967611,0.48114828437080437,0.5776353641659905,-0.04135919724853735,0.15273461682382558,0.4289573840799883,0.6265069674830429,0.32116168251671656,0.638577555526933,0.18169474230258062,0.21626021740877277,0.6474255959670163,0.673956798120952,0.7921777371046129,0.6906390927127691,0.5640354231352397,0.6794706869579802,0.4311484889528254,0.3915730565704438,0.7004857160462206,0.5604704688139113,0.6796146803373683,0.38050355936725927,-0.07804677533095386,0.2992445205503653,0.469262187741468,0.13398881320822892,0.044137305858767406,0.9029557064358901,0.4371476120230629,0.3873096251865505,0.13077049706297542,0.7547237497652795,0.3286716153545329,0.8206407426487162,0.45146992613322867,1.0,0.40739725348476624,0.6984609856158632,0.43533885432659036,0.21793066807882325,0.6898038977846642,0.6425417531163071,0.7228074338358881,0.6426451866691586,0.7573035449413825,0.43174776043281066,0.8228796198984971,0.3710793434978646,0.4636311623266334,0.6056435735705321,0.8862989027925734
N_Acc_L,0.03765893931367083,0.13902888965054055,0.32419329379580514,0.3282090267482353,0.3757726119435733,0.23102682816818612,0.5490416700450358,0.6003891209701862,0.19206345665246424,0.4027498586016863,0.5179876237634448,0.5802780181225002,0.22509305297131402,0.2792128609572608,0.20851114908904714,0.349476030044046,0.10322292031176156,0.563651954220483,-0.22311503980862368,0.5305554595625195,-0.09035764839124132,0.5308813862217762,0.5688328104128437,0.7600006371597808,0.2910947002774386,0.6389676026621468,0.12073325230633526,0.4458945091928284,0.3975256527123976,0.29764717363766624,-0.10988184790011409,0.5121778015288747,0.20512042585059384,0.589356175440007,0.20510335900714027,0.5104465977545992,-0.05755493250565309,0.5234348824055537,0.5366723882729495,0.6345593119094386,0.3143099679605748,0.5920441603977218,-0.05282331672462327,0.5748022503897795,0.32801346258550707,0.31504565487211533,0.5337459794134491,0.31921910412029897,0.5902171907523762,0.375420703499232,0.44078787893033955,0.39608792976133167,0.518420591023265,0.15730842276786117,0.6154982737135707,0.24463834076253543,0.37485101128484966,0.6785208160684393,0.2764767015465584,0.34371756204036596,0.7087351422559635,0.34077468002894773,0.3423544206772178,0.4221729557488284,0.111284876445171,0.60994366861803,0.11535389462417843,0.5803481613300355,0.6379517749499959,-0.06345133233054687,0.622843102423262,0.6054379984179575,0.0677721425586996,0.48050035781536266,0.36118969722632205,0.48443099096685993,0.051296028506573665,0.3764717463062434,-0.11943368493377232,-0.07345081677660939,0.33917131152740104,0.4148485147031765,0.4312156685875051,0.32858117384945656,0.31583542059684855,-0.15625100071508527,0.6067196573886081,0.3277702038344334,0.6262040166029962,0.5013718100722845,-0.1642521049758963,0.5117554054269147,0.2535664934385764,0.4611850877889857,-0.07176647039219279,0.36149439185326954,0.5892485373305257,0.3559099751440136,0.4231273853368572,0.5714928587306438,0.3981019637859549,0.6328734420040558,0.5017946042794807,0.6027428898344324,0.40739725348476624,1.0,0.35104484958089976,0.7410482199377226,-0.4407951519902593,0.23158298474017056,0.5131970198037569,0.23196790420102695,0.29439147052374703,0.2726776284583622,0.42529238517989454,0.23054149723585562,0.2743602615661215,0.3839234559695647,0.3585069794929522,0.3844514209935919
Cerebellum_10_L,0.1444086944014913,0.14650229711606844,0.6238875959265929,0.4940920175433918,0.17270421221892457,0.09768978025400897,0.4140327408737882,0.36038413537525527,0.37255129273164456,0.5239483619027642,0.4364198546114467,0.06914460735949798,0.6102750756894291,0.7203956914310456,0.30126133958248724,0.21821299502212946,0.6182839439648677,0.3570214596501426,0.18532229901308228,0.4729763293530772,0.34621656119506267,0.29100619088521384,0.6932549736382999,0.4681864923990392,0.7614538474859355,0.27512113659471327,0.3403211310097425,0.389483690214954,0.40459990177953614,0.4903728286154279,0.4666453312455156,0.42900269714347605,0.22406145491075868,0.3620607542241996,0.15469488029684034,0.3206937521802054,0.5540933342334978,0.1747568394307521,0.5884140531276854,0.7031858115110703,0.7461264877725603,0.6646327046847592,0.5819025818957881,0.5591981763382232,0.6968674402952972,0.6732904212477215,0.5497989577979626,0.5393445260809477,0.6135453960862335,0.5721119915955025,0.8040493274848429,0.6023047440651336,0.5706029150941455,0.6949730532541328,0.7181539967613498,0.6805989092991813,0.5074617936694054,0.4282542852457665,0.6755192771276972,0.4894944278027293,0.27221571833645875,0.21669422118281448,0.3659191843241097,0.6643686690072047,0.5026293496735647,0.46885784489498433,0.4757001668575187,0.19136428280839782,0.5348633871160979,0.43495230894041564,0.5648910089348089,0.12276237479631248,0.17025462971679392,0.35818424029748025,0.7044780883188505,0.37397001696444704,0.5077877473818102,0.12492384709488272,0.1919848932285852,0.5037956458321848,0.6006263452986852,0.6770530059461083,0.6043392150294135,0.5152537916465831,0.4715521564305754,0.3926767458275576,0.46553968303701904,0.7141579360289766,0.5921442370321446,0.6708186996454826,0.38990380189437746,0.03170379398550408,0.421388159231726,0.3310425735121821,0.10384445419882911,0.08627013979793972,0.6610037800262123,0.2541360958500673,0.34724438329620305,0.1311615931344171,0.7635049887821963,0.3429816030130593,0.6759223556783228,0.4367941381243475,0.6984609856158632,0.35104484958089976,1.0,0.3879999856728323,0.20200839075156496,0.7007081687149195,0.6533651187750708,0.5325171278002327,0.6153177025649766,0.5834301761134341,0.2794175139106845,0.6974484228874435,0.44422468938753495,0.3758075034975275,0.7239110237103991,0.7695784477377325
Thal_PuL_R,0.034197308654246104,0.14910911984871947,0.3862648966810328,0.316532993361667,0.14981473574877988,0.35026024488327834,0.5534713809793345,0.6945131498620876,0.03335108365294572,0.47699560516383294,0.5826144573002966,0.7598002880601649,0.36218060910902666,0.37193083064802934,0.2650960568236027,0.2955770601179276,0.03705258927361291,0.7105956051524744,-0.04533226116173796,0.6946552474418028,-0.05653661037773687,0.3655734320102191,0.6490104587594813,0.7865848998813914,0.37248607305146914,0.8001949208449466,0.09129823154996251,0.36202588652155226,0.3827365587264343,0.4790744601566455,-0.05888163650356961,0.5454693521537408,0.3808767137247335,0.5888096251086335,0.27537822976685167,0.7446806178085046,-0.08096884748652265,0.4740856468292824,0.6726625723009695,0.6744729491086724,0.3631060193682165,0.7098535379172506,0.02812337400570037,0.6521187190687545,0.36963920838660114,0.4818916517995417,0.5551613508135309,0.5289647935386793,0.6662688373293024,0.3891256667542148,0.5084738058898316,0.5180248979810067,0.5309218421482441,0.19633645556591575,0.7029513028886952,0.1817644889285514,0.20826875601160522,0.7845041511944404,0.26599738998919603,0.36891868054607324,0.7109790915262596,0.21113381991432326,0.2889269263469331,0.3007449384686948,0.1935570766124567,0.7415521955628906,0.054686266278791036,0.6827545876633578,0.6801002947844427,-0.1353524979672086,0.6625395316420345,0.6298179321531965,0.2670616138490435,0.5411240795640717,0.4575184659112785,0.33837303719418904,0.11069556040862029,0.4155348129785492,0.08082820593780338,0.012801307629824904,0.33543670332976094,0.43752247673357564,0.5985709272906719,0.35203143503703144,0.2668931050979076,-0.23126139507480203,0.5828390153348207,0.411714915141152,0.7462679908633763,0.5690798479234358,-0.1676081627189761,0.6147960126299153,0.40920807970234446,0.43442471396319887,0.11273288847516108,0.5689328461842384,0.630755515931597,0.13753825944772108,0.2707601171045815,0.7488831498403858,0.47342958588172895,0.7951024592455336,0.5099977740394995,0.6307959863141068,0.43533885432659036,0.7410482199377226,0.3879999856728323,1.0,-0.3080784503942549,0.34357954220434206,0.4447619187336249,0.14510766949228604,0.2909034453270295,0.48822757567031955,0.46959670432294365,0.24345363307673865,0.30531032109435924,0.4112052136317375,0.45483706500081716,0.43416876791320425
OFCmed_R,-0.05690393363391303,0.24556118546320646,0.38042267945577884,0.27240860889902635,-0.2433867092989772,0.31165504951970735,-0.07831315057947633,-0.4411058430971511,0.28951329268131776,-0.1668184191543027,0.03428563492080749,-0.4640469974229512,0.4972590777516571,0.46546414691335364,0.29287113941334714,0.04723579324775535,0.37835681739627286,-0.2580302454817122,0.7795932802328491,-0.13166160822443648,0.6481013102664351,-0.17728023476250196,0.021833311348883135,-0.33248698857593456,0.43571197596837336,-0.4229847064692325,0.15730166280182012,-0.16866570500119765,-0.22294909560139264,0.13152730936042586,0.5282852384579435,-0.009457886340758734,0.027080156920679777,-0.10443066668685705,0.11452665011198213,-0.18891864550185208,0.5244735276630818,-0.07685446648666423,-0.12817132416006655,0.008007560834925109,0.3792582850598497,-0.009888357147242682,0.5946690247974613,0.18631553231342665,0.3604840904398559,0.4234149747426453,-0.04317752964955184,0.44014976853202836,0.08761882389997533,0.30225846416905877,0.1880437249020756,0.218510976061499,0.12589247025513278,0.512540612931036,0.12873419798152713,0.46683651199293674,0.07475185365565759,-0.2610713862193643,0.2941136027100193,0.3372565848952468,-0.3840857099956236,-0.06889855290887072,-0.09318410829986681,0.08520298737558203,0.3898990977911371,-0.1831569428995389,0.5230372126942217,-0.4830302655026634,-0.03329909306806754,0.6453106839920503,-0.17541614832680627,-0.33098315256229327,0.4835139810892419,-0.14146852439688,0.19141482205832602,-0.32460773480348737,0.6217620619942458,-0.08808318722960923,0.7307597696884044,0.6925954177783945,0.24062374943408787,0.22671235236835727,0.24509781477981757,0.34378928461604913,0.2655192987879882,0.6610420382354908,-0.21612771665108002,0.1770058575917091,-0.05178227544294683,0.0765092224013674,0.6341346332622242,-0.6426487003534659,0.017038625829151957,0.05990361956808619,0.4869018887028644,-0.33517107968858567,0.11266011475251991,-0.16421658441886097,-0.05952985248350344,-0.3827012793097234,0.3700390385914527,-0.3178143469621162,0.12471844580726178,-0.12161510246344522,0.21793066807882325,-0.4407951519902593,0.20200839075156496,-0.3080784503942549,1.0,0.49792834921504214,0.060082838618259554,0.3646651682086333,0.211484429173146,0.24679629627586808,0.16009135520025153,0.5202673774358805,0.22848327147962855,-0.09136171884398679,0.3600036278821026,0.35713543511049195
Vermis_1_2,0.0606382498609132,0.2085523777917509,0.6862324768468209,0.6036818229526671,0.02918901338637811,0.2894115876096091,0.4299359214948135,0.18622927702870312,0.4318927889527726,0.45125419086992336,0.5180360034895539,-0.005980310502254843,0.7116318549530197,0.7930735110241679,0.48755019247524295,0.28133778411625526,0.6031304699985127,0.2413308919918566,0.41282178849139917,0.33867337636784045,0.5481878184178474,0.2768979418183216,0.6261897028335557,0.38171470595688994,0.7876512363472146,0.1421879275292013,0.2831086405555763,0.3607943433062555,0.2290755483484623,0.5415434306746749,0.5967056994314179,0.47165248109366104,0.28173066665983665,0.3298564382495482,0.2571476355969873,0.2677282044430626,0.6428744776308034,0.2522374219797344,0.5174750521377708,0.6644651545150076,0.7531766283914728,0.6401398030122213,0.647675508230942,0.6206226968585105,0.7749758465135291,0.7942958854940342,0.4335302695740474,0.6614782973514787,0.6014681808036889,0.6213237492745826,0.6873890413055901,0.669345649827251,0.6223300303220615,0.7818741530745148,0.7460328710899348,0.7120724494724678,0.5314466582078834,0.3445752152476764,0.619876437370004,0.587305959988452,0.19065498582128132,0.19845699261489425,0.26661708856917193,0.5849612084066986,0.5947996712798387,0.3654256143055921,0.6158183326953192,0.0784131212645287,0.5021606918607779,0.6008027404353384,0.43347090992515996,0.037845271323019104,0.3479650700928093,0.3300531737904032,0.6223533993541054,0.2932454830270864,0.6948353593590494,0.17748228970346971,0.41475051287149556,0.6748383442304833,0.6898446531175239,0.667580049490382,0.6793694093338691,0.6017498471024803,0.5276599010611367,0.55236333797715,0.35810815801358226,0.6872715558116776,0.596483676369956,0.6925887643813751,0.5066126145788203,-0.16266494045404165,0.3915369738321962,0.38766752370447083,0.26020500695207854,-0.01366485389070842,0.6755086750303751,0.17283208859166366,0.31127313562773895,0.14205990133665367,0.8112063846072405,0.22825748199884982,0.6891929752762899,0.40823012893938254,0.6898038977846642,0.23158298474017056,0.7007081687149195,0.34357954220434206,0.49792834921504214,1.0,0.5401707261587807,0.580934244574144,0.6404759690432206,0.6563372550312346,0.39262656591258555,0.7568584973064941,0.5553553657377021,0.27120835794068265,0.8194559201359121,0.8092066380629209
Frontal_Inf_Oper_L,-0.09755551747856565,0.35756817611972286,0.5256144252818367,0.4797417800184898,0.42842768858392016,-0.0824038067376136,0.394514779960516,0.45268146015978444,0.2807129246128673,0.6033173094687697,0.5328138965678327,0.3165075022639534,0.4642427886059297,0.5561173816674121,0.20947685829971588,0.4925335113448838,0.555957326368989,0.42557365710030576,-0.061118735511698184,0.5830354409687241,0.08227158444402674,0.5850898551175733,0.6687347820641811,0.5391884431011442,0.5535428040016327,0.4391627558680752,0.4414861790979621,0.4895580176331743,0.5202580119668173,0.487173894353225,0.39323519489095854,0.5898522638376376,0.16330610516845456,0.2984683880187641,0.015392700637814873,0.469437411269209,0.3612918991555193,0.4307063502052343,0.6301224847404013,0.7193317584641737,0.5980152965614023,0.6357769078225323,0.2316346142523441,0.5021849759756566,0.5426060973299828,0.4256510703614014,0.8075959912703222,0.2916000795614539,0.628152852425546,0.48406497832944484,0.5477647031112205,0.43804353902412313,0.6740567090752985,0.4273473072074799,0.6824982450704814,0.5173508647049199,0.4190095673861408,0.5913886236721259,0.5412478201215315,0.38214689118655976,0.40310288853994647,0.39830937648741943,0.6037215385160389,0.6157957855285298,0.3990892634670225,0.6819240736895357,0.21874765885504335,0.4324434003449828,0.6679897997476838,0.269267171497744,0.7090467354741605,0.21247108852988167,0.031201494619437962,0.32757057815711527,0.6513899060001566,0.4357199169067339,0.3128283904195645,0.16995204339896147,-0.005629192138220215,0.25553888377628675,0.47483685184082286,0.8206131857343457,0.5359836480463065,0.46174519102412026,0.4485013262567701,0.15651179823552303,0.6298089346769309,0.6268046485652662,0.5386463623424711,0.5583642408474231,0.21428877036274416,0.12971395330104615,0.47358922560498806,0.5576730614148734,-0.15761864738434186,0.07297468564831183,0.6394127619931679,0.36646802518967614,0.5234389136203405,0.27160981569717363,0.6569209798211866,0.5501961064942918,0.5514537003025858,0.5597293789141018,0.6425417531163071,0.5131970198037569,0.6533651187750708,0.4447619187336249,0.060082838618259554,0.5401707261587807,1.0,0.3913137335500038,0.6160838554962593,0.5459989934670223,0.46819622160784746,0.5669337458486401,0.4364664604826134,0.39209862760349123,0.5929549178332266,0.6517177209346631
