,Thal_PuL_L,Frontal_Inf_Oper_R,Vermis_8,ACC_pre_L,Thal_Re_L,Frontal_Mid_2_R,Occipital_Sup_L,Precuneus_R,Thal_VPL_L,Cerebellum_7b_L,Vermis_10,Parietal_Sup_R,ACC_sup_L,Cerebellum_3_R,Thal_AV_R,Occipital_Mid_R,ACC_pre_R,Cingulate_Mid_L,Rectus_L,Caudate_R,Amygdala_L,Calcarine_R,Rectus_R,Thal_MDm_R,Occipital_Inf_R,Thal_PuA_L,Pallidum_R,OFCpost_R,Angular_R,Fusiform_L,Hippocampus_R,Occipital_Inf_L,Cingulate_Post_R,OFCant_R,Thal_VA_L,Cerebellum_10_L,Heschl_R,SN_pr_R,Thal_LGN_R,Frontal_Mid_2_L,Insula_L,ACC_sup_R,Temporal_Pole_Mid_R,SupraMarginal_L,Temporal_Sup_R,Parietal_Inf_R,Cerebellum_8_R,OFClat_L,Thal_VL_R,OFCmed_L,SN_pc_L,Occipital_Mid_L,Thal_LP_L,Insula_R,Raphe_M,Thal_PuM_R,Thal_VA_R,Thal_VL_L,Thal_MDm_L,Frontal_Inf_Oper_L,OFCmed_R,Frontal_Sup_2_R,Frontal_Inf_Orb_2_R,LC_L,Red_N_L,Cerebellum_9_R,Temporal_Pole_Sup_L,ACC_sub_R,Temporal_Pole_Mid_L,Cerebellum_7b_R,Parietal_Inf_L,SN_pr_L,Frontal_Sup_Medial_R,N_Acc_R,Thal_MDl_R
Thal_VL_R,0.5499671548118814,0.3261910819865074,0.3790091798770985,0.4796674691429268,0.43951087765523583,0.6611172338915525,0.21808824250857853,0.46302328476163024,0.8097631980599856,0.4869878797697246,0.6308161398561071,0.15368214907699287,0.6923924896648156,0.7322276914266933,0.3954554401002649,0.10288048334627145,0.6683532176650205,0.44823007234652734,0.44890096818854786,0.6923667065274918,0.37651654281915486,0.5640987686355641,0.4983894059155546,0.5166789774091152,-0.02273844158643589,0.590687067084667,0.39824197933547295,0.5145028184398399,0.26507135790033887,0.6028421816843833,0.6344503039744585,0.20406917319701987,0.3837796188888331,0.5126156715326207,0.5792706049124356,0.5591981763382232,0.36984835818377043,0.3765207757518438,0.3463261723547113,0.6388524023499706,0.32827535518752904,0.7700522227197627,0.26165159405086336,0.3977164165980248,0.5853720294231421,0.43931214629710286,0.40460692561729134,0.44853988724781446,1.0,0.5420630247046428,0.119323581025308,0.25277949531171934,0.7669135804478556,0.46795565950536916,0.33088512221863103,0.6748155816583598,0.31142062450392644,0.6068152769572034,0.8011193013002224,0.5021849759756566,0.18631553231342665,0.6551325164787025,0.5101042989517423,-0.03785341342752293,0.5761925254198633,0.5341765817194327,0.3223790746749606,0.38397119839759597,0.12077825018405969,0.1542800862336506,0.46699576505414125,0.6047572996605355,0.5632687391248438,0.47749942270239976,0.5717558408242743
OFCmed_L,0.1644355648999908,-0.04394484790988853,0.5206792046403415,0.40748476499068376,0.38804761675361854,0.3624562853802645,-0.08256099366642441,0.10445647002084629,0.5979314302218869,0.18432876240886525,0.39418915171670027,0.12879155319671293,0.19608161263626422,0.4581493026093291,-0.2358945235383328,-0.05024188765619278,0.4104102988288894,0.05306580673921068,0.5845432030850957,0.3486664125063462,0.29518341286580274,0.10373501210350962,0.6780783800499822,0.259333126824861,-0.25658784143044366,0.12607795372811179,0.12001303650916335,0.30519783636869696,-0.05807570805004845,0.30398079020072005,0.3066265361164981,0.09091542151719778,0.0405685580210045,0.7813695033283138,0.30023740053491726,0.17025462971679392,0.016055143336372552,0.12343920965575678,0.34678928179218793,0.27766686174784977,0.26922374203763855,0.3474789414370443,0.3558940087171962,0.1322080495146708,0.355197123185192,0.11301070985783776,0.12245799307198606,0.6548264889274272,0.5420630247046428,1.0,-0.12019327160231708,0.038802407339754756,0.30869149148486363,0.14926355651615908,0.049874121663658906,0.289164467816977,0.034574827768260784,0.3767754447814726,0.38028801465508855,0.031201494619437962,0.4835139810892419,0.27637517924810695,0.05321142538594253,-0.2958770256924013,0.36639878270288967,0.3077739401503742,0.21282718161515585,0.2588067536294503,0.2159054231648646,-0.07738042229342786,0.16786379794538367,0.4119181728268748,0.15273461682382558,0.3902979721554304,0.6172477469352976
SN_pc_L,0.5187418075745169,0.5817605259414971,-0.14218393821856964,0.5562383029778027,-0.12181941476442708,0.5154545547107927,-0.11098290108962108,0.07228919489176078,0.20784364825985963,0.5148924274559825,0.2114027194422992,-0.3112476568816653,0.5170961857633088,0.16237830567903963,0.4751707654468254,-0.410701572089618,0.4498303921950097,0.03684398041532285,0.17664323855875114,0.4643161819536669,0.5649535507187485,0.1769379634172734,-0.018812387405794842,0.0926532243334943,-0.07988676364309823,0.5408080243685939,0.5186551084764871,0.5340361877917559,-0.11513826984689245,0.4890477484744425,0.4148797247666603,-0.03380966311713842,0.2469748827522511,0.06951831452739624,0.3839870719771622,0.3293919045790948,0.66067124892193,0.6842277886124237,-0.07244168625378887,0.45845886990161283,0.5093743256814472,0.35945807789754525,-0.269946752743412,0.12773301582212845,0.09630612833921001,0.09285899081307307,0.30957264109812954,-0.05789763593361043,0.119323581025308,-0.12019327160231708,1.0,-0.15869323183080214,0.4003360042628492,0.3963864194236312,0.17778557936727504,0.2973273124884472,0.6625313233797033,0.5694754205885935,0.20236027107553753,0.370955960892086,0.320846236700904,0.6077388898583965,0.29166447272478363,0.06304805771916094,0.48828102634727416,0.2348336194925034,0.4679748994587993,0.48397966245649726,0.16075752422937672,-0.0055709386823973315,-0.10940014457245838,0.5300070955343569,0.5923037236180277,-0.45331261252429844,-0.028756520036996688
Occipital_Mid_L,0.05086244615463286,0.029188145831076408,-0.03916059885332606,-0.3351138735109631,0.2263698514264558,-0.03939731166600387,0.8268228995217909,0.5195135746899112,0.12375195326689536,0.05358016596327158,0.2463615975289518,0.577862402920132,0.22235077878964288,0.08469749628552167,0.07783492876464615,0.7138773343429706,-0.18687056438750832,0.4819582268454127,-0.2998738477025685,-0.2143695772826589,-0.3978914910783243,0.40284295015468286,-0.24793942050033557,0.22478121855240518,0.4301946836254005,-0.20018325437020035,-0.44845032427698994,-0.2572149955122693,0.7108657937086827,0.1572251577857655,-0.23945233067209518,0.6517752124690125,0.2906975852050528,-0.1632270470006395,0.005886140093422854,0.03783455594904389,-0.3402406480388808,-0.1567487135827262,0.28689204712170135,-0.008655975525193682,-0.018588983947476555,0.1988499979831062,0.45110738052623006,0.5830571045485365,0.16799215005032703,0.55536588328181,0.4442460063245764,-0.11683067381751568,0.25277949531171934,0.038802407339754756,-0.15869323183080214,1.0,0.16454961505957125,0.08688137219367212,0.05644273873837194,0.27292173088986615,-0.3455299278569694,-0.27971616723588744,0.3594556746418702,0.21939838654067662,-0.481612052944666,-0.07463711752324788,-0.03506764362055298,0.08870957408189907,0.06625318466773306,0.31640925814140863,0.1980315099645062,-0.3790685420857727,0.0697743777115749,0.20730542910698932,0.6935408425874431,-0.0963494680188542,0.036293899896080804,0.5896096484495678,0.20440749583865284
Thal_LP_L,0.8038632344469764,0.45477666190017313,0.2206242086963631,0.5330512790970464,0.2609666517265359,0.7183529141690727,0.13410600555261848,0.4087338465140744,0.7517813523957763,0.4656993119800593,0.5106248573330433,0.09965585327784848,0.8251293911441822,0.646526399469881,0.5349612707269181,-0.005225228667612915,0.6950687074174149,0.5403965877513693,0.3901705480875771,0.7585096102290392,0.4620057463749024,0.5278782712570251,0.3775015712913239,0.5020550882334415,-0.0444122204627344,0.7117372373622931,0.5346726167721371,0.5855457700492295,0.24675424095713328,0.6357396251906193,0.6391298563013761,0.05346281252030318,0.3689182338485616,0.3599292218735902,0.5373447824534499,0.6043392150294135,0.5528319005528403,0.5159791222562339,0.17560510132036755,0.6761184382803689,0.3929789292565184,0.8494583835145391,0.042488711725177646,0.41789099152371256,0.5242034892357346,0.507956267861105,0.3932167757357582,0.2759243120512896,0.7669135804478556,0.30869149148486363,0.4003360042628492,0.16454961505957125,1.0,0.5478061471773844,0.3160745699718367,0.5827933082439658,0.4767892467897156,0.6743549569863757,0.6916212249133877,0.5359836480463065,0.24509781477981757,0.7441717693515487,0.4708028840265005,0.08390890331072062,0.5448727176587391,0.470383985187324,0.3202243893541834,0.4416288975574201,0.14405443952113717,0.070122018704582,0.40970179699560905,0.5760526114911949,0.6906390927127691,0.1725523091364995,0.30768507380857407
Insula_R,0.6042424829348537,0.7776861403640669,0.16151834383692495,0.5766192642536099,0.31766124867512735,0.6893213801153446,0.14926968126451676,0.48915712125697025,0.4244994630835216,0.3376590151166763,0.5885875168178022,0.15075934543967945,0.6872852247284433,0.7034844891960174,0.36137812755843834,0.07632495525661426,0.5762747536785923,0.4341883822858844,0.10996930330546101,0.6247335110797159,0.29666765346833773,0.5364310116923275,0.2829929878230854,0.7323538165353104,0.18330414621761862,0.41568384674347103,0.6269589046544789,0.4322474802026395,0.28533483824054523,0.5703448042560685,0.6583506886479945,0.17347609688641916,0.21810233762803719,0.13305301669703803,0.5800371784234358,0.7141579360289766,0.5814446306042154,0.507901950428988,0.5096055774874652,0.7164509844769049,0.8270703787599353,0.6711077830795056,-0.13395215223680573,0.336130185730803,0.6804783227785085,0.4906709124182943,0.35692287967190955,0.12952641360221742,0.46795565950536916,0.14926355651615908,0.3963864194236312,0.08688137219367212,0.5478061471773844,1.0,0.39307366241936936,0.47748970201721863,0.5746903097799421,0.3953923557311042,0.6077404152558593,0.6268046485652662,0.1770058575917091,0.6667234618044935,0.6210570160633784,0.05481024164307914,0.4421018102263232,0.33711790679176945,0.2078513518044956,0.5526023939615115,-0.009742683192973762,0.18615879734623703,0.3331844060351709,0.35865878017870767,0.7004857160462206,0.011738072289697978,-0.0075198722041250375
Raphe_M,0.28342327116157795,0.3892860674669135,0.499339308197693,0.12408524649906034,-0.08971787319642466,0.39951975124598355,0.13015397055758868,0.19805401033441883,0.09885204044548684,0.5456030229867285,0.689697820602783,-0.11230715231886138,0.4335858629862154,0.34378257317901384,0.508714542300879,0.07330691787545611,0.269359136739744,0.24304669283962355,0.02119667608492054,0.4087383521111045,-0.03775094346152371,0.6507451870113219,-0.058732819526457786,0.18914764755751248,0.5057741547726664,0.40456948576066676,0.18032663251150277,0.5287086497084212,0.16385090752771303,0.43175866510447614,0.4565875950697529,0.43369344200420307,0.13933218320202562,-0.018871013773759365,0.23444306252204353,0.34724438329620305,0.38139284807777135,0.28924468664290326,-0.023193773841329025,0.3359281528106373,0.2044610125390526,0.4352501224584102,0.1310544343705868,0.30398270536225436,0.44575614578546824,0.2753420509066846,0.5729604187013099,-0.22392017504832526,0.33088512221863103,0.049874121663658906,0.17778557936727504,0.05644273873837194,0.3160745699718367,0.39307366241936936,1.0,0.345422734099124,0.22942242379647274,0.12491048492201257,0.30768904525509067,0.5234389136203405,-0.05952985248350344,0.3755072516469917,0.33714290152513937,-0.43851214756099177,0.40907507733305204,0.6504673888101824,0.38483080547336346,0.16035815120603558,-0.34046820809279194,0.49902131619064677,0.3313060254479561,0.22153191820261556,0.3873096251865505,0.13626410054891372,-0.10708662267206535
Thal_PuM_R,0.5196322710700312,0.3886596113134781,0.2661380462675438,0.37726769310024366,0.2766897634115514,0.4763433440018244,0.4469133974008281,0.6438624236255954,0.5502182609922436,0.41116515478250043,0.5490371385582655,0.22075362096714413,0.597077215141613,0.5200133801325182,0.4147859260092542,0.1504737118563571,0.4642237886830007,0.4573856201918386,0.34961832206842824,0.5051849541830921,0.34733719839293126,0.5286536126368925,0.2669663153374806,0.5056770080774734,0.07844264475438217,0.5032003330678222,0.31416931469818593,0.4393305202795442,0.3922670614838851,0.5319755397855371,0.4860487238869976,0.2463413273284108,0.5649692464593383,0.2789599634977697,0.5479689865911902,0.44681901409855584,0.3894068932011212,0.2994466680578014,0.3012259662781952,0.49964116413189574,0.406094305332086,0.6214222800732409,0.11039586865527287,0.4479184806417295,0.4468909652259996,0.43649888891949706,0.4434917102652535,0.28555730251831163,0.6748155816583598,0.289164467816977,0.2973273124884472,0.27292173088986615,0.5827933082439658,0.47748970201721863,0.345422734099124,1.0,0.36450563718053547,0.4709413159107862,0.780930041763154,0.5906405665133801,0.09308640002383038,0.5274007499996292,0.278251392809579,-0.06361265221953613,0.419725111487596,0.5034465298935178,0.3985310664349203,0.24715114730610468,0.16873278514640713,0.11904169160693126,0.4741772122825819,0.6181058585444394,0.5387340093409053,0.3383660653047934,0.4040436873303371
Thal_VA_R,0.6105162380008329,0.5551978449259761,0.04548989978201104,0.7527064005844264,-0.026230248055193136,0.6642980873663975,-0.2544641879653578,0.1377247710658845,0.37478840449857415,0.4238990929175223,0.2648711747655364,-0.29261443799026715,0.5105449391411583,0.35959796193015886,0.4159409336907285,-0.521515336737974,0.6412636905266311,0.09174995223956955,0.37209766165847835,0.6949466452401535,0.6593752560824369,0.1736813238566896,0.3029829906417284,0.3220815252054547,-0.3032835080920243,0.5855459122011221,0.7657605436331669,0.6442200913321019,-0.13892206762584935,0.48018554614151227,0.602314360272617,-0.2047928139910326,0.30319199900082405,0.30288474685281497,0.512472853330699,0.4666453312455156,0.7831348428786724,0.5799616204777336,-0.007783436147973382,0.6392639103283947,0.6239088335056326,0.4481737988480333,-0.377614790307192,0.030420076038276258,0.3396053439875236,0.10075987641295645,0.12463926839072159,0.1806106785160355,0.31142062450392644,0.034574827768260784,0.6625313233797033,-0.3455299278569694,0.4767892467897156,0.5746903097799421,0.22942242379647274,0.36450563718053547,1.0,0.7149437537605597,0.3836861681929025,0.39323519489095854,0.5282852384579435,0.7061313095297087,0.36566823648312285,0.008339353370639457,0.4245400308234264,0.11937751064526161,0.2630131375010974,0.6605522218910903,0.14139059381431987,-0.06142715884169612,-0.11192160348758702,0.49908651185608194,0.6433194271009784,-0.46562916924554165,0.042710896516178015
Thal_VL_L,0.6504110245611557,0.4128567433192642,0.10115008245204488,0.8214662402886082,0.10626839295212534,0.7383171433381589,-0.28307861241564386,0.1291574937216659,0.7506842406927913,0.5147434881347586,0.3121440079854967,-0.24650870504424718,0.5963288931018287,0.5184747687672707,0.3702300625934772,-0.5396362192437764,0.812135850061639,0.10659686848264312,0.6509077045734335,0.8160831270520849,0.8278746119283333,0.1484704276528016,0.5786811161191435,0.22585933345107329,-0.47348468121259984,0.7096163363549199,0.7211382655565265,0.7246681163414173,-0.23077206799663702,0.5846726517821978,0.685369733303011,-0.22949047953422108,0.36103185096911355,0.6234556001450945,0.5862311233656998,0.5077877473818102,0.6827933530648698,0.6506987900929403,0.003817645583771971,0.6870179999555919,0.44589344526409685,0.6094907041622498,-0.1752899147800259,0.10674088970253724,0.3455299706253773,0.07745533759963737,0.16970521063215793,0.5055347311741935,0.6068152769572034,0.3767754447814726,0.5694754205885935,-0.27971616723588744,0.6743549569863757,0.3953923557311042,0.12491048492201257,0.4709413159107862,0.7149437537605597,1.0,0.5048613367426078,0.3128283904195645,0.6217620619942458,0.7966191733311019,0.4023620247916393,0.08532387820467488,0.5891522820684605,0.23479599607664428,0.31174721996582316,0.6823059541454601,0.27096214771070576,-0.1399507207961234,-0.07201711752425,0.757901080344278,0.638577555526933,-0.20031818734820936,0.443188924480092
Thal_MDm_L,0.6438560229259248,0.39200066510287385,0.1970116088545926,0.4099921600083764,0.4439876124326276,0.5987560230615289,0.45827832510360045,0.6819398918244627,0.7066625531130266,0.38861829956273775,0.6037562293749056,0.4099590072513686,0.6684742612223177,0.6356395713175456,0.3983381667256101,0.19945476623386296,0.5578081554432122,0.6466266796741128,0.30151273008487545,0.5516009937243691,0.2861204100071257,0.5444581719205323,0.37887986685458436,0.6967045205131291,0.033426293195939524,0.4261589817461282,0.3873364828494162,0.3647262043334441,0.4786250242598679,0.6092620810134856,0.4873471549302528,0.31038870357984216,0.49672486980845787,0.3839988076363864,0.5610997300830904,0.5718787640910719,0.35647065986019133,0.31423763196340704,0.4208601641507561,0.6403388401629244,0.4168679334503745,0.739040515699657,0.11014678659013982,0.4736765710504506,0.5828624921030493,0.6096813598422286,0.39346066680259933,0.3834161699572572,0.8011193013002224,0.38028801465508855,0.20236027107553753,0.3594556746418702,0.6916212249133877,0.6077404152558593,0.30768904525509067,0.780930041763154,0.3836861681929025,0.5048613367426078,1.0,0.5627239169594058,0.0792382438103882,0.6040281286699604,0.38675364522085,0.026454695886905695,0.41861434711664036,0.43533049993738143,0.27208060611954327,0.27740642019038375,0.1506998704341549,0.06918648589541583,0.5853255296438545,0.5042897851172748,0.5839272919885522,0.4144968899129333,0.4727309305713804
Frontal_Inf_Oper_L,0.5459989934670223,0.6157957855285298,0.35756817611972286,0.25553888377628675,0.13369359847007006,0.5535428040016327,0.34958660384751894,0.5619484335978808,0.2916000795614539,0.38452300306627507,0.6740567090752985,0.07297468564831183,0.6394127619931679,0.5929549178332266,0.4895580176331743,0.12971395330104615,0.4320782393058553,0.5680894467408449,0.1088282090287875,0.5669337458486401,0.08227158444402674,0.7090467354741605,0.040415571017173336,0.487173894353225,0.3618932489391806,0.4485013262567701,0.3612918991555193,0.43347654257323515,0.4324434003449828,0.43804353902412313,0.5173508647049199,0.27178925510255925,0.4925335113448838,-0.005629192138220215,0.4797417800184898,0.6533651187750708,0.555957326368989,0.3913137335500038,0.16330610516845456,0.5980152965614023,0.3990892634670225,0.6621242048084084,0.16653324824758556,0.5830354409687241,0.6513899060001566,0.48690283605149187,0.6654106122508546,-0.15761864738434186,0.5021849759756566,0.031201494619437962,0.370955960892086,0.21939838654067662,0.5359836480463065,0.6268046485652662,0.5234389136203405,0.5906405665133801,0.39323519489095854,0.3128283904195645,0.5627239169594058,1.0,0.060082838618259554,0.5426060973299828,0.4190095673861408,-0.09755551747856565,0.38214689118655976,0.5858201794488777,0.21902571438805715,0.269267171497744,-0.21558900108829837,0.42842768858392016,0.5501961064942918,0.3632738617545443,0.6425417531163071,0.21247108852988167,-0.0824038067376136
OFCmed_R,0.24679629627586808,0.08520298737558203,0.24556118546320646,0.6925954177783945,0.058252647549268566,0.43571197596837336,-0.5357311839738653,-0.19089664342498103,0.44014976853202836,0.1783918821897557,0.12589247025513278,-0.33517107968858567,0.11266011475251991,0.3600036278821026,-0.16866570500119765,-0.6426487003534659,0.5497368197996084,-0.2444077797239766,0.7372304569221059,0.5202673774358805,0.6481013102664351,-0.17541614832680627,0.7158658371653868,0.13152730936042586,-0.6093164113025255,0.2655192987879882,0.5244735276630818,0.5834930128237062,-0.4830302655026634,0.218510976061499,0.46683651199293674,-0.4358173087657815,0.04723579324775535,0.7307597696884044,0.27240860889902635,0.20200839075156496,0.37835681739627286,0.3646651682086333,0.027080156920679777,0.3792582850598497,0.3898990977911371,0.18444184267653374,-0.2344314008363613,-0.13166160822443648,0.19141482205832602,-0.28673681119793487,-0.0983834211768032,0.4869018887028644,0.18631553231342665,0.4835139810892419,0.320846236700904,-0.481612052944666,0.24509781477981757,0.1770058575917091,-0.05952985248350344,0.09308640002383038,0.5282852384579435,0.6217620619942458,0.0792382438103882,0.060082838618259554,1.0,0.3604840904398559,0.07475185365565759,-0.05690393363391303,0.3372565848952468,0.04641523597539443,-0.06320566567919181,0.6453106839920503,0.08356820236597971,-0.2433867092989772,-0.3178143469621162,0.4431075439629869,0.21793066807882325,-0.33098315256229327,0.31165504951970735
Frontal_Sup_2_R,0.7530953596822183,0.7341161087032327,0.13375563086700162,0.7573645479046219,0.04798780737537471,0.9070784726293201,-0.0824468651291422,0.3481464567389321,0.667211212547603,0.6229777083356162,0.546410099127141,-0.08996168376984891,0.8650912860631295,0.6449335516570718,0.5899302609255241,-0.24351175568670835,0.8140797122667005,0.3695569149003759,0.4172193647788345,0.8716556627541894,0.6532945674224921,0.49460171821230503,0.3351290713314834,0.3370952494684282,-0.08550705399582596,0.7493890307628452,0.6751908991913989,0.7489006407223737,0.059066727576627044,0.7501424240226275,0.7300749755166449,0.040340798745078225,0.2941467506974564,0.403979269725396,0.6286100417966924,0.6968674402952972,0.764684387186363,0.7292532782076309,0.06960384760042311,0.826264559487767,0.5623002198461868,0.8206146761631843,-0.07808778963944982,0.314207386107893,0.5673572968036625,0.41503962557454344,0.37076698665727176,0.2600730343397609,0.6551325164787025,0.27637517924810695,0.6077388898583965,-0.07463711752324788,0.7441717693515487,0.6667234618044935,0.3755072516469917,0.5274007499996292,0.7061313095297087,0.7966191733311019,0.6040281286699604,0.5426060973299828,0.3604840904398559,1.0,0.5258307608401024,0.04372607862769443,0.6519078308719897,0.4014420496960722,0.43866675569853025,0.5826935399002189,0.15040124743754765,0.04930076976236471,0.17404488434405377,0.6741822696413579,0.8919094963954832,-0.1024450352694466,0.24367090962206922
Frontal_Inf_Orb_2_R,0.3852629486232114,0.5570366085299809,0.07653487972364476,0.457673092530505,0.37277998311139815,0.5123061437718689,-0.06415843517319571,0.15561878078389133,0.3252836859109908,0.4422067637055606,0.4049307518449461,-0.19996034607972774,0.5532068361727966,0.5253143318201581,0.44363554348957346,-0.114805283158237,0.4974987361235092,0.1488320014897927,0.06589626182694559,0.5061050688785202,0.35401980943367994,0.319162587692939,0.2954338210896803,0.3924355947828898,0.15053554712604944,0.48681159192102846,0.6443183926017263,0.4593771143838128,-0.0039199045307479865,0.4069625838499418,0.6781852223854754,0.04947839019474271,0.15878083419982006,0.029393714937445786,0.49117130672921494,0.5074617936694054,0.4427310472857071,0.49979313868332087,0.3335745782703929,0.5208956220486809,0.47941286955106405,0.4897559604414215,-0.16501307609629964,-0.007957657040432636,0.35851648880435566,0.1547938508399894,0.2413896064864004,0.08479099919526668,0.5101042989517423,0.05321142538594253,0.29166447272478363,-0.03506764362055298,0.4708028840265005,0.6210570160633784,0.33714290152513937,0.278251392809579,0.36566823648312285,0.4023620247916393,0.38675364522085,0.4190095673861408,0.07475185365565759,0.5258307608401024,1.0,0.08629189179755362,0.3951620201272644,0.33432994132322935,0.18323430339154909,0.6479240590631579,-0.19488246267339251,0.3231181123807878,0.06435227037624976,0.3409906214616023,0.4392063466285991,0.021244631023681376,0.00011694482940054774
LC_L,0.07714031998835151,0.13718664932891023,-0.6707175561331831,0.0076589439937515165,0.03386931678321408,-0.011131221775340275,0.06083305389245754,0.18430540800072312,0.11644338849078466,-0.2554569761333574,-0.3552257971433902,0.23397707670714116,0.09944495340126103,0.03173042420342949,0.07492280304222457,0.0877336639701465,0.08043697968089725,0.11953201578912641,-0.09794381414379981,-0.023447963961792776,0.18888915638706094,-0.17083632387730213,0.02621615242689582,0.07299836689010226,-0.2833949995636902,-0.06781528572685058,0.11466910704096259,-0.23461049341011533,0.09659705871179677,0.019554727075694143,-0.05189821001624807,-0.31889485721139527,0.15815038240478946,-0.10392757332196036,0.01096417784209853,0.1444086944014913,-0.08249657614753554,0.08918147468319833,-0.01961366368738367,0.16911583890260967,-0.006823774673498019,0.022780121393523926,-0.3494689519971219,0.05885105419814816,-0.0644216843238013,0.08307643921724553,-0.23171034426265358,0.16174715142736062,-0.03785341342752293,-0.2958770256924013,0.06304805771916094,0.08870957408189907,0.08390890331072062,0.05481024164307914,-0.43851214756099177,-0.06361265221953613,0.008339353370639457,0.08532387820467488,0.026454695886905695,-0.09755551747856565,-0.05690393363391303,0.04372607862769443,0.08629189179755362,1.0,-0.09353071245933232,-0.4335994796322593,-0.3651972992801498,0.10604111561727472,0.19554070167719625,-0.4084561287984163,-0.061405969511299854,-0.00855431671575257,0.08655052141694553,-0.08362937601025897,0.11192658563809628
Red_N_L,0.42178338082453654,0.510798298247966,0.2628869438676045,0.6167565823630831,-0.03405105523251378,0.7114063752282718,-0.03884320445347662,0.11387381241963453,0.621043223880498,0.766328262415436,0.518643986048732,-0.19538259590807547,0.6076335431398097,0.5383815712410411,0.34726774127678434,-0.16768498974418236,0.6803377915551226,0.05149217379433114,0.37382174629368137,0.6494825672647064,0.4536859933019835,0.4665100813261766,0.28526663738721125,0.17807538926484598,0.022610280681131162,0.549219715128518,0.3664645653318049,0.6611542724197776,-0.06796755942968136,0.6382845533301408,0.6815243008716224,0.211445889520394,0.12209478836432301,0.41176822197446966,0.37418943954417616,0.4894944278027293,0.4701193461561058,0.721087961835577,0.08699421838042759,0.5418008819685413,0.5235186204877684,0.5812681478671059,0.09460677713658854,0.3861354854137793,0.4336989389314455,0.16957323897858229,0.4927530532510234,0.19955607396863975,0.5761925254198633,0.36639878270288967,0.48828102634727416,0.06625318466773306,0.5448727176587391,0.4421018102263232,0.40907507733305204,0.419725111487596,0.4245400308234264,0.5891522820684605,0.41861434711664036,0.38214689118655976,0.3372565848952468,0.6519078308719897,0.3951620201272644,-0.09353071245933232,1.0,0.5920482185584699,0.5272853035083623,0.4852327477312217,0.10647754218538898,0.2549041773305288,0.15466027555682987,0.6668286728803247,0.5567622673083611,0.04004409682337416,0.3872062660804028
Cerebellum_9_R,0.2956907106272302,0.3155271996922288,0.6260405578691703,0.1923660671681319,0.02602871125963344,0.42837657410413243,0.3102916369113713,0.24800015193331723,0.2974603142569842,0.6918660676181535,0.7274254017322677,-0.07288266947718412,0.5285617704992219,0.4530723739363317,0.4533649337527929,0.1845315904454816,0.3584042227985637,0.2504985399916979,0.1920888802280199,0.42662531555149846,-0.01044165810436506,0.7174275946618646,0.07985824629978026,0.2161134980604398,0.4725467537616661,0.4568461715081937,0.07795615437203478,0.5649611669839891,0.25419617939512196,0.4869427093667833,0.4751024755680622,0.5568393178513675,0.227894968775878,0.1448216793857071,0.23429614509829563,0.3083015356473117,0.26466782014139334,0.3443847967809544,0.08685864423581126,0.2922302129801333,0.27406326247059803,0.560971023153772,0.48278252233102725,0.45709650141966446,0.44603843201161925,0.3414464401113559,0.83176275534963,-0.12005804609662295,0.5341765817194327,0.3077739401503742,0.2348336194925034,0.31640925814140863,0.470383985187324,0.33711790679176945,0.6504673888101824,0.5034465298935178,0.11937751064526161,0.23479599607664428,0.43533049993738143,0.5858201794488777,0.04641523597539443,0.4014420496960722,0.33432994132322935,-0.4335994796322593,0.5920482185584699,1.0,0.5707435536177614,0.17079643138104367,-0.15550920396911966,0.5985712356693897,0.4515797738680011,0.37823627143042765,0.41115687636568027,0.2942547125041017,0.09833093566415638
Temporal_Pole_Sup_L,0.29175213334671857,0.3391864644611185,0.19931748206841937,0.2761089056124291,-0.0985401926474265,0.343195825382056,0.18453477038903773,0.0960163142195116,0.2085403877112043,0.6473526543162001,0.39142204402702857,-0.13512502174718855,0.4984595722870291,0.06863749230571027,0.4593570424033222,-0.03136394455206174,0.23543271896344115,0.046115396457506605,0.04212761428247026,0.26073390803594787,0.22741850915629658,0.41111923093413605,-0.15836440385179715,-0.04262576321810778,0.26702834830614774,0.49303827599782274,0.07314728713734205,0.4224600703132235,0.09506456313341187,0.5008290752815027,0.23436646076584522,0.4812369007064215,0.14767506915758138,0.058637474373089915,0.28893719948764035,0.09168390355892964,0.3501452585275459,0.3740583459964684,-0.0031913236305735593,0.19607666103041885,0.34267399243342783,0.38035242628792093,0.27916434964215864,0.2723377959144192,0.09917052466044796,0.2666988183278561,0.5685657461377562,-0.018017630480072218,0.3223790746749606,0.21282718161515585,0.4679748994587993,0.1980315099645062,0.3202243893541834,0.2078513518044956,0.38483080547336346,0.3985310664349203,0.2630131375010974,0.31174721996582316,0.27208060611954327,0.21902571438805715,-0.06320566567919181,0.43866675569853025,0.18323430339154909,-0.3651972992801498,0.5272853035083623,0.5707435536177614,1.0,0.07400189448570717,0.18209021184274432,0.30518123429217014,0.16831762921564966,0.39030856774624845,0.42006214612401765,0.02297238361747551,0.11578487596018334
