,Parietal_Sup_L,Cerebellum_3_L,Lingual_L,Thal_PuA_R,Thal_MGN_R,Frontal_Inf_Orb_2_L,Thal_VL_L,Cerebellum_10_R,Thal_PuM_L,Olfactory_L,VTA_R,Temporal_Pole_Sup_R,Rectus_L,Rolandic_Oper_L,Parietal_Sup_R,Paracentral_Lobule_R,Thal_MGN_L,Frontal_Sup_Medial_R,Angular_L,Thal_PuI_L,Temporal_Pole_Sup_L,Occipital_Inf_R,Frontal_Mid_2_R,ACC_pre_L,Thal_VPL_R,Frontal_Inf_Oper_L,Vermis_9,Cerebellum_7b_L,Heschl_L,Thal_PuL_L,Temporal_Pole_Mid_R,Postcentral_R,Cerebellum_Crus1_R,Pallidum_R,Thal_IL_L,Frontal_Inf_Tri_R,Calcarine_L,Cerebellum_Crus2_L,LC_L,Occipital_Mid_R,Cerebellum_4_5_R,Heschl_R,Cuneus_R,Vermis_7,Thal_MDm_R,Thal_LGN_R,Temporal_Sup_R,Fusiform_L,ACC_sub_R,Thal_MDm_L,Caudate_L,Cerebellum_Crus2_R,Thal_MDl_R,Thal_VPL_L,Angular_R,Vermis_10,Thal_IL_R,Occipital_Mid_L,Cerebellum_8_L,Cerebellum_6_L,ACC_sup_L,OFClat_L,Occipital_Sup_R,Thal_MDl_L,Frontal_Sup_2_R,Occipital_Inf_L,Thal_Re_L,ACC_pre_R,Thal_LP_L,SN_pc_R,Precuneus_R,Caudate_R,Vermis_3,Temporal_Sup_L,Raphe_D,Temporal_Inf_R,OFCpost_L,Insula_R,Fusiform_R,Thal_PuM_R
Thal_LGN_R,0.30971946003735845,0.3521412053387604,0.3724090633036095,0.4813697465447708,0.4563156934887388,0.09179353271233745,0.003817645583771971,0.374160852469848,0.016067241275180277,0.17139444434896858,-0.08554741900007995,-0.00650106303132824,0.038455412575757575,0.24594327798012575,0.3472759813316221,0.3567633210969439,-0.21027714726478838,0.05294890643647984,0.1599888723876545,0.0260066698469892,-0.0031913236305735593,0.06442732530164459,0.15847426544690968,0.17516872448361248,-0.09119479364624629,0.16330610516845456,-0.13233199312935254,-0.043429913246640375,0.3116658694852295,0.11239137507110082,0.1194991493192847,0.3152743169615097,0.00340663000910018,0.16377098780484411,0.21476609161641932,0.32805018453467577,0.33331583237958473,-0.3390202597840185,-0.01961366368738367,0.2948357818445284,0.36224330855359443,-0.0306439610677916,0.3193298328251256,0.050364864904762836,0.6796773295288415,1.0,0.34452947819371943,0.20867262169666956,0.22910816280183716,0.4208601641507561,0.09392679305732834,-0.049129220149411214,0.289221173206309,0.28963372624265354,0.2666836395539399,0.31115451680414374,0.314138192956194,0.28689204712170135,0.11200925629590082,0.20384966464339546,0.13470845742349236,0.32795581214049635,0.2656803915443159,0.0334829529327695,0.06960384760042311,0.2104577160032644,0.7453316845789223,0.07708413804342684,0.17560510132036755,-0.0758134841874542,0.3730789651789817,0.05199540848598317,0.14422775591338116,0.23149402656942933,-0.14931330854810085,0.0658632967540758,0.3618366271556486,0.5096055774874652,0.28501936989674087,0.3012259662781952
Temporal_Sup_R,0.39517986135482575,0.5646189221694338,0.508068237790782,0.22697813949616874,0.2880646491198953,0.142557942969433,0.3455299706253773,0.6688275330482436,0.5454368061015152,0.3034408529320349,0.24902128730564224,0.5242183339402371,0.29815929875960756,0.6103352682867573,0.21658067245979307,0.6312785800084126,0.1737490121512784,0.6265069674830429,0.21046754549494612,0.39988687328278877,0.09917052466044796,0.24612989614152905,0.6890263465582012,0.38675469881988955,0.4581263508810225,0.6513899060001566,0.304771405005907,0.28852119101284873,0.5695984510192565,0.489618244388749,0.26567544585133246,0.6577140718302104,0.3691618319008048,0.3746699188838615,0.5908438186847222,0.6552385754110254,0.5969046654877747,0.05904516913219137,-0.0644216843238013,0.1990742809324495,0.8380822553193603,0.42065702810617145,0.5365631741050759,0.40498971083033924,0.5988470603711868,0.34452947819371943,1.0,0.527407088021317,0.31850617501084,0.5828624921030493,0.34462705089023166,0.31806748598763995,0.10758903859052756,0.499017872495648,0.3769436012985285,0.7369859002980012,0.4602493288464614,0.16799215005032703,0.4210707179444384,0.5588811794363451,0.5715294726298582,0.20058489073884597,0.48780057376759617,0.2287150109936829,0.5673572968036625,0.16399373716086296,0.17799378900461507,0.5324348335639544,0.5242034892357346,0.463648042809285,0.565305691155107,0.6719736267455625,0.6577395413386947,0.5770966186680815,0.29742059682765676,0.6214435224811414,0.4384540435620221,0.6804783227785085,0.8376731692074204,0.4468909652259996
Fusiform_L,0.07769908464174664,0.7379941675379252,0.5073859741337214,0.33936323967888793,0.2684272599780181,0.6776590679280639,0.5846726517821978,0.6127424112421662,0.6025825788067896,0.41619342497619466,0.5312328142297263,0.2775283104797177,0.227872806805165,0.5601179423027486,0.08305073736714712,0.5926976473164297,0.3160567882183091,0.6389193788585701,0.18157305557198244,0.4173347215301092,0.5008290752815027,0.10761322009534587,0.7999168108054784,0.4878599502640803,0.6430746066696912,0.43804353902412313,0.37617233216126394,0.66313743153027,0.5242267147956898,0.6152432453693368,-0.024510988014038747,0.6350180705583366,0.30148736586659497,0.45886432288303086,0.6373485378841934,0.6473096670917804,0.5835570142311849,0.24378902149558754,0.019554727075694143,0.01479867377352082,0.7045535707778229,0.5428259996928381,0.36626866997339014,0.398520662717431,0.3470043403379393,0.20867262169666956,0.527407088021317,1.0,0.36285815060943843,0.6092620810134856,0.6943166339565177,-0.12493831073929379,0.37756336277891767,0.5835042941141229,0.14245209274696322,0.6076225914193822,0.4441096037053817,0.1572251577857655,0.6326921181771699,0.743580483059392,0.6895207410327568,0.2159067757494272,0.3668655163475883,0.24992314729128517,0.7501424240226275,0.285798327242353,0.15731272053428694,0.5166406982228215,0.6357396251906193,0.28657853127209915,0.3840745655251503,0.5761504678286498,0.7044275753710542,0.6685363835756688,0.513984434167899,0.213351986481627,0.3861684682979754,0.5703448042560685,0.6574680635412933,0.5319755397855371
ACC_sub_R,-0.44638112334945057,0.14560064832919714,-0.1998357279449652,-0.2711573699609081,0.21986851993304826,0.5000853441824559,0.6823059541454601,0.4288420305460248,0.5530682612301291,0.773763441558297,-0.011290127100968425,0.09946797849297409,0.5373469635057359,0.4996430708247573,-0.4041858118950925,0.32564345875709094,0.6152763164750427,0.48114828437080437,-0.5053942755072416,0.6736601715586307,0.07400189448570717,-0.33633227784234293,0.6132337756866265,0.8158284563989139,0.489527614546819,0.269267171497744,0.11277566590511483,0.371371585813801,0.430043553712365,0.377618304607935,-0.29746886996695293,0.20287109304749423,0.1291972044138055,0.765130412878462,0.15172856014112582,0.6017671458306374,-0.1167392288416721,0.15702857440476162,0.10604111561727472,-0.5522999136001376,0.18926487942423464,0.5591013592162141,-0.2923660186921909,-0.0006856723270380447,0.33955902371609553,0.22910816280183716,0.31850617501084,0.36285815060943843,1.0,0.27740642019038375,0.5357729648301642,0.06045153367168199,0.21091058554146763,0.47453302099989697,-0.3705874147064061,0.239743085214444,0.1700770115003922,-0.3790685420857727,0.12523963732148408,0.06414707669940421,0.44010193591872193,0.3851186451068788,-0.2888187780050943,0.7513105740950935,0.5826935399002189,-0.31070286790967944,0.2153944381008006,0.7513034715303188,0.4416288975574201,-0.04602195757303551,-0.03939279412747091,0.6780753806682736,0.4306772930897044,0.4791290173521852,0.3888354964347001,0.15831726803296545,-0.10094357262959651,0.5526023939615115,0.23325763916438197,0.24715114730610468
Thal_MDm_L,0.4205260968530459,0.6432539177419011,0.5504008953700483,0.6401811977876286,0.34782403916314203,0.41752370557596963,0.5048613367426078,0.7013151694776733,0.6106812712633165,0.3300739967078273,0.4440720856354788,0.17207778173336166,0.30151273008487545,0.5606499040775405,0.4099590072513686,0.7752516111452231,0.16391448785118748,0.5839272919885522,0.44813224352026426,0.3898471748644566,0.27208060611954327,0.033426293195939524,0.5987560230615289,0.4099921600083764,0.5541004235715391,0.5627239169594058,0.06758865168160968,0.38861829956273775,0.5154984626110785,0.6438560229259248,0.11014678659013982,0.7596072223846321,0.2771003764223599,0.3873364828494162,0.738381097156031,0.4214117139731068,0.5649154725770256,0.06213221476314082,0.026454695886905695,0.19945476623386296,0.6962191409474398,0.35647065986019133,0.549874702779846,0.1942646103190698,0.6967045205131291,0.4208601641507561,0.5828624921030493,0.6092620810134856,0.27740642019038375,1.0,0.5741634565619866,0.08724158434640371,0.4727309305713804,0.7066625531130266,0.4786250242598679,0.6037562293749056,0.5653188544076003,0.3594556746418702,0.4191660537156999,0.4838803344967374,0.6684742612223177,0.3834161699572572,0.44870719312441576,0.2922113739181052,0.6040281286699604,0.31038870357984216,0.4439876124326276,0.5578081554432122,0.6916212249133877,0.18608631475737905,0.6819398918244627,0.5516009937243691,0.6452057217261397,0.6684300976002343,0.34662081884310847,0.1082970681552493,0.4748784801092517,0.6077404152558593,0.5401005205496758,0.780930041763154
Caudate_L,-0.08885894880260693,0.4890112594447421,0.22759718455931388,0.17876454772400008,0.4082552949214814,0.6148462184228054,0.7401181436185067,0.628011360817225,0.6903602648823368,0.4979022720272262,0.4463585582802404,0.19345759624714903,0.24631037253334997,0.5652909411279933,-0.06543204668089576,0.613541383515018,0.5539069837632735,0.673956798120952,0.0038456332834754764,0.5831581857734169,0.36831339364756743,-0.10922523156488254,0.7113705417856215,0.5588355867931855,0.7339511194317752,0.47483685184082286,0.17089150621435828,0.5596133624431056,0.43846085980796695,0.6640420003158685,-0.1900523611272485,0.5865389235840459,0.2693458661079687,0.6845213240777301,0.5467458817077572,0.5214281818514114,0.2626403934865397,0.3420225055341996,0.15637325759606974,-0.20612867563461618,0.448132628707127,0.6701004898132195,0.08019569340766505,0.1765818221065722,0.35942427789940407,0.09392679305732834,0.34462705089023166,0.6943166339565177,0.5357729648301642,0.5741634565619866,1.0,-0.018304678678737064,0.2532104466713908,0.5641093704882908,0.04301804721170048,0.42860897324976444,0.45884912032601055,-0.04767014214464219,0.3326953905627772,0.3869451437641147,0.7149010640832473,0.20852579116956863,0.1509018217090771,0.5226181951777897,0.7869390828379508,0.04219094666808098,0.2608244663592997,0.6465065908141319,0.6887788085785821,0.1729209524406307,0.3039925261467689,0.6721915411751104,0.6243183728263059,0.6146440236216237,0.5241755283515708,0.04776867700317734,0.19666824323131485,0.5355348808713892,0.42330866835846515,0.4746523499403739
Cerebellum_Crus2_R,0.1900787250789739,-0.0380536299187074,0.22134002254622362,-0.12214778605597496,0.19046954493454754,-0.16497297934449992,-0.025113495384516286,0.1420413215132759,0.16707763292316555,-0.05081182661522959,0.07901630986361685,0.637570331396252,0.1604134476100085,0.2923494735208713,-0.20813963059914578,0.025159225371541836,0.04364083418619477,0.2184525347509505,0.12147451480199489,0.008992505740188873,0.12240087864782644,0.4138469827835643,0.05136323622728253,0.007555589582736222,0.26083682532733127,0.5191477191391755,0.4685238305939222,0.15002056002894534,0.22659297536255188,0.06667632376310262,0.43202111949880945,0.10502123908399483,0.6780556687369412,-0.018638364190530873,0.2783523010302987,0.15031066552218503,0.3286918082731493,0.37906428881523935,-0.3848847386995833,0.0941722549030207,0.27794984818176033,0.16539464047142308,0.10006596226843122,0.5288659888851486,0.0719786179744568,-0.049129220149411214,0.31806748598763995,-0.12493831073929379,0.06045153367168199,0.08724158434640371,-0.018304678678737064,1.0,-0.2354811368115226,-0.014550986229469001,0.1685011034865278,0.46847977077536357,0.07893919159542152,0.08481117731510315,0.29167309251456613,0.23585018324220502,0.24583674968314995,-0.2501069346644118,0.20514276028406328,0.12555697999517534,0.06889398049411186,0.13488338020728263,-0.054956208437971936,0.17155835386181442,0.17922525554870652,0.45931123720308203,0.10945362302871124,0.2966491591477732,0.22328334895705362,0.07027328141801235,0.04957199513991006,0.6414993085115224,0.3355003683910765,0.11255158280730765,0.34350192615128117,0.23897992729475043
Thal_MDl_R,-0.015345329193800298,0.32453654303310703,0.11030737618645414,0.3367008977071136,-0.26586357125382265,0.310868067219438,0.443188924480092,0.2897840177632702,0.31727668794690284,0.3348393909172709,0.15040065127279412,-0.33860615276876,0.48204245836528486,0.06995862506198956,0.19890394995054766,0.3165735414951731,-0.01120799987962657,0.06851925532797504,0.15179684164354576,0.323837831144645,0.11578487596018334,-0.42832773549715286,0.28536091007115877,0.3083427139526899,0.2596659664030385,-0.0824038067376136,-0.19625725010159908,0.2036800156393382,0.3364292604015864,0.15600372614789793,0.10377840130318695,0.23359638309522843,-0.2346903551306018,0.03797509030356096,0.20468618483242962,0.09997509607110053,0.07632135119891245,-0.17366533484977545,0.11192658563809628,-0.0871372343590889,0.2632806926730506,-0.07161113645481584,0.15920160908926978,-0.09910751462133112,0.2172592870979247,0.289221173206309,0.10758903859052756,0.37756336277891767,0.21091058554146763,0.4727309305713804,0.2532104466713908,-0.2354811368115226,1.0,0.6886917711716461,-0.05843612501685861,0.19063247754065824,-0.19374716742059075,0.20440749583865284,0.27528685196127134,0.1661092018493037,0.16528372325879978,0.6840330067583625,-0.1310291243563659,0.24237065878418,0.24367090962206922,0.08838690938033318,0.3929171619262853,0.3632833264507991,0.30768507380857407,-0.1215629213446101,0.1925480278682213,0.19709320500271887,0.3106454509867114,0.41714071444459805,0.33243978638471355,-0.23399644956570265,0.0942526876809127,-0.0075198722041250375,0.07215348333088789,0.4040436873303371
Thal_VPL_L,0.02239936224525463,0.5137085698257002,0.2476586794103465,0.2405682333509245,-0.007438850299854977,0.4752708799240404,0.7506842406927913,0.63415582547524,0.7994588316803878,0.5780680657899726,0.3271040658716022,0.019671761843114168,0.6042490013040024,0.4742445569698002,0.11694023286121459,0.5941401251057924,0.3473920417846951,0.553847239441756,0.17164406429371248,0.702425057299799,0.2085403877112043,-0.3386868437357373,0.6931247320997126,0.6553748228093065,0.6690264589716495,0.2916000795614539,-0.029784215717219245,0.38488913999869345,0.5302059190786479,0.6325168024119497,0.10139991089049469,0.5596654781927097,0.04029658101086406,0.41787358313200906,0.5034018955627807,0.42020019905358075,0.268380998483992,0.053730834914516745,0.11644338849078466,-0.13716584962270567,0.5375540066941419,0.3576305312715894,0.2766368266860252,0.0553402092494062,0.43609922556810465,0.28963372624265354,0.499017872495648,0.5835042941141229,0.47453302099989697,0.7066625531130266,0.5641093704882908,-0.014550986229469001,0.6886917711716461,1.0,0.038662146287418715,0.4282970379432797,0.1634042988804916,0.12375195326689536,0.3583019959530079,0.3362339386696466,0.6330029170354428,0.6162247144163538,0.06095041480519321,0.5421029779611267,0.667211212547603,0.03193530784242598,0.33689142052934423,0.7604464507679337,0.7517813523957763,0.21547239208906724,0.29101472864219136,0.7124278995047597,0.727229393724364,0.7109885971194223,0.5138447708913936,0.055224171619291273,0.23161726461762389,0.4244994630835216,0.45921229652490836,0.5502182609922436
Angular_R,0.8655179651671526,0.4574328968979321,0.6715879736222384,0.6693632841776482,0.35333619189337434,-0.0942952472055645,-0.23077206799663702,0.28920838525265263,-0.008093138473685453,-0.2805266123209206,0.2598886112907503,0.1902893956788409,-0.31062843125708167,0.29693071028816137,0.7586272567374382,0.49994113657746464,-0.24466736486986096,0.2318921944442376,0.7850165475689485,-0.30753315015864335,0.09506456313341187,0.45610173889725547,0.034761554570069644,-0.30309061749760763,0.010815983963924442,0.4324434003449828,0.06935944504662699,-0.057776299571300364,0.12653421773033915,0.22200056906564142,0.28325245988668113,0.5943412250833384,0.23896263901613513,-0.19871086118052667,0.4899586427077348,0.03325769274568083,0.6363628015016766,-0.035597889764666824,0.09659705871179677,0.7907669877596598,0.45683443507513216,-0.08174908369032288,0.7752366976272357,0.1978429840177266,0.44553937474560085,0.2666836395539399,0.3769436012985285,0.14245209274696322,-0.3705874147064061,0.4786250242598679,0.04301804721170048,0.1685011034865278,-0.05843612501685861,0.038662146287418715,1.0,0.3587225076355511,0.5369916466390182,0.7108657937086827,0.1958488328567871,0.34679212232714135,0.33236404771607264,-0.13058455536546035,0.8228941550272528,-0.4061032425252324,0.059066727576627044,0.46394912017089507,0.20007261892346068,-0.11121869349574633,0.24675424095713328,0.19953485380842512,0.7863617284447562,-0.04946358023936282,0.1980240241726277,0.2356637999678758,-0.2192551364351222,0.048848548168247935,0.5447593688197603,0.28533483824054523,0.307456185564957,0.3922670614838851
Vermis_10,0.3953461493516273,0.6354247416870078,0.6481770605564543,0.35311513973487374,0.3824202367666404,0.3187328169458173,0.3121440079854967,0.6041475513722969,0.460582745920186,0.2675035799741829,0.38257633109319816,0.6195277244904398,0.25233160195857046,0.5697252427199722,0.15126630124503074,0.5271413917094846,0.05786389490809257,0.5899005619794546,0.2827140960369406,0.18593038521783795,0.39142204402702857,0.401256939822255,0.6056491704925351,0.29564418183361396,0.4900071299835933,0.6740567090752985,0.5293145925934976,0.49004969028183204,0.6462319428827181,0.4795416738289915,0.30238017946715523,0.6398070799452207,0.6254537462578954,0.26543820152381387,0.6799862710897727,0.6717742407957872,0.7460479336541734,0.2336661387723069,-0.3552257971433902,0.18897076674892296,0.8342977128235736,0.39782906192021306,0.5442764391476557,0.6775865858330384,0.5332773063483526,0.31115451680414374,0.7369859002980012,0.6076225914193822,0.239743085214444,0.6037562293749056,0.42860897324976444,0.46847977077536357,0.19063247754065824,0.4282970379432797,0.3587225076355511,1.0,0.4712214898923817,0.2463615975289518,0.7015380197092317,0.7402489663246967,0.615234808297836,0.03818712157773235,0.5289317809335167,0.10611957976598756,0.546410099127141,0.41698258749101,0.21336949291732654,0.4538205971981491,0.5106248573330433,0.44113737436552364,0.48141998274581926,0.5575515832056652,0.6785192760172203,0.4675841756661008,0.30551323354897086,0.6138334416771656,0.5999645604535031,0.5885875168178022,0.7665627897390268,0.5490371385582655
Thal_IL_R,0.40883937168737994,0.5282662891831521,0.4861805904798669,0.4683104076330713,0.619530761865423,0.23867014196767292,0.16371349702748333,0.5648389262644695,0.3035594513277957,0.18845399215727573,0.3039519594891465,0.25859297756805305,-0.16835015707892761,0.6367157185630158,0.32902811189192976,0.5879640478839426,0.2108358433061873,0.6245035453641757,0.3377229411773375,0.07215785421619576,0.20013172034510343,0.33013625234244764,0.43484132972052597,0.19281667319888704,0.2879292117457632,0.6033173094687697,0.12555258445365075,0.1613757601910733,0.2818510729811124,0.6057844812695411,-0.16634067775009662,0.6629594475342124,0.3353139221291126,0.3994920556383171,0.5708295758152401,0.4874610206805264,0.5087158929478531,0.1949747302764655,0.1346654362115268,0.26591843867695547,0.5221024389944274,0.49225164807751604,0.514897087854893,0.14968258916215596,0.6760180624119067,0.314138192956194,0.4602493288464614,0.4441096037053817,0.1700770115003922,0.5653188544076003,0.45884912032601055,0.07893919159542152,-0.19374716742059075,0.1634042988804916,0.5369916466390182,0.4712214898923817,1.0,0.22897573449658853,0.19422927747298407,0.3479705502998486,0.6027511725836416,-0.19674106909718225,0.5707736575170965,0.001729491433837298,0.4745384529166704,0.23409452643430362,0.20047887677045542,0.27558512334299734,0.45824244246628026,0.17372865307704632,0.5874148576276692,0.34521600178841877,0.45258571415978116,0.4001485515001679,0.12458230353821838,0.10104255122171744,0.3987396754084346,0.7420195838186145,0.4300806132581466,0.4422615764732543
Occipital_Mid_L,0.6741592897888267,0.4909362772855778,0.7035815523630848,0.6637683717474475,0.2150594977655602,-0.015264848921997264,-0.27971616723588744,0.08829433114065037,-0.15443744752797683,-0.20407392397446175,0.28653877877244294,0.1507834403859317,-0.2998738477025685,0.1898870908904665,0.577862402920132,0.2433828061576755,-0.4001022921031466,0.036293899896080804,0.8230064215908627,-0.41788890312348426,0.1980315099645062,0.4301946836254005,-0.03939731166600387,-0.3351138735109631,-0.06020570290888614,0.21939838654067662,0.1295313902395611,0.05358016596327158,0.052938180276738064,0.05086244615463286,0.45110738052623006,0.3521740145413789,0.217201032906311,-0.44845032427698994,0.36650260667441126,-0.010096668107195398,0.5684074918700444,-0.022739342051414757,0.08870957408189907,0.7138773343429706,0.3516568031170812,-0.3402406480388808,0.5915181337684678,0.24889826157106607,0.22478121855240518,0.28689204712170135,0.16799215005032703,0.1572251577857655,-0.3790685420857727,0.3594556746418702,-0.04767014214464219,0.08481117731510315,0.20440749583865284,0.12375195326689536,0.7108657937086827,0.2463615975289518,0.22897573449658853,1.0,0.24660921398959554,0.4502237726364931,0.22235077878964288,-0.11683067381751568,0.5587979199402161,-0.4279819441026397,-0.07463711752324788,0.6517752124690125,0.2263698514264558,-0.18687056438750832,0.16454961505957125,0.18965696631913145,0.5195135746899112,-0.2143695772826589,0.15391670176296543,0.24496149297820022,-0.3376145765936043,-0.11046595077923488,0.5587504226292032,0.08688137219367212,0.16752914844994382,0.27292173088986615
Cerebellum_8_L,0.14923635379537883,0.5803281942646364,0.5123776346162648,0.2930139371626458,0.042340484454904535,0.5575399776833017,0.3222112540767214,0.3480170485566963,0.4259782473501513,0.1690001248486555,0.4864891008920906,0.510882053282572,0.24738630522174263,0.4612365546539247,-0.032554969658505614,0.25609759178095787,-0.020618368954863225,0.43174776043281066,0.28288983196735357,0.06340808568424944,0.7078585153167667,0.292156409771061,0.47898134403514103,0.2585966492097748,0.4758785915846855,0.46819622160784746,0.5989628044640352,0.6781587570633691,0.5373278735286322,0.3358973040920532,0.3995736916542562,0.42937589619469013,0.564158428792102,0.06978886172844848,0.6499508876875574,0.4831698570490092,0.6872798525618053,0.30597499768992487,-0.45706651700205914,0.07162159759910232,0.5884399089264182,0.3543196421008392,0.43957853392380264,0.7404308310873517,0.1622880619934554,0.11200925629590082,0.4210707179444384,0.6326921181771699,0.12523963732148408,0.4191660537156999,0.3326953905627772,0.29167309251456613,0.27528685196127134,0.3583019959530079,0.1958488328567871,0.7015380197092317,0.19422927747298407,0.24660921398959554,1.0,0.8040277144488174,0.49443283581679176,0.044996905598940595,0.3524546500748823,0.02759710821394823,0.45598204154644306,0.5620526119960095,0.010001240976126235,0.3267659393479723,0.3954694931253867,0.4513578966698098,0.2437077733770423,0.3940853191421975,0.6042070398551032,0.466357281253786,0.3756544413316816,0.41286842266560014,0.5247136391362741,0.3304450209695822,0.46713889837892447,0.49880262863400326
Cerebellum_6_L,0.314285367091812,0.7430337029226172,0.7883350437636552,0.41983122031036607,0.34734770111440105,0.45372499804386424,0.18545553647177124,0.4110078348558362,0.3144933231015874,0.13543453843031597,0.5668357139701132,0.62117853645137,-0.042076132105510373,0.5047453651179254,0.07650156200281132,0.3796934354694083,-0.058846254502356615,0.45146992613322867,0.4121861897542589,0.002791471188860037,0.6092292360962639,0.5787097932318785,0.533608264218308,0.1155333322991429,0.4319084898648667,0.5597293789141018,0.6832261530553141,0.6552429696923072,0.4592600219317001,0.3569750456226385,0.4125449784871076,0.5078734505288035,0.6318372924941724,0.04571338104591435,0.6841027559940238,0.5748234567029261,0.8139683081266759,0.33844099328419713,-0.27396830620339646,0.30274890957296563,0.7465747035890584,0.29998831955935307,0.4775415988495223,0.7904652805736584,0.24768721521284767,0.20384966464339546,0.5588811794363451,0.743580483059392,0.06414707669940421,0.4838803344967374,0.3869451437641147,0.23585018324220502,0.1661092018493037,0.3362339386696466,0.34679212232714135,0.7402489663246967,0.3479705502998486,0.4502237726364931,0.8040277144488174,1.0,0.5659527271479206,-0.13044678242956576,0.5325307107249244,-0.08095233763383052,0.4568635140134178,0.687752103651134,0.06262729165791411,0.2514405970468229,0.43550155015308095,0.504117569610425,0.3339246315405682,0.33683080368887425,0.5900429782055926,0.4760133294626411,0.15700474521753183,0.4486128519648189,0.6903463153762762,0.44742024644517076,0.7130936501228913,0.44478009783660377
ACC_sup_L,0.20455829101887818,0.6658846677954696,0.5000674535107602,0.26034946296345124,0.4240365148946627,0.5747136174285398,0.5963288931018287,0.7340317411378865,0.7616879217921361,0.4642088780520979,0.5067671569598594,0.4599284717036225,0.258832043769074,0.7796996988190872,0.10963561665659405,0.7063433071625932,0.47766470128259125,0.9029557064358901,0.2661972322287058,0.4603757179711818,0.4984595722870291,0.17338630967949284,0.7772322334905859,0.5550291824833884,0.8230262419795741,0.6394127619931679,0.3611571745739918,0.541616617063188,0.5496941015437732,0.7806873524354505,0.08121590817846072,0.8056316371344813,0.4853710757097544,0.4867718876775145,0.7119216499990374,0.6412360325340908,0.5662915123827591,0.47410465533704726,0.09944495340126103,0.06349098485235734,0.6601156622525944,0.607880720923828,0.3943884588272947,0.36349032007676574,0.42246628123630364,0.13470845742349236,0.5715294726298582,0.6895207410327568,0.44010193591872193,0.6684742612223177,0.7149010640832473,0.24583674968314995,0.16528372325879978,0.6330029170354428,0.33236404771607264,0.615234808297836,0.6027511725836416,0.22235077878964288,0.49443283581679176,0.5659527271479206,1.0,0.1266426120920223,0.4628601884151628,0.330723538445084,0.8650912860631295,0.22329004092008387,0.09486090665920004,0.7309255445583681,0.8251293911441822,0.4751507829502347,0.4809673734106575,0.7681686096039891,0.8230998906076493,0.7089723372022303,0.46099246851061604,0.24026177315039407,0.5373959519918503,0.6872852247284433,0.6222986754680163,0.597077215141613
OFClat_L,-0.06901010123206332,0.047972222437811886,-0.1805549647545672,0.13303821459845944,-0.26234242894600385,0.27435313460274147,0.5055347311741935,0.2983175880158476,0.4147968437336967,0.3196863246152863,-0.0977907923724138,-0.315527867692759,0.6403075244003968,0.025498982559593868,0.18361105487274074,0.30980231406382575,0.15749815372710976,0.13398881320822892,-0.09007653787273834,0.4797992527830492,-0.018017630480072218,-0.6184329794433837,0.25745455604991935,0.5033028105878371,0.2539292253518117,-0.15761864738434186,-0.4100993937606345,-0.01633365416817111,0.2372383381759391,0.16422051197931337,-0.0017733694096636154,0.18102186495906503,-0.40326726899658527,0.29717037816739594,0.10165326538458914,0.026020174083408232,-0.1379218358821034,-0.3664541116961191,0.16174715142736062,-0.2191204084588705,0.1529755763059802,0.02380377987215634,0.04354354578028549,-0.33361399604625236,0.28634677503765654,0.32795581214049635,0.20058489073884597,0.2159067757494272,0.3851186451068788,0.3834161699572572,0.20852579116956863,-0.2501069346644118,0.6840330067583625,0.6162247144163538,-0.13058455536546035,0.03818712157773235,-0.19674106909718225,-0.11683067381751568,0.044996905598940595,-0.13044678242956576,0.1266426120920223,1.0,-0.1891164924745327,0.3766948694031226,0.2600730343397609,-0.23649087927681742,0.43091278696606167,0.44039060691186355,0.2759243120512896,-0.1958933457611139,0.16628197987898508,0.3359423097968514,0.17728680273817668,0.41200438546823703,0.3260246114234044,-0.13090580982282052,-0.013577398589191964,0.12952641360221742,0.04563993998884181,0.28555730251831163
Occipital_Sup_R,0.7941957815739044,0.5995771106860571,0.7560074793369426,0.5625112685224227,0.46922213422408887,0.0014630190082665126,-0.19833828732866315,0.39216073286084546,0.10600350910651045,-0.19433982439807557,0.3405424324646511,0.38682610855105865,-0.2758155967397076,0.32431790266879523,0.6764527387998809,0.5381957294947398,-0.1715680094411761,0.37098957921848735,0.6289891702261101,-0.20032785262739664,0.2129510814046977,0.6165158871336296,0.2287231208533041,-0.2045398052799318,0.18457704593179194,0.45268146015978444,0.34191420696869884,0.10848577743203795,0.22964927157297085,0.2399460306370772,0.29474831278372043,0.7170475338356144,0.43309207264302674,-0.10224344701280426,0.5710594192159796,0.29394405714484245,0.8190064308564505,0.12243668567330397,-0.01088600991877549,0.8109557595741584,0.6228445190259164,0.05924019018427597,0.7692110264651438,0.4391018860415164,0.4268080411516474,0.2656803915443159,0.48780057376759617,0.3668655163475883,-0.2888187780050943,0.44870719312441576,0.1509018217090771,0.20514276028406328,-0.1310291243563659,0.06095041480519321,0.8228941550272528,0.5289317809335167,0.5707736575170965,0.5587979199402161,0.3524546500748823,0.5325307107249244,0.4628601884151628,-0.1891164924745327,1.0,-0.3620718270274391,0.21508207534459006,0.47546691475035335,0.10775435472578347,-0.006313704316283366,0.3202162313178564,0.411373281209555,0.7045153514618234,0.1040461045587179,0.36862156730802276,0.15045568756752625,-0.03492710856012617,0.33201768658438136,0.6804346272956199,0.4246535255574898,0.5701152238341389,0.36873659097427497
