,Thal_PuM_L,Frontal_Inf_Orb_2_L,Thal_MDl_R,Cerebellum_Crus1_L,Paracentral_Lobule_L,Thal_LGN_L,Precuneus_R,Thal_IL_L,LC_L,OFClat_R,Thal_VA_L,Cerebellum_3_R,Cerebellum_7b_L,Cerebellum_Crus2_L,Cerebellum_10_R,SN_pc_L,Heschl_L,Occipital_Sup_L,Hippocampus_R,N_Acc_R,Thal_MGN_R,Insula_R,Cingulate_Mid_R,SupraMarginal_R,Frontal_Mid_2_L,Red_N_L,Thal_PuA_L,SN_pr_R,Postcentral_R,Fusiform_R,Parietal_Sup_R,Rolandic_Oper_L,Occipital_Mid_L,Vermis_8,Cingulate_Post_R,Cerebellum_10_L,Vermis_9,Rectus_R,Calcarine_L,Frontal_Sup_2_L,Pallidum_R,Thal_LP_L,Thal_MDl_L,Thal_VA_R,Red_N_R,Frontal_Inf_Oper_R,Postcentral_L,Occipital_Sup_R,Insula_L,Supp_Motor_Area_R,Olfactory_L,Frontal_Sup_2_R,Vermis_6,Frontal_Mid_2_R,Thal_LGN_R,Thal_VL_L,Cerebellum_7b_R,Heschl_R,Thal_PuI_R,Temporal_Mid_R,Caudate_L,Frontal_Inf_Tri_R,Amygdala_R,OFCmed_L,Thal_MDm_R,Raphe_D,Thal_MGN_L,Cuneus_L,VTA_L,SN_pc_R,Amygdala_L,Cerebellum_4_5_L,OFCpost_R,Thal_IL_R,Thal_PuM_R,Temporal_Inf_R,Rectus_L,OFCmed_R,Temporal_Mid_L,Occipital_Inf_R,Rolandic_Oper_R,SN_pr_L,Cerebellum_6_R,Lingual_L,OFCpost_L,Occipital_Inf_L,Olfactory_R,Vermis_3,Vermis_1_2,Temporal_Pole_Mid_R,Precuneus_L,ParaHippocampal_R,Parietal_Inf_L,Hippocampus_L,Thal_VL_R,Temporal_Sup_L,Thal_LP_R,Putamen_R,Frontal_Sup_Medial_R,Thal_AV_L,Precentral_R,ACC_sub_L,Frontal_Med_Orb_L,ACC_sub_R,Calcarine_R,Fusiform_L,Angular_L,N_Acc_L,ParaHippocampal_L,Frontal_Inf_Tri_L
Lingual_L,-0.20782686805418094,-0.4210528485461922,-0.01052699279336367,0.8289479534927404,-0.2963431557571119,-0.7036613675622109,0.12086402130618636,-0.29596707424746277,-0.2941818235472712,-0.5488993996652051,-0.1694948524431286,0.4474240591132902,0.792531447950636,0.7515849797731358,0.3551028780240439,-0.1631715931362101,0.09381409739541897,0.6408535681301875,-0.5744738023365826,0.0832512338738724,0.09924770191675975,0.15889506653338814,-0.17984947033759904,0.4684783048514481,-0.5052287359770612,0.2640354494521131,-0.3511315041408032,-0.16364967443121323,0.38135272902819756,0.4882002604674433,-0.057775882288725135,0.17945497819947884,0.8545546505124957,-0.2186603862736106,0.34547781374704367,-0.46983153935237376,0.8613859673866016,-0.4895060803591447,0.915187465941724,-0.30427061189238785,-0.587993479399416,-0.024108821779525287,-0.056191580422705285,-0.347826937427832,-0.17060481250183607,0.050565459975227954,-0.31582166799022154,0.3153861729884251,-0.13764380850292868,-0.2650149105767664,-0.5744709449646526,-0.39456042720971934,0.7322808921040018,0.06754880473159616,0.1839140135762341,-0.4244963680255688,0.5223679771119073,-0.08296767534222736,-0.18456882698697352,0.2984253889416047,-0.27050022054779826,-0.27301297006272673,-0.40031786573379324,0.170152157262455,0.4738190029126025,0.30775047346708867,-0.12200811241701506,0.7025578544645815,-0.20890027644891213,-0.07003583476981759,-0.7209873530757047,-0.09115572729241316,0.14979366374202618,-0.13681661191119115,-0.22371183248963078,0.18439447560412794,-0.6865005838031822,-0.48065685598066565,0.7981974082827125,0.8626679978966748,0.1496695593564156,-0.1375403762157183,0.7681563191446475,1.0,-0.5591710072160785,0.7941923259904793,-0.4590977244118067,0.6008634961699825,0.0706299519305678,0.7011410655307773,-0.11219273491647022,-0.4248788037920955,-0.08471233592107799,-0.21674279857541712,-0.36924452638726024,0.5514282119730173,0.5245142263219169,-0.18607482811466583,-0.43809797254676375,0.10652136058736131,0.46723649103577736,-0.6099243321034878,0.2718235201045948,-0.5954413140095935,0.7719450000657601,0.7353693803270793,0.3510285733272293,-0.18185897384144525,-0.5558049551528663,-0.39290031336651726
OFCpost_L,0.42394227261051337,0.6784496212899743,0.19491064531514216,-0.6587828318078244,0.39315655199320343,0.699834868331495,0.12101143944114433,0.3913298403528165,0.3303664782987428,0.4764142787686225,0.444763680248239,-0.08203631703296557,-0.6418197034465759,-0.6565464814485025,-0.21751292175329576,0.35549269002150413,0.33899695716886347,-0.3785151030172066,0.8133511332534875,0.12482054905441542,0.31965227910415484,0.5137934345722049,0.3552660192237263,0.0209932710786616,0.7498071394076132,0.23880780001974936,0.4925844393199335,0.2532037456380085,-2.391460574977792e-05,0.08176495077952109,0.26609913638569077,0.3969285165355793,-0.6178969031675636,0.16670760659856376,-0.11943572344305275,0.5744468442347274,-0.5801657405039562,0.6978558731014378,-0.5394015823773686,0.5641033182497247,0.6513284923775997,0.200425051860023,0.1561847888673176,0.5345759268372561,0.5403332803083074,0.2682908040526413,0.49546181836587017,-0.017836196951728278,0.6903457201633708,0.472561487842452,0.6198817451917364,0.7073446495404827,-0.4257070147511846,0.207862466639681,-0.23062332016546408,0.5190902016118524,-0.27311546759249966,0.6284170230272729,0.27624917443248365,0.27328597820277484,0.4464586856070754,0.657567253073677,0.7535585771579856,0.06939450838026794,-0.3848540860343259,-0.11933789561749987,0.42708397335240594,-0.3900778515934295,0.02439008186319642,0.2675008043181143,0.6012583800755891,0.3970937994916949,0.46484870218655444,0.2700418299730418,0.3487941418657499,0.31929083013110476,0.7329869757237604,0.7388967863247218,-0.5793636147755338,-0.5052578950499631,0.2265887989824807,0.3134309658878314,-0.4788439650903576,-0.5591710072160785,1.0,-0.6471840807306624,0.8056985849501103,-0.2926264439797094,-0.13246184397489158,-0.3058741342745252,0.35493703391235304,0.6888020790305183,0.3042231399570191,0.4692215141028694,0.5847423625538941,-0.010284275166210725,-0.29973137453269755,0.43838165309457683,0.730282149284981,-0.04226443622541821,-0.23158887351485802,0.7656043657702594,-0.1458014519039032,0.727965147986208,-0.24814269820204213,-0.4918532802641954,-0.07810968631847491,0.532030043986469,0.6289469262111692,0.6909605871535882
Occipital_Inf_L,-0.4000802918222143,-0.47896768813381924,-0.1165905397342838,0.9358702848481315,-0.5057443100973932,-0.6726579324891384,-0.23333843764337373,-0.3370092815034601,-0.3852943273648966,-0.6378466562384884,-0.3486893781637957,0.2357109711873564,0.8859524264786942,0.8974996558171627,0.32533036270741095,-0.15275095476300635,0.07110426856496045,0.5068441416008421,-0.7029389083174462,-0.049948896995569717,-0.1306731511524545,-0.10454870429359085,-0.3010829196191424,0.13887173887138726,-0.644664835735703,0.2756962691763776,-0.3127175433365919,-0.1697865282712954,0.10420489905692105,0.211128502924746,-0.4565353109217796,-0.07370039475898539,0.8351192657237126,0.0019757101661539767,0.1845703959536543,-0.5660920918992024,0.8209812164326586,-0.5644168784833318,0.7849206188064357,-0.5079705338949492,-0.6271828656098095,-0.2884880196862597,-0.09063883212434613,-0.4787770863515739,-0.15089805408300044,-0.1352426521199777,-0.6393985353033788,-0.01106932490243046,-0.4249581159336395,-0.45403206676050073,-0.6001812774788734,-0.5775817757801867,0.6421366989917815,-0.05306694156346399,0.1848200303817396,-0.4006428185444561,0.4679155620837811,-0.2837309950107408,-0.3433433772274716,-0.026145214085439798,-0.29437263327903185,-0.4314691544078242,-0.5002998281172151,0.3199972365967909,0.3876763724880286,0.3393374171646057,-0.26352813739067915,0.45606648500751273,-0.20477462354968592,-0.09017817033003753,-0.65477037115831,-0.2099193665243961,0.025011636731986715,-0.13986739374639853,-0.24352893025745773,-0.06455313627411005,-0.6675356511669791,-0.49558839162957263,0.8001241876317526,0.7723618866485342,-0.024930480401187394,-0.09846054454062649,0.7505073559341974,0.7941923259904793,-0.6471840807306624,1.0,-0.5217969293271294,0.4602921894501114,0.11589598392501622,0.6804305980058808,-0.5141638275820137,-0.5898228710033359,-0.46043274905851567,-0.2947634680718292,-0.4940887192421123,0.3500206844870914,0.3417038764068178,-0.3445400946271308,-0.5658200370256988,0.01773386173773288,0.29391941386884185,-0.5702561313573928,0.21276349217764426,-0.6449443058992245,0.4756152988225277,0.7836881779915056,0.010720299986713734,-0.2712411125192692,-0.6439213001224687,-0.5193736285514404
Olfactory_R,0.32013206945774614,0.7710988897849167,0.29940108374466645,-0.5227065707858235,0.3862493584000994,0.5973840745280936,0.12208958679027813,0.4531057453820384,0.3588166752101966,0.3266487213099636,0.4963115250102714,0.06670172087894975,-0.49652553891463996,-0.502500101044149,-0.0375456596672988,0.46613528105993,0.3930484424028394,-0.3016368976049499,0.735595854174803,0.26115450571111887,0.265309751467499,0.5885846127668684,0.371583735452898,0.03319460234547802,0.7034092694074714,0.3423076522055606,0.3216874136058194,0.41687675843732974,0.08696648033594288,0.10610976747797239,0.21745527048604593,0.5351794743766348,-0.5403015664343854,0.1448586753036697,-0.013757462707010336,0.5029019028894265,-0.5323915287037877,0.6654253180530675,-0.44634258961302936,0.5410403561595615,0.6970145928023119,0.19380925581083275,0.044181237514318655,0.5112887216605205,0.5512359136109137,0.36583732673141317,0.443377918435569,-0.052997091451760056,0.6973558359971239,0.4449497739715878,0.5831428707995209,0.6613894219446864,-0.34054490487878264,0.32329061959467975,-0.06263379986129354,0.5841001585291623,-0.2645282646408483,0.5379450663189778,0.18784355278025963,0.1796137404956472,0.4985978807184647,0.6432703797499506,0.6600014005149261,0.154435743689146,-0.31182729943855647,-0.10541483566836425,0.4129942940514844,-0.3463282992066921,0.05325359086131834,0.4287327832256285,0.6720186693400007,0.47688690263819833,0.49418711764429873,0.29263347867179884,0.41016162180220567,0.23389349817062946,0.7158211743999341,0.6583047825489307,-0.40335833632668977,-0.46215030037530164,0.3797965067155706,0.36900821606656325,-0.3420454979237317,-0.4590977244118067,0.8056985849501103,-0.5217969293271294,1.0,-0.029387500026995743,0.18875670924441812,-0.26852619609279743,0.29852564561682104,0.6675047874969373,0.21767443336903447,0.6794583794965822,0.6121474997536902,0.10405357866763355,-0.2464230273944024,0.5565768770630524,0.7042262203511283,-0.030637986216203655,-0.10430977817595709,0.7977335426143689,-0.15712915754618184,0.6804772229311852,-0.1564706580479972,-0.3189678333675453,-0.0760346088658387,0.48013939208152734,0.6626120263098957,0.7218633785820274
Vermis_3,0.05179679583674899,0.09187830785590287,0.35468088774935363,0.5361568469477115,-0.06159761218583877,-0.34544030754084304,0.36963527910905203,-0.041463505957913566,0.001795218227167305,-0.22634533859636033,0.13359992119005143,0.6900669060195729,0.5095782894263741,0.5323967686165304,0.5094215536013675,0.0032096974541075923,0.26311174197670667,0.577421257450073,-0.1588852857231098,0.2800815385109026,-0.06067605894715327,0.34984931523861945,-0.0830051792136279,0.415206227559721,-0.21112748508683932,0.3587000519539981,-0.09083096423237755,0.30723393452822373,0.360253988637402,0.5546254422060509,0.09804255989816059,0.36261411841695956,0.562411006781165,0.060630587725633414,0.45085315757662314,-0.11001108846269986,0.6050500811197337,-0.3586406086749218,0.6563447368795414,-0.038601481767212696,-0.21542272148214697,-0.003214177995608889,-0.1016440028956744,-0.07967119444365288,0.0491597296938131,0.20307959869992695,-0.1708793283095161,0.37528013084386624,0.05676760252008654,0.008588620704388178,-0.22817940932294106,-0.1374202059818771,0.6723057235654932,0.15292035277338462,0.1517098387799565,-0.12067313512213701,0.28392229616698694,-0.10172120318395704,-0.020781065591969343,0.3927201810346615,-0.049921596294560916,-0.048683178305084514,-0.13507474909779657,0.08237979822519878,0.5402856678030747,0.3337101296784838,-0.006349267024183974,0.6219154747983914,0.011079506697801384,0.1276247599505035,-0.45930559942199123,0.30579390285098146,0.15598739136884765,0.28260948752628556,-0.026908916585885154,0.2581207165351718,-0.3432449149888286,-0.2484357907446928,0.6213824374818657,0.5691202163091268,0.3352541144581658,0.14887707203494485,0.7114102644118989,0.6008634961699825,-0.2926264439797094,0.4602921894501114,-0.029387500026995743,1.0,0.5281607095794099,0.48212851052448746,0.07652934122618553,-0.009867103909531029,0.008626084451337229,0.08240232147292412,0.0036093372181052975,0.534919271058046,0.3748197219203081,0.12724008031547782,-0.24099580881014504,0.1800282974200045,0.38475202371505995,-0.1719248651403951,0.24437040944534222,-0.33587452002472556,0.7235056493157165,0.6174057974736219,0.2801561892702766,0.047114878866307164,-0.15789288384063943,-0.042407231508044436
Vermis_1_2,-0.07952108962476537,0.24466719345277516,0.32580705583624003,0.12554501527157552,0.10977557571476419,-0.01853434191980216,0.14838851244308032,0.19810548867178288,0.2295671741193307,-0.08310499111460484,0.17517507866072504,0.45586851797128114,0.17537967710361158,0.1907675729020332,0.5024255456899792,0.20087450471466614,0.21385628932125628,0.20725238926013476,0.03097889485548123,0.27295345000397925,-0.08975962303292255,0.11932747187491756,0.06461712133328786,0.0456232232363384,0.003142864538837402,0.12847716923340038,-0.07053120981178049,0.3953529407330171,0.20575663245613635,0.18753962136000069,-0.04941534651099156,0.2217576913098652,0.09520473341050271,0.22198577162079383,0.19815327461912502,0.1190278277462839,0.08255650772725465,-0.027519978754582782,0.0930757925461431,0.08037960698553917,0.14891778798845634,-0.1657090446745216,-0.11562813266061694,0.10925902635788766,0.09508172187167872,0.20492340336734757,-0.05611656327266971,0.024251568843735836,0.033591403950266205,0.11071519262161161,0.058044557161432246,0.017882243664231374,0.24201160253177348,0.2344057398239787,0.1384907645064251,0.1543067821301093,-0.11138448463030455,-0.15624833120885068,-0.06010089382395893,-0.036400075563436565,0.11675277439218791,0.08185418228416372,-0.057853708948902724,0.10424599348369074,0.2717851392958967,0.20692125811412826,-0.04402179959034165,0.13479097070817156,0.11394536956964862,0.2274180390243098,0.09289275711479142,0.4091896264967525,0.06321634667198717,0.2520797022162124,0.09885109104153772,0.03204514860116335,0.04009791027324831,-0.02251923840607889,0.24447060035514326,0.04394966546648665,0.29383900256097534,0.26581827264410085,0.30059967654147457,0.0706299519305678,-0.13246184397489158,0.11589598392501622,0.18875670924441812,0.5281607095794099,1.0,0.05931121471832787,-0.012699486470642089,0.18689770401764866,-0.08611198053675062,0.2886618306267757,0.1252293817343517,0.2596396854170475,-0.06256686487353179,0.23204396391245044,-0.04948534077265065,0.07946011622543432,0.20454221253920296,0.1746116073641648,-0.04077532984175664,-0.00848788440463061,0.14248827059264849,0.29827030270143867,-0.04199411729232111,-0.0036463756582049184,0.23583115179068664,0.15869954151242258
Temporal_Pole_Mid_R,-0.07223912161429312,-0.33387507088160395,0.1397554125492682,0.7287725332027103,-0.35883227077433505,-0.5199556174547727,-0.010530276690182593,-0.1626030302904176,-0.2500807733600523,-0.6657666064783201,-0.1754297854739927,0.4731830978524978,0.6749300849439362,0.6271247342006523,0.37725489679155194,-0.17351346758845704,0.20677768444880557,0.5385239848244496,-0.4141925029292934,0.026713154078630764,0.020664527515340515,0.22449505668849892,-0.20863353173652902,0.2913778794772364,-0.2804356322359934,0.24618432454139902,-0.12077748197994134,-0.011079316186620555,0.0852791387376307,0.2943465849832172,-0.09213480483725028,0.1371740400975046,0.7341134695488373,-0.11516727510852952,0.15651403859943855,-0.2750007467432446,0.7400949266221678,-0.27486522480872844,0.6958280024821387,-0.21970830912249845,-0.41425783359501606,-0.032327067479888776,0.15584272079137143,-0.27668946413994994,-6.455593370794438e-06,-0.07440491126073068,-0.32380969240917457,0.2991456070673516,-0.09487911687441031,-0.21020387546186775,-0.3483300730889863,-0.28536158282954976,0.4894675788359312,-0.10158908180505626,0.10147457075990836,-0.2355181930534485,0.4831861246293605,0.12306913704108181,-0.3441257041424526,0.37870445374810835,-0.16069277273095545,-0.19993254587177411,-0.32249138184791476,0.3026040872824705,0.40370982279635925,0.391378681679631,0.06425375766039652,0.5489658815285532,-0.12766639647925027,-0.06956820251471965,-0.6536423695187447,-0.03042653680181883,0.4288223861452907,-0.22788684795990846,-0.2184714110921075,0.41413826946628735,-0.437394795413114,-0.313182520981106,0.5473922705271309,0.8127884693372792,-0.1368755113661212,-0.03612572212396219,0.6211428832718608,0.7011410655307773,-0.3058741342745252,0.6804305980058808,-0.26852619609279743,0.48212851052448746,0.05931121471832787,1.0,-0.1163444933051414,-0.30943044952304694,-0.05551867509975506,-0.12133975005576847,-0.19409815900141597,0.38528844260416967,0.5646853110446547,-0.2964302859203295,-0.12813447056009172,-0.04287883827015252,0.16080125949289337,-0.44349985092740424,0.008997373455905103,-0.4562335345093851,0.5700842355271518,0.48319232117641564,0.3625554583440618,-0.1637134709263784,-0.4812322344711465,-0.3177954283119301
Precuneus_L,0.4669803073032005,0.24461604186204958,0.3895222762243328,-0.44010746174903054,0.6876251462005056,0.24609073996658662,0.83876855182489,0.18310960696399456,0.31673683952982995,0.34040695965958007,0.4949191265775727,0.35401761247584457,-0.4079447356315915,-0.47841695417198576,0.09116988285289773,0.06706569093652422,0.17828726953963808,0.17200764967765636,0.4217194767821401,0.26057213679460683,0.2567301212592486,0.4095690557865761,0.44190793954086466,0.5666014329675522,0.5631886010687456,-0.08738798303128974,0.15908082394387393,0.18559223499386598,0.45145924521706277,0.3606834862767088,0.9248879769821732,0.3630977401736169,-0.16850816380372366,-0.18535084425959347,0.18156603826276793,0.48989531453797525,-0.20609041803105857,0.33214136880718587,-0.047716110952557046,0.6408202603499562,0.3629190458522189,0.4519848287201731,0.22246130683243723,0.48699343471798223,0.08789250928706728,0.329683259153815,0.8263768709628025,0.7571516926841744,0.5618108597147075,0.6442506926895827,0.3276207431680276,0.6192841085567098,-0.07454193492445649,0.2600394375410932,-0.11930245059288885,0.1647598038152287,-0.14748088495043093,0.38857031087973143,0.32496051042356533,0.5955126353825853,0.2761175992901481,0.3208917990071802,0.29120245937813655,-0.3135854064386097,0.19037085407826831,-0.049410511224896925,0.34571614454233657,0.38596087941096235,0.16282054244300567,0.07853611052183108,0.12494867949592006,0.2657969676075545,0.1638616983942055,0.11888557231870077,0.1946105353958067,0.5092474412885016,0.2489782863527909,0.20463106778352882,-0.25444712981971135,-0.07775205721523275,0.14232785707450368,0.09568953675159252,-0.1652991790613062,-0.11219273491647022,0.35493703391235304,-0.5141638275820137,0.29852564561682104,0.07652934122618553,-0.012699486470642089,-0.1163444933051414,1.0,0.5373722498297786,0.9219762031964298,0.17794220420903822,0.43776519519462825,0.2120108552267211,0.310216585071858,0.39854305265027057,0.47783848085828373,0.15904013165589068,0.23149419038768215,0.1840388448052286,-0.07249483784508641,0.23894816649654876,0.2502129437774737,-0.3210787455256828,0.650886651720071,0.2091930706570596,0.3423620120189897,0.3811619943756512
ParaHippocampal_R,0.48020729029961723,0.5998657426527452,0.42774293360550325,-0.5818493415240851,0.5908992114106458,0.6353220336471668,0.43349333392419975,0.50236179569464,0.5554816572743817,0.4882536509192326,0.6648263753133198,0.15393365592561725,-0.5372243929726891,-0.5651186009408493,0.16427937323336567,0.33642161560552175,0.5073297432606403,-0.19267279509016663,0.8002471287208895,0.3398686819575774,0.24312742573557114,0.5109156603947276,0.5267228306362677,0.21659019778360486,0.7448002009205448,0.04777470334046432,0.4525443013961272,0.3777212350674576,0.29438906013702326,0.38751605794416705,0.36677107739090076,0.4239244692546913,-0.493385637759292,0.3252642901606069,0.13565795904887648,0.7024985139464787,-0.49479091597710984,0.5693457340859556,-0.3687711953366378,0.7051753564456508,0.7678109723809925,0.26340076753867864,0.2357332682554889,0.7690449068047234,0.4530952940982691,0.5678554579680268,0.6154345770128352,0.17770069777962522,0.6812098905668469,0.6785852287267665,0.589607748454031,0.7442497394505472,-0.0831184770714009,0.43260007532552386,-0.028465405982786813,0.6382044495248204,-0.2687331517100765,0.5117594012806488,0.2912919189409498,0.3647407725705975,0.5421018646049517,0.6658436938362957,0.5551795222938669,-0.057438004993758784,-0.07478889452334635,0.03944679246815919,0.34381094295749753,-0.1197809881478427,0.1878103301193164,0.21361806059471136,0.5118740137202975,0.7058986903510139,0.3395682639743544,0.38801809354258193,0.5368656855975513,0.4348731351565594,0.6299685872894604,0.5419346737287998,-0.398268656899952,-0.38687557013467394,0.4618798670894768,0.44609699859148555,-0.17833911367243244,-0.4248788037920955,0.6888020790305183,-0.5898228710033359,0.6675047874969373,-0.009867103909531029,0.18689770401764866,-0.30943044952304694,0.5373722498297786,1.0,0.4353039400234593,0.5987441280649961,0.717023001992845,0.23591123298935068,-0.2190377762249825,0.6549024069187032,0.6544770870140267,0.11356759038164521,0.10277148789771015,0.6154283269459326,-0.22602479055776953,0.5222241253761456,-0.030262653623500096,-0.2540091467926874,0.02930376908240173,0.45152731280642233,0.7630497531206557,0.6792258368553962
Parietal_Inf_L,0.37917309151425704,0.1617746242916833,0.29709319362690967,-0.389643211258068,0.5578270208698429,0.1784880600480891,0.69576895826308,0.12534112140777853,0.2981416836824235,0.234373202870318,0.3995337971057982,0.3401030176261137,-0.3780173283259025,-0.4530668801927527,0.0635630049255473,0.01900620493243389,0.14639990165954986,0.21271938679654284,0.33882441100880484,0.20525878138985063,0.27830070025089076,0.36828010425034585,0.42399656796890134,0.5154391262769555,0.5141253588809848,-0.15465425382398934,0.08965242370442658,0.11361591352090664,0.313659528980481,0.28451335748528034,0.840593202355654,0.32415501829909127,-0.09021167358358755,-0.19088933235615324,0.13310538535875066,0.42979999507910227,-0.17099530528532816,0.340825016222001,-0.019702432021354497,0.6086764097868655,0.27058104792540333,0.4067859999382916,0.20596991992468147,0.3887971225245218,0.06933833680299165,0.18732680127003207,0.8109712542210301,0.7204994936772532,0.4732054543096044,0.5503233049262054,0.2524688189031466,0.5183594542786355,-0.09364809873357147,0.14261560168106688,-0.11952753948488062,0.1280033289236796,-0.12478793312216183,0.3988136527892594,0.21198596500185374,0.5810329608739553,0.23520902230165158,0.19594282076798988,0.23660991727513142,-0.2962208616125384,0.1445476461056771,-0.05182351665698167,0.33795313909853436,0.38157891792778226,0.15989137205967835,0.038423914327409,0.08927784613461791,0.20359209842391346,0.2283388397872711,-0.03877431857801973,0.14151708666719967,0.5540924745109888,0.18038236756194068,0.2278478072424804,-0.23156455954488547,-0.008882900394042872,0.042002310669414254,0.028657505515386806,-0.16553360626071076,-0.08471233592107799,0.3042231399570191,-0.46043274905851567,0.21767443336903447,0.008626084451337229,-0.08611198053675062,-0.05551867509975506,0.9219762031964298,0.4353039400234593,1.0,0.13614762800364916,0.3474089568041809,0.20426793995681375,0.36692570217564235,0.29801949221231905,0.43420504237472046,0.10829207417079074,0.09599336088831587,0.12334934810113846,-0.1822626546623306,0.17149450437820019,0.2483792197832794,-0.35545968015851076,0.7526140772392758,0.14247532849357405,0.2764524923956497,0.32281930092588235
Hippocampus_L,0.24754707107606852,0.406993190547138,0.4353916791856994,-0.277149959455477,0.2509746529606539,0.40609029131014995,0.11741268377731809,0.5301324048458448,0.347755162086601,0.024215154948200247,0.5539785924524963,0.04256253324824208,-0.24611612881949207,-0.33471958340525665,0.264848403248965,0.4376174687830928,0.49584989580896804,-0.09176899851047264,0.5224925114901151,0.3679895875032912,0.42596947608489355,0.5369783191381998,0.46983036249985827,0.10932207816957674,0.6057336710535841,0.18800336286407165,0.10898288458445465,0.2828383991290458,0.15442170232416247,0.12297776034904982,0.08935500982978727,0.5041447993240155,-0.30435893702912803,0.21148823875152614,0.2493915462438741,0.4113243374212882,-0.36019137878579355,0.506886937107736,-0.23718242026502678,0.5406295294281569,0.6947012200802135,0.2740950162552052,0.14537972157920967,0.4996973874368383,0.327907724189397,0.44587068019847614,0.304247613871035,-0.09816693834353456,0.6400660279478901,0.37586889932033235,0.2608748040281947,0.48166801101667395,-0.14729223293628207,0.42881313269017723,0.32220101628388426,0.7447258944974031,-0.20263435472120125,0.5014998128941114,0.12178201483796863,0.10082701123607407,0.6123892544052167,0.49039764703928435,0.3848608153702577,0.24889152196572248,-0.09563199848573212,0.06235207950798109,0.32154028922042294,-0.18441866386006112,-0.10344445856455792,0.5147326218715517,0.5930065498847694,0.5985682576055967,0.5598279880661676,0.13575629928387395,0.5792983077423791,0.1969100644731893,0.5245414075133896,0.4339963500999834,-0.10319097580052165,-0.27618620055997434,0.4649991876623939,0.30869316537714003,-0.08007510057166851,-0.21674279857541712,0.4692215141028694,-0.2947634680718292,0.6794583794965822,0.08240232147292412,0.2886618306267757,-0.12133975005576847,0.17794220420903822,0.5987441280649961,0.13614762800364916,1.0,0.6031255465074841,0.36274739798564215,-0.061519021547624606,0.6511396109073915,0.5832544086899484,-0.029056951095403554,0.03226538588559422,0.4487133684948221,-0.2871481556770046,0.5020779842940533,0.06459538571676246,-0.10769560636649024,0.030694250060935208,0.23358855399378328,0.6305998210817817,0.6193977776745567
Thal_VL_R,0.7195539387357412,0.585577878337046,0.5685171096367064,-0.4942295975479744,0.505045102575995,0.6453876437309859,0.34474194264537783,0.5113698198174706,0.34150313767312135,0.3563176363863327,0.7059084786064299,0.1378412357723156,-0.45413702963278474,-0.4857683287035829,0.08875863129073965,0.1960642057872318,0.5301158352350112,-0.2377958245581403,0.7489198553546016,0.33936165772613075,0.05008467965749183,0.47407652272091627,0.5645946208481182,0.19930659656855126,0.7696553351374495,0.07119267686423468,0.6298367698342533,0.4643174331148014,0.23172826546714176,0.2301659561795858,0.29616953153664416,0.42693208101362634,-0.47261357543608035,0.09862272169506174,0.18946044170216472,0.5499202911691853,-0.4405897890848098,0.47675540147443246,-0.35537878244738297,0.6602391709658241,0.7492889640842803,0.5623410503890227,0.4273578069631222,0.726637579114078,0.44126417387032874,0.5093710327754768,0.5533878509520511,0.15716927702899822,0.6505671843551372,0.6149302250292187,0.584854628924961,0.7086109794182346,-0.20272295446177788,0.41523807042426597,0.08813818080563739,0.7856644937280305,-0.22477241705423093,0.41539872292724594,0.36505392361678884,0.3211693210994594,0.634348674428523,0.6512218273233802,0.4430437934474788,-0.1267707394695961,-0.018145143211712254,0.08373767223797624,0.49835614201247175,-0.17028122521489683,0.22859948040250674,0.1333199499146129,0.4215781127235052,0.4730739466127923,0.33350638764665785,0.34726284155241693,0.5269463954508355,0.3206128435714323,0.5557536404108638,0.4114092248044639,-0.347840059551666,-0.3377300445099455,0.3946527601325127,0.4452094040692943,-0.2663418593706748,-0.36924452638726024,0.5847423625538941,-0.4940887192421123,0.6121474997536902,0.0036093372181052975,0.1252293817343517,-0.19409815900141597,0.43776519519462825,0.717023001992845,0.3474089568041809,0.6031255465074841,1.0,0.23889083725721222,0.0021132135740952085,0.6892806723700973,0.6747887593659746,0.17656778937141634,0.1150762531821879,0.5245521328373866,-0.21996306738440707,0.45603698504386736,-0.04690964459274964,-0.28787336553173065,0.025652916681369774,0.4634554070617859,0.5893181664834607,0.6885258513509978
