,Temporal_Inf_R,Frontal_Sup_Medial_R,LC_R,Cerebellum_6_R,Vermis_10,Cerebellum_9_R,Cerebellum_3_L,Frontal_Med_Orb_L,Lingual_R,Rolandic_Oper_R,Postcentral_L,Vermis_9,SupraMarginal_R,Fusiform_R,Frontal_Inf_Tri_R,Thal_PuL_L,ParaHippocampal_L,Thal_IL_L,Vermis_6,OFClat_R,Temporal_Sup_L,Cerebellum_4_5_R,OFClat_L,Cingulate_Post_L,Thal_PuM_R,Putamen_L,Thal_PuL_R,Occipital_Mid_R,Pallidum_L,Cuneus_L,Thal_MGN_R,Angular_R,Rectus_R,Pallidum_R,SN_pr_R,Thal_VL_L,Thal_MDm_R,Cingulate_Mid_R,Vermis_8,Cerebellum_7b_L,Cerebellum_Crus2_R,OFCpost_R,Thal_MGN_L,Temporal_Inf_L,Temporal_Pole_Sup_L,Occipital_Inf_R,Frontal_Inf_Orb_2_L,Cuneus_R,Cerebellum_Crus1_R,OFCmed_L,Frontal_Sup_2_R,Thal_IL_R,Temporal_Pole_Mid_R,Cerebellum_8_R,Frontal_Inf_Tri_L,Temporal_Mid_L,Supp_Motor_Area_R,Paracentral_Lobule_L,Vermis_1_2,Cerebellum_8_L,SN_pc_L,Parietal_Sup_R,Caudate_L,Cingulate_Mid_L,Thal_LGN_R,Cerebellum_Crus2_L,Amygdala_R,Temporal_Pole_Mid_L,Thal_PuI_R,Olfactory_R,Thal_PuM_L,Angular_L,Rolandic_Oper_L,Putamen_R,ACC_sub_L,LC_L,Thal_AV_L,Olfactory_L,Frontal_Inf_Oper_L,Thal_MDl_L,Cerebellum_4_5_L,Cerebellum_10_L,Temporal_Mid_R,Cerebellum_9_L,Cerebellum_3_R,Frontal_Sup_Medial_L,Supp_Motor_Area_L,OFCmed_R,Frontal_Inf_Oper_R,ACC_sup_R,Parietal_Inf_L,Frontal_Sup_2_L,Amygdala_L,Heschl_R,Thal_PuA_L,Raphe_D,Calcarine_L,SupraMarginal_L,Precentral_R,Postcentral_R,Cerebellum_10_R,Thal_VA_R,Cerebellum_Crus1_L,Temporal_Pole_Sup_R,Red_N_L,Frontal_Mid_2_R,Rectus_L,Frontal_Inf_Orb_2_R,Thal_VPL_L,Thal_LP_R,ACC_pre_L,Parietal_Sup_L,Paracentral_Lobule_R,Heschl_L,VTA_R,Thal_MDl_R,Thal_LP_L,Caudate_R,Temporal_Sup_R,Thal_PuA_R,Thal_VA_L,Thal_PuI_L,Cingulate_Post_R,Frontal_Med_Orb_R,N_Acc_R,Precuneus_R,Insula_L,Red_N_R,Parietal_Inf_R,Insula_R,ParaHippocampal_R,Occipital_Sup_R,Occipital_Inf_L,Vermis_3,Cerebellum_7b_R
ACC_sub_L,0.09918467063579377,0.5619216610010016,0.1604414973487753,-0.4532879387223355,-0.4936201187598314,-0.6189665775395305,0.08728440174319708,-0.1610717459687355,-0.44664446158349697,0.2910021543965647,0.37357654723259665,-0.6357055577898689,-0.13640564083964202,-0.020827065569556363,0.5845606504360262,0.12446104104087338,0.5898286861508409,0.38135135445439194,-0.4099777243127704,0.4526875928565528,-0.07143266684473072,0.09403812613015447,0.12310989807284241,-0.004669844363117833,0.3209752291119843,0.4120029826324069,-0.5117129336184999,-0.3412503021502388,0.5132651691668609,-0.4654789480088769,0.16742447124619003,-0.142066075041435,0.6158626586214742,0.61539810310724,0.37575242632431766,0.5059462785211538,-0.3654740139699473,0.2843368878965566,0.2805984254124231,-0.6065743779635482,0.05184632614765913,0.24273437920336657,0.3162459304544969,-0.4270296425902802,-0.20704309313417205,-0.6056341178413224,0.7637676130692855,-0.3355047198959923,-0.44184281295673133,0.08345618860198518,0.574855673222199,0.36828307794639675,-0.44349985092740424,-0.4932577314710373,0.6563295229799603,-0.5040058223543906,0.3660617129185,0.35717420804137057,0.1746116073641648,-0.6347708328885902,0.38239829709855555,0.10531483830968527,0.4804076513336354,0.4094532283411208,-0.18950004865148598,-0.5811204510811833,0.6252198189907622,-0.06995973591957796,0.20299976797737954,0.7977335426143689,0.2830484331114769,-0.25573898980889703,0.3630019836515812,0.4131768981121048,1.0,0.35119351689998524,0.06012525529959344,0.6344423583745876,0.3779429176347118,0.024864978864188966,0.42524656797381516,0.4868767450298025,0.03705613744887967,-0.6082162877395212,-0.037774810126978906,0.3347884668854893,0.344850145675898,0.6887764852755028,0.24166593256063654,0.3742031630423336,0.12334934810113846,0.44736003698953314,0.6607357568079935,0.3239110790786274,0.43890415685664197,-0.17335418750085593,-0.5813014352646511,-0.05770663537600045,-0.22869432141155593,-0.021025417238415868,-0.15835639410818672,0.4673985870593438,-0.630422733629376,0.4914660778981941,0.29359834188379175,0.20012417662720672,0.699980345502699,0.7881214044213005,0.6363731784894598,-0.4428658344228118,0.7426556648704368,0.1471897555458385,-0.02963086115326009,0.24470478352720781,0.3660720890094983,0.18524896176914876,0.04611608058838587,0.5068302254793545,0.22503156910295813,0.10411375029909328,0.34191874000646383,0.5901248732207843,-0.10855472874735136,0.5270368891153562,0.13186296313492146,0.016420467186045267,0.4736172337391842,0.5270210535881645,-0.14477169808952112,0.31825211414180454,0.6154283269459326,-0.15377793337339157,-0.5702561313573928,-0.1719248651403951,-0.3965046859531581
LC_L,0.22894087660110174,0.2975959089377487,0.31363041887233595,-0.09161566570831986,0.07763433551201579,-0.31708228646869674,0.2876951697419271,-0.18724959762298718,-0.1057390361042721,0.2455609235823159,0.35802468705708707,-0.2965225996302167,0.07005199823450757,0.15558310765918207,0.28141172262183906,0.02860300405546032,0.517170774594587,0.3208996759240368,-0.05513046855854069,0.2806040566132865,0.11667025127336814,0.31471126271868505,0.21962705088843262,0.10450365298455987,0.26761023917596705,0.37957055616876634,-0.18706769885526336,-0.022805087508345003,0.31715572410252035,-0.062154389215635326,0.1375312761317799,0.07384477940095543,0.3486515830940562,0.4199286856158035,0.1941993790437098,0.3166941973538063,-0.03417786010179626,0.3035339909814696,0.2632029295502701,-0.3077282458845151,0.036213218619953115,0.16335035841646828,0.017104488001493397,-0.19303109121105874,-0.1825661759899599,-0.2670383319878832,0.30429674820244873,0.02348495370242813,-0.24240384609055665,0.03406277480072211,0.3506037805924088,0.2053704758695248,-0.2500807733600523,-0.19789588155831556,0.3424858426783145,-0.2177422161753951,0.3708594608125265,0.3451432584911936,0.2295671741193307,-0.34590076938576825,0.29528891960829473,0.22247983696440377,0.2941068936834988,0.32539713114166247,-0.053757393569916996,-0.3464472401716233,0.26577830506139244,-0.09693578210471991,0.12478492478438939,0.3588166752101966,0.18530182696335262,0.04577728545468482,0.14067716568484262,0.3721910423688699,0.35119351689998524,1.0,-0.05117226621889533,0.2947428366513774,0.2779021387134201,0.0666523225705117,0.4308349187787753,0.46153091594284884,0.11461810790191143,-0.24137184866107206,0.13851963612730053,0.11652744368624722,0.3073273807730765,0.3648814799086988,0.24873358521013367,0.17479423951415649,0.2981416836824235,0.3799205882010297,0.38541955096254316,0.19645830094430483,0.14077673523485384,-0.0909141768910499,-0.24944954164659436,0.19080929317960996,0.028692877602625955,0.15192106027371124,0.13883341803781285,0.390019933063649,-0.3506138262324952,0.23074270431894578,-0.03589404349956114,0.19208608671902289,0.32961618978051366,0.3371207048748401,0.2999351859029652,-0.15223309693568363,0.3650379713156829,0.2610292335169715,0.039513577319988336,0.2029765377180249,0.23145559314053757,0.24325014455932045,0.03999081131848459,0.34013713834071957,0.21566347552428594,0.24366959136208824,0.3546125047203867,0.21623078030295018,0.03554404005225971,0.22510229942299662,0.23204631654216076,0.24481948283537275,0.3257950717456915,0.22113497691722306,0.0834287755050748,0.1769599767497139,0.5554816572743817,0.11817960584028255,-0.3852943273648966,0.001795218227167305,-0.27720942383262104
Thal_AV_L,-0.02271139094877803,0.02368301795121501,0.009864499521170472,0.06390282590309532,0.10818200245618606,-0.026465081769244996,0.1902820576008835,0.08880625667983509,0.1611914700588901,0.23085618725156062,0.13679210442954692,0.06604559711092095,0.22849259344404904,0.21164282982534594,0.16942803321597003,0.15520719558623433,0.09872600036542342,-0.06971728316645766,0.17635865020354338,0.15250830844306573,0.21928133241884595,0.2198831315081842,0.19936803874760234,0.25940925082670424,0.2106358569374813,0.2581175566455942,0.09279761655933955,0.11967072977802813,0.2243646957001399,0.17424841344211764,-0.03844024593355507,0.15232303161575403,0.0009281894070352171,0.0870648519467335,0.0845514525619388,0.062034091389745846,0.20200139895880534,0.18341095018999162,-0.007153712945932063,-0.07794162643727055,0.049071630134144284,-0.12968309288166682,0.02706040991399958,0.10327665324935906,-0.027624125439565984,0.02301278677236371,0.10218590953749633,0.13455163540715012,-0.011365487598187087,-0.1855023293526117,0.166500990953678,0.19163456427236558,-0.04287883827015252,-0.08230600544536423,0.1580621403756014,0.11159176815835528,0.18619218370247614,0.18257140823743537,0.07946011622543432,0.04152264569050974,-0.005135056668683019,0.11335387599161544,0.1303358321193121,0.13329863075808615,0.13541841196365245,0.012412838581888228,0.052485291286176274,0.04494371411446769,0.32122308899497376,-0.030637986216203655,0.2710137470844552,0.02237108607309656,0.1985298937523552,0.2753963462690083,0.06012525529959344,-0.05117226621889533,1.0,0.16400217473269957,0.20888382837737327,0.17519727835903876,0.059542830163666266,0.002022821636906444,0.1379392836963016,-0.010175745688857067,0.19626571933120393,0.27598072741014235,0.23559373107632162,-0.0157321505815757,0.21082462298903829,0.2548520058374804,0.10829207417079074,0.2001196890571031,-0.0583402735200461,-0.03129963852544351,0.2582776966486298,0.19138528845047065,0.10495310517548656,0.043286410187719726,0.2455555679163993,0.2796087251643262,0.07262129823203155,0.17873005076457607,-0.032126266170706776,0.002162303732982465,0.027280883962176296,0.17764027737449728,-0.09711584286330291,0.04715681699933521,0.16866605464986406,0.061885862107043575,-0.022060906289822955,0.064051522494149,0.1442883477987137,0.19943865117539708,-0.08289482889934725,0.1405682905928186,0.14461581792013864,0.14969299120213836,0.2346572513044344,0.29453790900108034,0.2128796019583146,0.2772670426850503,0.2811086803323707,-0.08149425086468902,0.0041724230401001105,0.2394148165038051,0.09959876535320024,-0.01978633802605462,0.2430485380455973,0.1287456402755517,0.11356759038164521,0.16886367084266204,0.01773386173773288,0.1800282974200045,0.03291499784759384
Olfactory_L,0.149534268095443,0.5562244931842435,0.12187001830301013,-0.473364170739826,-0.48619532007245403,-0.5945307809938074,0.001221184271284296,-0.2677410172508417,-0.42544030056546017,0.03590327011556717,0.4197045460434449,-0.5512464986863155,-0.045394735335378536,-0.028898724471295018,0.4826313013250321,0.2724273551044404,0.5003197450988215,0.2963656442499718,-0.39762955556343205,0.4637119088346646,-0.16727562974697607,-0.023027718018726277,0.17403115679920914,-0.08744167020937049,0.24206437099211495,0.41110550887259145,-0.3932639208898834,-0.17217032963514747,0.4012277608682202,-0.36513966262816433,-0.09629550315585009,0.023207413214619804,0.5161329492687431,0.5968685487929944,0.5062757296000626,0.4034834228792427,-0.25231727494871825,0.2570868594919914,0.07212881205783067,-0.5853890172666983,0.18129904676373043,0.11632292442892833,0.35869793016332946,-0.539264785100556,-0.3184269706805469,-0.4745876335252641,0.6244010049939636,-0.14769356261347943,-0.3474233116346916,-0.1941236309071157,0.5687787469814073,0.21838156667035258,-0.3483300730889863,-0.42209677011377683,0.5136215962253069,-0.5787792398782958,0.4331885296274341,0.4035817956276992,0.058044557161432246,-0.5872409914752571,0.2267231239666469,0.2772066179910131,0.33022973276802225,0.43603175605597094,-0.04515990209193369,-0.5222462287526433,0.45291190653202956,-0.25820203090159777,0.26889232020664017,0.5831428707995209,0.5139107021356251,-0.11636044562677025,0.18044529713811935,0.351414876873819,0.6344423583745876,0.2947428366513774,0.16400217473269957,1.0,0.27778277816119484,0.3136077021188991,0.23932805675715654,0.4714022156648156,0.13697627265352122,-0.5587106741223276,0.1341797776395369,0.1717668141105947,0.3578352929854304,0.3964639654832396,0.16313776366565366,0.4997282076946268,0.2524688189031466,0.43487410621719924,0.4302840656447953,0.2130487531477889,0.6255834653252617,0.0040437020062125476,-0.5564929977227124,-0.06796980701402958,-0.16618804599344217,-0.053744350886196,-0.18415950667458236,0.43178194229726913,-0.620129560553943,0.455789519283318,-0.016594709095093682,0.12278866670690963,0.592567203528823,0.7334767129319437,0.6291345322379488,-0.1784064797014728,0.5013873129376476,0.3265548490372262,0.0740468189134088,0.19025643995926084,0.34939622455193353,0.20792150616424152,0.31914228126728544,0.5432780716543293,0.21564558151026744,0.120904878268914,0.32702526399250237,0.6152659709388838,-0.17974106441757706,0.3430333335793096,0.08657784730129521,0.15446417102242124,0.3854369340946098,0.4469922547234358,-0.02561522342511673,0.21775973035977966,0.589607748454031,0.06861783050976039,-0.6001812774788734,-0.22817940932294106,-0.31692990250926284
Frontal_Inf_Oper_L,0.4730591984070633,0.5546268506229386,0.3372979006707512,0.006749428620365571,-0.051744847380253915,-0.21192523563956966,0.4256819344413473,-0.14534922579782678,0.10600273792052814,0.6628524085949874,0.6821887022676179,-0.17000894347413975,0.597579905866087,0.4824770726473637,0.7161750102613039,0.30220949182879486,0.5162146299617949,0.3381469073178723,0.06364608777885188,0.311087118717111,0.5426230645776687,0.28938488288381853,0.31658152651867233,0.3702454988366753,0.47940745348053226,0.6788890523463975,-0.06588014889650308,0.2364707890470954,0.6222826814596673,0.09628868401410924,0.3979120916449552,0.4317564601107668,0.48087272548998883,0.5288532296365347,0.31186733768364155,0.4463385594624004,0.042034980513253,0.6866967840363595,-0.00044958787838314507,-0.286279210150403,0.1842269751890125,0.49059082062430925,0.44432279883651105,-0.2496742833931172,0.004188024260008107,-0.05838759509876332,0.523308313250549,0.26466568846600913,-0.07785433895177306,-0.007850318211927223,0.7286555192471675,0.24518766566340985,-0.04570994859793993,-0.0748727430010919,0.8178477441445863,-0.08981694180922332,0.7151462822918002,0.6118784718935415,0.15799821481069876,-0.26172654345018875,0.2787934194249207,0.37195989052660616,0.480242466732286,0.6692084377579107,0.03534153726890233,-0.3044059776849031,0.4555043025927619,-0.04003358677965648,0.334444962307982,0.5735829142436992,0.47500135828274664,0.19870924207775928,0.8519871914590418,0.6875162299091425,0.3779429176347118,0.2779021387134201,0.20888382837737327,0.27778277816119484,1.0,0.1394868898192844,0.4712182088779453,0.39225067044314327,0.533288468598683,-0.1474760223633093,0.3370744723060668,0.668122487510773,0.6867561116740983,0.38934587036583035,0.7340781495108352,0.6510537262189573,0.4914084132030863,0.7083801836946148,0.3251444775431274,0.6683235545182394,0.2882100251245238,0.014078460300996612,0.0071437920504561206,0.43661510567642675,0.3964125725234909,0.6201777476437882,0.13886041813872244,0.6012741467463211,-0.2757224862069637,0.5832613227831025,0.23275187029141328,0.6059075265980944,0.32189460845160417,0.5203139670035835,0.41388209936867537,0.0030303467367508805,0.3862177381058796,0.3988828491643872,0.2422499152033031,0.564503238487415,0.291991430985314,0.36607227158070194,0.3761748438945336,0.7074000760478352,0.7663555645481461,0.4488576421602031,0.6316556121937839,0.19869436894811338,0.30047157056220136,-0.006207820132795694,0.19692158501056636,0.45870551467208504,0.8667140850363501,0.2722982031641399,0.38473852734971586,0.8021015887886952,0.5814901228419211,0.28484963821986364,-0.2730328498643005,0.21723081196280028,-0.09648891520191709
Thal_MDl_L,0.278310223166454,0.3550325338637385,0.06869703575532013,-0.008978721862129382,0.002827171134983779,-0.003960336426132424,-0.09441699675840652,-0.2325494523285542,0.023943643736560213,-0.14742449839748117,0.12694697294905757,0.04172826195177398,0.20368732366347062,0.10292018409799253,0.2257007028718379,0.3338122691159116,0.07198698997658708,0.2551593735729345,-0.00609664065035745,-0.012805327345966004,0.1815923037542655,0.044016616509086184,-0.06208862289701734,0.11686046553030784,0.31805869646411933,0.1619798997308306,-0.06939031084241552,0.163339805557324,0.2476010447670778,0.10343843398371672,0.014429184310612613,0.2266519639952267,0.1983759730946885,0.20274790933159437,0.12446703732074972,0.4028013902828917,0.3600835091024991,0.2064217102299464,0.03478511483506197,-0.08970808736527018,0.2511300652435921,0.1964745306246773,0.2397192325621943,-0.091837907966173,0.008338789485278459,0.07291833974566005,-0.11455028146694918,0.16539233025302288,0.07073076173979378,-0.10902516196982327,0.25984756492785493,0.05763076785754306,0.15584272079137143,0.02739238437187185,0.18140009747143235,-0.07404973259018613,0.27027019533272556,0.04849038593339949,-0.11562813266061694,-0.06937913412735237,0.05900582087993916,0.144183147554165,0.5151900784732608,0.2571916153959662,0.16324488748373814,-0.11258399118670036,0.13027951420624218,-0.03469020087935301,0.10773926113042988,0.044181237514318655,0.5277198497490933,0.18101721732838477,0.037024860503156856,0.1147290710503283,0.024864978864188966,0.0666523225705117,0.17519727835903876,0.3136077021188991,0.1394868898192844,1.0,0.10419454529297398,0.1948669174078911,0.2825632914376543,0.01873332477026014,0.12250667145993736,0.12799040469309034,0.21431622642801396,0.12915462548112575,0.13280761767395977,0.4608628426285777,0.20596991992468147,0.29595636867315916,0.029531098969953325,0.26235023070297186,0.5135582056021368,0.2755347670023171,-0.0244952119244368,0.12577912590213605,0.04778636004494506,0.03833511567418205,0.15946409834499453,0.29965272576264557,-0.08790536818376635,0.28208624898889567,-0.025793415733231535,0.09368781958225023,0.15152946512823218,0.10967083671002226,0.33935735303964737,0.2536091080172609,0.06943208941569931,0.18530561365974985,-0.08269366746159348,0.3466657584057974,0.139050801319391,0.3902206675575826,0.3793647318274091,0.38852105713849594,0.25707402680119873,0.09575170156380797,0.24986884542728582,0.16475829467224107,0.07545489703339676,-0.2433215576995267,-0.02175455482380322,0.133683372432925,0.18431448019145535,0.08549890452382355,-0.004747353137209133,0.14865021667691924,0.2357332682554889,0.23134184983040051,-0.09063883212434613,-0.1016440028956744,0.1947209100608438
Cerebellum_4_5_L,0.5137624263707303,0.31075930917683087,0.39905264247185207,0.2558316129127391,0.15062662694913287,-0.08793433169715449,0.5786551076502744,-0.16873065525336775,0.2217821146650044,0.5113462484415482,0.30859210237111584,-0.12378112332979997,0.19980319463516288,0.5479815931064912,0.46862986934434814,0.0021367437864852883,0.5662237997122125,0.4222523362474633,0.28909842486261916,0.2362889544628558,0.40439040180565466,0.6810493954914562,0.15992750489743543,0.3293099725063185,0.4360449210308508,0.44810780108438014,-0.1708345576567717,0.06738063412748697,0.5692046897280325,0.07678911349938498,0.27988077592225225,0.11867750399255464,0.35870678773448994,0.5148473759392849,0.35860535208388383,0.5111195075163183,0.1124669043427258,0.33951384789046346,0.5320411932909785,-0.1108015692381094,0.25624789350834887,0.442969864784906,0.1620539117271208,-0.024851651112548192,0.10439400737852053,-0.05971794470943897,0.40500143071643563,0.08555129918707319,0.04184323015528572,0.2144290783468239,0.428722311122644,0.3757529154932351,-0.03042653680181883,0.0107909469583134,0.47836450956391163,-0.009466676728801082,0.4424291128037917,0.3734237765650643,0.4091896264967525,-0.14285967823283882,0.35265692446443,0.10352737969314542,0.47431624241687825,0.3903851075814853,0.05741359226681869,-0.1780191856236962,0.40692075714226855,0.17794680361738213,0.16220023686641613,0.47688690263819833,0.20323562486673727,-0.012724981328410146,0.40785571016285543,0.49582465793296543,0.42524656797381516,0.4308349187787753,0.059542830163666266,0.23932805675715654,0.4712182088779453,0.10419454529297398,1.0,0.47580411945781936,0.39104554913466644,-0.004083376240427792,0.36429347800142037,0.3114257640437594,0.4530732160070551,0.38982905572182036,0.5156268004445312,0.266081357229414,0.20359209842391346,0.46846380961462275,0.28938293249828395,0.3486104273646623,0.2457413625216211,0.1426059139861573,-0.020891566738589537,0.20992190836479957,0.19190563784652287,0.3391883961129213,0.4645165997969288,0.5521613260879629,-0.1565486645381089,0.48496382812221306,0.27151869946556484,0.3957096393278889,0.3782592193235101,0.41567572379864637,0.3831645823246618,-0.14045907818440947,0.4276285878245516,0.10239515514120007,0.2958092853026408,0.5343117690689277,0.4210478362335894,0.46345004550360686,-0.04517332796590845,0.4392077728683752,0.5350013687200219,0.20868392390635224,0.47986494946230496,0.22951499499837538,0.26991306040898544,0.2895627435244908,0.35187867858531713,0.33237612183054654,0.5064076727519274,0.3989084554828657,0.06622610675461747,0.4620800558801326,0.7058986903510139,0.12162925791176075,-0.2099193665243961,0.30579390285098146,-0.08899132464805971
Cerebellum_10_L,0.3194597032045165,0.5516665184877337,0.3298906887365412,-0.2913756735774293,-0.16713766193366827,-0.5439817343953249,0.22893771690121506,-0.21661014581544627,-0.2921734888109219,0.1989558248876732,0.5791843612201768,-0.5003774960217091,0.05472179778693404,0.19133918011623963,0.41419802918477155,0.1059891041818948,0.5806182144048193,0.435428556969647,-0.2048871772357403,0.48367254429894885,0.004134528221513834,0.23735211929793823,0.30545254723463483,0.19349394986336188,0.39029696999339814,0.5361098010332727,-0.301094132465271,-0.09013324662603482,0.49978267419513556,-0.18433842565715663,0.16882865175489434,0.11637694067709584,0.45874361813206493,0.6303550726701681,0.26969366409510026,0.45381355789806216,-0.12254112317727588,0.4426226393546964,0.23606714091312483,-0.5617892111163797,0.1212388312737421,0.23174207953684206,0.3923306404185406,-0.4803161074683225,-0.38903309930481966,-0.4253428122569826,0.4226334009868195,0.011112905556738342,-0.36510254932179226,-0.11419549832895354,0.6039185990648671,0.24392819829008605,-0.2750007467432446,-0.4322832122385903,0.5492837013592837,-0.46449643805654617,0.5622834908207456,0.5082838679176865,0.1190278277462839,-0.569087148672904,0.2924721840176098,0.3825736849885829,0.4002789487496728,0.569637439754177,-0.09955940222834693,-0.6091873945584931,0.4281408439790673,-0.2805638376359566,0.3033429980725562,0.5029019028894265,0.3700719016070887,0.10661888379936724,0.20473397499466853,0.45355686423797,0.4868767450298025,0.46153091594284884,0.002022821636906444,0.4714022156648156,0.39225067044314327,0.1948669174078911,0.47580411945781936,1.0,0.241114080102318,-0.4676556295473319,0.07197431714387643,0.20419800791919035,0.42891861436761086,0.37233111132181035,0.2702134862318148,0.37568243652934563,0.42979999507910227,0.6119065769474759,0.45475551323618413,0.3817139132656064,0.30103285281722,-0.07657767873613364,-0.46453848934969777,0.19151713580795368,-0.03311448399412365,0.10550150759092478,0.1272863358476703,0.598954436603328,-0.5925361077701851,0.4512443567367899,-0.10143298755474559,0.2690943747469626,0.5381347281463302,0.5541509032417621,0.48536899305138725,-0.14282142629625333,0.48487055448647354,0.4329678027621731,0.04747855702593572,0.281622493429369,0.3883052590198002,0.3257995470848252,0.18389023604019406,0.6244138371089113,0.35789185755328706,0.2647278504611108,0.5362329779881924,0.3602673842460839,0.0552088882657033,0.16933298131780802,0.21280013874690876,0.3526759900986751,0.5084221166424477,0.27576851593343366,0.0862780285413177,0.29536396078983684,0.7024985139464787,0.11521776142589141,-0.5660920918992024,-0.11001108846269986,-0.1831704655738943
Temporal_Mid_R,0.8619798417534591,0.2746308344867234,0.2249529105760468,0.3393822034555016,-0.02998846006075223,0.1993866632379876,0.3275967549902681,-0.026475733795014833,0.4367654514398607,0.2132240470086041,0.43149954623108566,0.30823723727173646,0.6650414438530607,0.6929778760385873,0.3517819098956475,0.315495498594046,0.08863404969948749,0.11552366747445292,0.3304887772785692,0.1624575360894031,0.43455172349292637,0.28557470385166456,0.11739190538570757,0.4079923142437568,0.19667635472522746,0.3663681699331247,0.16324371092777729,0.7378181774023542,0.22721212190642381,0.5686118951849951,0.29021427302543945,0.7541008743630403,0.16823524942424606,0.12396245468580082,0.19126892959361105,0.055313621731707695,0.3555513221608562,0.30778674480793666,0.04772874974114005,0.03788480152588784,0.5603646967431996,0.5064518817374766,0.4177682686076757,-0.14946136677946742,0.11497921718920835,0.4651358131016654,0.17737229495946605,0.6638938689110125,0.4794769219961568,-0.07170298576882608,0.3528973086850873,0.14665760661676208,0.37870445374810835,0.36851904506397903,0.2642979320551131,0.06552137909170877,0.4010468390697443,0.30958577142877625,-0.036400075563436565,0.061241081949396585,0.040902104502409296,0.4723993948018725,0.1690184050325428,0.28568273143913947,-0.17011019917983514,0.009007204862859506,0.29259357324040197,-0.09691375638140302,0.11787558517830386,0.1796137404956472,0.49961751792751535,0.5250714838852427,0.48638774609937274,0.20282345430683935,0.03705613744887967,0.11461810790191143,0.1379392836963016,0.13697627265352122,0.533288468598683,0.2825632914376543,0.39104554913466644,0.241114080102318,1.0,0.2703553407771978,0.6317223947033165,0.3954683423442782,0.2796894933739285,0.09500418100944318,0.3759033714194666,0.5125553765464923,0.5810329608739553,0.395842676034384,-0.2636101333860082,0.5376667992199378,0.3250835358954835,0.20115048965952248,0.4191935912730002,0.3834862659254932,0.2577110599191683,0.40959046427515194,0.2558781634186858,0.3079769035120038,0.06266174862772174,0.48173097804215953,0.22949782114235065,0.14593810989372924,-0.017776622990958675,0.30757975568125934,0.04765363123910249,0.3820309445472857,-0.11291965400871036,0.5174129009014797,0.2619226023313559,0.3888163932552532,0.1312423025205201,0.3988005611551797,0.315356325146718,0.36505714691362745,0.821493629547879,0.17430322747769986,0.32959235666010656,-0.12317141038997369,0.37561260840540267,-0.3116884205176951,0.20063878490659443,0.582517643452902,0.5529120882958621,0.21498439287642845,0.3565959866653748,0.5984971726577618,0.3647407725705975,0.6961580084624817,-0.026145214085439798,0.3927201810346615,0.29088558795563413
Cerebellum_9_L,0.2557314554894589,-0.48481484222661775,-0.17000162567649194,0.8586375581904165,0.5032545261793961,0.9715922157721046,0.16133407497949342,0.09410170997390059,0.8301261831312463,-0.02070857693757599,-0.47039827147158214,0.9298951729257569,0.2854844918303334,0.3916654774828894,-0.3790315787624959,-0.14286194577954317,-0.5650300091229988,-0.22232344144277397,0.7288026626352447,-0.6338125892229892,0.4794859950401408,0.22428248095271916,-0.3102049530402159,0.15217296684383697,-0.25268069869577386,-0.37521641196120875,0.521560455736242,0.540786083474465,-0.30175176430001527,0.6340677593445412,-0.05036598572682459,0.23566022463485234,-0.504250067345576,-0.5915711657430861,-0.0646140924594599,-0.36031270171164753,0.5533555233265253,-0.2531663748097476,0.007134660442125129,0.9164948775666103,0.2728071896061376,0.2207528809430186,-0.21741206514787795,0.6910825618830697,0.7575607218540582,0.9076550565502666,-0.45960190664962497,0.394506912658674,0.871502088757364,0.2350244118261022,-0.5007626739533564,-0.10397905965713738,0.7878404232999048,0.8662350155722793,-0.46302488339068115,0.8010356277208494,-0.31706513819646603,-0.3724116576595304,0.14765083071395585,0.9242480744062602,-0.1981160266566881,-0.24344919232572068,-0.2511820934909796,-0.3945899226228941,0.14093601055033325,0.8638499911869021,-0.4966147262435004,0.49049651352544343,-0.3268053079971982,-0.48457263401954814,-0.26742138403576754,0.23059599544804435,0.012683896847586636,-0.3151503231111484,-0.6082162877395212,-0.24137184866107206,-0.010175745688857067,-0.5587106741223276,-0.1474760223633093,0.01873332477026014,-0.004083376240427792,-0.4676556295473319,0.2703553407771978,1.0,0.46868628403053314,-0.09365885227288494,-0.20173008413090987,-0.4366517642495905,-0.05251812363992035,-0.33164623562969225,-0.21313849407430496,-0.3830014430994084,-0.7341930627187705,-0.15061060258920286,-0.26346032333826674,0.3771959572903808,0.8672571029542768,0.14312050737884052,0.3576681411398762,0.20033491759318195,0.5097267743725575,-0.3644592259310329,0.9296159831894055,-0.18200942669386955,0.2541558795108941,-0.06234579507426017,-0.6507361462261373,-0.6104386737739905,-0.5855641769131321,0.4648358331295716,-0.5880047757395024,-0.3066384403715721,0.22139223702862365,0.13742592251359004,-0.18993387034089831,0.0919499033885394,-0.26368677874013746,-0.47633982873213554,0.08479098129675502,-0.1567342296298723,-0.26064365199178496,-0.5733961335331889,0.23553286952143343,-0.33128931319844074,0.07754715498576281,-0.016281433920469247,-0.2938562130990264,-0.12198242010548807,0.10631798669504534,0.03218799568173913,-0.44432150225214195,0.23278420119569726,0.8559266695324501,0.5773515973107463,0.5163390811380757
