,Thal_VPL_L,Putamen_R,Cerebellum_8_R,Cingulate_Post_L,OFCmed_R,ACC_sup_L,Cerebellum_Crus2_L,Occipital_Sup_L,Caudate_L,SN_pc_L,Cerebellum_3_L,Precentral_L,Parietal_Sup_R,Thal_PuI_R,Cerebellum_Crus1_R,Cerebellum_7b_L,Thal_MDl_L,Thal_AV_L,Hippocampus_R,Thal_AV_R,Cerebellum_6_R,Frontal_Inf_Oper_L,Temporal_Pole_Mid_L,Precuneus_R,OFCpost_R,Lingual_R,Frontal_Sup_2_L,Cingulate_Post_R,Vermis_4_5,Raphe_D,ACC_pre_R,Cerebellum_9_L,Cerebellum_Crus2_R,Thal_IL_R,Thal_PuA_L,LC_L,Thal_VL_L,Putamen_L,Cerebellum_8_L,Paracentral_Lobule_L,Cingulate_Mid_R,Cerebellum_Crus1_L,Vermis_3,Temporal_Inf_L,Heschl_R,Occipital_Mid_R,Frontal_Med_Orb_L,ACC_pre_L,Thal_MGN_R,SupraMarginal_R,ParaHippocampal_R,Temporal_Pole_Sup_L,Thal_LP_R,Thal_IL_L,Thal_PuL_L,Thal_LGN_R,VTA_L,Temporal_Inf_R,Frontal_Sup_Medial_L,N_Acc_R,Rectus_R,Parietal_Sup_L,Rolandic_Oper_R,Thal_LP_L,Postcentral_L,Thal_PuM_L,Cerebellum_6_L,SN_pr_L,Temporal_Mid_R,Hippocampus_L,Vermis_9,Thal_VL_R,LC_R,Thal_VA_L,Vermis_6,Lingual_L,ACC_sub_R,Red_N_R,Temporal_Sup_R,Cerebellum_4_5_L,Angular_L,SN_pc_R,Thal_LGN_L,Thal_PuL_R,Parietal_Inf_L,Supp_Motor_Area_L,Calcarine_R,Occipital_Sup_R,Cerebellum_10_R,ParaHippocampal_L,Thal_MDl_R,Thal_VA_R,Temporal_Sup_L,Precuneus_L,Cingulate_Mid_L,Parietal_Inf_R,Precentral_R,VTA_R,Frontal_Inf_Tri_R,OFCant_R,Thal_MDm_L,Fusiform_L,Thal_PuI_L,Cerebellum_7b_R,OFCpost_L
Parietal_Inf_L,0.09529146950587379,0.29801949221231905,-0.14298506039374143,0.2507293307661326,0.2278478072424804,0.05143056227508307,-0.4530668801927527,0.21271938679654284,0.23520902230165158,0.01900620493243389,0.24371444449367438,0.7370382439131398,0.840593202355654,0.21198596500185374,-0.11429130152561606,-0.3780173283259025,0.20596991992468147,0.10829207417079074,0.33882441100880484,0.10496294791409617,-0.16553360626071076,0.4914084132030863,-0.4063357305585715,0.69576895826308,0.2283388397872711,-0.039683704754612525,0.6086764097868655,0.13310538535875066,-0.038822557572966016,-0.05182351665698167,0.2044560702831979,-0.21313849407430496,0.2345255075758368,-0.03877431857801973,0.08965242370442658,0.2981416836824235,0.1280033289236796,0.4316077764038336,-0.3777694527987035,0.5578270208698429,0.42399656796890134,-0.389643211258068,0.008626084451337229,-0.4972231535850046,0.3988136527892594,0.5288889433182342,-0.1822626546623306,0.011902560626835862,0.27830070025089076,0.5154391262769555,0.4353039400234593,-0.375329877817343,0.36692570217564235,0.12534112140777853,0.2758243758344322,-0.11952753948488062,0.15989137205967835,0.5540924745109888,0.18746157714226952,0.20525878138985063,0.340825016222001,0.9158243631863532,0.042002310669414254,0.4067859999382916,0.8109712542210301,0.37917309151425704,-0.412607884617761,0.028657505515386806,0.5810329608739553,0.13614762800364916,-0.17099530528532816,0.3474089568041809,0.22800525824862045,0.3995337971057982,-0.09364809873357147,-0.08471233592107799,0.17149450437820019,0.06933833680299165,0.46939321672094186,0.20359209842391346,0.7526140772392758,0.038423914327409,0.1784880600480891,0.18154579130245388,1.0,0.3176507320291541,0.2483792197832794,0.7204994936772532,0.0635630049255473,0.2764524923956497,0.29709319362690967,0.3887971225245218,0.20426793995681375,0.9219762031964298,0.5298577338431463,0.5083779467994849,0.09599336088831587,0.16429453751944625,0.19594282076798988,-0.11955797013044353,0.3426679084426588,-0.35545968015851076,-0.010532360084868603,-0.12478793312216183,0.3042231399570191
Supp_Motor_Area_L,0.4994526787772546,0.6464789261420992,-0.1904746246916399,0.32290645176565597,0.37379333813599,0.3555659913931217,-0.2751364760249125,-0.1137650560905811,0.4490843074407119,0.19940365783355712,0.3120153692818324,0.7705578511143211,0.23770777970893486,0.39358060267165124,-0.20887473859071506,-0.30095072201388373,0.21431622642801396,0.23559373107632162,0.471661462093661,0.5234697560614672,-0.007381073791466444,0.6867561116740983,-0.030072592648977544,0.43498938961240363,0.24542813779812633,0.014983538417514491,0.791396485660518,0.22026443993455597,0.26400166117572055,0.051893268127268674,0.599609169618695,-0.20173008413090987,0.11248938562735437,0.387086188026261,0.38818713611475164,0.3073273807730765,0.5125776219340328,0.5481752264095807,-0.2422009125033652,0.7521895951457344,0.7974985416004934,-0.32147605738290513,0.04443098540311132,-0.12439999165119783,0.40364539538448796,0.0010876714695176603,-0.21858401533282626,0.40937581449852634,0.15436155077746022,0.4295514721361343,0.5964753006755681,-0.06414424908434058,-0.22716154478542575,0.32090138986956573,0.12345846451571639,0.03534492494030933,0.23077061235511157,0.2701632551972151,0.5958516859284564,0.16253876200499945,0.42145509812365395,0.21787635511632827,0.5667086152068804,0.21119101872614923,0.6005687223627095,0.37548242078932825,-0.26628106357009484,0.32434520498290015,0.2796894933739285,0.38238640207205904,-0.24070015267823844,0.5433012084585281,0.3079627751133276,0.5981649089832622,0.09754034864825344,-0.1658419970116408,0.3626881669238572,0.1902547431157659,0.5810202955559064,0.4530732160070551,-0.052262797423772295,0.20048674705296315,0.4369308468404094,-0.2566412690971018,0.3176507320291541,1.0,-0.007884777588135524,0.13272465308016906,0.1863358624637454,0.5121920343889836,0.3168489834649575,0.688404924379236,0.4311041994214486,0.42423869819361215,0.7682419226219213,0.4162918532040676,0.580841178192175,0.2237439822114929,0.6774193746076266,0.31917145421958715,0.1723166999668407,-0.028504247383954854,0.33684906165793815,-0.2084136821284703,0.40119237561230536
Calcarine_R,-0.36563794702704816,0.08763050045936926,0.588660929176745,0.4784178525700414,-0.27011945368380896,0.0261085643498556,0.5036295330845335,0.704998499755616,-0.03438676407957119,-0.04451826839070447,0.4384131280560388,0.02438723563950346,0.25926238695277165,-0.08245140288938788,0.6435043484246831,0.5682422447146606,0.0035057201009492936,0.10937149449367674,-0.22355397053585713,-0.32552781847040924,0.7314341940039611,0.31116194621014986,0.3006692575070903,0.4849250792787916,0.33085978802191635,0.8413271428597286,0.01972845155958318,0.5445690071452882,0.5266211094647665,0.3072269825808061,-0.29552560316545706,0.663292023401592,0.3282039245502044,0.033547696048071986,-0.17082356854865946,-0.06626770969797471,-0.1739487262603721,0.09220355468023105,0.5833085789424834,-0.0856146845035357,0.01860311415169561,0.588511437934324,0.7235056493157165,0.3763170561577343,0.18064184124067756,0.7894610559322183,0.2318435297051612,-0.44679083942592857,0.24811051847413243,0.6697737308677153,-0.030262653623500096,0.47629244494845047,0.5855374496359409,-0.04552741282104067,0.17617728135602734,0.13051462020642574,-0.12932099643836004,0.46829292059748967,0.25964666251621815,0.28435717397785504,-0.2800987333528274,0.1891504257479704,0.30954468123217277,0.1483892478172888,-0.029182005603795295,0.06958706833443883,0.5781598910696878,-0.02396877338325194,0.6407708258752914,0.06459538571676246,0.689394118651928,-0.04690964459274964,-0.012683079314638409,0.1416351601910111,0.6737708774079431,0.7719450000657601,-0.3964334348806042,0.0016680642381771192,0.5176563109658097,0.2166402019154549,0.5632276031128458,0.05029962802876008,-0.4701865670969073,0.5768049077532936,0.2483792197832794,-0.007884777588135524,1.0,0.5975355857318031,0.42545389203955586,-0.2266158600517213,0.30137578358068756,-0.07632926766799722,0.6442844006540527,0.2502129437774737,-0.11304379306319934,0.40598724637276234,0.4045657778384645,-0.027798794546968857,-0.051490972696413305,-0.3969329716468258,0.4667216056316514,0.5493026967307986,-0.43772477138279264,0.41337076917470017,-0.24814269820204213
Occipital_Sup_R,-0.19264442795851358,0.09983519824270103,0.2354234049107997,0.3223018461882616,-0.11872801474398495,-0.08370969139872336,0.05441238733896936,0.5230649522104603,0.08972570967776283,-0.0853644058605645,0.27175842067170813,0.39226301251566376,0.755901053614096,0.10872684388888723,0.2788195327545699,0.1158236727499771,0.23134184983040051,0.16886367084266204,0.03679920942651434,-0.22802276377994868,0.2569203249564744,0.28484963821986364,-0.06916856882869073,0.7896775525682285,0.12426212743246838,0.3853332505908691,0.2665265988834412,0.28232975480142386,0.14541143599259856,0.1869418014033862,-0.10436896332165371,0.23278420119569726,0.34780582155444756,-0.009553652623637878,0.08269114915946936,0.11817960584028255,-0.1376674603672512,0.18689545305302785,0.12976751522248953,0.29092403525389726,0.14869159365552875,0.09635201292272795,0.37528013084386624,-0.09030380893537968,0.12605863563116912,0.8665652017665647,0.10264652317864381,-0.38135399586311064,0.08018964325868902,0.687053004755029,0.17770069777962522,-0.0064870617196487535,0.636278150014032,-0.09720153114534588,0.3033407962887639,-0.08614066929739378,0.11710231007375149,0.539555707939852,0.14307552543539606,0.22666955062187188,-0.030263199919746596,0.7040678991465184,-0.04063974826284783,0.31598378794865933,0.39317370491387293,0.31857430581195734,0.07081823883646206,0.04339345937862281,0.6961580084624817,-0.09816693834353456,0.29610814375740646,0.15716927702899822,0.019030774684560405,0.2153456357725447,0.2777396108683879,0.3153861729884251,-0.25175600209792814,0.03885179772171245,0.47293560283086006,0.12162925791176075,0.761043182339833,-0.10436599811673161,-0.15656846087019727,0.49125549045500116,0.7204994936772532,0.13272465308016906,0.5975355857318031,1.0,0.23159626112705708,-0.08396759935972824,0.3419357836522596,0.10004578635643055,0.32897208188021193,0.7571516926841744,0.15628108995977236,0.6679456041123911,0.25010777817671387,0.05080352715734287,-0.0035324463486470347,-0.44915011516392844,0.6456096027839627,0.09914701497236734,-0.20248887720173198,0.15313907375956254,-0.017836196951728278
Cerebellum_10_R,-0.10417454406524981,0.17225479975879057,0.3817909174211192,0.45066313447386896,-0.0793240512085534,0.02811610192234948,0.35275556394174157,0.5051458781491326,0.2046667981536454,0.059264396252983485,0.41013708596086373,0.06697297393539617,0.018602204961621394,-0.10334177488269101,0.384737236220143,0.4287196850779168,0.15946409834499453,0.07262129823203155,-0.10654354817214032,-0.00872764499342405,0.6086219176030009,0.13886041813872244,0.3495636352965966,0.29750896758716605,0.29096949810712947,0.55182757904811,0.15745051755368072,0.4231867902869998,0.5618848330655137,0.28511189461439446,-0.10963612304865435,0.5097267743725575,0.2890685281882799,0.19390770837766147,-0.12701141488244921,0.13883341803781285,0.19302617007977985,0.10008823992803849,0.4220213606471591,0.07962536927777124,0.1274417439917503,0.40969791112338655,0.5094215536013675,0.38697478561715737,-0.00603665484175592,0.3117033184642373,-0.11651306509072346,-0.11148141078909841,0.08359795085619981,0.2417021731936226,0.16427937323336567,0.38005928887372087,0.21742141660471842,0.27834998857681453,-0.01005198661325838,0.23130157534800216,0.0019192534351371831,0.32276010082691625,0.06912260779366707,0.3935128222922397,-0.09651462484925942,-0.0347044669120783,0.2544174494570122,-0.10962843994525583,-0.04324280513039408,-0.04465854805475956,0.43295071277090685,0.16842029431974548,0.2558781634186858,0.264848403248965,0.3934781915591808,0.08875863129073965,0.0988992528529557,0.25388309457960195,0.5185933455216546,0.3551028780240439,-0.2551757159711692,0.040872646490385064,0.28029811852497927,0.4645165997969288,0.2503786220567681,0.07686927492459927,-0.23168397771941235,0.26218947084098543,0.0635630049255473,0.1863358624637454,0.42545389203955586,0.23159626112705708,1.0,0.0027718690666644133,0.4527990613962356,0.19575984745599598,0.5274685755574575,0.09116988285289773,0.045289985759257544,0.15323953408124102,0.3852181632185995,0.13452997769265668,-0.032322466474956825,0.05300555310841593,0.2842609573031535,0.4767982477952084,-0.19625558564789752,0.2596514192384916,-0.21751292175329576
ParaHippocampal_L,0.635751242271645,0.6653842922937059,-0.47158124285901337,0.12402106673471876,0.5563185947972611,0.27353784630779615,-0.5994754488763433,-0.3179469887316084,0.4505886057960609,0.33444746272631715,0.2684528021266852,0.5459697094514091,0.20021182648070987,0.3085087102681832,-0.4858974174158137,-0.6057693210150868,0.07198698997658708,0.09872600036542342,0.7298070271049281,0.6233293842011467,-0.3403412678425692,0.5162146299617949,-0.13425699403339844,0.2167643943227255,0.2200496972471217,-0.35136629499148625,0.6093160138663121,0.05810105194650546,0.10308657145867908,-0.0949730708557237,0.6631883708240266,-0.5650300091229988,0.03013137995054937,0.29761072440754593,0.3396518044474001,0.517170774594587,0.6032808480287167,0.5997064588264919,-0.6247185514835312,0.5216551164229175,0.4947913755696003,-0.6398913059519833,-0.15789288384063943,-0.40620371016030365,0.43137828679718404,-0.28144545176390046,-0.20696900910159224,0.6698557916366809,0.23336298374627554,-0.008546689719021984,0.7630497531206557,-0.32461323254850655,-0.34206980037016355,0.4662647156809571,0.11194918425190503,0.02128972993721489,0.2034287703017386,0.17518030718940641,0.3220960017526429,0.2938540938187663,0.5922107518384888,0.2430698030708965,0.4214501706594987,0.15854223038797544,0.5340959585142971,0.33674714683190404,-0.598422160610326,0.2814945663500898,0.08863404969948749,0.6305998210817817,-0.618020325629564,0.5893181664834607,0.4057700587344786,0.5549695642114844,-0.2842928968709147,-0.5558049551528663,0.6361297584184804,0.3243218451186083,0.33307953882708907,0.5662237997122125,-0.13778080524356454,0.3090706679791283,0.6463204303854785,-0.3750816522340296,0.2764524923956497,0.5121920343889836,-0.2266158600517213,-0.08396759935972824,0.0027718690666644133,1.0,0.29429243595727356,0.6032962242607108,0.07520658986102927,0.3423620120189897,0.5949821000137023,-0.031601577694054576,-0.03991005123207353,0.4144889737481097,0.5820766401830504,0.4611171126202179,-0.00779353813060485,-0.3529172363481278,0.49855794039470636,-0.3700245964527147,0.6289469262111692
Thal_MDl_R,0.3213356355978695,0.41314993861443877,0.08112282714346167,0.3989844311877062,0.11618245885614305,0.19992289148062117,-0.05446363240817442,0.1586098225374138,0.5043361572970562,-0.0016459845584009954,0.22849214679507668,0.35492498657284155,0.31383060977544647,0.16356534029439318,0.09761625948422942,0.01105228384684453,0.3902206675575826,0.1405682905928186,0.3718453199983296,0.30975939417655235,0.17112514035287038,0.36607227158070194,0.15901568470225944,0.4495528518234137,0.2857045770346288,0.20309452591756008,0.38181641705437,0.3208750468542744,0.2273490273096835,0.20167680472408678,0.36135719710746794,0.0919499033885394,0.31630211202779346,0.38229707985760714,0.30865183512799393,0.24325014455932045,0.5123234548119278,0.34235843827878926,0.005566869566844504,0.3241663569970204,0.31463793947752183,-0.040274718104140746,0.35468088774935363,-0.03851153107547734,0.25551018641302553,0.27782773057546006,-0.12656285788197988,0.19007788902365794,-0.041120788067520946,0.2790974744435725,0.42774293360550325,0.07473190491275725,0.1776829866588033,0.536340660720027,0.39217681182091213,0.09942531618021845,0.10695376161578739,0.40743453298058746,0.18643992245430285,0.4594571714675727,0.051290368663180236,0.3018760879991279,0.3267206641889226,0.2403250773311289,0.280458505078654,0.42793017611461054,-0.03555817963296414,0.30784140778696717,0.3988005611551797,0.4353916791856994,0.033640056915316546,0.5685171096367064,0.1763703808380454,0.5479442528987231,0.1363236553683646,-0.01052699279336367,0.10597518258780152,0.25075090632219166,0.46066877762516445,0.46345004550360686,0.22007968669554315,0.07931934976080014,0.2027998571960389,0.040715966317571885,0.29709319362690967,0.3168489834649575,0.30137578358068756,0.3419357836522596,0.4527990613962356,0.29429243595727356,1.0,0.43927425659264235,0.3907414115142291,0.3895222762243328,0.2899219690177408,0.18304196788425553,0.2796800788117021,0.28780249702733784,0.3179661684418694,0.09332739829240445,0.47778185107024707,0.09371431267427412,0.1715792380986915,0.01895559553715775,0.19491064531514216
Thal_VA_R,0.6551883738254736,0.6619771216884413,-0.31837647861730806,0.31838853256382976,0.4129428849934517,0.2938637308185223,-0.5065207461246597,-0.16794836787416517,0.5569976719783273,0.2501279074059216,0.291724322856094,0.7126001095380358,0.2708156255631559,0.36154712428406144,-0.29795444859131404,-0.465402418753542,0.29965272576264557,0.17873005076457607,0.6412623858941545,0.6737853323329575,-0.16038551001786738,0.6012741467463211,-0.1818062791085593,0.39359736764013714,0.2780527226430613,-0.1364252436361647,0.7188235187524299,0.2114277406373541,0.23511788350426815,-0.014066005071526453,0.6900381542878864,-0.3644592259310329,0.08192383702298037,0.34117307060591107,0.4305723929901918,0.390019933063649,0.694238908211892,0.6138659884678646,-0.45751602644945616,0.6376012130813685,0.6557734839459098,-0.49627758690792967,-0.07967119444365288,-0.34684669500450327,0.4928569556726628,-0.09448939340919965,-0.2232268781407092,0.5387594836861719,0.1783277774902686,0.22933534216751028,0.7690449068047234,-0.27596136831748014,-0.21483971208087682,0.5086256699936812,0.22517571643839576,-0.018943081273872345,0.2168578083513433,0.33614963568227846,0.4496517250220804,0.25067833852557647,0.4998814946590268,0.3197808226642618,0.5104836640526611,0.29988972520322027,0.6462140900302085,0.46347034111500934,-0.4660859476319134,0.30990052681483177,0.3079769035120038,0.4996973874368383,-0.44117637045231406,0.726637579114078,0.39294495390955414,0.7278162350567143,-0.06815112308996896,-0.347826937427832,0.44974242673680404,0.30826293276925626,0.5817121146549937,0.5521613260879629,-0.028631047743349743,0.1313173765820791,0.5761059301741018,-0.37589580922432214,0.3887971225245218,0.688404924379236,-0.07632926766799722,0.10004578635643055,0.19575984745599598,0.6032962242607108,0.43927425659264235,1.0,0.2847412519426475,0.48699343471798223,0.7145028586363453,0.17050101398670808,0.2847998028759581,0.3719481387355031,0.6672652424036687,0.33097595363258325,0.1581832322097488,-0.23385640750642622,0.3960180791510114,-0.2656401028318804,0.5345759268372561
Temporal_Sup_L,0.020306601091523213,0.4440951010850834,0.34025965234371375,0.493260577429982,0.19325261296992313,0.0843009348150591,0.30751440642150646,0.44494998399090535,0.3616670784427323,0.0819398173910597,0.48402784825516565,0.25864947951836176,0.10651680760282776,0.01740697953988441,0.347887020255071,0.37468945637970524,0.1815923037542655,0.21928133241884595,-0.04657016482499096,0.005838217458770322,0.6177818941139324,0.5426230645776687,0.4728381295057361,0.3638372802349848,0.4014165598068301,0.6717228100179345,0.3804567528054774,0.47495972522972035,0.6000142159225722,0.3213329682982119,0.10635892294738163,0.4794859950401408,0.16675397416337254,0.2401043293909485,0.020940855318605782,0.11667025127336814,0.3029731952016595,0.26778847833819636,0.4111327605163416,0.13529815465622244,0.3725906996483824,0.3813090101071409,0.534919271058046,0.4631765428872182,0.28778100667893164,0.4589608708352512,0.011373964936902103,-0.019489308784044805,0.2600284323733163,0.6338385228445116,0.23591123298935068,0.5743880093842005,0.2897541582669938,0.11329806573396425,0.16657917445749634,0.2851539108335412,-0.07269461591483306,0.37729869783872644,0.4451257702834528,0.26046055840782933,0.078583605578763,0.041773789975565946,0.5663771972968252,0.09767914358624623,0.12313669393820655,0.11501716595761029,0.45163831029941154,0.13119282204953062,0.43455172349292637,0.36274739798564215,0.43742054787784224,0.23889083725721222,0.15357835931770275,0.38861909487154966,0.6256008419135617,0.5514282119730173,-0.1227024199921917,0.10460140345435774,0.623799561836802,0.40439040180565466,0.3224902413772514,0.23187639667757387,-0.11222048956068978,0.2691385087824599,0.20426793995681375,0.4311041994214486,0.6442844006540527,0.32897208188021193,0.5274685755574575,0.07520658986102927,0.3907414115142291,0.2847412519426475,1.0,0.2120108552267211,0.28256895836840235,0.3980837067735745,0.5500770363833771,0.07310983618748033,0.27091764824722364,0.016550731947041854,0.261284759876058,0.6156459522463978,-0.13188402568649837,0.24329838450810964,-0.010284275166210725
Precuneus_L,0.1559846414679446,0.39854305265027057,-0.20739107178309052,0.30918517875398804,0.20463106778352882,0.13334015162316906,-0.47841695417198576,0.17200764967765636,0.2761175992901481,0.06706569093652422,0.30674873393346663,0.7804899281435905,0.9248879769821732,0.32496051042356533,-0.20880381027585063,-0.4079447356315915,0.22246130683243723,0.15904013165589068,0.4217194767821401,0.1796595397934082,-0.1652991790613062,0.5488990008724722,-0.37433231808838285,0.83876855182489,0.1638616983942055,-0.03910082924720843,0.6408202603499562,0.18156603826276793,0.011446394331348846,-0.049410511224896925,0.3209489999549381,-0.270839175913179,0.23337106536406443,0.11888557231870077,0.15908082394387393,0.31673683952982995,0.1647598038152287,0.5389622058617232,-0.3845199368136186,0.6876251462005056,0.44190793954086466,-0.44010746174903054,0.07652934122618553,-0.486541864546168,0.38857031087973143,0.53833430879112,-0.07249483784508641,0.05854307858314191,0.2567301212592486,0.5666014329675522,0.5373722498297786,-0.4170329121949648,0.310216585071858,0.18310960696399456,0.3126030589340663,-0.11930245059288885,0.16282054244300567,0.5092474412885016,0.30172594511761514,0.26057213679460683,0.33214136880718587,0.9368410292841319,0.14232785707450368,0.4519848287201731,0.8263768709628025,0.4669803073032005,-0.44585550139264996,0.09568953675159252,0.5955126353825853,0.17794220420903822,-0.20609041803105857,0.43776519519462825,0.2525497194111647,0.4949191265775727,-0.07454193492445649,-0.11219273491647022,0.23894816649654876,0.08789250928706728,0.5488574562454527,0.2657969676075545,0.650886651720071,0.07853611052183108,0.24609073996658662,0.12929616792292625,0.9219762031964298,0.42423869819361215,0.2502129437774737,0.7571516926841744,0.09116988285289773,0.3423620120189897,0.3895222762243328,0.48699343471798223,0.2120108552267211,1.0,0.5285500147036956,0.6454156869694729,0.23149419038768215,0.20370202912760582,0.3208917990071802,-0.09005866448293293,0.41897487717908743,-0.3210787455256828,0.06018019778764981,-0.14748088495043093,0.35493703391235304
Cingulate_Mid_L,0.6154189153233465,0.627278288020584,-0.33583308037251786,0.2491610807751781,0.48381145127549824,0.31185098693164576,-0.539996366792722,-0.2037265478021792,0.5504371163447206,0.16346867937640638,0.20187565828148438,0.8421547703572958,0.3166425397612737,0.31530728176199235,-0.32082579048860577,-0.509853209249435,0.2571916153959662,0.13329863075808615,0.5737323612159495,0.5805446560243979,-0.26612142638386355,0.6692084377579107,-0.21947271484816477,0.3690513309307092,0.31117878781470437,-0.2257081094675359,0.8754443108829498,0.16648411446062167,0.08194386974304264,-0.0593882780906002,0.6672910744858829,-0.3945899226228941,0.07103837897659955,0.13961641533133554,0.38551639490810063,0.32539713114166247,0.6426900086978888,0.515768947366932,-0.5144634561247696,0.6527148888624874,0.8805932387703652,-0.5262744822864672,-0.1758855616377858,-0.4254050649306118,0.5305808556678184,-0.08543471783495314,-0.36789559359781915,0.4995765925203722,0.16663465967299373,0.32936234373119133,0.6552429185640138,-0.24384372284211187,-0.11863288385924585,0.31285655314500865,0.242340339427465,0.03261699462085136,0.29786857502081243,0.3373449768030978,0.48661188194477917,0.1264457483930863,0.6250015161022053,0.38238852277691915,0.39200136431040117,0.3711794781878488,0.7600407840881892,0.43258880272842937,-0.5052011200204811,0.23756950746815253,0.28568273143913947,0.5115630573134461,-0.46931485905042425,0.6571074110039212,0.3484090617661891,0.6018296620649188,-0.17154210851268364,-0.3539800694115381,0.45554732029222605,0.22896637729309152,0.5238835224591141,0.3903851075814853,0.1199162386169095,0.21028853634325045,0.5611370851093194,-0.27328774996000804,0.5298577338431463,0.7682419226219213,-0.11304379306319934,0.15628108995977236,0.045289985759257544,0.5949821000137023,0.2899219690177408,0.7145028586363453,0.28256895836840235,0.5285500147036956,1.0,0.20181432349939724,0.2509583061819308,0.2823197525473249,0.602243460704685,0.3148864146065814,0.006620445885059609,-0.3232262163098276,0.4021154870145657,-0.27721311660254944,0.5262668021914244
Parietal_Inf_R,-0.18338746762993938,0.2557651449969556,-0.005684405833909459,0.2636018475498924,-0.14245089911668032,0.22844723748277412,0.031098136728125544,0.3269350061605977,-0.007237311443869285,-0.044973604375492866,0.3525825651239277,0.4323837942751599,0.6633650145504933,0.29725528462227974,-0.057158267480675144,0.06681522814884218,-0.004747353137209133,0.2430485380455973,-0.029765712921350662,-0.1315075489340104,0.18303978553273287,0.38473852734971586,-0.02159816286485784,0.7682954235089886,-0.07540065365743422,0.31327971300688906,0.2925643036181782,0.23399095106510848,0.1796887634776801,0.04320723491888678,-0.015504832585406202,0.10631798669504534,0.04544617241129985,0.1691655792172965,-0.07150718327202167,0.0834287755050748,-0.17476910407034343,0.3361049232988581,0.14479155210148367,0.5366035371917368,0.29531031729433976,0.02906832281505029,0.2934978044130982,0.06496328603847858,0.017809336950361077,0.6188067933860112,0.22631022116008367,-0.2573802043501762,0.1372513261936145,0.7317073060283975,0.13748399665575461,-0.04285773519274701,0.29344817822697566,-0.09204335082524452,0.0895652122329256,-0.06085141722906732,0.021060027986411663,0.16286450003926073,0.34326857268328526,0.17552553711297803,-0.09684285160366121,0.5309463005682562,0.29487132935035065,0.19915667307375587,0.428059086526722,0.145755920346667,0.07689540424845957,0.04908858966410073,0.3565959866653748,-0.10349339176820788,0.17588797002744913,0.052886622652283076,0.03939184386507258,0.27198514393098155,0.3065860687915053,0.33691319773487155,-0.0843588210222907,-0.0752570868842139,0.41401627560363097,0.06622610675461747,0.4171008650174189,0.020259835495277656,-0.11944931111016442,0.34689713883820555,0.5083779467994849,0.4162918532040676,0.40598724637276234,0.6679456041123911,0.15323953408124102,-0.031601577694054576,0.18304196788425553,0.17050101398670808,0.3980837067735745,0.6454156869694729,0.20181432349939724,1.0,0.6160383310063854,-0.00265586812240096,0.14308971748805097,-0.09170334102176114,0.4011300823470815,0.20689351876117618,-0.1324846565635933,-0.0161325617679328,-0.05978248063278296
Precentral_R,-0.065449024471528,0.27232785964104694,0.2449794215957116,0.37362014569091584,-0.22898305367630303,0.4064905788350061,0.3007152393215792,0.2270711616516038,0.004465138430710801,0.008540235502477343,0.41709234542194995,0.35900736786636545,0.1576314974090141,0.13411016006414084,0.1896121337816855,0.3314289685105038,0.04778636004494506,0.2455555679163993,-0.13996130935583811,0.1038465349707676,0.48052854815214524,0.3964125725234909,0.14238142356775674,0.4547468554647498,0.0181546543308656,0.5119816397530478,0.25805800390129313,0.35980282071575065,0.44419782667860397,0.1675415079507258,0.030753008820530496,0.3576681411398762,0.08752762407032616,0.2700130527615748,-0.059354478873773604,0.028692877602625955,0.06504226885975271,0.25185167812076126,0.399749833415797,0.4457769229329005,0.4337899528321744,0.28371528025618503,0.38475202371505995,0.339904513322898,0.03812041219445735,0.316872529791102,0.11028417745729437,-0.13595175345221186,0.031185473110839423,0.6097271988853593,0.10277148789771015,0.1673664119193318,0.03913478593805712,0.07998629516028982,0.023259797171258822,0.09803510391434214,0.08159088726332402,0.16547812276023555,0.38454834688280803,0.23104718099222776,-0.1613352045228358,0.059979601350833536,0.5916611943596032,0.12319802849608764,0.24325936864635728,0.06006392204505869,0.35403125982119676,0.09965918768058146,0.2577110599191683,0.03226538588559422,0.3478537667454172,0.1150762531821879,0.08924910555644672,0.31123164581208346,0.5384698514611547,0.46723649103577736,-0.18422062128270913,-0.12799187196123007,0.4595528189556771,0.19190563784652287,0.050278496470430215,0.03989952859525089,-0.19267775995162215,0.09471082456118032,0.09599336088831587,0.580841178192175,0.4045657778384645,0.25010777817671387,0.3852181632185995,-0.03991005123207353,0.2796800788117021,0.2847998028759581,0.5500770363833771,0.23149419038768215,0.2509583061819308,0.6160383310063854,1.0,0.012108973393116146,0.305634655405444,0.15343714804001177,0.2656844685669405,0.4794035311302779,-0.1351311667275283,0.11654791179300789,-0.23158887351485802
