,Thal_PuA_L,Paracentral_Lobule_L,Thal_IL_R,Fusiform_L,Precuneus_R,Thal_PuA_R,Rectus_L,Vermis_7,Occipital_Sup_L,Lingual_R,Frontal_Inf_Orb_2_L,VTA_L,Vermis_3,Thal_MDl_L,Pallidum_L,Thal_VL_L,Cerebellum_8_R,Postcentral_L,Thal_LGN_L,Parietal_Inf_L,Occipital_Sup_R,Thal_PuL_R,Cerebellum_8_L,Cerebellum_3_R,Parietal_Sup_L,Hippocampus_L,OFClat_R,Occipital_Inf_R,Olfactory_R,Thal_MDm_R,Amygdala_L,SN_pr_R,ACC_sup_L,OFCpost_R,ACC_sup_R,Cingulate_Mid_L,Thal_PuL_L,Vermis_9,Rolandic_Oper_L,Frontal_Inf_Orb_2_R,Cerebellum_10_L,Cingulate_Post_R,Thal_VPL_R,Temporal_Sup_L,Precuneus_L,Raphe_D,Supp_Motor_Area_L,Cerebellum_4_5_R,Temporal_Pole_Mid_R,SN_pr_L,Caudate_L,SupraMarginal_L,Thal_PuI_L,Cingulate_Post_L,Frontal_Mid_2_R,Precentral_L,Red_N_R,Paracentral_Lobule_R,Red_N_L,Frontal_Inf_Tri_R,Insula_L,SN_pc_L,Putamen_L,OFCant_R,VTA_R,SupraMarginal_R,ACC_sub_R,Angular_L,Vermis_4_5,Parietal_Inf_R,ParaHippocampal_L,Calcarine_R,Cerebellum_7b_R,Thal_VL_R,Frontal_Med_Orb_R,Cerebellum_9_R,ACC_pre_L,Caudate_R,Frontal_Sup_2_L,Insula_R,Frontal_Sup_2_R,Vermis_8,Cingulate_Mid_R,Temporal_Pole_Sup_L,OFCmed_R,Frontal_Inf_Oper_R,Occipital_Inf_L,Thal_PuM_L,Occipital_Mid_R,Heschl_R,Thal_VA_L,Frontal_Sup_Medial_R,Olfactory_L,Thal_MDl_R,Cerebellum_6_L,ACC_sub_L,Amygdala_R,Cerebellum_Crus2_R,Frontal_Sup_Medial_L,SN_pc_R,Pallidum_R,N_Acc_R,Postcentral_R,Temporal_Mid_L,OFClat_L,Cerebellum_Crus1_R,Cerebellum_3_L,N_Acc_L,Thal_AV_R,ACC_pre_R,Thal_LGN_R,Cerebellum_9_L,Fusiform_R,Thal_AV_L,Cerebellum_Crus2_L,Supp_Motor_Area_R,Thal_LP_L,Heschl_L,Angular_R,Frontal_Mid_2_L,Thal_PuI_R,OFCmed_L,Vermis_10,Hippocampus_R,Cuneus_R
VTA_R,0.10498867591285208,0.3122072846651172,0.16230503592090872,-0.14538414539584904,0.12729440592695485,0.10765835663238857,0.33250555117960673,-0.1463007130245296,-0.16192137529227454,-0.07097025881120464,0.3502340827756816,-0.09271850859007877,0.002007415645022809,0.139050801319391,0.3275160881973604,0.36182697097852845,-0.17267259384256076,0.2771078040039487,0.2349586391281098,0.16429453751944625,0.05080352715734287,-0.12911136119425815,-0.22044828302470038,0.18846382452282914,0.1944650691100371,0.5077072683734746,0.16153141513321564,-0.13942426944191721,0.47375040086667713,-0.0805405695654841,0.3336102405613969,0.327372895024257,0.19371808057486078,0.40264391610143585,0.21515210481864358,0.2823197525473249,0.10706800253312782,-0.2694667912841772,0.219951086085104,0.3530645719756254,0.3883052590198002,-0.025356191622179836,0.11266437363934063,0.07310983618748033,0.20370202912760582,0.1361749692818247,0.2237439822114929,0.11030529238803806,-0.08783049343442384,0.4600776674161133,0.2950409885587342,0.11594130034355214,0.15261648477213643,0.07766619346779431,0.17458892326616923,0.33861541908605997,0.4324813840261736,0.16624744750334636,0.17951339219247456,0.2701785877454547,0.4308969262110942,0.39089741554124313,0.47779597939388657,0.1305426051659493,1.0,0.024327512932886094,0.2297398457568179,0.012063278547099416,0.04614071205019263,-0.00265586812240096,0.4144889737481097,-0.027798794546968857,-0.17827358716596714,0.44961067007311384,0.3896163337606861,-0.22003755639061184,0.35555475268118686,0.43494073754811363,0.2763961540858647,0.31629606994239967,0.3045829772787803,0.07478598661708719,0.22193337608786956,-0.0039894535872564444,0.14802725818649975,0.2024068999546356,-0.22691902516849197,0.1868643569370678,-0.05146993351618038,0.22386817318931082,0.4241740684499826,0.33128091160642587,0.34939622455193353,0.28780249702733784,-0.24852994614762478,0.3660720890094983,0.3288558608499675,0.11870413067038736,0.04585011746823716,0.22072340334789853,0.4396013555354327,0.43446114386131585,0.0675417698825597,-0.21624974115715923,0.00841440477315707,-0.11084289445626674,0.23828107231376153,0.3909783829194642,0.36841248085676265,0.3037769507407225,0.05115940392264399,-0.18993387034089831,0.17449502815487472,-0.08289482889934725,-0.2065907172100228,0.2520880305851934,0.20945447298740877,0.24516791143237535,0.055931850752230707,0.37721879505687644,0.1290241861088166,0.12079934634527999,-0.2328346733126226,0.4515494936929152,-0.052400929412559166
SupraMarginal_R,0.051017381976057104,0.3241761941333987,0.06389873536245881,0.26087690804761815,0.6495676239527355,0.3036706187322094,-0.13180440172794752,0.14195438435538643,0.4020632264598367,0.4992205918770464,-0.0026555637417495373,0.002639791003524787,0.415206227559721,0.20368732366347062,0.1993346020942043,0.03280929012632991,0.2418506474254565,0.3788259823295938,-0.13590319183152003,0.5154391262769555,0.687053004755029,0.27507733713603133,0.20735867075291733,0.4768671627844827,0.44102583337903783,0.10932207816957674,-0.02282689261515783,0.3935331209216533,0.03319460234547802,0.40450193421548086,-0.2396834955640403,0.03599549476452121,0.2079133599399612,0.2649206938988813,0.44241073238452316,0.32936234373119133,0.2985554357049831,0.3176723828419195,0.5053943391657737,0.03854461020774214,0.05472179778693404,0.39696327040568286,0.20878592097123053,0.6338385228445116,0.5666014329675522,0.1903173153093166,0.4295514721361343,0.33566496278773755,0.2913778794772364,0.011835792018112011,0.15194973842926127,0.5197183169033472,-0.21981185985592272,0.4007124924499535,0.5770510984285412,0.4795592310365809,-0.04714522850926697,0.42172535600882205,0.15015243069863304,0.3797242432378996,0.46184856602436564,0.05403029919330701,0.3046947338771368,-0.21512840635424169,0.024327512932886094,1.0,-0.0883178512926668,0.5317135974216511,0.3405686456921997,0.7317073060283975,-0.008546689719021984,0.6697737308677153,0.168754178337229,0.19930659656855126,-0.3598300282959747,0.2302613149676421,-0.20265133868170015,0.2928082730147664,0.4036075362333676,0.5029772247693687,0.40522552211686963,-0.1576443536748454,0.42950149443830693,0.1602215050231536,-0.033613212816255636,0.5652275592180511,0.13887173887138726,0.30256079597557056,0.7019702683886672,0.35220782816366064,0.3745815014487051,0.21974721122047083,-0.045394735335378536,0.2790974744435725,0.18585383595911942,-0.13640564083964202,0.07467160312936537,0.2189875614776757,0.5448584757891771,0.1420272537900378,0.04398863150619351,0.1362628683337153,0.7284934623172873,0.30765678842537575,0.08898200210855892,0.260223443012035,0.3988891688176821,0.054115769460684776,-0.050012197654160276,0.08175339325760751,0.02503549351714718,0.2854844918303334,0.6037177862793806,0.22849259344404904,0.12797090092581692,0.4703781648082945,0.3769399885412175,0.3709083232395555,0.8145844275703058,0.2328004169195459,0.10950018581514802,-0.03157118622055915,0.22760717595438307,-0.01692028774792784,0.6488747018879039
ACC_sub_R,0.30037661006777283,0.36545197588202044,0.16447753084166977,-0.5470285670815525,0.0023739383250800023,0.21469039111635194,0.6592274210151102,-0.609280970912417,-0.4805963751085401,-0.5856100851303383,0.5283624889788799,-0.07250586964939881,-0.33587452002472556,0.10754903274724507,0.5026105081692162,0.47469176846036926,-0.5160000677194694,0.43150264400594507,0.6498179399741363,0.17149450437820019,-0.25175600209792814,-0.5090396349222979,-0.7012177279392265,-0.26548311806988917,0.2356230820554606,0.5020779842940533,0.45226802607324756,-0.6695579330054761,0.6804772229311852,-0.4111573289192642,0.7283371636247755,0.1898212834455323,0.12740941674695816,0.2332702720780949,0.469249330392718,0.45554732029222605,0.08712987887746164,-0.6599531111101552,0.3237070308655575,0.6453985198142587,0.483920198026855,-0.19101375173539936,-0.3296910831709377,-0.1227024199921917,0.23894816649654876,-0.23379090650704287,0.3626881669238572,-0.07694509749319034,-0.4562335345093851,0.15878449534263622,0.3838178353559728,-0.10273644019410128,0.40437434846932685,-0.11878719913612965,0.27333091003421683,0.4359002994133642,0.2111242027130603,-0.10466628758569763,0.07809872009744659,0.6251849042653332,0.6082667208723074,0.3946588668478679,0.44908136462912435,0.27726013062709925,0.2297398457568179,-0.0883178512926668,1.0,-0.2178536804829783,-0.2409636427608764,-0.0843588210222907,0.6361297584184804,-0.3964334348806042,-0.33361674871836516,0.45603698504386736,0.23562334079312341,-0.6861884408084846,0.7461087255268016,0.6233332524115273,0.458484445824195,0.4136072029859607,0.6120162243353999,0.058865580885079025,0.3380913240739853,-0.3412528332953678,0.6196368771269165,0.27616277011228424,-0.6449443058992245,0.30285103032766203,-0.3854916235874338,0.5363139417196958,0.3766417638284589,0.6218086237570467,0.4597534216317781,0.10597518258780152,-0.6958561318264689,0.6421982135879942,0.6634498121485123,-0.07027933247306165,0.3367885487028951,0.40461389130309594,0.6349667411889253,-0.032628863935538474,0.03105254397606334,-0.6033424536070646,0.12043028956599515,-0.586001660940827,0.037657889977091234,0.20536680340976612,0.565766831481129,0.7307552340425335,-0.14135033774467795,-0.665610279498939,-0.16264093096153848,-0.01386515649257848,-0.6862198692873032,0.4000568475758289,0.19206181887795004,0.16562073390909782,-0.11729962722811647,0.6307407865860583,0.22044094557686264,0.038442567557771305,-0.37573480925843483,0.6529820564183937,-0.3101197906124968
Angular_L,-0.2363426005486329,0.07164580799495546,-0.2406121308038463,-0.014425008846381175,0.5577936213637924,0.0351736667150198,-0.19585682638816332,0.07458265228661975,0.5870113191825265,0.31188290794681045,-0.21261357905602365,-0.06918090325119569,0.2801561892702766,0.18101721732838477,-0.1221183984326567,-0.14233538423598496,0.2182141571691243,0.3468132499458759,-0.31919598655212916,0.7526140772392758,0.761043182339833,0.5610866336711725,0.11043603753867115,0.43353687176633854,0.7173003040058572,0.030694250060935208,-0.2629503764868679,0.41025859801208203,-0.0760346088658387,0.36322055641892714,-0.2835835003665231,-0.07206508193589554,-0.11980267673463176,0.2533105586773996,0.165302228661458,0.1199162386169095,0.24349625402161507,0.3042894671076986,0.2167005332437239,-0.14384208828524275,0.10661888379936724,0.2409422475775359,0.3561172780357252,0.3224902413772514,0.650886651720071,0.11893956239079076,-0.052262797423772295,-0.016077427287642523,0.3625554583440618,-0.12858441665723813,0.03671119413543055,0.7340051807816254,-0.4032506029183089,0.3275845928198365,-0.072269817865091,0.31364442332470827,-0.10868229826590187,0.01158531814090074,-0.02111171937406987,-0.20683794979074305,0.1881029214072644,-0.06272112417754785,0.11185073033370932,-0.4191960550603934,0.012063278547099416,0.5317135974216511,-0.2178536804829783,1.0,0.09657993773548533,0.4171008650174189,-0.13778080524356454,0.5632276031128458,0.19713183388544347,0.025652916681369774,-0.353166736350393,0.20079678741587945,-0.381132320063302,0.06836558095269062,0.27087634487556816,0.26867377133543446,0.07892361488541445,-0.3099231909798436,0.07914640298968256,0.009229839470049447,-0.07680281029615624,-0.09612757028515569,0.010720299986713734,0.13755855355897703,0.7437166195647914,0.21811232933665137,0.15241575419342285,0.15293533656772418,-0.11636044562677025,0.22007968669554315,0.08728542523824874,-0.25573898980889703,-0.07096518608892306,0.23920009213067142,0.05191968738748014,0.014415022065330947,-0.14248055158314465,0.19219759836028258,0.13659367400669162,0.235012810342704,-0.1808455841261669,0.24958455733421286,0.2385615087657232,-0.04943484392239731,-0.32535916348899296,-0.21790314811613443,0.10142616265599447,0.23059599544804435,0.2637172330848146,0.02237108607309656,0.004063786386965822,0.1343755117537066,0.3363098299881584,0.02513772677192677,0.8046182294773991,0.1129337039847869,-0.05136606819524068,-0.13463365437413077,0.06088903022161305,-0.11000885184488787,0.7271537319752589
Vermis_4_5,-0.14346216525618327,0.0049310259540979486,0.24962156922908485,0.6109507195661223,0.33837898488215423,0.1851962591957151,-0.1296340750005472,0.42782049522905197,0.44272446597084053,0.6852211397234061,-0.03984673571032164,0.0013364131505743647,0.5596610016459354,-0.03653819405274511,0.2810254016028941,0.21365391119278174,0.22372052866016318,-0.07894514672657504,-0.1575089641825249,-0.038822557572966016,0.14541143599259856,0.15871609884483862,0.38162256248204135,0.25921278932770286,-0.17466163170117296,0.25291521005924744,-0.1295357839467181,0.29413222855525695,-0.04411598401139931,0.3656354803535326,-0.1340670800478277,0.030989647744310535,0.079970006512787,0.09549810964427705,-0.05829191349633353,0.08194386974304264,-0.15039341414916316,0.32257764948249057,0.21742580742400988,-0.16194495312015306,0.07152879283786145,0.5509571908237645,0.11744401595632943,0.6000142159225722,0.011446394331348846,0.26501293339835885,0.26400166117572055,0.8320684350515596,0.17849335412384637,0.13058913362676589,0.19383476617393516,0.28345864774443813,-0.10601104250432375,0.5274656141140016,0.4275636384662945,0.04630333229368793,0.06323693588923408,0.38371242167145414,0.23248633110653455,0.09167562138582812,0.06950496748380518,0.13220584720856654,0.12751424580287174,0.1315265999624852,0.04614071205019263,0.3405686456921997,-0.2409636427608764,0.09657993773548533,1.0,0.1796887634776801,0.10308657145867908,0.5266211094647665,0.11321731339431945,0.05725153486205222,-0.001272185614225561,0.35230981708923975,-0.09739006157517559,0.00991038307629268,0.1971742428507166,0.20011705691997952,0.04931678472716181,0.4263033468125796,0.15851023579690887,0.30559255490330905,-0.02436011884736791,0.4171158051044459,0.3051901330072363,-0.16334032568725299,0.19391449269995906,-0.013013842110805647,0.28086643149087026,-0.11861015691425528,-0.24045324578243885,0.2273490273096835,0.4570354391368693,-0.09029507107088136,-0.039033642261381424,0.0694395731304125,0.259651146252177,0.11573956388947301,0.04097676814740841,0.2197559619851977,0.4073809292895645,0.560720622404193,0.17825368391443047,0.27714297860081716,0.5893751274490768,0.05477108455052992,0.09818039918604,-0.0984606495616274,0.26233505724350975,0.37606150464396015,0.6016513384941456,0.165600119565998,0.31728767953843456,0.17053972314714397,-0.1516222722196281,0.41491745044851835,0.11657229282417501,-0.06475842852316269,-0.08210709839945808,0.18386973018864453,0.5909073810825564,-0.06481067946323787,0.2537499956699293
Parietal_Inf_R,-0.07150718327202167,0.5366035371917368,0.1691655792172965,0.20689351876117618,0.7682954235089886,0.3813194078140005,-0.1555905546143583,-0.10506624099347438,0.3269350061605977,0.31327971300688906,0.006066935792534373,0.021060027986411663,0.2934978044130982,-0.004747353137209133,0.059709435900500735,-0.17476910407034343,-0.005684405833909459,0.428059086526722,-0.11944931111016442,0.5083779467994849,0.6679456041123911,0.34689713883820555,0.14479155210148367,0.3365154771790062,0.5309463005682562,-0.10349339176820788,0.11930805978569622,0.17936421529992125,-0.07819533746013232,0.344038101209871,-0.19535246557924868,0.06312646139610503,0.22844723748277412,-0.07540065365743422,0.23416352946443766,0.20181432349939724,0.0895652122329256,0.17588797002744913,0.26490111903705577,-0.020620442663073103,0.0862780285413177,0.23399095106510848,0.05994935764023993,0.3980837067735745,0.6454156869694729,0.04320723491888678,0.4162918532040676,0.26358072964452256,0.04266011196057769,0.04908858966410073,-0.007237311443869285,0.2822740539551682,-0.1324846565635933,0.2636018475498924,0.48018673507655946,0.4323837942751599,-0.0752570868842139,0.5941205424893198,0.04046323650422386,0.14308971748805097,0.27287533885370263,-0.044973604375492866,0.3361049232988581,-0.09170334102176114,-0.00265586812240096,0.7317073060283975,-0.0843588210222907,0.4171008650174189,0.1796887634776801,1.0,-0.031601577694054576,0.40598724637276234,-0.0161325617679328,0.052886622652283076,-0.24216304443628742,0.03673796967408075,-0.2573802043501762,0.1294775368558373,0.2925643036181782,0.23028150079019374,0.3503582717978328,-0.28616356921261965,0.29531031729433976,-0.04285773519274701,-0.14245089911668032,0.34628138872691777,0.017856173754329026,0.145755920346667,0.6188067933860112,0.017809336950361077,0.27198514393098155,0.029352853563222682,-0.02561522342511673,0.18304196788425553,0.07689540424845957,-0.14477169808952112,-0.002508815559716005,0.04544617241129985,0.34326857268328526,0.020259835495277656,-0.052914339009535946,0.17552553711297803,0.7421228316290168,0.2273093301322578,0.17648067816815005,-0.057158267480675144,0.3525825651239277,0.02505122867733682,-0.1315075489340104,-0.015504832585406202,-0.06085141722906732,0.10631798669504534,0.4368606653254916,0.2430485380455973,0.031098136728125544,0.4348635996809395,0.19915667307375587,0.10780983505415122,0.7165312687800802,0.128054052984682,0.29725528462227974,-0.18290031902512793,0.24127337773316807,-0.029765712921350662,0.5857345477079885
ParaHippocampal_L,0.3396518044474001,0.5216551164229175,0.29761072440754593,-0.3529172363481278,0.2167643943227255,0.3319911634631596,0.5729754646304492,-0.49182476714722134,-0.3179469887316084,-0.35136629499148625,0.5688866440532875,0.2034287703017386,-0.15789288384063943,0.07198698997658708,0.6328188398579266,0.6032808480287167,-0.47158124285901337,0.5340959585142971,0.6463204303854785,0.2764524923956497,-0.08396759935972824,-0.3750816522340296,-0.6247185514835312,-0.03986839612768199,0.2430698030708965,0.6305998210817817,0.4967746016136795,-0.5564117234764475,0.6626120263098957,-0.19126617614499503,0.7192235087880745,0.2987132270026613,0.27353784630779615,0.2200496972471217,0.4514656493530822,0.5949821000137023,0.11194918425190503,-0.618020325629564,0.37560340539578285,0.6592154360107689,0.5806182144048193,0.05810105194650546,-0.15297942207060708,0.07520658986102927,0.3423620120189897,-0.0949730708557237,0.5121920343889836,0.3127429504291172,-0.4812322344711465,0.2814945663500898,0.4505886057960609,0.11961868405632636,0.49855794039470636,0.12402106673471876,0.34653882721574936,0.5459697094514091,0.3243218451186083,0.05137470719849054,-0.06875677710102401,0.5820766401830504,0.5911681438920524,0.33444746272631715,0.5997064588264919,0.4611171126202179,0.4144889737481097,-0.008546689719021984,0.6361297584184804,-0.13778080524356454,0.10308657145867908,-0.031601577694054576,1.0,-0.2266158600517213,-0.3700245964527147,0.5893181664834607,0.379585758177938,-0.6102078741504344,0.6698557916366809,0.657366643073204,0.6093160138663121,0.38717462042556117,0.6415983071082344,0.2897998893013398,0.4947913755696003,-0.32461323254850655,0.5563185947972611,0.4387315216034623,-0.6439213001224687,0.33674714683190404,-0.28144545176390046,0.43137828679718404,0.5549695642114844,0.554087016888074,0.5003197450988215,0.29429243595727356,-0.598422160610326,0.5898286861508409,0.5581307088910359,0.03013137995054937,0.3220960017526429,0.3090706679791283,0.7518932973455781,0.2938540938187663,0.14322364932059758,-0.45113311106200676,0.3738637104558203,-0.4858974174158137,0.2684528021266852,0.3723685632395804,0.6233293842011467,0.6631883708240266,0.02128972993721489,-0.5650300091229988,0.11334086604169524,0.09872600036542342,-0.5994754488763433,0.5595565011143845,0.15854223038797544,0.3320112726174949,-0.0707517822087271,0.6742931251908204,0.3085087102681832,0.004841355082513498,-0.11304337474236416,0.7298070271049281,-0.1468994654393362
Calcarine_R,-0.17082356854865946,-0.0856146845035357,0.033547696048071986,0.5493026967307986,0.4849250792787916,0.08253664781481101,-0.42658118427217123,0.5637460585043929,0.704998499755616,0.8413271428597286,-0.13002028660367285,-0.12932099643836004,0.7235056493157165,0.0035057201009492936,-0.057922432446306175,-0.1739487262603721,0.588660929176745,-0.029182005603795295,-0.4701865670969073,0.2483792197832794,0.5975355857318031,0.5768049077532936,0.5833085789424834,0.6105956266317428,0.1891504257479704,0.06459538571676246,-0.3283412632337441,0.7525233679094135,-0.1564706580479972,0.5521783166628704,-0.5326068633854439,0.02715019752957088,0.0261085643498556,0.33085978802191635,0.086361022693122,-0.11304379306319934,0.17617728135602734,0.689394118651928,0.4164113934636687,-0.26055536055046885,-0.1688743396008758,0.5445690071452882,0.4327852357992844,0.6442844006540527,0.2502129437774737,0.3072269825808061,-0.007884777588135524,0.39029742031171416,0.5700842355271518,-0.02396877338325194,-0.03438676407957119,0.46167505077088045,-0.43772477138279264,0.4784178525700414,0.1442369441228777,0.02438723563950346,0.0016680642381771192,0.35290252330154487,0.31862171138362816,-0.051490972696413305,0.20853411315450668,-0.04451826839070447,0.09220355468023105,-0.3969329716468258,-0.027798794546968857,0.6697737308677153,-0.3964334348806042,0.5632276031128458,0.5266211094647665,0.40598724637276234,-0.2266158600517213,1.0,0.41337076917470017,-0.04690964459274964,-0.27660921592572835,0.6403389165607969,-0.44679083942592857,-0.08205149252307331,0.01972845155958318,0.4667417204523211,-0.11286716106865617,-0.02770529398495526,0.01860311415169561,0.47629244494845047,-0.27011945368380896,0.25876342217125947,0.4756152988225277,0.06958706833443883,0.7894610559322183,0.18064184124067756,0.1416351601910111,-0.17075581633589773,-0.368784664326569,0.30137578358068756,0.5781598910696878,-0.3578807506908207,-0.1455478609266215,0.3282039245502044,0.25964666251621815,0.05029962802876008,-0.2837166015659398,0.28435717397785504,0.4313631424253471,0.6314675704596684,-0.11453097532489546,0.6435043484246831,0.4384131280560388,0.044976471959675426,-0.32552781847040924,-0.29552560316545706,0.13051462020642574,0.663292023401592,0.6398095122071726,0.10937149449367674,0.5036295330845335,0.003409041600433045,0.1483892478172888,0.2741305442385375,0.6771769034840783,-0.1943541300595074,-0.08245140288938788,0.08720399136900286,0.3845124813974047,-0.22355397053585713,0.7412546769332692
Cerebellum_7b_R,-0.06104925584310132,-0.30202406426578915,-0.034216247535957464,0.39266670041226415,-0.04715941411285421,-0.08423132437403537,-0.36239230630725744,0.43488894649000853,0.39050911361428875,0.4570868201170694,-0.32285310403638534,-0.1547155071475912,0.28392229616698694,0.1947209100608438,-0.19031358379262545,-0.24477918218074468,0.49413573059986776,-0.2951144275075137,-0.37651270112610624,-0.12478793312216183,0.15313907375956254,0.316626451630478,0.49389055652105546,0.23490750965383966,-0.12272890367990733,-0.20263435472120125,-0.27826290927877495,0.5441138219219036,-0.2645282646408483,0.35158232351766705,-0.46018736382283804,-0.16794105140557433,-0.15511886170310685,0.09299757079390922,-0.06982017801306209,-0.27721311660254944,0.019726924716642585,0.5837822746680046,-0.004260824621618242,-0.3267626217541671,-0.1831704655738943,0.14787791745344395,0.28857638539452213,0.24329838450810964,-0.14748088495043093,0.2666195509728558,-0.2084136821284703,0.07059534711073306,0.4831861246293605,-0.09565615356009678,-0.12801217724645686,0.05292725210531099,-0.34517220806818955,0.1209174931076983,-0.16368588364450498,-0.22103066338636132,-0.15291269110969158,0.011449143124616704,0.13178676735327285,-0.20272981135640977,-0.12937864887386546,-0.03944021446987555,-0.1830579953350353,-0.3949847949770063,-0.17827358716596714,0.168754178337229,-0.33361674871836516,0.19713183388544347,0.11321731339431945,-0.0161325617679328,-0.3700245964527147,0.41337076917470017,1.0,-0.22477241705423093,-0.3734042071101263,0.5260686497401207,-0.3632834169758826,-0.21034092298111995,-0.24934911821647912,0.11888587623271193,-0.2898375313333214,-0.03998769839783104,-0.21551414722974271,0.36281472983613977,-0.23592762990740954,-0.08311816358105178,0.4679155620837811,0.0013755741667867444,0.3877779728223641,0.06110940987832927,-0.1486279415342665,-0.22483027812643622,-0.31692990250926284,0.01895559553715775,0.4834803574443877,-0.3965046859531581,-0.1212772070099087,0.2866530827361132,-0.04138129175149812,-0.023633574224268383,-0.3735457662947041,-0.06283623134692833,0.02494355834555846,0.42483270180975546,-0.21179552769179466,0.5496162959017659,-0.057626645114408896,-0.10740489376500192,-0.38368732906038083,-0.2665015569638876,0.03443905234097196,0.5163390811380757,0.2763341142875166,0.03291499784759384,0.4407951757955345,-0.23012079116848963,0.01730407460868246,0.08863374865333257,0.18489499792341582,-0.31319279954846024,-0.12042553038993249,0.035872366393398615,0.27506841917005026,-0.27749243465082846,0.27408769632339064
Thal_VL_R,0.6298367698342533,0.505045102575995,0.34726284155241693,-0.28787336553173065,0.34474194264537783,0.2769231293653625,0.5557536404108638,-0.39543046105514784,-0.2377958245581403,-0.18057238758413985,0.585577878337046,0.22859948040250674,0.0036093372181052975,0.4273578069631222,0.6473849063532795,0.7856644937280305,-0.3381879173672535,0.5533878509520511,0.6453876437309859,0.3474089568041809,0.15716927702899822,-0.25957958750526605,-0.46056178695990063,0.1378412357723156,0.34548172827686136,0.6031255465074841,0.3563176363863327,-0.3377300445099455,0.6121474997536902,-0.018145143211712254,0.4215781127235052,0.4643174331148014,0.275052224939456,0.33350638764665785,0.6619989293977453,0.6571074110039212,0.5263813991313765,-0.4405897890848098,0.42693208101362634,0.6722581944846738,0.5499202911691853,0.18946044170216472,0.305406876378954,0.23889083725721222,0.43776519519462825,0.08373767223797624,0.5433012084585281,0.2541149313912579,-0.19409815900141597,0.4452094040692943,0.634348674428523,0.20122001364854858,0.5816054204088758,0.28189745711462627,0.41523807042426597,0.6470150996457975,0.44126417387032874,0.13470297829722658,0.07119267686423468,0.6512218273233802,0.6505671843551372,0.1960642057872318,0.6060946918479497,0.23001716150898832,0.44961067007311384,0.19930659656855126,0.45603698504386736,0.025652916681369774,0.05725153486205222,0.052886622652283076,0.5893181664834607,-0.04690964459274964,-0.22477241705423093,1.0,0.3171379507889821,-0.45857315334482057,0.5529437532528774,0.7961991449211666,0.6602391709658241,0.47407652272091627,0.7086109794182346,0.09862272169506174,0.5645946208481182,-0.17325078384914563,0.4114092248044639,0.5093710327754768,-0.4940887192421123,0.7195539387357412,-0.072784910106861,0.41539872292724594,0.7059084786064299,0.6747887593659746,0.584854628924961,0.5685171096367064,-0.49093794806637114,0.5245521328373866,0.4430437934474788,0.12344678393000721,0.33794919370390425,0.1333199499146129,0.7492889640842803,0.33936165772613075,0.23172826546714176,-0.347840059551666,0.2705254785864889,-0.2722008244329818,0.16456093175079248,0.4634554070617859,0.6713235637507903,0.7187196670010065,0.08813818080563739,-0.39130636487441706,0.2301659561795858,0.17656778937141634,-0.4857683287035829,0.6149302250292187,0.5623410503890227,0.5301158352350112,0.1752797202217739,0.7696553351374495,0.36505392361678884,-0.1267707394695961,-0.23418591192388208,0.7489198553546016,-0.014923902710540038
