,Thal_VL_R,Thal_MGN_L,Insula_R,Supp_Motor_Area_L,Frontal_Sup_Medial_R,Thal_PuL_L,Paracentral_Lobule_L,Temporal_Mid_R,Parietal_Sup_R,Pallidum_L,Cerebellum_Crus1_L,N_Acc_R,Vermis_6,Postcentral_L,Lingual_R,Temporal_Inf_R,Supp_Motor_Area_R,Thal_IL_L,Cerebellum_10_L,Cerebellum_7b_R,Frontal_Sup_2_L,Temporal_Pole_Sup_R,Cerebellum_3_L,Red_N_L,Temporal_Pole_Mid_R,Cingulate_Mid_R,Putamen_R,Fusiform_L,Parietal_Inf_R,Frontal_Sup_2_R,Frontal_Med_Orb_R,Cuneus_R,OFClat_R,Vermis_7,Frontal_Inf_Oper_L,VTA_R,Cerebellum_10_R,Hippocampus_L,Thal_PuI_R,Temporal_Pole_Sup_L,OFCpost_R,Calcarine_R,Cerebellum_3_R,Precuneus_R,Temporal_Pole_Mid_L,Red_N_R,Cingulate_Post_L,OFCpost_L,Thal_PuA_L,Vermis_8,LC_R,Cerebellum_8_R,Frontal_Inf_Tri_R,SN_pr_R,Calcarine_L,Thal_PuA_R,OFCant_L,Postcentral_R,Heschl_L,Lingual_L
Red_N_R,0.44126417387032874,0.31536730755387565,0.41233949066344183,0.1902547431157659,0.2761905356648575,0.10861074128958578,0.19490382782575136,0.21498439287642845,0.0242363441312667,0.3368920444790546,-0.14869894343874393,0.4276992241576105,-0.052858915282283536,0.15887724594136285,0.025474006892127553,0.25346527146574727,0.15878765124552321,0.36918000566080333,0.27576851593343366,-0.15291269110969158,0.22472166203388272,0.3785218602324642,0.15180184836776833,0.48512096242197816,-6.455593370794438e-06,0.16110439431413542,0.37126405811903795,-0.02914879460131567,-0.0752570868842139,0.300274680646302,0.5677697342138603,-0.1032797104992258,0.15437943815263006,-0.08592403120569815,0.2722982031641399,0.4324813840261736,0.040872646490385064,0.327907724189397,0.10036894251474575,0.19703445873822595,0.39921347889348396,0.0016680642381771192,0.16816883669785002,0.04749881882323446,0.2495749600815817,1.0,0.07054327111574571,0.5403332803083074,0.38407037899266977,0.2406035005101655,0.06301135272207796,-0.032822131807266605,0.3093091256041606,0.45760690669562604,-0.1310880786947958,0.033079580264626554,0.19222408072681027,-0.020032749218280316,0.35881952336418815,-0.17060481250183607
Cingulate_Post_L,0.28189745711462627,0.19155357841530157,0.34885599726709626,0.32290645176565597,0.07737377845604519,0.23141238786500584,0.19026222479337843,0.4079923142437568,0.2076166225564066,0.37508138459272355,0.11636561627431861,0.25837828291118003,0.4078886421871652,0.19408778937420137,0.43434026480392207,0.196149262873111,0.2962577905447262,0.11722213350719755,0.19349394986336188,0.1209174931076983,0.46821197969046435,0.08658061443128251,0.44595294559040616,0.22354130414274703,0.11414472677824722,0.40383653567409344,0.4610250341926969,0.2845810708438817,0.2636018475498924,0.22470558635063065,-0.11237498890900671,0.3217141324665301,0.1294860802160366,0.12393512154597083,0.3702454988366753,0.07766619346779431,0.45066313447386896,0.29806363929889734,0.20697573088293472,0.09868189743082116,0.14193899189962794,0.4784178525700414,0.3003628219483298,0.5553305335834124,0.11150894661242185,0.07054327111574571,1.0,0.015717390341288,0.05612861253006866,0.18167814017291706,0.15205904986124594,0.04593118255415955,0.10454094482933324,0.021957433530433768,0.32138257881227034,0.3625271802941026,-0.04419393621459841,0.3943300404821479,0.43432935221031704,0.24542409969882933
OFCpost_L,0.5847423625538941,0.42708397335240594,0.5137934345722049,0.40119237561230536,0.730282149284981,0.2352382922364451,0.39315655199320343,0.27328597820277484,0.26609913638569077,0.5513791382080381,-0.6587828318078244,0.12482054905441542,-0.4257070147511846,0.49546181836587017,-0.44354345358889274,0.31929083013110476,0.472561487842452,0.3913298403528165,0.5744468442347274,-0.27311546759249966,0.5641033182497247,0.7120751000564854,0.06387427266984842,0.23880780001974936,-0.3058741342745252,0.3552660192237263,0.43838165309457683,-0.4918532802641954,-0.05978248063278296,0.7073446495404827,0.36745402202553773,-0.16312384128594057,0.4764142787686225,-0.5519728635403799,0.4857091425446344,0.37097811855866414,-0.21751292175329576,0.4692215141028694,0.27624917443248365,-0.18171873392752527,0.46484870218655444,-0.24814269820204213,-0.08203631703296557,0.12101143944114433,-0.09528937213552559,0.5403332803083074,0.015717390341288,1.0,0.4925844393199335,0.16670760659856376,0.2805051264903233,-0.4043559031245083,0.657567253073677,0.2532037456380085,-0.5394015823773686,0.15828746941719396,0.2362035963006634,-2.391460574977792e-05,0.33899695716886347,-0.5591710072160785
Thal_PuA_L,0.6298367698342533,0.35589528889044864,0.23744894306565792,0.38818713611475164,0.3827631622544331,0.3965084181881137,0.28846207752237174,0.3250835358954835,0.008515373054185647,0.4474374014656394,-0.3514189238390887,-0.04582736477875739,-0.13272715079298447,0.2434003734873735,-0.17675496521351708,0.277121331889215,0.3916631354063842,0.21521564803370263,0.30103285281722,-0.06104925584310132,0.3629073533918722,0.42844905991680443,-0.1183097580395112,0.04569502410536548,-0.12077748197994134,0.32577855078178913,0.3523957902191926,-0.19792354397299408,-0.07150718327202167,0.4675469194367474,0.10314839274672716,-0.047191963747175304,0.4311014474676043,-0.27747035736194947,0.2882100251245238,0.10498867591285208,-0.12701141488244921,0.10898288458445465,0.336695755879408,-0.09056418580606,0.09816734038909278,-0.17082356854865946,0.11964728372994315,0.09736881541132378,-0.0740601807199945,0.38407037899266977,0.05612861253006866,0.4925844393199335,1.0,0.2506244916356306,0.18008276553085034,-0.16308085806931502,0.49572565061408375,0.3824562284894795,-0.2543176480096182,0.15897184282191487,0.38461919976457476,0.03044058542032598,0.397587442017716,-0.3511315041408032
Vermis_8,0.09862272169506174,-0.09768282018073476,0.059277217802877286,0.12900697619652146,-0.018438401798484657,-0.1312709982055945,-0.053320712541855615,0.04772874974114005,-0.3383805246584888,0.385138439715013,-0.010506431434900725,0.005780718115904122,0.23550378827780286,-0.14655700716614245,0.10258500178649094,0.12948431756475723,0.05026342046232353,0.20412576939667354,0.23606714091312483,-0.03998769839783104,0.1220886909623354,0.07799332389633512,0.09909440203802992,0.16793721110459484,-0.11516727510852952,0.10535209276994242,0.17597544262635548,0.22807946254263306,-0.28616356921261965,0.038479079099491324,0.22038383408738135,-0.1369363714124352,0.143725837756958,0.1899544930870908,-0.00044958787838314507,0.07478598661708719,0.24037020888553756,0.21148823875152614,-0.07211883534703892,0.11824095308012453,0.03532842597222808,-0.02770529398495526,-0.02421493909756337,-0.06588472757093097,0.2487666714085169,0.2406035005101655,0.18167814017291706,0.16670760659856376,0.2506244916356306,1.0,0.26564512454031347,0.017938796232244463,0.09150767798676294,0.11594096248176025,-0.016201092918892223,0.03915803973420011,0.016662958390701255,-0.09443241768680327,0.3838138551767893,-0.2186603862736106
LC_R,0.2755629582298957,0.05039067971411642,0.26042895644616865,0.3079627751133276,0.23478954239950311,-0.026446380111930845,0.2956444318627233,0.2249529105760468,0.1094568825884783,0.37469105907057576,-0.282951196573128,0.09290409180708244,0.05540366939412513,0.3032346319636876,-0.07144235781711238,0.2737518139692605,0.3610202455579124,0.22656009004915093,0.3298906887365412,-0.04352574444754541,0.34554282283871474,0.283566244892399,0.245299872743436,-0.06546539436208622,-0.20915731848655963,0.3067829627451374,0.34955369300617806,-0.04511272134586649,0.03939184386507258,0.3376289584462529,0.03282683045102749,0.04987923771227488,0.33622113171274726,-0.19064878713244265,0.3372979006707512,0.17122809785574716,0.0988992528529557,0.26420199159684477,0.13085840315403108,-0.16163966504567595,0.10396611623171043,-0.012683079314638409,0.028522257639040385,0.19230718557537294,-0.06754080545504396,0.06301135272207796,0.15205904986124594,0.2805051264903233,0.18008276553085034,0.26564512454031347,1.0,-0.13001290806001867,0.3224777333347647,0.0791245318842907,-0.16125135304496016,0.1608720444017726,0.033250945403449375,0.1804510732558964,0.2083101053579079,-0.18944097353654357
Cerebellum_8_R,-0.3381879173672535,-0.12670672426988874,0.12184299092031423,-0.1904746246916399,-0.3127444980239991,-0.07869415642413725,-0.3195212176960863,0.36851904506397903,-0.20881759778857542,-0.2982642789189153,0.8026927122781592,0.007264148992111752,0.5400998014962698,-0.3508940443015558,0.6852662276830569,0.4128858025414247,-0.2636485884275199,-0.1546318666327616,-0.4322832122385903,0.49413573059986776,-0.35007631686037655,0.014949538906311004,0.06320824495371259,0.2368333780803991,0.7851677828494833,-0.23310418763122726,-0.3621931882853895,0.5640334599986825,-0.005684405833909459,-0.4135575336108284,-0.3339349764282502,0.383601579462012,-0.557840507616724,0.8275895631506217,-0.0748727430010919,-0.17267259384256076,0.3817909174211192,-0.2126022700743493,-0.40240863299699337,0.6621985571816487,0.34579983986411067,0.588660929176745,0.4455355972282643,-0.07539541094335529,0.3901759487696755,-0.032822131807266605,0.04593118255415955,-0.4043559031245083,-0.16308085806931502,0.017938796232244463,-0.13001290806001867,1.0,-0.23304948054244295,-0.0650681821758182,0.7580745686079983,-0.22922339301603478,-0.3475600892425339,0.13332209146593477,0.12085302114893456,0.6968355186821186
Frontal_Inf_Tri_R,0.6512218273233802,0.36794336876486167,0.5743914148946085,0.6774193746076266,0.6875526790540509,0.3348202837606023,0.5240308382778064,0.3517819098956475,0.14114923669361354,0.6234322212004986,-0.4891054715795988,0.10607966270243349,-0.15307451210887071,0.5220477867754042,-0.1665704408806196,0.3666512513059974,0.6850787990622538,0.46893102452678015,0.41419802918477155,-0.20272981135640977,0.5946886607784679,0.7725313218214164,0.1940828193799373,0.14118594677421029,-0.19993254587177411,0.5727679224982873,0.5028160606005316,-0.250061527442285,0.14308971748805097,0.7806067719679054,0.16162196052117228,-0.10779601911075054,0.4306638892957511,-0.36703144561091916,0.7161750102613039,0.2701785877454547,-0.032322466474956825,0.49039764703928435,0.24829007773435577,-0.137255607845923,0.3871084438832911,-0.051490972696413305,0.06407929110340814,0.19991664289859426,-0.0724714088846063,0.3093091256041606,0.10454094482933324,0.657567253073677,0.49572565061408375,0.09150767798676294,0.3224777333347647,-0.23304948054244295,1.0,0.27585907628420087,-0.319458743965013,0.29196537601774036,0.2663875908316538,0.4853987122156795,0.4868904678532208,-0.27301297006272673
SN_pr_R,0.4643174331148014,0.2705804702997247,0.32677656466162425,0.2847088323391095,0.22290788589401997,0.14950919693741882,0.34339248031996567,0.19126892959361105,0.15949162938396066,0.25833680453213737,-0.14010303527678528,0.3744326053045534,-0.008529795389527976,0.2146773357186111,0.03435638392911505,0.2453667485830735,0.3231842092521251,0.447650060016685,0.26969366409510026,-0.16794105140557433,0.21969041088208965,0.2801131292441069,0.14754143479675189,0.15269693232569423,-0.011079316186620555,0.160339283186611,0.29448066073475937,-0.04156269336643889,0.06312646139610503,0.2777930653183513,0.3343650838572139,0.012981522858343185,0.1400605174112257,-0.07943038858655829,0.31186733768364155,0.327372895024257,0.1957875619459529,0.2828383991290458,0.16211841315436387,0.04998970953909246,0.21660856823490907,0.02715019752957088,0.44537535628982755,0.19645033422009334,0.1127092598096902,0.45760690669562604,0.021957433530433768,0.2532037456380085,0.3824562284894795,0.11594096248176025,0.0791245318842907,-0.0650681821758182,0.27585907628420087,1.0,-0.14496775369424816,0.04622253531684363,0.2573008814996281,0.12078955028201115,0.26790863089746436,-0.16364967443121323
Calcarine_L,-0.35537878244738297,-0.14435756333610147,0.1772231282714718,-0.1803895993531918,-0.45759080152982146,-0.028526248015432524,-0.31294873316667465,0.4191935912730002,-0.02091352241473974,-0.2682823123804544,0.8556026592153746,0.07481043640416266,0.7778252893502038,-0.33247524804908823,0.9038352466831088,0.27163224351141685,-0.25318026515884495,-0.3078482515628575,-0.46453848934969777,0.5262460755731678,-0.2743885068416505,-0.25273235897048674,0.279149503708687,0.3103075439366858,0.6958280024821387,-0.1812277227325518,-0.17542872954732847,0.7676812274562338,0.31536492984777925,-0.401506051467513,-0.39651005555897306,0.6133860402874725,-0.5203029994927392,0.7772456508153156,0.0071437920504561206,-0.22953538382708324,0.399881243148983,-0.23718242026502678,-0.23461219072309633,0.6363154479556598,0.12705319924487207,0.8528266829761755,0.5095435852343965,0.21347235781934332,0.4195165305847563,-0.1310880786947958,0.32138257881227034,-0.5394015823773686,-0.2543176480096182,-0.016201092918892223,-0.16125135304496016,0.7580745686079983,-0.319458743965013,-0.14496775369424816,1.0,-0.0314811254166406,-0.353152556024974,0.32517184124977744,0.14913888682985424,0.915187465941724
Thal_PuA_R,0.2769231293653625,0.08771622890065846,0.30542084405736525,0.39075497550397637,0.14302512548824614,0.07457280724609418,0.3672126086429259,0.17430322747769986,0.23830849315976613,0.39436460093165837,-0.21023646638409424,0.07101293877286821,0.11985936609395047,0.3312440528213876,0.030545072993425463,0.03369677767415345,0.3833656843678385,0.05255236295958318,0.2647278504611108,-0.08423132437403537,0.3864011560933196,0.11462622718239342,0.32698802637411933,0.010795829683240417,-0.19326708979566565,0.37115879353923376,0.43897617648532045,0.03747964577659058,0.3813194078140005,0.387205535883749,-0.10026497057717926,0.1392732934257376,0.35828422477164096,-0.28016351199099465,0.4488576421602031,0.10765835663238857,0.10018086368109089,0.16597989185121836,0.42440912915360546,-0.1454906323712148,-0.06169070449585428,0.08253664781481101,0.06156722527749282,0.4008900095380629,-0.05018784868993956,0.033079580264626554,0.3625271802941026,0.15828746941719396,0.15897184282191487,0.03915803973420011,0.1608720444017726,-0.22922339301603478,0.29196537601774036,0.04622253531684363,-0.0314811254166406,1.0,0.1527417759878549,0.42624299438201263,0.23821117339370546,-0.022618726336657777
OFCant_L,0.33722082037646345,0.19346908417517097,-0.041341584567075,0.2507785480538433,0.11769233515049328,0.17867150324238038,0.4028467219054481,0.11512709830606596,0.17765314900296222,0.11882198856953133,-0.4404708283013951,0.191473561132754,-0.15997605174174961,0.37598251333175137,-0.20273472967715286,0.07145397686363072,0.31432960145401817,0.2785198537454248,0.3229780213581716,-0.1371618138380717,0.20778764012581982,0.14882118264675034,-0.08365481543637121,-0.2730684405661622,-0.4237048524295834,0.22935731825536168,0.21562183200582594,-0.34667622451833524,0.10307202945554463,0.26615980878294193,0.14576419622939707,-0.09747391641726395,0.5496616009552525,-0.4639250766176461,0.09627942120401094,0.16583671470324118,-0.10449099187984834,-0.07441371009209094,0.31225672879839855,-0.47324735176118715,-0.1453051463380431,-0.24298289818956287,-0.0370085497685447,0.17413609312454498,-0.41417642581879965,0.19222408072681027,-0.04419393621459841,0.2362035963006634,0.38461919976457476,0.016662958390701255,0.033250945403449375,-0.3475600892425339,0.2663875908316538,0.2573008814996281,-0.353152556024974,0.1527417759878549,1.0,0.08075686377462962,-0.006524266018267283,-0.32029789004816156
Postcentral_R,0.23172826546714176,0.07047588509057717,0.4097179045438571,0.6700788988891911,0.15586253104474132,0.08506808024690173,0.6136459486714264,0.40959046427515194,0.3425089686332405,0.3122058950807496,0.08781107335047864,0.25610468138085696,0.4464339977370661,0.46328739558680104,0.4386109277391967,0.3146706883621219,0.6149809235443183,0.16173814396370836,0.10550150759092478,0.02494355834555846,0.44228523339832515,0.27299280039705437,0.47924330431386525,0.15011596085620216,0.0852791387376307,0.5414470236849795,0.40794105398239,0.3439511544585351,0.7421228316290168,0.47001224877345466,-0.17842959731408412,0.3355672050292745,0.14215800603824472,0.05417678689431968,0.6201777476437882,0.0675417698825597,0.33068678272806823,0.15442170232416247,0.22918369216868462,0.09506664135680178,0.1433498786833444,0.4313631424253471,0.34829353804750274,0.5925258598237344,0.0766786822727541,-0.020032749218280316,0.3943300404821479,-2.391460574977792e-05,0.03044058542032598,-0.09443241768680327,0.1804510732558964,0.13332209146593477,0.4853987122156795,0.12078955028201115,0.32517184124977744,0.42624299438201263,0.08075686377462962,1.0,0.40779606707321464,0.38135272902819756
Heschl_L,0.5301158352350112,0.26594076310256826,0.5687840130693538,0.5490623911044127,0.4282813080101195,0.21444842136340414,0.2592490228124707,0.3888163932552532,-0.010866476431625804,0.6703291142383049,0.05086370144244046,0.16475377597521768,0.3265833412074953,0.23188564298401804,0.3213224858263719,0.40087724756341697,0.46819631592376987,0.32044774767022316,0.281622493429369,0.08863374865333257,0.5359276060734609,0.5034623257656654,0.33415307923173726,0.2916347841550332,0.20677768444880557,0.5142621637120043,0.5471964255358482,0.28261556367564133,0.10780983505415122,0.5057078941621859,0.0789355712197576,0.1274008851547492,0.006829563831588882,0.1701739576303551,0.564503238487415,0.24516791143237535,0.37572240723263634,0.49584989580896804,0.10722203780647716,0.36635157715154193,0.4550276255198786,0.2741305442385375,0.2743622680701024,0.2335030497053184,0.33698431420319097,0.35881952336418815,0.43432935221031704,0.33899695716886347,0.397587442017716,0.3838138551767893,0.2083101053579079,0.12085302114893456,0.4868904678532208,0.26790863089746436,0.14913888682985424,0.23821117339370546,-0.006524266018267283,0.40779606707321464,1.0,0.09381409739541897
Lingual_L,-0.36924452638726024,-0.12200811241701506,0.15889506653338814,-0.1658419970116408,-0.43809797254676375,-0.04167707415214092,-0.2963431557571119,0.2984253889416047,-0.057775882288725135,-0.30477292242203036,0.8289479534927404,0.0832512338738724,0.7322808921040018,-0.31582166799022154,0.8672842805385753,0.18439447560412794,-0.2650149105767664,-0.29596707424746277,-0.46983153935237376,0.5223679771119073,-0.30427061189238785,-0.2227899366881885,0.2755479345409292,0.2640354494521131,0.7011410655307773,-0.17984947033759904,-0.18607482811466583,0.7353693803270793,0.33691319773487155,-0.39456042720971934,-0.38548871035610477,0.48597966861896447,-0.5488993996652051,0.7043376473444942,0.013886202897900164,-0.19842310202374142,0.3551028780240439,-0.21674279857541712,-0.18456882698697352,0.6369196748189251,0.14979366374202618,0.7719450000657601,0.4474240591132902,0.12086402130618636,0.4119953599783949,-0.17060481250183607,0.24542409969882933,-0.5591710072160785,-0.3511315041408032,-0.2186603862736106,-0.18944097353654357,0.6968355186821186,-0.27301297006272673,-0.16364967443121323,0.915187465941724,-0.022618726336657777,-0.32029789004816156,0.38135272902819756,0.09381409739541897,1.0
