,Cingulate_Mid_L,Parietal_Sup_R,Raphe_D,Rectus_L,Cerebellum_3_L,ACC_sup_L,Frontal_Inf_Orb_2_L,Cerebellum_7b_R,Vermis_9,Cerebellum_6_L,Cerebellum_6_R,Pallidum_L,Frontal_Med_Orb_L,Red_N_L,Calcarine_L,Cerebellum_4_5_L,Occipital_Inf_R,Frontal_Inf_Oper_L,ACC_sup_R,N_Acc_R,Lingual_R,Cingulate_Mid_R,Parietal_Inf_L,Supp_Motor_Area_R,Thal_LP_L,Thal_MDl_L,Cerebellum_9_R,Pallidum_R,ACC_sub_R,Thal_AV_L,Heschl_R,ACC_sub_L,Amygdala_L,Thal_LGN_L,Frontal_Med_Orb_R,OFCant_L,Precentral_L,Vermis_4_5,Olfactory_L,Frontal_Inf_Oper_R,Hippocampus_L,Supp_Motor_Area_L,Thal_IL_R,Temporal_Pole_Sup_L,Cerebellum_9_L,Thal_PuL_L,Frontal_Inf_Tri_L,Angular_R,OFCpost_R,Temporal_Inf_R,OFCant_R,ACC_pre_L,Occipital_Mid_R,VTA_L,Insula_L,Cerebellum_Crus2_R,Frontal_Inf_Orb_2_R,Rolandic_Oper_R,Thal_IL_L,LC_L,Cerebellum_Crus1_L,Thal_MGN_L,Thal_PuA_L,Heschl_L,Paracentral_Lobule_R,Thal_MDl_R,Cingulate_Post_L,Cuneus_R,Temporal_Mid_L,Fusiform_L,N_Acc_L,Vermis_8,Occipital_Sup_R,OFCpost_L,Precuneus_L
Frontal_Inf_Tri_L,0.7430234745301014,0.19758119206373043,-0.09489424927674855,0.6091799957291836,0.26050217596517394,0.4059359319292248,0.6923675992196325,-0.29933846233158085,-0.4988357816485923,-0.5468737026637888,-0.2694961290233935,0.7576861297379415,-0.2792943584014093,0.14431484316857612,-0.4163057244823023,0.47836450956391163,-0.4429098686893597,0.8178477441445863,0.6004612054038034,0.14066530116361073,-0.22896949415204,0.7069636266252093,0.32281930092588235,0.7278654863587585,0.2940362655577541,0.18140009747143235,-0.5135501981058831,0.7532879243190777,0.6486593704754045,0.1580621403756014,0.5652104192992133,0.6563295229799603,0.6059477915442767,0.6588542559720462,0.23226692513336286,0.24694873112547167,0.7169161489355533,0.09815674683082337,0.5136215962253069,0.5910177963791557,0.6193977776745567,0.7132168904904179,0.3687408255400575,-0.17492573239447648,-0.46302488339068115,0.2872585896231899,1.0,0.07097166524570533,0.4255983668726425,0.27018966858112686,0.38173182157992375,0.682937257774004,-0.1802828813687046,0.21173475610392978,0.7762909093288286,0.1208683429562893,0.7101919326412021,0.5690449776947335,0.4756113556308755,0.3424858426783145,-0.5674418450393256,0.46199882720175744,0.4377292118642462,0.5304189514899943,0.08461017099271165,0.33753122714548023,0.3010487203538746,-0.13816688432875368,-0.3520371045169003,-0.3272991493171539,0.40234490431846087,0.14780789856473273,-0.0398138819799532,0.6909605871535882,0.3811619943756512
Angular_R,0.18436080892942114,0.78334762940187,0.14092838693559712,-0.14283000377588878,0.31886924867009475,0.031949103191752516,-0.00912502710338273,0.18489499792341582,0.31762846950935647,0.058276880854875236,0.2386188552562712,-5.0558762947787744e-05,0.08506407836598508,0.12143194179379904,0.471129676256188,0.11867750399255464,0.43268413246452875,0.4317564601107668,0.42119705218901254,0.23999385371649767,0.4021213683947447,0.2024505212095895,0.7271901415575964,0.3352291200115574,0.4257917941735951,0.2266519639952267,0.17623058920545123,-0.05327536967423901,-0.11729962722811647,0.15232303161575403,0.32154784928590185,-0.142066075041435,-0.33211067613945294,-0.1884745014690322,-0.35585615966907114,0.005762986385573769,0.46075943256324103,0.11657229282417501,0.023207413214619804,0.24620649815970752,0.012195952836598857,0.17881794699578318,-0.02738659215584149,0.0326480467664805,0.23566022463485234,0.36408524165371314,0.07097166524570533,1.0,0.27988881810322586,0.573553412456239,-0.4462769066404336,-0.32072298792127846,0.8892573929788301,-0.02072709370258184,0.41656772133265463,0.3255754072756873,0.06487815642506567,0.08444738068235637,-0.017384991408887787,0.07384477940095543,0.09158689114908199,0.27899352540789074,0.007101482928856374,0.16070494445085554,0.3394614865950055,0.35333994603031,0.35240240978573156,0.8424630626458588,0.1766777952140744,0.06166918963758078,0.1175872558066949,-0.28908568619261454,0.8968517441543381,0.06223125622585892,0.7694040335425931
OFCpost_R,0.31117878781470437,0.07762335705417368,0.18432607169938614,0.24461070578057864,0.26179809541671845,-0.05403144963231596,0.24025946156636332,0.09299757079390922,0.09875104743275963,-0.007709432148960855,0.17456856698953405,0.346069684695305,-0.3328550823042333,0.3604537150878167,0.12705319924487207,0.442969864784906,0.26745749333942,0.49059082062430925,0.3117117896164819,0.25651837190039933,0.20853372522159117,0.27331432037395087,0.2283388397872711,0.24260039359258592,0.14706662751938082,0.1964745306246773,0.1840008467053192,0.2914473168319755,0.2332702720780949,-0.12968309288166682,0.6487993268038252,0.24273437920336657,0.11091024160552035,0.07856269937310338,0.104318973463696,-0.1453051463380431,0.33831481761737925,0.09549810964427705,0.11632292442892833,0.27056405573816517,0.5598279880661676,0.24542813779812633,-0.0504437224060496,0.43825845282766673,0.2207528809430186,0.20739426305030215,0.4255983668726425,0.27988881810322586,1.0,0.6406854910704571,-0.19825056305291525,0.3112270906362768,0.24082315916274633,-0.1413923829052255,0.6022893932385311,0.3348938018402968,0.31370364948332075,0.21644218317714164,0.3527761875478472,0.16335035841646828,0.07976818785292814,0.41757003477289256,0.09816734038909278,0.4550276255198786,0.006777958467057227,0.2857045770346288,0.14193899189962794,0.11990097315701918,0.007280435004478586,-0.02077625787615798,0.22575580921294236,0.03532842597222808,0.12426212743246838,0.46484870218655444,0.1638616983942055
Temporal_Inf_R,0.3373449768030978,0.3589539787383152,0.1673448531302471,0.09893578791884665,0.2857762374720116,-0.13030772954060657,0.17108875964363598,0.22844927833721868,0.20653241953552787,-0.05039761608379962,0.2931610136653419,0.2165548275069591,-0.25070093446945374,0.13317685835878568,0.27163224351141685,0.5137624263707303,0.41913152528288955,0.4730591984070633,0.36673606928469654,0.23297233518863686,0.3238135772352031,0.28276781486579294,0.5540924745109888,0.4115186603462447,0.18377418355378397,0.278310223166454,0.17642927710979378,0.21053258539854028,0.04135037512998644,-0.02271139094877803,0.5727337702453424,0.09918467063579377,-0.16668601291204804,0.11466775337045967,-0.17249000060278422,0.07145397686363072,0.5094858632482883,0.1536681853903588,0.149534268095443,0.3414764754267819,0.1969100644731893,0.2701632551972151,0.060694725714464326,0.13588815618600114,0.2557314554894589,0.19463610405782772,0.27018966858112686,0.573553412456239,0.6406854910704571,1.0,-0.32534121755483864,0.05940510702758944,0.5886458232820975,0.08201982630793082,0.5003806500371746,0.566264739756183,0.3567728763457744,0.15177470108921942,0.26666971759441294,0.22894087660110174,0.022779646107057173,0.37755311366521477,0.277121331889215,0.40087724756341697,0.16090598664382047,0.40743453298058746,0.196149262873111,0.4990875919413897,-0.04712430143481314,-0.0033388857483481285,0.20223699383209612,0.12948431756475723,0.539555707939852,0.31929083013110476,0.5092474412885016
OFCant_R,0.3148864146065814,-0.2051843938919861,-0.18488239144553922,0.28490351633502153,0.07768829506133908,0.48381156991351226,0.20021728484715984,-0.3949847949770063,-0.4921270563795882,-0.3012248978425046,-0.24644525667935147,0.3661213033124467,-0.15463537948415948,-0.30880487576132193,-0.4850129839470238,0.22270936943186528,-0.5704603770995887,0.12664922284785077,-0.12986951653925866,0.09579890969733848,-0.31414329936176916,0.36931413921920203,-0.11955797013044353,0.2776495329872189,-0.027881141538877635,-0.1329575877105345,-0.4488092995028001,0.4428017805760499,0.27726013062709925,-0.0039656287846046665,-0.1437738069127888,0.21013218120943788,0.5423718150935989,0.34162196683351465,0.30786330280656815,0.22689143512095483,0.17155398910209588,0.1315265999624852,0.0776035241101332,0.27034612997852286,0.3589786542023536,0.31917145421958715,0.2508246888787619,-0.3088875582357103,-0.41199318365132803,-0.05548902287270053,0.38173182157992375,-0.4462769066404336,-0.19825056305291525,-0.32534121755483864,1.0,0.3975775754360461,-0.5784529261197259,0.10289000286568596,0.054664113219277506,-0.307560404091985,0.12355022578344502,0.4042073695349203,0.3248839587876128,0.2780430805181752,-0.39207186868204563,-0.08698265290643428,-0.019762119814217122,0.09046146674498397,-0.017966183251838304,0.09332739829240445,0.09450977941268217,-0.489094559948648,-0.18472873596465073,-0.12622653947857948,-0.05158494949526999,0.2074856231748175,-0.44915011516392844,0.058823989622454144,-0.09005866448293293
ACC_pre_L,0.4995765925203722,-0.0615778459043138,-0.14533720156940197,0.7549819330481939,0.06184930762910826,0.1428597375432666,0.6051749564585693,-0.3632834169758826,-0.6778066208266376,-0.5979739675992801,-0.4719004271902552,0.6041890999442058,-0.2764598963334434,0.09509264434889393,-0.6567806174331077,0.4276285878245516,-0.6604972699326178,0.3862177381058796,0.35011089513961824,0.10790272560458797,-0.5110142462620463,0.3817563366469078,0.011902560626835862,0.4057443865827106,0.08226092806333309,0.06943208941569931,-0.6040050526499141,0.7437128852675853,0.7461087255268016,-0.022060906289822955,0.4329099497554384,0.7426556648704368,0.7378757188627749,0.7031783988137098,0.5218835148586493,0.1278263301997977,0.3773088090931271,-0.09739006157517559,0.5013873129376476,0.34853440225101384,0.5972760173383791,0.40937581449852634,0.26472056223709645,-0.17892763972689837,-0.5880047757395024,0.12053569054058168,0.682937257774004,-0.32072298792127846,0.3112270906362768,0.05940510702758944,0.3975775754360461,1.0,-0.5347904552106153,0.034650274543700774,0.49721720395471086,-0.035488539309057064,0.6920053891081305,0.3616392626276816,0.5113462566366982,0.3650379713156829,-0.6170552401437822,0.25069302179948005,0.36403446443824766,0.33500998047601577,-0.12248081712025226,0.19007788902365794,-0.07633991573128773,-0.4885113153347897,-0.5071999644530346,-0.3942038965421769,0.31127841945456325,0.23770206220711196,-0.38135399586311064,0.7236867254126773,0.05854307858314191
Occipital_Mid_R,-0.08543471783495314,0.5695035201315881,0.2504868683163701,-0.40085885370273777,0.29832466696574955,-0.11134273058251334,-0.16541951371607735,0.3877779728223641,0.6271164716685608,0.37087218991038434,0.5133140210903264,-0.17209753380909062,0.16934871738714077,0.17598868115716113,0.7235937848105284,0.06738063412748697,0.7148083765005203,0.2364707890470954,0.19165520255097157,0.20341193920064649,0.6381870618347791,-0.02814120730949737,0.5288889433182342,0.1017146650545333,0.211234983874697,0.163339805557324,0.49571711650586403,-0.3304942803276723,-0.3854916235874338,0.11967072977802813,0.14750303130719214,-0.3412503021502388,-0.5766011899171791,-0.4059967398873439,-0.42191999568308536,-0.09661253653063775,0.17753052750649387,0.19391449269995906,-0.17217032963514747,0.08940600765045642,-0.18591828866934865,0.0010876714695176603,-0.017342449816803412,0.26401474509265865,0.540786083474465,0.1974098971859785,-0.1802828813687046,0.8892573929788301,0.24082315916274633,0.5886458232820975,-0.5784529261197259,-0.5347904552106153,1.0,-0.03775270892504301,0.17323331764587088,0.424358932504612,-0.1721240370656935,-0.014477052512610517,-0.150086320319864,-0.022805087508345003,0.41035144607489815,0.14616111234705415,-0.057076928679870166,0.11135135513815404,0.33742113318340217,0.27782773057546006,0.30638655576105234,0.8820818953503676,0.42709828530918914,0.33616397639183304,0.05230015662193908,-0.2048302115455887,0.8665652017665647,-0.18244883175983806,0.53833430879112
VTA_L,0.29786857502081243,0.07633277740493931,0.020540391599733445,0.12695870717136107,0.035528676708277064,0.05901305430911124,0.27662294089851536,-0.1547155071475912,-0.18204071717031095,-0.203350761592736,-0.10106340605361687,0.07695749104317079,-0.20043437403297248,-0.25809865434149,-0.16370027113515395,0.035965973456834575,-0.08814221850698017,0.1188013874604192,0.11934425357666326,-0.011635624018668248,-0.09444542128901548,0.20702074055786943,0.15989137205967835,0.29956999730129213,0.07697436539648383,0.0819472591888257,-0.16943553000325615,0.1961467349688428,-0.07250586964939881,0.18239592166627425,-0.10629473111999686,0.11763345450032386,0.010549935354171239,0.2419407601403099,0.027807460908399195,0.32318871821469813,0.2614426582316707,0.0013364131505743647,0.397536573585487,0.1645057050869525,-0.10344445856455792,0.23077061235511157,0.0671903183711144,-0.22821619758040976,-0.13286285347329854,0.03402242926525627,0.21173475610392978,-0.02072709370258184,-0.1413923829052255,0.08201982630793082,0.10289000286568596,0.034650274543700774,-0.03775270892504301,1.0,-0.05870480936095783,0.12162988727390876,0.2945383738548004,0.04421103501797196,0.08523575819871808,0.1804716577704936,-0.19901717637480593,0.09673947053914726,0.2916084848773528,0.12830825722151232,0.06758264140045071,0.10695376161578739,-0.013416554129721443,0.058513959628133466,-0.20570205552580012,-0.1409988210397488,0.1139201000841487,0.02185109234333366,0.11710231007375149,0.02439008186319642,0.16282054244300567
Insula_L,0.6216357595590346,0.4265739648088537,-0.0322837479215827,0.4634325860229788,0.3771023558150718,0.3364085495834855,0.5402967417417072,-0.12937864887386546,-0.2965248888458239,-0.44150975593782416,-0.1479803961214672,0.649857317764042,-0.1402290507117227,0.2814997751814467,-0.15582354454195463,0.5064076727519274,-0.17735540987056336,0.8667140850363501,0.7275530703520524,0.26327188399180323,-0.04813338408499352,0.6154682414893977,0.4732054543096044,0.6528778080510482,0.4401833779711494,0.18431448019145535,-0.34744808313818626,0.6474042135463495,0.6082667208723074,0.09959876535320024,0.7878842761429007,0.4736172337391842,0.4381343461374424,0.4630890035859705,0.09507350919127724,0.148294643983253,0.73608167935524,0.06950496748380518,0.3854369340946098,0.6323210617851401,0.6400660279478901,0.6005737860410536,0.23308515343814376,-0.07905665070576662,-0.2938562130990264,0.34504326188026474,0.7762909093288286,0.41656772133265463,0.6022893932385311,0.5003806500371746,0.054664113219277506,0.49721720395471086,0.17323331764587088,-0.05870480936095783,1.0,0.19499264217540302,0.6225860145446404,0.522172650542742,0.4226573862358844,0.3257950717456915,-0.41313154257870016,0.5429023663052379,0.33111387238670004,0.4988718478824643,0.18052035682757736,0.35315523849316705,0.33755828559834455,0.1792372502026656,-0.289234634692728,-0.2730876957200088,0.4187901286806475,0.004438010500406497,0.23451954313412915,0.6903457201633708,0.5618108597147075
Cerebellum_Crus2_R,0.07103837897659955,0.18295507103707928,0.24647738924696896,-0.000926572658590816,0.18266956854350994,-0.1309137325854815,0.1290113746883373,0.2866530827361132,0.2868599812481687,0.0799892939964591,0.3242074792950519,0.09513707803501856,-0.10634865643487493,0.20403191915315005,0.23045842018360918,0.25624789350834887,0.34601229325047017,0.1842269751890125,0.16807141453327523,0.18520825750318853,0.28671968703785944,0.06042306400542128,0.2345255075758368,0.1589422593776528,0.019265904817292682,0.2511300652435921,0.24027735531685623,0.07102413704716899,-0.07027933247306165,0.049071630134144284,0.24677807112679173,0.05184632614765913,-0.19886788181044432,0.008170003665911415,-0.11394882593410163,0.11261214752988177,0.16868470631587734,0.0694395731304125,0.18129904676373043,0.09129817959277753,0.005662466024378263,0.11248938562735437,0.22115759263931206,0.13312085206425542,0.2728071896061376,0.11557602164128253,0.1208683429562893,0.3255754072756873,0.3348938018402968,0.566264739756183,-0.307560404091985,-0.035488539309057064,0.424358932504612,0.12162988727390876,0.19499264217540302,1.0,0.18345201701524763,0.0010597412243867933,0.21149401036331714,0.036213218619953115,0.1327303092526724,0.2246454720808302,0.24797255963905454,0.22531427802741777,0.263820320753459,0.31630211202779346,0.17034462247233226,0.30922062885551055,0.04683528229748559,0.0626210532953635,0.22787025817817977,0.12250398951989569,0.34780582155444756,0.11002028387162383,0.23337106536406443
Frontal_Inf_Orb_2_R,0.5562056763042154,0.27860879668791433,-0.15803038689906684,0.7113913410200198,0.04399585447824413,0.0879300040847805,0.8508882905540159,-0.3267626217541671,-0.6370120472091763,-0.7353285626823125,-0.48603204869076094,0.507636881016976,-0.20779048051821472,0.08922275775401446,-0.5647936065404678,0.41567572379864637,-0.5150292346101499,0.5203139670035835,0.5740889070878364,0.17090624700122597,-0.4201730220938419,0.39712820123619735,0.3362994759767592,0.5541459723913129,0.23984971828619092,0.10967083671002226,-0.6531700183715949,0.6852447333470352,0.6453985198142587,0.04715681699933521,0.48615079076793627,0.7881214044213005,0.5399001575371699,0.7510493141195176,0.41874298717223846,0.41979000216880225,0.6078460588754656,-0.16194495312015306,0.7334767129319437,0.3874482594731138,0.3919547094490378,0.4572156476922666,0.32015179897495444,-0.3169736704441637,-0.6104386737739905,0.29020379249925393,0.7101919326412021,0.06487815642506567,0.31370364948332075,0.3567728763457744,0.12355022578344502,0.6920053891081305,-0.1721240370656935,0.2945383738548004,0.6225860145446404,0.18345201701524763,1.0,0.3223385732132066,0.44246842723294827,0.3371207048748401,-0.7090891661810027,0.4624774434584456,0.5911551743890007,0.31959000413319233,0.05969234338537414,0.2779154546826187,-0.035468576246816576,-0.14441613330956843,-0.6532687753566796,-0.5242978094005943,0.5220130981565467,0.13648307932821563,0.042753559796406354,0.8373763185226243,0.4080993802386759
Rolandic_Oper_R,0.39200136431040117,0.0019862282255794055,0.03901433896422579,0.16563144380325961,0.45871080540374964,0.5063672530549796,0.4820515157301382,-0.07749769723540073,-0.07357715373899933,0.021354565660233443,0.24144744249287367,0.5281268444934456,0.0762391672244794,0.28135025833823935,0.0934046032590242,0.5113462484415482,-0.07637000668955816,0.6628524085949874,0.2489527688805352,0.3655900999517981,0.3087291997062362,0.5108228592719671,0.042002310669414254,0.46676447282829625,0.11181228585448076,-0.14742449839748117,-0.06823793918619307,0.4081583877082919,0.24861833930674698,0.23085618725156062,0.3135126169987492,0.2910021543965647,0.21424787399303313,0.22235493845408877,0.24114499613577478,0.11952660837827589,0.36541831495191346,0.49938679772287914,0.03590327011556717,0.7532396791032824,0.4649991876623939,0.5667086152068804,0.4237534624399214,0.12078279861609344,-0.02070857693757599,0.10057607905100355,0.5690449776947335,0.08444738068235637,0.21644218317714164,0.15177470108921942,0.4042073695349203,0.3616392626276816,-0.014477052512610517,0.04421103501797196,0.522172650542742,0.0010597412243867933,0.3223385732132066,1.0,0.37730515354314703,0.2455609235823159,-0.060390567219242755,0.1173800447920409,0.09245590587162404,0.5460021892738193,0.38375196472442286,0.3267206641889226,0.4084153865808533,-0.02074031966951911,0.15465976452303626,0.27055297090880004,0.29015999918625957,0.20233904622456736,-0.04063974826284783,0.2265887989824807,0.14232785707450368
Thal_IL_L,0.31285655314500865,0.09216836779976287,-0.05556444380250813,0.4447724909591078,0.05705343661085554,0.2225302577066929,0.4051008906044525,-0.14642025077482,-0.3188675765573989,-0.3183896721541529,-0.11398464365683784,0.40419383421356214,-0.29764860052755465,0.08114646019841099,-0.3078482515628575,0.4222523362474633,-0.2814729009538926,0.3381469073178723,0.2231063867764561,0.5194893781195616,-0.12178708775412067,0.31757718471054464,0.12534112140777853,0.37001778316489814,0.0976274346655414,0.2551593735729345,-0.25882412890793877,0.5837415473139754,0.4089623454182807,-0.06971728316645766,0.3548941222339189,0.38135135445439194,0.35940656956240746,0.33202811836326745,0.403448763738958,0.2785198537454248,0.33245245987862987,0.05132430768277923,0.2963656442499718,0.3850826995485003,0.5301324048458448,0.32090138986956573,0.32686044512696455,-0.09559187916964232,-0.22232344144277397,0.1968128955588133,0.4756113556308755,-0.017384991408887787,0.3527761875478472,0.26666971759441294,0.3248839587876128,0.5113462566366982,-0.150086320319864,0.08523575819871808,0.4226573862358844,0.21149401036331714,0.44246842723294827,0.37730515354314703,1.0,0.3208996759240368,-0.29957339689754586,0.2823581572675542,0.21521564803370263,0.32044774767022316,0.14340831945422042,0.536340660720027,0.11722213350719755,-0.1647564065089101,-0.28933224617534664,-0.21313108211053802,0.31457601538307844,0.20412576939667354,-0.09720153114534588,0.3913298403528165,0.18310960696399456
LC_L,0.32539713114166247,0.22247983696440377,-0.0909141768910499,0.32961618978051366,0.2876951697419271,0.05914870874144225,0.30429674820244873,-0.27720942383262104,-0.2965225996302167,-0.31347240152415023,-0.09161566570831986,0.31715572410252035,-0.18724959762298718,-0.03589404349956114,-0.24944954164659436,0.4308349187787753,-0.2670383319878832,0.2779021387134201,0.17479423951415649,0.23204631654216076,-0.1057390361042721,0.3035339909814696,0.2981416836824235,0.3708594608125265,0.03999081131848459,0.0666523225705117,-0.31708228646869674,0.4199286856158035,0.3163115229566397,-0.05117226621889533,0.19645830094430483,0.35119351689998524,0.38541955096254316,0.3058799197120557,0.22510229942299662,0.18999460450274558,0.3527094488302017,0.15698346335556393,0.2947428366513774,0.24873358521013367,0.347755162086601,0.3073273807730765,0.2053704758695248,-0.1825661759899599,-0.24137184866107206,0.02860300405546032,0.3424858426783145,0.07384477940095543,0.16335035841646828,0.22894087660110174,0.2780430805181752,0.3650379713156829,-0.022805087508345003,0.1804716577704936,0.3257950717456915,0.036213218619953115,0.3371207048748401,0.2455609235823159,0.3208996759240368,1.0,-0.3506138262324952,0.017104488001493397,0.14077673523485384,0.2029765377180249,0.039513577319988336,0.24325014455932045,0.10450365298455987,0.02348495370242813,-0.2177422161753951,-0.12410373865750936,0.21457677478947249,0.2632029295502701,0.11817960584028255,0.3303664782987428,0.31673683952982995
Cerebellum_Crus1_L,-0.5262744822864672,-0.3588062636709223,0.3432352707472507,-0.6857321436558895,0.08415309810718843,-0.20667000723294196,-0.502108003228446,0.50581200754313,0.8897478634307107,0.9620851981873877,0.8196202538396584,-0.3725842551443318,0.20337671412163424,0.28835285150061146,0.8556026592153746,-0.1565486645381089,0.8493570546712689,-0.2757224862069637,-0.41239877985701334,0.021113068235603247,0.7831222993237065,-0.3623819886136775,-0.389643211258068,-0.47856197108927395,-0.2984135249987521,-0.08790536818376635,0.9613354443597717,-0.6540112039384582,-0.6993631792405715,-0.032126266170706776,-0.25968900681367924,-0.630422733629376,-0.6991331407531732,-0.7335724090596426,-0.26302438780422094,-0.4404708283013951,-0.5641574008332909,0.34272319616424995,-0.620129560553943,-0.1476929618917607,-0.277149959455477,-0.32147605738290513,-0.14841189727903142,0.7647333880312002,0.9296159831894055,-0.19450097992523796,-0.5674418450393256,0.09158689114908199,0.07976818785292814,0.022779646107057173,-0.39207186868204563,-0.6170552401437822,0.41035144607489815,-0.19901717637480593,-0.41313154257870016,0.1327303092526724,-0.7090891661810027,-0.060390567219242755,-0.29957339689754586,-0.3506138262324952,1.0,-0.2915190287711726,-0.3514189238390887,0.05086370144244046,0.17294797383932928,-0.040274718104140746,0.11636561627431861,0.27468739731630376,0.8484819476271853,0.8061413175217093,-0.25813166179306485,-0.010506431434900725,0.09635201292272795,-0.6587828318078244,-0.44010746174903054
Thal_MGN_L,0.4056630791450914,0.2613192547325985,-0.004670496561437356,0.25550462870474955,0.07145533046738173,0.19567327836167112,0.38672893163734684,-0.019428525255040834,-0.19871104313481722,-0.3609669147562513,-0.20105341027766474,0.3733290073462452,-0.15293920039073663,0.08565686034662781,-0.14435756333610147,0.1620539117271208,-0.06798954872165015,0.44432279883651105,0.5020808310957531,0.16932693201667012,-0.08748856586571248,0.3382278855393232,0.33795313909853436,0.34719763917408974,0.4567323399072419,0.2397192325621943,-0.23575128873644302,0.41899857895847353,0.29752330615602224,0.02706040991399958,0.39976181962108615,0.3162459304544969,0.1829242092310169,0.3566720044782171,0.10271421795078253,0.19346908417517097,0.4821069993499858,-0.13712626726781754,0.35869793016332946,0.20464283833782135,0.32154028922042294,0.2482981837206038,0.0331819557429464,-0.082519902372376,-0.21741206514787795,0.38903393437976197,0.46199882720175744,0.27899352540789074,0.41757003477289256,0.37755311366521477,-0.08698265290643428,0.25069302179948005,0.14616111234705415,0.09673947053914726,0.5429023663052379,0.2246454720808302,0.4624774434584456,0.1173800447920409,0.2823581572675542,0.017104488001493397,-0.2915190287711726,1.0,0.35589528889044864,0.26594076310256826,-0.030134508898086033,0.23378705676663278,0.19155357841530157,0.11521395554832563,-0.28754898582431265,-0.3303619166589919,0.30826663374864316,-0.09768282018073476,0.1975014477095556,0.42708397335240594,0.34571614454233657
Thal_PuA_L,0.38551639490810063,0.008515373054185647,0.0936589723324287,0.3638666003333836,-0.1183097580395112,0.029404200209616923,0.4602430706440719,-0.06104925584310132,-0.24304397196889532,-0.3617688015968414,-0.2123728843921957,0.4474374014656394,-0.1319802206432561,0.04569502410536548,-0.2543176480096182,0.2457413625216211,-0.19401638751331754,0.2882100251245238,0.6094602348453229,-0.04582736477875739,-0.17675496521351708,0.32577855078178913,0.08965242370442658,0.3916631354063842,0.31158868963835906,0.5135582056021368,-0.29763694463170576,0.41701480564262766,0.30037661006777283,0.2582776966486298,0.2479799016772928,0.43890415685664197,0.2017414562828463,0.6721017144107296,0.10314839274672716,0.38461919976457476,0.33582562684064,-0.14346216525618327,0.6255834653252617,0.266005677842052,0.10898288458445465,0.38818713611475164,0.39126957850746563,-0.09056418580606,-0.26346032333826674,0.3965084181881137,0.4377292118642462,0.007101482928856374,0.09816734038909278,0.277121331889215,-0.019762119814217122,0.36403446443824766,-0.057076928679870166,0.2916084848773528,0.33111387238670004,0.24797255963905454,0.5911551743890007,0.09245590587162404,0.21521564803370263,0.14077673523485384,-0.3514189238390887,0.35589528889044864,1.0,0.397587442017716,0.01920642592695788,0.30865183512799393,0.05612861253006866,-0.047191963747175304,-0.3321659065685549,-0.19792354397299408,0.43909140148197473,0.2506244916356306,0.08269114915946936,0.4925844393199335,0.15908082394387393
Heschl_L,0.5116687536211658,-0.010866476431625804,0.29996842789360834,0.263229435465642,0.33415307923173726,0.045812399518882066,0.3266562962423799,0.08863374865333257,0.03988050825507271,0.08335747490326709,0.3175167536805873,0.6703291142383049,-0.18460874224362045,0.2916347841550332,0.14913888682985424,0.5343117690689277,0.12262636841394459,0.564503238487415,0.3865952327331698,0.16475377597521768,0.3213224858263719,0.5142621637120043,0.14639990165954986,0.46819631592376987,0.09054443731139736,0.3466657584057974,0.0780248045358443,0.4470254875163363,0.16562073390909782,0.19943865117539708,0.4728392381816103,0.24470478352720781,0.16621602006809938,0.3448094672685618,0.0789355712197576,-0.006524266018267283,0.37671507938010923,0.41491745044851835,0.19025643995926084,0.5370682982169992,0.49584989580896804,0.5490623911044127,0.30253811329865615,0.36635157715154193,0.13742592251359004,0.21444842136340414,0.5304189514899943,0.16070494445085554,0.4550276255198786,0.40087724756341697,0.09046146674498397,0.33500998047601577,0.11135135513815404,0.12830825722151232,0.4988718478824643,0.22531427802741777,0.31959000413319233,0.5460021892738193,0.32044774767022316,0.2029765377180249,0.05086370144244046,0.26594076310256826,0.397587442017716,1.0,0.12689487457527743,0.4623093973559584,0.43432935221031704,0.1274008851547492,0.2114408186900186,0.28261556367564133,0.2671481714105134,0.3838138551767893,0.1324101455934998,0.33899695716886347,0.17828726953963808
Paracentral_Lobule_R,0.02947368937774472,0.30443113316339676,0.1960329009690862,-0.10734334779412394,0.4071266947260351,0.17889550444602012,0.14106730231319908,0.011449143124616704,0.21993348635889218,0.2177297080875013,0.41283674366615614,0.12261253651995585,0.20056682332024448,0.2185109560151286,0.2587794895380744,0.2958092853026408,0.1844117065712305,0.2422499152033031,0.10120397721022988,0.3608441239885876,0.39888624169953324,0.1063965333002963,0.06344064900907698,0.3372422097635796,-0.005240284215160825,-0.08269366746159348,0.1768305479167412,0.058998144510223303,-0.10466628758569763,0.1442883477987137,-0.11110236760151082,-0.02963086115326009,-0.16891063371697523,-0.08942545561668493,0.05201760684252396,0.08730017076293765,0.24510789365384086,0.38371242167145414,0.0740468189134088,0.4308345506078083,-0.0003209574650631775,0.3955071394697562,0.4203418267559589,0.10038775222743428,0.22139223702862365,-0.03646858805258402,0.08461017099271165,0.3394614865950055,0.006777958467057227,0.16090598664382047,-0.017966183251838304,-0.12248081712025226,0.33742113318340217,0.06758264140045071,0.18052035682757736,0.263820320753459,0.05969234338537414,0.38375196472442286,0.14340831945422042,0.039513577319988336,0.17294797383932928,-0.030134508898086033,0.01920642592695788,0.12689487457527743,1.0,0.2792900370509015,0.25016418167894466,0.29210331726850747,0.24633379789003654,0.360351171029408,0.1276226887717993,-0.0579006216356277,0.3596571417607284,-0.06714965114901698,0.28906406889345254
