,Olfactory_L,Putamen_R,Frontal_Sup_Medial_L,Cerebellum_10_L,ACC_sup_R,Fusiform_R,VTA_R,Thal_VPL_L,OFCant_R,OFCpost_L,Temporal_Mid_R,Lingual_L,Thal_PuM_L,Paracentral_Lobule_L,Temporal_Pole_Mid_R,Heschl_L,Angular_L,Cingulate_Mid_R,Frontal_Inf_Tri_L,Olfactory_R,Caudate_R,Thal_PuM_R,Paracentral_Lobule_R,LC_R,Thal_PuL_R,Temporal_Sup_R,Rectus_R,Putamen_L,SN_pc_R,OFCmed_L,Cerebellum_Crus1_R,Amygdala_L,Supp_Motor_Area_L,Cerebellum_6_R,Cuneus_R,Frontal_Inf_Tri_R,Thal_PuI_R,Temporal_Inf_R,Frontal_Inf_Orb_2_R,SN_pc_L,Lingual_R,Postcentral_L,Angular_R,Frontal_Mid_2_R,Thal_MGN_R,Thal_IL_R,Frontal_Med_Orb_L,Supp_Motor_Area_R,Cerebellum_7b_R,Parietal_Sup_R,Thal_LP_L,Occipital_Inf_R,Cerebellum_10_R,Cerebellum_Crus1_L,Frontal_Sup_2_L,Cerebellum_9_L,LC_L,Occipital_Mid_L,Frontal_Mid_2_L,Cerebellum_8_L,ACC_pre_R,Parietal_Inf_R,Temporal_Pole_Mid_L,Vermis_9,Cerebellum_4_5_R,Frontal_Inf_Orb_2_L,Amygdala_R,ACC_sub_L,Cerebellum_9_R,Occipital_Inf_L,Raphe_D,N_Acc_R,Cerebellum_Crus2_R,Occipital_Sup_L,Thal_MDm_L,Vermis_1_2,Thal_LP_R,Temporal_Sup_L,Occipital_Sup_R,Thal_LGN_L,Thal_PuA_L,Thal_IL_L,Rolandic_Oper_L,Cerebellum_3_R,Thal_PuI_L,Insula_L,Thal_AV_L,ParaHippocampal_L,Hippocampus_R,Thal_MGN_L,OFCmed_R,Heschl_R,Cingulate_Post_R,Insula_R,Cerebellum_Crus2_L,N_Acc_L,Hippocampus_L,Thal_AV_R,OFClat_L,Temporal_Mid_L
Temporal_Mid_R,0.13697627265352122,0.20282345430683935,0.3954683423442782,0.241114080102318,0.5125553765464923,0.6929778760385873,0.1312423025205201,0.04765363123910249,-0.40755924782528613,0.27328597820277484,1.0,0.2984253889416047,0.49961751792751535,0.30958577142877625,0.37870445374810835,0.3888163932552532,0.5250714838852427,0.30778674480793666,0.2642979320551131,0.1796137404956472,0.36505714691362745,0.19667635472522746,0.2619226023313559,0.2249529105760468,0.16324371092777729,0.821493629547879,0.16823524942424606,0.3663681699331247,-0.003863268780576024,-0.07170298576882608,0.4794769219961568,-0.2636101333860082,0.2796894933739285,0.3393822034555016,0.6638938689110125,0.3517819098956475,0.11787558517830386,0.8619798417534591,0.30757975568125934,0.040902104502409296,0.4367654514398607,0.43149954623108566,0.7541008743630403,0.14593810989372924,0.29021427302543945,0.14665760661676208,-0.026475733795014833,0.4010468390697443,0.29088558795563413,0.4723993948018725,0.315356325146718,0.4651358131016654,0.2558781634186858,0.06266174862772174,0.395842676034384,0.2703553407771978,0.11461810790191143,0.23569906569521593,0.29931404648839227,0.061241081949396585,0.18517671320011736,0.3565959866653748,-0.09691375638140302,0.30823723727173646,0.28557470385166456,0.17737229495946605,0.29259357324040197,0.03705613744887967,0.1993866632379876,-0.026145214085439798,0.20115048965952248,0.20063878490659443,0.5603646967431996,0.40919986139590814,0.6148908046706346,-0.036400075563436565,0.3820309445472857,0.43455172349292637,0.6961580084624817,0.06540036325736859,0.3250835358954835,0.11552366747445292,0.48638774609937274,0.6317223947033165,-0.12317141038997369,0.5529120882958621,0.1379392836963016,0.08863404969948749,0.3087005721046531,0.4177682686076757,0.09500418100944318,0.5376667992199378,0.37561260840540267,0.5984971726577618,0.009007204862859506,0.27982618778870144,0.10082701123607407,0.0005712575949478853,0.11739190538570757,0.06552137909170877
Lingual_L,-0.5744709449646526,-0.18607482811466583,0.06214857825169671,-0.46983153935237376,-0.2012880001031536,0.4882002604674433,-0.19842310202374142,-0.6016334974274506,-0.43305516465447197,-0.5591710072160785,0.2984253889416047,1.0,-0.20782686805418094,-0.2963431557571119,0.7011410655307773,0.09381409739541897,0.3510285733272293,-0.17984947033759904,-0.39290031336651726,-0.4590977244118067,-0.4109692934450424,-0.22371183248963078,0.2600518206899367,-0.18944097353654357,0.6011042670776561,0.19996131735028702,-0.4895060803591447,-0.18430881330665969,-0.07003583476981759,0.170152157262455,0.6945380862922372,-0.7209873530757047,-0.1658419970116408,0.7681563191446475,0.48597966861896447,-0.27301297006272673,-0.18456882698697352,0.18439447560412794,-0.5828149227272242,-0.1631715931362101,0.8672842805385753,-0.31582166799022154,0.40893373636929853,0.06754880473159616,0.09924770191675975,-0.13681661191119115,0.2718235201045948,-0.2650149105767664,0.5223679771119073,-0.057775882288725135,-0.024108821779525287,0.8626679978966748,0.3551028780240439,0.8289479534927404,-0.30427061189238785,0.8268441325365593,-0.2941818235472712,0.8545546505124957,-0.5052287359770612,0.8387859556219326,-0.5446831725775351,0.33691319773487155,0.4119953599783949,0.8613859673866016,0.2076551244520382,-0.4210528485461922,-0.40031786573379324,-0.6099243321034878,0.8400078115623489,0.7941923259904793,0.30775047346708867,0.0832512338738724,0.12497373005714399,0.6408535681301875,0.2895847636826066,0.0706299519305678,0.5245142263219169,0.5514282119730173,0.3153861729884251,-0.7036613675622109,-0.3511315041408032,-0.29596707424746277,0.17945497819947884,0.4474240591132902,-0.5802140608690264,-0.13764380850292868,0.10652136058736131,-0.5558049551528663,-0.5744738023365826,-0.12200811241701506,-0.48065685598066565,-0.08296767534222736,0.34547781374704367,0.15889506653338814,0.7515849797731358,-0.18185897384144525,-0.21674279857541712,-0.566678426648999,-0.22877143299524036,0.7981974082827125
Thal_PuM_L,0.5139107021356251,0.45131438545044406,0.30908173725173915,0.3700719016070887,0.7377951334695599,0.2376502111090986,0.1868643569370678,0.6300094289000544,-0.030451880012739546,0.42394227261051337,0.49961751792751535,-0.20782686805418094,1.0,0.398874905159062,-0.07223912161429312,0.29807842147992214,0.13755855355897703,0.4076847801058899,0.48804835181068495,0.32013206945774614,0.6475579058386468,0.31528354472379455,0.06115728947883394,0.18843275079919536,-0.09626993117361421,0.5203739412520377,0.29937963871666823,0.5143086209729538,0.03555841447258918,-0.2476050856638531,-0.09888446034455034,0.1356058996762412,0.37548242078932825,-0.23769756229588831,0.22612215702135124,0.5022121225848205,0.4403650339630821,0.38764378867507554,0.5150515356394318,-0.0004913392250216151,-0.12535066789475008,0.4661086449127061,0.3634844579227881,0.15162054724478066,0.05285128497547153,0.3026765016970359,-0.10869315348353965,0.4808474674231462,0.0013755741667867444,0.3547766088042375,0.6650916985079655,-0.12202790312161003,-0.04465854805475956,-0.39468202417949866,0.48402743345087257,-0.26742138403576754,0.18530182696335262,-0.3014816337255451,0.5755639745494846,-0.3650540809004937,0.5658736577589571,0.145755920346667,-0.27088464821048236,-0.19331080949616117,0.05252856093055578,0.37246981046520916,0.3513914017183289,0.2830484331114769,-0.3212482070702835,-0.4000802918222143,0.04751127091462913,0.11035336503369517,0.27642665858177234,-0.11308026104446034,0.4349388425713159,-0.07952108962476537,0.14163116767471576,0.11501716595761029,0.31857430581195734,0.5221636507154088,0.7589522655803576,0.2734350517884853,0.3489212621934172,0.2505294271578087,0.502196819359517,0.5487291855099369,0.2710137470844552,0.33674714683190404,0.5904917793945089,0.542968042427907,0.21588344195437184,0.3720588002687993,0.17139927213019718,0.39957853180174685,-0.38526481662956547,0.3302808192849693,0.24754707107606852,0.3072047700643194,0.28826623949197766,-0.340487258067849
Paracentral_Lobule_L,0.4035817956276992,0.5724529777626718,0.3761868048902585,0.5082838679176865,0.42572367283401014,0.3111488418148922,0.3122072846651172,0.41424620041317173,0.29432826449189675,0.39315655199320343,0.30958577142877625,-0.2963431557571119,0.398874905159062,1.0,-0.35883227077433505,0.2592490228124707,0.07164580799495546,0.6452438974344367,0.6095160518693802,0.3862493584000994,0.5878370936012492,0.3031484762124748,0.43601048348633914,0.2956444318627233,-0.20194951086131652,0.4794152510290112,0.37027150053810665,0.6466309472276425,0.09347813927699156,-0.23437888320422498,-0.3411082232632808,0.34768107754955146,0.7521895951457344,-0.2368099638325385,0.12521061792238924,0.5240308382778064,0.47887881668442617,0.31747272326060255,0.5378284577185314,0.15819148393849092,-0.17240857929859651,0.8451214590485767,0.3000143476354775,0.4828429913794021,0.13101898934351078,0.3624490612695277,-0.1846706945469454,0.8180182642795781,-0.30202406426578915,0.5473059108770277,0.2463678548243364,-0.3022007232271798,0.07962536927777124,-0.5199213562660259,0.6651974315650241,-0.3724116576595304,0.3451432584911936,-0.41770795404267225,0.633410099475958,-0.4363016568381825,0.5123192607371915,0.5366035371917368,-0.3435192969649377,-0.38999633794972643,0.24934127552195234,0.4534081920174487,0.30750505924041716,0.35717420804137057,-0.4622699489015347,-0.5057443100973932,-0.1044908161140302,0.27132722908588736,0.14992710576748997,-0.1503453310278355,0.24351770361830752,0.10977557571476419,-0.17596020786727512,0.13529815465622244,0.29092403525389726,0.4613139652009187,0.28846207752237174,0.3342113431807433,0.36974203833473046,0.1826491245482586,0.3663036579258272,0.573130888605241,0.18257140823743537,0.5216551164229175,0.5374730847525727,0.27665696019991537,0.24435426089045303,0.3040613947529222,0.07954145551478636,0.306528244176012,-0.47515148919068273,0.27290243340502285,0.2509746529606539,0.46875225830656403,0.5418064671586069,-0.36867705978269316
Temporal_Pole_Mid_R,-0.3483300730889863,-0.2964302859203295,-0.017601700137499045,-0.2750007467432446,-0.04703720529260088,0.2943465849832172,-0.08783049343442384,-0.4572523411434487,-0.615562857874078,-0.3058741342745252,0.37870445374810835,0.7011410655307773,-0.07223912161429312,-0.35883227077433505,1.0,0.20677768444880557,0.3625554583440618,-0.20863353173652902,-0.3177954283119301,-0.26852619609279743,-0.25233709929026577,-0.2184714110921075,0.08076958633148452,-0.20915731848655963,0.43638838134142455,0.1929900680643499,-0.27486522480872844,-0.344633276798793,-0.06956820251471965,0.3026040872824705,0.7915368670293671,-0.6536423695187447,-0.16443810456404812,0.6211428832718608,0.4297499871257941,-0.19993254587177411,-0.3441257041424526,0.41413826946628735,-0.3661934791723745,-0.17351346758845704,0.6464449996241347,-0.32380969240917457,0.34431718885495083,-0.10158908180505626,0.020664527515340515,-0.22788684795990846,0.008997373455905103,-0.21020387546186775,0.4831861246293605,-0.09213480483725028,-0.032327067479888776,0.8127884693372792,0.37725489679155194,0.7287725332027103,-0.21970830912249845,0.7878404232999048,-0.2500807733600523,0.7341134695488373,-0.2804356322359934,0.6817343370681884,-0.34108691880560504,0.04266011196057769,0.41631944762922296,0.7400949266221678,0.016458741929799393,-0.33387507088160395,-0.32249138184791476,-0.44349985092740424,0.790128954377169,0.6804305980058808,0.391378681679631,0.026713154078630764,0.30155223350560306,0.5385239848244496,0.31055883440660015,0.05931121471832787,0.5646853110446547,0.38528844260416967,0.2991456070673516,-0.5199556174547727,-0.12077748197994134,-0.1626030302904176,0.1371740400975046,0.4731830978524978,-0.528716201131171,-0.09487911687441031,-0.04287883827015252,-0.4812322344711465,-0.4141925029292934,0.06425375766039652,-0.313182520981106,0.12306913704108181,0.15651403859943855,0.22449505668849892,0.6271247342006523,-0.1637134709263784,-0.12133975005576847,-0.4579841892156173,-0.48934774153133054,0.5473922705271309
Heschl_L,0.19025643995926084,0.5471964255358482,0.4877119122236261,0.281622493429369,0.3865952327331698,0.5095014797365665,0.24516791143237535,0.4374389335108848,0.09046146674498397,0.33899695716886347,0.3888163932552532,0.09381409739541897,0.29807842147992214,0.2592490228124707,0.20677768444880557,1.0,0.02513772677192677,0.5142621637120043,0.5304189514899943,0.3930484424028394,0.5024928523203309,0.5728310364473641,0.12689487457527743,0.2083101053579079,-0.11810780150987141,0.6186615745810241,0.3569990552512969,0.3486761396551434,0.26934344813233313,0.19311682598227417,0.19974448976308648,0.16621602006809938,0.5490623911044127,0.3175167536805873,0.1274008851547492,0.4868904678532208,0.10722203780647716,0.40087724756341697,0.31959000413319233,0.2206878327998415,0.3213224858263719,0.23188564298401804,0.16070494445085554,0.5118632340736121,0.10640114607983431,0.30253811329865615,-0.18460874224362045,0.46819631592376987,0.08863374865333257,-0.010866476431625804,0.09054443731139736,0.12262636841394459,0.37572240723263634,0.05086370144244046,0.5359276060734609,0.13742592251359004,0.2029765377180249,0.06716109459552981,0.4718150213802675,0.03682923582982499,0.48456096156610357,0.10780983505415122,0.33698431420319097,0.03988050825507271,0.5100598872842177,0.3266562962423799,0.3318337069065446,0.24470478352720781,0.0780248045358443,0.07110426856496045,0.29996842789360834,0.16475377597521768,0.22531427802741777,0.15528603150675033,0.22031567762021143,0.21385628932125628,0.019544439615175487,0.684205266890957,0.1324101455934998,0.3448094672685618,0.397587442017716,0.32044774767022316,0.5393477490686818,0.2743622680701024,0.22773737663665683,0.4988718478824643,0.19943865117539708,0.3320112726174949,0.36970457362600534,0.26594076310256826,0.38992410413320705,0.4728392381816103,0.40462883807772027,0.5687840130693538,0.02398267616607228,0.2671481714105134,0.49584989580896804,0.3374231100155968,0.06721598772046744,0.2114408186900186
Angular_L,-0.11636044562677025,0.03041083390955874,0.05191968738748014,0.10661888379936724,0.165302228661458,0.2637172330848146,0.012063278547099416,-0.34180570094199325,-0.4191960550603934,-0.07810968631847491,0.5250714838852427,0.3510285733272293,0.13755855355897703,0.07164580799495546,0.3625554583440618,0.02513772677192677,1.0,0.07914640298968256,-0.08000197488695411,-0.0760346088658387,0.06836558095269062,-0.06808814900625028,0.01158531814090074,-0.03776651394217788,0.5610866336711725,0.295680179626097,0.02372243240747094,0.11185073033370932,0.014415022065330947,-0.13463365437413077,0.24958455733421286,-0.2835835003665231,-0.052262797423772295,0.19412400596157864,0.7271537319752589,-0.20683794979074305,-0.05136606819524068,0.4434799460637086,-0.14384208828524275,-0.06272112417754785,0.31188290794681045,0.3468132499458759,0.8046182294773991,-0.072269817865091,0.3047265379728485,-0.2406121308038463,-0.05088867107831731,0.1343755117537066,0.19713183388544347,0.7046720643640195,0.3363098299881584,0.41025859801208203,0.2503786220567681,0.13068102104245496,0.27087634487556816,0.23059599544804435,0.04577728545468482,0.4098881838697677,0.1129337039847869,0.11043603753867115,-0.21790314811613443,0.4171008650174189,-0.14468578430202503,0.3042894671076986,-0.016077427287642523,-0.21261357905602365,-0.07096518608892306,-0.25573898980889703,0.20079678741587945,0.010720299986713734,0.11893956239079076,0.19219759836028258,0.23920009213067142,0.5870113191825265,0.35977511353872677,-0.04199411729232111,0.7235854578897375,0.3224902413772514,0.761043182339833,-0.31919598655212916,-0.2363426005486329,-0.11246612605345817,0.2167005332437239,0.43353687176633854,-0.4032506029183089,0.1881029214072644,0.02237108607309656,-0.13778080524356454,-0.11000885184488787,0.20872740951461746,-0.07680281029615624,0.21811232933665137,0.2409422475775359,0.26867377133543446,0.004063786386965822,-0.04943484392239731,0.030694250060935208,-0.32535916348899296,-0.1808455841261669,0.235012810342704
Cingulate_Mid_R,0.2570868594919914,0.6525198361510999,0.6277237347218447,0.4426226393546964,0.5163177602541211,0.2965267730043291,0.22193337608786956,0.5395399610426485,0.36931413921920203,0.3552660192237263,0.30778674480793666,-0.17984947033759904,0.4076847801058899,0.6452438974344367,-0.20863353173652902,0.5142621637120043,0.07914640298968256,1.0,0.7069636266252093,0.371583735452898,0.6988431962259002,0.6466008122511285,0.1063965333002963,0.3067829627451374,-0.1822508863626453,0.5756654407480923,0.4673589679934749,0.5671007661105931,0.2083004691113666,-0.023105624785851115,-0.23008662974855962,0.40230975840832045,0.7974985416004934,-0.11376408725788952,0.02896347015266264,0.5727679224982873,0.3273214743246993,0.28276781486579294,0.39712820123619735,0.18531739037719847,-0.06450510236206551,0.6782480035336469,0.2024505212095895,0.6595826922667075,0.22822858486388167,0.1810502682968125,-0.30858100255921944,0.7732209051287159,-0.21551414722974271,0.2219091314939936,0.31650278293269635,-0.21778098486770667,0.1274417439917503,-0.3623819886136775,0.8260207481638898,-0.2531663748097476,0.3035339909814696,-0.31362582903142266,0.7433987503079478,-0.34040009442587,0.5859653130425666,0.29531031729433976,-0.19425283482643296,-0.30709361040177713,0.27744657749671775,0.30777265406922,0.3058250995121376,0.2843368878965566,-0.3168671166005692,-0.3010829196191424,-0.04595055668618754,0.1555282651808632,0.06042306400542128,-0.06631329026734602,0.05601340033912593,0.06461712133328786,-0.15414364745451378,0.3725906996483824,0.14869159365552875,0.41886010159913434,0.32577855078178913,0.31757718471054464,0.48077874819022653,0.0849493013341407,0.33297061644304765,0.6154682414893977,0.18341095018999162,0.4947913755696003,0.4522974129122856,0.3382278855393232,0.32235536650480145,0.47265447154233137,0.3763933326850052,0.38168031541794334,-0.3678037778755436,0.20769441459030658,0.46983036249985827,0.5008378299837911,0.4591552584638157,-0.16172632516447225
Frontal_Inf_Tri_L,0.5136215962253069,0.7091091108220138,0.6211702857261877,0.5492837013592837,0.6004612054038034,0.219192084121499,0.32848409298946324,0.7060307772694931,0.38173182157992375,0.6909605871535882,0.2642979320551131,-0.39290031336651726,0.48804835181068495,0.6095160518693802,-0.3177954283119301,0.5304189514899943,-0.08000197488695411,0.7069636266252093,1.0,0.7218633785820274,0.7948524537973891,0.6045870213675184,0.08461017099271165,0.31417911212532873,-0.4134689098790123,0.5651292407373799,0.6437859536116937,0.6849698307796167,0.384935902035391,-0.004640568647405921,-0.3720567797624325,0.6059477915442767,0.7132168904904179,-0.2694961290233935,-0.13816688432875368,0.7792328353414294,0.36351067865343545,0.27018966858112686,0.7101919326412021,0.34415432298247883,-0.22896949415204,0.6517571422997643,0.07097166524570533,0.5634174777480794,0.2852114335913015,0.3687408255400575,-0.2792943584014093,0.7278654863587585,-0.29933846233158085,0.19758119206373043,0.2940362655577541,-0.4429098686893597,0.03620848108553589,-0.5674418450393256,0.7986438369339475,-0.46302488339068115,0.3424858426783145,-0.5594617546407947,0.8357393547087887,-0.5516117462967048,0.787195101235263,0.09079632365096099,-0.11778989252347528,-0.4988357816485923,0.25442560624742017,0.6923675992196325,0.5728780644121222,0.6563295229799603,-0.5135501981058831,-0.5193736285514404,-0.09489424927674855,0.14066530116361073,0.1208683429562893,-0.29947954111809044,0.013439713247015688,0.15869954151242258,-0.33097897348280436,0.30502714098375433,-0.0398138819799532,0.6588542559720462,0.4377292118642462,0.4756113556308755,0.6628367119924327,0.07241167005315628,0.5027640843416107,0.7762909093288286,0.1580621403756014,0.6761731189269429,0.7001971970909289,0.46199882720175744,0.6032437974017173,0.5652104192992133,0.19652770004083997,0.5960938329343302,-0.5412470028972253,0.40234490431846087,0.6193977776745567,0.6554143004708055,0.4198098313771006,-0.3520371045169003
Olfactory_R,0.5831428707995209,0.5565768770630524,0.4121502551917841,0.5029019028894265,0.5091529941060787,0.10610976747797239,0.47375040086667713,0.5769048864651998,0.1636594043778113,0.8056985849501103,0.1796137404956472,-0.4590977244118067,0.32013206945774614,0.3862493584000994,-0.26852619609279743,0.3930484424028394,-0.0760346088658387,0.371583735452898,0.7218633785820274,1.0,0.6392320723532462,0.41016162180220567,0.05597405777621163,0.2585690126049005,-0.3888232011227738,0.37837880890771997,0.6654253180530675,0.5085957730554863,0.4287327832256285,0.154435743689146,-0.3409660280047439,0.6720186693400007,0.4040696269193654,-0.3420454979237317,-0.18177372637985392,0.6432703797499506,0.18784355278025963,0.23389349817062946,0.7866763700826741,0.46613528105993,-0.3328421395559964,0.443377918435569,0.030952585234756302,0.32329061959467975,0.265309751467499,0.29263347867179884,-0.15712915754618184,0.4449497739715878,-0.2645282646408483,0.21745527048604593,0.19380925581083275,-0.46215030037530164,-0.0375456596672988,-0.5227065707858235,0.5410403561595615,-0.48457263401954814,0.3588166752101966,-0.5403015664343854,0.7034092694074714,-0.5373575548882553,0.7241262517693957,-0.07819533746013232,0.0419588908990099,-0.5323915287037877,0.11325224446544915,0.7710988897849167,0.6600014005149261,0.7977335426143689,-0.5034967423922387,-0.5217969293271294,-0.10541483566836425,0.26115450571111887,0.11932679337049988,-0.3016368976049499,-0.018324627173080768,0.18875670924441812,-0.2464230273944024,0.10405357866763355,-0.052997091451760056,0.5973840745280936,0.3216874136058194,0.4531057453820384,0.5351794743766348,0.06670172087894975,0.3996713336214273,0.6973558359971239,-0.030637986216203655,0.6626120263098957,0.735595854174803,0.4129942940514844,0.6583047825489307,0.5379450663189778,-0.013757462707010336,0.5885846127668684,-0.502500101044149,0.48013939208152734,0.6794583794965822,0.5772643107133509,0.07916302959773072,-0.40335833632668977
Caudate_R,0.5432780716543293,0.7288010750296112,0.5221556946185062,0.6244138371089113,0.7729220527258167,0.2258728100587233,0.43494073754811363,0.717780261456025,0.23488262839729745,0.6648636035811456,0.36505714691362745,-0.4109692934450424,0.6475579058386468,0.5878370936012492,-0.25233709929026577,0.5024928523203309,0.06836558095269062,0.6988431962259002,0.7948524537973891,0.6392320723532462,1.0,0.6146441147118858,0.07306066183689941,0.3446522926955811,-0.2934634170197234,0.6119200312662266,0.6256100168838922,0.7202071338849516,0.3887728447170177,-0.055567439451905266,-0.34882751050550564,0.5675883749096212,0.675638147184523,-0.3171265666371115,0.008655197427472758,0.7074884594377111,0.4300651892485542,0.3435151989371285,0.6365092893666318,0.3593613260104209,-0.2648129220872861,0.6472288175673642,0.21615095852636546,0.4831338284757311,0.325486070630042,0.2744617884438963,-0.28521888819189006,0.7213140756036936,-0.21034092298111995,0.3478719505249596,0.5140205864006383,-0.3974331414004878,0.024058940137870823,-0.5800717475521927,0.7948166136421417,-0.47633982873213554,0.34013713834071957,-0.5076600371541304,0.8744971565309306,-0.5703507901929238,0.8065587520677074,0.1294775368558373,-0.21416537222272788,-0.4871013388573391,0.18204806147088404,0.4767421460600697,0.6058565696215658,0.5068302254793545,-0.534095407719621,-0.551922930811661,0.013134360192448302,0.18779371088536378,0.13921352252638147,-0.23698493270637352,0.13394257011198102,0.04027319184525645,-0.08515988667342,0.23258202410881484,0.12521542429361263,0.6431328477294277,0.5158415120475143,0.45314279316844264,0.513186286964538,0.04645125937453721,0.43899253662353943,0.8240853316648713,0.14969299120213836,0.657366643073204,0.7374304454562949,0.5345815890602619,0.4929518049436634,0.6455158025004091,0.1775877859733529,0.5605655236206865,-0.5936129227970611,0.3849726862677014,0.6398943642529994,0.6022959414639778,0.28704264678021274,-0.41772752708850747
Thal_PuM_R,0.24206437099211495,0.619040680480396,0.5492539151603844,0.39029696999339814,0.42509458319096194,0.23813679738521665,0.22572834173118664,0.5936025113967407,0.3895033387107721,0.3487941418657499,0.19667635472522746,-0.22371183248963078,0.31528354472379455,0.3031484762124748,-0.2184714110921075,0.5728310364473641,-0.06808814900625028,0.6466008122511285,0.6045870213675184,0.41016162180220567,0.6146441147118858,1.0,0.01744133896710528,0.30693154557685426,-0.2259397321942071,0.45132702569379446,0.4405494865814846,0.49294548239342845,0.2664831340757157,0.03117479115522849,-0.20891159657717343,0.47300640858362547,0.5028044176181719,-0.009074682434680077,-0.08252357419282022,0.45682825012039807,0.2538476696944318,0.1134581779466522,0.30303209157288863,0.30701141346276173,-0.01012794328743612,0.33910577515209783,-0.012223110900851267,0.4702515033540774,0.21973832838070664,0.26729979502507795,-0.17667009019971458,0.4672231806635706,-0.06119665011215839,0.011802495822282112,0.21265595328628709,-0.2684341217339917,0.21224236232713511,-0.283033981345792,0.6495556476290962,-0.25268069869577386,0.26761023917596705,-0.25801471717269736,0.5510470917428335,-0.28598965288790784,0.5864122870672742,-0.013326067264288,-0.03901780653272985,-0.29037481973343016,0.41267491368591597,0.25180688707696924,0.38536536136884564,0.3209752291119843,-0.27940282683482276,-0.24352893025745773,0.03499353646074992,0.13110541262198605,0.07771044392755976,-0.012106805482426744,-0.01820022241355383,0.09885109104153772,-0.2054212036985795,0.32564030968248425,-0.04340786941087932,0.4575216206178008,0.3141048743903027,0.3868924677223416,0.36481687752640996,-0.05091654396708414,0.36608796596569776,0.4893320233935858,0.2106358569374813,0.4850401350203238,0.47916450971980423,0.23517638660441087,0.33513889936657837,0.4028115222876372,0.5477756699976434,0.3635167397322118,-0.2909759937663423,0.25020465907398715,0.5792983077423791,0.48746090273897663,0.3142159504263311,-0.06635662731373283
Paracentral_Lobule_R,0.0740468189134088,0.21042792051347978,0.19672297097699054,0.04747855702593572,0.10120397721022988,0.4993037725383087,0.16624744750334636,-0.0766311631620467,-0.017966183251838304,-0.06714965114901698,0.2619226023313559,0.2600518206899367,0.06115728947883394,0.43601048348633914,0.08076958633148452,0.12689487457527743,0.01158531814090074,0.1063965333002963,0.08461017099271165,0.05597405777621163,0.07306066183689941,0.01744133896710528,1.0,0.0444566945244028,0.11911775408513166,0.34554711692585227,-0.19863512680141107,0.27068572443835787,-0.050148427462405804,-0.04307469802786578,0.13618980741002304,-0.16891063371697523,0.3955071394697562,0.41283674366615614,0.29210331726850747,0.22755092446627448,0.2092505399423801,0.16090598664382047,0.05969234338537414,0.09452480270396071,0.39888624169953324,0.13544251673900803,0.3394614865950055,0.4486239852923794,-0.07250018988204524,0.4203418267559589,0.20056682332024448,0.3372422097635796,0.011449143124616704,0.30443113316339676,-0.005240284215160825,0.1844117065712305,0.32618515504328593,0.17294797383932928,0.09343033043736278,0.22139223702862365,0.039513577319988336,0.1342162112278795,0.006260083992389916,0.288561036125303,0.0067041844383984375,0.5941205424893198,0.23326022873779476,0.21993348635889218,0.5090016195720906,0.14106730231319908,-0.0003443181810918492,-0.02963086115326009,0.1768305479167412,0.1160734532729634,0.1960329009690862,0.3608441239885876,0.263820320753459,0.18194724635424783,0.4199127382266804,0.32877967607262654,0.05108591799185785,0.28775166689546894,0.3596571417607284,-0.08942545561668493,0.01920642592695788,0.14340831945422042,0.12655322435069277,0.38326250703347653,-0.03349436917709048,0.18052035682757736,0.1442883477987137,0.05137470719849054,0.05936078350006472,-0.030134508898086033,-0.2039635214982607,-0.11110236760151082,0.20454970180128704,0.1408683636528643,0.24558409851351232,0.1276226887717993,-0.0003209574650631775,0.08808943389875526,0.21310708293272945,0.24633379789003654
