,Cingulate_Mid_L,Postcentral_R,ACC_sup_R,Parietal_Inf_R,Cerebellum_6_R,Cerebellum_8_L,Thal_MDl_R,Insula_R,Insula_L,N_Acc_L,Red_N_L,Thal_PuM_L,Parietal_Sup_R,Frontal_Inf_Tri_R,Thal_AV_L,Thal_IL_L,Frontal_Med_Orb_L,Angular_R,Thal_MDm_L,Thal_PuI_R,ParaHippocampal_R,Thal_PuA_R,ACC_sup_L,Caudate_L,Thal_VL_R,Fusiform_L,Thal_MDl_L,Red_N_R,Cerebellum_Crus1_L,Putamen_R,VTA_R,Olfactory_L,Thal_MDm_R,Vermis_1_2,Thal_LP_R,Lingual_L,Occipital_Inf_L,Temporal_Sup_R,Precentral_L,ParaHippocampal_L,Supp_Motor_Area_R,Precuneus_R,Raphe_D,Thal_MGN_R,Rectus_R,Frontal_Inf_Orb_2_R,Amygdala_L,Pallidum_R,Cerebellum_3_R,ACC_pre_L,Frontal_Sup_2_L,Frontal_Inf_Orb_2_L,Thal_VA_R,Parietal_Inf_L,Cerebellum_6_L,Vermis_10,Thal_VA_L,Frontal_Mid_2_L,Frontal_Sup_Medial_R,Cerebellum_10_L,Temporal_Pole_Sup_L,OFCant_R,Cerebellum_7b_L,Hippocampus_R,Cerebellum_4_5_R
Thal_MGN_R,0.16663465967299373,0.22324913172332558,0.2230621246714932,0.1372513261936145,0.007722999419893809,-0.14948758896074754,-0.041120788067520946,0.44246409721581476,0.5778098514533034,0.0955528586798152,0.25441770937111413,0.05285128497547153,0.23961438002208924,0.2642034805268893,-0.03844024593355507,0.12485642261539405,-0.09542905898145862,0.3000568858414433,-0.07911928241469843,0.05292625324801625,0.24312742573557114,0.16186242608605161,0.11131773333796961,0.20899190170233953,0.05008467965749183,-0.11787878508049282,0.014429184310612613,0.011648992715019513,-0.1081295831980149,0.20730847743545103,0.19079299950330422,-0.09629550315585009,-0.11698570439699159,-0.08975962303292255,0.06888113971379341,0.09924770191675975,-0.1306731511524545,0.3596722121008825,0.27098954858994745,0.23336298374627554,0.1595583941669019,0.12801566920913982,-0.09181818937484452,1.0,0.3873974523055548,0.07442278498673087,0.2501229870241527,0.1828507083152479,0.025563666832898457,0.18179311970487513,0.30265959551843524,-0.001673436087513627,0.1783277774902686,0.27830070025089076,-0.11209968044003386,0.03100897796733353,0.25831887414170107,0.24754460768744405,0.24413827934354285,0.16882865175489434,0.0692249579577248,-0.03197342817622207,-0.12587190850719018,0.14575372238343018,0.01611020515267204
Rectus_R,0.6250015161022053,0.04477399631056439,0.47725922209462884,-0.09684285160366121,-0.4199939714133399,-0.6253852571281777,0.051290368663180236,0.36007824902158436,0.5877194828766633,0.2642351995543524,0.036058493497911404,0.29937963871666823,0.1964504753109409,0.5591033117135901,0.0009281894070352171,0.26701038880650263,-0.339932466643197,0.021897023039780188,-0.1343297741465072,0.20741303478541287,0.5693457340859556,0.1472473349423064,-0.008299638646548604,0.4834208762115223,0.47675540147443246,-0.4486387109421293,0.1983759730946885,0.25095804694895607,-0.5884531332610805,0.4337390300817429,0.24191573671442038,0.5161329492687431,-0.3464613286376514,-0.027519978754582782,-0.2262280751311833,-0.4895060803591447,-0.5644168784833318,0.3385791146938177,0.5508848677890462,0.5922107518384888,0.4762246144853007,0.06289782265621324,-0.12532907279388947,0.3873974523055548,1.0,0.5971944299854179,0.6540334379590579,0.6377682638179469,-0.04000382232205567,0.6443689057187723,0.6077907151921347,0.3977158198047054,0.4998814946590268,0.340825016222001,-0.5902273302065488,-0.3575533228681251,0.385025989172031,0.7300775821648076,0.7102651823522821,0.45874361813206493,-0.2072573838645352,0.17747685638962785,-0.5992731670148957,0.5656159451884132,-0.01896293055871603
Frontal_Inf_Orb_2_R,0.5562056763042154,0.08980855190438664,0.5740889070878364,-0.020620442663073103,-0.48603204869076094,-0.6979803382918226,0.2779154546826187,0.48031088079192313,0.6225860145446404,0.5220130981565467,0.08922275775401446,0.5150515356394318,0.27860879668791433,0.7423986660521,0.04715681699933521,0.44246842723294827,-0.20779048051821472,0.06487815642506567,0.12241953894641473,0.2659053568330682,0.7305873457105431,0.15985153357902296,0.0879300040847805,0.4037790629462514,0.6722581944846738,-0.5242978094005943,0.10967083671002226,0.5719696445207969,-0.7090891661810027,0.4448500770467072,0.3530645719756254,0.7334767129319437,-0.35032542538844413,0.016525423695716884,-0.3596224321673588,-0.5828149227272242,-0.6927556065407757,0.45669186521115207,0.6078460588754656,0.6592154360107689,0.5541459723913129,0.18650574188559566,-0.15803038689906684,0.07442278498673087,0.5971944299854179,1.0,0.5399001575371699,0.6852447333470352,0.04428522962475713,0.6920053891081305,0.5558046087400386,0.8508882905540159,0.5903893004457792,0.3362994759767592,-0.7353285626823125,-0.49736885234867784,0.4465144787419589,0.7239695522959624,0.6878645159676097,0.5541509032417621,-0.3169736704441637,0.12355022578344502,-0.6847057201734487,0.8605121263644523,0.07910116109669728
Amygdala_L,0.4830552414439714,-0.08937544406920125,0.2887646703431893,-0.19535246557924868,-0.5739286271480113,-0.7343576965183563,0.03772695464579191,0.14349599702765167,0.4381343461374424,0.22271679612980477,-0.018537439127861228,0.1356058996762412,0.027853307981822166,0.4468448761796913,-0.0583402735200461,0.35940656956240746,-0.2397223185095205,-0.33211067613945294,-0.3552919337230465,0.2251213986331628,0.5118740137202975,0.2222865705368981,0.20769319809381817,0.4912476032132836,0.4215781127235052,-0.48534324782658417,0.029531098969953325,0.22582159496653026,-0.6991331407531732,0.4958662744384372,0.3336102405613969,0.4302840656447953,-0.4234869814368469,0.09289275711479142,-0.5037549371851509,-0.7209873530757047,-0.65477037115831,0.024219231862477486,0.35063715875813384,0.7192235087880745,0.3412739260253868,-0.07058908540430511,-0.2834818368693227,0.2501229870241527,0.6540334379590579,0.5399001575371699,1.0,0.6748394674641747,-0.39669012692261313,0.7378757188627749,0.4697239245373695,0.4591104183304091,0.4669324462211015,0.08927784613461791,-0.661202205530261,-0.3063050329840486,0.35724565891792504,0.5928641801732267,0.5265203637819879,0.45475551323618413,-0.3792501759396226,0.5423718150935989,-0.6720622760458786,0.5786825745704384,-0.004064010770266861
Pallidum_R,0.7050977885636028,0.17703370952328784,0.5320148452256526,-0.052914339009535946,-0.3864051703376861,-0.6560587036052119,0.4057544002295068,0.38184570246519633,0.6474042135463495,0.35334799488119467,-0.03716827242142937,0.451334231835132,0.20943574723895217,0.6762283847804574,0.0870648519467335,0.5837415473139754,-0.3114025258894623,-0.05327536967423901,-0.051004928809584585,0.30639860619462006,0.7678109723809925,0.230962653286484,0.3190988333679202,0.5952805426988077,0.7492889640842803,-0.43029056350740297,0.20274790933159437,0.34757941335627596,-0.6540112039384582,0.6949710573452098,0.4396013555354327,0.5968685487929944,-0.1944026008919394,0.14891778798845634,-0.332079225684154,-0.587993479399416,-0.6271828656098095,0.41225686323406546,0.647414478100347,0.7518932973455781,0.6470655839537087,0.21438553243168665,-0.05839424714813606,0.1828507083152479,0.6377682638179469,0.6852447333470352,0.6748394674641747,1.0,-0.05862496236619685,0.7437128852675853,0.7078341811992142,0.5606041909918801,0.7553987853968084,0.27058104792540333,-0.645150184930042,-0.24036331816305942,0.6393007955019725,0.8157550435614779,0.7186886309500482,0.6303550726701681,-0.3360104877068683,0.4428017805760499,-0.6243202583922822,0.7543971547908194,0.2285452201699939
Cerebellum_3_R,0.044753483036359704,0.34829353804750274,0.17438941168360028,0.3365154771790062,0.5040104886534916,0.3224159285452504,0.3889240413471061,0.38234758476407615,0.22203930061188945,0.17838763050722925,0.24543225092061685,0.2505294271578087,0.32171612733386357,0.06407929110340814,0.19626571933120393,0.032363863063769496,-0.028217713861524614,0.5747133564539163,0.7262198809648188,0.047566735797848765,0.15393365592561725,0.06156722527749282,-0.04004138097167117,0.017939315786170387,0.1378412357723156,0.32522691083988886,0.12250667145993736,0.16816883669785002,0.30753921401885226,0.13155346331098222,0.18846382452282914,0.1341797776395369,0.48520508510511917,0.45586851797128114,0.44829821891854826,0.4474240591132902,0.2357109711873564,0.46636191520455217,0.21886516202617703,-0.03986839612768199,0.20470697024684378,0.44380781428498634,0.34423097329945834,0.025563666832898457,-0.04000382232205567,0.04428522962475713,-0.39669012692261313,-0.05862496236619685,1.0,-0.24519625443506585,0.13307540940675813,0.15973970430882198,0.06464089295751135,0.3401030176261137,0.28589519974791905,0.08426294466632869,0.15668606059838686,0.0350069967027154,-0.026738872501939695,0.07197431714387643,0.32000070933144265,-0.3468951964710686,0.3226672172776849,0.042485693235198824,0.3439024580908031
ACC_pre_L,0.4995765925203722,0.02253037429117265,0.35011089513961824,-0.2573802043501762,-0.4719004271902552,-0.6237575064901693,0.19007788902365794,0.32344671624086996,0.49721720395471086,0.31127841945456325,0.09509264434889393,0.2387970467860776,-0.0615778459043138,0.6568829694413095,-0.022060906289822955,0.5113462566366982,-0.2764598963334434,-0.32072298792127846,-0.25772577703193894,0.15281043373117728,0.6094072033644911,0.1127636718085086,0.1428597375432666,0.4885637413158157,0.5529437532528774,-0.3942038965421769,0.06943208941569931,0.3917083448317538,-0.6170552401437822,0.45944564547216155,0.35555475268118686,0.5013873129376476,-0.39784906924933977,0.10719471574931064,-0.5339741378343249,-0.617052591908052,-0.5585246534739869,0.19109699359062807,0.3773088090931271,0.6698557916366809,0.4057443865827106,-0.1353671607771224,-0.14533720156940197,0.18179311970487513,0.6443689057187723,0.6920053891081305,0.7378757188627749,0.7437128852675853,-0.24519625443506585,1.0,0.48562142336871433,0.6051749564585693,0.5387594836861719,0.011902560626835862,-0.5979739675992801,-0.3170132522586222,0.3791505735164711,0.6515101212501301,0.6499298010666102,0.48487055448647354,-0.17892763972689837,0.3975775754360461,-0.585444811297005,0.6706228529792666,0.08871187942139909
Frontal_Sup_2_L,0.8754443108829498,0.44228523339832515,0.6234847719751261,0.2925643036181782,-0.1819066063657282,-0.4854583773001432,0.38181641705437,0.50712979890571,0.695110390444519,0.30055364162233494,-0.006743647727143825,0.48402743345087257,0.4530103661870206,0.5946886607784679,0.2001196890571031,0.34691677900738455,-0.289850832192008,0.31805734550350884,0.12408889808992873,0.342651031735644,0.7051753564456508,0.3864011560933196,0.3196072097751534,0.6193076936005615,0.6602391709658241,-0.28202979565779274,0.29595636867315916,0.22472166203388272,-0.5208537342971603,0.6961173340085735,0.2763961540858647,0.43487410621719924,0.00948064879618144,0.08037960698553917,-0.07499300756840695,-0.30427061189238785,-0.5079705338949492,0.603390821084362,0.8412855972292479,0.6093160138663121,0.840684635773927,0.5350271617549527,-0.023455326916082524,0.30265959551843524,0.6077907151921347,0.5558046087400386,0.4697239245373695,0.7078341811992142,0.13307540940675813,0.48562142336871433,1.0,0.436475214177666,0.7188235187524299,0.6086764097868655,-0.4863250397378436,-0.06493862865782661,0.6566019839947915,0.884892089513761,0.7534843451175779,0.6119065769474759,-0.2289100349885463,0.27045275923103934,-0.5089710567150275,0.6239541974620149,0.32554938862046057
Frontal_Inf_Orb_2_L,0.4004573695849991,0.12057404206900894,0.3962958000795514,0.006066935792534373,-0.30651265074804185,-0.47328296324783264,0.2943993886786962,0.5168422440414335,0.5402967417417072,0.5756693851353228,0.2894314301422752,0.37246981046520916,0.16517334174580534,0.5816626293294522,0.10218590953749633,0.4051008906044525,-0.07275544419416768,-0.00912502710338273,0.12981213499297387,0.2497841510675601,0.5998657426527452,0.19625739633903966,0.2033031467157496,0.35148100214317224,0.585577878337046,-0.2699117903207279,-0.11455028146694918,0.6152162387668387,-0.502108003228446,0.5172056294515782,0.3502340827756816,0.6244010049939636,-0.2817140486899754,0.24466719345277516,-0.3230742919612383,-0.4210528485461922,-0.47896768813381924,0.3524615538421851,0.4105536550564282,0.5688866440532875,0.40595227857224286,0.1619681701865429,-0.1249087376011389,-0.001673436087513627,0.3977158198047054,0.8508882905540159,0.4591104183304091,0.5606041909918801,0.15973970430882198,0.6051749564585693,0.436475214177666,1.0,0.44716383766748985,0.1617746242916833,-0.5000041363691008,-0.3612691972962933,0.42114933003861327,0.5494268082581498,0.45139230660904667,0.4226334009868195,-0.11145516637893421,0.20021728484715984,-0.46950968706917184,0.7422756520575599,0.17986468903044786
Thal_VA_R,0.7145028586363453,0.41984359224369694,0.5428649830536222,0.17050101398670808,-0.16038551001786738,-0.45751602644945616,0.43927425659264235,0.42421568247324176,0.6534795155087557,0.35038462327505243,0.031395518050622184,0.46347034111500934,0.2708156255631559,0.6672652424036687,0.17873005076457607,0.5086256699936812,-0.2232268781407092,0.12871082536662282,0.1581832322097488,0.36154712428406144,0.7690449068047234,0.379055399948238,0.2938637308185223,0.5569976719783273,0.726637579114078,-0.23385640750642622,0.29965272576264557,0.30826293276925626,-0.49627758690792967,0.6619771216884413,0.3719481387355031,0.43178194229726913,0.0029381602149932667,0.10925902635788766,-0.21483971208087682,-0.347826937427832,-0.4787770863515739,0.5817121146549937,0.7126001095380358,0.6032962242607108,0.7165509169530083,0.39359736764013714,-0.014066005071526453,0.1783277774902686,0.4998814946590268,0.5903893004457792,0.4669324462211015,0.7553987853968084,0.06464089295751135,0.5387594836861719,0.7188235187524299,0.44716383766748985,1.0,0.3887971225245218,-0.4660859476319134,-0.04645386708497643,0.7278162350567143,0.7222043374159217,0.6022564263259153,0.598954436603328,-0.27596136831748014,0.33097595363258325,-0.465402418753542,0.6412623858941545,0.39677871196376213
Parietal_Inf_L,0.5298577338431463,0.313659528980481,0.40374412846007796,0.5083779467994849,-0.16553360626071076,-0.3777694527987035,0.29709319362690967,0.36828010425034585,0.4732054543096044,0.14247532849357405,-0.15465425382398934,0.37917309151425704,0.840593202355654,0.19594282076798988,0.10829207417079074,0.12534112140777853,-0.1822626546623306,0.7271901415575964,0.3426679084426588,0.21198596500185374,0.4353039400234593,0.2243603101508856,0.05143056227508307,0.23520902230165158,0.3474089568041809,-0.35545968015851076,0.20596991992468147,0.06933833680299165,-0.389643211258068,0.29801949221231905,0.16429453751944625,0.2524688189031466,0.1445476461056771,-0.08611198053675062,0.36692570217564235,-0.08471233592107799,-0.46043274905851567,0.46939321672094186,0.7370382439131398,0.2764524923956497,0.5503233049262054,0.69576895826308,-0.05182351665698167,0.27830070025089076,0.340825016222001,0.3362994759767592,0.08927784613461791,0.27058104792540333,0.3401030176261137,0.011902560626835862,0.6086764097868655,0.1617746242916833,0.3887971225245218,1.0,-0.412607884617761,-0.13587571296648007,0.3995337971057982,0.5141253588809848,0.43420504237472046,0.42979999507910227,-0.375329877817343,-0.11955797013044353,-0.3780173283259025,0.33882441100880484,0.04934734379968505
Cerebellum_6_L,-0.5052011200204811,0.1576486113343439,-0.44727047637268824,0.07689540424845957,0.8628998300502222,0.961959546202944,-0.03555817963296414,-0.09970869731939207,-0.44150975593782416,-0.26215096061728543,0.28390847482665127,-0.4300820985127841,-0.37495497674340084,-0.46973625932183255,0.022380419016072305,-0.3183896721541529,0.24879663928081247,0.058276880854875236,0.15960946868817164,-0.3486560907784345,-0.5408540993142679,-0.14294368093201626,-0.1897693231199263,-0.26815769601583644,-0.49093794806637114,0.898201205939566,-0.08894247309106505,-0.18397182235517512,0.9620851981873877,-0.3031906620909834,-0.24852994614762478,-0.6311215901042937,0.5084878968147983,0.18448178964805492,0.375448628372813,0.8295412992007095,0.9245405799364171,-0.09906919419755639,-0.567494544457157,-0.598422160610326,-0.4429864065261076,-0.11004384889798333,0.3593962804132207,-0.11209968044003386,-0.5902273302065488,-0.7353285626823125,-0.661202205530261,-0.645150184930042,0.28589519974791905,-0.5979739675992801,-0.4863250397378436,-0.5000041363691008,-0.4660859476319134,-0.412607884617761,1.0,0.5855989867391387,-0.3091447424161996,-0.6813554729199846,-0.6063749289724675,-0.5798745408508899,0.7569954802573291,-0.3012248978425046,0.9392908822101174,-0.713805737310174,0.27232499514066033
Vermis_10,-0.1645357006989257,0.40273419328471655,-0.3095314599382227,0.24127337773316807,0.623681295171616,0.5519083393421018,0.15541983279651087,-0.027394100911934602,-0.20426000956204776,-0.23436449363293665,-0.051981140665076024,-0.25699447409007165,-0.12972635362539936,-0.17837724892330678,0.10818200245618606,0.0019817902722804614,0.18318791703939036,0.051688858955992616,0.030379506129281777,-0.09997434167148782,-0.09580049478232829,0.2375401252940814,0.12472087964495181,-0.055701920810418144,-0.23418591192388208,0.6475254516636328,0.002827171134983779,-0.2525467453035298,0.45750024222781976,0.04083063218835347,-0.2328346733126226,-0.48619532007245403,0.5060959037242876,0.20886564654432857,0.09454609467869833,0.5088682261521047,0.42219403713660186,0.051290820063931854,-0.18221586998666334,-0.11304337474236416,-0.02659303289535513,0.1670243414372136,0.17275931733542876,0.03100897796733353,-0.3575533228681251,-0.49736885234867784,-0.3063050329840486,-0.24036331816305942,0.08426294466632869,-0.3170132522586222,-0.06493862865782661,-0.3612691972962933,-0.04645386708497643,-0.13587571296648007,0.5855989867391387,1.0,0.04525587692854354,-0.3423985386872251,-0.3865824636012374,-0.16713766193366827,0.27137233342226325,0.21723724661541635,0.5001069545050666,-0.3875213552764085,0.563721673452214
Thal_VA_L,0.6018296620649188,0.43751541185046045,0.5474940305224743,0.27198514393098155,-0.035926228823568516,-0.29525254009333,0.5479442528987231,0.5384588939970486,0.689749156980316,0.375869771140897,0.12765368022570414,0.45556599172964946,0.3596981320382981,0.5535332792462483,0.2128796019583146,0.43201013951001677,-0.10367350994226426,0.29042965645841434,0.25629199691839555,0.3700565675965615,0.6648263753133198,0.3704829553026361,0.3981686870210064,0.5145212103696357,0.7059084786064299,-0.09282702877148014,0.24986884542728582,0.26562678057218525,-0.3334042565314428,0.6992303239388225,0.4241740684499826,0.32702526399250237,0.13656729116896218,0.17517507866072504,0.014049920608781746,-0.1694948524431286,-0.3486893781637957,0.5809558235771002,0.6374491891547813,0.5549695642114844,0.6323712633374605,0.4889414938249399,0.10016744894116442,0.25831887414170107,0.385025989172031,0.4465144787419589,0.35724565891792504,0.6393007955019725,0.15668606059838686,0.3791505735164711,0.6566019839947915,0.42114933003861327,0.7278162350567143,0.3995337971057982,-0.3091447424161996,0.04525587692854354,1.0,0.6305308491483518,0.5039225719449921,0.5362329779881924,-0.14677432681715888,0.25823663795090424,-0.3181079077581132,0.5647759190826589,0.4091394688132895
Frontal_Mid_2_L,0.878310998670611,0.24101743268568893,0.7028883000730989,0.128054052984682,-0.43840139150533386,-0.6630982136133796,0.3583500886277204,0.4857616503689594,0.7511893811802289,0.35480736109479977,-0.030102404703162885,0.5755639745494846,0.4073263429920451,0.6909712956015338,0.08312165524180046,0.4126510698060493,-0.3665958341075239,0.19876775609364364,0.038205492881044995,0.37372641941786994,0.7448002009205448,0.28451373824691634,0.2501866715583383,0.6216180010751011,0.7696553351374495,-0.49224140756503776,0.31535902143778055,0.32918064188899343,-0.6756860115665335,0.6518071939081016,0.37721879505687644,0.6054186685198768,-0.19675026638631188,0.003142864538837402,-0.13025176859494397,-0.5052287359770612,-0.644664835735703,0.5209108252408344,0.8462443091087826,0.6742931251908204,0.7930614107276533,0.3515432344678104,-0.08404909500176554,0.24754460768744405,0.7300775821648076,0.7239695522959624,0.5928641801732267,0.8157550435614779,0.0350069967027154,0.6515101212501301,0.884892089513761,0.5494268082581498,0.7222043374159217,0.5141253588809848,-0.6813554729199846,-0.3423985386872251,0.6305308491483518,1.0,0.8845549250896141,0.6596494584247534,-0.2756058316495238,0.2336886947466834,-0.6542666009775568,0.745785319658432,0.10758479537684018
Frontal_Sup_Medial_R,0.7450639579216377,0.15586253104474132,0.6540857834435048,0.029352853563222682,-0.4209609827507988,-0.5928204150615113,0.3086713893598936,0.48693009813300625,0.6689458978341888,0.26888442486481295,0.017850669983486424,0.4619344269936641,0.37596698157820296,0.6875526790540509,0.02368301795121501,0.4055899201011496,-0.38159724013107604,0.20597068365342805,-0.043530626770555636,0.15409714980014982,0.6544770870140267,0.14302512548824614,0.030888900746885013,0.5314801433225754,0.6747887593659746,-0.48419053754517066,0.3550325338637385,0.2761905356648575,-0.5803138899264906,0.4500413944150014,0.33128091160642587,0.5562244931842435,-0.24029997950363222,-0.04948534077265065,-0.0964325003554264,-0.43809797254676375,-0.5658200370256988,0.48370904472882886,0.7021949791458233,0.554087016888074,0.6489806649797956,0.23037595055476007,-0.06755787434277788,0.24413827934354285,0.7102651823522821,0.6878645159676097,0.5265203637819879,0.7186886309500482,-0.026738872501939695,0.6499298010666102,0.7534843451175779,0.45139230660904667,0.6022564263259153,0.43420504237472046,-0.6063749289724675,-0.3865824636012374,0.5039225719449921,0.8845549250896141,1.0,0.5516665184877337,-0.1980762582911306,0.039429690473071315,-0.5614068388863226,0.638785818676639,-0.008466195219659804
Cerebellum_10_L,0.569637439754177,0.10550150759092478,0.37568243652934563,0.0862780285413177,-0.2913756735774293,-0.569087148672904,0.3257995470848252,0.29536396078983684,0.5084221166424477,0.30689767624808306,-0.10143298755474559,0.3700719016070887,0.3825736849885829,0.41419802918477155,0.002022821636906444,0.435428556969647,-0.21661014581544627,0.11637694067709584,0.1007265433728332,0.3033429980725562,0.7024985139464787,0.2647278504611108,0.13816435072777042,0.4002789487496728,0.5499202911691853,-0.40069814208174326,0.1948669174078911,0.27576851593343366,-0.5925361077701851,0.45355686423797,0.3883052590198002,0.4714022156648156,-0.12254112317727588,0.1190278277462839,-0.14282142629625333,-0.46983153935237376,-0.5660920918992024,0.35789185755328706,0.6277151135001816,0.5806182144048193,0.5622834908207456,0.3526759900986751,-0.07657767873613364,0.16882865175489434,0.45874361813206493,0.5541509032417621,0.45475551323618413,0.6303550726701681,0.07197431714387643,0.48487055448647354,0.6119065769474759,0.4226334009868195,0.598954436603328,0.42979999507910227,-0.5798745408508899,-0.16713766193366827,0.5362329779881924,0.6596494584247534,0.5516665184877337,1.0,-0.38903309930481966,0.25255547601787176,-0.5617892111163797,0.6515144168079146,0.23735211929793823
Temporal_Pole_Sup_L,-0.24384372284211187,0.09506664135680178,-0.1800071438480863,-0.04285773519274701,0.654886013377459,0.7341290086100886,0.07473190491275725,0.2316373187463121,-0.07905665070576662,0.007528304292381989,0.4762000636112065,-0.23577407996553462,-0.39591706308882746,-0.137255607845923,-0.027624125439565984,-0.09559187916964232,0.05360772804139551,0.0326480467664805,0.13146150828167213,-0.28559206099931544,-0.2574334898381279,-0.1454906323712148,-0.27219255548954946,0.02486549552484811,-0.17325078384914563,0.7306462910805717,0.008338789485278459,0.19703445873822595,0.7647333880312002,-0.07470623840771397,-0.0039894535872564444,-0.3184269706805469,0.2914428510666505,0.15816764846092068,0.28804453403871005,0.6369196748189251,0.7470903967105141,0.09895744172971001,-0.3659445512671172,-0.32461323254850655,-0.2796308307676786,-0.21423519150903098,0.3781330061615087,0.0692249579577248,-0.2072573838645352,-0.3169736704441637,-0.3792501759396226,-0.3360104877068683,0.32000070933144265,-0.17892763972689837,-0.2289100349885463,-0.11145516637893421,-0.27596136831748014,-0.375329877817343,0.7569954802573291,0.27137233342226325,-0.14677432681715888,-0.2756058316495238,-0.1980762582911306,-0.38903309930481966,1.0,-0.3088875582357103,0.7470287221527668,-0.34901907297072876,0.18742434545780318
OFCant_R,0.3148864146065814,0.13191209478763474,-0.12986951653925866,-0.09170334102176114,-0.24644525667935147,-0.35758570554343794,0.09332739829240445,-0.1569678662454239,0.054664113219277506,-0.05158494949526999,-0.30880487576132193,-0.030451880012739546,-0.2051843938919861,0.21205965788889689,-0.0039656287846046665,0.3248839587876128,-0.15463537948415948,-0.4462769066404336,-0.4044723937283476,0.19623144593329864,0.2826764918200466,0.255049090104023,0.48381156991351226,0.23066875151705535,0.23001716150898832,-0.12622653947857948,-0.1329575877105345,-0.07721114953292199,-0.39207186868204563,0.4067546735850275,0.1305426051659493,0.0776035241101332,-0.17331327298323213,0.21853868562305848,-0.5340071199941198,-0.43305516465447197,-0.3344813042388104,-0.08491996726419972,0.17155398910209588,0.4611171126202179,0.2776495329872189,-0.05980974079818361,-0.18488239144553922,-0.03197342817622207,0.17747685638962785,0.12355022578344502,0.5423718150935989,0.4428017805760499,-0.3468951964710686,0.3975775754360461,0.27045275923103934,0.20021728484715984,0.33097595363258325,-0.11955797013044353,-0.3012248978425046,0.21723724661541635,0.25823663795090424,0.2336886947466834,0.039429690473071315,0.25255547601787176,-0.3088875582357103,1.0,-0.3384810953616526,0.19995327904243293,0.27257717087742034
Cerebellum_7b_L,-0.509853209249435,0.122777604160955,-0.4467087692062391,0.06681522814884218,0.7952547304832833,0.9511890899043485,0.01105228384684453,-0.09311194602019271,-0.417190054042712,-0.23344557631429516,0.2877048023075175,-0.40939514580180236,-0.31753030481258465,-0.4765986537734632,-0.07794162643727055,-0.2423108139589771,0.19572108158158763,0.09748945440926655,0.17501790879627713,-0.359110298522587,-0.5372243929726891,-0.19219478645086566,-0.18030128491977684,-0.29799259506938236,-0.45413702963278474,0.7978913563202608,-0.08970808736527018,-0.09240938229806657,0.9493220384690267,-0.33508902049537737,-0.1433641563882398,-0.5853890172666983,0.48158863808268143,0.17537967710361158,0.4249679889220277,0.792531447950636,0.8859524264786942,-0.10004646221842627,-0.5370313985886291,-0.6057693210150868,-0.44949347299666564,-0.10724218486418571,0.3503173508719232,-0.12587190850719018,-0.5992731670148957,-0.6847057201734487,-0.6720622760458786,-0.6243202583922822,0.3226672172776849,-0.585444811297005,-0.5089710567150275,-0.46950968706917184,-0.465402418753542,-0.3780173283259025,0.9392908822101174,0.5001069545050666,-0.3181079077581132,-0.6542666009775568,-0.5614068388863226,-0.5617892111163797,0.7470287221527668,-0.3384810953616526,1.0,-0.6849192302658239,0.1722317230517434
Hippocampus_R,0.5737323612159495,0.06901442391014401,0.6195516008336979,-0.029765712921350662,-0.43184233337472133,-0.6859987550496398,0.3718453199983296,0.4863032921565615,0.6767303107095286,0.5978586408153688,0.13787563162361194,0.5904917793945089,0.29970903145397987,0.6311244179534405,0.11869811572442762,0.5125583091609862,-0.16510469660861765,0.05113829832816355,0.19643816744288614,0.42394705664384214,0.8002471287208895,0.23390797472178004,0.2255802900827816,0.5192211906654625,0.7489198553546016,-0.4732640164193432,0.2257722932050644,0.5753551332761766,-0.7066877209063847,0.616398160305252,0.4515494936929152,0.7239613094989604,-0.21839816848389262,0.03097889485548123,-0.2733355058691888,-0.5744738023365826,-0.7029389083174462,0.43590648640975144,0.5965648325170201,0.7298070271049281,0.5509183765843448,0.2732059709075181,-0.05804334172544846,0.14575372238343018,0.5656159451884132,0.8605121263644523,0.5786825745704384,0.7543971547908194,0.042485693235198824,0.6706228529792666,0.6239541974620149,0.7422756520575599,0.6412623858941545,0.33882441100880484,-0.713805737310174,-0.3875213552764085,0.5647759190826589,0.745785319658432,0.638785818676639,0.6515144168079146,-0.34901907297072876,0.19995327904243293,-0.6849192302658239,1.0,0.19289946092811436
