,Frontal_Mid_2_L,Cerebellum_9_R,Cerebellum_8_L,Frontal_Inf_Tri_R,Parietal_Sup_L,ACC_sup_R,Thal_IL_L,Vermis_1_2,Heschl_L,Temporal_Sup_R,Temporal_Inf_R,ACC_pre_R,Vermis_8,Cingulate_Mid_R,Thal_MDl_L,OFCpost_R,Frontal_Inf_Oper_L,ParaHippocampal_R,Cerebellum_Crus2_R,Angular_R,Thal_MDm_L,Rectus_R,Thal_PuI_R,Thal_VPL_L,Supp_Motor_Area_L,Cerebellum_10_R,Cerebellum_4_5_L,Occipital_Mid_L,Frontal_Inf_Orb_2_L,Putamen_R,Frontal_Mid_2_R,Cuneus_R,Thal_IL_R,Rectus_L,OFClat_R,Caudate_R,Frontal_Sup_2_R,Temporal_Pole_Mid_L,Frontal_Inf_Orb_2_R,VTA_L,Cerebellum_Crus1_R,Thal_MGN_L,Parietal_Inf_L,Thal_VL_R,ParaHippocampal_L,Frontal_Inf_Tri_L,Cingulate_Post_L,Rolandic_Oper_R,SupraMarginal_L,Precuneus_L,Amygdala_L,Cerebellum_3_R,Insula_R,Cuneus_L,Cerebellum_9_L,LC_L,Thal_LP_L,Thal_VL_L,N_Acc_R,Paracentral_Lobule_L,Cerebellum_7b_L,Hippocampus_L,Cerebellum_Crus1_L,Thal_PuM_L,Temporal_Pole_Sup_R,ACC_sub_L,Hippocampus_R,Lingual_L,Temporal_Sup_L,Cerebellum_6_R,Thal_LP_R,Temporal_Pole_Mid_R,Vermis_4_5,Vermis_9,Raphe_M,Olfactory_L,Cingulate_Mid_L,Temporal_Mid_L,Heschl_R,Frontal_Sup_Medial_L,Temporal_Inf_L,OFCant_R,Temporal_Mid_R,Cerebellum_10_L,Precentral_R,Fusiform_L,Raphe_D,Cerebellum_6_L,Thal_PuM_R,Parietal_Inf_R,Occipital_Inf_R,Insula_L,Putamen_L,Frontal_Med_Orb_R,Amygdala_R,ACC_sub_R,Thal_VA_L,Occipital_Mid_R,Lingual_R,Vermis_6,SN_pc_R,Calcarine_R,OFCmed_R,Parietal_Sup_R,Thal_MGN_R,Frontal_Inf_Oper_R,OFCant_L,Vermis_7,Frontal_Sup_2_L,Frontal_Sup_Medial_R
Thal_LP_L,0.48524170982317777,0.2949478772286265,0.4053884154069219,0.32591453127869163,-0.0904707796456121,-0.017126793432406025,-0.00023254688739913148,0.2644522900526169,0.2625103513870138,0.36162083138494455,0.26248398627608116,0.1856922718989966,0.37736803946020897,0.44918450709490493,0.330212104374429,0.39783323888133604,0.31302111056410525,0.3103801914466133,0.27453774170031536,-0.031101179897011916,0.5659586138811872,0.022328451757574513,-0.049264190077728455,0.3687780914532319,0.18970826125380097,0.4360407226143803,0.5329507916748325,-0.1352539164280364,0.06107486080750672,0.3519998142532817,0.16424247366440708,-0.06933328281618265,0.14027976061039193,0.06083710782775892,0.28737974381457015,0.3303096435485591,0.18836596486790036,0.279043955121916,0.17748113961619244,0.31900328326413696,0.04523162347443142,-0.029448135535450122,0.05088025655607341,0.10606784473527898,0.18213609899724212,0.39355134008820497,0.4818077013371165,0.38631072180978293,0.152214654790428,-0.08151802778626022,0.054609547315972846,0.4439306600744998,0.40896517344856964,0.2495359289005249,0.30988898390368685,0.0922140932813179,1.0,0.2512161624455151,0.2017573042318013,-0.0031327518715043062,0.22796755644689765,0.384196851357132,0.24488118035726433,0.26297333474703677,0.31649236443713447,0.10154410166250281,0.39655302128802794,0.3761736055401694,0.4767553614445789,0.28319655409023103,0.4101135602569124,0.22804339383360972,0.45361048135493603,0.2528084227913742,0.31716020748443435,0.022654394951416648,0.516308367618614,0.11756640962943228,0.1539585001948885,0.3737161611838957,0.021769644470219254,0.23642462037956768,0.2821446150195653,0.2997181730682632,-0.022207096173554097,0.29747536158887405,0.054164470384191823,0.3430805403783359,0.34304540723171756,-0.2015175368017735,-0.1699684860300638,0.46456739321670526,0.4066015795527942,-0.10571053831999758,0.16879393218354788,0.29205916813864996,-0.04688550948085428,-0.17069161748893036,0.3558083876754748,0.2910169109662444,0.3204353243592148,0.22687927418925105,0.13229657691862776,-0.16354795462349608,-0.2217081220538701,0.23034720800374034,0.11133754132609851,0.2830863327290681,0.48246876397409677,0.4049443312429171
Thal_VL_L,0.3537425794158911,0.44465183695524546,0.48557867087303686,-0.08180732009411704,0.1333569775534205,0.183334180963444,-0.043495666420018876,0.592001734311855,0.20455670674556545,0.46261048039973945,0.1462566496648289,-0.015133941110232743,0.22972814730471214,0.15161739084828021,0.748444581718058,0.06994007811372005,0.393325777440823,-0.03962080682925499,0.3957186393885625,0.48740049047987355,0.3638160738902668,-0.3876611185579246,-0.5020656621304437,0.1717359676267879,0.37395061931362183,-0.07676294369106436,0.17900342911893002,0.41864074448515987,-0.17237445023016515,-0.17159432443298747,0.03746701144557395,0.3785462609943217,-0.4968952247706031,-0.46221487538093947,-0.2986555035619025,-0.22969105242821994,0.16633477225740054,0.3579478972185911,-0.31478227654411334,0.3647310340123452,0.333702162022982,0.1905963745054661,0.5605579841703787,0.8668112803006359,-0.23231553688929427,0.3115264435658625,0.10126942713283625,0.16272494016716893,0.7230322215025842,0.43074648497568646,-0.4545684672052836,0.16014905643972469,0.4243059324147843,0.5409865788917686,0.47994425246355304,-0.26005432737545026,0.2512161624455151,1.0,-0.5632309371051051,0.2534826613972055,0.5848258820085775,0.2158494561289554,0.5362508999350144,-0.2653092233586887,0.26679202987918776,-0.12474823093142844,0.09287035755641392,0.5925204255439152,0.6838397954129987,0.4439706953107618,0.04736689339528916,0.12171255006614111,0.3154337866444652,0.5326798181874435,-0.12381651460573777,0.5645126499904256,0.19620800200917574,0.2590553934424705,0.10729231349308732,0.31575914455292997,-0.11934840691476842,-0.34077944457196424,0.3253588791368887,-0.2796955933855655,0.06171666751433724,0.08746715408083358,0.6125869441767275,0.5457646227196397,0.07799460068316592,0.0546399990710511,0.02494692624127896,0.3384198516585906,-0.3128087302837122,-0.46073172298522763,-0.41404502661260684,-0.24280519319318739,-0.5690123769422811,-0.09336984550240449,0.6109064401166651,0.5200015351889157,0.5077055695069776,0.6567960900342069,-0.4004059117730235,-0.04176644753385999,-0.29197259409525117,-0.16429174789502468,-0.5357746056224774,0.37259904088455686,0.3520121145523536,0.24263779222574042
N_Acc_R,0.09373265901451026,-0.30553470924906845,-0.24688480196540552,0.3907066737959297,-0.19879341501019476,0.1791162451010905,0.05951538684212809,-0.5452516662779265,0.3230604577881127,-0.14062061067697526,0.2227709090431313,0.5032416684735438,0.08567506008176905,0.2807651084517916,-0.5071749390586009,0.49920091410166006,0.13169289319316607,0.6564027318864565,-0.2726157321337896,-0.6354032092569188,0.11431885503693144,0.6138988379729219,0.6033227110338829,0.24981822641689275,-0.320489670037412,0.543675448206912,0.3811448291220729,-0.38127409125824296,0.471601440074539,0.7124116477953794,0.04884537843481872,-0.4829862831467302,0.7410353069906607,0.6663904523004507,0.7638298359392748,0.7940615225558108,-0.024460798950194113,-0.17466670572904577,0.6441820142763941,0.01335649333305534,-0.29138367259140935,0.11107257636885608,-0.5246481862187136,-0.5559893990176064,0.6297150537638043,0.21841109503061826,0.3845166682692386,0.2893678203228539,-0.5826150471516353,-0.4456180546239477,0.7062036150521127,0.23582830562754709,0.06644451413943474,-0.39800477485109387,-0.2801671236815133,0.44253719991900053,0.2017573042318013,-0.5632309371051051,1.0,-0.3815923063241801,-0.3901466138579536,0.34051713200440864,-0.460530859064384,0.677690208856591,-0.025548012463270982,0.3951877161894395,0.5108450784488389,-0.2623861181310615,-0.22723258743667663,-0.21783863913834148,0.3129222650804123,0.06734150183754639,0.24076850865182134,-0.40078881848572345,0.488302120098082,-0.3977025225697512,0.3041976976264376,-0.057315723711401596,-0.03856462397867435,0.280381676335872,0.2819792252866153,0.791032685418972,-0.03348556088673643,0.626717552826686,-0.26473022571563426,0.3625600731842616,-0.5320339000052644,-0.2913678083172911,0.2960020154022554,-0.3571126354587976,-0.05401317073154794,0.1907688667096255,0.8297563637711303,0.6456491610283557,0.7656795024517548,0.5784062281186965,0.6466417693199253,0.07241879917717506,-0.3366111946741549,-0.3487686113608275,-0.29213307513549874,-0.4819653672586828,0.8211328343201236,-0.08102541036688812,0.20805765205584167,0.308249539582346,0.769258756321161,-0.13596466327158818,0.18047179922284032,0.2633103197149021
Paracentral_Lobule_L,0.223719162869201,-0.3054102589305157,-0.23106967158909608,0.2804603735427565,0.49637662986759745,0.32898909224379097,-0.014249089103076436,0.38461485051556127,-0.2710580133483228,0.14511526638213582,-0.567335938170458,0.0713491662202487,-0.4570006786201581,0.3561722040153494,0.3086471638114783,-0.6750940547451185,0.11245215827486167,-0.41732518491228227,-0.16028972745574782,0.8463475010388342,0.10166776238516394,-0.2056943336880231,-0.09244859311041163,-0.23475991321913273,0.8535121203806214,-0.49485123168590817,-0.09709054035744204,0.3325347963294084,-0.14817145844657037,-0.5596290541291209,0.7185440282248511,0.5107349989950261,0.04283873458744356,-0.135681363105538,-0.46624974182845363,-0.1956292701808751,0.7435476742790429,-0.5489218133078582,-0.05768453519607153,-0.5710529565751458,0.029248518685631098,0.04317930901287044,0.7427854826619186,0.03002082677425739,-0.047077634676139686,0.10188125078833583,-0.4129605225513257,0.17330841583286397,0.4468679171963418,0.9048039429766296,-0.02922640844044576,-0.02189613387598144,0.020659216212290242,0.20195446191689984,-0.2831971692899001,-0.009245211675854039,-0.0031327518715043062,0.2534826613972055,-0.3815923063241801,1.0,0.094728254337949,0.10451922899937857,0.12181202195510862,-0.2933450046054001,-0.47607530684645655,0.030176050282575192,-0.19652699244636046,-0.2449930208100928,0.12773193874864147,-0.3782491209590198,0.2563790328011142,-0.6176546579298302,-0.2803642242718211,-0.07999012507934715,-0.2968475998091707,0.10213514625307384,0.2423025867380207,-0.39558364390175466,0.6405648431225781,0.13237575809439175,-0.0021087674127039913,-0.2752565695036024,-0.3401123747254142,-0.27650048156464324,0.8800197427894808,-0.32758737480821104,0.11577529272163276,-0.30694180706935764,0.35591676134356687,0.789170276878652,-0.07085560172504929,-0.04923971403268517,-0.28238868340451695,-0.5073375910429696,0.08857518314679134,-0.13068484229690197,-0.5960205415999382,-0.09714559075577245,-0.17588191536289266,-0.2344687227017234,0.29816554809888923,0.11273399997925004,-0.5278188733299384,0.3612739578717356,0.3565689947761657,0.341027944230527,-0.24214251753988214,-0.5198502302787429,0.30188625296416566,0.31448655420479044
Cerebellum_7b_L,0.403769745204247,0.6803065736981864,0.8232631212309056,0.06874387943464617,-0.09422231498529246,0.02055609704404856,0.18821896928150883,0.7703468504440326,0.2059284321520072,0.4924706466274727,0.29331899617725665,-0.16565468778080158,0.3804225485480239,0.2349081169539014,0.523745572231171,0.098740671819068,0.22900730946090733,-0.2623032212500952,0.6120378436251688,0.3300229855822321,0.27370237010120063,-0.5469078197493269,-0.5872936833704617,0.27661638790715803,0.3624904300729,-0.15113124487528418,0.2197180125102239,0.18245388674277793,-0.12042891451279587,-0.03468148319027671,0.06508968998534792,0.23817423428550474,-0.48361816462658697,-0.5800074415310811,-0.11800129908354892,-0.16707729748824857,0.17318760791555715,0.530728905497909,-0.07616996136528627,0.3791135389941565,0.5008986123296668,-0.10153385751731271,0.3820580410360345,0.5615638269234519,-0.33097088289957405,0.22414236995908146,0.2470694452106747,0.2612229034796089,0.5341735746009353,0.12456318409250189,-0.3955329212031573,0.29082508047602884,0.3362413158221906,0.5856779596974242,0.6883236733367294,-0.5940991383046326,0.22796755644689765,0.5848258820085775,-0.3901466138579536,0.094728254337949,1.0,-0.04669514340355217,0.8313381759756778,-0.24440964059289189,0.42735442017310865,-0.2910900191471018,-0.13713861314941864,0.6987826513613575,0.466150896943514,0.5952687312263585,0.18004278055596654,0.352681680748652,0.3221940884821756,0.7028169857875075,-0.32117897058718176,0.25313950921959316,0.29113033114260534,0.27638630398895586,-0.03463954031886408,0.2934939197065096,-0.15359973593781243,-0.2765799097817587,0.3838458247072959,-0.5010735295533217,-0.04217538916109963,0.13037776709576335,0.6681544364625966,0.7103304136014104,-0.016571799924608402,-0.22140460670440198,-0.016388634527764057,0.3287463972359461,-0.19339778528007387,-0.5049298995798073,-0.35440375504277116,-0.12346213009256837,-0.35041422818998647,-0.11825551628879039,0.7067232540826921,0.6831096595365647,0.47469014524289876,0.7474822359127697,-0.3035589302297542,-0.11706277165102513,-0.5999750643081927,-0.0630631363815832,-0.5179341395292454,0.5563328707349579,0.3118667932793371,0.2983952442409008
Hippocampus_L,0.22366760138211159,-0.23285744711877449,-0.09983990935645681,0.30419959735164226,-0.28158004842694434,0.4352469949560866,0.2978396592183248,-0.12447037212364082,0.577314450723786,-0.08010909339776023,-0.19202336307115295,0.6298915086189814,-0.10862678953281345,0.5179410188626278,-0.04425485039639136,0.24952411326087817,0.542385258523138,0.5720360185591513,-0.36946911164583124,-0.1301836391082703,0.49447208396401676,0.5092209730751851,0.5485403999327584,0.2277839033427524,0.10700214195521313,0.39732865448189936,0.5726003292354981,-0.30964376794681414,0.5364970387869518,0.49054402331297686,0.40162021884817384,-0.4054049990030508,0.4670032106436545,0.47752324800898727,0.19136143275700204,0.5180311423472819,0.4797982459163991,-0.14752407382666724,0.32170135679248735,0.0348094953648533,-0.4472538277042185,0.2794926505458109,-0.11040772934724616,0.15500132015446114,0.7493808312661963,0.6738164070004155,0.29423324031947334,0.3265343040258033,-0.10230706327844709,0.16319411867576186,0.6009687040288977,0.24478991395231106,0.4245312759100778,-0.3671488941489046,-0.22394908495080104,0.5413696958743118,0.384196851357132,0.2158494561289554,0.34051713200440864,0.10451922899937857,-0.04669514340355217,1.0,-0.22910154687842035,0.663514511751563,-0.2646235030739361,0.6973769641016426,0.6294882638667715,-0.04864232733357099,0.4955674390252545,-0.24299373260430443,0.25802188952591704,-0.25606034224767793,0.45381373335017416,-0.12885191006707594,0.5788087416768845,0.4046368007694104,0.5096173653783196,0.35095162045494116,0.40787057069512744,0.5898734696380245,0.605451948245312,0.4711128039995149,-0.2768508146360083,0.6114061726727583,0.2086875160623009,0.6061522400379474,-0.11366795517139622,0.019967027431056657,0.6040009410172043,0.15352465020557068,-0.4029504588970992,0.4898613810886108,0.6234856143454105,0.39180755051195953,0.520103724108453,0.19428887119493668,0.1756665694778823,-0.39192299247360446,-0.11531718391903419,-0.2844595109974587,-0.03391500301693632,-0.27247090322979345,0.43100214576820317,-0.2906065660357976,0.36694361149189636,0.35846944550947296,0.3832790783845942,-0.1626814477814324,0.43145673323234346,0.5118857488555708
Cerebellum_Crus1_L,0.48453134226631817,0.8509585613693301,0.8702918741385021,0.06778641922595889,0.0035170468392448943,-0.17653824503313498,0.09975712991337948,0.888511088571289,0.06286879581006953,0.6223638420352969,0.39806554923438225,-0.34109875683418117,0.5057386614178645,0.20540732759730765,0.5918496658922952,0.04519080349284425,0.14254688606969393,-0.3340998082110051,0.7973385363547829,0.32990434092425486,0.23940348548311363,-0.7393461032972798,-0.7542778442508001,0.3496014322712837,0.4194539933052581,-0.19141524406567426,0.2464813616939616,0.2497726552175441,-0.28355125276023174,-0.15615892613876559,-0.011115480570994892,0.355901843999631,-0.6359398408808672,-0.7696578426776797,-0.17973523213188328,-0.2593836125394111,0.08473165574835118,0.6620469535000151,-0.08741894461119498,0.44029502639806745,0.6076162620261363,-0.19468665543750271,0.43842964347449104,0.5053206012074412,-0.5122995699117107,0.047768120873140106,0.3112576767697921,0.2311539614737051,0.5801366457179066,0.06368670086948372,-0.612190369227573,0.4395806425417437,0.3647999051288297,0.7447764207631279,0.8542103208376621,-0.7715408128463582,0.24488118035726433,0.5362508999350144,-0.460530859064384,0.12181202195510862,0.8313381759756778,-0.22910154687842035,1.0,-0.46868560849445345,0.6104104370346042,-0.5209003933269457,-0.1847315115734724,0.7992980169762246,0.3954301784037245,0.7537871032534956,0.25684744232374807,0.5298325452961885,0.3127343456382622,0.8393373641361718,-0.5142347194607979,0.20562219075630922,0.2691169553735289,0.12759842207887875,-0.08773785082686336,0.191634041905306,-0.35240844414408634,-0.3646792221282737,0.5486577429638411,-0.6528605295038237,-0.08519352198798393,-0.06392158644986291,0.787899611148541,0.756308385054532,-0.0951606028467014,-0.2717676230244254,0.016351829014882985,0.3531841755743531,-0.30436407391335646,-0.6716828989236856,-0.4985756154752438,-0.12449435729837278,-0.3436276094545447,-0.05974008161486654,0.8288111716541446,0.85437261856163,0.605319751289656,0.8625018286240826,-0.4924290533301012,-0.08132097483723416,-0.6978301126855649,-0.08474640877195158,-0.6263558839221491,0.6909301260105832,0.28279555164931086,0.21050064182891218
Thal_PuM_L,0.02407003089725731,-0.3169682923132197,-0.18848081221398705,0.23267429415779667,-0.44060826380027723,0.23195554302763086,0.3448761256922746,-0.44771554805071995,0.4942423581991552,-0.3301063160883917,-0.08920313000410961,0.5572838095734931,-0.07422081528301176,0.3004741304006766,-0.46762966021172203,0.36072662799881733,0.285381012116758,0.5965645729470291,-0.46822300440695064,-0.5415733481114586,0.2987095806915853,0.6439224907803417,0.7195287732836607,0.25880305145566673,-0.27332093369989896,0.5696987055487661,0.465092199083128,-0.5703370038242821,0.5158534212120212,0.7183193805605875,0.2160232805952938,-0.6797526063414504,0.6830262916810524,0.6776765212531156,0.45048433111940145,0.6692182451905996,0.19270084444001978,-0.14219919290906735,0.3920190715251977,0.03960617237370554,-0.5915453860823171,0.15378498467752572,-0.5716677144785384,-0.19328105438391988,0.7684001805640394,0.3900324982982942,0.3697652365484626,0.18601396799954278,-0.5440126352798287,-0.30850717743554634,0.7565205537562388,0.13695738667657953,0.14192939312123645,-0.6142114012129637,-0.3387821449834653,0.5967568311817396,0.26297333474703677,-0.2653092233586887,0.677690208856591,-0.2933450046054001,-0.24440964059289189,0.663514511751563,-0.46868560849445345,1.0,-0.24852230794476388,0.6401533095562072,0.5458539107968611,-0.2559364897618015,0.13143905676995335,-0.306583485247716,0.2018329424173368,-0.1363281929209601,0.3584876118726577,-0.3091168177670652,0.6529595600979684,-0.013276263495395502,0.34749318316536226,0.36658483964670463,0.19906603494601016,0.39369615784516976,0.641589600086133,0.6195434652589215,-0.3281285420933973,0.7860647829890601,-0.043415744696150955,0.6737128488220553,-0.408865421732029,-0.11380980049278686,0.5298244404040527,-0.12215164229287905,-0.3017600827035566,0.19816624122763182,0.7901240164797979,0.660830793599138,0.6502460783301004,0.2532175167132256,0.5634687534769857,-0.24268819145248177,-0.3477556028776961,-0.4334058976419224,-0.3939074077819438,-0.5915258577006584,0.7034435282309114,-0.2628646963909174,0.3246213375318132,0.3479036567084542,0.6572421219630404,-0.1584195927902669,0.1478682731784421,0.29966901069496316
Temporal_Pole_Sup_R,0.43785932773382086,0.8462053939168261,0.746815677396605,0.13938109796741416,-0.06427976171699648,-0.23549585660366826,-0.2644903162503492,0.4001681773219953,0.03399398612845149,0.7059155338908566,0.8888196808604857,-0.1248163041293195,0.7946541445572513,0.08080121183841886,0.4676903425401391,0.6278318269608824,0.031491978091243183,0.16095203076829753,0.8706543717964236,-0.23003451138383402,0.16322050835777185,-0.44805487464456506,-0.5374129533466118,0.41437456742771195,-0.09827068411745837,0.34144916689762056,0.2323634163245871,0.18074481905913323,-0.22981279664203164,0.21003350348070152,-0.43409172816175684,0.11319665173342508,-0.4111203950707517,-0.46817263160058986,0.4261322232144528,0.09496589112018317,-0.40831806544246013,0.8082470696657486,0.13394223273398737,0.7341668832917796,0.6172113664414597,-0.14106829744403623,0.005453279398200435,0.25017695539592394,-0.4795337212031007,-0.06745032528888616,0.5291516457096562,0.24912492610651601,0.19399589488630695,-0.5054121168682092,-0.53937636603949,0.472206237742482,0.40973957102292724,0.6137221479379813,0.8349258150795914,-0.5406930345056599,0.31649236443713447,0.26679202987918776,-0.025548012463270982,-0.47607530684645655,0.42735442017310865,-0.2646235030739361,0.6104104370346042,-0.24852230794476388,1.0,-0.5936910703326785,0.12233064290117582,0.7460589404774947,0.15012994625130688,0.9029573434117455,0.1609462066612552,0.9432217246420445,0.3950384068286517,0.6091914231007388,-0.12430740691951957,-0.05795862010076469,0.15183429374370547,-0.018565961735733914,-0.5031494412697698,0.09202832982816989,-0.5862434786053798,-0.053082970713929145,0.9355484785297987,-0.25321386723775735,-0.6499076504906136,-0.12293115304103182,0.43384948690910613,0.5969053608695347,-0.2597154350801144,-0.7923948373443618,0.26890967482893585,0.43806350914870473,0.008050931948048649,-0.21985860210249025,-0.40928817347564617,0.3332871846851809,-0.05045851531251238,0.21673505059458392,0.7950255034802927,0.83041594044137,0.47013486655891357,0.6725917073284969,-0.07545606401189699,-0.10194106531631218,-0.7479515541036942,-0.1601787805382623,-0.2348984842930458,0.8391022454840926,0.23348612499141932,0.11681424135749247
ACC_sub_L,-0.12493449909898292,-0.5437512299921453,-0.4158096232868118,0.02067640095967145,-0.21008156840404,0.261569745322868,0.3667899827038644,-0.46265053777387666,0.4291348658831544,-0.5169431037477944,-0.4401304041873574,0.4400497120269184,-0.3928908441921323,0.16255210969210132,-0.4233191105720619,0.05094789752148995,0.3260670990432872,0.364713963202832,-0.6675014823164984,-0.19310602567321714,0.25030428661723964,0.6907636906472505,0.6506549252675863,-0.05055141153524695,-0.16254721536797764,0.20192849032024118,0.23053915298774774,-0.3449794955210399,0.46995600875403104,0.4191372845190923,0.2657084514093496,-0.409212324708977,0.5444453597032373,0.6518148773383111,0.05922181060897688,0.33507150458796864,0.2854701893679389,-0.3969834814941196,0.12179854680665897,-0.24357410262085302,-0.5961982434688017,0.1800249310547487,-0.2618130085577161,-0.062313304886979705,0.7149688977174866,0.5017325535411831,0.02241182591591104,0.025221243128700725,-0.24857484192736723,0.1309633178121028,0.7525094074086125,-0.12707450603309817,0.01296274278369206,-0.5870324848771059,-0.5222744673760803,0.6684625858166777,0.10154410166250281,-0.12474823093142844,0.3951877161894395,0.030176050282575192,-0.2910900191471018,0.6973769641016426,-0.5209003933269457,0.6401533095562072,-0.5936910703326785,1.0,0.41294890587057237,-0.3742868399943154,0.2241785816937343,-0.5576364770133239,-0.005072885348801005,-0.5136760576602396,0.14730285381999955,-0.4450412452319547,0.5293917686895698,0.20058743887496777,0.1907530084793642,0.36458803777207777,0.3462450311330434,0.3159374747182945,0.7081523747972598,0.4505248139798901,-0.5955335058342218,0.6056024267955763,0.2119755854870521,0.5289460600105573,-0.37896473744188813,-0.24335847255662657,0.40571110995687687,0.3058515349073049,-0.29203306850184707,0.03890658553629028,0.4860122573665626,0.5451906687517812,0.5855361295792106,0.05455001982363691,0.35087691500019846,-0.24753833553850144,-0.4696853492682001,-0.5720101267087702,-0.33894714272550275,-0.5695865521869776,0.5578650873720086,-0.14849228049564353,0.5246608602395495,0.21562365210390788,0.43907172155474494,-0.43114076820255764,0.09712392938527607,0.19246185651165693
Hippocampus_R,0.20386028544274964,-0.03823646316898371,-0.013131037556022488,0.41268706905128144,-0.0637457780381419,0.25273581405147255,-0.00554865139310728,-0.1612327103981011,0.45595029436444895,0.2029030141632197,0.20548237050368803,0.5177982312885988,0.1892522207951203,0.4462028458188136,-0.040102304019833376,0.5576025262632225,0.3208481272728628,0.7857762559116542,-0.08254496295989733,-0.2876001336778017,0.3834729068614054,0.399539737172759,0.4062619128015073,0.23977538431770345,-0.11426106006521042,0.5779984694725887,0.5865194485821436,-0.0836297248227693,0.31648706421569023,0.6554006973104404,0.1730413866246449,-0.17869606773509106,0.42585206310020407,0.44966323519213913,0.5148218206122893,0.5956083763084999,0.14688445281033968,0.07141932710229458,0.445462795314537,0.2325585349948279,-0.15317336710971094,0.26398752318563273,-0.22284996608047788,0.051709401744415934,0.5109572229786535,0.4305440846443807,0.5503477181461355,0.5471399878210991,-0.2053856835526596,-0.09865616053059753,0.3930372496802282,0.47253604352799433,0.5867590313351856,-0.08507188856421499,-0.010925046628653389,0.4642613094737768,0.39655302128802794,0.09287035755641392,0.5108450784488389,-0.19652699244636046,-0.13713861314941864,0.6294882638667715,-0.1847315115734724,0.5458539107968611,0.12233064290117582,0.41294890587057237,1.0,0.12983487349354256,0.2742044212114316,0.03293613899697203,0.2942358251771655,0.1071544827469799,0.5456357917533354,-0.08664762814168572,0.6442711927177076,0.10897246483775594,0.47095066421942583,0.18076798683325296,0.21694315270332745,0.37918475677824204,0.30318277523407755,0.510110819192534,0.14116618987761786,0.5700354993442273,-0.09569821918513308,0.43780320772946585,-0.16676361696627026,0.05942437599328893,0.4122726730012363,-0.16978671118108948,0.07501168558854898,0.4527739807350721,0.6357833756290132,0.43832107107212975,0.41370951634184416,0.4261388657387519,0.2544928200955645,0.12909250121819985,0.09503230703721985,-0.0721803800833979,0.04061772432442261,-0.11300716641448266,0.5118046200855348,0.02683006790185424,0.16822849959961966,0.4165197220495823,0.4402683617890221,0.07878599937023584,0.3269992194663107,0.33924728918842534
Lingual_L,0.425189916601718,0.8971798253611731,0.8858032706635723,-0.017634972431621727,-0.20617148741654068,-0.15801654121498354,0.04464730727398981,0.6781995341050873,0.35782885502125555,0.6295002589998971,0.6337133860389574,-0.24908205871426461,0.739128931226519,0.18787527533337178,0.555083497860106,0.4048089595780833,0.282117080756688,0.06807088642719868,0.7699344342273603,0.008844135265215733,0.3033619004741408,-0.5571292271954535,-0.6435816614062171,0.4463888519711923,0.08804026172146216,0.1251452351602334,0.49931527360426,0.14895363428937874,-0.09275225224345326,0.15617537230401451,-0.25880522352840885,0.13511906217278433,-0.610265882938403,-0.6124958958625414,0.02101261681700455,-0.10569300890019587,-0.16730652488092884,0.8386484516200625,-0.027019475214298948,0.6770641914000606,0.5001523571454348,-0.06229983361318813,0.18380269279074027,0.6298134489222349,-0.3135866384867954,0.20788478643326563,0.5794000254298677,0.3141379086926759,0.47470886267781054,-0.16849566051169168,-0.5246034069175792,0.5965902515458386,0.5149110651626709,0.6452770534551194,0.9364080890855455,-0.5646373896932277,0.3761736055401694,0.5925204255439152,-0.2623861181310615,-0.2449930208100928,0.6987826513613575,-0.04864232733357099,0.7992980169762246,-0.2559364897618015,0.7460589404774947,-0.3742868399943154,0.12983487349354256,1.0,0.528461021200808,0.881519386798815,0.18385848094701226,0.6880158054186447,0.6394536208278941,0.8041133824889483,-0.1902838838905512,0.2686288090414029,0.2902510935759504,0.38382914734351087,-0.2280772081958249,0.24689431849786073,-0.24806288518303174,-0.17898216818605905,0.6905201592019072,-0.36235730597473687,-0.40653359647783244,0.24255724952513638,0.7064647376577179,0.9084389214455724,-0.15217085065613925,-0.5357760275408987,-0.03733696332292519,0.5227664264769735,-0.07903003604638474,-0.4172723952720018,-0.4762609325601195,-0.05197656493252015,-0.13616265646613182,-0.07407037312387774,0.9636377016318046,0.9263939036256423,0.5225287512884179,0.8242242692035482,-0.19562346203256167,-0.3236335010834874,-0.7156660797531768,-0.16177671626632825,-0.4775523390457797,0.8757897034068394,0.2593558175583172,0.1401575303754698
