,Insula_L,Occipital_Mid_L,Occipital_Mid_R,Red_N_R,Temporal_Inf_R,Thal_MDm_R,Frontal_Sup_2_R,Thal_MGN_R,Frontal_Mid_2_R,SN_pr_R,Precentral_R,Lingual_L,Thal_PuM_L,Heschl_R,Thal_LP_R,ACC_pre_L,Rectus_R,Frontal_Sup_2_L,Thal_LP_L,Thal_MDm_L,Hippocampus_L,Postcentral_R,Cerebellum_4_5_L,Thal_PuI_R,Frontal_Inf_Tri_R,Temporal_Inf_L,LC_L,Parietal_Inf_R,Rectus_L,Thal_AV_R,Putamen_R,Cuneus_R,OFClat_L,OFCmed_L,Thal_PuI_L,Cerebellum_8_R,Temporal_Pole_Mid_R,Cingulate_Mid_L,Vermis_9,Fusiform_R,Cerebellum_7b_R,Olfactory_R,Temporal_Pole_Mid_L,N_Acc_R,Vermis_7,Cerebellum_Crus2_L,Insula_R,Hippocampus_R,Cerebellum_7b_L,Amygdala_L,ParaHippocampal_L,Pallidum_L,Heschl_L,Cerebellum_10_R,Rolandic_Oper_L,Temporal_Sup_R,Frontal_Inf_Oper_R,Thal_VPL_L,Calcarine_L,Angular_R,ParaHippocampal_R,Cerebellum_Crus1_R,ACC_sub_L,Cingulate_Mid_R,Frontal_Inf_Orb_2_R,Thal_PuA_R,Caudate_L,Thal_PuM_R,Thal_VPL_R,ACC_pre_R,Frontal_Mid_2_L,Cerebellum_10_L,Parietal_Sup_R,Thal_VL_L,Paracentral_Lobule_R,Vermis_1_2,OFCmed_R,Frontal_Med_Orb_L,Cerebellum_9_R,Cerebellum_6_R,ACC_sub_R,Temporal_Sup_L,Calcarine_R,OFCant_L,Cingulate_Post_L,Olfactory_L,Thal_MGN_L,Occipital_Inf_R,Frontal_Inf_Oper_L,VTA_R
Temporal_Sup_R,0.5565735552808398,0.4394848345522236,0.26665047644496676,0.16216768063372375,0.607517312571902,0.38138774343344484,0.16042496978270213,-0.4335623891161146,0.15027923355047076,0.6295443672996112,-0.07346966745004054,0.6295002589998971,-0.3301063160883917,-0.04003496414561913,0.4603453424941855,-0.256685851434857,-0.5307628526865747,0.4811592491938177,0.36162083138494455,0.28463930470722304,-0.08010909339776023,-0.0883493289232233,0.32354583598406883,-0.4946309238693229,0.5034667090867899,-0.5638093579034915,-0.44950298581887765,-0.30773829245738804,-0.4920364282709693,0.25251974702297564,-0.022276990657006928,0.47281964307089125,0.015130263059645734,-0.4952438771245671,-0.45499338354232854,0.6929389970193025,0.5449249734882563,0.38886449138177104,0.4792551420833122,0.5488580777050678,0.7113134929019526,0.7036293057699087,0.3986907300226522,-0.14062061067697526,0.4967614093697631,0.6208174018383402,0.6228175326538463,0.2029030141632197,0.4924706466274727,-0.45401158875589204,-0.3673590061228829,-0.05744697173464407,-0.02215052479378609,0.11819671297327947,0.41488028787626907,1.0,0.2308258729404169,0.3060610013817561,0.7053461318692753,0.3270853385738391,0.1091943809257152,0.6719844050978981,-0.5169431037477944,0.46824870219581727,0.3130999257299535,0.4275494978427669,-0.360994296915706,0.09208217521064573,0.5487358719246178,0.10054890653460391,0.5975012201264244,-0.34317243460479113,0.1959827908698353,0.46261048039973945,0.03631200630258873,0.6049909984291529,-0.32366616921811303,-0.5317037719433602,0.5983806719279692,0.6600120626108867,0.4201252323269933,0.22151249603142037,0.7657470589094565,-0.3002606415773348,0.36826361488803117,0.02455559508972586,-0.012582485433633097,0.31452461408594373,0.14848868036566426,0.16501677631838693
Frontal_Inf_Oper_R,0.41639115319743314,-0.2850464897416597,-0.11026759871333867,0.2022813761941592,-0.23095591520092745,-0.03147315113858926,0.6813154637152425,0.23358654133242537,0.7625384125511764,0.16443282790178565,0.5478080082720107,-0.16177671626632825,0.3479036567084542,0.6285895615328733,0.4656818912281016,0.3660171908687193,0.14650293870394493,0.2978026690879242,0.23034720800374034,0.2520890072971291,0.35846944550947296,0.4866470401925596,0.3961706450846238,0.3789350987930905,0.8129284984832501,0.22103391625929716,0.2711627926353082,0.24546866651006852,0.27957670728487005,-0.23405340473928668,0.28389201963337846,-0.11748826292083644,0.4729941420554681,0.13045480420858074,0.22583199875712626,-0.2020244842990413,-0.20700061236870212,0.5980222862346367,-0.19489126342042237,-0.04255859742451168,-0.2545835595786506,-0.10327685884556338,-0.2377813593848485,0.308249539582346,-0.2690690614443186,-0.25904307642284985,0.5147918331661417,0.4165197220495823,-0.0630631363815832,0.3759532332377999,0.34268636057311613,0.25870337104165375,0.1765432822982809,0.0668719048838428,0.5176954325020116,0.2308258729404169,1.0,0.11901367516079366,-0.14434324928777575,0.11303615903986733,0.2179234859370122,-0.21674913523484793,0.21562365210390788,0.7492435780178953,0.662216149176903,0.27601908050086754,0.18887520217868473,0.525006371525941,-0.17655775569821533,0.55630936881888,0.23135054083400944,0.22457916762312652,0.11096070879266492,-0.16429174789502468,0.3645154905943159,0.03530998497127792,0.13980199352394312,0.09989921744066722,-0.20247677982133092,-0.28730832081117025,0.4013675931263305,0.04150422658352901,-0.16591814833400542,0.37465844280027805,0.19667389569280888,-0.15013631700517302,-0.08776015320217319,-0.1707569280008244,0.19474251955057986,-0.32375386999652017
Thal_VPL_L,0.5311735727153907,-0.13612634324952885,-0.16430319395898418,-0.004135024872357614,0.3818214370471101,0.5187871220783032,0.014735177267320102,-0.3232520055947818,-0.01342598712640031,0.2504718273200216,-0.26985962314337353,0.4463888519711923,0.25880305145566673,-0.061576669195489604,0.35322856280410136,0.24456278899216266,-0.10441472529251701,0.26875919818089844,0.3687780914532319,0.4428800783047244,0.2277839033427524,-0.3011988061966498,0.4989283264249346,-0.1233236841393831,0.2699259133001547,0.01674181981276789,-0.21106794515761013,-0.4133153685776977,-0.12430040106062085,-0.090954437530181,0.44419867207612324,-0.18317740542885788,0.11010345657177784,-0.02189900641256504,0.14372255222509653,0.36968767815709463,0.4669194028122252,0.3593614005384495,0.344820894670303,0.3714474260076586,0.36348740044858685,0.300129082394088,0.4162033373742528,0.24981822641689275,0.43591764048394094,0.2976631517953286,0.42816526380385245,0.23977538431770345,0.27661638790715803,0.016169871332965453,0.15393827764984142,0.41180071506831184,0.3069405690118282,0.31330810882815063,0.25082294026895297,0.3060610013817561,0.11901367516079366,1.0,0.33188917118400824,-0.2411672989997861,0.27052334257658417,0.13432134320337374,-0.05055141153524695,0.3648901532560712,0.3601949705290121,0.4706427099427688,0.3418366770791531,0.07395335655193674,0.4737006442572727,0.1527790130863411,0.35284765824967235,0.06375828734583389,-0.31759020417066636,0.1717359676267879,-0.21685066225432828,0.27646445246429857,0.16034793076667633,-0.016756220003350628,0.4246975283000596,0.40181867147212585,0.28481634688280094,0.2531056197370493,0.2759426550278081,0.06562717783373455,0.47854828987563186,0.04314866774783715,-0.21322524640984603,-0.207846132294668,0.2903432711906359,0.350754767744067
Calcarine_L,0.38546205851273435,0.48221093053774594,0.06207905169699177,0.16527925142882452,0.4413683094319653,0.38502535395363763,-0.02238491519169974,-0.6664033918779411,-0.0999366808383436,0.5029071060715246,-0.14621163382251134,0.8240692781741459,-0.5557942835439704,-0.12020510556239426,0.1409947618762197,-0.4281866435254442,-0.7275262811202207,0.29587964919659676,0.2004415740801375,0.20204085579121878,-0.2373817957743422,-0.11747450843725617,0.1680066011497854,-0.8143198234639095,0.058787097149772434,-0.48085437441866724,-0.7277614218553016,-0.25969176565024427,-0.768907979967487,0.556189185185385,-0.1804119321080616,0.5154200601956498,-0.1852907424916894,-0.7470224483667847,-0.5149265732840027,0.7913632535042,0.48538056095820403,0.19969416065915183,0.7326323882217963,0.27970057215711025,0.8012712487074575,0.7108414050312776,0.5639723604066511,-0.48359370494933607,0.6134527256279895,0.8657384307533281,0.40847857163581414,-0.13903828866898899,0.784166907598403,-0.6348625302146653,-0.5283989660686766,-0.15466376473059384,0.0079514415103061,-0.24056715995191089,0.2570196859637049,0.7053461318692753,-0.14434324928777575,0.33188917118400824,1.0,0.4222236363637335,-0.25645791426660114,0.749092030182616,-0.5211794538173308,0.1974915791947389,-0.08491956226090897,0.10365296662664589,-0.3713619652388657,-0.23548078987942922,0.7494246477656322,-0.29960987728691574,0.45272958262749585,-0.6883501237107295,-0.015865908883266125,0.641885837945048,0.08029557447254292,0.8301312653926403,-0.4656482085129811,-0.7053130931785331,0.7704165732058619,0.7360285524180565,-0.02385398695831935,0.3884618637365011,0.9806364411061415,-0.6362801376234727,0.21820748001547172,0.18149298732977756,-0.18549603545309534,0.12777158570443858,0.20952191602728368,0.3005060690481338
Angular_R,-0.11716247706517124,0.5648983438845974,0.14122526286167575,0.5960872532837868,-0.3816591059168065,-0.024951493862224405,0.5016838787914372,0.07298404577738761,0.48925678327727645,0.2774115061128013,0.6929292134105786,0.008844135265215733,-0.5415733481114586,0.40526628015070854,0.05770837012379575,-0.44001563101073693,-0.4172805778948739,0.17638987249613888,-0.031101179897011916,0.09015388302551174,-0.1301836391082703,0.7094211970728149,-0.2644389594915715,-0.3935659367181098,0.12262415726738722,-0.22027249484142108,-0.20378620356154595,0.6707703270967881,-0.3628573806699321,0.5775479718185046,-0.6802536598006541,0.7805839431106073,-0.0419311462215013,-0.5473317505474775,-0.38143850864056195,0.01889296789098774,-0.4245845792087536,0.018986943460927847,0.1158312043391733,-0.38967967453865376,-0.01056736406976183,0.33853231537877815,-0.3104759513651742,-0.6354032092569188,-0.28584096531254777,0.19783317302349832,0.04485254121304258,-0.2876001336778017,0.3300229855822321,-0.3399055105391537,-0.3430450105352764,-0.4730676281454129,-0.3860758936200012,-0.5581778943630555,0.2077337863546279,0.3270853385738391,0.11303615903986733,-0.2411672989997861,0.4222236363637335,1.0,-0.5034760114014576,0.3475325769710929,-0.19310602567321714,0.1457139368930973,-0.28253063645125587,-0.3620010017684278,-0.5793519811916514,0.115576790477287,0.18804866565349407,-0.11652226668174474,0.11951945435397854,-0.49893442350784123,0.48692398579409096,0.48740049047987355,0.7311079059995126,0.5257939193649679,-0.6746132705896773,-0.6600567609689292,-0.0545393191204734,-0.10886067587723437,-0.1855844453008172,0.13249565730993973,0.4300058726154298,-0.4561673815543673,-0.4351815827764986,0.14336492845006685,-0.016906380536225906,0.19196158753245957,-0.05607283364733457,-0.2971025003827013
ParaHippocampal_R,0.4124451737909181,-0.15481314780707112,0.10725699544875655,-0.15329138505893325,0.3657290653637761,0.28685686053693205,-0.05198936759111945,0.1495545954817899,-0.061299835597068364,0.00024542016450482143,-0.3378809244512896,0.06807088642719868,0.5965645729470291,-0.029743582130999414,0.14637895213423852,0.5321647277435813,0.5570506780002447,0.2887642657167223,0.3103801914466133,0.3169912043919339,0.5720360185591513,-0.33920867565161583,0.5553735812352956,0.49151909362151047,0.30348886122521934,0.2894936094380646,0.5222633065158179,-0.3502084622610224,0.5364608543582198,-0.3952941079486115,0.7352991468243846,-0.32567941515283155,0.2660065573621488,0.6234321531780115,0.4834701567894017,-0.11517944986542618,0.1911038035281996,0.3346763596859812,-0.15617431307345947,0.6179482293893305,-0.05876971583661643,-0.051444291817170085,0.08028927920034618,0.6564027318864565,0.09434846522151479,-0.1933483673281058,0.45093353491126953,0.7857762559116542,-0.2623032212500952,0.44432511904707533,0.6548984304207787,0.6124390076410644,0.49093667601775126,0.6965218536847904,0.22565224280347682,0.1091943809257152,0.2179234859370122,0.27052334257658417,-0.25645791426660114,-0.5034760114014576,1.0,-0.17576820411901245,0.364713963202832,0.3014190403785849,0.48159240295487593,0.4653153830963646,0.5797012037276835,0.2748538040493338,-0.017108048445275064,0.5383065987255967,0.10908992014619245,0.6814874605643483,-0.11024054196004868,-0.03962080682925499,-0.3522506471617372,-0.385886148017166,0.6690879239134606,0.5505552673812952,-0.11057970578213334,0.029614780868037656,0.4350533862228066,0.15843857032622213,-0.22038297628718642,0.588672832544128,0.4845010159542136,0.08296189067428719,0.2932707833073383,0.05828078708000899,0.2916959431410659,0.18572093149260074
Cerebellum_Crus1_R,0.14824760931267442,0.6767496308961579,0.48403206345701955,-0.0044025074057648175,0.5604228042135494,0.18630490900979083,-0.20005898612239317,-0.5365709807491325,-0.24136149523716535,0.3873382654890305,-0.2833237262402882,0.5001523571454348,-0.5915453860823171,-0.3477780721432164,0.007178987501036176,-0.4181625184676809,-0.5672745313167215,0.24838376717757402,0.04523162347443142,0.020139013457673115,-0.4472538277042185,-0.26670974600726627,-0.12889390875192885,-0.6578156897956285,0.0648993872570488,-0.7121036811743545,-0.6109879340721117,-0.3260540908736765,-0.6048770905946053,0.2937290006522067,-0.18919847373393384,0.6708832052581354,-0.17024079459882763,-0.5208463523695468,-0.5272641536039205,0.7042875195128774,0.49692132630719554,-0.0037029073746810137,0.47016173487622764,0.41859707428931503,0.8014463390802619,0.6277383929656427,0.31435163230896873,-0.29138367259140935,0.4079736364257834,0.7031064263611335,0.20960389757685113,-0.15317336710971094,0.5008986123296668,-0.6027250205967414,-0.5835561214029478,-0.40675952589828274,-0.3108150443363974,-0.17977265261447525,0.021570853873554757,0.6719844050978981,-0.21674913523484793,0.13432134320337374,0.749092030182616,0.3475325769710929,-0.17576820411901245,1.0,-0.5961982434688017,0.014261691520737413,-0.015200969937674695,0.08616242389593072,-0.52144234653681,-0.32500558447801214,0.5248047486137417,-0.23213309419640196,0.3698764988284975,-0.5991070400094619,0.3991179417015278,0.333702162022982,-0.09413444842343498,0.5152127451767825,-0.38727200504059656,-0.5849947273886662,0.5552190855628943,0.6364035518165125,0.2004556383702583,-0.0048535246323442825,0.7993747438699295,-0.45565803429902185,0.08399101915259592,-0.05584567500485229,-0.18492371206423783,0.5830162868182581,-0.001335922515992843,0.14701916151533967
ACC_sub_L,0.03890658553629028,-0.3449794955210399,-0.24753833553850144,0.10324734453360793,-0.4401304041873574,0.08953528787647526,0.2854701893679389,0.5246608602395495,0.2657084514093496,-0.36561170347587624,0.2119755854870521,-0.3742868399943154,0.6401533095562072,0.3462450311330434,-0.005072885348801005,0.6426266516018376,0.6907636906472505,0.09712392938527607,0.10154410166250281,0.25030428661723964,0.6973769641016426,0.23130365047574034,0.23053915298774774,0.6506549252675863,0.02067640095967145,0.7081523747972598,0.6684625858166777,0.3058515349073049,0.6518148773383111,-0.23819331611440603,0.4191372845190923,-0.409212324708977,0.36931835359159965,0.5432985555354953,0.6643481350679347,-0.6195544814825539,-0.5136760576602396,0.1907530084793642,-0.4450412452319547,-0.19426429129759187,-0.6449111571535728,-0.38284460068572523,-0.3969834814941196,0.3951877161894395,-0.43114076820255764,-0.5664828798227945,0.01296274278369206,0.41294890587057237,-0.2910900191471018,0.7525094074086125,0.7149688977174866,0.4885106514162676,0.4291348658831544,0.20192849032024118,0.17880377859654262,-0.5169431037477944,0.21562365210390788,-0.05055141153524695,-0.5211794538173308,-0.19310602567321714,0.364713963202832,-0.5961982434688017,1.0,0.16255210969210132,0.12179854680665897,-0.013666156223694364,0.6808072893141455,0.40571110995687687,-0.2976552203967628,0.4400497120269184,-0.12493449909898292,0.6056024267955763,-0.14849228049564353,-0.12474823093142844,0.16461359657287294,-0.46265053777387666,0.5578650873720086,0.5840217056166082,-0.5437512299921453,-0.5576364770133239,0.05455001982363691,0.2241785816937343,-0.5695865521869776,0.43907172155474494,0.02241182591591104,0.20058743887496777,0.1800249310547487,-0.29203306850184707,0.3260670990432872,-0.16050460449949985
Cingulate_Mid_R,0.684487292558202,-0.1005341534128648,-0.1752603334377038,0.3472249237039947,0.039861752698965726,0.3594596653306113,0.7267511026965137,0.0343714411260026,0.6891390411695322,0.3645452055835781,0.3701777924163241,0.18787527533337178,0.3004741304006766,0.5691580120971527,0.6142959286958579,0.3786276606937816,-0.0021446934217991863,0.7160204941453484,0.44918450709490493,0.5009595322397398,0.5179410188626278,0.34668272996264565,0.6431128210855132,0.15570681656773352,0.79691688561208,0.14834240787147648,0.08888391115290048,0.019005182526595353,0.08776552068438738,-0.04259215199193827,0.37716774402621495,-0.05277802138286388,0.44120318065794717,-0.05422696847530123,0.12621553258058135,0.07612962688138804,-0.00484644750378962,0.8957485330507984,0.11919495180261638,0.22526681427445575,0.06881365561240074,0.19568728359945495,-0.03529368522483145,0.2807651084517916,0.0031457945302339235,0.05985784650680524,0.6719189582319174,0.4462028458188136,0.2349081169539014,0.2729860759912842,0.32637092333098977,0.40901797904333875,0.31954770782648706,0.1962055568554147,0.7712609339836253,0.46824870219581727,0.7492435780178953,0.3648901532560712,0.1974915791947389,0.1457139368930973,0.3014190403785849,0.014261691520737413,0.16255210969210132,1.0,0.666419613026742,0.49345108445832714,0.3135978608052952,0.5538523307541571,0.14888654632693923,0.5825676047739262,0.655846397418683,0.15994461012424055,-0.030599090218867482,0.15161739084828021,0.4043304737201384,0.3265675788174876,0.10010053855287242,-0.1023574100650802,0.06278052315913558,0.0224539753975506,0.42265403771371585,0.3779434598295375,0.16638235940395404,0.18997729412250458,0.4648402522955088,0.04452121957144212,-0.04620855996835559,-0.20403419278649276,0.5529129013425983,-0.10379093829749911
Frontal_Inf_Orb_2_R,0.5896874314771082,-0.23649978516094278,0.0009971820174830752,-0.0047755308557818205,0.23127986136378947,0.10150504540186184,0.330379128225819,0.05461071267182466,0.3920253184470859,0.18758154131530735,0.013849899977749248,-0.027019475214298948,0.3920190715251977,0.2346942957268637,0.5436939217829688,0.5077298513031175,0.24432346518760775,0.3818767262825666,0.17748113961619244,0.176440443179342,0.32170135679248735,-0.009647130316892912,0.4943317813818088,0.3666888554983215,0.773701287614039,0.06589101151331064,0.13140890436144026,-0.25196711399023647,0.29746359106558795,-0.5152664391009856,0.5345811584293425,-0.26451691219980095,0.5222690910734341,0.32049539814620015,0.19872649883422858,-0.03981657709363091,0.1606594028913218,0.5538342476001549,-0.1639595514066202,0.4115931814226309,0.03575928097621191,0.026205376580380094,-0.07299387216731387,0.6441820142763941,-0.03517582053654363,-0.10673434034096466,0.5524629087798728,0.445462795314537,-0.07616996136528627,0.4403333759127894,0.43385273871896596,0.3070173140269068,0.31969453544497634,0.2833058418472595,0.4339341438269651,0.3130999257299535,0.662216149176903,0.3601949705290121,-0.08491956226090897,-0.28253063645125587,0.48159240295487593,-0.015200969937674695,0.12179854680665897,0.666419613026742,1.0,0.5596005117506625,0.3267869865842975,0.3253465422013741,-0.14074072942871726,0.5991409391430297,0.3609692775538433,0.2533208920601012,-0.025859254610176022,-0.31478227654411334,-0.0470220257618597,-0.09993911132153341,0.43644467686366933,0.25623114641954264,-0.07305722480005164,-0.044099286688529964,0.659872172978147,-0.08567098340320238,-0.09921387962596702,0.5481710140800399,0.40047493128658596,-0.25778892886281146,-0.005392086282094355,-0.047757367925118796,0.2596614279750914,-0.18487994191446178
Thal_PuA_R,0.4680799796840412,-0.13048507954819663,0.06355817408905598,-0.025842379745374486,0.5213205621207451,0.5160988996052025,0.11803898824321968,-0.1921942246442332,0.12024829841777103,0.2091933762521926,-0.26676701859681157,0.3346385568515575,0.42347602751743446,-0.012331643180455036,0.6443178740153238,0.2180148226113487,0.03531752914651599,0.41454811491204036,0.4757043687647578,0.37433846930873965,0.2708376379823136,-0.31011940375086294,0.6580983039990177,0.1124759078385197,0.4166878793212455,-0.030121283447408033,-0.015884406267974382,-0.5151961667070845,0.05204308890011998,-0.27067706522501367,0.5451643636923862,-0.2131839089583355,0.1856654140365934,0.10293384682700125,0.1114476118320667,0.3109883174458185,0.4404632964487472,0.5434175877313188,0.18207002868611413,0.6085803521674226,0.36104107320333445,0.13758047187871636,0.28600005727034455,0.511791891009497,0.38524262145150856,0.1619364518965665,0.43678990339194734,0.47487333351293687,0.1346115732054101,0.16662731295569302,0.2237418268893134,0.4666365160535694,0.34013561186481955,0.5036196084377508,0.35897336484270465,0.4275494978427669,0.27601908050086754,0.4706427099427688,0.10365296662664589,-0.3620010017684278,0.4653153830963646,0.08616242389593072,-0.013666156223694364,0.49345108445832714,0.5596005117506625,1.0,0.36718251161932247,0.4247810317814736,0.3025303647188019,0.2797816088357063,0.5397344816825947,0.2703605495660608,-0.1263279637608416,-0.018524403303556723,-0.20697797128219123,0.10518798580249245,0.2946737740224987,0.016805016720382867,0.2944284983319929,0.36698342483598156,0.42353808518387875,0.16749430594251452,0.12327285763703161,0.22930965242697773,0.714923866218695,-0.1301502912447026,0.020154089223200777,0.022476213853756956,0.2926029587129328,0.17002312724857163
Caudate_L,0.3353035727908815,-0.5687569865294717,-0.3727252848669244,-0.0968897440119994,-0.01925544411098426,0.3697562294733364,0.14636966544507213,0.14321705566388768,0.06924654673620134,-0.27094889202162936,-0.1880482828000208,-0.03847850746338794,0.823862942480681,0.15858472765418294,0.16249293171609058,0.778891547847169,0.6042000781062299,0.26733636414623746,0.2839498066435713,0.3714821224298529,0.6766507932797388,-0.16824114769681714,0.5523950253155678,0.5828048923452488,0.08176715499500113,0.6982137589351383,0.4784965846645802,-0.22085022955846717,0.576927676711937,-0.3318078812951256,0.8069362246464724,-0.7019423524478611,0.30628211744103034,0.5761003347278362,0.6911139508535692,-0.27156697793570095,-0.04553389726379554,0.4311098574690812,-0.09170260919842523,0.16433839582219237,-0.2867350092484984,-0.3396373384786076,0.06570248263745104,0.6140736648945221,0.02060367417029266,-0.3454771045684358,0.2125774511148853,0.5031210891563817,-0.10555097516539541,0.6921884200974523,0.7465965745354262,0.8252053487219114,0.7068316849879063,0.49576857039162237,0.2586131420004837,-0.360994296915706,0.18887520217868473,0.3418366770791531,-0.3713619652388657,-0.5793519811916514,0.5797012037276835,-0.52144234653681,0.6808072893141455,0.3135978608052952,0.3267869865842975,0.36718251161932247,1.0,0.41754429172067525,-0.044605885569968605,0.5061633815071837,0.11465037809847038,0.6846775652140136,-0.4632699484175742,-0.11266382292132006,-0.1440073390760337,-0.32134570501601545,0.738945791335248,0.6579656201440139,-0.15854469386638778,-0.16282275552321307,0.07944822046441163,0.36291838948158256,-0.43029037928037844,0.51986702587883,0.49088299425125526,0.15270737479283306,0.08357583871770018,-0.4082292012305485,0.5021070168139476,0.22358265853603088
Thal_PuM_R,0.279733765783081,-0.19243506465968999,-0.165744610155633,0.47503736628509585,-0.23128927015848258,0.28097215563234895,0.6799295688170041,0.38606489251248255,0.6454958629099478,0.1385424732311321,0.450705595110709,-0.15217085065613925,0.5298244404040527,0.5447342253612535,0.563365694941856,0.34642423228678076,0.22332896024947452,0.4816930868278724,0.34304540723171756,0.4075841051229692,0.6040009410172043,0.4168864778761696,0.4713642399740192,0.47592447516008235,0.41818362070295295,0.37244713275597274,0.3322090394006888,0.26530328558239025,0.3153164338145683,-0.08091363670949218,0.24678369436528538,-0.15770444281586177,0.33544874675218367,0.1499848557377345,0.2838437619788559,-0.22313027332982915,-0.2970449919810695,0.5709533033662028,-0.12227149565107183,-0.05782969401933619,-0.30000085838470186,-0.11286634672346538,-0.23006255604287698,0.2960020154022554,-0.21943322379675553,-0.36322676620174005,0.3218877467333735,0.4122726730012363,-0.016571799924608402,0.45121303948193714,0.47192434358145774,0.45034831470426373,0.3519539092044105,0.2318958177883745,0.5471562448758001,0.09208217521064573,0.525006371525941,0.07395335655193674,-0.23548078987942922,0.115576790477287,0.2748538040493338,-0.32500558447801214,0.40571110995687687,0.5538523307541571,0.3253465422013741,0.4247810317814736,0.41754429172067525,1.0,-0.04206989830575587,0.48812777051220135,0.3992407162204782,0.40167428615227185,0.04590652444950013,0.07799460068316592,0.4482470280529458,0.07239704631138229,0.1685893361521602,0.12429916429937916,-0.21108444105941315,-0.2400621553116726,0.11601665627804386,0.33541746134681033,-0.23915013469064317,0.2876575464538071,0.32443973720545344,0.14427044208260162,0.15348318027975863,-0.18767984415005187,0.38858319978281625,-0.1171916134444204
Thal_VPL_R,0.33747676093659296,0.22327491176110342,-0.01868772106052678,0.11624660120475486,0.4833845107573238,0.547939343164267,-0.07756885396341945,-0.6926374363644817,-0.14867644814513079,0.4034546118706819,-0.24757257209225622,0.7769099395319597,-0.171521478082247,-0.1540688330375667,0.14827470962836287,-0.2816060267151183,-0.4486706382657103,0.3468166910653138,0.510089656913372,0.47552246891985767,-0.014575245310641565,-0.27637542043694924,0.3019138070178897,-0.620081027326533,0.011411991019707633,-0.22977438991251795,-0.46351849968390113,-0.3668470391162222,-0.4686281260599623,0.550241852352943,0.07792263662864383,0.2716006168470755,-0.10148579250181095,-0.46239172413736834,-0.1694862368436989,0.7546099896830414,0.5188616243123464,0.2820521684474029,0.7340328076418978,0.374770175775056,0.7124435745781543,0.4668383900871418,0.6472598060031548,-0.27936143978726374,0.6640883332771196,0.6929118304729717,0.3700874406184535,0.060467428856925104,0.7196876706245143,-0.4264551716204434,-0.3021841773181675,0.16162586542916726,0.15663840019106726,0.12971139803771953,0.22377466596446166,0.5487358719246178,-0.17655775569821533,0.4737006442572727,0.7494246477656322,0.18804866565349407,-0.017108048445275064,0.5248047486137417,-0.2976552203967628,0.14888654632693923,-0.14074072942871726,0.3025303647188019,-0.044605885569968605,-0.04206989830575587,1.0,-0.19798593510458537,0.45584862879189375,-0.25950311527498415,-0.12695930207113998,0.6263428715166928,-0.09336594810254656,0.6576606831423295,-0.20324250389238366,-0.5026278555327817,0.7452287540772551,0.71814745469827,0.029476540570048542,0.517130876769169,0.7603787465938369,-0.38755160391541377,0.39777686375923127,0.15255186285491135,-0.12434456020500409,0.043165518593522405,0.18422475583980835,0.4257565586283536
ACC_pre_R,0.45750684440938555,-0.21038791943419094,-0.06410994502980683,0.06006534625241783,-0.00928616502892116,0.19825891713823954,0.4681989980329442,0.30858540935621115,0.47227104083815735,-0.00851643415409081,0.16046084115718484,-0.24908205871426461,0.5572838095734931,0.2876315795503672,0.31922412453528093,0.8075711714522427,0.5316048633884193,0.47703159074545537,0.1856922718989966,0.33794416855493814,0.6298915086189814,0.1421519130751265,0.30343161082062675,0.5755404218690611,0.6410324117072196,0.29250694792352555,0.46395279346841073,0.03569305275535992,0.5584007414906018,-0.32786709607405173,0.48754820438721663,-0.2654152485221787,0.5347995473388104,0.491038581934624,0.40814483691456105,-0.3093464380934529,-0.12100371638949473,0.44189312383718177,-0.31747736921128417,0.21081820834689752,-0.28736059088450633,-0.06033634932441677,-0.27180077852687445,0.5032416684735438,-0.2656939070929405,-0.3430252503749846,0.3937232463791642,0.5177982312885988,-0.16565468778080158,0.5773098567209816,0.5540117269075316,0.4114731688966979,0.30336651262592695,0.34757967602996376,0.36904108251659884,0.10054890653460391,0.55630936881888,0.1527790130863411,-0.29960987728691574,-0.11652226668174474,0.5383065987255967,-0.23213309419640196,0.4400497120269184,0.5825676047739262,0.5991409391430297,0.2797816088357063,0.5061633815071837,0.48812777051220135,-0.19798593510458537,1.0,0.2283947004369169,0.5012993124014105,-5.6016859290773946e-05,-0.015133941110232743,0.04668100619374151,-0.2902242875064597,0.47928048498601905,0.4664624635269286,-0.341032656188075,-0.28980035192059417,0.544660297232294,0.08707029713034746,-0.2995824169573039,0.5789868754155776,0.1955115340034972,0.01941464270857467,0.1491976475486004,-0.06451713968402181,0.339698507067247,-0.10938580065391278
