,SN_pc_R,Raphe_D,Cerebellum_8_L,Occipital_Inf_R,Thal_MGN_R,Calcarine_L,Cuneus_L,Cerebellum_9_R,Occipital_Sup_L,Calcarine_R,Thal_IL_R,Red_N_R,Lingual_L,Vermis_4_5,Hippocampus_L,Cerebellum_6_L,Frontal_Med_Orb_L,Thal_PuA_L,Precentral_R,Precuneus_L,Thal_LP_R,Amygdala_L,Frontal_Inf_Orb_2_L,Vermis_7,Cerebellum_10_L,ACC_sub_L,SupraMarginal_L,Thal_LP_L,Cingulate_Post_R,OFCpost_R,Thal_VPL_R,Thal_PuL_R,Lingual_R,Temporal_Pole_Mid_R,Rolandic_Oper_R,Temporal_Sup_L,Frontal_Sup_2_R,Vermis_10,Cerebellum_Crus2_R,Thal_PuM_L,Frontal_Sup_2_L,Temporal_Inf_R,Thal_PuM_R,Hippocampus_R,Temporal_Mid_R,Cerebellum_Crus1_L,Rolandic_Oper_L,Red_N_L,Thal_MDl_R,Precentral_L,ACC_sup_L,Postcentral_L,Cerebellum_4_5_L,Cerebellum_3_R,Vermis_8,Frontal_Sup_Medial_R,Cingulate_Mid_L,Occipital_Mid_L,Cingulate_Mid_R,Insula_R,Thal_IL_L,ACC_sub_R,OFClat_R,Supp_Motor_Area_L,Temporal_Pole_Sup_R,Parietal_Sup_L,Occipital_Inf_L,Fusiform_L,Thal_VA_R,Frontal_Inf_Oper_L,Caudate_L,ACC_pre_R,Frontal_Med_Orb_R,Thal_VA_L,Pallidum_R
Rolandic_Oper_L,0.35592703508235723,0.2455042434551995,0.2650702046443247,-0.24149087986632356,0.04924692015644362,0.2570196859637049,0.19852892240006226,0.15470045161471524,-0.06640486976180514,0.2534502422574965,0.14668691429082154,0.48822823434078494,0.280988321832554,0.4652295402594955,0.522920910518766,0.18752361916556884,-0.18340176564873478,0.02230273651552667,0.3383444553721214,0.36611264187235615,0.541788273871813,0.07616463086885471,0.27255500205161887,0.07206857489966126,0.06496148869890765,0.17880377859654262,0.3690493482421779,0.4300144599719195,0.345870813262748,0.03703703282919222,0.22377466596446166,-0.01789550355384199,0.29463297451312603,-0.013385473117152123,0.6827938491894281,0.6716447976493953,0.6282949999372668,0.6044307558609122,0.15146409156736237,0.16432063066312952,0.7192606276915258,0.03141835548860433,0.5471562448758001,0.3674282699358929,0.08407952586873206,0.2980359422061281,1.0,0.529299943648703,-0.11673834026077419,0.581817266276745,0.4610831157749391,0.6292546436277006,0.6136052246998012,0.6109286579608275,0.13086844372777834,0.6613056972774789,0.8358283457870294,0.019341088709787305,0.7712609339836253,0.6745221139447768,0.11000241696840522,0.11554674888277647,0.09443703290846994,0.6463705226299268,0.06863472018336116,0.005907244044161421,0.013785986147587016,0.19448739310970678,-0.06999305979297973,0.7535236183953476,0.2586131420004837,0.36904108251659884,-0.1995150204728777,-0.23823854693536986,0.3185214115275192
Red_N_L,0.3534457233854295,0.13845343740469068,-0.003301335223383782,-0.1389491322961715,0.2157241748774622,0.11181017792189027,0.23495224290790115,-0.11521200904024123,0.12253276246309498,0.12187146606552883,0.1068736105953628,0.917571699012334,-0.02177787072911769,0.0736132212118013,0.3125189928675565,-0.04593869369760199,-0.40536758980877485,-0.23452809916851308,0.6190576718957868,0.6633761859854788,0.4090685506319477,0.08792493417451144,-0.14090726562184896,-0.2455979939525138,-0.025323676659090466,0.13144963176719102,0.43039849942328007,0.27750251870725023,0.027046416633727074,-0.32948599847420773,0.16628215845774347,-0.31594041307690507,-0.015266793047841886,-0.4222588509381202,0.22182048329504347,0.33098176269791757,0.6397294989921615,0.6429898819884551,-0.030093158975359923,-0.025569178927580365,0.4789162369748698,-0.30323377203614443,0.5558550706268517,0.051459507139230434,-0.15554599552993872,0.200802049176154,0.529299943648703,1.0,-0.23944666246655885,0.5600483391836073,0.0879233995338582,0.6502923910067374,0.25557062055148166,0.1833746519132545,-0.13743235182573488,0.37985188092327055,0.4592477928960238,0.20363501653176708,0.38382921558685673,0.07324184692437498,0.014963426077923876,-0.11417757730310696,-0.2824444008015499,0.7535188001190484,-0.2768754497478691,0.3039458483026506,-0.1267551715243457,0.01097797323818991,-0.36941695103344085,0.24476265793157226,-0.04335935479311176,0.08407922723052107,-0.42236340227346586,-0.4622707252256413,0.1490604938242842
Thal_MDl_R,-0.45018835302398785,-0.6351578682399843,-0.5036032118542708,-0.07852373156901037,0.4299599469604024,-0.6348826437542382,-0.5627388434988918,-0.538506081907436,-0.31678703455448715,-0.6552513053214811,0.7485689768913795,-0.21754869407086486,-0.5313297623081372,-0.05904097463843017,0.280007389345152,-0.49921715824844526,0.6188781996554535,0.6182885177234023,-0.0922736419996023,-0.29295929039145585,0.07208579883295888,0.6814401515487464,0.4053975915123455,-0.36223517148751233,0.5992763672924462,0.40484532096576353,-0.6509271425991593,-0.04894163909756782,-0.16521972088953088,0.23787804716045036,-0.5038678072836776,0.7233590517669136,-0.5894077255128469,-0.12489953733714439,0.03771763911117222,-0.3849520412755227,0.0016520442133741964,-0.2182684064188958,-0.5237825998267568,0.5393404281586615,-0.020170351877421232,-0.03953375072006881,0.13179447913169337,0.3123372189493796,-0.2610217107631508,-0.6236133059138886,-0.11673834026077419,-0.23944666246655885,1.0,-0.42138842395769677,0.09492456918831496,-0.4936378526927357,0.09179227319117787,-0.04380012771117325,-0.23306870642279645,0.1171669907110365,8.497610440597755e-05,-0.3837044051330618,0.0980974177998479,-0.10823136381916645,0.09975308089776383,0.4697078656185892,0.5320199245129591,-0.3668341883542347,-0.27318489706825494,-0.15549387329303194,-0.38939830090634764,0.19349691830628307,0.6248559978304898,-0.045053302649680514,0.43938461660574774,0.4739512486256118,0.6842021535353532,0.5520345688851267,0.6059091697771734
Precentral_L,0.5585919506467811,0.31614024679159325,0.2700921105820747,0.16874803075159395,-0.14037102208530755,0.5401077465608909,0.6659962423474881,0.24286149354173803,0.5483970398377256,0.5793113383105215,-0.20147876423845576,0.5365486760561106,0.2624721604660476,0.007260933195473954,-0.06063433913535282,0.045014174027199975,-0.7121526825258561,-0.45509870149551684,0.2561739261457871,0.49598213158857374,0.3013162660231591,-0.4006002581453047,-0.3015303918352124,0.0394076553947019,-0.4045289985477959,-0.2927856948288222,0.7822638349289314,0.269453348751713,0.08762398716620994,-0.1711896658858844,0.3823594421887069,-0.5699601362936028,0.3700905008662032,0.029780034228119204,0.35394504158541634,0.3735389761117169,0.3247174745945119,0.33166711875047966,0.5300680753381977,-0.3939752828801244,0.6679100275601645,0.11986341087073205,0.1568552847879536,-0.08047954291240185,0.3317027485283055,0.4717816945340389,0.581817266276745,0.5600483391836073,-0.42138842395769677,1.0,0.19203344913752768,0.9365255392499634,0.07970025913429249,0.3216070420914726,0.14422233283819416,0.40919379909163034,0.4934965037751578,0.5849214137083115,0.4060194709416117,0.2771202335960732,-0.22014352616173594,0.06720132998284849,-0.11259779096262736,0.7639498760364651,0.22774652437015355,0.5704338138664006,0.3756203328210301,-0.43235622522596917,-0.44621132424520915,0.4289820814328248,-0.3482720165353005,-0.07380190172905256,-0.70209219221382,-0.6129729942872477,-0.01846669634172998
ACC_sup_L,0.10480289117259467,0.12965808580360633,0.20167434700924441,-0.23776613361777701,-0.05059438388766881,0.1392909531387417,0.013068764806639134,0.058337025440500664,-0.19787096299372495,0.0865071854377313,0.14968709179230177,0.11957889230581707,0.2403218885070499,0.43571841068611544,0.44821072805218604,0.23016399098484194,0.17720516949711868,0.3039032475964508,-0.1625214996171298,-0.0022373018736744944,0.22043079077719438,0.2880270791235467,0.45828221847598355,0.14870524321592288,0.1765355996239329,0.3575877835837279,0.2289763868237519,0.21131980948087697,0.423663005940013,0.2797545863215769,0.1456913325699064,0.2886439049364878,0.15903797661972757,0.04492274519643989,0.3810464200711212,0.49897512250217374,0.19783760678251164,0.25749797638173744,0.035670663956415945,0.33567780931841507,0.5547802525582649,0.15132421729763676,0.3001107187898864,0.31507138992674005,0.02011898017410925,0.06321558586123903,0.4610831157749391,0.0879233995338582,0.09492456918831496,0.19203344913752768,1.0,0.21385019666396324,0.4562584958478835,0.28241425051087893,0.23032420022625524,0.5011399647330763,0.5354249781930698,-0.09932698706115556,0.41847815446728287,0.42141143912802664,0.29214470631497175,0.011401168192265497,0.20862504332134313,0.0885379307996627,0.029948903465732715,-0.19692851778469062,0.07644718332925819,0.47176166748358556,0.2534312028588214,0.7793910078750099,0.5987399450894324,0.41733422723274166,0.11878214964743423,0.2540327838201546,0.25296419433322
Postcentral_L,0.5269434527733842,0.41558082559075626,0.2507620129365878,0.0496279375765605,-0.08223772839859066,0.5535432908013551,0.6055931486223831,0.20968858483879135,0.43460792576446833,0.5667849991845397,-0.2837702281204731,0.6416079976897877,0.27484145720236897,0.03496889833680264,-0.01949668159615147,0.11411281197519554,-0.6976967837302154,-0.5145262353904876,0.3904240378274318,0.660177470392624,0.26055761806952044,-0.38638008309283717,-0.25290253565052645,-0.006165551974225331,-0.4518527042076599,-0.20275425243037637,0.8512513959455981,0.19629916217112023,0.05904089718945074,-0.3249688352238246,0.3553914934793989,-0.616102362529039,0.35828336545080386,-0.10724657649155374,0.3157759406330413,0.4838112901244062,0.4230677880178593,0.47462767996923366,0.4184706033750406,-0.4338493368775249,0.6130621645352688,-0.055815987251481014,0.17416405486322048,-0.12734225570030558,0.16903923433816775,0.4995413768034517,0.6292546436277006,0.6502923910067374,-0.4936378526927357,0.9365255392499634,0.21385019666396324,1.0,0.10702857305555852,0.3006985934953378,0.05493631584679944,0.37558887836252397,0.47820590493334314,0.5599384821259326,0.38804001178410324,0.26777140082172285,-0.06114182853231724,-0.1416668317652828,-0.3314988267343712,0.8062432767644448,0.06870038249857198,0.5043783686741432,0.253753305249379,-0.3287422867643695,-0.5653727488157811,0.4583582085363816,-0.30803639718783976,-0.13380882970633798,-0.7230954135476811,-0.6167568997040601,-0.15311387346083316
Cerebellum_4_5_L,0.1886905086612772,0.20474431187520384,0.3987681885588155,-0.36338641819615547,-0.10540904873511932,0.1680066011497854,0.027051967181946916,0.30043190186596697,-0.2905957206452862,0.1417664419926964,0.1814095029614501,0.1806353423836643,0.49931527360426,0.85725481720776,0.5726003292354981,0.4639454377490406,0.08303685564172004,0.4324367668444974,-0.05328080918667759,-0.11578165275838193,0.544835471022652,0.25482562928075103,0.39805548816289427,0.37686895643813656,0.3183725009003105,0.23053915298774774,-0.01720129048695155,0.5329507916748325,0.6161132096657066,0.38540366651001035,0.3019138070178897,0.32612735834787143,0.4076967096531237,0.24768750218455907,0.6088417028163235,0.5197284614297947,0.33403139941078164,0.5329530998717448,0.1391276238467777,0.465092199083128,0.46189770250439505,0.2767266154393248,0.4713642399740192,0.5865194485821436,0.1805430972848516,0.2464813616939616,0.6136052246998012,0.25557062055148166,0.09179227319117787,0.07970025913429249,0.4562584958478835,0.10702857305555852,1.0,0.803253153699064,0.42121990573034385,0.5069520152786934,0.7130967503681809,-0.31008866717242595,0.6431128210855132,0.6108204329416992,0.26465571817518835,0.2028600924563163,0.31375969554426136,0.16701332031804322,0.2323634163245871,-0.3797282491704253,0.1048002891584498,0.6431863801397999,0.4022220618173696,0.5199128815566101,0.5523950253155678,0.30343161082062675,0.0915430593200268,0.2581372764743692,0.48162880692218435
Cerebellum_3_R,0.36834653818589047,0.39620880083183513,0.4792076187220843,-0.08024507536120852,-0.22790768320605934,0.4039489046625921,0.31390160043369686,0.4866785823298317,0.051021904134008776,0.4054048281955939,-0.010337818457449893,0.15290589968564022,0.5965902515458386,0.7497220972876074,0.24478991395231106,0.43996755841466784,-0.18836784751571864,0.24890995826313003,-0.09221819696030395,-0.10097505095370367,0.5555960515787361,-0.06336117301695424,0.16588095721245158,0.47009671768419786,0.0019319463635947434,-0.12707450603309817,0.11094643008706792,0.4439306600744998,0.5895187292840739,0.323536475369758,0.3364285297980998,0.09525799090910683,0.5774686731798693,0.4529617157494848,0.677452753230776,0.35326898023345976,0.23912531853766852,0.4652835067323212,0.4496142164571707,0.13695738667657953,0.4741102736884745,0.46173266679658426,0.28102800119125076,0.47253604352799433,0.4507077682411453,0.4395806425417437,0.6109286579608275,0.1833746519132545,-0.04380012771117325,0.3216070420914726,0.28241425051087893,0.3006985934953378,0.803253153699064,1.0,0.5394468136303768,0.45976983886286865,0.6764324438587301,-0.012330792197829224,0.6609628390523385,0.6489930013019501,0.09559056769968802,0.3052563157673673,0.3334254685112937,0.3102756215705254,0.472206237742482,-0.11139052916898173,0.3534456753054165,0.2542506868826697,0.2796044523248016,0.42782227665178046,0.18892805581492406,0.15178379888448243,-0.16841656079208434,0.09929947838908898,0.4067810780081519
Vermis_8,0.3236522077969192,0.3817428265317861,0.7097674344514958,0.14273830183780342,-0.6745930411692458,0.4813526561342406,0.5039270447061369,0.7344278607117097,0.1965160197018983,0.5310329807538159,-0.2921624061579921,-0.25904673452978216,0.739128931226519,0.5794560932349563,-0.10862678953281345,0.6746144151859269,-0.2098924160268008,0.0742797421855049,-0.6212014242666982,-0.4689702862505492,0.2178638459672616,-0.33280921954026194,-0.09000132028580694,0.821485022173044,-0.043223447222056434,-0.3928908441921323,0.1667568629925758,0.37736803946020897,0.7146832871160571,0.57245360801228,0.5528213923072571,0.02925745574585244,0.7074442235172195,0.7619194800527925,0.2713254638497573,0.2523732690926896,-0.3064231763088418,0.08804834871472478,0.6691781943181028,-0.07422081528301176,0.2804425244634941,0.8329088421416901,-0.14279363377614715,0.1892522207951203,0.7839370648875535,0.5057386614178645,0.13086844372777834,-0.13743235182573488,-0.23306870642279645,0.14422233283819416,0.23032420022625524,0.05493631584679944,0.42121990573034385,0.5394468136303768,1.0,0.158447900452805,0.2638477894500955,0.0347961969032884,0.1330476826814778,0.3635967375241609,-0.12429883397043501,0.13784364825999593,0.34787060865472186,-0.07151720181252655,0.7946541445572513,-0.18059147890894967,0.6848261854734473,0.19403680525208736,0.3314913686432868,0.17606900302094752,0.05656078868123324,-0.14725374368279787,-0.1868495443915512,0.08198482128355156,0.048461949806393144
Frontal_Sup_Medial_R,0.2778113606368804,0.12914458258265119,0.22140179410735453,-0.06270774271714655,-0.002631434178331114,0.1864118059241071,0.17055413197760397,0.04480344257275201,0.03822137822459932,0.1700239607602748,0.35061317486684723,0.32246813800360435,0.1401575303754698,0.42162445129242093,0.5118857488555708,0.07297431882249318,-0.02750890870637508,0.20990881613367,0.22613148142672,0.2471030284149214,0.589539104868575,0.27702053531972604,0.3203508909179653,0.024288580641800405,0.16799774082934724,0.19246185651165693,0.19772408233387556,0.4049443312429171,0.374913026407658,0.221445248009081,0.20670108739136525,0.21906596793694386,0.16565425480779936,0.04961362994913672,0.6500994194367264,0.41304487394688916,0.6894337129418482,0.48689129786872937,0.11382111865264141,0.29966901069496316,0.8519564897499511,0.14729441561582424,0.587161075452386,0.33924728918842534,0.16551463145578066,0.21050064182891218,0.6613056972774789,0.37985188092327055,0.1171669907110365,0.40919379909163034,0.5011399647330763,0.37558887836252397,0.5069520152786934,0.45976983886286865,0.158447900452805,1.0,0.7485298695629661,0.02735109575796335,0.8191248933355323,0.5758205375764396,0.09880480346602696,0.42514198379400225,0.37996755798539783,0.5341889959132944,0.11681424135749247,0.06194718366438489,0.05531555991666249,0.1899991619721605,0.21691442901407904,0.5595828571494101,0.35546744485004894,0.6844851538854836,0.010391855282357799,-0.04449584129928295,0.48137737099155664
Cingulate_Mid_L,0.2842944531236106,0.09560331504812661,0.3437230440448581,-0.2453816185680827,-0.05693514210795558,0.19969416065915183,0.19015927528932983,0.17355945095547334,-0.082687060800273,0.18320541781792005,0.29022436435751436,0.3794007086840811,0.2902510935759504,0.5478322963428756,0.5096173653783196,0.21964621010474875,-0.09327821317212132,0.2603167382830626,0.23657800888904001,0.13849157326216932,0.5838619373048451,0.23137888670185475,0.2623865376877439,0.12636838702232167,0.20330769046426186,0.1907530084793642,0.20031972148343596,0.516308367618614,0.406441139425404,0.20323521211325124,0.2820521684474029,0.12150824426514197,0.2746085432026665,0.061237115391486574,0.7641817266490764,0.5494709757022141,0.6136214320908423,0.6187294425732895,0.19267942768208243,0.34749318316536226,0.8049320364950346,0.11468395036539965,0.5709533033662028,0.47095066421942583,0.11478115763221017,0.2691169553735289,0.8358283457870294,0.4592477928960238,8.497610440597755e-05,0.4934965037751578,0.5354249781930698,0.47820590493334314,0.7130967503681809,0.6764324438587301,0.2638477894500955,0.7485298695629661,1.0,-0.12765577475638037,0.8957485330507984,0.6312348053748059,0.15162234103782915,0.2673425923457674,0.3046808712984823,0.5343911982723196,0.15183429374370547,-0.09005800555342577,0.12375943955121528,0.3352230555410101,0.20103134401555955,0.6645863339733024,0.4311098574690812,0.44189312383718177,-0.054918050976116434,-0.013553823954684815,0.5139953393799906
Occipital_Mid_L,0.3425997110092616,0.34982397320485403,-0.013095933378442642,0.65970554368704,-0.054507014324811615,0.48221093053774594,0.6273468158836955,0.0983357921926293,0.8409632966995894,0.5438691796250952,-0.3598811294747716,0.27604923039652923,0.14895363428937874,-0.16156344702271722,-0.30964376794681414,-0.07276550119986865,-0.4897551434887512,-0.5645525009732111,-0.0018117623750116584,0.5052018833372965,-0.0942271862700086,-0.49667081046700934,-0.36426122268504907,-0.01894003903607631,-0.4844220899934094,-0.3449794955210399,0.6614617446447533,-0.1352539164280364,-0.00857108491088024,-0.11579479219824679,0.22327491176110342,-0.505623134767551,0.27207232991440966,0.029635809898647038,0.04684930188000179,0.02123306016369776,-0.08330048791206938,-0.14319373731527835,0.38537923311717287,-0.5703370038242821,0.19308712462268013,0.1848309847721145,-0.19243506465968999,-0.0836297248227693,0.39906106685920467,0.2497726552175441,0.019341088709787305,0.20363501653176708,-0.3837044051330618,0.5849214137083115,-0.09932698706115556,0.5599384821259326,-0.31008866717242595,-0.012330792197829224,0.0347961969032884,0.02735109575796335,-0.12765577475638037,1.0,-0.1005341534128648,0.06950080301649833,-0.3226537538507253,-0.004255917166292011,-0.1642726267225394,0.32814632723846415,0.18074481905913323,0.8105637722529422,0.46179497048507123,-0.5694052373069411,-0.48832713406119455,0.026368771370744767,-0.5687569865294717,-0.21038791943419094,-0.4889737425239402,-0.5262999488843998,-0.224461354333786
Cingulate_Mid_R,0.31318739476182805,0.09938951843966631,0.2192995959574401,-0.20403419278649276,0.0343714411260026,0.1974915791947389,0.15107715060631782,0.06278052315913558,-0.0426443476738727,0.16638235940395404,0.3505999079755965,0.3472249237039947,0.18787527533337178,0.4666777452246857,0.5179410188626278,0.08631075275227121,-0.1023574100650802,0.229682905367523,0.3701777924163241,0.23465944354333457,0.6142959286958579,0.2729860759912842,0.30711709165425705,0.0031457945302339235,0.15994461012424055,0.16255210969210132,0.09302504432404274,0.44918450709490493,0.29594905600872884,0.13388302450701703,0.14888654632693923,0.13725354224445538,0.2012713949653014,-0.00484644750378962,0.8216964890172291,0.3779434598295375,0.7267511026965137,0.560956926353248,0.09645063539875494,0.3004741304006766,0.7160204941453484,0.039861752698965726,0.5538523307541571,0.4462028458188136,0.0693061007170484,0.20540732759730765,0.7712609339836253,0.38382921558685673,0.0980974177998479,0.4060194709416117,0.41847815446728287,0.38804001178410324,0.6431128210855132,0.6609628390523385,0.1330476826814778,0.8191248933355323,0.8957485330507984,-0.1005341534128648,1.0,0.6719189582319174,0.14988320767262833,0.42265403771371585,0.33811022976572375,0.5880336434978298,0.08080121183841886,-0.03275792803650858,0.03106137175674606,0.24281483971715798,0.18942682102836067,0.5529129013425983,0.3135978608052952,0.5825676047739262,-0.0422242154077147,-0.029860430909641286,0.5352415807086142
Insula_R,0.4017712588842996,0.35279672677171603,0.43654517424887795,0.021996591469343192,-0.20338942451162803,0.40847857163581414,0.33035874571676954,0.38568200788280954,0.10686078458765284,0.4114109008466819,-0.014150069236545347,0.06942575672765887,0.5149110651626709,0.6152189664380447,0.4245312759100778,0.40745702441223225,-0.0680508946492441,0.061634398121816654,0.003421481658073792,0.05318898076446531,0.40505947838988754,-0.07076766035958712,0.37161512090091725,0.3758369173959242,0.06783448105198273,0.01296274278369206,0.20113955204490727,0.40896517344856964,0.5355735853165333,0.3996758940475817,0.3700874406184535,0.0559763088910306,0.5514619678257163,0.33364089345917664,0.7874615824548785,0.5476044218711884,0.33669764014736925,0.3052592345431914,0.3352373962006188,0.14192939312123645,0.531652091479787,0.3242669748625112,0.3218877467333735,0.5867590313351856,0.38637099509845574,0.3647999051288297,0.6745221139447768,0.07324184692437498,-0.10823136381916645,0.2771202335960732,0.42141143912802664,0.26777140082172285,0.6108204329416992,0.6489930013019501,0.3635967375241609,0.5758205375764396,0.6312348053748059,0.06950080301649833,0.6719189582319174,1.0,0.04957086478916758,0.28612202372101997,0.29584436904568895,0.2827802102875671,0.40973957102292724,-0.07252674952387911,0.314169841309936,0.26763738845974155,0.13001911357457732,0.52785970970402,0.2125774511148853,0.3937232463791642,-0.040938931135018064,-0.08924879761268655,0.2986301665648092
Thal_IL_L,-0.18281880530259623,0.23652397608127426,0.1347973413247378,-0.43202267194737354,0.029294031217023182,0.024839793600943145,-0.30232632271498483,0.028565017279029048,-0.4631069844150649,-0.10824175073257504,0.03583346149285916,0.09909201445442056,0.04464730727398981,0.22914986748940167,0.2978396592183248,0.2528107213021606,0.19002275976476476,0.37461634512650466,0.09351137213288788,-0.022461991952455317,0.04576356101885379,0.3458069314308419,0.3220270602093106,0.013753103209221742,0.05917001211462423,0.3667899827038644,-0.09640606268594457,-0.00023254688739913148,-0.02676424315689133,-0.12833892232564276,0.09285970333636061,0.1648009215371535,-0.0235267420438223,-0.11248924151972803,-0.017342114391360644,0.2212383985308024,0.19808887695638935,0.42941171824467966,-0.19438343472020392,0.3448761256922746,-0.05995910149942879,-0.272470296152895,0.11918625823641606,-0.00554865139310728,-0.4088872926401255,0.09975712991337948,0.11000241696840522,0.014963426077923876,0.09975308089776383,-0.22014352616173594,0.29214470631497175,-0.06114182853231724,0.26465571817518835,0.09559056769968802,-0.12429883397043501,0.09880480346602696,0.15162234103782915,-0.3226537538507253,0.14988320767262833,0.04957086478916758,1.0,-0.1950693291109068,-0.18829001281629756,-0.026835101138020928,-0.2644903162503492,-0.44115896087021983,-0.22426611262944027,0.5214976798635268,0.08720717469552339,0.25991657272688057,0.4674882939173967,-0.008737132850997672,0.08567084988230705,0.42853969353890625,-0.032500677107446474
ACC_sub_R,0.2093643327613028,-0.24631148000855047,-0.03196356236099211,0.18821843419804163,-0.04104230187738805,-0.02385398695831935,0.0742829996265035,-0.034284448262219984,0.22897277786801226,0.011336769710753642,0.46706996076315493,-0.13147135375289457,-0.05197656493252015,0.11287861063512704,0.19428887119493668,-0.24468455642079942,0.12479715830731061,0.31359419304828645,-0.14272150781580828,-0.23718854641992038,0.3468876446185882,0.32555669118705743,0.16513478419596947,-0.01876175059292602,0.2520378850758189,0.05455001982363691,-0.29055077975437194,0.29205916813864996,0.08843227619424336,0.5307773835058348,0.029476540570048542,0.3004372478165697,0.002694943781909739,0.2959961431833007,0.4323125735040778,-0.2561972936396799,0.04063851319080394,-0.13017848825412473,0.16183206472825873,0.2532175167132256,0.31019784352238833,0.3946444010720657,0.11601665627804386,0.4261388657387519,0.3619352799715849,-0.12449435729837278,0.11554674888277647,-0.11417757730310696,0.4697078656185892,0.06720132998284849,0.011401168192265497,-0.1416668317652828,0.2028600924563163,0.3052563157673673,0.13784364825999593,0.42514198379400225,0.2673425923457674,-0.004255917166292011,0.42265403771371585,0.28612202372101997,-0.1950693291109068,1.0,0.8124999605851229,-0.0126600298842234,0.3332871846851809,0.12125336486663522,0.19869061335993166,-0.10681441789315552,0.5395946038292204,-0.03736381682755279,0.07944822046441163,0.544660297232294,0.26351110478689743,0.16715844716891023,0.643599727017636
OFClat_R,-0.004976264908832894,-0.30754130194230184,0.055887078915042784,0.19854730182351799,-0.14726304774092658,-0.13481642539134392,-0.04484469084644867,0.03604730079335006,0.045633895827077844,-0.09080964303520189,0.5297595247866644,-0.3302737015631719,0.02101261681700455,0.3001554759900534,0.19136143275700204,-0.10620470814041602,0.3762971563555537,0.5414357323535125,-0.4513540002169455,-0.5188261767605162,0.29781754645591463,0.3926218727327428,0.30666044339233883,0.1624231990607852,0.43009299263563705,0.05922181060897688,-0.41992384782901254,0.28737974381457015,0.3098731363807767,0.7588255315286112,0.017447175225460652,0.6018512390728885,0.02550920978908686,0.4498641514727992,0.44078077930372367,-0.18585375742678095,-0.13289019454221687,-0.2057995053470457,0.13806930821921776,0.45048433111940145,0.3054428421798524,0.6014678672999714,0.108254774881273,0.5148218206122893,0.4284614205676419,-0.17973523213188328,0.09443703290846994,-0.2824444008015499,0.5320199245129591,-0.11259779096262736,0.20862504332134313,-0.3314988267343712,0.31375969554426136,0.3334254685112937,0.34787060865472186,0.37996755798539783,0.3046808712984823,-0.1642726267225394,0.33811022976572375,0.29584436904568895,-0.18829001281629756,0.8124999605851229,1.0,-0.2790024649072339,0.4261322232144528,-0.10171397349519082,0.2629110183020888,0.15161230104076023,0.7859234772118703,0.09296032210659495,0.35562278969892114,0.5632867328015194,0.503045431869559,0.42190174639929,0.6826954935860422
Supp_Motor_Area_L,0.511172334276694,0.33771988316099233,0.1544722111935347,-0.046828836702058,0.06651124878833248,0.3762043381364377,0.4406395825899787,0.05921069955159658,0.28711837141215624,0.37406868869359833,-0.06445313111989485,0.7276287284194104,0.08804026172146216,0.010614956106342145,0.10700214195521313,-0.013677084479586965,-0.641605142636622,-0.3748412132690156,0.6858646458454378,0.6959672360560837,0.485991403962647,-0.1723043690111083,-0.16451214721818477,-0.1508744543017761,-0.3389367109415847,-0.16254721536797764,0.5368826487708224,0.18970826125380097,0.01652201491169575,-0.4624086207934441,0.17856051318636007,-0.5003141473942168,0.16873799577106238,-0.2639736510238349,0.4304501700241681,0.28899378826972416,0.7646457100091951,0.6383433208028305,0.20293307256009266,-0.27332093369989896,0.5518588713148591,-0.21583155015438557,0.4310285049688244,-0.11426106006521042,0.0003258211119156444,0.4194539933052581,0.6463705226299268,0.7535188001190484,-0.3668341883542347,0.7639498760364651,0.0885379307996627,0.8062432767644448,0.16701332031804322,0.3102756215705254,-0.07151720181252655,0.5341889959132944,0.5343911982723196,0.32814632723846415,0.5880336434978298,0.2827802102875671,-0.026835101138020928,-0.0126600298842234,-0.2790024649072339,1.0,-0.09827068411745837,0.3982827131515786,0.01821934766880906,-0.2664409569734527,-0.5108688787450192,0.315720011307166,-0.30897097698356196,0.08356271978751495,-0.6617639985585292,-0.6069861880047948,0.016979882377396706
Temporal_Pole_Sup_R,0.47013486655891357,0.43384948690910613,0.746815677396605,0.26890967482893585,-0.7479515541036942,0.6131218153349347,0.6137221479379813,0.8462053939168261,0.3992907096498947,0.6725917073284969,-0.4111203950707517,-0.32601442016085047,0.7460589404774947,0.3950384068286517,-0.2646235030739361,0.5969053608695347,-0.2866978529091877,-0.0922502957239512,-0.6499076504906136,-0.5054121168682092,0.1609462066612552,-0.53937636603949,-0.22981279664203164,0.8391022454840926,-0.25321386723775735,-0.5936910703326785,0.19399589488630695,0.31649236443713447,0.6160586555186727,0.6278318269608824,0.6268665023469788,-0.12063831244133177,0.7950255034802927,0.9432217246420445,0.24912492610651601,0.15012994625130688,-0.40831806544246013,-0.10669254505195101,0.8706543717964236,-0.24852230794476388,0.23348612499141932,0.8888196808604857,-0.2597154350801144,0.12233064290117582,0.9355484785297987,0.6104104370346042,0.06863472018336116,-0.2768754497478691,-0.27318489706825494,0.22774652437015355,0.029948903465732715,0.06870038249857198,0.2323634163245871,0.472206237742482,0.7946541445572513,0.11681424135749247,0.15183429374370547,0.18074481905913323,0.08080121183841886,0.40973957102292724,-0.2644903162503492,0.3332871846851809,0.4261322232144528,-0.09827068411745837,1.0,-0.06427976171699648,0.7975529585420362,-0.12293115304103182,0.27172107739873047,0.031491978091243183,-0.17304619800380397,-0.1248163041293195,-0.21985860210249025,-0.05045851531251238,-0.010738755148442988
