,Frontal_Mid_2_R,Postcentral_R,Frontal_Inf_Oper_R,Cerebellum_Crus1_R,Insula_L,Cerebellum_9_L,Thal_IL_L,ACC_sub_L,Frontal_Inf_Orb_2_L,Cerebellum_8_R,OFCmed_L,ACC_sup_R,Temporal_Mid_L,Amygdala_L,Cerebellum_8_L,Parietal_Sup_L,Rolandic_Oper_R,Thal_AV_R,SN_pc_R,Occipital_Inf_L,Red_N_L,Thal_LP_L,Thal_LGN_L,ParaHippocampal_L,OFClat_R,Temporal_Inf_R,Amygdala_R,Thal_PuI_R,ACC_pre_R,Cuneus_R,Temporal_Pole_Mid_R,Frontal_Inf_Tri_R,Lingual_L,Parietal_Sup_R,Vermis_10,Cerebellum_4_5_L,Cerebellum_Crus2_R,Cerebellum_7b_L,OFCpost_R,Thal_VL_R,Thal_PuL_R,Olfactory_L,Red_N_R,Paracentral_Lobule_L,Parietal_Inf_R,SupraMarginal_R,Precentral_L,Frontal_Inf_Oper_L,Pallidum_L,Cuneus_L,Cingulate_Post_L,SN_pc_L,VTA_R,Raphe_D,Cerebellum_Crus1_L,Supp_Motor_Area_R,Insula_R,OFCmed_R,Occipital_Sup_L,Temporal_Sup_L,Caudate_L,Cerebellum_9_R,Frontal_Sup_Medial_L,Occipital_Sup_R,Thal_MDl_R,Thal_MGN_L,Thal_LP_R,Calcarine_R,Hippocampus_L,Thal_MDl_L,Occipital_Mid_R,Lingual_R,Precentral_R,Frontal_Sup_2_L,Cerebellum_6_L,Thal_PuI_L,Temporal_Pole_Sup_L,Frontal_Inf_Orb_2_R,Thal_MDm_R,Raphe_M,Thal_VPL_L,Cingulate_Mid_L,Frontal_Sup_2_R,OFClat_L,Vermis_9,Cerebellum_10_R,Thal_PuA_L,Frontal_Mid_2_L,Thal_VA_R,Fusiform_L,Rectus_R,Occipital_Mid_L,Thal_VA_L,Cerebellum_3_R,Thal_AV_L,Thal_PuM_L,Frontal_Sup_Medial_R,Rectus_L,Angular_R,Fusiform_R,Thal_LGN_R,OFCant_L,Temporal_Pole_Mid_L,Frontal_Med_Orb_R,Temporal_Mid_R,Parietal_Inf_L,Pallidum_R,Angular_L,VTA_L,ParaHippocampal_R,SN_pr_L,Thal_PuL_L,Vermis_6,Precuneus_R,Cerebellum_4_5_R,Heschl_L,Postcentral_L,Temporal_Sup_R,Cingulate_Post_R,Temporal_Inf_L,ACC_sub_R,SN_pr_R,Cerebellum_6_R,Precuneus_L,Cerebellum_7b_R,Vermis_3,Frontal_Med_Orb_L,OFCpost_L,Thal_PuA_R,Paracentral_Lobule_R
Lingual_R,-0.2315146602571892,-0.35212243719780123,-0.12912250290251526,0.6192333234615707,0.5206162711548407,0.9398265389603723,-0.0235267420438223,-0.4696853492682001,-0.1651618869258621,0.8916828224411707,-0.6142803812145434,-0.14945660276030986,0.25465241229283775,-0.6118616795249453,0.8743421495066133,-0.07362562806811347,0.3430173037899772,0.4736327490934767,0.5995197112284685,0.7527028905661731,-0.015266793047841886,0.3558083876754748,-0.10464790891783243,-0.4296472034328218,0.02550920978908686,0.6378602537028161,-0.5407450679152931,-0.6809608312720373,-0.247374578641974,0.2527423363867287,0.7112376898744185,0.03837704408444142,0.9636377016318046,-0.19292367709487074,0.2022723393457334,0.4076967096531237,0.8540743286566267,0.7067232540826921,0.366784050788223,0.6294162748870991,-0.36700211981930353,0.24700298661174996,-0.03043181730522065,-0.17588191536289266,-0.5041424770796072,-0.11911385016532461,0.3700905008662032,0.24795380300789455,0.11139947749568574,0.7190908825649275,0.524793349054872,-0.03974407260446559,0.5227514211096824,0.7398487607667401,0.8288111716541446,0.14467982206852228,0.5514619678257163,-0.30747834415472486,0.35135494390604083,0.5005109319447726,-0.16490392657841588,0.9199163220802209,0.21565243765937436,-0.19717679484300996,-0.5894077255128469,-0.12883390111672793,0.1737712416947637,0.8885611300259084,-0.11531718391903419,0.6090174074219856,0.013196522991351014,1.0,-0.3680857548760695,0.2863110129438252,0.845936423924144,-0.39987378079928027,0.3666795512390955,-0.013663062770386676,0.49052478183307824,-0.24755683883494436,0.39903875958565627,0.2746085432026665,-0.14946179514383193,-0.21357273430578327,0.8014102002725441,0.06890836450855622,-0.28045508256439367,0.4807514359753533,-0.07792334981528938,0.0776689639138401,-0.6323962826393957,0.27207232991440966,-0.23617802157743314,0.5774686731798693,0.1890663121803405,-0.3477556028776961,0.16565425480779936,-0.6751977186348308,0.10386247909722142,0.47200199082280936,-0.6567339858346433,-0.5178176681142447,0.8020031056155498,-0.4938327468869723,0.749540958752308,0.29055942439128507,-0.2214112192489551,0.43201556204481484,0.6439675628013344,0.005973805307198568,0.4470942340532114,0.5985208229887126,0.9454826846371402,0.13838910854768524,0.3278739038080213,0.2259844868556758,0.35828336545080386,0.7189287392119817,0.6457844004566542,-0.3900970131310805,0.002694943781909739,0.5163752829871073,0.9122268041023021,-0.1178214546027328,0.8422706836745123,-0.20786894862691882,-0.495570204597785,-0.19825796847700503,0.309766916583315,-0.15755866964691412
Precentral_R,0.8515135201136167,0.9743355596977455,0.5478080082720107,-0.2833237262402882,-0.11742257507816198,-0.47881720003686823,0.09351137213288788,0.2119755854870521,-0.03370558220319537,-0.4608158681294105,-0.15335199152902051,0.3254478641610335,-0.22354086879674048,0.18205274024131482,-0.3433415087890373,0.25642634471677506,0.17511544994176267,0.21076765566303662,0.09467993153736527,-0.5147578809730599,0.6190576718957868,-0.022207096173554097,-0.13694719568583635,0.13280680609443402,-0.4513540002169455,-0.7800820421889662,0.19237141044276249,0.16780373352786476,0.16046084115718484,0.25057985540877786,-0.7481493416082284,0.3367805417479125,-0.40653359647783244,0.2686215348267078,0.46988038455118086,-0.05328080918667759,-0.4124012345647342,-0.04217538916109963,-0.6936018502194162,-0.12446553804045753,-0.3186577360721375,0.042746573148822915,0.619590859048644,0.8800197427894808,0.8742312599272113,0.9097329317304556,0.2561739261457871,-0.013670727180710978,-0.17804390560797612,-0.09121841731784847,-0.3994843753844887,0.6371280025624759,-0.5183770977395932,-0.0918575425861867,-0.08519352198798393,0.6876143997708246,0.003421481658073792,-0.36378135535853,-0.07035423323345842,0.03656730674219348,-0.1880482828000208,-0.4578672000638917,0.05592490216329905,0.02063245341329814,-0.0922736419996023,0.010158575573279613,0.21069062020982424,-0.18111261858086752,0.2086875160623009,0.05860869884700965,-0.2032775877565195,-0.3680857548760695,1.0,0.11509261098979216,-0.37888781743357025,0.029232371004507533,-0.45827447878757926,0.013849899977749248,-0.21023089416602372,-0.10122908955172336,-0.26985962314337353,0.23657800888904001,0.8120290370999494,0.23071894773343046,-0.252096704216093,-0.44393888094380446,-0.2555569728490912,0.0034346822990640852,-0.5105094811427032,-0.13271430626877925,-0.03282398769545456,-0.0018117623750116584,-0.4288990967468059,-0.09221819696030395,-0.038403488463242735,-0.043415744696150955,0.22613148142672,0.09075857966897181,0.6929292134105786,-0.6541323501396638,0.8180443865915726,-0.013671223047268217,-0.5952879279715974,-0.2555762126491868,-0.6010791304357441,0.4046833006374939,0.02549914184702269,0.22857779926315497,-0.62330282412369,-0.3378809244512896,0.3745487608328886,-0.4529324868517789,-0.46343932051976094,0.7332092171413608,0.16668884820161903,-0.18166760237592455,0.3904240378274318,-0.07346966745004054,-0.4355398376353943,0.26089597652448504,-0.14272150781580828,0.07261608594350673,-0.5915601301409096,0.7579678683124158,-0.5476377226434922,-0.01189372412886398,-0.2517759150797168,-0.259540748654711,-0.26676701859681157,0.8623445147606391
Frontal_Sup_2_L,0.38295768991156764,0.09301636267636798,0.2978026690879242,0.24838376717757402,0.5748855881758504,0.21863127247166697,-0.05995910149942879,0.09712392938527607,0.15427666980026286,0.2528912181406994,-0.07801890980355453,0.27167638454761855,-0.08393146094473941,0.09072517625257918,0.30362795501212786,0.1937243915732014,0.5958654542417388,0.2179961262329154,0.3806394193732438,0.23412245543477497,0.4789162369748698,0.48246876397409677,-0.0006045660177715431,0.17294058458192507,0.3054428421798524,0.25055277585351676,0.3120565202686262,0.0009262201961488806,0.47703159074545537,0.12309849465907062,0.10393038301139046,0.5105596803477863,0.2593558175583172,0.056636995311152113,0.42370061562958766,0.46189770250439505,0.3062552042622837,0.3118667932793371,0.26032202535877796,0.14946901286616562,0.04562903535679776,0.10994276542544117,0.3894331237804052,0.30188625296416566,-0.13130163725952335,0.1779586907299731,0.6679100275601645,0.6536258729070593,0.2836426139288562,0.3756959413146101,0.4397310026670063,0.2218251533208716,-0.014208368609373866,0.12203516197863414,0.28279555164931086,0.5764629439705752,0.531652091479787,0.0834468825573563,0.1930061991149034,0.5348494663984186,0.26733636414623746,0.15266306759051976,0.8231767042030246,-0.08421329891385498,-0.020170351877421232,0.0937614438967577,0.4880761539949491,0.3131331423917082,0.43145673323234346,0.3838148452679676,-0.059409190928648256,0.2863110129438252,0.11509261098979216,1.0,0.13644830800032262,-0.029141680278081,0.021525048260687137,0.3818767262825666,0.449761034415248,0.11931550865437658,0.26875919818089844,0.8049320364950346,0.5163993531114631,0.24399066204525105,0.23112944140219646,0.27417135235100715,0.027425574921942017,0.8619712433097497,0.09085122586273,0.09441103166382481,0.014934603882221224,0.19308712462268013,-0.2092317629342048,0.4741102736884745,0.1176041293526558,0.1478682731784421,0.8519564897499511,0.005714992907429704,0.17638987249613888,0.4099493470023234,0.13003135250241374,0.05901553396945193,0.06027507357415691,-0.15337875896929112,0.30486523212913635,0.44392619237678427,0.40826888328647504,0.3906325528570625,0.16582920881893687,0.2887642657167223,0.38229715055962266,0.20976994467295734,0.20388519987408324,0.48009191045585725,0.45844027586240715,0.28225322583730544,0.6130621645352688,0.4811592491938177,0.41006395593654826,-0.059570258248712274,0.31019784352238833,0.38073209147011716,0.20117406899386517,0.2663767749752741,0.288793616860006,0.26511955739143245,-0.19424899761173725,0.0678975157019065,0.41454811491204036,0.3210247810772656
Cerebellum_6_L,-0.2465093093571191,-0.3518702853279703,-0.2184367837624877,0.29289526182434,0.42614432333031577,0.870325567024458,0.2528107213021606,-0.24335847255662657,-0.038645889631821286,0.7172150070333327,-0.465349797013021,-0.21375469871517133,0.6358718347946786,-0.4124939216219039,0.8942092209142033,-0.42081678252599153,0.14236560562202782,0.44764143645824567,0.3358952366373041,0.5371357937109128,-0.04593869369760199,0.3430805403783359,-0.12171850898253055,-0.21308626140124828,-0.10620470814041602,0.4805992579511523,-0.46007313138327693,-0.5269673241979278,-0.2842201180557993,-0.046117105065804215,0.599328288921182,-0.1655781594332139,0.9084389214455724,-0.4502225324501149,0.3250758353136253,0.4639454377490406,0.6016035782407217,0.7103304136014104,0.33678529230041954,0.6568449733526319,-0.1805952987336597,0.36657448473187165,-0.09402034978411959,-0.30694180706935764,-0.4797333719823353,-0.2319229292720937,0.045014174027199975,0.2414683794727146,0.36827069091741904,0.44367774706762897,0.5701985914668433,-0.09918924027088084,0.662731609855624,0.6896322266349771,0.756308385054532,0.012493263494839273,0.40745702441223225,-0.1443843641828198,-0.019577348716464844,0.5664091864614182,0.13448825165162806,0.8631571477470843,0.24057271032260555,-0.4420199668341027,-0.49921715824844526,-0.10866153774218558,0.09687685443188891,0.6443624932755868,0.019967027431056657,0.4038771422595218,-0.22230965151049953,0.845936423924144,-0.37888781743357025,0.13644830800032262,1.0,-0.1389837628747852,0.6272701367945496,-0.1467419585972835,0.569431504217291,-0.12406474530057979,0.45602713876514656,0.21964621010474875,-0.13860476541959033,-0.2482323068205185,0.8489860373246653,0.1597467471252548,-0.06829488411868032,0.2863206765388676,0.035320589854536344,0.4444583722181685,-0.47483686452478197,-0.07276550119986865,-0.009433429350496441,0.43996755841466784,0.19967161142680517,-0.11380980049278686,0.07297431882249318,-0.531527538309778,-0.07899521281475654,0.2928828112088749,-0.6208817363260454,-0.4654139716349459,0.8548557277609343,-0.30661904382322214,0.4804804058755687,-0.0013583648833600049,-0.25265746177502296,0.15364995539224718,0.7022876803726176,0.0029238190947886277,0.3378974898499173,0.7245920349401009,0.8344354599246152,0.021588866142961325,0.34248261692410925,0.43204594906228183,0.11411281197519554,0.3786175224702273,0.6430861865320704,0.020819126096172518,-0.24468455642079942,0.3000482230596677,0.8005491928352788,-0.24707615648185277,0.6260262289777879,-0.032861516502391865,-0.2823072204137718,-0.05307635452515791,0.25825406004408713,-0.20439071438398168
Thal_PuI_L,0.14440612672332967,0.03907405875496009,0.22583199875712626,-0.5272641536039205,0.0705340757086875,-0.41162346630385593,0.4221053980137137,0.6643481350679347,0.45317707423092474,-0.48269225771647617,0.6174688226573863,0.20543992477450557,0.3535758114873865,0.6895849672913574,-0.29342596173230845,-0.33307712854840527,0.014993272420971489,-0.4042526201630488,-0.48558974762311574,-0.45122750724145494,-0.09707982301949004,0.16595528830313952,0.2949517361303298,0.7176790991171706,0.2371387735355749,-0.25598362860092655,0.5255648276918236,0.6660266295682934,0.40814483691456105,-0.47978471567323644,-0.2626088681148455,0.06285463449532978,-0.3099815117231426,-0.23859114381768898,0.04299441056271402,0.284823654907677,-0.5591627919117108,-0.30683727116966625,0.2048270508773398,-0.16509347821468914,0.6228515691134892,0.012763265812069711,-0.13198206804172807,-0.19692674380377367,0.10589061239011609,-0.18543607061497716,-0.48934321041299667,0.1300837990898408,0.5357380962641219,-0.621511571590057,0.1545549222075278,-0.04121463183991701,-0.0018990203800734599,-0.41386673703090127,-0.48571010537391895,-0.25441162911013687,0.012032660583556077,0.6085274015511475,-0.5225133123518946,0.06143771277403031,0.6911139508535692,-0.40098569822687874,0.18602202712847857,-0.16049022962353138,0.5778188964786062,-0.041186692793502094,-0.052307741548616664,-0.5648805751866147,0.5594036557554084,-0.4949426738372365,-0.20984986417360915,-0.39987378079928027,0.029232371004507533,-0.029141680278081,-0.1389837628747852,1.0,0.35566674778763496,0.19872649883422858,0.10897273212427108,0.5735856527830359,0.14372255222509653,0.1284713755536084,0.1336915792056058,0.353265065666725,-0.3042449831345301,0.32552533286645813,0.5750700297427762,-0.24153484087269939,0.49709850938281724,0.5782905553745642,0.6354330032156753,-0.47319912813084,0.5815608714999924,-0.04697159979612553,-0.2990046166145118,0.7045600152463186,0.11818498409577124,0.6418117114969695,-0.38143850864056195,-0.0868637524311315,0.33104693004775243,0.5486190284933655,-0.22494448773418,0.6426096562123702,-0.45154886573626124,-0.47042318967971547,0.43078334571006716,-0.5641145495628754,-0.08446285808675189,0.4834701567894017,-0.45511880188637743,-0.02197424237781163,-0.48062311985987427,-0.21176790855861255,0.24975897021487597,0.3502790690534517,-0.4350237338357064,-0.45499338354232854,-0.07552311979719296,0.6745657664812382,0.1400391674111153,-0.4027017860011878,-0.422239838948284,-0.149678512836842,-0.5078677231377351,0.544058240111821,0.5999966125156886,0.6544308928020696,0.1114476118320667,-0.07642274147817141
Temporal_Pole_Sup_L,-0.25264380000436,-0.4820396102536917,0.039958256383901505,-0.21619510590637125,0.37125886207821324,0.41400192628157334,0.29228306020095784,0.1603193937947541,0.2760591845352951,0.2999461255177889,0.21438330975766104,-0.1926671691775373,0.7453091123916344,0.15937142126220843,0.5390244644900496,-0.7264870534912544,0.12762132043083663,-0.0566911302547807,-0.07299526260749016,0.1975002367757161,-0.3318363590984651,0.3688349040706667,0.027916726656890014,0.2307467011349725,0.2965206066169546,0.3287388157489769,0.0058049687026243135,0.06363246347059807,0.059476810730837555,-0.566864473835215,0.48179556639716375,-0.02208279289743285,0.48019307963068486,-0.575536983846696,0.06770952443974955,0.49659576979873116,0.15798393766470825,0.20661627003173996,0.615174050065006,0.15018090568852446,0.37647729171645267,0.05795584044801272,-0.40660496427963977,-0.6507065816520111,-0.531599780012504,-0.5505752743299228,-0.4343029678455077,0.12898635166059277,0.7042990951258482,-0.11152927785888221,0.6227804105697852,-0.3534186520051022,0.502090495555068,0.038648674287511973,0.1829422264785835,-0.38754114241452065,0.3180475667000603,0.5123024172058429,-0.42821650717960646,0.3640489025339849,0.5999208877645644,0.4550361013375609,0.2311756777914083,-0.5521953228831988,0.07912381054868106,-0.11773943754419695,0.036237119299586514,0.026128548689926555,0.2510429570702691,-0.10625907110045477,-0.3144597799404507,0.3666795512390955,-0.45827447878757926,0.021525048260687137,0.6272701367945496,0.35566674778763496,1.0,0.1410548770895028,0.3160460843801008,0.364968077706499,0.4221443283986118,0.23811899985068494,-0.22834180754459485,0.0624279748939077,0.3755857055369816,0.4804654154891375,0.4278366063138653,0.010963186730033549,0.5565793830893467,0.6919723604213013,0.15656735914051562,-0.592006156411794,0.4913465528154382,0.2757479997577755,-0.03299899552050563,0.41334696406418225,0.03539305036013643,0.16392187139313422,-0.5788219248176377,0.30548806804372697,-0.3821747294611354,0.23356712386399786,0.702411324739868,0.3949031314975994,0.16879675905668512,-0.6125534555676821,0.14483718685173108,-0.45256608801035164,0.6403608904844261,0.390772383148215,-0.1615845601569202,0.6215080245471983,0.32663807344734475,-0.3885934518895582,0.3817949595134078,0.6036243024905256,-0.41179780380905784,-0.033706766782392025,0.49134176927686435,0.3635521220495422,0.034888649855826494,-0.0036410022145420013,0.3722255791235222,-0.6253882057306989,0.207043789617643,0.38381473456754406,0.3585903795615174,0.5290405685781218,0.32433905474412433,-0.4883779552310744
Frontal_Inf_Orb_2_R,0.3920253184470859,-0.009647130316892912,0.662216149176903,-0.015200969937674695,0.5896874314771082,-0.06110073251171648,0.061743336777369935,0.12179854680665897,0.6152533098031814,-0.03981657709363091,0.32049539814620015,0.41712474659903626,-0.19641980414783777,0.4403333759127894,-0.002529385832867169,-0.12642434397370642,0.7141633579364519,-0.5152664391009856,0.0590625725231966,0.03131460596343929,-0.049380643507411164,0.17748113961619244,0.47905391459017305,0.43385273871896596,0.6949037958263867,0.23127986136378947,0.5617878393211786,0.3666888554983215,0.5991409391430297,-0.26451691219980095,0.1606594028913218,0.773701287614039,-0.027019475214298948,-0.025859254610176022,0.18559147016839533,0.4943317813818088,-6.473988336381542e-05,-0.07616996136528627,0.3411415041521948,-0.3848020407753605,0.44392069229037856,-0.25778892886281146,-0.0047755308557818205,-0.05768453519607153,-0.25196711399023647,-0.09755633688331436,0.03130856137289841,0.2596614279750914,0.3070173140269068,-0.08962621119771147,0.40047493128658596,-0.006020066703403887,-0.18487994191446178,-0.15817979169114962,-0.08741894461119498,0.09141756514988422,0.5524629087798728,0.43644467686366933,-0.09633394856948113,-0.08567098340320238,0.3267869865842975,-0.07305722480005164,0.44006249409975423,-0.08455019259925643,0.47228124995721665,-0.005392086282094355,0.5436939217829688,-0.09921387962596702,0.32170135679248735,-0.2470800582324767,0.0009971820174830752,-0.013663062770386676,0.013849899977749248,0.3818767262825666,-0.1467419585972835,0.19872649883422858,0.1410548770895028,1.0,0.10150504540186184,0.1862509347989932,0.3601949705290121,0.5538342476001549,0.330379128225819,0.5222690910734341,-0.1639595514066202,0.2833058418472595,0.5101763291699372,0.3609692775538433,0.5395439634848886,0.17799636442373754,0.24432346518760775,-0.23649978516094278,0.34573521762452436,0.522551137186555,-0.17475367514702347,0.3920190715251977,0.5521794761992314,0.29746359106558795,-0.28253063645125587,0.4115931814226309,0.19478504377779024,0.5481710140800399,-0.07299387216731387,0.3074089949892783,0.11752901315412698,-0.1779046958243897,0.6286208265686034,-0.2738937542968593,-0.01171250435942618,0.48159240295487593,-0.052678442271880774,-0.05744490941909044,-0.12196165093500384,-0.03306844233673273,0.4373139172561794,0.31969453544497634,-0.06937588968629994,0.3130999257299535,0.21591146674617592,0.06589101151331064,0.659872172978147,0.18758154131530735,-0.044099286688529964,-0.18816100991310394,0.03575928097621191,0.5348935390226023,0.25623114641954264,0.4762675238774428,0.5596005117506625,-0.0470220257618597
Thal_MDm_R,0.03528869345860097,-0.17873731755431452,-0.03147315113858926,0.18630490900979083,0.4601441225626826,0.4726645836310486,0.263874053521828,0.08953528787647526,0.11584941366141004,0.3614083892221059,-0.09967222747634731,0.13870660344163652,0.3589374312670933,0.007044016311771551,0.4828446367434068,-0.15167977264171278,0.28404599801166674,0.22126411732005696,0.21200329730637948,0.2932089035712002,0.24049731438297148,0.4152013969888977,0.09701451969727733,0.18093288694443596,0.1534896902778525,0.4010171207511234,0.09353099050155252,-0.16656052193541931,0.19825891713823954,-0.011567273968081241,0.3421461688328716,0.06705757463030211,0.547467126592909,-0.2507458802597364,0.3784549820280377,0.5633308282483943,0.29535488936728865,0.40177437829254115,0.3638016720791095,0.5486558787175535,0.14768298829971457,0.3806278298880818,0.18307955312198199,-0.06863825260297901,-0.2956972255932235,-0.09819364507542064,0.16209617667691895,0.4615859385077748,0.4912124138290175,0.26952399210303574,0.556842269009217,0.04053628683719953,0.470509329749408,0.468059380200266,0.4037137258552195,0.1647703331311453,0.39919379951631656,0.04466230062275616,0.0065893799906609095,0.5029156011859126,0.3697562294733364,0.41722238416354096,0.556096335998146,-0.20219319016107037,-0.08950814260108993,0.05672927177096814,0.35266988081050715,0.36695494660610567,0.34915174323643267,0.3088759896941928,-0.11555602988673178,0.49052478183307824,-0.21023089416602372,0.449761034415248,0.569431504217291,0.10897273212427108,0.3160460843801008,0.10150504540186184,1.0,0.07986952828451085,0.5187871220783032,0.39810964110819175,0.16091911978609377,-0.01073187097337861,0.4913479539734809,0.3181214268887809,0.22125417130713548,0.4626993556597585,0.2720882663994293,0.4430486460345975,-0.07676435429128244,0.05178530590715032,0.12729652028239716,0.4812981372279536,0.1714571826442311,0.22593756497980394,0.48498222753592063,-0.16968192313781913,-0.024951493862224405,0.38583966222387517,-0.25163604952443247,-0.1516142153453953,0.3794381746586465,-0.10710883305883176,0.3588396404693374,0.12070096461291746,0.19488323020456558,0.1407746947325125,0.44016319124103814,0.28685686053693205,0.23151835377186497,0.5642065444434421,0.4616390218605351,0.19643823822114384,0.44246528073992986,0.4200950605534615,0.19578169557199476,0.38138774343344484,0.6082045422544125,0.1444368727445936,0.050785561777512034,0.2710594236022096,0.46264743893738297,-0.006303370706869538,0.3468279744943979,0.27085632018464534,-0.0969670715500714,0.18366715695184108,0.5160988996052025,-0.003935700337800251
Raphe_M,0.061521760902410585,-0.11887168581181429,0.20803286943892116,-0.45557760363526234,0.14572921642975356,-0.3123631285011128,-0.024416974782781778,0.5293917686895698,0.3034135601183067,-0.32420150672171333,0.5907522643925133,0.14055765721733748,0.26277249043855067,0.5175314462748015,-0.22414026380457186,-0.22077855596093604,0.15350878599677376,-0.3291523570118021,-0.34181388828240944,-0.25088948366033104,-0.09815331471666085,0.31716020748443435,0.050750578341581434,0.5487078471416624,0.38818655233709976,-0.01551005225317705,0.4050845450042297,0.5885814391143384,0.45611324626442795,-0.4153657544557206,-0.1069140498575777,0.17819597949397412,-0.1902838838905512,-0.06420855181486929,-0.16553216566534648,0.26901931695666753,-0.3908450912496145,-0.32117897058718176,0.4525850818556878,-0.12343894229222858,0.5806711571454648,0.04998975334610437,-0.2374291889936731,-0.2968475998091707,-0.08328369583175137,-0.264069741471578,-0.3441865975327911,0.14280688695920002,0.5657979078669231,-0.4246124986102138,0.3102056687694699,-0.03875159597391804,0.03087421679347034,-0.46551391530380115,-0.5142347194607979,-0.28331298086564033,0.18224560410857643,0.5677040405774028,-0.31334903649336243,0.15595776571262013,0.5727201887714413,-0.3032555980110751,0.19188175492467846,0.02883019398909759,0.39233022484491087,0.15349702351742212,-0.03395666016308489,-0.45960487139424694,0.5788087416768845,-0.2658587572386153,0.008870378870302871,-0.24755683883494436,-0.10122908955172336,0.11931550865437658,-0.12406474530057979,0.5735856527830359,0.364968077706499,0.1862509347989932,0.07986952828451085,1.0,0.008882569893840784,0.21599838610268793,0.02759863039463358,0.31124508179480476,-0.3302039304602245,0.657117784707403,0.4651747052597478,-0.05525577024915326,0.47045742146247577,0.454585858927397,0.625651501818034,-0.32518314447220703,0.3217718535456883,0.06541795537532097,-0.21081256859200467,0.6529595600979684,0.16013126232817787,0.6784267856704764,-0.39299060549896353,0.1923074512180429,0.11046804651688685,0.5555184597964185,-0.09574833099675742,0.6248096967861667,-0.14633429581364446,-0.4472853484457357,0.5450264837575892,-0.491902283532632,0.10255103527176143,0.6399008266292152,-0.32557969473784654,0.22216511116321036,-0.36315912565783737,-0.23979505809508186,0.29031934150277333,0.2692005045579902,-0.3896252477066163,-0.20678620319376595,0.09061118212050956,0.4365361414849371,0.2828161052888208,-0.2050511956675651,-0.2371736195110872,-0.22655015058436118,-0.34172151761929875,0.5351040402807665,0.5456518087270912,0.5875186361812594,0.2116283189083741,-0.21503157412606144
Thal_VPL_L,-0.01342598712640031,-0.3011988061966498,0.11901367516079366,0.13432134320337374,0.5311735727153907,0.43807818262333925,0.4051830555087353,-0.05055141153524695,0.24676573458877735,0.36968767815709463,-0.02189900641256504,0.08224464174279933,0.2076861165755504,0.016169871332965453,0.4719899830763268,-0.29487193851308696,0.29532494141240534,-0.090954437530181,0.13600883459806193,0.29375229660513713,-0.07128805885936804,0.3687780914532319,0.4049855110531156,0.15393827764984142,0.31850755945310083,0.3818214370471101,0.06839300957324089,-0.1233236841393831,0.1527790130863411,-0.18317740542885788,0.4669194028122252,0.2699259133001547,0.4463888519711923,-0.31759020417066636,0.25505123671826113,0.4989283264249346,0.3225560368971912,0.27661638790715803,0.3899964428676689,0.19216540265906876,0.14523866960563123,0.04314866774783715,-0.004135024872357614,-0.23475991321913273,-0.4133153685776977,-0.25258628172674963,0.041256798560998766,0.2903432711906359,0.41180071506831184,0.16981669770749455,0.47854828987563186,-0.08794006073385892,0.350754767744067,0.3230834473718023,0.3496014322712837,0.0009203362467077687,0.42816526380385245,0.16034793076667633,-0.045237149840115495,0.2531056197370493,0.3418366770791531,0.4246975283000596,0.35927434681397274,-0.330839452937736,0.13171306468595662,-0.21322524640984603,0.35322856280410136,0.2759426550278081,0.2277839033427524,0.0799712533035572,-0.16430319395898418,0.39903875958565627,-0.26985962314337353,0.26875919818089844,0.45602713876514656,0.14372255222509653,0.4221443283986118,0.3601949705290121,0.5187871220783032,0.008882569893840784,1.0,0.3593614005384495,0.014735177267320102,0.11010345657177784,0.344820894670303,0.31330810882815063,0.33567266147857566,0.35284765824967235,0.4032934465634074,0.35016102281459055,-0.10441472529251701,-0.13612634324952885,0.2878936646409522,0.4907396341523089,-0.19102915724449726,0.25880305145566673,0.3361400580965058,-0.12430040106062085,-0.2411672989997861,0.3714474260076586,-0.15465016434822196,0.06562717783373455,0.4162033373742528,0.004631090869062527,0.30779117537704026,-0.09664302343605041,0.2798113961188595,-0.06019962074748388,0.45272612321386346,0.27052334257658417,0.11757033930435982,0.4104359908440707,0.3840972493662276,-0.09705692467569715,0.3451018788553048,0.3069405690118282,0.006222100570385529,0.3060610013817561,0.3882415617414707,0.01674181981276789,0.28481634688280094,0.2504718273200216,0.40181867147212585,-0.2872639141135898,0.36348740044858685,0.2342996369262233,-0.016756220003350628,0.246435344473812,0.4706427099427688,-0.21685066225432828
